Date,NRG
2013-03-18,26.110001
2013-03-19,25.969998999999998
2013-03-20,25.98
2013-03-21,25.73
2013-03-22,25.780001000000002
2013-03-25,25.690001000000002
2013-03-26,25.799999
2013-03-27,26.24
2013-03-28,26.49
2013-04-01,26.5
2013-04-02,26.620001000000002
2013-04-03,26.35
2013-04-04,26.389999
2013-04-05,26.35
2013-04-08,26.76
2013-04-09,26.93
2013-04-10,27.200001
2013-04-11,27.27
2013-04-12,27.139999
2013-04-15,26.379998999999998
2013-04-16,26.77
2013-04-17,26.4
2013-04-18,26.639999
2013-04-19,27.26
2013-04-22,27.41
2013-04-23,27.48
2013-04-24,27.879998999999998
2013-04-25,27.98
2013-04-26,27.92
2013-04-29,27.940001000000002
2013-04-30,27.870001000000002
2013-05-01,27.6
2013-05-02,27.15
2013-05-03,27.610001
2013-05-06,27.639999
2013-05-07,27.389999
2013-05-08,27.219998999999998
2013-05-09,26.870001000000002
2013-05-10,27.18
2013-05-13,27.200001
2013-05-14,27.67
2013-05-15,28.01
2013-05-16,27.719998999999998
2013-05-17,28.01
2013-05-20,28.09
2013-05-21,28.18
2013-05-22,27.77
2013-05-23,27.809998999999998
2013-05-24,27.17
2013-05-28,26.17
2013-05-29,25.92
2013-05-30,25.68
2013-05-31,25.52
2013-06-03,25.530001000000002
2013-06-04,25.190001000000002
2013-06-05,25.24
2013-06-06,25.65
2013-06-07,27.1
2013-06-10,27.43
2013-06-11,27.120001000000002
2013-06-12,26.440001000000002
2013-06-13,26.690001000000002
2013-06-14,27.0
2013-06-17,26.74
2013-06-18,26.790001
2013-06-19,26.35
2013-06-20,25.440001000000002
2013-06-21,25.42
2013-06-24,25.940001000000002
2013-06-25,26.549999
2013-06-26,26.540001
2013-06-27,26.700001
2013-06-28,26.700001
2013-07-01,26.26
2013-07-02,26.09
2013-07-03,26.26
2013-07-05,26.139999
2013-07-08,27.23
2013-07-09,27.65
2013-07-10,27.85
2013-07-11,28.67
2013-07-12,28.639999
2013-07-15,29.08
2013-07-16,28.790001
2013-07-17,28.41
2013-07-18,28.42
2013-07-19,28.459999
2013-07-22,27.98
2013-07-23,27.940001000000002
2013-07-24,27.43
2013-07-25,27.530001000000002
2013-07-26,27.67
2013-07-29,27.25
2013-07-30,27.0
2013-07-31,26.82
2013-08-01,27.08
2013-08-02,27.040001
2013-08-05,26.91
2013-08-06,26.299999
2013-08-07,26.389999
2013-08-08,26.9
2013-08-09,26.35
2013-08-12,25.969998999999998
2013-08-13,25.52
2013-08-14,26.52
2013-08-15,26.4
2013-08-16,26.15
2013-08-19,26.049999
2013-08-20,26.49
2013-08-21,26.43
2013-08-22,26.370001000000002
2013-08-23,26.32
2013-08-26,25.93
2013-08-27,25.9
2013-08-28,25.98
2013-08-29,26.0
2013-08-30,26.25
2013-09-03,26.1
2013-09-04,25.99
2013-09-05,25.73
2013-09-06,26.059998999999998
2013-09-09,26.35
2013-09-10,26.790001
2013-09-11,26.25
2013-09-12,26.360001
2013-09-13,27.139999
2013-09-16,27.559998999999998
2013-09-17,27.92
2013-09-18,27.91
2013-09-19,27.799999
2013-09-20,27.530001000000002
2013-09-23,27.950001
2013-09-24,28.02
2013-09-25,28.040001
2013-09-26,27.940001000000002
2013-09-27,27.719998999999998
2013-09-30,27.33
2013-10-01,27.450001
2013-10-02,27.549999
2013-10-03,27.34
2013-10-04,27.43
2013-10-07,27.26
2013-10-08,27.469998999999998
2013-10-09,27.370001000000002
2013-10-10,27.860001
2013-10-11,28.129998999999998
2013-10-14,27.940001000000002
2013-10-15,27.559998999999998
2013-10-16,27.48
2013-10-17,27.959999
2013-10-18,29.299999
2013-10-21,28.860001
2013-10-22,28.889999
2013-10-23,28.42
2013-10-24,28.190001000000002
2013-10-25,30.110001
2013-10-28,29.48
2013-10-29,29.18
2013-10-30,28.84
2013-10-31,28.530001000000002
2013-11-01,28.389999
2013-11-04,28.25
2013-11-05,28.299999
2013-11-06,28.16
2013-11-07,27.98
2013-11-08,28.32
2013-11-11,28.040001
2013-11-12,27.059998999999998
2013-11-13,27.26
2013-11-14,27.120001000000002
2013-11-15,27.27
2013-11-18,27.120001000000002
2013-11-19,27.17
2013-11-20,27.23
2013-11-21,27.57
2013-11-22,27.219998999999998
2013-11-25,26.940001000000002
2013-11-26,26.6
2013-11-27,26.65
2013-11-29,26.459999
2013-12-02,26.83
2013-12-03,27.4
2013-12-04,27.950001
2013-12-05,28.1
2013-12-06,28.59
2013-12-09,28.73
2013-12-10,28.370001000000002
2013-12-11,27.950001
2013-12-12,27.98
2013-12-13,27.950001
2013-12-16,27.860001
2013-12-17,27.870001000000002
2013-12-18,28.1
2013-12-19,28.42
2013-12-20,28.4
2013-12-23,28.370001000000002
2013-12-24,28.379998999999998
2013-12-26,28.48
2013-12-27,28.59
2013-12-30,28.629998999999998
2013-12-31,28.719998999999998
2014-01-02,28.58
2014-01-03,28.66
2014-01-06,28.709999
2014-01-07,28.65
2014-01-08,28.450001
2014-01-09,28.07
2014-01-10,28.059998999999998
2014-01-13,27.459999
2014-01-14,27.790001
2014-01-15,28.030001000000002
2014-01-16,28.08
2014-01-17,28.07
2014-01-21,28.07
2014-01-22,27.889999
2014-01-23,27.34
2014-01-24,26.82
2014-01-27,26.75
2014-01-28,27.200001
2014-01-29,27.190001000000002
2014-01-30,27.629998999999998
2014-01-31,27.85
2014-02-03,27.43
2014-02-04,27.389999
2014-02-05,27.360001
2014-02-06,27.65
2014-02-07,27.610001
2014-02-10,27.58
2014-02-11,27.75
2014-02-12,27.48
2014-02-13,28.280001000000002
2014-02-14,28.43
2014-02-18,28.719998999999998
2014-02-19,28.530001000000002
2014-02-20,28.719998999999998
2014-02-21,28.559998999999998
2014-02-24,28.879998999999998
2014-02-25,28.809998999999998
2014-02-26,28.709999
2014-02-27,28.65
2014-02-28,29.07
2014-03-03,28.58
2014-03-04,28.860001
2014-03-05,28.870001000000002
2014-03-06,28.76
2014-03-07,28.700001
2014-03-10,29.02
2014-03-11,29.33
2014-03-12,29.92
2014-03-13,29.790001
2014-03-14,29.969998999999998
2014-03-17,29.889999
2014-03-18,30.16
2014-03-19,29.790001
2014-03-20,30.469998999999998
2014-03-21,30.379998999999998
2014-03-24,30.360001
2014-03-25,30.76
2014-03-26,30.860001
2014-03-27,31.280001000000002
2014-03-28,31.549999
2014-03-31,31.799999
2014-04-01,31.68
2014-04-02,32.150002
2014-04-03,31.93
2014-04-04,32.66
2014-04-07,32.110001000000004
2014-04-08,32.34
2014-04-09,32.880001
2014-04-10,32.400002
2014-04-11,31.719998999999998
2014-04-14,32.02
2014-04-15,32.360001000000004
2014-04-16,32.650002
2014-04-17,32.209998999999996
2014-04-21,32.34
2014-04-22,32.349998
2014-04-23,32.639998999999996
2014-04-24,32.970001
2014-04-25,33.16
2014-04-28,32.970001
2014-04-29,32.810001
2014-04-30,32.720001
2014-05-01,33.540001000000004
2014-05-02,33.57
2014-05-05,33.75
2014-05-06,34.23
2014-05-07,35.080002
2014-05-08,34.5
2014-05-09,34.110001000000004
2014-05-12,34.099998
2014-05-13,33.68
2014-05-14,34.07
2014-05-15,33.68
2014-05-16,33.779999
2014-05-19,33.419998
2014-05-20,33.560001
2014-05-21,33.630001
2014-05-22,33.650002
2014-05-23,33.720001
2014-05-27,35.310001
2014-05-28,35.16
2014-05-29,35.549999
2014-05-30,35.639998999999996
2014-06-02,35.630001
2014-06-03,36.060001
2014-06-04,36.060001
2014-06-05,36.470001
2014-06-06,36.099998
2014-06-09,36.450001
2014-06-10,36.240002000000004
2014-06-11,36.279999
2014-06-12,35.93
2014-06-13,36.709998999999996
2014-06-16,36.959998999999996
2014-06-17,36.740002000000004
2014-06-18,37.529999
2014-06-19,37.66
2014-06-20,37.240002000000004
2014-06-23,37.040001000000004
2014-06-24,36.75
2014-06-25,36.830002
2014-06-26,36.669998
2014-06-27,37.049999
2014-06-30,37.200001
2014-07-01,36.34
2014-07-02,35.759997999999996
2014-07-03,35.509997999999996
2014-07-07,34.990002000000004
2014-07-08,35.450001
2014-07-09,35.549999
2014-07-10,35.360001000000004
2014-07-11,34.549999
2014-07-14,33.689999
2014-07-15,33.23
2014-07-16,32.900002
2014-07-17,31.790001
2014-07-18,32.290001000000004
2014-07-21,31.809998999999998
2014-07-22,31.389999
2014-07-23,31.58
2014-07-24,31.68
2014-07-25,31.35
2014-07-28,31.77
2014-07-29,31.129998999999998
2014-07-30,30.82
2014-07-31,30.959999
2014-08-01,30.73
2014-08-04,31.030001000000002
2014-08-05,30.719998999999998
2014-08-06,30.110001
2014-08-07,29.83
2014-08-08,29.620001000000002
2014-08-11,29.33
2014-08-12,29.200001
2014-08-13,29.299999
2014-08-14,29.42
2014-08-15,29.16
2014-08-18,29.059998999999998
2014-08-19,29.629998999999998
2014-08-20,29.76
2014-08-21,30.01
2014-08-22,29.6
2014-08-25,29.73
2014-08-26,29.74
2014-08-27,30.389999
2014-08-28,30.48
2014-08-29,30.780001000000002
2014-09-02,30.469998999999998
2014-09-03,30.52
2014-09-04,30.299999
2014-09-05,30.889999
2014-09-08,30.799999
2014-09-09,30.51
2014-09-10,30.709999
2014-09-11,30.98
2014-09-12,30.280001000000002
2014-09-15,30.200001
2014-09-16,30.67
2014-09-17,30.559998999999998
2014-09-18,30.799999
2014-09-19,31.25
2014-09-22,30.950001
2014-09-23,30.76
2014-09-24,30.07
2014-09-25,29.77
2014-09-26,29.799999
2014-09-29,30.41
2014-09-30,30.48
2014-10-01,31.190001000000002
2014-10-02,31.49
2014-10-03,31.559998999999998
2014-10-06,31.5
2014-10-07,31.35
2014-10-08,31.809998999999998
2014-10-09,31.040001
2014-10-10,30.139999
2014-10-13,29.129998999999998
2014-10-14,28.120001000000002
2014-10-15,27.110001
2014-10-16,28.08
2014-10-17,28.209999
2014-10-20,28.440001000000002
2014-10-21,28.610001
2014-10-22,29.18
2014-10-23,29.34
2014-10-24,29.719998999999998
2014-10-27,28.75
2014-10-28,29.24
2014-10-29,29.219998999999998
2014-10-30,29.75
2014-10-31,29.98
2014-11-03,30.43
2014-11-04,29.940001000000002
2014-11-05,32.27
2014-11-06,32.630001
2014-11-07,33.720001
2014-11-10,33.169998
2014-11-11,33.16
2014-11-12,32.439999
2014-11-13,31.549999
2014-11-14,31.309998999999998
2014-11-17,31.68
2014-11-18,31.74
2014-11-19,31.299999
2014-11-20,31.15
2014-11-21,31.309998999999998
2014-11-24,31.0
2014-11-25,30.74
2014-11-26,30.92
2014-11-28,31.26
2014-12-01,30.860001
2014-12-02,30.85
2014-12-03,29.32
2014-12-04,28.530001000000002
2014-12-05,28.27
2014-12-08,27.67
2014-12-09,27.84
2014-12-10,26.950001
2014-12-11,26.92
2014-12-12,26.66
2014-12-15,26.120001000000002
2014-12-16,25.83
2014-12-17,26.75
2014-12-18,27.76
2014-12-19,27.02
2014-12-22,26.6
2014-12-23,27.139999
2014-12-24,27.74
2014-12-26,27.9
2014-12-29,28.16
2014-12-30,27.700001
2014-12-31,26.950001
2015-01-02,27.5
2015-01-05,26.450001
2015-01-06,26.110001
2015-01-07,26.23
2015-01-08,26.809998999999998
2015-01-09,27.139999
2015-01-12,26.690001000000002
2015-01-13,26.879998999999998
2015-01-14,26.969998999999998
2015-01-15,26.57
2015-01-16,26.299999
2015-01-20,24.68
2015-01-21,25.469998999999998
2015-01-22,25.09
2015-01-23,25.040001
2015-01-26,25.540001
2015-01-27,25.34
2015-01-28,24.610001
2015-01-29,24.43
2015-01-30,24.66
2015-02-02,25.219998999999998
2015-02-03,26.040001
2015-02-04,26.040001
2015-02-05,26.34
2015-02-06,25.280001000000002
2015-02-09,26.030001000000002
2015-02-10,26.549999
2015-02-11,25.790001
2015-02-12,25.459999
2015-02-13,25.370001000000002
2015-02-17,24.98
2015-02-18,25.92
2015-02-19,25.34
2015-02-20,25.389999
2015-02-23,25.34
2015-02-24,25.879998999999998
2015-02-25,25.379998999999998
2015-02-26,24.77
2015-02-27,23.98
2015-03-02,23.389999
2015-03-03,24.139999
2015-03-04,24.389999
2015-03-05,25.07
2015-03-06,24.49
2015-03-09,23.719998999999998
2015-03-10,23.389999
2015-03-11,23.120001000000002
2015-03-12,23.280001000000002
2015-03-13,23.469998999999998
2015-03-16,23.780001000000002
2015-03-17,24.33
2015-03-18,25.34
2015-03-19,24.620001000000002
2015-03-20,25.450001
2015-03-23,25.73
2015-03-24,25.290001
2015-03-25,24.76
2015-03-26,24.66
2015-03-27,24.200001
2015-03-30,24.92
2015-03-31,25.190001000000002
2015-04-01,23.6
2015-04-02,23.99
2015-04-06,24.5
2015-04-07,24.889999
2015-04-08,24.92
2015-04-09,24.610001
2015-04-10,24.57
2015-04-13,24.59
2015-04-14,24.35
2015-04-15,25.15
2015-04-16,25.1
2015-04-17,24.959999
2015-04-20,25.91
2015-04-21,25.469998999999998
2015-04-22,25.07
2015-04-23,24.709999
2015-04-24,25.530001000000002
2015-04-27,25.309998999999998
2015-04-28,25.610001
2015-04-29,25.66
2015-04-30,25.24
2015-05-01,25.24
2015-05-04,25.52
2015-05-05,25.110001
2015-05-06,24.59
2015-05-07,24.969998999999998
2015-05-08,26.4
2015-05-11,26.0
2015-05-12,26.43
2015-05-13,26.059998999999998
2015-05-14,25.790001
2015-05-15,26.1
2015-05-18,26.049999
2015-05-19,25.799999
2015-05-20,25.73
2015-05-21,26.1
2015-05-22,25.969998999999998
2015-05-26,25.290001
2015-05-27,25.35
2015-05-28,25.42
2015-05-29,25.200001
2015-06-01,25.139999
2015-06-02,24.719998999999998
2015-06-03,24.709999
2015-06-04,24.389999
2015-06-05,24.379998999999998
2015-06-08,24.030001000000002
2015-06-09,23.860001
2015-06-10,24.620001000000002
2015-06-11,24.530001000000002
2015-06-12,24.18
2015-06-15,23.940001000000002
2015-06-16,24.209999
2015-06-17,24.41
2015-06-18,24.969998999999998
2015-06-19,24.92
2015-06-22,25.09
2015-06-23,24.99
2015-06-24,24.889999
2015-06-25,24.360001
2015-06-26,24.200001
2015-06-29,23.440001000000002
2015-06-30,22.879998999999998
2015-07-01,22.450001
2015-07-02,22.6
2015-07-06,22.76
2015-07-07,23.1
2015-07-08,22.1
2015-07-09,21.889999
2015-07-10,21.76
2015-07-13,22.23
2015-07-14,22.08
2015-07-15,21.889999
2015-07-16,22.25
2015-07-17,22.24
2015-07-20,21.57
2015-07-21,21.059998999999998
2015-07-22,21.98
2015-07-23,21.65
2015-07-24,21.4
2015-07-27,21.549999
2015-07-28,22.16
2015-07-29,22.0
2015-07-30,22.360001
2015-07-31,22.450001
2015-08-03,22.27
2015-08-04,20.040001
2015-08-05,20.030001000000002
2015-08-06,19.43
2015-08-07,19.6
2015-08-10,19.85
2015-08-11,19.23
2015-08-12,20.530001000000002
2015-08-13,20.33
2015-08-14,20.790001
2015-08-17,21.24
2015-08-18,20.99
2015-08-19,20.959999
2015-08-20,20.299999
2015-08-21,19.58
2015-08-24,19.219998999999998
2015-08-25,18.9
2015-08-26,19.07
2015-08-27,19.82
2015-08-28,20.219998999999998
2015-08-31,19.92
2015-09-01,19.24
2015-09-02,18.68
2015-09-03,18.9
2015-09-04,17.93
2015-09-08,18.41
2015-09-09,18.0
2015-09-10,18.35
2015-09-11,18.450001
2015-09-14,18.42
2015-09-15,19.049999
2015-09-16,18.969998999999998
2015-09-17,19.17
2015-09-18,17.98
2015-09-21,16.4
2015-09-22,15.36
2015-09-23,15.43
2015-09-24,15.48
2015-09-25,15.07
2015-09-28,14.89
2015-09-29,14.47
2015-09-30,14.85
2015-10-01,14.74
2015-10-02,14.87
2015-10-05,15.79
2015-10-06,15.78
2015-10-07,15.4
2015-10-08,15.45
2015-10-09,15.46
2015-10-12,14.91
2015-10-13,15.03
2015-10-14,15.2
2015-10-15,15.38
2015-10-16,15.02
2015-10-19,14.8
2015-10-20,15.25
2015-10-21,14.8
2015-10-22,14.92
2015-10-23,14.02
2015-10-26,13.15
2015-10-27,12.65
2015-10-28,13.03
2015-10-29,12.89
2015-10-30,12.89
2015-11-02,13.36
2015-11-03,13.48
2015-11-04,14.08
2015-11-05,13.58
2015-11-06,13.51
2015-11-09,13.3
2015-11-10,13.58
2015-11-11,13.03
2015-11-12,12.51
2015-11-13,12.61
2015-11-16,12.72
2015-11-17,12.02
2015-11-18,12.13
2015-11-19,11.93
2015-11-20,12.0
2015-11-23,12.15
2015-11-24,12.62
2015-11-25,12.18
2015-11-27,11.62
2015-11-30,12.36
2015-12-01,12.35
2015-12-02,10.79
2015-12-03,10.97
2015-12-04,9.0
2015-12-07,9.55
2015-12-08,10.09
2015-12-09,10.55
2015-12-10,10.47
2015-12-11,10.14
2015-12-14,9.2
2015-12-15,9.28
2015-12-16,9.64
2015-12-17,9.52
2015-12-18,10.37
2015-12-21,11.07
2015-12-22,10.9
2015-12-23,11.54
2015-12-24,11.5
2015-12-28,11.37
2015-12-29,11.55
2015-12-30,11.09
2015-12-31,11.77
2016-01-04,11.53
2016-01-05,11.97
2016-01-06,11.03
2016-01-07,11.26
2016-01-08,11.34
2016-01-11,10.23
2016-01-12,9.9
2016-01-13,9.82
2016-01-14,10.48
2016-01-15,10.11
2016-01-19,10.03
2016-01-20,9.58
2016-01-21,9.89
2016-01-22,9.93
2016-01-25,8.98
2016-01-26,9.67
2016-01-27,9.89
2016-01-28,10.1
2016-01-29,10.64
2016-02-01,10.67
2016-02-02,10.71
2016-02-03,11.38
2016-02-04,11.68
2016-02-05,11.57
2016-02-08,11.14
2016-02-09,10.84
2016-02-10,10.7
2016-02-11,9.59
2016-02-12,9.58
2016-02-16,9.7
2016-02-17,10.2
2016-02-18,10.43
2016-02-19,10.01
2016-02-22,10.57
2016-02-23,10.32
2016-02-24,10.83
2016-02-25,10.9
2016-02-26,11.08
2016-02-29,10.78
2016-03-01,11.26
2016-03-02,12.16
2016-03-03,12.52
2016-03-04,13.07
2016-03-07,13.64
2016-03-08,12.51
2016-03-09,12.36
2016-03-10,12.89
2016-03-11,13.74
2016-03-14,13.67
2016-03-15,13.3
2016-03-16,13.85
2016-03-17,13.96
2016-03-18,13.7
2016-03-21,13.56
2016-03-22,13.77
2016-03-23,12.99
2016-03-24,13.14
2016-03-28,12.89
2016-03-29,13.22
2016-03-30,12.94
2016-03-31,13.01
2016-04-01,12.77
2016-04-04,12.81
2016-04-05,12.21
2016-04-06,12.03
2016-04-07,12.24
2016-04-08,12.67
2016-04-11,13.11
2016-04-12,13.28
2016-04-13,13.43
2016-04-14,13.31
2016-04-15,13.65
2016-04-18,13.78
2016-04-19,14.31
2016-04-20,14.08
2016-04-21,13.99
2016-04-22,14.2
2016-04-25,14.18
2016-04-26,14.55
2016-04-27,14.98
2016-04-28,15.0
2016-04-29,15.1
2016-05-02,14.9
2016-05-03,14.03
2016-05-04,14.62
2016-05-05,14.86
2016-05-06,15.52
2016-05-09,15.65
2016-05-10,15.95
2016-05-11,15.77
2016-05-12,15.63
2016-05-13,15.45
2016-05-16,15.76
2016-05-17,15.79
2016-05-18,15.31
2016-05-19,15.49
2016-05-20,15.73
2016-05-23,15.9
2016-05-24,16.02
2016-05-25,15.85
2016-05-26,15.65
2016-05-27,16.190001000000002
2016-05-31,16.379998999999998
2016-06-01,16.85
2016-06-02,17.15
2016-06-03,17.389999
2016-06-06,17.870001000000002
2016-06-07,17.9
2016-06-08,17.780001000000002
2016-06-09,16.59
2016-06-10,14.9
2016-06-13,14.88
2016-06-14,14.23
2016-06-15,13.95
2016-06-16,13.97
2016-06-17,14.39
2016-06-20,14.25
2016-06-21,14.33
2016-06-22,14.14
2016-06-23,14.53
2016-06-24,13.99
2016-06-27,13.32
2016-06-28,14.19
2016-06-29,14.71
2016-06-30,14.99
2016-07-01,15.02
2016-07-05,14.5
2016-07-06,14.63
2016-07-07,14.56
2016-07-08,15.07
2016-07-11,15.36
2016-07-12,15.78
2016-07-13,15.87
2016-07-14,15.31
2016-07-15,15.47
2016-07-18,15.53
2016-07-19,14.64
2016-07-20,14.67
2016-07-21,14.57
2016-07-22,14.79
2016-07-25,14.79
2016-07-26,14.77
2016-07-27,13.98
2016-07-28,14.09
2016-07-29,13.84
2016-08-01,13.66
2016-08-02,13.77
2016-08-03,14.14
2016-08-04,13.8
2016-08-05,13.62
2016-08-08,13.52
2016-08-09,12.83
2016-08-10,12.75
2016-08-11,12.97
2016-08-12,12.72
2016-08-15,12.61
2016-08-16,12.3
2016-08-17,12.38
2016-08-18,12.57
2016-08-19,12.37
2016-08-22,12.49
2016-08-23,12.56
2016-08-24,12.2
2016-08-25,12.35
2016-08-26,12.26
2016-08-29,12.52
2016-08-30,12.19
2016-08-31,12.11
2016-09-01,11.6
2016-09-02,11.98
2016-09-06,12.15
2016-09-07,12.3
2016-09-08,12.42
2016-09-09,11.6
2016-09-12,11.98
2016-09-13,10.98
2016-09-14,10.89
2016-09-15,11.15
2016-09-16,11.26
2016-09-19,11.22
2016-09-20,11.43
2016-09-21,11.88
2016-09-22,11.76
2016-09-23,11.53
2016-09-26,11.3
2016-09-27,11.19
2016-09-28,11.42
2016-09-29,11.1
2016-09-30,11.21
2016-10-03,11.28
2016-10-04,11.05
2016-10-05,10.97
2016-10-06,10.97
2016-10-07,10.98
2016-10-10,11.42
2016-10-11,11.13
2016-10-12,11.14
2016-10-13,11.27
2016-10-14,11.11
2016-10-17,10.97
2016-10-18,11.7
2016-10-19,12.1
2016-10-20,11.64
2016-10-21,11.52
2016-10-24,11.11
2016-10-25,10.95
2016-10-26,10.53
2016-10-27,10.47
2016-10-28,10.3
2016-10-31,10.63
2016-11-01,10.63
2016-11-02,9.89
2016-11-03,10.13
2016-11-04,11.03
2016-11-07,11.38
2016-11-08,11.47
2016-11-09,12.03
2016-11-10,11.07
2016-11-11,11.07
2016-11-14,11.68
2016-11-15,11.48
2016-11-16,11.19
2016-11-17,11.25
2016-11-18,11.21
2016-11-21,11.52
2016-11-22,10.91
2016-11-23,11.03
2016-11-25,10.95
2016-11-28,11.55
2016-11-29,11.31
2016-11-30,11.34
2016-12-01,11.11
2016-12-02,11.24
2016-12-05,11.71
2016-12-06,11.82
2016-12-07,11.95
2016-12-08,12.46
2016-12-09,12.86
2016-12-12,12.6
2016-12-13,12.79
2016-12-14,12.48
2016-12-15,12.58
2016-12-16,12.3
2016-12-19,12.85
2016-12-20,12.5
2016-12-21,12.37
2016-12-22,12.13
2016-12-23,12.34
2016-12-27,12.6
2016-12-28,12.43
2016-12-29,12.39
2016-12-30,12.26
2017-01-03,12.3
2017-01-04,13.03
2017-01-05,13.28
2017-01-06,13.36
2017-01-09,13.47
2017-01-10,13.62
2017-01-11,14.1
2017-01-12,14.38
2017-01-13,14.6
2017-01-17,15.34
2017-01-18,15.26
2017-01-19,15.56
2017-01-20,16.110001
2017-01-23,16.209999
2017-01-24,16.370001000000002
2017-01-25,16.440001000000002
2017-01-26,16.459999
2017-01-27,16.450001
2017-01-30,16.26
2017-01-31,16.540001
2017-02-01,16.34
2017-02-02,16.709999
2017-02-03,17.08
2017-02-06,16.700001
2017-02-07,16.27
2017-02-08,16.360001
2017-02-09,16.42
2017-02-10,16.66
2017-02-13,16.75
2017-02-14,16.790001
2017-02-15,17.49
2017-02-16,17.110001
2017-02-17,17.1
2017-02-21,17.120001000000002
2017-02-22,16.83
2017-02-23,17.040001
2017-02-24,17.459999
2017-02-27,16.77
2017-02-28,16.559998999999998
2017-03-01,16.85
2017-03-02,17.030001000000002
2017-03-03,17.299999
2017-03-06,17.360001
2017-03-07,17.1
2017-03-08,17.17
2017-03-09,17.860001
2017-03-10,17.860001
2017-03-13,17.33
2017-03-14,17.01
2017-03-15,17.459999
2017-03-16,17.889999
2017-03-17,18.059998999999998
2017-03-20,18.33
2017-03-21,18.24
2017-03-22,18.01
2017-03-23,18.139999
2017-03-24,18.16
2017-03-27,18.18
2017-03-28,18.110001
2017-03-29,18.73
2017-03-30,18.370001000000002
2017-03-31,18.700001
2017-04-03,18.73
2017-04-04,18.879998999999998
2017-04-05,18.690001000000002
2017-04-06,18.9
2017-04-07,18.51
2017-04-10,18.76
2017-04-11,18.709999
2017-04-12,18.73
2017-04-13,18.389999
2017-04-17,18.450001
2017-04-18,18.440001000000002
2017-04-19,17.879998999999998
2017-04-20,17.24
2017-04-21,17.07
2017-04-24,17.299999
2017-04-25,17.01
2017-04-26,17.280001000000002
2017-04-27,16.84
2017-04-28,16.9
2017-05-01,16.67
2017-05-02,15.77
2017-05-03,14.98
2017-05-04,14.6
2017-05-05,15.03
2017-05-08,14.79
2017-05-09,14.72
2017-05-10,15.13
2017-05-11,15.27
2017-05-12,15.07
2017-05-15,15.08
2017-05-16,14.92
2017-05-17,15.05
2017-05-18,15.24
2017-05-19,15.71
2017-05-22,15.96
2017-05-23,15.88
2017-05-24,16.76
2017-05-25,16.450001
2017-05-26,16.469998999999998
2017-05-30,16.209999
2017-05-31,16.059998999999998
2017-06-01,16.76
2017-06-02,16.92
2017-06-05,16.700001
2017-06-06,16.780001000000002
2017-06-07,16.4
2017-06-08,16.4
2017-06-09,16.690001000000002
2017-06-12,16.709999
2017-06-13,16.940001000000002
2017-06-14,16.469998999999998
2017-06-15,16.610001
2017-06-16,16.91
2017-06-19,16.950001
2017-06-20,16.76
2017-06-21,16.780001000000002
2017-06-22,17.23
2017-06-23,17.389999
2017-06-26,17.639999
2017-06-27,17.209999
2017-06-28,17.32
2017-06-29,17.02
2017-06-30,17.219998999999998
2017-07-03,17.17
2017-07-05,16.799999
2017-07-06,16.360001
2017-07-07,16.24
2017-07-10,16.120001000000002
2017-07-11,16.299999
2017-07-12,21.09
2017-07-13,22.200001
2017-07-14,23.24
2017-07-17,22.92
2017-07-18,23.42
2017-07-19,24.0
2017-07-20,24.110001
2017-07-21,24.49
2017-07-24,25.280001000000002
2017-07-25,25.01
2017-07-26,24.67
2017-07-27,24.610001
2017-07-28,25.17
2017-07-31,24.620001000000002
2017-08-01,24.530001000000002
2017-08-02,24.469998999999998
2017-08-03,23.98
2017-08-04,24.450001
2017-08-07,24.5
2017-08-08,24.25
2017-08-09,24.33
2017-08-10,24.389999
2017-08-11,24.67
2017-08-14,25.469998999999998
2017-08-15,25.469998999999998
2017-08-16,25.67
2017-08-17,25.25
2017-08-18,25.77
2017-08-21,25.719998999999998
2017-08-22,25.860001
2017-08-23,25.610001
2017-08-24,25.43
2017-08-25,24.58
2017-08-28,24.57
2017-08-29,24.950001
2017-08-30,24.85
2017-08-31,24.91
2017-09-01,24.809998999999998
2017-09-05,24.4
2017-09-06,23.940001000000002
2017-09-07,24.129998999999998
2017-09-08,23.92
2017-09-11,23.879998999999998
2017-09-12,23.879998999999998
2017-09-13,23.559998999999998
2017-09-14,23.1
2017-09-15,22.93
2017-09-18,23.84
2017-09-19,24.620001000000002
2017-09-20,24.139999
2017-09-21,24.190001000000002
2017-09-22,23.940001000000002
2017-09-25,23.389999
2017-09-26,24.1
2017-09-27,24.9
2017-09-28,24.9
2017-09-29,25.59
2017-10-02,25.58
2017-10-03,25.889999
2017-10-04,25.77
2017-10-05,25.57
2017-10-06,25.49
2017-10-09,25.74
2017-10-10,25.690001000000002
2017-10-11,25.469998999999998
2017-10-12,25.68
2017-10-13,26.059998999999998
2017-10-16,26.620001000000002
2017-10-17,26.0
2017-10-18,25.950001
2017-10-19,25.540001
2017-10-20,25.4
2017-10-23,24.889999
2017-10-24,25.110001
2017-10-25,24.92
2017-10-26,24.77
2017-10-27,25.34
2017-10-30,25.01
2017-10-31,25.0
2017-11-01,24.84
2017-11-02,25.969998999999998
2017-11-03,27.620001000000002
2017-11-06,28.25
2017-11-07,28.42
2017-11-08,28.02
2017-11-09,27.82
2017-11-10,28.35
2017-11-13,28.780001000000002
2017-11-14,28.92
2017-11-15,29.370001000000002
2017-11-16,29.440001000000002
2017-11-17,29.49
