Date,HENKY
2012-04-19,14.98
2012-04-20,15.3125
2012-04-23,15.025
2012-04-24,14.965
2012-04-25,15.175
2012-04-26,15.2975
2012-04-27,15.335
2012-04-30,15.2825
2012-05-01,15.3475
2012-05-02,15.3725
2012-05-03,15.2775
2012-05-04,14.985
2012-05-07,14.8525
2012-05-08,14.605
2012-05-09,14.8875
2012-05-10,14.6775
2012-05-11,14.795
2012-05-14,14.675
2012-05-15,14.625
2012-05-16,14.3875
2012-05-17,14.3825
2012-05-18,14.3525
2012-05-21,14.32
2012-05-22,14.23
2012-05-23,13.8025
2012-05-24,13.775
2012-05-25,13.795
2012-05-29,13.835
2012-05-30,13.605
2012-05-31,13.715
2012-06-01,13.3275
2012-06-04,13.0125
2012-06-05,13.1775
2012-06-06,13.3475
2012-06-07,13.65
2012-06-08,13.5375
2012-06-11,13.7
2012-06-12,13.6175
2012-06-13,13.74
2012-06-14,13.6925
2012-06-15,13.625
2012-06-18,13.625
2012-06-19,14.095
2012-06-20,13.765
2012-06-21,13.5825
2012-06-22,13.6225
2012-06-25,13.3425
2012-06-26,13.3425
2012-06-27,13.4525
2012-06-28,13.2175
2012-06-29,13.8025
2012-07-02,14.0525
2012-07-03,14.11
2012-07-05,14.0625
2012-07-06,13.87
2012-07-09,13.9875
2012-07-10,14.1075
2012-07-11,13.8875
2012-07-12,13.9125
2012-07-13,13.9125
2012-07-16,13.9125
2012-07-17,14.115
2012-07-18,14.3875
2012-07-19,14.6625
2012-07-20,14.36
2012-07-23,13.94
2012-07-24,13.9
2012-07-25,13.955
2012-07-26,14.5625
2012-07-27,14.825
2012-07-30,14.825
2012-07-31,14.75
2012-08-01,14.7825
2012-08-02,14.605
2012-08-03,14.9325
2012-08-06,15.1825
2012-08-07,15.01
2012-08-08,15.01
2012-08-09,15.285
2012-08-10,15.36
2012-08-13,15.3125
2012-08-14,15.325
2012-08-15,15.1575
2012-08-16,15.4975
2012-08-17,15.475
2012-08-20,15.3275
2012-08-21,15.5125
2012-08-22,15.3425
2012-08-23,15.4175
2012-08-24,15.3925
2012-08-27,15.525
2012-08-28,15.725
2012-08-29,15.7125
2012-08-30,15.585
2012-08-31,15.5925
2012-09-04,15.7075
2012-09-05,15.8625
2012-09-06,16.09
2012-09-07,16.17
2012-09-10,16.172501
2012-09-11,16.262501
2012-09-12,16.35
2012-09-13,16.575001
2012-09-14,16.2325
2012-09-17,16.235001
2012-09-18,16.4
2012-09-19,16.4
2012-09-20,16.6
2012-09-21,16.762501
2012-09-24,16.540001
2012-09-25,16.967501000000002
2012-09-26,16.487499
2012-09-27,16.610001
2012-09-28,16.377501000000002
2012-10-01,16.684998999999998
2012-10-02,16.9125
2012-10-03,16.9375
2012-10-04,16.9825
2012-10-05,16.952499
2012-10-08,16.684998999999998
2012-10-09,16.4
2012-10-10,16.434998999999998
2012-10-11,16.577499
2012-10-12,16.6075
2012-10-15,16.6075
2012-10-16,16.6075
2012-10-17,16.725
2012-10-18,16.584999
2012-10-19,16.535
2012-10-22,16.4475
2012-10-23,16.23
2012-10-24,16.102501
2012-10-25,16.4825
2012-10-26,16.35
2012-10-31,16.18
2012-11-01,16.102501
2012-11-02,16.459999
2012-11-05,16.387501
2012-11-06,16.549999
2012-11-07,16.25
2012-11-08,16.102501
2012-11-09,16.025
2012-11-12,16.125
2012-11-13,16.209999
2012-11-14,16.272499
2012-11-15,15.9875
2012-11-16,15.355
2012-11-19,15.7875
2012-11-20,15.96
2012-11-21,16.125
2012-11-23,16.6875
2012-11-26,16.615
2012-11-27,16.785
2012-11-28,16.9575
2012-11-29,16.950001
2012-11-30,17.035
2012-12-03,17.1775
2012-12-04,16.942498999999998
2012-12-05,16.9625
2012-12-06,16.9625
2012-12-07,16.6075
2012-12-10,16.709999
2012-12-11,16.772499
2012-12-12,16.7125
2012-12-13,16.502501000000002
2012-12-14,16.615
2012-12-17,16.6425
2012-12-18,17.155001000000002
2012-12-19,17.2775
2012-12-20,17.135
2012-12-21,16.93
2012-12-24,17.012501
2012-12-26,17.075001
2012-12-27,16.84
2012-12-28,16.995001000000002
2012-12-31,17.1875
2013-01-02,17.217501000000002
2013-01-03,16.639999
2013-01-04,16.735001
2013-01-07,16.735001
2013-01-08,16.57
2013-01-09,16.57
2013-01-10,16.645
2013-01-11,16.940001000000002
2013-01-14,17.067498999999998
2013-01-15,17.120001000000002
2013-01-16,17.245001000000002
2013-01-17,17.897499
2013-01-18,17.700001
2013-01-22,17.592501000000002
2013-01-23,17.575001
2013-01-24,17.887501
2013-01-25,18.610001
2013-01-28,18.440001000000002
2013-01-29,18.817498999999998
2013-01-30,18.8125
2013-01-31,18.5625
2013-02-01,19.055
2013-02-04,18.514999
2013-02-05,18.68
2013-02-06,18.4825
2013-02-07,18.045
2013-02-08,18.342501000000002
2013-02-11,18.4725
2013-02-12,18.567498999999998
2013-02-13,18.6
2013-02-14,18.389999
2013-02-15,18.559998999999998
2013-02-19,18.745001000000002
2013-02-20,18.577499
2013-02-21,18.1425
2013-02-22,18.24
2013-02-25,18.379998999999998
2013-02-26,17.889999
2013-02-27,18.195
2013-02-28,18.495001000000002
2013-03-01,18.2575
2013-03-04,18.395
2013-03-05,18.485001
2013-03-06,18.8125
2013-03-07,18.8125
2013-03-08,18.879998999999998
2013-03-11,19.299999
2013-03-12,19.07
2013-03-13,19.334999
2013-03-14,19.455
2013-03-15,19.4925
2013-03-18,19.469998999999998
2013-03-19,19.6875
2013-03-20,19.540001
2013-03-21,19.422501
2013-03-22,19.6625
2013-03-25,19.59
2013-03-26,19.6625
2013-03-27,19.385
2013-03-28,19.762501
2013-04-01,19.8325
2013-04-02,19.7775
2013-04-03,19.525
2013-04-04,19.375
2013-04-05,19.032498999999998
2013-04-08,19.315001000000002
2013-04-09,19.315001000000002
2013-04-10,19.625
2013-04-11,19.7325
2013-04-12,19.639999
2013-04-15,19.5425
2013-04-16,19.424999
2013-04-17,18.91
2013-04-18,18.692498999999998
2013-04-19,18.8575
2013-04-22,19.190001000000002
2013-04-23,19.502501000000002
2013-04-24,19.405001000000002
2013-04-25,19.5525
2013-04-26,19.362499
2013-04-29,19.545
2013-04-30,19.567498999999998
2013-05-01,19.5625
2013-05-02,19.52
2013-05-03,19.700001
2013-05-06,19.65
2013-05-07,19.6325
2013-05-08,20.785
2013-05-09,20.440001000000002
2013-05-10,20.440001000000002
2013-05-13,20.65
2013-05-14,20.75
2013-05-15,20.700001
2013-05-16,20.905001000000002
2013-05-17,20.549999
2013-05-20,20.65
2013-05-21,20.875
2013-05-22,20.879998999999998
2013-05-23,20.8125
2013-05-24,20.825001
2013-05-28,20.934998999999998
2013-05-29,20.934998999999998
2013-05-30,20.6
2013-05-31,20.395
2013-06-03,20.51
2013-06-04,20.51
2013-06-05,20.344998999999998
2013-06-06,20.700001
2013-06-07,20.762501
2013-06-10,20.717501000000002
2013-06-11,20.5
2013-06-12,20.58
2013-06-13,20.5725
2013-06-14,20.575001
2013-06-17,20.775
2013-06-18,20.905001000000002
2013-06-19,20.877501000000002
2013-06-20,20.030001000000002
2013-06-21,19.817498999999998
2013-06-24,19.4375
2013-06-25,19.6
2013-06-26,19.639999
2013-06-27,19.602501
2013-06-28,19.6175
2013-07-01,19.7225
2013-07-02,19.459999
2013-07-03,19.475
2013-07-05,18.977501
2013-07-08,19.282498999999998
2013-07-09,19.487499
2013-07-10,19.9575
2013-07-11,20.33
2013-07-12,20.0
2013-07-15,20.25
2013-07-16,20.067498999999998
2013-07-17,20.092501000000002
2013-07-18,20.24
2013-07-19,20.5075
2013-07-22,20.445
2013-07-23,20.352501
2013-07-24,20.5175
2013-07-25,20.809998999999998
2013-07-26,20.5875
2013-07-29,20.5875
2013-07-30,20.709999
2013-07-31,20.815001000000002
2013-08-01,21.0375
2013-08-02,20.924999
2013-08-05,20.952499
2013-08-06,20.9125
2013-08-07,20.9725
2013-08-08,21.57
2013-08-09,21.504998999999998
2013-08-12,21.3675
2013-08-13,21.459999
2013-08-14,21.5525
2013-08-15,21.575001
2013-08-16,21.487499
2013-08-19,21.477501
2013-08-20,21.575001
2013-08-21,21.237499
2013-08-22,21.352501
2013-08-23,21.452499
2013-08-26,21.325001
2013-08-27,21.192498999999998
2013-08-28,20.785
2013-08-29,20.555
2013-08-30,20.352501
2013-09-03,20.6625
2013-09-04,20.584999
2013-09-05,20.2775
2013-09-06,20.327499
2013-09-09,20.487499
2013-09-10,20.717501000000002
2013-09-11,20.717501000000002
2013-09-12,20.75
2013-09-13,20.9025
2013-09-16,21.3325
2013-09-17,21.555
2013-09-18,22.0
2013-09-19,22.012501
2013-09-20,22.0625
2013-09-23,22.290001
2013-09-24,22.0375
2013-09-25,22.022499
2013-09-26,22.0075
2013-09-27,22.227501
2013-09-30,22.094998999999998
2013-10-01,21.797501
2013-10-02,21.897499
2013-10-03,21.799999
2013-10-04,21.6525
2013-10-07,21.6525
2013-10-08,21.315001000000002
2013-10-09,21.065001000000002
2013-10-10,21.237499
2013-10-11,21.317498999999998
2013-10-14,21.297501
2013-10-15,21.475
2013-10-16,21.5725
2013-10-17,21.807501000000002
2013-10-18,22.295
2013-10-21,22.295
2013-10-22,22.895
2013-10-23,22.969998999999998
2013-10-24,23.01
2013-10-25,23.0625
2013-10-28,23.5375
2013-10-29,23.385
2013-10-30,23.299999
2013-10-31,23.299999
2013-11-01,22.872498999999998
2013-11-04,23.09
2013-11-05,23.2325
2013-11-06,23.33
2013-11-07,23.225
2013-11-08,23.155001000000002
2013-11-11,23.297501
2013-11-12,23.5175
2013-11-13,23.48
2013-11-14,23.665001
2013-11-15,23.557501000000002
2013-11-18,23.997498999999998
2013-11-19,23.985001
2013-11-20,24.4275
2013-11-21,24.0275
2013-11-22,24.115
2013-11-25,24.375
2013-11-26,24.6
2013-11-27,24.647499
2013-11-29,24.827499
2013-12-02,24.66
2013-12-03,24.502501000000002
2013-12-04,24.264999
2013-12-05,24.43
2013-12-06,24.434998999999998
2013-12-09,24.3925
2013-12-10,24.629998999999998
2013-12-11,24.5825
2013-12-12,24.1875
2013-12-13,24.139999
2013-12-16,24.615
2013-12-17,24.5625
2013-12-18,25.122498999999998
2013-12-19,25.1425
2013-12-20,25.375
2013-12-23,25.612499
2013-12-24,25.612499
2013-12-26,25.700001
2013-12-27,26.0425
2013-12-30,26.084999
2013-12-31,26.115
2014-01-02,25.567498999999998
2014-01-03,25.690001000000002
2014-01-06,25.657498999999998
2014-01-07,25.4175
2014-01-08,25.299999
2014-01-09,25.295
2014-01-10,25.3125
2014-01-13,25.157498999999998
2014-01-14,25.3125
2014-01-15,25.5075
2014-01-16,25.780001000000002
2014-01-17,25.51
2014-01-21,25.51
2014-01-22,25.85
2014-01-23,25.875
2014-01-24,25.559998999999998
2014-01-27,25.4
2014-01-28,25.202499
2014-01-29,24.75
2014-01-30,24.48
2014-01-31,24.327499
2014-02-03,24.327499
2014-02-04,24.622498999999998
2014-02-05,24.747498999999998
2014-02-06,25.205
2014-02-07,25.35
2014-02-10,25.415001
2014-02-11,25.6625
2014-02-12,25.7225
2014-02-13,26.035
2014-02-14,26.145
2014-02-18,26.2325
2014-02-19,26.365
2014-02-20,25.405001000000002
2014-02-21,25.360001
2014-02-24,25.577499
2014-02-25,25.665001
2014-02-26,25.370001000000002
2014-02-27,25.1675
2014-02-28,25.275
2014-03-03,24.625
2014-03-04,24.8125
2014-03-05,24.8125
2014-03-06,24.18
2014-03-07,23.8225
2014-03-10,24.135
2014-03-11,24.200001
2014-03-12,23.4725
2014-03-13,23.6
2014-03-14,23.805
2014-03-17,24.2125
2014-03-18,24.629998999999998
2014-03-19,24.3675
2014-03-20,24.3025
2014-03-21,24.1425
2014-03-24,24.59
2014-03-25,24.5275
2014-03-26,24.504998999999998
2014-03-27,24.6
2014-03-28,24.9
2014-03-31,25.0725
2014-04-01,24.9475
2014-04-02,24.3475
2014-04-03,24.5
2014-04-04,24.4
2014-04-07,24.315001000000002
2014-04-08,24.275
2014-04-09,24.637501
2014-04-10,24.172501
2014-04-11,24.247498999999998
2014-04-14,24.75
2014-04-15,24.247498999999998
2014-04-16,24.485001
2014-04-17,24.690001000000002
2014-04-21,24.627501000000002
2014-04-22,25.055
2014-04-23,25.1975
2014-04-24,25.5625
2014-04-25,25.4625
2014-04-28,25.459999
2014-04-29,25.445
2014-04-30,25.58
2014-05-01,25.514999
2014-05-02,25.5175
2014-05-05,25.355
2014-05-06,25.297501
2014-05-07,25.825001
2014-05-08,25.985001
2014-05-09,25.985001
2014-05-12,26.157498999999998
2014-05-13,25.875
2014-05-14,25.725
2014-05-15,25.025
2014-05-16,25.4375
2014-05-19,25.4375
2014-05-20,25.395
2014-05-21,25.3575
2014-05-22,25.315001000000002
2014-05-23,25.41
2014-05-27,25.315001000000002
2014-05-28,25.155001000000002
2014-05-29,25.610001
2014-05-30,25.25
2014-06-02,25.25
2014-06-03,25.25
2014-06-04,25.5
2014-06-05,25.577499
2014-06-06,25.4125
2014-06-09,25.49
2014-06-10,25.49
2014-06-11,25.655001000000002
2014-06-12,26.022499
2014-06-13,25.945
2014-06-16,25.629998999999998
2014-06-17,25.389999
2014-06-18,25.525
2014-06-19,25.684998999999998
2014-06-20,25.995001000000002
2014-06-23,26.0
2014-06-24,25.565001000000002
2014-06-25,25.247498999999998
2014-06-26,25.0825
2014-06-27,25.145
2014-06-30,25.1875
2014-07-01,25.26
2014-07-02,25.26
2014-07-03,25.465
2014-07-07,25.135
2014-07-08,25.08
2014-07-09,25.112499
2014-07-10,25.139999
2014-07-11,24.969998999999998
2014-07-14,25.184998999999998
2014-07-15,24.855
2014-07-16,24.91
2014-07-17,24.5875
2014-07-18,24.895
2014-07-21,24.6775
2014-07-22,24.612499
2014-07-23,24.73
2014-07-24,24.73
2014-07-25,24.7125
2014-07-28,24.715
2014-07-29,24.727501
2014-07-30,24.6525
2014-07-31,23.809998999999998
2014-08-01,23.844998999999998
2014-08-04,23.82
2014-08-05,23.76
2014-08-06,24.012501
2014-08-07,23.8675
2014-08-08,23.950001
2014-08-11,23.842501000000002
2014-08-12,23.0375
2014-08-13,23.1625
2014-08-14,23.1625
2014-08-15,23.7775
2014-08-18,23.645
2014-08-19,23.9175
2014-08-20,23.7775
2014-08-21,23.8675
2014-08-22,23.432501000000002
2014-08-25,23.692498999999998
2014-08-26,23.692498999999998
2014-08-27,23.627501000000002
2014-08-28,23.610001
2014-08-29,23.610001
2014-09-02,23.7875
2014-09-03,23.7875
2014-09-04,23.889999
2014-09-05,24.42
2014-09-08,24.567498999999998
2014-09-09,24.6525
2014-09-10,24.5875
2014-09-11,24.6625
2014-09-12,24.66
2014-09-15,24.647499
2014-09-16,24.65
2014-09-17,24.637501
2014-09-18,24.745001000000002
2014-09-19,24.442498999999998
2014-09-22,24.395
2014-09-23,24.23
2014-09-24,24.057501000000002
2014-09-25,23.535
2014-09-26,23.592501000000002
2014-09-29,23.397499
2014-09-30,23.227501
2014-10-01,23.227501
2014-10-02,23.075001
2014-10-03,22.834999
2014-10-06,22.897499
2014-10-07,22.4625
2014-10-08,23.182501000000002
2014-10-09,22.5825
2014-10-10,22.385
2014-10-13,22.202499
2014-10-14,21.785
2014-10-15,22.190001000000002
2014-10-16,21.4475
2014-10-17,22.4725
2014-10-20,22.370001000000002
2014-10-21,22.217501000000002
2014-10-22,22.0075
2014-10-23,21.99
2014-10-24,21.92
2014-10-27,22.014999
2014-10-28,22.559998999999998
2014-10-29,22.559998999999998
2014-10-30,22.4275
2014-10-31,22.67
2014-11-03,22.372498999999998
2014-11-04,22.307501000000002
2014-11-05,22.5525
2014-11-06,22.4375
2014-11-07,22.4825
2014-11-10,22.6175
2014-11-11,23.555
2014-11-12,23.362499
2014-11-13,23.362499
2014-11-14,23.6
2014-11-17,23.4825
2014-11-18,23.540001
2014-11-19,23.737499
2014-11-20,23.959999
2014-11-21,23.522499
2014-11-24,23.950001
2014-11-25,24.275
2014-11-26,24.5875
2014-11-28,24.745001000000002
2014-12-01,24.7425
2014-12-02,24.532498999999998
2014-12-03,24.547501
2014-12-04,24.344998999999998
2014-12-05,24.325001
2014-12-08,24.5
2014-12-09,24.737499
2014-12-10,24.855
2014-12-11,24.855
2014-12-12,24.2675
2014-12-15,23.9
2014-12-16,24.35
2014-12-17,24.387501
2014-12-18,24.110001
2014-12-19,24.110001
2014-12-22,24.549999
2014-12-23,24.2575
2014-12-24,24.375
2014-12-26,24.4
2014-12-29,24.365
2014-12-30,24.415001
2014-12-31,24.125
2015-01-02,24.0
2015-01-05,23.455
2015-01-06,23.6425
2015-01-07,23.467501000000002
2015-01-08,23.7125
2015-01-09,24.25
2015-01-12,24.512501
2015-01-13,24.262501
2015-01-14,24.262501
2015-01-15,24.6425
2015-01-16,24.762501
2015-01-20,24.775
2015-01-21,25.049999
2015-01-22,24.924999
2015-01-23,25.094998999999998
2015-01-26,25.422501
2015-01-27,25.2675
2015-01-28,24.932501000000002
2015-01-29,25.915001
2015-01-30,25.477501
2015-02-02,25.809998999999998
2015-02-03,25.9825
2015-02-04,25.940001000000002
2015-02-05,25.895
2015-02-06,25.387501
2015-02-09,25.387501
2015-02-10,25.637501
2015-02-11,25.344998999999998
2015-02-12,25.872498999999998
2015-02-13,25.872498999999998
2015-02-17,25.41
2015-02-18,25.282498999999998
2015-02-19,25.282498999999998
2015-02-20,25.540001
2015-02-23,25.842501000000002
2015-02-24,26.0
2015-02-25,26.049999
2015-02-26,26.077499
2015-02-27,26.2875
2015-03-02,26.035
2015-03-03,26.355
2015-03-04,25.692498999999998
2015-03-05,25.6325
2015-03-06,24.9725
2015-03-09,25.139999
2015-03-10,24.92
2015-03-11,24.84
2015-03-12,25.299999
2015-03-13,25.299999
2015-03-16,25.68
2015-03-17,25.690001000000002
2015-03-18,26.092501000000002
2015-03-19,25.889999
2015-03-20,26.2075
2015-03-23,26.325001
2015-03-24,26.275
2015-03-25,26.1325
2015-03-26,25.842501000000002
2015-03-27,26.25
2015-03-30,26.3575
2015-03-31,25.674999
2015-04-01,25.977501
2015-04-02,26.262501
2015-04-06,26.535
2015-04-07,26.205
2015-04-08,26.094998999999998
2015-04-09,25.442498999999998
2015-04-10,25.99
2015-04-13,25.8325
2015-04-14,26.0075
2015-04-15,25.780001000000002
2015-04-16,25.67
2015-04-17,25.389999
2015-04-20,25.389999
2015-04-21,26.02
2015-04-22,25.592501000000002
2015-04-23,25.3575
2015-04-24,25.627501000000002
2015-04-27,26.145
2015-04-28,25.9825
2015-04-29,25.4825
2015-04-30,25.362499
2015-05-01,25.434998999999998
2015-05-04,25.469998999999998
2015-05-05,25.1625
2015-05-06,25.397499
2015-05-07,25.3125
2015-05-08,25.635
2015-05-11,25.317498999999998
2015-05-12,25.317498999999998
2015-05-13,24.7875
2015-05-14,25.5975
2015-05-15,25.4
2015-05-18,25.452499
2015-05-19,25.559998999999998
2015-05-20,25.49
2015-05-21,25.465
2015-05-22,24.955
2015-05-26,24.872498999999998
2015-05-27,25.530001000000002
2015-05-28,25.434998999999998
2015-05-29,25.790001
2015-06-01,25.790001
2015-06-02,25.5525
2015-06-03,26.032498999999998
2015-06-04,25.75
2015-06-05,25.127501000000002
2015-06-08,25.237499
2015-06-09,25.262501
2015-06-10,25.52
2015-06-11,25.200001
2015-06-12,24.879998999999998
2015-06-15,24.672501
2015-06-16,24.665001
2015-06-17,24.577499
2015-06-18,25.1425
2015-06-19,24.5625
2015-06-22,25.215
2015-06-23,24.799999
2015-06-24,24.77
2015-06-25,24.575001
2015-06-26,24.52
2015-06-29,24.52
2015-06-30,23.952499
2015-07-01,23.952499
2015-07-02,23.8225
2015-07-06,23.48
2015-07-07,23.897499
2015-07-08,23.817498999999998
2015-07-09,24.2875
2015-07-10,25.15
2015-07-13,24.610001
2015-07-14,25.0175
2015-07-15,25.092501000000002
2015-07-16,25.25
2015-07-17,25.25
2015-07-20,25.375
2015-07-21,25.172501
2015-07-22,24.84
2015-07-23,25.094998999999998
2015-07-24,25.025
2015-07-27,25.025
2015-07-28,25.025
2015-07-29,25.025
2015-07-30,24.6675
2015-07-31,25.247498999999998
2015-08-03,25.52
2015-08-04,25.525
2015-08-05,25.525
2015-08-06,25.9025
2015-08-07,25.602501
2015-08-10,25.872498999999998
2015-08-11,25.512501
2015-08-12,23.9625
2015-08-13,23.602501
2015-08-14,23.995001000000002
2015-08-17,23.252501000000002
2015-08-18,22.950001
2015-08-19,22.862499
2015-08-20,22.65
2015-08-21,22.75
2015-08-24,22.715
2015-08-25,22.217501000000002
2015-08-26,22.58
2015-08-27,22.6325
2015-08-28,22.575001
2015-08-31,22.860001
2015-09-01,22.525
2015-09-02,22.67
2015-09-03,22.424999
2015-09-04,21.942498999999998
2015-09-08,22.395
2015-09-09,22.115
2015-09-10,22.407498999999998
2015-09-11,22.4025
2015-09-14,22.545
2015-09-15,22.512501
2015-09-16,22.6325
2015-09-17,22.84
2015-09-18,21.93
2015-09-21,22.0375
2015-09-22,21.4175
2015-09-23,21.540001
2015-09-24,21.540001
2015-09-25,21.7925
2015-09-28,21.674999
2015-09-29,21.622498999999998
2015-09-30,21.8925
2015-10-01,21.872498999999998
2015-10-02,21.872498999999998
2015-10-05,22.035
2015-10-06,22.325001
2015-10-07,22.2875
2015-10-08,22.405001000000002
2015-10-09,22.655001000000002
2015-10-12,22.665001
2015-10-13,22.945
2015-10-14,23.049999
2015-10-15,23.315001000000002
2015-10-16,23.245001000000002
2015-10-19,23.2425
2015-10-20,23.235001
2015-10-21,23.285
2015-10-22,22.9475
2015-10-23,23.445
2015-10-26,23.3825
2015-10-27,23.424999
2015-10-28,23.1775
2015-10-29,23.3375
2015-10-30,23.192498999999998
2015-11-02,23.192498999999998
2015-11-03,23.022499
2015-11-04,22.8025
2015-11-05,22.940001000000002
2015-11-06,22.487499
2015-11-09,22.145
2015-11-10,22.065001000000002
2015-11-11,23.7225
2015-11-12,23.795
2015-11-13,23.504998999999998
2015-11-16,23.73
2015-11-17,23.715
2015-11-18,23.775
2015-11-19,23.775
2015-11-20,24.127501000000002
2015-11-23,23.98
2015-11-24,23.98
2015-11-25,24.030001000000002
2015-11-27,24.030001000000002
2015-11-30,24.0375
2015-12-01,24.365
2015-12-02,24.379998999999998
2015-12-03,24.15
2015-12-04,24.365
2015-12-07,24.4725
2015-12-08,24.4725
2015-12-09,23.8125
2015-12-10,23.887501
2015-12-11,23.355
2015-12-14,22.934998999999998
2015-12-15,23.192498999999998
2015-12-16,23.610001
2015-12-17,23.66
2015-12-18,23.5375
2015-12-21,23.355
2015-12-22,23.717501000000002
2015-12-23,24.127501000000002
2015-12-24,24.389999
2015-12-28,24.389999
2015-12-29,24.389999
2015-12-30,24.1525
2015-12-31,23.950001
2016-01-04,23.125
2016-01-05,23.125
2016-01-06,23.125
2016-01-07,22.5175
2016-01-08,22.325001
2016-01-11,22.254998999999998
2016-01-12,22.495001000000002
2016-01-13,22.43
2016-01-14,22.41
2016-01-15,21.9375
2016-01-19,21.3925
2016-01-20,21.1875
2016-01-21,20.889999
2016-01-22,21.7875
2016-01-25,22.065001000000002
2016-01-26,22.422501
2016-01-27,22.49
2016-01-28,22.4125
2016-01-29,22.855
2016-02-01,23.0
2016-02-02,22.942498999999998
2016-02-03,23.465
2016-02-04,23.040001
2016-02-05,22.74
2016-02-08,22.6075
2016-02-09,22.102501
2016-02-10,22.102501
2016-02-11,22.360001
2016-02-12,22.23
2016-02-16,22.9
2016-02-17,22.985001
2016-02-18,23.2125
2016-02-19,23.190001000000002
2016-02-22,23.190001000000002
2016-02-23,23.2325
2016-02-24,22.764999
2016-02-25,22.737499
2016-02-26,22.17
2016-02-29,22.045
2016-03-01,22.889999
2016-03-02,22.799999
2016-03-03,23.129998999999998
2016-03-04,23.065001000000002
2016-03-07,23.047501
2016-03-08,23.135
2016-03-09,23.252501000000002
2016-03-10,23.254998999999998
2016-03-11,23.254998999999998
2016-03-14,23.5425
2016-03-15,23.6175
2016-03-16,23.705
2016-03-17,23.705
2016-03-18,23.535
2016-03-21,23.535
2016-03-22,23.77
2016-03-23,23.852501
2016-03-24,23.807501000000002
2016-03-28,23.559998999999998
2016-03-29,24.3825
2016-03-30,24.865
2016-03-31,24.672501
2016-04-01,24.514999
2016-04-04,24.5075
2016-04-05,24.8575
2016-04-06,24.922501
2016-04-07,24.465
2016-04-08,24.897499
2016-04-11,24.647499
2016-04-12,24.59
2016-04-13,24.397499
2016-04-14,24.879998999999998
2016-04-15,24.879998999999998
2016-04-18,25.145
2016-04-19,25.715
2016-04-20,25.715
2016-04-21,25.182501000000002
2016-04-22,25.07
2016-04-25,25.07
2016-04-26,25.2225
2016-04-27,25.2225
2016-04-28,25.334999
2016-04-29,25.504998999999998
2016-05-02,25.4625
2016-05-03,25.6625
2016-05-04,25.594998999999998
2016-05-05,25.549999
2016-05-06,25.83
2016-05-09,25.862499
2016-05-10,25.567498999999998
2016-05-11,25.567498999999998
2016-05-12,25.672501
2016-05-13,25.135
2016-05-16,25.135
2016-05-17,25.620001000000002
2016-05-18,25.639999
2016-05-19,25.639999
2016-05-20,25.639999
2016-05-23,25.639999
2016-05-24,25.535
2016-05-25,25.535
2016-05-26,25.665001
2016-05-27,25.5175
2016-05-31,26.084999
2016-06-01,26.3225
2016-06-02,26.282498999999998
2016-06-03,26.674999
2016-06-06,26.674999
2016-06-07,26.674999
2016-06-08,26.8325
2016-06-09,26.8325
2016-06-10,25.907498999999998
2016-06-13,25.290001
2016-06-14,25.285
2016-06-15,25.4025
2016-06-16,25.535
2016-06-17,24.987499
2016-06-20,25.82
2016-06-21,25.815001000000002
2016-06-22,26.002501000000002
2016-06-23,26.625
2016-06-24,26.127501000000002
2016-06-27,26.35
2016-06-28,26.445
2016-06-29,26.58
2016-06-30,27.09
2016-07-01,27.112499
2016-07-05,26.434998999999998
2016-07-06,26.49
2016-07-07,26.1675
2016-07-08,26.215
2016-07-11,26.405001000000002
2016-07-12,26.442498999999998
2016-07-13,26.5
2016-07-14,26.385
2016-07-15,26.385
2016-07-18,26.637501
2016-07-19,25.872498999999998
2016-07-20,25.872498999999998
2016-07-21,25.872498999999998
2016-07-22,26.275
2016-07-25,26.5625
2016-07-26,26.65
2016-07-27,26.65
2016-07-28,26.9175
2016-07-29,27.09
2016-08-01,27.025
2016-08-02,26.9125
2016-08-03,26.9125
2016-08-04,26.9125
2016-08-05,26.695
2016-08-08,26.700001
2016-08-09,27.0825
2016-08-10,27.237499
2016-08-11,28.305
2016-08-12,28.1075
2016-08-15,28.1075
2016-08-16,28.209999
2016-08-17,28.209999
2016-08-18,28.2325
2016-08-19,28.360001
2016-08-22,28.305
2016-08-23,28.372498999999998
2016-08-24,28.372498999999998
2016-08-25,28.372498999999998
2016-08-26,28.102501
2016-08-29,28.15
2016-08-30,28.15
2016-08-31,28.15
2016-09-01,28.15
2016-09-02,28.15
2016-09-06,28.3825
2016-09-07,28.3825
2016-09-08,28.6
2016-09-09,28.2675
2016-09-12,28.2125
2016-09-13,28.01
2016-09-14,28.01
2016-09-15,29.025
2016-09-16,28.5625
2016-09-19,28.5625
2016-09-20,28.5625
2016-09-21,28.5625
2016-09-22,29.35
2016-09-23,29.35
2016-09-26,29.035
2016-09-27,29.112499
2016-09-28,29.225
2016-09-29,29.25
2016-09-30,29.3375
2016-10-03,29.3375
2016-10-04,29.3475
2016-10-05,29.3475
2016-10-06,29.3475
2016-10-07,28.135
2016-10-10,28.51
2016-10-11,28.452499
2016-10-12,28.452499
2016-10-13,28.452499
2016-10-14,28.5175
2016-10-17,28.5175
2016-10-18,28.219998999999998
2016-10-19,28.1775
2016-10-20,28.1775
2016-10-21,27.610001
2016-10-24,27.4725
2016-10-25,27.2675
2016-10-26,27.2675
2016-10-27,27.2675
2016-10-28,27.2675
