Date,PAHC
2018-11-27,32.599998
2018-11-28,33.84
2018-11-29,33.130001
2018-11-30,33.900002
2018-12-03,33.810001
2018-12-04,32.990002000000004
2018-12-06,33.009997999999996
2018-12-07,32.869999
2018-12-10,33.060001
2018-12-11,32.720001
2018-12-12,32.720001
2018-12-13,32.91
2018-12-14,32.950001
2018-12-17,32.560001
2018-12-18,32.75
2018-12-19,31.879998999999998
2018-12-20,31.83
2018-12-21,31.620001000000002
2018-12-24,31.18
2018-12-26,32.209998999999996
2018-12-27,31.639999
2018-12-28,31.719998999999998
2018-12-31,32.16
2019-01-02,31.91
2019-01-03,31.34
2019-01-04,32.220001
2019-01-07,32.360001000000004
2019-01-08,32.700001
2019-01-09,33.049999
2019-01-10,33.360001000000004
2019-01-11,33.110001000000004
2019-01-14,31.91
2019-01-15,31.780001000000002
2019-01-16,32.41
2019-01-17,32.099998
2019-01-18,32.060001
2019-01-22,31.18
2019-01-23,32.23
2019-01-24,31.67
2019-01-25,31.65
2019-01-28,31.200001
2019-01-29,31.1
2019-01-30,31.129998999999998
2019-01-31,31.219998999999998
2019-02-01,31.57
2019-02-04,31.700001
2019-02-05,32.700001
2019-02-06,33.650002
2019-02-07,30.6
2019-02-08,30.33
2019-02-11,29.309998999999998
2019-02-12,29.280001000000002
2019-02-13,28.799999
2019-02-14,29.459999
2019-02-15,30.440001000000002
2019-02-19,30.440001000000002
2019-02-20,30.16
2019-02-21,30.51
2019-02-22,30.5
2019-02-25,30.34
2019-02-26,29.6
2019-02-27,29.290001
2019-02-28,29.299999
2019-03-01,29.25
2019-03-04,28.82
2019-03-05,29.139999
2019-03-06,29.0
2019-03-07,28.709999
2019-03-08,28.85
2019-03-11,29.559998999999998
2019-03-12,30.27
2019-03-13,31.35
2019-03-14,31.15
2019-03-15,31.530001000000002
2019-03-18,32.07
2019-03-19,31.99
2019-03-20,31.940001000000002
2019-03-21,32.34
2019-03-22,31.73
2019-03-25,31.459999
2019-03-26,31.65
2019-03-27,32.43
2019-03-28,32.43
2019-03-29,33.0
2019-04-01,33.169998
2019-04-02,32.790001000000004
2019-04-03,33.040001000000004
2019-04-04,32.900002
2019-04-05,33.509997999999996
2019-04-08,33.82
2019-04-09,33.470001
2019-04-10,33.759997999999996
2019-04-11,33.619999
2019-04-12,33.470001
2019-04-15,33.5
2019-04-16,33.599998
2019-04-17,33.25
2019-04-18,33.34
2019-04-22,33.369999
2019-04-23,33.09
2019-04-24,33.169998
2019-04-25,33.43
2019-04-26,33.509997999999996
2019-04-29,33.77
2019-04-30,34.709998999999996
2019-05-01,34.759997999999996
2019-05-02,35.549999
2019-05-03,36.09
2019-05-06,36.849998
2019-05-07,28.99
2019-05-08,30.860001
2019-05-09,31.1
2019-05-10,29.870001000000002
2019-05-13,28.59
2019-05-14,28.6
2019-05-15,28.459999
2019-05-16,28.950001
2019-05-17,28.879998999999998
2019-05-20,29.139999
2019-05-21,29.299999
2019-05-22,29.530001000000002
2019-05-23,29.77
2019-05-24,29.74
2019-05-28,29.860001
2019-05-29,29.809998999999998
2019-05-30,29.82
2019-05-31,29.58
2019-06-03,29.67
2019-06-04,29.9
2019-06-05,29.959999
2019-06-06,29.530001000000002
2019-06-07,29.959999
2019-06-10,29.9
2019-06-11,28.030001000000002
2019-06-12,29.4
2019-06-13,29.18
2019-06-14,29.01
2019-06-17,28.93
2019-06-18,29.57
2019-06-19,29.889999
2019-06-20,30.01
2019-06-21,30.16
2019-06-24,30.639999
2019-06-25,30.75
2019-06-26,31.389999
2019-06-27,31.5
2019-06-28,31.77
2019-07-01,31.620001000000002
2019-07-02,31.98
2019-07-03,32.130001
2019-07-05,32.32
2019-07-08,32.310001
2019-07-09,31.42
2019-07-10,30.35
2019-07-11,30.360001
2019-07-12,30.51
2019-07-15,30.379998999999998
2019-07-16,30.389999
2019-07-17,29.969998999999998
2019-07-18,30.389999
2019-07-19,30.059998999999998
2019-07-22,29.92
2019-07-23,28.92
2019-07-24,28.950001
2019-07-25,28.74
2019-07-26,29.0
2019-07-29,29.65
2019-07-30,30.41
2019-07-31,31.129998999999998
2019-08-01,31.49
2019-08-02,30.860001
2019-08-05,30.5
2019-08-06,31.26
2019-08-07,31.049999
2019-08-08,30.700001
2019-08-09,30.799999
2019-08-12,30.65
2019-08-13,30.950001
2019-08-14,30.059998999999998
2019-08-15,30.030001000000002
2019-08-16,31.209999
2019-08-19,31.92
2019-08-20,32.66
2019-08-21,31.940001000000002
2019-08-22,31.84
2019-08-23,30.860001
2019-08-26,31.76
2019-08-27,31.57
2019-08-28,21.74
2019-08-29,21.139999
2019-08-30,20.65
2019-09-03,20.4
2019-09-04,20.34
2019-09-05,21.280001000000002
2019-09-06,20.66
2019-09-09,20.559998999999998
2019-09-10,20.85
2019-09-11,20.42
2019-09-12,20.959999
2019-09-13,21.4
2019-09-16,22.1
2019-09-17,22.32
2019-09-18,21.799999
2019-09-19,21.790001
2019-09-20,22.42
2019-09-23,22.219998999999998
2019-09-24,21.42
2019-09-25,21.82
2019-09-26,21.424999
2019-09-27,21.049999
2019-09-30,21.33
2019-10-01,21.07
2019-10-02,21.02
2019-10-03,21.334999
2019-10-04,21.32
2019-10-07,21.469998999999998
2019-10-08,21.209999
2019-10-09,21.43
2019-10-10,20.995001000000002
2019-10-11,21.129998999999998
2019-10-14,21.504998999999998
2019-10-15,21.870001000000002
2019-10-16,21.48
2019-10-17,21.440001000000002
2019-10-18,21.09
2019-10-21,21.540001
2019-10-22,22.280001000000002
2019-10-23,22.52
2019-10-24,22.514999
2019-10-25,22.559998999999998
2019-10-28,23.18
2019-10-29,23.49
2019-10-30,23.59
2019-10-31,23.959999
2019-11-01,24.309998999999998
2019-11-04,24.059998999999998
2019-11-05,22.33
2019-11-06,22.66
2019-11-07,23.040001
2019-11-08,23.139999
2019-11-11,22.889999
2019-11-12,22.76
2019-11-13,23.129998999999998
2019-11-14,22.84
2019-11-15,23.190001000000002
2019-11-18,22.809998999999998
2019-11-19,23.25
2019-11-20,23.23
2019-11-21,23.48
2019-11-22,23.610001
2019-11-25,24.23
2019-11-26,24.389999
2019-11-27,24.43
2019-11-29,24.26
2019-12-02,23.959999
2019-12-03,24.219998999999998
2019-12-04,24.299999
2019-12-05,24.059998999999998
2019-12-06,24.559998999999998
2019-12-09,24.299999
2019-12-10,24.559998999999998
2019-12-11,24.365
2019-12-12,24.57
2019-12-13,23.950001
2019-12-16,24.110001
2019-12-17,24.559998999999998
2019-12-18,24.370001000000002
2019-12-19,24.59
2019-12-20,24.5
2019-12-23,24.540001
2019-12-24,24.74
2019-12-26,24.76
2019-12-27,24.790001
2019-12-30,24.690001000000002
2019-12-31,24.83
2020-01-02,25.299999
2020-01-03,25.379998999999998
2020-01-06,25.1
2020-01-07,24.67
2020-01-08,24.860001
2020-01-09,25.02
2020-01-10,24.9
2020-01-13,25.219998999999998
2020-01-14,25.290001
2020-01-15,25.709999
2020-01-16,26.16
2020-01-17,25.795
2020-01-21,25.67
2020-01-22,25.58
2020-01-23,25.76
2020-01-24,25.309998999999998
2020-01-27,24.84
2020-01-28,26.0
2020-01-29,25.33
2020-01-30,24.91
2020-01-31,23.719998999999998
2020-02-03,23.74
2020-02-04,27.719998999999998
2020-02-05,27.379998999999998
2020-02-06,27.530001000000002
2020-02-07,27.030001000000002
2020-02-10,26.9
2020-02-11,26.940001000000002
2020-02-12,27.084999
2020-02-13,27.129998999999998
2020-02-14,27.059998999999998
2020-02-18,27.02
2020-02-19,26.07
2020-02-20,26.809998999999998
2020-02-21,26.9
2020-02-24,25.83
2020-02-25,25.59
2020-02-26,25.93
2020-02-27,25.67
2020-02-28,25.25
2020-03-02,25.32
2020-03-03,25.52
2020-03-04,26.690001000000002
2020-03-05,26.25
2020-03-06,26.18
2020-03-09,24.48
2020-03-10,25.1
2020-03-11,24.58
2020-03-12,20.83
2020-03-13,22.129998999999998
2020-03-16,17.75
2020-03-17,19.74
2020-03-18,17.82
2020-03-19,18.83
2020-03-20,17.870001000000002
2020-03-23,18.09
2020-03-24,18.98
2020-03-25,17.790001
2020-03-26,20.02
2020-03-27,20.26
2020-03-30,22.639999
2020-03-31,24.17
2020-04-01,23.860001
2020-04-02,24.66
2020-04-03,23.76
2020-04-06,24.379998999999998
2020-04-07,23.559998999999998
2020-04-08,23.27
2020-04-09,25.58
2020-04-13,24.790001
2020-04-14,22.309998999999998
2020-04-15,22.309998999999998
2020-04-16,22.870001000000002
2020-04-17,24.120001000000002
2020-04-20,23.9
2020-04-21,23.209999
2020-04-22,23.24
2020-04-23,22.719998999999998
2020-04-24,22.93
2020-04-27,25.34
2020-04-28,26.030001000000002
2020-04-29,28.290001
2020-04-30,26.709999
2020-05-01,24.549999
2020-05-04,24.41
2020-05-05,25.190001000000002
2020-05-06,23.66
2020-05-07,22.719998999999998
2020-05-08,22.57
