Date,ENR
2019-11-26,50.919998
2019-11-27,50.43
2019-11-29,49.889998999999996
2019-12-02,49.91
2019-12-03,50.5
2019-12-04,50.77
2019-12-05,51.73
2019-12-06,52.099998
2019-12-09,51.41
2019-12-10,50.560001
2019-12-11,50.189999
2019-12-12,50.68
2019-12-13,50.130001
2019-12-16,50.299999
2019-12-17,49.669998
2019-12-18,49.310001
2019-12-19,50.130001
2019-12-20,51.060001
2019-12-23,50.73
2019-12-24,51.009997999999996
2019-12-26,50.880001
2019-12-27,50.880001
2019-12-30,50.240002000000004
2019-12-31,50.220001
2020-01-02,48.549999
2020-01-03,48.59
2020-01-06,49.080002
2020-01-07,49.48
2020-01-08,50.189999
2020-01-09,49.5
2020-01-10,48.48
2020-01-13,46.91
2020-01-14,47.099998
2020-01-15,48.23
2020-01-16,49.18
2020-01-17,49.310001
2020-01-21,48.860001000000004
2020-01-22,48.59
2020-01-23,48.5
2020-01-24,48.43
2020-01-27,47.959998999999996
2020-01-28,48.099998
2020-01-29,46.810001
2020-01-30,47.52
2020-01-31,46.259997999999996
2020-02-03,48.34
2020-02-04,50.32
2020-02-05,51.0
2020-02-06,51.75
2020-02-07,52.93
2020-02-10,53.310001
2020-02-11,52.470001
2020-02-12,52.279999
2020-02-13,51.849998
2020-02-14,51.470001
2020-02-18,51.029999
2020-02-19,51.099998
2020-02-20,51.369999
2020-02-21,51.380001
2020-02-24,50.189999
2020-02-25,49.080002
2020-02-26,46.860001000000004
2020-02-27,44.189999
2020-02-28,42.990002000000004
2020-03-02,46.189999
2020-03-03,45.959998999999996
2020-03-04,47.5
2020-03-05,46.580002
2020-03-06,46.43
2020-03-09,43.599998
2020-03-10,45.27
2020-03-11,43.77
2020-03-12,40.130001
2020-03-13,40.130001
2020-03-16,34.77
2020-03-17,37.709998999999996
2020-03-18,33.040001000000004
2020-03-19,35.009997999999996
2020-03-20,32.610001000000004
2020-03-23,28.370001000000002
2020-03-24,33.330002
2020-03-25,35.389998999999996
2020-03-26,34.73
2020-03-27,31.129998999999998
2020-03-30,31.620001000000002
2020-03-31,30.25
2020-04-01,28.49
2020-04-02,28.610001
2020-04-03,27.24
2020-04-06,30.59
2020-04-07,31.700001
2020-04-08,33.73
2020-04-09,35.849998
2020-04-13,34.16
2020-04-14,35.959998999999996
2020-04-15,34.209998999999996
2020-04-16,34.610001000000004
2020-04-17,34.689999
2020-04-20,34.5
2020-04-21,34.720001
2020-04-22,34.279999
2020-04-23,35.029999
2020-04-24,35.709998999999996
2020-04-27,37.98
2020-04-28,38.799999
2020-04-29,40.450001
2020-04-30,38.959998999999996
2020-05-01,37.939999
2020-05-04,37.060001
2020-05-05,38.68
2020-05-06,37.650002
2020-05-07,39.360001000000004
2020-05-08,40.75
