Date,EXP
1998-06-02,12.729167
1998-06-03,12.75
1998-06-04,12.708333
1998-06-05,12.75
1998-06-08,12.708333
1998-06-09,12.666667
1998-06-10,12.895833
1998-06-11,12.770833
1998-06-12,12.75
1998-06-15,12.6875
1998-06-16,12.6875
1998-06-17,12.708333
1998-06-18,12.75
1998-06-19,12.729167
1998-06-22,12.6875
1998-06-23,12.770833
1998-06-24,12.875
1998-06-25,12.854167
1998-06-26,12.729167
1998-06-29,12.6875
1998-06-30,12.833333
1998-07-01,13.291667000000002
1998-07-02,13.729167000000002
1998-07-06,14.5
1998-07-07,14.333332999999998
1998-07-08,13.958332999999998
1998-07-09,14.125
1998-07-10,14.083332999999998
1998-07-13,14.083332999999998
1998-07-14,14.1875
1998-07-15,14.3125
1998-07-16,14.291667000000002
1998-07-17,14.0625
1998-07-20,13.958332999999998
1998-07-21,13.666667000000002
1998-07-22,13.625
1998-07-23,13.541667000000002
1998-07-24,13.0
1998-07-27,12.770833
1998-07-28,12.916667
1998-07-29,13.270832999999998
1998-07-30,14.3125
1998-07-31,14.5
1998-08-03,14.833332999999998
1998-08-04,14.1875
1998-08-05,13.833332999999998
1998-08-06,13.916667000000002
1998-08-07,13.979167000000002
1998-08-10,14.083332999999998
1998-08-11,13.833332999999998
1998-08-12,13.854167000000002
1998-08-13,13.833332999999998
1998-08-14,14.125
1998-08-17,14.395832999999998
1998-08-18,14.916667000000002
1998-08-19,14.5
1998-08-20,14.208332999999998
1998-08-21,14.0
1998-08-24,13.875
1998-08-25,14.125
1998-08-26,14.041667000000002
1998-08-27,14.020832999999998
1998-08-28,13.416667000000002
1998-08-31,12.875
1998-09-01,13.3125
1998-09-02,13.25
1998-09-03,13.104167
1998-09-04,13.333332999999998
1998-09-08,13.416667000000002
1998-09-09,13.375
1998-09-10,13.291667000000002
1998-09-11,13.020833
1998-09-14,13.083333
1998-09-15,12.645833
1998-09-16,12.291667
1998-09-17,12.104167
1998-09-18,12.375
1998-09-21,12.020833
1998-09-22,12.0
1998-09-23,11.979167
1998-09-24,11.791667
1998-09-25,11.958333
1998-09-28,11.541667
1998-09-29,11.458333
1998-09-30,11.375
1998-10-01,11.354167
1998-10-02,11.291667
1998-10-05,11.333333
1998-10-06,11.291667
1998-10-07,11.333333
1998-10-08,11.041667
1998-10-09,11.083333
1998-10-12,11.125
1998-10-13,10.875
1998-10-14,10.708333
1998-10-15,10.625
1998-10-16,10.6875
1998-10-19,10.458333
1998-10-20,10.666667
1998-10-21,11.208333
1998-10-22,11.583333
1998-10-23,11.645833
1998-10-26,11.5625
1998-10-27,11.416667
1998-10-28,11.583333
1998-10-29,11.395833
1998-10-30,11.208333
1998-11-02,11.8125
1998-11-03,11.708333
1998-11-04,11.770833
1998-11-05,12.6875
1998-11-06,12.916667
1998-11-09,13.0
1998-11-10,12.791667
1998-11-11,12.833333
1998-11-12,12.6875
1998-11-13,12.833333
1998-11-16,12.895833
1998-11-17,12.666667
1998-11-18,12.416667
1998-11-19,12.541667
1998-11-20,12.375
1998-11-23,11.333333
1998-11-24,11.604167
1998-11-25,11.729167
1998-11-27,11.791667
1998-11-30,11.833333
1998-12-01,12.104167
1998-12-02,12.0625
1998-12-03,12.1875
1998-12-04,12.104167
1998-12-07,12.291667
1998-12-08,12.375
1998-12-09,12.520833
1998-12-10,12.604167
1998-12-11,12.666667
1998-12-14,12.791667
1998-12-15,12.770833
1998-12-16,11.770833
1998-12-17,12.4375
1998-12-18,13.104167
1998-12-21,13.541667000000002
1998-12-22,13.229167000000002
1998-12-23,13.020833
1998-12-24,12.916667
1998-12-28,13.041667
1998-12-29,13.25
1998-12-30,13.4375
1998-12-31,13.541667000000002
1999-01-04,13.354167000000002
1999-01-05,13.520832999999998
1999-01-06,13.583332999999998
1999-01-07,13.270832999999998
1999-01-08,13.333332999999998
1999-01-11,13.541667000000002
1999-01-12,13.520832999999998
1999-01-13,13.145832999999998
1999-01-14,12.9375
1999-01-15,12.770833
1999-01-19,12.541667
1999-01-20,12.520833
1999-01-21,12.0625
1999-01-22,11.833333
1999-01-25,11.854167
1999-01-26,11.875
1999-01-27,11.9375
1999-01-28,12.375
1999-01-29,12.4375
1999-02-01,13.041667
1999-02-02,13.0
1999-02-03,12.9375
1999-02-04,12.75
1999-02-05,12.666667
1999-02-08,12.541667
1999-02-09,12.333333
1999-02-10,12.354167
1999-02-11,12.458333
1999-02-12,12.229167
1999-02-16,12.083333
1999-02-17,11.895833
1999-02-18,11.916667
1999-02-19,11.979167
1999-02-22,11.916667
1999-02-23,11.916667
1999-02-24,11.875
1999-02-25,11.916667
1999-02-26,11.895833
1999-03-01,11.833333
1999-03-02,11.958333
1999-03-03,11.9375
1999-03-04,11.791667
1999-03-05,11.666667
1999-03-08,11.666667
1999-03-09,11.625
1999-03-10,11.541667
1999-03-11,11.583333
1999-03-12,11.395833
1999-03-15,11.416667
1999-03-16,11.333333
1999-03-17,11.354167
1999-03-18,11.458333
1999-03-19,11.666667
1999-03-22,11.541667
1999-03-23,11.458333
1999-03-24,11.458333
1999-03-25,11.375
1999-03-26,11.333333
1999-03-29,11.708333
1999-03-30,11.583333
1999-03-31,11.604167
1999-04-01,11.333333
1999-04-05,11.375
1999-04-06,11.145833
1999-04-07,11.083333
1999-04-08,11.083333
1999-04-09,11.208333
1999-04-12,11.145833
1999-04-13,11.0625
1999-04-14,11.416667
1999-04-15,11.0
1999-04-16,11.4375
1999-04-19,11.375
1999-04-20,11.875
1999-04-21,12.041667
1999-04-22,12.125
1999-04-23,12.0
1999-04-26,11.708333
1999-04-27,11.708333
1999-04-28,11.583333
1999-04-29,11.708333
1999-04-30,11.791667
1999-05-03,11.9375
1999-05-04,11.9375
1999-05-05,11.854167
1999-05-06,12.416667
1999-05-07,12.5625
1999-05-10,12.770833
1999-05-11,12.791667
1999-05-12,12.854167
1999-05-13,12.958333
1999-05-14,12.625
1999-05-17,12.708333
1999-05-18,12.5625
1999-05-19,12.875
1999-05-20,13.125
1999-05-21,13.0625
1999-05-24,12.854167
1999-05-25,12.645833
1999-05-26,12.0
1999-05-27,11.854167
1999-05-28,11.958333
1999-06-01,12.125
1999-06-02,11.895833
1999-06-03,12.416667
1999-06-04,12.5
1999-06-07,12.479167
1999-06-08,12.583333
1999-06-09,12.75
1999-06-10,12.791667
1999-06-11,12.729167
1999-06-14,12.708333
1999-06-15,12.666667
1999-06-16,12.8125
1999-06-17,12.770833
1999-06-18,12.4375
1999-06-21,12.520833
1999-06-22,12.541667
1999-06-23,12.541667
1999-06-24,12.0
1999-06-25,12.020833
1999-06-28,12.479167
1999-06-29,12.541667
1999-06-30,11.375
1999-07-01,11.854167
1999-07-02,11.875
1999-07-06,12.125
1999-07-07,12.104167
1999-07-08,12.166667
1999-07-09,12.541667
1999-07-12,12.75
1999-07-13,12.9375
1999-07-14,13.083333
1999-07-15,13.270832999999998
1999-07-16,13.166667000000002
1999-07-19,13.375
1999-07-20,13.375
1999-07-21,13.3125
1999-07-22,13.333332999999998
1999-07-23,13.395832999999998
1999-07-26,13.416667000000002
1999-07-27,13.333332999999998
1999-07-28,13.270832999999998
1999-07-29,13.25
1999-07-30,13.3125
1999-08-02,13.229167000000002
1999-08-03,13.416667000000002
1999-08-04,13.291667000000002
1999-08-05,13.270832999999998
1999-08-06,13.3125
1999-08-09,13.291667000000002
1999-08-10,13.354167000000002
1999-08-11,13.3125
1999-08-12,13.520832999999998
1999-08-13,13.583332999999998
1999-08-16,13.9375
1999-08-17,13.729167000000002
1999-08-18,13.5
1999-08-19,13.354167000000002
1999-08-20,13.25
1999-08-23,13.25
1999-08-24,13.229167000000002
1999-08-25,13.104167
1999-08-26,13.041667
1999-08-27,12.833333
1999-08-30,12.833333
1999-08-31,12.8125
1999-09-01,12.916667
1999-09-02,12.9375
1999-09-03,13.166667000000002
1999-09-07,13.041667
1999-09-08,12.854167
1999-09-09,12.895833
1999-09-10,12.8125
1999-09-13,12.9375
1999-09-14,12.875
1999-09-15,12.833333
1999-09-16,12.833333
1999-09-17,12.916667
1999-09-20,13.0
1999-09-21,13.020833
1999-09-22,12.8125
1999-09-23,12.666667
1999-09-24,12.75
1999-09-27,12.708333
1999-09-28,12.666667
1999-09-29,12.645833
1999-09-30,12.375
1999-10-01,12.375
1999-10-04,12.520833
1999-10-05,12.708333
1999-10-06,12.8125
1999-10-07,12.666667
1999-10-08,12.729167
1999-10-11,12.708333
1999-10-12,12.666667
1999-10-13,12.5625
1999-10-14,12.541667
1999-10-15,12.604167
1999-10-18,12.541667
1999-10-19,12.520833
1999-10-20,12.5
1999-10-21,12.458333
1999-10-22,12.291667
1999-10-25,12.166667
1999-10-26,11.75
1999-10-27,11.8125
1999-10-28,11.8125
1999-10-29,11.854167
1999-11-01,11.895833
1999-11-02,11.791667
1999-11-03,11.895833
1999-11-04,12.0625
1999-11-05,12.166667
1999-11-08,12.333333
1999-11-09,12.458333
1999-11-10,12.666667
1999-11-11,12.5
1999-11-12,12.5
1999-11-15,12.604167
1999-11-16,12.395833
1999-11-17,12.395833
1999-11-18,12.5
1999-11-19,12.333333
1999-11-22,12.291667
1999-11-23,12.104167
1999-11-24,11.729167
1999-11-26,11.8125
1999-11-29,11.625
1999-11-30,11.645833
1999-12-01,11.375
1999-12-02,11.333333
1999-12-03,11.354167
1999-12-06,11.3125
1999-12-07,11.3125
1999-12-08,11.270833
1999-12-09,11.208333
1999-12-10,11.25
1999-12-13,11.3125
1999-12-14,11.291667
1999-12-15,11.5
1999-12-16,11.604167
1999-12-17,11.791667
1999-12-20,12.020833
1999-12-21,12.208333
1999-12-22,12.208333
1999-12-23,12.583333
1999-12-27,12.791667
1999-12-28,12.4375
1999-12-29,12.791667
1999-12-30,12.5625
1999-12-31,13.0
2000-01-03,12.291667
2000-01-04,11.916667
2000-01-05,11.729167
2000-01-06,11.583333
2000-01-07,11.791667
2000-01-10,11.520833
2000-01-11,11.708333
2000-01-12,11.833333
2000-01-13,12.104167
2000-01-14,11.791667
2000-01-18,11.854167
2000-01-19,11.854167
2000-01-20,11.916667
2000-01-21,11.6875
2000-01-24,11.708333
2000-01-25,11.625
2000-01-26,11.604167
2000-01-27,11.583333
2000-01-28,11.333333
2000-01-31,10.791667
2000-02-01,10.458333
2000-02-02,10.5
2000-02-03,9.958333
2000-02-04,9.875
2000-02-07,9.75
2000-02-08,9.854167
2000-02-09,9.958333
2000-02-10,9.875
2000-02-11,9.791667
2000-02-14,9.75
2000-02-15,9.708333
2000-02-16,9.541667
2000-02-17,9.083333
2000-02-18,9.020833
2000-02-22,8.875
2000-02-23,8.916667
2000-02-24,8.604167
2000-02-25,8.604167
2000-02-28,7.8541669999999995
2000-02-29,7.75
2000-03-01,7.5625
2000-03-02,7.7291669999999995
2000-03-03,7.7916669999999995
2000-03-06,7.8333330000000005
2000-03-07,7.8958330000000005
2000-03-08,7.7291669999999995
2000-03-09,7.5625
2000-03-10,7.6666669999999995
2000-03-13,7.75
2000-03-14,7.9166669999999995
2000-03-15,8.020833
2000-03-16,8.875
2000-03-17,8.791667
2000-03-20,8.916667
2000-03-21,8.666667
2000-03-22,8.75
2000-03-23,9.291667
2000-03-24,9.541667
2000-03-27,10.104167
2000-03-28,9.791667
2000-03-29,9.875
2000-03-30,9.75
2000-03-31,8.75
2000-04-03,9.208333
2000-04-04,9.1875
2000-04-05,9.104167
2000-04-06,9.0625
2000-04-07,9.145833
2000-04-10,9.520833
2000-04-11,9.708333
2000-04-12,9.708333
2000-04-13,9.833333
2000-04-14,9.854167
2000-04-17,9.854167
2000-04-18,9.604167
2000-04-19,9.916667
2000-04-20,9.916667
2000-04-24,9.875
2000-04-25,10.166667
2000-04-26,10.083333
2000-04-27,10.083333
2000-04-28,10.291667
2000-05-01,10.375
2000-05-02,10.333333
2000-05-03,9.979167
2000-05-04,10.041667
2000-05-05,10.125
2000-05-08,10.25
2000-05-09,10.395833
2000-05-10,10.291667
2000-05-11,10.354167
2000-05-12,10.520833
2000-05-15,10.520833
2000-05-16,10.583333
2000-05-17,10.645833
2000-05-18,10.583333
2000-05-19,10.520833
2000-05-22,10.625
2000-05-23,10.604167
2000-05-24,10.416667
2000-05-25,10.291667
2000-05-26,10.125
2000-05-30,10.166667
2000-05-31,10.0
2000-06-01,10.104167
2000-06-02,10.25
2000-06-05,10.416667
2000-06-06,10.1875
2000-06-07,10.125
2000-06-08,9.9375
2000-06-09,9.833333
2000-06-12,9.729167
2000-06-13,9.604167
2000-06-14,9.333333
2000-06-15,8.854167
2000-06-16,8.791667
2000-06-19,8.4375
2000-06-20,8.1875
2000-06-21,7.8541669999999995
2000-06-22,7.75
2000-06-23,7.625
2000-06-26,7.5
2000-06-27,7.3958330000000005
2000-06-28,7.6458330000000005
2000-06-29,7.6041669999999995
2000-06-30,7.5625
2000-07-03,7.7708330000000005
2000-07-05,7.75
2000-07-06,7.6458330000000005
2000-07-07,7.6041669999999995
2000-07-10,7.5208330000000005
2000-07-11,7.5
2000-07-12,7.4791669999999995
2000-07-13,7.5
2000-07-14,7.5208330000000005
2000-07-17,7.6875
2000-07-18,7.6458330000000005
2000-07-19,7.5625
2000-07-20,7.5833330000000005
2000-07-21,7.6041669999999995
2000-07-24,7.5833330000000005
2000-07-25,7.6041669999999995
2000-07-26,8.0
2000-07-27,8.333333
2000-07-28,8.083333
2000-07-31,8.166667
2000-08-01,8.25
2000-08-02,8.208333
2000-08-03,7.9166669999999995
2000-08-04,7.8541669999999995
2000-08-07,7.5
2000-08-08,7.9375
2000-08-09,7.9791669999999995
2000-08-10,8.020833
2000-08-11,8.395833
2000-08-14,8.625
2000-08-15,8.666667
2000-08-16,8.833333
2000-08-17,9.208333
2000-08-18,9.0
2000-08-21,8.666667
2000-08-22,8.833333
2000-08-23,8.75
2000-08-24,8.75
2000-08-25,8.645833
2000-08-28,8.583333
2000-08-29,8.5
2000-08-30,8.5
2000-08-31,8.604167
2000-09-01,8.583333
2000-09-05,8.708333
2000-09-06,8.666667
2000-09-07,8.458333
2000-09-08,8.583333
2000-09-11,8.666667
2000-09-12,8.8125
2000-09-13,8.770833
2000-09-14,8.604167
2000-09-15,8.604167
2000-09-18,8.354167
2000-09-19,8.145833
2000-09-20,7.9791669999999995
2000-09-21,7.8541669999999995
2000-09-22,7.9166669999999995
2000-09-25,8.270833
2000-09-26,7.8541669999999995
2000-09-27,7.8125
2000-09-28,8.020833
2000-09-29,8.270833
2000-10-02,8.291667
2000-10-03,8.291667
2000-10-04,8.104167
2000-10-05,7.7083330000000005
2000-10-06,7.5
2000-10-09,7.6875
2000-10-10,7.6458330000000005
2000-10-11,7.6041669999999995
2000-10-12,7.5208330000000005
2000-10-13,7.5625
2000-10-16,7.625
2000-10-17,7.5833330000000005
2000-10-18,7.5208330000000005
2000-10-19,7.5833330000000005
2000-10-20,7.6458330000000005
2000-10-23,7.5833330000000005
2000-10-24,7.6875
2000-10-25,7.9583330000000005
2000-10-26,8.020833
2000-10-27,8.166667
2000-10-30,8.333333
2000-10-31,8.645833
2000-11-01,8.604167
2000-11-02,8.770833
2000-11-03,8.75
2000-11-06,8.791667
2000-11-07,8.854167
2000-11-08,8.833333
2000-11-09,8.8125
2000-11-10,8.729167
2000-11-13,8.5
2000-11-14,8.625
2000-11-15,8.770833
2000-11-16,8.625
2000-11-17,8.5625
2000-11-20,8.416667
2000-11-21,8.479167
2000-11-22,8.479167
2000-11-24,8.645833
2000-11-27,8.416667
2000-11-28,8.208333
2000-11-29,8.083333
2000-11-30,7.9166669999999995
2000-12-01,8.229167
2000-12-04,8.0625
2000-12-05,8.208333
2000-12-06,8.1875
2000-12-07,8.0625
2000-12-08,8.125
2000-12-11,8.833333
2000-12-12,8.4375
2000-12-13,8.333333
2000-12-14,8.166667
2000-12-15,7.7291669999999995
2000-12-18,7.625
2000-12-19,7.9166669999999995
2000-12-20,8.104167
2000-12-21,8.333333
2000-12-22,8.666667
2000-12-26,8.583333
2000-12-27,8.875
2000-12-28,9.270833
2000-12-29,9.104167
2001-01-02,9.145833
2001-01-03,9.6875
2001-01-04,9.958333
2001-01-05,9.916667
2001-01-08,9.604167
2001-01-09,9.708333
2001-01-10,9.875
2001-01-11,9.8125
2001-01-12,9.979167
2001-01-16,10.0
2001-01-17,10.041667
2001-01-18,9.958333
2001-01-19,9.6875
2001-01-22,9.270833
2001-01-23,9.375
2001-01-24,9.479167
2001-01-25,9.479167
2001-01-26,9.416667
2001-01-29,9.366667
2001-01-30,9.483334
2001-01-31,9.233334
2001-02-01,9.53
2001-02-02,9.666667
2001-02-05,9.706667
2001-02-06,9.566667
2001-02-07,9.583333
2001-02-08,9.7
2001-02-09,9.81
2001-02-12,9.76
2001-02-13,9.806666
2001-02-14,9.703333
2001-02-15,9.83
2001-02-16,9.83
2001-02-20,9.853333000000001
2001-02-21,9.816667
2001-02-22,9.783334
2001-02-23,9.69
2001-02-26,9.686666
2001-02-27,9.7
2001-02-28,9.783334
2001-03-01,9.95
2001-03-02,10.416667
2001-03-05,10.903334
2001-03-06,10.77
2001-03-07,10.95
2001-03-08,10.92
2001-03-09,11.006667
2001-03-12,11.0
2001-03-13,10.846666
2001-03-14,10.65
2001-03-15,10.216666
2001-03-16,10.093333
2001-03-19,10.166667
2001-03-20,10.146666999999999
2001-03-21,9.983334
2001-03-22,9.723333
2001-03-23,9.783334
2001-03-26,9.833333
2001-03-27,9.7
2001-03-28,9.626667
2001-03-29,9.486667
2001-03-30,9.366667
2001-04-02,9.173333
2001-04-03,8.933333
2001-04-04,9.116667
2001-04-05,9.256667
2001-04-06,9.243333
2001-04-09,9.28
2001-04-10,9.426666
2001-04-11,9.333333
2001-04-12,9.33
2001-04-16,9.256667
2001-04-17,9.32
2001-04-18,9.48
2001-04-19,9.583333
2001-04-20,9.383333
2001-04-23,9.183333
2001-04-24,9.57
2001-04-25,9.453333
2001-04-26,9.58
2001-04-27,9.473333
2001-04-30,9.523334
2001-05-01,9.51
2001-05-02,9.533334
2001-05-03,9.426666
2001-05-04,9.436666
2001-05-07,9.566667
2001-05-08,9.333333
2001-05-09,9.266666
2001-05-10,8.99
2001-05-11,8.866667
2001-05-14,8.983334
2001-05-15,9.333333
2001-05-16,9.24
2001-05-17,9.383333
2001-05-18,9.693334
2001-05-21,9.826667
2001-05-22,9.883333
2001-05-23,9.7
2001-05-24,9.643333
2001-05-25,9.71
2001-05-29,9.71
2001-05-30,9.466666
2001-05-31,9.44
2001-06-01,9.53
2001-06-04,9.703333
2001-06-05,9.81
2001-06-06,9.833333
2001-06-07,9.87
2001-06-08,9.96
2001-06-11,9.983334
2001-06-12,9.95
2001-06-13,9.986667
2001-06-14,10.083333
2001-06-15,10.156667
2001-06-18,10.096666
2001-06-19,10.083333
2001-06-20,10.136666
2001-06-21,10.26
2001-06-22,10.236667
2001-06-25,10.333333
2001-06-26,10.69
2001-06-27,11.013333
2001-06-28,11.003333
2001-06-29,10.833333
2001-07-02,11.376667
2001-07-03,11.266666
2001-07-05,11.49
2001-07-06,11.233334
2001-07-09,11.266666
2001-07-10,11.066667
2001-07-11,11.3
2001-07-12,11.506667
2001-07-13,11.583333
2001-07-16,11.223333
2001-07-17,10.933333
2001-07-18,10.903334
2001-07-19,10.993333
2001-07-20,11.466666
2001-07-23,11.06
2001-07-24,10.633333
2001-07-25,10.746667
2001-07-26,10.873333
2001-07-27,10.96
2001-07-30,11.133333
2001-07-31,11.0
2001-08-01,11.133333
2001-08-02,11.19
2001-08-03,11.166667
2001-08-06,11.1
2001-08-07,10.95
2001-08-08,11.0
2001-08-09,10.933333
2001-08-10,10.986667
2001-08-13,10.643333
2001-08-14,11.196667
2001-08-15,10.82
2001-08-16,10.736667
2001-08-17,10.66
2001-08-20,10.5
2001-08-21,10.616667
2001-08-22,10.5
2001-08-23,10.476666
2001-08-24,10.666667
2001-08-27,10.633333
2001-08-28,10.623333
2001-08-29,10.623333
2001-08-30,10.57
2001-08-31,10.653334
2001-09-04,10.653334
2001-09-05,10.556666
2001-09-06,10.516666
2001-09-07,10.67
2001-09-10,10.766666
2001-09-17,10.5
2001-09-18,10.3
2001-09-19,10.2
2001-09-20,9.713333
2001-09-21,9.276667
2001-09-24,9.566667
2001-09-25,9.526667
2001-09-26,9.596666
2001-09-27,9.84
2001-09-28,9.85
2001-10-01,9.666667
2001-10-02,9.64
2001-10-03,9.613334
2001-10-04,9.526667
2001-10-05,9.76
2001-10-08,9.55
2001-10-09,9.533334
2001-10-10,9.616667
2001-10-11,9.8
2001-10-12,9.433333
2001-10-15,9.563334
2001-10-16,9.963333
2001-10-17,9.5
2001-10-18,9.55
2001-10-19,9.74
2001-10-22,9.88
2001-10-23,9.966666
2001-10-24,10.0
2001-10-25,10.243333
2001-10-26,10.616667
2001-10-29,10.903334
2001-10-30,10.87
2001-10-31,10.966666
2001-11-01,11.033334
2001-11-02,11.05
2001-11-05,11.06
2001-11-06,10.913333
2001-11-07,10.883333
2001-11-08,10.916667
2001-11-09,10.916667
2001-11-12,10.893333
2001-11-13,10.8
2001-11-14,10.866667
2001-11-15,10.766666
2001-11-16,10.666667
2001-11-19,10.646666999999999
2001-11-20,10.453333
2001-11-21,10.533334
2001-11-23,10.716666
2001-11-26,10.39
2001-11-27,10.493333
2001-11-28,10.316667
2001-11-29,10.45
2001-11-30,9.916667
2001-12-03,10.18
2001-12-04,10.2
2001-12-05,10.403334
2001-12-06,10.47
2001-12-07,10.366667
2001-12-10,10.153334
2001-12-11,9.893333
2001-12-12,10.246667
2001-12-13,10.31
2001-12-14,10.333333
2001-12-17,10.366667
2001-12-18,10.666667
2001-12-19,10.3
2001-12-20,10.44
2001-12-21,10.376667
2001-12-24,10.5
2001-12-26,10.56
2001-12-27,10.71
2001-12-28,10.743333
2001-12-31,10.683333
2002-01-02,10.666667
2002-01-03,10.923333
2002-01-04,10.94
2002-01-07,10.82
2002-01-08,10.886666
2002-01-09,10.966666
2002-01-10,11.033334
2002-01-11,10.796667
2002-01-14,10.806666
2002-01-15,10.826667
2002-01-16,10.633333
2002-01-17,10.683333
2002-01-18,10.676666
2002-01-22,11.196667
2002-01-23,11.33
2002-01-24,11.363334
2002-01-25,11.306666
2002-01-28,11.116667
2002-01-29,11.166667
2002-01-30,11.25
2002-01-31,11.466666
2002-02-01,11.433333
2002-02-04,11.183333
2002-02-05,11.23
2002-02-06,10.826667
2002-02-07,10.256667
2002-02-08,10.5
2002-02-11,11.0
2002-02-12,10.7
2002-02-13,10.666667
2002-02-14,10.433333
2002-02-15,10.546667
2002-02-19,10.853333000000001
2002-02-20,10.883333
2002-02-21,10.743333
2002-02-22,10.756667
2002-02-25,10.823334
2002-02-26,10.683333
2002-02-27,10.823334
2002-02-28,10.833333
2002-03-01,11.223333
2002-03-04,11.12
2002-03-05,11.333333
2002-03-06,11.496667
2002-03-07,11.483334
2002-03-08,11.983334
2002-03-11,12.036667
2002-03-12,12.36
2002-03-13,12.31
2002-03-14,12.276667
2002-03-15,12.26
2002-03-18,12.433333
2002-03-19,12.0
2002-03-20,12.1
2002-03-21,12.16
2002-03-22,12.133333
2002-03-25,12.286667
2002-03-26,12.283334
2002-03-27,12.766666
2002-03-28,13.26
2002-04-01,13.3
2002-04-02,13.25
2002-04-03,12.846666
2002-04-04,12.9
2002-04-05,12.886666
2002-04-08,13.166667000000002
2002-04-09,13.333332999999998
2002-04-10,13.75
2002-04-11,13.67
2002-04-12,13.833332999999998
2002-04-15,13.85
2002-04-16,13.916667000000002
2002-04-17,13.71
2002-04-18,13.866667000000001
2002-04-19,13.833332999999998
2002-04-22,13.973332999999998
2002-04-23,13.88
2002-04-24,14.11
2002-04-25,14.156667
2002-04-26,14.163332999999998
2002-04-29,14.216666
2002-04-30,14.626667000000001
2002-05-01,14.786667000000001
2002-05-02,14.96
2002-05-03,14.75
2002-05-06,14.936666
2002-05-07,15.003333
2002-05-08,14.636666
2002-05-09,14.903334
2002-05-10,14.716666
2002-05-13,14.67
2002-05-14,14.926666
2002-05-15,14.983334
2002-05-16,14.703332999999999
2002-05-17,14.91
2002-05-20,14.833332999999998
2002-05-21,14.833332999999998
2002-05-22,14.38
2002-05-23,14.723332999999998
2002-05-24,14.633332999999999
2002-05-28,14.35
2002-05-29,14.22
2002-05-30,13.95
2002-05-31,13.923333
2002-06-03,13.756667000000002
2002-06-04,13.52
2002-06-05,13.36
2002-06-06,13.2
2002-06-07,13.266666
2002-06-10,13.516666
2002-06-11,13.5
2002-06-12,13.483334
2002-06-13,13.17
2002-06-14,12.866667
2002-06-17,12.856667
2002-06-18,12.793333
2002-06-19,12.793333
2002-06-20,12.833333
2002-06-21,12.766666
2002-06-24,12.293333
2002-06-25,12.016666
2002-06-26,12.016666
2002-06-27,12.03
2002-06-28,12.133333
2002-07-01,12.796667
2002-07-02,12.263333
2002-07-03,12.236667
2002-07-05,12.483334
2002-07-08,12.283334
2002-07-09,11.95
2002-07-10,11.5
2002-07-11,11.25
2002-07-12,11.083333
2002-07-15,11.536667
2002-07-16,11.266666
2002-07-17,11.306666
2002-07-18,11.3
2002-07-19,11.263333
2002-07-22,11.096666
2002-07-23,10.903334
2002-07-24,11.346666
2002-07-25,11.49
2002-07-26,11.726666
2002-07-29,12.366667
2002-07-30,12.476666
2002-07-31,12.37
2002-08-01,12.326667
2002-08-02,11.76
2002-08-05,11.6
2002-08-06,12.066667
2002-08-07,12.06
2002-08-08,12.143333
2002-08-09,12.343333
2002-08-12,12.33
2002-08-13,11.9
2002-08-14,12.283334
2002-08-15,12.73
2002-08-16,12.896666999999999
2002-08-19,13.416667000000002
2002-08-20,13.233334
2002-08-21,13.203332999999999
2002-08-22,13.333332999999998
2002-08-23,12.866667
2002-08-26,12.836667
2002-08-27,12.876667
2002-08-28,12.633333
2002-08-29,12.82
2002-08-30,12.266666
2002-09-03,11.776667
2002-09-04,12.016666
2002-09-05,11.866667
2002-09-06,11.713333
2002-09-09,11.9
2002-09-10,11.866667
2002-09-11,11.756667
2002-09-12,12.073334
2002-09-13,12.03
2002-09-16,11.976666
2002-09-17,11.966666
2002-09-18,11.856667
2002-09-19,11.736667
2002-09-20,11.9
2002-09-23,11.7
2002-09-24,11.266666
2002-09-25,11.716666
2002-09-26,11.773334
2002-09-27,11.583333
2002-09-30,11.9
2002-10-01,12.16
2002-10-02,12.433333
2002-10-03,12.336667
2002-10-04,12.2
2002-10-07,11.653334
2002-10-08,11.43
2002-10-09,10.6
2002-10-10,10.99
2002-10-11,11.566667
2002-10-14,11.433333
2002-10-15,12.01
2002-10-16,11.75
2002-10-17,12.13
2002-10-18,11.766666
2002-10-21,11.656667
2002-10-22,11.043333
2002-10-23,10.73
2002-10-24,10.566667
2002-10-25,10.603333000000001
2002-10-28,10.766666
2002-10-29,11.056666
2002-10-30,10.86
2002-10-31,11.383333
2002-11-01,11.616667
2002-11-04,11.666667
2002-11-05,11.833333
2002-11-06,12.133333
2002-11-07,11.716666
2002-11-08,11.743333
2002-11-11,11.8
2002-11-12,11.886666
2002-11-13,11.93
2002-11-14,12.25
2002-11-15,12.223333
2002-11-18,12.103333000000001
2002-11-19,11.85
2002-11-20,11.766666
2002-11-21,11.933333
2002-11-22,11.983334
2002-11-25,12.066667
2002-11-26,11.673333
2002-11-27,12.05
2002-11-29,12.03
2002-12-02,11.833333
2002-12-03,11.903334
2002-12-04,11.796667
2002-12-05,11.8
2002-12-06,11.616667
2002-12-09,11.69
2002-12-10,11.916667
2002-12-11,11.756667
2002-12-12,11.953333
2002-12-13,12.0
2002-12-16,11.913333
2002-12-17,11.936666
2002-12-18,11.736667
2002-12-19,11.766666
2002-12-20,12.0
2002-12-23,11.956667
2002-12-24,11.926666
2002-12-26,12.113334
2002-12-27,11.633333
2002-12-30,11.68
2002-12-31,11.716666
2003-01-02,11.83
