Date,ICLR
2007-12-10,28.905001000000002
2007-12-11,28.895
2007-12-12,28.6
2007-12-13,27.895
2007-12-14,28.200001
2007-12-17,28.004998999999998
2007-12-18,27.395
2007-12-19,29.825001
2007-12-20,30.93
2007-12-21,32.060001
2007-12-24,32.18
2007-12-26,31.875
2007-12-27,31.495001000000002
2007-12-28,31.879998999999998
2007-12-31,30.93
2008-01-02,30.959999
2008-01-03,31.700001
2008-01-04,31.74
2008-01-07,31.955
2008-01-08,31.334999
2008-01-09,32.330002
2008-01-10,33.445
2008-01-11,32.935001
2008-01-14,33.349998
2008-01-15,32.465
2008-01-16,33.23
2008-01-17,33.575001
2008-01-18,32.355
2008-01-22,31.84
2008-01-23,31.059998999999998
2008-01-24,30.85
2008-01-25,31.34
2008-01-28,32.150002
2008-01-29,32.744999
2008-01-30,31.695
2008-01-31,31.34
2008-02-01,31.51
2008-02-04,30.665001
2008-02-05,30.004998999999998
2008-02-06,30.200001
2008-02-07,29.25
2008-02-08,30.299999
2008-02-11,30.25
2008-02-12,32.325001
2008-02-13,32.290001000000004
2008-02-14,31.99
2008-02-15,31.445
2008-02-19,31.575001
2008-02-20,31.309998999999998
2008-02-21,34.82
2008-02-22,35.0
2008-02-25,35.330002
2008-02-26,34.880001
2008-02-27,34.43
2008-02-28,34.174999
2008-02-29,33.049999
2008-03-03,34.215
2008-03-04,34.064999
2008-03-05,33.705002
2008-03-06,33.584998999999996
2008-03-07,32.799999
2008-03-10,32.990002000000004
2008-03-11,32.215
2008-03-12,32.384997999999996
2008-03-13,32.794998
2008-03-14,31.91
2008-03-17,31.5
2008-03-18,31.805
2008-03-19,31.174999
2008-03-20,29.745001000000002
2008-03-24,29.805
2008-03-25,30.625
2008-03-26,32.744999
2008-03-27,32.610001000000004
2008-03-28,31.889999
2008-03-31,32.445
2008-04-01,31.545
2008-04-02,31.040001
2008-04-03,30.665001
2008-04-04,31.709999
2008-04-07,31.674999
2008-04-08,32.25
2008-04-09,32.150002
2008-04-10,32.0
2008-04-11,31.389999
2008-04-14,31.75
2008-04-15,31.584999
2008-04-16,31.299999
2008-04-17,30.34
2008-04-18,30.365
2008-04-21,31.049999
2008-04-22,31.615
2008-04-23,32.580002
2008-04-24,32.915001000000004
2008-04-25,33.150002
2008-04-28,32.794998
2008-04-29,35.395
2008-04-30,36.0
2008-05-01,35.994999
2008-05-02,36.200001
2008-05-05,37.084998999999996
2008-05-06,36.584998999999996
2008-05-07,36.669998
2008-05-08,36.049999
2008-05-09,36.505001
2008-05-12,36.48
2008-05-13,36.279999
2008-05-14,36.700001
2008-05-15,36.455002
2008-05-16,36.84
2008-05-19,36.985001000000004
2008-05-20,37.0
2008-05-21,37.23
2008-05-22,36.669998
2008-05-23,36.044998
2008-05-27,36.494999
2008-05-28,35.130001
2008-05-29,36.305
2008-05-30,35.25
2008-06-02,35.325001
2008-06-03,35.560001
2008-06-04,35.610001000000004
2008-06-05,35.68
2008-06-06,35.654999
2008-06-09,34.150002
2008-06-10,35.740002000000004
2008-06-11,36.099998
2008-06-12,36.125
2008-06-13,36.525002
2008-06-16,36.689999
2008-06-17,35.93
2008-06-18,35.619999
2008-06-19,36.73
2008-06-20,36.849998
2008-06-23,37.400002
2008-06-24,37.115002000000004
2008-06-25,38.25
2008-06-26,38.084998999999996
2008-06-27,38.634997999999996
2008-06-30,37.759997999999996
2008-07-01,37.5
2008-07-02,36.755001
2008-07-03,36.445
2008-07-07,36.75
2008-07-08,37.450001
2008-07-09,38.185001
2008-07-10,37.580002
2008-07-11,37.974998
2008-07-14,37.404999
2008-07-15,38.52
2008-07-16,38.5
2008-07-17,39.355
2008-07-18,37.775002
2008-07-21,38.895
2008-07-22,41.215
2008-07-23,41.174999
2008-07-24,40.93
2008-07-25,39.924999
2008-07-28,39.799999
2008-07-29,39.950001
2008-07-30,40.650002
2008-07-31,40.169998
2008-08-01,40.810001
2008-08-04,40.889998999999996
2008-08-05,41.395
2008-08-06,41.950001
2008-08-07,42.099998
2008-08-08,43.509997999999996
2008-08-11,44.0
2008-08-12,41.27
2008-08-13,43.16
2008-08-14,41.869999
2008-08-15,41.439999
2008-08-18,41.0
2008-08-19,41.0
2008-08-20,41.0
2008-08-21,40.66
2008-08-22,41.490002000000004
2008-08-25,41.259997999999996
2008-08-26,40.57
2008-08-27,41.43
2008-08-28,41.110001000000004
2008-08-29,40.73
2008-09-02,41.25
2008-09-03,41.09
2008-09-04,39.869999
2008-09-05,39.27
2008-09-08,40.349998
2008-09-09,38.75
2008-09-10,40.990002000000004
2008-09-11,42.040001000000004
2008-09-12,42.919998
2008-09-15,42.73
2008-09-16,43.290001000000004
2008-09-17,43.529999
2008-09-18,41.080002
2008-09-19,40.959998999999996
2008-09-22,40.98
2008-09-23,41.150002
2008-09-24,40.169998
2008-09-25,39.02
2008-09-26,39.369999
2008-09-29,37.279999
2008-09-30,38.25
2008-10-01,37.509997999999996
2008-10-02,37.84
2008-10-03,37.27
2008-10-06,36.200001
2008-10-07,34.349998
2008-10-08,34.200001
2008-10-09,30.870001000000002
2008-10-10,31.01
2008-10-13,35.900002
2008-10-14,32.779999
2008-10-15,29.34
2008-10-16,28.299999
2008-10-17,29.4
2008-10-20,32.439999
2008-10-21,32.130001
2008-10-22,30.6
2008-10-23,28.059998999999998
2008-10-24,26.27
2008-10-27,25.42
2008-10-28,21.540001
2008-10-29,23.5
2008-10-30,25.209999
2008-10-31,25.370001000000002
2008-11-03,26.35
2008-11-04,26.799999
2008-11-05,25.34
2008-11-06,23.940001000000002
2008-11-07,25.0
2008-11-10,23.959999
2008-11-11,22.219998999999998
2008-11-12,20.940001000000002
2008-11-13,20.68
2008-11-14,18.98
2008-11-17,18.66
2008-11-18,18.860001
2008-11-19,17.450001
2008-11-20,15.97
2008-11-21,17.360001
2008-11-24,19.68
2008-11-25,20.0
2008-11-26,20.309998999999998
2008-11-28,21.190001000000002
2008-12-01,19.83
2008-12-02,21.02
2008-12-03,21.200001
2008-12-04,20.59
2008-12-05,21.42
2008-12-08,23.51
2008-12-09,22.91
2008-12-10,23.5
2008-12-11,21.780001000000002
2008-12-12,19.959999
2008-12-15,19.209999
2008-12-16,19.450001
2008-12-17,20.5
2008-12-18,20.1
2008-12-19,18.389999
2008-12-22,18.1
2008-12-23,17.75
2008-12-24,18.030001000000002
2008-12-26,18.15
2008-12-29,17.32
2008-12-30,18.73
2008-12-31,19.690001000000002
2009-01-02,19.200001
2009-01-05,19.58
2009-01-06,20.940001000000002
2009-01-07,20.51
2009-01-08,20.459999
2009-01-09,21.639999
2009-01-12,21.219998999999998
2009-01-13,21.709999
2009-01-14,21.0
2009-01-15,21.77
2009-01-16,22.469998999999998
2009-01-20,21.01
2009-01-21,21.559998999999998
2009-01-22,21.1
2009-01-23,19.610001
2009-01-26,19.24
2009-01-27,18.370001000000002
2009-01-28,18.6
2009-01-29,19.99
2009-01-30,20.1
2009-02-02,20.450001
2009-02-03,20.77
2009-02-04,21.690001000000002
2009-02-05,22.32
2009-02-06,22.74
2009-02-09,22.4
2009-02-10,22.59
2009-02-11,23.42
2009-02-12,23.74
2009-02-13,24.18
2009-02-17,24.0
2009-02-18,24.200001
2009-02-19,23.33
2009-02-20,23.209999
2009-02-23,21.42
2009-02-24,23.18
2009-02-25,22.26
2009-02-26,20.67
2009-02-27,20.52
2009-03-02,19.940001000000002
2009-03-03,19.799999
2009-03-04,21.360001
2009-03-05,20.459999
2009-03-06,19.41
2009-03-09,17.549999
2009-03-10,16.780001000000002
2009-03-11,15.9
2009-03-12,16.379998999999998
2009-03-13,17.209999
2009-03-16,17.139999
2009-03-17,17.32
2009-03-18,17.16
2009-03-19,16.82
2009-03-20,16.83
2009-03-23,17.26
2009-03-24,16.280001000000002
2009-03-25,15.75
2009-03-26,16.309998999999998
2009-03-27,16.27
2009-03-30,15.97
2009-03-31,16.15
2009-04-01,16.299999
2009-04-02,17.709999
2009-04-03,17.379998999999998
2009-04-06,17.299999
2009-04-07,17.120001000000002
2009-04-08,17.35
2009-04-09,17.83
2009-04-13,17.77
2009-04-14,17.559998999999998
2009-04-15,17.790001
2009-04-16,17.940001000000002
2009-04-17,18.309998999999998
2009-04-20,18.360001
2009-04-21,16.25
2009-04-22,14.2
2009-04-23,14.21
2009-04-24,15.15
2009-04-27,15.96
2009-04-28,15.63
2009-04-29,16.459999
2009-04-30,15.84
2009-05-01,15.47
2009-05-04,15.81
2009-05-05,15.25
2009-05-06,14.84
2009-05-07,14.83
2009-05-08,15.41
2009-05-11,15.77
2009-05-12,15.35
2009-05-13,15.86
2009-05-14,16.629998999999998
2009-05-15,16.02
2009-05-18,16.5
2009-05-19,16.59
2009-05-20,16.549999
2009-05-21,16.299999
2009-05-22,16.15
2009-05-26,16.5
2009-05-27,17.540001
2009-05-28,17.809998999999998
2009-05-29,17.440001000000002
2009-06-01,18.559998999999998
2009-06-02,19.469998999999998
2009-06-03,19.719998999999998
2009-06-04,20.219998999999998
2009-06-05,20.65
2009-06-08,21.1
2009-06-09,21.27
2009-06-10,20.969998999999998
2009-06-11,21.02
2009-06-12,21.4
2009-06-15,21.59
2009-06-16,21.459999
2009-06-17,21.389999
2009-06-18,21.85
2009-06-19,22.0
2009-06-22,21.25
2009-06-23,20.85
2009-06-24,21.690001000000002
2009-06-25,22.25
2009-06-26,21.98
2009-06-29,21.889999
2009-06-30,21.58
2009-07-01,21.57
2009-07-02,21.08
2009-07-06,21.110001
2009-07-07,20.870001000000002
2009-07-08,21.190001000000002
2009-07-09,21.24
2009-07-10,21.389999
2009-07-13,21.940001000000002
2009-07-14,22.5
2009-07-15,23.309998999999998
2009-07-16,23.35
2009-07-17,22.93
2009-07-20,22.92
2009-07-21,22.98
2009-07-22,21.51
2009-07-23,21.84
2009-07-24,22.1
2009-07-27,21.969998999999998
2009-07-28,22.059998999999998
2009-07-29,22.549999
2009-07-30,22.860001
2009-07-31,23.5
2009-08-03,23.9
2009-08-04,24.0
2009-08-05,23.280001000000002
2009-08-06,22.799999
2009-08-07,23.16
2009-08-10,23.389999
2009-08-11,22.799999
2009-08-12,22.700001
2009-08-13,22.77
2009-08-14,22.299999
2009-08-17,21.76
2009-08-18,21.74
2009-08-19,21.93
2009-08-20,22.74
2009-08-21,23.049999
2009-08-24,23.309998999999998
2009-08-25,22.76
2009-08-26,22.85
2009-08-27,21.99
2009-08-28,21.719998999999998
2009-08-31,21.620001000000002
2009-09-01,22.16
2009-09-02,22.5
2009-09-03,22.41
2009-09-04,21.83
2009-09-08,22.17
2009-09-09,22.09
2009-09-10,23.049999
2009-09-11,23.459999
2009-09-14,24.49
2009-09-15,24.17
2009-09-16,24.690001000000002
2009-09-17,24.68
2009-09-18,23.77
2009-09-21,23.82
2009-09-22,23.91
2009-09-23,23.969998999999998
2009-09-24,23.790001
2009-09-25,23.77
2009-09-28,24.18
2009-09-29,24.52
2009-09-30,24.49
2009-10-01,23.469998999999998
2009-10-02,23.15
2009-10-05,23.139999
2009-10-06,23.629998999999998
2009-10-07,22.68
2009-10-08,22.040001
2009-10-09,22.33
2009-10-12,22.110001
2009-10-13,22.58
2009-10-14,22.5
2009-10-15,22.48
2009-10-16,23.469998999999998
2009-10-19,23.870001000000002
2009-10-20,23.57
2009-10-21,24.67
2009-10-22,26.1
2009-10-23,26.18
2009-10-26,26.24
2009-10-27,25.690001000000002
2009-10-28,25.15
2009-10-29,25.389999
2009-10-30,24.700001
2009-11-02,24.969998999999998
2009-11-03,24.809998999999998
2009-11-04,24.459999
2009-11-05,24.879998999999998
2009-11-06,24.4
2009-11-09,24.280001000000002
2009-11-10,23.969998999999998
2009-11-11,23.34
2009-11-12,22.719998999999998
2009-11-13,22.709999
2009-11-16,23.059998999999998
2009-11-17,22.719998999999998
2009-11-18,22.48
2009-11-19,22.709999
2009-11-20,22.99
2009-11-23,22.879998999999998
2009-11-24,23.450001
2009-11-25,23.389999
2009-11-27,23.0
2009-11-30,22.700001
2009-12-01,23.01
2009-12-02,22.709999
2009-12-03,22.68
2009-12-04,22.16
2009-12-07,21.969998999999998
2009-12-08,21.440001000000002
2009-12-09,21.25
2009-12-10,21.23
2009-12-11,21.6
2009-12-14,21.860001
2009-12-15,21.6
2009-12-16,21.75
2009-12-17,21.73
2009-12-18,21.799999
2009-12-21,21.969998999999998
2009-12-22,22.41
2009-12-23,22.959999
2009-12-24,22.9
2009-12-28,22.959999
2009-12-29,22.65
2009-12-30,21.99
2009-12-31,21.73
2010-01-04,21.610001
2010-01-05,22.02
2010-01-06,22.58
2010-01-07,24.139999
2010-01-08,23.870001000000002
2010-01-11,25.23
2010-01-12,25.17
2010-01-13,25.620001000000002
2010-01-14,25.67
2010-01-15,24.719998999999998
2010-01-19,24.299999
2010-01-20,23.66
2010-01-21,23.280001000000002
2010-01-22,23.0
2010-01-25,22.77
2010-01-26,24.67
2010-01-27,25.16
2010-01-28,24.84
2010-01-29,24.84
2010-02-01,25.370001000000002
2010-02-02,25.879998999999998
2010-02-03,25.969998999999998
2010-02-04,24.73
2010-02-05,24.389999
2010-02-08,23.959999
2010-02-09,23.700001
2010-02-10,23.75
2010-02-11,24.209999
2010-02-12,24.08
2010-02-16,24.540001
2010-02-17,25.030001000000002
2010-02-18,25.280001000000002
2010-02-19,25.26
2010-02-22,25.450001
2010-02-23,24.82
2010-02-24,24.9
2010-02-25,23.9
2010-02-26,23.549999
2010-03-01,23.639999
2010-03-02,24.459999
2010-03-03,24.940001000000002
2010-03-04,24.459999
2010-03-05,24.389999
2010-03-08,24.25
2010-03-09,23.83
2010-03-10,23.940001000000002
2010-03-11,24.059998999999998
2010-03-12,24.0
2010-03-15,23.639999
2010-03-16,24.68
2010-03-17,25.309998999999998
2010-03-18,25.32
2010-03-19,24.93
2010-03-22,25.190001000000002
2010-03-23,26.049999
2010-03-24,26.41
2010-03-25,27.27
2010-03-26,27.18
2010-03-29,26.809998999999998
2010-03-30,26.76
2010-03-31,26.41
2010-04-01,26.49
2010-04-05,26.82
2010-04-06,27.07
2010-04-07,27.08
2010-04-08,26.860001
2010-04-09,26.6
2010-04-12,26.469998999999998
2010-04-13,26.209999
2010-04-14,26.5
2010-04-15,27.139999
2010-04-16,27.889999
2010-04-19,27.92
2010-04-20,27.870001000000002
2010-04-21,27.799999
2010-04-22,27.24
2010-04-23,27.07
2010-04-26,26.950001
2010-04-27,28.870001000000002
2010-04-28,29.34
2010-04-29,29.450001
2010-04-30,29.17
2010-05-03,29.379998999999998
2010-05-04,29.040001
2010-05-05,29.49
2010-05-06,28.49
2010-05-07,27.26
2010-05-10,27.52
2010-05-11,27.82
2010-05-12,29.23
2010-05-13,28.52
2010-05-14,28.370001000000002
2010-05-17,28.299999
2010-05-18,28.040001
2010-05-19,27.629998999999998
2010-05-20,26.200001
2010-05-21,27.24
2010-05-24,26.67
2010-05-25,26.940001000000002
2010-05-26,26.700001
2010-05-27,27.85
2010-05-28,27.809998999999998
2010-06-01,27.91
2010-06-02,28.32
2010-06-03,28.129998999999998
2010-06-04,27.07
2010-06-07,26.32
2010-06-08,26.33
2010-06-09,26.84
2010-06-10,26.84
2010-06-11,27.15
2010-06-14,28.360001
2010-06-15,29.540001
2010-06-16,29.780001000000002
2010-06-17,29.99
2010-06-18,29.799999
2010-06-21,29.49
2010-06-22,28.299999
2010-06-23,27.610001
2010-06-24,28.559998999999998
2010-06-25,29.299999
2010-06-28,29.24
2010-06-29,28.27
2010-06-30,28.889999
2010-07-01,27.450001
2010-07-02,27.15
2010-07-06,27.33
2010-07-07,27.57
2010-07-08,26.98
2010-07-09,27.200001
2010-07-12,27.0
2010-07-13,27.559998999999998
2010-07-14,27.18
2010-07-15,27.549999
2010-07-16,26.620001000000002
2010-07-19,26.77
2010-07-20,26.959999
2010-07-21,27.15
2010-07-22,27.469998999999998
2010-07-23,27.08
2010-07-26,27.690001000000002
2010-07-27,25.139999
2010-07-28,24.07
2010-07-29,23.040001
2010-07-30,23.6
2010-08-02,23.68
2010-08-03,23.540001
2010-08-04,23.67
2010-08-05,22.959999
2010-08-06,23.9
2010-08-09,24.57
2010-08-10,24.17
2010-08-11,23.68
2010-08-12,23.43
2010-08-13,23.190001000000002
2010-08-16,23.059998999999998
2010-08-17,23.25
2010-08-18,23.049999
2010-08-19,22.5
2010-08-20,22.49
2010-08-23,23.200001
2010-08-24,22.49
2010-08-25,22.290001
2010-08-26,22.83
2010-08-27,23.440001000000002
2010-08-30,22.469998999999998
2010-08-31,22.0
2010-09-01,22.530001000000002
2010-09-02,22.83
2010-09-03,22.969998999999998
2010-09-07,23.01
2010-09-08,23.360001
2010-09-09,23.709999
2010-09-10,23.299999
2010-09-13,23.200001
2010-09-14,23.17
2010-09-15,23.66
2010-09-16,23.02
2010-09-17,22.959999
2010-09-20,22.870001000000002
2010-09-21,21.969998999999998
2010-09-22,22.25
2010-09-23,22.85
2010-09-24,22.620001000000002
2010-09-27,22.139999
2010-09-28,21.879998999999998
2010-09-29,21.700001
2010-09-30,21.620001000000002
2010-10-01,21.5
2010-10-04,21.549999
2010-10-05,21.860001
2010-10-06,21.389999
2010-10-07,21.25
2010-10-08,21.17
2010-10-11,20.98
2010-10-12,20.889999
2010-10-13,20.92
2010-10-14,21.290001
2010-10-15,21.370001000000002
2010-10-18,21.48
2010-10-19,21.25
2010-10-20,20.08
2010-10-21,20.719998999999998
2010-10-22,20.0
2010-10-25,19.530001000000002
2010-10-26,19.450001
2010-10-27,19.459999
2010-10-28,19.66
2010-10-29,19.35
2010-11-01,19.219998999999998
2010-11-02,20.09
2010-11-03,20.15
2010-11-04,20.059998999999998
2010-11-05,20.09
2010-11-08,20.190001000000002
2010-11-09,20.059998999999998
2010-11-10,20.059998999999998
2010-11-11,20.57
2010-11-12,20.24
2010-11-15,20.16
2010-11-16,19.99
2010-11-17,19.959999
2010-11-18,20.48
2010-11-19,20.25
2010-11-22,19.950001
2010-11-23,19.83
2010-11-24,20.32
2010-11-26,20.360001
2010-11-29,20.469998999999998
2010-11-30,20.1
2010-12-01,20.1
2010-12-02,20.0
2010-12-03,19.870001000000002
2010-12-06,19.719998999999998
2010-12-07,19.860001
2010-12-08,19.83
2010-12-09,19.24
2010-12-10,20.290001
2010-12-13,20.32
2010-12-14,21.52
2010-12-15,21.690001000000002
2010-12-16,21.959999
2010-12-17,22.040001
2010-12-20,21.74
2010-12-21,21.82
2010-12-22,22.219998999999998
2010-12-23,21.85
2010-12-27,21.889999
2010-12-28,21.860001
2010-12-29,22.120001000000002
2010-12-30,21.85
2010-12-31,21.9
2011-01-03,21.870001000000002
2011-01-04,21.85
2011-01-05,21.860001
2011-01-06,21.959999
2011-01-07,21.76
2011-01-10,21.93
2011-01-11,22.629998999999998
2011-01-12,23.34
2011-01-13,23.469998999999998
2011-01-14,22.950001
2011-01-18,23.41
2011-01-19,23.24
2011-01-20,23.51
2011-01-21,23.0
2011-01-24,22.950001
2011-01-25,22.83
2011-01-26,22.780001000000002
2011-01-27,22.91
2011-01-28,22.59
2011-01-31,22.27
2011-02-01,22.6
2011-02-02,21.9
2011-02-03,21.9
2011-02-04,21.809998999999998
2011-02-07,21.860001
2011-02-08,21.860001
2011-02-09,22.1
2011-02-10,22.110001
2011-02-11,22.059998999999998
2011-02-14,22.16
2011-02-15,22.15
2011-02-16,21.99
2011-02-17,21.879998999999998
2011-02-18,22.15
2011-02-22,21.99
2011-02-23,21.959999
2011-02-24,19.950001
2011-02-25,19.790001
2011-02-28,19.889999
2011-03-01,19.93
2011-03-02,19.809998999999998
2011-03-03,20.280001000000002
2011-03-04,20.15
2011-03-07,20.16
2011-03-08,20.860001
2011-03-09,20.76
2011-03-10,20.940001000000002
2011-03-11,21.059998999999998
2011-03-14,21.07
2011-03-15,20.940001000000002
2011-03-16,20.48
2011-03-17,20.9
2011-03-18,20.43
2011-03-21,21.0
2011-03-22,21.07
2011-03-23,21.049999
2011-03-24,21.09
2011-03-25,21.459999
2011-03-28,21.690001000000002
2011-03-29,21.85
2011-03-30,22.049999
2011-03-31,21.59
2011-04-01,21.18
2011-04-04,21.48
2011-04-05,21.49
2011-04-06,21.49
2011-04-07,22.9
2011-04-08,22.959999
2011-04-11,22.77
2011-04-12,23.0
2011-04-13,23.02
2011-04-14,23.15
2011-04-15,23.42
2011-04-18,22.92
2011-04-19,22.74
2011-04-20,22.85
2011-04-21,24.389999
2011-04-25,24.049999
2011-04-26,24.559998999999998
2011-04-27,24.51
2011-04-28,24.450001
2011-04-29,24.559998999999998
2011-05-02,24.370001000000002
2011-05-03,24.16
2011-05-04,24.129998999999998
2011-05-05,24.02
2011-05-06,24.200001
2011-05-09,24.629998999999998
2011-05-10,24.77
2011-05-11,24.5
2011-05-12,24.290001
2011-05-13,24.59
2011-05-16,24.33
2011-05-17,24.93
2011-05-18,24.870001000000002
2011-05-19,24.559998999999998
2011-05-20,24.799999
2011-05-23,24.790001
2011-05-24,24.01
2011-05-25,24.219998999999998
2011-05-26,25.809998999999998
2011-05-27,25.889999
2011-05-31,25.59
2011-06-01,25.42
2011-06-02,25.92
2011-06-03,25.32
2011-06-06,24.75
2011-06-07,24.6
2011-06-08,24.33
2011-06-09,24.379998999999998
2011-06-10,24.41
2011-06-13,24.620001000000002
2011-06-14,24.15
2011-06-15,23.780001000000002
2011-06-16,24.280001000000002
2011-06-17,24.200001
2011-06-20,23.969998999999998
2011-06-21,24.65
2011-06-22,24.120001000000002
2011-06-23,23.799999
2011-06-24,23.18
2011-06-27,23.190001000000002
2011-06-28,23.18
2011-06-29,23.129998999999998
2011-06-30,23.559998999999998
2011-07-01,24.040001
2011-07-05,23.99
2011-07-06,24.219998999999998
2011-07-07,24.91
2011-07-08,25.209999
2011-07-11,24.9
2011-07-12,24.940001000000002
2011-07-13,25.09
2011-07-14,24.790001
2011-07-15,24.6
2011-07-18,24.32
2011-07-19,23.629998999999998
2011-07-20,22.73
2011-07-21,23.049999
2011-07-22,23.0
2011-07-25,22.93
2011-07-26,22.299999
2011-07-27,22.379998999999998
2011-07-28,22.34
2011-07-29,22.33
2011-08-01,21.379998999999998
2011-08-02,21.07
2011-08-03,20.25
2011-08-04,19.639999
2011-08-05,20.200001
2011-08-08,19.01
2011-08-09,19.75
2011-08-10,18.99
2011-08-11,19.32
2011-08-12,19.190001000000002
2011-08-15,19.450001
2011-08-16,19.92
2011-08-17,19.719998999999998
2011-08-18,19.02
2011-08-19,19.1
2011-08-22,19.18
2011-08-23,19.219998999999998
2011-08-24,19.24
2011-08-25,19.049999
2011-08-26,19.0
2011-08-29,20.139999
2011-08-30,21.379998999999998
2011-08-31,21.309998999999998
2011-09-01,21.17
2011-09-02,20.32
2011-09-06,20.42
2011-09-07,19.85
2011-09-08,19.139999
2011-09-09,18.5
2011-09-12,18.74
2011-09-13,18.74
2011-09-14,18.530001000000002
2011-09-15,18.379998999999998
2011-09-16,17.940001000000002
2011-09-19,17.77
2011-09-20,17.51
2011-09-21,17.16
2011-09-22,17.139999
2011-09-23,17.4
2011-09-26,17.870001000000002
2011-09-27,17.360001
2011-09-28,16.879998999999998
2011-09-29,16.5
2011-09-30,16.08
2011-10-03,16.01
2011-10-04,16.280001000000002
2011-10-05,15.88
2011-10-06,15.8
2011-10-07,15.42
2011-10-10,15.4
2011-10-11,15.12
2011-10-12,15.5
2011-10-13,16.040001
2011-10-14,16.440001000000002
2011-10-17,15.76
2011-10-18,15.64
2011-10-19,15.5
2011-10-20,15.53
2011-10-21,15.73
2011-10-24,15.83
2011-10-25,15.68
2011-10-26,15.78
2011-10-27,17.65
2011-10-28,17.200001
2011-10-31,16.799999
2011-11-01,16.809998999999998
2011-11-02,17.32
2011-11-03,17.48
2011-11-04,16.969998999999998
2011-11-07,17.17
2011-11-08,17.469998999999998
2011-11-09,17.09
2011-11-10,16.959999
2011-11-11,17.190001000000002
2011-11-14,16.92
2011-11-15,17.030001000000002
2011-11-16,16.860001
2011-11-17,16.629998999999998
2011-11-18,16.6
2011-11-21,16.41
2011-11-22,16.51
2011-11-23,16.790001
2011-11-25,17.0
2011-11-28,16.879998999999998
2011-11-29,16.530001000000002
2011-11-30,17.01
2011-12-01,16.690001000000002
2011-12-02,16.6
2011-12-05,16.67
2011-12-06,16.629998999999998
2011-12-07,16.24
2011-12-08,16.1
2011-12-09,16.1
2011-12-12,16.139999
2011-12-13,16.07
2011-12-14,16.040001
2011-12-15,16.09
2011-12-16,15.99
2011-12-19,16.42
2011-12-20,16.82
2011-12-21,16.68
2011-12-22,17.25
2011-12-23,16.860001
2011-12-27,16.75
2011-12-28,16.690001000000002
2011-12-29,16.959999
2011-12-30,17.110001
2012-01-03,17.27
2012-01-04,17.059998999999998
2012-01-05,17.18
2012-01-06,17.5
2012-01-09,17.780001000000002
2012-01-10,18.52
2012-01-11,18.68
2012-01-12,18.530001000000002
2012-01-13,18.450001
2012-01-17,18.52
2012-01-18,18.549999
2012-01-19,18.540001
2012-01-20,18.360001
2012-01-23,18.4
2012-01-24,18.889999
2012-01-25,18.870001000000002
2012-01-26,18.58
2012-01-27,19.0
2012-01-30,19.01
2012-01-31,19.52
2012-02-01,20.49
2012-02-02,20.24
2012-02-03,20.709999
2012-02-06,20.73
2012-02-07,20.459999
2012-02-08,20.370001000000002
2012-02-09,20.26
2012-02-10,20.309998999999998
2012-02-13,20.51
2012-02-14,20.42
2012-02-15,20.780001000000002
2012-02-16,20.450001
2012-02-17,20.25
2012-02-21,20.379998999999998
2012-02-22,20.59
2012-02-23,21.1
2012-02-24,21.139999
2012-02-27,20.950001
2012-02-28,21.08
2012-02-29,21.18
2012-03-01,21.290001
2012-03-02,21.440001000000002
2012-03-05,21.370001000000002
2012-03-06,21.09
2012-03-07,21.25
2012-03-08,21.65
2012-03-09,21.639999
2012-03-12,21.65
2012-03-13,22.0
2012-03-14,21.799999
2012-03-15,21.57
2012-03-16,21.68
2012-03-19,21.65
2012-03-20,21.16
2012-03-21,21.16
2012-03-22,21.469998999999998
2012-03-23,21.76
2012-03-26,21.620001000000002
2012-03-27,21.799999
2012-03-28,21.65
2012-03-29,21.25
2012-03-30,21.219998999999998
2012-04-02,22.280001000000002
2012-04-03,22.709999
2012-04-04,22.379998999999998
2012-04-05,21.959999
2012-04-09,21.620001000000002
2012-04-10,21.700001
2012-04-11,21.969998999999998
2012-04-12,21.49
2012-04-13,21.379998999999998
2012-04-16,20.85
2012-04-17,21.34
2012-04-18,21.57
2012-04-19,21.51
2012-04-20,21.75
2012-04-23,20.950001
2012-04-24,22.4
2012-04-25,22.440001000000002
2012-04-26,22.459999
2012-04-27,22.299999
2012-04-30,22.18
2012-05-01,22.1
2012-05-02,22.5
2012-05-03,22.5
2012-05-04,22.0
2012-05-07,22.18
2012-05-08,22.190001000000002
2012-05-09,21.93
2012-05-10,22.35
2012-05-11,22.4
2012-05-14,22.049999
2012-05-15,22.18
2012-05-16,22.540001
2012-05-17,21.799999
2012-05-18,21.790001
2012-05-21,21.950001
2012-05-22,21.6
2012-05-23,21.6
2012-05-24,21.450001
2012-05-25,21.93
2012-05-29,21.940001000000002
2012-05-30,21.700001
2012-05-31,21.469998999999998
2012-06-01,20.959999
2012-06-04,20.790001
2012-06-05,20.889999
2012-06-06,21.219998999999998
2012-06-07,21.77
2012-06-08,21.75
2012-06-11,21.290001
2012-06-12,21.450001
2012-06-13,21.1
2012-06-14,21.16
2012-06-15,21.459999
2012-06-18,21.129998999999998
2012-06-19,21.91
2012-06-20,22.629998999999998
2012-06-21,21.969998999999998
2012-06-22,22.200001
2012-06-25,21.940001000000002
2012-06-26,21.68
2012-06-27,22.120001000000002
2012-06-28,21.879998999999998
2012-06-29,22.530001000000002
2012-07-02,22.65
2012-07-03,23.27
2012-07-05,22.969998999999998
2012-07-06,23.219998999999998
2012-07-09,23.76
