Date,IDCC
2003-05-02,23.09
2003-05-05,23.59
2003-05-06,23.93
2003-05-07,23.709999
2003-05-08,23.309998999999998
2003-05-09,23.92
2003-05-12,24.540001
2003-05-13,27.139999
2003-05-14,26.67
2003-05-15,25.809998999999998
2003-05-16,25.85
2003-05-19,24.84
2003-05-20,23.620001000000002
2003-05-21,23.370001000000002
2003-05-22,24.6
2003-05-23,24.6
2003-05-27,24.76
2003-05-28,24.92
2003-05-29,24.74
2003-05-30,25.67
2003-06-02,25.18
2003-06-03,25.620001000000002
2003-06-04,26.969998999999998
2003-06-05,27.950001
2003-06-06,26.540001
2003-06-09,25.34
2003-06-10,26.16
2003-06-11,26.4
2003-06-12,26.469998999999998
2003-06-13,25.35
2003-06-16,25.5
2003-06-17,25.790001
2003-06-18,25.549999
2003-06-19,25.110001
2003-06-20,24.549999
2003-06-23,23.559998999999998
2003-06-24,22.02
2003-06-25,23.59
2003-06-26,24.4
2003-06-27,24.1
2003-06-30,23.389999
2003-07-01,24.049999
2003-07-02,24.940001000000002
2003-07-03,24.5
2003-07-07,25.129998999999998
2003-07-08,25.0
2003-07-09,25.49
2003-07-10,24.73
2003-07-11,24.75
2003-07-14,25.1
2003-07-15,25.469998999999998
2003-07-16,25.74
2003-07-17,24.690001000000002
2003-07-18,24.120001000000002
2003-07-21,23.540001
2003-07-22,17.709999
2003-07-23,18.620001000000002
2003-07-24,17.92
2003-07-25,18.110001
2003-07-28,18.219998999999998
2003-07-29,17.32
2003-07-30,16.65
2003-07-31,15.88
2003-08-01,14.78
2003-08-04,15.82
2003-08-05,15.0
2003-08-06,14.6
2003-08-07,14.51
2003-08-08,14.24
2003-08-11,14.68
2003-08-12,15.09
2003-08-13,16.0
2003-08-14,16.040001
2003-08-15,16.110001
2003-08-18,17.08
2003-08-19,17.219998999999998
2003-08-20,17.219998999999998
2003-08-21,17.5
2003-08-22,17.23
2003-08-25,16.66
2003-08-26,16.6
2003-08-27,17.25
2003-08-28,17.5
2003-08-29,17.75
2003-09-02,17.92
2003-09-03,18.110001
2003-09-04,18.290001
2003-09-05,18.219998999999998
2003-09-08,18.440001000000002
2003-09-09,17.809998999999998
2003-09-10,17.059998999999998
2003-09-11,17.65
2003-09-12,17.32
2003-09-15,17.43
2003-09-16,18.129998999999998
2003-09-17,18.040001
2003-09-18,18.58
2003-09-19,18.440001000000002
2003-09-22,17.969998999999998
2003-09-23,18.139999
2003-09-24,17.27
2003-09-25,15.83
2003-09-26,15.5
2003-09-29,15.32
2003-09-30,15.03
2003-10-01,15.6
2003-10-02,15.68
2003-10-03,16.25
2003-10-06,16.6
2003-10-07,17.129998999999998
2003-10-08,16.85
2003-10-09,16.58
2003-10-10,16.59
2003-10-13,16.950001
2003-10-14,16.75
2003-10-15,16.690001000000002
2003-10-16,16.58
2003-10-17,15.94
2003-10-20,16.120001000000002
2003-10-21,16.799999
2003-10-22,16.4
2003-10-23,15.92
2003-10-24,15.9
2003-10-27,16.24
2003-10-28,16.889999
2003-10-29,17.4
2003-10-30,17.09
2003-10-31,16.99
2003-11-03,17.719998999999998
2003-11-04,17.75
2003-11-05,18.26
2003-11-06,18.25
2003-11-07,19.0
2003-11-10,19.17
2003-11-11,19.280001000000002
2003-11-12,19.459999
2003-11-13,20.549999
2003-11-14,19.860001
2003-11-17,19.4
2003-11-18,19.450001
2003-11-19,19.85
2003-11-20,20.08
2003-11-21,19.98
2003-11-24,20.559998999999998
2003-11-25,20.299999
2003-11-26,19.889999
2003-11-28,20.440001000000002
2003-12-01,20.719998999999998
2003-12-02,20.719998999999998
2003-12-03,20.23
2003-12-04,20.27
2003-12-05,19.77
2003-12-08,19.25
2003-12-09,18.82
2003-12-10,18.530001000000002
2003-12-11,19.620001000000002
2003-12-12,19.610001
2003-12-15,19.059998999999998
2003-12-16,19.040001
2003-12-17,19.27
2003-12-18,19.690001000000002
2003-12-19,19.58
2003-12-22,19.879998999999998
2003-12-23,20.040001
2003-12-24,20.129998999999998
2003-12-26,20.190001000000002
2003-12-29,20.700001
2003-12-30,20.77
2003-12-31,20.6
2004-01-02,21.049999
2004-01-05,21.76
2004-01-06,22.610001
2004-01-07,23.52
2004-01-08,24.5
2004-01-09,24.459999
2004-01-12,24.85
2004-01-13,24.58
2004-01-14,24.0
2004-01-15,24.0
2004-01-16,24.799999
2004-01-20,25.73
2004-01-21,25.299999
2004-01-22,24.639999
2004-01-23,24.299999
2004-01-26,24.77
2004-01-27,24.129998999999998
2004-01-28,24.35
2004-01-29,23.66
2004-01-30,24.360001
2004-02-02,23.969998999999998
2004-02-03,23.620001000000002
2004-02-04,23.02
2004-02-05,23.209999
2004-02-06,24.129998999999998
2004-02-09,23.799999
2004-02-10,24.32
2004-02-11,24.83
2004-02-12,24.129998999999998
2004-02-13,25.93
2004-02-17,26.860001
2004-02-18,27.049999
2004-02-19,26.92
2004-02-20,26.48
2004-02-23,26.299999
2004-02-24,25.379998999999998
2004-02-25,25.82
2004-02-26,26.440001000000002
2004-02-27,26.559998999999998
2004-03-01,27.15
2004-03-02,26.75
2004-03-03,26.98
2004-03-04,27.25
2004-03-05,27.26
2004-03-08,26.290001
2004-03-09,24.6
2004-03-10,19.049999
2004-03-11,17.700001
2004-03-12,18.879998999999998
2004-03-15,17.700001
2004-03-16,17.24
2004-03-17,17.370001000000002
2004-03-18,17.42
2004-03-19,16.969998999999998
2004-03-22,15.95
2004-03-23,16.200001
2004-03-24,16.08
2004-03-25,16.549999
2004-03-26,17.23
2004-03-29,17.530001000000002
2004-03-30,17.57
2004-03-31,17.48
2004-04-01,17.58
2004-04-02,18.4
2004-04-05,18.74
2004-04-06,17.99
2004-04-07,17.85
2004-04-08,18.1
2004-04-12,17.780001000000002
2004-04-13,17.17
2004-04-14,17.200001
2004-04-15,16.9
2004-04-16,17.0
2004-04-19,17.23
2004-04-20,16.959999
2004-04-21,17.07
2004-04-22,17.59
2004-04-23,17.4
2004-04-26,17.610001
2004-04-27,17.09
2004-04-28,16.65
2004-04-29,15.75
2004-04-30,17.379998999999998
2004-05-03,17.5
2004-05-04,17.51
2004-05-05,17.41
2004-05-06,17.059998999999998
2004-05-07,17.030001000000002
2004-05-10,16.26
2004-05-11,16.690001000000002
2004-05-12,16.360001
2004-05-13,16.59
2004-05-14,15.99
2004-05-17,15.65
2004-05-18,16.02
2004-05-19,16.290001
2004-05-20,16.120001000000002
2004-05-21,16.27
2004-05-24,16.48
2004-05-25,16.41
2004-05-26,16.65
2004-05-27,17.1
2004-05-28,16.959999
2004-06-01,17.049999
2004-06-02,17.120001000000002
2004-06-03,16.73
2004-06-04,17.25
2004-06-07,17.5
2004-06-08,17.66
2004-06-09,17.42
2004-06-10,17.65
2004-06-14,17.59
2004-06-15,17.6
2004-06-16,17.77
2004-06-17,17.51
2004-06-18,17.469998999999998
2004-06-21,17.530001000000002
2004-06-22,18.370001000000002
2004-06-23,18.75
2004-06-24,18.83
2004-06-25,18.959999
2004-06-28,18.68
2004-06-29,18.83
2004-06-30,18.809998999999998
2004-07-01,18.209999
2004-07-02,18.18
2004-07-06,17.639999
2004-07-07,17.52
2004-07-08,17.200001
2004-07-09,17.459999
2004-07-12,17.540001
2004-07-13,17.66
2004-07-14,17.48
2004-07-15,17.9
2004-07-16,17.99
2004-07-19,18.469998999999998
2004-07-20,18.969998999999998
2004-07-21,18.98
2004-07-22,18.65
2004-07-23,18.26
2004-07-26,17.950001
2004-07-27,18.4
2004-07-28,17.889999
2004-07-29,19.01
2004-07-30,19.24
2004-08-02,19.290001
2004-08-03,18.75
2004-08-04,19.209999
2004-08-05,18.33
2004-08-06,17.440001000000002
2004-08-09,14.47
2004-08-10,15.49
2004-08-11,14.91
2004-08-12,14.95
2004-08-13,14.82
2004-08-16,15.06
2004-08-17,15.4
2004-08-18,15.96
2004-08-19,15.72
2004-08-20,15.91
2004-08-23,15.82
2004-08-24,15.86
2004-08-25,15.95
2004-08-26,15.76
2004-08-27,15.91
2004-08-30,15.63
2004-08-31,15.59
2004-09-01,15.64
2004-09-02,15.7
2004-09-03,15.46
2004-09-07,15.36
2004-09-08,15.25
2004-09-09,15.69
2004-09-10,16.280001000000002
2004-09-13,16.41
2004-09-14,16.18
2004-09-15,15.85
2004-09-16,16.030001000000002
2004-09-17,15.87
2004-09-20,15.92
2004-09-21,16.139999
2004-09-22,15.66
2004-09-23,16.43
2004-09-24,15.97
2004-09-27,15.64
2004-09-28,15.81
2004-09-29,16.09
2004-09-30,16.32
2004-10-01,16.67
2004-10-04,16.940001000000002
2004-10-05,16.799999
2004-10-06,16.98
2004-10-07,16.639999
2004-10-08,16.15
2004-10-11,16.5
2004-10-12,16.299999
2004-10-13,16.129998999999998
2004-10-14,15.77
2004-10-15,15.91
2004-10-18,15.86
2004-10-19,15.84
2004-10-20,15.82
2004-10-21,16.219998999999998
2004-10-22,15.56
2004-10-25,15.85
2004-10-26,15.5
2004-10-27,16.01
2004-10-28,16.049999
2004-10-29,15.9
2004-11-01,15.82
2004-11-02,15.77
2004-11-03,15.96
2004-11-04,16.0
2004-11-05,16.120001000000002
2004-11-08,15.96
2004-11-09,17.0
2004-11-10,17.540001
2004-11-11,17.91
2004-11-12,18.040001
2004-11-15,18.34
2004-11-16,18.25
2004-11-17,19.9
2004-11-18,19.82
2004-11-19,19.209999
2004-11-22,19.940001000000002
2004-11-23,20.41
2004-11-24,20.74
2004-11-26,20.629998999999998
2004-11-29,20.379998999999998
2004-11-30,20.35
2004-12-01,21.02
2004-12-02,21.48
2004-12-03,21.309998999999998
2004-12-06,21.280001000000002
2004-12-07,20.280001000000002
2004-12-08,21.0
2004-12-09,20.67
2004-12-10,20.65
2004-12-13,21.02
2004-12-14,21.280001000000002
2004-12-15,21.52
2004-12-16,20.969998999999998
2004-12-17,20.690001000000002
2004-12-20,21.1
2004-12-21,21.07
2004-12-22,21.99
2004-12-23,21.969998999999998
2004-12-27,22.440001000000002
2004-12-28,23.280001000000002
2004-12-29,23.280001000000002
2004-12-30,23.18
2004-12-31,22.1
2005-01-03,21.129998999999998
2005-01-04,20.719998999999998
2005-01-05,20.5
2005-01-06,20.629998999999998
2005-01-07,20.32
2005-01-10,20.43
2005-01-11,19.91
2005-01-12,20.26
2005-01-13,17.93
2005-01-14,17.9
2005-01-18,18.35
2005-01-19,17.58
2005-01-20,17.5
2005-01-21,17.469998999999998
2005-01-24,17.0
2005-01-25,17.02
2005-01-26,17.1
2005-01-27,17.4
2005-01-28,17.389999
2005-01-31,17.860001
2005-02-01,18.299999
2005-02-02,18.209999
2005-02-03,17.959999
2005-02-04,18.370001000000002
2005-02-07,18.34
2005-02-08,18.33
2005-02-09,17.66
2005-02-10,17.459999
2005-02-11,18.030001000000002
2005-02-14,18.219998999999998
2005-02-15,18.02
2005-02-16,17.92
2005-02-17,17.51
2005-02-18,17.51
2005-02-22,17.459999
2005-02-23,17.110001
2005-02-24,17.09
2005-02-25,17.51
2005-02-28,17.33
2005-03-01,17.209999
2005-03-02,17.190001000000002
2005-03-03,17.299999
2005-03-04,17.219998999999998
2005-03-07,17.639999
2005-03-08,17.4
2005-03-09,17.25
2005-03-10,16.32
2005-03-11,15.84
2005-03-14,15.41
2005-03-15,15.46
2005-03-16,15.99
2005-03-17,16.120001000000002
2005-03-18,15.77
2005-03-21,16.040001
2005-03-22,16.200001
2005-03-23,15.98
2005-03-24,16.1
2005-03-28,15.67
2005-03-29,15.26
2005-03-30,15.88
2005-03-31,15.32
2005-04-01,15.69
2005-04-04,16.129998999999998
2005-04-05,16.27
2005-04-06,16.33
2005-04-07,16.780001000000002
2005-04-08,16.709999
2005-04-11,16.52
2005-04-12,16.91
2005-04-13,16.860001
2005-04-14,16.82
2005-04-15,16.559998999999998
2005-04-18,17.23
2005-04-19,17.01
2005-04-20,16.860001
2005-04-21,17.18
2005-04-22,16.889999
2005-04-25,16.99
2005-04-26,16.719998999999998
2005-04-27,16.84
2005-04-28,16.25
2005-04-29,16.360001
2005-05-02,17.09
2005-05-03,17.049999
2005-05-04,14.35
2005-05-05,15.0
2005-05-06,15.2
2005-05-09,15.77
2005-05-10,15.21
2005-05-11,15.52
2005-05-12,15.24
2005-05-13,15.48
2005-05-16,15.65
2005-05-17,15.86
2005-05-18,16.370001000000002
2005-05-19,16.450001
2005-05-20,16.719998999999998
2005-05-23,18.07
2005-05-24,18.200001
2005-05-25,17.9
2005-05-26,18.4
2005-05-27,18.1
2005-05-31,18.459999
2005-06-01,18.5
2005-06-02,18.27
2005-06-03,18.549999
2005-06-06,18.530001000000002
2005-06-07,18.57
2005-06-08,18.25
2005-06-09,17.82
2005-06-10,17.790001
2005-06-13,17.76
2005-06-14,17.780001000000002
2005-06-15,17.83
2005-06-16,17.93
2005-06-17,17.65
2005-06-20,17.59
2005-06-21,17.66
2005-06-22,17.68
2005-06-23,17.459999
2005-06-24,17.280001000000002
2005-06-27,17.17
2005-06-28,17.68
2005-06-29,17.700001
2005-06-30,17.5
2005-07-01,17.5
2005-07-05,18.809998999999998
2005-07-06,18.02
2005-07-07,18.110001
2005-07-08,18.4
2005-07-11,18.34
2005-07-12,18.02
2005-07-13,17.889999
2005-07-14,17.450001
2005-07-15,17.5
2005-07-18,17.1
2005-07-19,17.040001
2005-07-20,17.190001000000002
2005-07-21,17.290001
2005-07-22,17.209999
2005-07-25,16.85
2005-07-26,16.93
2005-07-27,17.440001000000002
2005-07-28,17.950001
2005-07-29,17.950001
2005-08-01,17.940001000000002
2005-08-02,17.969998999999998
2005-08-03,18.1
2005-08-04,18.459999
2005-08-05,18.360001
2005-08-08,18.43
2005-08-09,18.610001
2005-08-10,18.370001000000002
2005-08-11,18.73
2005-08-12,18.450001
2005-08-15,18.540001
2005-08-16,18.0
2005-08-17,18.02
2005-08-18,18.139999
2005-08-19,18.26
2005-08-22,18.450001
2005-08-23,18.23
2005-08-24,18.049999
2005-08-25,17.969998999999998
2005-08-26,17.639999
2005-08-29,17.690001000000002
2005-08-30,17.76
2005-08-31,17.780001000000002
2005-09-01,17.709999
2005-09-02,17.379998999999998
2005-09-06,17.59
2005-09-07,17.59
2005-09-08,17.51
2005-09-09,17.99
2005-09-12,18.99
2005-09-13,18.15
2005-09-14,18.33
2005-09-15,18.43
2005-09-16,18.450001
2005-09-19,18.450001
2005-09-20,18.42
2005-09-21,18.58
2005-09-22,19.290001
2005-09-23,19.360001
2005-09-26,19.469998999999998
2005-09-27,19.41
2005-09-28,19.34
2005-09-29,19.540001
2005-09-30,19.639999
2005-10-03,19.799999
2005-10-04,19.559998999999998
2005-10-05,18.790001
2005-10-06,18.200001
2005-10-07,18.6
2005-10-10,18.309998999999998
2005-10-11,17.860001
2005-10-12,17.879998999999998
2005-10-13,18.209999
2005-10-14,18.1
2005-10-17,18.32
2005-10-18,18.02
2005-10-19,18.48
2005-10-20,18.110001
2005-10-21,18.280001000000002
2005-10-24,18.68
2005-10-25,18.41
2005-10-26,18.18
2005-10-27,18.0
2005-10-28,18.639999
2005-10-31,19.190001000000002
2005-11-01,18.889999
2005-11-02,19.959999
2005-11-03,18.59
2005-11-04,18.389999
2005-11-07,18.52
2005-11-08,18.16
2005-11-09,18.48
2005-11-10,18.92
2005-11-11,19.1
2005-11-14,19.049999
2005-11-15,18.950001
2005-11-16,18.950001
2005-11-17,19.07
2005-11-18,19.33
2005-11-21,19.65
2005-11-22,19.84
2005-11-23,19.790001
2005-11-25,19.809998999999998
2005-11-28,19.49
2005-11-29,19.360001
2005-11-30,19.48
2005-12-01,19.6
2005-12-02,19.4
2005-12-05,19.459999
2005-12-06,18.790001
2005-12-07,18.549999
2005-12-08,18.82
2005-12-09,18.68
2005-12-12,18.6
2005-12-13,18.4
2005-12-14,18.57
2005-12-15,18.440001000000002
2005-12-16,18.129998999999998
2005-12-19,17.66
2005-12-20,17.370001000000002
2005-12-21,17.66
2005-12-22,17.780001000000002
2005-12-23,17.950001
2005-12-27,17.530001000000002
2005-12-28,19.629998999999998
2005-12-29,18.59
2005-12-30,18.32
2006-01-03,18.5
2006-01-04,18.85
2006-01-05,19.030001000000002
2006-01-06,19.209999
2006-01-09,19.309998999999998
2006-01-10,19.48
2006-01-11,19.459999
2006-01-12,19.02
2006-01-13,18.85
2006-01-17,18.450001
2006-01-18,18.620001000000002
2006-01-19,19.01
2006-01-20,18.41
2006-01-23,18.610001
2006-01-24,24.940001000000002
2006-01-25,24.110001
2006-01-26,24.440001000000002
2006-01-27,24.290001
2006-01-30,24.4
2006-01-31,25.83
2006-02-01,25.59
2006-02-02,24.85
2006-02-03,25.24
2006-02-06,24.93
2006-02-07,24.6
2006-02-08,24.6
2006-02-09,24.42
2006-02-10,24.629998999999998
2006-02-13,24.139999
2006-02-14,24.290001
2006-02-15,24.969998999999998
2006-02-16,25.26
2006-02-17,25.25
2006-02-21,25.16
2006-02-22,25.620001000000002
2006-02-23,25.299999
2006-02-24,25.299999
2006-02-27,25.75
2006-02-28,25.75
2006-03-01,26.469998999999998
2006-03-02,26.950001
2006-03-03,27.379998999999998
2006-03-06,26.59
2006-03-07,27.049999
2006-03-08,27.040001
2006-03-09,26.370001000000002
2006-03-10,26.59
2006-03-13,25.540001
2006-03-14,25.32
2006-03-15,25.209999
2006-03-16,25.26
2006-03-17,25.299999
2006-03-20,25.360001
2006-03-21,24.58
2006-03-22,24.68
2006-03-23,24.51
2006-03-24,24.58
2006-03-27,24.290001
2006-03-28,24.42
2006-03-29,24.860001
2006-03-30,24.959999
2006-03-31,24.52
2006-04-03,24.469998999999998
2006-04-04,24.42
2006-04-05,24.49
2006-04-06,24.379998999999998
2006-04-07,24.360001
2006-04-10,21.799999
2006-04-11,22.15
2006-04-12,22.57
2006-04-13,22.799999
2006-04-17,22.639999
2006-04-18,23.299999
2006-04-19,23.24
2006-04-20,23.200001
2006-04-21,23.15
2006-04-24,22.709999
2006-04-25,22.5
2006-04-26,22.450001
2006-04-27,27.01
2006-04-28,25.32
2006-05-01,25.51
2006-05-02,25.42
2006-05-03,25.15
2006-05-04,27.33
2006-05-05,28.07
2006-05-08,28.27
2006-05-09,28.1
2006-05-10,26.950001
2006-05-11,26.98
2006-05-12,26.33
2006-05-15,26.26
2006-05-16,25.74
2006-05-17,25.219998999999998
2006-05-18,25.139999
2006-05-19,25.18
2006-05-22,25.139999
2006-05-23,25.33
2006-05-24,25.459999
2006-05-25,26.07
2006-05-26,26.32
2006-05-30,26.77
2006-05-31,28.35
2006-06-01,28.870001000000002
2006-06-02,29.01
2006-06-05,29.43
2006-06-06,30.67
2006-06-07,31.73
2006-06-08,31.459999
2006-06-09,31.83
2006-06-12,31.860001
2006-06-13,31.799999
2006-06-14,30.48
2006-06-15,32.610001000000004
2006-06-16,32.290001000000004
2006-06-19,33.459998999999996
2006-06-20,33.189999
2006-06-21,34.299999
2006-06-22,34.02
2006-06-23,33.889998999999996
2006-06-26,34.290001000000004
2006-06-27,33.91
2006-06-28,33.82
2006-06-29,34.889998999999996
2006-06-30,34.91
2006-07-03,35.139998999999996
2006-07-05,35.310001
2006-07-06,34.869999
2006-07-07,32.709998999999996
2006-07-10,25.889999
2006-07-11,27.299999
2006-07-12,26.74
2006-07-13,25.709999
2006-07-14,25.82
2006-07-17,25.0
2006-07-18,24.74
2006-07-19,26.120001000000002
2006-07-20,25.91
2006-07-21,25.280001000000002
2006-07-24,25.73
2006-07-25,26.15
2006-07-26,26.5
2006-07-27,26.16
2006-07-28,26.870001000000002
2006-07-31,27.41
2006-08-01,26.120001000000002
2006-08-02,26.870001000000002
2006-08-03,28.58
2006-08-04,27.870001000000002
2006-08-07,28.23
2006-08-08,27.709999
2006-08-09,27.76
2006-08-10,28.700001
2006-08-11,29.09
2006-08-14,29.290001
2006-08-15,30.049999
2006-08-16,29.9
2006-08-17,30.51
2006-08-18,30.200001
2006-08-21,31.27
2006-08-22,31.25
2006-08-23,31.030001000000002
2006-08-24,31.459999
2006-08-25,31.950001
2006-08-28,32.080002
2006-08-29,33.110001000000004
2006-08-30,33.220001
2006-08-31,33.23
2006-09-01,33.18
2006-09-05,34.25
2006-09-06,31.959999
2006-09-07,31.059998999999998
2006-09-08,32.07
2006-09-11,32.77
2006-09-12,32.830002
2006-09-13,33.119999
2006-09-14,32.330002
2006-09-15,32.0
2006-09-18,32.98
2006-09-19,33.66
2006-09-20,33.959998999999996
2006-09-21,33.939999
2006-09-22,33.52
2006-09-25,34.139998999999996
2006-09-26,33.59
2006-09-27,34.610001000000004
2006-09-28,34.959998999999996
2006-09-29,34.099998
2006-10-02,34.189999
2006-10-03,34.009997999999996
2006-10-04,34.799999
2006-10-05,35.029999
2006-10-06,34.349998
2006-10-09,34.799999
2006-10-10,34.98
2006-10-11,34.450001
2006-10-12,34.900002
2006-10-13,35.209998999999996
2006-10-16,35.459998999999996
2006-10-17,35.310001
2006-10-18,35.02
2006-10-19,35.630001
2006-10-20,35.330002
2006-10-23,35.389998999999996
2006-10-24,35.450001
2006-10-25,35.970001
2006-10-26,36.869999
2006-10-27,36.290001000000004
2006-10-30,35.990002000000004
2006-10-31,35.759997999999996
2006-11-01,30.129998999999998
2006-11-02,30.790001
2006-11-03,30.379998999999998
2006-11-06,31.52
2006-11-07,32.68
2006-11-08,32.290001000000004
2006-11-09,32.299999
2006-11-10,32.240002000000004
2006-11-13,32.34
2006-11-14,33.09
2006-11-15,33.349998
2006-11-16,33.02
2006-11-17,33.07
2006-11-20,32.240002000000004
2006-11-21,32.860001000000004
2006-11-22,32.959998999999996
2006-11-24,32.740002000000004
2006-11-27,31.9
2006-11-28,31.65
2006-11-29,32.02
2006-11-30,31.950001
2006-12-01,32.200001
2006-12-04,32.0
2006-12-05,32.790001000000004
2006-12-06,30.5
2006-12-07,31.469998999999998
2006-12-08,31.690001000000002
2006-12-11,31.780001000000002
2006-12-12,31.629998999999998
2006-12-13,31.280001000000002
2006-12-14,32.23
2006-12-15,32.18
2006-12-18,32.259997999999996
2006-12-19,32.630001
2006-12-20,32.5
2006-12-21,32.900002
2006-12-22,32.93
2006-12-26,33.330002
2006-12-27,33.939999
2006-12-28,34.200001
2006-12-29,33.549999
2007-01-03,33.669998
2007-01-04,34.07
2007-01-05,33.259997999999996
2007-01-08,33.27
2007-01-09,33.360001000000004
2007-01-10,33.490002000000004
2007-01-11,33.5
2007-01-12,33.509997999999996
2007-01-16,33.869999
2007-01-17,33.669998
2007-01-18,33.5
2007-01-19,34.009997999999996
2007-01-22,33.560001
2007-01-23,34.040001000000004
2007-01-24,34.650002
2007-01-25,34.790001000000004
2007-01-26,34.939999
2007-01-29,34.400002
2007-01-30,34.73
2007-01-31,34.689999
2007-02-01,34.900002
2007-02-02,34.560001
2007-02-05,34.380001
2007-02-06,34.419998
2007-02-07,34.5
2007-02-08,34.950001
2007-02-09,34.529999
2007-02-12,34.18
2007-02-13,34.400002
2007-02-14,34.630001
2007-02-15,34.669998
2007-02-16,34.939999
2007-02-20,35.59
2007-02-21,35.43
2007-02-22,35.619999
2007-02-23,35.380001
2007-02-26,35.27
2007-02-27,33.68
2007-02-28,34.720001
2007-03-01,33.259997999999996
2007-03-02,32.810001
2007-03-05,31.08
2007-03-06,32.09
2007-03-07,31.530001000000002
2007-03-08,31.809998999999998
2007-03-09,31.870001000000002
2007-03-12,31.780001000000002
2007-03-13,31.040001
2007-03-14,31.290001
2007-03-15,32.080002
2007-03-16,32.0
2007-03-19,31.780001000000002
2007-03-20,32.119999
2007-03-21,32.32
2007-03-22,32.049999
2007-03-23,32.139998999999996
2007-03-26,32.34
2007-03-27,31.35
2007-03-28,31.790001
2007-03-29,30.950001
2007-03-30,31.67
2007-04-02,31.639999
2007-04-03,32.209998999999996
2007-04-04,32.529999
2007-04-05,32.73
2007-04-09,32.720001
2007-04-10,32.82
2007-04-11,32.990002000000004
2007-04-12,33.049999
2007-04-13,34.490002000000004
2007-04-16,34.740002000000004
2007-04-17,34.32
2007-04-18,34.369999
2007-04-19,33.709998999999996
2007-04-20,34.049999
2007-04-23,33.869999
2007-04-24,33.709998999999996
2007-04-25,34.009997999999996
2007-04-26,34.060001
2007-04-27,34.02
2007-04-30,32.880001
2007-05-01,32.860001000000004
2007-05-02,33.110001000000004
2007-05-03,33.189999
2007-05-04,33.049999
2007-05-07,32.959998999999996
2007-05-08,31.73
2007-05-09,32.080002
2007-05-10,31.120001000000002
2007-05-11,32.970001
2007-05-14,32.919998
2007-05-15,31.93
2007-05-16,32.560001
2007-05-17,32.330002
2007-05-18,32.240002000000004
2007-05-21,32.630001
2007-05-22,32.439999
2007-05-23,31.99
2007-05-24,32.060001
2007-05-25,31.52
2007-05-29,32.830002
2007-05-30,32.77
2007-05-31,32.540001000000004
2007-06-01,33.41
2007-06-04,33.200001
2007-06-05,32.52
2007-06-06,31.950001
2007-06-07,31.360001
2007-06-08,31.91
2007-06-11,31.68
2007-06-12,32.66
2007-06-13,33.349998
2007-06-14,33.330002
2007-06-15,33.349998
2007-06-18,33.720001
2007-06-19,33.810001
2007-06-20,32.689999
2007-06-21,33.139998999999996
2007-06-22,32.790001000000004
2007-06-25,32.59
2007-06-26,31.959999
2007-06-27,32.27
2007-06-28,31.610001
2007-06-29,32.169998
2007-07-02,32.32
2007-07-03,32.540001000000004
2007-07-05,32.549999
2007-07-06,32.639998999999996
2007-07-09,31.91
2007-07-10,31.74
2007-07-11,31.690001000000002
2007-07-12,32.25
2007-07-13,32.23
2007-07-16,31.83
2007-07-17,31.66
2007-07-18,31.26
2007-07-19,31.780001000000002
2007-07-20,30.74
2007-07-23,30.84
2007-07-24,30.32
2007-07-25,30.5
2007-07-26,29.940001000000002
2007-07-27,29.280001000000002
2007-07-30,29.0
2007-07-31,27.950001
2007-08-01,27.74
2007-08-02,27.73
2007-08-03,26.74
2007-08-06,25.93
2007-08-07,25.969998999999998
2007-08-08,21.969998999999998
2007-08-09,20.610001
2007-08-10,22.93
2007-08-13,25.51
2007-08-14,24.18
2007-08-15,23.67
2007-08-16,24.129998999999998
2007-08-17,25.75
2007-08-20,25.15
2007-08-21,24.99
2007-08-22,25.48
2007-08-23,24.719998999999998
2007-08-24,24.74
2007-08-27,24.0
2007-08-28,23.07
2007-08-29,23.57
2007-08-30,23.379998999999998
2007-08-31,23.110001
2007-09-04,22.6
2007-09-05,21.719998999999998
2007-09-06,21.209999
2007-09-07,24.139999
2007-09-10,23.209999
2007-09-11,23.450001
2007-09-12,22.629998999999998
2007-09-13,22.66
2007-09-14,22.209999
2007-09-17,21.52
2007-09-18,22.059998999999998
2007-09-19,21.370001000000002
2007-09-20,20.959999
2007-09-21,21.200001
2007-09-24,20.84
2007-09-25,20.41
2007-09-26,21.690001000000002
2007-09-27,20.98
2007-09-28,20.780001000000002
2007-10-01,20.469998999999998
2007-10-02,21.07
2007-10-03,20.799999
2007-10-04,21.49
2007-10-05,22.360001
2007-10-08,21.690001000000002
2007-10-09,21.370001000000002
2007-10-10,21.370001000000002
2007-10-11,22.6
2007-10-12,22.27
2007-10-15,22.51
2007-10-16,22.52
2007-10-17,22.389999
2007-10-18,22.049999
2007-10-19,21.09
2007-10-22,20.85
2007-10-23,20.700001
2007-10-24,20.6
2007-10-25,20.08
2007-10-26,20.219998999999998
2007-10-29,20.83
2007-10-30,20.809998999999998
2007-10-31,21.49
2007-11-01,20.879998999999998
2007-11-02,21.639999
2007-11-05,21.719998999999998
2007-11-06,21.950001
2007-11-07,23.469998999999998
2007-11-08,22.75
2007-11-09,22.25
2007-11-12,21.959999
2007-11-13,22.35
2007-11-14,22.040001
2007-11-15,21.5
2007-11-16,21.42
2007-11-19,20.719998999999998
2007-11-20,20.290001
2007-11-21,20.129998999999998
2007-11-23,20.82
2007-11-26,18.059998999999998
2007-11-27,18.43
2007-11-28,18.530001000000002
2007-11-29,18.459999
2007-11-30,18.0
