Date,IBKR
2012-01-10,15.22
2012-01-11,15.2
2012-01-12,15.25
2012-01-13,15.24
2012-01-17,15.07
2012-01-18,15.21
2012-01-19,15.27
2012-01-20,15.58
2012-01-23,16.040001
2012-01-24,15.93
2012-01-25,15.45
2012-01-26,15.3
2012-01-27,15.3
2012-01-30,15.16
2012-01-31,15.12
2012-02-01,15.29
2012-02-02,15.17
2012-02-03,15.35
2012-02-06,15.22
2012-02-07,15.23
2012-02-08,15.12
2012-02-09,15.31
2012-02-10,15.61
2012-02-13,15.85
2012-02-14,15.8
2012-02-15,15.63
2012-02-16,15.67
2012-02-17,15.66
2012-02-21,15.9
2012-02-22,15.87
2012-02-23,16.059998999999998
2012-02-24,15.93
2012-02-27,16.02
2012-02-28,15.93
2012-02-29,15.86
2012-03-01,15.91
2012-03-02,15.81
2012-03-05,16.139999
2012-03-06,16.059998999999998
2012-03-07,16.15
2012-03-08,16.49
2012-03-09,16.559998999999998
2012-03-12,16.52
2012-03-13,16.799999
2012-03-14,16.73
2012-03-15,16.74
2012-03-16,16.860001
2012-03-19,17.190001000000002
2012-03-20,17.030001000000002
2012-03-21,17.1
2012-03-22,16.969998999999998
2012-03-23,16.940001000000002
2012-03-26,17.389999
2012-03-27,17.34
2012-03-28,17.23
2012-03-29,17.0
2012-03-30,17.0
2012-04-02,17.43
2012-04-03,17.360001
2012-04-04,16.93
2012-04-05,17.049999
2012-04-09,16.719998999999998
2012-04-10,16.540001
2012-04-11,16.780001000000002
2012-04-12,17.0
2012-04-13,16.610001
2012-04-16,16.65
2012-04-17,16.68
2012-04-18,16.58
2012-04-19,16.629998999999998
2012-04-20,15.15
2012-04-23,14.96
2012-04-24,15.09
2012-04-25,15.35
2012-04-26,15.37
2012-04-27,15.39
2012-04-30,15.17
2012-05-01,14.91
2012-05-02,14.95
2012-05-03,14.8
2012-05-04,14.54
2012-05-07,14.45
2012-05-08,14.51
2012-05-09,14.48
2012-05-10,14.46
2012-05-11,14.42
2012-05-14,14.37
2012-05-15,14.42
2012-05-16,14.28
2012-05-17,14.17
2012-05-18,14.09
2012-05-21,14.48
2012-05-22,14.39
2012-05-23,14.31
2012-05-24,14.15
2012-05-25,14.38
2012-05-29,14.43
2012-05-30,14.17
2012-05-31,14.26
2012-06-01,14.07
2012-06-04,14.06
2012-06-05,14.17
2012-06-06,14.48
2012-06-07,14.33
2012-06-08,14.41
2012-06-11,14.35
2012-06-12,14.34
2012-06-13,14.36
2012-06-14,14.35
2012-06-15,14.36
2012-06-18,14.39
2012-06-19,14.6
2012-06-20,14.7
2012-06-21,14.42
2012-06-22,14.49
2012-06-25,14.39
2012-06-26,14.39
2012-06-27,14.58
2012-06-28,14.72
2012-06-29,14.72
2012-07-02,14.59
2012-07-03,14.73
2012-07-05,14.72
2012-07-06,14.6
2012-07-09,14.66
2012-07-10,14.11
2012-07-11,14.27
2012-07-12,14.28
2012-07-13,14.48
2012-07-16,14.48
2012-07-17,14.02
2012-07-18,13.43
2012-07-19,13.55
2012-07-20,13.38
2012-07-23,13.61
2012-07-24,13.59
2012-07-25,13.84
2012-07-26,14.03
2012-07-27,14.14
2012-07-30,13.96
2012-07-31,13.85
2012-08-01,13.69
2012-08-02,13.41
2012-08-03,13.69
2012-08-06,13.81
2012-08-07,13.88
2012-08-08,13.9
2012-08-09,13.76
2012-08-10,13.71
2012-08-13,13.72
2012-08-14,13.54
2012-08-15,13.59
2012-08-16,13.6
2012-08-17,13.64
2012-08-20,13.73
2012-08-21,13.75
2012-08-22,13.66
2012-08-23,13.74
2012-08-24,13.83
2012-08-27,13.78
2012-08-28,13.8
2012-08-29,13.74
2012-08-30,13.73
2012-08-31,13.82
2012-09-04,13.89
2012-09-05,13.77
2012-09-06,14.04
2012-09-07,14.26
2012-09-10,14.22
2012-09-11,14.33
2012-09-12,14.31
2012-09-13,14.34
2012-09-14,14.47
2012-09-17,14.3
2012-09-18,14.34
2012-09-19,14.35
2012-09-20,14.22
2012-09-21,14.18
2012-09-24,14.14
2012-09-25,13.99
2012-09-26,14.0
2012-09-27,14.12
2012-09-28,14.02
2012-10-01,14.09
2012-10-02,14.2
2012-10-03,14.17
2012-10-04,14.25
2012-10-05,14.28
2012-10-08,14.28
2012-10-09,14.25
2012-10-10,14.19
2012-10-11,14.33
2012-10-12,14.15
2012-10-15,14.23
2012-10-16,14.27
2012-10-17,14.76
2012-10-18,14.66
2012-10-19,14.09
2012-10-22,14.11
2012-10-23,14.05
2012-10-24,14.03
2012-10-25,14.11
2012-10-26,14.0
2012-10-31,14.25
2012-11-01,14.37
2012-11-02,14.34
2012-11-05,14.54
2012-11-06,14.73
2012-11-07,14.75
2012-11-08,14.58
2012-11-09,14.43
2012-11-12,14.33
2012-11-13,14.29
2012-11-14,14.1
2012-11-15,14.26
2012-11-16,14.07
2012-11-19,14.25
2012-11-20,14.3
2012-11-21,14.91
2012-11-23,15.13
2012-11-26,15.16
2012-11-27,15.08
2012-11-28,15.15
2012-11-29,15.09
2012-11-30,15.29
2012-12-03,14.98
2012-12-04,15.1
2012-12-05,15.09
2012-12-06,15.18
2012-12-07,15.15
2012-12-10,14.66
2012-12-11,14.82
2012-12-12,14.9
2012-12-13,14.83
2012-12-14,14.73
2012-12-17,15.03
2012-12-18,14.95
2012-12-19,14.07
2012-12-20,14.15
2012-12-21,13.89
2012-12-24,13.76
2012-12-26,13.58
2012-12-27,13.61
2012-12-28,13.56
2012-12-31,13.68
2013-01-02,13.89
2013-01-03,13.81
2013-01-04,14.09
2013-01-07,14.26
2013-01-08,14.23
2013-01-09,14.16
2013-01-10,14.22
2013-01-11,14.2
2013-01-14,14.16
2013-01-15,14.1
2013-01-16,14.0
2013-01-17,14.0
2013-01-18,14.06
2013-01-22,13.98
2013-01-23,13.61
2013-01-24,13.69
2013-01-25,13.98
2013-01-28,14.0
2013-01-29,14.14
2013-01-30,14.12
2013-01-31,14.3
2013-02-01,14.6
2013-02-04,14.63
2013-02-05,14.8
2013-02-06,14.82
2013-02-07,14.83
2013-02-08,14.92
2013-02-11,14.93
2013-02-12,14.94
2013-02-13,15.12
2013-02-14,15.03
2013-02-15,15.01
2013-02-19,15.14
2013-02-20,14.86
2013-02-21,14.8
2013-02-22,14.84
2013-02-25,14.55
2013-02-26,14.68
2013-02-27,14.82
2013-02-28,14.71
2013-03-01,14.61
2013-03-04,14.67
2013-03-05,14.81
2013-03-06,14.91
2013-03-07,14.85
2013-03-08,14.83
2013-03-11,14.94
2013-03-12,14.8
2013-03-13,14.92
2013-03-14,14.92
2013-03-15,14.92
2013-03-18,14.76
2013-03-19,14.72
2013-03-20,14.94
2013-03-21,14.9
2013-03-22,14.87
2013-03-25,14.74
2013-03-26,14.82
2013-03-27,14.87
2013-03-28,14.91
2013-04-01,14.82
2013-04-02,14.71
2013-04-03,14.6
2013-04-04,14.59
2013-04-05,14.51
2013-04-08,14.52
2013-04-09,14.59
2013-04-10,14.64
2013-04-11,14.64
2013-04-12,14.45
2013-04-15,14.07
2013-04-16,14.08
2013-04-17,14.41
2013-04-18,14.31
2013-04-19,14.4
2013-04-22,14.46
2013-04-23,14.72
2013-04-24,14.88
2013-04-25,14.93
2013-04-26,14.84
2013-04-29,14.96
2013-04-30,15.06
2013-05-01,15.02
2013-05-02,15.73
2013-05-03,15.68
2013-05-06,15.81
2013-05-07,15.68
2013-05-08,15.72
2013-05-09,15.69
2013-05-10,15.78
2013-05-13,15.72
2013-05-14,15.84
2013-05-15,15.78
2013-05-16,15.62
2013-05-17,15.78
2013-05-20,15.78
2013-05-21,15.76
2013-05-22,15.72
2013-05-23,15.58
2013-05-24,15.58
2013-05-28,15.67
2013-05-29,15.53
2013-05-30,15.5
2013-05-31,15.77
2013-06-03,15.69
2013-06-04,15.86
2013-06-05,15.57
2013-06-06,16.110001
2013-06-07,16.6
2013-06-10,16.200001
2013-06-11,16.059998999999998
2013-06-12,15.77
2013-06-13,15.95
2013-06-14,15.74
2013-06-17,16.26
2013-06-18,16.469998999999998
2013-06-19,16.450001
2013-06-20,16.25
2013-06-21,16.27
2013-06-24,15.82
2013-06-25,15.93
2013-06-26,16.129998999999998
2013-06-27,16.540001
2013-06-28,15.97
2013-07-01,16.52
2013-07-02,16.34
2013-07-03,16.42
2013-07-05,16.75
2013-07-08,16.559998999999998
2013-07-09,16.75
2013-07-10,16.690001000000002
2013-07-11,16.700001
2013-07-12,16.75
2013-07-15,16.41
2013-07-16,16.84
2013-07-17,16.85
2013-07-18,16.58
2013-07-19,16.530001000000002
2013-07-22,16.42
2013-07-23,16.360001
2013-07-24,16.309998999999998
2013-07-25,16.34
2013-07-26,16.26
2013-07-29,16.16
2013-07-30,16.200001
2013-07-31,16.200001
2013-08-01,16.43
2013-08-02,16.6
2013-08-05,16.790001
2013-08-06,16.74
2013-08-07,16.74
2013-08-08,16.940001000000002
2013-08-09,17.129998999999998
2013-08-12,17.200001
2013-08-13,17.309998999999998
2013-08-14,17.35
2013-08-15,17.17
2013-08-16,17.23
2013-08-19,17.08
2013-08-20,17.190001000000002
2013-08-21,17.1
2013-08-22,17.219998999999998
2013-08-23,17.440001000000002
2013-08-26,17.459999
2013-08-27,17.01
2013-08-28,16.870001000000002
2013-08-29,16.98
2013-08-30,16.780001000000002
2013-09-03,16.99
2013-09-04,17.25
2013-09-05,17.33
2013-09-06,17.25
2013-09-09,17.35
2013-09-10,17.440001000000002
2013-09-11,17.459999
2013-09-12,17.59
2013-09-13,17.870001000000002
2013-09-16,17.870001000000002
2013-09-17,18.110001
2013-09-18,18.27
2013-09-19,18.549999
2013-09-20,18.889999
2013-09-23,18.780001000000002
2013-09-24,18.85
2013-09-25,18.75
2013-09-26,18.66
2013-09-27,18.75
2013-09-30,18.77
2013-10-01,18.91
2013-10-02,19.16
2013-10-03,19.08
2013-10-04,19.52
2013-10-07,19.190001000000002
2013-10-08,19.01
2013-10-09,19.120001000000002
2013-10-10,19.360001
2013-10-11,19.440001000000002
2013-10-14,19.549999
2013-10-15,19.67
2013-10-16,19.5
2013-10-17,19.620001000000002
2013-10-18,19.879998999999998
2013-10-21,20.030001000000002
2013-10-22,20.01
2013-10-23,20.120001000000002
2013-10-24,20.120001000000002
2013-10-25,20.200001
2013-10-28,20.540001
2013-10-29,20.73
2013-10-30,20.870001000000002
2013-10-31,20.65
2013-11-01,21.219998999999998
2013-11-04,21.440001000000002
2013-11-05,21.559998999999998
2013-11-06,21.76
2013-11-07,21.83
2013-11-08,22.110001
2013-11-11,22.389999
2013-11-12,23.42
2013-11-13,23.4
2013-11-14,23.35
2013-11-15,24.02
2013-11-18,23.57
2013-11-19,23.67
2013-11-20,23.76
2013-11-21,24.17
2013-11-22,24.219998999999998
2013-11-25,24.370001000000002
2013-11-26,24.17
2013-11-27,24.309998999999998
2013-11-29,24.25
2013-12-02,24.98
2013-12-03,24.52
2013-12-04,24.66
2013-12-05,24.530001000000002
2013-12-06,24.66
2013-12-09,24.35
2013-12-10,24.139999
2013-12-11,24.110001
2013-12-12,24.209999
2013-12-13,24.49
2013-12-16,24.18
2013-12-17,24.129998999999998
2013-12-18,24.360001
2013-12-19,24.309998999999998
2013-12-20,24.209999
2013-12-23,24.559998999999998
2013-12-24,24.4
2013-12-26,24.66
2013-12-27,24.459999
2013-12-30,24.549999
2013-12-31,24.34
2014-01-02,24.52
2014-01-03,24.629998999999998
2014-01-06,24.200001
2014-01-07,24.209999
2014-01-08,23.25
2014-01-09,22.889999
2014-01-10,22.860001
2014-01-13,22.85
2014-01-14,22.940001000000002
2014-01-15,23.08
2014-01-16,22.950001
2014-01-17,22.76
2014-01-21,22.6
2014-01-22,22.450001
2014-01-23,22.33
2014-01-24,22.02
2014-01-27,20.799999
2014-01-28,21.129998999999998
2014-01-29,21.26
2014-01-30,21.43
2014-01-31,21.200001
2014-02-03,20.73
2014-02-04,21.09
2014-02-05,21.07
2014-02-06,21.43
2014-02-07,21.85
2014-02-10,21.879998999999998
2014-02-11,21.780001000000002
2014-02-12,21.639999
2014-02-13,21.99
2014-02-14,21.74
2014-02-18,21.73
2014-02-19,21.530001000000002
2014-02-20,21.799999
2014-02-21,21.940001000000002
2014-02-24,22.27
2014-02-25,22.41
2014-02-26,22.120001000000002
2014-02-27,22.219998999999998
2014-02-28,22.24
2014-03-03,21.77
2014-03-04,22.610001
2014-03-05,22.440001000000002
2014-03-06,22.49
2014-03-07,22.48
2014-03-10,22.5
2014-03-11,22.42
2014-03-12,22.43
2014-03-13,22.1
2014-03-14,21.799999
2014-03-17,21.99
2014-03-18,21.92
2014-03-19,21.74
2014-03-20,22.01
2014-03-21,21.75
2014-03-24,21.77
2014-03-25,21.73
2014-03-26,21.110001
2014-03-27,20.98
2014-03-28,21.209999
2014-03-31,21.67
2014-04-01,22.1
2014-04-02,22.780001000000002
2014-04-03,22.540001
2014-04-04,21.52
2014-04-07,21.299999
2014-04-08,22.030001000000002
2014-04-09,22.52
2014-04-10,21.27
2014-04-11,21.200001
2014-04-14,21.15
2014-04-15,21.559998999999998
2014-04-16,24.08
2014-04-17,23.950001
2014-04-21,23.799999
2014-04-22,24.33
2014-04-23,24.25
2014-04-24,23.93
2014-04-25,23.709999
2014-04-28,23.709999
2014-04-29,23.67
2014-04-30,23.9
2014-05-01,23.82
2014-05-02,23.950001
2014-05-05,23.690001000000002
2014-05-06,23.290001
2014-05-07,23.200001
2014-05-08,22.700001
2014-05-09,22.73
2014-05-12,23.209999
2014-05-13,23.200001
2014-05-14,22.76
2014-05-15,21.98
2014-05-16,21.9
2014-05-19,22.299999
2014-05-20,22.139999
2014-05-21,22.67
2014-05-22,22.559998999999998
2014-05-23,22.66
2014-05-27,23.23
2014-05-28,22.91
2014-05-29,23.01
2014-05-30,23.02
2014-06-02,22.65
2014-06-03,22.959999
2014-06-04,23.309998999999998
2014-06-05,23.09
2014-06-06,23.370001000000002
2014-06-09,23.620001000000002
2014-06-10,23.440001000000002
2014-06-11,23.02
2014-06-12,22.98
2014-06-13,23.08
2014-06-16,23.15
2014-06-17,24.0
2014-06-18,23.700001
2014-06-19,23.209999
2014-06-20,23.24
2014-06-23,23.370001000000002
2014-06-24,23.1
2014-06-25,23.42
2014-06-26,23.290001
2014-06-27,23.08
2014-06-30,23.290001
2014-07-01,23.57
2014-07-02,23.719998999999998
2014-07-03,24.25
2014-07-07,24.01
2014-07-08,23.33
2014-07-09,23.120001000000002
2014-07-10,22.76
2014-07-11,23.09
2014-07-14,23.370001000000002
2014-07-15,23.4
2014-07-16,22.5
2014-07-17,22.120001000000002
2014-07-18,22.41
2014-07-21,22.27
2014-07-22,22.610001
2014-07-23,22.559998999999998
2014-07-24,22.52
2014-07-25,22.629998999999998
2014-07-28,22.790001
2014-07-29,22.9
2014-07-30,23.299999
2014-07-31,23.02
2014-08-01,23.23
2014-08-04,23.629998999999998
2014-08-05,23.530001000000002
2014-08-06,23.629998999999998
2014-08-07,23.4
2014-08-08,23.290001
2014-08-11,23.389999
2014-08-12,23.459999
2014-08-13,23.290001
2014-08-14,23.549999
2014-08-15,23.6
2014-08-18,23.610001
2014-08-19,23.5
2014-08-20,23.48
2014-08-21,23.65
2014-08-22,23.76
2014-08-25,23.959999
2014-08-26,23.889999
2014-08-27,23.620001000000002
2014-08-28,23.530001000000002
2014-08-29,23.440001000000002
2014-09-02,24.049999
2014-09-03,23.9
2014-09-04,23.790001
2014-09-05,23.780001000000002
2014-09-08,23.93
2014-09-09,23.84
2014-09-10,24.4
2014-09-11,24.6
2014-09-12,25.290001
2014-09-15,25.110001
2014-09-16,25.16
2014-09-17,25.93
2014-09-18,26.209999
2014-09-19,25.700001
2014-09-22,25.549999
2014-09-23,25.5
2014-09-24,25.450001
2014-09-25,24.879998999999998
2014-09-26,25.24
2014-09-29,25.02
2014-09-30,24.950001
2014-10-01,25.02
2014-10-02,25.09
2014-10-03,25.52
2014-10-06,25.15
2014-10-07,24.75
2014-10-08,24.83
2014-10-09,24.6
2014-10-10,23.790001
2014-10-13,23.620001000000002
2014-10-14,23.59
2014-10-15,23.76
2014-10-16,24.27
2014-10-17,24.59
2014-10-20,24.93
2014-10-21,25.27
2014-10-22,25.870001000000002
2014-10-23,25.75
2014-10-24,25.9
2014-10-27,25.51
2014-10-28,25.82
2014-10-29,25.75
2014-10-30,25.67
2014-10-31,25.82
2014-11-03,26.24
2014-11-04,26.34
2014-11-05,26.24
2014-11-06,27.02
2014-11-07,26.889999
2014-11-10,26.950001
2014-11-11,26.93
2014-11-12,26.98
2014-11-13,26.92
2014-11-14,27.139999
2014-11-17,27.32
2014-11-18,27.35
2014-11-19,26.959999
2014-11-20,27.0
2014-11-21,26.969998999999998
2014-11-24,27.4
2014-11-25,27.639999
2014-11-26,27.34
2014-11-28,27.32
2014-12-01,27.18
2014-12-02,27.379998999999998
2014-12-03,27.540001
2014-12-04,27.530001000000002
2014-12-05,27.92
2014-12-08,28.08
2014-12-09,28.33
2014-12-10,28.43
2014-12-11,28.4
2014-12-12,27.290001
2014-12-15,27.6
2014-12-16,27.27
2014-12-17,27.950001
2014-12-18,28.16
2014-12-19,29.040001
2014-12-22,29.389999
2014-12-23,29.540001
2014-12-24,29.57
2014-12-26,29.370001000000002
2014-12-29,29.360001
2014-12-30,29.32
2014-12-31,29.16
2015-01-02,29.030001000000002
2015-01-05,28.879998999999998
2015-01-06,28.700001
2015-01-07,28.82
2015-01-08,29.620001000000002
2015-01-09,29.0
2015-01-12,28.77
2015-01-13,29.0
2015-01-14,28.99
2015-01-15,28.27
2015-01-16,28.09
2015-01-20,28.120001000000002
2015-01-21,29.030001000000002
2015-01-22,29.950001
2015-01-23,30.469998999999998
2015-01-26,31.0
2015-01-27,30.860001
2015-01-28,30.49
2015-01-29,31.0
2015-01-30,30.629998999999998
2015-02-02,30.92
2015-02-03,31.040001
2015-02-04,31.65
2015-02-05,32.139998999999996
2015-02-06,32.529999
2015-02-09,31.959999
2015-02-10,32.459998999999996
2015-02-11,32.470001
2015-02-12,32.549999
2015-02-13,32.509997999999996
2015-02-17,32.389998999999996
2015-02-18,32.310001
2015-02-19,32.240002000000004
2015-02-20,32.529999
2015-02-23,32.360001000000004
2015-02-24,32.630001
2015-02-25,32.459998999999996
2015-02-26,32.540001000000004
2015-02-27,31.870001000000002
2015-03-02,32.75
2015-03-03,32.549999
2015-03-04,32.630001
2015-03-05,32.349998
2015-03-06,32.41
2015-03-09,32.639998999999996
2015-03-10,32.459998999999996
2015-03-11,33.790001000000004
2015-03-12,34.290001000000004
2015-03-13,33.860001000000004
2015-03-16,34.130001
2015-03-17,34.369999
2015-03-18,34.099998
2015-03-19,34.099998
2015-03-20,34.240002000000004
2015-03-23,34.279999
2015-03-24,33.830002
2015-03-25,33.0
2015-03-26,33.869999
2015-03-27,33.84
2015-03-30,33.990002000000004
2015-03-31,34.02
2015-04-01,34.41
2015-04-02,34.209998999999996
2015-04-06,33.970001
2015-04-07,33.75
2015-04-08,33.66
2015-04-09,33.689999
2015-04-10,33.59
2015-04-13,33.41
2015-04-14,33.110001000000004
2015-04-15,32.939999
2015-04-16,33.080002
2015-04-17,32.48
2015-04-20,32.889998999999996
2015-04-21,32.400002
2015-04-22,34.580002
2015-04-23,34.200001
2015-04-24,34.490002000000004
2015-04-27,33.950001
2015-04-28,34.299999
2015-04-29,34.52
2015-04-30,33.950001
2015-05-01,34.380001
2015-05-04,34.75
2015-05-05,34.860001000000004
2015-05-06,34.380001
2015-05-07,34.650002
2015-05-08,34.599998
2015-05-11,34.68
2015-05-12,35.029999
2015-05-13,34.939999
2015-05-14,34.970001
2015-05-15,34.939999
2015-05-18,35.889998999999996
2015-05-19,35.77
2015-05-20,35.5
2015-05-21,35.599998
2015-05-22,35.810001
2015-05-26,35.77
2015-05-27,35.82
2015-05-28,35.959998999999996
2015-05-29,35.700001
2015-06-01,36.16
2015-06-02,36.610001000000004
2015-06-03,36.959998999999996
2015-06-04,37.68
2015-06-05,38.32
2015-06-08,38.139998999999996
2015-06-09,38.18
2015-06-10,39.0
2015-06-11,39.490002000000004
2015-06-12,39.950001
2015-06-15,39.98
2015-06-16,40.759997999999996
2015-06-17,40.990002000000004
2015-06-18,40.82
2015-06-19,40.709998999999996
2015-06-22,41.189999
2015-06-23,41.970001
2015-06-24,41.549999
2015-06-25,41.880001
2015-06-26,42.419998
2015-06-29,40.860001000000004
2015-06-30,41.560001
2015-07-01,42.740002000000004
2015-07-02,44.740002000000004
2015-07-06,45.32
2015-07-07,44.34
2015-07-08,41.860001000000004
2015-07-09,43.759997999999996
2015-07-10,44.810001
2015-07-13,44.509997999999996
2015-07-14,45.040001000000004
2015-07-15,44.91
2015-07-16,45.0
2015-07-17,44.990002000000004
2015-07-20,45.209998999999996
2015-07-21,44.950001
2015-07-22,44.27
2015-07-23,43.77
2015-07-24,42.18
2015-07-27,41.34
2015-07-28,41.709998999999996
2015-07-29,41.25
2015-07-30,40.950001
2015-07-31,40.150002
2015-08-03,42.43
2015-08-04,44.040001000000004
2015-08-05,43.299999
2015-08-06,42.939999
2015-08-07,42.740002000000004
2015-08-10,43.0
2015-08-11,42.150002
2015-08-12,41.66
2015-08-13,41.82
2015-08-14,42.189999
2015-08-17,42.860001000000004
2015-08-18,42.380001
2015-08-19,41.869999
2015-08-20,40.220001
2015-08-21,38.84
2015-08-24,36.919998
2015-08-25,36.470001
2015-08-26,38.18
2015-08-27,39.810001
2015-08-28,40.279999
2015-08-31,39.919998
2015-09-01,38.419998
2015-09-02,37.849998
2015-09-03,37.389998999999996
2015-09-04,37.490002000000004
2015-09-08,38.57
2015-09-09,38.080002
2015-09-10,38.189999
2015-09-11,38.360001000000004
2015-09-14,38.119999
2015-09-15,38.77
2015-09-16,39.43
2015-09-17,39.049999
2015-09-18,38.720001
2015-09-21,39.490002000000004
2015-09-22,38.98
2015-09-23,39.549999
2015-09-24,39.639998999999996
2015-09-25,40.630001
2015-09-28,38.16
2015-09-29,38.139998999999996
2015-09-30,39.470001
2015-10-01,40.66
2015-10-02,38.990002000000004
2015-10-05,40.330002
2015-10-06,39.119999
2015-10-07,39.419998
2015-10-08,39.950001
2015-10-09,38.950001
2015-10-12,39.09
2015-10-13,38.009997999999996
2015-10-14,37.049999
2015-10-15,38.5
2015-10-16,39.380001
2015-10-19,39.810001
2015-10-20,40.669998
2015-10-21,38.369999
2015-10-22,38.540001000000004
2015-10-23,39.310001
2015-10-26,39.869999
2015-10-27,39.639998999999996
2015-10-28,41.720001
2015-10-29,41.57
2015-10-30,41.139998999999996
2015-11-02,42.34
2015-11-03,42.119999
2015-11-04,41.740002000000004
2015-11-05,41.970001
2015-11-06,43.799999
2015-11-09,43.490002000000004
2015-11-10,42.990002000000004
2015-11-11,42.91
2015-11-12,42.029999
2015-11-13,41.299999
2015-11-16,41.580002
2015-11-17,41.799999
2015-11-18,43.07
2015-11-19,42.709998999999996
2015-11-20,43.02
2015-11-23,43.360001000000004
2015-11-24,43.34
2015-11-25,43.580002
2015-11-27,43.57
2015-11-30,43.360001000000004
2015-12-01,44.279999
2015-12-02,44.040001000000004
2015-12-03,43.48
2015-12-04,44.639998999999996
2015-12-07,44.200001
2015-12-08,43.700001
2015-12-09,42.77
2015-12-10,43.02
2015-12-11,41.470001
2015-12-14,41.27
2015-12-15,42.290001000000004
2015-12-16,43.630001
2015-12-17,42.799999
2015-12-18,41.540001000000004
2015-12-21,41.900002
2015-12-22,42.330002
2015-12-23,42.580002
2015-12-24,42.73
2015-12-28,43.189999
2015-12-29,43.66
2015-12-30,43.68
2015-12-31,43.599998
2016-01-04,42.439999
2016-01-05,41.189999
2016-01-06,39.73
2016-01-07,37.549999
2016-01-08,37.25
2016-01-11,36.490002000000004
2016-01-12,35.830002
2016-01-13,34.380001
2016-01-14,34.93
2016-01-15,34.099998
2016-01-19,33.490002000000004
2016-01-20,33.439999
2016-01-21,31.959999
2016-01-22,33.16
2016-01-25,31.799999
2016-01-26,31.67
2016-01-27,31.969998999999998
2016-01-28,31.459999
2016-01-29,32.27
2016-02-01,32.599998
2016-02-02,31.84
2016-02-03,31.780001000000002
2016-02-04,31.639999
2016-02-05,30.99
2016-02-08,30.08
2016-02-09,30.67
2016-02-10,30.959999
2016-02-11,30.43
2016-02-12,30.799999
2016-02-16,31.83
2016-02-17,33.02
2016-02-18,32.869999
2016-02-19,33.43
2016-02-22,33.950001
2016-02-23,33.650002
2016-02-24,33.450001
2016-02-25,34.310001
2016-02-26,34.950001
2016-02-29,34.169998
2016-03-01,35.66
2016-03-02,35.619999
2016-03-03,37.130001
2016-03-04,37.959998999999996
2016-03-07,38.790001000000004
2016-03-08,38.290001000000004
2016-03-09,37.830002
2016-03-10,38.099998
2016-03-11,39.049999
2016-03-14,38.860001000000004
2016-03-15,37.990002000000004
2016-03-16,37.900002
2016-03-17,38.16
2016-03-18,39.040001000000004
2016-03-21,38.700001
2016-03-22,38.84
2016-03-23,38.139998999999996
2016-03-24,38.419998
2016-03-28,38.599998
2016-03-29,39.080002
2016-03-30,39.220001
2016-03-31,39.32
2016-04-01,40.0
2016-04-04,39.259997999999996
2016-04-05,38.450001
2016-04-06,39.169998
2016-04-07,37.84
2016-04-08,37.630001
2016-04-11,38.150002
2016-04-12,38.57
2016-04-13,40.040001000000004
2016-04-14,39.580002
2016-04-15,39.389998999999996
2016-04-18,40.16
2016-04-19,39.939999
2016-04-20,40.25
2016-04-21,40.040001000000004
2016-04-22,40.169998
2016-04-25,39.459998999999996
2016-04-26,39.990002000000004
2016-04-27,39.77
2016-04-28,38.610001000000004
2016-04-29,38.0
2016-05-02,38.77
2016-05-03,37.650002
2016-05-04,36.93
2016-05-05,36.77
2016-05-06,36.919998
2016-05-09,36.82
2016-05-10,37.330002
2016-05-11,36.959998999999996
2016-05-12,36.830002
2016-05-13,35.939999
2016-05-16,35.880001
2016-05-17,35.919998
2016-05-18,37.380001
2016-05-19,36.720001
2016-05-20,37.639998999999996
2016-05-23,37.639998999999996
2016-05-24,39.0
2016-05-25,39.790001000000004
2016-05-26,39.450001
2016-05-27,40.009997999999996
2016-05-31,40.18
2016-06-01,39.990002000000004
2016-06-02,40.099998
2016-06-03,39.18
2016-06-06,40.18
2016-06-07,40.220001
2016-06-08,40.25
2016-06-09,39.990002000000004
2016-06-10,39.02
2016-06-13,37.82
2016-06-14,36.900002
2016-06-15,37.259997999999996
2016-06-16,36.720001
2016-06-17,36.419998
2016-06-20,36.689999
2016-06-21,36.349998
2016-06-22,36.66
2016-06-23,37.630001
2016-06-24,35.560001
2016-06-27,33.790001000000004
2016-06-28,34.299999
2016-06-29,35.259997999999996
2016-06-30,35.400002
2016-07-01,35.049999
2016-07-05,34.049999
2016-07-06,34.080002
2016-07-07,34.830002
2016-07-08,35.389998999999996
2016-07-11,35.889998999999996
2016-07-12,36.689999
2016-07-13,36.330002
2016-07-14,36.529999
2016-07-15,36.75
2016-07-18,36.919998
2016-07-19,37.299999
2016-07-20,34.77
2016-07-21,34.52
2016-07-22,34.880001
2016-07-25,34.77
2016-07-26,34.75
2016-07-27,35.009997999999996
2016-07-28,35.139998999999996
2016-07-29,34.84
2016-08-01,35.130001
2016-08-02,34.240002000000004
2016-08-03,34.82
2016-08-04,34.82
2016-08-05,36.130001
2016-08-08,35.810001
2016-08-09,35.48
2016-08-10,34.98
2016-08-11,35.27
2016-08-12,35.529999
2016-08-15,35.869999
2016-08-16,35.48
2016-08-17,35.41
2016-08-18,35.25
2016-08-19,35.209998999999996
2016-08-22,34.939999
2016-08-23,35.209998999999996
2016-08-24,35.060001
2016-08-25,34.630001
2016-08-26,35.310001
2016-08-29,35.880001
2016-08-30,36.18
2016-08-31,35.880001
2016-09-01,35.139998999999996
2016-09-02,35.330002
2016-09-06,35.18
2016-09-07,35.389998999999996
