Date,OVV
2006-11-27,255.649994
2006-11-28,259.049988
2006-11-29,263.600006
2006-11-30,261.049988
2006-12-01,264.75
2006-12-04,266.5
2006-12-05,264.950012
2006-12-06,266.149994
2006-12-07,263.549988
2006-12-08,264.0
2006-12-11,265.0
2006-12-12,261.399994
2006-12-13,263.5
2006-12-14,261.75
2006-12-15,250.05000299999998
2006-12-18,237.350006
2006-12-19,240.350006
2006-12-20,239.80000299999998
2006-12-21,237.850006
2006-12-22,234.399994
2006-12-26,232.25
2006-12-27,233.0
2006-12-28,234.55000299999998
2006-12-29,229.75
2007-01-03,226.69999700000002
2007-01-04,220.80000299999998
2007-01-05,224.350006
2007-01-08,227.05000299999998
2007-01-09,226.399994
2007-01-10,225.80000299999998
2007-01-11,223.69999700000002
2007-01-12,230.75
2007-01-16,230.44999700000002
2007-01-17,233.30000299999998
2007-01-18,228.649994
2007-01-19,233.19999700000002
2007-01-22,231.100006
2007-01-23,237.05000299999998
2007-01-24,237.80000299999998
2007-01-25,234.05000299999998
2007-01-26,234.75
2007-01-29,232.149994
2007-01-30,240.649994
2007-01-31,240.149994
2007-02-01,242.100006
2007-02-02,240.94999700000002
2007-02-05,244.100006
2007-02-06,243.75
2007-02-07,241.850006
2007-02-08,243.94999700000002
2007-02-09,243.350006
2007-02-12,238.94999700000002
2007-02-13,245.80000299999998
2007-02-14,245.850006
2007-02-15,246.100006
2007-02-16,244.69999700000002
2007-02-20,240.5
2007-02-21,241.149994
2007-02-22,239.19999700000002
2007-02-23,241.44999700000002
2007-02-26,246.75
2007-02-27,241.44999700000002
2007-02-28,242.850006
2007-03-01,241.44999700000002
2007-03-02,234.94999700000002
2007-03-05,233.55000299999998
2007-03-06,236.600006
2007-03-07,236.399994
2007-03-08,237.399994
2007-03-09,239.44999700000002
2007-03-12,236.94999700000002
2007-03-13,232.899994
2007-03-14,235.149994
2007-03-15,234.899994
2007-03-16,229.600006
2007-03-19,238.25
2007-03-20,238.80000299999998
2007-03-21,242.649994
2007-03-22,247.649994
2007-03-23,249.94999700000002
2007-03-26,253.850006
2007-03-27,254.5
2007-03-28,254.350006
2007-03-29,256.299988
2007-03-30,253.149994
2007-04-02,257.0
2007-04-03,257.0
2007-04-04,258.799988
2007-04-05,260.350006
2007-04-09,259.549988
2007-04-10,261.450012
2007-04-11,262.350006
2007-04-12,269.25
2007-04-13,270.25
2007-04-16,272.200012
2007-04-17,268.700012
2007-04-18,272.950012
2007-04-19,266.399994
2007-04-20,267.350006
2007-04-23,267.649994
2007-04-24,267.350006
2007-04-25,271.25
2007-04-26,266.700012
2007-04-27,267.5
2007-04-30,262.25
2007-05-01,265.200012
2007-05-02,269.25
2007-05-03,274.700012
2007-05-04,282.75
2007-05-07,282.899994
2007-05-08,284.75
2007-05-09,281.899994
2007-05-10,281.549988
2007-05-11,295.75
2007-05-14,294.950012
2007-05-15,298.350006
2007-05-16,302.149994
2007-05-17,308.5
2007-05-18,312.350006
2007-05-21,313.549988
2007-05-22,308.100006
2007-05-23,307.700012
2007-05-24,300.600006
2007-05-25,306.399994
2007-05-29,301.399994
2007-05-30,309.299988
2007-05-31,307.0
2007-06-01,311.850006
2007-06-04,319.049988
2007-06-05,320.799988
2007-06-06,318.75
2007-06-07,311.149994
2007-06-08,314.100006
2007-06-11,314.5
2007-06-12,311.700012
2007-06-13,315.149994
2007-06-14,324.700012
2007-06-15,328.5
2007-06-18,329.799988
2007-06-19,331.75
2007-06-20,323.299988
2007-06-21,328.850006
2007-06-22,327.5
2007-06-25,315.149994
2007-06-26,305.549988
2007-06-27,310.75
2007-06-28,304.75
2007-06-29,307.25
2007-07-02,314.549988
2007-07-03,314.700012
2007-07-05,310.549988
2007-07-06,312.600006
2007-07-09,316.350006
2007-07-10,315.0
2007-07-11,313.399994
2007-07-12,318.049988
2007-07-13,320.549988
2007-07-16,314.149994
2007-07-17,312.649994
2007-07-18,319.299988
2007-07-19,323.5
2007-07-20,318.5
2007-07-23,314.100006
2007-07-24,302.399994
2007-07-25,310.299988
2007-07-26,300.399994
2007-07-27,302.350006
2007-07-30,301.649994
2007-07-31,304.899994
2007-08-01,308.100006
2007-08-02,314.100006
2007-08-03,307.299988
2007-08-06,298.75
2007-08-07,299.950012
2007-08-08,304.899994
2007-08-09,296.799988
2007-08-10,299.5
2007-08-13,301.0
2007-08-14,294.899994
2007-08-15,289.299988
2007-08-16,284.950012
2007-08-17,293.149994
2007-08-20,292.5
2007-08-21,289.049988
2007-08-22,289.799988
2007-08-23,293.75
2007-08-24,297.100006
2007-08-27,290.649994
2007-08-28,287.049988
2007-08-29,293.25
2007-08-30,290.25
2007-08-31,292.5
2007-09-04,296.899994
2007-09-05,295.950012
2007-09-06,299.350006
2007-09-07,295.049988
2007-09-10,296.149994
2007-09-11,302.049988
2007-09-12,302.450012
2007-09-13,306.950012
2007-09-14,308.700012
2007-09-17,310.549988
2007-09-18,319.25
2007-09-19,312.25
2007-09-20,312.100006
2007-09-21,313.049988
2007-09-24,310.450012
2007-09-25,309.950012
2007-09-26,304.149994
2007-09-27,306.700012
2007-09-28,309.25
2007-10-01,313.799988
2007-10-02,313.850006
2007-10-03,307.75
2007-10-04,309.950012
2007-10-05,313.049988
2007-10-08,310.149994
2007-10-09,313.350006
2007-10-10,314.950012
2007-10-11,319.100006
2007-10-12,324.649994
2007-10-15,325.799988
2007-10-16,327.049988
2007-10-17,329.5
2007-10-18,335.049988
2007-10-19,325.75
2007-10-22,319.950012
2007-10-23,322.399994
2007-10-24,326.299988
2007-10-25,332.950012
2007-10-26,334.850006
2007-10-29,335.450012
2007-10-30,331.25
2007-10-31,348.5
2007-11-01,353.450012
2007-11-02,362.399994
2007-11-05,358.649994
2007-11-06,368.799988
2007-11-07,366.950012
2007-11-08,366.049988
2007-11-09,357.75
2007-11-12,343.0
2007-11-13,346.600006
2007-11-14,346.0
2007-11-15,336.799988
2007-11-16,340.200012
2007-11-19,333.899994
2007-11-20,339.399994
2007-11-21,337.25
2007-11-23,339.649994
2007-11-26,337.399994
2007-11-27,326.75
2007-11-28,327.149994
2007-11-29,327.149994
2007-11-30,326.25
2007-12-03,326.200012
2007-12-04,321.450012
2007-12-05,327.5
2007-12-06,335.799988
2007-12-07,336.399994
2007-12-10,342.049988
2007-12-11,327.25
2007-12-12,337.899994
2007-12-13,337.950012
2007-12-14,338.100006
2007-12-17,335.600006
2007-12-18,333.75
2007-12-19,336.25
2007-12-20,337.600006
2007-12-21,340.75
2007-12-24,345.399994
2007-12-26,345.850006
2007-12-27,342.200012
2007-12-28,346.049988
2007-12-31,339.799988
2008-01-02,348.049988
2008-01-03,356.149994
2008-01-04,348.0
2008-01-07,344.450012
2008-01-08,342.299988
2008-01-09,343.700012
2008-01-10,339.649994
2008-01-11,336.0
2008-01-14,339.700012
2008-01-15,328.600006
2008-01-16,316.850006
2008-01-17,308.149994
2008-01-18,311.100006
2008-01-22,304.850006
2008-01-23,305.0
2008-01-24,317.600006
2008-01-25,316.100006
2008-01-28,319.100006
2008-01-29,324.350006
2008-01-30,329.75
2008-01-31,330.299988
2008-02-01,338.899994
2008-02-04,342.75
2008-02-05,332.299988
2008-02-06,325.049988
2008-02-07,328.149994
2008-02-08,336.549988
2008-02-11,347.75
2008-02-12,346.700012
2008-02-13,350.25
2008-02-14,353.950012
2008-02-15,348.950012
2008-02-19,348.5
2008-02-20,354.950012
2008-02-21,350.75
2008-02-22,354.799988
2008-02-25,367.299988
2008-02-26,375.850006
2008-02-27,375.450012
2008-02-28,390.600006
2008-02-29,381.049988
2008-03-03,380.200012
2008-03-04,380.899994
2008-03-05,388.850006
2008-03-06,387.5
2008-03-07,384.549988
2008-03-10,380.25
2008-03-11,385.049988
2008-03-12,382.0
2008-03-13,394.549988
2008-03-14,397.950012
2008-03-17,381.700012
2008-03-18,385.700012
2008-03-19,359.850006
2008-03-20,359.25
2008-03-24,361.149994
2008-03-25,369.75
2008-03-26,378.0
2008-03-27,378.450012
2008-03-28,374.299988
2008-03-31,378.75
2008-04-01,374.75
2008-04-02,382.600006
2008-04-03,382.950012
2008-04-04,383.450012
2008-04-07,383.899994
2008-04-08,388.549988
2008-04-09,394.850006
2008-04-10,397.75
2008-04-11,391.350006
2008-04-14,401.149994
2008-04-15,410.0
2008-04-16,424.25
2008-04-17,418.75
2008-04-18,431.14999400000005
2008-04-21,431.14999400000005
2008-04-22,424.700012
2008-04-23,415.600006
2008-04-24,400.75
2008-04-25,409.600006
2008-04-28,412.149994
2008-04-29,395.399994
2008-04-30,404.049988
2008-05-01,388.700012
2008-05-02,394.299988
2008-05-05,404.75
2008-05-06,419.60000599999995
2008-05-07,420.049988
2008-05-08,428.89999400000005
2008-05-09,429.64999400000005
2008-05-12,458.64999400000005
2008-05-13,453.14999400000005
2008-05-14,452.549988
2008-05-15,459.049988
2008-05-16,470.5
2008-05-19,475.75
2008-05-20,484.450012
2008-05-21,475.450012
2008-05-22,471.549988
2008-05-23,466.549988
2008-05-27,454.35000599999995
2008-05-28,458.39999400000005
2008-05-29,447.25
2008-05-30,451.85000599999995
2008-06-02,453.25
2008-06-03,449.14999400000005
2008-06-04,437.64999400000005
2008-06-05,453.450012
2008-06-06,463.0
2008-06-09,468.35000599999995
2008-06-10,455.200012
2008-06-11,456.700012
2008-06-12,448.200012
2008-06-13,455.299988
2008-06-16,467.049988
2008-06-17,468.5
2008-06-18,478.60000599999995
2008-06-19,453.5
2008-06-20,445.950012
2008-06-23,458.299988
2008-06-24,450.5
2008-06-25,442.299988
2008-06-26,444.60000599999995
2008-06-27,445.35000599999995
2008-06-30,454.64999400000005
2008-07-01,458.14999400000005
2008-07-02,450.64999400000005
2008-07-03,444.549988
2008-07-07,421.35000599999995
2008-07-08,410.549988
2008-07-09,401.549988
2008-07-10,414.700012
2008-07-11,414.75
2008-07-14,430.64999400000005
2008-07-15,414.899994
2008-07-16,402.549988
2008-07-17,387.100006
2008-07-18,390.899994
2008-07-21,399.950012
2008-07-22,384.600006
2008-07-23,363.100006
2008-07-24,361.450012
2008-07-25,369.5
2008-07-28,366.700012
2008-07-29,354.200012
2008-07-30,371.200012
2008-07-31,360.950012
2008-08-01,362.149994
2008-08-04,337.600006
2008-08-05,343.0
2008-08-06,353.100006
2008-08-07,351.850006
2008-08-08,332.350006
2008-08-11,331.200012
2008-08-12,334.450012
2008-08-13,349.700012
2008-08-14,343.950012
2008-08-15,331.200012
2008-08-18,330.899994
2008-08-19,339.700012
2008-08-20,357.75
2008-08-21,371.350006
2008-08-22,361.299988
2008-08-25,358.350006
2008-08-26,369.549988
2008-08-27,375.049988
2008-08-28,373.450012
2008-08-29,374.5
2008-09-02,356.299988
2008-09-03,346.700012
2008-09-04,335.649994
2008-09-05,338.899994
2008-09-08,335.100006
2008-09-09,312.299988
2008-09-10,322.200012
2008-09-11,327.899994
2008-09-12,337.600006
2008-09-15,319.549988
2008-09-16,328.100006
2008-09-17,322.75
2008-09-18,339.299988
2008-09-19,358.549988
2008-09-22,359.299988
2008-09-23,355.350006
2008-09-24,351.950012
2008-09-25,361.100006
2008-09-26,346.5
2008-09-29,315.100006
2008-09-30,328.649994
2008-10-01,309.450012
2008-10-02,275.200012
2008-10-03,273.700012
2008-10-06,260.649994
2008-10-07,235.19999700000002
2008-10-08,231.80000299999998
2008-10-09,218.30000299999998
2008-10-10,193.25
2008-10-13,218.649994
2008-10-14,217.100006
2008-10-15,185.399994
2008-10-16,198.0
2008-10-17,207.550003
2008-10-20,235.05000299999998
2008-10-21,224.399994
2008-10-22,205.5
2008-10-23,217.600006
2008-10-24,213.80000299999998
2008-10-27,197.550003
2008-10-28,218.55000299999998
2008-10-29,239.69999700000002
2008-10-30,255.399994
2008-10-31,254.55000299999998
2008-11-03,247.5
2008-11-04,265.0
2008-11-05,256.649994
2008-11-06,241.399994
2008-11-07,245.0
2008-11-10,246.5
2008-11-11,236.69999700000002
2008-11-12,215.69999700000002
2008-11-13,235.149994
2008-11-14,222.30000299999998
2008-11-17,210.5
2008-11-18,213.80000299999998
2008-11-19,204.600006
2008-11-20,171.550003
2008-11-21,190.800003
2008-11-24,207.75
2008-11-25,211.05000299999998
2008-11-26,228.399994
2008-11-28,234.05000299999998
2008-12-01,211.05000299999998
2008-12-02,216.19999700000002
2008-12-03,212.100006
2008-12-04,195.050003
2008-12-05,199.25
2008-12-08,221.75
2008-12-09,221.30000299999998
2008-12-10,234.850006
2008-12-11,224.30000299999998
2008-12-12,221.0
2008-12-15,223.100006
2008-12-16,239.05000299999998
2008-12-17,231.80000299999998
2008-12-18,222.55000299999998
2008-12-19,220.25
2008-12-22,213.05000299999998
2008-12-23,214.80000299999998
2008-12-24,211.75
2008-12-26,215.69999700000002
2008-12-29,221.94999700000002
2008-12-30,230.75
2008-12-31,232.399994
2009-01-02,246.25
2009-01-05,261.600006
2009-01-06,257.299988
2009-01-07,242.30000299999998
2009-01-08,245.69999700000002
2009-01-09,237.75
2009-01-12,226.0
2009-01-13,228.600006
2009-01-14,219.44999700000002
2009-01-15,224.0
2009-01-16,227.69999700000002
2009-01-20,207.850006
2009-01-21,219.75
2009-01-22,210.350006
2009-01-23,220.44999700000002
2009-01-26,224.100006
2009-01-27,223.100006
2009-01-28,234.5
2009-01-29,225.75
2009-01-30,221.69999700000002
2009-02-02,220.05000299999998
2009-02-03,219.399994
2009-02-04,220.25
2009-02-05,224.80000299999998
2009-02-06,230.25
2009-02-09,237.0
2009-02-10,222.5
2009-02-11,215.5
2009-02-12,214.5
2009-02-13,218.25
2009-02-17,202.199997
2009-02-18,196.800003
2009-02-19,198.600006
2009-02-20,193.550003
2009-02-23,179.5
2009-02-24,185.550003
2009-02-25,191.600006
2009-02-26,194.75
2009-02-27,196.850006
2009-03-02,181.649994
2009-03-03,183.699997
2009-03-04,196.0
2009-03-05,188.350006
2009-03-06,189.050003
2009-03-09,187.75
2009-03-10,191.050003
2009-03-11,191.199997
2009-03-12,195.050003
2009-03-13,194.300003
2009-03-16,196.350006
2009-03-17,202.350006
2009-03-18,203.699997
2009-03-19,214.5
2009-03-20,208.199997
2009-03-23,226.30000299999998
2009-03-24,220.399994
2009-03-25,217.649994
2009-03-26,222.75
2009-03-27,212.25
2009-03-30,200.699997
2009-03-31,203.050003
2009-04-01,211.149994
2009-04-02,221.350006
2009-04-03,223.899994
2009-04-06,220.80000299999998
2009-04-07,212.94999700000002
2009-04-08,216.0
2009-04-09,225.19999700000002
2009-04-13,230.350006
2009-04-14,223.899994
2009-04-15,222.5
2009-04-16,223.899994
2009-04-17,226.649994
2009-04-20,213.44999700000002
2009-04-21,214.69999700000002
2009-04-22,221.19999700000002
2009-04-23,228.55000299999998
2009-04-24,228.350006
2009-04-27,222.149994
2009-04-28,221.850006
2009-04-29,230.25
2009-04-30,228.649994
2009-05-01,240.05000299999998
2009-05-04,256.25
2009-05-05,251.899994
2009-05-06,261.549988
2009-05-07,260.25
2009-05-08,283.100006
2009-05-11,270.700012
2009-05-12,271.549988
2009-05-13,255.25
2009-05-14,258.450012
2009-05-15,251.600006
2009-05-18,259.950012
2009-05-19,264.450012
2009-05-20,272.0
2009-05-21,258.850006
2009-05-22,258.350006
2009-05-26,265.649994
2009-05-27,264.75
2009-05-28,272.850006
2009-05-29,277.149994
2009-06-01,287.700012
2009-06-02,290.200012
2009-06-03,272.049988
2009-06-04,275.5
2009-06-05,273.25
2009-06-08,271.850006
2009-06-09,275.25
2009-06-10,280.799988
2009-06-11,285.350006
2009-06-12,277.850006
2009-06-15,266.350006
2009-06-16,260.0
2009-06-17,252.80000299999998
2009-06-18,254.649994
2009-06-19,254.0
2009-06-22,237.0
2009-06-23,238.30000299999998
2009-06-24,241.350006
2009-06-25,249.0
2009-06-26,246.19999700000002
2009-06-29,248.44999700000002
2009-06-30,247.350006
2009-07-01,249.0
2009-07-02,241.399994
2009-07-06,229.649994
2009-07-07,226.899994
2009-07-08,224.0
2009-07-09,229.0
2009-07-10,229.80000299999998
2009-07-13,233.100006
2009-07-14,238.30000299999998
2009-07-15,244.899994
2009-07-16,249.649994
2009-07-17,254.05000299999998
2009-07-20,263.200012
2009-07-21,262.950012
2009-07-22,262.850006
2009-07-23,272.049988
2009-07-24,270.950012
2009-07-27,270.200012
2009-07-28,263.5
2009-07-29,256.100006
2009-07-30,260.0
2009-07-31,268.25
2009-08-03,275.950012
2009-08-04,273.149994
2009-08-05,267.049988
2009-08-06,262.700012
2009-08-07,261.350006
2009-08-10,258.649994
2009-08-11,254.0
2009-08-12,256.799988
2009-08-13,262.549988
2009-08-14,256.600006
2009-08-17,249.0
2009-08-18,255.899994
2009-08-19,259.5
2009-08-20,260.049988
2009-08-21,263.600006
2009-08-24,266.100006
2009-08-25,264.700012
2009-08-26,261.100006
2009-08-27,263.299988
2009-08-28,267.649994
2009-08-31,259.950012
2009-09-01,252.5
2009-09-02,249.05000299999998
2009-09-03,251.649994
2009-09-04,256.850006
2009-09-08,264.0
2009-09-09,267.200012
2009-09-10,275.149994
2009-09-11,294.850006
2009-09-14,292.700012
2009-09-15,296.850006
2009-09-16,299.200012
2009-09-17,294.649994
2009-09-18,289.100006
2009-09-21,286.200012
2009-09-22,291.5
2009-09-23,289.299988
2009-09-24,280.0
2009-09-25,278.0
2009-09-28,282.950012
2009-09-29,288.399994
2009-09-30,288.049988
2009-10-01,277.450012
2009-10-02,275.399994
2009-10-05,282.899994
2009-10-06,289.649994
2009-10-07,286.850006
2009-10-08,299.149994
2009-10-09,301.299988
2009-10-12,304.299988
2009-10-13,308.200012
2009-10-14,314.850006
2009-10-15,313.450012
2009-10-16,312.100006
2009-10-19,312.299988
2009-10-20,307.25
2009-10-21,306.25
2009-10-22,308.350006
2009-10-23,300.549988
2009-10-26,293.899994
2009-10-27,292.5
2009-10-28,277.450012
2009-10-29,288.899994
2009-10-30,276.950012
2009-11-02,278.399994
2009-11-03,282.700012
2009-11-04,285.25
2009-11-05,288.950012
2009-11-06,283.950012
2009-11-09,297.0
2009-11-10,293.549988
2009-11-11,290.100006
2009-11-12,280.549988
2009-11-13,277.799988
2009-11-16,275.649994
2009-11-17,276.850006
2009-11-18,274.299988
2009-11-19,266.350006
2009-11-20,264.0
2009-11-23,264.75
2009-11-24,265.0
2009-11-25,274.299988
2009-11-27,267.549988
2009-11-30,269.399994
2009-12-01,275.450012
2009-12-02,268.450012
2009-12-03,260.549988
2009-12-04,261.549988
2009-12-07,260.0
2009-12-08,255.44999700000002
2009-12-09,140.449997
2009-12-10,141.0
2009-12-11,141.300003
2009-12-14,148.350006
2009-12-15,152.149994
2009-12-16,154.25
2009-12-17,152.699997
2009-12-18,153.699997
2009-12-21,156.350006
2009-12-22,157.5
2009-12-23,161.25
2009-12-24,163.850006
2009-12-28,164.600006
2009-12-29,164.0
2009-12-30,162.300003
2009-12-31,161.949997
2010-01-04,171.0
2010-01-05,173.0
2010-01-06,175.100006
2010-01-07,174.149994
2010-01-08,174.949997
2010-01-11,172.399994
2010-01-12,171.0
2010-01-13,175.949997
2010-01-14,175.050003
2010-01-15,172.449997
2010-01-19,173.100006
2010-01-20,168.949997
2010-01-21,162.25
2010-01-22,161.149994
2010-01-25,162.399994
2010-01-26,159.149994
2010-01-27,157.350006
2010-01-28,154.899994
2010-01-29,152.949997
2010-02-01,158.0
2010-02-02,161.699997
2010-02-03,161.350006
2010-02-04,153.699997
2010-02-05,152.25
2010-02-08,151.649994
2010-02-09,153.399994
2010-02-10,153.199997
2010-02-11,157.5
2010-02-12,159.550003
2010-02-16,165.850006
2010-02-17,165.100006
2010-02-18,167.699997
2010-02-19,167.350006
2010-02-22,162.550003
2010-02-23,159.800003
2010-02-24,161.300003
2010-02-25,162.199997
2010-02-26,163.899994
2010-03-01,169.449997
2010-03-02,171.850006
2010-03-03,170.300003
2010-03-04,169.149994
2010-03-05,171.25
2010-03-08,170.899994
2010-03-09,170.25
2010-03-10,171.199997
2010-03-11,169.300003
2010-03-12,167.449997
2010-03-15,166.25
2010-03-16,165.550003
2010-03-17,161.75
2010-03-18,158.449997
2010-03-19,154.199997
2010-03-22,152.25
2010-03-23,154.850006
2010-03-24,150.5
2010-03-25,149.149994
2010-03-26,147.350006
2010-03-29,151.699997
2010-03-30,153.300003
2010-03-31,155.149994
2010-04-01,158.850006
2010-04-05,164.75
2010-04-06,164.050003
2010-04-07,160.800003
2010-04-08,160.550003
2010-04-09,160.850006
2010-04-12,160.300003
2010-04-13,161.199997
2010-04-14,159.100006
2010-04-15,159.100006
2010-04-16,155.699997
2010-04-19,155.0
2010-04-20,158.75
2010-04-21,158.449997
2010-04-22,159.100006
2010-04-23,163.350006
2010-04-26,165.0
2010-04-27,160.75
2010-04-28,161.949997
2010-04-29,163.899994
2010-04-30,165.350006
2010-05-03,165.850006
2010-05-04,162.699997
2010-05-05,157.949997
2010-05-06,151.550003
2010-05-07,151.399994
2010-05-10,157.149994
2010-05-11,158.449997
2010-05-12,162.300003
2010-05-13,163.5
2010-05-14,160.100006
2010-05-17,157.199997
2010-05-18,155.899994
2010-05-19,155.25
2010-05-20,147.25
2010-05-21,150.550003
2010-05-24,147.449997
2010-05-25,147.100006
2010-05-26,146.300003
2010-05-27,154.25
2010-05-28,154.25
2010-06-01,152.5
2010-06-02,163.199997
2010-06-03,167.600006
2010-06-04,164.149994
2010-06-07,164.050003
2010-06-08,165.550003
2010-06-09,163.050003
2010-06-10,167.600006
2010-06-11,167.649994
2010-06-14,168.0
2010-06-15,172.550003
2010-06-16,171.199997
2010-06-17,173.649994
2010-06-18,172.300003
2010-06-21,171.600006
2010-06-22,166.25
2010-06-23,163.699997
2010-06-24,159.600006
2010-06-25,164.75
2010-06-28,160.100006
2010-06-29,153.449997
2010-06-30,151.699997
2010-07-01,152.350006
2010-07-02,152.800003
2010-07-06,152.949997
2010-07-07,158.100006
2010-07-08,163.0
2010-07-09,164.800003
2010-07-12,165.699997
2010-07-13,166.399994
2010-07-14,165.5
2010-07-15,165.300003
2010-07-16,159.199997
2010-07-19,159.899994
2010-07-20,164.550003
2010-07-21,156.800003
2010-07-22,158.050003
2010-07-23,155.600006
2010-07-26,157.449997
2010-07-27,154.149994
2010-07-28,151.5
2010-07-29,151.75
2010-07-30,152.649994
2010-08-02,156.649994
2010-08-03,153.899994
2010-08-04,157.350006
2010-08-05,159.199997
2010-08-06,155.949997
2010-08-09,154.550003
2010-08-10,152.600006
2010-08-11,146.25
2010-08-12,143.949997
2010-08-13,143.050003
2010-08-16,141.699997
2010-08-17,143.399994
2010-08-18,141.100006
2010-08-19,140.75
2010-08-20,138.5
2010-08-23,138.25
2010-08-24,132.949997
2010-08-25,132.5
2010-08-26,133.699997
2010-08-27,139.149994
2010-08-30,138.350006
2010-08-31,137.449997
2010-09-01,140.550003
2010-09-02,140.949997
2010-09-03,143.100006
2010-09-07,141.300003
2010-09-08,143.25
2010-09-09,144.699997
2010-09-10,145.600006
2010-09-13,146.149994
2010-09-14,144.5
2010-09-15,141.600006
2010-09-16,141.300003
2010-09-17,140.850006
2010-09-20,142.25
2010-09-21,141.399994
2010-09-22,139.600006
2010-09-23,140.100006
2010-09-24,142.050003
2010-09-27,143.050003
2010-09-28,142.100006
2010-09-29,144.300003
2010-09-30,151.149994
2010-10-01,151.300003
2010-10-04,148.600006
2010-10-05,149.800003
2010-10-06,151.050003
2010-10-07,150.399994
2010-10-08,152.449997
2010-10-11,152.850006
2010-10-12,151.949997
2010-10-13,153.550003
2010-10-14,152.449997
2010-10-15,151.199997
2010-10-18,150.949997
2010-10-19,146.25
2010-10-20,142.449997
2010-10-21,138.25
2010-10-22,137.75
2010-10-25,138.449997
2010-10-26,138.350006
2010-10-27,137.75
2010-10-28,138.199997
2010-10-29,141.100006
2010-11-01,141.399994
2010-11-02,142.25
2010-11-03,141.699997
2010-11-04,146.550003
2010-11-05,145.149994
2010-11-08,147.600006
2010-11-09,149.649994
2010-11-10,149.850006
2010-11-11,150.25
2010-11-12,145.899994
2010-11-15,143.600006
2010-11-16,139.649994
2010-11-17,138.899994
2010-11-18,139.600006
2010-11-19,143.399994
2010-11-22,142.350006
2010-11-23,139.550003
2010-11-24,141.350006
2010-11-26,140.0
2010-11-29,140.149994
2010-11-30,138.5
2010-12-01,140.350006
2010-12-02,141.850006
2010-12-03,142.75
2010-12-06,144.25
2010-12-07,144.050003
2010-12-08,143.600006
2010-12-09,143.149994
2010-12-10,143.649994
2010-12-13,143.149994
2010-12-14,141.0
2010-12-15,140.199997
2010-12-16,139.699997
2010-12-17,139.649994
2010-12-20,140.25
2010-12-21,143.399994
2010-12-22,144.350006
2010-12-23,143.25
2010-12-27,143.300003
2010-12-28,143.800003
2010-12-29,145.100006
2010-12-30,144.649994
2010-12-31,145.600006
2011-01-03,149.399994
2011-01-04,147.0
2011-01-05,146.350006
2011-01-06,144.449997
2011-01-07,143.5
2011-01-10,144.550003
2011-01-11,144.949997
2011-01-12,148.199997
2011-01-13,153.449997
2011-01-14,157.550003
2011-01-18,160.449997
2011-01-19,157.350006
2011-01-20,159.899994
2011-01-21,161.149994
2011-01-24,162.850006
2011-01-25,161.149994
2011-01-26,162.0
2011-01-27,161.75
2011-01-28,159.399994
2011-01-31,161.350006
2011-02-01,162.0
2011-02-02,161.100006
2011-02-03,160.850006
2011-02-04,160.350006
2011-02-07,159.850006
2011-02-08,157.149994
2011-02-09,154.149994
2011-02-10,160.75
2011-02-11,157.25
2011-02-14,155.350006
2011-02-15,153.699997
2011-02-16,154.850006
2011-02-17,154.699997
2011-02-18,154.850006
2011-02-22,154.350006
2011-02-23,160.050003
2011-02-24,159.899994
2011-02-25,161.449997
2011-02-28,162.699997
2011-03-01,159.5
2011-03-02,161.300003
2011-03-03,161.649994
2011-03-04,161.550003
2011-03-07,160.600006
2011-03-08,157.399994
2011-03-09,158.75
2011-03-10,153.350006
2011-03-11,153.550003
2011-03-14,159.800003
2011-03-15,159.949997
2011-03-16,162.100006
2011-03-17,167.449997
2011-03-18,170.600006
2011-03-21,173.649994
2011-03-22,172.300003
2011-03-23,171.949997
2011-03-24,171.600006
2011-03-25,173.199997
2011-03-28,171.050003
2011-03-29,170.899994
2011-03-30,173.5
2011-03-31,172.649994
2011-04-01,173.600006
2011-04-04,174.5
2011-04-05,173.0
2011-04-06,171.600006
2011-04-07,171.5
2011-04-08,171.949997
2011-04-11,166.550003
2011-04-12,164.25
2011-04-13,164.800003
2011-04-14,165.25
2011-04-15,164.75
2011-04-18,162.550003
2011-04-19,163.300003
2011-04-20,163.899994
2011-04-21,162.800003
2011-04-25,161.25
2011-04-26,161.600006
2011-04-27,161.949997
2011-04-28,165.25
2011-04-29,167.649994
2011-05-02,168.600006
2011-05-03,164.649994
2011-05-04,163.100006
2011-05-05,160.649994
2011-05-06,162.050003
2011-05-09,163.25
2011-05-10,164.699997
2011-05-11,162.949997
2011-05-12,164.699997
2011-05-13,163.199997
2011-05-16,162.300003
2011-05-17,162.199997
2011-05-18,164.5
2011-05-19,164.300003
2011-05-20,167.449997
2011-05-23,163.600006
2011-05-24,166.5
2011-05-25,170.199997
2011-05-26,169.800003
2011-05-27,169.949997
2011-05-31,170.5
2011-06-01,165.25
2011-06-02,166.75
2011-06-03,166.300003
2011-06-06,163.5
2011-06-07,164.149994
2011-06-08,163.5
2011-06-09,164.649994
2011-06-10,162.649994
2011-06-13,157.800003
2011-06-14,159.899994
2011-06-15,156.100006
2011-06-16,153.050003
2011-06-17,152.350006
2011-06-20,150.5
2011-06-21,149.300003
2011-06-22,146.800003
2011-06-23,145.899994
2011-06-24,144.75
2011-06-27,145.850006
2011-06-28,149.0
2011-06-29,151.75
2011-06-30,153.949997
2011-07-01,154.149994
2011-07-05,155.100006
2011-07-06,152.850006
2011-07-07,153.199997
2011-07-08,152.600006
2011-07-11,149.550003
