Date,NKTR
2004-02-13,18.309998999999998
2004-02-17,18.469998999999998
2004-02-18,19.120001000000002
2004-02-19,19.17
2004-02-20,18.469998999999998
2004-02-23,17.57
2004-02-24,18.15
2004-02-25,18.49
2004-02-26,18.709999
2004-02-27,19.049999
2004-03-01,19.42
2004-03-02,19.08
2004-03-03,19.549999
2004-03-04,21.77
2004-03-05,23.24
2004-03-08,22.129998999999998
2004-03-09,20.799999
2004-03-10,20.24
2004-03-11,20.049999
2004-03-12,20.51
2004-03-15,20.0
2004-03-16,19.389999
2004-03-17,20.41
2004-03-18,20.52
2004-03-19,20.219998999999998
2004-03-22,19.75
2004-03-23,19.959999
2004-03-24,19.700001
2004-03-25,20.42
2004-03-26,20.26
2004-03-29,21.059998999999998
2004-03-30,21.0
2004-03-31,21.52
2004-04-01,21.709999
2004-04-02,22.43
2004-04-05,22.83
2004-04-06,22.200001
2004-04-07,22.16
2004-04-08,21.780001000000002
2004-04-12,21.76
2004-04-13,21.190001000000002
2004-04-14,21.48
2004-04-15,21.07
2004-04-16,21.559998999999998
2004-04-19,21.85
2004-04-20,21.08
2004-04-21,21.75
2004-04-22,22.709999
2004-04-23,22.49
2004-04-26,22.629998999999998
2004-04-27,22.200001
2004-04-28,21.309998999999998
2004-04-29,20.889999
2004-04-30,20.27
2004-05-03,21.49
2004-05-04,21.0
2004-05-05,21.309998999999998
2004-05-06,20.690001000000002
2004-05-07,19.83
2004-05-10,18.35
2004-05-11,18.200001
2004-05-12,17.77
2004-05-13,17.959999
2004-05-14,17.299999
2004-05-17,16.74
2004-05-18,16.33
2004-05-19,17.02
2004-05-20,16.559998999999998
2004-05-21,18.129998999999998
2004-05-24,18.52
2004-05-25,19.49
2004-05-26,20.48
2004-05-27,20.969998999999998
2004-05-28,21.49
2004-06-01,21.440001000000002
2004-06-02,21.1
2004-06-03,20.110001
2004-06-04,20.610001
2004-06-07,20.1
2004-06-08,19.82
2004-06-09,17.32
2004-06-10,18.08
2004-06-14,17.66
2004-06-15,18.16
2004-06-16,18.290001
2004-06-17,18.17
2004-06-18,18.84
2004-06-21,18.51
2004-06-22,18.0
2004-06-23,18.23
2004-06-24,17.9
2004-06-25,18.9
2004-06-28,19.1
2004-06-29,19.799999
2004-06-30,19.959999
2004-07-01,19.809998999999998
2004-07-02,19.459999
2004-07-06,18.620001000000002
2004-07-07,19.0
2004-07-08,18.700001
2004-07-09,18.33
2004-07-12,18.049999
2004-07-13,18.309998999999998
2004-07-14,18.209999
2004-07-15,17.799999
2004-07-16,17.6
2004-07-19,16.9
2004-07-20,17.1
2004-07-21,16.4
2004-07-22,16.860001
2004-07-23,17.120001000000002
2004-07-26,16.809998999999998
2004-07-27,17.370001000000002
2004-07-28,17.01
2004-07-29,17.16
2004-07-30,17.540001
2004-08-02,17.51
2004-08-03,16.940001000000002
2004-08-04,16.59
2004-08-05,10.45
2004-08-06,10.1
2004-08-09,9.69
2004-08-10,10.78
2004-08-11,11.65
2004-08-12,11.65
2004-08-13,11.2
2004-08-16,12.03
2004-08-17,12.4
2004-08-18,13.12
2004-08-19,13.07
2004-08-20,13.15
2004-08-23,12.71
2004-08-24,12.75
2004-08-25,12.97
2004-08-26,12.97
2004-08-27,13.39
2004-08-30,12.6
2004-08-31,12.74
2004-09-01,12.91
2004-09-02,13.21
2004-09-03,13.18
2004-09-07,13.92
2004-09-08,13.84
2004-09-09,14.1
2004-09-10,14.91
2004-09-13,14.97
2004-09-14,14.8
2004-09-15,14.79
2004-09-16,14.9
2004-09-17,14.87
2004-09-20,14.4
2004-09-21,14.75
2004-09-22,14.34
2004-09-23,14.54
2004-09-24,14.33
2004-09-27,14.28
2004-09-28,14.58
2004-09-29,14.9
2004-09-30,14.48
2004-10-01,14.74
2004-10-04,14.84
2004-10-05,15.12
2004-10-06,15.1
2004-10-07,14.72
2004-10-08,14.5
2004-10-11,14.41
2004-10-12,14.37
2004-10-13,13.95
2004-10-14,14.12
2004-10-15,14.37
2004-10-18,14.51
2004-10-19,14.3
2004-10-20,14.29
2004-10-21,14.23
2004-10-22,14.09
2004-10-25,13.99
2004-10-26,14.0
2004-10-27,14.87
2004-10-28,14.66
2004-10-29,14.41
2004-11-01,14.21
2004-11-02,14.16
2004-11-03,14.79
2004-11-04,14.93
2004-11-05,15.84
2004-11-08,15.77
2004-11-09,15.68
2004-11-10,15.78
2004-11-11,15.9
2004-11-12,15.82
2004-11-15,16.290001
2004-11-16,16.190001000000002
2004-11-17,16.34
2004-11-18,15.88
2004-11-19,15.09
2004-11-22,14.73
2004-11-23,14.69
2004-11-24,14.68
2004-11-26,14.85
2004-11-29,15.09
2004-11-30,18.690001000000002
2004-12-01,19.4
2004-12-02,20.120001000000002
2004-12-03,19.459999
2004-12-06,19.290001
2004-12-07,18.6
2004-12-08,18.860001
2004-12-09,18.65
2004-12-10,18.75
2004-12-13,19.030001000000002
2004-12-14,19.459999
2004-12-15,19.459999
2004-12-16,19.57
2004-12-17,18.959999
2004-12-20,19.129998999999998
2004-12-21,19.610001
2004-12-22,19.68
2004-12-23,19.82
2004-12-27,19.65
2004-12-28,20.07
2004-12-29,20.459999
2004-12-30,20.4
2004-12-31,20.24
2005-01-03,19.76
2005-01-04,19.23
2005-01-05,18.799999
2005-01-06,19.09
2005-01-07,19.190001000000002
2005-01-10,19.799999
2005-01-11,19.0
2005-01-12,19.01
2005-01-13,18.66
2005-01-14,18.610001
2005-01-18,19.219998999999998
2005-01-19,18.9
2005-01-20,18.780001000000002
2005-01-21,17.940001000000002
2005-01-24,17.030001000000002
2005-01-25,17.15
2005-01-26,17.120001000000002
2005-01-27,17.65
2005-01-28,17.299999
2005-01-31,16.85
2005-02-01,17.0
2005-02-02,17.0
2005-02-03,18.08
2005-02-04,18.950001
2005-02-07,18.74
2005-02-08,18.540001
2005-02-09,17.860001
2005-02-10,17.65
2005-02-11,18.08
2005-02-14,17.93
2005-02-15,17.389999
2005-02-16,17.52
2005-02-17,17.41
2005-02-18,17.51
2005-02-22,17.360001
2005-02-23,17.559998999999998
2005-02-24,17.58
2005-02-25,17.9
2005-02-28,17.34
2005-03-01,17.700001
2005-03-02,17.559998999999998
2005-03-03,16.08
2005-03-04,15.25
2005-03-07,14.91
2005-03-08,14.47
2005-03-09,14.55
2005-03-10,14.5
2005-03-11,14.23
2005-03-14,15.09
2005-03-15,14.84
2005-03-16,13.81
2005-03-17,13.43
2005-03-18,13.46
2005-03-21,13.52
2005-03-22,13.41
2005-03-23,14.19
2005-03-24,14.81
2005-03-28,14.56
2005-03-29,13.81
2005-03-30,14.11
2005-03-31,13.94
2005-04-01,13.72
2005-04-04,13.9
2005-04-05,14.11
2005-04-06,14.47
2005-04-07,14.27
2005-04-08,14.28
2005-04-11,14.59
2005-04-12,14.67
2005-04-13,14.33
2005-04-14,14.19
2005-04-15,14.5
2005-04-18,14.37
2005-04-19,14.8
2005-04-20,14.82
2005-04-21,14.3
2005-04-22,14.57
2005-04-25,14.73
2005-04-26,14.73
2005-04-27,14.64
2005-04-28,14.08
2005-04-29,14.26
2005-05-02,14.56
2005-05-03,14.56
2005-05-04,14.75
2005-05-05,14.64
2005-05-06,14.38
2005-05-09,14.51
2005-05-10,15.64
2005-05-11,15.69
2005-05-12,15.91
2005-05-13,16.51
2005-05-16,16.700001
2005-05-17,16.59
2005-05-18,16.91
2005-05-19,17.18
2005-05-20,17.040001
2005-05-23,17.0
2005-05-24,17.25
2005-05-25,17.77
2005-05-26,17.91
2005-05-27,18.200001
2005-05-31,18.290001
2005-06-01,18.190001000000002
2005-06-02,18.02
2005-06-03,17.6
2005-06-06,17.469998999999998
2005-06-07,17.450001
2005-06-08,17.450001
2005-06-09,17.959999
2005-06-10,17.91
2005-06-13,17.99
2005-06-14,17.82
2005-06-15,17.620001000000002
2005-06-16,18.379998999999998
2005-06-17,19.02
2005-06-20,18.74
2005-06-21,18.43
2005-06-22,18.4
2005-06-23,17.84
2005-06-24,17.41
2005-06-27,16.719998999999998
2005-06-28,17.26
2005-06-29,17.209999
2005-06-30,16.83
2005-07-01,17.110001
2005-07-05,17.299999
2005-07-06,17.200001
2005-07-07,17.950001
2005-07-08,18.440001000000002
2005-07-11,18.469998999999998
2005-07-12,17.559998999999998
2005-07-13,17.74
2005-07-14,17.950001
2005-07-15,18.48
2005-07-18,18.51
2005-07-19,18.02
2005-07-20,18.68
2005-07-21,19.24
2005-07-22,19.4
2005-07-25,19.35
2005-07-26,18.889999
2005-07-27,18.629998999999998
2005-07-28,18.6
2005-07-29,18.76
2005-08-01,18.860001
2005-08-02,19.26
2005-08-03,19.040001
2005-08-04,18.469998999999998
2005-08-05,17.76
2005-08-08,17.34
2005-08-09,17.5
2005-08-10,17.139999
2005-08-11,17.540001
2005-08-12,17.35
2005-08-15,17.620001000000002
2005-08-16,17.48
2005-08-17,17.25
2005-08-18,16.969998999999998
2005-08-19,16.82
2005-08-22,16.879998999999998
2005-08-23,16.639999
2005-08-24,16.34
2005-08-25,16.42
2005-08-26,16.25
2005-08-29,16.49
2005-08-30,16.700001
2005-08-31,17.08
2005-09-01,17.389999
2005-09-02,17.870001000000002
2005-09-06,17.33
2005-09-07,19.139999
2005-09-08,19.139999
2005-09-09,19.59
2005-09-12,18.75
2005-09-13,18.219998999999998
2005-09-14,17.99
2005-09-15,17.98
2005-09-16,18.1
2005-09-19,17.969998999999998
2005-09-20,17.9
2005-09-21,17.129998999999998
2005-09-22,16.24
2005-09-23,16.33
2005-09-26,16.41
2005-09-27,17.09
2005-09-28,17.129998999999998
2005-09-29,17.280001000000002
2005-09-30,16.950001
2005-10-03,16.719998999999998
2005-10-04,16.959999
2005-10-05,16.360001
2005-10-06,16.0
2005-10-07,16.139999
2005-10-10,15.99
2005-10-11,15.0
2005-10-12,15.0
2005-10-13,16.08
2005-10-14,15.95
2005-10-17,15.89
2005-10-18,15.64
2005-10-19,15.39
2005-10-20,15.15
2005-10-21,15.01
2005-10-24,15.38
2005-10-25,15.26
2005-10-26,15.61
2005-10-27,14.76
2005-10-28,14.66
2005-10-31,15.06
2005-11-01,14.82
2005-11-02,15.29
2005-11-03,15.18
2005-11-04,15.87
2005-11-07,16.110001
2005-11-08,15.43
2005-11-09,15.38
2005-11-10,15.85
2005-11-11,16.059998999999998
2005-11-14,15.96
2005-11-15,15.71
2005-11-16,15.63
2005-11-17,16.030001000000002
2005-11-18,16.16
2005-11-21,16.860001
2005-11-22,17.139999
2005-11-23,17.389999
2005-11-25,17.49
2005-11-28,17.16
2005-11-29,16.73
2005-11-30,16.870001000000002
2005-12-01,17.16
2005-12-02,16.950001
2005-12-05,16.700001
2005-12-06,16.790001
2005-12-07,16.67
2005-12-08,16.84
2005-12-09,16.860001
2005-12-12,16.82
2005-12-13,16.809998999999998
2005-12-14,16.67
2005-12-15,16.690001000000002
2005-12-16,16.5
2005-12-19,15.79
2005-12-20,15.53
2005-12-21,15.85
2005-12-22,16.17
2005-12-23,16.51
2005-12-27,16.299999
2005-12-28,16.15
2005-12-29,16.209999
2005-12-30,16.459999
2006-01-03,16.440001000000002
2006-01-04,16.82
2006-01-05,17.65
2006-01-06,18.049999
2006-01-09,18.66
2006-01-10,18.780001000000002
2006-01-11,18.290001
2006-01-12,18.110001
2006-01-13,20.0
2006-01-17,19.59
2006-01-18,19.32
2006-01-19,19.370001000000002
2006-01-20,19.25
2006-01-23,19.25
2006-01-24,19.309998999999998
2006-01-25,19.299999
2006-01-26,20.620001000000002
2006-01-27,20.75
2006-01-30,19.889999
2006-01-31,19.77
2006-02-01,19.74
2006-02-02,19.49
2006-02-03,19.48
2006-02-06,19.74
2006-02-07,19.84
2006-02-08,19.74
2006-02-09,19.76
2006-02-10,20.23
2006-02-13,20.68
2006-02-14,20.6
2006-02-15,21.41
2006-02-16,21.719998999999998
2006-02-17,21.26
2006-02-21,20.98
2006-02-22,21.76
2006-02-23,21.5
2006-02-24,21.379998999999998
2006-02-27,21.65
2006-02-28,20.91
2006-03-01,20.530001000000002
2006-03-02,20.24
2006-03-03,20.370001000000002
2006-03-06,19.98
2006-03-07,19.93
2006-03-08,20.32
2006-03-09,20.059998999999998
2006-03-10,19.9
2006-03-13,20.049999
2006-03-14,19.52
2006-03-15,19.290001
2006-03-16,19.120001000000002
2006-03-17,19.1
2006-03-20,19.33
2006-03-21,19.450001
2006-03-22,19.65
2006-03-23,19.370001000000002
2006-03-24,19.68
2006-03-27,19.690001000000002
2006-03-28,19.540001
2006-03-29,20.48
2006-03-30,20.42
2006-03-31,20.379998999999998
2006-04-03,20.16
2006-04-04,20.65
2006-04-05,20.51
2006-04-06,20.120001000000002
2006-04-07,19.719998999999998
2006-04-10,20.0
2006-04-11,19.84
2006-04-12,20.469998999999998
2006-04-13,21.01
2006-04-17,20.879998999999998
2006-04-18,20.9
2006-04-19,21.209999
2006-04-20,21.4
2006-04-21,21.219998999999998
2006-04-24,21.209999
2006-04-25,21.0
2006-04-26,20.68
2006-04-27,20.690001000000002
2006-04-28,21.51
2006-05-01,21.57
2006-05-02,21.299999
2006-05-03,21.389999
2006-05-04,21.860001
2006-05-05,22.75
2006-05-08,22.67
2006-05-09,22.42
2006-05-10,22.299999
2006-05-11,21.49
2006-05-12,20.469998999999998
2006-05-15,20.17
2006-05-16,20.0
2006-05-17,19.83
2006-05-18,19.48
2006-05-19,19.700001
2006-05-22,19.15
2006-05-23,19.09
2006-05-24,19.049999
2006-05-25,18.969998999999998
2006-05-26,19.77
2006-05-30,19.6
2006-05-31,19.99
2006-06-01,20.610001
2006-06-02,21.02
2006-06-05,20.209999
2006-06-06,19.969998999999998
2006-06-07,20.16
2006-06-08,20.07
2006-06-09,19.709999
2006-06-12,18.809998999999998
2006-06-13,18.15
2006-06-14,18.209999
2006-06-15,18.74
2006-06-16,18.040001
2006-06-19,17.42
2006-06-20,16.99
2006-06-21,16.99
2006-06-22,17.040001
2006-06-23,17.280001000000002
2006-06-26,17.77
2006-06-27,17.049999
2006-06-28,17.34
2006-06-29,17.879998999999998
2006-06-30,18.34
2006-07-03,18.530001000000002
2006-07-05,17.92
2006-07-06,17.57
2006-07-07,17.190001000000002
2006-07-10,17.030001000000002
2006-07-11,17.450001
2006-07-12,17.059998999999998
2006-07-13,16.879998999999998
2006-07-14,16.65
2006-07-17,16.129998999999998
2006-07-18,15.5
2006-07-19,15.94
2006-07-20,16.690001000000002
2006-07-21,16.299999
2006-07-24,16.870001000000002
2006-07-25,16.76
2006-07-26,16.67
2006-07-27,16.469998999999998
2006-07-28,16.5
2006-07-31,16.299999
2006-08-01,16.139999
2006-08-02,16.049999
2006-08-03,16.540001
2006-08-04,16.290001
2006-08-07,16.1
2006-08-08,16.01
2006-08-09,16.389999
2006-08-10,16.469998999999998
2006-08-11,16.17
2006-08-14,16.059998999999998
2006-08-15,16.389999
2006-08-16,16.360001
2006-08-17,16.799999
2006-08-18,17.33
2006-08-21,17.16
2006-08-22,17.23
2006-08-23,16.870001000000002
2006-08-24,17.08
2006-08-25,17.440001000000002
2006-08-28,17.629998999999998
2006-08-29,17.879998999999998
2006-08-30,17.809998999999998
2006-08-31,17.52
2006-09-01,17.389999
2006-09-05,16.719998999999998
2006-09-06,16.360001
2006-09-07,15.97
2006-09-08,15.89
2006-09-11,15.75
2006-09-12,15.68
2006-09-13,15.67
2006-09-14,15.17
2006-09-15,14.81
2006-09-18,13.96
2006-09-19,14.31
2006-09-20,14.36
2006-09-21,13.37
2006-09-22,13.1
2006-09-25,13.33
2006-09-26,13.33
2006-09-27,13.93
2006-09-28,14.29
2006-09-29,14.41
2006-10-02,14.29
2006-10-03,14.1
2006-10-04,14.56
2006-10-05,14.77
2006-10-06,14.73
2006-10-09,14.92
2006-10-10,14.5
2006-10-11,14.77
2006-10-12,15.27
2006-10-13,15.42
2006-10-16,15.14
2006-10-17,15.82
2006-10-18,15.72
2006-10-19,15.35
2006-10-20,15.2
2006-10-23,15.17
2006-10-24,14.5
2006-10-25,15.08
2006-10-26,15.03
2006-10-27,14.61
2006-10-30,14.19
2006-10-31,14.43
2006-11-01,13.96
2006-11-02,14.01
2006-11-03,14.38
2006-11-06,14.63
2006-11-07,15.05
2006-11-08,15.28
2006-11-09,15.03
2006-11-10,15.0
2006-11-13,15.06
2006-11-14,15.3
2006-11-15,15.6
2006-11-16,16.0
2006-11-17,16.190001000000002
2006-11-20,16.48
2006-11-21,16.030001000000002
2006-11-22,16.200001
2006-11-24,16.370001000000002
2006-11-27,15.82
2006-11-28,15.78
2006-11-29,15.85
2006-11-30,16.5
2006-12-01,16.18
2006-12-04,17.0
2006-12-05,17.139999
2006-12-06,17.200001
2006-12-07,17.15
2006-12-08,16.84
2006-12-11,16.9
2006-12-12,16.6
2006-12-13,16.43
2006-12-14,16.26
2006-12-15,16.48
2006-12-18,16.1
2006-12-19,15.86
2006-12-20,15.83
2006-12-21,15.57
2006-12-22,15.21
2006-12-26,15.12
2006-12-27,15.4
2006-12-28,15.44
2006-12-29,15.21
2007-01-03,15.24
2007-01-04,14.85
2007-01-05,14.52
2007-01-08,14.4
2007-01-09,14.19
2007-01-10,14.17
2007-01-11,13.96
2007-01-12,14.61
2007-01-16,14.52
2007-01-17,14.4
2007-01-18,14.46
2007-01-19,14.63
2007-01-22,14.4
2007-01-23,13.03
2007-01-24,13.49
2007-01-25,13.31
2007-01-26,13.29
2007-01-29,13.18
2007-01-30,12.93
2007-01-31,12.7
2007-02-01,12.61
2007-02-02,12.48
2007-02-05,12.18
2007-02-06,11.9
2007-02-07,12.3
2007-02-08,12.84
2007-02-09,12.76
2007-02-12,12.48
2007-02-13,12.66
2007-02-14,12.76
2007-02-15,13.1
2007-02-16,13.02
2007-02-20,12.97
2007-02-21,13.05
2007-02-22,12.95
2007-02-23,12.91
2007-02-26,12.6
2007-02-27,12.01
2007-02-28,11.86
2007-03-01,11.72
2007-03-02,11.87
2007-03-05,11.58
2007-03-06,11.72
2007-03-07,11.49
2007-03-08,11.49
2007-03-09,11.26
2007-03-12,11.22
2007-03-13,11.2
2007-03-14,11.28
2007-03-15,11.45
2007-03-16,11.38
2007-03-19,11.45
2007-03-20,11.48
2007-03-21,12.15
2007-03-22,12.44
2007-03-23,12.31
2007-03-26,12.31
2007-03-27,12.61
2007-03-28,12.68
2007-03-29,12.55
2007-03-30,13.06
2007-04-02,13.02
2007-04-03,13.34
2007-04-04,13.58
2007-04-05,13.58
2007-04-09,13.31
2007-04-10,12.99
2007-04-11,12.79
2007-04-12,12.74
2007-04-13,12.68
2007-04-16,12.84
2007-04-17,12.68
2007-04-18,12.62
2007-04-19,12.53
2007-04-20,12.85
2007-04-23,12.7
2007-04-24,12.58
2007-04-25,12.69
2007-04-26,12.93
2007-04-27,12.72
2007-04-30,12.37
2007-05-01,11.86
2007-05-02,11.79
2007-05-03,11.84
2007-05-04,11.34
2007-05-07,11.48
2007-05-08,11.23
2007-05-09,11.15
2007-05-10,11.79
2007-05-11,12.19
2007-05-14,11.98
2007-05-15,11.48
2007-05-16,11.55
2007-05-17,11.46
2007-05-18,11.4
2007-05-21,11.66
2007-05-22,11.52
2007-05-23,11.79
2007-05-24,11.31
2007-05-25,11.56
2007-05-29,11.64
2007-05-30,11.54
2007-05-31,11.34
2007-06-01,11.16
2007-06-04,11.21
2007-06-05,10.95
2007-06-06,10.84
2007-06-07,10.69
2007-06-08,10.51
2007-06-11,10.44
2007-06-12,10.4
2007-06-13,10.77
2007-06-14,10.65
2007-06-15,10.83
2007-06-18,10.63
2007-06-19,10.62
2007-06-20,10.21
2007-06-21,10.16
2007-06-22,9.85
2007-06-25,9.32
2007-06-26,9.55
2007-06-27,9.84
2007-06-28,9.67
2007-06-29,9.49
2007-07-02,9.61
2007-07-03,9.62
2007-07-05,9.75
2007-07-06,9.51
2007-07-09,9.48
2007-07-10,9.17
2007-07-11,9.13
2007-07-12,9.05
2007-07-13,9.01
2007-07-16,9.02
2007-07-17,9.1
2007-07-18,9.1
2007-07-19,8.9
2007-07-20,8.8
2007-07-23,8.71
2007-07-24,8.49
2007-07-25,8.49
2007-07-26,8.17
2007-07-27,7.95
2007-07-30,7.78
2007-07-31,7.63
2007-08-01,7.75
2007-08-02,7.89
2007-08-03,8.14
2007-08-06,8.39
2007-08-07,8.42
2007-08-08,9.24
2007-08-09,9.59
2007-08-10,8.85
2007-08-13,8.69
2007-08-14,8.48
2007-08-15,8.45
2007-08-16,8.46
2007-08-17,8.73
2007-08-20,8.72
2007-08-21,8.5
2007-08-22,8.59
2007-08-23,8.34
2007-08-24,8.46
2007-08-27,8.32
2007-08-28,8.15
2007-08-29,8.17
2007-08-30,8.11
2007-08-31,8.26
2007-09-04,8.73
2007-09-05,8.29
2007-09-06,8.72
2007-09-07,8.49
2007-09-10,8.48
2007-09-11,8.67
2007-09-12,8.48
2007-09-13,8.45
2007-09-14,8.46
2007-09-17,8.36
2007-09-18,8.84
2007-09-19,8.81
2007-09-20,8.88
2007-09-21,9.02
2007-09-24,9.06
2007-09-25,8.8
2007-09-26,9.12
2007-09-27,9.18
2007-09-28,8.83
2007-10-01,8.98
2007-10-02,8.87
2007-10-03,8.86
2007-10-04,8.48
2007-10-05,8.5
2007-10-08,8.38
2007-10-09,8.57
2007-10-10,8.5
2007-10-11,8.37
2007-10-12,8.27
2007-10-15,8.03
2007-10-16,8.1
2007-10-17,8.08
2007-10-18,6.67
2007-10-19,6.54
2007-10-22,6.69
2007-10-23,6.65
2007-10-24,6.58
2007-10-25,6.05
2007-10-26,6.09
2007-10-29,6.18
2007-10-30,5.91
2007-10-31,5.98
2007-11-01,5.65
2007-11-02,5.62
2007-11-05,5.39
2007-11-06,5.49
2007-11-07,5.22
2007-11-08,5.45
2007-11-09,5.57
2007-11-12,5.8
2007-11-13,6.12
2007-11-14,6.51
2007-11-15,6.3
2007-11-16,6.49
2007-11-19,6.29
2007-11-20,6.26
2007-11-21,6.41
2007-11-23,6.42
2007-11-26,6.22
2007-11-27,6.29
2007-11-28,6.58
2007-11-29,6.54
2007-11-30,6.67
2007-12-03,6.48
2007-12-04,6.48
2007-12-05,6.57
2007-12-06,7.11
2007-12-07,7.29
2007-12-10,7.35
2007-12-11,7.03
2007-12-12,7.02
2007-12-13,6.97
2007-12-14,6.9
2007-12-17,6.82
2007-12-18,6.7
2007-12-19,6.69
2007-12-20,6.84
2007-12-21,6.98
2007-12-24,6.98
2007-12-26,6.93
2007-12-27,6.73
2007-12-28,6.63
2007-12-31,6.71
2008-01-02,6.6
2008-01-03,6.39
2008-01-04,6.35
2008-01-07,6.51
2008-01-08,6.35
2008-01-09,6.52
2008-01-10,7.31
2008-01-11,7.13
2008-01-14,7.04
2008-01-15,6.83
2008-01-16,7.32
2008-01-17,7.36
2008-01-18,7.15
2008-01-22,6.89
2008-01-23,7.09
2008-01-24,7.27
2008-01-25,7.29
2008-01-28,7.5
2008-01-29,7.37
2008-01-30,7.25
2008-01-31,7.13
2008-02-01,7.25
2008-02-04,7.23
2008-02-05,6.94
2008-02-06,6.92
2008-02-07,6.86
2008-02-08,6.8
2008-02-11,6.45
2008-02-12,6.5
2008-02-13,6.63
2008-02-14,6.32
2008-02-15,6.33
2008-02-19,6.36
2008-02-20,6.42
2008-02-21,6.12
2008-02-22,6.27
2008-02-25,6.46
2008-02-26,6.72
2008-02-27,6.46
2008-02-28,7.13
2008-02-29,6.95
2008-03-03,6.95
2008-03-04,7.09
2008-03-05,7.07
2008-03-06,6.83
2008-03-07,6.27
2008-03-10,6.17
2008-03-11,6.4
2008-03-12,6.24
2008-03-13,6.62
2008-03-14,6.44
2008-03-17,6.31
2008-03-18,6.78
2008-03-19,6.72
2008-03-20,6.65
2008-03-24,7.0
2008-03-25,7.05
2008-03-26,7.0
2008-03-27,7.07
2008-03-28,6.94
2008-03-31,6.94
2008-04-01,6.89
2008-04-02,6.94
2008-04-03,6.99
2008-04-04,7.0
2008-04-07,7.35
2008-04-08,7.19
2008-04-09,5.39
2008-04-10,5.51
2008-04-11,5.28
2008-04-14,4.94
2008-04-15,4.76
2008-04-16,4.75
2008-04-17,4.75
2008-04-18,4.89
2008-04-21,4.69
2008-04-22,4.74
2008-04-23,4.59
2008-04-24,4.57
2008-04-25,4.61
2008-04-28,4.63
2008-04-29,4.78
2008-04-30,4.82
2008-05-01,5.09
2008-05-02,5.23
2008-05-05,5.41
2008-05-06,5.37
2008-05-07,5.22
2008-05-08,4.62
2008-05-09,4.74
2008-05-12,4.82
2008-05-13,4.78
2008-05-14,4.77
2008-05-15,4.76
2008-05-16,4.64
2008-05-19,4.56
2008-05-20,4.47
2008-05-21,4.37
2008-05-22,4.44
2008-05-23,4.33
2008-05-27,4.29
2008-05-28,4.28
2008-05-29,4.52
2008-05-30,4.46
2008-06-02,4.54
2008-06-03,4.49
2008-06-04,4.51
2008-06-05,4.69
2008-06-06,4.45
2008-06-09,4.21
2008-06-10,4.2
2008-06-11,4.04
2008-06-12,3.92
2008-06-13,4.01
2008-06-16,4.15
2008-06-17,4.07
2008-06-18,3.82
2008-06-19,3.73
2008-06-20,3.72
2008-06-23,3.68
2008-06-24,3.66
2008-06-25,3.7
2008-06-26,3.48
2008-06-27,3.44
2008-06-30,3.35
2008-07-01,3.34
2008-07-02,3.26
2008-07-03,3.1
2008-07-07,3.15
2008-07-08,3.62
2008-07-09,3.64
2008-07-10,3.71
2008-07-11,3.47
2008-07-14,3.51
2008-07-15,3.51
2008-07-16,3.5
2008-07-17,4.02
2008-07-18,4.15
2008-07-21,4.34
2008-07-22,4.63
2008-07-23,4.44
2008-07-24,5.36
2008-07-25,4.91
2008-07-28,4.68
2008-07-29,4.69
2008-07-30,4.66
2008-07-31,4.98
2008-08-01,5.01
2008-08-04,4.75
2008-08-05,5.03
2008-08-06,5.2
2008-08-07,4.41
2008-08-08,4.79
2008-08-11,4.83
2008-08-12,4.67
2008-08-13,4.72
2008-08-14,5.01
2008-08-15,4.62
2008-08-18,4.43
2008-08-19,4.27
2008-08-20,4.12
2008-08-21,4.02
2008-08-22,4.33
2008-08-25,4.06
2008-08-26,3.93
2008-08-27,3.69
2008-08-28,3.94
2008-08-29,3.97
2008-09-02,3.74
2008-09-03,3.69
2008-09-04,3.6
2008-09-05,3.67
2008-09-08,3.81
2008-09-09,3.62
2008-09-10,3.74
2008-09-11,3.71
2008-09-12,3.74
2008-09-15,3.73
2008-09-16,4.01
2008-09-17,3.88
2008-09-18,4.35
2008-09-19,4.28
2008-09-22,3.98
2008-09-23,3.96
2008-09-24,3.88
2008-09-25,3.64
2008-09-26,3.73
2008-09-29,3.62
2008-09-30,3.59
2008-10-01,3.77
2008-10-02,3.6
2008-10-03,3.46
2008-10-06,3.35
2008-10-07,3.27
2008-10-08,3.23
2008-10-09,2.91
2008-10-10,2.91
2008-10-13,3.18
2008-10-14,3.03
2008-10-15,2.83
2008-10-16,3.0
2008-10-17,3.19
2008-10-20,4.01
2008-10-21,3.8
2008-10-22,4.03
2008-10-23,4.42
2008-10-24,4.53
2008-10-27,4.11
2008-10-28,4.17
2008-10-29,4.86
2008-10-30,5.1
2008-10-31,5.53
2008-11-03,5.4
2008-11-04,5.13
2008-11-05,4.77
2008-11-06,4.84
2008-11-07,4.73
2008-11-10,4.88
2008-11-11,4.71
2008-11-12,4.26
2008-11-13,4.92
2008-11-14,4.37
2008-11-17,4.44
2008-11-18,4.19
2008-11-19,3.76
2008-11-20,3.21
2008-11-21,3.74
2008-11-24,4.27
2008-11-25,4.43
2008-11-26,4.74
2008-11-28,4.75
2008-12-01,4.67
2008-12-02,5.15
2008-12-03,5.14
2008-12-04,4.79
2008-12-05,5.69
2008-12-08,5.97
2008-12-09,5.77
2008-12-10,5.53
2008-12-11,5.11
2008-12-12,5.71
2008-12-15,5.21
2008-12-16,5.31
2008-12-17,5.56
