Date,KBR
2011-06-20,34.439999
2011-06-21,35.720001
2011-06-22,35.860001000000004
2011-06-23,36.0
2011-06-24,36.009997999999996
2011-06-27,36.060001
2011-06-28,36.869999
2011-06-29,37.080002
2011-06-30,37.689999
2011-07-01,37.810001
2011-07-05,38.119999
2011-07-06,38.5
2011-07-07,38.689999
2011-07-08,38.400002
2011-07-11,36.810001
2011-07-12,36.810001
2011-07-13,37.040001000000004
2011-07-14,36.66
2011-07-15,37.130001
2011-07-18,36.43
2011-07-19,37.450001
2011-07-20,38.220001
2011-07-21,38.830002
2011-07-22,39.119999
2011-07-25,38.77
2011-07-26,38.02
2011-07-27,36.369999
2011-07-28,34.950001
2011-07-29,35.650002
2011-08-01,35.099998
2011-08-02,33.919998
2011-08-03,33.599998
2011-08-04,30.790001
2011-08-05,30.459999
2011-08-08,26.23
2011-08-09,28.629998999999998
2011-08-10,27.84
2011-08-11,29.469998999999998
2011-08-12,29.459999
2011-08-15,30.690001000000002
2011-08-16,29.23
2011-08-17,28.85
2011-08-18,26.690001000000002
2011-08-19,25.209999
2011-08-22,25.99
2011-08-23,27.01
2011-08-24,27.58
2011-08-25,26.67
2011-08-26,28.620001000000002
2011-08-29,29.610001
2011-08-30,30.51
2011-08-31,30.049999
2011-09-01,29.52
2011-09-02,28.129998999999998
2011-09-06,28.48
2011-09-07,29.74
2011-09-08,29.290001
2011-09-09,28.0
2011-09-12,27.940001000000002
2011-09-13,28.360001
2011-09-14,29.120001000000002
2011-09-15,29.57
2011-09-16,29.129998999999998
2011-09-19,28.48
2011-09-20,27.65
2011-09-21,26.27
2011-09-22,23.68
2011-09-23,24.290001
2011-09-26,24.879998999999998
2011-09-27,25.93
2011-09-28,24.91
2011-09-29,25.41
2011-09-30,23.629998999999998
2011-10-03,22.200001
2011-10-04,23.09
2011-10-05,24.620001000000002
2011-10-06,26.059998999999998
2011-10-07,25.01
2011-10-10,26.620001000000002
2011-10-11,26.799999
2011-10-12,27.5
2011-10-13,27.799999
2011-10-14,28.629998999999998
2011-10-17,27.26
2011-10-18,28.15
2011-10-19,26.889999
2011-10-20,27.0
2011-10-21,28.07
2011-10-24,29.27
2011-10-25,28.6
2011-10-26,29.15
2011-10-27,29.26
2011-10-28,28.6
2011-10-31,27.91
2011-11-01,26.82
2011-11-02,27.309998999999998
2011-11-03,27.860001
2011-11-04,27.42
2011-11-07,27.459999
2011-11-08,28.110001
2011-11-09,26.459999
2011-11-10,27.059998999999998
2011-11-11,28.51
2011-11-14,28.059998999999998
2011-11-15,28.690001000000002
2011-11-16,28.790001
2011-11-17,28.120001000000002
2011-11-18,27.74
2011-11-21,26.950001
2011-11-22,26.67
2011-11-23,25.379998999999998
2011-11-25,25.02
2011-11-28,26.370001000000002
2011-11-29,27.23
2011-11-30,28.9
2011-12-01,28.629998999999998
2011-12-02,28.690001000000002
2011-12-05,28.67
2011-12-06,28.42
2011-12-07,28.0
2011-12-08,26.860001
2011-12-09,27.059998999999998
2011-12-12,26.379998999999998
2011-12-13,25.549999
2011-12-14,24.58
2011-12-15,24.700001
2011-12-16,25.360001
2011-12-19,23.99
2011-12-20,26.4
2011-12-21,26.790001
2011-12-22,28.299999
2011-12-23,28.43
2011-12-27,28.24
2011-12-28,27.24
2011-12-29,27.639999
2011-12-30,27.870001000000002
2012-01-03,28.18
2012-01-04,28.280001000000002
2012-01-05,28.01
2012-01-06,28.610001
2012-01-09,28.6
2012-01-10,29.379998999999998
2012-01-11,29.75
2012-01-12,31.139999
2012-01-13,31.67
2012-01-17,31.559998999999998
2012-01-18,31.940001000000002
2012-01-19,32.16
2012-01-20,32.07
2012-01-23,31.74
2012-01-24,31.85
2012-01-25,32.950001
2012-01-26,32.27
2012-01-27,32.34
2012-01-30,32.029999
2012-01-31,32.139998999999996
2012-02-01,33.48
2012-02-02,33.099998
2012-02-03,33.73
2012-02-06,33.630001
2012-02-07,33.23
2012-02-08,33.439999
2012-02-09,33.799999
2012-02-10,33.470001
2012-02-13,33.639998999999996
2012-02-14,33.099998
2012-02-15,32.720001
2012-02-16,33.150002
2012-02-17,33.16
2012-02-21,33.360001000000004
2012-02-22,33.009997999999996
2012-02-23,36.110001000000004
2012-02-24,36.560001
2012-02-27,36.59
2012-02-28,37.02
2012-02-29,36.32
2012-03-01,37.369999
2012-03-02,36.950001
2012-03-05,37.099998
2012-03-06,34.900002
2012-03-07,35.27
2012-03-08,35.75
2012-03-09,35.990002000000004
2012-03-12,35.900002
2012-03-13,37.23
2012-03-14,36.959998999999996
2012-03-15,37.060001
2012-03-16,37.580002
2012-03-19,37.330002
2012-03-20,36.720001
2012-03-21,37.009997999999996
2012-03-22,36.040001000000004
2012-03-23,36.610001000000004
2012-03-26,37.93
2012-03-27,36.66
2012-03-28,35.599998
2012-03-29,35.73
2012-03-30,35.549999
2012-04-02,35.509997999999996
2012-04-03,35.400002
2012-04-04,35.139998999999996
2012-04-05,34.68
2012-04-09,34.040001000000004
2012-04-10,33.41
2012-04-11,34.240002000000004
2012-04-12,34.950001
2012-04-13,33.970001
2012-04-16,33.599998
2012-04-17,34.830002
2012-04-18,34.349998
2012-04-19,34.080002
2012-04-20,34.380001
2012-04-23,33.82
2012-04-24,33.75
2012-04-25,34.919998
2012-04-26,34.240002000000004
2012-04-27,34.349998
2012-04-30,33.860001000000004
2012-05-01,33.98
2012-05-02,33.709998999999996
2012-05-03,31.83
2012-05-04,30.24
2012-05-07,30.120001000000002
2012-05-08,30.6
2012-05-09,30.09
2012-05-10,29.93
2012-05-11,29.84
2012-05-14,28.719998999999998
2012-05-15,28.030001000000002
2012-05-16,27.540001
2012-05-17,26.860001
2012-05-18,26.280001000000002
2012-05-21,27.01
2012-05-22,26.459999
2012-05-23,26.24
2012-05-24,26.450001
2012-05-25,26.16
2012-05-29,26.969998999999998
2012-05-30,25.559998999999998
2012-05-31,25.469998999999998
2012-06-01,24.110001
2012-06-04,23.67
2012-06-05,24.299999
2012-06-06,25.67
2012-06-07,25.610001
2012-06-08,25.75
2012-06-11,24.959999
2012-06-12,25.360001
2012-06-13,24.57
2012-06-14,25.26
2012-06-15,25.24
2012-06-18,25.4
2012-06-19,26.139999
2012-06-20,25.48
2012-06-21,23.92
2012-06-22,23.790001
2012-06-25,23.09
2012-06-26,23.049999
2012-06-27,23.469998999999998
2012-06-28,23.82
2012-06-29,24.709999
2012-07-02,24.709999
2012-07-03,25.42
2012-07-05,25.23
2012-07-06,24.83
2012-07-09,24.98
2012-07-10,24.200001
2012-07-11,24.02
2012-07-12,23.379998999999998
2012-07-13,23.51
2012-07-16,23.379998999999998
2012-07-17,23.76
2012-07-18,24.35
2012-07-19,24.389999
2012-07-20,23.459999
2012-07-23,23.280001000000002
2012-07-24,22.91
2012-07-25,22.92
2012-07-26,26.120001000000002
2012-07-27,27.120001000000002
2012-07-30,26.9
2012-07-31,26.24
2012-08-01,25.91
2012-08-02,25.57
2012-08-03,26.6
2012-08-06,27.09
2012-08-07,27.33
2012-08-08,27.15
2012-08-09,27.6
2012-08-10,27.280001000000002
2012-08-13,27.42
2012-08-14,26.879998999999998
2012-08-15,27.389999
2012-08-16,27.85
2012-08-17,27.83
2012-08-20,27.469998999999998
2012-08-21,27.67
2012-08-22,27.309998999999998
2012-08-23,27.280001000000002
2012-08-24,27.049999
2012-08-27,27.299999
2012-08-28,26.92
2012-08-29,26.74
2012-08-30,26.690001000000002
2012-08-31,27.09
2012-09-04,27.309998999999998
2012-09-05,27.549999
2012-09-06,28.459999
2012-09-07,29.299999
2012-09-10,29.540001
2012-09-11,29.950001
2012-09-12,30.030001000000002
2012-09-13,30.76
2012-09-14,31.93
2012-09-17,31.24
2012-09-18,31.26
2012-09-19,31.26
2012-09-20,31.219998999999998
2012-09-21,30.950001
2012-09-24,30.5
2012-09-25,29.379998999999998
2012-09-26,29.41
2012-09-27,30.1
2012-09-28,29.82
2012-10-01,30.110001
2012-10-02,30.09
2012-10-03,30.23
2012-10-04,30.51
2012-10-05,30.690001000000002
2012-10-08,30.34
2012-10-09,29.67
2012-10-10,29.629998999999998
2012-10-11,29.92
2012-10-12,30.02
2012-10-15,30.48
2012-10-16,31.09
2012-10-17,31.17
2012-10-18,31.66
2012-10-19,30.780001000000002
2012-10-22,30.42
2012-10-23,29.73
2012-10-24,29.530001000000002
2012-10-25,28.559998999999998
2012-10-26,27.84
2012-10-31,27.860001
2012-11-01,28.18
2012-11-02,27.57
2012-11-05,28.030001000000002
2012-11-06,28.41
2012-11-07,27.559998999999998
2012-11-08,26.85
2012-11-09,26.950001
2012-11-12,27.190001000000002
2012-11-13,26.77
2012-11-14,26.129998999999998
2012-11-15,26.41
2012-11-16,26.549999
2012-11-19,27.07
2012-11-20,27.059998999999998
2012-11-21,27.610001
2012-11-23,27.84
2012-11-26,28.0
2012-11-27,27.690001000000002
2012-11-28,27.209999
2012-11-29,27.459999
2012-11-30,27.799999
2012-12-03,27.73
2012-12-04,27.93
2012-12-05,28.07
2012-12-06,28.280001000000002
2012-12-07,28.700001
2012-12-10,29.459999
2012-12-11,29.559998999999998
2012-12-12,29.84
2012-12-13,30.09
2012-12-14,30.18
2012-12-17,30.23
2012-12-18,30.75
2012-12-19,31.0
2012-12-20,31.49
2012-12-21,29.57
2012-12-24,29.629998999999998
2012-12-26,29.66
2012-12-27,29.57
2012-12-28,29.17
2012-12-31,29.92
2013-01-02,30.65
2013-01-03,30.68
2013-01-04,31.32
2013-01-07,31.34
2013-01-08,31.190001000000002
2013-01-09,31.26
2013-01-10,32.0
2013-01-11,29.48
2013-01-14,28.75
2013-01-15,29.610001
2013-01-16,29.43
2013-01-17,30.389999
2013-01-18,30.58
2013-01-22,30.41
2013-01-23,30.25
2013-01-24,30.809998999999998
2013-01-25,31.77
2013-01-28,32.0
2013-01-29,32.060001
2013-01-30,31.209999
2013-01-31,31.219998999999998
2013-02-01,31.42
2013-02-04,30.93
2013-02-05,31.299999
2013-02-06,31.450001
2013-02-07,31.139999
2013-02-08,31.02
2013-02-11,30.65
2013-02-12,30.98
2013-02-13,31.309998999999998
2013-02-14,31.559998999999998
2013-02-15,31.610001
2013-02-19,32.18
2013-02-20,30.959999
2013-02-21,30.540001
2013-02-22,30.99
2013-02-25,29.690001000000002
2013-02-26,29.889999
2013-02-27,30.4
2013-02-28,30.389999
2013-03-01,29.469998999999998
2013-03-04,28.98
2013-03-05,29.860001
2013-03-06,30.24
2013-03-07,30.950001
2013-03-08,31.530001000000002
2013-03-11,31.530001000000002
2013-03-12,31.24
2013-03-13,31.51
2013-03-14,31.959999
2013-03-15,31.99
2013-03-18,31.73
2013-03-19,31.030001000000002
2013-03-20,31.49
2013-03-21,31.15
2013-03-22,31.42
2013-03-25,31.41
2013-03-26,31.700001
2013-03-27,32.009997999999996
2013-03-28,32.080002
2013-04-01,31.15
2013-04-02,30.139999
2013-04-03,29.049999
2013-04-04,28.969998999999998
2013-04-05,28.879998999999998
2013-04-08,28.93
2013-04-09,28.879998999999998
2013-04-10,29.299999
2013-04-11,29.77
2013-04-12,29.4
2013-04-15,28.01
2013-04-16,28.629998999999998
2013-04-17,28.08
2013-04-18,28.01
2013-04-19,28.01
2013-04-22,28.41
2013-04-23,28.799999
2013-04-24,29.1
2013-04-25,29.5
2013-04-26,29.76
2013-04-29,30.01
2013-04-30,30.08
2013-05-01,29.32
2013-05-02,29.610001
2013-05-03,30.629998999999998
2013-05-06,30.860001
2013-05-07,30.780001000000002
2013-05-08,31.16
2013-05-09,31.25
2013-05-10,31.620001000000002
2013-05-13,31.200001
2013-05-14,31.92
2013-05-15,32.799999
2013-05-16,32.529999
2013-05-17,33.82
2013-05-20,35.200001
2013-05-21,35.43
2013-05-22,35.610001000000004
2013-05-23,35.57
2013-05-24,35.18
2013-05-28,35.669998
2013-05-29,35.93
2013-05-30,36.02
2013-05-31,36.099998
2013-06-03,35.669998
2013-06-04,35.009997999999996
2013-06-05,34.599998
2013-06-06,34.09
2013-06-07,34.529999
2013-06-10,34.32
2013-06-11,33.529999
2013-06-12,33.330002
2013-06-13,33.689999
2013-06-14,34.02
2013-06-17,34.189999
2013-06-18,34.68
2013-06-19,33.740002000000004
2013-06-20,32.619999
2013-06-21,32.119999
2013-06-24,31.629998999999998
2013-06-25,31.99
2013-06-26,31.969998999999998
2013-06-27,32.650002
2013-06-28,32.5
2013-07-01,32.689999
2013-07-02,32.189999
2013-07-03,32.25
2013-07-05,32.09
2013-07-08,31.59
2013-07-09,32.470001
2013-07-10,32.52
2013-07-11,32.830002
2013-07-12,32.860001000000004
2013-07-15,33.27
2013-07-16,32.720001
2013-07-17,32.709998999999996
2013-07-18,33.099998
2013-07-19,33.52
2013-07-22,33.790001000000004
2013-07-23,33.630001
2013-07-24,33.259997999999996
2013-07-25,32.950001
2013-07-26,32.080002
2013-07-29,30.74
2013-07-30,30.68
2013-07-31,31.280001000000002
2013-08-01,31.83
2013-08-02,32.18
2013-08-05,31.9
2013-08-06,30.98
2013-08-07,30.4
2013-08-08,30.700001
2013-08-09,30.57
2013-08-12,30.549999
2013-08-13,30.559998999999998
2013-08-14,31.25
2013-08-15,30.77
2013-08-16,30.950001
2013-08-19,30.6
2013-08-20,30.75
2013-08-21,30.1
2013-08-22,30.66
2013-08-23,30.76
2013-08-26,30.67
2013-08-27,29.82
2013-08-28,29.690001000000002
2013-08-29,30.450001
2013-08-30,29.860001
2013-09-03,29.790001
2013-09-04,30.34
2013-09-05,30.370001000000002
2013-09-06,30.190001000000002
2013-09-09,30.83
2013-09-10,31.35
2013-09-11,31.26
2013-09-12,31.42
2013-09-13,31.700001
2013-09-16,32.25
2013-09-17,32.43
2013-09-18,33.470001
2013-09-19,33.75
2013-09-20,33.369999
2013-09-23,32.75
2013-09-24,32.630001
2013-09-25,32.59
2013-09-26,32.849998
2013-09-27,32.880001
2013-09-30,32.639998999999996
2013-10-01,33.349998
2013-10-02,34.0
2013-10-03,33.240002000000004
2013-10-04,33.27
2013-10-07,32.759997999999996
2013-10-08,31.950001
2013-10-09,32.02
2013-10-10,32.68
2013-10-11,33.009997999999996
2013-10-14,33.41
2013-10-15,33.459998999999996
2013-10-16,33.900002
2013-10-17,34.779999
2013-10-18,35.650002
2013-10-21,36.130001
2013-10-22,36.290001000000004
2013-10-23,35.470001
2013-10-24,35.700001
2013-10-25,33.75
2013-10-28,34.32
2013-10-29,34.57
2013-10-30,34.959998999999996
2013-10-31,34.540001000000004
2013-11-01,34.860001000000004
2013-11-04,35.150002
2013-11-05,34.529999
2013-11-06,34.540001000000004
2013-11-07,34.389998999999996
2013-11-08,34.810001
2013-11-11,34.799999
2013-11-12,34.5
2013-11-13,34.330002
2013-11-14,34.330002
2013-11-15,34.630001
2013-11-18,34.25
2013-11-19,33.849998
2013-11-20,33.810001
2013-11-21,34.290001000000004
2013-11-22,33.869999
2013-11-25,33.799999
2013-11-26,33.389998999999996
2013-11-27,33.48
2013-11-29,33.830002
2013-12-02,33.889998999999996
2013-12-03,33.34
2013-12-04,32.959998999999996
2013-12-05,32.669998
2013-12-06,32.240002000000004
2013-12-09,32.389998999999996
2013-12-10,32.279999
2013-12-11,31.0
2013-12-12,30.77
2013-12-13,31.07
2013-12-16,30.5
2013-12-17,29.76
2013-12-18,29.870001000000002
2013-12-19,29.799999
2013-12-20,30.41
2013-12-23,30.469998999999998
2013-12-24,30.190001000000002
2013-12-26,30.51
2013-12-27,30.68
2013-12-30,31.09
2013-12-31,31.889999
2014-01-02,30.91
2014-01-03,31.280001000000002
2014-01-06,31.190001000000002
2014-01-07,31.889999
2014-01-08,32.09
2014-01-09,32.139998999999996
2014-01-10,31.66
2014-01-13,31.92
2014-01-14,31.790001
2014-01-15,33.619999
2014-01-16,32.849998
2014-01-17,32.860001000000004
2014-01-21,32.959998999999996
2014-01-22,33.110001000000004
2014-01-23,32.689999
2014-01-24,31.67
2014-01-27,31.76
2014-01-28,31.700001
2014-01-29,31.99
2014-01-30,31.75
2014-01-31,31.299999
2014-02-03,30.09
2014-02-04,30.620001000000002
2014-02-05,30.299999
2014-02-06,30.25
2014-02-07,30.950001
2014-02-10,30.719998999999998
2014-02-11,31.02
2014-02-12,31.700001
2014-02-13,31.299999
2014-02-14,31.559998999999998
2014-02-18,31.76
2014-02-19,31.690001000000002
2014-02-20,31.690001000000002
2014-02-21,30.84
2014-02-24,31.43
2014-02-25,31.469998999999998
2014-02-26,31.43
2014-02-27,31.940001000000002
2014-02-28,27.620001000000002
2014-03-03,27.18
2014-03-04,27.629998999999998
2014-03-05,27.85
2014-03-06,28.450001
2014-03-07,28.66
2014-03-10,28.379998999999998
2014-03-11,27.950001
2014-03-12,27.700001
2014-03-13,27.42
2014-03-14,27.84
2014-03-17,27.99
2014-03-18,28.280001000000002
2014-03-19,28.299999
2014-03-20,27.5
2014-03-21,27.65
2014-03-24,27.379998999999998
2014-03-25,26.780001000000002
2014-03-26,26.549999
2014-03-27,26.35
2014-03-28,26.610001
2014-03-31,26.68
2014-04-01,27.040001
2014-04-02,27.35
2014-04-03,27.51
2014-04-04,27.48
2014-04-07,26.690001000000002
2014-04-08,26.530001000000002
2014-04-09,27.16
2014-04-10,26.450001
2014-04-11,26.059998999999998
2014-04-14,26.049999
2014-04-15,25.969998999999998
2014-04-16,26.139999
2014-04-17,26.32
2014-04-21,26.34
2014-04-22,26.370001000000002
2014-04-23,26.299999
2014-04-24,26.030001000000002
2014-04-25,25.4
2014-04-28,25.139999
2014-04-29,25.23
2014-04-30,25.370001000000002
2014-05-01,25.540001
2014-05-02,25.84
2014-05-05,24.23
2014-05-06,23.48
2014-05-07,23.440001000000002
2014-05-08,23.52
2014-05-09,23.82
2014-05-12,24.209999
2014-05-13,23.959999
2014-05-14,23.540001
2014-05-15,23.16
2014-05-16,23.0
2014-05-19,23.049999
2014-05-20,22.620001000000002
2014-05-21,22.889999
2014-05-22,23.15
2014-05-23,23.299999
2014-05-27,24.26
2014-05-28,24.379998999999998
2014-05-29,24.26
2014-05-30,24.290001
2014-06-02,24.66
2014-06-03,24.610001
2014-06-04,25.049999
2014-06-05,25.469998999999998
2014-06-06,25.93
2014-06-09,26.34
2014-06-10,26.59
2014-06-11,26.209999
2014-06-12,26.01
2014-06-13,26.120001000000002
2014-06-16,26.059998999999998
2014-06-17,26.190001000000002
2014-06-18,26.32
2014-06-19,24.459999
2014-06-20,24.200001
2014-06-23,23.99
2014-06-24,23.66
2014-06-25,23.98
2014-06-26,23.51
2014-06-27,23.84
2014-06-30,23.85
2014-07-01,24.219998999999998
2014-07-02,23.9
2014-07-03,23.9
2014-07-07,23.75
2014-07-08,23.66
2014-07-09,23.51
2014-07-10,23.049999
2014-07-11,23.0
2014-07-14,23.290001
2014-07-15,23.049999
2014-07-16,23.129998999999998
2014-07-17,22.91
2014-07-18,23.07
2014-07-21,23.049999
2014-07-22,23.35
2014-07-23,23.5
2014-07-24,23.34
2014-07-25,22.66
2014-07-28,22.389999
2014-07-29,22.0
2014-07-30,22.16
2014-07-31,20.66
2014-08-01,20.549999
2014-08-04,20.809998999999998
2014-08-05,20.969998999999998
2014-08-06,20.84
2014-08-07,20.549999
2014-08-08,20.92
2014-08-11,21.309998999999998
2014-08-12,20.780001000000002
2014-08-13,20.809998999999998
2014-08-14,21.049999
2014-08-15,20.860001
2014-08-18,21.200001
2014-08-19,21.440001000000002
2014-08-20,21.67
2014-08-21,21.74
2014-08-22,21.889999
2014-08-25,22.1
2014-08-26,22.5
2014-08-27,22.299999
2014-08-28,22.24
2014-08-29,22.02
2014-09-02,21.950001
2014-09-03,22.07
2014-09-04,21.73
2014-09-05,21.75
2014-09-08,21.620001000000002
2014-09-09,21.379998999999998
2014-09-10,21.280001000000002
2014-09-11,21.24
2014-09-12,21.030001000000002
2014-09-15,20.85
2014-09-16,20.65
2014-09-17,20.58
2014-09-18,20.620001000000002
2014-09-19,20.34
2014-09-22,20.1
2014-09-23,20.02
2014-09-24,19.85
2014-09-25,19.129998999999998
2014-09-26,19.16
2014-09-29,19.110001
2014-09-30,18.83
2014-10-01,18.42
2014-10-02,18.66
2014-10-03,19.040001
2014-10-06,18.780001000000002
2014-10-07,18.42
2014-10-08,18.559998999999998
2014-10-09,18.07
2014-10-10,17.700001
2014-10-13,17.549999
2014-10-14,17.57
2014-10-15,17.719998999999998
2014-10-16,17.74
2014-10-17,18.08
2014-10-20,18.1
2014-10-21,18.559998999999998
2014-10-22,18.73
2014-10-23,19.030001000000002
2014-10-24,18.93
2014-10-27,18.6
2014-10-28,19.309998999999998
2014-10-29,18.799999
2014-10-30,18.860001
2014-10-31,19.08
2014-11-03,19.030001000000002
2014-11-04,18.6
2014-11-05,18.59
2014-11-06,19.129998999999998
2014-11-07,19.280001000000002
2014-11-10,19.09
2014-11-11,19.1
2014-11-12,19.09
2014-11-13,18.73
2014-11-14,18.85
2014-11-17,18.6
2014-11-18,18.91
2014-11-19,18.620001000000002
2014-11-20,19.860001
2014-11-21,19.76
2014-11-24,19.1
2014-11-25,19.41
2014-11-26,18.969998999999998
2014-11-28,16.84
2014-12-01,16.58
2014-12-02,17.01
2014-12-03,17.299999
2014-12-04,16.879998999999998
2014-12-05,16.85
2014-12-08,15.98
2014-12-09,16.48
2014-12-10,15.79
2014-12-11,15.73
2014-12-12,15.26
2014-12-15,15.23
2014-12-16,15.5
2014-12-17,16.16
2014-12-18,16.379998999999998
2014-12-19,16.809998999999998
2014-12-22,16.93
2014-12-23,17.129998999999998
2014-12-24,17.0
2014-12-26,17.26
2014-12-29,17.23
2014-12-30,17.25
2014-12-31,16.950001
2015-01-02,16.959999
2015-01-05,16.52
2015-01-06,16.35
2015-01-07,16.309998999999998
2015-01-08,16.76
2015-01-09,16.110001
2015-01-12,15.77
2015-01-13,15.58
2015-01-14,15.41
2015-01-15,15.04
2015-01-16,15.77
2015-01-20,15.76
2015-01-21,16.610001
2015-01-22,16.41
2015-01-23,17.6
2015-01-26,17.549999
2015-01-27,16.809998999999998
2015-01-28,16.200001
2015-01-29,16.639999
2015-01-30,16.530001000000002
2015-02-02,17.67
2015-02-03,18.01
2015-02-04,17.33
2015-02-05,17.379998999999998
2015-02-06,17.6
2015-02-09,17.74
2015-02-10,17.719998999999998
2015-02-11,17.74
2015-02-12,17.98
2015-02-13,18.18
2015-02-17,17.879998999999998
2015-02-18,17.790001
2015-02-19,17.889999
2015-02-20,18.120001000000002
2015-02-23,17.99
2015-02-24,18.030001000000002
2015-02-25,18.16
2015-02-26,17.889999
2015-02-27,16.290001
2015-03-02,16.129998999999998
2015-03-03,15.59
2015-03-04,15.78
2015-03-05,15.81
2015-03-06,15.49
2015-03-09,15.56
2015-03-10,14.99
2015-03-11,15.0
2015-03-12,15.05
2015-03-13,14.68
2015-03-16,14.7
2015-03-17,14.51
2015-03-18,14.64
2015-03-19,14.28
2015-03-20,14.41
2015-03-23,14.61
2015-03-24,14.53
2015-03-25,14.38
2015-03-26,14.41
2015-03-27,14.26
2015-03-30,14.43
2015-03-31,14.48
2015-04-01,14.41
2015-04-02,14.62
2015-04-06,14.99
2015-04-07,14.61
2015-04-08,14.81
2015-04-09,15.11
2015-04-10,15.26
2015-04-13,15.03
2015-04-14,15.23
2015-04-15,15.64
2015-04-16,15.41
2015-04-17,15.44
2015-04-20,15.6
2015-04-21,15.62
2015-04-22,15.81
2015-04-23,16.08
2015-04-24,15.85
2015-04-27,15.74
2015-04-28,15.87
2015-04-29,17.059998999999998
2015-04-30,17.469998999999998
2015-05-01,17.379998999999998
2015-05-04,17.76
2015-05-05,17.799999
2015-05-06,18.110001
2015-05-07,18.0
2015-05-08,18.18
2015-05-11,18.219998999999998
2015-05-12,18.110001
2015-05-13,18.290001
2015-05-14,18.299999
2015-05-15,18.18
2015-05-18,18.41
2015-05-19,18.17
2015-05-20,18.709999
2015-05-21,18.540001
2015-05-22,18.299999
2015-05-26,18.15
2015-05-27,18.74
2015-05-28,18.67
2015-05-29,19.15
2015-06-01,19.23
2015-06-02,19.48
2015-06-03,19.360001
2015-06-04,19.59
2015-06-05,20.059998999999998
2015-06-08,20.030001000000002
2015-06-09,20.17
2015-06-10,20.35
2015-06-11,19.92
2015-06-12,19.879998999999998
2015-06-15,19.719998999999998
2015-06-16,19.77
2015-06-17,19.860001
2015-06-18,19.77
2015-06-19,20.48
2015-06-22,20.48
2015-06-23,20.6
2015-06-24,20.35
2015-06-25,19.99
2015-06-26,19.809998999999998
2015-06-29,19.27
2015-06-30,19.48
2015-07-01,19.24
2015-07-02,19.299999
2015-07-06,18.799999
2015-07-07,18.82
2015-07-08,18.379998999999998
2015-07-09,18.299999
2015-07-10,18.450001
2015-07-13,18.700001
2015-07-14,18.790001
2015-07-15,18.059998999999998
2015-07-16,18.120001000000002
2015-07-17,17.889999
2015-07-20,17.9
2015-07-21,18.059998999999998
2015-07-22,17.809998999999998
2015-07-23,17.57
2015-07-24,17.280001000000002
2015-07-27,17.139999
2015-07-28,17.469998999999998
2015-07-29,17.75
2015-07-30,17.66
2015-07-31,17.469998999999998
2015-08-03,17.25
2015-08-04,18.389999
2015-08-05,18.190001000000002
2015-08-06,18.83
2015-08-07,18.280001000000002
2015-08-10,18.969998999999998
2015-08-11,18.889999
2015-08-12,18.82
2015-08-13,18.530001000000002
2015-08-14,18.530001000000002
2015-08-17,18.549999
2015-08-18,18.379998999999998
2015-08-19,18.18
2015-08-20,17.5
2015-08-21,17.139999
2015-08-24,16.299999
2015-08-25,15.89
2015-08-26,16.27
2015-08-27,16.93
2015-08-28,17.25
2015-08-31,17.440001000000002
2015-09-01,16.83
2015-09-02,17.200001
2015-09-03,17.190001000000002
2015-09-04,16.860001
2015-09-08,17.299999
2015-09-09,17.01
2015-09-10,16.93
2015-09-11,17.030001000000002
2015-09-14,17.040001
2015-09-15,17.35
2015-09-16,17.49
2015-09-17,17.23
2015-09-18,16.68
2015-09-21,16.9
2015-09-22,16.799999
2015-09-23,16.200001
2015-09-24,16.610001
2015-09-25,16.299999
2015-09-28,15.9
2015-09-29,16.01
2015-09-30,16.66
2015-10-01,16.67
2015-10-02,17.389999
2015-10-05,18.41
2015-10-06,18.969998999999998
2015-10-07,19.309998999999998
2015-10-08,19.42
2015-10-09,19.549999
2015-10-12,19.389999
2015-10-13,19.110001
2015-10-14,18.879998999999998
2015-10-15,18.809998999999998
2015-10-16,18.33
2015-10-19,18.459999
2015-10-20,18.6
2015-10-21,18.18
2015-10-22,18.25
2015-10-23,18.469998999999998
2015-10-26,18.120001000000002
2015-10-27,17.799999
2015-10-28,18.309998999999998
2015-10-29,18.24
2015-10-30,18.440001000000002
2015-11-02,18.98
2015-11-03,19.41
2015-11-04,19.41
2015-11-05,19.49
2015-11-06,18.959999
2015-11-09,18.98
2015-11-10,19.190001000000002
2015-11-11,19.17
2015-11-12,18.08
2015-11-13,17.700001
2015-11-16,18.360001
2015-11-17,17.93
2015-11-18,18.58
2015-11-19,18.780001000000002
2015-11-20,18.57
2015-11-23,18.790001
2015-11-24,19.35
2015-11-25,19.25
2015-11-27,19.370001000000002
2015-11-30,19.440001000000002
2015-12-01,19.67
2015-12-02,19.66
2015-12-03,19.559998999999998
2015-12-04,19.450001
2015-12-07,18.32
2015-12-08,17.959999
2015-12-09,17.66
2015-12-10,17.469998999999998
2015-12-11,17.139999
2015-12-14,16.99
2015-12-15,17.360001
2015-12-16,17.459999
2015-12-17,17.0
2015-12-18,16.9
2015-12-21,16.889999
2015-12-22,17.139999
2015-12-23,17.66
2015-12-24,17.67
2015-12-28,17.200001
2015-12-29,17.290001
2015-12-30,16.969998999999998
2015-12-31,16.92
2016-01-04,16.950001
2016-01-05,16.41
2016-01-06,16.15
2016-01-07,15.39
2016-01-08,15.05
2016-01-11,14.92
2016-01-12,15.04
2016-01-13,14.88
2016-01-14,14.81
