Date,OPB
2018-12-14,19.139999
2018-12-17,18.889999
2018-12-18,18.82
2018-12-19,18.26
2018-12-20,18.110001
2018-12-21,18.02
2018-12-24,17.959999
2018-12-26,18.940001000000002
2018-12-27,19.07
2018-12-28,19.49
2018-12-31,19.59
2019-01-02,19.66
2019-01-03,19.74
2019-01-04,20.25
2019-01-07,20.5
2019-01-08,20.559998999999998
2019-01-09,20.4
2019-01-10,20.5
2019-01-11,20.040001
2019-01-14,20.120001000000002
2019-01-15,20.040001
2019-01-16,20.959999
2019-01-17,20.99
2019-01-18,21.620001000000002
2019-01-22,21.23
2019-01-23,21.08
2019-01-24,20.969998999999998
2019-01-25,20.9
2019-01-28,21.959999
2019-01-29,21.74
2019-01-30,21.15
2019-01-31,20.9
2019-02-01,20.74
2019-02-04,21.17
2019-02-05,21.290001
2019-02-06,21.360001
2019-02-07,21.51
2019-02-08,21.360001
2019-02-11,21.719998999999998
2019-02-12,21.68
2019-02-13,21.799999
2019-02-14,21.68
2019-02-15,22.030001000000002
2019-02-19,22.18
2019-02-20,22.59
2019-02-21,22.32
2019-02-22,22.469998999999998
2019-02-25,22.709999
2019-02-26,22.42
2019-02-27,22.75
2019-02-28,22.77
2019-03-01,22.82
2019-03-04,22.82
2019-03-05,22.809998999999998
2019-03-06,21.92
2019-03-07,21.1
2019-03-08,21.1
2019-03-11,21.049999
2019-03-12,20.99
2019-03-13,21.290001
2019-03-14,21.360001
2019-03-15,21.66
2019-03-18,21.639999
2019-03-19,21.299999
2019-03-20,20.68
2019-03-21,20.309998999999998
2019-03-22,19.209999
2019-03-25,19.370001000000002
2019-03-26,19.540001
2019-03-27,19.809998999999998
2019-03-28,19.870001000000002
2019-03-29,19.799999
2019-04-01,20.379998999999998
2019-04-02,20.790001
2019-04-03,20.77
2019-04-04,20.940001000000002
2019-04-05,21.129998999999998
2019-04-08,20.780001000000002
2019-04-09,20.48
2019-04-10,20.74
2019-04-11,20.92
2019-04-12,21.4
2019-04-15,21.09
2019-04-16,21.639999
2019-04-17,21.780001000000002
2019-04-18,21.290001
2019-04-22,21.08
2019-04-23,21.440001000000002
2019-04-24,21.360001
2019-04-25,21.52
2019-04-26,21.809998999999998
2019-04-29,21.959999
2019-04-30,21.870001000000002
2019-05-01,22.030001000000002
2019-05-02,21.83
2019-05-03,22.27
2019-05-06,22.030001000000002
2019-05-07,22.030001000000002
2019-05-08,21.68
2019-05-09,21.709999
2019-05-10,21.49
2019-05-13,20.84
2019-05-14,21.27
2019-05-15,20.99
2019-05-16,21.219998999999998
2019-05-17,21.209999
2019-05-20,21.16
2019-05-21,21.280001000000002
2019-05-22,21.1
2019-05-23,20.66
2019-05-24,20.809998999999998
2019-05-28,20.530001000000002
2019-05-29,20.889999
2019-05-30,20.540001
2019-05-31,20.07
2019-06-03,19.99
2019-06-04,20.459999
2019-06-05,20.41
2019-06-06,20.219998999999998
2019-06-07,20.290001
2019-06-10,20.76
2019-06-11,20.690001000000002
2019-06-12,20.639999
2019-06-13,20.76
2019-06-14,20.77
2019-06-17,20.76
2019-06-18,21.15
2019-06-19,21.27
2019-06-20,21.17
2019-06-21,20.98
2019-06-24,20.51
2019-06-25,20.9
2019-06-26,21.110001
2019-06-27,21.18
2019-06-28,21.110001
2019-07-01,21.16
2019-07-02,21.08
2019-07-03,21.27
2019-07-05,21.459999
2019-07-08,21.25
2019-07-09,21.049999
2019-07-10,20.809998999999998
2019-07-11,20.98
2019-07-12,21.08
2019-07-15,20.75
2019-07-16,20.75
2019-07-17,20.709999
2019-07-18,20.809998999999998
2019-07-19,20.98
2019-07-22,20.99
2019-07-23,21.23
2019-07-24,21.91
2019-07-25,21.809998999999998
2019-07-26,22.26
2019-07-29,22.290001
2019-07-30,22.59
2019-07-31,22.41
2019-08-01,21.76
2019-08-02,21.35
2019-08-05,20.49
2019-08-06,20.690001000000002
2019-08-07,20.33
2019-08-08,20.809998999999998
2019-08-09,20.66
2019-08-12,20.639999
2019-08-13,20.84
2019-08-14,20.43
2019-08-15,20.25
2019-08-16,20.540001
2019-08-19,20.719998999999998
2019-08-20,20.440001000000002
2019-08-21,20.59
2019-08-22,20.93
2019-08-23,20.290001
2019-08-26,20.559998999999998
2019-08-27,20.25
2019-08-28,20.18
2019-08-29,20.780001000000002
2019-08-30,20.76
2019-09-03,20.41
2019-09-04,20.43
2019-09-05,20.780001000000002
2019-09-06,20.58
2019-09-09,21.209999
2019-09-10,21.459999
2019-09-11,22.129998999999998
2019-09-12,22.309998999999998
2019-09-13,22.49
2019-09-16,22.49
2019-09-17,22.219998999999998
2019-09-18,22.17
2019-09-19,22.030001000000002
2019-09-20,21.85
2019-09-23,21.9
2019-09-24,21.27
2019-09-25,21.98
2019-09-26,21.809998999999998
2019-09-27,21.9
2019-09-30,21.77
2019-10-01,21.309998999999998
2019-10-02,21.76
2019-10-03,21.51
2019-10-04,22.049999
2019-10-07,22.25
2019-10-08,21.51
2019-10-09,21.5
2019-10-10,21.620001000000002
2019-10-11,22.0
2019-10-14,22.139999
2019-10-15,22.48
2019-10-16,22.74
2019-10-17,22.83
2019-10-18,23.17
2019-10-21,23.709999
2019-10-22,23.98
2019-10-23,23.889999
2019-10-24,23.98
2019-10-25,23.809998999999998
2019-10-28,24.809998999999998
2019-10-29,24.790001
2019-10-30,25.059998999999998
2019-10-31,24.790001
2019-11-01,25.07
2019-11-04,25.200001
2019-11-05,25.495001000000002
2019-11-06,25.24
2019-11-07,25.65
2019-11-08,25.379998999999998
2019-11-11,25.51
2019-11-12,25.91
2019-11-13,25.73
2019-11-14,25.860001
2019-11-15,25.98
2019-11-18,25.799999
2019-11-19,25.969998999999998
2019-11-20,25.93
2019-11-21,25.780001000000002
2019-11-22,25.809998999999998
2019-11-25,25.91
2019-11-26,25.65
2019-11-27,25.65
2019-11-29,25.709999
2019-12-02,25.370001000000002
2019-12-03,24.940001000000002
2019-12-04,25.049999
2019-12-05,25.08
2019-12-06,25.389999
2019-12-09,25.24
2019-12-10,25.389999
2019-12-11,25.379998999999998
2019-12-12,26.35
2019-12-13,26.01
2019-12-16,26.200001
2019-12-17,26.4
2019-12-18,26.379998999999998
2019-12-19,26.360001
2019-12-20,26.43
2019-12-23,26.26
2019-12-24,26.290001
2019-12-26,26.219998999999998
2019-12-27,25.99
2019-12-30,25.879998999999998
2019-12-31,25.870001000000002
2020-01-02,25.85
2020-01-03,25.66
2020-01-06,25.57
2020-01-07,25.51
2020-01-08,25.75
2020-01-09,25.65
2020-01-10,25.23
2020-01-13,25.59
2020-01-14,25.5
2020-01-15,25.290001
2020-01-16,25.42
2020-01-17,25.48
2020-01-21,25.32
2020-01-22,25.299999
2020-01-23,25.16
2020-01-24,24.790001
2020-01-27,25.58
2020-01-28,26.450001
2020-01-29,26.469998999999998
2020-01-30,27.02
2020-01-31,26.635
2020-02-03,26.475
2020-02-04,26.785
2020-02-05,27.530001000000002
2020-02-06,27.43
2020-02-07,26.9
2020-02-10,27.200001
2020-02-11,27.440001000000002
2020-02-12,27.49
2020-02-13,27.93
2020-02-14,28.120001000000002
2020-02-18,27.875
2020-02-19,27.855
2020-02-20,27.74
2020-02-21,27.790001
2020-02-24,27.0
2020-02-25,25.969998999999998
2020-02-26,25.950001
2020-02-27,24.540001
2020-02-28,23.67
2020-03-02,25.129998999999998
2020-03-03,24.02
2020-03-04,24.4
2020-03-05,23.290001
2020-03-06,22.15
2020-03-09,17.83
2020-03-10,19.040001
2020-03-11,16.85
2020-03-12,16.49
2020-03-13,18.27
2020-03-16,15.08
2020-03-17,16.719998999999998
2020-03-18,14.48
2020-03-19,16.41
2020-03-20,14.53
2020-03-23,14.06
2020-03-24,15.04
2020-03-25,15.01
2020-03-26,16.66
2020-03-27,15.83
2020-03-30,16.549999
2020-03-31,17.33
2020-04-01,15.64
2020-04-02,16.030001000000002
2020-04-03,14.25
2020-04-06,15.01
2020-04-07,15.9
2020-04-08,16.23
2020-04-09,18.0
2020-04-13,16.84
2020-04-14,17.030001000000002
2020-04-15,15.94
2020-04-16,15.27
2020-04-17,16.700001
2020-04-20,16.110001
2020-04-21,15.87
2020-04-22,15.69
2020-04-23,16.27
2020-04-24,16.5
2020-04-27,17.76
2020-04-28,18.940001000000002
2020-04-29,19.280001000000002
2020-04-30,19.219998999999998
2020-05-01,17.889999
2020-05-04,17.639999
2020-05-05,17.85
2020-05-06,16.700001
2020-05-07,17.32
2020-05-08,18.59
