Date,CFX
2017-08-10,39.849998
2017-08-11,40.009997999999996
2017-08-14,40.349998
2017-08-15,39.630001
2017-08-16,39.84
2017-08-17,38.220001
2017-08-18,37.82
2017-08-21,37.41
2017-08-22,38.349998
2017-08-23,37.900002
2017-08-24,37.740002000000004
2017-08-25,39.080002
2017-08-28,38.790001000000004
2017-08-29,38.84
2017-08-30,39.43
2017-08-31,39.880001
2017-09-01,40.59
2017-09-05,40.040001000000004
2017-09-06,39.560001
2017-09-07,39.360001000000004
2017-09-08,39.68
2017-09-11,40.919998
2017-09-12,41.200001
2017-09-13,41.290001000000004
2017-09-14,41.369999
2017-09-15,41.369999
2017-09-18,41.52
2017-09-19,41.77
2017-09-20,41.830002
2017-09-21,41.689999
2017-09-22,42.740002000000004
2017-09-25,42.060001
2017-09-26,41.650002
2017-09-27,42.060001
2017-09-28,41.939999
2017-09-29,41.639998999999996
2017-10-02,42.049999
2017-10-03,42.349998
2017-10-04,42.279999
2017-10-05,42.299999
2017-10-06,42.16
2017-10-09,42.349998
2017-10-10,41.82
2017-10-11,42.029999
2017-10-12,42.029999
2017-10-13,42.259997999999996
2017-10-16,42.790001000000004
2017-10-17,42.5
2017-10-18,41.950001
2017-10-19,42.0
2017-10-20,42.75
2017-10-23,42.709998999999996
2017-10-24,43.16
2017-10-25,42.52
2017-10-26,42.779999
2017-10-27,42.220001
2017-10-30,41.610001000000004
2017-10-31,41.709998999999996
2017-11-01,41.560001
2017-11-02,41.810001
2017-11-03,42.330002
2017-11-06,36.919998
2017-11-07,36.950001
2017-11-08,36.740002000000004
2017-11-09,36.18
2017-11-10,36.529999
2017-11-13,36.240002000000004
2017-11-14,35.299999
2017-11-15,34.880001
2017-11-16,35.490002000000004
2017-11-17,35.540001000000004
2017-11-20,35.439999
2017-11-21,36.299999
2017-11-22,36.470001
2017-11-24,36.169998
2017-11-27,36.720001
2017-11-28,36.720001
2017-11-29,36.490002000000004
2017-11-30,37.259997999999996
2017-12-01,37.080002
2017-12-04,37.330002
2017-12-05,36.529999
2017-12-06,36.41
2017-12-07,36.549999
2017-12-08,36.810001
2017-12-11,36.400002
2017-12-12,36.799999
2017-12-13,36.810001
2017-12-14,36.689999
2017-12-15,36.860001000000004
2017-12-18,38.16
2017-12-19,38.540001000000004
2017-12-20,39.169998
2017-12-21,39.119999
2017-12-22,38.849998
2017-12-26,39.299999
2017-12-27,39.419998
2017-12-28,39.75
2017-12-29,39.619999
2018-01-02,39.82
2018-01-03,40.209998999999996
2018-01-04,40.560001
2018-01-05,40.75
2018-01-08,40.860001000000004
2018-01-09,41.41
2018-01-10,41.09
2018-01-11,41.41
2018-01-12,41.759997999999996
2018-01-16,41.27
2018-01-17,41.389998999999996
2018-01-18,41.27
2018-01-19,41.470001
2018-01-22,40.830002
2018-01-23,40.669998
2018-01-24,40.57
2018-01-25,40.560001
2018-01-26,41.040001000000004
2018-01-29,40.740002000000004
2018-01-30,40.360001000000004
2018-01-31,40.02
2018-02-01,40.200001
2018-02-02,39.0
2018-02-05,37.630001
2018-02-06,34.259997999999996
2018-02-07,34.439999
2018-02-08,32.950001
2018-02-09,32.27
2018-02-12,33.040001000000004
2018-02-13,32.959998999999996
2018-02-14,33.220001
2018-02-15,33.439999
2018-02-16,33.290001000000004
2018-02-20,33.169998
2018-02-21,33.360001000000004
2018-02-22,33.099998
2018-02-23,33.110001000000004
2018-02-26,33.09
2018-02-27,32.869999
2018-02-28,31.790001
2018-03-01,31.709999
2018-03-02,31.719998999999998
2018-03-05,32.259997999999996
2018-03-06,33.060001
2018-03-07,32.759997999999996
2018-03-08,33.41
2018-03-09,33.779999
2018-03-12,33.5
2018-03-13,33.310001
2018-03-14,33.169998
2018-03-15,32.549999
2018-03-16,32.73
2018-03-19,32.34
2018-03-20,32.540001000000004
2018-03-21,32.580002
2018-03-22,31.66
2018-03-23,30.92
2018-03-26,31.75
2018-03-27,31.040001
2018-03-28,31.09
2018-03-29,31.9
2018-04-02,30.799999
2018-04-03,30.969998999999998
2018-04-04,31.309998999999998
2018-04-05,31.93
2018-04-06,30.41
2018-04-09,30.0
2018-04-10,31.01
2018-04-11,31.370001000000002
2018-04-12,31.41
2018-04-13,31.6
2018-04-16,32.080002
2018-04-17,32.25
2018-04-18,32.549999
2018-04-19,32.68
2018-04-20,32.509997999999996
2018-04-23,32.119999
2018-04-24,31.59
2018-04-25,31.969998999999998
2018-04-26,31.73
2018-04-27,31.51
2018-04-30,31.01
2018-05-01,30.83
2018-05-02,30.43
2018-05-03,29.950001
2018-05-04,31.110001
2018-05-07,31.76
2018-05-08,32.040001000000004
2018-05-09,32.330002
2018-05-10,32.630001
2018-05-11,32.400002
2018-05-14,32.200001
2018-05-15,32.009997999999996
2018-05-16,32.18
2018-05-17,32.540001000000004
2018-05-18,32.77
2018-05-21,33.369999
2018-05-22,32.529999
2018-05-23,32.439999
2018-05-24,32.240002000000004
2018-05-25,31.530001000000002
2018-05-29,31.34
2018-05-30,32.220001
2018-05-31,30.58
2018-06-01,30.77
2018-06-04,29.84
2018-06-05,30.26
2018-06-06,31.24
2018-06-07,31.530001000000002
2018-06-08,31.610001
2018-06-11,32.16
2018-06-12,31.93
2018-06-13,30.700001
2018-06-14,30.92
2018-06-15,30.65
2018-06-18,31.0
2018-06-19,30.200001
2018-06-20,30.32
2018-06-21,30.15
2018-06-22,30.32
2018-06-25,30.08
2018-06-26,30.35
2018-06-27,30.23
2018-06-28,30.370001000000002
2018-06-29,30.65
2018-07-02,30.030001000000002
2018-07-03,30.110001
2018-07-05,30.52
2018-07-06,30.51
2018-07-09,31.24
2018-07-10,31.280001000000002
2018-07-11,30.41
2018-07-12,30.5
2018-07-13,30.93
2018-07-16,30.02
2018-07-17,30.190001000000002
2018-07-18,30.35
2018-07-19,30.68
2018-07-20,30.200001
2018-07-23,29.9
2018-07-24,30.219998999999998
2018-07-25,30.540001
2018-07-26,30.889999
2018-07-27,31.0
2018-07-30,31.290001
2018-07-31,32.299999
2018-08-01,31.629998999999998
2018-08-02,31.52
2018-08-03,31.969998999999998
2018-08-06,33.18
2018-08-07,33.73
2018-08-08,33.279999
2018-08-09,33.07
2018-08-10,32.23
2018-08-13,31.549999
2018-08-14,31.5
2018-08-15,31.1
2018-08-16,31.530001000000002
2018-08-17,32.689999
2018-08-20,33.299999
2018-08-21,33.740002000000004
2018-08-22,33.950001
2018-08-23,33.66
2018-08-24,34.0
2018-08-27,34.790001000000004
2018-08-28,34.82
2018-08-29,35.360001000000004
2018-08-30,35.029999
2018-08-31,34.919998
2018-09-04,35.52
2018-09-05,36.110001000000004
2018-09-06,35.360001000000004
2018-09-07,35.439999
2018-09-10,35.669998
2018-09-11,35.549999
2018-09-12,34.630001
2018-09-13,35.209998999999996
2018-09-14,35.599998
2018-09-17,35.450001
2018-09-18,35.91
2018-09-19,36.369999
2018-09-20,36.490002000000004
2018-09-21,36.470001
2018-09-24,36.009997999999996
2018-09-25,36.049999
2018-09-26,35.73
2018-09-27,36.009997999999996
2018-09-28,36.060001
2018-10-01,36.290001000000004
2018-10-02,36.419998
2018-10-03,36.52
2018-10-04,36.16
2018-10-05,35.43
2018-10-08,35.580002
2018-10-09,34.720001
2018-10-10,32.950001
2018-10-11,32.07
2018-10-12,32.290001000000004
2018-10-15,32.43
2018-10-16,33.209998999999996
2018-10-17,33.18
2018-10-18,31.860001
2018-10-19,31.09
2018-10-22,30.879998999999998
2018-10-23,30.299999
2018-10-24,27.91
2018-10-25,27.559998999999998
2018-10-26,27.83
2018-10-29,28.040001
2018-10-30,28.139999
2018-10-31,28.030001000000002
2018-11-01,28.85
2018-11-02,28.93
2018-11-05,28.219998999999998
2018-11-06,28.959999
2018-11-07,29.030001000000002
2018-11-08,28.73
2018-11-09,28.09
2018-11-12,27.799999
2018-11-13,27.280001000000002
2018-11-14,27.16
2018-11-15,27.719998999999998
2018-11-16,27.98
2018-11-19,23.719998999999998
2018-11-20,24.01
2018-11-21,24.68
2018-11-23,24.43
2018-11-26,24.610001
2018-11-27,23.870001000000002
2018-11-28,24.299999
2018-11-29,25.030001000000002
2018-11-30,24.940001000000002
2018-12-03,25.57
2018-12-04,24.27
2018-12-06,23.9
2018-12-07,23.049999
2018-12-10,22.75
2018-12-11,22.040001
2018-12-12,22.610001
2018-12-13,21.6
2018-12-14,21.02
2018-12-17,20.549999
2018-12-18,20.940001000000002
2018-12-19,21.02
2018-12-20,20.219998999999998
2018-12-21,19.93
2018-12-24,19.200001
2018-12-26,20.35
2018-12-27,20.26
2018-12-28,20.35
2018-12-31,20.9
2019-01-02,20.91
2019-01-03,20.190001000000002
2019-01-04,21.15
2019-01-07,21.870001000000002
2019-01-08,20.809998999999998
2019-01-09,21.16
2019-01-10,21.889999
2019-01-11,21.940001000000002
2019-01-14,22.120001000000002
2019-01-15,21.959999
2019-01-16,22.120001000000002
2019-01-17,22.73
2019-01-18,23.879998999999998
2019-01-22,23.51
2019-01-23,23.209999
2019-01-24,24.16
2019-01-25,24.690001000000002
2019-01-28,23.950001
2019-01-29,24.690001000000002
2019-01-30,25.01
2019-01-31,24.75
2019-02-01,24.860001
2019-02-04,25.24
2019-02-05,25.120001000000002
2019-02-06,25.08
2019-02-07,24.360001
2019-02-08,24.139999
2019-02-11,24.389999
2019-02-12,24.65
2019-02-13,26.17
2019-02-14,25.950001
2019-02-15,26.32
2019-02-19,26.889999
2019-02-20,27.07
2019-02-21,26.690001000000002
2019-02-22,26.84
2019-02-25,26.879998999999998
2019-02-26,26.82
2019-02-27,26.719998999999998
2019-02-28,26.459999
2019-03-01,26.52
2019-03-04,26.469998999999998
2019-03-05,26.309998999999998
2019-03-06,26.02
2019-03-07,25.940001000000002
2019-03-08,26.17
2019-03-11,27.5
2019-03-12,28.370001000000002
2019-03-13,28.6
2019-03-14,28.23
2019-03-15,28.34
2019-03-18,29.280001000000002
2019-03-19,29.23
2019-03-20,29.25
2019-03-21,29.23
2019-03-22,27.860001
2019-03-25,27.969998999999998
2019-03-26,28.4
2019-03-27,28.48
2019-03-28,28.709999
2019-03-29,29.68
2019-04-01,30.15
2019-04-02,30.09
2019-04-03,29.85
2019-04-04,30.24
2019-04-05,30.610001
2019-04-08,30.59
2019-04-09,29.98
2019-04-10,30.040001
2019-04-11,30.459999
2019-04-12,30.459999
2019-04-15,30.43
2019-04-16,30.66
2019-04-17,30.4
2019-04-18,30.370001000000002
2019-04-22,30.219998999999998
2019-04-23,30.360001
2019-04-24,30.49
2019-04-25,29.17
2019-04-26,29.690001000000002
2019-04-29,30.27
2019-04-30,30.17
2019-05-01,29.98
2019-05-02,29.75
2019-05-03,30.27
2019-05-06,29.66
2019-05-07,28.34
2019-05-08,26.99
2019-05-09,26.77
2019-05-10,27.040001
2019-05-13,26.5
2019-05-14,25.93
2019-05-15,26.49
2019-05-16,27.440001000000002
2019-05-17,26.9
2019-05-20,27.299999
2019-05-21,27.709999
2019-05-22,26.42
2019-05-23,25.110001
2019-05-24,25.07
2019-05-28,25.209999
2019-05-29,25.52
2019-05-30,25.809998999999998
2019-05-31,25.1
2019-06-03,25.92
2019-06-04,26.93
2019-06-05,26.959999
2019-06-06,26.73
2019-06-07,27.02
2019-06-10,27.0
2019-06-11,26.67
2019-06-12,26.07
2019-06-13,25.969998999999998
2019-06-14,25.4
2019-06-17,25.16
2019-06-18,26.370001000000002
2019-06-19,26.629998999999998
2019-06-20,27.27
2019-06-21,27.049999
2019-06-24,26.540001
2019-06-25,26.5
2019-06-26,26.83
2019-06-27,27.07
2019-06-28,28.030001000000002
2019-07-01,27.610001
2019-07-02,27.040001
2019-07-03,27.200001
2019-07-05,27.02
2019-07-08,26.73
2019-07-09,26.299999
2019-07-10,26.18
2019-07-11,26.34
2019-07-12,27.139999
2019-07-15,27.1
2019-07-16,27.52
2019-07-17,26.74
2019-07-18,26.559998999999998
2019-07-19,27.33
2019-07-22,27.01
2019-07-23,28.309998999999998
2019-07-24,29.139999
2019-07-25,28.43
2019-07-26,28.49
2019-07-29,28.139999
2019-07-30,28.15
2019-07-31,27.68
2019-08-01,26.25
2019-08-02,25.43
2019-08-05,24.709999
2019-08-06,28.450001
2019-08-07,26.67
2019-08-08,26.65
2019-08-09,26.01
2019-08-12,25.85
2019-08-13,26.32
2019-08-14,25.459999
2019-08-15,25.33
2019-08-16,26.379998999999998
2019-08-19,26.85
2019-08-20,26.620001000000002
2019-08-21,26.9
2019-08-22,26.74
2019-08-23,25.91
2019-08-26,25.440001000000002
2019-08-27,24.77
2019-08-28,25.32
2019-08-29,26.68
2019-08-30,27.200001
2019-09-03,26.17
2019-09-04,26.77
2019-09-05,28.440001000000002
2019-09-06,28.65
2019-09-09,29.02
2019-09-10,29.610001
2019-09-11,30.75
2019-09-12,30.5
2019-09-13,30.59
2019-09-16,30.51
2019-09-17,29.530001000000002
2019-09-18,28.82
2019-09-19,28.799999
2019-09-20,28.5
2019-09-23,28.58
2019-09-24,27.83
2019-09-25,28.469998999999998
2019-09-26,28.23
2019-09-27,28.620001000000002
2019-09-30,29.059998999999998
2019-10-01,28.219998999999998
2019-10-02,27.9
2019-10-03,28.24
2019-10-04,28.530001000000002
2019-10-07,28.0
2019-10-08,26.92
2019-10-09,26.76
2019-10-10,27.23
2019-10-11,28.93
2019-10-14,28.549999
2019-10-15,29.0
2019-10-16,28.91
2019-10-17,29.92
2019-10-18,30.17
2019-10-21,30.610001
2019-10-22,31.299999
2019-10-23,31.9
2019-10-24,31.610001
2019-10-25,32.509997999999996
2019-10-28,32.080002
2019-10-29,32.349998
2019-10-30,31.799999
2019-10-31,33.599998
2019-11-01,34.84
2019-11-04,36.099998
2019-11-05,35.470001
2019-11-06,34.130001
2019-11-07,34.290001000000004
2019-11-08,34.169998
2019-11-11,34.02
2019-11-12,34.07
2019-11-13,33.82
2019-11-14,33.400002
2019-11-15,33.540001000000004
2019-11-18,33.360001000000004
2019-11-19,33.43
2019-11-20,32.959998999999996
2019-11-21,32.709998999999996
2019-11-22,32.759997999999996
2019-11-25,34.009997999999996
2019-11-26,34.369999
2019-11-27,34.34
2019-11-29,33.700001
2019-12-02,33.32
2019-12-03,33.43
2019-12-04,34.119999
2019-12-05,34.619999
2019-12-06,34.849998
2019-12-09,34.540001000000004
2019-12-10,34.299999
2019-12-11,35.189999
2019-12-12,35.75
2019-12-13,35.110001000000004
2019-12-16,34.549999
2019-12-17,34.380001
2019-12-18,35.700001
2019-12-19,35.220001
2019-12-20,35.57
2019-12-23,35.990002000000004
2019-12-24,36.099998
2019-12-26,36.459998999999996
2019-12-27,36.299999
2019-12-30,36.139998999999996
2019-12-31,36.380001
2020-01-02,37.009997999999996
2020-01-03,36.939999
2020-01-06,37.099998
2020-01-07,37.639998999999996
2020-01-08,37.52
2020-01-09,37.59
2020-01-10,36.93
2020-01-13,37.720001
2020-01-14,37.5
2020-01-15,37.290001000000004
2020-01-16,38.23
2020-01-17,38.07
2020-01-21,37.169998
2020-01-22,36.84
2020-01-23,37.400002
2020-01-24,37.119999
2020-01-27,36.060001
2020-01-28,36.75
2020-01-29,37.400002
2020-01-30,36.84
2020-01-31,35.16
2020-02-03,36.02
2020-02-04,36.84
2020-02-05,37.830002
2020-02-06,37.369999
2020-02-07,36.380001
2020-02-10,36.23
2020-02-11,36.639998999999996
2020-02-12,37.310001
2020-02-13,37.02
2020-02-14,36.639998999999996
2020-02-18,36.439999
2020-02-19,36.459998999999996
2020-02-20,36.650002
2020-02-21,38.900002
2020-02-24,37.669998
2020-02-25,35.880001
2020-02-26,34.779999
2020-02-27,33.439999
2020-02-28,33.470001
2020-03-02,34.240002000000004
2020-03-03,33.599998
2020-03-04,35.200001
2020-03-05,32.220001
2020-03-06,30.370001000000002
2020-03-09,26.219998999999998
2020-03-10,28.440001000000002
2020-03-11,25.639999
2020-03-12,21.370001000000002
2020-03-13,23.5
2020-03-16,19.83
2020-03-17,19.700001
2020-03-18,14.64
2020-03-19,16.0
2020-03-20,16.4
2020-03-23,15.0
2020-03-24,17.040001
2020-03-25,19.389999
2020-03-26,20.91
2020-03-27,18.93
2020-03-30,19.49
2020-03-31,19.799999
2020-04-01,17.370001000000002
2020-04-02,18.17
2020-04-03,16.290001
2020-04-06,20.120001000000002
2020-04-07,20.530001000000002
2020-04-08,22.9
2020-04-09,22.92
2020-04-13,22.5
2020-04-14,23.120001000000002
2020-04-15,21.129998999999998
2020-04-16,21.450001
2020-04-17,23.27
2020-04-20,23.24
2020-04-21,22.469998999999998
2020-04-22,22.799999
2020-04-23,23.42
2020-04-24,23.110001
2020-04-27,24.530001000000002
2020-04-28,24.959999
2020-04-29,27.200001
2020-04-30,25.790001
2020-05-01,23.780001000000002
2020-05-04,23.59
2020-05-05,24.110001
2020-05-06,23.629998999999998
2020-05-07,25.75
2020-05-08,27.08
