Date,TERP
2019-06-14,13.88
2019-06-17,14.04
2019-06-18,14.0
2019-06-19,14.26
2019-06-20,14.4
2019-06-21,14.43
2019-06-24,14.41
2019-06-25,14.35
2019-06-26,14.06
2019-06-27,14.09
2019-06-28,14.3
2019-07-01,14.29
2019-07-02,14.55
2019-07-03,14.77
2019-07-05,14.56
2019-07-08,14.53
2019-07-09,14.59
2019-07-10,14.86
2019-07-11,14.69
2019-07-12,14.27
2019-07-15,14.43
2019-07-16,14.62
2019-07-17,14.8
2019-07-18,14.86
2019-07-19,14.58
2019-07-22,14.62
2019-07-23,14.78
2019-07-24,15.16
2019-07-25,15.19
2019-07-26,15.27
2019-07-29,15.34
2019-07-30,15.49
2019-07-31,15.41
2019-08-01,15.54
2019-08-02,15.73
2019-08-05,15.33
2019-08-06,15.52
2019-08-07,16.0
2019-08-08,16.309998999999998
2019-08-09,16.18
2019-08-12,16.75
2019-08-13,16.969998999999998
2019-08-14,16.93
2019-08-15,16.790001
2019-08-16,16.92
2019-08-19,16.73
2019-08-20,16.67
2019-08-21,16.75
2019-08-22,16.959999
2019-08-23,16.690001000000002
2019-08-26,16.91
2019-08-27,16.959999
2019-08-28,17.0
2019-08-29,17.110001
2019-08-30,16.959999
2019-09-03,16.940001000000002
2019-09-04,17.049999
2019-09-05,16.93
2019-09-06,16.85
2019-09-09,16.66
2019-09-10,16.73
2019-09-11,16.780001000000002
2019-09-12,16.99
2019-09-13,16.780001000000002
2019-09-16,16.9
2019-09-17,17.58
2019-09-18,17.35
2019-09-19,17.73
2019-09-20,17.57
2019-09-23,17.875
2019-09-24,17.709999
2019-09-25,17.870001000000002
2019-09-26,17.885
2019-09-27,17.83
2019-09-30,18.225
2019-10-01,18.25
2019-10-02,18.15
2019-10-03,17.200001
2019-10-04,17.045
2019-10-07,17.280001000000002
2019-10-08,16.889999
2019-10-09,17.030001000000002
2019-10-10,17.030001000000002
2019-10-11,16.969998999999998
2019-10-14,16.860001
2019-10-15,16.74
2019-10-16,16.860001
2019-10-17,16.9
2019-10-18,17.055
2019-10-21,17.059998999999998
2019-10-22,16.475
2019-10-23,16.790001
2019-10-24,16.73
2019-10-25,16.639999
2019-10-28,16.469998999999998
2019-10-29,16.66
2019-10-30,16.879998999999998
2019-10-31,16.98
2019-11-01,16.940001000000002
2019-11-04,16.969998999999998
2019-11-05,16.76
2019-11-06,16.68
2019-11-07,16.465
2019-11-08,16.5
2019-11-11,16.559998999999998
2019-11-12,15.16
2019-11-13,15.36
2019-11-14,15.745
2019-11-15,15.6
2019-11-18,15.51
2019-11-19,15.72
2019-11-20,15.8
2019-11-21,15.75
2019-11-22,15.54
2019-11-25,15.62
2019-11-26,15.58
2019-11-27,15.79
2019-11-29,15.51
2019-12-02,15.37
2019-12-03,15.48
2019-12-04,15.41
2019-12-05,15.48
2019-12-06,15.56
2019-12-09,15.41
2019-12-10,15.34
2019-12-11,15.43
2019-12-12,15.05
2019-12-13,14.97
2019-12-16,15.18
2019-12-17,15.22
2019-12-18,15.18
2019-12-19,15.16
2019-12-20,15.25
2019-12-23,15.15
2019-12-24,15.19
2019-12-26,15.16
2019-12-27,15.19
2019-12-30,15.41
2019-12-31,15.39
2020-01-02,15.35
2020-01-03,15.455
2020-01-06,15.35
2020-01-07,15.34
2020-01-08,15.46
2020-01-09,15.52
2020-01-10,15.6
2020-01-13,17.16
2020-01-14,17.209999
2020-01-15,17.35
2020-01-16,17.275
2020-01-17,17.290001
2020-01-21,17.309998999999998
2020-01-22,17.23
2020-01-23,17.299999
2020-01-24,17.309998999999998
2020-01-27,17.17
2020-01-28,17.51
2020-01-29,17.65
2020-01-30,17.940001000000002
2020-01-31,18.09
2020-02-03,18.25
2020-02-04,18.33
2020-02-05,18.690001000000002
2020-02-06,19.27
2020-02-07,19.379998999999998
2020-02-10,19.75
2020-02-11,19.959999
2020-02-12,20.110001
2020-02-13,20.34
2020-02-14,20.559998999999998
2020-02-18,21.18
2020-02-19,21.35
2020-02-20,21.299999
2020-02-21,21.15
2020-02-24,20.43
2020-02-25,19.540001
2020-02-26,19.695
2020-02-27,18.700001
2020-02-28,18.790001
2020-03-02,19.67
2020-03-03,20.0
2020-03-04,20.290001
2020-03-05,19.950001
2020-03-06,19.790001
2020-03-09,17.41
2020-03-10,17.690001000000002
2020-03-11,16.290001
2020-03-12,13.5
2020-03-13,14.77
2020-03-16,12.01
2020-03-17,15.17
2020-03-18,13.2
2020-03-19,13.54
2020-03-20,13.9
2020-03-23,11.57
2020-03-24,13.43
2020-03-25,15.66
2020-03-26,16.0
2020-03-27,15.16
2020-03-30,15.42
2020-03-31,15.77
2020-04-01,14.69
2020-04-02,14.8
2020-04-03,14.71
2020-04-06,15.99
2020-04-07,16.18
2020-04-08,16.75
2020-04-09,16.969998999999998
2020-04-13,16.84
2020-04-14,17.200001
2020-04-15,16.639999
2020-04-16,16.74
2020-04-17,17.51
2020-04-20,17.07
2020-04-21,16.219998999999998
2020-04-22,16.450001
2020-04-23,16.35
2020-04-24,16.42
2020-04-27,17.1
2020-04-28,17.25
2020-04-29,17.84
2020-04-30,17.32
2020-05-01,16.82
2020-05-04,16.4
2020-05-05,16.85
2020-05-06,17.219998999999998
2020-05-07,17.639999
2020-05-08,18.35
