Date,RS
1999-03-22,9.291667
1999-03-23,9.125
1999-03-24,8.958333
1999-03-25,9.416667
1999-03-26,9.708333
1999-03-29,9.458333
1999-03-30,9.666667
1999-03-31,9.604167
1999-04-01,9.583333
1999-04-05,9.604167
1999-04-06,9.333333
1999-04-07,9.291667
1999-04-08,9.229167
1999-04-09,9.416667
1999-04-12,9.333333
1999-04-13,9.0625
1999-04-14,9.25
1999-04-15,10.166667
1999-04-16,10.645833
1999-04-19,10.958333
1999-04-20,10.916667
1999-04-21,10.875
1999-04-22,11.25
1999-04-23,11.416667
1999-04-26,11.25
1999-04-27,11.375
1999-04-28,11.708333
1999-04-29,11.875
1999-04-30,12.145833
1999-05-03,11.708333
1999-05-04,12.166667
1999-05-05,12.083333
1999-05-06,12.333333
1999-05-07,12.291667
1999-05-10,12.895833
1999-05-11,12.791667
1999-05-12,12.5
1999-05-13,12.458333
1999-05-14,12.791667
1999-05-17,12.708333
1999-05-18,12.791667
1999-05-19,12.729167
1999-05-20,12.729167
1999-05-21,12.75
1999-05-24,12.5
1999-05-25,12.416667
1999-05-26,12.333333
1999-05-27,12.166667
1999-05-28,11.875
1999-06-01,11.6875
1999-06-02,11.791667
1999-06-03,12.0
1999-06-04,12.333333
1999-06-07,12.416667
1999-06-08,12.645833
1999-06-09,12.666667
1999-06-10,12.625
1999-06-11,12.666667
1999-06-14,12.791667
1999-06-15,12.958333
1999-06-16,13.25
1999-06-17,13.270832999999998
1999-06-18,13.125
1999-06-21,13.041667
1999-06-22,13.25
1999-06-23,13.208332999999998
1999-06-24,13.104167
1999-06-25,13.0
1999-06-28,13.041667
1999-06-29,12.958333
1999-06-30,13.0
1999-07-01,12.875
1999-07-02,12.875
1999-07-06,12.8125
1999-07-07,12.5
1999-07-08,12.541667
1999-07-09,12.541667
1999-07-12,12.645833
1999-07-13,12.583333
1999-07-14,12.479167
1999-07-15,12.416667
1999-07-16,12.416667
1999-07-19,12.291667
1999-07-20,11.875
1999-07-21,11.729167
1999-07-22,11.395833
1999-07-23,11.645833
1999-07-26,11.4375
1999-07-27,11.395833
1999-07-28,11.291667
1999-07-29,11.291667
1999-07-30,11.333333
1999-08-02,11.541667
1999-08-03,12.0625
1999-08-04,12.0
1999-08-05,11.833333
1999-08-06,11.791667
1999-08-09,11.770833
1999-08-10,11.729167
1999-08-11,11.666667
1999-08-12,11.625
1999-08-13,11.604167
1999-08-16,11.520833
1999-08-17,11.625
1999-08-18,11.625
1999-08-19,11.645833
1999-08-20,11.645833
1999-08-23,11.625
1999-08-24,11.625
1999-08-25,11.625
1999-08-26,11.5
1999-08-27,11.5
1999-08-30,11.270833
1999-08-31,11.041667
1999-09-01,10.958333
1999-09-02,10.791667
1999-09-03,10.958333
1999-09-07,11.0
1999-09-08,10.833333
1999-09-09,10.979167
1999-09-10,11.166667
1999-09-13,11.333333
1999-09-14,11.333333
1999-09-15,11.354167
1999-09-16,11.125
1999-09-17,11.166667
1999-09-20,10.791667
1999-09-21,10.875
1999-09-22,10.75
1999-09-23,10.458333
1999-09-24,10.458333
1999-09-27,10.1875
1999-09-28,10.1875
1999-09-29,10.375
1999-09-30,10.5
1999-10-01,10.53125
1999-10-04,10.59375
1999-10-05,10.5
1999-10-06,10.5
1999-10-07,10.625
1999-10-08,10.5625
1999-10-11,10.375
1999-10-12,10.375
1999-10-13,10.4375
1999-10-14,10.125
1999-10-15,10.0625
1999-10-18,10.0625
1999-10-19,9.8125
1999-10-20,8.90625
1999-10-21,9.28125
1999-10-22,9.6875
1999-10-25,9.875
1999-10-26,9.625
1999-10-27,9.75
1999-10-28,10.0
1999-10-29,10.5
1999-11-01,11.0625
1999-11-02,11.53125
1999-11-03,11.6875
1999-11-04,11.875
1999-11-05,12.0
1999-11-08,11.75
1999-11-09,11.6875
1999-11-10,11.75
1999-11-11,11.625
1999-11-12,11.625
1999-11-15,11.5
1999-11-16,11.84375
1999-11-17,11.9375
1999-11-18,11.9375
1999-11-19,11.90625
1999-11-22,11.96875
1999-11-23,11.78125
1999-11-24,11.8125
1999-11-26,11.75
1999-11-29,12.0
1999-11-30,12.1875
1999-12-01,11.6875
1999-12-02,11.625
1999-12-03,11.59375
1999-12-06,11.59375
1999-12-07,11.3125
1999-12-08,11.375
1999-12-09,10.9375
1999-12-10,11.0625
1999-12-13,10.25
1999-12-14,10.3125
1999-12-15,10.375
1999-12-16,10.34375
1999-12-17,10.09375
1999-12-20,9.8125
1999-12-21,9.9375
1999-12-22,10.5
1999-12-23,11.3125
1999-12-27,12.125
1999-12-28,12.117188
1999-12-29,12.0
1999-12-30,11.8125
1999-12-31,11.71875
2000-01-03,11.21875
2000-01-04,10.46875
2000-01-05,10.59375
2000-01-06,10.9375
2000-01-07,11.25
2000-01-10,11.78125
2000-01-11,11.46875
2000-01-12,11.125
2000-01-13,11.46875
2000-01-14,11.25
2000-01-18,11.0625
2000-01-19,11.0
2000-01-20,10.9375
2000-01-21,11.125
2000-01-24,10.625
2000-01-25,10.375
2000-01-26,10.5
2000-01-27,10.5
2000-01-28,10.375
2000-01-31,10.375
2000-02-01,10.4375
2000-02-02,9.90625
2000-02-03,10.0
2000-02-04,9.96875
2000-02-07,9.625
2000-02-08,9.25
2000-02-09,9.03125
2000-02-10,9.5625
2000-02-11,9.5
2000-02-14,10.8125
2000-02-15,10.375
2000-02-16,10.03125
2000-02-17,10.34375
2000-02-18,10.0625
2000-02-22,9.84375
2000-02-23,9.5
2000-02-24,9.5
2000-02-25,9.65625
2000-02-28,9.90625
2000-02-29,9.6875
2000-03-01,10.125
2000-03-02,9.875
2000-03-03,10.09375
2000-03-06,9.0
2000-03-07,9.28125
2000-03-08,9.65625
2000-03-09,9.71875
2000-03-10,9.59375
2000-03-13,9.8125
2000-03-14,9.75
2000-03-15,9.625
2000-03-16,10.875
2000-03-17,10.5
2000-03-20,10.75
2000-03-21,10.625
2000-03-22,10.34375
2000-03-23,10.28125
2000-03-24,11.03125
2000-03-27,11.28125
2000-03-28,11.1875
2000-03-29,11.3125
2000-03-30,11.5625
2000-03-31,11.1875
2000-04-03,12.03125
2000-04-04,11.625
2000-04-05,11.75
2000-04-06,12.0625
2000-04-07,12.0
2000-04-10,11.78125
2000-04-11,11.6875
2000-04-12,11.84375
2000-04-13,11.71875
2000-04-14,11.875
2000-04-17,11.625
2000-04-18,11.84375
2000-04-19,11.59375
2000-04-20,11.34375
2000-04-24,11.15625
2000-04-25,11.65625
2000-04-26,11.375
2000-04-27,11.40625
2000-04-28,11.5
2000-05-01,11.5
2000-05-02,11.40625
2000-05-03,11.46875
2000-05-04,11.4375
2000-05-05,11.46875
2000-05-08,11.15625
2000-05-09,11.25
2000-05-10,11.0
2000-05-11,11.5
2000-05-12,11.6875
2000-05-15,12.0
2000-05-16,12.0
2000-05-17,11.9375
2000-05-18,11.6875
2000-05-19,11.5625
2000-05-22,11.1875
2000-05-23,10.90625
2000-05-24,10.8125
2000-05-25,10.71875
2000-05-26,10.5625
2000-05-30,10.5
2000-05-31,10.46875
2000-06-01,10.46875
2000-06-02,10.625
2000-06-05,10.3125
2000-06-06,10.375
2000-06-07,10.5
2000-06-08,10.65625
2000-06-09,10.75
2000-06-12,10.71875
2000-06-13,10.625
2000-06-14,10.625
2000-06-15,10.25
2000-06-16,10.25
2000-06-19,10.5625
2000-06-20,10.46875
2000-06-21,9.9375
2000-06-22,9.46875
2000-06-23,9.625
2000-06-26,9.71875
2000-06-27,9.625
2000-06-28,9.625
2000-06-29,9.5625
2000-06-30,9.5625
2000-07-03,9.75
2000-07-05,9.78125
2000-07-06,9.75
2000-07-07,9.84375
2000-07-10,10.125
2000-07-11,11.25
2000-07-12,11.34375
2000-07-13,11.3125
2000-07-14,11.25
2000-07-17,11.0
2000-07-18,10.75
2000-07-19,10.5625
2000-07-20,10.71875
2000-07-21,10.6875
2000-07-24,10.59375
2000-07-25,10.46875
2000-07-26,10.46875
2000-07-27,10.46875
2000-07-28,10.5
2000-07-31,10.5
2000-08-01,10.5
2000-08-02,10.40625
2000-08-03,10.4375
2000-08-04,10.46875
2000-08-07,10.46875
2000-08-08,10.5
2000-08-09,10.5
2000-08-10,10.4375
2000-08-11,10.4375
2000-08-14,10.5
2000-08-15,10.375
2000-08-16,10.21875
2000-08-17,10.5625
2000-08-18,10.625
2000-08-21,10.375
2000-08-22,10.34375
2000-08-23,10.0
2000-08-24,10.125
2000-08-25,10.3125
2000-08-28,9.96875
2000-08-29,10.0
2000-08-30,10.03125
2000-08-31,10.3125
2000-09-01,10.625
2000-09-05,10.625
2000-09-06,10.5
2000-09-07,10.40625
2000-09-08,10.34375
2000-09-11,10.4375
2000-09-12,10.3125
2000-09-13,10.375
2000-09-14,10.53125
2000-09-15,10.78125
2000-09-18,10.6875
2000-09-19,10.84375
2000-09-20,10.59375
2000-09-21,10.53125
2000-09-22,10.53125
2000-09-25,10.5
2000-09-26,10.53125
2000-09-27,10.65625
2000-09-28,10.8125
2000-09-29,10.53125
2000-10-02,10.65625
2000-10-03,10.6875
2000-10-04,10.8125
2000-10-05,10.75
2000-10-06,10.71875
2000-10-09,10.78125
2000-10-10,10.53125
2000-10-11,10.5625
2000-10-12,10.59375
2000-10-13,10.6875
2000-10-16,10.375
2000-10-17,10.4375
2000-10-18,10.40625
2000-10-19,10.59375
2000-10-20,10.78125
2000-10-23,10.96875
2000-10-24,10.9375
2000-10-25,11.09375
2000-10-26,10.8125
2000-10-27,11.0625
2000-10-30,11.1875
2000-10-31,11.875
2000-11-01,11.3125
2000-11-02,11.0625
2000-11-03,10.875
2000-11-06,10.75
2000-11-07,11.1875
2000-11-08,11.53125
2000-11-09,11.625
2000-11-10,11.46875
2000-11-13,11.8125
2000-11-14,11.75
2000-11-15,11.65625
2000-11-16,11.46875
2000-11-17,11.75
2000-11-20,11.8125
2000-11-21,11.65625
2000-11-22,11.9375
2000-11-24,12.0
2000-11-27,12.1875
2000-11-28,12.0625
2000-11-29,12.0
2000-11-30,12.0
2000-12-01,12.09375
2000-12-04,12.1875
2000-12-05,12.9375
2000-12-06,12.5
2000-12-07,12.40625
2000-12-08,12.8125
2000-12-11,13.0
2000-12-12,12.5625
2000-12-13,12.6875
2000-12-14,12.09375
2000-12-15,11.75
2000-12-18,11.375
2000-12-19,11.6875
2000-12-20,11.0
2000-12-21,11.3125
2000-12-22,11.5
2000-12-26,11.3125
2000-12-27,11.75
2000-12-28,12.40625
2000-12-29,12.375
2001-01-02,12.0625
2001-01-03,12.25
2001-01-04,12.25
2001-01-05,11.78125
2001-01-08,11.8125
2001-01-09,12.0
2001-01-10,11.8125
2001-01-11,11.65625
2001-01-12,11.875
2001-01-16,12.4375
2001-01-17,12.9375
2001-01-18,12.9375
2001-01-19,12.75
2001-01-22,12.375
2001-01-23,12.6875
2001-01-24,12.8125
2001-01-25,12.625
2001-01-26,12.9375
2001-01-29,13.125
2001-01-30,13.5
2001-01-31,13.8
2001-02-01,14.0
2001-02-02,13.97
2001-02-05,13.815
2001-02-06,13.925
2001-02-07,13.95
2001-02-08,14.15
2001-02-09,13.8
2001-02-12,14.5
2001-02-13,15.025
2001-02-14,14.85
2001-02-15,13.625
2001-02-16,13.475
2001-02-20,13.075
2001-02-21,12.975
2001-02-22,12.355
2001-02-23,12.55
2001-02-26,12.7
2001-02-27,12.645
2001-02-28,12.8
2001-03-01,13.25
2001-03-02,13.38
2001-03-05,13.525
2001-03-06,13.4
2001-03-07,13.3
2001-03-08,13.2
2001-03-09,13.6
2001-03-12,13.625
2001-03-13,13.625
2001-03-14,13.715
2001-03-15,13.655
2001-03-16,13.25
2001-03-19,12.975
2001-03-20,12.8
2001-03-21,11.875
2001-03-22,10.575
2001-03-23,11.35
2001-03-26,11.785
2001-03-27,11.925
2001-03-28,11.655
2001-03-29,11.675
2001-03-30,11.725
2001-04-02,11.3
2001-04-03,11.125
2001-04-04,11.375
2001-04-05,11.95
2001-04-06,12.25
2001-04-09,12.4
2001-04-10,13.255
2001-04-11,12.905
2001-04-12,13.045
2001-04-16,13.095
2001-04-17,13.225
2001-04-18,13.35
2001-04-19,13.975
2001-04-20,14.025
2001-04-23,14.075
2001-04-24,14.455
2001-04-25,14.505
2001-04-26,14.85
2001-04-27,14.855
2001-04-30,14.65
2001-05-01,14.65
2001-05-02,14.55
2001-05-03,14.5
2001-05-04,14.73
2001-05-07,14.5
2001-05-08,14.545
2001-05-09,14.25
2001-05-10,13.605
2001-05-11,13.6
2001-05-14,13.61
2001-05-15,13.55
2001-05-16,13.7
2001-05-17,13.775
2001-05-18,14.175
2001-05-21,14.35
2001-05-22,14.15
2001-05-23,13.95
2001-05-24,13.705
2001-05-25,13.775
2001-05-29,13.655
2001-05-30,13.565
2001-05-31,13.675
2001-06-01,13.745
2001-06-04,13.85
2001-06-05,13.425
2001-06-06,13.75
2001-06-07,13.975
2001-06-08,13.95
2001-06-11,13.975
2001-06-12,13.875
2001-06-13,13.975
2001-06-14,13.9
2001-06-15,14.0
2001-06-18,13.96
2001-06-19,13.975
2001-06-20,14.175
2001-06-21,14.25
2001-06-22,13.725
2001-06-25,13.225
2001-06-26,13.645
2001-06-27,13.475
2001-06-28,12.825
2001-06-29,12.625
2001-07-02,12.5
2001-07-03,12.85
2001-07-05,12.605
2001-07-06,12.5
2001-07-09,12.495
2001-07-10,12.53
2001-07-11,12.49
2001-07-12,12.525
2001-07-13,12.65
2001-07-16,12.7
2001-07-17,13.125
2001-07-18,13.03
2001-07-19,12.825
2001-07-20,12.75
2001-07-23,12.7
2001-07-24,12.25
2001-07-25,12.35
2001-07-26,12.4
2001-07-27,12.4
2001-07-30,12.475
2001-07-31,12.45
2001-08-01,13.5
2001-08-02,13.85
2001-08-03,14.05
2001-08-06,13.725
2001-08-07,13.475
2001-08-08,13.55
2001-08-09,13.32
2001-08-10,13.485
2001-08-13,13.65
2001-08-14,13.7
2001-08-15,13.745
2001-08-16,13.78
2001-08-17,13.49
2001-08-20,13.66
2001-08-21,13.425
2001-08-22,13.5
2001-08-23,13.425
2001-08-24,13.51
2001-08-27,13.65
2001-08-28,13.555
2001-08-29,13.485
2001-08-30,13.55
2001-08-31,13.5
2001-09-04,13.375
2001-09-05,13.46
2001-09-06,13.33
2001-09-07,12.895
2001-09-10,12.7
2001-09-17,12.205
2001-09-18,12.025
2001-09-19,11.6
2001-09-20,10.875
2001-09-21,10.465
2001-09-24,10.71
2001-09-25,11.0
2001-09-26,11.05
2001-09-27,11.3
2001-09-28,11.88
2001-10-01,11.25
2001-10-02,11.105
2001-10-03,11.275
2001-10-04,11.39
2001-10-05,11.7
2001-10-08,11.68
2001-10-09,11.65
2001-10-10,12.325
2001-10-11,11.685
2001-10-12,11.475
2001-10-15,11.625
2001-10-16,11.875
2001-10-17,12.01
2001-10-18,11.95
2001-10-19,11.705
2001-10-22,12.105
2001-10-23,12.05
2001-10-24,12.045
2001-10-25,12.25
2001-10-26,12.42
2001-10-29,11.995
2001-10-30,11.6
2001-10-31,11.575
2001-11-01,11.89
2001-11-02,11.925
2001-11-05,11.975
2001-11-06,11.995
2001-11-07,11.95
2001-11-08,11.75
2001-11-09,11.9
2001-11-12,12.025
2001-11-13,12.0
2001-11-14,12.075
2001-11-15,12.3
2001-11-16,12.38
2001-11-19,12.465
2001-11-20,12.3
2001-11-21,12.495
2001-11-23,12.5
2001-11-26,12.475
2001-11-27,12.5
2001-11-28,12.205
2001-11-29,12.475
2001-11-30,12.2
2001-12-03,11.845
2001-12-04,12.1
2001-12-05,12.85
2001-12-06,13.35
2001-12-07,13.45
2001-12-10,13.2
2001-12-11,13.275
2001-12-12,13.35
2001-12-13,13.16
2001-12-14,13.23
2001-12-17,13.265
2001-12-18,13.25
2001-12-19,13.25
2001-12-20,12.96
2001-12-21,13.3
2001-12-24,13.15
2001-12-26,13.1
2001-12-27,13.36
2001-12-28,13.16
2001-12-31,13.125
2002-01-02,12.8
2002-01-03,12.85
2002-01-04,12.66
2002-01-07,12.88
2002-01-08,12.875
2002-01-09,12.855
2002-01-10,12.9
2002-01-11,12.755
2002-01-14,12.425
2002-01-15,12.55
2002-01-16,12.46
2002-01-17,12.525
2002-01-18,12.425
2002-01-22,12.335
2002-01-23,12.785
2002-01-24,12.8
2002-01-25,12.935
2002-01-28,13.065
2002-01-29,13.115
2002-01-30,13.0
2002-01-31,13.0
2002-02-01,12.95
2002-02-04,12.95
2002-02-05,12.95
2002-02-06,12.875
2002-02-07,12.7
2002-02-08,12.75
2002-02-11,13.05
2002-02-12,13.1
2002-02-13,13.125
2002-02-14,12.95
2002-02-15,13.08
2002-02-19,13.075
2002-02-20,13.195
2002-02-21,13.125
2002-02-22,13.15
2002-02-25,13.04
2002-02-26,12.98
2002-02-27,13.0
2002-02-28,13.0
2002-03-01,13.225
2002-03-04,13.19
2002-03-05,13.125
2002-03-06,13.605
2002-03-07,13.59
2002-03-08,13.5
2002-03-11,13.495
2002-03-12,13.49
2002-03-13,13.055
2002-03-14,13.28
2002-03-15,13.475
2002-03-18,13.5
2002-03-19,13.5
2002-03-20,13.445
2002-03-21,13.55
2002-03-22,13.545
2002-03-25,13.45
2002-03-26,13.4
2002-03-27,13.615
2002-03-28,13.795
2002-04-01,13.825
2002-04-02,13.975
2002-04-03,14.005
2002-04-04,13.9
2002-04-05,14.125
2002-04-08,14.3
2002-04-09,14.475
2002-04-10,14.955
2002-04-11,15.005
2002-04-12,15.295
2002-04-15,14.94
2002-04-16,15.48
2002-04-17,15.575
2002-04-18,15.15
2002-04-19,15.38
2002-04-22,15.04
2002-04-23,15.41
2002-04-24,15.355
2002-04-25,15.49
2002-04-26,15.22
2002-04-29,15.195
2002-04-30,16.125
2002-05-01,15.75
2002-05-02,16.275
2002-05-03,16.825001
2002-05-06,16.825001
2002-05-07,16.805
2002-05-08,16.865
2002-05-09,16.135
2002-05-10,16.025
2002-05-13,16.1
2002-05-14,16.625
2002-05-15,16.695
2002-05-16,16.450001
2002-05-17,16.495001000000002
2002-05-20,16.459999
2002-05-21,16.35
2002-05-22,16.27
2002-05-23,16.125
2002-05-24,15.925
2002-05-28,15.45
2002-05-29,15.425
2002-05-30,15.425
2002-05-31,15.425
2002-06-03,15.165
2002-06-04,15.175
2002-06-05,15.67
2002-06-06,15.3
2002-06-07,15.4
2002-06-10,15.23
2002-06-11,14.8
2002-06-12,14.725
2002-06-13,14.275
2002-06-14,14.5
2002-06-17,14.825
2002-06-18,14.945
2002-06-19,14.445
2002-06-20,14.71
2002-06-21,15.0
2002-06-24,15.055
2002-06-25,14.725
2002-06-26,14.555
2002-06-27,15.0
2002-06-28,15.25
2002-07-01,15.105
2002-07-02,14.745
2002-07-03,13.96
2002-07-05,14.75
2002-07-08,15.4
2002-07-09,15.665
2002-07-10,15.405
2002-07-11,14.575
2002-07-12,14.325
2002-07-15,13.695
2002-07-16,12.96
2002-07-17,13.125
2002-07-18,13.285
2002-07-19,12.65
2002-07-22,12.0
2002-07-23,11.07
2002-07-24,12.25
2002-07-25,12.505
2002-07-26,12.35
2002-07-29,12.845
2002-07-30,12.745
2002-07-31,12.4
2002-08-01,12.55
2002-08-02,12.05
2002-08-05,11.75
2002-08-06,12.06
2002-08-07,12.34
2002-08-08,12.35
2002-08-09,12.52
2002-08-12,12.4
2002-08-13,12.09
2002-08-14,12.12
2002-08-15,12.365
2002-08-16,12.375
2002-08-19,12.66
2002-08-20,12.5
2002-08-21,12.725
2002-08-22,12.745
2002-08-23,12.575
2002-08-26,12.65
2002-08-27,12.4
2002-08-28,11.89
2002-08-29,12.1
2002-08-30,12.1
2002-09-03,11.525
2002-09-04,11.955
2002-09-05,11.55
2002-09-06,11.855
2002-09-09,11.625
2002-09-10,11.625
2002-09-11,11.8
2002-09-12,11.75
2002-09-13,12.025
2002-09-16,11.85
2002-09-17,11.95
2002-09-18,12.025
2002-09-19,12.0
2002-09-20,12.025
2002-09-23,11.065
2002-09-24,11.25
2002-09-25,11.3
2002-09-26,11.35
2002-09-27,11.125
2002-09-30,10.925
2002-10-01,11.6
2002-10-02,11.525
2002-10-03,11.325
2002-10-04,10.875
2002-10-07,10.6
2002-10-08,10.67
2002-10-09,9.75
2002-10-10,10.025
2002-10-11,10.175
2002-10-14,10.36
2002-10-15,11.325
2002-10-16,10.76
2002-10-17,10.105
2002-10-18,10.5
2002-10-21,11.0
2002-10-22,10.69
2002-10-23,10.585
2002-10-24,10.49
2002-10-25,10.325
2002-10-28,10.275
2002-10-29,10.15
2002-10-30,10.55
2002-10-31,10.475
2002-11-01,10.95
2002-11-04,11.175
2002-11-05,11.0
2002-11-06,11.325
2002-11-07,11.0
2002-11-08,10.49
2002-11-11,10.3
2002-11-12,10.42
2002-11-13,10.29
2002-11-14,10.665
2002-11-15,10.54
2002-11-18,10.47
2002-11-19,10.51
2002-11-20,10.56
2002-11-21,10.915
2002-11-22,10.74
2002-11-25,10.75
2002-11-26,10.375
2002-11-27,11.205
2002-11-29,11.35
2002-12-02,11.65
2002-12-03,11.45
2002-12-04,11.575
2002-12-05,11.39
2002-12-06,11.26
2002-12-09,10.875
2002-12-10,11.06
2002-12-11,10.95
2002-12-12,11.11
2002-12-13,10.98
2002-12-16,11.0
2002-12-17,11.35
2002-12-18,10.85
2002-12-19,11.15
2002-12-20,11.155
2002-12-23,10.825
2002-12-24,10.45
2002-12-26,10.33
2002-12-27,10.395
2002-12-30,10.35
2002-12-31,10.42
2003-01-02,10.5
2003-01-03,10.475
2003-01-06,10.53
2003-01-07,10.55
2003-01-08,10.25
2003-01-09,10.63
2003-01-10,10.54
2003-01-13,10.6
2003-01-14,10.49
2003-01-15,10.275
2003-01-16,10.225
2003-01-17,10.08
2003-01-21,9.835
2003-01-22,9.7
2003-01-23,9.885
2003-01-24,9.625
2003-01-27,9.425
2003-01-28,9.45
2003-01-29,9.08
2003-01-30,9.535
2003-01-31,9.45
2003-02-03,9.455
2003-02-04,9.05
2003-02-05,8.965
2003-02-06,8.91
2003-02-07,8.905
2003-02-10,8.375
2003-02-11,7.95
2003-02-12,7.78
2003-02-13,7.79
2003-02-14,7.73
2003-02-18,8.15
2003-02-19,8.0
2003-02-20,8.07
2003-02-21,8.2
2003-02-24,8.025
2003-02-25,8.045
2003-02-26,7.9
2003-02-27,8.065
2003-02-28,8.175
2003-03-03,7.9
2003-03-04,7.625
2003-03-05,7.62
2003-03-06,7.4
2003-03-07,7.575
2003-03-10,7.26
2003-03-11,6.98
2003-03-12,6.74
2003-03-13,7.015
2003-03-14,7.07
2003-03-17,7.685
2003-03-18,7.675
2003-03-19,7.75
2003-03-20,7.695
2003-03-21,8.445
2003-03-24,7.755
2003-03-25,8.055
2003-03-26,7.75
2003-03-27,7.59
2003-03-28,7.5
2003-03-31,7.55
2003-04-01,7.33
2003-04-02,7.485
2003-04-03,7.5
2003-04-04,7.56
2003-04-07,7.575
2003-04-08,7.525
2003-04-09,7.515
2003-04-10,7.515
2003-04-11,7.535
2003-04-14,7.585
2003-04-15,7.545
2003-04-16,7.66
2003-04-17,8.035
2003-04-21,8.09
2003-04-22,8.065
2003-04-23,8.1
2003-04-24,8.05
2003-04-25,8.065
2003-04-28,8.325
2003-04-29,8.36
2003-04-30,8.5
2003-05-01,8.475
2003-05-02,8.59
2003-05-05,8.75
2003-05-06,8.99
2003-05-07,8.935
2003-05-08,8.915
2003-05-09,9.0
2003-05-12,8.995
2003-05-13,8.98
2003-05-14,9.065
2003-05-15,9.05
2003-05-16,8.875
2003-05-19,8.555
2003-05-20,8.825
2003-05-21,8.59
2003-05-22,8.625
2003-05-23,8.83
2003-05-27,9.225
2003-05-28,9.2
2003-05-29,9.735
2003-05-30,9.605
2003-06-02,10.0
2003-06-03,9.88
2003-06-04,9.995
2003-06-05,10.0
2003-06-06,10.05
2003-06-09,9.825
2003-06-10,9.815
2003-06-11,10.05
2003-06-12,10.35
2003-06-13,10.1
2003-06-16,10.36
2003-06-17,10.285
2003-06-18,10.575
2003-06-19,10.5
2003-06-20,10.56
2003-06-23,10.375
2003-06-24,10.435
2003-06-25,10.255
2003-06-26,10.625
2003-06-27,10.445
2003-06-30,10.35
2003-07-01,10.12
2003-07-02,10.225
2003-07-03,10.135
2003-07-07,10.15
2003-07-08,10.525
2003-07-09,10.7
2003-07-10,10.46
2003-07-11,10.62
2003-07-14,10.75
2003-07-15,10.525
2003-07-16,9.865
2003-07-17,9.98
2003-07-18,10.395
2003-07-21,10.155
2003-07-22,10.42
2003-07-23,10.305
2003-07-24,10.415
2003-07-25,10.525
2003-07-28,10.715
2003-07-29,10.985
2003-07-30,11.25
2003-07-31,11.2
2003-08-01,11.21
2003-08-04,11.0
2003-08-05,10.84
2003-08-06,10.775
2003-08-07,10.685
2003-08-08,10.77
2003-08-11,11.115
2003-08-12,11.645
2003-08-13,11.54
2003-08-14,11.55
2003-08-15,11.535
2003-08-18,11.725
2003-08-19,11.84
2003-08-20,11.5
2003-08-21,11.545
2003-08-22,11.425
2003-08-25,11.35
2003-08-26,11.5
2003-08-27,11.475
2003-08-28,11.51
2003-08-29,11.535
2003-09-02,11.55
2003-09-03,11.575
2003-09-04,11.54
2003-09-05,11.61
2003-09-08,11.625
2003-09-09,11.405
2003-09-10,11.415
2003-09-11,11.465
2003-09-12,11.43
2003-09-15,11.355
2003-09-16,11.54
2003-09-17,11.435
2003-09-18,11.51
2003-09-19,11.54
2003-09-22,11.375
2003-09-23,11.515
2003-09-24,11.275
2003-09-25,11.0
2003-09-26,10.71
2003-09-29,11.12
2003-09-30,11.095
2003-10-01,11.45
2003-10-02,11.475
2003-10-03,11.5
2003-10-06,11.56
2003-10-07,11.715
2003-10-08,11.45
2003-10-09,11.615
2003-10-10,11.515
2003-10-13,11.905
2003-10-14,12.1
2003-10-15,12.005
2003-10-16,12.58
2003-10-17,12.54
2003-10-20,13.325
2003-10-21,13.735
2003-10-22,13.535
2003-10-23,13.045
2003-10-24,13.115
2003-10-27,13.84
2003-10-28,13.525
2003-10-29,14.2
2003-10-30,14.15
2003-10-31,14.35
2003-11-03,14.7
2003-11-04,14.99
2003-11-05,14.825
2003-11-06,14.5
2003-11-07,14.65
2003-11-10,14.475
2003-11-11,14.385
2003-11-12,14.905
2003-11-13,15.06
2003-11-14,14.67
2003-11-17,14.99
2003-11-18,14.925
2003-11-19,15.275
2003-11-20,15.41
2003-11-21,15.13
2003-11-24,15.08
2003-11-25,15.04
2003-11-26,14.92
2003-11-28,14.74
2003-12-01,15.39
2003-12-02,15.41
2003-12-03,15.35
2003-12-04,15.935
2003-12-05,15.85
2003-12-08,16.02
2003-12-09,16.225
2003-12-10,15.08
2003-12-11,15.39
2003-12-12,15.82
2003-12-15,15.71
2003-12-16,15.925
2003-12-17,15.95
2003-12-18,16.75
2003-12-19,16.49
2003-12-22,16.825001
2003-12-23,16.945
2003-12-24,16.625
2003-12-26,16.825001
2003-12-29,17.5
2003-12-30,17.34
2003-12-31,16.605
2004-01-02,17.24
2004-01-05,17.09
2004-01-06,16.700001
2004-01-07,16.860001
2004-01-08,16.93
2004-01-09,16.27
2004-01-12,16.405001000000002
2004-01-13,16.690001000000002
2004-01-14,16.275
2004-01-15,15.29
2004-01-16,15.64
2004-01-20,15.62
2004-01-21,16.245001000000002
2004-01-22,15.62
2004-01-23,15.79
2004-01-26,15.37
2004-01-27,15.45
2004-01-28,14.455
2004-01-29,14.4
2004-01-30,14.5
2004-02-02,14.535
2004-02-03,14.15
2004-02-04,13.695
2004-02-05,14.225
2004-02-06,14.125
2004-02-09,14.56
2004-02-10,15.155
2004-02-11,15.25
2004-02-12,15.135
2004-02-13,14.89
2004-02-17,15.405
2004-02-18,15.16
2004-02-19,15.14
2004-02-20,15.27
2004-02-23,15.075
2004-02-24,14.9
2004-02-25,15.4
2004-02-26,15.75
