Date,TKR
1974-12-26,4.406765
1974-12-27,4.451503
1974-12-30,4.473873
1974-12-31,4.4291339999999995
1975-01-02,4.451503
1975-01-03,4.56335
1975-01-06,4.697566
1975-01-07,4.630458
1975-01-08,4.585719999999999
1975-01-09,4.697566
1975-01-10,4.787044
1975-01-13,4.831782
1975-01-14,4.787044
1975-01-15,4.831782
1975-01-16,4.787044
1975-01-17,4.831782
1975-01-20,4.92126
1975-01-21,4.854152
1975-01-22,4.89889
1975-01-23,4.876521
1975-01-24,4.89889
1975-01-27,4.988368
1975-01-28,4.965999
1975-01-29,5.010737000000001
1975-01-30,5.033107
1975-01-31,5.1673230000000006
1975-02-03,5.301539
1975-02-04,5.368647
1975-02-05,5.27917
1975-02-06,5.323908
1975-02-07,5.2568
1975-02-10,5.189692
1975-02-11,5.189692
1975-02-12,5.234431
1975-02-13,5.2568
1975-02-14,5.323908
1975-02-18,5.234431
1975-02-19,5.1673230000000006
1975-02-20,5.144953
1975-02-21,5.234431
1975-02-24,5.144953
1975-02-25,5.1673230000000006
1975-02-26,5.189692
1975-02-27,5.122584
1975-02-28,5.144953
1975-03-03,5.189692
1975-03-04,5.234431
1975-03-05,5.323908
1975-03-06,5.413386
1975-03-07,5.3910160000000005
1975-03-10,5.458125
1975-03-11,5.525233
1975-03-12,5.502863
1975-03-13,5.5476019999999995
1975-03-14,5.5476019999999995
1975-03-17,5.637079
1975-03-18,5.748926
1975-03-19,5.681818
1975-03-20,5.726557
1975-03-21,5.816033999999999
1975-03-24,5.704187
1975-03-25,5.726557
1975-03-26,5.7712959999999995
1975-03-27,5.7712959999999995
1975-03-31,5.748926
1975-04-01,5.726557
1975-04-02,5.7712959999999995
1975-04-03,5.7712959999999995
1975-04-04,5.726557
1975-04-07,5.637079
1975-04-08,5.637079
1975-04-09,5.681818
1975-04-10,5.681818
1975-04-11,5.681818
1975-04-14,5.681818
1975-04-15,5.6594489999999995
1975-04-16,5.6594489999999995
1975-04-17,5.681818
1975-04-18,5.637079
1975-04-21,5.704187
1975-04-22,5.6594489999999995
1975-04-23,5.6594489999999995
1975-04-24,5.592341
1975-04-25,5.5476019999999995
1975-04-28,5.480494
1975-04-29,5.413386
1975-04-30,5.413386
1975-05-01,5.3910160000000005
1975-05-02,5.502863
1975-05-05,5.6594489999999995
1975-05-06,5.637079
1975-05-07,5.5476019999999995
1975-05-08,5.502863
1975-05-09,5.569972
1975-05-12,5.569972
1975-05-13,5.5476019999999995
1975-05-14,5.435755
1975-05-15,5.458125
1975-05-16,5.413386
1975-05-19,5.6594489999999995
1975-05-20,5.637079
1975-05-21,5.6594489999999995
1975-05-22,5.6594489999999995
1975-05-23,5.748926
1975-05-27,5.838404
1975-05-28,5.816033999999999
1975-05-29,5.816033999999999
1975-05-30,5.950251000000001
1975-06-02,6.218683
1975-06-03,6.30816
1975-06-04,6.420007
1975-06-05,6.397638
1975-06-06,6.420007
1975-06-09,6.397638
1975-06-10,6.30816
1975-06-11,6.33053
1975-06-12,6.285791000000001
1975-06-13,6.285791000000001
1975-06-16,6.285791000000001
1975-06-17,6.196313
1975-06-18,6.151575
1975-06-19,6.151575
1975-06-20,6.263422
1975-06-23,6.1739440000000005
1975-06-24,6.196313
1975-06-25,6.397638
1975-06-26,6.397638
1975-06-27,6.352899
1975-06-30,6.352899
1975-07-01,6.352899
1975-07-02,6.375268
1975-07-03,6.397638
1975-07-07,6.442377
1975-07-08,6.509485
1975-07-09,6.598961999999999
1975-07-10,6.6660699999999995
1975-07-11,6.643700999999999
1975-07-14,6.688439
1975-07-15,6.867394
1975-07-16,6.979241
1975-07-17,7.068719000000001
1975-07-18,7.091088
1975-07-21,6.912133
1975-07-22,6.598961999999999
1975-07-23,6.464746
1975-07-24,6.33053
1975-07-25,6.30816
1975-07-28,6.151575
1975-07-29,6.106836
1975-07-30,6.196313
1975-07-31,6.442377
1975-08-01,6.397638
1975-08-04,6.30816
1975-08-05,6.1739440000000005
1975-08-06,6.285791000000001
1975-08-07,6.442377
1975-08-08,6.509485
1975-08-11,6.531854
1975-08-12,6.576592999999999
1975-08-13,6.621331
1975-08-14,6.621331
1975-08-15,6.531854
1975-08-18,6.576592999999999
1975-08-19,6.531854
1975-08-20,6.30816
1975-08-21,6.375268
1975-08-22,6.30816
1975-08-25,6.420007
1975-08-26,6.397638
1975-08-27,6.442377
1975-08-28,6.509485
1975-08-29,6.621331
1975-09-02,6.531854
1975-09-03,6.576592999999999
1975-09-04,6.5542240000000005
1975-09-05,6.531854
1975-09-08,6.531854
1975-09-09,6.576592999999999
1975-09-10,6.464746
1975-09-11,6.509485
1975-09-12,6.576592999999999
1975-09-15,6.643700999999999
1975-09-16,6.576592999999999
1975-09-17,6.621331
1975-09-18,6.621331
1975-09-19,6.6660699999999995
1975-09-22,6.6660699999999995
1975-09-23,6.7779169999999995
1975-09-24,6.845025
1975-09-25,6.8897639999999996
1975-09-26,6.845025
1975-09-29,6.845025
1975-09-30,6.800286
1975-10-01,6.621331
1975-10-02,6.509485
1975-10-03,6.5542240000000005
1975-10-06,6.531854
1975-10-07,6.464746
1975-10-08,6.598961999999999
1975-10-09,6.531854
1975-10-10,6.464746
1975-10-13,6.509485
1975-10-14,6.509485
1975-10-15,6.509485
1975-10-16,6.710808999999999
1975-10-17,6.733178
1975-10-20,6.800286
1975-10-21,6.8897639999999996
1975-10-22,6.867394
1975-10-23,6.733178
1975-10-24,6.934503
1975-10-27,7.04635
1975-10-28,7.158196
1975-10-29,7.292412
1975-10-30,7.247674000000001
1975-10-31,7.202935000000001
1975-11-03,7.113457
1975-11-04,7.202935000000001
1975-11-05,7.292412
1975-11-06,7.314782000000001
1975-11-07,7.493736999999999
1975-11-10,7.516106
1975-11-11,7.516106
1975-11-12,7.560845
1975-11-13,7.448998
1975-11-14,7.202935000000001
1975-11-17,7.2253039999999995
1975-11-18,7.113457
1975-11-19,7.113457
1975-11-20,7.068719000000001
1975-11-21,7.135827000000001
1975-11-24,7.113457
1975-11-25,7.158196
1975-11-26,7.180565
1975-11-28,7.2253039999999995
1975-12-01,7.135827000000001
1975-12-02,7.113457
1975-12-03,6.867394
1975-12-04,6.800286
1975-12-05,6.755547999999999
1975-12-08,6.710808999999999
1975-12-09,6.643700999999999
1975-12-10,6.733178
1975-12-11,6.710808999999999
1975-12-12,6.7779169999999995
1975-12-15,6.800286
1975-12-16,6.867394
1975-12-17,6.867394
1975-12-18,6.8897639999999996
1975-12-19,6.8897639999999996
1975-12-22,6.733178
1975-12-23,6.487115
1975-12-24,6.598961999999999
1975-12-26,6.621331
1975-12-29,6.598961999999999
1975-12-30,6.621331
1975-12-31,6.621331
1976-01-02,6.576592999999999
1976-01-05,6.688439
1976-01-06,6.7779169999999995
1976-01-07,6.979241
1976-01-08,7.113457
1976-01-09,7.113457
1976-01-12,7.247674000000001
1976-01-13,7.314782000000001
1976-01-14,7.784538
1976-01-15,7.695061
1976-01-16,7.941124
1976-01-19,7.963493
1976-01-20,7.874016
1976-01-21,7.874016
1976-01-22,7.874016
1976-01-23,7.963493
1976-01-26,8.142448
1976-01-27,8.276665
1976-01-28,8.231926
1976-01-29,8.343772
1976-01-30,8.321403
1976-02-02,8.388511
1976-02-03,8.477988
1976-02-04,8.634574
1976-02-05,8.589835
1976-02-06,8.545096000000001
1976-02-09,8.679313
1976-02-10,8.746421
1976-02-11,8.925376
1976-02-12,8.880637
1976-02-13,8.858267999999999
1976-02-17,8.880637
1976-02-18,9.014853
1976-02-19,9.171439
1976-02-20,9.417501
1976-02-23,9.506979
1976-02-24,9.529347999999999
1976-02-25,9.529347999999999
1976-02-26,9.551718
1976-02-27,9.529347999999999
1976-03-01,9.439871
1976-03-02,9.529347999999999
1976-03-03,9.350392999999999
1976-03-04,9.395132
1976-03-05,9.46224
1976-03-08,9.395132
1976-03-09,9.372763
1976-03-10,9.439871
1976-03-11,9.506979
1976-03-12,9.48461
1976-03-15,9.439871
1976-03-16,9.48461
1976-03-17,9.48461
1976-03-18,9.417501
1976-03-19,9.350392999999999
1976-03-22,9.260917
1976-03-23,9.1267
1976-03-24,8.858267999999999
1976-03-25,8.835898
1976-03-26,8.76879
1976-03-29,8.701682
1976-03-30,8.701682
1976-03-31,8.76879
1976-04-01,8.746421
1976-04-02,8.724051
1976-04-05,8.679313
1976-04-06,8.679313
1976-04-07,8.679313
1976-04-08,8.545096000000001
1976-04-09,8.231926
1976-04-12,8.052971000000001
1976-04-13,8.142448
1976-04-14,8.164817999999999
1976-04-15,8.142448
1976-04-19,8.120078999999999
1976-04-20,8.231926
1976-04-21,8.41088
1976-04-22,8.388511
1976-04-23,8.276665
1976-04-26,8.299033999999999
1976-04-27,8.276665
1976-04-28,8.254294999999999
1976-04-29,8.388511
1976-04-30,8.343772
1976-05-03,8.231926
1976-05-04,8.254294999999999
1976-05-05,8.254294999999999
1976-05-06,8.299033999999999
1976-05-07,8.388511
1976-05-10,8.589835
1976-05-11,8.701682
1976-05-12,8.76879
1976-05-13,8.925376
1976-05-14,8.835898
1976-05-17,8.813528999999999
1976-05-18,8.947745
1976-05-19,8.903007
1976-05-20,8.835898
1976-05-21,8.791160000000001
1976-05-24,8.656943
1976-05-25,8.522727
1976-05-26,8.477988
1976-05-27,8.567466
1976-05-28,8.679313
1976-06-01,8.724051
1976-06-02,8.679313
1976-06-03,8.679313
1976-06-04,8.589835
1976-06-07,8.477988
1976-06-08,8.477988
1976-06-09,8.321403
1976-06-10,8.321403
1976-06-11,8.477988
1976-06-14,8.679313
1976-06-15,8.858267999999999
1976-06-16,9.037223
1976-06-17,8.992484
1976-06-18,9.350392999999999
1976-06-21,9.574086999999999
1976-06-22,9.775412
1976-06-23,9.753042
1976-06-24,10.066214
1976-06-25,10.20043
1976-06-28,10.446492
1976-06-29,10.535969999999999
1976-06-30,10.289907000000001
1976-07-01,10.245169
1976-07-02,10.021475
1976-07-06,9.887259
1976-07-07,9.84252
1976-07-08,9.887259
1976-07-09,9.797781
1976-07-12,10.021475
1976-07-13,10.222799
1976-07-14,10.088583
1976-07-15,10.20043
1976-07-16,10.20043
1976-07-19,10.088583
1976-07-20,10.088583
1976-07-21,10.245169
1976-07-22,10.20043
1976-07-23,10.312275999999999
1976-07-26,10.357014999999999
1976-07-27,10.424123
1976-07-28,10.20043
1976-07-29,10.088583
1976-07-30,10.066214
1976-08-02,10.021475
1976-08-03,10.066214
1976-08-04,10.20043
1976-08-05,10.267536999999999
1976-08-06,10.289907000000001
1976-08-09,10.222799
1976-08-10,10.178061
1976-08-11,10.133322
1976-08-12,10.289907000000001
1976-08-13,10.245169
1976-08-16,10.133322
1976-08-17,10.267536999999999
1976-08-18,10.20043
1976-08-19,10.110952000000001
1976-08-20,10.021475
1976-08-23,9.797781
1976-08-24,9.663565
1976-08-25,9.753042
1976-08-26,9.641195
1976-08-27,9.529347999999999
1976-08-30,9.506979
1976-08-31,9.574086999999999
1976-09-01,9.663565
1976-09-02,9.887259
1976-09-03,9.931997
1976-09-07,9.954367
1976-09-08,9.976736
1976-09-09,9.887259
1976-09-10,9.887259
1976-09-13,9.931997
1976-09-14,9.931997
1976-09-15,9.931997
1976-09-16,9.976736
1976-09-17,9.999105
1976-09-20,9.931997
1976-09-21,9.976736
1976-09-22,9.976736
1976-09-23,9.976736
1976-09-24,9.954367
1976-09-27,10.066214
1976-09-28,10.021475
1976-09-29,9.887259
1976-09-30,9.82015
1976-10-01,9.753042
1976-10-04,9.663565
1976-10-05,9.48461
1976-10-06,9.48461
1976-10-07,9.46224
1976-10-08,9.551718
1976-10-11,9.46224
1976-10-12,9.48461
1976-10-13,9.48461
1976-10-14,9.395132
1976-10-15,9.417501
1976-10-18,9.350392999999999
1976-10-19,9.328024000000001
1976-10-20,9.395132
1976-10-21,9.372763
1976-10-22,9.417501
1976-10-25,9.46224
1976-10-26,9.48461
1976-10-27,9.48461
1976-10-28,9.171439
1976-10-29,8.970115
1976-11-01,9.037223
1976-11-03,8.947745
1976-11-04,8.992484
1976-11-05,8.947745
1976-11-08,8.880637
1976-11-09,8.880637
1976-11-10,8.880637
1976-11-11,8.925376
1976-11-12,8.970115
1976-11-15,8.880637
1976-11-16,8.925376
1976-11-17,8.925376
1976-11-18,8.947745
1976-11-19,8.925376
1976-11-22,8.947745
1976-11-23,8.947745
1976-11-24,8.925376
1976-11-26,8.858267999999999
1976-11-29,8.858267999999999
1976-11-30,8.903007
1976-12-01,8.835898
1976-12-02,8.76879
1976-12-03,8.679313
1976-12-06,8.76879
1976-12-07,8.835898
1976-12-08,8.947745
1976-12-09,8.992484
1976-12-10,9.037223
1976-12-13,9.171439
1976-12-14,9.395132
1976-12-15,9.46224
1976-12-16,9.48461
1976-12-17,9.48461
1976-12-20,9.417501
1976-12-21,9.439871
1976-12-22,9.46224
1976-12-23,9.395132
1976-12-27,9.48461
1976-12-28,9.48461
1976-12-29,9.48461
1976-12-30,9.48461
1976-12-31,9.48461
1977-01-03,9.48461
1977-01-04,9.350392999999999
1977-01-05,9.328024000000001
1977-01-06,9.328024000000001
1977-01-07,9.171439
1977-01-10,9.171439
1977-01-11,9.216178
1977-01-12,9.260917
1977-01-13,9.283285000000001
1977-01-14,9.328024000000001
1977-01-17,9.48461
1977-01-18,9.417501
1977-01-19,9.372763
1977-01-20,9.260917
1977-01-21,9.305655
1977-01-24,9.238547
1977-01-25,9.260917
1977-01-26,9.216178
1977-01-27,9.216178
1977-01-28,9.305655
1977-01-31,9.372763
1977-02-01,9.350392999999999
1977-02-02,9.350392999999999
1977-02-03,9.48461
1977-02-04,9.753042
1977-02-07,9.685934
1977-02-08,9.685934
1977-02-09,9.663565
1977-02-10,9.663565
1977-02-11,9.708302999999999
1977-02-14,9.529347999999999
1977-02-15,9.641195
1977-02-16,9.641195
1977-02-17,9.574086999999999
1977-02-18,9.372763
1977-02-22,9.1267
1977-02-23,9.104331
1977-02-24,9.081961999999999
1977-02-25,8.992484
1977-02-28,9.059592
1977-03-01,9.171439
1977-03-02,9.216178
1977-03-03,9.328024000000001
1977-03-04,9.350392999999999
1977-03-07,9.48461
1977-03-08,9.48461
1977-03-09,9.618826
1977-03-10,9.618826
1977-03-11,9.663565
1977-03-14,9.641195
1977-03-15,9.797781
1977-03-16,9.730673
1977-03-17,9.596457000000001
1977-03-18,9.506979
1977-03-21,9.529347999999999
1977-03-22,9.395132
1977-03-23,9.372763
1977-03-24,9.328024000000001
1977-03-25,9.260917
1977-03-28,9.216178
1977-03-29,9.171439
1977-03-30,9.193809
1977-03-31,9.193809
1977-04-01,9.216178
1977-04-04,9.238547
1977-04-05,9.283285000000001
1977-04-06,9.260917
1977-04-07,9.350392999999999
1977-04-11,9.350392999999999
1977-04-12,9.417501
1977-04-13,9.529347999999999
1977-04-14,9.618826
1977-04-15,9.663565
1977-04-18,9.663565
1977-04-19,9.775412
1977-04-20,9.753042
1977-04-21,9.753042
1977-04-22,9.753042
1977-04-25,9.753042
1977-04-26,9.753042
1977-04-27,9.685934
1977-04-28,9.596457000000001
1977-04-29,9.506979
1977-05-02,9.350392999999999
1977-05-03,9.439871
1977-05-04,9.663565
1977-05-05,9.618826
1977-05-06,9.708302999999999
1977-05-09,9.730673
1977-05-10,9.82015
1977-05-11,9.753042
1977-05-12,9.753042
1977-05-13,9.730673
1977-05-16,9.663565
1977-05-17,9.685934
1977-05-18,9.82015
1977-05-19,9.887259
1977-05-20,9.887259
1977-05-23,9.753042
1977-05-24,9.596457000000001
1977-05-25,9.574086999999999
1977-05-26,9.574086999999999
1977-05-27,9.551718
1977-05-31,9.46224
1977-06-01,9.417501
1977-06-02,9.350392999999999
1977-06-03,9.260917
1977-06-06,9.283285000000001
1977-06-07,9.283285000000001
1977-06-08,9.260917
1977-06-09,9.328024000000001
1977-06-10,9.328024000000001
1977-06-13,9.350392999999999
