Date,DOV
1989-11-01,5.488373
1989-11-02,5.467425
1989-11-03,5.446477
1989-11-06,5.404580999999999
1989-11-07,5.467425
1989-11-08,5.551216999999999
1989-11-09,5.509321
1989-11-10,5.488373
1989-11-13,5.5302690000000005
1989-11-14,5.425529
1989-11-15,5.3207889999999995
1989-11-16,5.425529
1989-11-17,5.362685
1989-11-20,5.299841000000001
1989-11-21,5.3207889999999995
1989-11-22,5.383633000000001
1989-11-24,5.404580999999999
1989-11-27,5.362685
1989-11-28,5.446477
1989-11-29,5.404580999999999
1989-11-30,5.509321
1989-12-01,5.655957
1989-12-04,5.572165
1989-12-05,5.655957
1989-12-06,5.718801
1989-12-07,5.718801
1989-12-08,5.718801
1989-12-11,5.697853
1989-12-12,5.739749
1989-12-13,5.760697
1989-12-14,5.8235410000000005
1989-12-15,5.886385
1989-12-18,5.8235410000000005
1989-12-19,5.739749
1989-12-20,5.635008999999999
1989-12-21,5.635008999999999
1989-12-22,5.718801
1989-12-26,5.718801
1989-12-27,5.739749
1989-12-28,5.949229
1989-12-29,6.03302
1990-01-02,6.095865
1990-01-03,5.991125
1990-01-04,6.012073
1990-01-05,5.991125
1990-01-08,6.03302
1990-01-09,5.970177
1990-01-10,6.074917
1990-01-11,6.03302
1990-01-12,5.8235410000000005
1990-01-15,5.697853
1990-01-16,5.697853
1990-01-17,5.655957
1990-01-18,5.718801
1990-01-19,5.614061
1990-01-22,5.509321
1990-01-23,5.509321
1990-01-24,5.635008999999999
1990-01-25,5.5302690000000005
1990-01-26,5.697853
1990-01-29,5.697853
1990-01-30,5.718801
1990-01-31,5.970177
1990-02-01,5.907333
1990-02-02,6.03302
1990-02-05,5.991125
1990-02-06,6.012073
1990-02-07,6.053969
1990-02-08,5.991125
1990-02-09,6.095865
1990-02-12,6.116813
1990-02-13,6.242501
1990-02-14,6.179657
1990-02-15,6.179657
1990-02-16,6.137761
1990-02-20,6.116813
1990-02-21,6.116813
1990-02-22,6.116813
1990-02-23,6.074917
1990-02-26,6.137761
1990-02-27,6.263449
1990-02-28,6.242501
1990-03-01,6.221553
1990-03-02,6.200604
1990-03-05,6.116813
1990-03-06,6.179657
1990-03-07,6.116813
1990-03-08,6.200604
1990-03-09,6.137761
1990-03-12,6.116813
1990-03-13,6.158709
1990-03-14,6.158709
1990-03-15,6.179657
1990-03-16,6.200604
1990-03-19,6.493876
1990-03-20,6.472929
1990-03-21,6.431033
1990-03-22,6.410085
1990-03-23,6.472929
1990-03-26,6.493876
1990-03-27,6.598617
1990-03-28,6.472929
1990-03-29,6.472929
1990-03-30,6.431033
1990-04-02,6.389136
1990-04-03,6.451981
1990-04-04,6.389136
1990-04-05,6.389136
1990-04-06,6.242501
1990-04-09,6.284397
1990-04-10,6.284397
1990-04-11,6.368188
1990-04-12,6.472929
1990-04-16,6.389136
1990-04-17,6.451981
1990-04-18,6.368188
1990-04-19,6.326293
1990-04-20,6.158709
1990-04-23,6.116813
1990-04-24,6.263449
1990-04-25,6.263449
1990-04-26,6.284397
1990-04-27,6.284397
1990-04-30,6.305345
1990-05-01,6.326293
1990-05-02,6.326293
1990-05-03,6.305345
1990-05-04,6.305345
1990-05-07,6.410085
1990-05-08,6.514824
1990-05-09,6.661460000000001
1990-05-10,6.682408000000001
1990-05-11,6.849991999999999
1990-05-14,6.829044000000001
1990-05-15,6.745252000000001
1990-05-16,6.724303999999999
1990-05-17,6.703355999999999
1990-05-18,6.703355999999999
1990-05-21,6.808096000000001
1990-05-22,6.808096000000001
1990-05-23,6.745252000000001
1990-05-24,6.745252000000001
1990-05-25,6.724303999999999
1990-05-29,6.849991999999999
1990-05-30,6.912836
1990-05-31,6.787147999999999
1990-06-01,6.724303999999999
1990-06-04,6.745252000000001
1990-06-05,6.766201
1990-06-06,6.745252000000001
1990-06-07,6.724303999999999
1990-06-08,6.766201
1990-06-11,6.787147999999999
1990-06-12,6.766201
1990-06-13,6.682408000000001
1990-06-14,6.703355999999999
1990-06-15,6.598617
1990-06-18,6.577669
1990-06-19,6.661460000000001
1990-06-20,6.661460000000001
1990-06-21,6.703355999999999
1990-06-22,6.661460000000001
1990-06-25,6.556719999999999
1990-06-26,6.535772
1990-06-27,6.577669
1990-06-28,6.514824
1990-06-29,6.535772
1990-07-02,6.535772
1990-07-03,6.514824
1990-07-05,6.368188
1990-07-06,6.493876
1990-07-09,6.493876
1990-07-10,6.451981
1990-07-11,6.493876
1990-07-12,6.535772
1990-07-13,6.493876
1990-07-16,6.514824
1990-07-17,6.577669
1990-07-18,6.598617
1990-07-19,6.535772
1990-07-20,6.431033
1990-07-23,6.305345
1990-07-24,6.305345
1990-07-25,6.305345
1990-07-26,6.326293
1990-07-27,6.200604
1990-07-30,6.221553
1990-07-31,6.221553
1990-08-01,6.074917
1990-08-02,6.095865
1990-08-03,5.970177
1990-08-06,5.844489
1990-08-07,5.718801
1990-08-08,5.928281
1990-08-09,5.949229
1990-08-10,6.012073
1990-08-13,5.970177
1990-08-14,5.970177
1990-08-15,5.928281
1990-08-16,5.781645
1990-08-17,5.697853
1990-08-20,5.697853
1990-08-21,5.718801
1990-08-22,5.551216999999999
1990-08-23,5.362685
1990-08-24,5.467425
1990-08-27,5.635008999999999
1990-08-28,5.572165
1990-08-29,5.5302690000000005
1990-08-30,5.446477
1990-08-31,5.425529
1990-09-04,5.404580999999999
1990-09-05,5.362685
1990-09-06,5.362685
1990-09-07,5.446477
1990-09-10,5.383633000000001
1990-09-11,5.383633000000001
1990-09-12,5.404580999999999
1990-09-13,5.404580999999999
1990-09-14,5.383633000000001
1990-09-17,5.446477
1990-09-18,5.488373
1990-09-19,5.467425
1990-09-20,5.3207889999999995
1990-09-21,5.3207889999999995
1990-09-24,5.195101
1990-09-25,5.132257
1990-09-26,5.006569
1990-09-27,4.859933
1990-09-28,5.195101
1990-10-01,5.195101
1990-10-02,5.278893
1990-10-03,5.195101
1990-10-04,5.048465
1990-10-05,4.964674
1990-10-08,4.943725
1990-10-09,4.859933
1990-10-10,4.755193
1990-10-11,4.692349
1990-10-12,4.79709
1990-10-15,5.195101
1990-10-16,5.027517
1990-10-17,5.027517
1990-10-18,5.069413
1990-10-19,5.174153
1990-10-22,5.236997
1990-10-23,5.3207889999999995
1990-10-24,5.278893
1990-10-25,5.257944999999999
1990-10-26,5.153205000000001
1990-10-29,5.111308999999999
1990-10-30,5.069413
1990-10-31,5.006569
1990-11-01,5.195101
1990-11-02,5.3207889999999995
1990-11-05,5.572165
1990-11-06,5.5302690000000005
1990-11-07,5.446477
1990-11-08,5.551216999999999
1990-11-09,5.718801
1990-11-12,5.739749
1990-11-13,5.718801
1990-11-14,5.6769050000000005
1990-11-15,5.614061
1990-11-16,5.614061
1990-11-19,5.760697
1990-11-20,5.6769050000000005
1990-11-21,5.760697
1990-11-23,5.6769050000000005
1990-11-26,5.655957
1990-11-27,5.655957
1990-11-28,5.697853
1990-11-29,5.739749
1990-11-30,6.012073
1990-12-03,5.970177
1990-12-04,5.949229
1990-12-05,6.200604
1990-12-06,6.158709
1990-12-07,6.137761
1990-12-10,6.200604
1990-12-11,6.158709
1990-12-12,6.221553
1990-12-13,6.200604
1990-12-14,6.116813
1990-12-17,6.158709
1990-12-18,6.200604
1990-12-19,6.389136
1990-12-20,6.410085
1990-12-21,6.451981
1990-12-24,6.472929
1990-12-26,6.577669
1990-12-27,6.598617
1990-12-28,6.640511999999999
1990-12-31,6.661460000000001
1991-01-02,6.661460000000001
1991-01-03,6.410085
1991-01-04,6.410085
1991-01-07,6.368188
1991-01-08,6.221553
1991-01-09,6.221553
1991-01-10,6.284397
1991-01-11,6.284397
1991-01-14,6.368188
1991-01-15,6.389136
1991-01-16,6.514824
1991-01-17,6.493876
1991-01-18,6.535772
1991-01-21,6.514824
1991-01-22,6.431033
1991-01-23,6.451981
1991-01-24,6.472929
1991-01-25,6.535772
1991-01-28,6.514824
1991-01-29,6.493876
1991-01-30,6.451981
1991-01-31,6.619565
1991-02-01,6.808096000000001
1991-02-04,6.787147999999999
1991-02-05,6.682408000000001
1991-02-06,6.661460000000001
1991-02-07,6.703355999999999
1991-02-08,6.808096000000001
1991-02-11,7.038524000000001
1991-02-12,7.038524000000001
1991-02-13,7.059472
1991-02-14,6.933783999999999
1991-02-15,7.038524000000001
1991-02-19,7.017575999999999
1991-02-20,6.954732000000001
1991-02-21,6.933783999999999
1991-02-22,6.787147999999999
1991-02-25,6.703355999999999
1991-02-26,6.703355999999999
1991-02-27,6.849991999999999
1991-02-28,6.891888000000001
1991-03-01,6.996628
1991-03-04,6.933783999999999
1991-03-05,7.038524000000001
1991-03-06,7.038524000000001
1991-03-07,7.038524000000001
1991-03-08,6.996628
1991-03-11,7.038524000000001
1991-03-12,6.933783999999999
1991-03-13,6.996628
1991-03-14,6.954732000000001
1991-03-15,6.849991999999999
1991-03-18,6.703355999999999
1991-03-19,6.766201
1991-03-20,6.829044000000001
1991-03-21,6.703355999999999
1991-03-22,6.682408000000001
1991-03-25,6.766201
1991-03-26,6.766201
1991-03-27,6.724303999999999
1991-03-28,6.870939999999999
1991-04-01,6.787147999999999
1991-04-02,6.933783999999999
1991-04-03,6.829044000000001
1991-04-04,6.766201
1991-04-05,6.703355999999999
1991-04-08,6.829044000000001
1991-04-09,6.870939999999999
1991-04-10,6.766201
1991-04-11,6.849991999999999
1991-04-12,7.038524000000001
1991-04-15,6.849991999999999
1991-04-16,6.787147999999999
1991-04-17,6.724303999999999
1991-04-18,6.661460000000001
1991-04-19,6.661460000000001
1991-04-22,6.724303999999999
1991-04-23,6.766201
1991-04-24,6.745252000000001
1991-04-25,6.577669
1991-04-26,6.577669
1991-04-29,6.431033
1991-04-30,6.514824
1991-05-01,6.724303999999999
1991-05-02,6.724303999999999
1991-05-03,6.787147999999999
1991-05-06,6.829044000000001
1991-05-07,6.724303999999999
1991-05-08,6.703355999999999
1991-05-09,6.870939999999999
1991-05-10,6.724303999999999
1991-05-13,6.724303999999999
1991-05-14,6.556719999999999
1991-05-15,6.493876
1991-05-16,6.493876
1991-05-17,6.577669
1991-05-20,6.535772
1991-05-21,6.514824
1991-05-22,6.493876
1991-05-23,6.493876
1991-05-24,6.493876
1991-05-28,6.682408000000001
1991-05-29,6.745252000000001
1991-05-30,6.9756800000000005
1991-05-31,7.331796000000001
1991-06-03,7.248003999999999
1991-06-04,7.1223160000000005
1991-06-05,7.038524000000001
1991-06-06,7.017575999999999
1991-06-07,7.017575999999999
1991-06-10,6.996628
1991-06-11,7.017575999999999
1991-06-12,6.912836
1991-06-13,7.017575999999999
1991-06-14,7.017575999999999
1991-06-17,6.996628
1991-06-18,7.038524000000001
1991-06-19,6.954732000000001
1991-06-20,6.829044000000001
1991-06-21,6.829044000000001
1991-06-24,6.619565
1991-06-25,6.661460000000001
1991-06-26,6.556719999999999
1991-06-27,6.682408000000001
1991-06-28,6.598617
1991-07-01,6.682408000000001
1991-07-02,6.682408000000001
1991-07-03,6.577669
1991-07-05,6.577669
1991-07-08,6.556719999999999
1991-07-09,6.472929
1991-07-10,6.451981
1991-07-11,6.34724
1991-07-12,6.514824
1991-07-15,6.493876
1991-07-16,6.493876
1991-07-17,6.514824
1991-07-18,6.556719999999999
1991-07-19,6.535772
1991-07-22,6.514824
1991-07-23,6.493876
1991-07-24,6.305345
1991-07-25,6.326293
1991-07-26,6.242501
1991-07-29,6.431033
1991-07-30,6.34724
1991-07-31,6.410085
1991-08-01,6.389136
1991-08-02,6.284397
1991-08-05,6.263449
1991-08-06,6.200604
1991-08-07,6.179657
1991-08-08,6.074917
1991-08-09,6.200604
1991-08-12,6.242501
1991-08-13,6.200604
1991-08-14,6.116813
1991-08-15,6.095865
1991-08-16,6.116813
1991-08-19,6.053969
1991-08-20,5.991125
1991-08-21,6.137761
1991-08-22,6.389136
1991-08-23,6.431033
1991-08-26,6.368188
1991-08-27,6.284397
1991-08-28,6.472929
1991-08-29,6.431033
1991-08-30,6.451981
1991-09-03,6.284397
1991-09-04,6.326293
1991-09-05,6.472929
1991-09-06,6.451981
1991-09-09,6.451981
1991-09-10,6.431033
1991-09-11,6.305345
1991-09-12,6.368188
1991-09-13,6.34724
1991-09-16,6.410085
1991-09-17,6.410085
1991-09-18,6.431033
1991-09-19,6.514824
1991-09-20,6.493876
1991-09-23,6.410085
1991-09-24,6.493876
1991-09-25,6.535772
1991-09-26,6.514824
1991-09-27,6.493876
1991-09-30,6.493876
1991-10-01,6.514824
1991-10-02,6.431033
1991-10-03,6.389136
1991-10-04,6.368188
1991-10-07,6.263449
1991-10-08,6.284397
1991-10-09,6.200604
1991-10-10,6.200604
1991-10-11,6.116813
1991-10-14,6.200604
1991-10-15,6.200604
1991-10-16,6.410085
1991-10-17,6.368188
1991-10-18,6.368188
1991-10-21,6.389136
1991-10-22,6.326293
1991-10-23,6.326293
1991-10-24,6.284397
1991-10-25,6.326293
1991-10-28,6.34724
1991-10-29,6.326293
1991-10-30,6.389136
1991-10-31,6.410085
1991-11-01,6.431033
1991-11-04,6.410085
1991-11-05,6.116813
1991-11-06,6.221553
1991-11-07,6.284397
1991-11-08,6.200604
1991-11-11,6.200604
1991-11-12,6.116813
1991-11-13,6.012073
1991-11-14,6.012073
1991-11-15,5.949229
1991-11-18,5.928281
1991-11-19,5.8235410000000005
1991-11-20,5.907333
1991-11-21,5.970177
1991-11-22,5.886385
1991-11-25,5.865437
1991-11-26,5.865437
1991-11-27,5.865437
1991-11-29,5.865437
1991-12-02,6.012073
1991-12-03,6.137761
1991-12-04,6.095865
1991-12-05,5.991125
1991-12-06,6.074917
1991-12-09,6.053969
1991-12-10,6.012073
1991-12-11,5.865437
1991-12-12,5.907333
1991-12-13,5.886385
1991-12-16,5.907333
1991-12-17,5.865437
1991-12-18,5.907333
1991-12-19,5.949229
1991-12-20,6.053969
1991-12-23,6.242501
1991-12-24,6.535772
1991-12-26,6.598617
1991-12-27,6.577669
1991-12-30,6.870939999999999
1991-12-31,6.996628
1992-01-02,6.912836
1992-01-03,7.059472
1992-01-06,7.038524000000001
1992-01-07,6.891888000000001
1992-01-08,6.954732000000001
1992-01-09,7.017575999999999
1992-01-10,6.912836
1992-01-13,6.703355999999999
1992-01-14,6.870939999999999
1992-01-15,7.080419999999999
1992-01-16,7.080419999999999
1992-01-17,7.206108
1992-01-20,7.1223160000000005
1992-01-21,7.059472
1992-01-22,7.038524000000001
1992-01-23,7.017575999999999
1992-01-24,6.9756800000000005
1992-01-27,6.870939999999999
1992-01-28,6.870939999999999
1992-01-29,6.808096000000001
1992-01-30,6.745252000000001
1992-01-31,6.745252000000001
1992-02-03,6.703355999999999
1992-02-04,6.745252000000001
1992-02-05,6.682408000000001
1992-02-06,6.577669
1992-02-07,6.431033
1992-02-10,6.493876
1992-02-11,6.619565
1992-02-12,6.703355999999999
1992-02-13,6.661460000000001
1992-02-14,6.661460000000001
1992-02-18,6.535772
1992-02-19,6.577669
1992-02-20,6.703355999999999
1992-02-21,6.724303999999999
1992-02-24,6.703355999999999
1992-02-25,6.598617
1992-02-26,6.640511999999999
1992-02-27,6.598617
1992-02-28,6.431033
1992-03-02,6.682408000000001
1992-03-03,6.661460000000001
1992-03-04,6.661460000000001
1992-03-05,6.703355999999999
1992-03-06,6.682408000000001
1992-03-09,6.640511999999999
1992-03-10,6.703355999999999
1992-03-11,6.682408000000001
1992-03-12,6.703355999999999
1992-03-13,6.766201
1992-03-16,6.745252000000001
1992-03-17,6.849991999999999
1992-03-18,6.849991999999999
1992-03-19,6.954732000000001
1992-03-20,6.870939999999999
1992-03-23,6.787147999999999
1992-03-24,6.954732000000001
1992-03-25,6.870939999999999
1992-03-26,6.891888000000001
1992-03-27,6.891888000000001
1992-03-30,6.933783999999999
1992-03-31,6.933783999999999
1992-04-01,6.849991999999999
1992-04-02,6.808096000000001
1992-04-03,6.724303999999999
1992-04-06,6.724303999999999
1992-04-07,6.661460000000001
1992-04-08,6.493876
1992-04-09,6.640511999999999
1992-04-10,6.619565
1992-04-13,6.514824
1992-04-14,6.577669
1992-04-15,6.703355999999999
1992-04-16,6.787147999999999
1992-04-20,6.745252000000001
1992-04-21,6.724303999999999
1992-04-22,6.724303999999999
1992-04-23,6.745252000000001
1992-04-24,6.724303999999999
1992-04-27,6.703355999999999
1992-04-28,6.661460000000001
1992-04-29,6.661460000000001
1992-04-30,6.724303999999999
1992-05-01,6.703355999999999
1992-05-04,6.724303999999999
1992-05-05,6.640511999999999
1992-05-06,6.640511999999999
1992-05-07,6.661460000000001
1992-05-08,6.640511999999999
1992-05-11,6.682408000000001
1992-05-12,6.598617
1992-05-13,6.640511999999999
1992-05-14,6.703355999999999
1992-05-15,6.598617
1992-05-18,6.598617
1992-05-19,6.640511999999999
1992-05-20,6.556719999999999
1992-05-21,6.535772
1992-05-22,6.640511999999999
1992-05-26,6.619565
1992-05-27,6.745252000000001
1992-05-28,6.766201
1992-05-29,6.808096000000001
1992-06-01,6.766201
1992-06-02,6.787147999999999
1992-06-03,6.766201
1992-06-04,6.766201
1992-06-05,6.891888000000001
1992-06-08,6.870939999999999
1992-06-09,6.891888000000001
1992-06-10,6.849991999999999
1992-06-11,6.849991999999999
1992-06-12,6.891888000000001
1992-06-15,6.912836
1992-06-16,6.996628
1992-06-17,7.017575999999999
1992-06-18,6.912836
1992-06-19,6.870939999999999
1992-06-22,6.870939999999999
1992-06-23,6.745252000000001
1992-06-24,6.787147999999999
1992-06-25,6.808096000000001
1992-06-26,6.640511999999999
1992-06-29,6.745252000000001
1992-06-30,6.766201
1992-07-01,6.808096000000001
1992-07-02,6.787147999999999
1992-07-06,6.745252000000001
1992-07-07,6.640511999999999
1992-07-08,6.556719999999999
1992-07-09,6.577669
1992-07-10,6.619565
1992-07-13,6.619565
1992-07-14,6.640511999999999
1992-07-15,6.661460000000001
1992-07-16,6.724303999999999
1992-07-17,6.745252000000001
1992-07-20,6.661460000000001
1992-07-21,6.703355999999999
1992-07-22,6.808096000000001
1992-07-23,6.808096000000001
1992-07-24,6.766201
1992-07-27,6.870939999999999
1992-07-28,6.912836
1992-07-29,7.038524000000001
1992-07-30,7.017575999999999
1992-07-31,7.101367999999999
1992-08-03,7.164211999999999
1992-08-04,7.164211999999999
1992-08-05,7.1223160000000005
1992-08-06,7.143264
1992-08-07,7.2899
1992-08-10,7.227056
1992-08-11,7.248003999999999
1992-08-12,7.248003999999999
1992-08-13,7.164211999999999
1992-08-14,7.206108
1992-08-17,7.164211999999999
1992-08-18,7.185160000000001
1992-08-19,7.080419999999999
1992-08-20,7.059472
1992-08-21,7.059472
1992-08-24,7.059472
1992-08-25,7.017575999999999
1992-08-26,6.933783999999999
1992-08-27,7.017575999999999
1992-08-28,7.038524000000001
1992-08-31,7.101367999999999
1992-09-01,7.164211999999999
1992-09-02,7.2689520000000005
1992-09-03,7.185160000000001
1992-09-04,7.143264
1992-09-08,7.143264
1992-09-09,7.248003999999999
1992-09-10,7.310848
1992-09-11,7.248003999999999
1992-09-14,7.2899
1992-09-15,7.206108
1992-09-16,7.331796000000001
1992-09-17,7.2689520000000005
1992-09-18,7.2899
1992-09-21,7.373692
1992-09-22,7.331796000000001
1992-09-23,7.331796000000001
1992-09-24,7.331796000000001
1992-09-25,7.331796000000001
1992-09-28,7.394639999999999
1992-09-29,7.373692
1992-09-30,7.352744
1992-10-01,7.373692
1992-10-02,7.248003999999999
1992-10-05,7.164211999999999
1992-10-06,7.143264
1992-10-07,7.059472
1992-10-08,7.080419999999999
1992-10-09,7.1223160000000005
1992-10-12,7.2899
1992-10-13,7.2899
1992-10-14,7.2689520000000005
1992-10-15,7.310848
1992-10-16,7.352744
1992-10-19,7.352744
1992-10-20,7.394639999999999
1992-10-21,7.373692
1992-10-22,7.457484
1992-10-23,7.49938
1992-10-26,7.646016
1992-10-27,7.646016
1992-10-28,7.5622240000000005
1992-10-29,7.520328
1992-10-30,7.520328
1992-11-02,7.60412
1992-11-03,7.5622240000000005
1992-11-04,7.5622240000000005
1992-11-05,7.541276
1992-11-06,7.49938
1992-11-09,7.457484
1992-11-10,7.4155880000000005
1992-11-11,7.457484
1992-11-12,7.373692
1992-11-13,7.394639999999999
1992-11-16,7.394639999999999
1992-11-17,7.373692
1992-11-18,7.310848
1992-11-19,7.248003999999999
1992-11-20,7.352744
1992-11-23,7.394639999999999
1992-11-24,7.394639999999999
1992-11-25,7.4155880000000005
1992-11-27,7.4155880000000005
1992-11-30,7.457484
1992-12-01,7.457484
1992-12-02,7.520328
1992-12-03,7.457484
1992-12-04,7.457484
1992-12-07,7.49938
1992-12-08,7.49938
1992-12-09,7.541276
1992-12-10,7.60412
1992-12-11,7.60412
1992-12-14,7.625068
1992-12-15,7.60412
1992-12-16,7.5622240000000005
1992-12-17,7.60412
1992-12-18,7.687912
1992-12-21,7.646016
1992-12-22,7.8136
1992-12-23,7.897392
1992-12-24,7.939288
1992-12-28,7.8554960000000005
1992-12-29,7.8136
1992-12-30,7.771704
1992-12-31,7.687912
1993-01-04,7.834548
1993-01-05,7.8554960000000005
1993-01-06,7.91834
1993-01-07,7.8136
1993-01-08,7.8136
1993-01-11,7.8554960000000005
1993-01-12,7.8554960000000005
1993-01-13,7.8136
1993-01-14,7.792652
1993-01-15,7.792652
1993-01-18,7.876444
1993-01-19,7.8136
1993-01-20,7.8136
1993-01-21,7.729808
1993-01-22,7.666964
1993-01-25,7.646016
1993-01-26,7.666964
1993-01-27,7.666964
1993-01-28,7.60412
1993-01-29,7.625068
1993-02-01,7.625068
1993-02-02,7.5622240000000005
1993-02-03,7.771704
1993-02-04,7.8554960000000005
1993-02-05,7.792652
1993-02-08,7.8554960000000005
1993-02-09,7.8554960000000005
1993-02-10,7.876444
1993-02-11,7.939288
1993-02-12,7.981184
1993-02-16,7.8554960000000005
1993-02-17,7.834548
1993-02-18,7.8136
1993-02-19,7.834548
1993-02-22,7.897392
1993-02-23,7.834548
1993-02-24,7.897392
1993-02-25,7.91834
1993-02-26,7.939288
1993-03-01,7.771704
1993-03-02,7.8136
1993-03-03,7.8554960000000005
1993-03-04,7.834548
1993-03-05,7.8554960000000005
1993-03-08,7.981184
1993-03-09,7.981184
1993-03-10,8.190663
1993-03-11,8.169716000000001
1993-03-12,8.169716000000001
1993-03-15,8.190663
1993-03-16,8.211611999999999
1993-03-17,8.379195
1993-03-18,8.232559
1993-03-19,8.169716000000001
1993-03-22,8.190663
1993-03-23,8.316352
1993-03-24,8.253508
1993-03-25,8.232559
1993-03-26,8.12782
1993-03-29,8.12782
1993-03-30,7.981184
1993-03-31,8.02308
1993-04-01,8.064976
1993-04-02,7.960236
1993-04-05,8.002131
1993-04-06,7.981184
1993-04-07,7.897392
1993-04-08,7.960236
1993-04-12,8.044027
1993-04-13,8.085923
1993-04-14,8.169716000000001
1993-04-15,8.211611999999999
1993-04-16,8.253508
1993-04-19,8.274455
1993-04-20,8.169716000000001
1993-04-21,8.12782
1993-04-22,8.044027
1993-04-23,8.044027
1993-04-26,8.02308
1993-04-27,8.085923
1993-04-28,8.02308
1993-04-29,7.981184
1993-04-30,7.8136
1993-05-03,8.02308
1993-05-04,8.002131
1993-05-05,7.91834
1993-05-06,7.960236
1993-05-07,7.939288
1993-05-10,7.939288
1993-05-11,8.002131
1993-05-12,8.002131
1993-05-13,7.939288
1993-05-14,7.960236
1993-05-17,7.91834
1993-05-18,7.897392
1993-05-19,7.876444
1993-05-20,7.939288
1993-05-21,7.960236
1993-05-24,7.960236
1993-05-25,7.876444
1993-05-26,8.002131
1993-05-27,7.981184
1993-05-28,8.002131
1993-06-01,7.897392
1993-06-02,7.939288
1993-06-03,7.91834
1993-06-04,7.939288
1993-06-07,7.939288
1993-06-08,7.8554960000000005
1993-06-09,7.771704
1993-06-10,7.771704
1993-06-11,7.8136
1993-06-14,7.792652
1993-06-15,7.91834
1993-06-16,7.91834
1993-06-17,7.960236
1993-06-18,7.960236
1993-06-21,7.939288
1993-06-22,7.981184
1993-06-23,7.8136
1993-06-24,7.7088600000000005
1993-06-25,7.750756
1993-06-28,7.8554960000000005
1993-06-29,7.876444
1993-06-30,7.8554960000000005
1993-07-01,7.876444
1993-07-02,7.876444
1993-07-06,7.7088600000000005
1993-07-07,7.792652
1993-07-08,7.7088600000000005
1993-07-09,7.7088600000000005
1993-07-12,7.729808
1993-07-13,7.7088600000000005
1993-07-14,7.8554960000000005
1993-07-15,8.12782
1993-07-16,8.044027
1993-07-19,8.085923
1993-07-20,8.044027
1993-07-21,7.91834
1993-07-22,7.8554960000000005
1993-07-23,7.960236
1993-07-26,8.106872000000001
1993-07-27,8.02308
1993-07-28,7.939288
1993-07-29,7.8554960000000005
1993-07-30,7.8554960000000005
1993-08-02,7.939288
1993-08-03,7.981184
1993-08-04,8.02308
1993-08-05,8.085923
1993-08-06,8.12782
1993-08-09,8.232559
1993-08-10,8.442039
1993-08-11,8.54678
1993-08-12,8.462987
1993-08-13,8.400144000000001
1993-08-16,8.504883999999999
1993-08-17,8.504883999999999
1993-08-18,8.504883999999999
1993-08-19,8.609623
1993-08-20,8.65152
1993-08-23,8.630571
1993-08-24,8.54678
1993-08-25,8.714363
1993-08-26,8.777207
1993-08-27,8.735312
1993-08-30,8.840052
1993-08-31,8.777207
1993-09-01,8.881948
1993-09-02,8.881948
1993-09-03,8.923843
1993-09-07,9.091427000000001
1993-09-08,9.112375
1993-09-09,9.091427000000001
1993-09-10,9.468491
1993-09-13,9.384699000000001
1993-09-14,9.238063
1993-09-15,9.154271000000001
1993-09-16,9.175219
1993-09-17,9.300907
1993-09-20,9.426594999999999
1993-09-21,9.384699000000001
1993-09-22,9.384699000000001
1993-09-23,9.321855000000001
1993-09-24,9.384699000000001
1993-09-27,9.531335
1993-09-28,9.321855000000001
1993-09-29,9.259011
1993-09-30,9.133322999999999
1993-10-01,9.112375
1993-10-04,9.133322999999999
1993-10-05,9.154271000000001
1993-10-06,9.196166999999999
1993-10-07,9.196166999999999
1993-10-08,9.133322999999999
1993-10-11,8.965739
1993-10-12,8.902895
1993-10-13,8.756259
1993-10-14,8.819103
1993-10-15,9.217115
1993-10-18,9.300907
1993-10-19,9.133322999999999
1993-10-20,9.279959
1993-10-21,9.426594999999999
1993-10-22,9.510386
1993-10-25,9.552283000000001
1993-10-26,9.615127000000001
1993-10-27,9.677971000000001
1993-10-28,9.740815
1993-10-29,9.636075
1993-11-01,9.657022
1993-11-02,9.782711
1993-11-03,9.719867
1993-11-04,9.761763
1993-11-05,9.971243
1993-11-08,9.950294
1993-11-09,9.929347
1993-11-10,9.88745
1993-11-11,9.88745
1993-11-12,10.159775
1993-11-15,10.096931
1993-11-16,10.222617999999999
1993-11-17,9.929347
1993-11-18,9.992189999999999
1993-11-19,9.803658
1993-11-22,9.740815
1993-11-23,9.782711
1993-11-24,9.740815
1993-11-26,9.782711
1993-11-29,9.803658
1993-11-30,9.929347
1993-12-01,10.013139
1993-12-02,10.034086
1993-12-03,9.971243
1993-12-06,10.034086
1993-12-07,10.034086
1993-12-08,10.117878999999999
1993-12-09,10.180722
1993-12-10,10.264514
1993-12-13,10.285461999999999
1993-12-14,10.285461999999999
1993-12-15,10.264514
1993-12-16,10.055035
1993-12-17,10.201671000000001
1993-12-20,10.264514
1993-12-21,10.327358
1993-12-22,10.327358
1993-12-23,10.243567
1993-12-27,10.180722
1993-12-28,10.201671000000001
1993-12-29,10.201671000000001
1993-12-30,10.096931
1993-12-31,10.180722
1994-01-03,9.992189999999999
1994-01-04,10.159775
1994-01-05,9.908399000000001
1994-01-06,10.034086
1994-01-07,9.88745
1994-01-10,10.117878999999999
1994-01-11,10.138826
1994-01-12,10.013139
1994-01-13,10.075982000000002
1994-01-14,10.096931
1994-01-17,10.075982000000002
1994-01-18,10.180722
1994-01-19,10.055035
