Date,BNS
2009-01-06,28.440001000000002
2009-01-07,28.139999
2009-01-08,28.370001000000002
2009-01-09,27.799999
2009-01-12,25.75
2009-01-13,25.9
2009-01-14,24.469998999999998
2009-01-15,24.790001
2009-01-16,24.450001
2009-01-20,22.469998999999998
2009-01-21,23.639999
2009-01-22,22.34
2009-01-23,22.639999
2009-01-26,22.84
2009-01-27,24.07
2009-01-28,25.620001000000002
2009-01-29,24.389999
2009-01-30,24.0
2009-02-02,23.82
2009-02-03,24.459999
2009-02-04,24.129998999999998
2009-02-05,24.719998999999998
2009-02-06,25.030001000000002
2009-02-09,25.74
2009-02-10,24.219998999999998
2009-02-11,23.98
2009-02-12,24.07
2009-02-13,23.700001
2009-02-17,21.309998999999998
2009-02-18,20.77
2009-02-19,20.870001000000002
2009-02-20,20.0
2009-02-23,19.32
2009-02-24,20.969998999999998
2009-02-25,21.719998999999998
2009-02-26,23.030001000000002
2009-02-27,22.52
2009-03-02,20.68
2009-03-03,20.93
2009-03-04,21.559998999999998
2009-03-05,20.299999
2009-03-06,20.35
2009-03-09,19.6
2009-03-10,22.24
2009-03-11,22.440001000000002
2009-03-12,23.610001
2009-03-13,23.639999
2009-03-16,24.139999
2009-03-17,24.93
2009-03-18,25.870001000000002
2009-03-19,25.27
2009-03-20,24.790001
2009-03-23,26.889999
2009-03-24,26.120001000000002
2009-03-25,25.889999
2009-03-26,25.92
2009-03-27,25.57
2009-03-30,23.870001000000002
2009-03-31,24.52
2009-04-01,25.35
2009-04-02,26.299999
2009-04-03,26.24
2009-04-06,25.969998999999998
2009-04-07,24.879998999999998
2009-04-08,24.99
2009-04-09,26.469998999999998
2009-04-13,26.860001
2009-04-14,26.83
2009-04-15,27.389999
2009-04-16,27.459999
2009-04-17,28.18
2009-04-20,26.25
2009-04-21,27.66
2009-04-22,27.290001
2009-04-23,28.290001
2009-04-24,29.040001
2009-04-27,28.049999
2009-04-28,27.879998999999998
2009-04-29,29.0
2009-04-30,28.459999
2009-05-01,28.610001
2009-05-04,30.18
2009-05-05,30.83
2009-05-06,32.07
2009-05-07,30.889999
2009-05-08,32.860001000000004
2009-05-11,31.879998999999998
2009-05-12,31.440001000000002
2009-05-13,29.5
2009-05-14,30.309998999999998
2009-05-15,29.83
2009-05-18,31.51
2009-05-19,31.25
2009-05-20,32.299999
2009-05-21,31.280001000000002
2009-05-22,32.040001000000004
2009-05-26,34.66
2009-05-27,33.759997999999996
2009-05-28,34.02
2009-05-29,35.080002
2009-06-01,35.93
2009-06-02,36.700001
2009-06-03,35.02
2009-06-04,36.349998
2009-06-05,35.799999
2009-06-08,36.130001
2009-06-09,36.439999
2009-06-10,36.299999
2009-06-11,36.689999
2009-06-12,36.450001
2009-06-15,35.349998
2009-06-16,34.98
2009-06-17,34.900002
2009-06-18,35.52
2009-06-19,36.119999
2009-06-22,35.48
2009-06-23,35.209998999999996
2009-06-24,35.330002
2009-06-25,36.099998
2009-06-26,37.389998999999996
2009-06-29,38.209998999999996
2009-06-30,37.5
2009-07-01,38.029999
2009-07-02,36.869999
2009-07-06,36.93
2009-07-07,35.5
2009-07-08,34.560001
2009-07-09,34.630001
2009-07-10,34.830002
2009-07-13,36.029999
2009-07-14,37.07
2009-07-15,38.759997999999996
2009-07-16,38.540001000000004
2009-07-17,38.470001
2009-07-20,38.950001
2009-07-21,39.0
2009-07-22,39.16
2009-07-23,40.32
2009-07-24,41.889998999999996
2009-07-27,42.560001
2009-07-28,41.849998
2009-07-29,41.630001
2009-07-30,42.009997999999996
2009-07-31,42.709998999999996
2009-08-03,44.169998
2009-08-04,43.470001
2009-08-05,44.16
2009-08-06,42.759997999999996
2009-08-07,42.75
2009-08-10,41.869999
2009-08-11,39.970001
2009-08-12,40.310001
2009-08-13,40.880001
2009-08-14,40.439999
2009-08-17,39.369999
2009-08-18,39.91
2009-08-19,40.529999
2009-08-20,41.279999
2009-08-21,41.709998999999996
2009-08-24,41.529999
2009-08-25,42.810001
2009-08-26,42.669998
2009-08-27,44.18
2009-08-28,42.43
2009-08-31,41.939999
2009-09-01,39.759997999999996
2009-09-02,38.880001
2009-09-03,39.880001
2009-09-04,41.290001000000004
2009-09-08,41.580002
2009-09-09,40.669998
2009-09-10,41.75
2009-09-11,42.259997999999996
2009-09-14,43.02
2009-09-15,45.200001
2009-09-16,45.57
2009-09-17,45.16
2009-09-18,45.720001
2009-09-21,44.310001
2009-09-22,45.040001000000004
2009-09-23,44.68
2009-09-24,43.279999
2009-09-25,43.540001000000004
2009-09-28,44.580002
2009-09-29,45.040001000000004
2009-09-30,45.580002
2009-10-01,44.259997999999996
2009-10-02,42.669998
2009-10-05,43.970001
2009-10-06,44.580002
2009-10-07,44.91
2009-10-08,44.860001000000004
2009-10-09,45.299999
2009-10-12,45.669998
2009-10-13,44.869999
2009-10-14,45.84
2009-10-15,45.34
2009-10-16,44.939999
2009-10-19,45.439999
2009-10-20,44.41
2009-10-21,44.099998
2009-10-22,44.639998999999996
2009-10-23,44.0
2009-10-26,42.98
2009-10-27,41.810001
2009-10-28,41.799999
2009-10-29,42.200001
2009-10-30,41.779999
2009-11-02,42.720001
2009-11-03,43.16
2009-11-04,43.650002
2009-11-05,44.18
2009-11-06,43.43
2009-11-09,44.98
2009-11-10,45.029999
2009-11-11,45.73
2009-11-12,45.610001000000004
2009-11-13,46.16
2009-11-16,46.650002
2009-11-17,46.639998999999996
2009-11-18,46.599998
2009-11-19,46.02
2009-11-20,45.5
2009-11-23,46.5
2009-11-24,46.619999
2009-11-25,47.029999
2009-11-27,45.279999
2009-11-30,46.130001
2009-12-01,47.459998999999996
2009-12-02,47.099998
2009-12-03,46.029999
2009-12-04,46.02
2009-12-07,46.139998999999996
2009-12-08,44.68
2009-12-09,44.939999
2009-12-10,45.240002000000004
2009-12-11,44.790001000000004
2009-12-14,45.459998999999996
2009-12-15,45.560001
2009-12-16,45.77
2009-12-17,45.189999
2009-12-18,45.400002
2009-12-21,45.369999
2009-12-22,46.09
2009-12-23,46.110001000000004
2009-12-24,46.580002
2009-12-28,47.09
2009-12-29,47.349998
2009-12-30,47.139998999999996
2009-12-31,46.740002000000004
2010-01-04,46.84
2010-01-05,46.41
2010-01-06,46.040001000000004
2010-01-07,45.369999
2010-01-08,46.0
2010-01-11,45.48
2010-01-12,44.740002000000004
2010-01-13,45.16
2010-01-14,45.360001000000004
2010-01-15,44.860001000000004
2010-01-19,45.099998
2010-01-20,43.849998
2010-01-21,42.52
2010-01-22,42.200001
2010-01-25,42.580002
2010-01-26,42.459998999999996
2010-01-27,43.009997999999996
2010-01-28,42.790001000000004
2010-01-29,42.099998
2010-02-01,42.549999
2010-02-02,43.299999
2010-02-03,43.0
2010-02-04,41.84
2010-02-05,42.57
2010-02-08,42.25
2010-02-09,42.869999
2010-02-10,43.68
2010-02-11,44.68
2010-02-12,44.82
2010-02-16,45.560001
2010-02-17,45.98
2010-02-18,46.099998
2010-02-19,45.939999
2010-02-22,45.66
2010-02-23,44.57
2010-02-24,44.810001
2010-02-25,45.290001000000004
2010-02-26,45.43
2010-03-01,46.259997999999996
2010-03-02,47.259997999999996
2010-03-03,47.25
2010-03-04,47.630001
2010-03-05,48.400002
2010-03-08,48.700001
2010-03-09,48.16
2010-03-10,47.959998999999996
2010-03-11,47.950001
2010-03-12,48.549999
2010-03-15,49.009997999999996
2010-03-16,49.470001
2010-03-17,49.689999
2010-03-18,49.59
2010-03-19,49.560001
2010-03-22,49.790001000000004
2010-03-23,50.48
2010-03-24,50.040001000000004
2010-03-25,50.59
2010-03-26,49.619999
2010-03-29,50.029999
2010-03-30,50.220001
2010-03-31,50.02
2010-04-01,50.360001000000004
2010-04-05,50.310001
2010-04-06,50.439999
2010-04-07,49.790001000000004
2010-04-08,50.09
2010-04-09,50.34
2010-04-12,50.419998
2010-04-13,50.330002
2010-04-14,51.599998
2010-04-15,51.919998
2010-04-16,51.080002
2010-04-19,51.299999
2010-04-20,52.080002
2010-04-21,52.029999
2010-04-22,51.91
2010-04-23,51.900002
2010-04-26,52.009997999999996
2010-04-27,50.419998
2010-04-28,50.349998
2010-04-29,51.34
2010-04-30,50.91
2010-05-03,52.189999
2010-05-04,51.119999
2010-05-05,50.150002
2010-05-06,47.970001
2010-05-07,48.16
2010-05-10,50.209998999999996
2010-05-11,50.599998
2010-05-12,51.57
2010-05-13,51.380001
2010-05-14,50.540001000000004
2010-05-17,49.380001
2010-05-18,48.919998
2010-05-19,48.209998999999996
2010-05-20,45.68
2010-05-21,46.77
2010-05-24,46.189999
2010-05-25,46.189999
2010-05-26,46.23
2010-05-27,46.459998999999996
2010-05-28,45.66
2010-06-01,47.049999
2010-06-02,48.919998
2010-06-03,49.080002
2010-06-04,46.48
2010-06-07,46.119999
2010-06-08,46.700001
2010-06-09,46.77
2010-06-10,48.169998
2010-06-11,48.389998999999996
2010-06-14,48.459998999999996
2010-06-15,49.98
2010-06-16,50.27
2010-06-17,49.740002000000004
2010-06-18,50.009997999999996
2010-06-21,50.279999
2010-06-22,49.77
2010-06-23,49.02
2010-06-24,48.27
2010-06-25,48.419998
2010-06-28,48.419998
2010-06-29,46.43
2010-06-30,46.02
2010-07-01,45.580002
2010-07-02,45.48
2010-07-06,46.279999
2010-07-07,47.119999
2010-07-08,47.700001
2010-07-09,48.759997999999996
2010-07-12,48.779999
2010-07-13,50.169998
2010-07-14,50.189999
2010-07-15,50.380001
2010-07-16,48.869999
2010-07-19,48.240002000000004
2010-07-20,48.869999
2010-07-21,47.57
2010-07-22,48.200001
2010-07-23,48.400002
2010-07-26,48.880001
2010-07-27,49.389998999999996
2010-07-28,49.529999
2010-07-29,50.009997999999996
2010-07-30,50.130001
2010-08-02,50.849998
2010-08-03,50.310001
2010-08-04,50.75
2010-08-05,49.98
2010-08-06,49.490002000000004
2010-08-09,49.700001
2010-08-10,49.34
2010-08-11,47.77
2010-08-12,47.290001000000004
2010-08-13,47.68
2010-08-16,47.830002
2010-08-17,48.880001
2010-08-18,49.639998999999996
2010-08-19,48.810001
2010-08-20,48.470001
2010-08-23,48.380001
2010-08-24,46.869999
2010-08-25,47.43
2010-08-26,47.810001
2010-08-27,49.369999
2010-08-30,48.880001
2010-08-31,48.18
2010-09-01,48.720001
2010-09-02,49.549999
2010-09-03,50.779999
2010-09-07,49.93
2010-09-08,50.41
2010-09-09,51.0
2010-09-10,50.889998999999996
2010-09-13,52.330002
2010-09-14,52.18
2010-09-15,52.200001
2010-09-16,51.91
2010-09-17,52.0
2010-09-20,51.900002
2010-09-21,51.709998999999996
2010-09-22,51.639998999999996
2010-09-23,51.709998999999996
2010-09-24,52.599998
2010-09-27,52.119999
2010-09-28,52.560001
2010-09-29,52.889998999999996
2010-09-30,53.299999
2010-10-01,53.360001000000004
2010-10-04,52.939999
2010-10-05,53.939999
2010-10-06,54.450001
2010-10-07,53.880001
2010-10-08,54.0
2010-10-11,53.75
2010-10-12,54.009997999999996
2010-10-13,54.389998999999996
2010-10-14,54.200001
2010-10-15,53.869999
2010-10-18,54.299999
2010-10-19,53.75
2010-10-20,54.27
2010-10-21,53.869999
2010-10-22,53.189999
2010-10-25,53.419998
2010-10-26,53.189999
2010-10-27,52.73
2010-10-28,52.919998
2010-10-29,53.509997999999996
2010-11-01,53.560001
2010-11-02,53.959998999999996
2010-11-03,53.939999
2010-11-04,54.509997999999996
2010-11-05,54.549999
2010-11-08,54.380001
2010-11-09,54.23
2010-11-10,54.369999
2010-11-11,53.700001
2010-11-12,52.52
2010-11-15,52.470001
2010-11-16,51.32
2010-11-17,51.779999
2010-11-18,52.830002
2010-11-19,53.73
2010-11-22,53.369999
2010-11-23,52.02
2010-11-24,53.0
2010-11-26,52.77
2010-11-29,52.529999
2010-11-30,51.950001
2010-12-01,53.27
2010-12-02,53.790001000000004
2010-12-03,55.52
2010-12-06,55.869999
2010-12-07,54.549999
2010-12-08,54.799999
2010-12-09,54.810001
2010-12-10,55.560001
2010-12-13,56.110001000000004
2010-12-14,56.349998
2010-12-15,56.779999
2010-12-16,56.400002
2010-12-17,55.919998
2010-12-20,55.240002000000004
2010-12-21,55.200001
2010-12-22,55.880001
2010-12-23,56.630001
2010-12-27,56.419998
2010-12-28,56.450001
2010-12-29,57.610001000000004
2010-12-30,57.540001000000004
2010-12-31,57.200001
2011-01-03,57.57
2011-01-04,56.310001
2011-01-05,56.25
2011-01-06,55.959998999999996
2011-01-07,56.689999
2011-01-10,56.259997999999996
2011-01-11,57.0
2011-01-12,57.130001
2011-01-13,56.57
2011-01-14,57.34
2011-01-18,57.169998
2011-01-19,56.68
2011-01-20,56.240002000000004
2011-01-21,56.02
2011-01-24,56.240002000000004
2011-01-25,56.32
2011-01-26,56.470001
2011-01-27,57.049999
2011-01-28,55.84
2011-01-31,56.610001000000004
2011-02-01,57.959998999999996
2011-02-02,58.27
2011-02-03,58.91
2011-02-04,59.0
2011-02-07,58.880001
2011-02-08,59.43
2011-02-09,58.419998
2011-02-10,59.450001
2011-02-11,60.130001
2011-02-14,60.419998
2011-02-15,60.470001
2011-02-16,61.099998
2011-02-17,61.91
2011-02-18,61.490002000000004
2011-02-22,60.189999
2011-02-23,59.130001
2011-02-24,60.32
2011-02-25,61.259997999999996
2011-02-28,61.849998
2011-03-01,60.700001
2011-03-02,60.810001
2011-03-03,61.299999
2011-03-04,61.470001
2011-03-07,61.82
2011-03-08,61.0
2011-03-09,60.709998999999996
2011-03-10,59.240002000000004
2011-03-11,59.380001
2011-03-14,60.009997999999996
2011-03-15,59.189999
2011-03-16,58.139998999999996
2011-03-17,58.509997999999996
2011-03-18,58.790001000000004
2011-03-21,59.849998
2011-03-22,60.450001
2011-03-23,60.57
2011-03-24,60.830002
2011-03-25,60.299999
2011-03-28,60.200001
2011-03-29,60.580002
2011-03-30,61.290001000000004
2011-03-31,61.389998999999996
2011-04-01,61.630001
2011-04-04,61.459998999999996
2011-04-05,61.290001000000004
2011-04-06,61.25
2011-04-07,60.91
2011-04-08,60.830002
2011-04-11,60.630001
2011-04-12,59.68
2011-04-13,60.150002
2011-04-14,59.849998
2011-04-15,59.529999
2011-04-18,58.950001
2011-04-19,59.0
2011-04-20,60.049999
2011-04-21,60.5
2011-04-25,60.189999
2011-04-26,60.139998999999996
2011-04-27,60.16
2011-04-28,60.349998
2011-04-29,61.040001000000004
2011-05-02,61.380001
2011-05-03,61.240002000000004
2011-05-04,60.240002000000004
2011-05-05,59.580002
2011-05-06,59.32
2011-05-09,59.779999
2011-05-10,60.369999
2011-05-11,59.98
2011-05-12,59.799999
2011-05-13,59.299999
2011-05-16,59.23
2011-05-17,59.869999
2011-05-18,60.150002
2011-05-19,60.509997999999996
2011-05-20,60.130001
2011-05-23,59.439999
2011-05-24,59.540001000000004
2011-05-25,59.889998999999996
2011-05-26,60.610001000000004
2011-05-27,60.5
2011-05-31,61.330002
2011-06-01,59.689999
2011-06-02,59.509997999999996
2011-06-03,59.75
2011-06-06,58.900002
2011-06-07,59.150002
2011-06-08,58.990002000000004
2011-06-09,59.759997999999996
2011-06-10,58.84
2011-06-13,58.400002
2011-06-14,59.459998999999996
2011-06-15,58.389998999999996
2011-06-16,57.889998999999996
2011-06-17,58.080002
2011-06-20,58.48
2011-06-21,59.669998
2011-06-22,59.48
2011-06-23,58.5
2011-06-24,57.91
2011-06-27,58.610001000000004
2011-06-28,59.23
2011-06-29,59.93
2011-06-30,60.169998
2011-07-01,60.689999
2011-07-05,59.91
2011-07-06,59.75
2011-07-07,59.889998999999996
2011-07-08,59.599998
2011-07-11,59.040001000000004
2011-07-12,59.169998
2011-07-13,59.59
2011-07-14,59.360001000000004
2011-07-15,59.799999
2011-07-18,58.419998
2011-07-19,59.299999
2011-07-20,59.630001
2011-07-21,60.310001
2011-07-22,60.209998999999996
2011-07-25,60.459998999999996
2011-07-26,59.290001000000004
2011-07-27,57.790001000000004
2011-07-28,57.580002
2011-07-29,56.759997999999996
2011-08-01,56.790001000000004
2011-08-02,54.73
2011-08-03,55.34
2011-08-04,53.349998
2011-08-05,52.740002000000004
2011-08-08,50.209998999999996
2011-08-09,53.709998999999996
2011-08-10,52.18
2011-08-11,54.220001
2011-08-12,54.400002
2011-08-15,54.75
2011-08-16,54.32
2011-08-17,55.209998999999996
2011-08-18,52.93
2011-08-19,50.689999
2011-08-22,49.810001
2011-08-23,52.09
2011-08-24,52.880001
2011-08-25,52.77
2011-08-26,52.279999
2011-08-29,53.650002
2011-08-30,54.650002
2011-08-31,55.810001
2011-09-01,55.52
2011-09-02,53.880001
2011-09-06,52.779999
2011-09-07,54.040001000000004
2011-09-08,53.369999
2011-09-09,51.75
2011-09-12,51.23
2011-09-13,52.16
2011-09-14,52.0
2011-09-15,53.290001000000004
2011-09-16,53.110001000000004
2011-09-19,52.419998
2011-09-20,52.029999
2011-09-21,50.43
2011-09-22,48.450001
2011-09-23,49.34
2011-09-26,50.509997999999996
2011-09-27,51.779999
2011-09-28,50.709998999999996
2011-09-29,51.740002000000004
2011-09-30,50.150002
2011-10-03,48.450001
2011-10-04,47.48
2011-10-05,49.91
2011-10-06,50.599998
2011-10-07,49.84
2011-10-10,51.380001
2011-10-11,51.279999
2011-10-12,52.23
2011-10-13,51.080002
2011-10-14,51.630001
2011-10-17,50.689999
2011-10-18,50.860001000000004
2011-10-19,50.630001
2011-10-20,50.939999
2011-10-21,51.380001
2011-10-24,51.93
2011-10-25,50.639998999999996
2011-10-26,51.310001
2011-10-27,53.630001
2011-10-28,53.400002
2011-10-31,52.610001000000004
2011-11-01,50.209998999999996
2011-11-02,51.330002
2011-11-03,52.549999
2011-11-04,51.369999
2011-11-07,51.599998
2011-11-08,52.299999
2011-11-09,50.25
2011-11-10,50.080002
2011-11-11,50.830002
2011-11-14,50.5
2011-11-15,49.869999
2011-11-16,49.610001000000004
2011-11-17,47.970001
2011-11-18,48.490002000000004
2011-11-21,47.939999
2011-11-22,48.119999
2011-11-23,46.560001
2011-11-25,45.900002
2011-11-28,47.43
2011-11-29,48.099998
2011-11-30,50.369999
2011-12-01,49.59
2011-12-02,48.09
2011-12-05,47.549999
2011-12-06,47.490002000000004
2011-12-07,48.529999
2011-12-08,47.330002
2011-12-09,48.139998999999996
2011-12-12,47.540001000000004
2011-12-13,47.18
2011-12-14,46.560001
2011-12-15,47.009997999999996
2011-12-16,47.439999
2011-12-19,47.259997999999996
2011-12-20,48.040001000000004
2011-12-21,48.450001
2011-12-22,49.5
2011-12-23,49.900002
2011-12-27,49.66
2011-12-28,49.41
2011-12-29,49.34
2011-12-30,49.810001
2012-01-03,51.060001
2012-01-04,51.279999
2012-01-05,50.709998999999996
2012-01-06,50.040001000000004
2012-01-09,50.400002
2012-01-10,51.009997999999996
2012-01-11,50.639998999999996
2012-01-12,51.299999
2012-01-13,50.880001
2012-01-17,50.990002000000004
2012-01-18,52.060001
2012-01-19,53.34
2012-01-20,53.25
2012-01-23,54.080002
2012-01-24,53.43
2012-01-25,53.330002
2012-01-26,52.669998
2012-01-27,52.34
2012-01-30,51.810001
2012-01-31,51.32
2012-02-01,51.84
2012-02-02,51.450001
2012-02-03,51.950001
2012-02-06,52.040001000000004
2012-02-07,52.27
2012-02-08,52.389998999999996
2012-02-09,52.48
2012-02-10,52.16
2012-02-13,52.52
2012-02-14,52.709998999999996
2012-02-15,52.900002
2012-02-16,53.810001
2012-02-17,53.84
2012-02-21,54.34
2012-02-22,53.689999
2012-02-23,53.630001
2012-02-24,53.5
2012-02-27,53.48
2012-02-28,53.82
2012-02-29,53.919998
2012-03-01,54.580002
2012-03-02,54.299999
2012-03-05,54.07
2012-03-06,52.93
2012-03-07,52.720001
2012-03-08,53.900002
2012-03-09,54.09
2012-03-12,54.25
2012-03-13,54.75
2012-03-14,54.619999
2012-03-15,55.779999
2012-03-16,56.380001
2012-03-19,56.639998999999996
2012-03-20,56.209998999999996
2012-03-21,56.009997999999996
2012-03-22,55.66
2012-03-23,56.200001
2012-03-26,57.32
2012-03-27,57.150002
2012-03-28,57.09
2012-03-29,56.68
2012-03-30,56.040001000000004
2012-04-02,56.630001
2012-04-03,56.009997999999996
2012-04-04,55.68
2012-04-05,55.650002
2012-04-09,55.25
2012-04-10,54.150002
2012-04-11,54.68
2012-04-12,55.650002
2012-04-13,54.209998999999996
2012-04-16,54.610001000000004
2012-04-17,55.639998999999996
2012-04-18,55.880001
2012-04-19,55.290001000000004
2012-04-20,55.189999
2012-04-23,54.73
2012-04-24,54.790001000000004
2012-04-25,55.240002000000004
2012-04-26,54.880001
2012-04-27,55.560001
2012-04-30,55.459998999999996
2012-05-01,55.16
2012-05-02,54.77
2012-05-03,53.889998999999996
2012-05-04,53.040001000000004
2012-05-07,53.919998
2012-05-08,53.060001
2012-05-09,52.560001
2012-05-10,52.77
2012-05-11,52.869999
2012-05-14,52.369999
2012-05-15,52.290001000000004
2012-05-16,51.84
2012-05-17,50.75
2012-05-18,50.09
2012-05-21,50.880001
2012-05-22,50.52
2012-05-23,50.48
2012-05-24,50.07
2012-05-25,49.490002000000004
2012-05-29,50.84
2012-05-30,50.619999
2012-05-31,51.060001
2012-06-01,49.459998999999996
2012-06-04,49.310001
2012-06-05,49.849998
2012-06-06,50.799999
2012-06-07,51.369999
2012-06-08,50.619999
2012-06-11,49.880001
2012-06-12,50.240002000000004
2012-06-13,50.459998999999996
2012-06-14,50.759997999999996
2012-06-15,50.919998
2012-06-18,50.360001000000004
2012-06-19,52.119999
2012-06-20,52.259997999999996
2012-06-21,50.950001
2012-06-22,51.650002
2012-06-25,50.959998999999996
2012-06-26,51.299999
2012-06-27,51.669998
2012-06-28,51.029999
2012-06-29,51.790001000000004
2012-07-02,51.720001
2012-07-03,52.950001
2012-07-05,53.09
2012-07-06,51.939999
2012-07-09,51.939999
2012-07-10,51.389998999999996
2012-07-11,51.98
2012-07-12,51.43
2012-07-13,51.490002000000004
2012-07-16,51.32
2012-07-17,51.43
2012-07-18,51.700001
2012-07-19,52.169998
2012-07-20,51.490002000000004
2012-07-23,50.560001
2012-07-24,50.119999
2012-07-25,49.830002
2012-07-26,50.77
2012-07-27,51.77
2012-07-30,52.040001000000004
2012-07-31,52.189999
2012-08-01,51.720001
2012-08-02,51.02
2012-08-03,51.82
2012-08-06,51.84
2012-08-07,52.84
2012-08-08,52.299999
2012-08-09,52.419998
2012-08-10,52.529999
2012-08-13,52.240002000000004
2012-08-14,52.490002000000004
2012-08-15,52.919998
2012-08-16,53.41
2012-08-17,53.860001000000004
2012-08-20,53.849998
2012-08-21,53.869999
2012-08-22,53.240002000000004
2012-08-23,52.830002
2012-08-24,52.98
2012-08-27,53.34
2012-08-28,53.459998999999996
2012-08-29,54.16
2012-08-30,52.689999
2012-08-31,53.029999
2012-09-04,53.009997999999996
2012-09-05,52.900002
2012-09-06,53.810001
2012-09-07,53.970001
2012-09-10,54.060001
2012-09-11,54.450001
2012-09-12,54.509997999999996
2012-09-13,55.139998999999996
2012-09-14,55.209998999999996
2012-09-17,55.009997999999996
2012-09-18,54.84
2012-09-19,54.919998
2012-09-20,54.77
2012-09-21,55.23
2012-09-24,55.330002
2012-09-25,55.220001
2012-09-26,54.830002
2012-09-27,55.860001000000004
2012-09-28,54.82
2012-10-01,54.889998999999996
2012-10-02,54.779999
2012-10-03,54.529999
2012-10-04,55.240002000000004
2012-10-05,55.259997999999996
2012-10-08,55.110001000000004
2012-10-09,54.919998
2012-10-10,54.389998999999996
2012-10-11,54.650002
2012-10-12,54.259997999999996
2012-10-15,54.57
2012-10-16,54.759997999999996
2012-10-17,55.509997999999996
2012-10-18,55.34
2012-10-19,54.630001
2012-10-22,54.540001000000004
2012-10-23,54.0
2012-10-24,53.860001000000004
2012-10-25,54.040001000000004
2012-10-26,53.84
2012-10-31,54.380001
2012-11-01,54.830002
2012-11-02,54.860001000000004
2012-11-05,54.669998
2012-11-06,54.860001000000004
2012-11-07,54.07
2012-11-08,53.459998999999996
2012-11-09,53.709998999999996
2012-11-12,54.02
2012-11-13,53.759997999999996
2012-11-14,53.02
2012-11-15,52.720001
2012-11-16,52.919998
2012-11-19,53.630001
2012-11-20,53.93
2012-11-21,54.450001
2012-11-23,54.950001
2012-11-26,54.950001
2012-11-27,54.77
2012-11-28,55.150002
2012-11-29,55.639998999999996
2012-11-30,55.740002000000004
2012-12-03,55.91
2012-12-04,56.169998
2012-12-05,56.32
2012-12-06,56.07
2012-12-07,56.060001
2012-12-10,56.720001
2012-12-11,57.290001000000004
2012-12-12,57.73
2012-12-13,57.689999
2012-12-14,57.419998
2012-12-17,57.59
2012-12-18,58.220001
2012-12-19,58.599998
2012-12-20,58.77
2012-12-21,58.59
2012-12-24,58.849998
2012-12-26,58.509997999999996
2012-12-27,58.82
2012-12-28,57.599998
2012-12-31,57.880001
2013-01-02,58.380001
2013-01-03,58.049999
2013-01-04,58.380001
2013-01-07,58.48
2013-01-08,58.540001000000004
2013-01-09,58.34
2013-01-10,58.43
2013-01-11,58.52
2013-01-14,58.57
2013-01-15,58.619999
2013-01-16,58.25
2013-01-17,58.25
2013-01-18,58.360001000000004
2013-01-22,58.860001000000004
2013-01-23,58.259997999999996
2013-01-24,58.369999
2013-01-25,58.130001
2013-01-28,58.59
2013-01-29,58.810001
2013-01-30,58.799999
2013-01-31,58.869999
2013-02-01,59.07
2013-02-04,58.689999
2013-02-05,58.810001
2013-02-06,59.119999
2013-02-07,58.900002
2013-02-08,58.779999
2013-02-11,58.580002
2013-02-12,58.400002
2013-02-13,58.709998999999996
2013-02-14,58.68
2013-02-15,58.139998999999996
2013-02-19,58.48
2013-02-20,58.919998
2013-02-21,58.799999
2013-02-22,59.119999
2013-02-25,58.549999
2013-02-26,58.98
2013-02-27,59.23
2013-02-28,59.439999
2013-03-01,59.52
2013-03-04,59.23
2013-03-05,59.650002
2013-03-06,59.23
2013-03-07,59.02
2013-03-08,59.02
2013-03-11,59.040001000000004
2013-03-12,59.139998999999996
2013-03-13,58.48
2013-03-14,58.860001000000004
2013-03-15,59.18
2013-03-18,58.48
2013-03-19,58.09
2013-03-20,58.060001
2013-03-21,57.68
2013-03-22,58.130001
2013-03-25,58.220001
2013-03-26,58.59
2013-03-27,58.419998
2013-03-28,58.27
2013-04-01,58.0
2013-04-02,58.23
2013-04-03,57.209998999999996
2013-04-04,57.0
2013-04-05,55.970001
2013-04-08,56.119999
2013-04-09,56.450001
2013-04-10,57.52
2013-04-11,57.279999
2013-04-12,56.959998999999996
2013-04-15,55.459998999999996
2013-04-16,56.490002000000004
2013-04-17,55.439999
2013-04-18,55.369999
2013-04-19,55.48
2013-04-22,55.27
2013-04-23,55.200001
2013-04-24,55.529999
2013-04-25,55.77
2013-04-26,55.970001
2013-04-29,56.849998
2013-04-30,57.639998999999996
2013-05-01,57.369999
2013-05-02,58.07
2013-05-03,57.990002000000004
2013-05-06,58.25
2013-05-07,58.759997999999996
2013-05-08,59.209998999999996
2013-05-09,58.580002
2013-05-10,58.41
2013-05-13,58.349998
2013-05-14,57.709998999999996
2013-05-15,57.200001
2013-05-16,57.290001000000004
2013-05-17,57.080002
2013-05-20,57.48
2013-05-21,58.119999
2013-05-22,57.34
2013-05-23,57.490002000000004
2013-05-24,57.48
2013-05-28,57.34
2013-05-29,57.27
2013-05-30,57.5
2013-05-31,56.73
2013-06-03,57.130001
2013-06-04,56.75
2013-06-05,55.950001
2013-06-06,56.07
2013-06-07,56.110001000000004
2013-06-10,56.32
2013-06-11,55.810001
2013-06-12,55.299999
2013-06-13,56.279999
2013-06-14,55.849998
2013-06-17,56.23
2013-06-18,56.279999
2013-06-19,55.389998999999996
2013-06-20,53.419998
2013-06-21,53.41
2013-06-24,53.060001
2013-06-25,53.220001
2013-06-26,53.630001
2013-06-27,53.919998
2013-06-28,53.549999
2013-07-01,53.290001000000004
