Date,YPF
2003-05-16,22.16
2003-05-19,21.91
2003-05-20,21.91
2003-05-21,22.219998999999998
2003-05-22,22.620001000000002
2003-05-23,23.0
2003-05-27,23.85
2003-05-28,24.9
2003-05-29,24.700001
2003-05-30,24.65
2003-06-02,25.1
2003-06-03,25.360001
2003-06-04,25.370001000000002
2003-06-05,25.530001000000002
2003-06-06,25.379998999999998
2003-06-09,25.66
2003-06-10,26.07
2003-06-11,27.860001
2003-06-12,28.4
2003-06-13,28.51
2003-06-16,28.950001
2003-06-17,29.0
2003-06-18,28.75
2003-06-19,28.549999
2003-06-20,28.66
2003-06-23,28.15
2003-06-24,27.99
2003-06-25,26.92
2003-06-26,27.15
2003-06-27,25.860001
2003-06-30,26.6
2003-07-01,26.18
2003-07-02,27.049999
2003-07-03,26.959999
2003-07-07,27.0
2003-07-08,26.860001
2003-07-09,26.209999
2003-07-10,26.200001
2003-07-11,26.299999
2003-07-14,26.700001
2003-07-15,26.75
2003-07-16,26.6
2003-07-17,25.85
2003-07-18,25.84
2003-07-21,26.049999
2003-07-22,25.91
2003-07-23,26.049999
2003-07-24,26.0
2003-07-25,25.75
2003-07-28,25.91
2003-07-29,25.77
2003-07-30,25.809998999999998
2003-07-31,25.860001
2003-08-01,25.870001000000002
2003-08-04,25.98
2003-08-05,25.700001
2003-08-06,25.549999
2003-08-07,25.4
2003-08-08,25.6
2003-08-11,24.610001
2003-08-12,25.110001
2003-08-13,25.4
2003-08-14,25.52
2003-08-15,25.66
2003-08-18,25.68
2003-08-19,25.15
2003-08-20,24.08
2003-08-21,24.459999
2003-08-22,24.129998999999998
2003-08-25,23.99
2003-08-26,24.4
2003-08-27,24.309998999999998
2003-08-28,24.52
2003-08-29,24.6
2003-09-02,25.07
2003-09-03,25.299999
2003-09-04,25.950001
2003-09-05,26.809998999999998
2003-09-08,26.700001
2003-09-09,26.690001000000002
2003-09-10,26.59
2003-09-11,26.58
2003-09-12,26.26
2003-09-15,26.26
2003-09-16,26.1
2003-09-17,26.23
2003-09-18,26.200001
2003-09-19,25.940001000000002
2003-09-22,25.43
2003-09-23,25.85
2003-09-24,26.219998999999998
2003-09-25,26.41
2003-09-26,26.280001000000002
2003-09-29,26.690001000000002
2003-09-30,26.799999
2003-10-01,27.200001
2003-10-02,27.41
2003-10-03,27.85
2003-10-06,28.450001
2003-10-07,29.58
2003-10-08,29.83
2003-10-09,29.860001
2003-10-10,30.139999
2003-10-13,30.77
2003-10-14,30.76
2003-10-15,31.040001
2003-10-16,31.1
2003-10-17,30.65
2003-10-20,30.799999
2003-10-21,31.35
2003-10-22,31.440001000000002
2003-10-23,31.940001000000002
2003-10-24,31.389999
2003-10-27,32.080002
2003-10-28,32.75
2003-10-29,33.279999
2003-10-30,33.299999
2003-10-31,33.009997999999996
2003-11-03,32.91
2003-11-04,33.009997999999996
2003-11-05,33.599998
2003-11-06,33.799999
2003-11-07,33.860001000000004
2003-11-10,33.650002
2003-11-11,33.23
2003-11-12,33.75
2003-11-13,34.200001
2003-11-14,34.389998999999996
2003-11-17,34.18
2003-11-18,33.220001
2003-11-19,32.830002
2003-11-20,32.560001
2003-11-21,31.559998999999998
2003-11-24,32.189999
2003-11-25,32.630001
2003-11-26,33.16
2003-11-28,33.560001
2003-12-01,34.470001
2003-12-02,34.189999
2003-12-03,34.209998999999996
2003-12-04,34.34
2003-12-05,34.48
2003-12-08,34.75
2003-12-09,35.130001
2003-12-10,35.080002
2003-12-11,34.830002
2003-12-12,34.900002
2003-12-15,34.439999
2003-12-16,34.48
2003-12-17,34.43
2003-12-18,34.759997999999996
2003-12-19,35.029999
2003-12-22,35.5
2003-12-23,35.610001000000004
2003-12-24,35.619999
2003-12-26,36.02
2003-12-29,37.349998
2003-12-30,37.150002
2003-12-31,37.02
2004-01-02,36.68
2004-01-05,37.959998999999996
2004-01-06,38.759997999999996
2004-01-07,39.259997999999996
2004-01-08,40.66
2004-01-09,41.060001
2004-01-12,40.599998
2004-01-13,41.950001
2004-01-14,41.970001
2004-01-15,41.639998999999996
2004-01-16,41.049999
2004-01-20,43.400002
2004-01-21,43.98
2004-01-22,43.52
2004-01-23,43.099998
2004-01-26,42.610001000000004
2004-01-27,42.740002000000004
2004-01-28,42.700001
2004-01-29,40.209998999999996
2004-01-30,37.400002
2004-02-02,37.200001
2004-02-03,38.049999
2004-02-04,37.419998
2004-02-05,35.950001
2004-02-06,36.5
2004-02-09,37.52
2004-02-10,38.84
2004-02-11,39.700001
2004-02-12,39.23
2004-02-13,39.18
2004-02-17,38.310001
2004-02-18,38.450001
2004-02-19,38.299999
2004-02-20,39.32
2004-02-23,40.369999
2004-02-24,37.98
2004-02-25,38.689999
2004-02-26,38.34
2004-02-27,38.099998
2004-03-01,40.130001
2004-03-02,39.75
2004-03-03,39.349998
2004-03-04,38.84
2004-03-05,38.349998
2004-03-08,38.490002000000004
2004-03-09,38.91
2004-03-10,38.529999
2004-03-11,38.02
2004-03-12,37.759997999999996
2004-03-15,38.0
2004-03-16,38.400002
2004-03-17,39.400002
2004-03-18,39.470001
2004-03-19,39.900002
2004-03-22,40.0
2004-03-23,40.110001000000004
2004-03-24,39.990002000000004
2004-03-25,40.400002
2004-03-26,40.0
2004-03-29,39.75
2004-03-30,40.0
2004-03-31,39.790001000000004
2004-04-01,40.25
2004-04-02,39.93
2004-04-05,39.759997999999996
2004-04-06,39.950001
2004-04-07,40.009997999999996
2004-04-08,40.0
2004-04-12,39.82
2004-04-13,39.529999
2004-04-14,39.66
2004-04-15,39.849998
2004-04-16,40.549999
2004-04-19,40.630001
2004-04-20,40.41
2004-04-21,39.810001
2004-04-22,40.099998
2004-04-23,40.950001
2004-04-26,41.75
2004-04-27,43.880001
2004-04-28,44.0
2004-04-29,38.959998999999996
2004-04-30,39.5
2004-05-03,38.75
2004-05-04,39.07
2004-05-05,39.0
2004-05-06,38.599998
2004-05-07,37.900002
2004-05-10,36.029999
2004-05-11,36.939999
2004-05-12,36.799999
2004-05-13,36.709998999999996
2004-05-14,37.099998
2004-05-17,36.5
2004-05-18,36.599998
2004-05-19,36.700001
2004-05-20,36.509997999999996
2004-05-21,36.650002
2004-05-24,36.610001000000004
2004-05-25,36.700001
2004-05-26,37.619999
2004-05-27,37.849998
2004-05-28,38.880001
2004-06-01,39.299999
2004-06-02,39.150002
2004-06-03,38.52
2004-06-04,38.939999
2004-06-07,39.0
2004-06-08,38.950001
2004-06-09,38.509997999999996
2004-06-10,38.5
2004-06-14,37.849998
2004-06-15,38.0
2004-06-16,38.84
2004-06-17,38.82
2004-06-18,39.02
2004-06-21,39.16
2004-06-22,39.700001
2004-06-23,39.720001
2004-06-24,39.849998
2004-06-25,39.5
2004-06-28,39.610001000000004
2004-06-29,39.25
2004-06-30,39.009997999999996
2004-07-01,39.009997999999996
2004-07-02,39.200001
2004-07-06,39.200001
2004-07-07,39.5
2004-07-08,39.68
2004-07-09,39.77
2004-07-12,39.75
2004-07-13,39.419998
2004-07-14,39.490002000000004
2004-07-15,39.189999
2004-07-16,39.709998999999996
2004-07-19,39.290001000000004
2004-07-20,39.599998
2004-07-21,39.700001
2004-07-22,39.400002
2004-07-23,39.450001
2004-07-26,39.16
2004-07-27,39.189999
2004-07-28,39.5
2004-07-29,39.849998
2004-07-30,40.389998999999996
2004-08-02,40.610001000000004
2004-08-03,40.779999
2004-08-04,40.279999
2004-08-05,39.599998
2004-08-06,38.619999
2004-08-09,39.48
2004-08-10,39.619999
2004-08-11,39.049999
2004-08-12,39.099998
2004-08-13,39.459998999999996
2004-08-16,39.41
2004-08-17,38.080002
2004-08-18,38.599998
2004-08-19,39.560001
2004-08-20,39.009997999999996
2004-08-23,37.970001
2004-08-24,38.0
2004-08-25,38.09
2004-08-26,38.68
2004-08-27,39.400002
2004-08-30,39.650002
2004-08-31,39.25
2004-09-01,39.549999
2004-09-02,39.75
2004-09-03,39.459998999999996
2004-09-07,39.349998
2004-09-08,39.5
2004-09-09,39.450001
2004-09-10,39.150002
2004-09-13,39.130001
2004-09-14,39.650002
2004-09-15,40.349998
2004-09-16,40.25
2004-09-17,40.509997999999996
2004-09-20,41.459998999999996
2004-09-21,41.900002
2004-09-22,41.880001
2004-09-23,42.5
2004-09-24,42.0
2004-09-27,42.310001
2004-09-28,41.91
2004-09-29,41.220001
2004-09-30,41.5
2004-10-01,41.740002000000004
2004-10-04,41.900002
2004-10-05,41.900002
2004-10-06,41.150002
2004-10-07,41.900002
2004-10-08,41.880001
2004-10-11,41.299999
2004-10-12,41.610001000000004
2004-10-13,40.98
2004-10-14,40.77
2004-10-15,40.77
2004-10-18,41.02
2004-10-19,41.259997999999996
2004-10-20,40.549999
2004-10-21,41.25
2004-10-22,41.400002
2004-10-25,41.540001000000004
2004-10-26,41.790001000000004
2004-10-27,41.25
2004-10-28,41.540001000000004
2004-10-29,41.5
2004-11-01,41.0
2004-11-02,41.490002000000004
2004-11-03,41.91
2004-11-04,41.91
2004-11-05,40.25
2004-11-08,40.700001
2004-11-09,41.360001000000004
2004-11-10,41.490002000000004
2004-11-11,40.950001
2004-11-12,41.25
2004-11-15,40.400002
2004-11-16,40.700001
2004-11-17,41.25
2004-11-18,41.099998
2004-11-19,41.849998
2004-11-22,41.98
2004-11-23,42.0
2004-11-24,42.419998
2004-11-26,42.5
2004-11-29,42.349998
2004-11-30,42.790001000000004
2004-12-01,43.220001
2004-12-02,42.599998
2004-12-03,42.759997999999996
2004-12-06,42.799999
2004-12-07,41.790001000000004
2004-12-08,42.5
2004-12-09,42.41
2004-12-10,42.48
2004-12-13,42.5
2004-12-14,42.5
2004-12-15,42.599998
2004-12-16,42.610001000000004
2004-12-17,42.990002000000004
2004-12-20,42.970001
2004-12-21,43.209998999999996
2004-12-22,43.490002000000004
2004-12-23,43.310001
2004-12-27,43.709998999999996
2004-12-28,43.650002
2004-12-29,43.759997999999996
2004-12-30,44.0
2004-12-31,44.0
2005-01-03,43.349998
2005-01-04,43.200001
2005-01-05,43.279999
2005-01-06,43.610001000000004
2005-01-07,43.599998
2005-01-10,43.580002
2005-01-11,43.57
2005-01-12,43.799999
2005-01-13,44.200001
2005-01-14,44.959998999999996
2005-01-18,46.849998
2005-01-19,48.490002000000004
2005-01-20,48.77
2005-01-21,48.360001000000004
2005-01-24,48.0
2005-01-25,48.5
2005-01-26,49.25
2005-01-27,47.610001000000004
2005-01-28,47.700001
2005-01-31,46.799999
2005-02-01,47.75
2005-02-02,49.040001000000004
2005-02-03,48.259997999999996
2005-02-04,49.049999
2005-02-07,50.299999
2005-02-08,50.5
2005-02-09,51.459998999999996
2005-02-10,52.310001
2005-02-11,54.150002
2005-02-14,56.0
2005-02-15,56.599998
2005-02-16,56.75
2005-02-17,58.900002
2005-02-18,63.75
2005-02-22,63.380001
2005-02-23,63.049999
2005-02-24,59.349998
2005-02-25,63.57
2005-02-28,61.68
2005-03-01,60.59
2005-03-02,59.849998
2005-03-03,60.299999
2005-03-04,60.299999
2005-03-07,58.5
2005-03-08,56.900002
2005-03-09,55.799999
2005-03-10,54.200001
2005-03-11,55.540001000000004
2005-03-14,54.970001
2005-03-15,54.68
2005-03-16,54.299999
2005-03-17,57.0
2005-03-18,58.540001000000004
2005-03-21,58.490002000000004
2005-03-22,57.25
2005-03-23,55.0
2005-03-24,54.950001
2005-03-28,53.75
2005-03-29,50.0
2005-03-30,50.16
2005-03-31,52.599998
2005-04-01,53.799999
2005-04-04,53.23
2005-04-05,52.75
2005-04-06,53.009997999999996
2005-04-07,54.200001
2005-04-08,54.02
2005-04-11,53.619999
2005-04-12,51.5
2005-04-13,51.810001
2005-04-14,50.419998
2005-04-15,49.0
2005-04-18,49.060001
2005-04-19,49.810001
2005-04-20,52.5
2005-04-21,52.75
2005-04-22,53.700001
2005-04-25,54.349998
2005-04-26,55.849998
2005-04-27,55.0
2005-04-28,51.75
2005-04-29,51.639998999999996
2005-05-02,51.990002000000004
2005-05-03,51.139998999999996
2005-05-04,53.349998
2005-05-05,53.509997999999996
2005-05-06,53.509997999999996
2005-05-09,54.110001000000004
2005-05-10,53.849998
2005-05-11,53.43
2005-05-12,52.75
2005-05-13,50.970001
2005-05-16,51.48
2005-05-17,51.599998
2005-05-18,50.110001000000004
2005-05-19,51.0
2005-05-20,52.5
2005-05-23,51.0
2005-05-24,50.990002000000004
2005-05-25,51.0
2005-05-26,50.779999
2005-05-27,51.389998999999996
2005-05-31,51.310001
2005-06-01,52.450001
2005-06-02,52.419998
2005-06-03,52.150002
2005-06-06,51.799999
2005-06-07,51.299999
2005-06-08,51.689999
2005-06-09,51.669998
2005-06-10,51.419998
2005-06-13,51.759997999999996
2005-06-14,51.700001
2005-06-15,52.459998999999996
2005-06-16,53.700001
2005-06-17,53.84
2005-06-20,54.490002000000004
2005-06-21,54.5
2005-06-22,54.5
2005-06-23,54.599998
2005-06-24,54.610001000000004
2005-06-27,55.75
2005-06-28,55.990002000000004
2005-06-29,56.5
2005-06-30,55.700001
2005-07-01,56.0
2005-07-05,56.209998999999996
2005-07-06,55.75
2005-07-07,56.049999
2005-07-08,56.5
2005-07-11,56.25
2005-07-12,56.139998999999996
2005-07-13,55.889998999999996
2005-07-14,55.349998
2005-07-15,54.849998
2005-07-18,54.540001000000004
2005-07-19,55.580002
2005-07-20,55.400002
2005-07-21,55.990002000000004
2005-07-22,56.799999
2005-07-25,56.810001
2005-07-26,56.75
2005-07-27,55.900002
2005-07-28,55.900002
2005-07-29,56.299999
2005-08-01,55.900002
2005-08-02,56.799999
2005-08-03,57.200001
2005-08-04,57.099998
2005-08-05,55.799999
2005-08-08,56.91
2005-08-09,57.700001
2005-08-10,57.330002
2005-08-11,58.34
2005-08-12,58.650002
2005-08-15,58.349998
2005-08-16,57.700001
2005-08-17,57.400002
2005-08-18,57.0
2005-08-19,56.549999
2005-08-22,58.0
2005-08-23,58.549999
2005-08-24,59.48
2005-08-25,59.950001
2005-08-26,61.490002000000004
2005-08-29,61.25
2005-08-30,63.0
2005-08-31,63.09
2005-09-01,64.949997
2005-09-02,63.459998999999996
2005-09-06,63.389998999999996
2005-09-07,63.259997999999996
2005-09-08,65.139999
2005-09-09,65.66999799999999
2005-09-12,64.760002
2005-09-13,64.589996
2005-09-14,64.699997
2005-09-15,64.5
2005-09-16,65.25
2005-09-19,66.019997
2005-09-20,65.25
2005-09-21,67.0
2005-09-22,67.089996
2005-09-23,68.0
2005-09-26,68.339996
2005-09-27,68.519997
2005-09-28,69.199997
2005-09-29,68.989998
2005-09-30,68.699997
2005-10-03,69.0
2005-10-04,68.150002
2005-10-05,63.07
2005-10-06,61.0
2005-10-07,63.389998999999996
2005-10-10,62.810001
2005-10-11,62.5
2005-10-12,62.380001
2005-10-13,60.810001
2005-10-14,59.950001
2005-10-17,61.299999
2005-10-18,60.68
2005-10-19,60.459998999999996
2005-10-20,60.150002
2005-10-21,58.98
2005-10-24,60.029999
2005-10-25,60.610001000000004
2005-10-26,61.0
2005-10-27,60.490002000000004
2005-10-28,60.599998
2005-10-31,60.73
2005-11-01,60.950001
2005-11-02,61.240002000000004
2005-11-03,63.040001000000004
2005-11-04,62.75
2005-11-07,62.849998
2005-11-08,63.0
2005-11-09,61.75
2005-11-10,62.5
2005-11-11,63.299999
2005-11-14,61.380001
2005-11-15,61.59
2005-11-16,62.200001
2005-11-17,64.260002
2005-11-18,63.709998999999996
2005-11-21,62.299999
2005-11-22,62.299999
2005-11-23,62.25
2005-11-25,62.0
2005-11-28,61.59
2005-11-29,58.009997999999996
2005-11-30,58.799999
2005-12-01,60.380001
2005-12-02,59.5
2005-12-05,59.5
2005-12-06,60.099998
2005-12-07,60.529999
2005-12-08,60.77
2005-12-09,60.549999
2005-12-12,59.650002
2005-12-13,59.650002
2005-12-14,59.860001000000004
2005-12-15,58.200001
2005-12-16,56.759997999999996
2005-12-19,56.900002
2005-12-20,55.0
2005-12-21,52.709998999999996
2005-12-22,53.299999
2005-12-23,52.450001
2005-12-27,51.049999
2005-12-28,52.75
2005-12-29,53.75
2005-12-30,51.990002000000004
2006-01-03,56.84
2006-01-04,56.990002000000004
2006-01-05,55.900002
2006-01-06,56.009997999999996
2006-01-09,57.380001
2006-01-10,55.41
2006-01-11,55.990002000000004
2006-01-12,54.849998
2006-01-13,54.0
2006-01-17,55.900002
2006-01-18,56.0
2006-01-19,56.150002
2006-01-20,55.5
2006-01-23,55.849998
2006-01-24,56.549999
2006-01-25,56.549999
2006-01-26,55.5
2006-01-27,54.0
2006-01-30,54.400002
2006-01-31,53.869999
2006-02-01,52.25
2006-02-02,51.959998999999996
2006-02-03,52.599998
2006-02-06,54.0
2006-02-07,53.849998
2006-02-08,53.16
2006-02-09,53.540001000000004
2006-02-10,53.540001000000004
2006-02-13,53.689999
2006-02-14,53.5
2006-02-15,53.400002
2006-02-16,52.349998
2006-02-17,52.75
2006-02-21,53.299999
2006-02-22,53.48
2006-02-23,53.0
2006-02-24,53.490002000000004
2006-02-27,53.5
2006-02-28,54.349998
2006-03-01,54.849998
2006-03-02,55.599998
2006-03-03,54.849998
2006-03-06,55.900002
2006-03-07,56.810001
2006-03-08,56.959998999999996
2006-03-09,56.099998
2006-03-10,55.599998
2006-03-13,54.0
2006-03-14,54.419998
2006-03-15,55.200001
2006-03-16,55.209998999999996
2006-03-17,53.5
2006-03-20,52.860001000000004
2006-03-21,51.919998
2006-03-22,53.0
2006-03-23,52.700001
2006-03-24,52.950001
2006-03-27,53.900002
2006-03-28,53.5
2006-03-29,53.25
2006-03-30,52.459998999999996
2006-03-31,52.830002
2006-04-03,53.709998999999996
2006-04-04,54.330002
2006-04-05,55.0
2006-04-06,54.209998999999996
2006-04-07,54.200001
2006-04-10,54.75
2006-04-11,54.200001
2006-04-12,53.5
2006-04-13,53.75
2006-04-17,54.150002
2006-04-18,53.970001
2006-04-19,53.450001
2006-04-20,53.810001
2006-04-21,53.73
2006-04-24,52.0
2006-04-25,51.18
2006-04-26,50.889998999999996
2006-04-27,51.5
2006-04-28,51.200001
2006-05-01,52.48
2006-05-02,52.75
2006-05-03,51.540001000000004
2006-05-04,51.0
2006-05-05,51.490002000000004
2006-05-08,50.740002000000004
2006-05-09,50.669998
2006-05-10,49.07
2006-05-11,48.27
2006-05-12,46.23
2006-05-15,44.720001
2006-05-16,44.540001000000004
2006-05-17,42.950001
2006-05-18,43.400002
2006-05-19,42.990002000000004
2006-05-22,41.25
2006-05-23,41.599998
2006-05-24,39.599998
2006-05-25,40.0
2006-05-26,39.900002
2006-05-30,40.419998
2006-05-31,40.5
2006-06-01,40.700001
2006-06-02,40.970001
2006-06-05,39.73
2006-06-06,39.830002
2006-06-07,39.299999
2006-06-08,38.25
2006-06-09,38.25
2006-06-12,38.0
2006-06-13,37.0
2006-06-14,38.040001000000004
2006-06-15,38.290001000000004
2006-06-16,38.650002
2006-06-19,39.25
2006-06-20,38.700001
2006-06-21,38.610001000000004
2006-06-22,39.0
2006-06-23,40.099998
2006-06-26,40.200001
2006-06-27,40.009997999999996
2006-06-28,41.150002
2006-06-29,41.0
2006-06-30,40.509997999999996
2006-07-03,42.0
2006-07-05,42.400002
2006-07-06,43.619999
2006-07-07,44.849998
2006-07-10,43.52
2006-07-11,43.970001
2006-07-12,45.09
2006-07-13,44.759997999999996
2006-07-14,43.200001
2006-07-17,42.709998999999996
2006-07-18,41.5
2006-07-19,42.599998
2006-07-20,41.5
2006-07-21,42.5
2006-07-24,43.150002
2006-07-25,42.919998
2006-07-26,42.830002
2006-07-27,44.060001
2006-07-28,44.84
2006-07-31,44.560001
2006-08-01,44.5
2006-08-02,44.200001
2006-08-03,43.049999
2006-08-04,43.0
2006-08-07,42.889998999999996
2006-08-08,41.849998
2006-08-09,41.5
2006-08-10,41.470001
2006-08-11,40.970001
2006-08-14,40.25
2006-08-15,40.009997999999996
2006-08-16,40.439999
2006-08-17,40.150002
2006-08-18,40.779999
2006-08-21,42.200001
2006-08-22,42.98
2006-08-23,42.490002000000004
2006-08-24,44.0
2006-08-25,44.27
2006-08-28,44.759997999999996
2006-08-29,44.5
2006-08-30,43.450001
2006-08-31,45.450001
2006-09-01,45.099998
2006-09-05,44.700001
2006-09-06,45.0
2006-09-07,45.200001
2006-09-08,44.889998999999996
2006-09-11,42.599998
2006-09-12,42.400002
2006-09-13,43.32
2006-09-14,42.75
2006-09-15,43.450001
2006-09-18,44.0
2006-09-19,43.5
2006-09-20,44.150002
2006-09-21,44.91
2006-09-22,44.009997999999996
2006-09-25,43.52
2006-09-26,43.220001
2006-09-27,44.459998999999996
2006-09-28,43.43
2006-09-29,43.709998999999996
2006-10-02,43.75
2006-10-03,43.400002
2006-10-04,43.990002000000004
2006-10-05,44.75
2006-10-06,44.48
2006-10-09,44.75
2006-10-10,46.0
2006-10-11,46.099998
2006-10-12,46.849998
2006-10-13,46.830002
2006-10-16,45.959998999999996
2006-10-17,47.540001000000004
2006-10-18,48.240002000000004
2006-10-19,48.200001
2006-10-20,48.889998999999996
2006-10-23,48.73
2006-10-24,47.98
2006-10-25,47.16
2006-10-26,46.599998
2006-10-27,46.619999
2006-10-30,46.740002000000004
2006-10-31,46.779999
2006-11-01,46.75
2006-11-02,46.18
2006-11-03,46.0
2006-11-06,44.700001
2006-11-07,44.330002
2006-11-08,44.5
2006-11-09,44.57
2006-11-10,44.900002
2006-11-13,44.099998
2006-11-14,44.099998
2006-11-15,43.959998999999996
2006-11-16,43.529999
2006-11-17,44.0
2006-11-20,43.689999
2006-11-21,42.75
2006-11-22,44.630001
2006-11-24,45.810001
2006-11-27,46.310001
2006-11-28,46.439999
2006-11-29,47.459998999999996
2006-11-30,48.41
2006-12-01,49.0
2006-12-04,48.950001
2006-12-05,49.299999
2006-12-06,49.110001000000004
2006-12-07,49.98
2006-12-08,50.099998
2006-12-11,50.400002
2006-12-12,50.869999
2006-12-13,51.0
2006-12-14,51.23
2006-12-15,51.490002000000004
2006-12-18,50.0
2006-12-19,49.349998
2006-12-20,48.860001000000004
2006-12-21,48.25
2006-12-22,48.740002000000004
2006-12-26,48.23
2006-12-27,48.639998999999996
2006-12-28,48.610001000000004
2006-12-29,47.950001
2007-01-03,46.52
2007-01-04,45.709998999999996
2007-01-05,46.799999
2007-01-08,45.549999
2007-01-09,44.689999
2007-01-10,43.560001
2007-01-11,43.369999
2007-01-12,43.48
2007-01-16,43.470001
2007-01-17,43.009997999999996
2007-01-18,43.540001000000004
2007-01-19,43.259997999999996
2007-01-22,44.110001000000004
2007-01-23,45.509997999999996
2007-01-24,46.330002
2007-01-25,46.400002
2007-01-26,46.84
2007-01-29,48.0
2007-01-30,48.150002
2007-01-31,48.189999
2007-02-01,48.43
2007-02-02,50.02
2007-02-05,50.099998
2007-02-06,49.110001000000004
2007-02-07,47.220001
2007-02-08,45.549999
2007-02-09,45.700001
2007-02-12,44.799999
2007-02-13,46.049999
2007-02-14,45.5
2007-02-15,44.5
2007-02-16,44.419998
2007-02-20,43.790001000000004
2007-02-21,43.860001000000004
2007-02-22,44.990002000000004
2007-02-23,44.619999
2007-02-26,45.0
2007-02-27,44.200001
2007-02-28,43.77
2007-03-01,43.91
2007-03-02,42.419998
2007-03-05,42.389998999999996
2007-03-06,43.700001
2007-03-07,44.650002
2007-03-08,45.200001
2007-03-09,44.709998999999996
2007-03-12,44.310001
2007-03-13,43.849998
2007-03-14,42.580002
2007-03-15,42.689999
2007-03-16,41.41
2007-03-19,41.139998999999996
2007-03-20,41.779999
2007-03-21,41.82
2007-03-22,41.66
2007-03-23,41.610001000000004
2007-03-26,41.68
2007-03-27,41.48
2007-03-28,41.25
2007-03-29,41.41
2007-03-30,42.189999
2007-04-02,43.869999
2007-04-03,44.0
2007-04-04,43.189999
2007-04-05,43.98
2007-04-09,44.009997999999996
2007-04-10,44.099998
2007-04-11,43.959998999999996
2007-04-12,44.5
2007-04-13,44.0
2007-04-16,43.700001
2007-04-17,43.560001
2007-04-18,43.599998
2007-04-19,42.639998999999996
2007-04-20,42.630001
2007-04-23,42.599998
2007-04-24,42.77
2007-04-25,42.619999
2007-04-26,42.849998
2007-04-27,42.799999
2007-04-30,42.369999
2007-05-01,43.389998999999996
2007-05-02,42.580002
2007-05-03,42.619999
2007-05-04,42.740002000000004
2007-05-07,42.389998999999996
2007-05-08,42.0
2007-05-09,41.900002
2007-05-10,41.849998
2007-05-11,42.07
2007-05-14,41.880001
2007-05-15,41.84
2007-05-16,41.939999
2007-05-17,41.75
2007-05-18,41.419998
2007-05-21,41.919998
2007-05-22,42.279999
2007-05-23,42.779999
2007-05-24,41.580002
2007-05-25,41.91
2007-05-29,42.689999
2007-05-30,42.68
2007-05-31,42.509997999999996
2007-06-01,43.0
2007-06-04,43.110001000000004
2007-06-05,43.18
2007-06-06,42.869999
2007-06-07,42.25
2007-06-08,42.0
2007-06-11,42.200001
2007-06-12,42.049999
2007-06-13,42.099998
2007-06-14,42.299999
2007-06-15,43.049999
2007-06-18,44.75
2007-06-19,46.360001000000004
2007-06-20,46.41
2007-06-21,46.139998999999996
2007-06-22,45.5
2007-06-25,45.209998999999996
2007-06-26,43.73
2007-06-27,44.830002
2007-06-28,45.25
2007-06-29,45.200001
2007-07-02,44.919998
2007-07-03,45.5
2007-07-05,45.240002000000004
2007-07-06,44.959998999999996
2007-07-09,44.849998
2007-07-10,45.110001000000004
2007-07-11,45.490002000000004
2007-07-12,45.59
2007-07-13,45.57
2007-07-16,45.080002
2007-07-17,45.290001000000004
2007-07-18,45.700001
2007-07-19,45.91
2007-07-20,45.099998
2007-07-23,45.09
2007-07-24,44.810001
2007-07-25,44.32
2007-07-26,42.299999
2007-07-27,42.5
2007-07-30,42.919998
2007-07-31,43.73
2007-08-01,43.299999
2007-08-02,42.950001
2007-08-03,41.709998999999996
2007-08-06,39.400002
2007-08-07,39.189999
2007-08-08,39.0
2007-08-09,38.580002
2007-08-10,38.23
2007-08-13,38.209998999999996
2007-08-14,37.32
2007-08-15,37.299999
2007-08-16,35.060001
2007-08-17,34.369999
2007-08-20,36.889998999999996
2007-08-21,38.0
2007-08-22,40.400002
2007-08-23,39.549999
2007-08-24,39.540001000000004
2007-08-27,40.130001
2007-08-28,39.5
2007-08-29,39.48
2007-08-30,39.189999
2007-08-31,39.900002
2007-09-04,39.5
2007-09-05,39.540001000000004
2007-09-06,39.400002
2007-09-07,38.119999
2007-09-10,37.150002
2007-09-11,36.599998
2007-09-12,37.779999
2007-09-13,38.0
2007-09-14,37.5
2007-09-17,37.950001
2007-09-18,37.869999
2007-09-19,37.57
2007-09-20,39.189999
2007-09-21,38.52
2007-09-24,38.889998999999996
2007-09-25,38.5
2007-09-26,38.700001
2007-09-27,38.799999
2007-09-28,38.799999
2007-10-01,38.700001
2007-10-02,38.700001
2007-10-03,38.73
2007-10-04,39.0
2007-10-05,39.0
2007-10-08,38.860001000000004
2007-10-09,39.09
2007-10-10,39.849998
2007-10-11,39.68
2007-10-12,40.41
2007-10-15,40.279999
2007-10-16,40.799999
2007-10-17,41.41
2007-10-18,41.27
2007-10-19,41.25
2007-10-22,40.990002000000004
2007-10-23,40.84
2007-10-24,41.799999
2007-10-25,44.5
2007-10-26,44.970001
2007-10-29,43.779999
2007-10-30,44.0
2007-10-31,44.290001000000004
2007-11-01,43.880001
2007-11-02,41.759997999999996
2007-11-05,42.389998999999996
2007-11-06,42.799999
2007-11-07,42.27
2007-11-08,40.75
2007-11-09,40.259997999999996
2007-11-12,39.0
2007-11-13,40.189999
2007-11-14,39.369999
2007-11-15,39.43
2007-11-16,39.43
2007-11-19,39.5
2007-11-20,39.349998
2007-11-21,39.5
2007-11-23,39.200001
2007-11-26,38.919998
2007-11-27,38.66
2007-11-28,37.32
2007-11-29,37.759997999999996
2007-11-30,39.209998999999996
2007-12-03,37.849998
2007-12-04,37.57
