Date,HCMLF
2012-09-12,60.25
2012-09-13,60.25
2012-09-14,60.25
2012-09-17,60.25
2012-09-18,60.25
2012-09-19,60.25
2012-09-20,60.25
2012-09-21,68.5
2012-09-24,68.5
2012-09-25,68.5
2012-09-26,68.5
2012-09-27,64.550003
2012-09-28,64.550003
2012-10-01,64.550003
2012-10-02,64.550003
2012-10-03,64.550003
2012-10-04,64.550003
2012-10-05,64.550003
2012-10-08,64.550003
2012-10-09,64.550003
2012-10-10,64.550003
2012-10-11,64.550003
2012-10-12,64.550003
2012-10-15,67.599998
2012-10-16,67.599998
2012-10-17,67.599998
2012-10-18,70.57
2012-10-19,70.57
2012-10-22,70.57
2012-10-23,70.57
2012-10-24,70.57
2012-10-25,68.400002
2012-10-26,68.400002
2012-10-31,68.400002
2012-11-01,68.400002
2012-11-02,68.400002
2012-11-05,68.400002
2012-11-06,68.400002
2012-11-07,68.400002
2012-11-08,68.400002
2012-11-09,68.400002
2012-11-12,68.400002
2012-11-13,68.400002
2012-11-14,65.75
2012-11-15,65.75
2012-11-16,65.75
2012-11-19,65.75
2012-11-20,65.75
2012-11-21,65.75
2012-11-23,65.75
2012-11-26,66.0
2012-11-27,66.0
2012-11-28,66.0
2012-11-29,66.0
2012-11-30,66.0
2012-12-03,66.0
2012-12-04,66.0
2012-12-05,66.0
2012-12-06,66.0
2012-12-07,69.900002
2012-12-10,70.379997
2012-12-11,70.379997
2012-12-12,70.720001
2012-12-13,70.720001
2012-12-14,70.720001
2012-12-17,70.720001
2012-12-18,70.720001
2012-12-19,70.720001
2012-12-20,70.720001
2012-12-21,70.720001
2012-12-24,70.720001
2012-12-26,70.720001
2012-12-27,70.720001
2012-12-28,70.720001
2012-12-31,73.550003
2013-01-02,73.550003
2013-01-03,74.0
2013-01-04,74.650002
2013-01-07,74.650002
2013-01-08,74.650002
2013-01-09,73.75
2013-01-10,73.75
2013-01-11,72.559998
2013-01-14,72.559998
2013-01-15,72.559998
2013-01-16,72.559998
2013-01-17,72.559998
2013-01-18,72.559998
2013-01-22,74.650002
2013-01-23,75.400002
2013-01-24,75.400002
2013-01-25,75.400002
2013-01-28,75.400002
2013-01-29,75.400002
2013-01-30,75.400002
2013-01-31,75.400002
2013-02-01,79.0
2013-02-04,79.0
2013-02-05,79.0
2013-02-06,78.5
2013-02-07,78.5
2013-02-08,78.5
2013-02-11,78.5
2013-02-12,76.75
2013-02-13,78.449997
2013-02-14,78.449997
2013-02-15,78.449997
2013-02-19,78.449997
2013-02-20,78.449997
2013-02-21,78.449997
2013-02-22,78.449997
2013-02-25,79.25
2013-02-26,79.25
2013-02-27,79.25
2013-02-28,79.25
2013-03-01,80.199997
2013-03-04,80.199997
2013-03-05,80.199997
2013-03-06,80.199997
2013-03-07,80.199997
2013-03-08,80.199997
2013-03-11,80.199997
2013-03-12,80.199997
2013-03-13,80.199997
2013-03-14,80.199997
2013-03-15,82.75
2013-03-18,81.150002
2013-03-19,81.150002
2013-03-20,82.150002
2013-03-21,82.150002
2013-03-22,78.900002
2013-03-25,78.900002
2013-03-26,78.900002
2013-03-27,78.900002
2013-03-28,80.150002
2013-04-01,80.150002
2013-04-02,80.150002
2013-04-03,80.150002
2013-04-04,78.400002
2013-04-05,78.400002
2013-04-08,78.400002
2013-04-09,78.400002
2013-04-10,78.400002
2013-04-11,78.400002
2013-04-12,78.400002
2013-04-15,78.400002
2013-04-16,78.400002
2013-04-17,78.400002
2013-04-18,78.400002
2013-04-19,78.400002
2013-04-22,78.400002
2013-04-23,78.400002
2013-04-24,78.400002
2013-04-25,78.400002
2013-04-26,78.400002
2013-04-29,78.400002
2013-04-30,77.25
2013-05-01,77.25
2013-05-02,77.25
2013-05-03,77.25
2013-05-06,77.25
2013-05-07,77.25
2013-05-08,77.25
2013-05-09,77.25
2013-05-10,80.349998
2013-05-13,80.25
2013-05-14,80.25
2013-05-15,80.25
2013-05-16,80.25
2013-05-17,80.25
2013-05-20,80.25
2013-05-21,80.25
2013-05-22,80.720001
2013-05-23,78.5
2013-05-24,78.5
2013-05-28,78.5
2013-05-29,78.5
2013-05-30,78.5
2013-05-31,78.5
2013-06-03,78.5
2013-06-04,78.5
2013-06-05,78.5
2013-06-06,78.5
2013-06-07,77.150002
2013-06-10,77.550003
2013-06-11,77.550003
2013-06-12,77.550003
2013-06-13,77.550003
2013-06-14,77.550003
2013-06-17,77.550003
2013-06-18,77.550003
2013-06-19,77.550003
2013-06-20,71.5
2013-06-21,71.5
2013-06-24,68.800003
2013-06-25,69.949997
2013-06-26,69.949997
2013-06-27,69.949997
2013-06-28,69.949997
2013-07-01,68.849998
2013-07-02,68.849998
2013-07-03,68.849998
2013-07-05,68.849998
2013-07-08,68.849998
2013-07-09,68.849998
2013-07-10,68.849998
2013-07-11,68.849998
2013-07-12,68.849998
2013-07-15,68.849998
2013-07-16,68.849998
2013-07-17,68.849998
2013-07-18,68.849998
2013-07-19,68.849998
2013-07-22,68.849998
2013-07-23,68.849998
2013-07-24,72.620003
2013-07-25,72.620003
2013-07-26,73.0
2013-07-29,73.0
2013-07-30,73.0
2013-07-31,73.0
2013-08-01,73.0
2013-08-02,73.0
2013-08-05,73.0
2013-08-06,73.0
2013-08-07,73.0
2013-08-08,73.0
2013-08-09,73.0
2013-08-12,74.699997
2013-08-13,74.699997
2013-08-14,74.699997
2013-08-15,74.699997
2013-08-16,75.699997
2013-08-19,75.699997
2013-08-20,75.699997
2013-08-21,75.699997
2013-08-22,75.699997
2013-08-23,75.699997
2013-08-26,71.900002
2013-08-27,71.900002
2013-08-28,71.900002
2013-08-29,71.900002
2013-08-30,71.900002
2013-09-03,71.900002
2013-09-04,71.900002
2013-09-05,71.900002
2013-09-06,71.900002
2013-09-09,71.900002
2013-09-10,72.300003
2013-09-11,72.760002
2013-09-12,72.760002
2013-09-13,72.0
2013-09-16,72.480003
2013-09-17,72.480003
2013-09-18,72.480003
2013-09-19,72.480003
2013-09-20,72.480003
2013-09-23,72.480003
2013-09-24,72.480003
2013-09-25,76.25
2013-09-26,76.25
2013-09-27,76.25
2013-09-30,76.25
2013-10-01,75.0
2013-10-02,75.0
2013-10-03,75.0
2013-10-04,75.0
2013-10-07,75.0
2013-10-08,73.0
2013-10-09,73.0
2013-10-10,73.0
2013-10-11,73.0
2013-10-14,73.0
2013-10-15,71.25
2013-10-16,70.720001
2013-10-17,71.029999
2013-10-18,72.400002
2013-10-21,73.150002
2013-10-22,73.150002
2013-10-23,73.150002
2013-10-24,73.150002
2013-10-25,73.150002
2013-10-28,73.150002
2013-10-29,73.150002
2013-10-30,75.5
2013-10-31,75.5
2013-11-01,75.5
2013-11-04,75.5
2013-11-05,75.5
2013-11-06,75.5
2013-11-07,75.5
2013-11-08,75.5
2013-11-11,74.0
2013-11-12,74.0
2013-11-13,73.25
2013-11-14,73.25
2013-11-15,73.25
2013-11-18,73.25
2013-11-19,73.25
2013-11-20,72.879997
2013-11-21,73.25
2013-11-22,73.25
2013-11-25,72.949997
2013-11-26,72.949997
2013-11-27,72.949997
2013-11-29,72.599998
2013-12-02,72.599998
2013-12-03,72.599998
2013-12-04,72.599998
2013-12-05,72.599998
2013-12-06,72.599998
2013-12-09,72.599998
2013-12-10,72.599998
2013-12-11,72.599998
2013-12-12,71.650002
2013-12-13,71.650002
2013-12-16,71.650002
2013-12-17,71.650002
2013-12-18,72.400002
2013-12-19,72.400002
2013-12-20,72.400002
2013-12-23,73.550003
2013-12-24,73.550003
2013-12-26,73.550003
2013-12-27,73.550003
2013-12-30,73.550003
2013-12-31,73.550003
2014-01-02,73.550003
2014-01-03,73.550003
2014-01-06,73.550003
2014-01-07,73.550003
2014-01-08,74.25
2014-01-09,74.25
2014-01-10,74.900002
2014-01-13,74.900002
2014-01-14,76.220001
2014-01-15,76.220001
2014-01-16,76.220001
2014-01-17,76.220001
2014-01-21,76.220001
2014-01-22,76.220001
2014-01-23,76.220001
2014-01-24,74.32
2014-01-27,74.32
2014-01-28,74.010002
2014-01-29,74.010002
2014-01-30,74.010002
2014-01-31,74.010002
2014-02-03,71.879997
2014-02-04,71.879997
2014-02-05,71.879997
2014-02-06,73.529999
2014-02-07,73.529999
2014-02-10,73.529999
2014-02-11,73.529999
2014-02-12,73.529999
2014-02-13,76.099998
2014-02-14,76.099998
2014-02-18,76.099998
2014-02-19,77.300003
2014-02-20,77.300003
2014-02-21,77.300003
2014-02-24,77.300003
2014-02-25,77.300003
2014-02-26,80.370003
2014-02-27,80.370003
2014-02-28,80.949997
2014-03-03,80.949997
2014-03-04,80.949997
2014-03-05,80.949997
2014-03-06,83.029999
2014-03-07,83.029999
2014-03-10,83.029999
2014-03-11,83.029999
2014-03-12,81.699997
2014-03-13,81.699997
2014-03-14,80.300003
2014-03-17,80.300003
2014-03-18,81.239998
2014-03-19,81.239998
2014-03-20,81.239998
2014-03-21,81.239998
2014-03-24,78.389999
2014-03-25,78.389999
2014-03-26,78.389999
2014-03-27,78.389999
2014-03-28,78.389999
2014-03-31,82.41999799999999
2014-04-01,82.41999799999999
2014-04-02,82.41999799999999
2014-04-03,84.0
2014-04-04,90.879997
2014-04-07,91.040001
2014-04-08,90.5
2014-04-09,90.5
2014-04-10,90.5
2014-04-11,90.5
2014-04-14,88.559998
2014-04-15,88.559998
2014-04-16,88.68
2014-04-17,89.0
2014-04-21,89.0
2014-04-22,90.040001
2014-04-23,90.040001
2014-04-24,90.040001
2014-04-25,90.040001
2014-04-28,90.239998
2014-04-29,90.239998
2014-04-30,90.910004
2014-05-01,90.910004
2014-05-02,89.860001
2014-05-05,88.779999
2014-05-06,88.779999
2014-05-07,88.779999
2014-05-08,87.07
2014-05-09,87.07
2014-05-12,89.099998
2014-05-13,88.110001
2014-05-14,87.599998
2014-05-15,87.599998
2014-05-16,87.599998
2014-05-19,87.599998
2014-05-20,88.139999
2014-05-21,87.769997
2014-05-22,87.769997
2014-05-23,88.43
2014-05-27,87.769997
2014-05-28,88.43
2014-05-29,88.43
2014-05-30,88.43
2014-06-02,87.889999
2014-06-03,87.889999
2014-06-04,89.550003
2014-06-05,89.550003
2014-06-06,89.550003
2014-06-09,92.559998
2014-06-10,91.389999
2014-06-11,92.25
2014-06-12,92.0
2014-06-13,92.0
2014-06-16,92.0
2014-06-17,92.0
2014-06-18,90.639999
2014-06-19,90.33000200000001
2014-06-20,90.33000200000001
2014-06-23,90.33000200000001
2014-06-24,90.33000200000001
2014-06-25,86.93
2014-06-26,86.93
2014-06-27,87.199997
2014-06-30,87.199997
2014-07-01,87.199997
2014-07-02,89.129997
2014-07-03,89.129997
2014-07-07,90.010002
2014-07-08,89.779999
2014-07-09,89.779999
2014-07-10,88.199997
2014-07-11,86.900002
2014-07-14,86.900002
2014-07-15,87.190002
2014-07-16,87.190002
2014-07-17,87.190002
2014-07-18,87.190002
2014-07-21,87.190002
2014-07-22,87.190002
2014-07-23,87.190002
2014-07-24,87.190002
2014-07-25,85.25
2014-07-28,85.209999
2014-07-29,84.889999
2014-07-30,84.889999
2014-07-31,80.599998
2014-08-01,80.769997
2014-08-04,79.660004
2014-08-05,79.660004
2014-08-06,78.16999799999999
2014-08-07,76.150002
2014-08-08,76.150002
2014-08-11,78.300003
2014-08-12,78.300003
2014-08-13,77.949997
2014-08-14,79.599998
2014-08-15,78.389999
2014-08-18,78.389999
2014-08-19,79.160004
2014-08-20,79.160004
2014-08-21,80.0
2014-08-22,80.160004
2014-08-25,80.160004
2014-08-26,81.43
2014-08-27,81.43
2014-08-28,80.589996
2014-08-29,80.110001
2014-09-02,80.110001
2014-09-03,80.110001
2014-09-04,79.550003
2014-09-05,79.550003
2014-09-08,79.550003
2014-09-09,79.07
2014-09-10,78.0
2014-09-11,77.400002
2014-09-12,76.790001
2014-09-15,76.790001
2014-09-16,76.790001
2014-09-17,74.800003
2014-09-18,75.050003
2014-09-19,75.050003
2014-09-22,74.33000200000001
2014-09-23,74.33000200000001
2014-09-24,74.33000200000001
2014-09-25,74.33000200000001
2014-09-26,73.089996
2014-09-29,73.089996
2014-09-30,73.089996
2014-10-01,71.400002
2014-10-02,70.709999
2014-10-03,68.699997
2014-10-06,68.699997
2014-10-07,69.029999
2014-10-08,69.029999
2014-10-09,69.029999
2014-10-10,65.599998
2014-10-13,65.599998
2014-10-14,67.050003
2014-10-15,67.050003
2014-10-16,67.050003
2014-10-17,66.949997
2014-10-20,67.699997
2014-10-21,67.699997
2014-10-22,67.699997
2014-10-23,68.050003
2014-10-24,68.050003
2014-10-27,68.309998
2014-10-28,68.309998
2014-10-29,70.470001
2014-10-30,70.470001
2014-10-31,70.470001
2014-11-03,70.470001
2014-11-04,70.470001
2014-11-05,70.470001
2014-11-06,70.470001
2014-11-07,70.470001
2014-11-10,71.599998
2014-11-11,71.510002
2014-11-12,71.809998
2014-11-13,71.809998
2014-11-14,71.809998
2014-11-17,71.809998
2014-11-18,71.190002
2014-11-19,71.190002
2014-11-20,73.150002
2014-11-21,74.25
2014-11-24,74.25
2014-11-25,74.25
2014-11-26,74.550003
2014-11-28,74.550003
2014-12-01,74.550003
2014-12-02,74.550003
2014-12-03,74.550003
2014-12-04,74.199997
2014-12-05,75.699997
2014-12-08,74.5
2014-12-09,74.5
2014-12-10,71.050003
2014-12-11,71.050003
2014-12-12,70.300003
2014-12-15,69.43
2014-12-16,69.43
2014-12-17,69.43
2014-12-18,72.010002
2014-12-19,71.940002
2014-12-22,71.870003
2014-12-23,71.870003
2014-12-24,71.870003
2014-12-26,72.099998
2014-12-29,72.099998
2014-12-30,72.440002
2014-12-31,72.440002
2015-01-02,72.440002
2015-01-05,69.360001
2015-01-06,69.360001
2015-01-07,68.18
2015-01-08,68.18
2015-01-09,69.970001
2015-01-12,69.970001
2015-01-13,69.970001
2015-01-14,69.900002
2015-01-15,71.82
2015-01-16,69.57
2015-01-20,69.900002
2015-01-21,69.099998
2015-01-22,70.010002
2015-01-23,70.010002
2015-01-26,70.43
2015-01-27,70.43
2015-01-28,70.43
2015-01-29,70.43
2015-01-30,70.43
2015-02-02,70.43
2015-02-03,70.43
2015-02-04,70.43
2015-02-05,73.529999
2015-02-06,73.529999
2015-02-09,73.529999
2015-02-10,73.529999
2015-02-11,72.699997
2015-02-12,72.699997
2015-02-13,72.699997
2015-02-17,75.5
2015-02-18,75.5
2015-02-19,76.699997
2015-02-20,76.699997
2015-02-23,76.699997
2015-02-24,77.08000200000001
2015-02-25,77.08000200000001
2015-02-26,77.08000200000001
2015-02-27,77.08000200000001
2015-03-02,77.08000200000001
2015-03-03,76.800003
2015-03-04,76.800003
2015-03-05,76.800003
2015-03-06,76.800003
2015-03-09,76.800003
2015-03-10,73.5
2015-03-11,73.949997
2015-03-12,73.949997
2015-03-13,73.949997
2015-03-16,73.949997
2015-03-17,73.949997
2015-03-18,73.949997
2015-03-19,73.949997
2015-03-20,73.949997
2015-03-23,78.300003
2015-03-24,79.239998
2015-03-25,77.800003
2015-03-26,77.800003
2015-03-27,77.800003
2015-03-30,77.800003
2015-03-31,73.800003
2015-04-01,73.800003
2015-04-02,73.800003
2015-04-06,73.800003
2015-04-07,73.800003
2015-04-08,73.800003
2015-04-09,73.800003
2015-04-10,73.800003
2015-04-13,73.800003
2015-04-14,73.800003
2015-04-15,73.800003
2015-04-16,73.800003
2015-04-17,78.290001
2015-04-20,78.290001
2015-04-21,78.540001
2015-04-22,77.949997
2015-04-23,79.699997
2015-04-24,79.160004
2015-04-27,80.300003
2015-04-28,80.300003
2015-04-29,80.300003
2015-04-30,80.300003
2015-05-01,80.300003
2015-05-04,80.300003
2015-05-05,80.300003
2015-05-06,80.300003
2015-05-07,80.300003
2015-05-08,80.300003
2015-05-11,80.300003
2015-05-12,80.300003
2015-05-13,80.300003
2015-05-14,80.300003
2015-05-15,80.300003
2015-05-18,80.849998
2015-05-19,80.849998
2015-05-20,80.849998
2015-05-21,80.849998
2015-05-22,80.849998
2015-05-26,80.849998
2015-05-27,80.0
2015-05-28,80.0
2015-05-29,80.0
2015-06-01,78.190002
2015-06-02,78.190002
2015-06-03,78.190002
2015-06-04,77.010002
2015-06-05,75.510002
2015-06-08,75.510002
2015-06-09,76.059998
2015-06-10,76.970001
2015-06-11,76.970001
2015-06-12,76.599998
2015-06-15,76.599998
2015-06-16,74.120003
2015-06-17,75.150002
2015-06-18,75.900002
2015-06-19,75.900002
2015-06-22,75.900002
2015-06-23,75.900002
2015-06-24,75.900002
2015-06-25,75.900002
2015-06-26,75.900002
2015-06-29,75.900002
2015-06-30,73.959999
2015-07-01,73.959999
2015-07-02,73.959999
2015-07-06,73.959999
2015-07-07,73.959999
2015-07-08,73.099998
2015-07-09,73.099998
2015-07-10,77.860001
2015-07-13,78.059998
2015-07-14,78.43
2015-07-15,78.43
2015-07-16,79.379997
2015-07-17,77.550003
2015-07-20,77.550003
2015-07-21,77.550003
2015-07-22,77.550003
2015-07-23,77.550003
2015-07-24,77.550003
2015-07-27,77.550003
2015-07-28,72.5
2015-07-29,70.089996
2015-07-30,69.389999
2015-07-31,69.389999
2015-08-03,69.389999
2015-08-04,69.389999
2015-08-05,69.389999
2015-08-06,69.16999799999999
2015-08-07,69.16999799999999
2015-08-10,69.16999799999999
2015-08-11,70.589996
2015-08-12,69.150002
2015-08-13,69.150002
2015-08-14,69.150002
2015-08-17,69.150002
2015-08-18,67.989998
2015-08-19,67.110001
2015-08-20,65.220001
2015-08-21,65.220001
2015-08-24,65.220001
2015-08-25,65.220001
2015-08-26,65.220001
2015-08-27,65.220001
2015-08-28,65.220001
2015-08-31,65.220001
2015-09-01,65.220001
2015-09-02,65.220001
2015-09-03,65.220001
2015-09-04,65.220001
2015-09-08,65.220001
2015-09-09,65.220001
2015-09-10,65.220001
2015-09-11,65.220001
2015-09-14,65.220001
2015-09-15,60.0
2015-09-16,60.0
2015-09-17,60.0
2015-09-18,60.0
2015-09-21,60.0
2015-09-22,60.0
2015-09-23,60.0
2015-09-24,60.0
2015-09-25,52.5
2015-09-28,52.5
2015-09-29,52.5
2015-09-30,52.5
2015-10-01,52.5
2015-10-02,52.5
2015-10-05,55.990002000000004
2015-10-06,55.990002000000004
2015-10-07,55.990002000000004
2015-10-08,55.990002000000004
2015-10-09,55.990002000000004
2015-10-12,55.990002000000004
2015-10-13,55.959998999999996
2015-10-14,55.959998999999996
2015-10-15,55.959998999999996
2015-10-16,55.959998999999996
2015-10-19,55.959998999999996
2015-10-20,56.779999
2015-10-21,56.779999
2015-10-22,57.330002
2015-10-23,58.25
2015-10-26,58.25
2015-10-27,58.25
2015-10-28,58.25
2015-10-29,58.25
2015-10-30,58.25
2015-11-02,58.25
2015-11-03,58.25
2015-11-04,58.25
2015-11-05,58.25
2015-11-06,58.25
2015-11-09,58.25
2015-11-10,58.25
2015-11-11,58.25
2015-11-12,58.25
2015-11-13,54.5
2015-11-16,54.419998
2015-11-17,54.419998
2015-11-18,54.419998
2015-11-19,54.419998
2015-11-20,54.419998
2015-11-23,54.18
2015-11-24,53.560001
2015-11-25,53.560001
2015-11-27,53.619999
2015-11-30,53.619999
2015-12-01,53.619999
2015-12-02,53.619999
2015-12-03,53.66
2015-12-04,53.66
2015-12-07,52.290001000000004
2015-12-08,50.740002000000004
2015-12-09,51.389998999999996
2015-12-10,51.389998999999996
2015-12-11,49.880001
2015-12-14,50.77
2015-12-15,50.029999
2015-12-16,50.029999
2015-12-17,50.029999
2015-12-18,50.029999
2015-12-21,49.049999
2015-12-22,49.66
2015-12-23,50.57
2015-12-24,50.57
2015-12-28,50.57
2015-12-29,50.290001000000004
2015-12-30,50.290001000000004
2015-12-31,50.290001000000004
2016-01-04,48.790001000000004
2016-01-05,48.790001000000004
2016-01-06,48.790001000000004
2016-01-07,48.790001000000004
2016-01-08,48.790001000000004
2016-01-11,48.790001000000004
2016-01-12,44.25
2016-01-13,44.310001
2016-01-14,44.310001
2016-01-15,41.709998999999996
2016-01-19,41.709998999999996
2016-01-20,40.68
2016-01-21,40.68
2016-01-22,40.68
2016-01-25,41.369999
2016-01-26,41.369999
2016-01-27,41.369999
2016-01-28,41.369999
2016-01-29,41.709998999999996
2016-02-01,41.709998999999996
2016-02-02,40.0
2016-02-03,39.0
2016-02-04,39.0
2016-02-05,39.0
2016-02-08,35.91
2016-02-09,35.380001
2016-02-10,36.25
2016-02-11,34.91
2016-02-12,36.290001000000004
2016-02-16,36.290001000000004
2016-02-17,39.119999
2016-02-18,39.119999
2016-02-19,37.849998
2016-02-22,39.200001
2016-02-23,38.279999
2016-02-24,38.279999
2016-02-25,38.110001000000004
2016-02-26,39.09
2016-02-29,39.09
2016-03-01,40.740002000000004
2016-03-02,40.950001
2016-03-03,40.950001
2016-03-04,40.950001
2016-03-07,43.599998
2016-03-08,42.080002
2016-03-09,42.779999
2016-03-10,42.779999
2016-03-11,43.0
2016-03-14,44.150002
2016-03-15,44.150002
2016-03-16,41.630001
2016-03-17,43.549999
2016-03-18,43.790001000000004
2016-03-21,43.68
2016-03-22,43.68
2016-03-23,43.68
2016-03-24,43.68
2016-03-28,43.68
2016-03-29,43.68
2016-03-30,46.400002
2016-03-31,46.400002
2016-04-01,47.799999
2016-04-04,49.07
2016-04-05,49.07
2016-04-06,49.07
2016-04-07,49.07
2016-04-08,49.07
2016-04-11,49.07
2016-04-12,49.07
2016-04-13,49.07
2016-04-14,50.060001
2016-04-15,50.139998999999996
2016-04-18,51.400002
2016-04-19,51.869999
2016-04-20,51.720001
2016-04-21,51.720001
2016-04-22,51.720001
2016-04-25,51.720001
2016-04-26,51.720001
2016-04-27,51.720001
2016-04-28,51.720001
2016-04-29,51.720001
2016-05-02,49.189999
2016-05-03,49.189999
2016-05-04,49.189999
2016-05-05,46.380001
2016-05-06,46.380001
2016-05-09,46.380001
2016-05-10,46.380001
2016-05-11,46.380001
2016-05-12,45.189999
2016-05-13,44.759997999999996
2016-05-16,43.759997999999996
2016-05-17,44.490002000000004
2016-05-18,44.490002000000004
2016-05-19,44.490002000000004
2016-05-20,44.490002000000004
2016-05-23,44.59
2016-05-24,45.299999
2016-05-25,45.799999
2016-05-26,46.0
2016-05-27,45.779999
2016-05-31,44.27
2016-06-01,44.369999
2016-06-02,45.459998999999996
2016-06-03,45.459998999999996
2016-06-06,45.099998
2016-06-07,45.099998
2016-06-08,46.099998
2016-06-09,46.099998
2016-06-10,46.099998
2016-06-13,46.099998
2016-06-14,41.27
2016-06-15,41.27
2016-06-16,41.27
2016-06-17,41.27
2016-06-20,41.27
2016-06-21,44.0
2016-06-22,44.0
2016-06-23,44.0
2016-06-24,41.93
2016-06-27,37.349998
2016-06-28,38.959998999999996
2016-06-29,40.450001
2016-06-30,40.450001
2016-07-01,40.450001
2016-07-05,40.450001
2016-07-06,40.450001
2016-07-07,40.450001
2016-07-08,41.830002
2016-07-11,41.830002
2016-07-12,41.830002
2016-07-13,43.73
2016-07-14,43.73
2016-07-15,43.73
2016-07-18,45.299999
2016-07-19,44.189999
2016-07-20,44.189999
2016-07-21,44.369999
2016-07-22,44.369999
2016-07-25,44.369999
2016-07-26,44.369999
2016-07-27,44.369999
2016-07-28,46.330002
2016-07-29,46.330002
2016-08-01,46.330002
2016-08-02,45.419998
2016-08-03,45.419998
2016-08-04,47.139998999999996
2016-08-05,47.139998999999996
2016-08-08,47.139998999999996
2016-08-09,51.029999
2016-08-10,51.790001000000004
2016-08-11,51.790001000000004
2016-08-12,51.790001000000004
2016-08-15,52.919998
2016-08-16,52.919998
2016-08-17,53.0
2016-08-18,53.0
2016-08-19,53.0
2016-08-22,53.0
2016-08-23,53.0
2016-08-24,53.0
2016-08-25,53.040001000000004
2016-08-26,53.040001000000004
2016-08-29,53.040001000000004
2016-08-30,54.279999
2016-08-31,54.279999
2016-09-01,52.700001
2016-09-02,52.700001
2016-09-06,52.700001
2016-09-07,54.450001
2016-09-08,54.450001
2016-09-09,54.450001
2016-09-12,54.450001
2016-09-13,51.599998
2016-09-14,51.599998
2016-09-15,51.599998
2016-09-16,51.599998
2016-09-19,50.700001
2016-09-20,50.700001
2016-09-21,50.700001
2016-09-22,50.700001
2016-09-23,54.240002000000004
2016-09-26,54.240002000000004
2016-09-27,54.240002000000004
2016-09-28,54.240002000000004
2016-09-29,54.240002000000004
2016-09-30,54.240002000000004
2016-10-03,54.220001
2016-10-04,54.220001
2016-10-05,54.220001
2016-10-06,53.169998
2016-10-07,53.169998
2016-10-10,53.169998
2016-10-11,52.27
2016-10-12,52.27
2016-10-13,50.0
2016-10-14,50.0
2016-10-17,50.0
2016-10-18,52.75
2016-10-19,52.75
2016-10-20,52.75
2016-10-21,52.75
2016-10-24,52.75
2016-10-25,52.75
2016-10-26,53.139998999999996
2016-10-27,53.139998999999996
2016-10-28,53.139998999999996
2016-10-31,53.139998999999996
2016-11-01,53.139998999999996
2016-11-02,53.139998999999996
2016-11-03,53.139998999999996
2016-11-04,53.139998999999996
2016-11-07,53.139998999999996
2016-11-08,53.139998999999996
2016-11-09,57.439999
2016-11-10,57.439999
2016-11-11,57.439999
2016-11-14,57.439999
2016-11-15,56.459998999999996
2016-11-16,54.860001000000004
2016-11-17,54.860001000000004
2016-11-18,54.860001000000004
2016-11-21,53.540001000000004
2016-11-22,53.630001
2016-11-23,53.630001
2016-11-25,53.630001
2016-11-28,53.630001
2016-11-29,53.630001
2016-11-30,52.610001000000004
2016-12-01,52.610001000000004
2016-12-02,52.610001000000004
2016-12-05,52.610001000000004
2016-12-06,51.98
2016-12-07,51.98
2016-12-08,51.98
2016-12-09,51.98
2016-12-12,51.98
2016-12-13,51.98
2016-12-14,52.0
2016-12-15,51.189999
2016-12-16,51.959998999999996
2016-12-19,51.959998999999996
2016-12-20,51.959998999999996
2016-12-21,51.959998999999996
2016-12-22,51.959998999999996
2016-12-23,51.959998999999996
2016-12-27,51.959998999999996
2016-12-28,51.959998999999996
2016-12-29,52.41
2016-12-30,52.869999
2017-01-03,52.869999
2017-01-04,52.869999
2017-01-05,52.75
2017-01-06,52.75
2017-01-09,52.91
2017-01-10,52.91
2017-01-11,52.91
2017-01-12,53.0
2017-01-13,53.0
2017-01-17,52.599998
2017-01-18,52.599998
2017-01-19,50.939999
2017-01-20,51.0
2017-01-23,50.52
2017-01-24,50.52
2017-01-25,50.52
2017-01-26,50.52
2017-01-27,50.52
2017-01-30,53.41
2017-01-31,53.41
2017-02-01,53.41
2017-02-02,53.41
2017-02-03,53.41
2017-02-06,53.41
2017-02-07,53.41
2017-02-08,53.41
2017-02-09,53.41
2017-02-10,53.41
2017-02-13,53.41
2017-02-14,55.990002000000004
2017-02-15,55.990002000000004
2017-02-16,55.990002000000004
2017-02-17,55.990002000000004
2017-02-21,55.990002000000004
2017-02-22,57.450001
2017-02-23,57.450001
2017-02-24,57.450001
2017-02-27,56.32
2017-02-28,56.529999
2017-03-01,56.529999
2017-03-02,58.5
2017-03-03,57.66
2017-03-06,57.330002
2017-03-07,58.169998
2017-03-08,57.52
2017-03-09,57.52
2017-03-10,57.470001
2017-03-13,57.82
2017-03-14,57.82
2017-03-15,57.82
2017-03-16,57.82
2017-03-17,57.82
2017-03-20,57.82
2017-03-21,57.82
2017-03-22,57.060001
2017-03-23,57.060001
2017-03-24,57.869999
2017-03-27,57.439999
2017-03-28,57.439999
2017-03-29,57.439999
2017-03-30,57.439999
2017-03-31,59.150002
2017-04-03,59.150002
2017-04-04,59.150002
2017-04-05,58.959998999999996
2017-04-06,58.619999
2017-04-07,58.689999
2017-04-10,58.689999
2017-04-11,58.130001
2017-04-12,58.130001
2017-04-13,57.68
2017-04-17,57.68
2017-04-18,57.68
2017-04-19,57.68
2017-04-20,58.310001
2017-04-21,58.310001
2017-04-24,58.310001
2017-04-25,58.5
2017-04-26,58.5
2017-04-27,58.5
2017-04-28,58.5
2017-05-01,58.5
