Date,DLB
2009-09-03,36.990002000000004
2009-09-04,36.970001
2009-09-08,37.73
2009-09-09,38.220001
2009-09-10,38.290001000000004
2009-09-11,38.400002
2009-09-14,38.0
2009-09-15,37.84
2009-09-16,38.369999
2009-09-17,39.240002000000004
2009-09-18,39.330002
2009-09-21,39.450001
2009-09-22,39.509997999999996
2009-09-23,39.0
2009-09-24,38.75
2009-09-25,37.990002000000004
2009-09-28,38.509997999999996
2009-09-29,38.029999
2009-09-30,38.189999
2009-10-01,37.459998999999996
2009-10-02,37.970001
2009-10-05,37.619999
2009-10-06,37.880001
2009-10-07,37.400002
2009-10-08,37.599998
2009-10-09,37.689999
2009-10-12,37.709998999999996
2009-10-13,37.639998999999996
2009-10-14,40.299999
2009-10-15,40.490002000000004
2009-10-16,40.830002
2009-10-19,41.459998999999996
2009-10-20,41.09
2009-10-21,41.259997999999996
2009-10-22,41.200001
2009-10-23,45.049999
2009-10-26,43.880001
2009-10-27,42.25
2009-10-28,41.240002000000004
2009-10-29,41.830002
2009-10-30,41.939999
2009-11-02,42.450001
2009-11-03,44.18
2009-11-04,41.919998
2009-11-05,41.740002000000004
2009-11-06,41.860001000000004
2009-11-09,42.700001
2009-11-10,42.419998
2009-11-11,42.52
2009-11-12,41.939999
2009-11-13,42.060001
2009-11-16,43.23
2009-11-17,42.959998999999996
2009-11-18,43.150002
2009-11-19,42.950001
2009-11-20,43.279999
2009-11-23,43.610001000000004
2009-11-24,43.98
2009-11-25,44.240002000000004
2009-11-27,43.77
2009-11-30,44.720001
2009-12-01,44.900002
2009-12-02,45.009997999999996
2009-12-03,44.849998
2009-12-04,45.279999
2009-12-07,46.029999
2009-12-08,45.630001
2009-12-09,45.43
2009-12-10,44.59
2009-12-11,44.48
2009-12-14,45.029999
2009-12-15,44.990002000000004
2009-12-16,45.439999
2009-12-17,44.91
2009-12-18,46.349998
2009-12-21,46.759997999999996
2009-12-22,47.41
2009-12-23,46.970001
2009-12-24,47.48
2009-12-28,47.419998
2009-12-29,47.27
2009-12-30,47.700001
2009-12-31,47.73
2010-01-04,48.790001000000004
2010-01-05,49.049999
2010-01-06,49.93
2010-01-07,50.509997999999996
2010-01-08,50.939999
2010-01-11,50.130001
2010-01-12,49.959998999999996
2010-01-13,50.970001
2010-01-14,51.169998
2010-01-15,50.130001
2010-01-19,50.27
2010-01-20,49.259997999999996
2010-01-21,49.360001000000004
2010-01-22,47.630001
2010-01-25,50.459998999999996
2010-01-26,49.580002
2010-01-27,50.240002000000004
2010-01-28,50.27
2010-01-29,50.330002
2010-02-01,51.099998
2010-02-02,50.599998
2010-02-03,50.029999
2010-02-04,50.93
2010-02-05,52.419998
2010-02-08,51.189999
2010-02-09,51.73
2010-02-10,52.32
2010-02-11,52.860001000000004
2010-02-12,53.080002
2010-02-16,53.110001000000004
2010-02-17,53.080002
2010-02-18,53.119999
2010-02-19,53.509997999999996
2010-02-22,52.740002000000004
2010-02-23,52.380001
2010-02-24,52.5
2010-02-25,52.490002000000004
2010-02-26,53.27
2010-03-01,54.84
2010-03-02,55.77
2010-03-03,55.970001
2010-03-04,56.049999
2010-03-05,56.849998
2010-03-08,56.720001
2010-03-09,56.549999
2010-03-10,56.98
2010-03-11,57.290001000000004
2010-03-12,57.91
2010-03-15,57.27
2010-03-16,57.060001
2010-03-17,58.77
2010-03-18,58.709998999999996
2010-03-19,58.0
2010-03-22,58.759997999999996
2010-03-23,59.360001000000004
2010-03-24,58.66
2010-03-25,58.799999
2010-03-26,59.189999
2010-03-29,59.310001
2010-03-30,59.07
2010-03-31,58.669998
2010-04-01,59.110001000000004
2010-04-05,59.959998999999996
2010-04-06,59.09
2010-04-07,59.299999
2010-04-08,58.700001
2010-04-09,59.369999
2010-04-12,58.810001
2010-04-13,58.389998999999996
2010-04-14,59.240002000000004
2010-04-15,59.09
2010-04-16,59.130001
2010-04-19,58.639998999999996
2010-04-20,59.48
2010-04-21,60.029999
2010-04-22,60.82
2010-04-23,61.529999
2010-04-26,62.34
2010-04-27,61.869999
2010-04-28,61.880001
2010-04-29,62.52
2010-04-30,68.720001
2010-05-03,68.279999
2010-05-04,66.099998
2010-05-05,66.230003
2010-05-06,65.230003
2010-05-07,63.790001000000004
2010-05-10,67.800003
2010-05-11,67.089996
2010-05-12,68.620003
2010-05-13,67.160004
2010-05-14,64.660004
2010-05-17,64.230003
2010-05-18,63.720001
2010-05-19,63.25
2010-05-20,60.599998
2010-05-21,61.959998999999996
2010-05-24,62.09
2010-05-25,62.0
2010-05-26,63.599998
2010-05-27,66.720001
2010-05-28,66.010002
2010-06-01,65.0
2010-06-02,66.139999
2010-06-03,68.709999
2010-06-04,66.150002
2010-06-07,64.839996
2010-06-08,63.439999
2010-06-09,64.260002
2010-06-10,66.510002
2010-06-11,66.599998
2010-06-14,66.519997
2010-06-15,69.370003
2010-06-16,68.379997
2010-06-17,68.260002
2010-06-18,67.239998
2010-06-21,66.83000200000001
2010-06-22,65.610001
2010-06-23,66.18
2010-06-24,65.75
2010-06-25,66.459999
2010-06-28,66.389999
2010-06-29,63.470001
2010-06-30,62.689999
2010-07-01,62.18
2010-07-02,62.549999
2010-07-06,62.380001
2010-07-07,64.199997
2010-07-08,64.709999
2010-07-09,64.540001
2010-07-12,64.989998
2010-07-13,66.68
2010-07-14,68.07
2010-07-15,67.690002
2010-07-16,65.190002
2010-07-19,66.970001
2010-07-20,67.489998
2010-07-21,66.529999
2010-07-22,67.5
2010-07-23,68.339996
2010-07-26,69.150002
2010-07-27,67.199997
2010-07-28,66.480003
2010-07-29,65.839996
2010-07-30,63.470001
2010-08-02,62.580002
2010-08-03,63.02
2010-08-04,63.540001000000004
2010-08-05,63.220001
2010-08-06,62.860001000000004
2010-08-09,62.810001
2010-08-10,60.75
2010-08-11,58.68
2010-08-12,59.299999
2010-08-13,56.16
2010-08-16,56.099998
2010-08-17,58.349998
2010-08-18,58.060001
2010-08-19,57.139998999999996
2010-08-20,57.150002
2010-08-23,54.59
2010-08-24,53.759997999999996
2010-08-25,53.790001000000004
2010-08-26,53.790001000000004
2010-08-27,55.900002
2010-08-30,55.25
2010-08-31,55.419998
2010-09-01,56.860001000000004
2010-09-02,57.459998999999996
2010-09-03,57.189999
2010-09-07,56.150002
2010-09-08,56.040001000000004
2010-09-09,54.48
2010-09-10,54.119999
2010-09-13,55.16
2010-09-14,55.27
2010-09-15,54.68
2010-09-16,55.740002000000004
2010-09-17,55.950001
2010-09-20,60.25
2010-09-21,60.080002
2010-09-22,60.209998999999996
2010-09-23,60.209998999999996
2010-09-24,61.740002000000004
2010-09-27,61.919998
2010-09-28,60.32
2010-09-29,58.860001000000004
2010-09-30,56.810001
2010-10-01,57.48
2010-10-04,57.77
2010-10-05,59.919998
2010-10-06,57.91
2010-10-07,57.799999
2010-10-08,58.099998
2010-10-11,57.52
2010-10-12,58.919998
2010-10-13,60.25
2010-10-14,60.759997999999996
2010-10-15,61.290001000000004
2010-10-18,61.209998999999996
2010-10-19,60.150002
2010-10-20,60.599998
2010-10-21,61.360001000000004
2010-10-22,62.560001
2010-10-25,62.580002
2010-10-26,61.860001000000004
2010-10-27,61.849998
2010-10-28,61.25
2010-10-29,61.68
2010-11-01,62.93
2010-11-02,63.77
2010-11-03,65.190002
2010-11-04,65.849998
2010-11-05,69.510002
2010-11-08,69.230003
2010-11-09,67.110001
2010-11-10,67.220001
2010-11-11,65.690002
2010-11-12,65.529999
2010-11-15,64.68
2010-11-16,63.849998
2010-11-17,63.939999
2010-11-18,64.33000200000001
2010-11-19,64.949997
2010-11-22,65.470001
2010-11-23,64.269997
2010-11-24,65.690002
2010-11-26,65.25
2010-11-29,64.07
2010-11-30,63.290001000000004
2010-12-01,65.790001
2010-12-02,65.300003
2010-12-03,65.93
2010-12-06,66.440002
2010-12-07,66.440002
2010-12-08,66.010002
2010-12-09,67.879997
2010-12-10,67.339996
2010-12-13,67.650002
2010-12-14,67.239998
2010-12-15,66.629997
2010-12-16,66.57
2010-12-17,67.75
2010-12-20,66.849998
2010-12-21,66.790001
2010-12-22,66.389999
2010-12-23,66.489998
2010-12-27,66.779999
2010-12-28,67.400002
2010-12-29,66.940002
2010-12-30,66.660004
2010-12-31,66.699997
2011-01-03,67.639999
2011-01-04,67.529999
2011-01-05,67.510002
2011-01-06,67.449997
2011-01-07,67.639999
2011-01-10,66.900002
2011-01-11,66.610001
2011-01-12,65.83000200000001
2011-01-13,63.0
2011-01-14,61.509997999999996
2011-01-18,60.689999
2011-01-19,61.66
2011-01-20,60.189999
2011-01-21,60.290001000000004
2011-01-24,60.060001
2011-01-25,59.990002000000004
2011-01-26,62.09
2011-01-27,61.849998
2011-01-28,60.5
2011-01-31,59.700001
2011-02-01,60.27
2011-02-02,60.259997999999996
2011-02-03,61.560001
2011-02-04,56.560001
2011-02-07,55.119999
2011-02-08,54.93
2011-02-09,54.509997999999996
2011-02-10,53.740002000000004
2011-02-11,53.799999
2011-02-14,52.720001
2011-02-15,51.490002000000004
2011-02-16,51.290001000000004
2011-02-17,51.490002000000004
2011-02-18,51.93
2011-02-22,51.369999
2011-02-23,51.130001
2011-02-24,51.119999
2011-02-25,51.290001000000004
2011-02-28,50.57
2011-03-01,49.419998
2011-03-02,49.93
2011-03-03,51.16
2011-03-04,51.290001000000004
2011-03-07,50.0
2011-03-08,51.41
2011-03-09,51.220001
2011-03-10,50.130001
2011-03-11,50.830002
2011-03-14,50.240002000000004
2011-03-15,49.970001
2011-03-16,48.830002
2011-03-17,47.740002000000004
2011-03-18,48.029999
2011-03-21,48.639998999999996
2011-03-22,47.549999
2011-03-23,48.09
2011-03-24,48.91
2011-03-25,48.099998
2011-03-28,48.560001
2011-03-29,49.25
2011-03-30,49.0
2011-03-31,49.209998999999996
2011-04-01,48.25
2011-04-04,47.990002000000004
2011-04-05,47.900002
2011-04-06,49.389998999999996
2011-04-07,50.990002000000004
2011-04-08,51.040001000000004
2011-04-11,50.75
2011-04-12,50.27
2011-04-13,49.869999
2011-04-14,46.099998
2011-04-15,46.23
2011-04-18,45.619999
2011-04-19,44.48
2011-04-20,47.77
2011-04-21,47.790001000000004
2011-04-25,49.080002
2011-04-26,49.490002000000004
2011-04-27,49.490002000000004
2011-04-28,50.040001000000004
2011-04-29,50.060001
2011-05-02,50.470001
2011-05-03,50.189999
2011-05-04,49.810001
2011-05-05,50.77
2011-05-06,49.07
2011-05-09,49.779999
2011-05-10,50.150002
2011-05-11,49.790001000000004
2011-05-12,49.84
2011-05-13,48.599998
2011-05-16,47.68
2011-05-17,48.509997999999996
2011-05-18,49.189999
2011-05-19,49.240002000000004
2011-05-20,48.68
2011-05-23,47.709998999999996
2011-05-24,47.43
2011-05-25,46.189999
2011-05-26,46.349998
2011-05-27,46.709998999999996
2011-05-31,46.740002000000004
2011-06-01,45.290001000000004
2011-06-02,45.73
2011-06-03,45.580002
2011-06-06,44.259997999999996
2011-06-07,44.5
2011-06-08,44.27
2011-06-09,44.299999
2011-06-10,44.18
2011-06-13,44.02
2011-06-14,44.139998999999996
2011-06-15,43.599998
2011-06-16,43.130001
2011-06-17,42.700001
2011-06-20,42.700001
2011-06-21,42.599998
2011-06-22,42.48
2011-06-23,42.619999
2011-06-24,41.900002
2011-06-27,41.84
2011-06-28,41.900002
2011-06-29,41.93
2011-06-30,42.459998999999996
2011-07-01,43.150002
2011-07-05,41.889998999999996
2011-07-06,40.41
2011-07-07,41.529999
2011-07-08,41.380001
2011-07-11,41.169998
2011-07-12,41.150002
2011-07-13,41.59
2011-07-14,41.509997999999996
2011-07-15,42.23
2011-07-18,41.630001
2011-07-19,42.689999
2011-07-20,43.610001000000004
2011-07-21,44.27
2011-07-22,44.860001000000004
2011-07-25,44.369999
2011-07-26,44.73
2011-07-27,43.209998999999996
2011-07-28,43.169998
2011-07-29,42.360001000000004
2011-08-01,41.610001000000004
2011-08-02,40.549999
2011-08-03,40.75
2011-08-04,37.669998
2011-08-05,30.889999
2011-08-08,29.299999
2011-08-09,31.959999
2011-08-10,31.709999
2011-08-11,32.700001
2011-08-12,32.580002
2011-08-15,32.950001
2011-08-16,33.23
2011-08-17,33.639998999999996
2011-08-18,32.389998999999996
2011-08-19,31.68
2011-08-22,32.18
2011-08-23,32.360001000000004
2011-08-24,32.709998999999996
2011-08-25,32.450001
2011-08-26,33.5
2011-08-29,33.830002
2011-08-30,33.490002000000004
2011-08-31,33.599998
2011-09-01,33.07
2011-09-02,32.119999
2011-09-06,32.09
2011-09-07,33.490002000000004
2011-09-08,32.709998999999996
2011-09-09,31.48
2011-09-12,31.26
2011-09-13,31.690001000000002
2011-09-14,31.889999
2011-09-15,31.93
2011-09-16,31.700001
2011-09-19,30.540001
2011-09-20,30.26
2011-09-21,28.799999
2011-09-22,27.639999
2011-09-23,27.860001
2011-09-26,28.860001
2011-09-27,29.610001
2011-09-28,28.75
2011-09-29,28.57
2011-09-30,27.440001000000002
2011-10-03,26.280001000000002
2011-10-04,27.299999
2011-10-05,27.75
2011-10-06,29.01
2011-10-07,28.33
2011-10-10,29.34
2011-10-11,29.459999
2011-10-12,29.549999
2011-10-13,29.299999
2011-10-14,29.280001000000002
2011-10-17,27.84
2011-10-18,28.51
2011-10-19,28.559998999999998
2011-10-20,28.27
2011-10-21,28.59
2011-10-24,29.879998999999998
2011-10-25,29.030001000000002
2011-10-26,29.549999
2011-10-27,30.950001
2011-10-28,30.74
2011-10-31,29.24
2011-11-01,28.82
2011-11-02,29.58
2011-11-03,30.48
2011-11-04,30.66
2011-11-07,30.77
2011-11-08,31.559998999999998
2011-11-09,28.33
2011-11-10,28.85
2011-11-11,28.780001000000002
2011-11-14,27.98
2011-11-15,27.969998999999998
2011-11-16,27.700001
2011-11-17,27.690001000000002
2011-11-18,30.700001
2011-11-21,30.5
2011-11-22,30.68
2011-11-23,29.82
2011-11-25,30.0
2011-11-28,31.209999
2011-11-29,31.15
2011-11-30,32.919998
2011-12-01,32.490002000000004
2011-12-02,33.119999
2011-12-05,32.18
2011-12-06,32.07
2011-12-07,32.540001000000004
2011-12-08,31.379998999999998
2011-12-09,32.889998999999996
2011-12-12,32.459998999999996
2011-12-13,32.139998999999996
2011-12-14,31.370001000000002
2011-12-15,31.450001
2011-12-16,31.4
2011-12-19,30.33
2011-12-20,30.9
2011-12-21,31.16
2011-12-22,31.360001
2011-12-23,31.27
2011-12-27,31.02
2011-12-28,30.43
2011-12-29,30.809998999999998
2011-12-30,30.51
2012-01-03,31.4
2012-01-04,30.68
2012-01-05,30.84
2012-01-06,31.27
2012-01-09,31.860001
2012-01-10,32.599998
2012-01-11,33.110001000000004
2012-01-12,33.299999
2012-01-13,32.400002
2012-01-17,32.630001
2012-01-18,33.049999
2012-01-19,34.68
2012-01-20,34.919998
2012-01-23,37.189999
2012-01-24,36.599998
2012-01-25,36.59
2012-01-26,35.720001
2012-01-27,36.099998
2012-01-30,36.119999
2012-01-31,36.369999
2012-02-01,38.419998
2012-02-02,38.110001000000004
2012-02-03,38.029999
2012-02-06,37.810001
2012-02-07,37.970001
2012-02-08,38.41
2012-02-09,38.380001
2012-02-10,37.509997999999996
2012-02-13,37.599998
2012-02-14,37.360001000000004
2012-02-15,38.09
2012-02-16,39.330002
2012-02-17,39.32
2012-02-21,39.540001000000004
2012-02-22,38.919998
2012-02-23,38.610001000000004
2012-02-24,38.889998999999996
2012-02-27,39.110001000000004
2012-02-28,39.209998999999996
2012-02-29,38.07
2012-03-01,38.119999
2012-03-02,37.970001
2012-03-05,37.119999
2012-03-06,35.950001
2012-03-07,36.630001
2012-03-08,37.75
2012-03-09,38.41
2012-03-12,38.41
2012-03-13,39.040001000000004
2012-03-14,38.740002000000004
2012-03-15,39.080002
2012-03-16,38.889998999999996
2012-03-19,39.080002
2012-03-20,38.349998
2012-03-21,38.240002000000004
2012-03-22,37.880001
2012-03-23,38.150002
2012-03-26,38.939999
2012-03-27,38.84
2012-03-28,38.279999
2012-03-29,38.27
2012-03-30,38.060001
2012-04-02,38.080002
2012-04-03,38.279999
2012-04-04,37.93
2012-04-05,37.639998999999996
2012-04-09,37.040001000000004
2012-04-10,36.330002
2012-04-11,37.0
2012-04-12,37.470001
2012-04-13,36.619999
2012-04-16,36.549999
2012-04-17,37.459998999999996
2012-04-18,38.240002000000004
2012-04-19,37.740002000000004
2012-04-20,38.060001
2012-04-23,37.119999
2012-04-24,37.529999
2012-04-25,38.560001
2012-04-26,39.450001
2012-04-27,39.389998999999996
2012-04-30,39.23
2012-05-01,38.709998999999996
2012-05-02,38.700001
2012-05-03,37.630001
2012-05-04,44.220001
2012-05-07,44.759997999999996
2012-05-08,44.740002000000004
2012-05-09,44.5
2012-05-10,44.560001
2012-05-11,44.919998
2012-05-14,44.82
2012-05-15,44.950001
2012-05-16,45.110001000000004
2012-05-17,44.25
2012-05-18,44.110001000000004
2012-05-21,44.369999
2012-05-22,44.220001
2012-05-23,43.91
2012-05-24,44.0
2012-05-25,43.959998999999996
2012-05-29,43.98
2012-05-30,43.619999
2012-05-31,42.889998999999996
2012-06-01,41.400002
2012-06-04,40.779999
2012-06-05,41.360001000000004
2012-06-06,42.509997999999996
2012-06-07,41.990002000000004
2012-06-08,41.799999
2012-06-11,41.169998
2012-06-12,41.700001
2012-06-13,41.279999
2012-06-14,42.09
2012-06-15,42.27
2012-06-18,42.5
2012-06-19,42.799999
2012-06-20,42.419998
2012-06-21,41.77
2012-06-22,41.799999
2012-06-25,41.369999
2012-06-26,41.540001000000004
2012-06-27,41.619999
2012-06-28,40.59
2012-06-29,41.299999
2012-07-02,41.619999
2012-07-03,42.689999
2012-07-05,42.169998
2012-07-06,40.82
2012-07-09,39.73
2012-07-10,38.740002000000004
2012-07-11,38.27
2012-07-12,38.02
2012-07-13,38.040001000000004
2012-07-16,38.040001000000004
2012-07-17,35.5
2012-07-18,34.900002
2012-07-19,35.299999
2012-07-20,35.41
2012-07-23,35.130001
2012-07-24,35.0
2012-07-25,34.790001000000004
2012-07-26,34.849998
2012-07-27,35.279999
2012-07-30,34.900002
2012-07-31,35.25
2012-08-01,36.029999
2012-08-02,35.799999
2012-08-03,30.67
2012-08-06,31.9
2012-08-07,34.09
2012-08-08,33.779999
2012-08-09,34.41
2012-08-10,34.599998
2012-08-13,34.369999
2012-08-14,34.299999
2012-08-15,34.540001000000004
2012-08-16,35.360001000000004
2012-08-17,35.189999
2012-08-20,35.540001000000004
2012-08-21,34.970001
2012-08-22,34.59
2012-08-23,33.639998999999996
2012-08-24,33.970001
2012-08-27,34.060001
2012-08-28,34.139998999999996
2012-08-29,33.75
2012-08-30,33.009997999999996
2012-08-31,33.18
2012-09-04,33.439999
2012-09-05,33.490002000000004
2012-09-06,34.419998
2012-09-07,34.459998999999996
2012-09-10,34.939999
2012-09-11,35.220001
2012-09-12,34.709998999999996
2012-09-13,34.98
2012-09-14,35.419998
2012-09-17,34.799999
2012-09-18,35.0
2012-09-19,35.09
2012-09-20,34.849998
2012-09-21,34.540001000000004
2012-09-24,34.98
2012-09-25,34.169998
2012-09-26,33.580002
2012-09-27,34.09
2012-09-28,32.75
2012-10-01,32.279999
2012-10-02,31.85
2012-10-03,32.419998
2012-10-04,32.98
2012-10-05,33.189999
2012-10-08,33.189999
2012-10-09,32.540001000000004
2012-10-10,31.77
2012-10-11,31.719998999999998
2012-10-12,30.92
2012-10-15,31.139999
2012-10-16,31.74
2012-10-17,31.719998999999998
2012-10-18,31.860001
2012-10-19,31.75
2012-10-22,31.799999
2012-10-23,31.52
2012-10-24,31.5
2012-10-25,31.23
2012-10-26,30.74
2012-10-31,31.59
2012-11-01,33.169998
2012-11-02,34.099998
2012-11-05,34.84
2012-11-06,34.740002000000004
2012-11-07,33.91
2012-11-08,34.110001000000004
2012-11-09,32.740002000000004
2012-11-12,31.85
2012-11-13,31.25
2012-11-14,30.620001000000002
2012-11-15,31.879998999999998
2012-11-16,31.58
2012-11-19,31.799999
2012-11-20,32.009997999999996
2012-11-21,32.259997999999996
2012-11-23,32.619999
2012-11-26,32.209998999999996
2012-11-27,32.110001000000004
2012-11-28,32.93
2012-11-29,33.049999
2012-11-30,33.369999
2012-12-03,32.5
2012-12-04,32.869999
2012-12-05,33.419998
2012-12-06,33.77
2012-12-07,33.830002
2012-12-10,34.25
2012-12-11,34.189999
2012-12-12,35.0
2012-12-13,33.77
2012-12-14,33.200001
2012-12-17,35.34
2012-12-18,35.369999
2012-12-19,31.209999
2012-12-20,31.719998999999998
2012-12-21,30.49
2012-12-24,29.91
2012-12-26,29.290001
2012-12-27,29.110001
2012-12-28,28.98
2012-12-31,29.33
2013-01-02,30.0
2013-01-03,29.85
2013-01-04,30.440001000000002
2013-01-07,30.4
2013-01-08,29.67
2013-01-09,29.48
2013-01-10,30.139999
2013-01-11,30.700001
2013-01-14,30.389999
2013-01-15,30.1
2013-01-16,29.870001000000002
2013-01-17,29.85
2013-01-18,30.42
2013-01-22,31.299999
2013-01-23,31.1
2013-01-24,31.290001
2013-01-25,31.32
2013-01-28,31.879998999999998
2013-01-29,31.75
2013-01-30,32.299999
2013-01-31,32.310001
2013-02-01,32.389998999999996
2013-02-04,32.009997999999996
2013-02-05,32.220001
2013-02-06,31.98
2013-02-07,31.67
2013-02-08,31.74
2013-02-11,31.540001
2013-02-12,31.75
2013-02-13,31.540001
2013-02-14,32.18
2013-02-15,31.73
2013-02-19,32.029999
2013-02-20,31.67
2013-02-21,31.09
2013-02-22,31.42
2013-02-25,31.709999
2013-02-26,31.65
2013-02-27,31.9
2013-02-28,31.879998999999998
2013-03-01,31.870001000000002
2013-03-04,31.67
2013-03-05,32.02
2013-03-06,32.369999
2013-03-07,32.650002
2013-03-08,32.68
2013-03-11,32.68
2013-03-12,32.43
2013-03-13,32.650002
2013-03-14,32.82
2013-03-15,32.970001
2013-03-18,32.759997999999996
2013-03-19,32.68
2013-03-20,32.919998
2013-03-21,32.549999
2013-03-22,32.509997999999996
2013-03-25,32.98
2013-03-26,33.0
2013-03-27,33.189999
2013-03-28,33.560001
2013-04-01,33.040001000000004
2013-04-02,32.970001
2013-04-03,33.119999
2013-04-04,32.970001
2013-04-05,32.419998
2013-04-08,32.599998
2013-04-09,33.529999
2013-04-10,33.959998999999996
2013-04-11,33.259997999999996
2013-04-12,33.009997999999996
2013-04-15,32.029999
2013-04-16,32.82
2013-04-17,31.950001
2013-04-18,31.379998999999998
2013-04-19,31.860001
2013-04-22,31.549999
2013-04-23,32.389998999999996
2013-04-24,32.099998
2013-04-25,32.380001
2013-04-26,33.580002
2013-04-29,32.57
2013-04-30,32.849998
2013-05-01,31.940001000000002
2013-05-02,31.610001
2013-05-03,32.34
2013-05-06,32.290001000000004
2013-05-07,32.48
2013-05-08,32.720001
2013-05-09,33.029999
2013-05-10,34.310001
2013-05-13,34.0
2013-05-14,34.52
2013-05-15,34.689999
2013-05-16,34.380001
2013-05-17,34.43
2013-05-20,34.77
2013-05-21,34.810001
2013-05-22,33.419998
2013-05-23,34.18
2013-05-24,34.529999
2013-05-28,35.599998
2013-05-29,35.540001000000004
2013-05-30,35.32
2013-05-31,35.0
2013-06-03,34.709998999999996
2013-06-04,34.700001
2013-06-05,34.400002
2013-06-06,34.75
2013-06-07,34.959998999999996
2013-06-10,35.0
2013-06-11,34.849998
2013-06-12,33.919998
2013-06-13,34.169998
2013-06-14,33.75
2013-06-17,34.07
2013-06-18,34.509997999999996
2013-06-19,34.09
2013-06-20,33.130001
2013-06-21,33.290001000000004
2013-06-24,32.720001
2013-06-25,33.099998
2013-06-26,33.48
2013-06-27,33.5
2013-06-28,33.450001
2013-07-01,33.779999
2013-07-02,33.560001
2013-07-03,33.66
2013-07-05,33.919998
2013-07-08,34.169998
2013-07-09,34.150002
2013-07-10,33.689999
2013-07-11,34.200001
2013-07-12,34.5
2013-07-15,34.299999
2013-07-16,33.830002
2013-07-17,33.880001
2013-07-18,34.029999
2013-07-19,33.799999
2013-07-22,33.950001
2013-07-23,33.68
2013-07-24,33.43
2013-07-25,34.18
2013-07-26,33.009997999999996
2013-07-29,33.0
2013-07-30,33.389998999999996
2013-07-31,32.889998999999996
2013-08-01,33.220001
2013-08-02,32.970001
2013-08-05,32.82
2013-08-06,32.66
2013-08-07,32.650002
2013-08-08,32.77
2013-08-09,32.82
2013-08-12,33.07
2013-08-13,33.040001000000004
2013-08-14,32.740002000000004
2013-08-15,33.009997999999996
2013-08-16,32.509997999999996
2013-08-19,32.52
2013-08-20,32.599998
2013-08-21,32.34
2013-08-22,32.389998999999996
2013-08-23,32.349998
2013-08-26,32.599998
2013-08-27,31.700001
2013-08-28,31.709999
2013-08-29,31.870001000000002
2013-08-30,31.43
2013-09-03,31.450001
2013-09-04,31.540001
2013-09-05,31.66
2013-09-06,31.379998999999998
2013-09-09,32.099998
2013-09-10,32.139998999999996
2013-09-11,32.27
2013-09-12,32.209998999999996
2013-09-13,33.16
2013-09-16,33.23
2013-09-17,34.450001
2013-09-18,34.529999
2013-09-19,34.75
2013-09-20,34.490002000000004
2013-09-23,34.59
2013-09-24,34.990002000000004
2013-09-25,35.029999
2013-09-26,34.93
2013-09-27,34.389998999999996
2013-09-30,34.509997999999996
2013-10-01,34.830002
2013-10-02,34.77
2013-10-03,34.91
2013-10-04,35.290001000000004
2013-10-07,35.16
2013-10-08,34.779999
2013-10-09,34.630001
2013-10-10,35.5
2013-10-11,35.169998
2013-10-14,35.259997999999996
2013-10-15,35.119999
2013-10-16,35.279999
2013-10-17,35.130001
2013-10-18,35.32
2013-10-21,35.560001
2013-10-22,35.799999
2013-10-23,35.07
2013-10-24,35.110001000000004
2013-10-25,35.32
2013-10-28,35.16
2013-10-29,36.290001000000004
2013-10-30,35.889998999999996
2013-10-31,35.740002000000004
2013-11-01,35.57
2013-11-04,35.419998
2013-11-05,35.150002
2013-11-06,35.040001000000004
2013-11-07,34.950001
2013-11-08,35.41
2013-11-11,35.34
2013-11-12,35.490002000000004
2013-11-13,35.23
2013-11-14,35.57
2013-11-15,35.599998
2013-11-18,35.66
2013-11-19,34.939999
2013-11-20,34.82
2013-11-21,35.23
2013-11-22,35.48
2013-11-25,35.400002
2013-11-26,35.790001000000004
2013-11-27,35.689999
2013-11-29,35.93
2013-12-02,36.080002
2013-12-03,35.75
2013-12-04,35.540001000000004
2013-12-05,35.43
2013-12-06,36.07
2013-12-09,36.200001
2013-12-10,36.509997999999996
2013-12-11,37.740002000000004
2013-12-12,37.439999
2013-12-13,37.0
2013-12-16,37.349998
2013-12-17,37.419998
2013-12-18,37.439999
2013-12-19,37.209998999999996
2013-12-20,38.0
2013-12-23,38.560001
2013-12-24,38.57
2013-12-26,38.48
2013-12-27,38.380001
2013-12-30,38.48
2013-12-31,38.560001
2014-01-02,38.919998
2014-01-03,39.200001
2014-01-06,39.259997999999996
2014-01-07,40.290001000000004
2014-01-08,40.709998999999996
2014-01-09,40.860001000000004
2014-01-10,41.700001
2014-01-13,40.849998
2014-01-14,41.150002
2014-01-15,41.310001
2014-01-16,40.689999
2014-01-17,40.599998
2014-01-21,40.5
2014-01-22,40.709998999999996
2014-01-23,41.52
2014-01-24,41.310001
2014-01-27,41.139998999999996
2014-01-28,41.369999
2014-01-29,40.82
2014-01-30,41.299999
2014-01-31,40.990002000000004
2014-02-03,40.07
2014-02-04,40.48
2014-02-05,40.389998999999996
2014-02-06,40.75
2014-02-07,40.970001
2014-02-10,40.98
2014-02-11,41.259997999999996
2014-02-12,41.09
2014-02-13,41.52
2014-02-14,41.389998999999996
2014-02-18,41.860001000000004
2014-02-19,41.09
2014-02-20,41.490002000000004
2014-02-21,41.610001000000004
2014-02-24,41.23
2014-02-25,41.369999
2014-02-26,41.0
2014-02-27,41.200001
2014-02-28,41.23
2014-03-03,41.610001000000004
2014-03-04,42.16
