Date,LDG
2017-04-28,8248.589844
2017-05-01,8248.589844
2017-05-02,8248.589844
2017-05-03,8813.55957
2017-05-04,9265.540039
2017-05-05,9491.530273
2017-05-08,9915.25
2017-05-09,10395.5
2017-05-10,10452.0
2017-05-11,10169.5
2017-05-12,10395.5
2017-05-15,10960.5
2017-05-16,10734.5
2017-05-17,10113.0
2017-05-18,10367.200195
2017-05-19,9661.019531
2017-05-22,9011.299805
2017-05-23,9632.769531
2017-05-24,10169.5
2017-05-25,10000.0
2017-05-26,9943.5
2017-05-30,8644.070313
2017-05-31,8050.850098000001
2017-06-01,8474.580078
2017-06-02,8615.820313
2017-06-05,8022.600098000001
2017-06-06,7966.100098000001
2017-06-07,8022.600098000001
2017-06-08,7881.359863
2017-06-09,7683.620117
2017-06-12,7146.890137
2017-06-13,7514.120117
2017-06-14,7796.609863
2017-06-15,7627.120117
2017-06-16,7796.609863
2017-06-19,8192.089844
2017-06-20,8079.100098000001
2017-06-21,7909.600098000001
2017-06-22,7909.600098000001
2017-06-23,8079.100098000001
2017-06-26,8644.070313
2017-06-27,8474.580078
2017-06-28,8474.580078
2017-06-29,8474.580078
2017-06-30,9050.849609
2017-07-03,9322.030273
2017-07-05,9728.80957
2017-07-06,9762.709961
2017-07-07,9864.410156
2017-07-10,9864.410156
2017-07-11,9932.200195
2017-07-12,10101.700195
2017-07-13,10101.700195
2017-07-14,10101.700195
2017-07-17,9423.730469
2017-07-18,9016.950195
2017-07-19,9220.339844
2017-07-20,9491.530273
2017-07-21,9288.139648
2017-07-24,9084.75
2017-07-25,9288.139648
2017-07-26,9694.919922
2017-07-27,9694.919922
2017-07-28,9864.410156
2017-07-31,9593.219727
2017-08-01,9559.320313
2017-08-02,9355.929688
2017-08-03,9389.830078
2017-08-04,9491.530273
2017-08-07,10135.599609
2017-08-08,10000.0
2017-08-09,9694.919922
2017-08-10,9661.019531
2017-08-11,9661.019531
2017-08-14,9932.200195
2017-08-15,9966.099609
2017-08-16,9830.509766
2017-08-17,10169.5
2017-08-18,10305.099609
2017-08-21,10339.0
2017-08-22,10067.799805
2017-08-23,10135.599609
2017-08-24,10169.5
2017-08-25,10508.5
2017-08-28,10576.299805
2017-08-29,10508.5
2017-08-30,10711.900391
2017-08-31,10779.700195
2017-09-01,10983.099609
2017-09-05,11084.700195
2017-09-06,10949.200195
2017-09-07,11220.299805
2017-09-08,11016.900391
2017-09-11,10440.700195
2017-09-12,10813.599609
2017-09-13,10915.299805
2017-09-14,10983.099609
2017-09-15,11084.700195
2017-09-18,11796.599609
2017-09-19,11661.0
2017-09-20,11762.700195
2017-09-21,11932.200195
2017-09-22,12203.400391
2017-09-25,11966.099609
2017-09-26,11796.599609
2017-09-27,11898.299805
2017-09-28,11084.700195
2017-09-29,10915.299805
2017-10-02,10169.5
2017-10-03,9627.120117
2017-10-04,10169.5
2017-10-05,10135.599609
2017-10-06,10339.0
2017-10-09,10135.599609
2017-10-10,10508.5
2017-10-11,10644.099609
2017-10-12,10644.099609
2017-10-13,10711.900391
2017-10-16,10847.5
2017-10-17,10915.299805
2017-10-18,10983.099609
2017-10-19,10745.799805
2017-10-20,10745.799805
2017-10-23,10847.5
2017-10-24,11254.200195
2017-10-25,11288.099609
2017-10-26,11016.900391
2017-10-27,11152.5
2017-10-30,10847.5
2017-10-31,10644.099609
2017-11-01,10711.900391
2017-11-02,10644.099609
2017-11-03,10847.5
2017-11-06,11288.099609
2017-11-07,11457.599609
2017-11-08,11525.400391
2017-11-09,11898.299805
2017-11-10,11796.599609
2017-11-13,12067.799805
2017-11-14,12203.400391
2017-11-15,12067.799805
2017-11-16,12440.700195
2017-11-17,11932.200195
2017-11-20,11932.200195
2017-11-21,11728.799805
2017-11-22,11932.200195
2017-11-24,12813.599609
2017-11-27,12678.0
2017-11-28,12271.200195
2017-11-29,12271.200195
2017-11-30,12474.599609
2017-12-01,12339.0
2017-12-04,12881.400391
2017-12-05,12847.5
2017-12-06,12542.400391
2017-12-07,12542.400391
2017-12-08,12983.099609
2017-12-11,12610.200195
2017-12-12,11728.799805
2017-12-13,11864.400391
2017-12-14,12406.799805
2017-12-15,12542.400391
2017-12-18,12339.0
2017-12-19,12339.0
2017-12-20,12000.0
2017-12-21,12203.400391
2017-12-22,12000.0
2017-12-26,12339.0
2017-12-27,13186.400391
2017-12-28,13491.5
2017-12-29,13457.599609
2018-01-02,14101.700195
2018-01-03,13830.5
2018-01-04,13932.200195
2018-01-05,13288.099609
2018-01-08,13694.900391
2018-01-09,13491.5
2018-01-10,13355.900391
2018-01-11,14101.700195
2018-01-12,13898.299805
2018-01-16,14474.599609
2018-01-17,14237.299805
2018-01-18,14101.700195
2018-01-19,14915.299805
2018-01-22,14915.299805
2018-01-23,14915.299805
2018-01-24,14915.299805
2018-01-25,15593.200195
2018-01-26,15186.400391
2018-01-29,16067.799805
2018-01-30,16949.199219
2018-01-31,16135.599609
2018-02-01,15864.400391
2018-02-02,15864.400391
2018-02-05,14779.700195
2018-02-06,13762.700195
2018-02-07,14339.0
2018-02-08,14372.900391
2018-02-09,14576.299805
2018-02-12,15457.599609
2018-02-13,15728.799805
2018-02-14,15728.799805
2018-02-15,15728.799805
2018-02-16,15728.799805
2018-02-20,15728.799805
2018-02-21,15728.799805
2018-02-22,15864.400391
2018-02-23,16610.199219
2018-02-26,16949.199219
2018-02-27,16610.199219
2018-02-28,16610.199219
2018-03-01,16610.199219
2018-03-02,17593.199219
2018-03-05,16949.199219
2018-03-06,17355.900391
2018-03-07,17050.800781
2018-03-08,17559.300781
2018-03-09,17627.099609
2018-03-12,17152.5
2018-03-13,17288.099609
2018-03-14,16949.199219
2018-03-15,16779.699219
2018-03-16,16779.699219
2018-03-19,17661.0
2018-03-20,17694.900391
2018-03-21,17288.099609
2018-03-22,16813.599609
2018-03-23,15932.200195
2018-03-26,16339.0
2018-03-27,15932.200195
2018-03-28,15457.599609
2018-03-29,15661.0
2018-04-02,16203.400391
2018-04-03,16542.400391
2018-04-04,16847.5
2018-04-05,16881.400391
2018-04-06,17389.800781
2018-04-09,17593.199219
2018-04-10,16949.199219
2018-04-11,16000.0
2018-04-12,16610.199219
2018-04-13,16949.199219
2018-04-16,17220.300781
2018-04-17,17830.5
2018-04-18,17016.900391
2018-04-19,16813.599609
2018-04-20,17627.099609
2018-04-23,16406.800781
2018-04-24,16339.0
2018-04-25,16339.0
2018-04-26,15220.299805
2018-04-27,16067.799805
2018-04-30,16067.799805
2018-05-01,16067.799805
2018-05-02,15593.200195
2018-05-03,15728.799805
2018-05-04,15593.200195
2018-05-07,16271.200195
2018-05-08,15864.400391
2018-05-09,16339.0
2018-05-10,16135.599609
2018-05-11,15627.099609
2018-05-14,15932.200195
2018-05-15,16610.199219
2018-05-16,16271.200195
2018-05-17,16135.599609
2018-05-18,16237.299805
2018-05-21,15796.599609
2018-05-22,14711.900391
2018-05-23,14711.900391
2018-05-24,14203.400391
2018-05-25,13898.299805
2018-05-29,12949.200195
2018-05-30,12949.200195
2018-05-31,13322.0
2018-06-01,13830.5
2018-06-04,14169.5
2018-06-05,14474.599609
2018-06-06,15360.0
2018-06-07,14920.0
2018-06-08,14880.0
2018-06-11,14400.0
2018-06-12,13600.0
2018-06-13,13760.0
2018-06-14,13760.0
2018-06-15,13760.0
2018-06-18,13200.0
2018-06-19,12280.0
2018-06-20,12480.0
2018-06-21,11920.0
2018-06-22,11760.0
2018-06-25,11840.0
2018-06-26,11040.0
2018-06-27,10320.0
2018-06-28,9600.0
2018-06-29,9680.0
2018-07-02,9040.0
2018-07-03,8440.0
2018-07-05,8080.0
2018-07-06,8640.0
2018-07-09,8560.0
2018-07-10,8400.0
2018-07-11,8000.0
2018-07-12,8000.0
2018-07-13,8480.0
2018-07-16,9040.0
2018-07-17,9640.0
2018-07-18,10000.0
2018-07-19,10680.0
2018-07-20,10400.0
2018-07-23,10400.0
2018-07-24,10400.0
2018-07-25,10000.0
2018-07-26,10080.0
2018-07-27,10760.0
2018-07-30,11280.0
2018-07-31,10880.0
2018-08-01,11160.0
2018-08-02,11600.0
2018-08-03,11920.0
2018-08-06,11760.0
2018-08-07,11480.0
2018-08-08,11760.0
2018-08-09,11600.0
2018-08-10,11200.0
2018-08-13,11200.0
2018-08-14,10640.0
2018-08-15,10640.0
2018-08-16,11120.0
2018-08-17,10920.0
2018-08-20,10880.0
2018-08-21,11520.0
2018-08-22,11400.0
2018-08-23,11680.0
2018-08-24,12000.0
2018-08-27,11680.0
2018-08-28,11520.0
2018-08-29,11840.0
2018-08-30,12160.0
2018-08-31,11840.0
2018-09-04,11440.0
2018-09-05,11400.0
2018-09-06,11640.0
2018-09-07,11840.0
2018-09-10,11720.0
2018-09-11,12400.0
2018-09-12,12080.0
2018-09-13,12240.0
2018-09-14,11960.0
2018-09-17,12120.0
2018-09-18,12160.0
2018-09-19,12440.0
2018-09-20,12760.0
2018-09-21,13200.0
2018-09-24,13120.0
2018-09-25,13560.0
2018-09-26,14080.0
2018-09-27,14200.0
2018-09-28,14000.0
2018-10-01,14040.0
2018-10-02,14080.0
2018-10-03,14000.0
2018-10-04,14880.0
2018-10-05,14840.0
2018-10-08,14520.0
2018-10-09,14480.0
2018-10-10,14600.0
2018-10-11,13600.0
2018-10-12,13480.0
2018-10-15,13520.0
2018-10-16,14160.0
2018-10-17,14400.0
2018-10-18,14120.0
2018-10-19,14560.0
2018-10-22,14160.0
2018-10-23,13600.0
2018-10-24,13280.0
2018-10-25,12360.0
2018-10-26,11520.0
2018-10-29,11600.0
2018-10-30,11200.0
2018-10-31,11960.0
2018-11-01,11960.0
2018-11-02,12760.0
2018-11-05,13080.0
2018-11-06,12920.0
2018-11-07,12480.0
2018-11-08,12920.0
2018-11-09,12560.0
2018-11-12,12440.0
2018-11-13,12880.0
2018-11-14,13240.0
2018-11-15,13120.0
2018-11-16,13360.0
2018-11-19,13560.0
2018-11-20,13240.0
2018-11-21,13440.0
2018-11-23,13080.0
2018-11-26,13280.0
2018-11-27,12720.0
2018-11-28,12720.0
2018-11-29,12560.0
2018-11-30,12600.0
2018-12-03,13200.0
2018-12-04,13120.0
2018-12-06,13360.0
2018-12-07,13160.0
2018-12-10,12920.0
2018-12-11,13200.0
2018-12-12,13200.0
2018-12-13,13080.0
2018-12-14,12920.0
2018-12-17,12720.0
2018-12-18,12120.0
2018-12-19,11840.0
2018-12-20,12160.0
2018-12-21,12320.0
2018-12-24,12040.0
2018-12-26,11200.0
2018-12-27,11640.0
2018-12-28,11640.0
2018-12-31,11640.0
2019-01-02,11160.0
2019-01-03,10400.0
2019-01-04,10680.0
2019-01-07,10960.0
2019-01-08,11200.0
2019-01-09,11440.0
2019-01-10,11440.0
2019-01-11,11440.0
2019-01-14,11440.0
2019-01-15,11800.0
2019-01-16,11760.0
2019-01-17,11840.0
2019-01-18,11600.0
2019-01-22,11800.0
2019-01-23,11600.0
2019-01-24,11640.0
2019-01-25,11440.0
2019-01-28,11440.0
2019-01-29,11760.0
2019-01-30,11840.0
2019-01-31,11680.0
2019-02-01,11840.0
2019-02-04,11840.0
2019-02-05,11840.0
2019-02-06,11840.0
2019-02-07,11840.0
2019-02-08,11840.0
2019-02-11,12080.0
2019-02-12,12000.0
2019-02-13,11920.0
2019-02-14,11760.0
2019-02-15,11480.0
2019-02-19,11360.0
2019-02-20,11360.0
2019-02-21,11480.0
2019-02-22,11240.0
2019-02-25,11080.0
2019-02-26,11160.0
2019-02-27,11440.0
2019-02-28,10960.0
2019-03-01,11200.0
2019-03-04,11960.0
2019-03-05,11720.0
2019-03-06,11840.0
2019-03-07,11520.0
2019-03-08,11520.0
2019-03-11,11280.0
2019-03-12,11280.0
2019-03-13,11440.0
2019-03-14,11280.0
2019-03-15,11440.0
2019-03-18,11360.0
2019-03-19,11200.0
2019-03-20,11080.0
2019-03-21,10720.0
2019-03-22,11000.0
2019-03-25,10560.0
2019-03-26,10640.0
2019-03-27,10880.0
2019-03-28,11080.0
2019-03-29,10960.0
2019-04-01,10920.0
2019-04-02,10720.0
2019-04-03,10640.0
2019-04-04,10720.0
2019-04-05,10840.0
2019-04-08,10680.0
2019-04-09,10480.0
2019-04-10,9800.0
2019-04-11,9640.0
2019-04-12,9760.0
2019-04-15,9760.0
2019-04-16,10040.0
2019-04-17,9800.0
2019-04-18,9640.0
2019-04-22,9880.0
2019-04-23,9760.0
2019-04-24,9680.0
2019-04-25,9600.0
2019-04-26,9560.0
2019-04-29,9560.0
2019-04-30,9560.0
2019-05-01,9560.0
2019-05-02,9120.0
2019-05-03,9280.0
2019-05-06,9320.0
2019-05-07,9280.0
2019-05-08,9040.0
2019-05-09,9200.0
2019-05-10,9180.0
2019-05-13,8860.0
2019-05-14,8940.0
2019-05-15,9560.0
2019-05-16,9800.0
2019-05-17,9600.0
2019-05-20,9600.0
2019-05-21,9500.0
2019-05-22,9400.0
2019-05-23,9340.0
2019-05-24,9260.0
2019-05-28,9110.0
2019-05-29,9100.0
2019-05-30,9110.0
2019-05-31,9000.0
2019-06-03,8750.0
2019-06-04,8750.0
2019-06-05,8750.0
2019-06-06,8750.0
2019-06-07,8750.0
2019-06-10,8800.0
2019-06-11,9000.0
2019-06-12,8900.0
2019-06-13,8850.0
2019-06-14,8830.0
2019-06-17,8730.0
2019-06-18,8680.0
2019-06-19,8700.0
2019-06-20,8600.0
2019-06-21,8680.0
2019-06-24,8550.0
2019-06-25,8350.0
2019-06-26,8180.0
2019-06-27,8390.0
2019-06-28,8500.0
2019-07-01,8630.0
2019-07-02,8550.0
2019-07-03,8500.0
2019-07-05,8300.0
2019-07-08,8340.0
2019-07-09,8340.0
2019-07-10,8150.0
2019-07-11,8250.0
2019-07-12,8290.0
2019-07-15,8180.0
2019-07-16,8190.0
2019-07-17,8180.0
2019-07-18,8170.0
2019-07-19,8590.0
2019-07-22,8000.0
2019-07-23,8030.0
2019-07-24,8130.0
2019-07-25,8130.0
2019-07-26,8130.0
2019-07-29,8130.0
2019-07-30,8130.0
2019-07-31,7900.0
2019-08-01,8080.0
2019-08-02,8180.0
2019-08-05,8090.0
2019-08-06,8090.0
2019-08-07,7710.0
2019-08-08,7770.0
2019-08-09,7770.0
2019-08-12,8030.0
2019-08-13,7960.0
2019-08-14,8020.0
2019-08-15,8030.0
2019-08-16,8170.0
2019-08-19,8220.0
2019-08-20,8270.0
2019-08-21,8490.0
2019-08-22,8640.0
2019-08-23,8690.0
2019-08-26,8750.0
2019-08-27,9000.0
2019-08-28,9300.0
2019-08-29,9440.0
2019-08-30,9100.0
2019-09-03,9050.0
2019-09-04,9430.0
2019-09-05,9550.0
2019-09-06,9890.0
2019-09-09,10100.0
2019-09-10,10050.0
2019-09-11,10450.0
2019-09-12,10250.0
2019-09-13,10450.0
2019-09-16,10300.0
2019-09-17,10500.0
2019-09-18,10200.0
2019-09-19,10150.0
2019-09-20,10250.0
2019-09-23,10100.0
2019-09-24,10200.0
2019-09-25,10100.0
2019-09-26,10100.0
2019-09-27,10100.0
2019-09-30,10800.0
2019-10-01,10750.0
2019-10-02,10750.0
2019-10-03,11450.0
2019-10-04,11350.0
2019-10-07,11500.0
2019-10-08,11450.0
2019-10-09,11700.0
2019-10-10,11450.0
2019-10-11,11550.0
2019-10-14,11400.0
2019-10-15,11250.0
2019-10-16,11000.0
2019-10-17,11050.0
2019-10-18,10650.0
2019-10-21,10400.0
2019-10-22,10350.0
2019-10-23,10400.0
2019-10-24,10500.0
2019-10-25,10500.0
2019-10-28,10300.0
2019-10-29,10100.0
2019-10-30,10200.0
2019-10-31,10050.0
2019-11-01,10300.0
2019-11-04,10600.0
2019-11-05,10650.0
2019-11-06,10700.0
2019-11-07,10650.0
2019-11-08,10400.0
2019-11-11,10050.0
2019-11-12,10200.0
2019-11-13,10000.0
2019-11-14,10050.0
2019-11-15,10050.0
2019-11-18,10000.0
2019-11-19,10050.0
2019-11-20,10000.0
2019-11-21,9960.0
2019-11-22,9270.0
2019-11-25,8630.0
2019-11-26,8350.0
2019-11-27,8930.0
2019-11-29,8680.0
2019-12-02,8500.0
2019-12-03,
2019-12-04,
2019-12-05,
2019-12-06,8800.0
2019-12-09,8700.0
2019-12-10,8700.0
2019-12-11,8850.0
