Date,HOT
2017-02-03,27500.0
2017-02-06,27500.0
2017-02-07,27500.0
2017-02-08,27500.0
2017-02-09,27500.0
2017-02-10,27500.0
2017-02-13,27500.0
2017-02-14,27500.0
2017-02-15,27500.0
2017-02-16,27500.0
2017-02-17,27500.0
2017-02-21,27500.0
2017-02-22,27500.0
2017-02-23,27500.0
2017-02-24,27500.0
2017-02-27,27500.0
2017-02-28,27500.0
2017-03-01,27500.0
2017-03-02,27500.0
2017-03-03,27500.0
2017-03-06,27500.0
2017-03-07,27500.0
2017-03-08,27500.0
2017-03-09,27500.0
2017-03-10,27500.0
2017-03-13,27500.0
2017-03-14,27500.0
2017-03-15,27500.0
2017-03-16,27500.0
2017-03-17,27500.0
2017-03-20,27500.0
2017-03-21,27500.0
2017-03-22,26000.0
2017-03-23,24600.0
2017-03-24,23050.0
2017-03-27,24650.0
2017-03-28,24650.0
2017-03-29,24200.0
2017-03-30,25850.0
2017-03-31,27650.0
2017-04-03,29100.0
2017-04-04,27100.0
2017-04-05,28000.0
2017-04-06,28000.0
2017-04-07,27800.0
2017-04-10,27800.0
2017-04-11,27800.0
2017-04-12,27800.0
2017-04-13,27800.0
2017-04-17,24800.0
2017-04-18,26400.0
2017-04-19,25100.0
2017-04-20,26850.0
2017-04-21,26900.0
2017-04-24,25100.0
2017-04-25,25100.0
2017-04-26,25100.0
2017-04-27,26850.0
2017-04-28,26850.0
2017-05-01,26850.0
2017-05-02,26850.0
2017-05-03,26850.0
2017-05-04,25500.0
2017-05-05,25500.0
2017-05-08,26000.0
2017-05-09,27500.0
2017-05-10,27500.0
2017-05-11,27500.0
2017-05-12,28000.0
2017-05-15,28000.0
2017-05-16,28000.0
2017-05-17,28000.0
2017-05-18,28000.0
2017-05-19,28000.0
2017-05-22,28000.0
2017-05-23,28000.0
2017-05-24,28000.0
2017-05-25,26150.0
2017-05-26,26150.0
2017-05-30,27800.0
2017-05-31,28000.0
2017-06-01,28000.0
2017-06-02,28000.0
2017-06-05,28000.0
2017-06-06,26500.0
2017-06-07,26500.0
2017-06-08,26500.0
2017-06-09,26500.0
2017-06-12,26500.0
2017-06-13,28350.0
2017-06-14,28350.0
2017-06-15,28350.0
2017-06-16,26600.0
2017-06-19,26600.0
2017-06-20,26600.0
2017-06-21,26600.0
2017-06-22,28450.0
2017-06-23,30400.0
2017-06-26,30400.0
2017-06-27,30400.0
2017-06-28,30400.0
2017-06-29,29800.0
2017-06-30,31800.0
2017-07-03,29600.0
2017-07-05,29600.0
2017-07-06,29600.0
2017-07-07,29600.0
2017-07-10,29600.0
2017-07-11,29600.0
2017-07-12,29600.0
2017-07-13,29600.0
2017-07-14,29600.0
2017-07-17,29600.0
2017-07-18,29600.0
2017-07-19,29400.0
2017-07-20,29400.0
2017-07-21,30500.0
2017-07-24,30500.0
2017-07-25,30500.0
2017-07-26,30500.0
2017-07-27,30500.0
2017-07-28,30500.0
2017-07-31,30500.0
2017-08-01,30500.0
2017-08-02,30500.0
2017-08-03,30500.0
2017-08-04,30500.0
2017-08-07,30500.0
2017-08-08,30500.0
2017-08-09,30500.0
2017-08-10,30500.0
2017-08-11,30500.0
2017-08-14,30500.0
2017-08-15,30500.0
2017-08-16,30500.0
2017-08-17,30500.0
2017-08-18,30500.0
2017-08-21,30500.0
2017-08-22,30500.0
2017-08-23,30500.0
2017-08-24,30500.0
2017-08-25,30500.0
2017-08-28,30500.0
2017-08-29,30500.0
2017-08-30,30500.0
2017-08-31,30500.0
2017-09-01,32600.0
2017-09-05,32600.0
2017-09-06,32600.0
2017-09-07,32600.0
2017-09-08,32600.0
2017-09-11,32600.0
2017-09-12,32600.0
2017-09-13,32600.0
2017-09-14,32600.0
2017-09-15,32600.0
2017-09-18,32600.0
2017-09-19,32000.0
2017-09-20,32000.0
2017-09-21,32000.0
2017-09-22,32000.0
2017-09-25,32000.0
2017-09-26,32000.0
2017-09-27,32000.0
2017-09-28,32000.0
2017-09-29,32000.0
2017-10-02,32000.0
2017-10-03,32000.0
2017-10-04,32000.0
2017-10-05,32500.0
2017-10-06,32500.0
2017-10-09,32500.0
2017-10-10,32500.0
2017-10-11,32500.0
2017-10-12,30250.0
2017-10-13,30250.0
2017-10-16,30250.0
2017-10-17,30250.0
2017-10-18,30250.0
2017-10-19,30250.0
2017-10-20,30250.0
2017-10-23,30250.0
2017-10-24,30250.0
2017-10-25,30250.0
2017-10-26,30250.0
2017-10-27,30250.0
2017-10-30,30250.0
2017-10-31,30250.0
2017-11-01,30250.0
2017-11-02,30250.0
2017-11-03,30250.0
2017-11-06,30250.0
2017-11-07,30250.0
2017-11-08,30250.0
2017-11-09,30250.0
2017-11-10,30250.0
2017-11-13,30250.0
2017-11-14,30250.0
2017-11-15,30250.0
2017-11-16,30250.0
2017-11-17,30250.0
2017-11-20,28500.0
2017-11-21,28500.0
2017-11-22,26550.0
2017-11-24,24750.0
2017-11-27,23050.0
2017-11-28,21600.0
2017-11-29,21600.0
2017-11-30,21600.0
2017-12-01,21600.0
2017-12-04,20150.0
2017-12-05,21550.0
2017-12-06,23050.0
2017-12-07,24650.0
2017-12-08,24650.0
2017-12-11,22950.0
2017-12-12,21350.0
2017-12-13,22800.0
2017-12-14,22800.0
2017-12-15,21250.0
2017-12-18,20250.0
2017-12-19,20250.0
2017-12-20,20250.0
2017-12-21,20250.0
2017-12-22,20250.0
2017-12-26,20150.0
2017-12-27,19050.0
2017-12-28,17900.0
2017-12-29,17900.0
2018-01-02,17900.0
2018-01-03,19150.0
2018-01-04,18050.0
2018-01-05,17100.0
2018-01-08,16800.0
2018-01-09,15650.0
2018-01-10,15700.0
2018-01-11,15700.0
2018-01-12,15700.0
2018-01-16,14650.0
2018-01-17,14650.0
2018-01-18,14650.0
2018-01-19,15650.0
2018-01-22,15650.0
2018-01-23,15650.0
2018-01-24,15650.0
2018-01-25,15650.0
2018-01-26,16700.0
2018-01-29,16700.0
2018-01-30,17850.0
2018-01-31,17850.0
2018-02-01,17100.0
2018-02-02,17100.0
2018-02-05,16050.0
2018-02-06,14950.0
2018-02-07,14950.0
2018-02-08,14950.0
2018-02-09,14950.0
2018-02-12,13950.0
2018-02-13,13000.0
2018-02-14,13000.0
2018-02-15,13000.0
2018-02-16,13000.0
2018-02-20,13000.0
2018-02-21,13000.0
2018-02-22,12100.0
2018-02-23,12100.0
2018-02-26,12100.0
2018-02-27,12100.0
2018-02-28,12100.0
2018-03-01,12100.0
2018-03-02,12100.0
2018-03-05,12100.0
2018-03-06,12900.0
2018-03-07,13800.0
2018-03-08,14750.0
2018-03-09,15750.0
2018-03-12,15750.0
2018-03-13,16850.0
2018-03-14,18000.0
2018-03-15,19250.0
2018-03-16,20550.0
2018-03-19,21950.0
2018-03-20,23450.0
2018-03-21,25050.0
2018-03-22,26800.0
2018-03-23,28650.0
2018-03-26,30650.0
2018-03-27,32750.0
2018-03-28,35000.0
2018-03-29,37450.0
2018-04-02,40100.0
2018-04-03,42900.0
2018-04-04,45900.0
2018-04-05,49100.0
2018-04-06,52500.0
2018-04-09,56100.0
2018-04-10,60000.0
2018-04-11,64200.0
2018-04-12,59800.0
2018-04-13,55700.0
2018-04-16,51900.0
2018-04-17,48300.0
2018-04-18,48300.0
2018-04-19,44950.0
2018-04-20,41850.0
2018-04-23,41850.0
2018-04-24,38950.0
2018-04-25,38950.0
2018-04-26,36250.0
2018-04-27,33750.0
2018-04-30,33750.0
2018-05-01,33750.0
2018-05-02,31400.0
2018-05-03,29250.0
2018-05-04,31250.0
2018-05-07,33400.0
2018-05-08,35700.0
2018-05-09,38150.0
2018-05-10,40800.0
2018-05-11,42200.0
2018-05-14,45150.0
2018-05-15,48300.0
2018-05-16,51500.0
2018-05-17,55100.0
2018-05-18,57000.0
2018-05-21,53100.0
2018-05-22,49400.0
2018-05-23,46500.0
2018-05-24,48500.0
2018-05-25,48500.0
2018-05-29,48500.0
2018-05-30,48200.0
2018-05-31,48000.0
2018-06-01,44650.0
2018-06-04,47750.0
2018-06-05,47750.0
2018-06-06,47750.0
2018-06-07,44450.0
2018-06-08,41400.0
2018-06-11,38600.0
2018-06-12,36100.0
2018-06-13,38600.0
2018-06-14,41300.0
2018-06-15,44100.0
2018-06-18,41050.0
2018-06-19,38200.0
2018-06-20,40600.0
2018-06-21,40600.0
2018-06-22,37800.0
2018-06-25,35200.0
2018-06-26,32800.0
2018-06-27,31800.0
2018-06-28,34000.0
2018-06-29,36350.0
2018-07-02,33850.0
2018-07-03,33850.0
2018-07-05,34100.0
2018-07-06,31750.0
2018-07-09,29550.0
2018-07-10,27500.0
2018-07-11,25700.0
2018-07-12,27450.0
2018-07-13,29350.0
2018-07-16,31400.0
2018-07-17,29300.0
2018-07-18,31000.0
2018-07-19,28850.0
2018-07-20,30300.0
2018-07-23,31400.0
2018-07-24,31400.0
2018-07-25,28500.0
2018-07-26,30450.0
2018-07-27,30450.0
2018-07-30,30400.0
2018-07-31,31800.0
2018-08-01,29600.0
2018-08-02,29900.0
2018-08-03,29900.0
2018-08-06,28400.0
2018-08-07,29900.0
2018-08-08,29900.0
2018-08-09,27900.0
2018-08-10,29000.0
2018-08-13,29000.0
2018-08-14,29000.0
2018-08-15,29000.0
2018-08-16,28700.0
2018-08-17,28000.0
2018-08-20,26150.0
2018-08-21,26150.0
2018-08-22,27950.0
2018-08-23,26000.0
2018-08-24,27750.0
2018-08-27,27800.0
2018-08-28,27000.0
2018-08-29,27800.0
2018-08-30,28000.0
2018-08-31,29000.0
2018-09-04,29400.0
2018-09-05,27400.0
2018-09-06,27400.0
2018-09-07,27600.0
2018-09-10,29500.0
2018-09-11,31500.0
2018-09-12,31500.0
2018-09-13,31500.0
2018-09-14,29300.0
2018-09-17,29300.0
2018-09-18,30500.0
2018-09-19,28400.0
2018-09-20,28400.0
2018-09-21,30350.0
2018-09-24,28250.0
2018-09-25,28300.0
2018-09-26,30000.0
2018-09-27,30000.0
2018-09-28,28500.0
2018-10-01,28500.0
2018-10-02,28800.0
2018-10-03,26900.0
2018-10-04,26500.0
2018-10-05,28300.0
2018-10-08,27500.0
2018-10-09,27500.0
2018-10-10,29000.0
2018-10-11,27000.0
2018-10-12,28000.0
2018-10-15,29950.0
2018-10-16,31900.0
2018-10-17,29700.0
2018-10-18,27700.0
2018-10-19,26050.0
2018-10-22,25450.0
2018-10-23,27200.0
2018-10-24,27000.0
2018-10-25,25250.0
2018-10-26,24000.0
2018-10-29,24500.0
2018-10-30,26200.0
2018-10-31,26100.0
2018-11-01,26100.0
2018-11-02,26100.0
2018-11-05,26100.0
2018-11-06,27800.0
2018-11-07,27800.0
2018-11-08,29700.0
2018-11-09,27650.0
2018-11-12,27650.0
2018-11-13,25850.0
2018-11-14,27650.0
2018-11-15,27650.0
2018-11-16,26400.0
2018-11-19,26400.0
2018-11-20,26400.0
2018-11-21,26400.0
2018-11-23,26400.0
2018-11-26,27000.0
2018-11-27,26700.0
2018-11-28,28400.0
2018-11-29,30000.0
2018-11-30,28500.0
2018-12-03,28500.0
2018-12-04,28500.0
2018-12-06,28500.0
2018-12-07,28500.0
2018-12-10,28500.0
2018-12-11,28500.0
2018-12-12,28500.0
2018-12-13,27000.0
2018-12-14,28800.0
2018-12-17,30800.0
2018-12-18,29000.0
2018-12-19,31000.0
2018-12-20,29000.0
2018-12-21,27000.0
2018-12-24,25150.0
2018-12-26,24100.0
2018-12-27,23300.0
2018-12-28,21700.0
2018-12-31,21700.0
2019-01-02,23200.0
2019-01-03,23200.0
2019-01-04,22500.0
2019-01-07,22500.0
2019-01-08,22500.0
2019-01-09,22500.0
2019-01-10,24050.0
2019-01-11,25700.0
2019-01-14,27450.0
2019-01-15,29350.0
2019-01-16,31400.0
2019-01-17,29250.0
2019-01-18,29250.0
2019-01-22,27400.0
2019-01-23,27400.0
2019-01-24,27400.0
2019-01-25,27400.0
2019-01-28,27400.0
2019-01-29,27400.0
2019-01-30,27400.0
2019-01-31,27400.0
2019-02-01,27400.0
2019-02-04,27400.0
2019-02-05,27400.0
2019-02-06,27400.0
2019-02-07,27400.0
2019-02-08,27400.0
2019-02-11,29300.0
2019-02-12,31350.0
2019-02-13,33500.0
2019-02-14,33500.0
2019-02-15,33500.0
2019-02-19,35700.0
2019-02-20,33250.0
2019-02-21,30950.0
2019-02-22,28800.0
2019-02-25,28800.0
2019-02-26,30000.0
2019-02-27,27900.0
2019-02-28,26000.0
2019-03-01,27800.0
2019-03-04,29400.0
2019-03-05,28500.0
2019-03-06,26600.0
2019-03-07,28200.0
2019-03-08,28200.0
2019-03-11,28200.0
2019-03-12,28200.0
2019-03-13,26950.0
2019-03-14,28700.0
2019-03-15,30700.0
2019-03-18,30700.0
2019-03-19,30700.0
2019-03-20,28600.0
2019-03-21,30000.0
2019-03-22,30400.0
2019-03-25,30000.0
2019-03-26,31000.0
2019-03-27,31000.0
2019-03-28,28850.0
2019-03-29,30850.0
2019-04-01,30850.0
2019-04-02,28700.0
2019-04-03,27150.0
2019-04-04,29050.0
2019-04-05,29050.0
2019-04-08,31050.0
2019-04-09,33100.0
2019-04-10,35300.0
2019-04-11,35000.0
2019-04-12,35000.0
2019-04-15,35000.0
2019-04-16,35000.0
2019-04-17,35000.0
2019-04-18,32550.0
2019-04-22,32550.0
2019-04-23,30300.0
2019-04-24,30300.0
2019-04-25,30300.0
2019-04-26,30300.0
2019-04-29,30300.0
2019-04-30,30300.0
2019-05-01,30300.0
2019-05-02,30300.0
2019-05-03,30300.0
2019-05-06,32350.0
2019-05-07,34500.0
2019-05-08,34500.0
2019-05-09,34600.0
2019-05-10,34600.0
2019-05-13,35000.0
2019-05-14,35000.0
2019-05-15,33000.0
2019-05-16,30700.0
2019-05-17,28600.0
2019-05-20,28600.0
2019-05-21,28600.0
2019-05-22,30600.0
2019-05-23,32600.0
2019-05-24,32600.0
2019-05-28,32600.0
2019-05-29,32600.0
2019-05-30,32600.0
2019-05-31,32600.0
2019-06-03,32600.0
2019-06-04,32600.0
2019-06-05,32600.0
2019-06-06,32600.0
2019-06-07,32600.0
2019-06-10,32600.0
2019-06-11,32600.0
2019-06-12,32600.0
2019-06-13,32600.0
2019-06-14,32600.0
2019-06-17,32600.0
2019-06-18,32600.0
2019-06-19,32600.0
2019-06-20,32600.0
2019-06-21,32600.0
2019-06-24,32600.0
2019-06-25,32500.0
2019-06-26,32500.0
2019-06-27,34450.0
2019-06-28,36000.0
2019-07-01,38500.0
2019-07-02,38500.0
2019-07-03,38500.0
2019-07-05,35850.0
2019-07-08,33350.0
2019-07-09,33350.0
2019-07-10,33350.0
2019-07-11,33350.0
2019-07-12,33000.0
2019-07-15,33000.0
2019-07-16,33000.0
2019-07-17,30700.0
2019-07-18,30700.0
2019-07-19,32800.0
2019-07-22,32800.0
2019-07-23,32800.0
2019-07-24,35050.0
2019-07-25,35050.0
2019-07-26,35050.0
2019-07-29,35050.0
2019-07-30,42800.0
2019-07-31,42800.0
2019-08-01,42800.0
2019-08-02,42800.0
2019-08-05,42800.0
2019-08-06,42800.0
2019-08-07,42800.0
2019-08-08,42800.0
2019-08-09,42800.0
2019-08-12,42800.0
2019-08-13,42800.0
2019-08-14,42800.0
2019-08-15,42800.0
2019-08-16,42800.0
2019-08-19,42800.0
2019-08-20,42800.0
2019-08-21,42800.0
2019-08-22,42800.0
2019-08-23,39850.0
2019-08-26,37100.0
2019-08-27,37100.0
2019-08-28,37100.0
2019-08-29,37100.0
2019-08-30,37100.0
2019-09-03,34550.0
2019-09-04,34550.0
2019-09-05,34550.0
2019-09-06,34550.0
2019-09-09,34550.0
2019-09-10,34600.0
2019-09-11,34600.0
2019-09-12,34600.0
2019-09-13,34600.0
2019-09-16,34600.0
2019-09-17,34600.0
2019-09-18,34600.0
2019-09-19,34600.0
2019-09-20,34600.0
2019-09-23,34600.0
2019-09-24,34600.0
2019-09-25,34600.0
2019-09-26,34600.0
2019-09-27,32300.0
2019-09-30,32300.0
2019-10-01,32300.0
2019-10-02,32300.0
2019-10-03,32300.0
2019-10-04,32300.0
2019-10-07,32300.0
2019-10-08,32300.0
2019-10-09,32300.0
2019-10-10,32300.0
2019-10-11,34550.0
2019-10-14,36950.0
2019-10-15,39500.0
2019-10-16,42200.0
2019-10-17,45000.0
2019-10-18,48000.0
2019-10-21,48000.0
2019-10-22,50900.0
2019-10-23,50900.0
2019-10-24,50900.0
2019-10-25,50900.0
2019-10-28,50900.0
2019-10-29,50900.0
2019-10-30,50900.0
2019-10-31,50900.0
2019-11-01,50900.0
2019-11-04,50900.0
2019-11-05,50900.0
2019-11-06,50900.0
2019-11-07,50900.0
2019-11-08,50900.0
2019-11-11,50900.0
2019-11-12,50900.0
2019-11-13,50900.0
2019-11-14,50900.0
2019-11-15,50900.0
2019-11-18,50900.0
2019-11-19,50900.0
2019-11-20,50900.0
2019-11-21,50900.0
2019-11-22,50900.0
2019-11-25,50900.0
2019-11-26,50900.0
2019-11-27,50900.0
2019-11-29,50900.0
2019-12-02,50900.0
2019-12-03,50900.0
2019-12-04,50900.0
2019-12-05,50900.0
2019-12-06,50900.0
2019-12-09,50900.0
2019-12-10,50900.0
2019-12-11,50900.0
2019-12-12,50900.0
2019-12-13,50900.0
2019-12-16,50900.0
2019-12-17,50900.0
2019-12-18,50900.0
2019-12-19,50900.0
2019-12-20,50900.0
2019-12-23,50900.0
2019-12-24,50900.0
2019-12-26,50900.0
2019-12-27,50900.0
2019-12-30,50900.0
2019-12-31,50900.0
2020-01-02,50900.0
2020-01-03,50900.0
2020-01-06,50900.0
2020-01-07,50900.0
2020-01-08,50900.0
2020-01-09,50900.0
2020-01-10,50900.0
2020-01-13,50900.0
2020-01-14,50900.0
2020-01-15,50900.0
2020-01-16,50900.0
2020-01-17,50900.0
2020-01-21,50900.0
2020-01-22,50900.0
2020-01-23,50900.0
2020-01-24,50900.0
2020-01-27,50900.0
2020-01-28,50900.0
2020-01-29,50900.0
2020-01-30,50900.0
2020-01-31,50900.0
2020-02-03,50900.0
2020-02-04,50900.0
2020-02-05,50900.0
2020-02-06,50900.0
2020-02-07,50900.0
2020-02-10,50900.0
2020-02-11,47350.0
2020-02-12,47350.0
2020-02-13,47350.0
2020-02-14,44050.0
2020-02-18,38150.0
2020-02-19,35500.0
2020-02-20,33500.0
2020-02-21,33500.0
2020-02-24,33500.0
2020-02-25,33500.0
2020-02-26,33500.0
2020-02-27,33500.0
2020-02-28,31300.0
2020-03-02,31300.0
2020-03-03,31300.0
2020-03-04,29150.0
2020-03-05,28000.0
2020-03-06,28000.0
2020-03-09,28000.0
2020-03-10,26050.0
2020-03-11,26050.0
2020-03-12,26050.0
2020-03-13,26050.0
2020-03-16,26050.0
2020-03-17,26050.0
2020-03-18,26050.0
2020-03-19,24250.0
2020-03-20,25900.0
2020-03-23,25900.0
2020-03-24,25900.0
2020-03-25,25900.0
2020-03-26,25900.0
2020-03-27,25900.0
2020-03-30,26000.0
2020-03-31,26000.0
2020-04-01,26000.0
2020-04-02,26000.0
2020-04-03,26000.0
2020-04-06,27800.0
2020-04-07,27800.0
2020-04-08,25900.0
2020-04-09,25900.0
2020-04-13,29600.0
2020-04-14,31650.0
2020-04-15,33850.0
2020-04-16,36200.0
2020-04-17,38700.0
2020-04-20,40000.0
2020-04-21,39000.0
2020-04-22,40000.0
2020-04-23,42000.0
2020-04-24,41500.0
2020-04-27,41500.0
2020-04-28,41500.0
2020-04-29,41500.0
2020-04-30,41500.0
2020-05-01,
2020-05-04,41000.0
2020-05-05,41000.0
2020-05-06,41500.0
2020-05-07,41500.0
2020-05-08,41000.0
