Date,PM
2012-09-11,88.379997
2012-09-12,86.66999799999999
2012-09-13,90.150002
2012-09-14,89.480003
2012-09-17,90.690002
2012-09-18,91.510002
2012-09-19,91.639999
2012-09-20,92.129997
2012-09-21,92.139999
2012-09-24,92.129997
2012-09-25,90.08000200000001
2012-09-26,90.410004
2012-09-27,90.660004
2012-09-28,89.940002
2012-10-01,90.709999
2012-10-02,91.849998
2012-10-03,92.769997
2012-10-04,93.309998
2012-10-05,93.739998
2012-10-08,93.349998
2012-10-09,91.5
2012-10-10,90.779999
2012-10-11,90.839996
2012-10-12,91.699997
2012-10-15,92.059998
2012-10-16,92.519997
2012-10-17,91.849998
2012-10-18,88.0
2012-10-19,88.120003
2012-10-22,89.199997
2012-10-23,87.910004
2012-10-24,87.730003
2012-10-25,87.730003
2012-10-26,88.279999
2012-10-31,88.559998
2012-11-01,87.589996
2012-11-02,86.93
2012-11-05,86.790001
2012-11-06,87.389999
2012-11-07,86.349998
2012-11-08,85.550003
2012-11-09,85.41999799999999
2012-11-12,84.980003
2012-11-13,84.41999799999999
2012-11-14,82.389999
2012-11-15,83.970001
2012-11-16,84.93
2012-11-19,86.860001
2012-11-20,88.099998
2012-11-21,88.720001
2012-11-23,90.410004
2012-11-26,89.870003
2012-11-27,89.129997
2012-11-28,89.910004
2012-11-29,90.33000200000001
2012-11-30,89.879997
2012-12-03,89.800003
2012-12-04,88.949997
2012-12-05,88.529999
2012-12-06,88.66999799999999
2012-12-07,89.470001
2012-12-10,89.07
2012-12-11,88.459999
2012-12-12,88.779999
2012-12-13,88.199997
2012-12-14,87.75
2012-12-17,87.389999
2012-12-18,86.510002
2012-12-19,84.650002
2012-12-20,85.5
2012-12-21,84.949997
2012-12-24,83.739998
2012-12-26,82.949997
2012-12-27,83.769997
2012-12-28,82.650002
2012-12-31,83.639999
2013-01-02,86.739998
2013-01-03,85.860001
2013-01-04,86.519997
2013-01-07,86.25
2013-01-08,86.089996
2013-01-09,85.83000200000001
2013-01-10,87.290001
2013-01-11,89.230003
2013-01-14,89.07
2013-01-15,88.91999799999999
2013-01-16,88.339996
2013-01-17,89.139999
2013-01-18,89.980003
2013-01-22,90.029999
2013-01-23,88.839996
2013-01-24,89.760002
2013-01-25,89.41999799999999
2013-01-28,89.0
2013-01-29,88.910004
2013-01-30,87.650002
2013-01-31,88.160004
2013-02-01,88.129997
2013-02-04,87.33000200000001
2013-02-05,87.959999
2013-02-06,87.690002
2013-02-07,89.82
2013-02-08,90.449997
2013-02-11,90.349998
2013-02-12,90.139999
2013-02-13,90.989998
2013-02-14,90.010002
2013-02-15,89.989998
2013-02-19,91.309998
2013-02-20,92.089996
2013-02-21,93.129997
2013-02-22,93.41999799999999
2013-02-25,91.559998
2013-02-26,91.599998
2013-02-27,91.43
2013-02-28,91.75
2013-03-01,91.440002
2013-03-04,92.360001
2013-03-05,92.279999
2013-03-06,91.599998
2013-03-07,91.809998
2013-03-08,91.110001
2013-03-11,91.209999
2013-03-12,90.889999
2013-03-13,90.550003
2013-03-14,91.309998
2013-03-15,91.370003
2013-03-18,90.360001
2013-03-19,90.809998
2013-03-20,91.41999799999999
2013-03-21,91.050003
2013-03-22,91.620003
2013-03-25,91.989998
2013-03-26,91.760002
2013-03-27,92.0
2013-03-28,92.709999
2013-04-01,92.779999
2013-04-02,94.410004
2013-04-03,94.360001
2013-04-04,94.529999
2013-04-05,92.720001
2013-04-08,94.440002
2013-04-09,94.540001
2013-04-10,95.260002
2013-04-11,95.599998
2013-04-12,96.440002
2013-04-15,94.110001
2013-04-16,94.970001
2013-04-17,94.040001
2013-04-18,91.690002
2013-04-19,91.949997
2013-04-22,92.82
2013-04-23,93.599998
2013-04-24,94.050003
2013-04-25,94.639999
2013-04-26,95.309998
2013-04-29,95.959999
2013-04-30,95.589996
2013-05-01,95.66999799999999
2013-05-02,95.010002
2013-05-03,94.260002
2013-05-06,93.110001
2013-05-07,93.610001
2013-05-08,94.510002
2013-05-09,93.709999
2013-05-10,93.32
2013-05-13,94.040001
2013-05-14,94.959999
2013-05-15,96.300003
2013-05-16,95.440002
2013-05-17,95.68
2013-05-20,95.0
2013-05-21,94.400002
2013-05-22,93.970001
2013-05-23,94.309998
2013-05-24,94.120003
2013-05-28,93.360001
2013-05-29,92.25
2013-05-30,92.41999799999999
2013-05-31,90.910004
2013-06-03,92.379997
2013-06-04,91.889999
2013-06-05,90.470001
2013-06-06,92.0
2013-06-07,92.089996
2013-06-10,91.629997
2013-06-11,91.230003
2013-06-12,91.650002
2013-06-13,92.58000200000001
2013-06-14,92.120003
2013-06-17,92.470001
2013-06-18,92.650002
2013-06-19,90.260002
2013-06-20,86.629997
2013-06-21,87.459999
2013-06-24,86.849998
2013-06-25,86.5
2013-06-26,87.540001
2013-06-27,87.779999
2013-06-28,86.620003
2013-07-01,87.529999
2013-07-02,87.559998
2013-07-03,87.75
2013-07-05,87.510002
2013-07-08,88.57
2013-07-09,89.18
2013-07-10,88.43
2013-07-11,90.339996
2013-07-12,89.699997
2013-07-15,89.610001
2013-07-16,89.949997
2013-07-17,89.709999
2013-07-18,89.25
2013-07-19,88.610001
2013-07-22,89.230003
2013-07-23,88.779999
2013-07-24,88.540001
2013-07-25,89.220001
2013-07-26,88.879997
2013-07-29,88.66999799999999
2013-07-30,89.16999799999999
2013-07-31,89.18
2013-08-01,89.709999
2013-08-02,89.589996
2013-08-05,89.220001
2013-08-06,88.769997
2013-08-07,88.209999
2013-08-08,89.360001
2013-08-09,88.699997
2013-08-12,88.300003
2013-08-13,88.33000200000001
2013-08-14,88.18
2013-08-15,87.139999
2013-08-16,85.75
2013-08-19,85.160004
2013-08-20,84.209999
2013-08-21,83.769997
2013-08-22,84.16999799999999
2013-08-23,85.370003
2013-08-26,84.410004
2013-08-27,84.110001
2013-08-28,82.949997
2013-08-29,83.879997
2013-08-30,83.440002
2013-09-03,83.400002
2013-09-04,83.849998
2013-09-05,84.099998
2013-09-06,84.190002
2013-09-09,84.510002
2013-09-10,84.230003
2013-09-11,86.559998
2013-09-12,86.279999
2013-09-13,87.779999
2013-09-16,87.849998
2013-09-17,88.220001
2013-09-18,89.949997
2013-09-19,90.540001
2013-09-20,90.470001
2013-09-23,89.75
2013-09-24,87.410004
2013-09-25,86.910004
2013-09-26,87.690002
2013-09-27,87.33000200000001
2013-09-30,86.589996
2013-10-01,87.370003
2013-10-02,87.720001
2013-10-03,87.489998
2013-10-04,87.040001
2013-10-07,86.58000200000001
2013-10-08,85.940002
2013-10-09,84.160004
2013-10-10,86.160004
2013-10-11,85.029999
2013-10-14,86.690002
2013-10-15,85.5
2013-10-16,86.089996
2013-10-17,86.889999
2013-10-18,86.93
2013-10-21,86.849998
2013-10-22,87.779999
2013-10-23,88.120003
2013-10-24,88.18
2013-10-25,88.599998
2013-10-28,89.900002
2013-10-29,90.360001
2013-10-30,89.339996
2013-10-31,89.120003
2013-11-01,89.760002
2013-11-04,90.25
2013-11-05,90.129997
2013-11-06,91.010002
2013-11-07,89.970001
2013-11-08,89.410004
2013-11-11,89.730003
2013-11-12,89.75
2013-11-13,90.620003
2013-11-14,90.699997
2013-11-15,91.360001
2013-11-18,91.639999
2013-11-19,91.470001
2013-11-20,89.300003
2013-11-21,86.599998
2013-11-22,86.949997
2013-11-25,86.290001
2013-11-26,85.480003
2013-11-27,85.5
2013-11-29,85.540001
2013-12-02,85.07
2013-12-03,85.760002
2013-12-04,85.910004
2013-12-05,85.510002
2013-12-06,85.83000200000001
2013-12-09,86.349998
2013-12-10,85.790001
2013-12-11,85.91999799999999
2013-12-12,85.32
2013-12-13,85.239998
2013-12-16,84.75
2013-12-17,84.650002
2013-12-18,85.480003
2013-12-19,85.480003
2013-12-20,85.519997
2013-12-23,85.25
2013-12-24,85.43
2013-12-26,86.010002
2013-12-27,86.739998
2013-12-30,86.599998
2013-12-31,87.129997
2014-01-02,86.019997
2014-01-03,85.529999
2014-01-06,84.93
2014-01-07,84.68
2014-01-08,83.269997
2014-01-09,83.309998
2014-01-10,82.57
2014-01-13,82.449997
2014-01-14,82.449997
2014-01-15,83.08000200000001
2014-01-16,84.519997
2014-01-17,83.33000200000001
2014-01-21,83.989998
2014-01-22,84.190002
2014-01-23,83.540001
2014-01-24,81.5
2014-01-27,80.779999
2014-01-28,80.809998
2014-01-29,79.440002
2014-01-30,79.089996
2014-01-31,78.139999
2014-02-03,75.389999
2014-02-04,76.879997
2014-02-05,76.900002
2014-02-06,78.110001
2014-02-07,80.25
2014-02-10,78.809998
2014-02-11,79.459999
2014-02-12,78.440002
2014-02-13,79.239998
2014-02-14,80.389999
2014-02-18,80.010002
2014-02-19,79.599998
2014-02-20,79.709999
2014-02-21,78.970001
2014-02-24,79.16999799999999
2014-02-25,79.93
2014-02-26,79.5
2014-02-27,80.779999
2014-02-28,80.910004
2014-03-03,80.449997
2014-03-04,81.58000200000001
2014-03-05,81.07
2014-03-06,80.910004
2014-03-07,80.339996
2014-03-10,80.43
2014-03-11,79.519997
2014-03-12,79.16999799999999
2014-03-13,79.230003
2014-03-14,79.889999
2014-03-17,80.279999
2014-03-18,80.470001
2014-03-19,79.660004
2014-03-20,80.43
2014-03-21,81.0
2014-03-24,80.41999799999999
2014-03-25,80.199997
2014-03-26,80.41999799999999
2014-03-27,80.07
2014-03-28,81.019997
2014-03-31,81.870003
2014-04-01,82.209999
2014-04-02,82.459999
2014-04-03,82.279999
2014-04-04,82.809998
2014-04-07,82.889999
2014-04-08,83.82
2014-04-09,83.879997
2014-04-10,83.519997
2014-04-11,83.139999
2014-04-14,84.16999799999999
2014-04-15,84.379997
2014-04-16,84.790001
2014-04-17,83.150002
2014-04-21,83.5
2014-04-22,83.540001
2014-04-23,83.349998
2014-04-24,83.489998
2014-04-25,84.110001
2014-04-28,84.980003
2014-04-29,85.190002
2014-04-30,85.43
2014-05-01,85.720001
2014-05-02,85.379997
2014-05-05,85.339996
2014-05-06,85.279999
2014-05-07,85.800003
2014-05-08,86.209999
2014-05-09,86.400002
2014-05-12,86.129997
2014-05-13,85.93
2014-05-14,85.75
2014-05-15,85.33000200000001
2014-05-16,85.769997
2014-05-19,85.739998
2014-05-20,85.220001
2014-05-21,86.150002
2014-05-22,86.290001
2014-05-23,86.57
2014-05-27,86.910004
2014-05-28,87.349998
2014-05-29,88.370003
2014-05-30,88.540001
2014-06-02,88.32
2014-06-03,87.889999
2014-06-04,87.970001
2014-06-05,87.900002
2014-06-06,88.33000200000001
2014-06-09,88.33000200000001
2014-06-10,88.389999
2014-06-11,88.440002
2014-06-12,88.239998
2014-06-13,88.449997
2014-06-16,89.029999
2014-06-17,88.739998
2014-06-18,89.879997
2014-06-19,91.339996
2014-06-20,91.139999
2014-06-23,90.43
2014-06-24,89.370003
2014-06-25,88.889999
2014-06-26,86.489998
2014-06-27,84.849998
2014-06-30,84.309998
2014-07-01,84.209999
2014-07-02,84.860001
2014-07-03,85.690002
2014-07-07,86.08000200000001
2014-07-08,86.290001
2014-07-09,86.029999
2014-07-10,84.900002
2014-07-11,85.410004
2014-07-14,85.949997
2014-07-15,84.589996
2014-07-16,84.699997
2014-07-17,84.550003
2014-07-18,86.019997
2014-07-21,85.57
2014-07-22,85.379997
2014-07-23,85.08000200000001
2014-07-24,85.540001
2014-07-25,84.849998
2014-07-28,84.480003
2014-07-29,84.650002
2014-07-30,83.190002
2014-07-31,82.010002
2014-08-01,81.900002
2014-08-04,82.129997
2014-08-05,81.58000200000001
2014-08-06,83.480003
2014-08-07,82.709999
2014-08-08,83.839996
2014-08-11,84.349998
2014-08-12,84.18
2014-08-13,84.470001
2014-08-14,84.93
2014-08-15,84.5
2014-08-18,84.989998
2014-08-19,85.379997
2014-08-20,85.089996
2014-08-21,85.150002
2014-08-22,84.339996
2014-08-25,85.190002
2014-08-26,85.260002
2014-08-27,85.25
2014-08-28,85.260002
2014-08-29,85.58000200000001
2014-09-02,85.489998
2014-09-03,85.400002
2014-09-04,84.989998
2014-09-05,85.449997
2014-09-08,84.0
2014-09-09,83.83000200000001
2014-09-10,84.190002
2014-09-11,84.5
2014-09-12,84.019997
2014-09-15,84.199997
2014-09-16,84.82
2014-09-17,84.900002
2014-09-18,84.720001
2014-09-19,85.550003
2014-09-22,86.050003
2014-09-23,83.660004
2014-09-24,84.449997
2014-09-25,83.699997
2014-09-26,83.230003
2014-09-29,82.660004
2014-09-30,83.400002
2014-10-01,83.470001
2014-10-02,84.209999
2014-10-03,84.510002
2014-10-06,84.57
2014-10-07,83.980003
2014-10-08,85.059998
2014-10-09,83.91999799999999
2014-10-10,84.279999
2014-10-13,84.07
2014-10-14,83.690002
2014-10-15,83.58000200000001
2014-10-16,85.260002
2014-10-17,86.0
2014-10-20,86.93
2014-10-21,87.449997
2014-10-22,87.599998
2014-10-23,87.620003
2014-10-24,88.059998
2014-10-27,88.040001
2014-10-28,88.269997
2014-10-29,87.910004
2014-10-30,88.349998
2014-10-31,89.010002
2014-11-03,89.190002
2014-11-04,89.449997
2014-11-05,89.900002
2014-11-06,87.5
2014-11-07,88.120003
2014-11-10,88.41999799999999
2014-11-11,88.089996
2014-11-12,87.900002
2014-11-13,87.860001
2014-11-14,86.279999
2014-11-17,87.300003
2014-11-18,87.129997
2014-11-19,86.83000200000001
2014-11-20,85.809998
2014-11-21,87.0
2014-11-24,86.5
2014-11-25,86.300003
2014-11-26,86.599998
2014-11-28,86.93
2014-12-01,86.5
2014-12-02,87.389999
2014-12-03,87.650002
2014-12-04,87.150002
2014-12-05,87.139999
2014-12-08,86.790001
2014-12-09,86.559998
2014-12-10,85.599998
2014-12-11,85.970001
2014-12-12,84.41999799999999
2014-12-15,82.449997
2014-12-16,81.389999
2014-12-17,81.849998
2014-12-18,84.019997
2014-12-19,83.050003
2014-12-22,82.970001
2014-12-23,83.300003
2014-12-24,83.150002
2014-12-26,83.339996
2014-12-29,83.199997
2014-12-30,82.5
2014-12-31,81.449997
2015-01-02,81.019997
2015-01-05,80.410004
2015-01-06,81.099998
2015-01-07,81.709999
2015-01-08,82.940002
2015-01-09,82.720001
2015-01-12,83.050003
2015-01-13,83.099998
2015-01-14,83.41999799999999
2015-01-15,82.82
2015-01-16,82.699997
2015-01-20,83.58000200000001
2015-01-21,84.550003
2015-01-22,85.160004
2015-01-23,82.82
2015-01-26,83.050003
2015-01-27,81.599998
2015-01-28,80.58000200000001
2015-01-29,81.220001
2015-01-30,80.239998
2015-02-02,81.629997
2015-02-03,82.239998
2015-02-04,82.08000200000001
2015-02-05,82.57
2015-02-06,81.269997
2015-02-09,80.83000200000001
2015-02-10,81.08000200000001
2015-02-11,82.480003
2015-02-12,83.690002
2015-02-13,82.870003
2015-02-17,82.709999
2015-02-18,83.0
2015-02-19,82.620003
2015-02-20,83.040001
2015-02-23,82.889999
2015-02-24,83.510002
2015-02-25,83.470001
2015-02-26,82.800003
2015-02-27,82.959999
2015-03-02,82.949997
2015-03-03,82.699997
2015-03-04,82.16999799999999
2015-03-05,81.709999
2015-03-06,80.050003
2015-03-09,80.449997
2015-03-10,79.25
2015-03-11,77.82
2015-03-12,78.730003
2015-03-13,77.650002
2015-03-16,77.889999
2015-03-17,77.889999
2015-03-18,78.559998
2015-03-19,78.860001
2015-03-20,79.449997
2015-03-23,79.860001
2015-03-24,77.529999
2015-03-25,76.699997
2015-03-26,76.339996
2015-03-27,76.790001
2015-03-30,76.860001
2015-03-31,75.33000200000001
2015-04-01,76.07
2015-04-02,77.260002
2015-04-06,78.199997
2015-04-07,77.739998
2015-04-08,77.239998
2015-04-09,77.860001
2015-04-10,77.900002
2015-04-13,77.389999
2015-04-14,78.110001
2015-04-15,78.129997
2015-04-16,84.959999
2015-04-17,85.260002
2015-04-20,84.980003
2015-04-21,84.050003
2015-04-22,83.690002
2015-04-23,83.550003
2015-04-24,82.75
2015-04-27,82.089996
2015-04-28,82.879997
2015-04-29,82.730003
2015-04-30,83.470001
2015-05-01,83.389999
2015-05-04,83.209999
2015-05-05,82.809998
2015-05-06,83.870003
2015-05-07,84.010002
2015-05-08,85.190002
2015-05-11,84.129997
2015-05-12,84.129997
2015-05-13,84.529999
2015-05-14,86.790001
2015-05-15,86.57
2015-05-18,86.029999
2015-05-19,85.660004
2015-05-20,85.410004
2015-05-21,85.139999
2015-05-22,84.150002
2015-05-26,83.720001
2015-05-27,84.220001
2015-05-28,84.260002
2015-05-29,83.07
2015-06-01,83.190002
2015-06-02,82.949997
2015-06-03,82.41999799999999
2015-06-04,81.83000200000001
2015-06-05,79.699997
2015-06-08,80.150002
2015-06-09,80.75
2015-06-10,82.290001
2015-06-11,82.25
2015-06-12,81.860001
2015-06-15,81.269997
2015-06-16,81.82
2015-06-17,81.83000200000001
2015-06-18,83.110001
2015-06-19,82.660004
2015-06-22,83.129997
2015-06-23,81.360001
2015-06-24,80.809998
2015-06-25,81.300003
2015-06-26,81.349998
2015-06-29,80.120003
2015-06-30,80.16999799999999
2015-07-01,81.300003
2015-07-02,81.16999799999999
2015-07-06,81.199997
2015-07-07,82.440002
2015-07-08,81.57
2015-07-09,81.239998
2015-07-10,82.160004
2015-07-13,82.379997
2015-07-14,82.68
2015-07-15,82.66999799999999
2015-07-16,85.290001
2015-07-17,85.83000200000001
2015-07-20,85.610001
2015-07-21,85.540001
2015-07-22,85.519997
2015-07-23,85.43
2015-07-24,84.650002
2015-07-27,85.529999
2015-07-28,85.599998
2015-07-29,85.449997
2015-07-30,85.389999
2015-07-31,85.529999
2015-08-03,85.660004
2015-08-04,85.83000200000001
2015-08-05,85.889999
2015-08-06,85.760002
2015-08-07,85.089996
2015-08-10,85.870003
2015-08-11,85.470001
2015-08-12,85.639999
2015-08-13,84.660004
2015-08-14,84.260002
2015-08-17,84.300003
2015-08-18,84.019997
2015-08-19,83.739998
2015-08-20,83.08000200000001
2015-08-21,80.980003
2015-08-24,78.339996
2015-08-25,77.389999
2015-08-26,79.75
2015-08-27,80.779999
2015-08-28,80.349998
2015-08-31,79.800003
2015-09-01,77.779999
2015-09-02,78.699997
2015-09-03,79.449997
2015-09-04,77.290001
2015-09-08,79.760002
2015-09-09,78.269997
2015-09-10,78.870003
2015-09-11,79.470001
2015-09-14,79.349998
2015-09-15,80.809998
2015-09-16,82.099998
2015-09-17,82.08000200000001
2015-09-18,81.220001
2015-09-21,82.120003
2015-09-22,80.769997
2015-09-23,80.43
2015-09-24,80.410004
2015-09-25,80.599998
2015-09-28,78.910004
2015-09-29,78.639999
2015-09-30,79.33000200000001
2015-10-01,79.459999
2015-10-02,79.949997
2015-10-05,81.709999
2015-10-06,81.489998
2015-10-07,82.66999799999999
2015-10-08,84.150002
2015-10-09,84.07
2015-10-12,84.660004
2015-10-13,84.410004
2015-10-14,84.480003
2015-10-15,86.07
2015-10-16,87.779999
2015-10-19,88.41999799999999
2015-10-20,88.720001
2015-10-21,88.980003
2015-10-22,89.550003
2015-10-23,89.629997
2015-10-26,89.699997
2015-10-27,88.82
2015-10-28,89.400002
2015-10-29,89.260002
2015-10-30,88.400002
2015-11-02,88.809998
2015-11-03,88.339996
2015-11-04,88.07
2015-11-05,88.160004
2015-11-06,86.370003
2015-11-09,85.25
2015-11-10,84.959999
2015-11-11,85.050003
2015-11-12,84.019997
2015-11-13,83.400002
2015-11-16,84.349998
2015-11-17,83.839996
2015-11-18,85.43
2015-11-19,86.25
2015-11-20,85.989998
2015-11-23,86.589996
2015-11-24,86.900002
2015-11-25,87.16999799999999
2015-11-27,87.41999799999999
2015-11-30,87.389999
2015-12-01,87.779999
2015-12-02,87.300003
2015-12-03,87.339996
2015-12-04,89.699997
2015-12-07,88.790001
2015-12-08,88.769997
2015-12-09,88.019997
2015-12-10,87.730003
2015-12-11,86.32
2015-12-14,87.160004
2015-12-15,87.839996
2015-12-16,90.150002
2015-12-17,89.08000200000001
2015-12-18,86.91999799999999
2015-12-21,86.620003
2015-12-22,87.660004
2015-12-23,89.08000200000001
2015-12-24,88.860001
2015-12-28,88.589996
2015-12-29,89.360001
2015-12-30,88.980003
2015-12-31,87.910004
2016-01-04,87.0
2016-01-05,87.870003
2016-01-06,87.849998
2016-01-07,87.25
2016-01-08,86.709999
2016-01-11,89.16999799999999
2016-01-12,89.089996
2016-01-13,88.309998
2016-01-14,87.879997
2016-01-15,86.290001
2016-01-19,87.470001
2016-01-20,85.860001
2016-01-21,85.800003
2016-01-22,86.870003
2016-01-25,86.68
2016-01-26,87.309998
2016-01-27,88.089996
2016-01-28,89.059998
2016-01-29,90.010002
2016-02-01,89.410004
2016-02-02,89.349998
2016-02-03,89.790001
2016-02-04,89.099998
2016-02-05,89.550003
2016-02-08,89.720001
2016-02-09,90.019997
2016-02-10,89.230003
2016-02-11,88.339996
2016-02-12,89.059998
2016-02-16,90.120003
2016-02-17,91.230003
2016-02-18,91.650002
2016-02-19,91.940002
2016-02-22,92.540001
2016-02-23,92.050003
2016-02-24,91.459999
2016-02-25,92.449997
2016-02-26,91.449997
2016-02-29,91.029999
2016-03-01,91.540001
2016-03-02,91.559998
2016-03-03,93.260002
2016-03-04,94.489998
2016-03-07,93.900002
2016-03-08,94.449997
2016-03-09,96.010002
2016-03-10,96.839996
2016-03-11,96.489998
2016-03-14,96.440002
2016-03-15,96.440002
2016-03-16,97.18
2016-03-17,98.900002
2016-03-18,98.16999799999999
2016-03-21,98.589996
2016-03-22,96.739998
2016-03-23,97.07
2016-03-24,97.57
2016-03-28,97.860001
2016-03-29,98.860001
2016-03-30,98.690002
2016-03-31,98.110001
2016-04-01,99.75
2016-04-04,100.360001
2016-04-05,100.260002
2016-04-06,101.16999799999999
2016-04-07,100.58000200000001
2016-04-08,100.879997
2016-04-11,100.33000200000001
2016-04-12,101.629997
2016-04-13,100.33000200000001
2016-04-14,99.760002
2016-04-15,100.110001
2016-04-18,100.599998
2016-04-19,99.279999
2016-04-20,98.129997
2016-04-21,96.41999799999999
2016-04-22,96.91999799999999
2016-04-25,97.529999
2016-04-26,97.239998
2016-04-27,97.269997
2016-04-28,97.349998
2016-04-29,98.120003
2016-05-02,98.559998
2016-05-03,98.519997
2016-05-04,98.779999
2016-05-05,99.18
2016-05-06,100.32
2016-05-09,100.389999
2016-05-10,101.889999
2016-05-11,101.800003
2016-05-12,102.18
2016-05-13,100.889999
2016-05-16,101.709999
2016-05-17,99.839996
2016-05-18,98.949997
2016-05-19,98.360001
2016-05-20,98.040001
2016-05-23,98.279999
2016-05-24,98.839996
2016-05-25,99.050003
2016-05-26,99.010002
2016-05-27,99.18
2016-05-31,98.68
2016-06-01,99.400002
2016-06-02,99.260002
2016-06-03,101.120003
2016-06-06,100.32
2016-06-07,100.459999
2016-06-08,101.720001
2016-06-09,101.779999
2016-06-10,101.300003
2016-06-13,100.57
2016-06-14,99.889999
2016-06-15,99.650002
2016-06-16,100.150002
2016-06-17,100.730003
2016-06-20,101.550003
2016-06-21,100.849998
2016-06-22,101.029999
2016-06-23,101.900002
2016-06-24,97.709999
2016-06-27,98.199997
2016-06-28,98.540001
2016-06-29,98.620003
2016-06-30,101.720001
2016-07-01,101.279999
2016-07-05,102.239998
2016-07-06,102.360001
2016-07-07,101.779999
2016-07-08,103.089996
2016-07-11,103.379997
2016-07-12,102.900002
2016-07-13,103.239998
2016-07-14,103.190002
2016-07-15,103.629997
2016-07-18,103.0
2016-07-19,99.889999
2016-07-20,99.650002
2016-07-21,99.41999799999999
2016-07-22,99.839996
2016-07-25,99.709999
2016-07-26,98.959999
2016-07-27,97.33000200000001
2016-07-28,99.099998
2016-07-29,100.260002
2016-08-01,100.150002
2016-08-02,99.970001
2016-08-03,99.029999
2016-08-04,99.0
2016-08-05,98.93
2016-08-08,98.550003
2016-08-09,98.400002
2016-08-10,99.16999799999999
2016-08-11,98.860001
2016-08-12,99.0
2016-08-15,98.610001
2016-08-16,99.470001
2016-08-17,100.290001
2016-08-18,100.339996
2016-08-19,99.93
2016-08-22,100.120003
2016-08-23,100.389999
2016-08-24,100.129997
2016-08-25,99.839996
2016-08-26,99.099998
2016-08-29,100.260002
2016-08-30,99.970001
2016-08-31,99.93
2016-09-01,100.620003
2016-09-02,101.769997
2016-09-06,102.360001
2016-09-07,102.089996
2016-09-08,101.32
2016-09-09,97.540001
2016-09-12,100.639999
2016-09-13,98.93
2016-09-14,98.620003
2016-09-15,99.75
2016-09-16,98.839996
2016-09-19,98.82
2016-09-20,99.209999
2016-09-21,100.650002
2016-09-22,101.720001
2016-09-23,101.529999
2016-09-26,99.139999
2016-09-27,99.33000200000001
2016-09-28,99.410004
2016-09-29,97.779999
2016-09-30,97.220001
2016-10-03,97.41999799999999
2016-10-04,96.099998
2016-10-05,95.68
2016-10-06,95.639999
2016-10-07,96.019997
2016-10-10,96.25
2016-10-11,95.519997
2016-10-12,96.089996
2016-10-13,96.199997
2016-10-14,95.83000200000001
2016-10-17,95.510002
2016-10-18,96.559998
2016-10-19,95.980003
2016-10-20,95.57
2016-10-21,96.309998
2016-10-24,96.910004
2016-10-25,96.58000200000001
2016-10-26,96.050003
2016-10-27,95.779999
2016-10-28,96.309998
2016-10-31,96.440002
2016-11-01,96.08000200000001
2016-11-02,96.050003
2016-11-03,96.230003
2016-11-04,95.489998
2016-11-07,97.33000200000001
2016-11-08,97.860001
2016-11-09,94.349998
2016-11-10,90.5
2016-11-11,88.949997
2016-11-14,87.33000200000001
2016-11-15,87.5
2016-11-16,87.91999799999999
2016-11-17,89.269997
2016-11-18,89.089996
2016-11-21,89.620003
2016-11-22,90.0
2016-11-23,88.889999
2016-11-25,89.290001
2016-11-28,90.239998
2016-11-29,90.599998
2016-11-30,88.279999
2016-12-01,87.769997
2016-12-02,88.08000200000001
2016-12-05,87.769997
2016-12-06,88.18
2016-12-07,89.870003
2016-12-08,89.389999
2016-12-09,90.239998
2016-12-12,90.82
2016-12-13,92.029999
2016-12-14,90.720001
2016-12-15,89.900002
2016-12-16,91.309998
2016-12-19,91.459999
2016-12-20,90.699997
2016-12-21,91.309998
2016-12-22,91.610001
2016-12-23,91.58000200000001
2016-12-27,91.33000200000001
2016-12-28,90.940002
2016-12-29,91.730003
2016-12-30,91.489998
2017-01-03,91.230003
2017-01-04,90.41999799999999
2017-01-05,91.129997
2017-01-06,91.839996
2017-01-09,91.309998
2017-01-10,90.519997
2017-01-11,90.440002
2017-01-12,90.510002
2017-01-13,90.400002
2017-01-17,92.360001
2017-01-18,93.489998
2017-01-19,93.849998
2017-01-20,94.57
2017-01-23,94.760002
2017-01-24,95.779999
2017-01-25,96.389999
2017-01-26,96.360001
2017-01-27,96.32
2017-01-30,95.959999
2017-01-31,96.129997
2017-02-01,95.949997
2017-02-02,98.839996
2017-02-03,101.110001
2017-02-06,100.0
2017-02-07,101.629997
2017-02-08,102.629997
2017-02-09,102.769997
2017-02-10,102.629997
2017-02-13,102.730003
2017-02-14,102.58000200000001
2017-02-15,102.93
2017-02-16,102.989998
2017-02-17,103.660004
2017-02-21,104.559998
2017-02-22,104.529999
2017-02-23,106.519997
2017-02-24,107.720001
2017-02-27,108.699997
2017-02-28,109.349998
2017-03-01,110.220001
2017-03-02,109.800003
2017-03-03,110.209999
2017-03-06,109.730003
2017-03-07,110.550003
2017-03-08,109.720001
2017-03-09,110.279999
2017-03-10,110.540001
2017-03-13,111.019997
2017-03-14,110.769997
2017-03-15,112.41999799999999
2017-03-16,112.699997
2017-03-17,113.0
2017-03-20,114.010002
2017-03-21,113.489998
2017-03-22,113.0
2017-03-23,112.949997
2017-03-24,111.790001
2017-03-27,112.379997
2017-03-28,112.800003
2017-03-29,113.400002
2017-03-30,113.519997
2017-03-31,112.900002
2017-04-03,112.910004
2017-04-04,113.449997
2017-04-05,113.190002
2017-04-06,112.589996
2017-04-07,113.599998
2017-04-10,113.050003
2017-04-11,113.41999799999999
2017-04-12,113.779999
