Date,BRFS
2005-05-18,3.2608330000000003
2005-05-19,3.335
2005-05-20,3.333333
2005-05-23,3.2841669999999996
2005-05-24,3.291667
2005-05-25,3.2991669999999997
2005-05-26,3.275833
2005-05-27,3.4716669999999996
2005-05-31,3.4291669999999996
2005-06-01,3.475
2005-06-02,3.628333
2005-06-03,3.7
2005-06-06,3.7208330000000003
2005-06-07,3.5941669999999997
2005-06-08,3.5
2005-06-09,3.433333
2005-06-10,3.5308330000000003
2005-06-13,3.641667
2005-06-14,3.6166669999999996
2005-06-15,3.5291669999999997
2005-06-16,3.6583330000000003
2005-06-17,3.7416669999999996
2005-06-20,3.708333
2005-06-21,3.791667
2005-06-22,3.825
2005-06-23,3.8258330000000003
2005-06-24,3.75
2005-06-27,3.729167
2005-06-28,3.769167
2005-06-29,3.829167
2005-06-30,3.925
2005-07-01,4.0208330000000005
2005-07-05,3.825
2005-07-06,3.708333
2005-07-07,3.749167
2005-07-08,3.870833
2005-07-11,4.0125
2005-07-12,4.0225
2005-07-13,4.015833
2005-07-14,4.113333
2005-07-15,4.061666000000001
2005-07-18,3.9033330000000004
2005-07-19,3.875
2005-07-20,3.9708330000000003
2005-07-21,4.016667
2005-07-22,4.025
2005-07-25,3.708333
2005-07-26,3.770833
2005-07-27,3.775
2005-07-28,3.8216669999999997
2005-07-29,3.8216669999999997
2005-08-01,3.9291669999999996
2005-08-02,4.058333
2005-08-03,4.233333
2005-08-04,4.319167
2005-08-05,4.3333330000000005
2005-08-08,4.2125
2005-08-09,4.301667
2005-08-10,4.441667
2005-08-11,4.3333330000000005
2005-08-12,4.0833330000000005
2005-08-15,4.216667
2005-08-16,4.2083330000000005
2005-08-17,4.33
2005-08-18,4.316667
2005-08-19,4.129167
2005-08-22,4.341667
2005-08-23,4.25
2005-08-24,4.25
2005-08-25,4.25
2005-08-26,4.329167
2005-08-29,4.329167
2005-08-30,4.425
2005-08-31,4.433333
2005-09-01,4.358333
2005-09-02,4.466667
2005-09-06,4.5
2005-09-07,4.499166000000001
2005-09-08,4.516667
2005-09-09,4.628334
2005-09-12,4.536667
2005-09-13,4.558333
2005-09-14,4.575
2005-09-15,4.725
2005-09-16,4.783333
2005-09-19,4.983333
2005-09-20,5.033333
2005-09-21,5.0416669999999995
2005-09-22,4.9791669999999995
2005-09-23,4.9583330000000005
2005-09-26,5.016667
2005-09-27,5.191667
2005-09-28,5.55
2005-09-29,5.625
2005-09-30,5.8125
2005-10-03,6.0
2005-10-04,5.658333
2005-10-05,5.27
2005-10-06,5.0416669999999995
2005-10-07,5.2708330000000005
2005-10-10,5.325
2005-10-11,5.125
2005-10-12,4.91
2005-10-13,4.7325
2005-10-14,4.9875
2005-10-17,4.9575
2005-10-18,4.6625
2005-10-19,4.491667
2005-10-20,4.6375
2005-10-21,4.6666669999999995
2005-10-24,4.513333
2005-10-25,4.275
2005-10-26,4.424167
2005-10-27,4.361667
2005-10-28,4.4166669999999995
2005-10-31,4.518333
2005-11-01,4.5875
2005-11-02,4.616667
2005-11-03,4.6666669999999995
2005-11-04,4.745833
2005-11-07,4.845833
2005-11-08,4.866667
2005-11-09,4.941667
2005-11-10,4.978333
2005-11-11,4.783333
2005-11-14,4.720833
2005-11-15,4.725
2005-11-16,4.650833
2005-11-17,4.6675
2005-11-18,4.5833330000000005
2005-11-21,4.473333
2005-11-22,4.554167
2005-11-23,4.658333
2005-11-25,4.845833
2005-11-28,4.911667
2005-11-29,5.170833
2005-11-30,5.2825
2005-12-01,5.4583330000000005
2005-12-02,5.7083330000000005
2005-12-05,5.680833
2005-12-06,5.5416669999999995
2005-12-07,5.408333
2005-12-08,5.4
2005-12-09,5.133333
2005-12-12,4.9825
2005-12-13,5.058333
2005-12-14,5.275
2005-12-15,5.296667
2005-12-16,5.2125
2005-12-19,5.195833
2005-12-20,5.2708330000000005
2005-12-21,5.435833000000001
2005-12-22,5.379167
2005-12-23,5.429167
2005-12-27,5.355
2005-12-28,5.4
2005-12-29,5.6666669999999995
2005-12-30,5.693333
2006-01-03,5.75
2006-01-04,5.918334
2006-01-05,6.075
2006-01-06,6.241667
2006-01-09,6.12
2006-01-10,6.0208330000000005
2006-01-11,5.76
2006-01-12,5.7083330000000005
2006-01-13,5.565834
2006-01-17,5.741667
2006-01-18,6.061666000000001
2006-01-19,6.25
2006-01-20,6.375
2006-01-23,6.375
2006-01-24,6.5125
2006-01-25,6.4375
2006-01-26,7.02
2006-01-27,6.8333330000000005
2006-01-30,6.820833
2006-01-31,7.1458330000000005
2006-02-01,7.15
2006-02-02,7.076667
2006-02-03,6.6875
2006-02-06,6.303333
2006-02-07,5.995
2006-02-08,6.154167
2006-02-09,6.375
2006-02-10,6.3875
2006-02-13,6.025
2006-02-14,5.875
2006-02-15,5.554167
2006-02-16,5.9791669999999995
2006-02-17,6.0416669999999995
2006-02-21,5.640833
2006-02-22,5.740833
2006-02-23,5.9375
2006-02-24,6.095833
2006-02-27,5.883333
2006-02-28,5.775
2006-03-01,5.966667
2006-03-02,5.95
2006-03-03,5.625
2006-03-06,5.175833
2006-03-07,4.861667
2006-03-08,4.9166669999999995
2006-03-09,5.016667
2006-03-10,5.149166999999999
2006-03-13,5.3958330000000005
2006-03-14,5.365833
2006-03-15,5.665
2006-03-16,5.640833
2006-03-17,5.444167
2006-03-20,5.1041669999999995
2006-03-21,4.976666000000001
2006-03-22,4.956666
2006-03-23,4.9791669999999995
2006-03-24,5.048333
2006-03-27,4.9791669999999995
2006-03-28,4.950833
2006-03-29,5.1
2006-03-30,5.253334
2006-03-31,5.125
2006-04-03,5.430833
2006-04-04,5.679167
2006-04-05,5.804167
2006-04-06,5.7075
2006-04-07,5.733333
2006-04-10,5.73
2006-04-11,5.956666
2006-04-12,5.83
2006-04-13,5.5833330000000005
2006-04-17,5.808333
2006-04-18,6.0
2006-04-19,5.9166669999999995
2006-04-20,5.6625
2006-04-21,5.825
2006-04-24,5.555
2006-04-25,5.41
2006-04-26,5.2125
2006-04-27,5.11
2006-04-28,4.995
2006-05-01,4.9975
2006-05-02,5.3175
2006-05-03,5.4375
2006-05-04,5.5775
2006-05-05,5.9725
2006-05-08,5.8125
2006-05-09,5.7225
2006-05-10,5.7775
2006-05-11,5.4625
2006-05-12,5.215
2006-05-15,5.065
2006-05-16,5.12
2006-05-17,4.8125
2006-05-18,5.0375
2006-05-19,4.9875
2006-05-22,4.4825
2006-05-23,4.185
2006-05-24,3.8
2006-05-25,4.1875
2006-05-26,4.51
2006-05-30,4.425
2006-05-31,4.75
2006-06-01,5.3125
2006-06-02,5.125
2006-06-05,5.1
2006-06-06,5.03
2006-06-07,5.1125
2006-06-08,5.19
2006-06-09,5.1725
2006-06-12,4.825
2006-06-13,4.65
2006-06-14,4.75
2006-06-15,4.8575
2006-06-16,4.6225
2006-06-19,4.58
2006-06-20,4.3725
2006-06-21,4.26
2006-06-22,4.45
2006-06-23,4.415
2006-06-26,4.4175
2006-06-27,4.4
2006-06-28,4.4375
2006-06-29,4.75
2006-06-30,4.8
2006-07-03,5.0
2006-07-05,4.79
2006-07-06,4.75
2006-07-07,4.675
2006-07-10,4.7
2006-07-11,4.65
2006-07-12,4.805
2006-07-13,4.915
2006-07-14,5.0625
2006-07-17,6.125
2006-07-18,6.135
2006-07-19,6.3325
2006-07-20,6.515
2006-07-21,6.245
2006-07-24,5.9375
2006-07-25,6.05
2006-07-26,5.9875
2006-07-27,6.3
2006-07-28,6.295
2006-07-31,6.1125
2006-08-01,5.775
2006-08-02,5.7225
2006-08-03,5.6225
2006-08-04,5.585
2006-08-07,5.725
2006-08-08,5.5525
2006-08-09,5.3525
2006-08-10,5.42
2006-08-11,5.4725
2006-08-14,5.495
2006-08-15,5.595
2006-08-16,5.475
2006-08-17,5.4125
2006-08-18,5.245
2006-08-21,5.24
2006-08-22,5.0825
2006-08-23,4.9
2006-08-24,5.0125
2006-08-25,5.1925
2006-08-28,5.22
2006-08-29,5.09
2006-08-30,5.13
2006-08-31,5.2675
2006-09-01,5.44
2006-09-05,5.6625
2006-09-06,5.4725
2006-09-07,5.35
2006-09-08,5.4
2006-09-11,5.2
2006-09-12,5.275
2006-09-13,5.315
2006-09-14,5.3625
2006-09-15,5.55
2006-09-18,5.5375
2006-09-19,5.2625
2006-09-20,5.0525
2006-09-21,4.875
2006-09-22,4.8075
2006-09-25,4.7975
2006-09-26,4.8975
2006-09-27,4.985
2006-09-28,5.0125
2006-09-29,5.0575
2006-10-02,5.325
2006-10-03,5.4625
2006-10-04,5.7175
2006-10-05,5.675
2006-10-06,5.69
2006-10-09,5.905
2006-10-10,5.895
2006-10-11,5.725
2006-10-12,5.7125
2006-10-13,5.7125
2006-10-16,5.995
2006-10-17,6.045
2006-10-18,5.9025
2006-10-19,5.8075
2006-10-20,5.8
2006-10-23,5.925
2006-10-24,5.85
2006-10-25,5.7875
2006-10-26,6.0175
2006-10-27,5.85
2006-10-30,5.6125
2006-10-31,5.7475
2006-11-01,5.7975
2006-11-02,5.7225
2006-11-03,5.855
2006-11-06,5.8
2006-11-07,5.68
2006-11-08,5.725
2006-11-09,5.65
2006-11-10,5.5
2006-11-13,5.525
2006-11-14,5.6975
2006-11-15,5.715
2006-11-16,5.6675
2006-11-17,5.4975
2006-11-20,5.4925
2006-11-21,5.7375
2006-11-22,5.835
2006-11-24,5.875
2006-11-27,5.5175
2006-11-28,5.8475
2006-11-29,6.05
2006-11-30,5.9925
2006-12-01,5.8175
2006-12-04,6.085
2006-12-05,6.145
2006-12-06,6.025
2006-12-07,5.925
2006-12-08,6.0
2006-12-11,6.2
2006-12-12,6.325
2006-12-13,6.8125
2006-12-14,6.65
2006-12-15,6.8225
2006-12-18,6.7625
2006-12-19,6.5925
2006-12-20,6.615
2006-12-21,6.68
2006-12-22,6.775
2006-12-26,6.6075
2006-12-27,7.0
2006-12-28,6.9575
2006-12-29,6.8925
2007-01-03,6.8125
2007-01-04,6.92
2007-01-05,6.6125
2007-01-08,6.6875
2007-01-09,6.6125
2007-01-10,6.8625
2007-01-11,6.845
2007-01-12,6.85
2007-01-16,6.3
2007-01-17,6.0925
2007-01-18,6.1475
2007-01-19,6.3375
2007-01-22,6.4225
2007-01-23,6.3325
2007-01-24,6.65
2007-01-25,6.43
2007-01-26,6.225
2007-01-29,6.075
2007-01-30,6.225
2007-01-31,6.35
2007-02-01,6.6825
2007-02-02,6.5075
2007-02-05,6.3525
2007-02-06,6.355
2007-02-07,6.3825
2007-02-08,6.285
2007-02-09,6.2
2007-02-12,6.2375
2007-02-13,6.39
2007-02-14,6.4525
2007-02-15,6.4175
2007-02-16,6.4225
2007-02-20,6.51
2007-02-21,6.455
2007-02-22,6.525
2007-02-23,6.485
2007-02-26,6.535
2007-02-27,5.9
2007-02-28,6.0625
2007-03-01,6.085
2007-03-02,5.83
2007-03-05,5.72
2007-03-06,6.0375
2007-03-07,5.85
2007-03-08,5.9875
2007-03-09,6.1075
2007-03-12,6.45
2007-03-13,6.3375
2007-03-14,6.6975
2007-03-15,6.6875
2007-03-16,6.55
2007-03-19,6.5225
2007-03-20,6.8375
2007-03-21,7.005
2007-03-22,6.9375
2007-03-23,6.8875
2007-03-26,6.8975
2007-03-27,6.865
2007-03-28,6.6825
2007-03-29,6.7525
2007-03-30,6.64
2007-04-02,6.5925
2007-04-03,6.7625
2007-04-04,6.7925
2007-04-05,6.8925
2007-04-09,6.835
2007-04-10,6.6975
2007-04-11,6.515
2007-04-12,6.7175
2007-04-13,6.8475
2007-04-16,7.0475
2007-04-17,7.175
2007-04-18,7.3125
2007-04-19,7.5
2007-04-20,7.7025
2007-04-23,7.45
2007-04-24,7.4975
2007-04-25,7.565
2007-04-26,7.385
2007-04-27,7.59
2007-04-30,7.575
2007-05-01,7.85
2007-05-02,7.75
2007-05-03,8.0
2007-05-04,8.0375
2007-05-07,8.3075
2007-05-08,8.1125
2007-05-09,8.215
2007-05-10,8.1875
2007-05-11,8.16
2007-05-14,8.28
2007-05-15,8.2675
2007-05-16,8.515
2007-05-17,8.5375
2007-05-18,8.2125
2007-05-21,8.375
2007-05-22,8.8025
2007-05-23,8.655
2007-05-24,8.25
2007-05-25,8.7025
2007-05-29,8.54
2007-05-30,8.9
2007-05-31,9.0
2007-06-01,9.2325
2007-06-04,8.97
2007-06-05,9.15
2007-06-06,8.7325
2007-06-07,8.275
2007-06-08,8.85
2007-06-11,8.925
2007-06-12,8.5075
2007-06-13,8.7125
2007-06-14,8.87
2007-06-15,8.9025
2007-06-18,8.9775
2007-06-19,8.8625
2007-06-20,8.8875
2007-06-21,9.145
2007-06-22,9.05
2007-06-25,9.03
2007-06-26,9.5725
2007-06-27,9.845
2007-06-28,10.1875
2007-06-29,9.555
2007-07-02,9.805
2007-07-03,9.925
2007-07-05,9.5875
2007-07-06,9.75
2007-07-09,9.75
2007-07-10,9.3775
2007-07-11,9.5675
2007-07-12,9.725
2007-07-13,10.175
2007-07-16,9.99
2007-07-17,9.7775
2007-07-18,9.7725
2007-07-19,9.95
2007-07-20,9.9
2007-07-23,9.9325
2007-07-24,9.375
2007-07-25,9.36
2007-07-26,8.675
2007-07-27,9.2625
2007-07-30,9.5375
2007-07-31,9.4675
2007-08-01,9.7375
2007-08-02,9.8125
2007-08-03,9.0475
2007-08-06,9.2625
2007-08-07,9.2875
2007-08-08,9.74
2007-08-09,9.0725
2007-08-10,8.8375
2007-08-13,8.8125
2007-08-14,8.375
2007-08-15,7.75
2007-08-16,7.5625
2007-08-17,8.075
2007-08-20,8.2675
2007-08-21,8.3525
2007-08-22,8.67
2007-08-23,8.94
2007-08-24,9.3475
2007-08-27,9.4925
2007-08-28,8.8175
2007-08-29,9.1725
2007-08-30,9.245
2007-08-31,9.45
2007-09-04,9.9975
2007-09-05,9.4825
2007-09-06,9.4525
2007-09-07,9.2025
2007-09-10,9.125
2007-09-11,9.6125
2007-09-12,9.2425
2007-09-13,9.55
2007-09-14,9.505
2007-09-17,9.475
2007-09-18,9.8875
2007-09-19,10.11
2007-09-20,9.8275
2007-09-21,9.9525
2007-09-24,10.25
2007-09-25,10.6125
2007-09-26,11.1375
2007-09-27,11.2275
2007-09-28,10.9775
2007-10-01,11.4525
2007-10-02,11.165
2007-10-03,11.0225
2007-10-04,11.355
2007-10-05,11.6225
2007-10-08,11.595
2007-10-09,12.575
2007-10-10,12.5225
2007-10-11,12.4475
2007-10-12,12.835
2007-10-15,12.0475
2007-10-16,11.58
2007-10-17,12.4625
2007-10-18,12.75
2007-10-19,12.7975
2007-10-22,13.0875
2007-10-23,13.4525
2007-10-24,13.115
2007-10-25,13.255
2007-10-26,13.6675
2007-10-29,13.5875
2007-10-30,13.55
2007-10-31,13.5
2007-11-01,13.15
2007-11-02,13.32
2007-11-05,13.61
2007-11-06,14.24
2007-11-07,13.6325
2007-11-08,13.3325
2007-11-09,13.285
2007-11-12,12.1875
2007-11-13,12.98
2007-11-14,12.5025
2007-11-15,12.4375
2007-11-16,13.3225
2007-11-19,12.4325
2007-11-20,12.535
2007-11-21,11.645
2007-11-23,11.475
2007-11-26,10.3775
2007-11-27,10.5775
2007-11-28,11.735
2007-11-29,11.565
2007-11-30,11.935
2007-12-03,11.98
2007-12-04,12.005
2007-12-05,12.8425
2007-12-06,12.72
2007-12-07,12.8
2007-12-10,12.865
2007-12-11,12.6675
2007-12-12,12.9675
2007-12-13,12.835
2007-12-14,12.2125
2007-12-17,12.0525
2007-12-18,12.43
2007-12-19,12.275
2007-12-20,12.3975
2007-12-21,12.2
2007-12-24,12.625
2007-12-26,12.475
2007-12-27,12.4325
2007-12-28,12.3325
2007-12-31,12.31
2008-01-02,12.0325
2008-01-03,12.265
2008-01-04,11.83
2008-01-07,11.9975
2008-01-08,11.855
2008-01-09,12.4525
2008-01-10,13.0075
2008-01-11,12.76
2008-01-14,12.825
2008-01-15,11.775
2008-01-16,11.1375
2008-01-17,10.9625
2008-01-18,10.64
2008-01-22,10.2675
2008-01-23,10.155
2008-01-24,10.5725
2008-01-25,10.3475
2008-01-28,10.425
2008-01-29,10.905
2008-01-30,11.0
2008-01-31,11.335
2008-02-01,11.6
2008-02-04,11.7425
2008-02-05,11.1475
2008-02-06,11.025
2008-02-07,11.2725
2008-02-08,11.16
2008-02-11,11.91
2008-02-12,11.8175
2008-02-13,12.08
2008-02-14,12.0325
2008-02-15,12.075
2008-02-19,11.7525
2008-02-20,12.2975
2008-02-21,12.1775
2008-02-22,12.8325
2008-02-25,12.815
2008-02-26,11.9875
2008-02-27,12.35
2008-02-28,12.39
2008-02-29,11.95
2008-03-03,12.255
2008-03-04,12.31
2008-03-05,12.8375
2008-03-06,12.2075
2008-03-07,12.065
2008-03-10,11.6125
2008-03-11,12.735
2008-03-12,13.0
2008-03-13,12.625
2008-03-14,12.09
2008-03-17,12.165
2008-03-18,12.7425
2008-03-19,11.9125
2008-03-20,12.5075
2008-03-24,12.6275
2008-03-25,12.99
2008-03-26,12.7725
2008-03-27,12.0225
2008-03-28,11.6
2008-03-31,11.3825
2008-04-01,11.8625
2008-04-02,12.2
2008-04-03,12.33
2008-04-04,12.4775
2008-04-07,12.5275
2008-04-08,12.555
2008-04-09,12.25
2008-04-10,12.02
2008-04-11,11.725
2008-04-14,11.8425
2008-04-15,12.1825
2008-04-16,12.7325
2008-04-17,12.8325
2008-04-18,12.6675
2008-04-21,13.225
2008-04-22,13.1825
2008-04-23,13.5275
2008-04-24,13.3375
2008-04-25,13.18
2008-04-28,13.14
2008-04-29,12.475
2008-04-30,13.78
2008-05-01,13.95
2008-05-02,14.7
2008-05-05,14.6625
2008-05-06,14.45
2008-05-07,13.9625
2008-05-08,13.9
2008-05-09,13.97
2008-05-12,14.505
2008-05-13,14.435
2008-05-14,14.2975
2008-05-15,14.8875
2008-05-16,15.4375
2008-05-19,14.985
2008-05-20,14.77
2008-05-21,14.22
2008-05-22,14.7375
2008-05-23,14.615
2008-05-27,15.2375
2008-05-28,16.045
2008-05-29,15.9875
2008-05-30,16.424999
2008-06-02,15.95
2008-06-03,15.5025
2008-06-04,15.025
2008-06-05,14.98
2008-06-06,14.45
2008-06-09,14.4825
2008-06-10,14.1125
2008-06-11,14.56
2008-06-12,14.92
2008-06-13,14.69
2008-06-16,15.22
2008-06-17,15.2
2008-06-18,14.74
2008-06-19,14.7625
2008-06-20,14.335
2008-06-23,14.2175
2008-06-24,14.0775
2008-06-25,14.125
2008-06-26,13.4025
2008-06-27,13.695
2008-06-30,13.625
2008-07-01,13.2425
2008-07-02,12.555
2008-07-03,12.09
2008-07-07,11.7925
2008-07-08,11.8475
2008-07-09,11.8725
2008-07-10,12.4725
2008-07-11,12.2125
2008-07-14,12.6275
2008-07-15,13.085
2008-07-16,13.675
2008-07-17,13.4625
2008-07-18,13.3825
2008-07-21,13.4175
2008-07-22,13.22
2008-07-23,13.7225
2008-07-24,13.615
2008-07-25,13.5075
2008-07-28,13.2325
2008-07-29,13.245
2008-07-30,13.8
2008-07-31,13.795
2008-08-01,13.7375
2008-08-04,14.1875
2008-08-05,14.4175
2008-08-06,14.465
2008-08-07,14.46
2008-08-08,14.17
2008-08-11,13.875
2008-08-12,14.09
2008-08-13,13.7575
2008-08-14,13.555
2008-08-15,12.765
2008-08-18,12.55
2008-08-19,12.405
2008-08-20,12.4625
2008-08-21,12.5225
2008-08-22,12.46
2008-08-25,12.015
2008-08-26,11.965
2008-08-27,12.3425
2008-08-28,12.265
2008-08-29,12.5925
2008-09-02,11.9575
2008-09-03,11.9375
2008-09-04,11.45
2008-09-05,11.7225
2008-09-08,11.49
2008-09-09,10.955
2008-09-10,11.5225
2008-09-11,11.51
2008-09-12,11.79
2008-09-15,10.7075
2008-09-16,10.79
2008-09-17,10.075
2008-09-18,9.8475
2008-09-19,11.5525
2008-09-22,10.975
2008-09-23,10.77
2008-09-24,10.57
2008-09-25,10.6375
2008-09-26,9.8125
2008-09-29,8.61
2008-09-30,9.785
2008-10-01,9.9925
2008-10-02,8.455
2008-10-03,8.1075
2008-10-06,7.3
2008-10-07,5.9825
2008-10-08,6.26
2008-10-09,6.165
2008-10-10,6.245
2008-10-13,8.1675
2008-10-14,8.02
2008-10-15,7.095
2008-10-16,7.34
2008-10-17,7.1425
2008-10-20,7.8375
2008-10-21,7.255
2008-10-22,6.2025
2008-10-23,6.6
2008-10-24,6.1025
2008-10-27,6.28
2008-10-28,6.66
2008-10-29,6.6725
2008-10-30,7.44
2008-10-31,7.3125
2008-11-03,7.3875
2008-11-04,8.195
2008-11-05,7.75
2008-11-06,7.55
2008-11-07,8.575
2008-11-10,8.3275
2008-11-11,7.8125
2008-11-12,7.27
2008-11-13,8.085
2008-11-14,7.3375
2008-11-17,7.1425
2008-11-18,6.7275
2008-11-19,6.29
2008-11-20,5.8425
2008-11-21,6.9925
2008-11-24,7.05
2008-11-25,7.41
2008-11-26,8.165
2008-11-28,8.0075
2008-12-01,7.195
2008-12-02,7.475
2008-12-03,7.1475
2008-12-04,6.6825
2008-12-05,7.2225
2008-12-08,7.3925
2008-12-09,7.2625
2008-12-10,7.5525
2008-12-11,7.455
2008-12-12,7.4825
2008-12-15,7.445
2008-12-16,7.92
2008-12-17,7.2075
2008-12-18,6.8575
2008-12-19,7.1175
2008-12-22,6.9
2008-12-23,6.765
2008-12-24,6.8075
2008-12-26,6.75
2008-12-29,6.2975
2008-12-30,6.375
2008-12-31,6.595
2009-01-02,6.83
2009-01-05,7.0425
2009-01-06,7.19
2009-01-07,7.05
2009-01-08,7.1825
2009-01-09,6.975
2009-01-12,6.865
2009-01-13,6.8225
2009-01-14,6.4825
2009-01-15,6.9875
2009-01-16,7.1625
2009-01-20,6.4425
2009-01-21,6.79
2009-01-22,6.6
2009-01-23,6.64
2009-01-26,6.525
2009-01-27,6.9
2009-01-28,6.8225
2009-01-29,6.725
2009-01-30,6.7825
2009-02-02,6.65
2009-02-03,6.6075
2009-02-04,6.66
2009-02-05,6.82
2009-02-06,6.905
2009-02-09,6.7575
2009-02-10,6.275
2009-02-11,6.5725
2009-02-12,6.6975
2009-02-13,6.7125
2009-02-17,6.3675
2009-02-18,6.4075
2009-02-19,6.3175
2009-02-20,6.195
2009-02-23,5.7525
2009-02-24,6.0725
2009-02-25,6.0725
2009-02-26,6.15
2009-02-27,6.08
2009-03-02,5.6475
2009-03-03,5.44
2009-03-04,5.6775
2009-03-05,5.4575
2009-03-06,5.69
2009-03-09,5.5125
2009-03-10,6.01
2009-03-11,5.9575
2009-03-12,6.3275
2009-03-13,6.44
2009-03-16,6.58
2009-03-17,7.2
2009-03-18,7.0525
2009-03-19,6.875
2009-03-20,6.665
2009-03-23,7.3625
2009-03-24,6.7275
2009-03-25,6.695
2009-03-26,6.9575
2009-03-27,6.635
2009-03-30,6.225
2009-03-31,6.2025
2009-04-01,6.4
2009-04-02,6.5825
2009-04-03,6.9025
2009-04-06,6.7075
2009-04-07,6.7825
2009-04-08,7.1875
2009-04-09,7.5725
2009-04-13,7.5675
2009-04-14,7.0925
2009-04-15,7.38
2009-04-16,7.25
2009-04-17,7.08
2009-04-20,6.82
2009-04-21,6.915
2009-04-22,6.9375
2009-04-23,6.775
2009-04-24,7.155
2009-04-27,6.9925
2009-04-28,7.11
2009-04-29,7.4025
2009-04-30,7.3475
2009-05-01,7.6575
2009-05-04,8.0225
2009-05-05,7.95
2009-05-06,8.1525
2009-05-07,7.91
2009-05-08,7.9125
2009-05-11,7.7275
2009-05-12,8.795
2009-05-13,8.38
2009-05-14,8.72
2009-05-15,8.5075
2009-05-18,8.795
2009-05-19,8.3025
2009-05-20,9.09
2009-05-21,9.605
2009-05-22,9.575
2009-05-26,9.4625
2009-05-27,9.435
2009-05-28,9.825
2009-05-29,9.69
2009-06-01,10.175
2009-06-02,10.02
2009-06-03,9.7275
2009-06-04,9.895
2009-06-05,9.83
2009-06-08,10.025
2009-06-09,10.1975
2009-06-10,10.055
2009-06-11,10.2625
2009-06-12,10.245
2009-06-15,9.7725
2009-06-16,9.58
2009-06-17,9.4925
2009-06-18,9.155
2009-06-19,9.3675
2009-06-22,9.065
2009-06-23,9.2725
2009-06-24,9.665
2009-06-25,9.8
2009-06-26,9.7075
2009-06-29,9.4625
2009-06-30,9.545
2009-07-01,9.7825
2009-07-02,9.665
2009-07-06,10.475
2009-07-07,9.96
2009-07-08,9.63
2009-07-09,9.8625
2009-07-10,9.6725
2009-07-13,10.4425
2009-07-14,10.39
2009-07-15,11.0
2009-07-16,11.185
2009-07-17,11.0025
2009-07-20,10.9225
2009-07-21,10.7225
2009-07-22,10.445
2009-07-23,10.525
2009-07-24,10.6875
2009-07-27,10.87
2009-07-28,10.8725
2009-07-29,10.875
2009-07-30,11.1325
2009-07-31,11.03
2009-08-03,11.255
2009-08-04,11.2325
2009-08-05,11.145
2009-08-06,11.0675
2009-08-07,11.1275
2009-08-10,11.5125
2009-08-11,11.5325
2009-08-12,11.525
2009-08-13,11.575
2009-08-14,11.4025
2009-08-17,10.905
2009-08-18,11.055
2009-08-19,11.2225
2009-08-20,11.3575
2009-08-21,11.5825
2009-08-24,11.4325
2009-08-25,11.2125
2009-08-26,11.375
2009-08-27,11.39
2009-08-28,11.25
2009-08-31,11.045
2009-09-01,10.7525
2009-09-02,10.895
2009-09-03,11.2375
2009-09-04,11.3825
2009-09-08,11.81
2009-09-09,11.74
2009-09-10,12.415
2009-09-11,12.3225
2009-09-14,12.6725
2009-09-15,12.9875
2009-09-16,13.0825
2009-09-17,12.55
2009-09-18,12.9625
2009-09-21,13.3275
2009-09-22,13.5925
2009-09-23,13.2875
2009-09-24,12.925
2009-09-25,13.0
2009-09-28,13.2025
2009-09-29,13.195
2009-09-30,13.3125
2009-10-01,12.77
2009-10-02,12.875
2009-10-05,13.1025
2009-10-06,13.4625
2009-10-07,13.495
2009-10-08,13.8225
2009-10-09,13.7575
2009-10-12,13.645
2009-10-13,13.9825
2009-10-14,14.255
2009-10-15,14.1225
2009-10-16,13.64
2009-10-19,13.595
2009-10-20,13.1225
2009-10-21,13.5225
2009-10-22,13.36
2009-10-23,13.0575
2009-10-26,12.9825
2009-10-27,12.8
2009-10-28,12.185
2009-10-29,12.7075
2009-10-30,12.0925
2009-11-02,12.435
2009-11-03,12.4075
2009-11-04,12.465
2009-11-05,13.0025
2009-11-06,13.25
2009-11-09,13.8525
2009-11-10,13.7825
2009-11-11,13.4175
2009-11-12,12.6625
2009-11-13,12.38
2009-11-16,12.505
2009-11-17,12.62
2009-11-18,12.0175
2009-11-19,12.01
2009-11-20,12.07
2009-11-23,11.9775
2009-11-24,11.89
2009-11-25,12.12
2009-11-27,11.8575
2009-11-30,12.125
2009-12-01,12.2725
2009-12-02,12.0525
2009-12-03,11.85
2009-12-04,11.7975
2009-12-07,11.7475
2009-12-08,11.5325
2009-12-09,11.5225
2009-12-10,11.655
2009-12-11,12.05
2009-12-14,12.0975
2009-12-15,12.1325
2009-12-16,12.485
2009-12-17,11.99
2009-12-18,12.3625
2009-12-21,12.38
2009-12-22,12.5825
2009-12-23,12.635
2009-12-24,13.005
2009-12-28,12.9925
2009-12-29,12.8275
2009-12-30,13.2
2009-12-31,13.0925
2010-01-04,13.595
2010-01-05,13.655
2010-01-06,13.6975
2010-01-07,13.5325
2010-01-08,13.765
2010-01-11,13.575
2010-01-12,13.5175
2010-01-13,13.5025
2010-01-14,13.31
2010-01-15,13.32
2010-01-19,13.3775
2010-01-20,13.425
2010-01-21,13.0475
2010-01-22,12.885
2010-01-25,12.685
2010-01-26,12.4075
2010-01-27,12.655
2010-01-28,12.2975
2010-01-29,12.0225
2010-02-01,12.2225
2010-02-02,12.3725
2010-02-03,12.5575
2010-02-04,11.9425
2010-02-05,11.85
2010-02-08,11.785
2010-02-09,12.13
2010-02-10,12.075
2010-02-11,12.325
