Date,VSAT
2011-01-14,42.700001
2011-01-18,42.32
2011-01-19,41.860001000000004
2011-01-20,41.34
2011-01-21,41.509997999999996
2011-01-24,42.009997999999996
2011-01-25,42.09
2011-01-26,43.299999
2011-01-27,43.599998
2011-01-28,42.790001000000004
2011-01-31,43.400002
2011-02-01,44.959998999999996
2011-02-02,44.59
2011-02-03,44.400002
2011-02-04,44.709998999999996
2011-02-07,44.830002
2011-02-08,45.0
2011-02-09,44.419998
2011-02-10,44.360001000000004
2011-02-11,44.869999
2011-02-14,41.799999
2011-02-15,40.34
2011-02-16,40.810001
2011-02-17,41.299999
2011-02-18,41.25
2011-02-22,40.43
2011-02-23,39.93
2011-02-24,40.400002
2011-02-25,41.41
2011-02-28,41.610001000000004
2011-03-01,40.560001
2011-03-02,40.43
2011-03-03,41.16
2011-03-04,41.0
2011-03-07,40.34
2011-03-08,40.669998
2011-03-09,40.549999
2011-03-10,39.380001
2011-03-11,40.060001
2011-03-14,39.310001
2011-03-15,39.200001
2011-03-16,38.07
2011-03-17,37.68
2011-03-18,38.32
2011-03-21,39.169998
2011-03-22,39.119999
2011-03-23,38.459998999999996
2011-03-24,39.389998999999996
2011-03-25,39.459998999999996
2011-03-28,39.549999
2011-03-29,39.439999
2011-03-30,39.360001000000004
2011-03-31,39.84
2011-04-01,39.150002
2011-04-04,39.169998
2011-04-05,39.009997999999996
2011-04-06,39.650002
2011-04-07,39.310001
2011-04-08,39.360001000000004
2011-04-11,39.07
2011-04-12,38.349998
2011-04-13,38.200001
2011-04-14,38.23
2011-04-15,37.91
2011-04-18,37.380001
2011-04-19,37.27
2011-04-20,38.389998999999996
2011-04-21,38.689999
2011-04-25,38.580002
2011-04-26,39.27
2011-04-27,39.580002
2011-04-28,39.580002
2011-04-29,39.919998
2011-05-02,39.759997999999996
2011-05-03,39.549999
2011-05-04,39.349998
2011-05-05,39.619999
2011-05-06,40.299999
2011-05-09,40.610001000000004
2011-05-10,41.439999
2011-05-11,41.060001
2011-05-12,42.32
2011-05-13,41.099998
2011-05-16,40.720001
2011-05-17,41.080002
2011-05-18,43.580002
2011-05-19,43.380001
2011-05-20,43.349998
2011-05-23,41.689999
2011-05-24,41.75
2011-05-25,42.509997999999996
2011-05-26,43.419998
2011-05-27,43.900002
2011-05-31,44.27
2011-06-01,43.32
2011-06-02,43.209998999999996
2011-06-03,42.209998999999996
2011-06-06,41.650002
2011-06-07,41.66
2011-06-08,40.43
2011-06-09,40.439999
2011-06-10,39.880001
2011-06-13,39.75
2011-06-14,40.650002
2011-06-15,40.27
2011-06-16,40.5
2011-06-17,40.580002
2011-06-20,41.029999
2011-06-21,42.099998
2011-06-22,42.610001000000004
2011-06-23,42.549999
2011-06-24,41.799999
2011-06-27,42.07
2011-06-28,42.709998999999996
2011-06-29,42.950001
2011-06-30,43.27
2011-07-01,43.52
2011-07-05,44.240002000000004
2011-07-06,44.0
2011-07-07,44.490002000000004
2011-07-08,43.950001
2011-07-11,43.349998
2011-07-12,43.029999
2011-07-13,43.209998999999996
2011-07-14,42.150002
2011-07-15,42.259997999999996
2011-07-18,41.169998
2011-07-19,43.09
2011-07-20,43.02
2011-07-21,43.900002
2011-07-22,45.73
2011-07-25,45.349998
2011-07-26,45.619999
2011-07-27,44.200001
2011-07-28,44.790001000000004
2011-07-29,44.93
2011-08-01,44.639998999999996
2011-08-02,43.23
2011-08-03,43.759997999999996
2011-08-04,40.66
2011-08-05,37.669998
2011-08-08,33.580002
2011-08-09,34.700001
2011-08-10,33.549999
2011-08-11,34.169998
2011-08-12,34.259997999999996
2011-08-15,35.25
2011-08-16,34.630001
2011-08-17,34.66
2011-08-18,32.810001
2011-08-19,31.540001
2011-08-22,31.610001
2011-08-23,32.84
2011-08-24,33.610001000000004
2011-08-25,32.5
2011-08-26,33.900002
2011-08-29,35.57
2011-08-30,36.110001000000004
2011-08-31,35.5
2011-09-01,35.669998
2011-09-02,33.82
2011-09-06,33.23
2011-09-07,35.369999
2011-09-08,34.970001
2011-09-09,33.669998
2011-09-12,34.630001
2011-09-13,35.509997999999996
2011-09-14,35.68
2011-09-15,36.23
2011-09-16,36.040001000000004
2011-09-19,35.259997999999996
2011-09-20,35.02
2011-09-21,34.419998
2011-09-22,33.400002
2011-09-23,33.970001
2011-09-26,35.02
2011-09-27,36.5
2011-09-28,34.540001000000004
2011-09-29,35.279999
2011-09-30,33.310001
2011-10-03,31.809998999999998
2011-10-04,34.43
2011-10-05,34.950001
2011-10-06,35.93
2011-10-07,34.599998
2011-10-10,36.220001
2011-10-11,36.720001
2011-10-12,37.529999
2011-10-13,36.970001
2011-10-14,38.259997999999996
2011-10-17,36.860001000000004
2011-10-18,38.619999
2011-10-19,38.02
2011-10-20,39.82
2011-10-21,40.490002000000004
2011-10-24,41.689999
2011-10-25,40.27
2011-10-26,41.0
2011-10-27,44.279999
2011-10-28,43.639998999999996
2011-10-31,42.59
2011-11-01,41.18
2011-11-02,42.310001
2011-11-03,44.189999
2011-11-04,43.91
2011-11-07,43.150002
2011-11-08,45.130001
2011-11-09,44.080002
2011-11-10,44.529999
2011-11-11,45.950001
2011-11-14,45.360001000000004
2011-11-15,47.189999
2011-11-16,46.5
2011-11-17,45.709998999999996
2011-11-18,45.470001
2011-11-21,44.380001
2011-11-22,44.240002000000004
2011-11-23,42.540001000000004
2011-11-25,42.830002
2011-11-28,44.880001
2011-11-29,45.290001000000004
2011-11-30,47.32
2011-12-01,47.400002
2011-12-02,47.48
2011-12-05,47.91
2011-12-06,47.669998
2011-12-07,47.150002
2011-12-08,45.869999
2011-12-09,47.849998
2011-12-12,47.880001
2011-12-13,47.599998
2011-12-14,45.799999
2011-12-15,46.48
2011-12-16,47.07
2011-12-19,45.810001
2011-12-20,46.880001
2011-12-21,46.68
2011-12-22,47.73
2011-12-23,47.950001
2011-12-27,47.639998999999996
2011-12-28,46.75
2011-12-29,46.389998999999996
2011-12-30,46.119999
2012-01-03,47.169998
2012-01-04,45.82
2012-01-05,45.66
2012-01-06,44.990002000000004
2012-01-09,45.869999
2012-01-10,46.830002
2012-01-11,47.439999
2012-01-12,47.75
2012-01-13,47.5
2012-01-17,47.040001000000004
2012-01-18,47.560001
2012-01-19,47.66
2012-01-20,47.759997999999996
2012-01-23,47.23
2012-01-24,47.669998
2012-01-25,47.400002
2012-01-26,46.740002000000004
2012-01-27,47.150002
2012-01-30,46.470001
2012-01-31,47.529999
2012-02-01,48.759997999999996
2012-02-02,48.529999
2012-02-03,49.669998
2012-02-06,49.5
2012-02-07,45.889998999999996
2012-02-08,45.040001000000004
2012-02-09,45.59
2012-02-10,45.220001
2012-02-13,45.369999
2012-02-14,45.34
2012-02-15,45.279999
2012-02-16,45.82
2012-02-17,45.98
2012-02-21,45.18
2012-02-22,45.360001000000004
2012-02-23,46.52
2012-02-24,46.139998999999996
2012-02-27,45.77
2012-02-28,46.060001
2012-02-29,46.130001
2012-03-01,46.259997999999996
2012-03-02,45.630001
2012-03-05,45.639998999999996
2012-03-06,44.349998
2012-03-07,44.049999
2012-03-08,45.389998999999996
2012-03-09,45.16
2012-03-12,44.810001
2012-03-13,46.0
2012-03-14,45.310001
2012-03-15,45.57
2012-03-16,46.299999
2012-03-19,47.470001
2012-03-20,46.549999
2012-03-21,46.439999
2012-03-22,46.02
2012-03-23,47.389998999999996
2012-03-26,47.27
2012-03-27,47.48
2012-03-28,47.66
2012-03-29,47.619999
2012-03-30,48.209998999999996
2012-04-02,48.380001
2012-04-03,48.400002
2012-04-04,47.91
2012-04-05,48.040001000000004
2012-04-09,48.290001000000004
2012-04-10,46.450001
2012-04-11,47.32
2012-04-12,48.25
2012-04-13,47.41
2012-04-16,47.57
2012-04-17,47.779999
2012-04-18,47.459998999999996
2012-04-19,46.549999
2012-04-20,46.330002
2012-04-23,46.209998999999996
2012-04-24,45.869999
2012-04-25,47.869999
2012-04-26,47.919998
2012-04-27,48.080002
2012-04-30,48.299999
2012-05-01,48.029999
2012-05-02,47.849998
2012-05-03,47.040001000000004
2012-05-04,46.669998
2012-05-07,46.139998999999996
2012-05-08,45.830002
2012-05-09,46.299999
2012-05-10,46.139998999999996
2012-05-11,46.23
2012-05-14,45.029999
2012-05-15,44.610001000000004
2012-05-16,44.740002000000004
2012-05-17,43.75
2012-05-18,42.189999
2012-05-21,42.209998999999996
2012-05-22,42.27
2012-05-23,42.259997999999996
2012-05-24,42.380001
2012-05-25,42.200001
2012-05-29,42.389998999999996
2012-05-30,41.639998999999996
2012-05-31,42.02
2012-06-01,40.5
2012-06-04,40.5
2012-06-05,41.049999
2012-06-06,40.400002
2012-06-07,38.299999
2012-06-08,38.66
2012-06-11,36.93
2012-06-12,35.810001
2012-06-13,36.950001
2012-06-14,36.459998999999996
2012-06-15,36.990002000000004
2012-06-18,36.59
2012-06-19,37.419998
2012-06-20,37.25
2012-06-21,36.080002
2012-06-22,36.529999
2012-06-25,36.099998
2012-06-26,36.23
2012-06-27,36.549999
2012-06-28,36.299999
2012-06-29,37.77
2012-07-02,38.150002
2012-07-03,38.68
2012-07-05,38.400002
2012-07-06,37.549999
2012-07-09,37.150002
2012-07-10,37.25
2012-07-11,37.43
2012-07-12,38.700001
2012-07-13,39.560001
2012-07-16,39.09
2012-07-17,39.209998999999996
2012-07-18,40.73
2012-07-19,40.849998
2012-07-20,40.209998999999996
2012-07-23,39.119999
2012-07-24,39.16
2012-07-25,39.110001000000004
2012-07-26,39.310001
2012-07-27,40.220001
2012-07-30,39.169998
2012-07-31,38.299999
2012-08-01,37.900002
2012-08-02,37.75
2012-08-03,33.849998
2012-08-06,34.060001
2012-08-07,35.470001
2012-08-08,35.66
2012-08-09,36.459998999999996
2012-08-10,37.110001000000004
2012-08-13,36.900002
2012-08-14,36.689999
2012-08-15,37.889998999999996
2012-08-16,38.540001000000004
2012-08-17,39.349998
2012-08-20,39.0
2012-08-21,38.709998999999996
2012-08-22,38.650002
2012-08-23,38.52
2012-08-24,38.66
2012-08-27,38.349998
2012-08-28,38.650002
2012-08-29,39.119999
2012-08-30,38.52
2012-08-31,38.700001
2012-09-04,38.84
2012-09-05,38.41
2012-09-06,39.0
2012-09-07,39.360001000000004
2012-09-10,38.700001
2012-09-11,39.389998999999996
2012-09-12,39.299999
2012-09-13,39.939999
2012-09-14,40.619999
2012-09-17,40.240002000000004
2012-09-18,39.790001000000004
2012-09-19,38.77
2012-09-20,38.209998999999996
2012-09-21,38.330002
2012-09-24,37.959998999999996
2012-09-25,36.540001000000004
2012-09-26,36.349998
2012-09-27,37.169998
2012-09-28,37.380001
2012-10-01,36.84
2012-10-02,36.700001
2012-10-03,36.68
2012-10-04,36.82
2012-10-05,37.959998999999996
2012-10-08,38.900002
2012-10-09,38.740002000000004
2012-10-10,39.099998
2012-10-11,39.799999
2012-10-12,39.709998999999996
2012-10-15,39.310001
2012-10-16,39.509997999999996
2012-10-17,39.740002000000004
2012-10-18,38.860001000000004
2012-10-19,38.110001000000004
2012-10-22,37.919998
2012-10-23,37.849998
2012-10-24,37.5
2012-10-25,37.860001000000004
2012-10-26,37.889998999999996
2012-10-31,38.84
2012-11-01,39.709998999999996
2012-11-02,39.599998
2012-11-05,40.139998999999996
2012-11-06,40.360001000000004
2012-11-07,37.950001
2012-11-08,35.700001
2012-11-09,36.400002
2012-11-12,36.299999
2012-11-13,35.82
2012-11-14,35.450001
2012-11-15,35.169998
2012-11-16,35.369999
2012-11-19,35.720001
2012-11-20,35.41
2012-11-21,35.650002
2012-11-23,35.950001
2012-11-26,35.68
2012-11-27,36.189999
2012-11-28,36.759997999999996
2012-11-29,37.919998
2012-11-30,38.23
2012-12-03,38.619999
2012-12-04,38.34
2012-12-05,37.93
2012-12-06,38.380001
2012-12-07,38.220001
2012-12-10,38.080002
2012-12-11,38.349998
2012-12-12,38.130001
2012-12-13,37.759997999999996
2012-12-14,37.73
2012-12-17,37.759997999999996
2012-12-18,39.810001
2012-12-19,39.540001000000004
2012-12-20,39.349998
2012-12-21,39.18
2012-12-24,38.43
2012-12-26,38.470001
2012-12-27,38.41
2012-12-28,38.040001000000004
2012-12-31,38.900002
2013-01-02,40.25
2013-01-03,39.669998
2013-01-04,39.830002
2013-01-07,39.34
2013-01-08,39.599998
2013-01-09,38.98
2013-01-10,37.66
2013-01-11,37.619999
2013-01-14,37.740002000000004
2013-01-15,38.009997999999996
2013-01-16,37.91
2013-01-17,38.490002000000004
2013-01-18,38.669998
2013-01-22,38.459998999999996
2013-01-23,38.09
2013-01-24,38.849998
2013-01-25,38.720001
2013-01-28,38.779999
2013-01-29,38.959998999999996
2013-01-30,38.150002
2013-01-31,38.41
2013-02-01,38.259997999999996
2013-02-04,37.869999
2013-02-05,39.09
2013-02-06,39.740002000000004
2013-02-07,49.290001000000004
2013-02-08,47.360001000000004
2013-02-11,47.25
2013-02-12,47.110001000000004
2013-02-13,47.310001
2013-02-14,47.18
2013-02-15,46.869999
2013-02-19,47.860001000000004
2013-02-20,46.650002
2013-02-21,46.689999
2013-02-22,46.740002000000004
2013-02-25,45.849998
2013-02-26,46.040001000000004
2013-02-27,46.990002000000004
2013-02-28,46.959998999999996
2013-03-01,46.580002
2013-03-04,46.389998999999996
2013-03-05,46.73
2013-03-06,46.900002
2013-03-07,46.450001
2013-03-08,46.790001000000004
2013-03-11,46.209998999999996
2013-03-12,46.25
2013-03-13,46.759997999999996
2013-03-14,47.02
2013-03-15,47.209998999999996
2013-03-18,46.619999
2013-03-19,46.990002000000004
2013-03-20,47.450001
2013-03-21,47.959998999999996
2013-03-22,48.48
2013-03-25,48.189999
2013-03-26,48.580002
2013-03-27,48.439999
2013-03-28,48.439999
2013-04-01,46.91
2013-04-02,47.07
2013-04-03,46.59
2013-04-04,46.5
2013-04-05,45.529999
2013-04-08,47.169998
2013-04-09,46.98
2013-04-10,48.790001000000004
2013-04-11,48.810001
2013-04-12,49.5
2013-04-15,46.580002
2013-04-16,47.220001
2013-04-17,46.709998999999996
2013-04-18,45.639998999999996
2013-04-19,45.77
2013-04-22,46.279999
2013-04-23,47.5
2013-04-24,48.16
2013-04-25,48.400002
2013-04-26,47.419998
2013-04-29,47.869999
2013-04-30,48.470001
2013-05-01,47.32
2013-05-02,48.27
2013-05-03,49.389998999999996
2013-05-06,49.73
2013-05-07,49.990002000000004
2013-05-08,50.580002
2013-05-09,56.52
2013-05-10,58.68
2013-05-13,58.419998
2013-05-14,59.23
2013-05-15,59.709998999999996
2013-05-16,59.810001
2013-05-17,71.379997
2013-05-20,71.32
2013-05-21,71.199997
2013-05-22,70.550003
2013-05-23,71.639999
2013-05-24,71.57
2013-05-28,70.860001
2013-05-29,70.349998
2013-05-30,70.870003
2013-05-31,70.059998
2013-06-03,71.41999799999999
2013-06-04,70.129997
2013-06-05,67.91999799999999
2013-06-06,69.650002
2013-06-07,70.860001
2013-06-10,70.800003
2013-06-11,70.879997
2013-06-12,70.199997
2013-06-13,70.83000200000001
2013-06-14,70.400002
2013-06-17,71.519997
2013-06-18,73.339996
2013-06-19,70.849998
2013-06-20,70.709999
2013-06-21,70.519997
2013-06-24,69.110001
2013-06-25,71.260002
2013-06-26,71.129997
2013-06-27,72.739998
2013-06-28,71.459999
2013-07-01,70.019997
2013-07-02,69.400002
2013-07-03,69.269997
2013-07-05,70.029999
2013-07-08,70.08000200000001
2013-07-09,70.010002
2013-07-10,70.620003
2013-07-11,67.889999
2013-07-12,68.480003
2013-07-15,68.510002
2013-07-16,68.040001
2013-07-17,68.019997
2013-07-18,68.779999
2013-07-19,68.379997
2013-07-22,68.620003
2013-07-23,68.16999799999999
2013-07-24,67.220001
2013-07-25,66.879997
2013-07-26,66.32
2013-07-29,66.059998
2013-07-30,66.83000200000001
2013-07-31,66.790001
2013-08-01,67.370003
2013-08-02,67.83000200000001
2013-08-05,68.290001
2013-08-06,67.290001
2013-08-07,66.150002
2013-08-08,66.120003
2013-08-09,67.290001
2013-08-12,67.290001
2013-08-13,68.489998
2013-08-14,68.519997
2013-08-15,67.010002
2013-08-16,66.730003
2013-08-19,66.43
2013-08-20,67.489998
2013-08-21,66.370003
2013-08-22,68.230003
2013-08-23,68.690002
2013-08-26,67.389999
2013-08-27,64.610001
2013-08-28,64.709999
2013-08-29,65.58000200000001
2013-08-30,63.73
2013-09-03,64.040001
2013-09-04,64.82
2013-09-05,65.25
2013-09-06,63.900002
2013-09-09,64.389999
2013-09-10,65.260002
2013-09-11,66.050003
2013-09-12,65.33000200000001
2013-09-13,65.300003
2013-09-16,64.82
2013-09-17,65.879997
2013-09-18,66.279999
2013-09-19,66.860001
2013-09-20,65.910004
2013-09-23,66.620003
2013-09-24,65.889999
2013-09-25,64.620003
2013-09-26,63.919998
2013-09-27,62.91
2013-09-30,63.639998999999996
2013-10-01,64.019997
2013-10-02,64.41999799999999
2013-10-03,63.93
2013-10-04,64.57
2013-10-07,64.769997
2013-10-08,63.09
2013-10-09,63.0
2013-10-10,65.059998
2013-10-11,65.959999
2013-10-14,66.33000200000001
2013-10-15,65.739998
2013-10-16,65.199997
2013-10-17,65.32
2013-10-18,66.660004
2013-10-21,66.199997
2013-10-22,66.58000200000001
2013-10-23,66.199997
2013-10-24,66.959999
2013-10-25,66.910004
2013-10-28,66.5
2013-10-29,67.610001
2013-10-30,66.410004
2013-10-31,66.120003
2013-11-01,65.66999799999999
2013-11-04,66.870003
2013-11-05,67.370003
2013-11-06,67.800003
2013-11-07,64.970001
2013-11-08,64.91999799999999
2013-11-11,64.400002
2013-11-12,60.66
2013-11-13,61.849998
2013-11-14,60.91
2013-11-15,60.02
2013-11-18,59.779999
2013-11-19,58.080002
2013-11-20,57.709998999999996
2013-11-21,58.369999
2013-11-22,58.799999
2013-11-25,59.82
2013-11-26,60.669998
2013-11-27,60.639998999999996
2013-11-29,60.169998
2013-12-02,59.169998
2013-12-03,60.310001
2013-12-04,59.5
2013-12-05,59.470001
2013-12-06,59.939999
2013-12-09,60.669998
2013-12-10,60.369999
2013-12-11,60.470001
2013-12-12,60.049999
2013-12-13,60.0
2013-12-16,60.34
2013-12-17,60.57
2013-12-18,61.279999
2013-12-19,60.700001
2013-12-20,61.93
2013-12-23,62.75
2013-12-24,63.09
2013-12-26,63.299999
2013-12-27,63.52
2013-12-30,63.59
2013-12-31,62.650002
2014-01-02,61.0
2014-01-03,61.189999
2014-01-06,60.880001
2014-01-07,64.199997
2014-01-08,64.010002
2014-01-09,62.639998999999996
2014-01-10,62.889998999999996
2014-01-13,62.290001000000004
2014-01-14,62.630001
2014-01-15,63.41
2014-01-16,62.639998999999996
2014-01-17,62.43
2014-01-21,61.5
2014-01-22,61.880001
2014-01-23,61.75
2014-01-24,61.790001000000004
2014-01-27,61.529999
2014-01-28,61.650002
2014-01-29,60.049999
2014-01-30,60.66
2014-01-31,59.509997999999996
2014-02-03,57.68
2014-02-04,57.990002000000004
2014-02-05,57.119999
2014-02-06,57.959998999999996
2014-02-07,59.599998
2014-02-10,59.990002000000004
2014-02-11,60.029999
2014-02-12,56.040001000000004
2014-02-13,57.259997999999996
2014-02-14,61.919998
2014-02-18,63.540001000000004
2014-02-19,63.57
2014-02-20,64.379997
2014-02-21,66.83000200000001
2014-02-24,66.650002
2014-02-25,66.760002
2014-02-26,67.16999799999999
2014-02-27,67.120003
2014-02-28,66.709999
2014-03-03,67.050003
2014-03-04,70.43
2014-03-05,70.239998
2014-03-06,70.480003
2014-03-07,70.209999
2014-03-10,70.07
2014-03-11,68.889999
2014-03-12,69.699997
2014-03-13,69.190002
2014-03-14,71.68
2014-03-17,72.489998
2014-03-18,72.5
2014-03-19,72.190002
2014-03-20,72.510002
2014-03-21,73.269997
2014-03-24,73.620003
2014-03-25,73.519997
2014-03-26,70.970001
2014-03-27,69.110001
2014-03-28,68.019997
2014-03-31,69.040001
2014-04-01,70.239998
2014-04-02,70.230003
2014-04-03,69.309998
2014-04-04,65.260002
2014-04-07,63.98
2014-04-08,64.900002
2014-04-09,67.129997
2014-04-10,64.83000200000001
2014-04-11,63.759997999999996
2014-04-14,64.059998
2014-04-15,63.509997999999996
2014-04-16,64.07
2014-04-17,67.099998
2014-04-21,66.58000200000001
2014-04-22,67.059998
2014-04-23,66.389999
2014-04-24,66.08000200000001
2014-04-25,64.970001
2014-04-28,65.050003
2014-04-29,64.209999
2014-04-30,64.209999
2014-05-01,62.52
2014-05-02,63.009997999999996
2014-05-05,63.43
2014-05-06,62.029999
2014-05-07,61.560001
2014-05-08,61.360001000000004
2014-05-09,60.029999
2014-05-12,62.310001
2014-05-13,61.259997999999996
2014-05-14,59.369999
2014-05-15,58.990002000000004
2014-05-16,60.529999
2014-05-19,60.119999
2014-05-20,58.639998999999996
2014-05-21,53.869999
2014-05-22,54.240002000000004
2014-05-23,54.990002000000004
2014-05-27,54.950001
2014-05-28,55.290001000000004
2014-05-29,54.779999
2014-05-30,54.23
2014-06-02,54.040001000000004
2014-06-03,54.639998999999996
2014-06-04,54.139998999999996
2014-06-05,55.630001
2014-06-06,55.560001
2014-06-09,56.130001
2014-06-10,56.470001
2014-06-11,56.5
2014-06-12,56.5
2014-06-13,56.82
2014-06-16,56.41
2014-06-17,56.790001000000004
2014-06-18,57.189999
2014-06-19,57.240002000000004
2014-06-20,57.57
2014-06-23,56.869999
2014-06-24,56.5
2014-06-25,56.549999
2014-06-26,57.169998
2014-06-27,57.82
2014-06-30,57.959998999999996
2014-07-01,57.490002000000004
2014-07-02,57.380001
2014-07-03,57.639998999999996
2014-07-07,57.099998
2014-07-08,56.830002
2014-07-09,57.09
2014-07-10,56.990002000000004
2014-07-11,57.23
2014-07-14,57.450001
2014-07-15,57.040001000000004
2014-07-16,57.110001000000004
2014-07-17,57.009997999999996
2014-07-18,57.720001
2014-07-21,57.389998999999996
2014-07-22,59.099998
2014-07-23,58.549999
2014-07-24,59.360001000000004
2014-07-25,58.630001
2014-07-28,58.060001
2014-07-29,59.009997999999996
2014-07-30,59.790001000000004
2014-07-31,58.470001
2014-08-01,58.389998999999996
2014-08-04,58.5
2014-08-05,59.049999
2014-08-06,58.900002
2014-08-07,57.290001000000004
2014-08-08,57.349998
2014-08-11,57.560001
2014-08-12,57.259997999999996
2014-08-13,53.009997999999996
2014-08-14,53.060001
2014-08-15,54.470001
2014-08-18,55.240002000000004
2014-08-19,55.380001
2014-08-20,55.459998999999996
2014-08-21,56.299999
2014-08-22,56.93
2014-08-25,56.389998999999996
2014-08-26,57.0
2014-08-27,56.560001
2014-08-28,56.41
2014-08-29,56.939999
2014-09-02,57.48
2014-09-03,57.369999
2014-09-04,57.330002
2014-09-05,57.59
2014-09-08,57.349998
2014-09-09,57.27
2014-09-10,57.470001
2014-09-11,58.57
2014-09-12,57.84
2014-09-15,57.099998
2014-09-16,57.259997999999996
2014-09-17,57.57
2014-09-18,58.91
2014-09-19,57.52
2014-09-22,57.02
2014-09-23,55.549999
2014-09-24,55.779999
2014-09-25,55.259997999999996
2014-09-26,55.52
2014-09-29,55.810001
2014-09-30,55.119999
2014-10-01,55.09
2014-10-02,55.84
2014-10-03,56.169998
2014-10-06,56.220001
2014-10-07,54.970001
2014-10-08,56.080002
2014-10-09,54.650002
2014-10-10,53.189999
2014-10-13,53.369999
2014-10-14,53.299999
2014-10-15,54.130001
2014-10-16,54.419998
2014-10-17,54.380001
2014-10-20,54.98
2014-10-21,56.0
2014-10-22,55.220001
2014-10-23,56.240002000000004
2014-10-24,56.23
2014-10-27,56.27
2014-10-28,58.400002
2014-10-29,58.400002
2014-10-30,60.290001000000004
2014-10-31,62.639998999999996
2014-11-03,62.450001
2014-11-04,61.220001
2014-11-05,60.439999
2014-11-06,60.259997999999996
2014-11-07,65.389999
2014-11-10,63.009997999999996
2014-11-11,62.889998999999996
2014-11-12,64.010002
2014-11-13,67.230003
2014-11-14,67.610001
2014-11-17,65.860001
2014-11-18,65.540001
2014-11-19,65.489998
2014-11-20,66.0
2014-11-21,66.139999
2014-11-24,66.93
2014-11-25,66.849998
2014-11-26,67.0
2014-11-28,66.300003
2014-12-01,65.66999799999999
2014-12-02,65.620003
2014-12-03,66.220001
2014-12-04,65.190002
2014-12-05,66.150002
2014-12-08,64.800003
2014-12-09,65.32
2014-12-10,63.23
2014-12-11,63.540001000000004
2014-12-12,62.66
2014-12-15,62.040001000000004
2014-12-16,61.0
2014-12-17,61.349998
2014-12-18,62.439999
2014-12-19,62.830002
2014-12-22,63.549999
2014-12-23,63.950001
2014-12-24,63.75
2014-12-26,63.720001
2014-12-29,63.75
2014-12-30,63.080002
2014-12-31,63.029999
2015-01-02,61.959998999999996
2015-01-05,59.98
2015-01-06,58.82
2015-01-07,58.52
2015-01-08,60.09
2015-01-09,59.5
2015-01-12,58.639998999999996
2015-01-13,57.189999
2015-01-14,56.650002
2015-01-15,56.009997999999996
2015-01-16,56.369999
2015-01-20,56.099998
2015-01-21,56.139998999999996
2015-01-22,57.419998
2015-01-23,57.619999
2015-01-26,58.049999
2015-01-27,57.0
2015-01-28,56.360001000000004
2015-01-29,56.66
2015-01-30,56.220001
2015-02-02,56.5
2015-02-03,57.650002
2015-02-04,56.619999
2015-02-05,57.740002000000004
2015-02-06,58.779999
2015-02-09,59.32
2015-02-10,61.369999
2015-02-11,60.130001
2015-02-12,62.18
2015-02-13,62.709998999999996
2015-02-17,63.470001
2015-02-18,64.989998
2015-02-19,66.129997
2015-02-20,66.08000200000001
2015-02-23,65.199997
2015-02-24,65.480003
2015-02-25,65.309998
2015-02-26,65.349998
2015-02-27,65.339996
2015-03-02,65.300003
2015-03-03,65.480003
2015-03-04,64.779999
2015-03-05,64.75
2015-03-06,64.5
2015-03-09,64.5
2015-03-10,62.869999
2015-03-11,63.57
2015-03-12,63.650002
2015-03-13,62.529999
2015-03-16,63.040001000000004
2015-03-17,62.900002
2015-03-18,62.810001
2015-03-19,61.040001000000004
2015-03-20,61.040001000000004
2015-03-23,60.110001000000004
2015-03-24,59.189999
2015-03-25,58.080002
2015-03-26,58.330002
2015-03-27,59.200001
2015-03-30,59.650002
2015-03-31,59.610001000000004
2015-04-01,60.080002
2015-04-02,59.990002000000004
2015-04-06,60.34
2015-04-07,60.459998999999996
2015-04-08,60.639998999999996
2015-04-09,61.119999
2015-04-10,62.240002000000004
2015-04-13,62.75
2015-04-14,62.990002000000004
2015-04-15,63.18
2015-04-16,63.299999
2015-04-17,61.950001
2015-04-20,62.139998999999996
2015-04-21,62.59
2015-04-22,62.139998999999996
2015-04-23,61.93
2015-04-24,62.119999
2015-04-27,62.049999
2015-04-28,63.060001
2015-04-29,61.669998
2015-04-30,60.119999
2015-05-01,60.290001000000004
2015-05-04,62.040001000000004
2015-05-05,60.459998999999996
2015-05-06,60.450001
2015-05-07,60.919998
2015-05-08,61.029999
2015-05-11,60.91
2015-05-12,60.610001000000004
2015-05-13,61.110001000000004
2015-05-14,61.610001000000004
2015-05-15,61.709998999999996
2015-05-18,61.779999
2015-05-19,64.650002
2015-05-20,62.0
2015-05-21,62.529999
2015-05-22,62.470001
2015-05-26,61.75
2015-05-27,62.389998999999996
2015-05-28,62.57
2015-05-29,62.990002000000004
2015-06-01,63.330002
2015-06-02,63.950001
2015-06-03,64.480003
2015-06-04,63.5
2015-06-05,63.5
2015-06-08,62.740002000000004
2015-06-09,62.610001000000004
2015-06-10,62.689999
2015-06-11,62.68
2015-06-12,63.549999
2015-06-15,62.240002000000004
2015-06-16,62.669998
2015-06-17,62.25
2015-06-18,62.990002000000004
2015-06-19,63.389998999999996
2015-06-22,63.599998
2015-06-23,63.790001000000004
2015-06-24,62.700001
2015-06-25,62.490002000000004
2015-06-26,61.560001
2015-06-29,60.450001
2015-06-30,60.259997999999996
2015-07-01,60.68
2015-07-02,59.389998999999996
2015-07-06,58.529999
2015-07-07,59.189999
2015-07-08,57.599998
