Date,ARKAY
2011-01-31,69.57
2011-02-01,69.57
2011-02-02,69.57
2011-02-03,71.349998
2011-02-04,70.5
2011-02-07,72.66999799999999
2011-02-08,73.900002
2011-02-09,73.900002
2011-02-10,73.900002
2011-02-11,72.25
2011-02-14,72.699997
2011-02-15,72.699997
2011-02-16,72.699997
2011-02-17,73.91999799999999
2011-02-18,73.91999799999999
2011-02-22,72.629997
2011-02-23,70.800003
2011-02-24,70.25
2011-02-25,71.699997
2011-02-28,73.099998
2011-03-01,73.639999
2011-03-02,79.849998
2011-03-03,82.199997
2011-03-04,80.25
2011-03-07,83.0
2011-03-08,80.129997
2011-03-09,81.809998
2011-03-10,78.099998
2011-03-11,78.849998
2011-03-14,78.849998
2011-03-15,77.099998
2011-03-16,73.650002
2011-03-17,77.5
2011-03-18,80.0
2011-03-21,83.650002
2011-03-22,84.160004
2011-03-23,84.25
2011-03-24,88.0
2011-03-25,87.360001
2011-03-28,88.599998
2011-03-29,89.099998
2011-03-30,90.839996
2011-03-31,91.25
2011-04-01,92.349998
2011-04-04,94.889999
2011-04-05,94.099998
2011-04-06,95.0
2011-04-07,94.650002
2011-04-08,94.650002
2011-04-11,94.650002
2011-04-12,95.349998
2011-04-13,95.349998
2011-04-14,95.349998
2011-04-15,98.199997
2011-04-18,94.449997
2011-04-19,94.449997
2011-04-20,99.900002
2011-04-21,101.099998
2011-04-25,101.099998
2011-04-26,103.949997
2011-04-27,103.07
2011-04-28,103.5
2011-04-29,104.25
2011-05-02,106.139999
2011-05-03,104.260002
2011-05-04,101.760002
2011-05-05,105.199997
2011-05-06,105.610001
2011-05-09,110.160004
2011-05-10,112.120003
2011-05-11,105.459999
2011-05-12,106.75
2011-05-13,105.360001
2011-05-16,105.699997
2011-05-17,103.550003
2011-05-18,102.82
2011-05-19,106.0
2011-05-20,103.5
2011-05-23,101.099998
2011-05-24,102.849998
2011-05-25,102.910004
2011-05-26,102.279999
2011-05-27,104.75
2011-05-31,109.550003
2011-06-01,107.0
2011-06-02,106.099998
2011-06-03,107.279999
2011-06-06,107.5
2011-06-07,108.849998
2011-06-08,106.449997
2011-06-09,107.379997
2011-06-10,101.639999
2011-06-13,100.25
2011-06-14,101.800003
2011-06-15,98.599998
2011-06-16,96.650002
2011-06-17,97.91999799999999
2011-06-20,97.400002
2011-06-21,97.400002
2011-06-22,100.720001
2011-06-23,99.449997
2011-06-24,97.599998
2011-06-27,96.949997
2011-06-28,96.400002
2011-06-29,100.32
2011-06-30,102.760002
2011-07-01,102.760002
2011-07-05,103.66999799999999
2011-07-06,103.099998
2011-07-07,103.949997
2011-07-08,101.0
2011-07-11,96.199997
2011-07-12,96.25
2011-07-13,97.599998
2011-07-14,97.599998
2011-07-15,96.129997
2011-07-18,93.099998
2011-07-19,96.279999
2011-07-20,97.25
2011-07-21,99.940002
2011-07-22,101.449997
2011-07-25,103.0
2011-07-26,103.839996
2011-07-27,100.25
2011-07-28,96.25
2011-07-29,96.25
2011-08-01,93.900002
2011-08-02,91.050003
2011-08-03,91.269997
2011-08-04,81.650002
2011-08-05,81.0
2011-08-08,73.0
2011-08-09,74.379997
2011-08-10,78.25
2011-08-11,81.900002
2011-08-12,83.839996
2011-08-15,87.849998
2011-08-16,84.150002
2011-08-17,83.410004
2011-08-18,75.949997
2011-08-19,72.58000200000001
2011-08-22,70.349998
2011-08-23,71.349998
2011-08-24,73.660004
2011-08-25,72.050003
2011-08-26,72.690002
2011-08-29,72.690002
2011-08-30,72.690002
2011-08-31,77.449997
2011-09-01,75.190002
2011-09-02,71.900002
2011-09-06,65.849998
2011-09-07,69.099998
2011-09-08,68.940002
2011-09-09,65.410004
2011-09-12,63.950001
2011-09-13,65.25
2011-09-14,69.33000200000001
2011-09-15,72.260002
2011-09-16,72.260002
2011-09-19,68.959999
2011-09-20,69.0
2011-09-21,65.650002
2011-09-22,60.599998
2011-09-23,61.939999
2011-09-26,61.900002
2011-09-27,64.099998
2011-09-28,64.099998
2011-09-29,62.75
2011-09-30,59.299999
2011-10-03,54.5
2011-10-04,51.639998999999996
2011-10-05,56.299999
2011-10-06,61.240002000000004
2011-10-07,59.650002
2011-10-10,63.919998
2011-10-11,65.800003
2011-10-12,69.300003
2011-10-13,67.75
2011-10-14,67.75
2011-10-17,67.040001
2011-10-18,67.66999799999999
2011-10-19,65.239998
2011-10-20,61.84
2011-10-21,63.93
2011-10-24,67.849998
2011-10-25,67.849998
2011-10-26,66.470001
2011-10-27,72.0
2011-10-28,71.900002
2011-10-31,68.050003
2011-11-01,63.830002
2011-11-02,62.759997999999996
2011-11-03,69.150002
2011-11-04,67.5
2011-11-07,68.050003
2011-11-08,69.610001
2011-11-09,63.549999
2011-11-10,63.790001000000004
2011-11-11,65.800003
2011-11-14,63.18
2011-11-15,64.199997
2011-11-16,61.619999
2011-11-17,57.360001000000004
2011-11-18,57.0
2011-11-21,53.049999
2011-11-22,53.950001
2011-11-23,60.200001
2011-11-25,63.400002
2011-11-28,67.900002
2011-11-29,67.800003
2011-11-30,71.599998
2011-12-01,70.040001
2011-12-02,69.889999
2011-12-05,69.889999
2011-12-06,69.889999
2011-12-07,73.699997
2011-12-08,70.699997
2011-12-09,69.900002
2011-12-12,67.099998
2011-12-13,63.25
2011-12-14,62.599998
2011-12-15,62.599998
2011-12-16,62.580002
2011-12-19,61.240002000000004
2011-12-20,68.290001
2011-12-21,68.599998
2011-12-22,67.949997
2011-12-23,69.849998
2011-12-27,69.849998
2011-12-28,69.849998
2011-12-29,69.800003
2011-12-30,70.699997
2012-01-03,70.699997
2012-01-04,70.699997
2012-01-05,69.139999
2012-01-06,68.150002
2012-01-09,68.150002
2012-01-10,71.699997
2012-01-11,71.5
2012-01-12,74.510002
2012-01-13,73.059998
2012-01-17,77.5
2012-01-18,78.599998
2012-01-19,79.099998
2012-01-20,80.209999
2012-01-23,82.440002
2012-01-24,79.43
2012-01-25,78.160004
2012-01-26,81.41999799999999
2012-01-27,81.150002
2012-01-30,79.849998
2012-01-31,79.849998
2012-02-01,79.849998
2012-02-02,84.400002
2012-02-03,85.050003
2012-02-06,84.91999799999999
2012-02-07,84.699997
2012-02-08,87.050003
2012-02-09,90.0
2012-02-10,86.900002
2012-02-13,88.360001
2012-02-14,86.0
2012-02-15,87.43
2012-02-16,88.900002
2012-02-17,89.769997
2012-02-21,92.339996
2012-02-22,91.290001
2012-02-23,91.620003
2012-02-24,93.339996
2012-02-27,93.910004
2012-02-28,92.550003
2012-02-29,92.550003
2012-03-01,92.650002
2012-03-02,92.650002
2012-03-05,89.599998
2012-03-06,84.099998
2012-03-07,87.599998
2012-03-08,93.08000200000001
2012-03-09,91.75
2012-03-12,92.050003
2012-03-13,94.129997
2012-03-14,90.0
2012-03-15,91.800003
2012-03-16,92.449997
2012-03-19,91.349998
2012-03-20,88.150002
2012-03-21,89.699997
2012-03-22,88.980003
2012-03-23,88.980003
2012-03-26,94.470001
2012-03-27,94.41999799999999
2012-03-28,91.389999
2012-03-29,90.349998
2012-03-30,93.040001
2012-04-02,93.040001
2012-04-03,92.779999
2012-04-04,88.550003
2012-04-05,88.349998
2012-04-09,87.220001
2012-04-10,83.629997
2012-04-11,86.839996
2012-04-12,90.93
2012-04-13,87.599998
2012-04-16,89.220001
2012-04-17,91.650002
2012-04-18,88.839996
2012-04-19,88.699997
2012-04-20,89.650002
2012-04-23,87.059998
2012-04-24,87.050003
2012-04-25,90.989998
2012-04-26,89.099998
2012-04-27,90.589996
2012-04-30,88.860001
2012-05-01,89.75
2012-05-02,89.199997
2012-05-03,90.639999
2012-05-04,87.66999799999999
2012-05-07,88.07
2012-05-08,84.860001
2012-05-09,84.650002
2012-05-10,80.16999799999999
2012-05-11,79.099998
2012-05-14,76.150002
2012-05-15,73.110001
2012-05-16,73.0
2012-05-17,70.489998
2012-05-18,71.370003
2012-05-21,72.709999
2012-05-22,73.550003
2012-05-23,69.910004
2012-05-24,69.440002
2012-05-25,66.589996
2012-05-29,66.589996
2012-05-30,67.050003
2012-05-31,65.199997
2012-06-01,63.419998
2012-06-04,63.860001000000004
2012-06-05,64.82
2012-06-06,67.010002
2012-06-07,71.139999
2012-06-08,69.440002
2012-06-11,68.629997
2012-06-12,66.25
2012-06-13,65.400002
2012-06-14,63.82
2012-06-15,67.230003
2012-06-18,67.989998
2012-06-19,69.699997
2012-06-20,68.160004
2012-06-21,66.349998
2012-06-22,65.150002
2012-06-25,62.0
2012-06-26,62.0
2012-06-27,60.099998
2012-06-28,59.34
2012-06-29,65.160004
2012-07-02,66.589996
2012-07-03,69.279999
2012-07-05,66.620003
2012-07-06,72.82
2012-07-09,73.129997
2012-07-10,72.43
2012-07-11,70.25
2012-07-12,69.199997
2012-07-13,72.510002
2012-07-16,72.150002
2012-07-17,71.089996
2012-07-18,71.089996
2012-07-19,71.599998
2012-07-20,70.41999799999999
2012-07-23,66.470001
2012-07-24,68.160004
2012-07-25,69.25
2012-07-26,71.75
2012-07-27,74.459999
2012-07-30,72.900002
2012-07-31,73.25
2012-08-01,78.949997
2012-08-02,75.75
2012-08-03,79.349998
2012-08-06,80.690002
2012-08-07,79.25
2012-08-08,80.540001
2012-08-09,80.540001
2012-08-10,81.91999799999999
2012-08-13,82.400002
2012-08-14,82.389999
2012-08-15,83.650002
2012-08-16,85.360001
2012-08-17,85.720001
2012-08-20,84.18
2012-08-21,87.0
2012-08-22,87.599998
2012-08-23,87.970001
2012-08-24,87.029999
2012-08-27,86.089996
2012-08-28,86.449997
2012-08-29,86.349998
2012-08-30,83.010002
2012-08-31,85.779999
2012-09-04,85.110001
2012-09-05,85.650002
2012-09-06,88.779999
2012-09-07,90.489998
2012-09-10,90.489998
2012-09-11,91.099998
2012-09-12,94.660004
2012-09-13,96.559998
2012-09-14,99.349998
2012-09-17,97.510002
2012-09-18,94.0
2012-09-19,95.790001
2012-09-20,94.449997
2012-09-21,96.25
2012-09-24,93.099998
2012-09-25,93.650002
2012-09-26,93.650002
2012-09-27,95.709999
2012-09-28,95.709999
2012-10-01,94.349998
2012-10-02,94.309998
2012-10-03,95.650002
2012-10-04,96.5
2012-10-05,98.599998
2012-10-08,98.089996
2012-10-09,97.610001
2012-10-10,95.440002
2012-10-11,95.660004
2012-10-12,95.660004
2012-10-15,95.75
2012-10-16,95.75
2012-10-17,99.019997
2012-10-18,95.349998
2012-10-19,97.339996
2012-10-22,95.510002
2012-10-23,89.540001
2012-10-24,88.82
2012-10-25,91.5
2012-10-26,92.699997
2012-10-31,91.349998
2012-11-01,94.290001
2012-11-02,93.790001
2012-11-05,91.610001
2012-11-06,91.5
2012-11-07,89.120003
2012-11-08,93.809998
2012-11-09,93.599998
2012-11-12,95.110001
2012-11-13,93.91999799999999
2012-11-14,93.300003
2012-11-15,93.07
2012-11-16,91.010002
2012-11-19,92.82
2012-11-20,95.040001
2012-11-21,94.160004
2012-11-23,99.699997
2012-11-26,99.970001
2012-11-27,99.660004
2012-11-28,98.559998
2012-11-29,100.160004
2012-11-30,102.400002
2012-12-03,102.639999
2012-12-04,101.730003
2012-12-05,101.83000200000001
2012-12-06,104.260002
2012-12-07,104.25
2012-12-10,103.16999799999999
2012-12-11,105.199997
2012-12-12,106.720001
2012-12-13,105.970001
2012-12-14,107.370003
2012-12-17,107.25
2012-12-18,107.220001
2012-12-19,108.699997
2012-12-20,109.519997
2012-12-21,105.900002
2012-12-24,106.550003
2012-12-26,105.300003
2012-12-27,105.800003
2012-12-28,104.470001
2012-12-31,108.08000200000001
2013-01-02,109.129997
2013-01-03,109.639999
2013-01-04,107.790001
2013-01-07,107.110001
2013-01-08,106.260002
2013-01-09,102.540001
2013-01-10,105.150002
2013-01-11,105.309998
2013-01-14,104.540001
2013-01-15,105.099998
2013-01-16,106.629997
2013-01-17,108.900002
2013-01-18,109.07
2013-01-22,108.139999
2013-01-23,106.540001
2013-01-24,109.43
2013-01-25,113.540001
2013-01-28,112.699997
2013-01-29,114.040001
2013-01-30,114.41999799999999
2013-01-31,113.779999
2013-02-01,118.25
2013-02-04,116.25
2013-02-05,115.5
2013-02-06,114.279999
2013-02-07,112.900002
2013-02-08,113.959999
2013-02-11,113.449997
2013-02-12,114.18
2013-02-13,115.540001
2013-02-14,113.379997
2013-02-15,112.459999
2013-02-19,115.510002
2013-02-20,112.019997
2013-02-21,108.33000200000001
2013-02-22,110.849998
2013-02-25,105.540001
2013-02-26,105.540001
2013-02-27,107.349998
2013-02-28,101.949997
2013-03-01,99.620003
2013-03-04,97.449997
2013-03-05,102.75
2013-03-06,100.529999
2013-03-07,100.690002
2013-03-08,100.300003
2013-03-11,100.860001
2013-03-12,102.41999799999999
2013-03-13,100.400002
2013-03-14,100.650002
2013-03-15,102.0
2013-03-18,101.800003
2013-03-19,98.900002
2013-03-20,98.800003
2013-03-21,95.120003
2013-03-22,95.940002
2013-03-25,91.849998
2013-03-26,91.300003
2013-03-27,88.900002
2013-03-28,91.099998
2013-04-01,91.480003
2013-04-02,90.41999799999999
2013-04-03,89.949997
2013-04-04,90.760002
2013-04-05,88.949997
2013-04-08,89.150002
2013-04-09,89.989998
2013-04-10,90.650002
2013-04-11,91.379997
2013-04-12,89.650002
2013-04-15,85.650002
2013-04-16,86.82
2013-04-17,84.900002
2013-04-18,84.339996
2013-04-19,86.839996
2013-04-22,86.400002
2013-04-23,90.0
2013-04-24,90.25
2013-04-25,92.230003
2013-04-26,93.5
2013-04-29,92.83000200000001
2013-04-30,94.0
2013-05-01,93.010002
2013-05-02,92.470001
2013-05-03,95.260002
2013-05-06,95.599998
2013-05-07,96.75
2013-05-08,98.800003
2013-05-09,97.389999
2013-05-10,96.199997
2013-05-13,96.029999
2013-05-14,94.690002
2013-05-15,100.0
2013-05-16,99.150002
2013-05-17,102.910004
2013-05-20,101.300003
2013-05-21,100.849998
2013-05-22,101.089996
2013-05-23,100.0
2013-05-24,100.059998
2013-05-28,101.410004
2013-05-29,100.400002
2013-05-30,103.5
2013-05-31,102.949997
2013-06-03,102.160004
2013-06-04,102.93
2013-06-05,100.910004
2013-06-06,102.68
2013-06-07,102.900002
2013-06-10,102.32
2013-06-11,102.32
2013-06-12,102.32
2013-06-13,100.269997
2013-06-14,98.75
2013-06-17,99.400002
2013-06-18,101.510002
2013-06-19,98.800003
2013-06-20,94.800003
2013-06-21,91.68
2013-06-24,90.449997
2013-06-25,91.68
2013-06-26,91.75
2013-06-27,92.900002
2013-06-28,92.0
2013-07-01,94.25
2013-07-02,92.510002
2013-07-03,91.690002
2013-07-05,91.699997
2013-07-08,93.449997
2013-07-09,95.199997
2013-07-10,96.0
2013-07-11,99.699997
2013-07-12,99.550003
2013-07-15,99.199997
2013-07-16,101.199997
2013-07-17,101.18
2013-07-18,100.699997
2013-07-19,100.970001
2013-07-22,101.629997
2013-07-23,100.360001
2013-07-24,101.239998
2013-07-25,101.260002
2013-07-26,100.949997
2013-07-29,100.0
2013-07-30,100.199997
2013-07-31,100.650002
2013-08-01,100.360001
2013-08-02,102.459999
2013-08-05,101.629997
2013-08-06,99.449997
2013-08-07,98.010002
2013-08-08,99.050003
2013-08-09,100.300003
2013-08-12,102.029999
2013-08-13,102.110001
2013-08-14,103.709999
2013-08-15,103.279999
2013-08-16,104.5
2013-08-19,105.019997
2013-08-20,105.279999
2013-08-21,105.050003
2013-08-22,106.480003
2013-08-23,108.5
2013-08-26,106.489998
2013-08-27,103.0
2013-08-28,101.349998
2013-08-29,100.690002
2013-08-30,100.709999
2013-09-03,103.849998
2013-09-04,105.25
2013-09-05,104.389999
2013-09-06,104.980003
2013-09-09,105.629997
2013-09-10,111.400002
2013-09-11,111.400002
2013-09-12,111.459999
2013-09-13,111.91999799999999
2013-09-16,113.949997
2013-09-17,112.199997
2013-09-18,115.650002
2013-09-19,113.91999799999999
2013-09-20,113.629997
2013-09-23,114.190002
2013-09-24,111.699997
2013-09-25,113.190002
2013-09-26,112.309998
2013-09-27,112.459999
2013-09-30,111.239998
2013-10-01,112.230003
2013-10-02,112.019997
2013-10-03,109.25
2013-10-04,109.25
2013-10-07,107.68
2013-10-08,109.08000200000001
2013-10-09,110.25
2013-10-10,114.279999
2013-10-11,114.059998
2013-10-14,114.339996
2013-10-15,113.120003
2013-10-16,113.120003
2013-10-17,115.550003
2013-10-18,116.25
2013-10-21,115.660004
2013-10-22,116.199997
2013-10-23,115.470001
2013-10-24,116.400002
2013-10-25,115.68
2013-10-28,115.160004
2013-10-29,114.510002
2013-10-30,114.860001
2013-10-31,113.5
2013-11-01,112.050003
2013-11-04,113.57
2013-11-05,109.75
2013-11-06,110.129997
2013-11-07,108.129997
2013-11-08,110.550003
2013-11-11,110.660004
2013-11-12,107.0
2013-11-13,109.07
2013-11-14,108.650002
2013-11-15,109.209999
2013-11-18,111.339996
2013-11-19,111.0
2013-11-20,109.599998
2013-11-21,109.599998
2013-11-22,109.449997
2013-11-25,112.730003
2013-11-26,112.959999
2013-11-27,112.629997
2013-11-29,114.339996
2013-12-02,114.029999
2013-12-03,110.25
2013-12-04,109.940002
2013-12-05,109.550003
2013-12-06,109.699997
2013-12-09,108.809998
2013-12-10,108.529999
2013-12-11,107.699997
2013-12-12,107.800003
2013-12-13,107.5
2013-12-16,109.08000200000001
2013-12-17,108.610001
2013-12-18,110.739998
2013-12-19,108.83000200000001
2013-12-20,110.349998
2013-12-23,110.849998
2013-12-24,113.389999
2013-12-26,114.160004
2013-12-27,114.779999
2013-12-30,115.75
2013-12-31,116.849998
2014-01-02,115.199997
2014-01-03,114.339996
2014-01-06,114.290001
2014-01-07,113.449997
2014-01-08,109.099998
2014-01-09,108.5
2014-01-10,109.860001
2014-01-13,108.82
2014-01-14,110.970001
2014-01-15,109.050003
2014-01-16,108.07
2014-01-17,108.599998
2014-01-21,106.980003
2014-01-22,106.389999
2014-01-23,105.529999
2014-01-24,103.150002
2014-01-27,103.68
2014-01-28,107.870003
2014-01-29,108.559998
2014-01-30,107.800003
2014-01-31,106.050003
2014-02-03,105.599998
2014-02-04,103.93
2014-02-05,105.959999
2014-02-06,107.239998
2014-02-07,107.410004
2014-02-10,106.900002
2014-02-11,107.910004
2014-02-12,109.209999
2014-02-13,110.650002
2014-02-14,111.5
2014-02-18,111.709999
2014-02-19,112.5
2014-02-20,112.5
2014-02-21,111.760002
2014-02-24,112.800003
2014-02-25,112.650002
2014-02-26,110.459999
2014-02-27,108.550003
2014-02-28,108.599998
2014-03-03,106.150002
2014-03-04,111.360001
2014-03-05,111.779999
2014-03-06,114.41999799999999
2014-03-07,113.639999
2014-03-10,112.57
2014-03-11,112.239998
2014-03-12,109.25
2014-03-13,106.629997
2014-03-14,106.699997
2014-03-17,106.699997
2014-03-18,106.699997
2014-03-19,108.41999799999999
2014-03-20,110.449997
2014-03-21,109.709999
2014-03-24,109.739998
2014-03-25,110.470001
2014-03-26,110.660004
2014-03-27,110.860001
2014-03-28,112.029999
2014-03-31,112.029999
2014-04-01,113.989998
2014-04-02,112.610001
2014-04-03,112.120003
2014-04-04,110.75
2014-04-07,110.459999
2014-04-08,108.230003
2014-04-09,108.160004
2014-04-10,108.57
2014-04-11,108.059998
2014-04-14,106.510002
2014-04-15,105.860001
2014-04-16,106.209999
2014-04-17,106.5
2014-04-21,106.019997
2014-04-22,108.410004
2014-04-23,109.980003
2014-04-24,109.980003
2014-04-25,109.459999
2014-04-28,108.660004
2014-04-29,110.150002
2014-04-30,110.910004
2014-05-01,111.050003
2014-05-02,110.099998
2014-05-05,109.900002
2014-05-06,111.449997
2014-05-07,107.25
2014-05-08,104.360001
2014-05-09,104.360001
2014-05-12,103.790001
2014-05-13,105.75
2014-05-14,102.0
2014-05-15,103.16999799999999
2014-05-16,101.0
2014-05-19,100.5
2014-05-20,101.849998
2014-05-21,100.610001
2014-05-22,102.059998
2014-05-23,102.16999799999999
2014-05-27,101.139999
2014-05-28,100.860001
2014-05-29,100.860001
2014-05-30,102.0
2014-06-02,101.43
2014-06-03,101.43
2014-06-04,101.760002
2014-06-05,102.16999799999999
2014-06-06,104.849998
2014-06-09,104.849998
2014-06-10,103.0
2014-06-11,103.0
2014-06-12,100.849998
2014-06-13,101.309998
2014-06-16,101.309998
2014-06-17,101.309998
2014-06-18,101.220001
2014-06-19,99.379997
2014-06-20,98.410004
2014-06-23,99.360001
2014-06-24,98.510002
2014-06-25,98.349998
2014-06-26,99.300003
2014-06-27,97.059998
2014-06-30,97.529999
2014-07-01,99.470001
2014-07-02,101.139999
2014-07-03,100.400002
2014-07-07,100.040001
2014-07-08,95.839996
2014-07-09,95.43
2014-07-10,95.099998
2014-07-11,93.849998
2014-07-14,95.800003
2014-07-15,94.889999
2014-07-16,94.75
2014-07-17,93.529999
2014-07-18,94.040001
2014-07-21,93.809998
2014-07-22,94.279999
2014-07-23,94.16999799999999
2014-07-24,95.699997
2014-07-25,94.91999799999999
2014-07-28,95.18
2014-07-29,94.849998
2014-07-30,94.199997
2014-07-31,92.629997
2014-08-01,70.5
2014-08-04,68.260002
2014-08-05,70.440002
2014-08-06,72.790001
2014-08-07,75.599998
2014-08-08,75.220001
2014-08-11,75.410004
2014-08-12,74.66999799999999
2014-08-13,74.66999799999999
2014-08-14,74.68
2014-08-15,73.699997
2014-08-18,74.940002
2014-08-19,74.550003
2014-08-20,73.83000200000001
2014-08-21,74.190002
2014-08-22,73.559998
2014-08-25,74.959999
2014-08-26,75.389999
2014-08-27,76.059998
2014-08-28,75.029999
2014-08-29,75.16999799999999
2014-09-02,73.33000200000001
2014-09-03,74.739998
2014-09-04,72.790001
2014-09-05,73.040001
2014-09-08,73.230003
2014-09-09,74.0
2014-09-10,73.910004
2014-09-11,73.739998
2014-09-12,73.980003
2014-09-15,73.82
2014-09-16,74.010002
2014-09-17,74.480003
2014-09-18,74.550003
2014-09-19,71.400002
2014-09-22,70.400002
2014-09-23,68.980003
2014-09-24,69.190002
2014-09-25,66.959999
2014-09-26,68.190002
2014-09-29,67.43
2014-09-30,66.620003
2014-10-01,65.0
2014-10-02,63.669998
2014-10-03,63.610001000000004
2014-10-06,64.599998
2014-10-07,64.410004
2014-10-08,64.279999
2014-10-09,61.5
2014-10-10,59.060001
2014-10-13,60.009997999999996
2014-10-14,60.400002
2014-10-15,60.349998
2014-10-16,60.349998
2014-10-17,61.939999
2014-10-20,61.709998999999996
2014-10-21,62.259997999999996
2014-10-22,61.650002
2014-10-23,62.299999
2014-10-24,62.209998999999996
2014-10-27,61.549999
2014-10-28,61.459998999999996
2014-10-29,61.759997999999996
2014-10-30,61.209998999999996
2014-10-31,61.490002000000004
2014-11-03,61.990002000000004
2014-11-04,61.619999
2014-11-05,62.0
2014-11-06,62.369999
2014-11-07,63.119999
2014-11-10,62.59
2014-11-11,62.34
2014-11-12,62.220001
2014-11-13,61.380001
2014-11-14,68.400002
2014-11-17,67.0
2014-11-18,68.599998
2014-11-19,67.0
2014-11-20,64.0
2014-11-21,65.41999799999999
2014-11-24,65.16999799999999
2014-11-25,65.599998
2014-11-26,68.379997
2014-11-28,70.629997
2014-12-01,72.879997
2014-12-02,72.0
2014-12-03,72.260002
2014-12-04,72.309998
2014-12-05,72.989998
2014-12-08,71.949997
2014-12-09,71.599998
2014-12-10,70.0
2014-12-11,67.639999
2014-12-12,65.190002
2014-12-15,63.700001
2014-12-16,64.32
2014-12-17,64.199997
2014-12-18,66.519997
2014-12-19,66.470001
2014-12-22,65.709999
2014-12-23,67.040001
2014-12-24,66.900002
2014-12-26,67.75
2014-12-29,67.25
2014-12-30,67.5
2014-12-31,66.610001
2015-01-02,65.800003
2015-01-05,61.950001
2015-01-06,62.799999
2015-01-07,62.75
2015-01-08,65.279999
2015-01-09,65.0
2015-01-12,67.050003
2015-01-13,67.760002
2015-01-14,68.849998
2015-01-15,70.050003
2015-01-16,68.940002
2015-01-20,69.889999
2015-01-21,70.160004
2015-01-22,71.900002
2015-01-23,70.620003
2015-01-26,70.0
2015-01-27,69.089996
2015-01-28,68.82
2015-01-29,70.760002
2015-01-30,72.260002
2015-02-02,72.910004
2015-02-03,74.870003
2015-02-04,73.470001
2015-02-05,74.66999799999999
2015-02-06,73.709999
2015-02-09,73.370003
2015-02-10,73.809998
2015-02-11,73.43
2015-02-12,75.360001
2015-02-13,75.360001
2015-02-17,74.099998
2015-02-18,74.839996
2015-02-19,75.040001
2015-02-20,75.870003
2015-02-23,75.190002
2015-02-24,76.019997
2015-02-25,75.160004
2015-02-26,74.690002
2015-02-27,74.690002
2015-03-02,74.470001
2015-03-03,74.209999
2015-03-04,72.769997
2015-03-05,76.83000200000001
2015-03-06,76.639999
2015-03-09,77.309998
2015-03-10,75.389999
2015-03-11,77.82
2015-03-12,77.66999799999999
2015-03-13,76.599998
2015-03-16,77.57
2015-03-17,76.010002
2015-03-18,76.360001
2015-03-19,76.25
2015-03-20,78.739998
2015-03-23,78.709999
2015-03-24,79.410004
2015-03-25,79.730003
2015-03-26,78.739998
2015-03-27,79.239998
2015-03-30,80.550003
2015-03-31,79.309998
2015-04-01,79.690002
2015-04-02,80.57
2015-04-06,81.0
2015-04-07,80.839996
2015-04-08,80.099998
2015-04-09,79.970001
2015-04-10,79.970001
2015-04-13,78.300003
2015-04-14,79.150002
2015-04-15,79.050003
2015-04-16,78.239998
2015-04-17,76.68
2015-04-20,78.900002
2015-04-21,78.900002
2015-04-22,78.400002
2015-04-23,79.860001
2015-04-24,77.910004
2015-04-27,81.0
2015-04-28,81.0
2015-04-29,78.610001
2015-04-30,81.43
2015-05-01,80.300003
2015-05-04,83.099998
2015-05-05,81.129997
2015-05-06,79.610001
2015-05-07,78.690002
2015-05-08,81.190002
2015-05-11,79.480003
2015-05-12,78.639999
2015-05-13,78.599998
2015-05-14,80.209999
2015-05-15,79.120003
2015-05-18,78.860001
2015-05-19,78.510002
2015-05-20,78.160004
2015-05-21,77.93
2015-05-22,77.400002
2015-05-26,76.08000200000001
2015-05-27,77.239998
2015-05-28,76.459999
2015-05-29,74.279999
2015-06-01,74.66999799999999
2015-06-02,75.769997
2015-06-03,76.33000200000001
2015-06-04,74.58000200000001
2015-06-05,73.300003
2015-06-08,73.110001
2015-06-09,72.480003
2015-06-10,76.940002
2015-06-11,73.989998
2015-06-12,73.349998
2015-06-15,72.910004
2015-06-16,72.58000200000001
2015-06-17,72.660004
2015-06-18,75.540001
2015-06-19,73.5
2015-06-22,76.449997
2015-06-23,75.410004
2015-06-24,74.309998
2015-06-25,74.160004
2015-06-26,74.620003
2015-06-29,72.550003
2015-06-30,72.32
2015-07-01,72.050003
2015-07-02,72.050003
2015-07-06,69.650002
2015-07-07,69.75
2015-07-08,68.900002
2015-07-09,70.25
2015-07-10,74.25
2015-07-13,75.139999
2015-07-14,75.139999
2015-07-15,74.82
2015-07-16,75.040001
2015-07-17,74.800003
2015-07-20,76.519997
2015-07-21,76.07
2015-07-22,74.839996
2015-07-23,74.449997
2015-07-24,73.769997
2015-07-27,72.279999
2015-07-28,73.220001
2015-07-29,73.43
2015-07-30,72.58000200000001
2015-07-31,77.849998
2015-08-03,78.33000200000001
2015-08-04,79.129997
2015-08-05,79.43
2015-08-06,79.489998
2015-08-07,80.300003
2015-08-10,81.43
2015-08-11,80.449997
2015-08-12,79.279999
2015-08-13,79.199997
2015-08-14,78.650002
2015-08-17,78.43
2015-08-18,77.43
2015-08-19,76.040001
2015-08-20,74.360001
2015-08-21,72.629997
2015-08-24,70.199997
2015-08-25,70.360001
2015-08-26,70.510002
2015-08-27,71.220001
2015-08-28,71.07
2015-08-31,70.339996
2015-09-01,68.860001
2015-09-02,68.83000200000001
2015-09-03,69.379997
2015-09-04,67.480003
2015-09-08,69.760002
2015-09-09,70.110001
2015-09-10,70.269997
2015-09-11,70.040001
2015-09-14,69.760002
2015-09-15,70.5
2015-09-16,70.5
