Date,RCII
2004-10-25,23.559998999999998
2004-10-26,24.23
2004-10-27,24.0
2004-10-28,23.889999
2004-10-29,23.99
2004-11-01,23.969998999999998
2004-11-02,24.08
2004-11-03,24.290001
2004-11-04,24.42
2004-11-05,24.719998999999998
2004-11-08,25.02
2004-11-09,25.059998999999998
2004-11-10,25.280001000000002
2004-11-11,25.5
2004-11-12,26.129998999999998
2004-11-15,26.209999
2004-11-16,25.33
2004-11-17,25.6
2004-11-18,25.530001000000002
2004-11-19,25.309998999999998
2004-11-22,25.41
2004-11-23,26.01
2004-11-24,26.219998999999998
2004-11-26,25.93
2004-11-29,25.700001
2004-11-30,25.49
2004-12-01,25.799999
2004-12-02,25.57
2004-12-03,25.0
2004-12-06,25.0
2004-12-07,24.870001000000002
2004-12-08,25.15
2004-12-09,25.02
2004-12-10,25.07
2004-12-13,25.01
2004-12-14,25.67
2004-12-15,25.870001000000002
2004-12-16,25.52
2004-12-17,25.700001
2004-12-20,25.17
2004-12-21,25.549999
2004-12-22,26.01
2004-12-23,25.98
2004-12-27,25.700001
2004-12-28,26.209999
2004-12-29,26.51
2004-12-30,26.48
2004-12-31,26.5
2005-01-03,26.6
2005-01-04,26.809998999999998
2005-01-05,27.0
2005-01-06,27.049999
2005-01-07,26.530001000000002
2005-01-10,27.049999
2005-01-11,26.75
2005-01-12,26.450001
2005-01-13,26.0
2005-01-14,26.389999
2005-01-18,26.33
2005-01-19,26.27
2005-01-20,26.049999
2005-01-21,25.860001
2005-01-24,25.450001
2005-01-25,25.25
2005-01-26,24.969998999999998
2005-01-27,25.07
2005-01-28,24.459999
2005-01-31,24.49
2005-02-01,24.549999
2005-02-02,24.540001
2005-02-03,24.35
2005-02-04,24.25
2005-02-07,25.629998999999998
2005-02-08,25.1
2005-02-09,25.0
2005-02-10,25.26
2005-02-11,25.860001
2005-02-14,25.709999
2005-02-15,25.9
2005-02-16,25.98
2005-02-17,25.83
2005-02-18,25.879998999999998
2005-02-22,25.629998999999998
2005-02-23,25.639999
2005-02-24,25.59
2005-02-25,25.870001000000002
2005-02-28,25.950001
2005-03-01,26.33
2005-03-02,26.129998999999998
2005-03-03,26.629998999999998
2005-03-04,26.280001000000002
2005-03-07,26.32
2005-03-08,26.5
2005-03-09,26.24
2005-03-10,26.73
2005-03-11,26.530001000000002
2005-03-14,27.07
2005-03-15,27.459999
2005-03-16,27.5
2005-03-17,27.219998999999998
2005-03-18,27.17
2005-03-21,27.290001
2005-03-22,27.280001000000002
2005-03-23,27.5
2005-03-24,27.25
2005-03-28,27.360001
2005-03-29,27.629998999999998
2005-03-30,27.709999
2005-03-31,27.309998999999998
2005-04-01,26.91
2005-04-04,27.120001000000002
2005-04-05,27.559998999999998
2005-04-06,27.469998999999998
2005-04-07,27.629998999999998
2005-04-08,27.309998999999998
2005-04-11,27.07
2005-04-12,27.24
2005-04-13,27.25
2005-04-14,26.76
2005-04-15,26.41
2005-04-18,26.129998999999998
2005-04-19,26.219998999999998
2005-04-20,25.639999
2005-04-21,26.0
2005-04-22,25.780001000000002
2005-04-25,26.1
2005-04-26,25.639999
2005-04-27,25.469998999999998
2005-04-28,24.120001000000002
2005-04-29,24.040001
2005-05-02,24.1
2005-05-03,23.67
2005-05-04,24.02
2005-05-05,23.84
2005-05-06,23.799999
2005-05-09,24.040001
2005-05-10,23.75
2005-05-11,23.91
2005-05-12,23.76
2005-05-13,23.27
2005-05-16,23.01
2005-05-17,23.360001
2005-05-18,23.620001000000002
2005-05-19,23.639999
2005-05-20,24.07
2005-05-23,24.25
2005-05-24,23.559998999999998
2005-05-25,23.77
2005-05-26,23.77
2005-05-27,23.74
2005-05-31,23.66
2005-06-01,23.48
2005-06-02,23.52
2005-06-03,23.540001
2005-06-06,23.629998999999998
2005-06-07,23.549999
2005-06-08,23.41
2005-06-09,23.75
2005-06-10,23.860001
2005-06-13,23.9
2005-06-14,23.85
2005-06-15,23.950001
2005-06-16,23.9
2005-06-17,24.08
2005-06-20,23.639999
2005-06-21,23.709999
2005-06-22,23.309998999999998
2005-06-23,23.5
2005-06-24,23.360001
2005-06-27,22.9
2005-06-28,23.01
2005-06-29,22.99
2005-06-30,23.290001
2005-07-01,23.18
2005-07-05,23.370001000000002
2005-07-06,23.26
2005-07-07,23.02
2005-07-08,23.15
2005-07-11,23.4
2005-07-12,24.0
2005-07-13,24.030001000000002
2005-07-14,23.98
2005-07-15,24.25
2005-07-18,23.84
2005-07-19,24.02
2005-07-20,24.08
2005-07-21,23.91
2005-07-22,24.0
2005-07-25,23.33
2005-07-26,21.99
2005-07-27,21.17
2005-07-28,20.969998999999998
2005-07-29,21.09
2005-08-01,20.82
2005-08-02,20.690001000000002
2005-08-03,20.719998999999998
2005-08-04,20.6
2005-08-05,20.68
2005-08-08,20.66
2005-08-09,20.66
2005-08-10,20.67
2005-08-11,20.610001
2005-08-12,20.530001000000002
2005-08-15,20.41
2005-08-16,20.27
2005-08-17,20.1
2005-08-18,20.110001
2005-08-19,20.07
2005-08-22,20.120001000000002
2005-08-23,20.120001000000002
2005-08-24,20.09
2005-08-25,20.16
2005-08-26,20.040001
2005-08-29,20.040001
2005-08-30,20.030001000000002
2005-08-31,20.200001
2005-09-01,20.02
2005-09-02,19.73
2005-09-06,19.58
2005-09-07,18.9
2005-09-08,18.85
2005-09-09,19.24
2005-09-12,19.809998999999998
2005-09-13,19.65
2005-09-14,19.49
2005-09-15,20.209999
2005-09-16,20.190001000000002
2005-09-19,20.24
2005-09-20,20.1
2005-09-21,19.969998999999998
2005-09-22,20.0
2005-09-23,20.139999
2005-09-26,20.030001000000002
2005-09-27,19.790001
2005-09-28,19.1
2005-09-29,19.309998999999998
2005-09-30,19.309998999999998
2005-10-03,19.15
2005-10-04,19.040001
2005-10-05,18.870001000000002
2005-10-06,18.42
2005-10-07,18.42
2005-10-10,18.370001000000002
2005-10-11,17.969998999999998
2005-10-12,17.709999
2005-10-13,17.620001000000002
2005-10-14,17.51
2005-10-17,16.34
2005-10-18,16.01
2005-10-19,16.18
2005-10-20,15.85
2005-10-21,16.15
2005-10-24,16.32
2005-10-25,18.280001000000002
2005-10-26,17.6
2005-10-27,17.459999
2005-10-28,17.700001
2005-10-31,18.02
2005-11-01,18.110001
2005-11-02,18.41
2005-11-03,18.98
2005-11-04,18.82
2005-11-07,19.24
2005-11-08,18.940001000000002
2005-11-09,19.040001
2005-11-10,18.790001
2005-11-11,19.02
2005-11-14,19.209999
2005-11-15,19.15
2005-11-16,19.190001000000002
2005-11-17,19.24
2005-11-18,19.139999
2005-11-21,19.030001000000002
2005-11-22,19.26
2005-11-23,19.34
2005-11-25,19.49
2005-11-28,19.5
2005-11-29,19.42
2005-11-30,19.549999
2005-12-01,19.91
2005-12-02,19.99
2005-12-05,20.059998999999998
2005-12-06,20.0
2005-12-07,19.450001
2005-12-08,19.309998999999998
2005-12-09,19.379998999999998
2005-12-12,19.25
2005-12-13,19.32
2005-12-14,19.25
2005-12-15,19.18
2005-12-16,18.950001
2005-12-19,18.66
2005-12-20,18.76
2005-12-21,18.799999
2005-12-22,18.82
2005-12-23,19.0
2005-12-27,18.610001
2005-12-28,18.629998999999998
2005-12-29,18.629998999999998
2005-12-30,18.860001
2006-01-03,18.860001
2006-01-04,18.68
2006-01-05,18.9
2006-01-06,18.950001
2006-01-09,19.17
2006-01-10,19.469998999999998
2006-01-11,19.969998999999998
2006-01-12,19.959999
2006-01-13,20.27
2006-01-17,20.049999
2006-01-18,20.0
2006-01-19,20.17
2006-01-20,20.309998999999998
2006-01-23,20.43
2006-01-24,20.68
2006-01-25,20.309998999999998
2006-01-26,20.629998999999998
2006-01-27,20.32
2006-01-30,20.309998999999998
2006-01-31,20.5
2006-02-01,20.42
2006-02-02,20.540001
2006-02-03,20.5
2006-02-06,20.57
2006-02-07,23.799999
2006-02-08,23.5
2006-02-09,22.99
2006-02-10,23.01
2006-02-13,22.6
2006-02-14,23.120001000000002
2006-02-15,23.15
2006-02-16,23.34
2006-02-17,23.129998999999998
2006-02-21,23.02
2006-02-22,23.27
2006-02-23,23.24
2006-02-24,23.24
2006-02-27,23.76
2006-02-28,23.34
2006-03-01,23.43
2006-03-02,23.700001
2006-03-03,23.74
2006-03-06,23.629998999999998
2006-03-07,23.610001
2006-03-08,23.870001000000002
2006-03-09,23.799999
2006-03-10,24.51
2006-03-13,25.76
2006-03-14,26.01
2006-03-15,24.290001
2006-03-16,23.32
2006-03-17,23.99
2006-03-20,24.0
2006-03-21,24.1
2006-03-22,24.24
2006-03-23,24.969998999999998
2006-03-24,24.99
2006-03-27,24.91
2006-03-28,24.959999
2006-03-29,25.120001000000002
2006-03-30,25.549999
2006-03-31,25.559998999999998
2006-04-03,25.610001
2006-04-04,26.1
2006-04-05,26.299999
2006-04-06,26.32
2006-04-07,26.01
2006-04-10,26.5
2006-04-11,26.540001
2006-04-12,26.5
2006-04-13,26.799999
2006-04-17,26.41
2006-04-18,26.4
2006-04-19,26.450001
2006-04-20,26.4
2006-04-21,25.889999
2006-04-24,25.459999
2006-04-25,26.700001
2006-04-26,27.1
2006-04-27,27.82
2006-04-28,27.620001000000002
2006-05-01,28.08
2006-05-02,28.01
2006-05-03,27.969998999999998
2006-05-04,27.73
2006-05-05,28.18
2006-05-08,27.92
2006-05-09,28.02
2006-05-10,27.700001
2006-05-11,28.0
2006-05-12,27.0
2006-05-15,27.18
2006-05-16,26.51
2006-05-17,25.27
2006-05-18,25.379998999999998
2006-05-19,25.42
2006-05-22,25.389999
2006-05-23,24.51
2006-05-24,24.17
2006-05-25,24.610001
2006-05-26,24.67
2006-05-30,24.1
2006-05-31,23.780001000000002
2006-06-01,24.620001000000002
2006-06-02,24.75
2006-06-05,24.440001000000002
2006-06-06,24.18
2006-06-07,24.51
2006-06-08,23.52
2006-06-09,23.889999
2006-06-12,23.360001
2006-06-13,23.08
2006-06-14,23.25
2006-06-15,24.98
2006-06-16,25.02
2006-06-19,24.26
2006-06-20,24.48
2006-06-21,25.17
2006-06-22,24.690001000000002
2006-06-23,24.83
2006-06-26,25.280001000000002
2006-06-27,25.07
2006-06-28,24.780001000000002
2006-06-29,25.799999
2006-06-30,24.860001
2006-07-03,25.33
2006-07-05,24.030001000000002
2006-07-06,24.629998999999998
2006-07-07,24.58
2006-07-10,24.74
2006-07-11,24.66
2006-07-12,23.709999
2006-07-13,23.610001
2006-07-14,23.540001
2006-07-17,23.68
2006-07-18,23.6
2006-07-19,24.08
2006-07-20,22.950001
2006-07-21,22.450001
2006-07-24,23.01
2006-07-25,27.25
2006-07-26,26.16
2006-07-27,25.860001
2006-07-28,27.09
2006-07-31,26.93
2006-08-01,26.07
2006-08-02,26.66
2006-08-03,27.280001000000002
2006-08-04,27.07
2006-08-07,26.99
2006-08-08,27.889999
2006-08-09,26.469998999999998
2006-08-10,27.09
2006-08-11,26.950001
2006-08-14,26.34
2006-08-15,26.450001
2006-08-16,26.950001
2006-08-17,26.76
2006-08-18,26.73
2006-08-21,26.58
2006-08-22,26.4
2006-08-23,26.709999
2006-08-24,26.4
2006-08-25,26.41
2006-08-28,26.690001000000002
2006-08-29,27.209999
2006-08-30,27.42
2006-08-31,27.1
2006-09-01,27.48
2006-09-05,27.75
2006-09-06,27.08
2006-09-07,26.639999
2006-09-08,26.690001000000002
2006-09-11,27.059998999999998
2006-09-12,27.93
2006-09-13,28.51
2006-09-14,28.450001
2006-09-15,27.98
2006-09-18,27.469998999999998
2006-09-19,27.25
2006-09-20,28.110001
2006-09-21,27.67
2006-09-22,27.34
2006-09-25,28.48
2006-09-26,28.25
2006-09-27,29.01
2006-09-28,29.52
2006-09-29,29.290001
2006-10-02,28.9
2006-10-03,29.139999
2006-10-04,29.9
2006-10-05,30.01
2006-10-06,29.32
2006-10-09,29.23
2006-10-10,29.26
2006-10-11,28.66
2006-10-12,29.0
2006-10-13,28.67
2006-10-16,28.629998999999998
2006-10-17,28.25
2006-10-18,29.129998999999998
2006-10-19,30.0
2006-10-20,29.049999
2006-10-23,29.16
2006-10-24,29.35
2006-10-25,29.790001
2006-10-26,30.41
2006-10-27,29.98
2006-10-30,30.219998999999998
2006-10-31,28.76
2006-11-01,27.709999
2006-11-02,27.379998999999998
2006-11-03,27.16
2006-11-06,27.690001000000002
2006-11-07,27.57
2006-11-08,27.959999
2006-11-09,28.280001000000002
2006-11-10,28.85
2006-11-13,28.780001000000002
2006-11-14,29.440001000000002
2006-11-15,30.059998999999998
2006-11-16,29.07
2006-11-17,29.08
2006-11-20,29.0
2006-11-21,28.09
2006-11-22,27.889999
2006-11-24,27.700001
2006-11-27,27.049999
2006-11-28,27.030001000000002
2006-11-29,27.549999
2006-11-30,27.360001
2006-12-01,27.110001
2006-12-04,28.309998999999998
2006-12-05,28.75
2006-12-06,28.879998999999998
2006-12-07,28.9
2006-12-08,28.9
2006-12-11,29.34
2006-12-12,28.870001000000002
2006-12-13,28.969998999999998
2006-12-14,29.280001000000002
2006-12-15,28.91
2006-12-18,28.83
2006-12-19,28.700001
2006-12-20,28.76
2006-12-21,28.76
2006-12-22,29.17
2006-12-26,29.48
2006-12-27,29.889999
2006-12-28,29.32
2006-12-29,29.51
2007-01-03,29.33
2007-01-04,29.67
2007-01-05,28.889999
2007-01-08,28.719998999999998
2007-01-09,29.17
2007-01-10,28.879998999999998
2007-01-11,29.41
2007-01-12,29.25
2007-01-16,29.07
2007-01-17,28.860001
2007-01-18,29.040001
2007-01-19,29.34
2007-01-22,28.67
2007-01-23,29.01
2007-01-24,29.280001000000002
2007-01-25,28.469998999999998
2007-01-26,28.15
2007-01-29,28.790001
2007-01-30,28.809998999999998
2007-01-31,29.459999
2007-02-01,30.75
2007-02-02,30.76
2007-02-05,30.34
2007-02-06,30.469998999999998
2007-02-07,30.629998999999998
2007-02-08,31.09
2007-02-09,30.34
2007-02-12,30.209999
2007-02-13,30.42
2007-02-14,30.629998999999998
2007-02-15,30.950001
2007-02-16,30.6
2007-02-20,30.6
2007-02-21,30.16
2007-02-22,30.01
2007-02-23,30.35
2007-02-26,30.15
2007-02-27,28.379998999999998
2007-02-28,28.32
2007-03-01,28.92
2007-03-02,28.030001000000002
2007-03-05,27.450001
2007-03-06,28.0
2007-03-07,27.549999
2007-03-08,27.68
2007-03-09,27.9
2007-03-12,28.059998999999998
2007-03-13,26.610001
2007-03-14,26.32
2007-03-15,26.860001
2007-03-16,27.02
2007-03-19,27.67
2007-03-20,28.139999
2007-03-21,28.309998999999998
2007-03-22,28.129998999999998
2007-03-23,28.32
2007-03-26,28.09
2007-03-27,27.9
2007-03-28,27.440001000000002
2007-03-29,27.26
2007-03-30,27.98
2007-04-02,27.98
2007-04-03,27.940001000000002
2007-04-04,27.719998999999998
2007-04-05,27.700001
2007-04-09,27.41
2007-04-10,28.440001000000002
2007-04-11,28.33
2007-04-12,28.15
2007-04-13,27.67
2007-04-16,28.27
2007-04-17,28.200001
2007-04-18,28.389999
2007-04-19,28.200001
2007-04-20,28.799999
2007-04-23,28.49
2007-04-24,28.219998999999998
2007-04-25,28.74
2007-04-26,29.01
2007-04-27,28.57
2007-04-30,27.84
2007-05-01,27.209999
2007-05-02,27.02
2007-05-03,27.66
2007-05-04,28.02
2007-05-07,28.309998999999998
2007-05-08,27.99
2007-05-09,28.219998999999998
2007-05-10,27.52
2007-05-11,28.08
2007-05-14,27.059998999999998
2007-05-15,26.969998999999998
2007-05-16,27.0
2007-05-17,27.129998999999998
2007-05-18,27.57
2007-05-21,27.610001
2007-05-22,27.15
2007-05-23,26.93
2007-05-24,26.879998999999998
2007-05-25,26.799999
2007-05-29,26.709999
2007-05-30,27.07
2007-05-31,27.1
2007-06-01,27.35
2007-06-04,27.360001
2007-06-05,27.0
2007-06-06,26.719998999999998
2007-06-07,25.9
2007-06-08,26.530001000000002
2007-06-11,26.18
2007-06-12,26.049999
2007-06-13,26.73
2007-06-14,26.700001
2007-06-15,26.940001000000002
2007-06-18,26.940001000000002
2007-06-19,27.129998999999998
2007-06-20,27.07
2007-06-21,26.790001
2007-06-22,26.33
2007-06-25,25.969998999999998
2007-06-26,26.02
2007-06-27,26.440001000000002
2007-06-28,26.200001
2007-06-29,26.23
2007-07-02,26.799999
2007-07-03,26.9
2007-07-05,26.870001000000002
2007-07-06,26.809998999999998
2007-07-09,26.559998999999998
2007-07-10,26.0
2007-07-11,26.309998999999998
2007-07-12,27.040001
2007-07-13,27.059998999999998
2007-07-16,26.889999
2007-07-17,26.889999
2007-07-18,26.07
2007-07-19,26.200001
2007-07-20,25.889999
2007-07-23,25.58
2007-07-24,24.65
2007-07-25,25.09
2007-07-26,24.42
2007-07-27,23.99
2007-07-30,24.120001000000002
2007-07-31,19.41
2007-08-01,18.620001000000002
2007-08-02,18.209999
2007-08-03,17.23
2007-08-06,17.610001
2007-08-07,19.1
2007-08-08,20.24
2007-08-09,21.209999
2007-08-10,20.0
2007-08-13,19.370001000000002
2007-08-14,18.85
2007-08-15,18.74
2007-08-16,18.530001000000002
2007-08-17,18.969998999999998
2007-08-20,19.190001000000002
2007-08-21,19.360001
2007-08-22,19.969998999999998
2007-08-23,19.440001000000002
2007-08-24,19.450001
2007-08-27,19.290001
2007-08-28,18.77
2007-08-29,19.18
2007-08-30,19.07
2007-08-31,19.219998999999998
2007-09-04,19.299999
2007-09-05,18.940001000000002
2007-09-06,18.799999
2007-09-07,18.42
2007-09-10,18.18
2007-09-11,18.280001000000002
2007-09-12,18.08
2007-09-13,18.23
2007-09-14,18.129998999999998
2007-09-17,17.85
2007-09-18,18.690001000000002
2007-09-19,18.690001000000002
2007-09-20,18.389999
2007-09-21,18.16
2007-09-24,17.68
2007-09-25,17.290001
2007-09-26,16.85
2007-09-27,17.120001000000002
2007-09-28,18.129998999999998
2007-10-01,18.59
2007-10-02,18.18
2007-10-03,17.66
2007-10-04,17.33
2007-10-05,18.23
2007-10-08,17.83
2007-10-09,18.190001000000002
2007-10-10,18.0
2007-10-11,17.790001
2007-10-12,17.860001
2007-10-15,17.34
2007-10-16,16.950001
2007-10-17,16.91
2007-10-18,16.799999
2007-10-19,15.95
2007-10-22,16.25
2007-10-23,16.1
2007-10-24,15.85
2007-10-25,15.79
2007-10-26,15.99
2007-10-29,16.299999
2007-10-30,16.08
2007-10-31,16.0
2007-11-01,15.29
2007-11-02,15.09
2007-11-05,14.8
2007-11-06,14.95
2007-11-07,14.41
2007-11-08,15.19
2007-11-09,14.92
2007-11-12,14.92
2007-11-13,15.37
2007-11-14,15.04
2007-11-15,14.95
2007-11-16,14.99
2007-11-19,13.65
2007-11-20,13.71
2007-11-21,13.57
2007-11-23,14.0
2007-11-26,13.17
2007-11-27,13.4
2007-11-28,14.15
2007-11-29,14.03
2007-11-30,14.16
2007-12-03,14.08
2007-12-04,14.7
2007-12-05,15.25
2007-12-06,16.01
2007-12-07,16.309998999999998
2007-12-10,16.290001
2007-12-11,15.48
2007-12-12,15.73
2007-12-13,15.41
2007-12-14,14.96
2007-12-17,14.96
2007-12-18,15.21
2007-12-19,15.0
2007-12-20,14.93
2007-12-21,14.9
2007-12-24,15.27
2007-12-26,14.97
2007-12-27,14.48
2007-12-28,14.82
2007-12-31,14.52
2008-01-02,14.93
2008-01-03,14.11
2008-01-04,13.37
2008-01-07,13.75
2008-01-08,13.23
2008-01-09,12.98
2008-01-10,13.23
2008-01-11,12.57
2008-01-14,12.67
2008-01-15,12.23
2008-01-16,12.72
2008-01-17,12.58
2008-01-18,12.39
2008-01-22,12.72
2008-01-23,13.62
2008-01-24,13.63
2008-01-25,13.67
2008-01-28,14.45
2008-01-29,15.26
2008-01-30,15.6
2008-01-31,17.1
2008-02-01,17.15
2008-02-04,16.75
2008-02-05,17.77
2008-02-06,17.34
2008-02-07,18.58
2008-02-08,18.52
2008-02-11,18.85
2008-02-12,18.719998999999998
2008-02-13,18.879998999999998
2008-02-14,18.389999
2008-02-15,18.389999
2008-02-19,18.110001
2008-02-20,18.82
2008-02-21,17.92
2008-02-22,18.34
2008-02-25,18.799999
2008-02-26,19.16
2008-02-27,19.379998999999998
2008-02-28,18.200001
2008-02-29,17.15
2008-03-03,17.4
2008-03-04,17.34
2008-03-05,17.379998999999998
2008-03-06,16.309998999999998
2008-03-07,16.24
2008-03-10,15.75
2008-03-11,16.030001000000002
2008-03-12,16.059998999999998
2008-03-13,17.129998999999998
2008-03-14,16.42
2008-03-17,16.4
2008-03-18,17.33
2008-03-19,16.99
2008-03-20,18.99
2008-03-24,19.719998999999998
2008-03-25,19.25
2008-03-26,18.49
2008-03-27,18.0
2008-03-28,17.629998999999998
2008-03-31,18.35
2008-04-01,19.110001
2008-04-02,18.74
2008-04-03,18.66
2008-04-04,19.030001000000002
2008-04-07,18.6
2008-04-08,18.360001
2008-04-09,17.719998999999998
2008-04-10,17.85
2008-04-11,17.23
2008-04-14,17.389999
2008-04-15,18.030001000000002
2008-04-16,18.790001
2008-04-17,18.700001
2008-04-18,18.66
2008-04-21,19.08
2008-04-22,18.530001000000002
2008-04-23,19.35
2008-04-24,20.17
2008-04-25,19.940001000000002
2008-04-28,20.27
2008-04-29,22.620001000000002
2008-04-30,21.530001000000002
2008-05-01,22.67
2008-05-02,22.4
2008-05-05,22.02
2008-05-06,22.299999
2008-05-07,21.469998999999998
2008-05-08,21.559998999999998
2008-05-09,21.07
2008-05-12,22.139999
2008-05-13,22.120001000000002
2008-05-14,22.52
2008-05-15,22.58
2008-05-16,22.549999
2008-05-19,22.469998999999998
2008-05-20,22.0
2008-05-21,21.040001
2008-05-22,20.950001
2008-05-23,20.540001
2008-05-27,20.950001
2008-05-28,21.0
2008-05-29,21.43
2008-05-30,20.98
2008-06-02,20.68
2008-06-03,21.299999
2008-06-04,21.889999
2008-06-05,22.110001
2008-06-06,21.4
2008-06-09,20.82
2008-06-10,21.33
2008-06-11,21.08
2008-06-12,21.35
2008-06-13,21.67
2008-06-16,22.23
2008-06-17,22.059998999999998
2008-06-18,22.120001000000002
2008-06-19,22.99
2008-06-20,22.200001
2008-06-23,21.639999
2008-06-24,21.450001
2008-06-25,21.99
2008-06-26,21.040001
2008-06-27,20.74
2008-06-30,20.57
2008-07-01,21.190001000000002
2008-07-02,20.379998999999998
2008-07-03,20.360001
2008-07-07,21.049999
2008-07-08,22.52
2008-07-09,23.18
2008-07-10,23.040001
2008-07-11,23.129998999999998
2008-07-14,22.18
2008-07-15,21.76
2008-07-16,22.629998999999998
2008-07-17,24.030001000000002
2008-07-18,24.040001
2008-07-21,23.690001000000002
2008-07-22,24.200001
2008-07-23,24.4
2008-07-24,24.07
2008-07-25,23.93
2008-07-28,23.49
2008-07-29,21.530001000000002
2008-07-30,22.02
2008-07-31,21.200001
2008-08-01,21.299999
2008-08-04,21.17
2008-08-05,21.99
2008-08-06,22.370001000000002
2008-08-07,22.24
2008-08-08,22.83
2008-08-11,23.940001000000002
2008-08-12,23.809998999999998
2008-08-13,23.809998999999998
2008-08-14,24.1
2008-08-15,24.049999
2008-08-18,23.23
2008-08-19,22.719998999999998
2008-08-20,22.91
2008-08-21,22.82
2008-08-22,23.139999
2008-08-25,22.5
2008-08-26,22.6
2008-08-27,22.85
2008-08-28,23.01
2008-08-29,22.66
2008-09-02,22.639999
2008-09-03,22.700001
2008-09-04,22.25
2008-09-05,22.559998999999998
2008-09-08,23.629998999999998
2008-09-09,22.889999
2008-09-10,23.41
2008-09-11,22.799999
2008-09-12,23.16
2008-09-15,22.59
2008-09-16,23.42
2008-09-17,22.41
2008-09-18,23.809998999999998
2008-09-19,24.07
2008-09-22,22.6
2008-09-23,22.6
2008-09-24,22.35
2008-09-25,23.16
2008-09-26,23.780001000000002
2008-09-29,22.700001
2008-09-30,22.280001000000002
2008-10-01,22.200001
2008-10-02,21.08
2008-10-03,20.559998999999998
2008-10-06,19.629998999999998
2008-10-07,18.700001
2008-10-08,17.57
2008-10-09,16.92
2008-10-10,17.76
2008-10-13,19.49
2008-10-14,19.299999
2008-10-15,18.440001000000002
2008-10-16,19.6
2008-10-17,19.24
2008-10-20,19.32
2008-10-21,18.24
2008-10-22,16.549999
2008-10-23,16.16
2008-10-24,15.75
2008-10-27,15.49
2008-10-28,12.04
2008-10-29,13.21
2008-10-30,14.12
2008-10-31,14.6
2008-11-03,14.77
2008-11-04,14.9
2008-11-05,14.07
2008-11-06,12.88
2008-11-07,13.38
2008-11-10,12.78
2008-11-11,12.74
2008-11-12,12.41
2008-11-13,13.84
2008-11-14,13.37
2008-11-17,12.88
2008-11-18,13.13
2008-11-19,12.1
2008-11-20,12.09
2008-11-21,13.1
2008-11-24,14.41
2008-11-25,14.65
2008-11-26,15.91
2008-11-28,16.41
2008-12-01,14.54
2008-12-02,15.0
2008-12-03,15.47
2008-12-04,14.81
2008-12-05,14.95
2008-12-08,15.3
2008-12-09,14.68
2008-12-10,15.43
2008-12-11,14.46
2008-12-12,15.36
2008-12-15,14.28
2008-12-16,15.1
2008-12-17,15.43
2008-12-18,15.36
2008-12-19,17.0
2008-12-22,15.97
2008-12-23,16.120001000000002
2008-12-24,16.440001000000002
2008-12-26,16.379998999999998
2008-12-29,16.219998999999998
2008-12-30,16.860001
2008-12-31,17.65
2009-01-02,17.65
2009-01-05,17.719998999999998
2009-01-06,18.639999
2009-01-07,17.6
2009-01-08,17.690001000000002
2009-01-09,16.92
2009-01-12,16.6
2009-01-13,17.09
2009-01-14,15.83
2009-01-15,16.110001
2009-01-16,16.030001000000002
2009-01-20,15.0
2009-01-21,15.0
2009-01-22,15.02
2009-01-23,14.91
2009-01-26,15.23
2009-01-27,15.91
2009-01-28,16.35
2009-01-29,15.37
2009-01-30,14.85
2009-02-02,15.14
2009-02-03,17.01
2009-02-04,17.709999
2009-02-05,18.41
2009-02-06,18.709999
2009-02-09,19.120001000000002
2009-02-10,18.110001
2009-02-11,18.690001000000002
2009-02-12,18.99
2009-02-13,18.58
2009-02-17,18.24
2009-02-18,18.25
2009-02-19,18.16
2009-02-20,17.93
2009-02-23,17.360001
2009-02-24,17.969998999999998
2009-02-25,17.41
2009-02-26,17.0
2009-02-27,17.52
2009-03-02,16.85
2009-03-03,17.219998999999998
2009-03-04,18.02
2009-03-05,17.57
2009-03-06,16.9
2009-03-09,16.82
2009-03-10,17.959999
2009-03-11,18.219998999999998
2009-03-12,19.040001
2009-03-13,18.879998999999998
2009-03-16,18.299999
2009-03-17,18.93
2009-03-18,18.66
2009-03-19,18.049999
2009-03-20,17.77
2009-03-23,18.870001000000002
2009-03-24,18.690001000000002
2009-03-25,18.639999
2009-03-26,20.120001000000002
2009-03-27,19.969998999999998
2009-03-30,19.290001
2009-03-31,19.370001000000002
2009-04-01,19.66
2009-04-02,20.43
2009-04-03,20.84
2009-04-06,20.65
2009-04-07,20.73
2009-04-08,21.27
2009-04-09,21.469998999999998
2009-04-13,21.290001
2009-04-14,20.860001
2009-04-15,21.110001
2009-04-16,21.530001000000002
2009-04-17,22.049999
2009-04-20,21.209999
2009-04-21,22.110001
2009-04-22,22.26
2009-04-23,21.75
2009-04-24,21.790001
2009-04-27,21.690001000000002
2009-04-28,18.379998999999998
2009-04-29,18.57
2009-04-30,19.25
2009-05-01,19.139999
2009-05-04,19.620001000000002
2009-05-05,19.809998999999998
2009-05-06,19.67
2009-05-07,19.24
2009-05-08,19.709999
2009-05-11,19.25
2009-05-12,18.98
2009-05-13,18.0
2009-05-14,18.75
2009-05-15,18.59
2009-05-18,19.389999
2009-05-19,19.030001000000002
2009-05-20,18.68
2009-05-21,18.65
2009-05-22,18.620001000000002
2009-05-26,19.25
2009-05-27,19.110001
2009-05-28,19.09
2009-05-29,19.530001000000002
2009-06-01,19.700001
2009-06-02,20.129998999999998
2009-06-03,19.950001
2009-06-04,19.67
2009-06-05,19.99
2009-06-08,19.99
2009-06-09,19.92
