Date,FE
2007-03-01,62.630001
2007-03-02,61.650002
2007-03-05,61.200001
2007-03-06,61.950001
2007-03-07,61.889998999999996
2007-03-08,62.009997999999996
2007-03-09,62.27
2007-03-12,62.82
2007-03-13,61.82
2007-03-14,62.080002
2007-03-15,62.549999
2007-03-16,63.110001000000004
2007-03-19,63.529999
2007-03-20,64.860001
2007-03-21,65.68
2007-03-22,65.800003
2007-03-23,66.050003
2007-03-26,66.610001
2007-03-27,66.269997
2007-03-28,66.529999
2007-03-29,66.82
2007-03-30,66.239998
2007-04-02,67.809998
2007-04-03,67.75
2007-04-04,67.389999
2007-04-05,68.050003
2007-04-09,68.25
2007-04-10,68.309998
2007-04-11,68.160004
2007-04-12,67.019997
2007-04-13,66.989998
2007-04-16,67.5
2007-04-17,67.599998
2007-04-18,68.279999
2007-04-19,67.940002
2007-04-20,68.849998
2007-04-23,69.269997
2007-04-24,70.849998
2007-04-25,71.230003
2007-04-26,70.629997
2007-04-27,69.879997
2007-04-30,68.440002
2007-05-01,69.550003
2007-05-02,70.190002
2007-05-03,69.639999
2007-05-04,69.83000200000001
2007-05-07,71.519997
2007-05-08,71.139999
2007-05-09,71.110001
2007-05-10,70.239998
2007-05-11,70.83000200000001
2007-05-14,71.83000200000001
2007-05-15,71.68
2007-05-16,71.589996
2007-05-17,70.75
2007-05-18,71.18
2007-05-21,72.230003
2007-05-22,72.139999
2007-05-23,71.120003
2007-05-24,68.470001
2007-05-25,68.540001
2007-05-29,69.099998
2007-05-30,69.660004
2007-05-31,69.230003
2007-06-01,69.339996
2007-06-04,69.32
2007-06-05,67.720001
2007-06-06,67.349998
2007-06-07,64.730003
2007-06-08,65.529999
2007-06-11,65.16999799999999
2007-06-12,64.150002
2007-06-13,64.980003
2007-06-14,64.800003
2007-06-15,66.900002
2007-06-18,65.720001
2007-06-19,65.690002
2007-06-20,63.509997999999996
2007-06-21,64.489998
2007-06-22,63.57
2007-06-25,64.209999
2007-06-26,63.889998999999996
2007-06-27,64.790001
2007-06-28,64.239998
2007-06-29,64.730003
2007-07-02,66.43
2007-07-03,65.959999
2007-07-05,65.870003
2007-07-06,65.58000200000001
2007-07-09,65.589996
2007-07-10,64.66999799999999
2007-07-11,65.279999
2007-07-12,66.029999
2007-07-13,67.449997
2007-07-16,65.940002
2007-07-17,65.529999
2007-07-18,66.25
2007-07-19,68.099998
2007-07-20,66.639999
2007-07-23,67.089996
2007-07-24,64.099998
2007-07-25,63.48
2007-07-26,60.84
2007-07-27,60.439999
2007-07-30,60.220001
2007-07-31,60.75
2007-08-01,63.220001
2007-08-02,63.18
2007-08-03,59.889998999999996
2007-08-06,62.66
2007-08-07,64.540001
2007-08-08,64.260002
2007-08-09,61.360001000000004
2007-08-10,60.279999
2007-08-13,62.759997999999996
2007-08-14,61.560001
2007-08-15,60.759997999999996
2007-08-16,60.669998
2007-08-17,62.75
2007-08-20,62.34
2007-08-21,62.450001
2007-08-22,63.369999
2007-08-23,63.209998999999996
2007-08-24,63.330002
2007-08-27,60.939999
2007-08-28,59.580002
2007-08-29,61.220001
2007-08-30,61.009997999999996
2007-08-31,61.439999
2007-09-04,62.189999
2007-09-05,61.759997999999996
2007-09-06,62.639998999999996
2007-09-07,61.599998
2007-09-10,61.84
2007-09-11,62.240002000000004
2007-09-12,62.060001
2007-09-13,62.689999
2007-09-14,62.700001
2007-09-17,62.619999
2007-09-18,63.75
2007-09-19,65.220001
2007-09-20,64.440002
2007-09-21,64.709999
2007-09-24,64.389999
2007-09-25,65.110001
2007-09-26,65.800003
2007-09-27,64.949997
2007-09-28,63.34
2007-10-01,64.849998
2007-10-02,64.269997
2007-10-03,64.82
2007-10-04,66.459999
2007-10-05,66.889999
2007-10-08,66.589996
2007-10-09,67.099998
2007-10-10,66.839996
2007-10-11,68.099998
2007-10-12,68.389999
2007-10-15,67.230003
2007-10-16,67.120003
2007-10-17,66.709999
2007-10-18,66.690002
2007-10-19,65.510002
2007-10-22,65.650002
2007-10-23,65.370003
2007-10-24,66.08000200000001
2007-10-25,67.370003
2007-10-26,68.349998
2007-10-29,69.43
2007-10-30,68.709999
2007-10-31,69.699997
2007-11-01,68.75
2007-11-02,69.150002
2007-11-05,69.150002
2007-11-06,68.089996
2007-11-07,66.879997
2007-11-08,67.5
2007-11-09,67.529999
2007-11-12,66.779999
2007-11-13,67.33000200000001
2007-11-14,67.0
2007-11-15,67.32
2007-11-16,67.660004
2007-11-19,67.739998
2007-11-20,68.370003
2007-11-21,68.18
2007-11-23,67.870003
2007-11-26,67.66999799999999
2007-11-27,67.699997
2007-11-28,67.699997
2007-11-29,67.730003
2007-11-30,68.559998
2007-12-03,69.43
2007-12-04,70.699997
2007-12-05,72.110001
2007-12-06,72.91999799999999
2007-12-07,73.93
2007-12-10,73.93
2007-12-11,72.300003
2007-12-12,72.690002
2007-12-13,73.589996
2007-12-14,72.43
2007-12-17,72.220001
2007-12-18,73.849998
2007-12-19,73.800003
2007-12-20,73.75
2007-12-21,74.760002
2007-12-24,74.139999
2007-12-26,73.529999
2007-12-27,72.769997
2007-12-28,73.470001
2007-12-31,72.339996
2008-01-02,71.889999
2008-01-03,72.68
2008-01-04,74.32
2008-01-07,77.58000200000001
2008-01-08,75.370003
2008-01-09,76.089996
2008-01-10,77.839996
2008-01-11,76.870003
2008-01-14,76.93
2008-01-15,76.82
2008-01-16,75.809998
2008-01-17,72.459999
2008-01-18,71.730003
2008-01-22,68.57
2008-01-23,71.589996
2008-01-24,69.720001
2008-01-25,68.550003
2008-01-28,69.690002
2008-01-29,70.360001
2008-01-30,69.33000200000001
2008-01-31,71.220001
2008-02-01,72.389999
2008-02-04,73.489998
2008-02-05,69.970001
2008-02-06,70.129997
2008-02-07,70.470001
2008-02-08,69.970001
2008-02-11,70.25
2008-02-12,71.160004
2008-02-13,71.309998
2008-02-14,70.910004
2008-02-15,71.379997
2008-02-19,71.339996
2008-02-20,71.0
2008-02-21,69.660004
2008-02-22,70.400002
2008-02-25,71.230003
2008-02-26,71.220001
2008-02-27,69.699997
2008-02-28,69.940002
2008-02-29,67.589996
2008-03-03,67.370003
2008-03-04,69.440002
2008-03-05,70.440002
2008-03-06,68.889999
2008-03-07,68.41999799999999
2008-03-10,67.75
2008-03-11,69.970001
2008-03-12,69.309998
2008-03-13,68.239998
2008-03-14,67.730003
2008-03-17,68.190002
2008-03-18,70.07
2008-03-19,68.68
2008-03-20,69.519997
2008-03-24,68.910004
2008-03-25,68.599998
2008-03-26,68.120003
2008-03-27,68.349998
2008-03-28,67.879997
2008-03-31,68.620003
2008-04-01,71.220001
2008-04-02,71.940002
2008-04-03,71.82
2008-04-04,72.209999
2008-04-07,72.279999
2008-04-08,72.910004
2008-04-09,72.839996
2008-04-10,73.650002
2008-04-11,74.959999
2008-04-14,74.5
2008-04-15,74.199997
2008-04-16,75.400002
2008-04-17,75.41999799999999
2008-04-18,75.769997
2008-04-21,76.160004
2008-04-22,76.68
2008-04-23,77.510002
2008-04-24,76.730003
2008-04-25,76.900002
2008-04-28,76.260002
2008-04-29,75.870003
2008-04-30,75.639999
2008-05-01,76.709999
2008-05-02,79.019997
2008-05-05,77.190002
2008-05-06,76.790001
2008-05-07,75.610001
2008-05-08,75.910004
2008-05-09,75.989998
2008-05-12,76.470001
2008-05-13,75.949997
2008-05-14,77.010002
2008-05-15,76.33000200000001
2008-05-16,76.82
2008-05-19,78.029999
2008-05-20,78.839996
2008-05-21,78.720001
2008-05-22,78.879997
2008-05-23,77.760002
2008-05-27,78.050003
2008-05-28,78.849998
2008-05-29,79.699997
2008-05-30,78.709999
2008-06-02,78.059998
2008-06-03,77.760002
2008-06-04,78.540001
2008-06-05,78.949997
2008-06-06,76.83000200000001
2008-06-09,77.900002
2008-06-10,78.57
2008-06-11,77.519997
2008-06-12,78.230003
2008-06-13,79.790001
2008-06-16,79.760002
2008-06-17,79.610001
2008-06-18,79.540001
2008-06-19,81.58000200000001
2008-06-20,80.940002
2008-06-23,81.800003
2008-06-24,82.300003
2008-06-25,82.519997
2008-06-26,80.099998
2008-06-27,80.010002
2008-06-30,82.33000200000001
2008-07-01,82.629997
2008-07-02,81.57
2008-07-03,81.790001
2008-07-07,81.0
2008-07-08,81.050003
2008-07-09,82.699997
2008-07-10,82.879997
2008-07-11,83.209999
2008-07-14,82.410004
2008-07-15,81.959999
2008-07-16,79.0
2008-07-17,76.989998
2008-07-18,76.690002
2008-07-21,77.730003
2008-07-22,77.379997
2008-07-23,73.910004
2008-07-24,73.529999
2008-07-25,72.220001
2008-07-28,72.349998
2008-07-29,72.879997
2008-07-30,73.989998
2008-07-31,73.550003
2008-08-01,71.489998
2008-08-04,68.949997
2008-08-05,68.43
2008-08-06,68.940002
2008-08-07,68.860001
2008-08-08,69.760002
2008-08-11,70.370003
2008-08-12,68.269997
2008-08-13,70.059998
2008-08-14,70.339996
2008-08-15,71.510002
2008-08-18,71.589996
2008-08-19,72.0
2008-08-20,72.58000200000001
2008-08-21,73.389999
2008-08-22,73.629997
2008-08-25,73.389999
2008-08-26,73.400002
2008-08-27,73.650002
2008-08-28,74.16999799999999
2008-08-29,72.639999
2008-09-02,71.269997
2008-09-03,69.08000200000001
2008-09-04,68.720001
2008-09-05,68.699997
2008-09-08,70.510002
2008-09-09,67.160004
2008-09-10,66.620003
2008-09-11,68.300003
2008-09-12,69.41999799999999
2008-09-15,67.029999
2008-09-16,67.519997
2008-09-17,63.080002
2008-09-18,66.58000200000001
2008-09-19,68.93
2008-09-22,65.870003
2008-09-23,66.18
2008-09-24,66.519997
2008-09-25,68.980003
2008-09-26,68.639999
2008-09-29,66.790001
2008-09-30,66.989998
2008-10-01,64.989998
2008-10-02,61.709998999999996
2008-10-03,61.009997999999996
2008-10-06,56.66
2008-10-07,54.5
2008-10-08,53.0
2008-10-09,50.619999
2008-10-10,45.450001
2008-10-13,53.490002000000004
2008-10-14,53.630001
2008-10-15,48.169998
2008-10-16,49.209998999999996
2008-10-17,49.990002000000004
2008-10-20,54.77
2008-10-21,53.299999
2008-10-22,49.330002
2008-10-23,51.549999
2008-10-24,49.18
2008-10-27,46.279999
2008-10-28,52.509997999999996
2008-10-29,51.669998
2008-10-30,54.810001
2008-10-31,52.16
2008-11-03,53.209998999999996
2008-11-04,57.16
2008-11-05,53.34
2008-11-06,53.43
2008-11-07,54.740002000000004
2008-11-10,52.98
2008-11-11,53.049999
2008-11-12,52.139998999999996
2008-11-13,55.669998
2008-11-14,52.75
2008-11-17,53.580002
2008-11-18,54.0
2008-11-19,53.119999
2008-11-20,51.310001
2008-11-21,56.82
2008-11-24,56.27
2008-11-25,57.48
2008-11-26,57.490002000000004
2008-11-28,58.580002
2008-12-01,54.880001
2008-12-02,56.0
2008-12-03,56.959998999999996
2008-12-04,53.849998
2008-12-05,54.59
2008-12-08,55.84
2008-12-09,54.27
2008-12-10,54.849998
2008-12-11,54.669998
2008-12-12,54.130001
2008-12-15,53.09
2008-12-16,54.110001000000004
2008-12-17,52.490002000000004
2008-12-18,52.419998
2008-12-19,49.98
2008-12-22,49.09
2008-12-23,45.98
2008-12-24,45.919998
2008-12-26,45.93
2008-12-29,46.630001
2008-12-30,47.509997999999996
2008-12-31,48.580002
2009-01-02,49.66
2009-01-05,51.779999
2009-01-06,51.25
2009-01-07,48.509997999999996
2009-01-08,47.759997999999996
2009-01-09,48.900002
2009-01-12,48.68
2009-01-13,47.849998
2009-01-14,48.080002
2009-01-15,49.0
2009-01-16,50.029999
2009-01-20,49.09
2009-01-21,49.950001
2009-01-22,50.5
2009-01-23,49.57
2009-01-26,51.639998999999996
2009-01-27,51.59
2009-01-28,52.110001000000004
2009-01-29,52.57
2009-01-30,49.990002000000004
2009-02-02,50.810001
2009-02-03,51.580002
2009-02-04,50.970001
2009-02-05,51.950001
2009-02-06,52.959998999999996
2009-02-09,52.810001
2009-02-10,51.740002000000004
2009-02-11,51.560001
2009-02-12,51.75
2009-02-13,51.360001000000004
2009-02-17,48.0
2009-02-18,47.23
2009-02-19,48.220001
2009-02-20,47.389998999999996
2009-02-23,45.43
2009-02-24,48.02
2009-02-25,45.779999
2009-02-26,43.5
2009-02-27,42.560001
2009-03-02,40.52
2009-03-03,39.57
2009-03-04,39.860001000000004
2009-03-05,37.610001000000004
2009-03-06,37.540001000000004
2009-03-09,37.049999
2009-03-10,37.880001
2009-03-11,37.189999
2009-03-12,36.919998
2009-03-13,35.790001000000004
2009-03-16,37.209998999999996
2009-03-17,37.599998
2009-03-18,38.360001000000004
2009-03-19,38.639998999999996
2009-03-20,39.650002
2009-03-23,40.189999
2009-03-24,39.360001000000004
2009-03-25,39.790001000000004
2009-03-26,40.860001000000004
2009-03-27,40.299999
2009-03-30,38.77
2009-03-31,38.599998
2009-04-01,38.759997999999996
2009-04-02,39.470001
2009-04-03,39.439999
2009-04-06,38.630001
2009-04-07,38.48
2009-04-08,39.91
2009-04-09,40.209998999999996
2009-04-13,39.57
2009-04-14,38.580002
2009-04-15,39.580002
2009-04-16,40.419998
2009-04-17,40.16
2009-04-20,39.0
2009-04-21,39.41
2009-04-22,39.380001
2009-04-23,39.98
2009-04-24,40.040001000000004
2009-04-27,40.509997999999996
2009-04-28,40.099998
2009-04-29,40.490002000000004
2009-04-30,40.900002
2009-05-01,42.380001
2009-05-04,42.950001
2009-05-05,42.009997999999996
2009-05-06,41.470001
2009-05-07,41.84
2009-05-08,42.48
2009-05-11,41.669998
2009-05-12,42.18
2009-05-13,41.110001000000004
2009-05-14,40.34
2009-05-15,36.470001
2009-05-18,36.509997999999996
2009-05-19,37.32
2009-05-20,37.360001000000004
2009-05-21,37.189999
2009-05-22,37.0
2009-05-26,37.900002
2009-05-27,37.25
2009-05-28,37.77
2009-05-29,37.790001000000004
2009-06-01,39.32
2009-06-02,38.580002
2009-06-03,39.369999
2009-06-04,39.419998
2009-06-05,39.130001
2009-06-08,38.330002
2009-06-09,37.77
2009-06-10,38.18
2009-06-11,39.09
2009-06-12,40.48
2009-06-15,39.41
2009-06-16,39.220001
2009-06-17,38.669998
2009-06-18,39.209998999999996
2009-06-19,38.580002
2009-06-22,38.540001000000004
2009-06-23,38.029999
2009-06-24,38.369999
2009-06-25,39.490002000000004
2009-06-26,39.389998999999996
2009-06-29,39.52
2009-06-30,38.75
2009-07-01,39.330002
2009-07-02,37.689999
2009-07-06,38.080002
2009-07-07,37.66
2009-07-08,37.189999
2009-07-09,38.970001
2009-07-10,39.02
2009-07-13,39.779999
2009-07-14,40.259997999999996
2009-07-15,40.950001
2009-07-16,40.799999
2009-07-17,40.650002
2009-07-20,40.919998
2009-07-21,41.16
2009-07-22,40.73
2009-07-23,42.09
2009-07-24,42.82
2009-07-27,42.759997999999996
2009-07-28,41.66
2009-07-29,41.34
2009-07-30,41.599998
2009-07-31,41.200001
2009-08-03,41.900002
2009-08-04,41.490002000000004
2009-08-05,41.369999
2009-08-06,41.959998999999996
2009-08-07,42.869999
2009-08-10,43.040001000000004
2009-08-11,42.98
2009-08-12,43.389998999999996
2009-08-13,43.599998
2009-08-14,44.18
2009-08-17,43.529999
2009-08-18,43.689999
2009-08-19,43.98
2009-08-20,44.27
2009-08-21,45.380001
2009-08-24,45.650002
2009-08-25,45.290001000000004
2009-08-26,45.41
2009-08-27,45.610001000000004
2009-08-28,45.73
2009-08-31,45.130001
2009-09-01,45.009997999999996
2009-09-02,44.709998999999996
2009-09-03,45.459998999999996
2009-09-04,45.869999
2009-09-08,46.02
2009-09-09,46.330002
2009-09-10,46.599998
2009-09-11,45.91
2009-09-14,46.59
2009-09-15,46.830002
2009-09-16,47.759997999999996
2009-09-17,46.799999
2009-09-18,46.98
2009-09-21,47.049999
2009-09-22,47.130001
2009-09-23,46.860001000000004
2009-09-24,46.369999
2009-09-25,45.669998
2009-09-28,46.209998999999996
2009-09-29,46.150002
2009-09-30,45.720001
2009-10-01,44.720001
2009-10-02,44.790001000000004
2009-10-05,45.330002
2009-10-06,46.040001000000004
2009-10-07,45.25
2009-10-08,45.389998999999996
2009-10-09,45.810001
2009-10-12,46.049999
2009-10-13,46.380001
2009-10-14,46.5
2009-10-15,47.16
2009-10-16,47.130001
2009-10-19,47.34
2009-10-20,46.48
2009-10-21,46.459998999999996
2009-10-22,46.549999
2009-10-23,45.93
2009-10-26,44.990002000000004
2009-10-27,43.990002000000004
2009-10-28,43.669998
2009-10-29,44.360001000000004
2009-10-30,43.279999
2009-11-02,42.450001
2009-11-03,42.040001000000004
2009-11-04,42.0
2009-11-05,42.610001000000004
2009-11-06,42.389998999999996
2009-11-09,43.220001
2009-11-10,43.23
2009-11-11,42.810001
2009-11-12,41.639998999999996
2009-11-13,42.07
2009-11-16,42.57
2009-11-17,42.650002
2009-11-18,42.68
2009-11-19,42.049999
2009-11-20,41.950001
2009-11-23,42.110001000000004
2009-11-24,42.400002
2009-11-25,43.16
2009-11-27,42.610001000000004
2009-11-30,43.080002
2009-12-01,43.450001
2009-12-02,43.900002
2009-12-03,44.919998
2009-12-04,44.599998
2009-12-07,44.900002
2009-12-08,44.400002
2009-12-09,44.810001
2009-12-10,45.82
2009-12-11,46.689999
2009-12-14,47.279999
2009-12-15,47.240002000000004
2009-12-16,46.400002
2009-12-17,46.77
2009-12-18,46.869999
2009-12-21,47.18
2009-12-22,46.880001
2009-12-23,47.330002
2009-12-24,47.459998999999996
2009-12-28,47.310001
2009-12-29,47.299999
2009-12-30,47.490002000000004
2009-12-31,46.450001
2010-01-04,46.77
2010-01-05,46.25
2010-01-06,46.75
2010-01-07,46.049999
2010-01-08,45.810001
2010-01-11,46.610001000000004
2010-01-12,46.68
2010-01-13,46.950001
2010-01-14,46.869999
2010-01-15,46.689999
2010-01-19,47.029999
2010-01-20,46.369999
2010-01-21,45.139998999999996
2010-01-22,44.130001
2010-01-25,44.389998999999996
2010-01-26,44.610001000000004
2010-01-27,44.220001
2010-01-28,43.66
2010-01-29,43.619999
2010-02-01,43.75
2010-02-02,44.099998
2010-02-03,42.860001000000004
2010-02-04,41.919998
2010-02-05,41.549999
2010-02-08,40.990002000000004
2010-02-09,41.740002000000004
2010-02-10,41.459998999999996
2010-02-11,39.59
2010-02-12,39.189999
2010-02-16,39.209998999999996
2010-02-17,38.57
2010-02-18,38.799999
2010-02-19,39.700001
2010-02-22,39.740002000000004
2010-02-23,39.209998999999996
2010-02-24,39.119999
2010-02-25,39.07
2010-02-26,38.650002
2010-03-01,39.07
2010-03-02,39.32
2010-03-03,38.919998
2010-03-04,38.919998
2010-03-05,39.610001000000004
2010-03-08,39.509997999999996
2010-03-09,39.459998999999996
2010-03-10,39.759997999999996
2010-03-11,39.73
2010-03-12,39.450001
2010-03-15,39.689999
2010-03-16,39.849998
2010-03-17,39.990002000000004
2010-03-18,39.59
2010-03-19,39.779999
2010-03-22,39.880001
2010-03-23,40.439999
2010-03-24,40.27
2010-03-25,39.009997999999996
2010-03-26,38.790001000000004
2010-03-29,38.990002000000004
2010-03-30,38.880001
2010-03-31,39.09
2010-04-01,39.459998999999996
2010-04-05,39.52
2010-04-06,39.869999
2010-04-07,39.52
2010-04-08,39.450001
2010-04-09,39.57
2010-04-12,39.639998999999996
2010-04-13,39.25
2010-04-14,38.849998
2010-04-15,38.59
2010-04-16,37.849998
2010-04-19,37.540001000000004
2010-04-20,37.799999
2010-04-21,37.68
2010-04-22,37.34
2010-04-23,37.509997999999996
2010-04-26,37.32
2010-04-27,36.900002
2010-04-28,37.459998999999996
2010-04-29,37.400002
2010-04-30,37.869999
2010-05-03,37.849998
2010-05-04,37.07
2010-05-05,35.720001
2010-05-06,34.869999
2010-05-07,35.060001
2010-05-10,35.93
2010-05-11,35.869999
2010-05-12,36.439999
2010-05-13,36.759997999999996
2010-05-14,36.740002000000004
2010-05-17,36.549999
2010-05-18,35.919998
2010-05-19,35.73
2010-05-20,34.709998999999996
2010-05-21,34.880001
2010-05-24,34.650002
2010-05-25,34.380001
2010-05-26,34.43
2010-05-27,35.240002000000004
2010-05-28,35.209998999999996
2010-06-01,34.029999
2010-06-02,34.82
2010-06-03,35.57
2010-06-04,35.220001
2010-06-07,36.16
2010-06-08,36.470001
2010-06-09,36.119999
2010-06-10,37.0
2010-06-11,36.880001
2010-06-14,37.18
2010-06-15,37.869999
2010-06-16,37.93
2010-06-17,38.540001000000004
2010-06-18,38.470001
2010-06-21,37.75
2010-06-22,36.41
2010-06-23,36.099998
2010-06-24,36.07
2010-06-25,36.009997999999996
2010-06-28,36.27
2010-06-29,35.470001
2010-06-30,35.23
2010-07-01,34.959998999999996
2010-07-02,34.599998
2010-07-06,34.98
2010-07-07,36.029999
2010-07-08,36.41
2010-07-09,37.009997999999996
2010-07-12,37.259997999999996
2010-07-13,37.470001
2010-07-14,37.52
2010-07-15,37.57
2010-07-16,37.110001000000004
2010-07-19,37.650002
2010-07-20,37.939999
2010-07-21,37.849998
2010-07-22,38.43
2010-07-23,37.84
2010-07-26,37.869999
2010-07-27,38.810001
2010-07-28,38.73
2010-07-29,38.080002
2010-07-30,37.700001
2010-08-02,38.439999
2010-08-03,38.599998
2010-08-04,37.849998
2010-08-05,37.709998999999996
2010-08-06,37.52
2010-08-09,37.470001
2010-08-10,37.330002
2010-08-11,36.299999
2010-08-12,35.77
2010-08-13,36.240002000000004
2010-08-16,36.490002000000004
2010-08-17,37.060001
2010-08-18,36.869999
2010-08-19,36.169998
2010-08-20,35.84
2010-08-23,36.080002
2010-08-24,35.950001
2010-08-25,35.889998999999996
2010-08-26,35.82
2010-08-27,36.66
2010-08-30,36.330002
2010-08-31,36.529999
2010-09-01,37.450001
2010-09-02,37.459998999999996
2010-09-03,37.779999
2010-09-07,37.43
2010-09-08,37.369999
2010-09-09,37.599998
2010-09-10,37.400002
2010-09-13,37.34
2010-09-14,36.709998999999996
2010-09-15,36.529999
2010-09-16,36.240002000000004
2010-09-17,36.310001
2010-09-20,36.720001
2010-09-21,36.419998
2010-09-22,37.07
2010-09-23,37.389998999999996
2010-09-24,38.099998
2010-09-27,38.400002
2010-09-28,38.34
2010-09-29,38.540001000000004
2010-09-30,38.540001000000004
2010-10-01,38.889998999999996
2010-10-04,38.57
2010-10-05,38.82
2010-10-06,38.619999
2010-10-07,38.459998999999996
2010-10-08,38.470001
2010-10-11,38.439999
2010-10-12,38.349998
2010-10-13,38.889998999999996
2010-10-14,38.650002
2010-10-15,38.93
2010-10-18,39.43
2010-10-19,39.43
2010-10-20,39.669998
2010-10-21,39.330002
2010-10-22,37.52
2010-10-25,37.130001
2010-10-26,36.450001
2010-10-27,36.259997999999996
2010-10-28,36.169998
2010-10-29,36.32
2010-11-01,36.07
2010-11-02,36.849998
2010-11-03,35.869999
2010-11-04,35.950001
2010-11-05,35.889998999999996
2010-11-08,36.049999
2010-11-09,36.130001
2010-11-10,35.66
2010-11-11,35.700001
2010-11-12,35.369999
2010-11-15,35.490002000000004
2010-11-16,35.169998
2010-11-17,35.700001
2010-11-18,36.029999
2010-11-19,36.25
2010-11-22,35.950001
2010-11-23,35.400002
2010-11-24,35.349998
2010-11-26,35.23
2010-11-29,35.360001000000004
2010-11-30,35.110001000000004
2010-12-01,35.200001
2010-12-02,35.66
2010-12-03,35.630001
2010-12-06,35.450001
2010-12-07,35.560001
2010-12-08,35.650002
2010-12-09,35.599998
2010-12-10,35.650002
2010-12-13,35.73
2010-12-14,36.009997999999996
2010-12-15,35.84
2010-12-16,36.02
2010-12-17,36.279999
2010-12-20,36.5
2010-12-21,36.630001
2010-12-22,36.860001000000004
2010-12-23,37.040001000000004
2010-12-27,37.25
2010-12-28,37.369999
2010-12-29,37.299999
2010-12-30,37.25
2010-12-31,37.02
2011-01-03,37.66
2011-01-04,37.889998999999996
2011-01-05,38.02
2011-01-06,38.16
2011-01-07,38.25
2011-01-10,38.25
2011-01-11,38.07
2011-01-12,38.279999
2011-01-13,38.360001000000004
2011-01-14,38.599998
2011-01-18,38.759997999999996
2011-01-19,38.82
2011-01-20,39.400002
2011-01-21,39.57
2011-01-24,39.43
2011-01-25,38.98
2011-01-26,38.93
2011-01-27,39.490002000000004
2011-01-28,38.77
2011-01-31,39.119999
2011-02-01,39.740002000000004
2011-02-02,40.619999
2011-02-03,40.099998
2011-02-04,39.630001
2011-02-07,39.919998
2011-02-08,39.93
2011-02-09,39.93
2011-02-10,40.299999
2011-02-11,39.740002000000004
2011-02-14,38.990002000000004
2011-02-15,39.200001
2011-02-16,38.419998
2011-02-17,38.27
2011-02-18,37.900002
2011-02-22,38.209998999999996
2011-02-23,38.07
2011-02-24,38.16
2011-02-25,37.75
2011-02-28,38.299999
2011-03-01,37.57
2011-03-02,37.32
2011-03-03,37.110001000000004
2011-03-04,37.009997999999996
2011-03-07,37.27
2011-03-08,37.490002000000004
2011-03-09,38.669998
2011-03-10,38.32
2011-03-11,38.450001
2011-03-14,38.32
2011-03-15,37.23
2011-03-16,36.59
2011-03-17,36.560001
2011-03-18,36.52
2011-03-21,36.790001000000004
2011-03-22,36.810001
2011-03-23,36.709998999999996
2011-03-24,36.580002
2011-03-25,36.540001000000004
2011-03-28,36.25
2011-03-29,36.450001
2011-03-30,37.119999
2011-03-31,37.09
2011-04-01,37.25
2011-04-04,37.110001000000004
2011-04-05,36.77
2011-04-06,37.279999
2011-04-07,37.16
2011-04-08,37.130001
2011-04-11,36.759997999999996
2011-04-12,37.0
2011-04-13,37.720001
2011-04-14,38.110001000000004
2011-04-15,38.400002
2011-04-18,38.119999
2011-04-19,38.52
2011-04-20,38.889998999999996
2011-04-21,38.880001
2011-04-25,38.709998999999996
2011-04-26,39.380001
2011-04-27,39.610001000000004
2011-04-28,39.810001
2011-04-29,39.959998999999996
2011-05-02,39.619999
2011-05-03,42.02
2011-05-04,41.849998
2011-05-05,41.240002000000004
2011-05-06,41.580002
2011-05-09,41.580002
2011-05-10,42.82
2011-05-11,42.610001000000004
2011-05-12,43.560001
2011-05-13,42.529999
2011-05-16,44.48
2011-05-17,45.540001000000004
2011-05-18,44.869999
2011-05-19,44.799999
2011-05-20,44.759997999999996
2011-05-23,43.98
2011-05-24,44.439999
2011-05-25,44.57
2011-05-26,44.290001000000004
2011-05-27,44.349998
2011-05-31,44.619999
2011-06-01,44.0
2011-06-02,43.73
2011-06-03,43.669998
2011-06-06,43.330002
2011-06-07,43.360001000000004
2011-06-08,43.349998
2011-06-09,43.75
2011-06-10,43.209998999999996
2011-06-13,42.950001
2011-06-14,43.799999
2011-06-15,43.02
2011-06-16,43.41
2011-06-17,43.740002000000004
2011-06-20,44.16
2011-06-21,44.209998999999996
2011-06-22,43.900002
2011-06-23,43.299999
2011-06-24,43.049999
2011-06-27,43.25
2011-06-28,43.48
2011-06-29,43.950001
2011-06-30,44.150002
2011-07-01,44.630001
2011-07-05,44.09
2011-07-06,44.18
2011-07-07,44.66
2011-07-08,44.639998999999996
2011-07-11,44.080002
2011-07-12,43.900002
2011-07-13,43.73
2011-07-14,43.380001
2011-07-15,43.279999
2011-07-18,42.880001
2011-07-19,43.09
2011-07-20,43.43
2011-07-21,44.529999
2011-07-22,44.360001000000004
2011-07-25,45.34
2011-07-26,45.349998
2011-07-27,45.130001
2011-07-28,44.900002
2011-07-29,44.650002
2011-08-01,44.830002
2011-08-02,44.119999
2011-08-03,43.470001
2011-08-04,41.299999
2011-08-05,41.360001000000004
2011-08-08,39.189999
2011-08-09,40.830002
2011-08-10,39.689999
2011-08-11,41.810001
2011-08-12,41.310001
2011-08-15,42.77
2011-08-16,42.560001
2011-08-17,43.060001
2011-08-18,42.139998999999996
2011-08-19,41.75
2011-08-22,41.349998
2011-08-23,42.529999
2011-08-24,43.529999
2011-08-25,42.73
2011-08-26,42.529999
2011-08-29,43.580002
2011-08-30,43.849998
2011-08-31,44.25
2011-09-01,43.93
2011-09-02,43.02
