Date,UTSI
2014-08-14,2.85
2014-08-15,2.78
2014-08-18,2.91
2014-08-19,2.87
2014-08-20,2.85
2014-08-21,2.87
2014-08-22,2.98
2014-08-25,2.96
2014-08-26,2.96
2014-08-27,2.99
2014-08-28,3.0
2014-08-29,3.09
2014-09-02,3.07
2014-09-03,3.06
2014-09-04,3.2
2014-09-05,3.44
2014-09-08,3.44
2014-09-09,3.49
2014-09-10,3.5
2014-09-11,3.52
2014-09-12,3.43
2014-09-15,3.42
2014-09-16,3.23
2014-09-17,3.23
2014-09-18,3.32
2014-09-19,3.25
2014-09-22,3.09
2014-09-23,3.06
2014-09-24,3.03
2014-09-25,2.84
2014-09-26,2.92
2014-09-29,2.96
2014-09-30,3.05
2014-10-01,2.89
2014-10-02,2.84
2014-10-03,2.84
2014-10-06,2.77
2014-10-07,2.7
2014-10-08,2.75
2014-10-09,2.71
2014-10-10,2.71
2014-10-13,2.72
2014-10-14,2.73
2014-10-15,2.79
2014-10-16,2.9
2014-10-17,2.93
2014-10-20,2.94
2014-10-21,2.85
2014-10-22,2.89
2014-10-23,2.83
2014-10-24,2.79
2014-10-27,2.72
2014-10-28,2.67
2014-10-29,2.65
2014-10-30,2.68
2014-10-31,2.52
2014-11-03,2.56
2014-11-04,2.52
2014-11-05,2.6
2014-11-06,2.57
2014-11-07,2.56
2014-11-10,2.56
2014-11-11,2.54
2014-11-12,2.57
2014-11-13,2.54
2014-11-14,2.7
2014-11-17,2.57
2014-11-18,2.57
2014-11-19,2.5
2014-11-20,2.62
2014-11-21,2.66
2014-11-24,2.58
2014-11-25,2.62
2014-11-26,2.62
2014-11-28,2.7
2014-12-01,2.67
2014-12-02,2.65
2014-12-03,2.65
2014-12-04,2.61
2014-12-05,2.66
2014-12-08,2.62
2014-12-09,2.6
2014-12-10,2.57
2014-12-11,2.63
2014-12-12,2.55
2014-12-15,2.55
2014-12-16,2.57
2014-12-17,2.6
2014-12-18,2.61
2014-12-19,2.63
2014-12-22,2.58
2014-12-23,2.59
2014-12-24,2.67
2014-12-26,2.64
2014-12-29,2.7
2014-12-30,2.77
2014-12-31,2.83
2015-01-02,2.82
2015-01-05,2.84
2015-01-06,2.85
2015-01-07,2.9
2015-01-08,2.92
2015-01-09,3.01
2015-01-12,3.04
2015-01-13,3.06
2015-01-14,3.0
2015-01-15,2.98
2015-01-16,3.0
2015-01-20,2.99
2015-01-21,2.99
2015-01-22,2.99
2015-01-23,2.87
2015-01-26,2.87
2015-01-27,2.69
2015-01-28,2.68
2015-01-29,2.67
2015-01-30,2.6
2015-02-02,2.52
2015-02-03,2.65
2015-02-04,2.66
2015-02-05,2.7
2015-02-06,2.65
2015-02-09,2.69
2015-02-10,2.72
2015-02-11,2.71
2015-02-12,2.71
2015-02-13,2.76
2015-02-17,2.84
2015-02-18,2.82
2015-02-19,2.84
2015-02-20,2.81
2015-02-23,2.83
2015-02-24,2.87
2015-02-25,2.87
2015-02-26,2.85
2015-02-27,2.85
2015-03-02,2.86
2015-03-03,2.83
2015-03-04,2.77
2015-03-05,2.83
2015-03-06,2.8
2015-03-09,2.71
2015-03-10,2.74
2015-03-11,2.77
2015-03-12,2.81
2015-03-13,2.55
2015-03-16,2.49
2015-03-17,2.51
2015-03-18,2.63
2015-03-19,2.65
2015-03-20,2.65
2015-03-23,2.66
2015-03-24,2.63
2015-03-25,2.63
2015-03-26,2.57
2015-03-27,2.64
2015-03-30,2.7
2015-03-31,2.65
2015-04-01,2.69
2015-04-02,2.64
2015-04-06,2.64
2015-04-07,2.67
2015-04-08,2.7
2015-04-09,2.68
2015-04-10,2.64
2015-04-13,2.64
2015-04-14,2.59
2015-04-15,2.61
2015-04-16,2.62
2015-04-17,2.58
2015-04-20,2.57
2015-04-21,2.58
2015-04-22,2.6
2015-04-23,2.58
2015-04-24,2.55
2015-04-27,2.57
2015-04-28,2.63
2015-04-29,2.64
2015-04-30,2.56
2015-05-01,2.34
2015-05-04,2.25
2015-05-05,2.09
2015-05-06,2.01
2015-05-07,1.83
2015-05-08,1.85
2015-05-11,1.9
2015-05-12,1.9
2015-05-13,2.05
2015-05-14,2.12
2015-05-15,2.2
2015-05-18,2.13
2015-05-19,2.15
2015-05-20,2.22
2015-05-21,2.2
2015-05-22,2.18
2015-05-26,2.1
2015-05-27,2.08
2015-05-28,2.05
2015-05-29,2.11
2015-06-01,2.01
2015-06-02,2.01
2015-06-03,2.04
2015-06-04,2.04
2015-06-05,2.0
2015-06-08,1.95
2015-06-09,2.0
2015-06-10,1.94
2015-06-11,2.0
2015-06-12,1.98
2015-06-15,1.95
2015-06-16,1.99
2015-06-17,1.99
2015-06-18,1.98
2015-06-19,1.99
2015-06-22,2.09
2015-06-23,2.09
2015-06-24,2.09
2015-06-25,2.04
2015-06-26,1.99
2015-06-29,1.96
2015-06-30,1.99
2015-07-01,2.0
2015-07-02,1.97
2015-07-06,1.95
2015-07-07,1.78
2015-07-08,1.82
2015-07-09,1.89
2015-07-10,1.93
2015-07-13,1.94
2015-07-14,1.97
2015-07-15,1.97
2015-07-16,1.93
2015-07-17,1.91
2015-07-20,1.87
2015-07-21,1.91
2015-07-22,1.9
2015-07-23,1.95
2015-07-24,1.96
2015-07-27,1.94
2015-07-28,1.97
2015-07-29,1.96
2015-07-30,1.96
2015-07-31,1.95
2015-08-03,1.94
2015-08-04,1.97
2015-08-05,1.92
2015-08-06,1.94
2015-08-07,2.08
2015-08-10,1.99
2015-08-11,2.02
2015-08-12,2.01
2015-08-13,2.01
2015-08-14,1.95
2015-08-17,2.0
2015-08-18,2.0
2015-08-19,1.98
2015-08-20,1.82
2015-08-21,1.8
2015-08-24,1.79
2015-08-25,1.85
2015-08-26,1.84
2015-08-27,1.93
2015-08-28,1.92
2015-08-31,2.01
2015-09-01,2.01
2015-09-02,1.98
2015-09-03,1.97
2015-09-04,1.97
2015-09-08,2.0
2015-09-09,2.02
2015-09-10,2.06
2015-09-11,2.14
2015-09-14,2.2
2015-09-15,2.2
2015-09-16,2.22
2015-09-17,2.27
2015-09-18,2.24
2015-09-21,2.2
2015-09-22,2.13
2015-09-23,2.1
2015-09-24,2.17
2015-09-25,2.11
2015-09-28,2.2
2015-09-29,2.22
2015-09-30,2.43
2015-10-01,2.4
2015-10-02,2.36
2015-10-05,2.41
2015-10-06,2.39
2015-10-07,2.38
2015-10-08,2.45
2015-10-09,2.44
2015-10-12,2.36
2015-10-13,2.32
2015-10-14,2.29
2015-10-15,2.34
2015-10-16,2.29
2015-10-19,2.28
2015-10-20,2.28
2015-10-21,2.26
2015-10-22,2.28
2015-10-23,2.3
2015-10-26,2.25
2015-10-27,2.22
2015-10-28,2.21
2015-10-29,2.18
2015-10-30,2.19
2015-11-02,2.17
2015-11-03,2.2
2015-11-04,2.26
2015-11-05,2.54
2015-11-06,2.57
2015-11-09,2.5
2015-11-10,2.56
2015-11-11,2.52
2015-11-12,2.47
2015-11-13,2.51
2015-11-16,2.38
2015-11-17,2.46
2015-11-18,2.52
2015-11-19,2.46
2015-11-20,2.45
2015-11-23,2.53
2015-11-24,2.53
2015-11-25,2.46
2015-11-27,2.43
2015-11-30,2.42
2015-12-01,2.42
2015-12-02,2.46
2015-12-03,2.39
2015-12-04,2.4
2015-12-07,2.25
2015-12-08,2.22
2015-12-09,2.22
2015-12-10,2.15
2015-12-11,2.23
2015-12-14,2.27
2015-12-15,2.71
2015-12-16,2.6
2015-12-17,2.55
2015-12-18,2.55
2015-12-21,2.41
2015-12-22,2.48
2015-12-23,2.44
2015-12-24,2.48
2015-12-28,2.46
2015-12-29,2.46
2015-12-30,2.49
2015-12-31,2.48
2016-01-04,2.4
2016-01-05,2.45
2016-01-06,2.43
2016-01-07,2.32
2016-01-08,2.27
2016-01-11,2.15
2016-01-12,2.23
2016-01-13,2.22
2016-01-14,2.27
2016-01-15,2.24
2016-01-19,2.18
2016-01-20,2.08
2016-01-21,2.07
2016-01-22,2.17
2016-01-25,2.13
2016-01-26,2.17
2016-01-27,2.07
2016-01-28,2.19
2016-01-29,2.24
2016-02-01,2.2
2016-02-02,2.16
2016-02-03,2.17
2016-02-04,2.18
2016-02-05,2.13
2016-02-08,2.05
2016-02-09,2.05
2016-02-10,2.04
2016-02-11,2.04
2016-02-12,2.06
2016-02-16,2.06
2016-02-17,2.13
2016-02-18,2.16
2016-02-19,2.08
2016-02-22,2.14
2016-02-23,2.09
2016-02-24,2.09
2016-02-25,2.1
2016-02-26,2.14
2016-02-29,2.16
2016-03-01,2.17
2016-03-02,2.19
2016-03-03,2.17
2016-03-04,2.21
2016-03-07,2.24
2016-03-08,2.16
2016-03-09,2.23
2016-03-10,2.16
2016-03-11,2.24
2016-03-14,2.1
2016-03-15,2.2
2016-03-16,2.18
2016-03-17,2.0
2016-03-18,2.0
2016-03-21,2.0
2016-03-22,1.91
2016-03-23,1.99
2016-03-24,1.9
2016-03-28,1.88
2016-03-29,1.9
2016-03-30,1.91
2016-03-31,1.84
2016-04-01,1.81
2016-04-04,1.83
2016-04-05,1.95
2016-04-06,2.04
2016-04-07,1.97
2016-04-08,1.9
2016-04-11,1.98
2016-04-12,1.86
2016-04-13,1.9
2016-04-14,1.81
2016-04-15,1.82
2016-04-18,1.83
2016-04-19,1.79
2016-04-20,1.85
2016-04-21,1.89
2016-04-22,1.87
2016-04-25,1.9
2016-04-26,1.92
2016-04-27,1.96
2016-04-28,1.99
2016-04-29,2.05
2016-05-02,2.02
2016-05-03,1.95
2016-05-04,2.0
2016-05-05,2.03
2016-05-06,2.09
2016-05-09,2.05
2016-05-10,2.05
2016-05-11,2.03
2016-05-12,1.99
2016-05-13,2.05
2016-05-16,2.0
2016-05-17,1.99
2016-05-18,1.98
2016-05-19,2.01
2016-05-20,2.0
2016-05-23,1.97
2016-05-24,2.04
2016-05-25,2.0
2016-05-26,2.03
2016-05-27,2.02
2016-05-31,2.01
2016-06-01,2.01
2016-06-02,2.01
2016-06-03,2.0
2016-06-06,2.0
2016-06-07,2.01
2016-06-08,1.99
2016-06-09,2.0
2016-06-10,1.99
2016-06-13,2.0
2016-06-14,1.97
2016-06-15,1.96
2016-06-16,2.0
2016-06-17,1.98
2016-06-20,1.95
2016-06-21,1.95
2016-06-22,1.95
2016-06-23,1.98
2016-06-24,1.95
2016-06-27,1.92
2016-06-28,1.96
2016-06-29,1.94
2016-06-30,1.92
2016-07-01,1.96
2016-07-05,1.97
2016-07-06,1.99
2016-07-07,1.99
2016-07-08,1.98
2016-07-11,1.98
2016-07-12,1.96
2016-07-13,1.77
2016-07-14,1.81
2016-07-15,1.81
2016-07-18,1.77
2016-07-19,1.86
2016-07-20,1.93
2016-07-21,1.95
2016-07-22,1.93
2016-07-25,1.9
2016-07-26,1.98
2016-07-27,1.93
2016-07-28,1.88
2016-07-29,1.9
2016-08-01,1.9
2016-08-02,1.93
2016-08-03,1.92
2016-08-04,1.89
2016-08-05,1.92
2016-08-08,1.93
2016-08-09,1.94
2016-08-10,1.95
2016-08-11,1.98
2016-08-12,2.06
2016-08-15,2.05
2016-08-16,2.08
2016-08-17,2.07
2016-08-18,2.1
2016-08-19,2.08
2016-08-22,2.03
2016-08-23,2.07
2016-08-24,2.04
2016-08-25,2.07
2016-08-26,2.09
2016-08-29,2.07
2016-08-30,2.11
2016-08-31,2.12
2016-09-01,2.1
2016-09-02,2.09
2016-09-06,2.13
2016-09-07,2.12
2016-09-08,2.12
2016-09-09,2.07
2016-09-12,2.06
2016-09-13,2.03
2016-09-14,1.97
2016-09-15,2.0
2016-09-16,2.02
2016-09-19,1.99
2016-09-20,1.95
2016-09-21,1.96
2016-09-22,1.98
2016-09-23,1.97
2016-09-26,1.98
2016-09-27,1.97
2016-09-28,1.99
2016-09-29,2.05
2016-09-30,2.07
2016-10-03,2.07
2016-10-04,2.1
2016-10-05,2.08
2016-10-06,2.1
2016-10-07,2.06
2016-10-10,2.07
2016-10-11,2.01
2016-10-12,2.01
2016-10-13,1.97
2016-10-14,1.94
2016-10-17,1.98
2016-10-18,1.95
2016-10-19,1.99
2016-10-20,1.91
2016-10-21,2.03
2016-10-24,2.0
2016-10-25,2.03
2016-10-26,2.03
2016-10-27,2.05
2016-10-28,2.05
2016-10-31,2.05
2016-11-01,1.98
2016-11-02,1.98
2016-11-03,1.98
2016-11-04,2.02
2016-11-07,2.0
2016-11-08,1.96
2016-11-09,1.93
2016-11-10,1.98
2016-11-11,1.92
2016-11-14,1.95
2016-11-15,2.03
2016-11-16,2.04
2016-11-17,2.05
2016-11-18,2.05
2016-11-21,2.08
2016-11-22,2.05
2016-11-23,2.04
2016-11-25,2.04
2016-11-28,2.02
2016-11-29,2.0
2016-11-30,1.98
2016-12-01,1.98
2016-12-02,2.02
2016-12-05,1.98
2016-12-06,2.01
2016-12-07,2.02
2016-12-08,2.03
2016-12-09,2.03
2016-12-12,2.02
2016-12-13,2.01
2016-12-14,2.0
2016-12-15,1.96
2016-12-16,1.99
2016-12-19,1.99
2016-12-20,1.96
2016-12-21,1.97
2016-12-22,1.97
2016-12-23,1.97
2016-12-27,1.97
2016-12-28,1.95
2016-12-29,1.97
2016-12-30,2.0
2017-01-03,1.95
2017-01-04,2.0
2017-01-05,2.01
2017-01-06,1.95
2017-01-09,1.98
2017-01-10,1.96
2017-01-11,1.98
2017-01-12,1.91
2017-01-13,1.97
2017-01-17,1.91
2017-01-18,1.97
2017-01-19,1.96
2017-01-20,1.9
2017-01-23,1.86
2017-01-24,1.79
2017-01-25,1.76
2017-01-26,1.73
2017-01-27,1.78
2017-01-30,1.71
2017-01-31,1.84
2017-02-01,1.76
2017-02-02,1.71
2017-02-03,1.78
2017-02-06,1.8
2017-02-07,1.75
2017-02-08,1.8
2017-02-09,1.8
2017-02-10,1.78
2017-02-13,1.78
2017-02-14,1.73
2017-02-15,1.73
2017-02-16,1.71
2017-02-17,1.79
2017-02-21,1.73
2017-02-22,1.73
2017-02-23,1.71
2017-02-24,1.8
2017-02-27,1.69
2017-02-28,1.7
2017-03-01,1.72
2017-03-02,1.77
2017-03-03,1.83
2017-03-06,1.85
2017-03-07,1.83
2017-03-08,1.73
2017-03-09,1.8
2017-03-10,1.81
2017-03-13,1.87
2017-03-14,1.87
2017-03-15,1.8
2017-03-16,1.8
2017-03-17,1.89
2017-03-20,1.9
2017-03-21,1.9
2017-03-22,1.87
2017-03-23,1.88
2017-03-24,1.89
2017-03-27,1.81
2017-03-28,1.87
2017-03-29,1.89
2017-03-30,1.89
2017-03-31,1.96
2017-04-03,1.93
2017-04-04,1.95
2017-04-05,1.95
2017-04-06,1.97
2017-04-07,1.98
2017-04-10,1.99
2017-04-11,1.99
2017-04-12,1.96
2017-04-13,2.0
2017-04-17,2.01
2017-04-18,1.98
2017-04-19,2.01
2017-04-20,2.0
2017-04-21,2.0
2017-04-24,1.99
2017-04-25,2.0
2017-04-26,2.0
2017-04-27,1.99
2017-04-28,2.03
2017-05-01,2.02
2017-05-02,2.07
2017-05-03,2.1
2017-05-04,2.12
2017-05-05,2.12
2017-05-08,2.12
2017-05-09,2.12
2017-05-10,2.12
2017-05-11,2.12
2017-05-12,2.14
2017-05-15,2.1
2017-05-16,2.14
2017-05-17,2.13
2017-05-18,2.09
2017-05-19,2.14
2017-05-22,2.08
2017-05-23,2.13
2017-05-24,2.13
2017-05-25,2.13
2017-05-26,2.14
2017-05-30,2.17
2017-05-31,2.19
2017-06-01,2.2
2017-06-02,2.21
2017-06-05,2.27
2017-06-06,2.32
2017-06-07,2.31
2017-06-08,2.36
2017-06-09,2.36
2017-06-12,2.32
2017-06-13,2.33
2017-06-14,2.32
2017-06-15,2.34
2017-06-16,2.33
2017-06-19,2.27
2017-06-20,2.26
2017-06-21,2.24
2017-06-22,2.19
2017-06-23,2.3
2017-06-26,2.32
2017-06-27,2.28
2017-06-28,2.34
2017-06-29,2.33
2017-06-30,2.34
2017-07-03,2.29
2017-07-05,2.29
2017-07-06,2.28
2017-07-07,2.29
2017-07-10,2.25
2017-07-11,2.2
2017-07-12,2.24
2017-07-13,2.17
2017-07-14,2.26
2017-07-17,2.2
2017-07-18,2.16
2017-07-19,2.2
2017-07-20,2.23
2017-07-21,2.2
2017-07-24,2.19
2017-07-25,2.15
2017-07-26,2.13
2017-07-27,2.14
2017-07-28,2.12
2017-07-31,2.15
2017-08-01,2.1
2017-08-02,2.08
2017-08-03,2.09
2017-08-04,2.12
2017-08-07,2.1
2017-08-08,2.12
2017-08-09,2.1
2017-08-10,2.05
2017-08-11,2.08
2017-08-14,2.07
2017-08-15,2.07
2017-08-16,2.09
2017-08-17,2.04
2017-08-18,2.03
2017-08-21,2.05
2017-08-22,2.05
2017-08-23,2.04
2017-08-24,2.03
2017-08-25,2.07
2017-08-28,2.05
2017-08-29,2.05
2017-08-30,2.07
2017-08-31,2.12
2017-09-01,2.18
2017-09-05,2.18
2017-09-06,2.22
2017-09-07,2.22
2017-09-08,2.19
2017-09-11,2.23
2017-09-12,2.3
2017-09-13,2.27
2017-09-14,2.3
2017-09-15,2.31
2017-09-18,2.32
2017-09-19,2.33
2017-09-20,2.29
2017-09-21,2.32
2017-09-22,2.32
2017-09-25,2.29
2017-09-26,2.32
2017-09-27,2.32
2017-09-28,2.34
2017-09-29,2.4
2017-10-02,2.44
2017-10-03,2.43
2017-10-04,2.44
2017-10-05,2.47
2017-10-06,2.6
2017-10-09,2.82
2017-10-10,2.88
2017-10-11,2.89
2017-10-12,2.9
2017-10-13,2.88
2017-10-16,3.03
2017-10-17,3.15
2017-10-18,3.06
2017-10-19,3.11
2017-10-20,3.11
2017-10-23,3.16
2017-10-24,3.15
2017-10-25,3.17
2017-10-26,3.15
2017-10-27,3.14
2017-10-30,3.18
2017-10-31,3.2
2017-11-01,3.2
2017-11-02,3.22
2017-11-03,3.22
2017-11-06,3.17
2017-11-07,3.13
2017-11-08,3.14
2017-11-09,3.17
2017-11-10,3.18
2017-11-13,3.17
2017-11-14,3.19
2017-11-15,3.22
2017-11-16,3.26
2017-11-17,3.3
2017-11-20,3.76
2017-11-21,3.81
2017-11-22,3.81
2017-11-24,3.79
2017-11-27,4.89
2017-11-28,4.71
2017-11-29,4.79
2017-11-30,5.16
2017-12-01,5.2
2017-12-04,5.5
2017-12-05,4.99
2017-12-06,5.2
2017-12-07,5.21
2017-12-08,5.25
2017-12-11,5.98
2017-12-12,6.23
2017-12-13,6.44
2017-12-14,6.3
2017-12-15,6.15
2017-12-18,6.32
2017-12-19,6.15
2017-12-20,5.82
2017-12-21,6.13
2017-12-22,6.1
2017-12-26,6.03
2017-12-27,5.92
2017-12-28,5.67
2017-12-29,5.63
2018-01-02,6.05
2018-01-03,6.14
2018-01-04,6.08
2018-01-05,6.28
2018-01-08,6.42
2018-01-09,6.33
2018-01-10,6.14
2018-01-11,6.13
2018-01-12,6.05
2018-01-16,5.97
2018-01-17,6.05
2018-01-18,6.06
2018-01-19,5.98
2018-01-22,5.91
2018-01-23,6.05
2018-01-24,6.03
2018-01-25,5.93
2018-01-26,5.94
2018-01-29,5.97
2018-01-30,5.89
2018-01-31,5.9
2018-02-01,5.97
2018-02-02,5.81
2018-02-05,5.48
2018-02-06,5.36
2018-02-07,5.26
2018-02-08,5.14
2018-02-09,5.19
2018-02-12,5.42
2018-02-13,5.47
2018-02-14,5.47
2018-02-15,5.59
2018-02-16,5.48
2018-02-20,5.54
2018-02-21,5.56
2018-02-22,5.48
2018-02-23,5.65
2018-02-26,5.56
2018-02-27,5.7
2018-02-28,5.51
2018-03-01,5.56
2018-03-02,5.58
2018-03-05,5.63
2018-03-06,5.7
2018-03-07,5.78
2018-03-08,5.89
2018-03-09,5.25
2018-03-12,5.3
2018-03-13,5.43
2018-03-14,5.35
2018-03-15,5.38
2018-03-16,5.43
2018-03-19,5.32
2018-03-20,5.35
2018-03-21,5.34
2018-03-22,5.23
2018-03-23,5.15
2018-03-26,4.99
2018-03-27,5.07
2018-03-28,4.79
2018-03-29,4.92
2018-04-02,4.99
2018-04-03,4.92
2018-04-04,4.85
2018-04-05,4.88
2018-04-06,4.85
2018-04-09,4.78
2018-04-10,4.78
2018-04-11,4.78
2018-04-12,4.86
2018-04-13,4.98
2018-04-16,5.07
2018-04-17,5.0
2018-04-18,5.1
2018-04-19,5.1
2018-04-20,4.99
2018-04-23,4.95
2018-04-24,4.86
2018-04-25,4.88
2018-04-26,4.9
2018-04-27,4.97
2018-04-30,4.92
2018-05-01,4.86
2018-05-02,4.91
2018-05-03,4.85
2018-05-04,4.9
2018-05-07,4.87
2018-05-08,4.84
2018-05-09,4.82
2018-05-10,4.92
2018-05-11,4.94
2018-05-14,4.95
2018-05-15,4.93
2018-05-16,4.92
2018-05-17,4.88
2018-05-18,4.84
2018-05-21,4.8
2018-05-22,4.76
2018-05-23,4.74
2018-05-24,4.73
2018-05-25,4.71
2018-05-29,4.67
2018-05-30,4.59
2018-05-31,4.56
2018-06-01,4.58
2018-06-04,4.55
2018-06-05,4.54
2018-06-06,4.58
2018-06-07,4.54
2018-06-08,4.53
2018-06-11,4.5
2018-06-12,4.37
2018-06-13,4.45
2018-06-14,4.33
2018-06-15,4.23
2018-06-18,4.23
2018-06-19,4.18
2018-06-20,4.11
2018-06-21,4.04
2018-06-22,4.07
2018-06-25,4.12
2018-06-26,4.1
2018-06-27,3.99
2018-06-28,4.12
2018-06-29,4.08
2018-07-02,3.98
2018-07-03,4.02
2018-07-05,4.0
2018-07-06,4.07
2018-07-09,4.0
2018-07-10,4.03
2018-07-11,3.98
2018-07-12,3.98
2018-07-13,4.0
2018-07-16,3.95
2018-07-17,3.98
2018-07-18,3.99
2018-07-19,3.93
2018-07-20,3.99
2018-07-23,3.9
2018-07-24,3.81
2018-07-25,3.71
2018-07-26,3.82
2018-07-27,3.88
2018-07-30,3.79
2018-07-31,3.78
2018-08-01,3.81
2018-08-02,3.79
2018-08-03,3.78
2018-08-06,3.52
2018-08-07,3.49
2018-08-08,3.55
2018-08-09,3.66
2018-08-10,3.68
2018-08-13,3.68
2018-08-14,3.66
2018-08-15,3.69
2018-08-16,3.7
2018-08-17,3.71
2018-08-20,3.75
2018-08-21,3.82
2018-08-22,3.81
2018-08-23,3.75
2018-08-24,3.78
2018-08-27,3.82
2018-08-28,3.78
2018-08-29,3.77
2018-08-30,3.79
2018-08-31,3.8
2018-09-04,3.75
2018-09-05,3.7
2018-09-06,3.63
2018-09-07,3.66
2018-09-10,3.57
2018-09-11,3.63
2018-09-12,3.62
2018-09-13,3.84
2018-09-14,3.79
2018-09-17,3.86
2018-09-18,3.95
2018-09-19,3.81
2018-09-20,3.85
2018-09-21,3.82
2018-09-24,3.89
2018-09-25,3.9
2018-09-26,3.82
2018-09-27,3.78
2018-09-28,3.84
2018-10-01,3.86
2018-10-02,3.92
2018-10-03,3.9
2018-10-04,3.87
2018-10-05,3.91
2018-10-08,3.91
2018-10-09,3.87
2018-10-10,3.87
2018-10-11,3.9
2018-10-12,3.91
2018-10-15,3.92
2018-10-16,3.88
2018-10-17,3.89
2018-10-18,3.91
2018-10-19,3.92
2018-10-22,3.88
2018-10-23,3.88
2018-10-24,3.82
2018-10-25,3.85
2018-10-26,3.81
2018-10-29,3.62
2018-10-30,3.64
2018-10-31,3.45
2018-11-01,3.74
2018-11-02,3.64
2018-11-05,3.68
2018-11-06,3.77
2018-11-07,3.7
2018-11-08,3.63
2018-11-09,3.6
2018-11-12,3.53
2018-11-13,3.52
2018-11-14,3.49
2018-11-15,3.51
2018-11-16,3.53
2018-11-19,3.43
2018-11-20,3.42
2018-11-21,3.55
2018-11-23,3.54
2018-11-26,3.54
2018-11-27,3.57
2018-11-28,3.59
2018-11-29,3.55
2018-11-30,3.6
2018-12-03,3.16
2018-12-04,3.03
2018-12-06,2.9
2018-12-07,2.97
2018-12-10,2.9
2018-12-11,2.94
2018-12-12,2.79
2018-12-13,2.88
2018-12-14,2.85
2018-12-17,2.83
2018-12-18,2.82
2018-12-19,2.8
2018-12-20,2.77
2018-12-21,2.75
2018-12-24,2.76
2018-12-26,2.66
2018-12-27,2.59
2018-12-28,2.65
2018-12-31,2.72
2019-01-02,2.79
2019-01-03,2.79
2019-01-04,2.89
2019-01-07,2.92
2019-01-08,2.98
2019-01-09,3.0
2019-01-10,3.01
2019-01-11,3.03
2019-01-14,2.93
2019-01-15,3.0
2019-01-16,3.0
2019-01-17,3.13
2019-01-18,3.28
2019-01-22,3.29
2019-01-23,3.33
2019-01-24,3.37
2019-01-25,3.38
2019-01-28,3.35
2019-01-29,3.39
2019-01-30,3.44
2019-01-31,3.38
2019-02-01,3.45
2019-02-04,3.37
2019-02-05,3.52
2019-02-06,3.58
2019-02-07,3.65
2019-02-08,3.72
2019-02-11,3.79
2019-02-12,3.83
2019-02-13,3.77
2019-02-14,3.82
2019-02-15,4.02
2019-02-19,4.01
2019-02-20,3.95
2019-02-21,4.02
2019-02-22,4.02
2019-02-25,3.98
2019-02-26,3.98
2019-02-27,3.96
2019-02-28,3.92
2019-03-01,3.9
2019-03-04,3.85
2019-03-05,3.86
2019-03-06,3.85
2019-03-07,3.8
2019-03-08,3.76
2019-03-11,3.79
2019-03-12,3.78
2019-03-13,3.75
2019-03-14,3.75
2019-03-15,3.86
2019-03-18,3.81
2019-03-19,3.8
2019-03-20,3.79
2019-03-21,3.79
2019-03-22,3.78
2019-03-25,3.76
2019-03-26,3.76
2019-03-27,3.73
2019-03-28,3.72
2019-03-29,3.67
2019-04-01,3.67
2019-04-02,3.6
2019-04-03,3.56
2019-04-04,3.48
2019-04-05,3.46
2019-04-08,3.44
2019-04-09,3.39
2019-04-10,3.37
2019-04-11,3.33
2019-04-12,3.37
2019-04-15,3.41
2019-04-16,3.38
2019-04-17,3.37
2019-04-18,3.36
2019-04-22,3.32
2019-04-23,3.29
2019-04-24,3.31
2019-04-25,3.3
2019-04-26,3.28
2019-04-29,3.33
2019-04-30,3.3
2019-05-01,3.44
2019-05-02,3.33
2019-05-03,3.4
2019-05-06,3.32
2019-05-07,3.28
2019-05-08,3.25
2019-05-09,3.2
2019-05-10,3.27
2019-05-13,3.22
2019-05-14,3.25
2019-05-15,3.29
2019-05-16,3.29
2019-05-17,3.3
2019-05-20,3.22
2019-05-21,3.18
2019-05-22,3.18
2019-05-23,3.18
2019-05-24,3.18
2019-05-28,3.18
2019-05-29,3.18
2019-05-30,3.18
2019-05-31,3.14
2019-06-03,3.13
2019-06-04,3.08
2019-06-05,3.08
2019-06-06,3.07
2019-06-07,3.08
2019-06-10,3.08
2019-06-11,3.08
2019-06-12,3.1
2019-06-13,3.08
2019-06-14,3.07
2019-06-17,3.08
2019-06-18,3.06
2019-06-19,3.1
2019-06-20,3.08
2019-06-21,3.09
2019-06-24,3.08
2019-06-25,3.08
2019-06-26,3.08
2019-06-27,3.09
2019-06-28,3.08
2019-07-01,3.08
2019-07-02,3.08
2019-07-03,3.08
2019-07-05,3.08
2019-07-08,3.05
2019-07-09,3.09
2019-07-10,3.09
2019-07-11,3.09
2019-07-12,3.1
2019-07-15,3.07
2019-07-16,3.1
2019-07-17,3.1
2019-07-18,3.08
2019-07-19,3.03
2019-07-22,3.04
2019-07-23,3.04
2019-07-24,3.01
2019-07-25,2.95
2019-07-26,2.91
2019-07-29,2.92
2019-07-30,2.89
2019-07-31,2.98
2019-08-01,3.0
2019-08-02,3.0
2019-08-05,2.92
2019-08-06,2.88
2019-08-07,2.89
2019-08-08,2.89
2019-08-09,2.88
2019-08-12,2.9
2019-08-13,2.88
2019-08-14,2.75
2019-08-15,2.72
2019-08-16,2.8
2019-08-19,2.88
2019-08-20,2.9
2019-08-21,2.92
2019-08-22,2.89
2019-08-23,2.91
2019-08-26,2.89
2019-08-27,2.9
2019-08-28,2.85
2019-08-29,2.9
2019-08-30,2.9
2019-09-03,2.89
