Date,VRTV
2019-01-23,32.450001
2019-01-24,32.279999
2019-01-25,33.209998999999996
2019-01-28,32.830002
2019-01-29,32.849998
2019-01-30,33.869999
2019-01-31,34.150002
2019-02-01,34.299999
2019-02-04,34.580002
2019-02-05,34.32
2019-02-06,34.639998999999996
2019-02-07,34.459998999999996
2019-02-08,34.299999
2019-02-11,34.970001
2019-02-12,35.860001000000004
2019-02-13,35.860001000000004
2019-02-14,35.380001
2019-02-15,35.990002000000004
2019-02-19,35.799999
2019-02-20,35.900002
2019-02-21,35.549999
2019-02-22,35.799999
2019-02-25,36.41
2019-02-26,35.759997999999996
2019-02-27,34.98
2019-02-28,28.889999
2019-03-01,27.459999
2019-03-04,26.940001000000002
2019-03-05,29.66
2019-03-06,26.709999
2019-03-07,26.120001000000002
2019-03-08,25.33
2019-03-11,26.059998999999998
2019-03-12,26.01
2019-03-13,26.5
2019-03-14,26.799999
2019-03-15,27.1
2019-03-18,27.6
2019-03-19,27.4
2019-03-20,27.48
2019-03-21,27.01
2019-03-22,25.190001000000002
2019-03-25,25.09
2019-03-26,24.969998999999998
2019-03-27,25.57
2019-03-28,26.48
2019-03-29,26.32
2019-04-01,27.4
2019-04-02,26.33
2019-04-03,27.049999
2019-04-04,27.690001000000002
2019-04-05,28.200001
2019-04-08,27.57
2019-04-09,26.99
2019-04-10,27.43
2019-04-11,27.83
2019-04-12,27.75
2019-04-15,27.370001000000002
2019-04-16,27.09
2019-04-17,27.41
2019-04-18,27.74
2019-04-22,26.99
2019-04-23,27.83
2019-04-24,28.299999
2019-04-25,27.83
2019-04-26,28.190001000000002
2019-04-29,28.43
2019-04-30,27.889999
2019-05-01,27.08
2019-05-02,27.139999
2019-05-03,28.01
2019-05-06,28.200001
2019-05-07,28.280001000000002
2019-05-08,27.969998999999998
2019-05-09,23.83
2019-05-10,24.74
2019-05-13,21.67
2019-05-14,21.860001
2019-05-15,21.440001000000002
2019-05-16,21.26
2019-05-17,19.99
2019-05-20,19.860001
2019-05-21,20.07
2019-05-22,19.5
2019-05-23,19.07
2019-05-24,19.16
2019-05-28,18.709999
2019-05-29,18.200001
2019-05-30,18.18
2019-05-31,17.66
2019-06-03,18.610001
2019-06-04,19.5
2019-06-05,19.059998999999998
2019-06-06,18.9
2019-06-07,19.110001
2019-06-10,19.040001
2019-06-11,19.15
2019-06-12,19.01
2019-06-13,19.530001000000002
2019-06-14,18.9
2019-06-17,18.77
2019-06-18,19.280001000000002
2019-06-19,18.969998999999998
2019-06-20,19.629998999999998
2019-06-21,19.690001000000002
2019-06-24,19.120001000000002
2019-06-25,18.25
2019-06-26,18.24
2019-06-27,18.82
2019-06-28,19.42
2019-07-01,18.809998999999998
2019-07-02,18.42
2019-07-03,18.6
2019-07-05,18.35
2019-07-08,18.049999
2019-07-09,17.74
2019-07-10,17.74
2019-07-11,17.52
2019-07-12,17.469998999999998
2019-07-15,17.34
2019-07-16,17.25
2019-07-17,16.690001000000002
2019-07-18,16.32
2019-07-19,16.67
2019-07-22,16.700001
2019-07-23,17.110001
2019-07-24,17.76
2019-07-25,17.26
2019-07-26,16.99
2019-07-29,16.700001
2019-07-30,17.610001
2019-07-31,17.42
2019-08-01,16.459999
2019-08-02,16.35
2019-08-05,14.22
2019-08-06,15.58
2019-08-07,17.27
2019-08-08,18.860001
2019-08-09,17.299999
2019-08-12,17.25
2019-08-13,16.879998999999998
2019-08-14,16.219998999999998
2019-08-15,16.139999
2019-08-16,16.780001000000002
2019-08-19,16.940001000000002
2019-08-20,16.700001
2019-08-21,17.309998999999998
2019-08-22,16.99
2019-08-23,16.23
2019-08-26,16.32
2019-08-27,15.51
2019-08-28,15.99
2019-08-29,16.6
2019-08-30,16.559998999999998
2019-09-03,15.94
2019-09-04,16.18
2019-09-05,16.67
2019-09-06,16.620001000000002
2019-09-09,17.290001
2019-09-10,17.709999
2019-09-11,18.530001000000002
2019-09-12,18.469998999999998
2019-09-13,19.23
2019-09-16,19.549999
2019-09-17,19.18
2019-09-18,18.620001000000002
2019-09-19,17.700001
2019-09-20,16.42
2019-09-23,16.459999
2019-09-24,16.67
2019-09-25,17.389999
2019-09-26,17.41
2019-09-27,17.950001
2019-09-30,18.08
2019-10-01,17.389999
2019-10-02,16.83
2019-10-03,16.120001000000002
2019-10-04,16.01
2019-10-07,16.110001
2019-10-08,15.51
2019-10-09,15.4
2019-10-10,14.99
2019-10-11,15.1
2019-10-14,14.17
2019-10-15,13.46
2019-10-16,13.23
2019-10-17,13.1
2019-10-18,13.25
2019-10-21,13.6
2019-10-22,13.9
2019-10-23,14.3
2019-10-24,13.8
2019-10-25,14.22
2019-10-28,14.2
2019-10-29,14.76
2019-10-30,14.22
2019-10-31,13.64
2019-11-01,13.82
2019-11-04,14.65
2019-11-05,17.1
2019-11-06,17.99
2019-11-07,19.969998999999998
2019-11-08,20.030001000000002
2019-11-11,19.35
2019-11-12,19.09
2019-11-13,18.1
2019-11-14,17.879998999999998
2019-11-15,17.58
2019-11-18,17.629998999999998
2019-11-19,17.93
2019-11-20,17.620001000000002
2019-11-21,17.280001000000002
2019-11-22,17.75
2019-11-25,17.780001000000002
2019-11-26,18.200001
2019-11-27,18.51
2019-11-29,18.34
2019-12-02,17.799999
2019-12-03,18.120001000000002
2019-12-04,18.6
2019-12-05,19.23
2019-12-06,20.200001
2019-12-09,21.02
2019-12-10,21.1
2019-12-11,21.440001000000002
2019-12-12,20.91
2019-12-13,20.52
2019-12-16,20.719998999999998
2019-12-17,21.66
2019-12-18,21.360001
2019-12-19,20.780001000000002
2019-12-20,20.209999
2019-12-23,20.389999
2019-12-24,20.15
2019-12-26,20.030001000000002
2019-12-27,19.690001000000002
2019-12-30,19.459999
2019-12-31,19.67
2020-01-02,19.290001
2020-01-03,18.879998999999998
2020-01-06,18.92
2020-01-07,18.09
2020-01-08,18.040001
2020-01-09,17.82
2020-01-10,16.98
2020-01-13,16.43
2020-01-14,16.280001000000002
2020-01-15,16.23
2020-01-16,16.67
2020-01-17,16.049999
2020-01-21,15.78
2020-01-22,15.54
2020-01-23,15.67
2020-01-24,15.41
2020-01-27,14.99
2020-01-28,14.76
2020-01-29,14.67
2020-01-30,14.33
2020-01-31,14.08
2020-02-03,14.54
2020-02-04,14.54
2020-02-05,15.1
2020-02-06,14.39
2020-02-07,13.92
2020-02-10,13.89
2020-02-11,13.9
2020-02-12,13.61
2020-02-13,13.29
2020-02-14,13.0
2020-02-18,13.16
2020-02-19,13.46
2020-02-20,13.6
2020-02-21,13.39
2020-02-24,12.59
2020-02-25,12.13
2020-02-26,11.97
2020-02-27,11.72
2020-02-28,12.04
2020-03-02,12.06
2020-03-03,11.71
2020-03-04,10.11
2020-03-05,8.05
2020-03-06,8.89
2020-03-09,7.09
2020-03-10,7.85
2020-03-11,6.7
2020-03-12,6.27
2020-03-13,7.25
2020-03-16,5.75
2020-03-17,7.73
2020-03-18,7.01
2020-03-19,8.24
2020-03-20,8.3
2020-03-23,9.26
2020-03-24,10.21
2020-03-25,9.76
2020-03-26,10.48
2020-03-27,9.73
2020-03-30,8.17
2020-03-31,7.86
2020-04-01,7.7
2020-04-02,8.12
2020-04-03,7.58
2020-04-06,8.24
2020-04-07,8.48
2020-04-08,9.48
2020-04-09,10.05
2020-04-13,9.7
2020-04-14,8.84
2020-04-15,8.15
2020-04-16,8.15
2020-04-17,8.38
2020-04-20,7.58
2020-04-21,7.57
2020-04-22,7.22
2020-04-23,7.19
2020-04-24,7.72
2020-04-27,8.97
2020-04-28,8.87
2020-04-29,10.55
2020-04-30,9.37
2020-05-01,9.11
2020-05-04,8.95
2020-05-05,8.64
2020-05-06,8.83
2020-05-07,8.86
2020-05-08,9.65
