Date,MGA
1994-03-07,12.40625
1994-03-08,12.625
1994-03-09,12.875
1994-03-10,12.9375
1994-03-11,13.0
1994-03-14,13.09375
1994-03-15,13.03125
1994-03-16,13.15625
1994-03-17,13.34375
1994-03-18,13.25
1994-03-21,13.125
1994-03-22,13.15625
1994-03-23,13.3125
1994-03-24,13.0625
1994-03-25,13.09375
1994-03-28,13.0
1994-03-29,12.5
1994-03-30,11.875
1994-03-31,11.75
1994-04-04,11.34375
1994-04-05,11.96875
1994-04-06,12.21875
1994-04-07,12.0
1994-04-08,11.65625
1994-04-11,11.6875
1994-04-12,11.5625
1994-04-13,11.40625
1994-04-14,11.25
1994-04-15,10.71875
1994-04-18,10.875
1994-04-19,10.25
1994-04-20,9.75
1994-04-21,10.34375
1994-04-22,10.8125
1994-04-25,10.96875
1994-04-26,11.03125
1994-04-28,10.84375
1994-04-29,11.21875
1994-05-02,11.21875
1994-05-03,11.25
1994-05-04,11.125
1994-05-05,11.0
1994-05-06,10.6875
1994-05-09,10.3125
1994-05-10,10.34375
1994-05-11,10.15625
1994-05-12,10.34375
1994-05-13,10.46875
1994-05-16,10.5625
1994-05-17,11.09375
1994-05-18,10.875
1994-05-19,10.84375
1994-05-20,10.71875
1994-05-23,11.09375
1994-05-24,11.3125
1994-05-25,11.21875
1994-05-26,11.125
1994-05-27,11.0625
1994-05-31,11.09375
1994-06-01,11.25
1994-06-02,11.3125
1994-06-03,11.03125
1994-06-06,10.8125
1994-06-07,10.4375
1994-06-08,10.21875
1994-06-09,10.09375
1994-06-10,10.3125
1994-06-13,10.5
1994-06-14,10.84375
1994-06-15,10.875
1994-06-16,10.90625
1994-06-17,10.625
1994-06-20,10.5
1994-06-21,10.28125
1994-06-22,10.40625
1994-06-23,10.15625
1994-06-24,9.96875
1994-06-27,9.9375
1994-06-28,9.90625
1994-06-29,10.28125
1994-06-30,10.0
1994-07-01,10.125
1994-07-05,10.1875
1994-07-06,10.03125
1994-07-07,10.15625
1994-07-08,10.4375
1994-07-11,10.40625
1994-07-12,10.375
1994-07-13,10.3125
1994-07-14,10.59375
1994-07-15,10.96875
1994-07-18,11.0
1994-07-19,10.84375
1994-07-20,10.625
1994-07-21,10.40625
1994-07-22,10.40625
1994-07-25,10.4375
1994-07-26,10.34375
1994-07-27,10.3125
1994-07-28,10.3125
1994-07-29,10.375
1994-08-01,10.53125
1994-08-02,10.53125
1994-08-03,10.3125
1994-08-04,9.875
1994-08-05,9.4375
1994-08-08,9.375
1994-08-09,9.25
1994-08-10,9.65625
1994-08-11,9.53125
1994-08-12,9.46875
1994-08-15,9.3125
1994-08-16,9.46875
1994-08-17,9.59375
1994-08-18,9.4375
1994-08-19,9.4375
1994-08-22,9.5
1994-08-23,9.65625
1994-08-24,9.6875
1994-08-25,9.75
1994-08-26,9.96875
1994-08-29,9.9375
1994-08-30,10.09375
1994-08-31,9.78125
1994-09-01,9.6875
1994-09-02,9.6875
1994-09-06,9.75
1994-09-07,9.75
1994-09-08,9.59375
1994-09-09,9.5625
1994-09-12,9.5
1994-09-13,9.53125
1994-09-14,9.59375
1994-09-15,9.65625
1994-09-16,9.65625
1994-09-19,9.71875
1994-09-20,9.65625
1994-09-21,9.46875
1994-09-22,9.15625
1994-09-23,8.875
1994-09-26,8.75
1994-09-27,9.15625
1994-09-28,9.1875
1994-09-29,9.21875
1994-09-30,9.21875
1994-10-03,9.15625
1994-10-04,8.9375
1994-10-05,8.84375
1994-10-06,8.90625
1994-10-07,8.9375
1994-10-10,9.0625
1994-10-11,9.34375
1994-10-12,9.5625
1994-10-13,9.5
1994-10-14,9.4375
1994-10-17,9.625
1994-10-18,9.4375
1994-10-19,9.3125
1994-10-20,8.90625
1994-10-21,9.0
1994-10-24,8.84375
1994-10-25,8.875
1994-10-26,8.90625
1994-10-27,8.84375
1994-10-28,8.875
1994-10-31,8.875
1994-11-01,8.96875
1994-11-02,9.0625
1994-11-03,9.125
1994-11-04,8.90625
1994-11-07,8.90625
1994-11-08,8.9375
1994-11-09,8.875
1994-11-10,8.75
1994-11-11,8.65625
1994-11-14,8.78125
1994-11-15,8.78125
1994-11-16,8.71875
1994-11-17,8.53125
1994-11-18,8.25
1994-11-21,8.21875
1994-11-22,8.03125
1994-11-23,7.96875
1994-11-25,8.21875
1994-11-28,8.15625
1994-11-29,8.125
1994-11-30,8.4375
1994-12-01,8.3125
1994-12-02,8.46875
1994-12-05,8.71875
1994-12-06,8.625
1994-12-07,8.53125
1994-12-08,8.21875
1994-12-09,8.25
1994-12-12,8.125
1994-12-13,8.15625
1994-12-14,8.25
1994-12-15,8.5625
1994-12-16,8.75
1994-12-19,8.84375
1994-12-20,8.8125
1994-12-21,8.75
1994-12-22,9.03125
1994-12-23,9.15625
1994-12-27,9.53125
1994-12-28,9.34375
1994-12-29,9.5
1994-12-30,9.59375
1995-01-03,9.84375
1995-01-04,10.0
1995-01-05,9.96875
1995-01-06,10.375
1995-01-09,10.40625
1995-01-10,10.28125
1995-01-11,10.125
1995-01-12,10.0625
1995-01-13,9.96875
1995-01-16,10.125
1995-01-17,9.96875
1995-01-18,9.875
1995-01-19,9.78125
1995-01-20,9.53125
1995-01-23,9.5625
1995-01-24,9.59375
1995-01-25,9.4375
1995-01-26,9.0625
1995-01-27,9.09375
1995-01-30,9.0
1995-01-31,9.0
1995-02-01,9.125
1995-02-02,9.21875
1995-02-03,9.09375
1995-02-06,9.25
1995-02-07,9.15625
1995-02-08,9.125
1995-02-09,9.1875
1995-02-10,9.34375
1995-02-13,9.21875
1995-02-14,9.59375
1995-02-15,9.59375
1995-02-16,9.4375
1995-02-17,9.40625
1995-02-21,9.46875
1995-02-22,9.46875
1995-02-23,9.53125
1995-02-24,9.53125
1995-02-27,9.28125
1995-02-28,9.625
1995-03-01,9.375
1995-03-02,9.125
1995-03-03,9.09375
1995-03-06,9.03125
1995-03-07,8.84375
1995-03-08,8.96875
1995-03-09,9.03125
1995-03-10,9.125
1995-03-13,9.21875
1995-03-14,9.09375
1995-03-15,9.0625
1995-03-16,9.21875
1995-03-17,9.21875
1995-03-20,9.09375
1995-03-21,9.0
1995-03-22,9.125
1995-03-23,9.0
1995-03-24,9.25
1995-03-27,9.375
1995-03-28,9.375
1995-03-29,9.3125
1995-03-30,9.71875
1995-03-31,9.53125
1995-04-03,9.5
1995-04-04,9.09375
1995-04-05,9.0625
1995-04-06,9.09375
1995-04-07,8.9375
1995-04-10,8.71875
1995-04-11,8.6875
1995-04-12,9.28125
1995-04-13,8.9375
1995-04-17,8.875
1995-04-18,8.75
1995-04-19,8.625
1995-04-20,8.75
1995-04-21,8.625
1995-04-24,8.75
1995-04-25,8.71875
1995-04-26,8.59375
1995-04-27,8.5625
1995-04-28,8.65625
1995-05-01,8.65625
1995-05-02,8.5625
1995-05-03,8.53125
1995-05-04,8.25
1995-05-05,8.03125
1995-05-08,8.15625
1995-05-09,8.1875
1995-05-10,8.65625
1995-05-11,8.59375
1995-05-12,8.8125
1995-05-15,8.90625
1995-05-16,9.28125
1995-05-17,9.5
1995-05-18,9.1875
1995-05-19,9.25
1995-05-22,9.25
1995-05-23,9.375
1995-05-24,9.46875
1995-05-25,9.4375
1995-05-26,9.5
1995-05-30,9.4375
1995-05-31,9.5
1995-06-01,9.75
1995-06-02,9.875
1995-06-05,9.96875
1995-06-06,10.25
1995-06-07,10.15625
1995-06-08,10.0625
1995-06-09,9.9375
1995-06-12,9.9375
1995-06-13,10.0
1995-06-14,9.84375
1995-06-15,10.15625
1995-06-16,10.28125
1995-06-19,10.40625
1995-06-20,10.40625
1995-06-21,10.46875
1995-06-22,10.5
1995-06-23,10.53125
1995-06-26,10.5625
1995-06-27,10.25
1995-06-28,10.40625
1995-06-29,10.6875
1995-06-30,11.03125
1995-07-03,11.0
1995-07-05,11.09375
1995-07-06,11.53125
1995-07-07,11.78125
1995-07-10,12.0
1995-07-11,11.96875
1995-07-12,12.03125
1995-07-13,11.84375
1995-07-14,11.75
1995-07-17,11.6875
1995-07-18,11.46875
1995-07-19,11.0
1995-07-20,11.3125
1995-07-21,11.15625
1995-07-24,11.28125
1995-07-25,11.4375
1995-07-26,11.3125
1995-07-27,11.46875
1995-07-28,11.40625
1995-07-31,11.5
1995-08-01,11.375
1995-08-02,11.5
1995-08-03,11.46875
1995-08-04,11.625
1995-08-07,12.0
1995-08-08,11.9375
1995-08-09,11.875
1995-08-10,11.875
1995-08-11,11.78125
1995-08-14,11.6875
1995-08-15,11.53125
1995-08-16,11.625
1995-08-17,11.5
1995-08-18,11.5
1995-08-21,11.34375
1995-08-22,11.375
1995-08-23,11.34375
1995-08-24,11.40625
1995-08-25,11.34375
1995-08-28,11.21875
1995-08-29,11.25
1995-08-30,11.15625
1995-08-31,11.1875
1995-09-01,11.46875
1995-09-05,11.8125
1995-09-06,11.84375
1995-09-07,11.65625
1995-09-08,11.59375
1995-09-11,11.5625
1995-09-12,11.53125
1995-09-13,11.40625
1995-09-14,11.34375
1995-09-15,11.21875
1995-09-18,11.15625
1995-09-19,11.125
1995-09-20,11.3125
1995-09-21,11.25
1995-09-22,11.3125
1995-09-25,11.25
1995-09-26,11.28125
1995-09-27,11.21875
1995-09-28,11.25
1995-09-29,11.3125
1995-10-02,11.21875
1995-10-03,11.1875
1995-10-04,11.09375
1995-10-05,10.9375
1995-10-06,11.0
1995-10-09,10.9375
1995-10-10,10.875
1995-10-11,10.96875
1995-10-12,10.96875
1995-10-13,11.1875
1995-10-16,11.125
1995-10-17,11.0
1995-10-18,11.0625
1995-10-19,11.0
1995-10-20,10.9375
1995-10-23,10.78125
1995-10-24,10.84375
1995-10-25,10.59375
1995-10-26,10.46875
1995-10-27,10.59375
1995-10-30,10.78125
1995-10-31,10.8125
1995-11-01,10.625
1995-11-02,10.75
1995-11-03,10.71875
1995-11-06,10.75
1995-11-07,10.71875
1995-11-08,10.6875
1995-11-09,10.53125
1995-11-10,10.5
1995-11-13,10.34375
1995-11-14,10.3125
1995-11-15,10.5625
1995-11-16,10.71875
1995-11-17,10.90625
1995-11-20,10.90625
1995-11-21,10.875
1995-11-22,11.3125
1995-11-24,11.3125
1995-11-27,11.34375
1995-11-28,10.9375
1995-11-29,10.875
1995-11-30,10.875
1995-12-01,11.09375
1995-12-04,11.0625
1995-12-05,11.25
1995-12-06,11.375
1995-12-07,11.03125
1995-12-08,11.0625
1995-12-11,11.0625
1995-12-12,10.96875
1995-12-13,10.90625
1995-12-14,10.96875
1995-12-15,10.96875
1995-12-18,10.875
1995-12-19,10.9375
1995-12-20,10.96875
1995-12-21,10.9375
1995-12-22,10.96875
1995-12-26,11.0
1995-12-27,10.96875
1995-12-28,10.8125
1995-12-29,10.8125
1996-01-02,10.8125
1996-01-03,11.15625
1996-01-04,10.96875
1996-01-05,10.875
1996-01-08,11.0
1996-01-09,10.875
1996-01-10,10.75
1996-01-11,10.6875
1996-01-12,10.625
1996-01-15,10.625
1996-01-16,10.53125
1996-01-17,10.53125
1996-01-18,10.3125
1996-01-19,10.1875
1996-01-22,10.625
1996-01-23,10.46875
1996-01-24,10.375
1996-01-25,10.3125
1996-01-26,10.25
1996-01-29,10.375
1996-01-30,10.46875
1996-01-31,10.34375
1996-02-01,10.40625
1996-02-02,10.40625
1996-02-05,10.53125
1996-02-06,10.625
1996-02-07,10.59375
1996-02-08,10.25
1996-02-09,10.21875
1996-02-12,10.34375
1996-02-13,10.28125
1996-02-14,10.21875
1996-02-15,10.125
1996-02-16,9.96875
1996-02-20,9.75
1996-02-21,9.59375
1996-02-22,9.625
1996-02-23,9.65625
1996-02-26,9.75
1996-02-27,9.90625
1996-02-28,9.90625
1996-02-29,9.90625
1996-03-01,9.96875
1996-03-04,10.09375
1996-03-05,10.125
1996-03-06,9.96875
1996-03-07,10.0625
1996-03-08,9.8125
1996-03-11,10.375
1996-03-12,10.625
1996-03-13,10.875
1996-03-14,10.8125
1996-03-15,10.8125
1996-03-18,11.125
1996-03-19,11.125
1996-03-20,11.125
1996-03-21,11.3125
1996-03-22,11.28125
1996-03-25,11.3125
1996-03-26,11.375
1996-03-27,11.4375
1996-03-28,11.40625
1996-03-29,11.53125
1996-04-01,11.8125
1996-04-02,11.71875
1996-04-03,11.46875
1996-04-04,11.25
1996-04-08,11.25
1996-04-09,11.3125
1996-04-10,11.40625
1996-04-11,11.34375
1996-04-12,11.34375
1996-04-15,11.40625
1996-04-16,11.625
1996-04-17,11.71875
1996-04-18,11.71875
1996-04-19,11.78125
1996-04-22,11.8125
1996-04-23,11.84375
1996-04-24,11.84375
1996-04-25,11.71875
1996-04-26,11.59375
1996-04-29,11.59375
1996-04-30,11.59375
1996-05-01,11.71875
1996-05-02,11.65625
1996-05-03,11.59375
1996-05-06,11.4375
1996-05-07,11.46875
1996-05-08,11.40625
1996-05-09,11.5
1996-05-10,11.46875
1996-05-13,11.46875
1996-05-14,11.84375
1996-05-15,12.0
1996-05-16,12.0
1996-05-17,12.15625
1996-05-20,12.03125
1996-05-21,12.375
1996-05-22,12.53125
1996-05-23,12.6875
1996-05-24,12.40625
1996-05-28,12.15625
1996-05-29,12.21875
1996-05-30,12.15625
1996-05-31,12.0625
1996-06-03,12.0625
1996-06-04,12.0
1996-06-05,11.96875
1996-06-06,12.03125
1996-06-07,11.96875
1996-06-10,11.875
1996-06-11,11.90625
1996-06-12,12.0
1996-06-13,11.9375
1996-06-14,11.96875
1996-06-17,11.875
1996-06-18,11.84375
1996-06-19,11.8125
1996-06-20,11.90625
1996-06-21,11.875
1996-06-24,11.90625
1996-06-25,11.90625
1996-06-26,11.5625
1996-06-27,11.75
1996-06-28,11.5
1996-07-01,11.84375
1996-07-02,12.03125
1996-07-03,11.875
1996-07-05,11.6875
1996-07-08,11.375
1996-07-09,11.53125
1996-07-10,11.46875
1996-07-11,11.21875
1996-07-12,11.28125
1996-07-15,11.0625
1996-07-16,10.71875
1996-07-17,10.96875
1996-07-18,10.9375
1996-07-19,11.0
1996-07-22,10.8125
1996-07-23,10.65625
1996-07-24,10.59375
1996-07-25,10.90625
1996-07-26,11.0
1996-07-29,11.0
1996-07-30,11.03125
1996-07-31,11.125
1996-08-01,11.15625
1996-08-02,11.21875
1996-08-05,11.15625
1996-08-06,11.21875
1996-08-07,11.375
1996-08-08,11.53125
1996-08-09,11.65625
1996-08-12,11.59375
1996-08-13,11.625
1996-08-14,11.53125
1996-08-15,11.5
1996-08-16,11.4375
1996-08-19,11.40625
1996-08-20,11.6875
1996-08-21,11.75
1996-08-22,11.8125
1996-08-23,11.84375
1996-08-26,11.9375
1996-08-27,11.9375
1996-08-28,12.09375
1996-08-29,12.03125
1996-08-30,12.0625
1996-09-03,12.0625
1996-09-04,12.0625
1996-09-05,11.90625
1996-09-06,11.84375
1996-09-09,11.78125
1996-09-10,11.65625
1996-09-11,11.6875
1996-09-12,11.8125
1996-09-13,11.8125
1996-09-16,11.96875
1996-09-17,12.125
1996-09-18,12.09375
1996-09-19,12.03125
1996-09-20,11.875
1996-09-23,12.03125
1996-09-24,12.25
1996-09-25,12.28125
1996-09-26,12.125
1996-09-27,12.0625
1996-09-30,12.0625
1996-10-01,12.1875
1996-10-02,12.25
1996-10-03,12.0625
1996-10-04,11.90625
1996-10-07,11.6875
1996-10-08,11.875
1996-10-09,12.03125
1996-10-10,12.15625
1996-10-11,12.25
1996-10-14,12.21875
1996-10-15,12.34375
1996-10-16,12.28125
1996-10-17,12.21875
1996-10-18,12.25
1996-10-21,12.40625
1996-10-22,12.34375
1996-10-23,12.375
1996-10-24,12.46875
1996-10-25,12.625
1996-10-28,12.65625
1996-10-29,12.65625
1996-10-30,12.65625
1996-10-31,12.53125
1996-11-01,12.5
1996-11-04,12.46875
1996-11-05,12.84375
1996-11-06,12.90625
1996-11-07,12.78125
1996-11-08,12.84375
1996-11-11,13.03125
1996-11-12,13.1875
1996-11-13,13.3125
1996-11-14,13.375
1996-11-15,13.34375
1996-11-18,13.3125
1996-11-19,13.40625
1996-11-20,13.8125
1996-11-21,13.75
1996-11-22,13.65625
1996-11-25,13.65625
1996-11-26,13.6875
1996-11-27,13.71875
1996-11-29,13.71875
1996-12-02,13.75
1996-12-03,13.6875
1996-12-04,13.53125
1996-12-05,13.6875
1996-12-06,13.625
1996-12-09,14.09375
1996-12-10,14.1875
1996-12-11,14.0
1996-12-12,13.90625
1996-12-13,13.6875
1996-12-16,13.625
1996-12-17,13.6875
1996-12-18,13.6875
1996-12-19,13.5625
1996-12-20,13.65625
1996-12-23,13.6875
1996-12-24,13.78125
1996-12-26,13.71875
1996-12-27,13.71875
1996-12-30,13.6875
1996-12-31,13.9375
1997-01-02,14.0
1997-01-03,13.71875
1997-01-06,13.8125
1997-01-07,13.875
1997-01-08,13.875
1997-01-09,13.6875
1997-01-10,13.875
1997-01-13,13.96875
1997-01-14,14.125
1997-01-15,14.15625
1997-01-16,14.3125
1997-01-17,14.3125
1997-01-20,14.09375
1997-01-21,14.125
1997-01-22,14.03125
1997-01-23,13.96875
1997-01-24,14.09375
1997-01-27,14.09375
1997-01-28,14.03125
1997-01-29,14.0625
1997-01-30,13.96875
1997-01-31,13.90625
1997-02-03,13.875
1997-02-04,13.625
1997-02-05,13.46875
1997-02-06,13.25
1997-02-07,13.40625
1997-02-10,13.53125
1997-02-11,13.4375
1997-02-12,13.1875
1997-02-13,13.375
1997-02-14,13.75
1997-02-18,13.25
1997-02-19,13.125
1997-02-20,13.1875
1997-02-21,13.15625
1997-02-24,13.375
1997-02-25,13.34375
1997-02-26,12.96875
1997-02-27,13.15625
1997-02-28,13.125
1997-03-03,13.1875
1997-03-04,13.15625
1997-03-05,13.09375
1997-03-06,13.15625
1997-03-07,13.3125
1997-03-10,13.21875
1997-03-11,13.125
1997-03-12,13.0
1997-03-13,12.96875
1997-03-14,12.96875
1997-03-17,12.75
1997-03-18,12.875
1997-03-19,12.9375
1997-03-20,12.96875
1997-03-21,12.875
1997-03-24,12.875
1997-03-25,12.84375
1997-03-26,12.78125
1997-03-27,12.5625
1997-03-31,12.40625
1997-04-01,12.5
1997-04-02,12.4375
1997-04-03,12.34375
1997-04-04,12.40625
1997-04-07,12.59375
1997-04-08,12.625
1997-04-09,12.625
1997-04-10,12.5625
1997-04-11,12.34375
1997-04-14,12.28125
1997-04-15,12.46875
1997-04-16,12.46875
1997-04-17,12.46875
1997-04-18,12.65625
1997-04-21,12.46875
1997-04-22,12.71875
1997-04-23,12.75
1997-04-24,12.71875
1997-04-25,12.59375
1997-04-28,12.59375
1997-04-29,12.75
1997-04-30,13.03125
1997-05-01,13.1875
1997-05-02,13.4375
1997-05-05,13.71875
1997-05-06,13.75
1997-05-07,13.78125
1997-05-08,13.8125
1997-05-09,13.71875
1997-05-12,13.90625
1997-05-13,13.875
1997-05-14,13.84375
1997-05-15,13.96875
1997-05-16,13.71875
1997-05-19,13.71875
1997-05-20,13.65625
1997-05-21,13.46875
1997-05-22,13.46875
1997-05-23,13.6875
1997-05-27,13.75
1997-05-28,13.46875
1997-05-29,13.4375
1997-05-30,13.4375
1997-06-02,13.46875
1997-06-03,13.40625
1997-06-04,13.40625
1997-06-05,13.34375
1997-06-06,13.375
1997-06-09,13.34375
1997-06-10,13.15625
1997-06-11,13.71875
1997-06-12,14.71875
1997-06-13,15.09375
1997-06-16,15.34375
1997-06-17,15.53125
1997-06-18,15.21875
1997-06-19,15.34375
1997-06-20,15.3125
1997-06-23,15.09375
1997-06-24,14.96875
1997-06-25,14.890625
1997-06-26,14.84375
1997-06-27,14.796875
1997-06-30,15.046875
1997-07-01,14.875
1997-07-02,15.265625
1997-07-03,15.609375
1997-07-07,15.421875
1997-07-08,15.625
1997-07-09,15.625
1997-07-10,15.5
1997-07-11,15.75
1997-07-14,15.828125
1997-07-15,15.875
1997-07-16,16.21875
1997-07-17,16.3125
1997-07-18,16.296875
1997-07-21,15.96875
1997-07-22,16.28125
1997-07-23,16.421875
1997-07-24,16.46875
1997-07-25,16.515625
1997-07-28,16.578125
1997-07-29,16.59375
1997-07-30,16.734375
1997-07-31,16.6875
1997-08-01,16.640625
1997-08-04,16.671875
1997-08-05,16.625
1997-08-06,16.59375
1997-08-07,16.140625
1997-08-08,15.671875
1997-08-11,15.796875
1997-08-12,15.796875
1997-08-13,15.796875
1997-08-14,15.75
1997-08-15,15.734375
1997-08-18,15.8125
1997-08-19,16.234375
1997-08-20,16.46875
1997-08-21,16.484375
1997-08-22,16.421875
1997-08-25,16.671875
1997-08-26,16.53125
1997-08-27,16.5625
1997-08-28,16.5
1997-08-29,16.5625
1997-09-02,16.59375
1997-09-03,16.828125
1997-09-04,16.8125
1997-09-05,17.1875
1997-09-08,17.578125
1997-09-09,17.84375
1997-09-10,17.59375
1997-09-11,17.265625
1997-09-12,17.34375
1997-09-15,17.40625
1997-09-16,17.4375
1997-09-17,17.40625
1997-09-18,17.4375
1997-09-19,17.484375
1997-09-22,17.671875
1997-09-23,17.25
1997-09-24,16.8125
1997-09-25,17.203125
1997-09-26,17.09375
1997-09-29,17.25
1997-09-30,17.28125
1997-10-01,17.390625
1997-10-02,17.78125
1997-10-03,18.03125
1997-10-06,18.0625
1997-10-07,18.4375
1997-10-08,18.21875
1997-10-09,18.171875
1997-10-10,18.0625
1997-10-13,18.265625
1997-10-14,18.15625
1997-10-15,18.0625
1997-10-16,17.9375
1997-10-17,17.71875
1997-10-20,17.9375
1997-10-21,18.046875
1997-10-22,17.875
1997-10-23,17.625
1997-10-24,17.609375
1997-10-27,16.9375
1997-10-28,16.328125
1997-10-29,17.078125
1997-10-30,16.53125
1997-10-31,16.46875
1997-11-03,16.78125
1997-11-04,16.53125
1997-11-05,16.5
1997-11-06,15.96875
1997-11-07,15.640625
1997-11-10,15.6875
1997-11-11,15.8125
1997-11-12,15.390625
1997-11-13,15.46875
1997-11-14,15.640625
1997-11-17,15.671875
1997-11-18,15.546875
1997-11-19,15.515625
1997-11-20,15.65625
1997-11-21,15.640625
1997-11-24,15.59375
1997-11-25,15.6875
1997-11-26,15.71875
1997-11-28,15.78125
1997-12-01,15.890625
1997-12-02,16.53125
1997-12-03,16.25
1997-12-04,16.34375
1997-12-05,16.390625
1997-12-08,16.53125
1997-12-09,16.546875
1997-12-10,16.40625
1997-12-11,16.28125
1997-12-12,16.140625
1997-12-15,16.390625
1997-12-16,16.375
1997-12-17,16.4375
1997-12-18,16.375
1997-12-19,16.171875
1997-12-22,15.734375
1997-12-23,15.5
1997-12-24,15.28125
1997-12-26,15.265625
1997-12-29,15.15625
1997-12-30,15.5
1997-12-31,15.703125
1998-01-02,15.796875
1998-01-05,16.140625
1998-01-06,16.09375
1998-01-07,15.921875
1998-01-08,15.734375
1998-01-09,15.25
1998-01-12,15.203125
1998-01-13,15.328125
1998-01-14,15.421875
1998-01-15,15.40625
1998-01-16,15.53125
1998-01-20,15.296875
1998-01-21,14.71875
1998-01-22,14.65625
1998-01-23,14.65625
1998-01-26,14.40625
1998-01-27,14.65625
1998-01-28,14.515625
1998-01-29,14.625
1998-01-30,14.640625
1998-02-02,15.046875
1998-02-03,15.0
1998-02-04,14.96875
1998-02-05,15.015625
1998-02-06,15.15625
1998-02-09,15.234375
1998-02-10,15.15625
1998-02-11,15.0625
1998-02-12,14.859375
1998-02-13,14.625
1998-02-17,14.6875
1998-02-18,14.515625
1998-02-19,14.625
1998-02-20,14.796875
1998-02-23,14.90625
1998-02-24,14.90625
1998-02-25,14.96875
1998-02-26,15.046875
1998-02-27,15.125
1998-03-02,15.671875
1998-03-03,15.59375
1998-03-04,15.828125
1998-03-05,15.703125
1998-03-06,16.0
1998-03-09,15.984375
1998-03-10,16.15625
1998-03-11,16.40625
1998-03-12,17.875
1998-03-13,17.6875
1998-03-16,18.078125
1998-03-17,18.0
1998-03-18,18.109375
1998-03-19,18.15625
1998-03-20,18.671875
1998-03-23,18.5625
1998-03-24,18.59375
1998-03-25,18.765625
1998-03-26,18.734375
1998-03-27,18.96875
1998-03-30,19.25
1998-03-31,19.484375
1998-04-01,19.015625
1998-04-02,18.890625
1998-04-03,18.828125
1998-04-06,19.3125
1998-04-07,19.03125
1998-04-08,18.6875
1998-04-09,18.78125
1998-04-13,18.75
1998-04-14,18.671875
1998-04-15,18.59375
1998-04-16,18.25
1998-04-17,18.3125
1998-04-20,18.125
1998-04-21,18.546875
1998-04-22,18.71875
1998-04-23,18.453125
1998-04-24,18.5
1998-04-27,17.875
1998-04-28,18.15625
1998-04-29,18.375
1998-04-30,18.640625
1998-05-01,18.640625
1998-05-04,18.765625
1998-05-05,18.34375
1998-05-06,18.640625
1998-05-07,19.328125
1998-05-08,19.0625
1998-05-11,19.140625
1998-05-12,19.0
1998-05-13,19.125
1998-05-14,19.0625
1998-05-15,18.65625
1998-05-18,18.90625
1998-05-19,18.796875
1998-05-20,18.6875
1998-05-21,18.6875
1998-05-22,18.546875
1998-05-26,18.125
1998-05-27,17.75
1998-05-28,17.609375
1998-05-29,17.625
1998-06-01,17.09375
1998-06-02,17.484375
1998-06-03,17.578125
1998-06-04,17.21875
1998-06-05,17.34375
1998-06-08,17.5625
1998-06-09,17.625
1998-06-10,17.1875
1998-06-11,17.578125
1998-06-12,17.25
1998-06-15,16.875
1998-06-16,17.015625
1998-06-17,17.34375
1998-06-18,17.21875
1998-06-19,17.3125
1998-06-22,17.0
1998-06-23,17.25
1998-06-24,17.15625
1998-06-25,17.015625
1998-06-26,16.828125
1998-06-29,16.953125
1998-06-30,17.15625
1998-07-01,17.453125
1998-07-02,17.390625
1998-07-06,17.875
1998-07-07,17.875
1998-07-08,17.875
1998-07-09,18.0
1998-07-10,17.84375
1998-07-13,17.859375
1998-07-14,18.046875
1998-07-15,18.09375
1998-07-16,18.140625
1998-07-17,18.1875
1998-07-20,18.25
1998-07-21,17.9375
1998-07-22,18.0
1998-07-23,17.734375
1998-07-24,17.4375
1998-07-27,17.59375
1998-07-28,17.53125
1998-07-29,17.34375
1998-07-30,17.3125
1998-07-31,17.0625
1998-08-03,16.921875
1998-08-04,16.765625
1998-08-05,16.671875
1998-08-06,16.71875
1998-08-07,16.96875
1998-08-10,16.984375
1998-08-11,16.5625
1998-08-12,16.53125
1998-08-13,16.375
1998-08-14,16.390625
1998-08-17,16.453125
1998-08-18,16.890625
1998-08-19,16.8125
1998-08-20,16.828125
1998-08-21,16.5
1998-08-24,16.375
1998-08-25,16.46875
1998-08-26,16.140625
1998-08-27,15.640625
1998-08-28,15.578125
1998-08-31,14.984375
1998-09-01,15.28125
1998-09-02,15.25
1998-09-03,15.109375
1998-09-04,15.328125
1998-09-08,15.5625
1998-09-09,15.078125
1998-09-10,14.765625
1998-09-11,14.90625
1998-09-14,15.21875
1998-09-15,15.25
1998-09-16,15.296875
1998-09-17,14.890625
1998-09-18,14.75
1998-09-21,14.75
1998-09-22,15.109375
1998-09-23,15.625
1998-09-24,15.453125
1998-09-25,15.34375
1998-09-28,15.3125
1998-09-29,15.28125
1998-09-30,14.53125
1998-10-01,14.1875
1998-10-02,14.21875
1998-10-05,13.65625
1998-10-06,13.90625
1998-10-07,14.15625
1998-10-08,14.046875
1998-10-09,14.1875
1998-10-12,14.34375
1998-10-13,14.28125
1998-10-14,14.078125
1998-10-15,14.484375
1998-10-16,14.859375
1998-10-19,14.828125
1998-10-20,14.921875
1998-10-21,14.59375
1998-10-22,15.125
1998-10-23,15.125
1998-10-26,15.609375
1998-10-27,15.6875
1998-10-28,15.625
1998-10-29,15.46875
1998-10-30,15.515625
1998-11-02,15.890625
1998-11-03,15.953125
1998-11-04,16.5
1998-11-05,16.78125
1998-11-06,16.8125
1998-11-09,16.53125
1998-11-10,16.34375
1998-11-11,16.28125
1998-11-12,16.15625
1998-11-13,16.390625
1998-11-16,16.21875
1998-11-17,16.296875
1998-11-18,16.296875
