Date,CFRHF
2013-08-16,100.5
2013-08-19,100.5
2013-08-20,100.5
2013-08-21,100.980003
2013-08-22,100.980003
2013-08-23,102.239998
2013-08-26,102.239998
2013-08-27,97.25
2013-08-28,95.849998
2013-08-29,95.25
2013-08-30,95.25
2013-09-03,95.25
2013-09-04,95.25
2013-09-05,95.25
2013-09-06,98.449997
2013-09-09,99.449997
2013-09-10,100.480003
2013-09-11,99.800003
2013-09-12,97.75
2013-09-13,99.18
2013-09-16,101.089996
2013-09-17,99.889999
2013-09-18,99.199997
2013-09-19,103.599998
2013-09-20,103.599998
2013-09-23,103.599998
2013-09-24,101.639999
2013-09-25,102.0
2013-09-26,102.0
2013-09-27,101.5
2013-09-30,101.5
2013-10-01,101.110001
2013-10-02,101.699997
2013-10-03,102.5
2013-10-04,102.5
2013-10-07,102.5
2013-10-08,99.989998
2013-10-09,99.989998
2013-10-10,99.800003
2013-10-11,101.849998
2013-10-14,101.849998
2013-10-15,100.5
2013-10-16,99.239998
2013-10-17,99.239998
2013-10-18,102.449997
2013-10-21,104.0
2013-10-22,104.0
2013-10-23,104.0
2013-10-24,104.0
2013-10-25,104.0
2013-10-28,104.0
2013-10-29,104.0
2013-10-30,104.0
2013-10-31,104.0
2013-11-01,104.0
2013-11-04,104.0
2013-11-05,101.690002
2013-11-06,102.199997
2013-11-07,102.199997
2013-11-08,102.199997
2013-11-11,100.449997
2013-11-12,100.449997
2013-11-13,97.480003
2013-11-14,99.050003
2013-11-15,99.050003
2013-11-18,101.800003
2013-11-19,100.900002
2013-11-20,100.660004
2013-11-21,100.660004
2013-11-22,100.650002
2013-11-25,100.650002
2013-11-26,100.129997
2013-11-27,101.440002
2013-11-29,101.900002
2013-12-02,101.150002
2013-12-03,98.849998
2013-12-04,97.769997
2013-12-05,97.769997
2013-12-06,96.610001
2013-12-09,98.400002
2013-12-10,98.650002
2013-12-11,98.57
2013-12-12,98.57
2013-12-13,98.57
2013-12-16,97.010002
2013-12-17,95.75
2013-12-18,96.25
2013-12-19,95.449997
2013-12-20,97.489998
2013-12-23,98.449997
2013-12-24,98.449997
2013-12-26,98.370003
2013-12-27,99.559998
2013-12-30,100.25
2013-12-31,100.199997
2014-01-02,100.199997
2014-01-03,98.550003
2014-01-06,98.349998
2014-01-07,98.349998
2014-01-08,98.349998
2014-01-09,92.300003
2014-01-10,92.300003
2014-01-13,98.099998
2014-01-14,98.099998
2014-01-15,97.260002
2014-01-16,95.75
2014-01-17,96.150002
2014-01-21,98.699997
2014-01-22,97.900002
2014-01-23,95.910004
2014-01-24,96.139999
2014-01-27,93.800003
2014-01-28,94.050003
2014-01-29,93.650002
2014-01-30,92.970001
2014-01-31,92.599998
2014-02-03,91.050003
2014-02-04,91.0
2014-02-05,92.599998
2014-02-06,95.75
2014-02-07,97.050003
2014-02-10,97.050003
2014-02-11,98.599998
2014-02-12,98.760002
2014-02-13,99.800003
2014-02-14,99.269997
2014-02-18,99.800003
2014-02-19,99.269997
2014-02-20,98.660004
2014-02-21,98.660004
2014-02-24,98.660004
2014-02-25,98.660004
2014-02-26,98.660004
2014-02-27,99.550003
2014-02-28,99.550003
2014-03-03,97.849998
2014-03-04,98.400002
2014-03-05,98.400002
2014-03-06,98.989998
2014-03-07,98.339996
2014-03-10,98.339996
2014-03-11,98.339996
2014-03-12,98.339996
2014-03-13,98.339996
2014-03-14,98.339996
2014-03-17,98.339996
2014-03-18,98.339996
2014-03-19,98.339996
2014-03-20,98.339996
2014-03-21,93.559998
2014-03-24,93.559998
2014-03-25,93.559998
2014-03-26,93.559998
2014-03-27,93.699997
2014-03-28,94.400002
2014-03-31,95.199997
2014-04-01,95.199997
2014-04-02,95.199997
2014-04-03,97.25
2014-04-04,97.25
2014-04-07,97.25
2014-04-08,97.25
2014-04-09,97.5
2014-04-10,98.75
2014-04-11,98.75
2014-04-14,98.75
2014-04-15,98.75
2014-04-16,98.75
2014-04-17,98.75
2014-04-21,98.75
2014-04-22,98.75
2014-04-23,98.75
2014-04-24,98.75
2014-04-25,98.75
2014-04-28,98.75
2014-04-29,100.599998
2014-04-30,101.75
2014-05-01,101.93
2014-05-02,100.400002
2014-05-05,99.58000200000001
2014-05-06,99.730003
2014-05-07,99.730003
2014-05-08,99.730003
2014-05-09,99.400002
2014-05-12,99.400002
2014-05-13,99.400002
2014-05-14,98.699997
2014-05-15,98.699997
2014-05-16,101.599998
2014-05-19,102.5
2014-05-20,104.300003
2014-05-21,102.75
2014-05-22,102.75
2014-05-23,104.300003
2014-05-27,105.0
2014-05-28,105.0
2014-05-29,104.599998
2014-05-30,104.599998
2014-06-02,104.599998
2014-06-03,103.900002
2014-06-04,103.900002
2014-06-05,102.809998
2014-06-06,102.809998
2014-06-09,102.809998
2014-06-10,102.5
2014-06-11,102.5
2014-06-12,102.650002
2014-06-13,102.650002
2014-06-16,102.650002
2014-06-17,102.650002
2014-06-18,103.099998
2014-06-19,105.25
2014-06-20,105.25
2014-06-23,105.25
2014-06-24,105.25
2014-06-25,105.25
2014-06-26,104.050003
2014-06-27,104.050003
2014-06-30,104.900002
2014-07-01,104.75
2014-07-02,104.0
2014-07-03,104.25
2014-07-07,102.0
2014-07-08,102.0
2014-07-09,102.0
2014-07-10,100.849998
2014-07-11,100.849998
2014-07-14,102.199997
2014-07-15,102.199997
2014-07-16,102.550003
2014-07-17,102.550003
2014-07-18,102.550003
2014-07-21,100.629997
2014-07-22,100.629997
2014-07-23,100.629997
2014-07-24,100.629997
2014-07-25,97.849998
2014-07-28,97.849998
2014-07-29,97.849998
2014-07-30,97.849998
2014-07-31,95.160004
2014-08-01,95.720001
2014-08-04,94.040001
2014-08-05,94.75
2014-08-06,94.75
2014-08-07,94.209999
2014-08-08,94.209999
2014-08-11,95.25
2014-08-12,94.599998
2014-08-13,94.599998
2014-08-14,94.599998
2014-08-15,94.790001
2014-08-18,95.699997
2014-08-19,96.800003
2014-08-20,96.800003
2014-08-21,96.800003
2014-08-22,95.349998
2014-08-25,95.349998
2014-08-26,95.889999
2014-08-27,95.889999
2014-08-28,95.849998
2014-08-29,95.849998
2014-09-02,95.849998
2014-09-03,95.849998
2014-09-04,95.239998
2014-09-05,95.239998
2014-09-08,94.699997
2014-09-09,94.400002
2014-09-10,92.900002
2014-09-11,92.989998
2014-09-12,92.589996
2014-09-15,93.25
2014-09-16,94.099998
2014-09-17,89.66999799999999
2014-09-18,89.66999799999999
2014-09-19,87.599998
2014-09-22,86.25
2014-09-23,86.699997
2014-09-24,86.699997
2014-09-25,86.300003
2014-09-26,84.449997
2014-09-29,83.349998
2014-09-30,83.349998
2014-10-01,81.650002
2014-10-02,81.650002
2014-10-03,81.650002
2014-10-06,81.650002
2014-10-07,81.650002
2014-10-08,81.940002
2014-10-09,80.400002
2014-10-10,78.949997
2014-10-13,79.400002
2014-10-14,79.389999
2014-10-15,78.949997
2014-10-16,80.199997
2014-10-17,81.949997
2014-10-20,81.949997
2014-10-21,83.699997
2014-10-22,83.900002
2014-10-23,83.900002
2014-10-24,83.900002
2014-10-27,83.900002
2014-10-28,83.900002
2014-10-29,83.699997
2014-10-30,83.699997
2014-10-31,84.400002
2014-11-03,82.550003
2014-11-04,81.699997
2014-11-05,82.360001
2014-11-06,82.599998
2014-11-07,86.849998
2014-11-10,86.849998
2014-11-11,86.0
2014-11-12,86.0
2014-11-13,86.5
2014-11-14,86.0
2014-11-17,85.800003
2014-11-18,87.150002
2014-11-19,87.559998
2014-11-20,88.800003
2014-11-21,90.150002
2014-11-24,90.150002
2014-11-25,90.150002
2014-11-26,92.400002
2014-11-28,94.07
2014-12-01,94.0
2014-12-02,92.800003
2014-12-03,92.349998
2014-12-04,94.050003
2014-12-05,94.050003
2014-12-08,94.050003
2014-12-09,91.550003
2014-12-10,91.650002
2014-12-11,91.099998
2014-12-12,91.099998
2014-12-15,91.099998
2014-12-16,88.599998
2014-12-17,89.199997
2014-12-18,90.349998
2014-12-19,90.349998
2014-12-22,90.349998
2014-12-23,90.75
2014-12-24,91.139999
2014-12-26,91.139999
2014-12-29,90.599998
2014-12-30,89.699997
2014-12-31,90.0
2015-01-02,89.199997
2015-01-05,85.949997
2015-01-06,86.0
2015-01-07,86.0
2015-01-08,86.0
2015-01-09,86.0
2015-01-12,88.050003
2015-01-13,88.050003
2015-01-14,87.550003
2015-01-15,82.699997
2015-01-16,81.349998
2015-01-20,83.300003
2015-01-21,86.300003
2015-01-22,83.900002
2015-01-23,83.900002
2015-01-26,83.900002
2015-01-27,85.949997
2015-01-28,83.349998
2015-01-29,82.349998
2015-01-30,82.349998
2015-02-02,82.349998
2015-02-03,82.349998
2015-02-04,86.650002
2015-02-05,86.650002
2015-02-06,86.5
2015-02-09,86.199997
2015-02-10,86.5
2015-02-11,86.5
2015-02-12,86.949997
2015-02-13,86.949997
2015-02-17,88.089996
2015-02-18,88.089996
2015-02-19,88.5
2015-02-20,89.199997
2015-02-23,89.75
2015-02-24,89.599998
2015-02-25,89.599998
2015-02-26,89.589996
2015-02-27,89.589996
2015-03-02,88.099998
2015-03-03,87.5
2015-03-04,87.510002
2015-03-05,87.339996
2015-03-06,86.75
2015-03-09,84.400002
2015-03-10,82.849998
2015-03-11,82.519997
2015-03-12,83.25
2015-03-13,82.75
2015-03-16,82.75
2015-03-17,82.75
2015-03-18,84.0
2015-03-19,84.0
2015-03-20,84.0
2015-03-23,84.0
2015-03-24,86.010002
2015-03-25,84.83000200000001
2015-03-26,82.75
2015-03-27,83.0
2015-03-30,82.349998
2015-03-31,80.449997
2015-04-01,81.550003
2015-04-02,82.33000200000001
2015-04-06,82.33000200000001
2015-04-07,82.650002
2015-04-08,82.650002
2015-04-09,85.400002
2015-04-10,85.400002
2015-04-13,85.550003
2015-04-14,86.150002
2015-04-15,86.150002
2015-04-16,86.150002
2015-04-17,85.599998
2015-04-20,85.599998
2015-04-21,85.599998
2015-04-22,85.599998
2015-04-23,87.809998
2015-04-24,89.120003
2015-04-27,89.120003
2015-04-28,89.120003
2015-04-29,90.449997
2015-04-30,88.540001
2015-05-01,89.699997
2015-05-04,89.599998
2015-05-05,89.599998
2015-05-06,89.050003
2015-05-07,89.050003
2015-05-08,89.050003
2015-05-11,89.050003
2015-05-12,89.050003
2015-05-13,88.900002
2015-05-14,89.599998
2015-05-15,91.0
2015-05-18,90.949997
2015-05-19,92.18
2015-05-20,92.18
2015-05-21,92.18
2015-05-22,91.0
2015-05-26,88.370003
2015-05-27,88.699997
2015-05-28,88.699997
2015-05-29,86.5
2015-06-01,86.050003
2015-06-02,86.300003
2015-06-03,86.900002
2015-06-04,85.650002
2015-06-05,83.449997
2015-06-08,83.699997
2015-06-09,82.489998
2015-06-10,82.489998
2015-06-11,83.550003
2015-06-12,83.550003
2015-06-15,82.800003
2015-06-16,82.449997
2015-06-17,82.449997
2015-06-18,83.349998
2015-06-19,83.050003
2015-06-22,83.050003
2015-06-23,84.050003
2015-06-24,83.849998
2015-06-25,83.849998
2015-06-26,84.599998
2015-06-29,83.389999
2015-06-30,81.699997
2015-07-01,81.699997
2015-07-02,82.099998
2015-07-06,79.5
2015-07-07,78.550003
2015-07-08,77.800003
2015-07-09,78.639999
2015-07-10,81.599998
2015-07-13,81.949997
2015-07-14,83.400002
2015-07-15,82.25
2015-07-16,83.779999
2015-07-17,83.5
2015-07-20,83.25
2015-07-21,83.300003
2015-07-22,83.959999
2015-07-23,84.849998
2015-07-24,83.550003
2015-07-27,83.459999
2015-07-28,83.849998
2015-07-29,83.849998
2015-07-30,85.0
2015-07-31,85.970001
2015-08-03,85.970001
2015-08-04,85.699997
2015-08-05,85.349998
2015-08-06,85.349998
2015-08-07,85.349998
2015-08-10,85.349998
2015-08-11,82.199997
2015-08-12,80.260002
2015-08-13,79.25
2015-08-14,79.25
2015-08-17,79.25
2015-08-18,79.300003
2015-08-19,78.599998
2015-08-20,78.599998
2015-08-21,74.0
2015-08-24,74.0
2015-08-25,75.599998
2015-08-26,73.699997
2015-08-27,73.699997
2015-08-28,73.699997
2015-08-31,74.800003
2015-09-01,74.800003
2015-09-02,74.050003
2015-09-03,73.650002
2015-09-04,73.650002
2015-09-08,73.650002
2015-09-09,73.650002
2015-09-10,73.099998
2015-09-11,73.199997
2015-09-14,73.199997
2015-09-15,73.599998
2015-09-16,73.599998
2015-09-17,73.599998
2015-09-18,78.800003
2015-09-21,77.440002
2015-09-22,77.440002
2015-09-23,76.099998
2015-09-24,76.099998
2015-09-25,76.540001
2015-09-28,76.540001
2015-09-29,75.949997
2015-09-30,75.949997
2015-10-01,75.949997
2015-10-02,76.849998
2015-10-05,80.550003
2015-10-06,82.75
2015-10-07,83.879997
2015-10-08,83.879997
2015-10-09,83.879997
2015-10-12,83.879997
2015-10-13,83.879997
2015-10-14,83.879997
2015-10-15,86.040001
2015-10-16,84.199997
2015-10-19,84.199997
2015-10-20,84.199997
2015-10-21,83.699997
2015-10-22,83.699997
2015-10-23,83.699997
2015-10-26,83.699997
2015-10-27,83.699997
2015-10-28,83.699997
2015-10-29,84.489998
2015-10-30,84.949997
2015-11-02,85.900002
2015-11-03,85.900002
2015-11-04,86.5
2015-11-05,87.300003
2015-11-06,87.300003
2015-11-09,87.300003
2015-11-10,79.75
2015-11-11,81.199997
2015-11-12,78.559998
2015-11-13,77.099998
2015-11-16,77.099998
2015-11-17,77.0
2015-11-18,76.269997
2015-11-19,76.269997
2015-11-20,76.16999799999999
2015-11-23,75.519997
2015-11-24,73.599998
2015-11-25,74.25
2015-11-27,74.25
2015-11-30,74.379997
2015-12-01,75.279999
2015-12-02,75.199997
2015-12-03,75.199997
2015-12-04,75.300003
2015-12-07,75.199997
2015-12-08,73.300003
2015-12-09,73.0
2015-12-10,72.599998
2015-12-11,72.599998
2015-12-14,72.599998
2015-12-15,71.75
2015-12-16,72.0
2015-12-17,72.25
2015-12-18,71.25
2015-12-21,71.25
2015-12-22,71.25
2015-12-23,71.25
2015-12-24,72.550003
2015-12-28,72.550003
2015-12-29,72.550003
2015-12-30,73.150002
2015-12-31,72.370003
2016-01-04,70.050003
2016-01-05,68.400002
2016-01-06,67.349998
2016-01-07,67.349998
2016-01-08,66.949997
2016-01-11,65.349998
2016-01-12,64.959999
2016-01-13,64.089996
2016-01-14,63.84
2016-01-15,63.77
2016-01-19,63.5
2016-01-20,61.43
2016-01-21,61.509997999999996
2016-01-22,62.880001
2016-01-25,62.119999
2016-01-26,62.119999
2016-01-27,64.040001
2016-01-28,65.550003
2016-01-29,65.199997
2016-02-01,64.709999
2016-02-02,62.389998999999996
2016-02-03,64.08000200000001
2016-02-04,64.08000200000001
2016-02-05,66.58000200000001
2016-02-08,63.84
2016-02-09,63.599998
2016-02-10,65.150002
2016-02-11,65.150002
2016-02-12,63.290001000000004
2016-02-16,63.290001000000004
2016-02-17,66.690002
2016-02-18,66.699997
2016-02-19,65.279999
2016-02-22,65.279999
2016-02-23,63.91
2016-02-24,63.0
2016-02-25,62.400002
2016-02-26,63.32
2016-02-29,63.330002
2016-03-01,63.330002
2016-03-02,63.330002
2016-03-03,63.330002
2016-03-04,66.639999
2016-03-07,66.639999
2016-03-08,68.349998
2016-03-09,67.239998
2016-03-10,67.239998
2016-03-11,66.849998
2016-03-14,68.18
2016-03-15,68.18
2016-03-16,68.18
2016-03-17,66.0
2016-03-18,67.5
2016-03-21,65.900002
2016-03-22,64.050003
2016-03-23,64.550003
2016-03-24,62.950001
2016-03-28,62.5
2016-03-29,64.349998
2016-03-30,64.349998
2016-03-31,65.449997
2016-04-01,64.089996
2016-04-04,64.989998
2016-04-05,64.989998
2016-04-06,64.989998
2016-04-07,61.799999
2016-04-08,61.799999
2016-04-11,63.5
2016-04-12,63.5
2016-04-13,67.099998
2016-04-14,66.199997
2016-04-15,67.360001
2016-04-18,66.400002
2016-04-19,68.0
2016-04-20,68.550003
2016-04-21,67.0
2016-04-22,67.0
2016-04-25,67.0
2016-04-26,67.0
2016-04-27,67.0
2016-04-28,66.75
2016-04-29,66.75
2016-05-02,68.050003
2016-05-03,65.5
2016-05-04,64.5
2016-05-05,63.349998
2016-05-06,62.490002000000004
2016-05-09,63.240002000000004
2016-05-10,64.300003
2016-05-11,64.300003
2016-05-12,62.5
2016-05-13,62.0
2016-05-16,62.040001000000004
2016-05-17,61.950001
2016-05-18,62.43
2016-05-19,61.650002
2016-05-20,58.869999
2016-05-23,58.869999
2016-05-24,57.029999
2016-05-25,58.0
2016-05-26,59.810001
2016-05-27,58.799999
2016-05-31,59.5
2016-06-01,58.549999
2016-06-02,59.200001
2016-06-03,60.209998999999996
2016-06-06,61.849998
2016-06-07,62.139998999999996
2016-06-08,64.5
2016-06-09,62.57
2016-06-10,60.150002
2016-06-13,60.25
2016-06-14,57.900002
2016-06-15,58.200001
2016-06-16,58.139998999999996
2016-06-17,59.27
2016-06-20,62.400002
2016-06-21,61.849998
2016-06-22,61.900002
2016-06-23,62.830002
2016-06-24,57.150002
2016-06-27,55.439999
2016-06-28,56.799999
2016-06-29,56.799999
2016-06-30,57.459998999999996
2016-07-01,57.459998999999996
2016-07-05,56.470001
2016-07-06,55.73
2016-07-07,57.150002
2016-07-08,56.040001000000004
2016-07-11,57.0
2016-07-12,58.41
2016-07-13,59.0
2016-07-14,59.0
2016-07-15,59.119999
2016-07-18,59.279999
2016-07-19,57.369999
2016-07-20,57.889998999999996
2016-07-21,57.889998999999996
2016-07-22,57.790001000000004
2016-07-25,57.790001000000004
2016-07-26,57.5
2016-07-27,58.759997999999996
2016-07-28,58.849998
2016-07-29,58.849998
2016-08-01,60.549999
2016-08-02,60.549999
2016-08-03,58.200001
2016-08-04,58.200001
2016-08-05,58.900002
2016-08-08,58.650002
2016-08-09,59.0
2016-08-10,59.0
2016-08-11,59.0
2016-08-12,62.419998
2016-08-15,62.450001
2016-08-16,62.48
2016-08-17,60.970001
2016-08-18,62.459998999999996
2016-08-19,62.459998999999996
2016-08-22,62.459998999999996
2016-08-23,62.459998999999996
2016-08-24,60.900002
2016-08-25,60.75
2016-08-26,59.200001
2016-08-29,59.0
2016-08-30,59.0
2016-08-31,59.0
2016-09-01,58.34
2016-09-02,58.34
2016-09-06,61.150002
2016-09-07,61.150002
2016-09-08,61.599998
2016-09-09,60.599998
2016-09-12,60.25
2016-09-13,62.0
2016-09-14,62.0
2016-09-15,62.0
2016-09-16,56.939999
2016-09-19,58.650002
2016-09-20,60.700001
2016-09-21,60.700001
2016-09-22,62.0
2016-09-23,62.0
2016-09-26,60.73
2016-09-27,60.73
2016-09-28,61.200001
2016-09-29,61.200001
2016-09-30,60.5
2016-10-03,60.5
2016-10-04,61.200001
2016-10-05,61.299999
2016-10-06,61.0
2016-10-07,61.0
2016-10-10,61.900002
2016-10-11,64.400002
2016-10-12,63.93
2016-10-13,65.0
2016-10-14,65.0
2016-10-17,64.550003
2016-10-18,65.199997
2016-10-19,67.199997
2016-10-20,66.910004
2016-10-21,66.910004
2016-10-24,66.910004
2016-10-25,65.800003
2016-10-26,65.800003
2016-10-27,65.25
2016-10-28,65.25
2016-10-31,65.25
2016-11-01,64.449997
2016-11-02,63.900002
2016-11-03,64.550003
2016-11-04,69.150002
2016-11-07,68.949997
2016-11-08,68.949997
2016-11-09,67.889999
2016-11-10,67.349998
2016-11-11,66.5
2016-11-14,65.410004
2016-11-15,65.410004
2016-11-16,65.410004
2016-11-17,64.839996
2016-11-18,65.959999
2016-11-21,64.610001
2016-11-22,63.049999
2016-11-23,62.490002000000004
2016-11-25,62.490002000000004
2016-11-28,62.490002000000004
2016-11-29,63.849998
2016-11-30,65.290001
2016-12-01,63.540001000000004
2016-12-02,63.900002
2016-12-05,63.900002
2016-12-06,65.91999799999999
2016-12-07,66.5
2016-12-08,66.5
2016-12-09,66.5
2016-12-12,65.300003
2016-12-13,65.300003
2016-12-14,65.300003
2016-12-15,63.880001
2016-12-16,65.199997
2016-12-19,65.199997
2016-12-20,66.050003
2016-12-21,65.25
2016-12-22,65.75
2016-12-23,65.150002
2016-12-27,65.150002
2016-12-28,65.800003
2016-12-29,65.489998
2016-12-30,65.489998
2017-01-03,65.489998
2017-01-04,64.900002
2017-01-05,64.900002
2017-01-06,66.199997
2017-01-09,66.199997
2017-01-10,69.650002
2017-01-11,69.91999799999999
2017-01-12,76.150002
2017-01-13,76.150002
2017-01-17,76.5
2017-01-18,76.5
2017-01-19,76.050003
2017-01-20,75.489998
2017-01-23,76.0
2017-01-24,76.599998
2017-01-25,78.300003
2017-01-26,78.300003
2017-01-27,76.599998
2017-01-30,76.599998
2017-01-31,76.599998
2017-02-01,76.599998
2017-02-02,75.879997
2017-02-03,75.879997
2017-02-06,74.339996
2017-02-07,75.139999
2017-02-08,74.199997
2017-02-09,73.879997
2017-02-10,73.879997
2017-02-13,75.199997
2017-02-14,74.900002
2017-02-15,76.050003
2017-02-16,76.050003
2017-02-17,76.050003
2017-02-21,75.870003
2017-02-22,75.709999
2017-02-23,75.0
2017-02-24,75.0
2017-02-27,73.629997
2017-02-28,73.629997
2017-03-01,73.629997
2017-03-02,74.099998
2017-03-03,73.93
2017-03-06,75.209999
2017-03-07,74.5
2017-03-08,74.5
2017-03-09,74.230003
2017-03-10,75.0
2017-03-13,76.0
2017-03-14,75.610001
2017-03-15,75.610001
2017-03-16,77.900002
2017-03-17,77.900002
2017-03-20,77.900002
2017-03-21,77.900002
2017-03-22,76.800003
2017-03-23,76.800003
2017-03-24,76.800003
2017-03-27,76.800003
2017-03-28,76.800003
2017-03-29,76.800003
2017-03-30,77.949997
2017-03-31,77.949997
2017-04-03,77.949997
2017-04-04,77.949997
2017-04-05,77.08000200000001
2017-04-06,78.25
2017-04-07,78.349998
2017-04-10,78.349998
2017-04-11,78.349998
2017-04-12,78.349998
2017-04-13,79.949997
2017-04-17,79.199997
2017-04-18,78.870003
2017-04-19,78.230003
2017-04-20,78.230003
2017-04-21,78.230003
2017-04-24,78.230003
2017-04-25,83.040001
2017-04-26,83.040001
2017-04-27,84.199997
2017-04-28,84.199997
2017-05-01,84.199997
2017-05-02,84.199997
2017-05-03,84.199997
2017-05-04,84.199997
2017-05-05,86.389999
2017-05-08,86.389999
2017-05-09,84.989998
2017-05-10,84.989998
2017-05-11,84.400002
2017-05-12,82.0
2017-05-15,82.279999
2017-05-16,82.699997
2017-05-17,82.699997
2017-05-18,81.849998
2017-05-19,81.849998
2017-05-22,83.900002
2017-05-23,82.809998
2017-05-24,83.25
2017-05-25,83.599998
2017-05-26,83.199997
2017-05-30,83.199997
2017-05-31,83.190002
2017-06-01,83.449997
2017-06-02,83.449997
2017-06-05,83.650002
2017-06-06,82.07
2017-06-07,82.07
2017-06-08,82.07
2017-06-09,81.57
2017-06-12,81.300003
2017-06-13,82.769997
2017-06-14,81.730003
2017-06-15,81.730003
2017-06-16,81.730003
2017-06-19,81.730003
2017-06-20,83.029999
2017-06-21,83.029999
2017-06-22,82.800003
2017-06-23,82.800003
2017-06-26,83.16999799999999
2017-06-27,83.16999799999999
2017-06-28,83.16999799999999
2017-06-29,83.16999799999999
2017-06-30,83.16999799999999
2017-07-03,83.16999799999999
2017-07-05,83.16999799999999
2017-07-06,83.16999799999999
2017-07-07,83.16999799999999
2017-07-10,80.849998
2017-07-11,80.75
2017-07-12,80.75
2017-07-13,82.379997
2017-07-14,82.379997
2017-07-17,82.379997
2017-07-18,83.400002
2017-07-19,83.400002
2017-07-20,83.400002
2017-07-21,83.400002
2017-07-24,83.400002
2017-07-25,83.400002
2017-07-26,83.699997
2017-07-27,83.900002
2017-07-28,83.900002
2017-07-31,84.690002
2017-08-01,84.690002
2017-08-02,85.699997
2017-08-03,86.769997
2017-08-04,86.769997
2017-08-07,86.769997
2017-08-08,87.800003
2017-08-09,86.900002
2017-08-10,86.209999
2017-08-11,86.209999
2017-08-14,86.209999
2017-08-15,86.209999
2017-08-16,86.209999
2017-08-17,85.650002
2017-08-18,84.860001
2017-08-21,84.860001
2017-08-22,84.860001
2017-08-23,84.860001
2017-08-24,84.860001
2017-08-25,84.860001
2017-08-28,89.550003
2017-08-29,89.550003
2017-08-30,89.550003
2017-08-31,89.550003
2017-09-01,89.550003
2017-09-05,90.0
2017-09-06,90.0
2017-09-07,91.519997
2017-09-08,92.699997
2017-09-11,92.699997
2017-09-12,91.75
2017-09-13,91.75
2017-09-14,89.279999
2017-09-15,89.279999
2017-09-18,89.279999
2017-09-19,90.349998
2017-09-20,88.900002
2017-09-21,89.75
2017-09-22,89.75
2017-09-25,89.75
2017-09-26,89.800003
2017-09-27,89.800003
2017-09-28,89.550003
2017-09-29,91.5
2017-10-02,91.5
2017-10-03,91.5
2017-10-04,91.5
2017-10-05,91.709999
2017-10-06,91.709999
2017-10-09,91.709999
2017-10-10,91.709999
2017-10-11,91.709999
2017-10-12,91.709999
2017-10-13,91.220001
2017-10-16,91.220001
2017-10-17,91.220001
2017-10-18,90.400002
2017-10-19,90.150002
2017-10-20,89.349998
2017-10-23,89.349998
2017-10-24,90.599998
2017-10-25,91.209999
2017-10-26,91.209999
2017-10-27,91.209999
2017-10-30,92.099998
2017-10-31,92.099998
2017-11-01,92.099998
2017-11-02,92.099998
2017-11-03,91.709999
2017-11-06,91.900002
2017-11-07,91.900002
2017-11-08,91.900002
2017-11-09,90.150002
2017-11-10,87.599998
2017-11-13,87.599998
2017-11-14,87.150002
2017-11-15,87.150002
2017-11-16,87.300003
2017-11-17,87.949997
2017-11-20,87.949997
2017-11-21,87.949997
2017-11-22,88.949997
2017-11-24,88.949997
2017-11-27,88.800003
2017-11-28,86.800003
2017-11-29,86.25
2017-11-30,85.260002
2017-12-01,87.050003
2017-12-04,87.089996
2017-12-05,87.0
2017-12-06,87.0
2017-12-07,87.190002
2017-12-08,87.190002
2017-12-11,88.099998
2017-12-12,88.099998
2017-12-13,88.5
2017-12-14,88.5
2017-12-15,88.5
2017-12-18,91.059998
2017-12-19,89.099998
2017-12-20,89.099998
2017-12-21,89.940002
2017-12-22,89.940002
2017-12-26,89.940002
2017-12-27,91.050003
2017-12-28,91.5
2017-12-29,91.5
2018-01-02,91.5
2018-01-03,90.449997
2018-01-04,90.900002
2018-01-05,90.449997
2018-01-08,90.449997
2018-01-09,92.099998
2018-01-10,92.199997
2018-01-11,91.790001
2018-01-12,91.610001
2018-01-16,92.800003
2018-01-17,92.800003
2018-01-18,92.800003
2018-01-19,92.699997
2018-01-22,92.550003
2018-01-23,92.559998
2018-01-24,92.559998
2018-01-25,92.559998
2018-01-26,94.41999799999999
2018-01-29,94.41999799999999
2018-01-30,95.449997
2018-01-31,95.620003
2018-02-01,96.480003
2018-02-02,96.480003
2018-02-05,92.800003
2018-02-06,91.699997
2018-02-07,91.699997
2018-02-08,91.699997
2018-02-09,91.699997
2018-02-12,91.699997
2018-02-13,91.699997
2018-02-14,91.699997
2018-02-15,92.599998
2018-02-16,92.599998
2018-02-20,92.599998
2018-02-21,90.519997
2018-02-22,90.519997
2018-02-23,90.519997
2018-02-26,90.519997
2018-02-27,89.400002
2018-02-28,88.5
2018-03-01,88.5
2018-03-02,85.709999
2018-03-05,87.25
2018-03-06,87.25
2018-03-07,87.25
2018-03-08,87.25
2018-03-09,88.5
2018-03-12,89.33000200000001
2018-03-13,90.190002
2018-03-14,87.699997
2018-03-15,88.449997
2018-03-16,89.400002
2018-03-19,89.720001
2018-03-20,91.029999
2018-03-21,92.0
2018-03-22,92.0
2018-03-23,92.0
2018-03-26,91.300003
2018-03-27,91.300003
2018-03-28,91.300003
2018-03-29,88.849998
2018-04-02,88.849998
2018-04-03,88.449997
2018-04-04,88.449997
2018-04-05,89.389999
2018-04-06,89.389999
2018-04-09,91.650002
2018-04-10,92.739998
2018-04-11,92.739998
2018-04-12,92.739998
2018-04-13,95.0
2018-04-16,95.0
2018-04-17,95.0
