Date,MSG
2020-03-04,262.799988
2020-03-05,251.82000699999998
2020-03-06,247.69999700000002
2020-03-09,221.99000499999997
2020-03-10,243.17999300000002
2020-03-11,220.00999500000003
2020-03-12,197.5
2020-03-13,221.30000299999998
2020-03-16,196.350006
2020-03-17,202.970001
2020-03-18,195.889999
2020-03-19,204.330002
2020-03-20,197.809998
2020-03-23,191.240005
2020-03-24,209.529999
2020-03-25,231.86999500000002
2020-03-26,234.289993
2020-03-27,236.580002
2020-03-30,225.41000400000001
2020-03-31,211.41000400000001
2020-04-01,208.270004
2020-04-02,206.169998
2020-04-03,206.860001
2020-04-06,213.58999599999999
2020-04-07,224.75
2020-04-08,236.83999599999999
2020-04-09,242.149994
2020-04-13,232.86999500000002
2020-04-14,230.49000499999997
2020-04-15,164.347
2020-04-16,163.94700600000002
2020-04-17,169.16000400000001
2020-04-20,182.440002
2020-04-21,171.029999
2020-04-22,172.070007
2020-04-23,176.369995
2020-04-24,174.080002
2020-04-27,177.399994
2020-04-28,178.229996
2020-04-29,177.779999
2020-04-30,171.320007
2020-05-01,167.550003
2020-05-04,166.619995
2020-05-05,168.029999
2020-05-06,167.58999599999999
2020-05-07,168.58999599999999
2020-05-08,172.649994
