Date,ARMK
2016-06-24,32.400002
2016-06-27,31.639999
2016-06-28,32.080002
2016-06-29,32.889998999999996
2016-06-30,33.419998
2016-07-01,33.299999
2016-07-05,33.200001
2016-07-06,33.310001
2016-07-07,33.889998999999996
2016-07-08,34.529999
2016-07-11,34.57
2016-07-12,34.900002
2016-07-13,35.349998
2016-07-14,35.43
2016-07-15,35.490002000000004
2016-07-18,35.150002
2016-07-19,35.189999
2016-07-20,35.93
2016-07-21,35.900002
2016-07-22,36.16
2016-07-25,36.119999
2016-07-26,36.240002000000004
2016-07-27,36.009997999999996
2016-07-28,36.240002000000004
2016-07-29,35.849998
2016-08-01,35.98
2016-08-02,35.610001000000004
2016-08-03,35.52
2016-08-04,35.5
2016-08-05,35.73
2016-08-08,35.759997999999996
2016-08-09,35.75
2016-08-10,37.099998
2016-08-11,37.740002000000004
2016-08-12,37.630001
2016-08-15,37.549999
2016-08-16,37.279999
2016-08-17,37.27
2016-08-18,37.209998999999996
2016-08-19,37.110001000000004
2016-08-22,36.849998
2016-08-23,37.290001000000004
2016-08-24,37.259997999999996
2016-08-25,37.450001
2016-08-26,37.619999
2016-08-29,37.529999
2016-08-30,37.91
2016-08-31,37.93
2016-09-01,37.860001000000004
2016-09-02,38.09
2016-09-06,38.040001000000004
2016-09-07,38.209998999999996
2016-09-08,38.130001
2016-09-09,37.290001000000004
2016-09-12,37.369999
2016-09-13,36.84
2016-09-14,36.93
2016-09-15,37.380001
2016-09-16,37.41
2016-09-19,37.5
2016-09-20,37.5
2016-09-21,37.759997999999996
2016-09-22,37.779999
2016-09-23,37.669998
2016-09-26,37.529999
2016-09-27,37.700001
2016-09-28,37.639998999999996
2016-09-29,37.900002
2016-09-30,38.029999
2016-10-03,37.959998999999996
2016-10-04,37.560001
2016-10-05,36.990002000000004
2016-10-06,37.099998
2016-10-07,36.810001
2016-10-10,36.889998999999996
2016-10-11,36.540001000000004
2016-10-12,37.099998
2016-10-13,37.110001000000004
2016-10-14,37.049999
2016-10-17,36.950001
2016-10-18,36.919998
2016-10-19,37.080002
2016-10-20,36.93
2016-10-21,36.970001
2016-10-24,37.369999
2016-10-25,36.919998
2016-10-26,37.380001
2016-10-27,37.150002
2016-10-28,36.830002
2016-10-31,37.23
2016-11-01,36.75
2016-11-02,36.57
2016-11-03,36.59
2016-11-04,36.139998999999996
2016-11-07,36.830002
2016-11-08,37.290001000000004
2016-11-09,37.200001
2016-11-10,36.349998
2016-11-11,36.209998999999996
2016-11-14,36.470001
2016-11-15,33.150002
2016-11-16,33.299999
2016-11-17,34.110001000000004
2016-11-18,34.080002
2016-11-21,34.470001
2016-11-22,35.16
2016-11-23,35.16
2016-11-25,35.299999
2016-11-28,34.990002000000004
2016-11-29,35.060001
2016-11-30,34.41
2016-12-01,34.48
2016-12-02,35.150002
2016-12-05,35.91
2016-12-06,35.990002000000004
2016-12-07,36.189999
2016-12-08,36.09
2016-12-09,36.09
2016-12-12,36.02
2016-12-13,36.279999
2016-12-14,36.290001000000004
2016-12-15,36.240002000000004
2016-12-16,36.290001000000004
2016-12-19,36.150002
2016-12-20,36.02
2016-12-21,36.27
2016-12-22,36.23
2016-12-23,36.220001
2016-12-27,36.110001000000004
2016-12-28,35.93
2016-12-29,35.869999
2016-12-30,35.720001
2017-01-03,34.66
2017-01-04,34.959998999999996
2017-01-05,35.240002000000004
2017-01-06,34.919998
2017-01-09,34.700001
2017-01-10,34.02
2017-01-11,33.93
2017-01-12,33.740002000000004
2017-01-13,33.889998999999996
2017-01-17,33.5
2017-01-18,33.299999
2017-01-19,33.189999
2017-01-20,33.130001
2017-01-23,33.080002
2017-01-24,33.349998
2017-01-25,33.59
2017-01-26,33.599998
2017-01-27,33.700001
2017-01-30,33.529999
2017-01-31,33.84
2017-02-01,33.16
2017-02-02,33.82
2017-02-03,34.02
2017-02-06,33.48
2017-02-07,35.169998
2017-02-08,35.509997999999996
2017-02-09,35.41
2017-02-10,35.509997999999996
2017-02-13,35.290001000000004
2017-02-14,35.639998999999996
2017-02-15,35.709998999999996
2017-02-16,35.669998
2017-02-17,35.75
2017-02-21,35.970001
2017-02-22,35.919998
2017-02-23,35.790001000000004
2017-02-24,35.810001
2017-02-27,35.869999
2017-02-28,35.740002000000004
2017-03-01,35.689999
2017-03-02,35.900002
2017-03-03,36.169998
2017-03-06,36.040001000000004
2017-03-07,36.009997999999996
2017-03-08,36.18
2017-03-09,36.310001
2017-03-10,36.52
2017-03-13,36.509997999999996
2017-03-14,36.5
2017-03-15,36.759997999999996
2017-03-16,37.259997999999996
2017-03-17,37.509997999999996
2017-03-20,37.060001
2017-03-21,36.580002
2017-03-22,36.619999
2017-03-23,36.599998
2017-03-24,36.57
2017-03-27,36.490002000000004
2017-03-28,36.82
2017-03-29,36.889998999999996
2017-03-30,37.130001
2017-03-31,36.869999
2017-04-03,36.73
2017-04-04,36.490002000000004
2017-04-05,36.41
2017-04-06,36.650002
2017-04-07,36.459998999999996
2017-04-10,36.439999
2017-04-11,36.5
2017-04-12,36.330002
2017-04-13,36.110001000000004
2017-04-17,36.459998999999996
2017-04-18,36.400002
2017-04-19,36.27
2017-04-20,36.599998
2017-04-21,36.720001
2017-04-24,36.970001
2017-04-25,36.759997999999996
2017-04-26,36.650002
2017-04-27,36.610001000000004
2017-04-28,36.52
2017-05-01,36.509997999999996
2017-05-02,36.560001
2017-05-03,36.509997999999996
2017-05-04,36.450001
2017-05-05,36.720001
2017-05-08,36.279999
2017-05-09,37.400002
2017-05-10,37.330002
2017-05-11,37.119999
2017-05-12,36.830002
2017-05-15,37.040001000000004
2017-05-16,36.93
2017-05-17,36.52
2017-05-18,36.630001
2017-05-19,36.599998
2017-05-22,36.869999
2017-05-23,36.720001
2017-05-24,36.950001
2017-05-25,37.040001000000004
2017-05-26,37.029999
2017-05-30,37.029999
2017-05-31,37.259997999999996
2017-06-01,38.66
2017-06-02,38.790001000000004
2017-06-05,38.919998
2017-06-06,39.029999
2017-06-07,39.529999
2017-06-08,39.57
2017-06-09,39.540001000000004
2017-06-12,39.82
2017-06-13,40.029999
2017-06-14,40.419998
2017-06-15,40.59
2017-06-16,40.84
2017-06-19,41.02
2017-06-20,41.02
2017-06-21,41.09
2017-06-22,40.990002000000004
2017-06-23,41.459998999999996
2017-06-26,41.48
2017-06-27,41.0
2017-06-28,41.130001
2017-06-29,40.689999
2017-06-30,40.98
2017-07-03,41.07
2017-07-05,40.93
2017-07-06,39.880001
2017-07-07,40.240002000000004
2017-07-10,40.09
2017-07-11,39.720001
2017-07-12,40.360001000000004
2017-07-13,40.220001
2017-07-14,40.389998999999996
2017-07-17,40.709998999999996
2017-07-18,40.43
2017-07-19,40.720001
2017-07-20,40.68
2017-07-21,40.549999
2017-07-24,40.490002000000004
2017-07-25,40.27
2017-07-26,39.880001
2017-07-27,39.810001
2017-07-28,39.439999
2017-07-31,39.860001000000004
2017-08-01,40.360001000000004
2017-08-02,40.169998
2017-08-03,40.060001
2017-08-04,39.91
2017-08-07,39.799999
2017-08-08,40.099998
2017-08-09,40.060001
2017-08-10,39.349998
2017-08-11,39.349998
2017-08-14,39.25
2017-08-15,39.220001
2017-08-16,39.349998
2017-08-17,38.91
2017-08-18,39.080002
2017-08-21,39.009997999999996
2017-08-22,39.720001
2017-08-23,39.470001
2017-08-24,39.810001
2017-08-25,39.939999
2017-08-28,40.27
2017-08-29,40.09
2017-08-30,40.040001000000004
2017-08-31,40.689999
2017-09-01,40.75
2017-09-05,40.310001
2017-09-06,40.349998
2017-09-07,40.32
2017-09-08,40.68
2017-09-11,41.0
2017-09-12,40.939999
2017-09-13,41.080002
2017-09-14,40.52
2017-09-15,40.470001
2017-09-18,40.389998999999996
2017-09-19,40.259997999999996
2017-09-20,40.450001
2017-09-21,40.799999
2017-09-22,40.939999
2017-09-25,40.790001000000004
2017-09-26,40.5
2017-09-27,40.310001
2017-09-28,40.450001
2017-09-29,40.610001000000004
2017-10-02,40.990002000000004
2017-10-03,40.950001
2017-10-04,41.130001
2017-10-05,41.16
2017-10-06,41.419998
2017-10-09,41.419998
2017-10-10,41.540001000000004
2017-10-11,41.970001
2017-10-12,42.169998
2017-10-13,42.330002
2017-10-16,42.529999
2017-10-17,42.970001
2017-10-18,42.959998999999996
2017-10-19,42.830002
2017-10-20,43.290001000000004
2017-10-23,42.73
2017-10-24,42.759997999999996
2017-10-25,42.970001
2017-10-26,43.299999
2017-10-27,43.630001
2017-10-30,43.459998999999996
2017-10-31,43.689999
2017-11-01,43.259997999999996
2017-11-02,43.5
2017-11-03,43.75
2017-11-06,43.450001
2017-11-07,43.25
2017-11-08,43.330002
2017-11-09,42.75
2017-11-10,42.68
2017-11-13,42.849998
2017-11-14,40.02
2017-11-15,39.830002
2017-11-16,40.740002000000004
2017-11-17,40.82
2017-11-20,41.169998
2017-11-21,41.259997999999996
2017-11-22,41.07
2017-11-24,41.32
2017-11-27,41.369999
2017-11-28,42.27
2017-11-29,42.580002
2017-11-30,42.599998
2017-12-01,43.07
2017-12-04,42.759997999999996
2017-12-05,42.419998
2017-12-06,42.470001
2017-12-07,42.540001000000004
2017-12-08,42.689999
2017-12-11,42.919998
2017-12-12,42.27
2017-12-13,42.07
2017-12-14,42.0
2017-12-15,42.459998999999996
2017-12-18,42.490002000000004
2017-12-19,42.900002
2017-12-20,42.919998
2017-12-21,42.880001
2017-12-22,42.799999
2017-12-26,42.669998
2017-12-27,42.93
2017-12-28,43.189999
2017-12-29,42.740002000000004
2018-01-02,43.279999
2018-01-03,43.23
2018-01-04,42.880001
2018-01-05,42.720001
2018-01-08,43.18
2018-01-09,43.57
2018-01-10,43.66
2018-01-11,44.029999
2018-01-12,44.07
2018-01-16,44.0
2018-01-17,44.619999
2018-01-18,44.529999
2018-01-19,45.380001
2018-01-22,45.439999
2018-01-23,45.580002
2018-01-24,45.48
2018-01-25,45.790001000000004
2018-01-26,45.990002000000004
2018-01-29,45.560001
2018-01-30,45.529999
2018-01-31,45.810001
2018-02-01,45.709998999999996
2018-02-02,45.299999
2018-02-05,44.09
2018-02-06,42.549999
2018-02-07,41.970001
2018-02-08,40.549999
2018-02-09,40.950001
2018-02-12,40.810001
2018-02-13,40.900002
2018-02-14,41.150002
2018-02-15,42.509997999999996
2018-02-16,41.98
2018-02-20,41.419998
2018-02-21,41.52
2018-02-22,41.330002
2018-02-23,42.099998
2018-02-26,42.080002
2018-02-27,41.77
2018-02-28,41.709998999999996
2018-03-01,40.880001
2018-03-02,40.869999
2018-03-05,40.98
2018-03-06,41.099998
2018-03-07,41.16
2018-03-08,41.099998
2018-03-09,41.91
2018-03-12,41.91
2018-03-13,41.32
2018-03-14,41.009997999999996
2018-03-15,41.0
2018-03-16,41.07
2018-03-19,40.84
2018-03-20,41.049999
2018-03-21,40.810001
2018-03-22,39.790001000000004
2018-03-23,39.07
2018-03-26,39.869999
2018-03-27,39.599998
2018-03-28,39.68
2018-03-29,39.560001
2018-04-02,38.18
2018-04-03,38.689999
2018-04-04,38.919998
2018-04-05,39.439999
2018-04-06,38.549999
2018-04-09,38.32
2018-04-10,38.299999
2018-04-11,37.799999
2018-04-12,37.810001
2018-04-13,37.439999
2018-04-16,37.779999
2018-04-17,38.18
2018-04-18,38.009997999999996
2018-04-19,37.5
2018-04-20,37.75
2018-04-23,37.740002000000004
2018-04-24,37.700001
2018-04-25,38.110001000000004
2018-04-26,38.18
2018-04-27,37.5
2018-04-30,37.389998999999996
2018-05-01,37.43
2018-05-02,36.970001
2018-05-03,36.610001000000004
2018-05-04,37.23
2018-05-07,37.049999
2018-05-08,39.25
2018-05-09,37.470001
2018-05-10,37.959998999999996
2018-05-11,38.0
2018-05-14,38.0
2018-05-15,38.150002
2018-05-16,38.139998999999996
2018-05-17,38.200001
2018-05-18,38.0
2018-05-21,38.599998
2018-05-22,38.950001
2018-05-23,38.869999
2018-05-24,38.790001000000004
2018-05-25,38.73
2018-05-29,38.509997999999996
2018-05-30,39.099998
2018-05-31,38.82
2018-06-01,38.57
2018-06-04,38.66
2018-06-05,39.139998999999996
2018-06-06,39.450001
2018-06-07,39.32
2018-06-08,39.029999
2018-06-11,38.84
2018-06-12,39.349998
2018-06-13,39.720001
2018-06-14,39.759997999999996
