Date,PFE
1985-01-03,1.635417
1985-01-04,1.635417
1985-01-07,1.635417
1985-01-08,1.645833
1985-01-09,1.65625
1985-01-10,1.708333
1985-01-11,1.6875
1985-01-14,1.729167
1985-01-15,1.734375
1985-01-16,1.729167
1985-01-17,1.677083
1985-01-18,1.640625
1985-01-21,1.713542
1985-01-22,1.666667
1985-01-23,1.697917
1985-01-24,1.677083
1985-01-25,1.651042
1985-01-28,1.651042
1985-01-29,1.708333
1985-01-30,1.666667
1985-01-31,1.645833
1985-02-01,1.635417
1985-02-04,1.671875
1985-02-05,1.6875
1985-02-06,1.677083
1985-02-07,1.6875
1985-02-08,1.692708
1985-02-11,1.677083
1985-02-12,1.666667
1985-02-13,1.666667
1985-02-14,1.65625
1985-02-15,1.661458
1985-02-19,1.671875
1985-02-20,1.635417
1985-02-21,1.619792
1985-02-22,1.598958
1985-02-25,1.588542
1985-02-26,1.604167
1985-02-27,1.640625
1985-02-28,1.677083
1985-03-01,1.744792
1985-03-04,1.729167
1985-03-05,1.71875
1985-03-06,1.703125
1985-03-07,1.708333
1985-03-08,1.6875
1985-03-11,1.651042
1985-03-12,1.671875
1985-03-13,1.677083
1985-03-14,1.677083
1985-03-15,1.666667
1985-03-18,1.671875
1985-03-19,1.734375
1985-03-20,1.71875
1985-03-21,1.760417
1985-03-22,1.760417
1985-03-25,1.739583
1985-03-26,1.765625
1985-03-27,1.8125
1985-03-28,1.786458
1985-03-29,1.786458
1985-04-01,1.796875
1985-04-02,1.78125
1985-04-03,1.791667
1985-04-04,1.796875
1985-04-08,1.802083
1985-04-09,1.78125
1985-04-10,1.765625
1985-04-11,1.770833
1985-04-12,1.75
1985-04-15,1.786458
1985-04-16,1.817708
1985-04-17,1.848958
1985-04-18,1.854167
1985-04-19,1.864583
1985-04-22,1.859375
1985-04-23,1.864583
1985-04-24,1.875
1985-04-25,1.854167
1985-04-26,1.838542
1985-04-29,1.848958
1985-04-30,1.854167
1985-05-01,1.8125
1985-05-02,1.838542
1985-05-03,1.869792
1985-05-06,1.854167
1985-05-07,1.880208
1985-05-08,1.895833
1985-05-09,1.90625
1985-05-10,1.953125
1985-05-13,1.958333
1985-05-14,1.963542
1985-05-15,1.984375
1985-05-16,1.984375
1985-05-17,2.020833
1985-05-20,2.067708
1985-05-21,2.072917
1985-05-22,2.109375
1985-05-23,2.072917
1985-05-24,2.046875
1985-05-28,2.026042
1985-05-29,2.026042
1985-05-30,2.036458
1985-05-31,2.083333
1985-06-03,2.067708
1985-06-04,2.052083
1985-06-05,1.979167
1985-06-06,2.015625
1985-06-07,2.010417
1985-06-10,2.041667
1985-06-11,2.010417
1985-06-12,1.973958
1985-06-13,1.984375
1985-06-14,1.994792
1985-06-17,2.015625
1985-06-18,2.03125
1985-06-19,2.03125
1985-06-20,2.026042
1985-06-21,2.057292
1985-06-24,2.072917
1985-06-25,2.072917
1985-06-26,2.078125
1985-06-27,2.098958
1985-06-28,2.0625
1985-07-01,2.041667
1985-07-02,2.010417
1985-07-03,2.015625
1985-07-05,2.026042
1985-07-08,2.010417
1985-07-09,2.036458
1985-07-10,2.145833
1985-07-11,2.177083
1985-07-12,2.166667
1985-07-15,2.1875
1985-07-16,2.197917
1985-07-17,2.197917
1985-07-18,2.166667
1985-07-19,2.166667
1985-07-22,2.151042
1985-07-23,2.140625
1985-07-24,2.109375
1985-07-25,2.083333
1985-07-26,2.067708
1985-07-29,1.96875
1985-07-30,1.989583
1985-07-31,2.010417
1985-08-01,2.057292
1985-08-02,2.052083
1985-08-05,2.0625
1985-08-06,1.984375
1985-08-07,2.0
1985-08-08,2.020833
1985-08-09,2.03125
1985-08-12,2.046875
1985-08-13,2.046875
1985-08-14,2.036458
1985-08-15,2.010417
1985-08-16,2.0
1985-08-19,2.0
1985-08-20,2.036458
1985-08-21,2.067708
1985-08-22,2.020833
1985-08-23,1.989583
1985-08-26,1.963542
1985-08-27,2.0
1985-08-28,2.010417
1985-08-29,2.010417
1985-08-30,2.005208
1985-09-03,1.994792
1985-09-04,1.96875
1985-09-05,1.994792
1985-09-06,2.020833
1985-09-09,2.015625
1985-09-10,1.979167
1985-09-11,1.947917
1985-09-12,1.911458
1985-09-13,1.895833
1985-09-16,1.901042
1985-09-17,1.864583
1985-09-18,1.854167
1985-09-19,1.875
1985-09-20,1.885417
1985-09-23,1.96875
1985-09-24,1.942708
1985-09-25,1.9375
1985-09-26,1.953125
1985-09-30,1.973958
1985-10-01,2.041667
1985-10-02,1.973958
1985-10-03,1.96875
1985-10-04,1.947917
1985-10-07,1.90625
1985-10-08,1.90625
1985-10-09,1.890625
1985-10-10,1.864583
1985-10-11,1.911458
1985-10-14,1.895833
1985-10-15,1.890625
1985-10-16,1.916667
1985-10-17,1.875
1985-10-18,1.854167
1985-10-21,1.885417
1985-10-22,1.869792
1985-10-23,1.885417
1985-10-24,1.875
1985-10-25,1.869792
1985-10-28,1.875
1985-10-29,1.875
1985-10-30,1.916667
1985-10-31,1.90625
1985-11-01,1.96875
1985-11-04,1.963542
1985-11-05,2.010417
1985-11-06,2.0
1985-11-07,2.0
1985-11-08,2.03125
1985-11-11,2.0625
1985-11-12,2.088542
1985-11-13,2.083333
1985-11-14,2.083333
1985-11-15,2.067708
1985-11-18,2.09375
1985-11-19,2.088542
1985-11-20,2.098958
1985-11-21,2.145833
1985-11-22,2.104167
1985-11-25,2.104167
1985-11-26,2.151042
1985-11-27,2.21875
1985-11-29,2.223958
1985-12-02,2.171875
1985-12-03,2.177083
1985-12-04,2.25
1985-12-05,2.208333
1985-12-06,2.161458
1985-12-09,2.1875
1985-12-10,2.203125
1985-12-11,2.229167
1985-12-12,2.260417
1985-12-13,2.322917
1985-12-16,2.265625
1985-12-17,2.208333
1985-12-18,2.182292
1985-12-19,2.213542
1985-12-20,2.208333
1985-12-23,2.088542
1985-12-24,2.088542
1985-12-26,2.09375
1985-12-27,2.114583
1985-12-30,2.098958
1985-12-31,2.109375
1986-01-02,2.083333
1986-01-03,2.098958
1986-01-06,2.104167
1986-01-07,2.166667
1986-01-08,2.145833
1986-01-09,2.083333
1986-01-10,2.041667
1986-01-13,2.067708
1986-01-14,2.052083
1986-01-15,2.03125
1986-01-16,2.072917
1986-01-17,2.083333
1986-01-20,2.046875
1986-01-21,1.989583
1986-01-22,1.96875
1986-01-23,1.973958
1986-01-24,1.958333
1986-01-27,1.979167
1986-01-28,2.067708
1986-01-29,2.057292
1986-01-30,1.984375
1986-01-31,2.015625
1986-02-03,2.041667
1986-02-04,2.041667
1986-02-05,2.03125
1986-02-06,2.041667
1986-02-07,2.078125
1986-02-10,2.098958
1986-02-11,2.125
1986-02-12,2.098958
1986-02-13,2.09375
1986-02-14,2.145833
1986-02-18,2.182292
1986-02-19,2.161458
1986-02-20,2.166667
1986-02-21,2.171875
1986-02-24,2.197917
1986-02-25,2.182292
1986-02-26,2.151042
1986-02-27,2.177083
1986-02-28,2.307292
1986-03-03,2.291667
1986-03-04,2.260417
1986-03-05,2.197917
1986-03-06,2.213542
1986-03-07,2.25
1986-03-10,2.302083
1986-03-11,2.369792
1986-03-12,2.328125
1986-03-13,2.348958
1986-03-14,2.375
1986-03-17,2.380208
1986-03-18,2.401042
1986-03-19,2.40625
1986-03-20,2.458333
1986-03-21,2.447917
1986-03-24,2.447917
1986-03-25,2.427083
1986-03-26,2.484375
1986-03-27,2.53125
1986-03-31,2.505208
1986-04-01,2.447917
1986-04-02,2.4375
1986-04-03,2.442708
1986-04-04,2.34375
1986-04-07,2.338542
1986-04-08,2.385417
1986-04-09,2.416667
1986-04-10,2.46875
1986-04-11,2.484375
1986-04-14,2.5
1986-04-15,2.494792
1986-04-16,2.59375
1986-04-17,2.661458
1986-04-18,2.661458
1986-04-21,2.661458
1986-04-22,2.640625
1986-04-23,2.609375
1986-04-24,2.645833
1986-04-25,2.583333
1986-04-28,2.572917
1986-04-29,2.515625
1986-04-30,2.46875
1986-05-01,2.463542
1986-05-02,2.484375
1986-05-05,2.557292
1986-05-06,2.526042
1986-05-07,2.505208
1986-05-08,2.494792
1986-05-09,2.510417
1986-05-12,2.505208
1986-05-13,2.479167
1986-05-14,2.473958
1986-05-15,2.447917
1986-05-16,2.40625
1986-05-19,2.427083
1986-05-20,2.510417
1986-05-21,2.494792
1986-05-22,2.546875
1986-05-23,2.541667
1986-05-27,2.625
1986-05-28,2.598958
1986-05-29,2.645833
1986-05-30,2.619792
1986-06-02,2.598958
1986-06-03,2.598958
1986-06-04,2.546875
1986-06-05,2.541667
1986-06-06,2.645833
1986-06-09,2.59375
1986-06-10,2.630208
1986-06-11,2.697917
1986-06-12,2.744792
1986-06-13,2.755208
1986-06-16,2.854167
1986-06-17,2.8125
1986-06-18,2.833333
1986-06-19,2.84375
1986-06-20,2.875
1986-06-23,2.890625
1986-06-24,2.880208
1986-06-25,2.90625
1986-06-26,2.932292
1986-06-27,2.963542
1986-06-30,2.979167
1986-07-01,3.026042
1986-07-02,3.020833
1986-07-03,3.03125
1986-07-07,2.864583
1986-07-08,2.776042
1986-07-09,2.859375
1986-07-10,2.796875
1986-07-11,2.807292
1986-07-14,2.75
1986-07-15,2.776042
1986-07-16,2.71875
1986-07-17,2.770833
1986-07-18,2.765625
1986-07-21,2.739583
1986-07-22,2.75
1986-07-23,2.765625
1986-07-24,2.765625
1986-07-25,2.791667
1986-07-28,2.755208
1986-07-29,2.71875
1986-07-30,2.75
1986-07-31,2.78125
1986-08-01,2.802083
1986-08-04,2.822917
1986-08-05,2.802083
1986-08-06,2.802083
1986-08-07,2.802083
1986-08-08,2.770833
1986-08-11,2.864583
1986-08-12,2.895833
1986-08-13,2.932292
1986-08-14,2.932292
1986-08-15,2.921875
1986-08-18,2.901042
1986-08-19,2.864583
1986-08-20,2.854167
1986-08-21,2.859375
1986-08-22,2.828125
1986-08-25,2.791667
1986-08-26,2.864583
1986-08-27,2.84375
1986-08-28,2.828125
1986-08-29,2.833333
1986-09-02,2.796875
1986-09-03,2.776042
1986-09-04,2.729167
1986-09-05,2.708333
1986-09-08,2.625
1986-09-09,2.598958
1986-09-10,2.614583
1986-09-11,2.510417
1986-09-12,2.447917
1986-09-15,2.484375
1986-09-16,2.489583
1986-09-17,2.4375
1986-09-18,2.385417
1986-09-19,2.432292
1986-09-22,2.421875
1986-09-23,2.494792
1986-09-24,2.515625
1986-09-25,2.447917
1986-09-26,2.427083
1986-09-29,2.385417
1986-09-30,2.416667
1986-10-01,2.411458
1986-10-02,2.40625
1986-10-03,2.40625
1986-10-06,2.385417
1986-10-07,2.359375
1986-10-08,2.395833
1986-10-09,2.375
1986-10-10,2.390625
1986-10-13,2.411458
1986-10-14,2.390625
1986-10-15,2.46875
1986-10-16,2.510417
1986-10-17,2.505208
1986-10-20,2.479167
1986-10-21,2.463542
1986-10-22,2.442708
1986-10-23,2.5
1986-10-24,2.473958
1986-10-27,2.484375
1986-10-28,2.505208
1986-10-29,2.520833
1986-10-30,2.541667
1986-10-31,2.489583
1986-11-03,2.515625
1986-11-04,2.494792
1986-11-05,2.526042
1986-11-06,2.552083
1986-11-07,2.588542
1986-11-10,2.583333
1986-11-11,2.59375
1986-11-12,2.541667
1986-11-13,2.5
1986-11-14,2.53125
1986-11-17,2.505208
1986-11-18,2.416667
1986-11-19,2.463542
1986-11-20,2.5
1986-11-21,2.5625
1986-11-24,2.604167
1986-11-25,2.588542
1986-11-26,2.5625
1986-11-28,2.541667
1986-12-01,2.526042
1986-12-02,2.59375
1986-12-03,2.645833
1986-12-04,2.65625
1986-12-05,2.619792
1986-12-08,2.619792
1986-12-09,2.625
1986-12-10,2.614583
1986-12-11,2.583333
1986-12-12,2.541667
1986-12-15,2.552083
1986-12-16,2.541667
1986-12-17,2.541667
1986-12-18,2.588542
1986-12-19,2.578125
1986-12-22,2.53125
1986-12-23,2.489583
1986-12-24,2.536458
1986-12-26,2.619792
1986-12-29,2.5625
1986-12-30,2.557292
1986-12-31,2.541667
1987-01-02,2.583333
1987-01-05,2.651042
1987-01-06,2.703125
1987-01-07,2.71875
1987-01-08,2.739583
1987-01-09,2.744792
1987-01-12,2.739583
1987-01-13,2.692708
1987-01-14,2.708333
1987-01-15,2.723958
1987-01-16,2.734375
1987-01-19,2.729167
1987-01-20,2.71875
1987-01-21,2.666667
1987-01-22,2.776042
1987-01-23,2.760417
1987-01-26,2.729167
1987-01-27,2.8125
1987-01-28,2.875
1987-01-29,2.84375
1987-01-30,2.822917
1987-02-02,2.864583
1987-02-03,2.864583
1987-02-04,2.864583
1987-02-05,2.864583
1987-02-06,2.869792
1987-02-09,2.859375
1987-02-10,2.833333
1987-02-11,2.859375
1987-02-12,2.875
1987-02-13,2.947917
1987-02-17,3.1875
1987-02-18,3.104167
1987-02-19,3.109375
1987-02-20,3.088542
1987-02-23,3.010417
1987-02-24,3.020833
1987-02-25,3.072917
1987-02-26,3.052083
1987-02-27,3.036458
1987-03-02,2.958333
1987-03-03,2.947917
1987-03-04,3.020833
1987-03-05,3.052083
1987-03-06,3.046875
1987-03-09,3.015625
1987-03-10,3.0625
1987-03-11,3.125
1987-03-12,3.078125
1987-03-13,3.0625
1987-03-16,3.052083
1987-03-17,3.078125
1987-03-18,3.098958
1987-03-19,3.125
1987-03-20,3.135417
1987-03-23,3.151042
1987-03-24,3.161458
1987-03-25,3.09375
1987-03-26,3.114583
1987-03-27,3.041667
1987-03-30,2.989583
1987-03-31,3.015625
1987-04-01,3.03125
1987-04-02,3.078125
1987-04-03,3.119792
1987-04-06,3.140625
1987-04-07,3.041667
1987-04-08,3.052083
1987-04-09,2.989583
1987-04-10,3.0
1987-04-13,2.901042
1987-04-14,2.848958
1987-04-15,2.75
1987-04-16,2.828125
1987-04-20,2.776042
1987-04-21,2.890625
1987-04-22,2.796875
1987-04-23,2.822917
1987-04-24,2.755208
1987-04-27,2.807292
1987-04-28,2.864583
1987-04-29,2.895833
1987-04-30,2.9375
1987-05-01,2.885417
1987-05-04,2.901042
1987-05-05,2.921875
1987-05-06,2.911458
1987-05-07,2.859375
1987-05-08,2.84375
1987-05-11,2.791667
1987-05-12,2.822917
1987-05-13,2.833333
1987-05-14,2.786458
1987-05-15,2.697917
1987-05-18,2.651042
1987-05-19,2.588542
1987-05-20,2.567708
1987-05-21,2.598958
1987-05-22,2.625
1987-05-26,2.708333
1987-05-27,2.703125
1987-05-28,2.71875
1987-05-29,2.713542
1987-06-01,2.71875
1987-06-02,2.734375
1987-06-03,2.84375
1987-06-04,2.875
1987-06-05,2.854167
1987-06-08,2.880208
1987-06-09,2.880208
1987-06-10,2.885417
1987-06-11,2.916667
1987-06-12,2.916667
1987-06-15,2.901042
1987-06-16,2.927083
1987-06-17,2.927083
1987-06-18,2.911458
1987-06-19,2.927083
1987-06-22,2.973958
1987-06-23,3.057292
1987-06-24,3.010417
1987-06-25,3.041667
1987-06-26,3.0625
1987-06-29,3.052083
1987-06-30,3.0
1987-07-01,2.963542
1987-07-02,3.03125
1987-07-06,3.015625
1987-07-07,3.015625
1987-07-08,2.989583
1987-07-09,2.984375
1987-07-10,2.994792
1987-07-13,2.942708
1987-07-14,2.953125
1987-07-15,2.963542
1987-07-16,2.984375
1987-07-17,3.0
1987-07-20,3.010417
1987-07-21,2.979167
1987-07-22,2.989583
1987-07-23,2.989583
1987-07-24,3.03125
1987-07-27,3.026042
1987-07-28,3.005208
1987-07-29,3.020833
1987-07-30,3.125
1987-07-31,3.078125
1987-08-03,3.0625
1987-08-04,3.020833
1987-08-05,3.036458
1987-08-06,3.083333
1987-08-07,3.104167
1987-08-10,3.145833
1987-08-11,3.135417
1987-08-12,3.109375
1987-08-13,3.161458
1987-08-14,3.145833
1987-08-17,3.119792
1987-08-18,3.067708
1987-08-19,3.057292
1987-08-20,3.052083
1987-08-21,3.0625
1987-08-24,3.015625
1987-08-25,3.015625
1987-08-26,3.036458
1987-08-27,3.046875
1987-08-28,2.989583
1987-08-31,2.947917
1987-09-01,2.989583
1987-09-02,2.9375
1987-09-03,2.890625
1987-09-04,2.895833
1987-09-08,2.833333
1987-09-09,2.84375
1987-09-10,2.848958
1987-09-11,2.90625
1987-09-14,2.9375
1987-09-15,2.890625
1987-09-16,2.880208
1987-09-17,2.854167
1987-09-18,2.84375
1987-09-21,2.848958
1987-09-22,2.880208
1987-09-23,2.875
1987-09-24,2.848958
1987-09-25,2.854167
1987-09-28,2.890625
1987-09-29,2.901042
1987-09-30,2.885417
1987-10-01,2.875
1987-10-02,2.890625
1987-10-05,2.901042
1987-10-06,2.822917
1987-10-07,2.796875
1987-10-08,2.776042
1987-10-09,2.739583
1987-10-12,2.723958
1987-10-13,2.739583
1987-10-14,2.65625
1987-10-15,2.479167
1987-10-16,2.46875
1987-10-19,2.041667
1987-10-20,2.135417
1987-10-21,2.354167
1987-10-22,2.203125
1987-10-23,2.125
1987-10-26,1.875
1987-10-27,2.041667
1987-10-28,2.052083
1987-10-29,2.130208
1987-10-30,2.192708
1987-11-02,2.270833
1987-11-03,2.28125
1987-11-04,2.21875
1987-11-05,2.229167
1987-11-06,2.234375
1987-11-09,2.15625
1987-11-10,2.052083
1987-11-11,2.057292
1987-11-12,2.166667
1987-11-13,2.166667
1987-11-16,2.182292
1987-11-17,2.135417
1987-11-18,2.161458
1987-11-19,2.083333
1987-11-20,2.151042
1987-11-23,2.135417
1987-11-24,2.083333
1987-11-25,2.0625
1987-11-27,2.020833
1987-11-30,1.921875
1987-12-01,1.958333
1987-12-02,1.953125
1987-12-03,1.885417
1987-12-04,1.864583
1987-12-07,1.927083
1987-12-08,1.864583
1987-12-09,1.848958
1987-12-10,1.75
1987-12-11,1.739583
1987-12-14,1.739583
1987-12-15,1.734375
1987-12-16,1.859375
1987-12-17,1.854167
1987-12-18,1.885417
1987-12-21,1.9375
1987-12-22,2.072917
1987-12-23,2.145833
1987-12-24,2.114583
1987-12-28,1.989583
1987-12-29,2.020833
1987-12-30,1.994792
1987-12-31,1.942708
1988-01-04,2.026042
1988-01-05,2.192708
1988-01-06,2.229167
1988-01-07,2.229167
1988-01-08,2.088542
1988-01-11,2.098958
1988-01-12,2.083333
1988-01-13,2.078125
1988-01-14,2.114583
1988-01-15,2.098958
1988-01-18,2.166667
1988-01-19,2.208333
1988-01-20,2.135417
1988-01-21,2.119792
1988-01-22,2.140625
1988-01-25,2.182292
1988-01-26,2.1875
1988-01-27,2.140625
1988-01-28,2.203125
1988-01-29,2.276042
1988-02-01,2.239583
1988-02-02,2.223958
1988-02-03,2.15625
1988-02-04,2.15625
1988-02-05,2.109375
1988-02-08,2.145833
1988-02-09,2.1875
1988-02-10,2.203125
1988-02-11,2.182292
1988-02-12,2.182292
1988-02-16,2.182292
1988-02-17,2.151042
1988-02-18,2.15625
1988-02-19,2.166667
1988-02-22,2.25
1988-02-23,2.25
1988-02-24,2.270833
1988-02-25,2.213542
1988-02-26,2.213542
1988-02-29,2.265625
1988-03-01,2.25
1988-03-02,2.307292
1988-03-03,2.359375
1988-03-04,2.296875
1988-03-07,2.302083
1988-03-08,2.286458
1988-03-09,2.276042
1988-03-10,2.276042
1988-03-11,2.276042
1988-03-14,2.302083
1988-03-15,2.260417
1988-03-16,2.239583
1988-03-17,2.307292
1988-03-18,2.302083
1988-03-21,2.276042
1988-03-22,2.270833
1988-03-23,2.291667
1988-03-24,2.28125
1988-03-25,2.333333
1988-03-28,2.286458
1988-03-29,2.333333
1988-03-30,2.317708
1988-03-31,2.296875
1988-04-04,2.28125
1988-04-05,2.317708
1988-04-06,2.369792
1988-04-07,2.369792
1988-04-08,2.395833
1988-04-11,2.385417
1988-04-12,2.369792
1988-04-13,2.505208
1988-04-14,2.369792
1988-04-15,2.463542
1988-04-18,2.427083
1988-04-19,2.364583
1988-04-20,2.317708
1988-04-21,2.28125
1988-04-22,2.307292
1988-04-25,2.348958
1988-04-26,2.380208
1988-04-27,2.359375
1988-04-28,2.34375
1988-04-29,2.291667
1988-05-02,2.296875
1988-05-03,2.322917
1988-05-04,2.28125
1988-05-05,2.244792
1988-05-06,2.192708
1988-05-09,2.182292
1988-05-10,2.1875
1988-05-11,2.145833
1988-05-12,2.104167
1988-05-13,2.109375
1988-05-16,2.15625
1988-05-17,2.088542
1988-05-18,2.0625
1988-05-19,2.041667
1988-05-20,2.072917
1988-05-23,2.026042
1988-05-24,2.067708
1988-05-25,2.072917
1988-05-26,2.125
1988-05-27,2.104167
1988-05-31,2.171875
1988-06-01,2.223958
1988-06-02,2.192708
1988-06-03,2.177083
1988-06-06,2.1875
1988-06-07,2.161458
1988-06-08,2.192708
1988-06-09,2.21875
1988-06-10,2.208333
1988-06-13,2.208333
1988-06-14,2.223958
1988-06-15,2.208333
1988-06-16,2.15625
1988-06-17,2.145833
1988-06-20,2.15625
1988-06-21,2.197917
1988-06-22,2.171875
1988-06-23,2.171875
1988-06-24,2.140625
1988-06-27,2.114583
1988-06-28,2.140625
1988-06-29,2.109375
1988-06-30,2.151042
1988-07-01,2.15625
1988-07-05,2.182292
1988-07-06,2.182292
1988-07-07,2.161458
1988-07-08,2.119792
1988-07-11,2.098958
1988-07-12,2.109375
1988-07-13,2.109375
1988-07-14,2.09375
1988-07-15,2.119792
1988-07-18,2.104167
1988-07-19,2.098958
1988-07-20,2.135417
1988-07-21,2.145833
1988-07-22,2.104167
1988-07-25,2.09375
1988-07-26,2.104167
1988-07-27,2.078125
1988-07-28,2.098958
1988-07-29,2.140625
1988-08-01,2.151042
1988-08-02,2.166667
1988-08-03,2.208333
1988-08-04,2.182292
1988-08-05,2.135417
1988-08-08,2.130208
1988-08-09,2.104167
1988-08-10,2.09375
1988-08-11,2.119792
1988-08-12,2.09375
1988-08-15,2.09375
1988-08-16,2.109375
1988-08-17,2.130208
1988-08-18,2.135417
1988-08-19,2.161458
1988-08-22,2.125
1988-08-23,2.125
1988-08-24,2.125
1988-08-25,2.114583
1988-08-26,2.098958
1988-08-29,2.114583
1988-08-30,2.114583
1988-08-31,2.114583
1988-09-01,2.083333
1988-09-02,2.140625
1988-09-06,2.171875
1988-09-07,2.197917
1988-09-08,2.192708
1988-09-09,2.213542
1988-09-12,2.197917
1988-09-13,2.223958
1988-09-14,2.234375
1988-09-15,2.229167
1988-09-16,2.25
1988-09-19,2.21875
1988-09-20,2.239583
1988-09-21,2.291667
1988-09-22,2.286458
1988-09-23,2.286458
1988-09-26,2.25
1988-09-27,2.239583
1988-09-28,2.265625
1988-09-29,2.28125
1988-09-30,2.265625
1988-10-03,2.270833
1988-10-04,2.25
1988-10-05,2.270833
1988-10-06,2.3125
1988-10-07,2.317708
1988-10-10,2.328125
1988-10-11,2.328125
1988-10-12,2.286458
1988-10-13,2.302083
1988-10-14,2.3125
1988-10-17,2.333333
1988-10-18,2.34375
1988-10-19,2.348958
1988-10-20,2.375
1988-10-21,2.40625
1988-10-24,2.421875
1988-10-25,2.453125
1988-10-26,2.46875
1988-10-27,2.40625
1988-10-28,2.390625
1988-10-31,2.380208
1988-11-01,2.390625
1988-11-02,2.385417
1988-11-03,2.375
1988-11-04,2.34375
1988-11-07,2.333333
1988-11-08,2.34375
1988-11-09,2.338542
1988-11-10,2.359375
1988-11-11,2.317708
1988-11-14,2.302083
1988-11-15,2.286458
1988-11-16,2.276042
1988-11-17,2.270833
1988-11-18,2.291667
1988-11-21,2.307292
1988-11-22,2.307292
1988-11-23,2.317708
1988-11-25,2.3125
1988-11-28,2.307292
1988-11-29,2.333333
1988-11-30,2.364583
1988-12-01,2.348958
1988-12-02,2.338542
1988-12-05,2.416667
1988-12-06,2.427083
1988-12-07,2.375
1988-12-08,2.385417
1988-12-09,2.411458
1988-12-12,2.421875
1988-12-13,2.390625
1988-12-14,2.411458
1988-12-15,2.421875
1988-12-16,2.432292
1988-12-19,2.442708
1988-12-20,2.411458
1988-12-21,2.432292
1988-12-22,2.453125
1988-12-23,2.4375
1988-12-27,2.4375
1988-12-28,2.4375
1988-12-29,2.432292
1988-12-30,2.416667
1989-01-03,2.40625
1989-01-04,2.427083
1989-01-05,2.40625
1989-01-06,2.416667
1989-01-09,2.375
1989-01-10,2.380208
1989-01-11,2.390625
1989-01-12,2.40625
1989-01-13,2.40625
1989-01-16,2.421875
1989-01-17,2.416667
1989-01-18,2.411458
1989-01-19,2.375
1989-01-20,2.34375
1989-01-23,2.338542
1989-01-24,2.375
1989-01-25,2.369792
1989-01-26,2.395833
1989-01-27,2.385417
1989-01-30,2.385417
1989-01-31,2.401042
1989-02-01,2.40625
1989-02-02,2.40625
1989-02-03,2.416667
1989-02-06,2.416667
1989-02-07,2.416667
1989-02-08,2.453125
1989-02-09,2.421875
1989-02-10,2.364583
1989-02-13,2.354167
1989-02-14,2.385417
1989-02-15,2.369792
1989-02-16,2.359375
1989-02-17,2.322917
1989-02-21,2.34375
1989-02-22,2.322917
1989-02-23,2.3125
1989-02-24,2.270833
1989-02-27,2.255208
1989-02-28,2.296875
1989-03-01,2.286458
1989-03-02,2.317708
1989-03-03,2.307292
1989-03-06,2.296875
1989-03-07,2.296875
1989-03-08,2.307292
1989-03-09,2.302083
1989-03-10,2.28125
1989-03-13,2.307292
1989-03-14,2.3125
1989-03-15,2.348958
1989-03-16,2.354167
1989-03-17,2.328125
1989-03-20,2.348958
1989-03-21,2.34375
1989-03-22,2.338542
1989-03-23,2.328125
1989-03-27,2.348958
1989-03-28,2.354167
1989-03-29,2.380208
1989-03-30,2.369792
1989-03-31,2.395833
1989-04-03,2.416667
1989-04-04,2.447917
1989-04-05,2.494792
1989-04-06,2.46875
1989-04-07,2.458333
1989-04-10,2.458333
1989-04-11,2.453125
1989-04-12,2.479167
1989-04-13,2.442708
1989-04-14,2.489583
1989-04-17,2.489583
1989-04-18,2.526042
1989-04-19,2.552083
1989-04-20,2.526042
1989-04-21,2.572917
1989-04-24,2.541667
1989-04-25,2.552083
1989-04-26,2.552083
1989-04-27,2.567708
1989-04-28,2.578125
1989-05-01,2.5625
1989-05-02,2.5625
1989-05-03,2.552083
1989-05-04,2.604167
1989-05-05,2.609375
1989-05-08,2.583333
1989-05-09,2.588542
1989-05-10,2.578125
1989-05-11,2.578125
1989-05-12,2.677083
1989-05-15,2.645833
1989-05-16,2.65625
1989-05-17,2.645833
1989-05-18,2.651042
1989-05-19,2.614583
1989-05-22,2.583333
1989-05-23,2.520833
1989-05-24,2.526042
1989-05-25,2.541667
1989-05-26,2.552083
1989-05-30,2.541667
1989-05-31,2.541667
1989-06-01,2.541667
1989-06-02,2.598958
1989-06-05,2.541667
1989-06-06,2.5625
1989-06-07,2.552083
1989-06-08,2.546875
1989-06-09,2.557292
1989-06-12,2.546875
1989-06-13,2.416667
1989-06-14,2.411458
1989-06-15,2.40625
1989-06-16,2.390625
1989-06-19,2.390625
1989-06-20,2.421875
1989-06-21,2.380208
1989-06-22,2.385417
1989-06-23,2.458333
1989-06-26,2.432292
1989-06-27,2.427083
1989-06-28,2.4375
1989-06-29,2.390625
1989-06-30,2.390625
1989-07-03,2.40625
1989-07-05,2.432292
1989-07-06,2.427083
1989-07-07,2.458333
1989-07-10,2.458333
1989-07-11,2.447917
1989-07-12,2.442708
1989-07-13,2.4375
1989-07-14,2.447917
1989-07-17,2.458333
1989-07-18,2.442708
1989-07-19,2.505208
1989-07-20,2.479167
1989-07-21,2.46875
1989-07-24,2.453125
1989-07-25,2.494792
1989-07-26,2.552083
1989-07-27,2.65625
1989-07-28,2.708333
1989-07-31,2.708333
1989-08-01,2.661458
1989-08-02,2.65625
1989-08-03,2.65625
1989-08-04,2.666667
1989-08-07,2.703125
1989-08-08,2.692708
1989-08-09,2.677083
1989-08-10,2.692708
1989-08-11,2.697917
1989-08-14,2.697917
1989-08-15,2.713542
1989-08-16,2.765625
1989-08-17,2.765625
1989-08-18,2.8125
1989-08-21,2.770833
