Date,MAN
1998-10-09,19.75
1998-10-12,20.25
1998-10-13,20.3125
1998-10-14,20.9375
1998-10-15,21.8125
1998-10-16,22.5625
1998-10-19,23.5625
1998-10-20,26.875
1998-10-21,27.4375
1998-10-22,26.5625
1998-10-23,25.75
1998-10-26,24.5
1998-10-27,24.6875
1998-10-28,24.125
1998-10-29,23.875
1998-10-30,24.125
1998-11-02,26.375
1998-11-03,25.3125
1998-11-04,26.0625
1998-11-05,26.0625
1998-11-06,25.875
1998-11-09,25.75
1998-11-10,25.8125
1998-11-11,26.1875
1998-11-12,25.75
1998-11-13,24.75
1998-11-16,24.8125
1998-11-17,24.75
1998-11-18,24.0625
1998-11-19,25.0
1998-11-20,25.25
1998-11-23,23.875
1998-11-24,23.9375
1998-11-25,23.3125
1998-11-27,23.6875
1998-11-30,22.25
1998-12-01,22.1875
1998-12-02,22.6875
1998-12-03,22.625
1998-12-04,22.3125
1998-12-07,22.3125
1998-12-08,22.5
1998-12-09,22.8125
1998-12-10,22.75
1998-12-11,22.25
1998-12-14,21.375
1998-12-15,21.875
1998-12-16,21.625
1998-12-17,21.75
1998-12-18,23.1875
1998-12-21,22.9375
1998-12-22,22.9375
1998-12-23,23.0
1998-12-24,23.375
1998-12-28,23.25
1998-12-29,23.4375
1998-12-30,24.6875
1998-12-31,25.1875
1999-01-04,23.6875
1999-01-05,25.375
1999-01-06,25.8125
1999-01-07,25.5
1999-01-08,26.125
1999-01-11,27.625
1999-01-12,28.0
1999-01-13,26.4375
1999-01-14,26.4375
1999-01-15,26.1875
1999-01-19,25.5
1999-01-20,25.4375
1999-01-21,24.875
1999-01-22,25.4375
1999-01-25,25.0
1999-01-26,24.625
1999-01-27,25.5
1999-01-28,25.75
1999-01-29,24.625
1999-02-01,24.8125
1999-02-02,24.625
1999-02-03,24.0625
1999-02-04,24.3125
1999-02-05,23.75
1999-02-08,23.25
1999-02-09,22.9375
1999-02-10,22.4375
1999-02-11,22.6875
1999-02-12,22.25
1999-02-16,22.9375
1999-02-17,22.375
1999-02-18,22.75
1999-02-19,22.5
1999-02-22,22.25
1999-02-23,24.8125
1999-02-24,24.25
1999-02-25,23.125
1999-02-26,23.9375
1999-03-01,23.5
1999-03-02,23.9375
1999-03-03,23.625
1999-03-04,24.0625
1999-03-05,24.1875
1999-03-08,23.75
1999-03-09,23.75
1999-03-10,23.9375
1999-03-11,24.125
1999-03-12,24.0625
1999-03-15,24.25
1999-03-16,24.625
1999-03-17,24.625
1999-03-18,24.625
1999-03-19,24.3125
1999-03-22,23.8125
1999-03-23,23.875
1999-03-24,24.4375
1999-03-25,24.0625
1999-03-26,23.625
1999-03-29,23.25
1999-03-30,22.75
1999-03-31,23.375
1999-04-01,22.8125
1999-04-05,22.5625
1999-04-06,22.4375
1999-04-07,21.3125
1999-04-08,21.0
1999-04-09,21.0625
1999-04-12,21.25
1999-04-13,21.5625
1999-04-14,22.9375
1999-04-15,23.5625
1999-04-16,24.0625
1999-04-19,25.5625
1999-04-20,24.1875
1999-04-21,23.1875
1999-04-22,23.75
1999-04-23,23.5625
1999-04-26,24.1875
1999-04-27,24.0625
1999-04-28,23.9375
1999-04-29,23.5625
1999-04-30,22.625
1999-05-03,22.875
1999-05-04,23.1875
1999-05-05,23.1875
1999-05-06,23.0625
1999-05-07,23.0
1999-05-10,23.375
1999-05-11,23.875
1999-05-12,23.5625
1999-05-13,24.125
1999-05-14,23.5625
1999-05-17,23.625
1999-05-18,23.875
1999-05-19,23.75
1999-05-20,23.8125
1999-05-21,23.875
1999-05-24,23.5
1999-05-25,23.375
1999-05-26,23.0
1999-05-27,23.0
1999-05-28,23.0
1999-06-01,23.0625
1999-06-02,22.75
1999-06-03,23.0
1999-06-04,22.875
1999-06-07,22.875
1999-06-08,22.625
1999-06-09,22.5625
1999-06-10,22.8125
1999-06-11,22.9375
1999-06-14,22.8125
1999-06-15,22.8125
1999-06-16,22.8125
1999-06-17,22.6875
1999-06-18,22.375
1999-06-21,22.9375
1999-06-22,22.6875
1999-06-23,22.625
1999-06-24,22.5
1999-06-25,22.25
1999-06-28,22.5625
1999-06-29,22.6875
1999-06-30,22.625
1999-07-01,22.75
1999-07-02,22.9375
1999-07-06,22.9375
1999-07-07,22.0625
1999-07-08,21.75
1999-07-09,22.0625
1999-07-12,21.875
1999-07-13,21.375
1999-07-14,22.0
1999-07-15,21.5625
1999-07-16,21.5
1999-07-19,21.9375
1999-07-20,21.875
1999-07-21,22.5
1999-07-22,21.875
1999-07-23,21.25
1999-07-26,21.1875
1999-07-27,22.25
1999-07-28,22.8125
1999-07-29,22.375
1999-07-30,23.125
1999-08-02,22.9375
1999-08-03,22.4375
1999-08-04,22.1875
1999-08-05,22.625
1999-08-06,22.75
1999-08-09,22.875
1999-08-10,24.1875
1999-08-11,25.4375
1999-08-12,25.9375
1999-08-13,25.75
1999-08-16,25.25
1999-08-17,25.75
1999-08-18,26.3125
1999-08-19,26.0625
1999-08-20,26.75
1999-08-23,27.5
1999-08-24,27.5625
1999-08-25,26.875
1999-08-26,27.0625
1999-08-27,27.0
1999-08-30,27.4375
1999-08-31,27.0
1999-09-01,28.875
1999-09-02,28.375
1999-09-03,28.25
1999-09-07,28.6875
1999-09-08,28.5
1999-09-09,28.625
1999-09-10,28.875
1999-09-13,29.3125
1999-09-14,29.1875
1999-09-15,29.75
1999-09-16,29.5
1999-09-17,29.6875
1999-09-20,29.9375
1999-09-21,29.8125
1999-09-22,29.125
1999-09-23,28.9375
1999-09-24,28.0
1999-09-27,28.625
1999-09-28,29.125
1999-09-29,28.9375
1999-09-30,29.125
1999-10-01,28.9375
1999-10-04,29.0
1999-10-05,28.625
1999-10-06,29.6875
1999-10-07,30.1875
1999-10-08,30.5625
1999-10-11,31.25
1999-10-12,30.8125
1999-10-13,29.75
1999-10-14,29.375
1999-10-15,28.875
1999-10-18,28.4375
1999-10-19,28.625
1999-10-20,28.5625
1999-10-21,28.6875
1999-10-22,29.1875
1999-10-25,29.5625
1999-10-26,30.125
1999-10-27,29.0625
1999-10-28,31.9375
1999-10-29,35.125
1999-11-01,36.25
1999-11-02,35.0
1999-11-03,34.9375
1999-11-04,35.0
1999-11-05,34.5
1999-11-08,34.3125
1999-11-09,34.25
1999-11-10,34.875
1999-11-11,34.5625
1999-11-12,34.875
1999-11-15,37.5625
1999-11-16,37.625
1999-11-17,37.25
1999-11-18,37.0625
1999-11-19,36.125
1999-11-22,35.5
1999-11-23,34.4375
1999-11-24,34.875
1999-11-26,35.25
1999-11-29,34.9375
1999-11-30,36.4375
1999-12-01,37.1875
1999-12-02,37.125
1999-12-03,37.75
1999-12-06,38.0625
1999-12-07,38.0
1999-12-08,37.75
1999-12-09,37.1875
1999-12-10,37.0
1999-12-13,38.0
1999-12-14,38.125
1999-12-15,38.0
1999-12-16,38.6875
1999-12-17,37.125
1999-12-20,36.0625
1999-12-21,35.75
1999-12-22,35.625
1999-12-23,35.8125
1999-12-27,36.75
1999-12-28,37.0625
1999-12-29,38.125
1999-12-30,38.3125
1999-12-31,37.625
2000-01-03,36.625
2000-01-04,36.4375
2000-01-05,35.9375
2000-01-06,36.0
2000-01-07,35.625
2000-01-10,35.875
2000-01-11,35.3125
2000-01-12,34.9375
2000-01-13,35.0625
2000-01-14,35.0
2000-01-18,36.0
2000-01-19,36.0625
2000-01-20,36.4375
2000-01-21,36.25
2000-01-24,36.1875
2000-01-25,36.25
2000-01-26,35.875
2000-01-27,36.1875
2000-01-28,35.3125
2000-01-31,35.6875
2000-02-01,34.125
2000-02-02,36.375
2000-02-03,35.75
2000-02-04,35.5625
2000-02-07,35.75
2000-02-08,35.4375
2000-02-09,34.5625
2000-02-10,33.5625
2000-02-11,33.6875
2000-02-14,34.125
2000-02-15,36.75
2000-02-16,36.5
2000-02-17,36.8125
2000-02-18,32.625
2000-02-22,31.1875
2000-02-23,31.9375
2000-02-24,30.6875
2000-02-25,30.125
2000-02-28,29.3125
2000-02-29,32.6875
2000-03-01,34.625
2000-03-02,32.0
2000-03-03,30.9375
2000-03-06,28.4375
2000-03-07,26.75
2000-03-08,27.75
2000-03-09,27.75
2000-03-10,27.75
2000-03-13,28.375
2000-03-14,28.0625
2000-03-15,27.75
2000-03-16,30.25
2000-03-17,29.9375
2000-03-20,30.0625
2000-03-21,31.375
2000-03-22,29.4375
2000-03-23,30.0
2000-03-24,30.5625
2000-03-27,29.9375
2000-03-28,29.1875
2000-03-29,29.6875
2000-03-30,32.25
2000-03-31,35.5
2000-04-03,32.4375
2000-04-04,31.0
2000-04-05,33.0
2000-04-06,32.875
2000-04-07,32.375
2000-04-10,32.5625
2000-04-11,32.875
2000-04-12,32.75
2000-04-13,32.9375
2000-04-14,30.625
2000-04-17,31.75
2000-04-18,33.0
2000-04-19,34.9375
2000-04-20,36.375
2000-04-24,37.3125
2000-04-25,36.4375
2000-04-26,35.8125
2000-04-27,35.875
2000-04-28,35.3125
2000-05-01,37.125
2000-05-02,35.75
2000-05-03,34.625
2000-05-04,35.375
2000-05-05,37.0
2000-05-08,37.1875
2000-05-09,39.8125
2000-05-10,38.4375
2000-05-11,38.375
2000-05-12,39.0625
2000-05-15,38.9375
2000-05-16,38.5625
2000-05-17,37.5
2000-05-18,37.1875
2000-05-19,37.5
2000-05-22,35.5
2000-05-23,35.875
2000-05-24,35.3125
2000-05-25,34.8125
2000-05-26,34.375
2000-05-30,35.1875
2000-05-31,35.5
2000-06-01,35.5
2000-06-02,36.1875
2000-06-05,35.375
2000-06-06,35.8125
2000-06-07,36.375
2000-06-08,35.6875
2000-06-09,36.0
2000-06-12,35.0
2000-06-13,36.0
2000-06-14,35.9375
2000-06-15,37.1875
2000-06-16,36.5625
2000-06-19,35.25
2000-06-20,34.625
2000-06-21,34.25
2000-06-22,32.6875
2000-06-23,32.0
2000-06-26,31.9375
2000-06-27,32.0625
2000-06-28,31.375
2000-06-29,31.1875
2000-06-30,31.984375
2000-07-03,32.6875
2000-07-05,33.3125
2000-07-06,33.625
2000-07-07,35.5
2000-07-10,37.9375
2000-07-11,38.0
2000-07-12,37.1875
2000-07-13,37.9375
2000-07-14,37.75
2000-07-17,37.625
2000-07-18,38.4375
2000-07-19,38.4375
2000-07-20,38.1875
2000-07-21,38.3125
2000-07-24,38.0625
2000-07-25,39.25
2000-07-26,38.5625
2000-07-27,38.5625
2000-07-28,39.0625
2000-07-31,38.6875
2000-08-01,39.0
2000-08-02,39.5
2000-08-03,38.625
2000-08-04,38.4375
2000-08-07,38.5
2000-08-08,38.1875
2000-08-09,36.75
2000-08-10,37.8125
2000-08-11,37.3125
2000-08-14,37.5
2000-08-15,38.0625
2000-08-16,38.0625
2000-08-17,37.9375
2000-08-18,38.0625
2000-08-21,38.4375
2000-08-22,39.1875
2000-08-23,38.625
2000-08-24,37.5625
2000-08-25,36.6875
2000-08-28,36.25
2000-08-29,36.5625
2000-08-30,36.875
2000-08-31,36.1875
2000-09-01,35.625
2000-09-05,36.0
2000-09-06,36.0
2000-09-07,34.3125
2000-09-08,32.0
2000-09-11,33.1875
2000-09-12,32.0625
2000-09-13,32.5625
2000-09-14,33.75
2000-09-15,33.5625
2000-09-18,32.125
2000-09-19,30.625
2000-09-20,31.4375
2000-09-21,31.3125
2000-09-22,31.3125
2000-09-25,31.1875
2000-09-26,31.5
2000-09-27,31.75
2000-09-28,32.0
2000-09-29,31.9375
2000-10-02,31.8125
2000-10-03,31.375
2000-10-04,31.625
2000-10-05,31.4375
2000-10-06,31.8125
2000-10-09,30.875
2000-10-10,29.375
2000-10-11,29.75
2000-10-12,29.625
2000-10-13,29.75
2000-10-16,29.875
2000-10-17,29.1875
2000-10-18,28.6875
2000-10-19,29.5625
2000-10-20,29.375
2000-10-23,29.25
2000-10-24,30.0
2000-10-25,28.9375
2000-10-26,29.0
2000-10-27,28.9375
2000-10-30,29.375
2000-10-31,34.8125
2000-11-01,32.875
2000-11-02,34.1875
2000-11-03,33.8125
2000-11-06,34.0625
2000-11-07,34.3125
2000-11-08,34.625
2000-11-09,32.5
2000-11-10,32.3125
2000-11-13,32.1875
2000-11-14,32.125
2000-11-15,33.25
2000-11-16,31.6875
2000-11-17,32.125
2000-11-20,32.25
2000-11-21,32.25
2000-11-22,32.125
2000-11-24,32.125
2000-11-27,32.875
2000-11-28,31.8125
2000-11-29,32.6875
2000-11-30,32.4375
2000-12-01,33.25
2000-12-04,33.6875
2000-12-05,34.0625
2000-12-06,33.9375
2000-12-07,35.5625
2000-12-08,38.75
2000-12-11,36.9375
2000-12-12,35.0625
2000-12-13,35.25
2000-12-14,35.0
2000-12-15,32.75
2000-12-18,34.5
2000-12-19,35.4375
2000-12-20,33.75
2000-12-21,35.75
2000-12-22,35.1875
2000-12-26,35.75
2000-12-27,36.1875
2000-12-28,36.9375
2000-12-29,38.0
2001-01-02,36.0
2001-01-03,37.5625
2001-01-04,35.875
2001-01-05,34.5625
2001-01-08,34.1875
2001-01-09,33.375
2001-01-10,34.375
2001-01-11,34.125
2001-01-12,33.75
2001-01-16,34.1875
2001-01-17,34.5625
2001-01-18,35.0
2001-01-19,34.25
2001-01-22,33.0625
2001-01-23,33.875
2001-01-24,33.0625
2001-01-25,34.0
2001-01-26,34.375
2001-01-29,34.580002
2001-01-30,34.41
2001-01-31,34.25
2001-02-01,34.5
2001-02-02,33.380001
2001-02-05,33.799999
2001-02-06,34.75
2001-02-07,34.279999
2001-02-08,34.200001
2001-02-09,33.810001
2001-02-12,34.18
2001-02-13,35.060001
2001-02-14,35.369999
2001-02-15,35.580002
2001-02-16,35.41
2001-02-20,35.98
2001-02-21,36.07
2001-02-22,34.880001
2001-02-23,32.93
2001-02-26,34.099998
2001-02-27,33.459998999999996
2001-02-28,34.029999
2001-03-01,33.77
2001-03-02,32.790001000000004
2001-03-05,30.4
2001-03-06,32.23
2001-03-07,31.860001
2001-03-08,32.400002
2001-03-09,31.780001000000002
2001-03-12,30.780001000000002
2001-03-13,30.450001
2001-03-14,30.23
2001-03-15,30.450001
2001-03-16,31.700001
2001-03-19,31.42
2001-03-20,30.01
2001-03-21,30.030001000000002
2001-03-22,28.75
2001-03-23,28.99
2001-03-26,29.0
2001-03-27,28.809998999999998
2001-03-28,27.950001
2001-03-29,29.219998999999998
2001-03-30,28.799999
2001-04-02,29.139999
2001-04-03,27.57
2001-04-04,28.559998999999998
2001-04-05,29.65
2001-04-06,28.700001
2001-04-09,27.700001
2001-04-10,28.0
2001-04-11,28.0
2001-04-12,28.0
2001-04-16,27.93
2001-04-17,28.629998999999998
2001-04-18,30.0
2001-04-19,31.030001000000002
2001-04-20,29.799999
2001-04-23,29.84
2001-04-24,29.950001
2001-04-25,30.59
2001-04-26,30.6
2001-04-27,32.27
2001-04-30,32.349998
2001-05-01,32.32
2001-05-02,32.700001
2001-05-03,31.549999
2001-05-04,31.15
2001-05-07,32.009997999999996
2001-05-08,30.639999
2001-05-09,30.5
2001-05-10,31.76
2001-05-11,31.99
2001-05-14,32.91
2001-05-15,32.790001000000004
2001-05-16,33.52
2001-05-17,33.700001
2001-05-18,34.200001
2001-05-21,34.5
2001-05-22,35.77
2001-05-23,33.57
2001-05-24,33.060001
2001-05-25,32.099998
2001-05-29,32.200001
2001-05-30,32.009997999999996
2001-05-31,32.0
2001-06-01,32.5
2001-06-04,32.450001
2001-06-05,32.490002000000004
2001-06-06,32.130001
2001-06-07,31.700001
2001-06-08,31.049999
2001-06-11,30.92
2001-06-12,30.5
2001-06-13,30.73
2001-06-14,30.52
2001-06-15,30.5
2001-06-18,30.52
2001-06-19,30.66
2001-06-20,31.01
2001-06-21,31.549999
2001-06-22,30.9
2001-06-25,30.77
2001-06-26,29.860001
2001-06-27,30.01
2001-06-28,30.129998999999998
2001-06-29,29.9
2001-07-02,29.92
2001-07-03,30.01
2001-07-05,30.440001000000002
2001-07-06,30.139999
2001-07-09,30.549999
2001-07-10,30.24
2001-07-11,30.139999
2001-07-12,30.08
2001-07-13,30.110001
2001-07-16,31.25
2001-07-17,31.700001
2001-07-18,31.549999
2001-07-19,31.299999
2001-07-20,32.029999
2001-07-23,32.110001000000004
2001-07-24,31.73
2001-07-25,31.6
2001-07-26,31.950001
2001-07-27,32.360001000000004
2001-07-30,32.25
2001-07-31,32.389998999999996
2001-08-01,32.360001000000004
2001-08-02,31.65
2001-08-03,31.6
2001-08-06,31.870001000000002
2001-08-07,31.5
2001-08-08,32.130001
2001-08-09,31.73
2001-08-10,32.150002
2001-08-13,32.709998999999996
2001-08-14,31.23
2001-08-15,31.129998999999998
2001-08-16,31.1
2001-08-17,31.0
2001-08-20,30.9
2001-08-21,31.85
2001-08-22,31.6
2001-08-23,31.59
2001-08-24,32.150002
2001-08-27,31.780001000000002
2001-08-28,31.690001000000002
2001-08-29,31.48
2001-08-30,31.0
2001-08-31,30.82
2001-09-04,30.33
2001-09-05,30.1
2001-09-06,30.110001
2001-09-07,29.280001000000002
2001-09-10,29.15
2001-09-17,27.33
2001-09-18,27.01
2001-09-19,26.74
2001-09-20,24.440001000000002
2001-09-21,24.35
2001-09-24,25.49
2001-09-25,25.75
2001-09-26,24.9
2001-09-27,24.450001
2001-09-28,26.33
2001-10-01,25.440001000000002
2001-10-02,25.0
2001-10-03,25.4
2001-10-04,26.66
2001-10-05,26.299999
2001-10-08,26.450001
2001-10-09,26.76
2001-10-10,27.950001
2001-10-11,28.940001000000002
2001-10-12,29.200001
2001-10-15,28.950001
2001-10-16,29.5
2001-10-17,29.16
2001-10-18,29.059998999999998
2001-10-19,29.209999
2001-10-22,29.68
2001-10-23,29.34
2001-10-24,29.0
2001-10-25,28.85
2001-10-26,29.52
2001-10-29,28.700001
2001-10-30,28.559998999999998
2001-10-31,28.559998999999998
2001-11-01,28.34
2001-11-02,28.379998999999998
2001-11-05,29.879998999999998
2001-11-06,30.74
2001-11-07,31.27
2001-11-08,31.49
2001-11-09,30.92
2001-11-12,31.35
2001-11-13,32.169998
2001-11-14,32.52
2001-11-15,32.759997999999996
2001-11-16,32.98
2001-11-19,33.259997999999996
2001-11-20,33.110001000000004
2001-11-21,33.09
2001-11-23,33.619999
2001-11-26,33.990002000000004
2001-11-27,33.52
2001-11-28,33.009997999999996
2001-11-29,32.84
2001-11-30,32.57
2001-12-03,31.950001
2001-12-04,32.400002
2001-12-05,32.950001
2001-12-06,33.669998
2001-12-07,34.299999
2001-12-10,33.68
2001-12-11,33.509997999999996
2001-12-12,33.439999
2001-12-13,33.220001
2001-12-14,33.5
2001-12-17,33.549999
2001-12-18,34.209998999999996
2001-12-19,33.720001
2001-12-20,33.610001000000004
2001-12-21,33.57
2001-12-24,33.900002
2001-12-26,34.18
2001-12-27,34.349998
2001-12-28,34.68
2001-12-31,33.709998999999996
2002-01-02,33.540001000000004
2002-01-03,34.259997999999996
2002-01-04,35.32
2002-01-07,34.990002000000004
2002-01-08,35.299999
2002-01-09,35.77
2002-01-10,35.349998
2002-01-11,35.330002
2002-01-14,35.060001
2002-01-15,34.860001000000004
2002-01-16,34.549999
2002-01-17,34.75
2002-01-18,34.240002000000004
2002-01-22,34.029999
2002-01-23,34.0
2002-01-24,34.970001
2002-01-25,34.889998999999996
2002-01-28,33.919998
2002-01-29,32.849998
2002-01-30,33.619999
2002-01-31,34.91
2002-02-01,34.759997999999996
2002-02-04,33.970001
2002-02-05,33.68
2002-02-06,33.34
2002-02-07,33.049999
2002-02-08,33.549999
2002-02-11,33.48
2002-02-12,33.09
2002-02-13,33.689999
2002-02-14,33.669998
2002-02-15,33.959998999999996
2002-02-19,34.209998999999996
2002-02-20,34.220001
2002-02-21,33.360001000000004
2002-02-22,33.59
2002-02-25,34.400002
2002-02-26,34.23
2002-02-27,33.889998999999996
2002-02-28,33.529999
2002-03-01,33.91
2002-03-04,36.16
2002-03-05,37.009997999999996
2002-03-06,36.849998
2002-03-07,37.209998999999996
2002-03-08,40.060001
2002-03-11,39.290001000000004
2002-03-12,39.25
2002-03-13,39.07
2002-03-14,38.84
2002-03-15,38.98
2002-03-18,39.27
2002-03-19,38.869999
2002-03-20,39.200001
2002-03-21,38.700001
2002-03-22,38.290001000000004
2002-03-25,38.009997999999996
2002-03-26,38.529999
2002-03-27,39.130001
2002-03-28,38.880001
2002-04-01,39.18
2002-04-02,39.139998999999996
2002-04-03,38.23
2002-04-04,37.650002
2002-04-05,37.669998
2002-04-08,37.880001
2002-04-09,37.900002
2002-04-10,39.150002
2002-04-11,38.700001
2002-04-12,39.220001
2002-04-15,38.98
2002-04-16,40.220001
2002-04-17,41.290001000000004
2002-04-18,40.939999
2002-04-19,40.919998
2002-04-22,40.470001
2002-04-23,40.450001
2002-04-24,39.889998999999996
2002-04-25,40.290001000000004
2002-04-26,40.200001
2002-04-29,40.0
2002-04-30,40.25
2002-05-01,40.07
2002-05-02,39.66
2002-05-03,38.02
2002-05-06,37.799999
2002-05-07,37.700001
2002-05-08,39.0
2002-05-09,39.07
2002-05-10,38.860001000000004
2002-05-13,41.23
2002-05-14,42.43
2002-05-15,42.970001
2002-05-16,42.150002
2002-05-17,42.0
2002-05-20,41.700001
2002-05-21,41.540001000000004
2002-05-22,41.119999
2002-05-23,41.900002
2002-05-24,41.369999
2002-05-28,41.73
2002-05-29,41.09
2002-05-30,40.209998999999996
2002-05-31,41.459998999999996
2002-06-03,40.82
2002-06-04,40.07
2002-06-05,40.950001
2002-06-06,41.139998999999996
2002-06-07,39.939999
2002-06-10,40.360001000000004
2002-06-11,40.43
2002-06-12,40.040001000000004
2002-06-13,39.599998
2002-06-14,39.259997999999996
2002-06-17,39.16
2002-06-18,39.799999
2002-06-19,39.169998
2002-06-20,38.369999
2002-06-21,38.779999
2002-06-24,37.869999
2002-06-25,36.52
2002-06-26,36.0
2002-06-27,36.509997999999996
2002-06-28,36.75
2002-07-01,36.130001
2002-07-02,34.790001000000004
2002-07-03,34.470001
2002-07-05,36.450001
2002-07-08,38.580002
2002-07-09,37.200001
2002-07-10,36.52
2002-07-11,36.0
2002-07-12,35.630001
2002-07-15,35.23
2002-07-16,34.200001
2002-07-17,37.939999
2002-07-18,36.709998999999996
2002-07-19,36.41
2002-07-22,35.57
2002-07-23,36.490002000000004
2002-07-24,36.049999
2002-07-25,36.009997999999996
2002-07-26,36.73
2002-07-29,38.639998999999996
2002-07-30,38.549999
2002-07-31,37.66
2002-08-01,36.880001
2002-08-02,34.799999
2002-08-05,34.41
2002-08-06,35.16
2002-08-07,32.66
2002-08-08,32.450001
2002-08-09,32.950001
2002-08-12,33.049999
2002-08-13,33.66
2002-08-14,34.5
2002-08-15,35.619999
2002-08-16,35.869999
2002-08-19,36.799999
2002-08-20,35.950001
2002-08-21,36.669998
2002-08-22,36.799999
2002-08-23,35.119999
2002-08-26,34.869999
2002-08-27,34.080002
2002-08-28,33.0
2002-08-29,32.830002
2002-08-30,33.119999
2002-09-03,31.0
2002-09-04,31.9
2002-09-05,30.4
2002-09-06,32.150002
2002-09-09,33.299999
2002-09-10,33.889998999999996
2002-09-11,33.639998999999996
2002-09-12,32.27
2002-09-13,32.369999
2002-09-16,32.150002
2002-09-17,32.0
2002-09-18,31.93
2002-09-19,30.389999
2002-09-20,29.9
2002-09-23,29.66
2002-09-24,28.139999
2002-09-25,28.969998999999998
2002-09-26,30.059998999999998
2002-09-27,29.190001000000002
2002-09-30,29.34
2002-10-01,29.360001
2002-10-02,28.08
2002-10-03,27.969998999999998
2002-10-04,27.0
2002-10-07,25.700001
2002-10-08,25.73
2002-10-09,25.0
2002-10-10,26.65
2002-10-11,27.969998999999998
2002-10-14,28.540001
2002-10-15,30.129998999999998
2002-10-16,28.950001
2002-10-17,34.200001
2002-10-18,35.299999
2002-10-21,34.900002
2002-10-22,33.91
2002-10-23,34.080002
2002-10-24,34.759997999999996
2002-10-25,35.43
2002-10-28,35.09
2002-10-29,33.790001000000004
2002-10-30,34.099998
2002-10-31,34.099998
2002-11-01,34.200001
2002-11-04,35.0
2002-11-05,35.0
2002-11-06,34.389998999999996
2002-11-07,33.689999
2002-11-08,33.450001
2002-11-11,32.549999
2002-11-12,32.240002000000004
2002-11-13,32.139998999999996
2002-11-14,34.389998999999996
2002-11-15,34.41
2002-11-18,34.799999
2002-11-19,34.43
2002-11-20,35.099998
2002-11-21,37.299999
2002-11-22,37.849998
2002-11-25,37.009997999999996
2002-11-26,35.799999
2002-11-27,38.0
2002-11-29,37.27
2002-12-02,37.450001
2002-12-03,37.130001
2002-12-04,37.0
2002-12-05,36.740002000000004
2002-12-06,35.189999
2002-12-09,33.799999
2002-12-10,34.450001
2002-12-11,33.119999
2002-12-12,32.709998999999996
2002-12-13,33.220001
2002-12-16,33.650002
2002-12-17,33.16
2002-12-18,31.799999
2002-12-19,31.75
2002-12-20,31.74
2002-12-23,32.380001
2002-12-24,32.259997999999996
2002-12-26,32.029999
2002-12-27,32.259997999999996
2002-12-30,31.9
2002-12-31,31.9
2003-01-02,33.049999
2003-01-03,33.23
2003-01-06,34.23
2003-01-07,33.75
2003-01-08,32.990002000000004
2003-01-09,34.32
2003-01-10,34.209998999999996
2003-01-13,34.490002000000004
2003-01-14,34.709998999999996
2003-01-15,34.700001
2003-01-16,34.48
2003-01-17,34.23
2003-01-21,33.41
2003-01-22,32.23
2003-01-23,32.09
2003-01-24,31.65
2003-01-27,31.969998999999998
2003-01-28,32.700001
2003-01-29,33.0
2003-01-30,33.82
2003-01-31,34.68
2003-02-03,33.720001
2003-02-04,32.919998
2003-02-05,32.970001
2003-02-06,32.560001
2003-02-07,32.029999
2003-02-10,31.67
2003-02-11,31.940001000000002
2003-02-12,30.65
2003-02-13,30.559998999999998
2003-02-14,31.16
2003-02-18,31.889999
2003-02-19,31.15
2003-02-20,31.17
2003-02-21,31.93
2003-02-24,30.959999
2003-02-25,30.219998999999998
2003-02-26,30.1
2003-02-27,30.0
2003-02-28,30.370001000000002
2003-03-03,30.01
2003-03-04,29.93
2003-03-05,29.32
2003-03-06,28.6
2003-03-07,29.43
2003-03-10,28.26
2003-03-11,27.5
2003-03-12,28.120001000000002
2003-03-13,29.959999
2003-03-14,30.040001
2003-03-17,31.450001
2003-03-18,31.5
2003-03-19,31.82
2003-03-20,32.369999
2003-03-21,33.150002
2003-03-24,31.370001000000002
2003-03-25,31.950001
2003-03-26,31.620001000000002
2003-03-27,31.0
2003-03-28,30.799999
2003-03-31,29.879998999999998
2003-04-01,30.6
2003-04-02,31.690001000000002
2003-04-03,31.48
2003-04-04,30.82
2003-04-07,31.51
2003-04-08,31.610001
2003-04-09,30.92
2003-04-10,31.860001
2003-04-11,32.060001
2003-04-14,32.610001000000004
2003-04-15,31.42
2003-04-16,31.15
2003-04-17,31.219998999999998
2003-04-21,30.879998999999998
2003-04-22,31.129998999999998
2003-04-23,31.959999
2003-04-24,30.85
2003-04-25,29.91
2003-04-28,31.559998999999998
2003-04-29,31.780001000000002
2003-04-30,32.880001
2003-05-01,33.02
2003-05-02,34.959998999999996
2003-05-05,34.880001
2003-05-06,34.349998
2003-05-07,33.57
2003-05-08,33.400002
2003-05-09,33.779999
2003-05-12,34.360001000000004
2003-05-13,33.990002000000004
2003-05-14,34.049999
2003-05-15,34.43
2003-05-16,33.990002000000004
2003-05-19,33.060001
2003-05-20,32.779999
2003-05-21,32.98
2003-05-22,32.93
2003-05-23,33.509997999999996
2003-05-27,34.150002
2003-05-28,34.599998
2003-05-29,34.470001
2003-05-30,34.779999
2003-06-02,35.139998999999996
2003-06-03,35.139998999999996
2003-06-04,35.150002
2003-06-05,34.950001
2003-06-06,35.959998999999996
2003-06-09,36.529999
2003-06-10,36.950001
2003-06-11,36.939999
2003-06-12,37.080002
2003-06-13,37.049999
2003-06-16,38.279999
2003-06-17,38.0
2003-06-18,38.029999
2003-06-19,37.799999
2003-06-20,38.099998
