Date,HLI
2020-02-20,57.75
2020-02-21,56.779999
2020-02-24,55.93
2020-02-25,54.490002000000004
2020-02-26,53.540001000000004
2020-02-27,51.580002
2020-02-28,51.220001
2020-03-02,53.630001
2020-03-03,52.630001
2020-03-04,52.869999
2020-03-05,50.860001000000004
2020-03-06,50.150002
2020-03-09,48.43
2020-03-10,49.889998999999996
2020-03-11,48.919998
2020-03-12,46.619999
2020-03-13,48.900002
2020-03-16,46.810001
2020-03-17,51.240002000000004
2020-03-18,46.400002
2020-03-19,49.080002
2020-03-20,48.73
2020-03-23,48.259997999999996
2020-03-24,47.299999
2020-03-25,45.869999
2020-03-26,47.490002000000004
2020-03-27,46.330002
2020-03-30,47.98
2020-03-31,52.119999
2020-04-01,53.68
2020-04-02,55.84
2020-04-03,58.060001
2020-04-06,57.639998999999996
2020-04-07,55.889998999999996
2020-04-08,55.950001
2020-04-09,56.209998999999996
2020-04-13,56.130001
2020-04-14,56.490002000000004
2020-04-15,55.560001
2020-04-16,55.73
2020-04-17,56.860001000000004
2020-04-20,56.41
2020-04-21,56.84
2020-04-22,58.43
2020-04-23,55.68
2020-04-24,54.82
2020-04-27,56.529999
2020-04-28,58.049999
2020-04-29,59.09
2020-04-30,59.380001
2020-05-01,57.549999
2020-05-04,58.200001
2020-05-05,58.5
2020-05-06,58.549999
2020-05-07,59.77
2020-05-08,61.330002
