Date,TMHC
2015-11-20,17.129998999999998
2015-11-23,17.26
2015-11-24,17.43
2015-11-25,17.870001000000002
2015-11-27,17.690001000000002
2015-11-30,17.5
2015-12-01,17.870001000000002
2015-12-02,17.17
2015-12-03,17.15
2015-12-04,17.41
2015-12-07,16.91
2015-12-08,16.33
2015-12-09,15.87
2015-12-10,16.09
2015-12-11,15.68
2015-12-14,15.44
2015-12-15,15.53
2015-12-16,16.129998999999998
2015-12-17,15.45
2015-12-18,15.43
2015-12-21,15.99
2015-12-22,16.370001000000002
2015-12-23,16.48
2015-12-24,16.4
2015-12-28,16.290001
2015-12-29,16.41
2015-12-30,16.18
2015-12-31,16.0
2016-01-04,15.73
2016-01-05,15.52
2016-01-06,15.07
2016-01-07,14.18
2016-01-08,13.72
2016-01-11,13.9
2016-01-12,13.67
2016-01-13,13.02
2016-01-14,12.95
2016-01-15,12.7
2016-01-19,12.33
2016-01-20,11.58
2016-01-21,11.64
2016-01-22,12.24
2016-01-25,11.44
2016-01-26,11.87
2016-01-27,11.59
2016-01-28,11.55
2016-01-29,12.05
2016-02-01,11.92
2016-02-02,11.75
2016-02-03,11.63
2016-02-04,12.19
2016-02-05,11.51
2016-02-08,11.3
2016-02-09,11.6
2016-02-10,12.11
2016-02-11,11.85
2016-02-12,12.35
2016-02-16,12.92
2016-02-17,13.3
2016-02-18,13.31
2016-02-19,13.25
2016-02-22,13.51
2016-02-23,13.42
2016-02-24,13.7
2016-02-25,13.78
2016-02-26,13.72
2016-02-29,13.91
2016-03-01,14.25
2016-03-02,14.02
2016-03-03,14.39
2016-03-04,13.89
2016-03-07,14.01
2016-03-08,13.8
2016-03-09,13.96
2016-03-10,13.81
2016-03-11,14.05
2016-03-14,14.06
2016-03-15,13.72
2016-03-16,13.95
2016-03-17,14.2
2016-03-18,14.4
2016-03-21,14.25
2016-03-22,14.04
2016-03-23,13.43
2016-03-24,13.38
2016-03-28,13.52
2016-03-29,13.97
2016-03-30,14.2
2016-03-31,14.12
2016-04-01,14.21
2016-04-04,14.05
2016-04-05,14.24
2016-04-06,14.67
2016-04-07,14.88
2016-04-08,14.67
2016-04-11,14.71
2016-04-12,14.6
2016-04-13,15.23
2016-04-14,15.14
2016-04-15,15.14
2016-04-18,15.34
2016-04-19,15.1
2016-04-20,15.16
2016-04-21,15.37
2016-04-22,15.31
2016-04-25,15.04
2016-04-26,15.11
2016-04-27,15.46
2016-04-28,14.59
2016-04-29,14.4
2016-05-02,14.26
2016-05-03,14.12
2016-05-04,13.79
2016-05-05,13.58
2016-05-06,13.75
2016-05-09,14.12
2016-05-10,14.05
2016-05-11,13.8
2016-05-12,13.84
2016-05-13,13.68
2016-05-16,13.82
2016-05-17,13.9
2016-05-18,13.68
2016-05-19,13.54
2016-05-20,13.97
2016-05-23,13.9
2016-05-24,14.76
2016-05-25,14.92
2016-05-26,14.93
2016-05-27,14.97
2016-05-31,14.9
2016-06-01,15.06
2016-06-02,15.06
2016-06-03,15.03
2016-06-06,15.33
2016-06-07,15.84
2016-06-08,16.040001
2016-06-09,15.99
2016-06-10,15.41
2016-06-13,14.86
2016-06-14,14.69
2016-06-15,14.92
2016-06-16,14.97
2016-06-17,15.58
2016-06-20,15.7
2016-06-21,15.43
2016-06-22,15.22
2016-06-23,15.39
2016-06-24,14.87
2016-06-27,13.79
2016-06-28,14.03
2016-06-29,14.63
2016-06-30,14.84
2016-07-01,14.99
2016-07-05,14.65
2016-07-06,15.3
2016-07-07,15.5
2016-07-08,16.059998999999998
2016-07-11,16.09
2016-07-12,16.200001
2016-07-13,16.18
2016-07-14,16.23
2016-07-15,16.209999
2016-07-18,16.360001
2016-07-19,16.360001
2016-07-20,16.6
2016-07-21,16.690001000000002
2016-07-22,16.76
2016-07-25,16.860001
2016-07-26,17.1
2016-07-27,17.209999
2016-07-28,16.85
2016-07-29,16.25
2016-08-01,16.200001
2016-08-02,15.95
2016-08-03,16.73
2016-08-04,16.84
2016-08-05,17.379998999999998
2016-08-08,17.370001000000002
2016-08-09,17.33
2016-08-10,17.040001
2016-08-11,17.17
2016-08-12,16.889999
2016-08-15,17.27
2016-08-16,17.17
2016-08-17,17.15
2016-08-18,17.16
2016-08-19,17.16
2016-08-22,17.200001
2016-08-23,17.690001000000002
2016-08-24,17.41
2016-08-25,17.389999
2016-08-26,17.25
2016-08-29,17.459999
2016-08-30,17.780001000000002
2016-08-31,17.639999
2016-09-01,17.57
2016-09-02,17.68
2016-09-06,17.93
2016-09-07,18.049999
2016-09-08,17.75
2016-09-09,16.93
2016-09-12,17.35
2016-09-13,16.639999
2016-09-14,16.719998999999998
2016-09-15,16.790001
2016-09-16,16.459999
2016-09-19,16.700001
2016-09-20,16.309998999999998
2016-09-21,16.41
2016-09-22,17.18
2016-09-23,17.190001000000002
2016-09-26,17.290001
2016-09-27,17.309998999999998
2016-09-28,17.67
2016-09-29,17.34
2016-09-30,17.6
2016-10-03,17.48
2016-10-04,17.450001
2016-10-05,17.67
2016-10-06,17.75
2016-10-07,17.42
2016-10-10,17.52
2016-10-11,17.43
2016-10-12,17.58
2016-10-13,17.280001000000002
2016-10-14,17.389999
2016-10-17,17.52
2016-10-18,17.459999
2016-10-19,17.67
2016-10-20,17.379998999999998
2016-10-21,17.440001000000002
2016-10-24,17.5
2016-10-25,17.290001
2016-10-26,17.200001
2016-10-27,16.799999
2016-10-28,17.07
2016-10-31,17.059998999999998
2016-11-01,16.57
2016-11-02,17.33
2016-11-03,17.6
2016-11-04,17.959999
2016-11-07,18.139999
2016-11-08,17.93
2016-11-09,18.200001
2016-11-10,19.040001
2016-11-11,18.940001000000002
2016-11-14,19.0
2016-11-15,19.049999
2016-11-16,18.93
2016-11-17,19.51
2016-11-18,19.67
2016-11-21,19.879998999999998
2016-11-22,19.940001000000002
2016-11-23,20.1
2016-11-25,20.6
2016-11-28,20.35
2016-11-29,20.370001000000002
2016-11-30,19.809998999999998
2016-12-01,19.17
2016-12-02,19.440001000000002
2016-12-05,19.780001000000002
2016-12-06,20.33
2016-12-07,20.809998999999998
2016-12-08,20.98
2016-12-09,20.709999
2016-12-12,20.620001000000002
2016-12-13,20.33
2016-12-14,19.84
2016-12-15,19.27
2016-12-16,19.75
2016-12-19,19.98
2016-12-20,20.0
2016-12-21,20.1
2016-12-22,19.6
2016-12-23,19.75
2016-12-27,19.83
2016-12-28,19.549999
2016-12-29,19.450001
2016-12-30,19.26
2017-01-03,19.4
2017-01-04,19.5
2017-01-05,19.469998999999998
2017-01-06,19.15
2017-01-09,19.209999
2017-01-10,19.450001
2017-01-11,19.42
2017-01-12,19.530001000000002
2017-01-13,19.940001000000002
2017-01-17,20.059998999999998
2017-01-18,20.139999
2017-01-19,20.17
2017-01-20,19.959999
2017-01-23,19.969998999999998
2017-01-24,21.01
2017-01-25,21.27
2017-01-26,21.57
2017-01-27,21.290001
2017-01-30,20.959999
2017-01-31,19.4
2017-02-01,18.690001000000002
2017-02-02,18.74
2017-02-03,19.0
2017-02-06,18.99
2017-02-07,18.77
2017-02-08,18.76
2017-02-09,18.65
2017-02-10,19.040001
2017-02-13,18.969998999999998
2017-02-14,18.84
2017-02-15,19.030001000000002
2017-02-16,19.030001000000002
2017-02-17,19.049999
2017-02-21,19.27
2017-02-22,19.450001
2017-02-23,19.58
2017-02-24,19.84
2017-02-27,20.34
2017-02-28,20.129998999999998
2017-03-01,20.76
2017-03-02,20.68
2017-03-03,20.68
2017-03-06,20.690001000000002
2017-03-07,20.540001
2017-03-08,20.68
2017-03-09,20.459999
2017-03-10,20.73
2017-03-13,20.690001000000002
2017-03-14,20.549999
2017-03-15,20.799999
2017-03-16,21.709999
2017-03-17,21.629998999999998
2017-03-20,22.049999
2017-03-21,21.85
2017-03-22,20.85
2017-03-23,21.200001
2017-03-24,21.27
2017-03-27,21.280001000000002
2017-03-28,21.549999
2017-03-29,21.450001
2017-03-30,21.440001000000002
2017-03-31,21.32
2017-04-03,21.190001000000002
2017-04-04,21.27
2017-04-05,21.0
2017-04-06,21.27
2017-04-07,21.26
2017-04-10,21.35
2017-04-11,21.51
2017-04-12,21.43
2017-04-13,21.389999
2017-04-17,21.559998999999998
2017-04-18,21.940001000000002
2017-04-19,22.049999
2017-04-20,21.940001000000002
2017-04-21,22.040001
2017-04-24,22.309998999999998
2017-04-25,22.190001000000002
2017-04-26,22.51
2017-04-27,23.02
2017-04-28,23.1
2017-05-01,24.15
2017-05-02,23.0
2017-05-03,22.9
2017-05-04,23.01
2017-05-05,22.950001
2017-05-08,23.02
2017-05-09,23.26
2017-05-10,23.139999
2017-05-11,23.219998999999998
2017-05-12,23.110001
2017-05-15,23.35
2017-05-16,23.5
2017-05-17,22.790001
2017-05-18,23.01
2017-05-19,23.35
2017-05-22,23.540001
2017-05-23,23.469998999999998
2017-05-24,23.780001000000002
2017-05-25,23.68
2017-05-26,23.65
2017-05-30,23.49
2017-05-31,23.25
2017-06-01,23.4
2017-06-02,23.74
2017-06-05,23.35
2017-06-06,23.360001
2017-06-07,23.440001000000002
2017-06-08,23.6
2017-06-09,23.75
2017-06-12,23.75
2017-06-13,24.200001
2017-06-14,24.35
2017-06-15,24.15
2017-06-16,24.120001000000002
2017-06-19,24.35
2017-06-20,24.4
2017-06-21,24.09
2017-06-22,23.33
2017-06-23,23.540001
2017-06-26,24.02
2017-06-27,23.6
2017-06-28,24.23
2017-06-29,23.690001000000002
2017-06-30,24.01
2017-07-03,23.84
2017-07-05,24.049999
2017-07-06,23.84
2017-07-07,24.4
2017-07-10,24.469998999999998
2017-07-11,24.33
2017-07-12,24.299999
2017-07-13,24.23
2017-07-14,24.440001000000002
2017-07-17,24.57
2017-07-18,24.23
2017-07-19,24.25
2017-07-20,23.969998999999998
2017-07-21,23.73
2017-07-24,23.34
2017-07-25,23.52
2017-07-26,23.34
2017-07-27,23.040001
2017-07-28,22.68
2017-07-31,22.620001000000002
2017-08-01,23.35
2017-08-02,23.209999
2017-08-03,22.48
2017-08-04,22.33
2017-08-07,22.49
2017-08-08,22.74
2017-08-09,22.5
2017-08-10,21.82
2017-08-11,22.040001
2017-08-14,21.91
2017-08-15,22.0
2017-08-16,22.110001
2017-08-17,21.65
2017-08-18,21.309998999999998
2017-08-21,21.290001
2017-08-22,21.219998999999998
2017-08-23,20.91
2017-08-24,20.799999
2017-08-25,20.860001
2017-08-28,20.290001
2017-08-29,20.0
2017-08-30,19.85
2017-08-31,20.219998999999998
2017-09-01,20.469998999999998
2017-09-05,19.98
2017-09-06,19.83
2017-09-07,19.83
2017-09-08,20.209999
2017-09-11,20.74
2017-09-12,21.0
2017-09-13,20.799999
2017-09-14,20.950001
2017-09-15,20.58
2017-09-18,20.98
2017-09-19,21.290001
2017-09-20,20.860001
2017-09-21,20.98
2017-09-22,20.9
2017-09-25,21.18
2017-09-26,21.41
2017-09-27,21.52
2017-09-28,21.77
2017-09-29,22.049999
2017-10-02,22.209999
2017-10-03,22.59
2017-10-04,22.719998999999998
2017-10-05,22.84
2017-10-06,22.92
2017-10-09,22.809998999999998
2017-10-10,22.68
2017-10-11,22.68
2017-10-12,22.530001000000002
2017-10-13,22.639999
2017-10-16,22.66
2017-10-17,22.5
2017-10-18,22.42
2017-10-19,22.65
2017-10-20,22.84
2017-10-23,22.709999
2017-10-24,23.120001000000002
2017-10-25,22.889999
2017-10-26,22.950001
2017-10-27,23.09
2017-10-30,23.57
2017-10-31,24.15
2017-11-01,23.860001
2017-11-02,23.35
2017-11-03,22.959999
2017-11-06,23.450001
2017-11-07,23.1
2017-11-08,23.58
2017-11-09,22.93
2017-11-10,22.98
2017-11-13,22.959999
2017-11-14,23.6
2017-11-15,23.030001000000002
2017-11-16,23.15
2017-11-17,23.450001
2017-11-20,23.65
2017-11-21,24.040001
2017-11-22,23.879998999999998
2017-11-24,23.75
2017-11-27,23.540001
2017-11-28,24.23
