Date,FELE
1991-01-25,1.234375
1991-01-28,1.234375
1991-01-29,1.1875
1991-01-30,1.21875
1991-01-31,1.21875
1991-02-01,1.21875
1991-02-04,1.21875
1991-02-05,1.28125
1991-02-06,1.328125
1991-02-07,1.34375
1991-02-08,1.3125
1991-02-11,1.40625
1991-02-12,1.3125
1991-02-13,1.3125
1991-02-14,1.40625
1991-02-15,1.40625
1991-02-19,1.40625
1991-02-20,1.40625
1991-02-21,1.40625
1991-02-22,1.34375
1991-02-25,1.390625
1991-02-26,1.390625
1991-02-27,1.390625
1991-02-28,1.390625
1991-03-01,1.375
1991-03-04,1.359375
1991-03-05,1.359375
1991-03-06,1.40625
1991-03-07,1.40625
1991-03-08,1.375
1991-03-11,1.375
1991-03-12,1.390625
1991-03-13,1.40625
1991-03-14,1.46875
1991-03-15,1.65625
1991-03-18,1.59375
1991-03-19,1.671875
1991-03-20,1.625
1991-03-21,1.84375
1991-03-22,1.890625
1991-03-25,1.84375
1991-03-26,1.921875
1991-03-27,1.921875
1991-03-28,1.90625
1991-04-01,1.8125
1991-04-02,1.875
1991-04-03,1.875
1991-04-04,1.875
1991-04-05,1.875
1991-04-08,1.875
1991-04-09,1.8125
1991-04-10,1.8125
1991-04-11,1.8125
1991-04-12,1.9375
1991-04-15,1.96875
1991-04-16,1.9375
1991-04-17,1.9375
1991-04-18,1.9375
1991-04-19,1.875
1991-04-22,1.90625
1991-04-23,1.90625
1991-04-24,1.90625
1991-04-25,1.90625
1991-04-26,1.90625
1991-04-29,1.90625
1991-04-30,1.953125
1991-05-01,1.90625
1991-05-02,1.9375
1991-05-03,2.0
1991-05-06,1.90625
1991-05-07,1.90625
1991-05-08,1.90625
1991-05-09,2.0
1991-05-10,2.0625
1991-05-13,1.96875
1991-05-14,1.96875
1991-05-15,1.96875
1991-05-16,2.0625
1991-05-17,1.96875
1991-05-20,2.0625
1991-05-21,2.0625
1991-05-22,2.0625
1991-05-23,2.078125
1991-05-24,2.0
1991-05-28,1.9375
1991-05-29,2.0
1991-05-30,1.96875
1991-05-31,2.015625
1991-06-03,2.015625
1991-06-04,2.015625
1991-06-05,2.015625
1991-06-06,2.046875
1991-06-07,2.046875
1991-06-10,2.046875
1991-06-11,2.0
1991-06-12,2.03125
1991-06-13,2.0
1991-06-14,2.03125
1991-06-17,2.046875
1991-06-18,2.046875
1991-06-19,2.0
1991-06-20,2.046875
1991-06-21,2.03125
1991-06-24,2.03125
1991-06-25,2.0
1991-06-26,2.0625
1991-06-27,2.03125
1991-06-28,2.0625
1991-07-01,2.0
1991-07-02,2.0625
1991-07-03,2.0
1991-07-05,2.0
1991-07-08,2.03125
1991-07-09,2.0
1991-07-10,2.0
1991-07-11,2.0
1991-07-12,2.0
1991-07-15,2.0
1991-07-16,2.0
1991-07-17,2.0625
1991-07-18,2.0
1991-07-19,2.125
1991-07-22,2.0625
1991-07-23,2.0625
1991-07-24,2.0625
1991-07-25,2.0625
1991-07-26,2.0625
1991-07-29,2.0625
1991-07-30,2.21875
1991-07-31,2.21875
1991-08-01,2.15625
1991-08-02,2.15625
1991-08-05,2.21875
1991-08-06,2.125
1991-08-07,2.140625
1991-08-08,2.21875
1991-08-09,2.09375
1991-08-12,2.09375
1991-08-13,2.21875
1991-08-14,2.21875
1991-08-15,2.1875
1991-08-16,2.09375
1991-08-19,1.9375
1991-08-20,1.96875
1991-08-21,2.03125
1991-08-22,1.984375
1991-08-23,1.984375
1991-08-26,2.0625
1991-08-27,2.0
1991-08-28,2.0
1991-08-29,2.0
1991-08-30,2.09375
1991-09-03,2.0
1991-09-04,2.0
1991-09-05,2.0
1991-09-06,2.0
1991-09-09,2.0
1991-09-10,2.0
1991-09-11,2.09375
1991-09-12,2.09375
1991-09-13,2.09375
1991-09-16,2.0625
1991-09-17,2.0625
1991-09-18,2.125
1991-09-19,2.15625
1991-09-20,2.15625
1991-09-23,2.0625
1991-09-24,2.15625
1991-09-25,2.15625
1991-09-26,2.0625
1991-09-27,2.0625
1991-09-30,2.0625
1991-10-01,2.140625
1991-10-02,2.140625
1991-10-03,2.0625
1991-10-04,2.0625
1991-10-07,2.109375
1991-10-08,2.140625
1991-10-09,2.09375
1991-10-10,2.09375
1991-10-11,2.25
1991-10-14,2.25
1991-10-15,2.25
1991-10-16,2.15625
1991-10-17,2.15625
1991-10-18,2.28125
1991-10-21,2.28125
1991-10-22,2.21875
1991-10-23,2.21875
1991-10-24,2.15625
1991-10-25,2.1875
1991-10-28,2.1875
1991-10-29,2.28125
1991-10-30,2.28125
1991-10-31,2.28125
1991-11-01,2.234375
1991-11-04,2.15625
1991-11-05,2.15625
1991-11-06,2.28125
1991-11-07,2.171875
1991-11-08,2.171875
1991-11-11,2.15625
1991-11-12,2.25
1991-11-13,2.25
1991-11-14,2.25
1991-11-15,2.25
1991-11-18,2.1875
1991-11-19,2.1875
1991-11-20,2.1875
1991-11-21,2.203125
1991-11-22,2.1875
1991-11-25,2.28125
1991-11-26,2.28125
1991-11-27,2.25
1991-11-29,2.21875
1991-12-02,2.1875
1991-12-03,2.1875
1991-12-04,2.21875
1991-12-05,2.21875
1991-12-06,2.28125
1991-12-09,2.28125
1991-12-10,2.1875
1991-12-11,2.15625
1991-12-12,2.1875
1991-12-13,2.1875
1991-12-16,2.28125
1991-12-17,2.28125
1991-12-18,2.28125
1991-12-19,2.21875
1991-12-20,2.1875
1991-12-23,2.1875
1991-12-24,2.25
1991-12-26,2.1875
1991-12-27,2.25
1991-12-30,2.25
1991-12-31,2.25
1992-01-02,2.203125
1992-01-03,2.28125
1992-01-06,2.25
1992-01-07,2.3125
1992-01-08,2.34375
1992-01-09,2.4375
1992-01-10,2.484375
1992-01-13,2.4375
1992-01-14,2.4375
1992-01-15,2.46875
1992-01-16,2.5
1992-01-17,2.515625
1992-01-20,2.46875
1992-01-21,2.5
1992-01-22,2.6875
1992-01-23,2.6875
1992-01-24,2.75
1992-01-27,2.75
1992-01-28,2.75
1992-01-29,2.75
1992-01-30,2.6875
1992-01-31,2.75
1992-02-03,2.75
1992-02-04,2.8125
1992-02-05,3.0
1992-02-06,3.0625
1992-02-07,3.09375
1992-02-10,2.9375
1992-02-11,2.8125
1992-02-12,2.875
1992-02-13,2.875
1992-02-14,2.6875
1992-02-18,2.625
1992-02-19,2.75
1992-02-20,2.75
1992-02-21,2.625
1992-02-24,2.625
1992-02-25,2.71875
1992-02-26,2.71875
1992-02-27,2.5625
1992-02-28,2.71875
1992-03-02,2.75
1992-03-03,2.5625
1992-03-04,2.5625
1992-03-05,2.5625
1992-03-06,2.5625
1992-03-09,2.75
1992-03-10,2.6875
1992-03-11,2.84375
1992-03-12,2.75
1992-03-13,2.84375
1992-03-16,2.84375
1992-03-17,2.84375
1992-03-18,2.703125
1992-03-19,2.84375
1992-03-20,2.75
1992-03-23,2.875
1992-03-24,2.75
1992-03-25,2.875
1992-03-26,2.90625
1992-03-27,2.90625
1992-03-30,2.84375
1992-03-31,2.84375
1992-04-01,2.96875
1992-04-02,2.96875
1992-04-03,2.84375
1992-04-06,2.875
1992-04-07,2.84375
1992-04-08,2.859375
1992-04-09,2.84375
1992-04-10,2.859375
1992-04-13,2.921875
1992-04-14,2.921875
1992-04-15,3.03125
1992-04-16,2.96875
1992-04-20,2.9375
1992-04-21,2.9375
1992-04-22,2.9375
1992-04-23,2.9375
1992-04-24,3.03125
1992-04-27,2.9375
1992-04-28,2.9375
1992-04-29,2.9375
1992-04-30,2.96875
1992-05-01,2.96875
1992-05-04,2.9375
1992-05-05,2.9375
1992-05-06,2.875
1992-05-07,3.0
1992-05-08,3.0
1992-05-11,2.9375
1992-05-12,2.96875
1992-05-13,2.96875
1992-05-14,2.90625
1992-05-15,2.875
1992-05-18,2.875
1992-05-19,2.875
1992-05-20,2.875
1992-05-21,2.875
1992-05-22,2.875
1992-05-26,2.9375
1992-05-27,2.9375
1992-05-28,2.96875
1992-05-29,2.875
1992-06-01,2.875
1992-06-02,2.875
1992-06-03,2.875
1992-06-04,2.875
1992-06-05,2.875
1992-06-08,2.875
1992-06-09,2.875
1992-06-10,2.875
1992-06-11,2.875
1992-06-12,2.875
1992-06-15,2.875
1992-06-16,2.875
1992-06-17,2.875
1992-06-18,3.0
1992-06-19,3.0
1992-06-22,3.0
1992-06-23,3.0
1992-06-24,3.0
1992-06-25,2.875
1992-06-26,2.90625
1992-06-29,2.875
1992-06-30,2.875
1992-07-01,2.875
1992-07-02,2.875
1992-07-06,2.9375
1992-07-07,2.90625
1992-07-08,2.90625
1992-07-09,2.84375
1992-07-10,2.84375
1992-07-13,2.84375
1992-07-14,2.84375
1992-07-15,2.84375
1992-07-16,2.875
1992-07-17,2.796875
1992-07-20,2.875
1992-07-21,2.84375
1992-07-22,2.75
1992-07-23,2.75
1992-07-24,2.75
1992-07-27,2.75
1992-07-28,2.75
1992-07-29,2.875
1992-07-30,2.875
1992-07-31,2.75
1992-08-03,2.796875
1992-08-04,2.875
1992-08-05,2.84375
1992-08-06,2.78125
1992-08-07,2.78125
1992-08-10,2.8125
1992-08-11,2.8125
1992-08-12,2.78125
1992-08-13,2.78125
1992-08-14,2.9375
1992-08-17,2.875
1992-08-18,2.8125
1992-08-19,2.8125
1992-08-20,2.765625
1992-08-21,2.8125
1992-08-24,2.875
1992-08-25,2.875
1992-08-26,2.75
1992-08-27,2.875
1992-08-28,2.875
1992-08-31,2.8125
1992-09-01,2.75
1992-09-02,2.75
1992-09-03,2.75
1992-09-04,2.84375
1992-09-08,2.75
1992-09-09,2.78125
1992-09-10,2.875
1992-09-11,2.875
1992-09-14,2.75
1992-09-15,2.75
1992-09-16,2.765625
1992-09-17,2.765625
1992-09-18,2.875
1992-09-21,2.75
1992-09-22,2.8125
1992-09-23,2.765625
1992-09-24,2.765625
1992-09-25,2.765625
1992-09-28,2.765625
1992-09-29,2.78125
1992-09-30,2.75
1992-10-01,2.75
1992-10-02,2.75
1992-10-05,2.75
1992-10-06,2.75
1992-10-07,2.78125
1992-10-08,2.75
1992-10-09,2.796875
1992-10-12,2.84375
1992-10-13,2.75
1992-10-14,2.78125
1992-10-15,2.78125
1992-10-16,2.75
1992-10-19,2.75
1992-10-20,2.75
1992-10-21,2.84375
1992-10-22,2.78125
1992-10-23,2.78125
1992-10-26,2.78125
1992-10-27,2.84375
1992-10-28,2.8125
1992-10-29,2.78125
1992-10-30,2.84375
1992-11-02,2.8125
1992-11-03,2.8125
1992-11-04,2.796875
1992-11-05,2.78125
1992-11-06,2.796875
1992-11-09,2.78125
1992-11-10,2.78125
1992-11-11,2.9375
1992-11-12,2.9375
1992-11-13,2.9375
1992-11-16,2.78125
1992-11-17,2.78125
1992-11-18,2.84375
1992-11-19,2.9375
1992-11-20,2.9375
1992-11-23,2.9375
1992-11-24,2.75
1992-11-25,2.78125
1992-11-27,2.78125
1992-11-30,2.75
1992-12-01,2.75
1992-12-02,2.75
1992-12-03,2.78125
1992-12-04,2.8125
1992-12-07,2.9375
1992-12-08,2.9375
1992-12-09,3.0
1992-12-10,3.0
1992-12-11,3.0
1992-12-14,2.921875
1992-12-15,2.84375
1992-12-16,2.84375
1992-12-17,3.0
1992-12-18,3.0
1992-12-21,3.0
1992-12-22,2.9375
1992-12-23,3.0625
1992-12-24,2.9375
1992-12-28,2.9375
1992-12-29,2.9375
1992-12-30,2.9375
1992-12-31,3.0
1993-01-04,2.9375
1993-01-05,2.9375
1993-01-06,2.9375
1993-01-07,3.0
1993-01-08,3.0625
1993-01-11,3.0625
1993-01-12,2.90625
1993-01-13,2.90625
1993-01-14,2.90625
1993-01-15,2.90625
1993-01-18,3.0
1993-01-19,3.0
1993-01-20,2.9375
1993-01-21,2.921875
1993-01-22,2.921875
1993-01-25,2.921875
1993-01-26,3.0625
1993-01-27,3.0625
1993-01-28,3.0625
1993-01-29,3.0625
1993-02-01,2.984375
1993-02-02,2.984375
1993-02-03,3.0
1993-02-04,3.03125
1993-02-05,2.921875
1993-02-08,2.953125
1993-02-09,3.0
1993-02-10,2.984375
1993-02-11,3.03125
1993-02-12,2.96875
1993-02-16,3.03125
1993-02-17,3.03125
1993-02-18,3.015625
1993-02-19,3.0625
1993-02-22,3.0
1993-02-23,2.9375
1993-02-24,3.09375
1993-02-25,2.9375
1993-02-26,3.09375
1993-03-01,3.09375
1993-03-02,3.1875
1993-03-03,3.1875
1993-03-04,3.1875
1993-03-05,3.1875
1993-03-08,3.171875
1993-03-09,3.171875
1993-03-10,3.125
1993-03-11,3.125
1993-03-12,3.125
1993-03-15,3.1875
1993-03-16,3.0625
1993-03-17,3.0625
1993-03-18,3.0625
1993-03-19,3.03125
1993-03-22,3.03125
1993-03-23,3.03125
1993-03-24,3.03125
1993-03-25,3.03125
1993-03-26,3.03125
1993-03-29,3.03125
1993-03-30,3.03125
1993-03-31,3.03125
1993-04-01,3.1875
1993-04-02,3.1875
1993-04-05,3.125
1993-04-06,3.125
1993-04-07,3.0625
1993-04-08,3.1875
1993-04-12,3.1875
1993-04-13,3.1875
1993-04-14,3.0625
1993-04-15,3.0625
1993-04-16,3.0625
1993-04-19,3.0625
1993-04-20,3.0625
1993-04-21,3.21875
1993-04-22,3.21875
1993-04-23,3.0625
1993-04-26,3.0
1993-04-27,2.9375
1993-04-28,2.9375
1993-04-29,2.75
1993-04-30,2.75
1993-05-03,2.8125
1993-05-04,2.84375
1993-05-05,2.84375
1993-05-06,2.875
1993-05-07,2.875
1993-05-10,2.78125
1993-05-11,2.859375
1993-05-12,2.859375
1993-05-13,2.78125
1993-05-14,2.859375
1993-05-17,2.8125
1993-05-18,2.78125
1993-05-19,2.796875
1993-05-20,2.796875
1993-05-21,2.796875
1993-05-24,2.796875
1993-05-25,2.828125
1993-05-26,2.84375
1993-05-27,2.84375
1993-05-28,2.84375
1993-06-01,2.78125
1993-06-02,2.90625
1993-06-03,2.78125
1993-06-04,2.8125
1993-06-07,2.8125
1993-06-08,2.8125
1993-06-09,2.8125
1993-06-10,2.75
1993-06-11,2.75
1993-06-14,2.875
1993-06-15,2.875
1993-06-16,2.875
1993-06-17,2.875
1993-06-18,2.84375
1993-06-21,2.75
1993-06-22,2.75
1993-06-23,2.75
1993-06-24,2.75
1993-06-25,2.90625
1993-06-28,2.78125
1993-06-29,2.90625
1993-06-30,2.90625
1993-07-01,2.78125
1993-07-02,2.78125
1993-07-06,2.75
1993-07-07,2.8125
1993-07-08,2.8125
1993-07-09,2.8125
1993-07-12,2.875
1993-07-13,2.84375
1993-07-14,2.875
1993-07-15,3.0625
1993-07-16,3.0
1993-07-19,3.0625
1993-07-20,2.9375
1993-07-21,3.125
1993-07-22,2.9375
1993-07-23,3.125
1993-07-26,3.15625
1993-07-27,3.0625
1993-07-28,3.15625
1993-07-29,3.125
1993-07-30,3.09375
1993-08-02,3.1875
1993-08-03,3.0625
1993-08-04,3.15625
1993-08-05,3.15625
1993-08-06,3.0625
1993-08-09,3.0625
1993-08-10,3.21875
1993-08-11,3.25
1993-08-12,3.3125
1993-08-13,3.375
1993-08-16,3.5
1993-08-17,3.5
1993-08-18,3.5
1993-08-19,3.5
1993-08-20,3.5
1993-08-23,3.5
1993-08-24,3.5625
1993-08-25,3.6875
1993-08-26,3.625
1993-08-27,3.65625
1993-08-30,3.65625
1993-08-31,3.75
1993-09-01,3.75
1993-09-02,3.5625
1993-09-03,3.71875
1993-09-07,3.71875
1993-09-08,3.6875
1993-09-09,3.75
1993-09-10,3.75
1993-09-13,3.625
1993-09-14,3.75
1993-09-15,3.75
1993-09-16,3.65625
1993-09-17,3.65625
1993-09-20,3.6875
1993-09-21,3.6875
1993-09-22,3.8125
1993-09-23,3.875
1993-09-24,3.875
1993-09-27,3.75
1993-09-28,4.0
1993-09-29,4.0
1993-09-30,4.0
1993-10-01,4.0625
1993-10-04,4.09375
1993-10-05,4.0625
1993-10-06,4.0625
1993-10-07,4.125
1993-10-08,4.25
1993-10-11,4.25
1993-10-12,4.25
1993-10-13,4.0625
1993-10-14,4.25
1993-10-15,4.3125
1993-10-18,4.3125
1993-10-19,4.3125
1993-10-20,4.25
1993-10-21,4.375
1993-10-22,4.125
1993-10-25,4.4375
1993-10-26,4.28125
1993-10-27,4.34375
1993-10-28,4.375
1993-10-29,4.375
1993-11-01,4.375
1993-11-02,4.375
1993-11-03,4.1875
1993-11-04,4.1875
1993-11-05,4.3125
1993-11-08,4.3125
1993-11-09,4.3125
1993-11-10,4.203125
1993-11-11,4.3125
1993-11-12,4.375
1993-11-15,4.59375
1993-11-16,4.59375
1993-11-17,4.4375
1993-11-18,4.65625
1993-11-19,4.5625
1993-11-22,4.40625
1993-11-23,4.625
1993-11-24,4.625
1993-11-26,4.625
1993-11-29,4.40625
1993-11-30,4.40625
1993-12-01,4.625
1993-12-02,4.515625
1993-12-03,4.625
1993-12-06,4.515625
1993-12-07,4.40625
1993-12-08,4.625
1993-12-09,4.40625
1993-12-10,4.375
1993-12-13,4.375
1993-12-14,4.3125
1993-12-15,4.3125
1993-12-16,4.3125
1993-12-17,4.5
1993-12-20,4.453125
1993-12-21,4.46875
1993-12-22,4.3125
1993-12-23,4.3125
1993-12-27,4.328125
1993-12-28,4.25
1993-12-29,4.4375
1993-12-30,4.4375
1993-12-31,4.4375
1994-01-03,4.25
1994-01-04,4.4375
1994-01-05,4.25
1994-01-06,4.25
1994-01-07,4.4375
1994-01-10,4.4375
1994-01-11,4.375
1994-01-12,4.28125
1994-01-13,4.1875
1994-01-14,3.96875
1994-01-17,4.21875
1994-01-18,4.015625
1994-01-19,4.21875
1994-01-20,4.21875
1994-01-21,3.96875
1994-01-24,3.96875
1994-01-25,3.96875
1994-01-26,4.21875
1994-01-27,4.21875
1994-01-28,4.0
1994-01-31,3.96875
1994-02-01,4.1875
1994-02-02,4.171875
1994-02-03,4.0625
1994-02-04,4.171875
1994-02-07,4.0
1994-02-08,4.1875
1994-02-09,4.1875
1994-02-10,4.25
1994-02-11,4.3125
1994-02-14,4.28125
1994-02-15,4.375
1994-02-16,4.4375
1994-02-17,4.5
1994-02-18,4.5625
1994-02-22,4.5625
1994-02-23,4.375
1994-02-24,4.4375
1994-02-25,4.4375
1994-02-28,4.5625
1994-03-01,4.5625
1994-03-02,4.5625
1994-03-03,4.5
1994-03-04,4.5
1994-03-07,4.5
1994-03-08,4.5
1994-03-09,4.40625
1994-03-10,4.40625
1994-03-11,4.328125
1994-03-14,4.3125
1994-03-15,4.5
1994-03-16,4.5
1994-03-17,4.328125
1994-03-18,4.5
1994-03-21,4.3125
1994-03-22,4.40625
1994-03-23,4.375
1994-03-24,4.5
1994-03-25,4.296875
1994-03-28,4.3125
1994-03-29,4.25
1994-03-30,4.03125
1994-03-31,4.0
1994-04-04,4.1875
1994-04-05,4.0
1994-04-06,3.9375
1994-04-07,3.9375
1994-04-08,3.9375
1994-04-11,3.9375
1994-04-12,4.0625
1994-04-13,4.0625
1994-04-14,4.0625
1994-04-15,4.0625
1994-04-18,3.8125
1994-04-19,3.8125
1994-04-20,3.8125
1994-04-21,3.84375
1994-04-22,3.8125
1994-04-25,4.0625
1994-04-26,3.8125
1994-04-28,3.8125
1994-04-29,3.9375
1994-05-02,3.6875
1994-05-03,3.8125
1994-05-04,3.71875
1994-05-05,3.5625
1994-05-06,3.1875
1994-05-09,3.265625
1994-05-10,3.375
1994-05-11,3.375
1994-05-12,3.375
1994-05-13,3.203125
1994-05-16,3.25
1994-05-17,3.3125
1994-05-18,3.375
1994-05-19,3.375
1994-05-20,3.375
1994-05-23,3.1875
1994-05-24,3.375
1994-05-25,3.3125
1994-05-26,3.1875
1994-05-27,3.3125
1994-05-31,3.421875
1994-06-01,3.5625
1994-06-02,3.5625
1994-06-03,3.5625
1994-06-06,3.375
1994-06-07,3.4375
1994-06-08,3.5
1994-06-09,3.375
1994-06-10,3.5
1994-06-13,3.4375
1994-06-14,3.5
1994-06-15,3.5
1994-06-16,3.5
1994-06-17,3.5625
1994-06-20,3.5
1994-06-21,3.5
1994-06-22,3.46875
1994-06-23,3.5625
1994-06-24,3.5
1994-06-27,3.3125
1994-06-28,3.3125
1994-06-29,3.3125
1994-06-30,3.4375
1994-07-01,3.40625
1994-07-05,3.375
1994-07-06,3.5
1994-07-07,3.3125
1994-07-08,3.4375
1994-07-11,3.3125
1994-07-12,3.34375
1994-07-13,3.3125
1994-07-14,3.5
1994-07-15,3.5
1994-07-18,3.5
1994-07-19,3.5
1994-07-20,3.46875
1994-07-21,3.40625
1994-07-22,3.65625
1994-07-25,3.53125
1994-07-26,3.5
1994-07-27,3.5
1994-07-28,3.5625
1994-07-29,3.75
1994-08-01,3.765625
1994-08-02,3.78125
1994-08-03,4.109375
1994-08-04,4.21875
1994-08-05,4.0
1994-08-08,4.0
1994-08-09,4.125
1994-08-10,3.875
1994-08-11,3.875
1994-08-12,3.875
1994-08-15,3.875
1994-08-16,4.0
1994-08-17,3.875
1994-08-18,3.9375
1994-08-19,3.75
1994-08-22,3.75
1994-08-23,3.75
1994-08-24,3.796875
1994-08-25,3.8125
1994-08-26,3.9375
1994-08-29,3.9375
1994-08-30,3.9375
1994-08-31,3.8125
1994-09-01,3.90625
1994-09-02,3.90625
1994-09-06,3.90625
1994-09-07,3.875
1994-09-08,3.84375
1994-09-09,3.875
1994-09-12,3.875
1994-09-13,3.90625
1994-09-14,3.84375
1994-09-15,3.96875
1994-09-16,3.96875
1994-09-19,3.96875
1994-09-20,3.8125
1994-09-21,3.875
1994-09-22,3.8125
1994-09-23,3.8125
1994-09-26,3.96875
1994-09-27,4.0
1994-09-28,3.875
1994-09-29,3.8125
1994-09-30,4.0
1994-10-03,3.8125
1994-10-04,3.8125
1994-10-05,3.828125
1994-10-06,3.8125
1994-10-07,3.8125
1994-10-10,3.9375
1994-10-11,3.9375
1994-10-12,3.84375
1994-10-13,4.0625
1994-10-14,3.84375
1994-10-17,3.96875
1994-10-18,3.84375
1994-10-19,3.84375
1994-10-20,3.875
1994-10-21,3.84375
1994-10-24,3.84375
1994-10-25,4.03125
1994-10-26,3.96875
1994-10-27,3.96875
1994-10-28,3.84375
1994-10-31,4.0
1994-11-01,3.9375
1994-11-02,3.84375
1994-11-03,3.9375
1994-11-04,3.90625
1994-11-07,3.9375
1994-11-08,3.921875
1994-11-09,3.921875
1994-11-10,3.96875
1994-11-11,3.96875
1994-11-14,3.875
1994-11-15,3.875
1994-11-16,3.96875
1994-11-17,3.875
1994-11-18,3.875
1994-11-21,3.875
1994-11-22,3.96875
1994-11-23,3.96875
1994-11-25,3.96875
1994-11-28,3.921875
1994-11-29,3.875
1994-11-30,4.0625
1994-12-01,4.0625
1994-12-02,4.0625
1994-12-05,3.875
1994-12-06,3.875
1994-12-07,4.0
1994-12-08,4.0
1994-12-09,4.0625
1994-12-12,3.984375
1994-12-13,4.0625
1994-12-14,3.875
1994-12-15,4.25
1994-12-16,4.0
1994-12-19,4.125
1994-12-20,4.25
1994-12-21,4.375
1994-12-22,4.3125
1994-12-23,4.125
1994-12-27,4.25
1994-12-28,4.09375
1994-12-29,4.0625
1994-12-30,4.25
1995-01-03,4.03125
1995-01-04,4.03125
1995-01-05,4.03125
1995-01-06,4.28125
1995-01-09,4.28125
1995-01-10,4.03125
1995-01-11,4.25
1995-01-12,4.046875
1995-01-13,4.125
1995-01-16,3.96875
1995-01-17,3.96875
1995-01-18,3.96875
1995-01-19,3.90625
1995-01-20,3.890625
1995-01-23,3.875
1995-01-24,4.0
1995-01-25,3.96875
1995-01-26,3.875
1995-01-27,3.890625
1995-01-30,3.890625
1995-01-31,4.0
1995-02-01,3.890625
1995-02-02,4.0
1995-02-03,4.0
1995-02-06,4.1875
1995-02-07,4.1875
1995-02-08,4.1875
1995-02-09,4.15625
1995-02-10,4.125
1995-02-13,4.1875
1995-02-14,4.25
1995-02-15,4.3125
1995-02-16,4.21875
1995-02-17,4.21875
1995-02-21,4.3125
1995-02-22,4.3125
1995-02-23,4.21875
1995-02-24,4.21875
1995-02-27,4.21875
1995-02-28,4.21875
1995-03-01,4.3125
1995-03-02,4.1875
1995-03-03,4.125
1995-03-06,4.125
1995-03-07,4.28125
1995-03-08,4.125
1995-03-09,4.125
1995-03-10,4.28125
1995-03-13,4.125
1995-03-14,4.140625
1995-03-15,4.15625
1995-03-16,4.15625
1995-03-17,4.125
1995-03-20,4.28125
1995-03-21,4.0625
1995-03-22,4.125
1995-03-23,4.125
1995-03-24,4.125
1995-03-27,4.09375
1995-03-28,4.125
1995-03-29,4.1875
1995-03-30,4.1875
1995-03-31,4.1875
1995-04-03,4.0625
1995-04-04,4.25
1995-04-05,4.15625
1995-04-06,4.0625
1995-04-07,4.25
1995-04-10,4.171875
1995-04-11,4.125
1995-04-12,3.90625
1995-04-13,3.90625
1995-04-17,3.78125
1995-04-18,3.78125
1995-04-19,3.78125
1995-04-20,3.953125
1995-04-21,4.0
1995-04-24,4.0625
1995-04-25,4.0
1995-04-26,4.125
1995-04-27,3.875
1995-04-28,4.03125
1995-05-01,3.953125
1995-05-02,3.875
1995-05-03,4.0
1995-05-04,3.90625
1995-05-05,3.890625
1995-05-08,3.875
1995-05-09,3.875
1995-05-10,4.0
1995-05-11,3.9375
1995-05-12,4.03125
1995-05-15,3.875
1995-05-16,4.0
1995-05-17,4.0
1995-05-18,4.0
1995-05-19,4.015625
1995-05-22,4.0
1995-05-23,3.875
1995-05-24,3.96875
1995-05-25,3.875
1995-05-26,4.125
1995-05-30,4.125
1995-05-31,3.8125
1995-06-01,3.8125
1995-06-02,4.0
1995-06-05,4.0
1995-06-06,4.0
1995-06-07,4.0
1995-06-08,3.8125
1995-06-09,3.875
1995-06-12,4.0
1995-06-13,3.8125
1995-06-14,4.0
1995-06-15,4.0
1995-06-16,3.9375
1995-06-19,4.0
1995-06-20,3.90625
1995-06-21,3.8125
1995-06-22,4.0
1995-06-23,4.0625
1995-06-26,3.8125
1995-06-27,4.03125
1995-06-28,4.03125
1995-06-29,3.8125
1995-06-30,3.84375
1995-07-03,3.859375
1995-07-05,4.0625
1995-07-06,3.9375
1995-07-07,4.0
1995-07-10,4.0625
1995-07-11,4.0625
1995-07-12,3.921875
1995-07-13,3.8125
1995-07-14,3.875
1995-07-17,3.90625
1995-07-18,3.8125
1995-07-19,3.8125
1995-07-20,3.9375
1995-07-21,3.84375
1995-07-24,3.9375
1995-07-25,3.875
1995-07-26,3.8125
1995-07-27,3.8125
1995-07-28,3.9375
1995-07-31,3.875
1995-08-01,3.875
1995-08-02,3.75
1995-08-03,3.7539059999999997
1995-08-04,3.75
1995-08-07,3.7734379999999996
1995-08-08,3.796875
1995-08-09,3.8125
1995-08-10,3.6875
1995-08-11,3.90625
1995-08-14,3.6875
1995-08-15,3.71875
1995-08-16,3.90625
1995-08-17,3.8125
1995-08-18,3.75
1995-08-21,3.9375
1995-08-22,3.90625
1995-08-23,3.9375
1995-08-24,3.84375
1995-08-25,3.84375
1995-08-28,3.75
1995-08-29,3.9375
1995-08-30,3.84375
1995-08-31,3.9296879999999996
1995-09-01,3.921875
1995-09-05,3.921875
1995-09-06,3.78125
1995-09-07,3.78125
1995-09-08,3.9375
1995-09-11,3.78125
1995-09-12,3.875
1995-09-13,3.78125
1995-09-14,3.875
1995-09-15,3.78125
1995-09-18,3.78125
1995-09-19,3.84375
1995-09-20,3.921875
1995-09-21,3.9375
1995-09-22,3.875
1995-09-25,3.8125
1995-09-26,3.8125
1995-09-27,3.8125
1995-09-28,4.0
1995-09-29,4.03125
1995-10-02,4.03125
1995-10-03,3.8125
1995-10-04,4.03125
1995-10-05,3.96875
1995-10-06,3.984375
1995-10-09,3.984375
1995-10-10,3.984375
1995-10-11,3.984375
1995-10-12,4.125
1995-10-13,4.0
1995-10-16,4.03125
1995-10-17,3.9375
1995-10-18,3.9375
