Date,IFF
1986-02-06,12.5
1986-02-07,12.625
1986-02-10,12.541667
1986-02-11,12.666667
1986-02-12,12.625
1986-02-13,12.416667
1986-02-14,12.625
1986-02-18,12.625
1986-02-19,12.375
1986-02-20,12.625
1986-02-21,12.625
1986-02-24,12.75
1986-02-25,12.666667
1986-02-26,12.666667
1986-02-27,12.583333
1986-02-28,12.791667
1986-03-03,12.875
1986-03-04,12.875
1986-03-05,12.75
1986-03-06,12.833333
1986-03-07,12.875
1986-03-10,13.0
1986-03-11,13.583332999999998
1986-03-12,13.5
1986-03-13,13.333332999999998
1986-03-14,13.5
1986-03-17,13.291667000000002
1986-03-18,13.291667000000002
1986-03-19,13.083333
1986-03-20,12.833333
1986-03-21,12.625
1986-03-24,12.875
1986-03-25,13.083333
1986-03-26,13.375
1986-03-27,13.166667000000002
1986-03-31,13.25
1986-04-01,13.125
1986-04-02,13.083333
1986-04-03,12.666667
1986-04-04,12.375
1986-04-07,12.166667
1986-04-08,12.375
1986-04-09,12.375
1986-04-10,12.541667
1986-04-11,12.833333
1986-04-14,13.0
1986-04-15,13.083333
1986-04-16,13.166667000000002
1986-04-17,13.208332999999998
1986-04-18,14.291667000000002
1986-04-21,14.166667000000002
1986-04-22,13.791667000000002
1986-04-23,14.0
1986-04-24,14.458332999999998
1986-04-25,14.291667000000002
1986-04-28,14.208332999999998
1986-04-29,14.333332999999998
1986-04-30,14.5
1986-05-01,14.5
1986-05-02,14.666667000000002
1986-05-05,14.791667000000002
1986-05-06,14.833332999999998
1986-05-07,14.25
1986-05-08,14.5
1986-05-09,14.458332999999998
1986-05-12,14.5
1986-05-13,14.25
1986-05-14,14.666667000000002
1986-05-15,14.625
1986-05-16,14.416667000000002
1986-05-19,14.416667000000002
1986-05-20,15.041667000000002
1986-05-21,15.083332999999998
1986-05-22,16.041666
1986-05-23,15.875
1986-05-27,16.083334
1986-05-28,15.833332999999998
1986-05-29,15.708332999999998
1986-05-30,15.958332999999998
1986-06-02,15.958332999999998
1986-06-03,15.875
1986-06-04,15.875
1986-06-05,16.0
1986-06-06,15.875
1986-06-09,15.25
1986-06-10,14.833332999999998
1986-06-11,14.833332999999998
1986-06-12,14.708332999999998
1986-06-13,15.416667000000002
1986-06-16,15.166667000000002
1986-06-17,15.25
1986-06-18,15.291667000000002
1986-06-19,15.041667000000002
1986-06-20,15.458332999999998
1986-06-23,15.083332999999998
1986-06-24,15.208332999999998
1986-06-25,15.416667000000002
1986-06-26,15.291667000000002
1986-06-27,15.416667000000002
1986-06-30,15.875
1986-07-01,16.0
1986-07-02,15.958332999999998
1986-07-03,15.916667000000002
1986-07-07,14.916667000000002
1986-07-08,14.916667000000002
1986-07-09,15.083332999999998
1986-07-10,15.166667000000002
1986-07-11,15.083332999999998
1986-07-14,14.625
1986-07-15,14.041667000000002
1986-07-16,14.0
1986-07-17,14.333332999999998
1986-07-18,14.416667000000002
1986-07-21,14.333332999999998
1986-07-22,14.416667000000002
1986-07-23,14.583332999999998
1986-07-24,14.75
1986-07-25,15.083332999999998
1986-07-28,14.833332999999998
1986-07-29,15.125
1986-07-30,14.791667000000002
1986-07-31,14.833332999999998
1986-08-01,14.625
1986-08-04,14.5
1986-08-05,14.75
1986-08-06,14.833332999999998
1986-08-07,14.708332999999998
1986-08-08,14.75
1986-08-11,15.166667000000002
1986-08-12,15.166667000000002
1986-08-13,15.291667000000002
1986-08-14,15.25
1986-08-15,15.25
1986-08-18,15.125
1986-08-19,14.833332999999998
1986-08-20,14.791667000000002
1986-08-21,14.375
1986-08-22,14.041667000000002
1986-08-25,13.583332999999998
1986-08-26,13.791667000000002
1986-08-27,14.0
1986-08-28,14.083332999999998
1986-08-29,14.25
1986-09-02,13.875
1986-09-03,13.625
1986-09-04,13.833332999999998
1986-09-05,13.625
1986-09-08,13.125
1986-09-09,13.041667
1986-09-10,13.208332999999998
1986-09-11,12.583333
1986-09-12,12.458333
1986-09-15,12.333333
1986-09-16,12.208333
1986-09-17,12.333333
1986-09-18,12.541667
1986-09-19,12.833333
1986-09-22,13.0
1986-09-23,12.625
1986-09-24,12.625
1986-09-25,12.458333
1986-09-26,12.375
1986-09-29,12.0
1986-09-30,12.041667
1986-10-01,11.708333
1986-10-02,11.958333
1986-10-03,12.541667
1986-10-06,12.708333
1986-10-07,12.583333
1986-10-08,12.5
1986-10-09,12.666667
1986-10-10,12.708333
1986-10-13,12.833333
1986-10-14,12.833333
1986-10-15,13.208332999999998
1986-10-16,13.625
1986-10-17,13.5
1986-10-20,13.25
1986-10-21,13.166667000000002
1986-10-22,12.875
1986-10-23,12.958333
1986-10-24,12.916667
1986-10-27,12.958333
1986-10-28,13.333332999999998
1986-10-29,13.833332999999998
1986-10-30,14.0
1986-10-31,14.208332999999998
1986-11-03,13.958332999999998
1986-11-04,13.916667000000002
1986-11-05,13.791667000000002
1986-11-06,13.916667000000002
1986-11-07,13.708332999999998
1986-11-10,13.875
1986-11-11,13.875
1986-11-12,13.875
1986-11-13,13.916667000000002
1986-11-14,14.083332999999998
1986-11-17,13.875
1986-11-18,13.0
1986-11-19,13.333332999999998
1986-11-20,13.625
1986-11-21,13.458332999999998
1986-11-24,13.25
1986-11-25,13.166667000000002
1986-11-26,13.208332999999998
1986-11-28,13.166667000000002
1986-12-01,13.208332999999998
1986-12-02,13.375
1986-12-03,13.333332999999998
1986-12-04,13.375
1986-12-05,13.458332999999998
1986-12-08,13.625
1986-12-09,13.458332999999998
1986-12-10,13.166667000000002
1986-12-11,13.083333
1986-12-12,12.791667
1986-12-15,12.75
1986-12-16,13.125
1986-12-17,13.0
1986-12-18,12.708333
1986-12-19,12.916667
1986-12-22,12.708333
1986-12-23,12.541667
1986-12-24,12.666667
1986-12-26,12.666667
1986-12-29,12.583333
1986-12-30,12.333333
1986-12-31,12.416667
1987-01-02,12.75
1987-01-05,13.166667000000002
1987-01-06,13.333332999999998
1987-01-07,13.875
1987-01-08,14.583332999999998
1987-01-09,14.458332999999998
1987-01-12,14.583332999999998
1987-01-13,14.333332999999998
1987-01-14,14.875
1987-01-15,14.791667000000002
1987-01-16,14.666667000000002
1987-01-19,15.0
1987-01-20,15.125
1987-01-21,15.208332999999998
1987-01-22,15.458332999999998
1987-01-23,15.458332999999998
1987-01-26,15.458332999999998
1987-01-27,15.291667000000002
1987-01-28,15.916667000000002
1987-01-29,15.916667000000002
1987-01-30,15.666667000000002
1987-02-02,15.75
1987-02-03,15.666667000000002
1987-02-04,15.458332999999998
1987-02-05,15.625
1987-02-06,15.625
1987-02-09,15.458332999999998
1987-02-10,15.041667000000002
1987-02-11,14.833332999999998
1987-02-12,14.75
1987-02-13,15.375
1987-02-17,15.833332999999998
1987-02-18,16.375
1987-02-19,16.25
1987-02-20,16.166666
1987-02-23,15.583332999999998
1987-02-24,15.583332999999998
1987-02-25,15.75
1987-02-26,15.708332999999998
1987-02-27,15.875
1987-03-02,15.666667000000002
1987-03-03,15.666667000000002
1987-03-04,15.5
1987-03-05,15.541667000000002
1987-03-06,15.583332999999998
1987-03-09,15.375
1987-03-10,15.333332999999998
1987-03-11,15.041667000000002
1987-03-12,15.041667000000002
1987-03-13,15.541667000000002
1987-03-16,15.333332999999998
1987-03-17,15.833332999999998
1987-03-18,15.833332999999998
1987-03-19,15.875
1987-03-20,15.958332999999998
1987-03-23,16.333334
1987-03-24,16.208334
1987-03-25,16.166666
1987-03-26,16.083334
1987-03-27,15.666667000000002
1987-03-30,15.5
1987-03-31,15.75
1987-04-01,15.75
1987-04-02,15.541667000000002
1987-04-03,16.5
1987-04-06,16.0
1987-04-07,15.625
1987-04-08,15.583332999999998
1987-04-09,15.541667000000002
1987-04-10,15.75
1987-04-13,15.083332999999998
1987-04-14,14.833332999999998
1987-04-15,15.25
1987-04-16,15.875
1987-04-20,15.75
1987-04-21,15.583332999999998
1987-04-22,15.166667000000002
1987-04-23,14.75
1987-04-24,14.5
1987-04-27,14.625
1987-04-28,14.75
1987-04-29,14.916667000000002
1987-04-30,15.208332999999998
1987-05-01,14.833332999999998
1987-05-04,14.75
1987-05-05,14.958332999999998
1987-05-06,15.333332999999998
1987-05-07,15.208332999999998
1987-05-08,15.083332999999998
1987-05-11,15.041667000000002
1987-05-12,15.0
1987-05-13,15.125
1987-05-14,14.708332999999998
1987-05-15,14.333332999999998
1987-05-18,14.625
1987-05-19,14.083332999999998
1987-05-20,13.916667000000002
1987-05-21,14.25
1987-05-22,14.625
1987-05-26,14.958332999999998
1987-05-27,15.041667000000002
1987-05-28,15.125
1987-05-29,15.25
1987-06-01,15.416667000000002
1987-06-02,15.291667000000002
1987-06-03,15.541667000000002
1987-06-04,15.5
1987-06-05,15.208332999999998
1987-06-08,15.333332999999998
1987-06-09,15.333332999999998
1987-06-10,15.333332999999998
1987-06-11,15.458332999999998
1987-06-12,15.708332999999998
1987-06-15,15.75
1987-06-16,16.208334
1987-06-17,15.916667000000002
1987-06-18,16.083334
1987-06-19,16.583334
1987-06-22,16.791666
1987-06-23,16.625
1987-06-24,16.5
1987-06-25,16.333334
1987-06-26,16.083334
1987-06-29,16.208334
1987-06-30,16.208334
1987-07-01,15.833332999999998
1987-07-02,15.916667000000002
1987-07-06,15.833332999999998
1987-07-07,16.5
1987-07-08,16.416666
1987-07-09,16.083334
1987-07-10,15.875
1987-07-13,15.791667000000002
1987-07-14,15.958332999999998
1987-07-15,16.708334
1987-07-16,16.541666
1987-07-17,16.875
1987-07-20,16.916666
1987-07-21,16.916666
1987-07-22,17.291666
1987-07-23,17.208334
1987-07-24,17.125
1987-07-27,17.208334
1987-07-28,17.833334
1987-07-29,18.125
1987-07-30,18.291666
1987-07-31,17.916666
1987-08-03,17.791666
1987-08-04,17.916666
1987-08-05,18.041666
1987-08-06,18.208334
1987-08-07,18.125
1987-08-10,18.416666
1987-08-11,18.458334
1987-08-12,18.875
1987-08-13,18.75
1987-08-14,18.791666
1987-08-17,19.0
1987-08-18,18.541666
1987-08-19,18.666666
1987-08-20,18.875
1987-08-21,18.708334
1987-08-24,18.541666
1987-08-25,18.666666
1987-08-26,18.833334
1987-08-27,18.916666
1987-08-28,18.833334
1987-08-31,18.958334
1987-09-01,18.5
1987-09-02,18.625
1987-09-03,18.5
1987-09-04,18.0
1987-09-08,18.041666
1987-09-09,18.0
1987-09-10,18.25
1987-09-11,18.041666
1987-09-14,18.125
1987-09-15,17.666666
1987-09-16,18.083334
1987-09-17,18.541666
1987-09-18,18.958334
1987-09-21,18.541666
1987-09-22,18.875
1987-09-23,18.916666
1987-09-24,18.666666
1987-09-25,18.666666
1987-09-28,18.541666
1987-09-29,18.291666
1987-09-30,18.291666
1987-10-01,18.5
1987-10-02,18.625
1987-10-05,18.541666
1987-10-06,18.291666
1987-10-07,18.333334
1987-10-08,18.333334
1987-10-09,18.166666
1987-10-12,17.916666
1987-10-13,17.833334
1987-10-14,17.541666
1987-10-15,16.75
1987-10-16,16.125
1987-10-19,14.0
1987-10-20,13.0
1987-10-21,14.541667000000002
1987-10-22,14.25
1987-10-23,13.875
1987-10-26,12.583333
1987-10-27,12.916667
1987-10-28,12.666667
1987-10-29,13.333332999999998
1987-10-30,14.416667000000002
1987-11-02,14.583332999999998
1987-11-03,14.208332999999998
1987-11-04,14.458332999999998
1987-11-05,14.458332999999998
1987-11-06,14.166667000000002
1987-11-09,13.666667000000002
1987-11-10,13.083333
1987-11-11,13.083333
1987-11-12,14.0
1987-11-13,14.0
1987-11-16,14.5
1987-11-17,14.458332999999998
1987-11-18,14.291667000000002
1987-11-19,14.0
1987-11-20,14.291667000000002
1987-11-23,14.208332999999998
1987-11-24,13.958332999999998
1987-11-25,14.208332999999998
1987-11-27,13.916667000000002
1987-11-30,13.333332999999998
1987-12-01,13.5
1987-12-02,13.625
1987-12-03,13.25
1987-12-04,13.166667000000002
1987-12-07,13.166667000000002
1987-12-08,13.666667000000002
1987-12-09,14.166667000000002
1987-12-10,14.041667000000002
1987-12-11,13.5
1987-12-14,14.125
1987-12-15,14.166667000000002
1987-12-16,14.333332999999998
1987-12-17,13.791667000000002
1987-12-18,14.583332999999998
1987-12-21,15.166667000000002
1987-12-22,15.333332999999998
1987-12-23,15.208332999999998
1987-12-24,15.208332999999998
1987-12-28,14.791667000000002
1987-12-29,14.5
1987-12-30,14.708332999999998
1987-12-31,14.791667000000002
1988-01-04,15.083332999999998
1988-01-05,15.208332999999998
1988-01-06,15.916667000000002
1988-01-07,15.791667000000002
1988-01-08,14.958332999999998
1988-01-11,14.875
1988-01-12,14.791667000000002
1988-01-13,14.916667000000002
1988-01-14,15.0
1988-01-15,15.666667000000002
1988-01-18,15.666667000000002
1988-01-19,15.791667000000002
1988-01-20,15.5
1988-01-21,14.958332999999998
1988-01-22,15.208332999999998
1988-01-25,15.75
1988-01-26,15.75
1988-01-27,15.833332999999998
1988-01-28,15.833332999999998
1988-01-29,15.791667000000002
1988-02-01,15.916667000000002
1988-02-02,16.083334
1988-02-03,15.708332999999998
1988-02-04,15.583332999999998
1988-02-05,15.583332999999998
1988-02-08,15.291667000000002
1988-02-09,15.166667000000002
1988-02-10,15.75
1988-02-11,16.208334
1988-02-12,16.583334
1988-02-16,16.5
1988-02-17,16.333334
1988-02-18,16.375
1988-02-19,16.75
1988-02-22,16.666666
1988-02-23,16.666666
1988-02-24,16.541666
1988-02-25,16.458334
1988-02-26,16.5
1988-02-29,16.583334
1988-03-01,16.958334
1988-03-02,17.333334
1988-03-03,16.75
1988-03-04,16.666666
1988-03-07,16.5
1988-03-08,16.5
1988-03-09,16.666666
1988-03-10,16.333334
1988-03-11,16.416666
1988-03-14,16.666666
1988-03-15,16.583334
1988-03-16,16.625
1988-03-17,16.666666
1988-03-18,16.958334
1988-03-21,16.833334
1988-03-22,16.958334
1988-03-23,16.958334
1988-03-24,16.416666
1988-03-25,16.291666
1988-03-28,16.208334
1988-03-29,16.208334
1988-03-30,16.166666
1988-03-31,16.291666
1988-04-04,16.25
1988-04-05,16.416666
1988-04-06,16.666666
1988-04-07,16.666666
1988-04-08,16.833334
1988-04-11,16.75
1988-04-12,17.083334
1988-04-13,17.083334
1988-04-14,16.166666
1988-04-15,15.916667000000002
1988-04-18,15.666667000000002
1988-04-19,15.333332999999998
1988-04-20,15.583332999999998
1988-04-21,15.708332999999998
1988-04-22,16.125
1988-04-25,16.041666
1988-04-26,16.041666
1988-04-27,16.041666
1988-04-28,16.125
1988-04-29,16.083334
1988-05-02,15.916667000000002
1988-05-03,16.0
1988-05-04,16.041666
1988-05-05,16.041666
1988-05-06,15.833332999999998
1988-05-09,15.75
1988-05-10,15.583332999999998
1988-05-11,15.458332999999998
1988-05-12,15.416667000000002
1988-05-13,15.416667000000002
1988-05-16,15.541667000000002
1988-05-17,15.666667000000002
1988-05-18,15.375
1988-05-19,15.625
1988-05-20,15.75
1988-05-23,15.833332999999998
1988-05-24,15.833332999999998
1988-05-25,16.041666
1988-05-26,16.416666
1988-05-27,16.25
1988-05-31,17.0
1988-06-01,17.666666
1988-06-02,17.416666
1988-06-03,17.625
1988-06-06,17.458334
1988-06-07,17.541666
1988-06-08,17.666666
1988-06-09,17.666666
1988-06-10,17.666666
1988-06-13,17.625
1988-06-14,17.666666
1988-06-15,17.708334
1988-06-16,17.583334
1988-06-17,17.333334
1988-06-20,17.291666
1988-06-21,17.625
1988-06-22,18.0
1988-06-23,17.75
1988-06-24,17.625
1988-06-27,17.208334
1988-06-28,17.583334
1988-06-29,17.416666
1988-06-30,17.791666
1988-07-01,17.416666
1988-07-05,17.416666
1988-07-06,16.958334
1988-07-07,16.625
1988-07-08,16.25
1988-07-11,16.166666
1988-07-12,16.166666
1988-07-13,16.333334
1988-07-14,16.458334
1988-07-15,16.75
1988-07-18,16.458334
1988-07-19,16.333334
1988-07-20,16.458334
1988-07-21,16.375
1988-07-22,15.958332999999998
1988-07-25,16.083334
1988-07-26,16.208334
1988-07-27,16.083334
1988-07-28,16.208334
1988-07-29,16.875
1988-08-01,16.666666
1988-08-02,16.666666
1988-08-03,16.541666
1988-08-04,16.333334
1988-08-05,16.25
1988-08-08,16.208334
1988-08-09,15.791667000000002
1988-08-10,15.625
1988-08-11,15.583332999999998
1988-08-12,15.458332999999998
1988-08-15,15.25
1988-08-16,15.208332999999998
1988-08-17,15.458332999999998
1988-08-18,15.708332999999998
1988-08-19,15.75
1988-08-22,15.5
1988-08-23,15.5
1988-08-24,15.375
1988-08-25,15.333332999999998
1988-08-26,15.333332999999998
1988-08-29,15.416667000000002
1988-08-30,15.458332999999998
1988-08-31,15.375
1988-09-01,15.083332999999998
1988-09-02,15.583332999999998
1988-09-06,15.666667000000002
1988-09-07,15.5
1988-09-08,15.625
1988-09-09,15.666667000000002
1988-09-12,15.666667000000002
1988-09-13,15.541667000000002
1988-09-14,15.916667000000002
1988-09-15,15.875
1988-09-16,16.291666
1988-09-19,16.166666
1988-09-20,16.041666
1988-09-21,16.083334
1988-09-22,16.0
1988-09-23,15.75
1988-09-26,15.833332999999998
1988-09-27,15.583332999999998
1988-09-28,15.625
1988-09-29,15.583332999999998
1988-09-30,15.458332999999998
1988-10-03,15.333332999999998
1988-10-04,15.416667000000002
1988-10-05,15.583332999999998
1988-10-06,15.416667000000002
1988-10-07,15.708332999999998
1988-10-10,15.625
1988-10-11,15.5
1988-10-12,15.416667000000002
1988-10-13,15.416667000000002
1988-10-14,15.375
1988-10-17,15.541667000000002
1988-10-18,15.958332999999998
1988-10-19,15.75
1988-10-20,16.25
1988-10-21,16.166666
1988-10-24,16.166666
1988-10-25,16.083334
1988-10-26,15.916667000000002
1988-10-27,15.708332999999998
1988-10-28,15.708332999999998
1988-10-31,15.791667000000002
1988-11-01,15.708332999999998
1988-11-02,15.666667000000002
1988-11-03,15.625
1988-11-04,15.625
1988-11-07,15.5
1988-11-08,15.583332999999998
1988-11-09,15.458332999999998
1988-11-10,15.458332999999998
1988-11-11,15.208332999999998
1988-11-14,14.875
1988-11-15,15.5
1988-11-16,15.291667000000002
1988-11-17,15.125
1988-11-18,15.375
1988-11-21,15.333332999999998
1988-11-22,15.458332999999998
1988-11-23,15.375
1988-11-25,15.375
1988-11-28,15.458332999999998
1988-11-29,15.541667000000002
1988-11-30,15.583332999999998
1988-12-01,15.5
1988-12-02,15.708332999999998
1988-12-05,16.041666
1988-12-06,15.916667000000002
1988-12-07,15.75
1988-12-08,15.666667000000002
1988-12-09,15.958332999999998
1988-12-12,15.958332999999998
1988-12-13,16.208334
1988-12-14,16.041666
1988-12-15,16.041666
1988-12-16,16.125
1988-12-19,16.291666
1988-12-20,16.333334
1988-12-21,16.458334
1988-12-22,16.625
1988-12-23,16.666666
1988-12-27,16.666666
1988-12-28,16.666666
1988-12-29,16.708334
1988-12-30,16.458334
1989-01-03,16.5
1989-01-04,16.5
1989-01-05,16.583334
1989-01-06,16.625
1989-01-09,16.791666
1989-01-10,16.458334
1989-01-11,16.5
1989-01-12,16.541666
1989-01-13,16.583334
1989-01-16,16.5
1989-01-17,16.458334
1989-01-18,16.5
1989-01-19,16.375
1989-01-20,16.5
1989-01-23,16.333334
1989-01-24,16.375
1989-01-25,16.416666
1989-01-26,16.583334
1989-01-27,17.041666
1989-01-30,17.125
1989-01-31,17.208334
1989-02-01,16.833334
1989-02-02,17.0
1989-02-03,17.125
1989-02-06,17.416666
1989-02-07,17.291666
1989-02-08,16.958334
1989-02-09,16.583334
1989-02-10,16.541666
1989-02-13,16.583334
1989-02-14,16.541666
1989-02-15,16.583334
1989-02-16,16.583334
1989-02-17,16.416666
1989-02-21,16.5
1989-02-22,16.25
1989-02-23,16.25
1989-02-24,16.166666
1989-02-27,16.208334
1989-02-28,16.333334
1989-03-01,16.291666
1989-03-02,16.458334
1989-03-03,16.666666
1989-03-06,17.0
1989-03-07,17.041666
1989-03-08,17.041666
1989-03-09,17.041666
1989-03-10,16.916666
1989-03-13,16.875
1989-03-14,16.791666
1989-03-15,16.916666
1989-03-16,16.958334
1989-03-17,16.833334
1989-03-20,16.583334
1989-03-21,16.833334
1989-03-22,16.875
1989-03-23,16.666666
1989-03-27,16.625
1989-03-28,16.416666
1989-03-29,16.666666
1989-03-30,16.708334
1989-03-31,17.083334
1989-04-03,17.416666
1989-04-04,17.291666
1989-04-05,17.333334
1989-04-06,17.333334
1989-04-07,17.25
1989-04-10,17.25
1989-04-11,17.5
1989-04-12,17.625
1989-04-13,17.666666
1989-04-14,18.208334
1989-04-17,18.208334
1989-04-18,18.25
1989-04-19,18.166666
1989-04-20,17.75
1989-04-21,18.0
1989-04-24,17.958334
1989-04-25,17.833334
1989-04-26,17.875
1989-04-27,18.0
1989-04-28,18.041666
1989-05-01,18.125
1989-05-02,18.125
1989-05-03,18.083334
1989-05-04,18.25
1989-05-05,18.125
1989-05-08,18.208334
1989-05-09,18.166666
1989-05-10,18.125
1989-05-11,17.958334
1989-05-12,18.375
1989-05-15,18.333334
1989-05-16,18.375
1989-05-17,18.333334
1989-05-18,17.916666
1989-05-19,18.416666
1989-05-22,18.333334
1989-05-23,18.083334
1989-05-24,18.166666
1989-05-25,18.25
1989-05-26,18.25
1989-05-30,18.083334
1989-05-31,18.333334
1989-06-01,18.333334
1989-06-02,18.5
1989-06-05,18.208334
1989-06-06,18.208334
1989-06-07,18.208334
1989-06-08,18.125
1989-06-09,18.208334
1989-06-12,18.166666
1989-06-13,17.958334
1989-06-14,18.041666
1989-06-15,17.666666
1989-06-16,17.75
1989-06-19,17.833334
1989-06-20,17.5
1989-06-21,17.333334
1989-06-22,17.333334
1989-06-23,17.333334
1989-06-26,17.708334
1989-06-27,17.958334
1989-06-28,17.75
1989-06-29,17.416666
1989-06-30,17.458334
1989-07-03,17.458334
1989-07-05,17.458334
1989-07-06,17.833334
1989-07-07,18.083334
1989-07-10,18.166666
1989-07-11,18.25
1989-07-12,18.25
1989-07-13,18.416666
1989-07-14,18.5
1989-07-17,18.666666
1989-07-18,18.916666
1989-07-19,19.0
1989-07-20,18.666666
1989-07-21,18.75
1989-07-24,18.833334
1989-07-25,19.416666
1989-07-26,19.583334
1989-07-27,19.625
1989-07-28,19.583334
1989-07-31,19.833334
1989-08-01,19.833334
1989-08-02,19.5
1989-08-03,19.708334
1989-08-04,19.791666
1989-08-07,19.958334
1989-08-08,20.125
1989-08-09,20.416666
1989-08-10,20.458334
1989-08-11,20.208334
1989-08-14,20.208334
1989-08-15,20.416666
1989-08-16,20.25
1989-08-17,20.291666
1989-08-18,20.666666
1989-08-21,21.041666
1989-08-22,20.833334
1989-08-23,21.416666
1989-08-24,23.083334
1989-08-25,23.083334
1989-08-28,23.916666
1989-08-29,23.208334
1989-08-30,22.875
1989-08-31,22.333334
1989-09-01,22.5
1989-09-05,22.25
1989-09-06,21.958334
1989-09-07,21.833334
1989-09-08,21.666666
1989-09-11,21.916666
1989-09-12,22.166666
1989-09-13,21.5
1989-09-14,21.458334
1989-09-15,21.291666
1989-09-18,21.416666
1989-09-19,21.458334
1989-09-20,22.166666
1989-09-21,21.875
1989-09-22,21.916666
1989-09-25,21.25
1989-09-26,21.458334
1989-09-27,21.416666
1989-09-28,22.166666
1989-09-29,21.833334
1989-10-02,21.708334
1989-10-03,22.083334
1989-10-04,22.166666
1989-10-05,22.208334
1989-10-06,21.875
1989-10-09,22.25
1989-10-10,23.0
1989-10-11,22.833334
1989-10-12,22.375
1989-10-13,20.083334
1989-10-16,20.625
1989-10-17,20.666666
1989-10-18,21.083334
1989-10-19,21.416666
1989-10-20,21.666666
1989-10-23,21.208334
1989-10-24,21.166666
1989-10-25,21.458334
1989-10-26,21.333334
1989-10-27,21.041666
1989-10-30,21.125
1989-10-31,21.333334
1989-11-01,21.333334
1989-11-02,21.083334
1989-11-03,21.166666
1989-11-06,20.958334
1989-11-07,21.0
1989-11-08,21.458334
1989-11-09,21.458334
1989-11-10,21.833334
1989-11-13,22.083334
1989-11-14,21.625
1989-11-15,22.5
1989-11-16,22.416666
1989-11-17,22.208334
1989-11-20,22.083334
1989-11-21,22.041666
1989-11-22,22.208334
1989-11-24,22.333334
1989-11-27,22.416666
1989-11-28,22.375
1989-11-29,22.75
1989-11-30,23.0
1989-12-01,22.833334
1989-12-04,22.416666
1989-12-05,22.25
1989-12-06,22.166666
1989-12-07,22.25
1989-12-08,22.333334
1989-12-11,22.458334
1989-12-12,22.625
1989-12-13,23.083334
1989-12-14,22.875
1989-12-15,22.541666
1989-12-18,21.833334
1989-12-19,21.5
1989-12-20,21.791666
1989-12-21,22.416666
1989-12-22,22.583334
1989-12-26,22.333334
1989-12-27,21.666666
1989-12-28,22.125
1989-12-29,22.583334
1990-01-02,22.416666
1990-01-03,22.416666
1990-01-04,22.541666
1990-01-05,22.333334
1990-01-08,22.208334
1990-01-09,21.75
1990-01-10,21.75
1990-01-11,22.041666
1990-01-12,21.375
1990-01-15,21.0
1990-01-16,21.083334
1990-01-17,21.375
1990-01-18,21.25
1990-01-19,21.625
1990-01-22,21.0
1990-01-23,20.833334
1990-01-24,20.166666
1990-01-25,19.708334
1990-01-26,20.166666
1990-01-29,20.083334
1990-01-30,20.083334
1990-01-31,20.041666
1990-02-01,19.708334
1990-02-02,19.958334
1990-02-05,20.0
1990-02-06,19.708334
1990-02-07,19.541666
1990-02-08,19.166666
1990-02-09,19.333334
1990-02-12,19.333334
1990-02-13,19.291666
1990-02-14,19.208334
1990-02-15,19.25
1990-02-16,19.166666
1990-02-20,19.0
1990-02-21,18.666666
1990-02-22,18.416666
1990-02-23,18.5
1990-02-26,18.791666
1990-02-27,19.083334
1990-02-28,18.958334
1990-03-01,18.916666
1990-03-02,19.041666
1990-03-05,18.958334
1990-03-06,18.833334
1990-03-07,19.0
1990-03-08,19.666666
1990-03-09,19.666666
1990-03-12,19.75
1990-03-13,19.375
1990-03-14,19.041666
1990-03-15,19.291666
1990-03-16,19.791666
1990-03-19,19.833334
1990-03-20,19.583334
1990-03-21,19.333334
1990-03-22,19.666666
1990-03-23,19.75
1990-03-26,19.75
1990-03-27,20.166666
1990-03-28,20.208334
1990-03-29,20.333334
1990-03-30,20.416666
1990-04-02,20.583334
1990-04-03,20.583334
1990-04-04,20.416666
1990-04-05,20.458334
1990-04-06,20.375
1990-04-09,20.166666
1990-04-10,20.208334
1990-04-11,20.0
1990-04-12,20.125
1990-04-16,20.125
1990-04-17,20.083334
1990-04-18,19.833334
1990-04-19,19.5
1990-04-20,19.625
1990-04-23,19.291666
1990-04-24,19.291666
1990-04-25,19.375
1990-04-26,19.625
1990-04-27,19.5
1990-04-30,19.625
1990-05-01,19.625
1990-05-02,19.541666
1990-05-03,19.666666
1990-05-04,19.791666
1990-05-07,20.125
1990-05-08,20.166666
1990-05-09,20.291666
1990-05-10,20.5
1990-05-11,21.166666
1990-05-14,21.75
1990-05-15,21.625
1990-05-16,21.541666
1990-05-17,21.583334
1990-05-18,21.666666
1990-05-21,21.541666
1990-05-22,21.5
1990-05-23,21.708334
1990-05-24,22.166666
1990-05-25,21.833334
1990-05-29,21.833334
1990-05-30,22.208334
1990-05-31,22.416666
1990-06-01,22.125
1990-06-04,22.375
1990-06-05,22.75
1990-06-06,23.083334
1990-06-07,22.833334
1990-06-08,22.583334
1990-06-11,22.833334
1990-06-12,22.958334
1990-06-13,22.958334
1990-06-14,22.875
1990-06-15,22.833334
1990-06-18,22.666666
1990-06-19,22.791666
1990-06-20,23.166666
1990-06-21,23.291666
1990-06-22,22.541666
1990-06-25,22.041666
1990-06-26,22.333334
1990-06-27,22.916666
1990-06-28,22.75
1990-06-29,23.083334
1990-07-02,23.458334
1990-07-03,23.333334
1990-07-05,23.541666
1990-07-06,24.083334
1990-07-09,23.916666
1990-07-10,23.666666
1990-07-11,24.041666
1990-07-12,24.291666
1990-07-13,24.166666
1990-07-16,24.166666
1990-07-17,24.0
