Date,RUTH
2010-06-11,4.33
2010-06-14,4.3
2010-06-15,4.5
2010-06-16,4.33
2010-06-17,4.53
2010-06-18,4.62
2010-06-21,4.62
2010-06-22,4.5
2010-06-23,4.51
2010-06-24,4.46
2010-06-25,4.68
2010-06-28,4.82
2010-06-29,4.29
2010-06-30,4.18
2010-07-01,4.19
2010-07-02,4.17
2010-07-06,3.7
2010-07-07,3.98
2010-07-08,3.92
2010-07-09,4.16
2010-07-12,4.09
2010-07-13,4.25
2010-07-14,4.18
2010-07-15,4.22
2010-07-16,4.0
2010-07-19,3.9
2010-07-20,4.14
2010-07-21,4.04
2010-07-22,4.19
2010-07-23,4.25
2010-07-26,4.39
2010-07-27,4.65
2010-07-28,4.66
2010-07-29,4.54
2010-07-30,4.04
2010-08-02,4.1
2010-08-03,4.0
2010-08-04,3.84
2010-08-05,3.64
2010-08-06,3.57
2010-08-09,3.65
2010-08-10,3.8
2010-08-11,3.58
2010-08-12,3.56
2010-08-13,3.63
2010-08-16,3.55
2010-08-17,3.52
2010-08-18,3.57
2010-08-19,3.5
2010-08-20,3.48
2010-08-23,3.3
2010-08-24,3.35
2010-08-25,3.33
2010-08-26,3.3
2010-08-27,3.41
2010-08-30,3.29
2010-08-31,3.27
2010-09-01,3.4
2010-09-02,3.56
2010-09-03,3.69
2010-09-07,3.54
2010-09-08,3.52
2010-09-09,3.48
2010-09-10,3.46
2010-09-13,3.64
2010-09-14,3.55
2010-09-15,3.63
2010-09-16,3.6
2010-09-17,3.77
2010-09-20,3.97
2010-09-21,3.92
2010-09-22,3.86
2010-09-23,3.78
2010-09-24,3.92
2010-09-27,3.94
2010-09-28,3.96
2010-09-29,3.98
2010-09-30,4.01
2010-10-01,4.11
2010-10-04,4.12
2010-10-05,4.21
2010-10-06,4.17
2010-10-07,4.25
2010-10-08,4.39
2010-10-11,4.42
2010-10-12,4.46
2010-10-13,4.67
2010-10-14,4.67
2010-10-15,4.66
2010-10-18,4.64
2010-10-19,4.47
2010-10-20,4.66
2010-10-21,4.65
2010-10-22,4.64
2010-10-25,4.65
2010-10-26,4.69
2010-10-27,4.49
2010-10-28,4.44
2010-10-29,4.56
2010-11-01,4.32
2010-11-02,4.48
2010-11-03,4.52
2010-11-04,4.79
2010-11-05,4.97
2010-11-08,4.98
2010-11-09,4.83
2010-11-10,4.94
2010-11-11,5.12
2010-11-12,4.92
2010-11-15,4.84
2010-11-16,4.75
2010-11-17,4.96
2010-11-18,5.17
2010-11-19,5.23
2010-11-22,5.31
2010-11-23,5.06
2010-11-24,5.0
2010-11-26,4.98
2010-11-29,5.01
2010-11-30,4.94
2010-12-01,5.2
2010-12-02,5.15
2010-12-03,5.1
2010-12-06,5.0
2010-12-07,5.11
2010-12-08,4.91
2010-12-09,4.91
2010-12-10,4.98
2010-12-13,5.01
2010-12-14,4.86
2010-12-15,4.74
2010-12-16,4.92
2010-12-17,5.13
2010-12-20,5.06
2010-12-21,5.12
2010-12-22,4.95
2010-12-23,4.99
2010-12-27,4.97
2010-12-28,4.79
2010-12-29,4.7
2010-12-30,4.71
2010-12-31,4.63
2011-01-03,4.72
2011-01-04,4.66
2011-01-05,4.7
2011-01-06,4.71
2011-01-07,4.92
2011-01-10,5.37
2011-01-11,5.38
2011-01-12,5.4
2011-01-13,5.3
2011-01-14,5.25
2011-01-18,5.09
2011-01-19,5.09
2011-01-20,5.04
2011-01-21,5.02
2011-01-24,4.9
2011-01-25,4.89
2011-01-26,5.0
2011-01-27,4.95
2011-01-28,4.7
2011-01-31,4.66
2011-02-01,4.78
2011-02-02,4.7
2011-02-03,4.68
2011-02-04,4.66
2011-02-07,4.78
2011-02-08,4.84
2011-02-09,4.79
2011-02-10,4.86
2011-02-11,5.01
2011-02-14,4.99
2011-02-15,5.02
2011-02-16,5.08
2011-02-17,5.2
2011-02-18,4.86
2011-02-22,4.8
2011-02-23,4.78
2011-02-24,4.89
2011-02-25,5.03
2011-02-28,5.01
2011-03-01,4.91
2011-03-02,4.89
2011-03-03,4.99
2011-03-04,4.96
2011-03-07,4.9
2011-03-08,4.92
2011-03-09,4.94
2011-03-10,4.86
2011-03-11,4.88
2011-03-14,4.8
2011-03-15,4.76
2011-03-16,4.64
2011-03-17,4.73
2011-03-18,4.75
2011-03-21,4.86
2011-03-22,4.94
2011-03-23,4.91
2011-03-24,5.04
2011-03-25,5.03
2011-03-28,5.0
2011-03-29,5.02
2011-03-30,5.1
2011-03-31,5.16
2011-04-01,5.01
2011-04-04,5.11
2011-04-05,5.06
2011-04-06,5.16
2011-04-07,5.14
2011-04-08,5.04
2011-04-11,4.97
2011-04-12,4.93
2011-04-13,4.92
2011-04-14,4.96
2011-04-15,5.02
2011-04-18,4.9
2011-04-19,4.91
2011-04-20,5.07
2011-04-21,5.0
2011-04-25,4.99
2011-04-26,5.09
2011-04-27,5.02
2011-04-28,5.01
2011-04-29,4.91
2011-05-02,4.9
2011-05-03,4.9
2011-05-04,4.98
2011-05-05,4.91
2011-05-06,4.95
2011-05-09,4.97
2011-05-10,5.01
2011-05-11,4.99
2011-05-12,5.02
2011-05-13,4.93
2011-05-16,4.91
2011-05-17,4.95
2011-05-18,4.97
2011-05-19,5.04
2011-05-20,5.01
2011-05-23,5.0
2011-05-24,5.01
2011-05-25,5.04
2011-05-26,5.16
2011-05-27,5.22
2011-05-31,5.35
2011-06-01,5.2
2011-06-02,5.19
2011-06-03,5.06
2011-06-06,5.11
2011-06-07,5.12
2011-06-08,5.17
2011-06-09,5.25
2011-06-10,5.32
2011-06-13,5.63
2011-06-14,5.56
2011-06-15,5.53
2011-06-16,5.57
2011-06-17,5.59
2011-06-20,5.49
2011-06-21,5.51
2011-06-22,5.44
2011-06-23,5.51
2011-06-24,5.43
2011-06-27,5.6
2011-06-28,5.6
2011-06-29,5.42
2011-06-30,5.61
2011-07-01,5.88
2011-07-05,6.3
2011-07-06,6.51
2011-07-07,6.57
2011-07-08,6.4
2011-07-11,6.42
2011-07-12,6.62
2011-07-13,6.98
2011-07-14,6.89
2011-07-15,6.71
2011-07-18,6.45
2011-07-19,6.5
2011-07-20,6.49
2011-07-21,6.56
2011-07-22,6.49
2011-07-25,6.44
2011-07-26,6.37
2011-07-27,6.15
2011-07-28,5.9
2011-07-29,5.75
2011-08-01,5.92
2011-08-02,5.57
2011-08-03,5.84
2011-08-04,5.31
2011-08-05,5.33
2011-08-08,4.7
2011-08-09,5.19
2011-08-10,4.9
2011-08-11,5.08
2011-08-12,5.08
2011-08-15,5.16
2011-08-16,5.01
2011-08-17,4.97
2011-08-18,4.54
2011-08-19,4.39
2011-08-22,4.66
2011-08-23,4.82
2011-08-24,4.87
2011-08-25,4.64
2011-08-26,4.79
2011-08-29,5.1
2011-08-30,5.05
2011-08-31,5.29
2011-09-01,4.99
2011-09-02,4.65
2011-09-06,4.51
2011-09-07,4.83
2011-09-08,4.76
2011-09-09,4.66
2011-09-12,4.84
2011-09-13,4.87
2011-09-14,4.83
2011-09-15,4.89
2011-09-16,4.94
2011-09-19,4.92
2011-09-20,4.66
2011-09-21,4.57
2011-09-22,4.61
2011-09-23,4.6
2011-09-26,4.83
2011-09-27,4.8
2011-09-28,4.51
2011-09-29,4.53
2011-09-30,4.29
2011-10-03,3.93
2011-10-04,4.32
2011-10-05,4.24
2011-10-06,4.22
2011-10-07,4.14
2011-10-10,4.79
2011-10-11,4.8
2011-10-12,4.78
2011-10-13,4.9
2011-10-14,4.91
2011-10-17,4.68
2011-10-18,4.63
2011-10-19,4.42
2011-10-20,4.42
2011-10-21,4.54
2011-10-24,4.74
2011-10-25,4.6
2011-10-26,4.85
2011-10-27,4.94
2011-10-28,4.87
2011-10-31,4.72
2011-11-01,4.59
2011-11-02,4.84
2011-11-03,5.01
2011-11-04,4.98
2011-11-07,5.08
2011-11-08,5.38
2011-11-09,5.07
2011-11-10,5.07
2011-11-11,5.13
2011-11-14,5.02
2011-11-15,5.09
2011-11-16,5.04
2011-11-17,4.92
2011-11-18,5.01
2011-11-21,4.73
2011-11-22,4.7
2011-11-23,4.49
2011-11-25,4.54
2011-11-28,4.66
2011-11-29,4.61
2011-11-30,4.96
2011-12-01,4.67
2011-12-02,4.79
2011-12-05,4.89
2011-12-06,4.75
2011-12-07,4.96
2011-12-08,4.76
2011-12-09,5.09
2011-12-12,5.15
2011-12-13,5.07
2011-12-14,5.03
2011-12-15,5.04
2011-12-16,5.13
2011-12-19,5.18
2011-12-20,5.45
2011-12-21,5.43
2011-12-22,5.51
2011-12-23,5.49
2011-12-27,5.52
2011-12-28,5.22
2011-12-29,5.16
2011-12-30,4.97
2012-01-03,5.24
2012-01-04,5.34
2012-01-05,5.43
2012-01-06,5.4
2012-01-09,5.42
2012-01-10,5.43
2012-01-11,5.43
2012-01-12,5.95
2012-01-13,5.99
2012-01-17,6.07
2012-01-18,6.17
2012-01-19,6.24
2012-01-20,6.26
2012-01-23,6.29
2012-01-24,6.25
2012-01-25,6.34
2012-01-26,6.5
2012-01-27,6.47
2012-01-30,6.39
2012-01-31,6.17
2012-02-01,6.31
2012-02-02,6.44
2012-02-03,6.4
2012-02-06,6.25
2012-02-07,6.24
2012-02-08,6.1
2012-02-09,6.0
2012-02-10,6.16
2012-02-13,6.21
2012-02-14,6.19
2012-02-15,6.02
2012-02-16,6.22
2012-02-17,6.28
2012-02-21,6.28
2012-02-22,6.12
2012-02-23,6.37
2012-02-24,6.32
2012-02-27,6.28
2012-02-28,6.29
2012-02-29,6.23
2012-03-01,6.24
2012-03-02,6.09
2012-03-05,6.17
2012-03-06,6.05
2012-03-07,6.22
2012-03-08,6.28
2012-03-09,6.71
2012-03-12,6.89
2012-03-13,7.07
2012-03-14,6.95
2012-03-15,7.08
2012-03-16,7.05
2012-03-19,7.29
2012-03-20,7.2
2012-03-21,7.22
2012-03-22,7.31
2012-03-23,7.32
2012-03-26,7.6
2012-03-27,7.6
2012-03-28,7.58
2012-03-29,7.63
2012-03-30,7.59
2012-04-02,7.52
2012-04-03,7.48
2012-04-04,7.39
2012-04-05,7.31
2012-04-09,7.19
2012-04-10,7.1
2012-04-11,7.44
2012-04-12,7.49
2012-04-13,7.47
2012-04-16,7.38
2012-04-17,7.42
2012-04-18,7.4
2012-04-19,7.22
2012-04-20,7.21
2012-04-23,7.09
2012-04-24,7.2
2012-04-25,7.24
2012-04-26,7.26
2012-04-27,7.19
2012-04-30,6.92
2012-05-01,6.7
2012-05-02,6.74
2012-05-03,6.45
2012-05-04,6.5
2012-05-07,6.5
2012-05-08,6.45
2012-05-09,6.45
2012-05-10,6.54
2012-05-11,6.53
2012-05-14,6.4
2012-05-15,6.43
2012-05-16,6.5
2012-05-17,6.3
2012-05-18,6.23
2012-05-21,6.46
2012-05-22,6.39
2012-05-23,6.38
2012-05-24,6.42
2012-05-25,6.51
2012-05-29,6.67
2012-05-30,6.56
2012-05-31,6.56
2012-06-01,6.29
2012-06-04,6.14
2012-06-05,6.12
2012-06-06,6.3
2012-06-07,6.18
2012-06-08,6.36
2012-06-11,6.19
2012-06-12,6.28
2012-06-13,6.17
2012-06-14,6.37
2012-06-15,6.38
2012-06-18,6.24
2012-06-19,6.42
2012-06-20,6.27
2012-06-21,6.11
2012-06-22,6.15
2012-06-25,6.27
2012-06-26,6.28
2012-06-27,6.26
2012-06-28,6.25
2012-06-29,6.6
2012-07-02,6.71
2012-07-03,6.71
2012-07-05,6.9
2012-07-06,6.76
2012-07-09,6.71
2012-07-10,6.69
2012-07-11,6.65
2012-07-12,6.57
2012-07-13,6.61
2012-07-16,6.52
2012-07-17,6.52
2012-07-18,6.63
2012-07-19,6.55
2012-07-20,6.28
2012-07-23,6.11
2012-07-24,5.81
2012-07-25,5.76
2012-07-26,5.75
2012-07-27,6.7
2012-07-30,6.54
2012-07-31,6.72
2012-08-01,6.63
2012-08-02,6.56
2012-08-03,6.7
2012-08-06,6.6
2012-08-07,6.81
2012-08-08,6.86
2012-08-09,6.86
2012-08-10,6.67
2012-08-13,6.52
2012-08-14,6.46
2012-08-15,6.52
2012-08-16,6.5
2012-08-17,6.51
2012-08-20,6.4
2012-08-21,6.22
2012-08-22,6.18
2012-08-23,5.99
2012-08-24,6.07
2012-08-27,6.07
2012-08-28,6.17
2012-08-29,6.19
2012-08-30,6.13
2012-08-31,6.12
2012-09-04,6.32
2012-09-05,6.41
2012-09-06,6.45
2012-09-07,6.43
2012-09-10,6.44
2012-09-11,6.49
2012-09-12,6.48
2012-09-13,6.57
2012-09-14,6.62
2012-09-17,6.61
2012-09-18,6.69
2012-09-19,6.58
2012-09-20,6.55
2012-09-21,6.58
2012-09-24,6.58
2012-09-25,6.46
2012-09-26,6.43
2012-09-27,6.41
2012-09-28,6.39
2012-10-01,6.57
2012-10-02,6.65
2012-10-03,6.67
2012-10-04,6.63
2012-10-05,6.38
2012-10-08,6.42
2012-10-09,6.44
2012-10-10,6.42
2012-10-11,6.31
2012-10-12,6.26
2012-10-15,6.36
2012-10-16,6.39
2012-10-17,6.5
2012-10-18,6.4
2012-10-19,6.23
2012-10-22,6.18
2012-10-23,6.22
2012-10-24,6.26
2012-10-25,6.32
2012-10-26,6.3
2012-10-31,6.65
2012-11-01,6.86
2012-11-02,6.9
2012-11-05,7.0
2012-11-06,7.09
2012-11-07,6.95
2012-11-08,6.67
2012-11-09,6.75
2012-11-12,6.85
2012-11-13,6.88
2012-11-14,6.88
2012-11-15,6.95
2012-11-16,6.78
2012-11-19,6.98
2012-11-20,7.09
2012-11-21,7.16
2012-11-23,7.21
2012-11-26,7.24
2012-11-27,7.26
2012-11-28,7.36
2012-11-29,7.4
2012-11-30,7.5
2012-12-03,7.51
2012-12-04,7.41
2012-12-05,7.25
2012-12-06,7.36
2012-12-07,7.24
2012-12-10,7.24
2012-12-11,7.19
2012-12-12,7.22
2012-12-13,7.25
2012-12-14,7.35
2012-12-17,7.55
2012-12-18,7.64
2012-12-19,7.55
2012-12-20,7.69
2012-12-21,7.55
2012-12-24,7.46
2012-12-26,7.28
2012-12-27,7.2
2012-12-28,7.24
2012-12-31,7.27
2013-01-02,7.62
2013-01-03,7.7
2013-01-04,7.53
2013-01-07,7.54
2013-01-08,7.72
2013-01-09,8.22
2013-01-10,7.76
2013-01-11,8.02
2013-01-14,7.91
2013-01-15,7.93
2013-01-16,7.65
2013-01-17,7.87
2013-01-18,7.75
2013-01-22,7.69
2013-01-23,7.6
2013-01-24,7.62
2013-01-25,7.59
2013-01-28,7.75
2013-01-29,7.73
2013-01-30,7.64
2013-01-31,7.76
2013-02-01,7.83
2013-02-04,7.65
2013-02-05,7.7
2013-02-06,7.73
2013-02-07,7.74
2013-02-08,7.82
2013-02-11,7.83
2013-02-12,7.79
2013-02-13,7.81
2013-02-14,7.81
2013-02-15,8.34
2013-02-19,9.15
2013-02-20,9.38
2013-02-21,9.34
2013-02-22,9.44
2013-02-25,8.92
2013-02-26,8.97
2013-02-27,8.83
2013-02-28,9.06
2013-03-01,9.18
2013-03-04,9.27
2013-03-05,9.02
2013-03-06,9.1
2013-03-07,9.2
2013-03-08,9.37
2013-03-11,9.41
2013-03-12,9.32
2013-03-13,9.44
2013-03-14,9.45
2013-03-15,9.53
2013-03-18,9.48
2013-03-19,9.37
2013-03-20,9.65
2013-03-21,9.65
2013-03-22,9.63
2013-03-25,9.69
2013-03-26,9.64
2013-03-27,9.5
2013-03-28,9.54
2013-04-01,9.55
2013-04-02,9.72
2013-04-03,9.48
2013-04-04,9.64
2013-04-05,9.61
2013-04-08,9.76
2013-04-09,9.81
2013-04-10,9.94
2013-04-11,9.92
2013-04-12,9.89
2013-04-15,9.51
2013-04-16,9.7
2013-04-17,9.44
2013-04-18,9.11
2013-04-19,9.36
2013-04-22,9.58
2013-04-23,9.69
2013-04-24,9.85
2013-04-25,9.91
2013-04-26,9.77
2013-04-29,9.74
2013-04-30,9.91
2013-05-01,9.92
2013-05-02,10.32
2013-05-03,11.75
2013-05-06,11.8
2013-05-07,11.82
2013-05-08,11.7
2013-05-09,11.66
2013-05-10,11.68
2013-05-13,11.76
2013-05-14,11.73
2013-05-15,11.68
2013-05-16,11.84
2013-05-17,11.7
2013-05-20,11.68
2013-05-21,11.64
2013-05-22,11.35
2013-05-23,11.53
2013-05-24,11.3
2013-05-28,11.48
2013-05-29,11.29
2013-05-30,11.19
2013-05-31,11.2
2013-06-03,11.12
2013-06-04,11.21
2013-06-05,10.72
2013-06-06,11.31
2013-06-07,11.39
2013-06-10,11.42
2013-06-11,11.5
2013-06-12,11.95
2013-06-13,12.26
2013-06-14,12.27
2013-06-17,12.32
2013-06-18,12.59
2013-06-19,12.4
2013-06-20,12.17
2013-06-21,11.9
2013-06-24,11.57
2013-06-25,11.75
2013-06-26,11.83
2013-06-27,11.99
2013-06-28,12.07
2013-07-01,12.07
2013-07-02,12.09
2013-07-03,12.1
2013-07-05,12.1
2013-07-08,12.19
2013-07-09,12.96
2013-07-10,12.89
2013-07-11,12.99
2013-07-12,13.15
2013-07-15,13.65
2013-07-16,13.57
2013-07-17,12.99
2013-07-18,13.13
2013-07-19,12.64
2013-07-22,12.33
2013-07-23,12.29
2013-07-24,11.53
2013-07-25,11.92
2013-07-26,11.98
2013-07-29,12.43
2013-07-30,11.85
2013-07-31,11.96
2013-08-01,12.2
2013-08-02,12.5
2013-08-05,12.41
2013-08-06,12.34
2013-08-07,12.62
2013-08-08,12.64
2013-08-09,12.68
2013-08-12,12.99
2013-08-13,12.91
2013-08-14,12.94
2013-08-15,12.43
2013-08-16,12.51
2013-08-19,12.19
2013-08-20,12.57
2013-08-21,12.41
2013-08-22,12.5
2013-08-23,12.3
2013-08-26,12.24
2013-08-27,11.9
2013-08-28,11.91
2013-08-29,12.13
2013-08-30,11.82
2013-09-03,11.73
2013-09-04,11.65
2013-09-05,11.72
2013-09-06,11.63
2013-09-09,11.55
2013-09-10,12.03
2013-09-11,11.82
2013-09-12,11.97
2013-09-13,12.03
2013-09-16,11.81
2013-09-17,12.06
2013-09-18,11.98
2013-09-19,11.92
2013-09-20,11.56
2013-09-23,11.45
2013-09-24,11.84
2013-09-25,11.7
2013-09-26,11.69
2013-09-27,11.93
2013-09-30,11.85
2013-10-01,12.18
2013-10-02,11.89
2013-10-03,11.83
2013-10-04,11.75
2013-10-07,11.6
2013-10-08,11.37
2013-10-09,11.46
2013-10-10,11.66
2013-10-11,11.88
2013-10-14,11.82
2013-10-15,11.5
2013-10-16,11.47
2013-10-17,11.63
2013-10-18,12.62
2013-10-21,12.47
2013-10-22,12.3
2013-10-23,12.08
2013-10-24,11.94
2013-10-25,11.92
2013-10-28,12.13
2013-10-29,12.26
2013-10-30,12.17
2013-10-31,12.17
2013-11-01,12.52
2013-11-04,12.35
2013-11-05,12.9
2013-11-06,13.03
2013-11-07,13.21
2013-11-08,13.49
2013-11-11,13.5
2013-11-12,13.47
2013-11-13,13.51
2013-11-14,13.67
2013-11-15,13.55
2013-11-18,13.41
2013-11-19,13.34
2013-11-20,13.08
2013-11-21,13.55
2013-11-22,14.45
2013-11-25,14.1
2013-11-26,14.12
2013-11-27,14.25
2013-11-29,14.38
2013-12-02,13.94
2013-12-03,13.7
2013-12-04,13.74
2013-12-05,13.67
2013-12-06,13.92
2013-12-09,14.24
2013-12-10,14.07
2013-12-11,13.78
2013-12-12,14.02
2013-12-13,13.87
2013-12-16,13.95
2013-12-17,13.91
2013-12-18,14.0
2013-12-19,13.95
2013-12-20,14.02
2013-12-23,14.96
2013-12-24,14.98
2013-12-26,15.06
2013-12-27,15.01
2013-12-30,14.84
2013-12-31,14.21
2014-01-02,13.52
2014-01-03,13.62
2014-01-06,13.26
2014-01-07,13.46
2014-01-08,13.52
2014-01-09,13.33
2014-01-10,13.15
2014-01-13,12.84
2014-01-14,13.19
2014-01-15,13.41
2014-01-16,13.35
2014-01-17,13.21
2014-01-21,13.11
2014-01-22,13.41
2014-01-23,13.02
2014-01-24,12.56
2014-01-27,12.54
2014-01-28,12.71
2014-01-29,12.6
2014-01-30,13.15
2014-01-31,13.09
2014-02-03,12.41
2014-02-04,12.2
2014-02-05,12.17
2014-02-06,12.26
2014-02-07,12.34
2014-02-10,12.57
2014-02-11,12.64
2014-02-12,12.64
2014-02-13,12.58
2014-02-14,12.72
2014-02-18,12.58
2014-02-19,12.2
2014-02-20,12.32
2014-02-21,13.58
2014-02-24,12.7
2014-02-25,12.57
2014-02-26,12.58
2014-02-27,12.33
2014-02-28,12.36
2014-03-03,12.26
2014-03-04,12.75
2014-03-05,12.72
2014-03-06,12.7
2014-03-07,12.67
2014-03-10,12.59
2014-03-11,12.54
2014-03-12,12.62
2014-03-13,12.47
2014-03-14,12.39
2014-03-17,12.48
2014-03-18,12.53
2014-03-19,12.18
2014-03-20,12.15
2014-03-21,12.09
2014-03-24,11.89
2014-03-25,11.99
2014-03-26,11.85
2014-03-27,11.62
2014-03-28,11.9
2014-03-31,12.09
2014-04-01,12.42
2014-04-02,12.49
2014-04-03,12.42
2014-04-04,12.01
2014-04-07,11.57
2014-04-08,11.77
2014-04-09,11.99
2014-04-10,11.93
2014-04-11,11.86
2014-04-14,12.0
2014-04-15,11.92
2014-04-16,11.97
2014-04-17,12.12
2014-04-21,12.25
2014-04-22,12.74
2014-04-23,12.65
2014-04-24,12.25
2014-04-25,12.0
2014-04-28,12.09
2014-04-29,12.6
2014-04-30,12.59
2014-05-01,12.43
2014-05-02,12.27
2014-05-05,12.73
2014-05-06,12.77
2014-05-07,12.56
2014-05-08,12.16
2014-05-09,12.3
2014-05-12,12.7
2014-05-13,12.4
2014-05-14,12.05
2014-05-15,12.04
2014-05-16,12.19
2014-05-19,12.24
2014-05-20,12.09
2014-05-21,12.13
2014-05-22,12.3
2014-05-23,12.36
2014-05-27,12.45
2014-05-28,12.24
2014-05-29,12.13
2014-05-30,12.25
2014-06-02,12.2
2014-06-03,12.16
2014-06-04,12.24
2014-06-05,12.8
2014-06-06,12.9
2014-06-09,12.61
2014-06-10,12.53
2014-06-11,12.55
2014-06-12,12.44
2014-06-13,12.31
2014-06-16,12.26
2014-06-17,12.28
2014-06-18,12.24
2014-06-19,12.33
2014-06-20,12.39
2014-06-23,12.35
2014-06-24,12.22
2014-06-25,12.33
2014-06-26,12.3
2014-06-27,12.49
2014-06-30,12.35
2014-07-01,12.6
2014-07-02,12.43
2014-07-03,12.53
2014-07-07,12.5
2014-07-08,12.13
2014-07-09,12.23
2014-07-10,12.05
2014-07-11,11.89
2014-07-14,11.99
2014-07-15,11.81
2014-07-16,11.83
2014-07-17,11.77
2014-07-18,11.92
2014-07-21,11.76
2014-07-22,11.7
2014-07-23,11.67
2014-07-24,11.49
2014-07-25,11.42
2014-07-28,11.5
2014-07-29,11.58
2014-07-30,11.46
2014-07-31,11.35
2014-08-01,10.57
2014-08-04,10.74
2014-08-05,10.45
2014-08-06,10.64
2014-08-07,10.52
2014-08-08,10.66
2014-08-11,11.05
2014-08-12,10.86
2014-08-13,10.86
2014-08-14,10.7
2014-08-15,10.95
2014-08-18,10.98
2014-08-19,10.95
2014-08-20,10.69
2014-08-21,10.73
2014-08-22,10.82
2014-08-25,11.09
2014-08-26,11.0
2014-08-27,11.0
2014-08-28,11.03
2014-08-29,11.15
2014-09-02,11.29
2014-09-03,11.26
2014-09-04,11.25
2014-09-05,11.29
2014-09-08,11.36
2014-09-09,11.12
2014-09-10,11.28
2014-09-11,11.52
2014-09-12,11.59
2014-09-15,11.45
2014-09-16,11.49
2014-09-17,11.54
2014-09-18,11.6
2014-09-19,11.66
2014-09-22,11.49
2014-09-23,11.31
2014-09-24,11.42
2014-09-25,11.31
2014-09-26,11.47
2014-09-29,11.39
2014-09-30,11.04
2014-10-01,11.0
2014-10-02,11.23
2014-10-03,11.41
2014-10-06,11.37
2014-10-07,11.13
2014-10-08,11.56
2014-10-09,11.11
2014-10-10,11.04
2014-10-13,10.9
2014-10-14,11.13
2014-10-15,11.03
2014-10-16,11.12
2014-10-17,10.8
2014-10-20,11.07
2014-10-21,11.24
2014-10-22,11.15
2014-10-23,11.1
2014-10-24,11.3
2014-10-27,11.32
2014-10-28,11.84
2014-10-29,11.91
2014-10-30,12.14
2014-10-31,12.17
2014-11-03,12.25
2014-11-04,12.83
2014-11-05,12.73
2014-11-06,12.36
2014-11-07,12.41
2014-11-10,12.51
2014-11-11,12.55
2014-11-12,12.6
2014-11-13,12.37
2014-11-14,12.37
2014-11-17,12.97
2014-11-18,12.92
2014-11-19,12.73
2014-11-20,12.92
2014-11-21,12.83
2014-11-24,12.92
2014-11-25,12.88
2014-11-26,12.88
2014-11-28,13.14
2014-12-01,12.88
2014-12-02,13.1
2014-12-03,13.09
2014-12-04,13.14
2014-12-05,13.04
2014-12-08,13.1
2014-12-09,13.28
2014-12-10,13.1
2014-12-11,13.24
2014-12-12,13.12
2014-12-15,13.1
2014-12-16,13.17
2014-12-17,13.51
2014-12-18,13.93
2014-12-19,13.88
2014-12-22,14.07
2014-12-23,14.18
2014-12-24,14.25
2014-12-26,14.39
2014-12-29,14.67
2014-12-30,14.86
2014-12-31,15.0
2015-01-02,14.4
2015-01-05,14.4
2015-01-06,14.23
2015-01-07,14.52
2015-01-08,14.64
2015-01-09,14.35
2015-01-12,14.48
2015-01-13,14.84
2015-01-14,15.32
2015-01-15,15.09
2015-01-16,15.25
2015-01-20,15.17
2015-01-21,14.91
2015-01-22,15.37
2015-01-23,15.14
2015-01-26,15.22
2015-01-27,14.98
2015-01-28,14.8
2015-01-29,15.14
2015-01-30,14.52
2015-02-02,14.84
2015-02-03,14.95
2015-02-04,14.96
2015-02-05,14.55
2015-02-06,14.75
2015-02-09,14.54
2015-02-10,14.74
2015-02-11,14.75
2015-02-12,14.86
2015-02-13,15.73
2015-02-17,15.41
2015-02-18,15.55
2015-02-19,15.51
2015-02-20,15.38
2015-02-23,15.44
2015-02-24,15.24
2015-02-25,15.44
2015-02-26,15.53
2015-02-27,15.26
2015-03-02,15.55
2015-03-03,15.35
2015-03-04,15.26
2015-03-05,15.36
2015-03-06,15.1
2015-03-09,15.27
2015-03-10,15.14
2015-03-11,15.09
2015-03-12,15.15
2015-03-13,15.19
2015-03-16,15.27
2015-03-17,15.06
2015-03-18,15.16
2015-03-19,15.54
2015-03-20,15.85
2015-03-23,16.01
2015-03-24,16.09
2015-03-25,15.47
2015-03-26,15.51
2015-03-27,15.57
2015-03-30,15.75
2015-03-31,15.88
2015-04-01,15.66
2015-04-02,15.73
2015-04-06,15.47
2015-04-07,15.19
2015-04-08,15.76
2015-04-09,15.53
2015-04-10,15.45
2015-04-13,15.78
2015-04-14,15.65
2015-04-15,15.67
2015-04-16,15.61
2015-04-17,14.95
2015-04-20,15.39
2015-04-21,15.07
2015-04-22,15.27
2015-04-23,15.4
2015-04-24,15.38
2015-04-27,15.18
2015-04-28,15.3
2015-04-29,14.78
2015-04-30,14.55
2015-05-01,15.22
2015-05-04,14.76
2015-05-05,14.83
2015-05-06,14.73
2015-05-07,14.85
2015-05-08,14.69
2015-05-11,14.7
2015-05-12,14.51
2015-05-13,14.42
2015-05-14,14.67
2015-05-15,14.76
2015-05-18,14.77
2015-05-19,14.83
2015-05-20,14.68
2015-05-21,14.57
2015-05-22,14.31
2015-05-26,14.34
2015-05-27,14.61
2015-05-28,14.71
2015-05-29,14.73
2015-06-01,14.83
2015-06-02,14.82
2015-06-03,15.05
2015-06-04,14.93
2015-06-05,15.09
2015-06-08,15.07
2015-06-09,15.29
2015-06-10,15.46
2015-06-11,15.4
2015-06-12,15.68
2015-06-15,15.64
2015-06-16,15.65
2015-06-17,15.81
2015-06-18,15.87
2015-06-19,15.98
2015-06-22,16.059998999999998
2015-06-23,16.08
2015-06-24,16.059998999999998
2015-06-25,16.030001000000002
2015-06-26,15.98
