Date,ANTM
2006-06-02,72.839996
2006-06-05,71.599998
2006-06-06,71.110001
2006-06-07,71.75
2006-06-08,72.360001
2006-06-09,71.839996
2006-06-12,71.059998
2006-06-13,71.059998
2006-06-14,69.82
2006-06-15,71.66999799999999
2006-06-16,71.050003
2006-06-19,70.760002
2006-06-20,69.690002
2006-06-21,71.32
2006-06-22,71.449997
2006-06-23,72.209999
2006-06-26,72.269997
2006-06-27,72.260002
2006-06-28,71.739998
2006-06-29,72.849998
2006-06-30,72.769997
2006-07-03,73.58000200000001
2006-07-05,72.559998
2006-07-06,72.589996
2006-07-07,72.139999
2006-07-10,73.510002
2006-07-11,75.57
2006-07-12,75.0
2006-07-13,74.949997
2006-07-14,74.559998
2006-07-17,74.910004
2006-07-18,75.449997
2006-07-19,77.150002
2006-07-20,77.300003
2006-07-21,77.18
2006-07-24,77.199997
2006-07-25,77.980003
2006-07-26,77.620003
2006-07-27,76.93
2006-07-28,75.07
2006-07-31,74.5
2006-08-01,75.050003
2006-08-02,76.129997
2006-08-03,74.5
2006-08-04,74.68
2006-08-07,74.519997
2006-08-08,74.839996
2006-08-09,74.860001
2006-08-10,75.08000200000001
2006-08-11,74.83000200000001
2006-08-14,74.660004
2006-08-15,75.269997
2006-08-16,75.75
2006-08-17,76.379997
2006-08-18,76.0
2006-08-21,76.459999
2006-08-22,76.639999
2006-08-23,77.139999
2006-08-24,77.800003
2006-08-25,77.290001
2006-08-28,77.389999
2006-08-29,77.889999
2006-08-30,78.18
2006-08-31,77.410004
2006-09-01,77.129997
2006-09-05,76.699997
2006-09-06,75.900002
2006-09-07,75.889999
2006-09-08,75.849998
2006-09-11,77.540001
2006-09-12,79.08000200000001
2006-09-13,79.529999
2006-09-14,78.57
2006-09-15,78.629997
2006-09-18,77.519997
2006-09-19,77.589996
2006-09-20,77.739998
2006-09-21,76.970001
2006-09-22,76.730003
2006-09-25,77.58000200000001
2006-09-26,77.860001
2006-09-27,77.139999
2006-09-28,76.620003
2006-09-29,77.050003
2006-10-02,77.040001
2006-10-03,77.339996
2006-10-04,77.760002
2006-10-05,79.029999
2006-10-06,78.410004
2006-10-09,78.0
2006-10-10,76.550003
2006-10-11,76.199997
2006-10-12,77.300003
2006-10-13,76.440002
2006-10-16,76.010002
2006-10-17,76.290001
2006-10-18,76.709999
2006-10-19,76.66999799999999
2006-10-20,78.059998
2006-10-23,78.480003
2006-10-24,78.620003
2006-10-25,76.529999
2006-10-26,76.709999
2006-10-27,76.650002
2006-10-30,76.660004
2006-10-31,76.32
2006-11-01,75.129997
2006-11-02,75.260002
2006-11-03,73.800003
2006-11-06,74.129997
2006-11-07,74.639999
2006-11-08,73.32
2006-11-09,71.699997
2006-11-10,72.889999
2006-11-13,73.220001
2006-11-14,73.449997
2006-11-15,73.33000200000001
2006-11-16,73.309998
2006-11-17,72.91999799999999
2006-11-20,72.040001
2006-11-21,71.309998
2006-11-22,71.699997
2006-11-24,72.400002
2006-11-27,71.559998
2006-11-28,73.660004
2006-11-29,73.059998
2006-11-30,75.66999799999999
2006-12-01,75.949997
2006-12-04,75.550003
2006-12-05,75.449997
2006-12-06,75.970001
2006-12-07,76.010002
2006-12-08,76.459999
2006-12-11,76.800003
2006-12-12,76.83000200000001
2006-12-13,77.099998
2006-12-14,77.110001
2006-12-15,77.129997
2006-12-18,77.33000200000001
2006-12-19,78.540001
2006-12-20,78.230003
2006-12-21,78.550003
2006-12-22,78.220001
2006-12-26,78.470001
2006-12-27,78.0
2006-12-28,78.5
2006-12-29,78.690002
2007-01-03,78.190002
2007-01-04,77.870003
2007-01-05,78.489998
2007-01-08,78.959999
2007-01-09,76.209999
2007-01-10,76.309998
2007-01-11,77.339996
2007-01-12,77.800003
2007-01-16,78.449997
2007-01-17,78.779999
2007-01-18,76.83000200000001
2007-01-19,77.32
2007-01-22,76.809998
2007-01-23,77.029999
2007-01-24,76.0
2007-01-25,76.0
2007-01-26,75.980003
2007-01-29,76.449997
2007-01-30,77.849998
2007-01-31,78.379997
2007-02-01,79.309998
2007-02-02,78.709999
2007-02-05,79.900002
2007-02-06,80.150002
2007-02-07,81.800003
2007-02-08,81.5
2007-02-09,80.68
2007-02-12,80.690002
2007-02-13,80.870003
2007-02-14,80.980003
2007-02-15,82.410004
2007-02-16,82.25
2007-02-20,81.900002
2007-02-21,81.690002
2007-02-22,81.760002
2007-02-23,81.5
2007-02-26,81.129997
2007-02-27,77.900002
2007-02-28,79.389999
2007-03-01,80.809998
2007-03-02,80.059998
2007-03-05,80.290001
2007-03-06,80.08000200000001
2007-03-07,79.760002
2007-03-08,79.510002
2007-03-09,78.32
2007-03-12,79.0
2007-03-13,77.900002
2007-03-14,78.089996
2007-03-15,78.309998
2007-03-16,78.800003
2007-03-19,78.989998
2007-03-20,79.019997
2007-03-21,79.849998
2007-03-22,80.910004
2007-03-23,81.66999799999999
2007-03-26,81.889999
2007-03-27,81.440002
2007-03-28,81.620003
2007-03-29,80.410004
2007-03-30,81.099998
2007-04-02,81.029999
2007-04-03,82.18
2007-04-04,82.559998
2007-04-05,81.91999799999999
2007-04-09,82.25
2007-04-10,81.940002
2007-04-11,80.949997
2007-04-12,81.860001
2007-04-13,82.239998
2007-04-16,83.550003
2007-04-17,84.059998
2007-04-18,84.599998
2007-04-19,83.050003
2007-04-20,82.849998
2007-04-23,82.959999
2007-04-24,82.239998
2007-04-25,78.839996
2007-04-26,79.019997
2007-04-27,79.190002
2007-04-30,78.970001
2007-05-01,79.720001
2007-05-02,81.089996
2007-05-03,81.209999
2007-05-04,81.43
2007-05-07,82.059998
2007-05-08,81.970001
2007-05-09,82.150002
2007-05-10,82.150002
2007-05-11,83.5
2007-05-14,83.5
2007-05-15,83.550003
2007-05-16,84.860001
2007-05-17,85.0
2007-05-18,85.07
2007-05-21,84.43
2007-05-22,84.589996
2007-05-23,84.470001
2007-05-24,84.480003
2007-05-25,83.980003
2007-05-29,84.209999
2007-05-30,84.400002
2007-05-31,81.410004
2007-06-01,81.779999
2007-06-04,81.220001
2007-06-05,81.440002
2007-06-06,81.449997
2007-06-07,81.029999
2007-06-08,81.559998
2007-06-11,81.309998
2007-06-12,80.93
2007-06-13,81.370003
2007-06-14,81.230003
2007-06-15,81.040001
2007-06-18,81.0
2007-06-19,80.989998
2007-06-20,80.339996
2007-06-21,80.230003
2007-06-22,79.510002
2007-06-25,80.08000200000001
2007-06-26,80.760002
2007-06-27,80.599998
2007-06-28,80.370003
2007-06-29,79.83000200000001
2007-07-02,81.07
2007-07-03,81.040001
2007-07-05,81.699997
2007-07-06,82.230003
2007-07-09,81.519997
2007-07-10,80.440002
2007-07-11,81.0
2007-07-12,82.230003
2007-07-13,81.779999
2007-07-16,82.010002
2007-07-17,81.949997
2007-07-18,83.07
2007-07-19,81.849998
2007-07-20,81.199997
2007-07-23,81.589996
2007-07-24,82.16999799999999
2007-07-25,79.989998
2007-07-26,78.150002
2007-07-27,75.93
2007-07-30,75.5
2007-07-31,75.120003
2007-08-01,74.449997
2007-08-02,75.839996
2007-08-03,75.050003
2007-08-06,76.300003
2007-08-07,76.889999
2007-08-08,77.309998
2007-08-09,75.779999
2007-08-10,77.019997
2007-08-13,77.769997
2007-08-14,76.970001
2007-08-15,78.389999
2007-08-16,78.040001
2007-08-17,79.550003
2007-08-20,79.050003
2007-08-21,77.620003
2007-08-22,77.440002
2007-08-23,77.370003
2007-08-24,78.18
2007-08-27,78.089996
2007-08-28,78.0
2007-08-29,79.150002
2007-08-30,79.66999799999999
2007-08-31,80.589996
2007-09-04,81.68
2007-09-05,81.0
2007-09-06,79.760002
2007-09-07,79.059998
2007-09-10,79.239998
2007-09-11,79.720001
2007-09-12,79.230003
2007-09-13,79.58000200000001
2007-09-14,79.32
2007-09-17,79.059998
2007-09-18,80.66999799999999
2007-09-19,79.91999799999999
2007-09-20,79.16999799999999
2007-09-21,79.889999
2007-09-24,80.730003
2007-09-25,80.660004
2007-09-26,79.559998
2007-09-27,79.650002
2007-09-28,78.91999799999999
2007-10-01,78.949997
2007-10-02,77.43
2007-10-03,76.559998
2007-10-04,78.32
2007-10-05,78.459999
2007-10-08,78.910004
2007-10-09,79.650002
2007-10-10,80.139999
2007-10-11,78.559998
2007-10-12,79.589996
2007-10-15,78.959999
2007-10-16,78.489998
2007-10-17,78.889999
2007-10-18,79.660004
2007-10-19,78.779999
2007-10-22,78.690002
2007-10-23,79.480003
2007-10-24,78.339996
2007-10-25,78.639999
2007-10-26,78.699997
2007-10-29,79.08000200000001
2007-10-30,79.019997
2007-10-31,79.230003
2007-11-01,78.059998
2007-11-02,78.309998
2007-11-05,78.720001
2007-11-06,79.010002
2007-11-07,78.050003
2007-11-08,79.029999
2007-11-09,79.900002
2007-11-12,80.900002
2007-11-13,81.589996
2007-11-14,81.599998
2007-11-15,81.160004
2007-11-16,81.629997
2007-11-19,81.989998
2007-11-20,82.209999
2007-11-21,81.269997
2007-11-23,81.760002
2007-11-26,82.150002
2007-11-27,83.629997
2007-11-28,83.779999
2007-11-29,84.300003
2007-11-30,84.209999
2007-12-03,84.239998
2007-12-04,83.860001
2007-12-05,84.470001
2007-12-06,86.110001
2007-12-07,85.970001
2007-12-10,85.779999
2007-12-11,84.91999799999999
2007-12-12,84.75
2007-12-13,86.629997
2007-12-14,86.160004
2007-12-17,84.959999
2007-12-18,86.129997
2007-12-19,86.57
2007-12-20,88.489998
2007-12-21,89.459999
2007-12-24,89.720001
2007-12-26,89.57
2007-12-27,87.739998
2007-12-28,88.099998
2007-12-31,87.730003
2008-01-02,87.0
2008-01-03,88.0
2008-01-04,87.57
2008-01-07,89.279999
2008-01-08,88.480003
2008-01-09,88.230003
2008-01-10,88.370003
2008-01-11,87.629997
2008-01-14,86.33000200000001
2008-01-15,83.760002
2008-01-16,83.459999
2008-01-17,82.410004
2008-01-18,82.879997
2008-01-22,78.75
2008-01-23,75.849998
2008-01-24,76.620003
2008-01-25,74.690002
2008-01-28,76.019997
2008-01-29,76.480003
2008-01-30,77.470001
2008-01-31,78.199997
2008-02-01,78.91999799999999
2008-02-04,78.800003
2008-02-05,78.559998
2008-02-06,78.91999799999999
2008-02-07,77.620003
2008-02-08,76.629997
2008-02-11,75.639999
2008-02-12,75.879997
2008-02-13,74.41999799999999
2008-02-14,73.709999
2008-02-15,75.07
2008-02-19,75.010002
2008-02-20,74.989998
2008-02-21,74.230003
2008-02-22,73.93
2008-02-25,74.58000200000001
2008-02-26,74.470001
2008-02-27,73.75
2008-02-28,72.650002
2008-02-29,70.08000200000001
2008-03-03,70.800003
2008-03-04,70.709999
2008-03-05,71.440002
2008-03-06,69.190002
2008-03-07,67.120003
2008-03-10,65.91999799999999
2008-03-11,47.259997999999996
2008-03-12,46.450001
2008-03-13,47.459998999999996
2008-03-14,47.09
2008-03-17,48.330002
2008-03-18,47.139998999999996
2008-03-19,44.959998999999996
2008-03-20,45.84
2008-03-24,45.959998999999996
2008-03-25,45.799999
2008-03-26,45.560001
2008-03-27,44.849998
2008-03-28,43.23
2008-03-31,44.130001
2008-04-01,46.41
2008-04-02,45.98
2008-04-03,46.23
2008-04-04,46.200001
2008-04-07,45.799999
2008-04-08,46.57
2008-04-09,46.110001000000004
2008-04-10,46.34
2008-04-11,46.0
2008-04-14,47.369999
2008-04-15,48.889998999999996
2008-04-16,48.220001
2008-04-17,48.34
2008-04-18,48.439999
2008-04-21,48.330002
2008-04-22,46.549999
2008-04-23,49.939999
2008-04-24,49.0
2008-04-25,51.07
2008-04-28,50.099998
2008-04-29,49.860001000000004
2008-04-30,49.75
2008-05-01,50.939999
2008-05-02,51.330002
2008-05-05,52.029999
2008-05-06,51.830002
2008-05-07,52.099998
2008-05-08,52.509997999999996
2008-05-09,52.73
2008-05-12,52.52
2008-05-13,51.189999
2008-05-14,50.939999
2008-05-15,49.880001
2008-05-16,51.529999
2008-05-19,51.599998
2008-05-20,52.439999
2008-05-21,53.689999
2008-05-22,55.450001
2008-05-23,53.939999
2008-05-27,54.990002000000004
2008-05-28,55.48
2008-05-29,56.66
2008-05-30,55.82
2008-06-02,55.240002000000004
2008-06-03,54.549999
2008-06-04,54.970001
2008-06-05,56.48
2008-06-06,55.439999
2008-06-09,55.279999
2008-06-10,54.580002
2008-06-11,53.549999
2008-06-12,52.459998999999996
2008-06-13,53.810001
2008-06-16,53.139998999999996
2008-06-17,53.029999
2008-06-18,51.959998999999996
2008-06-19,49.279999
2008-06-20,48.299999
2008-06-23,49.099998
2008-06-24,49.0
2008-06-25,48.950001
2008-06-26,47.779999
2008-06-27,48.080002
2008-06-30,47.66
2008-07-01,46.599998
2008-07-02,47.150002
2008-07-03,44.98
2008-07-07,45.799999
2008-07-08,46.779999
2008-07-09,47.549999
2008-07-10,45.919998
2008-07-11,44.869999
2008-07-14,44.939999
2008-07-15,44.400002
2008-07-16,44.93
2008-07-17,46.07
2008-07-18,46.25
2008-07-21,45.66
2008-07-22,48.75
2008-07-23,53.169998
2008-07-24,52.330002
2008-07-25,52.900002
2008-07-28,52.759997999999996
2008-07-29,53.0
2008-07-30,52.91
2008-07-31,52.450001
2008-08-01,51.57
2008-08-04,53.540001000000004
2008-08-05,55.02
2008-08-06,53.790001000000004
2008-08-07,53.939999
2008-08-08,55.830002
2008-08-11,56.290001000000004
2008-08-12,56.09
2008-08-13,55.73
2008-08-14,56.099998
2008-08-15,57.57
2008-08-18,55.959998999999996
2008-08-19,54.470001
2008-08-20,53.25
2008-08-21,53.650002
2008-08-22,54.490002000000004
2008-08-25,52.560001
2008-08-26,52.490002000000004
2008-08-27,52.43
2008-08-28,53.060001
2008-08-29,52.790001000000004
2008-09-02,52.27
2008-09-03,52.799999
2008-09-04,50.240002000000004
2008-09-05,49.02
2008-09-08,50.939999
2008-09-09,49.549999
2008-09-10,49.169998
2008-09-11,50.099998
2008-09-12,51.139998999999996
2008-09-15,50.080002
2008-09-16,49.23
2008-09-17,47.700001
2008-09-18,47.619999
2008-09-19,48.02
2008-09-22,46.119999
2008-09-23,45.360001000000004
2008-09-24,45.639998999999996
2008-09-25,47.360001000000004
2008-09-26,46.689999
2008-09-29,44.459998999999996
2008-09-30,46.77
2008-10-01,47.5
2008-10-02,45.509997999999996
2008-10-03,44.459998999999996
2008-10-06,42.009997999999996
2008-10-07,39.349998
2008-10-08,40.439999
2008-10-09,36.5
2008-10-10,35.299999
2008-10-13,41.799999
2008-10-14,44.07
2008-10-15,39.830002
2008-10-16,39.919998
2008-10-17,40.299999
2008-10-20,41.98
2008-10-21,41.849998
2008-10-22,39.799999
2008-10-23,41.150002
2008-10-24,40.400002
2008-10-27,38.509997999999996
2008-10-28,40.330002
2008-10-29,36.970001
2008-10-30,37.139998999999996
2008-10-31,38.869999
2008-11-03,39.75
2008-11-04,39.59
2008-11-05,38.509997999999996
2008-11-06,38.02
2008-11-07,38.709998999999996
2008-11-10,37.889998999999996
2008-11-11,36.240002000000004
2008-11-12,34.189999
2008-11-13,35.5
2008-11-14,35.240002000000004
2008-11-17,34.060001
2008-11-18,33.98
2008-11-19,32.110001000000004
2008-11-20,29.440001000000002
2008-11-21,30.08
2008-11-24,31.860001
2008-11-25,33.93
2008-11-26,34.619999
2008-11-28,35.599998
2008-12-01,34.34
2008-12-02,33.709998999999996
2008-12-03,34.139998999999996
2008-12-04,34.169998
2008-12-05,36.0
2008-12-08,36.77
2008-12-09,35.52
2008-12-10,35.619999
2008-12-11,36.66
2008-12-12,36.619999
2008-12-15,37.099998
2008-12-16,39.48
2008-12-17,38.810001
2008-12-18,40.369999
2008-12-19,42.259997999999996
2008-12-22,40.490002000000004
2008-12-23,40.169998
2008-12-24,40.5
2008-12-26,40.700001
2008-12-29,40.459998999999996
2008-12-30,43.110001000000004
2008-12-31,42.130001
2009-01-02,43.849998
2009-01-05,44.470001
2009-01-06,43.98
2009-01-07,44.049999
2009-01-08,43.669998
2009-01-09,42.560001
2009-01-12,40.959998999999996
2009-01-13,38.810001
2009-01-14,36.880001
2009-01-15,37.849998
2009-01-16,37.889998999999996
2009-01-20,36.380001
2009-01-21,37.73
2009-01-22,39.23
2009-01-23,40.130001
2009-01-26,41.209998999999996
2009-01-27,42.619999
2009-01-28,44.5
2009-01-29,42.689999
2009-01-30,41.450001
2009-02-02,42.84
2009-02-03,44.27
2009-02-04,43.439999
2009-02-05,44.709998999999996
2009-02-06,45.709998999999996
2009-02-09,46.099998
2009-02-10,43.439999
2009-02-11,43.790001000000004
2009-02-12,43.59
2009-02-13,43.75
2009-02-17,41.889998999999996
2009-02-18,40.790001000000004
2009-02-19,41.259997999999996
2009-02-20,41.450001
2009-02-23,39.32
2009-02-24,40.84
2009-02-25,39.119999
2009-02-26,35.34
2009-02-27,33.919998
2009-03-02,30.1
2009-03-03,30.639999
2009-03-04,32.830002
2009-03-05,31.049999
2009-03-06,31.41
2009-03-09,31.030001000000002
2009-03-10,33.720001
2009-03-11,33.389998999999996
2009-03-12,35.799999
2009-03-13,36.799999
2009-03-16,36.200001
2009-03-17,37.259997999999996
2009-03-18,38.02
2009-03-19,36.139998999999996
2009-03-20,35.369999
2009-03-23,37.669998
2009-03-24,36.049999
2009-03-25,36.630001
2009-03-26,38.009997999999996
2009-03-27,36.419998
2009-03-30,35.73
2009-03-31,37.970001
2009-04-01,37.959998999999996
2009-04-02,39.830002
2009-04-03,38.439999
2009-04-06,38.740002000000004
2009-04-07,39.619999
2009-04-08,39.34
2009-04-09,40.34
2009-04-13,43.580002
2009-04-14,42.77
2009-04-15,44.200001
2009-04-16,43.220001
2009-04-17,42.41
2009-04-20,41.43
2009-04-21,41.759997999999996
2009-04-22,41.98
2009-04-23,41.279999
2009-04-24,40.939999
2009-04-27,40.189999
2009-04-28,42.02
2009-04-29,42.970001
2009-04-30,42.759997999999996
2009-05-01,42.380001
2009-05-04,43.82
2009-05-05,44.900002
2009-05-06,45.540001000000004
2009-05-07,47.48
2009-05-08,48.860001000000004
2009-05-11,47.25
2009-05-12,46.48
2009-05-13,46.509997999999996
2009-05-14,46.860001000000004
2009-05-15,46.880001
2009-05-18,48.0
2009-05-19,47.07
2009-05-20,46.529999
2009-05-21,45.389998999999996
2009-05-22,44.75
2009-05-26,46.189999
2009-05-27,46.32
2009-05-28,46.779999
2009-05-29,46.57
2009-06-01,47.470001
2009-06-02,48.560001
2009-06-03,48.560001
2009-06-04,48.029999
2009-06-05,47.810001
2009-06-08,46.139998999999996
2009-06-09,45.5
2009-06-10,46.02
2009-06-11,45.59
2009-06-12,46.720001
2009-06-15,45.73
2009-06-16,47.049999
2009-06-17,48.150002
2009-06-18,50.740002000000004
2009-06-19,50.93
2009-06-22,48.82
2009-06-23,48.830002
2009-06-24,49.360001000000004
2009-06-25,50.73
2009-06-26,51.34
2009-06-29,51.450001
2009-06-30,50.889998999999996
2009-07-01,51.25
2009-07-02,49.75
2009-07-06,50.0
2009-07-07,51.209998999999996
2009-07-08,50.279999
2009-07-09,50.18
2009-07-10,49.810001
2009-07-13,49.779999
2009-07-14,49.700001
2009-07-15,49.77
2009-07-16,49.939999
2009-07-17,49.990002000000004
2009-07-20,49.939999
2009-07-21,49.459998999999996
2009-07-22,49.52
2009-07-23,52.0
2009-07-24,52.540001000000004
2009-07-27,52.139998999999996
2009-07-28,54.380001
2009-07-29,51.279999
2009-07-30,51.759997999999996
2009-07-31,52.639998999999996
2009-08-03,53.330002
2009-08-04,52.16
2009-08-05,50.799999
2009-08-06,50.540001000000004
2009-08-07,51.400002
2009-08-10,51.900002
2009-08-11,51.349998
2009-08-12,51.41
2009-08-13,52.799999
2009-08-14,52.189999
2009-08-17,53.700001
2009-08-18,53.540001000000004
2009-08-19,53.200001
2009-08-20,54.220001
2009-08-21,54.639998999999996
2009-08-24,54.759997999999996
2009-08-25,55.470001
2009-08-26,54.720001
2009-08-27,54.959998999999996
2009-08-28,53.720001
2009-08-31,52.849998
2009-09-01,51.529999
2009-09-02,53.369999
2009-09-03,53.549999
2009-09-04,54.169998
2009-09-08,51.84
2009-09-09,52.84
2009-09-10,54.18
2009-09-11,54.029999
2009-09-14,54.119999
2009-09-15,53.16
2009-09-16,54.860001000000004
2009-09-17,54.48
2009-09-18,54.400002
2009-09-21,54.790001000000004
2009-09-22,53.700001
2009-09-23,52.060001
2009-09-24,50.16
2009-09-25,49.599998
2009-09-28,50.049999
2009-09-29,49.279999
2009-09-30,47.360001000000004
2009-10-01,46.880001
2009-10-02,45.919998
2009-10-05,46.709998999999996
2009-10-06,46.59
2009-10-07,47.66
2009-10-08,44.720001
2009-10-09,46.330002
2009-10-12,46.529999
2009-10-13,46.32
2009-10-14,47.619999
2009-10-15,46.610001000000004
2009-10-16,46.16
2009-10-19,45.860001000000004
2009-10-20,46.040001000000004
2009-10-21,45.259997999999996
2009-10-22,46.02
2009-10-23,46.029999
2009-10-26,45.049999
2009-10-27,46.700001
2009-10-28,46.290001000000004
2009-10-29,47.5
2009-10-30,46.759997999999996
2009-11-02,47.610001000000004
2009-11-03,48.43
2009-11-04,49.950001
2009-11-05,50.900002
2009-11-06,51.0
2009-11-09,52.360001000000004
2009-11-10,52.360001000000004
2009-11-11,53.389998999999996
2009-11-12,52.5
2009-11-13,52.41
2009-11-16,52.860001000000004
2009-11-17,52.560001
2009-11-18,52.41
2009-11-19,52.139998999999996
2009-11-20,52.139998999999996
2009-11-23,54.52
2009-11-24,55.16
2009-11-25,55.099998
2009-11-27,54.240002000000004
2009-11-30,54.029999
2009-12-01,54.790001000000004
2009-12-02,54.610001000000004
2009-12-03,53.66
2009-12-04,53.880001
2009-12-07,54.790001000000004
2009-12-08,55.759997999999996
2009-12-09,55.330002
2009-12-10,57.43
2009-12-11,56.509997999999996
2009-12-14,57.68
2009-12-15,59.16
2009-12-16,59.610001000000004
2009-12-17,58.900002
2009-12-18,58.310001
2009-12-21,60.009997999999996
2009-12-22,60.360001000000004
2009-12-23,60.0
2009-12-24,59.360001000000004
2009-12-28,59.18
2009-12-29,58.57
2009-12-30,58.759997999999996
2009-12-31,58.290001000000004
2010-01-04,59.75
2010-01-05,60.400002
2010-01-06,61.380001
2010-01-07,63.66
2010-01-08,63.939999
2010-01-11,64.309998
2010-01-12,63.459998999999996
2010-01-13,64.970001
2010-01-14,66.220001
2010-01-15,66.650002
2010-01-19,68.059998
2010-01-20,67.68
2010-01-21,65.5
2010-01-22,65.099998
2010-01-25,65.550003
2010-01-26,63.880001
2010-01-27,64.620003
2010-01-28,64.41999799999999
2010-01-29,63.720001
2010-02-01,64.199997
2010-02-02,65.050003
2010-02-03,64.07
2010-02-04,62.830002
2010-02-05,61.689999
2010-02-08,61.650002
2010-02-09,61.450001
2010-02-10,60.009997999999996
2010-02-11,60.52
2010-02-12,59.330002
2010-02-16,58.459998999999996
2010-02-17,59.700001
2010-02-18,59.110001000000004
2010-02-19,58.470001
2010-02-22,59.439999
2010-02-23,59.009997999999996
2010-02-24,60.139998999999996
2010-02-25,61.450001
2010-02-26,61.869999
2010-03-01,62.060001
2010-03-02,61.900002
2010-03-03,62.360001000000004
2010-03-04,61.23
2010-03-05,62.25
2010-03-08,61.959998999999996
2010-03-09,61.43
2010-03-10,62.48
2010-03-11,63.549999
2010-03-12,62.580002
2010-03-15,61.52
2010-03-16,61.970001
2010-03-17,61.939999
2010-03-18,63.82
2010-03-19,65.07
2010-03-22,64.389999
2010-03-23,63.610001000000004
2010-03-24,63.400002
2010-03-25,63.59
2010-03-26,63.049999
2010-03-29,64.190002
2010-03-30,64.690002
2010-03-31,64.379997
2010-04-01,64.709999
2010-04-05,65.339996
2010-04-06,64.610001
2010-04-07,63.259997999999996
2010-04-08,62.09
2010-04-09,61.259997999999996
2010-04-12,61.34
2010-04-13,60.18
2010-04-14,58.959998999999996
2010-04-15,58.580002
2010-04-16,59.080002
2010-04-19,60.549999
2010-04-20,59.84
2010-04-21,58.639998999999996
2010-04-22,58.41
2010-04-23,57.98
2010-04-26,56.560001
2010-04-27,55.919998
2010-04-28,57.450001
2010-04-29,59.080002
2010-04-30,53.799999
2010-05-03,53.52
2010-05-04,52.599998
2010-05-05,52.529999
2010-05-06,51.299999
2010-05-07,50.939999
2010-05-10,51.139998999999996
2010-05-11,52.110001000000004
2010-05-12,54.040001000000004
2010-05-13,53.16
2010-05-14,53.09
2010-05-17,53.52
2010-05-18,53.080002
2010-05-19,53.400002
2010-05-20,51.169998
2010-05-21,51.25
2010-05-24,51.099998
2010-05-25,50.700001
2010-05-26,50.889998999999996
2010-05-27,51.720001
2010-05-28,51.299999
2010-06-01,51.049999
2010-06-02,52.369999
2010-06-03,54.450001
2010-06-04,54.139998999999996
2010-06-07,53.57
2010-06-08,53.27
2010-06-09,52.310001
2010-06-10,52.790001000000004
2010-06-11,52.650002
2010-06-14,53.099998
2010-06-15,54.029999
2010-06-16,54.709998999999996
2010-06-17,55.049999
2010-06-18,55.220001
2010-06-21,55.240002000000004
2010-06-22,53.720001
2010-06-23,53.029999
2010-06-24,52.369999
2010-06-25,51.75
2010-06-28,50.790001000000004
2010-06-29,49.57
2010-06-30,48.93
2010-07-01,47.790001000000004
2010-07-02,47.43
2010-07-06,48.110001000000004
2010-07-07,48.91
2010-07-08,49.869999
2010-07-09,51.169998
2010-07-12,51.279999
2010-07-13,51.610001000000004
2010-07-14,51.970001
2010-07-15,53.150002
2010-07-16,51.389998999999996
2010-07-19,52.490002000000004
2010-07-20,52.610001000000004
2010-07-21,51.490002000000004
2010-07-22,52.459998999999996
2010-07-23,51.990002000000004
2010-07-26,53.189999
2010-07-27,52.799999
2010-07-28,50.830002
2010-07-29,49.880001
2010-07-30,50.720001
2010-08-02,52.009997999999996
2010-08-03,53.240002000000004
2010-08-04,54.240002000000004
2010-08-05,54.959998999999996
2010-08-06,55.049999
2010-08-09,55.139998999999996
2010-08-10,55.02
2010-08-11,51.310001
2010-08-12,51.580002
2010-08-13,51.790001000000004
2010-08-16,51.619999
2010-08-17,52.380001
2010-08-18,51.98
2010-08-19,50.119999
2010-08-20,49.889998999999996
2010-08-23,49.639998999999996
2010-08-24,49.68
2010-08-25,51.040001000000004
2010-08-26,50.639998999999996
2010-08-27,50.869999
2010-08-30,49.599998
2010-08-31,49.66
2010-09-01,50.880001
2010-09-02,51.82
2010-09-03,53.25
2010-09-07,52.400002
2010-09-08,52.91
2010-09-09,54.529999
2010-09-10,54.830002
2010-09-13,55.369999
2010-09-14,55.450001
2010-09-15,54.639998999999996
2010-09-16,54.700001
2010-09-17,54.060001
2010-09-20,54.959998999999996
2010-09-21,55.75
2010-09-22,56.639998999999996
2010-09-23,56.5
2010-09-24,56.689999
2010-09-27,55.880001
2010-09-28,56.23
2010-09-29,56.130001
2010-09-30,56.639998999999996
2010-10-01,56.110001000000004
2010-10-04,54.880001
2010-10-05,55.25
2010-10-06,54.34
2010-10-07,55.060001
2010-10-08,55.009997999999996
2010-10-11,55.389998999999996
2010-10-12,55.66
2010-10-13,56.799999
2010-10-14,57.060001
2010-10-15,57.779999
2010-10-18,58.389998999999996
2010-10-19,56.110001000000004
2010-10-20,57.220001
2010-10-21,56.630001
2010-10-22,57.540001000000004
2010-10-25,57.259997999999996
2010-10-26,55.939999
2010-10-27,54.91
2010-10-28,54.610001000000004
2010-10-29,54.34
2010-11-01,54.720001
2010-11-02,55.75
2010-11-03,56.049999
2010-11-04,56.709998999999996
2010-11-05,57.349998
2010-11-08,58.68
2010-11-09,57.740002000000004
2010-11-10,58.900002
2010-11-11,58.59
2010-11-12,58.080002
2010-11-15,57.18
2010-11-16,55.990002000000004
2010-11-17,56.450001
2010-11-18,56.32
2010-11-19,58.610001000000004
2010-11-22,59.970001
2010-11-23,58.52
2010-11-24,57.860001000000004
2010-11-26,57.099998
2010-11-29,57.07
2010-11-30,55.740002000000004
2010-12-01,56.490002000000004
