Date,VEC
2019-04-09,28.870001000000002
2019-04-10,29.65
2019-04-11,29.709999
2019-04-12,29.74
2019-04-15,39.0
2019-04-16,35.98
2019-04-17,38.5
2019-04-18,38.970001
2019-04-22,39.279999
2019-04-23,40.16
2019-04-24,39.209998999999996
2019-04-25,39.130001
2019-04-26,40.5
2019-04-29,40.279999
2019-04-30,40.549999
2019-05-01,40.799999
2019-05-02,41.48
2019-05-03,42.029999
2019-05-06,41.5
2019-05-07,40.790001000000004
2019-05-08,39.029999
2019-05-09,38.27
2019-05-10,38.009997999999996
2019-05-13,37.759997999999996
2019-05-14,37.23
2019-05-15,37.259997999999996
2019-05-16,38.419998
2019-05-17,38.139998999999996
2019-05-20,38.23
2019-05-21,38.630001
2019-05-22,38.119999
2019-05-23,37.07
2019-05-24,36.189999
2019-05-28,36.639998999999996
2019-05-29,36.119999
2019-05-30,35.73
2019-05-31,35.290001000000004
2019-06-03,35.52
2019-06-04,35.919998
2019-06-05,35.93
2019-06-06,36.029999
2019-06-07,36.830002
2019-06-10,36.669998
2019-06-11,35.970001
2019-06-12,36.799999
2019-06-13,38.099998
2019-06-14,37.27
2019-06-17,37.549999
2019-06-18,38.27
2019-06-19,37.799999
2019-06-20,38.349998
2019-06-21,38.150002
2019-06-24,38.419998
2019-06-25,38.290001000000004
2019-06-26,38.830002
2019-06-27,39.380001
2019-06-28,40.560001
2019-07-01,40.279999
2019-07-02,40.880001
2019-07-03,41.07
2019-07-05,41.450001
2019-07-08,43.919998
2019-07-09,44.119999
2019-07-10,42.349998
2019-07-11,41.860001000000004
2019-07-12,41.959998999999996
2019-07-15,42.0
2019-07-16,42.279999
2019-07-17,41.990002000000004
2019-07-18,41.900002
2019-07-19,42.650002
2019-07-22,41.09
2019-07-23,41.580002
2019-07-24,41.610001000000004
2019-07-25,40.43
2019-07-26,41.060001
2019-07-29,40.240002000000004
2019-07-30,40.48
2019-07-31,40.439999
2019-08-01,39.860001000000004
2019-08-02,39.049999
2019-08-05,37.869999
2019-08-06,37.860001000000004
2019-08-07,42.279999
2019-08-08,43.470001
2019-08-09,42.459998999999996
2019-08-12,42.240002000000004
2019-08-13,41.77
2019-08-14,40.150002
2019-08-15,40.57
2019-08-16,41.810001
2019-08-19,41.900002
2019-08-20,41.0
2019-08-21,41.48
2019-08-22,41.0
2019-08-23,38.700001
2019-08-26,39.110001000000004
2019-08-27,39.349998
2019-08-28,39.439999
2019-08-29,40.349998
2019-08-30,40.459998999999996
2019-09-03,40.540001000000004
2019-09-04,41.259997999999996
2019-09-05,42.709998999999996
2019-09-06,42.16
2019-09-09,41.57
2019-09-10,41.349998
2019-09-11,41.139998999999996
2019-09-12,41.279999
2019-09-13,41.919998
2019-09-16,42.389998999999996
2019-09-17,42.240002000000004
2019-09-18,41.549999
2019-09-19,41.490002000000004
2019-09-20,41.0
2019-09-23,40.360001000000004
2019-09-24,40.080002
2019-09-25,40.950001
2019-09-26,40.630001
2019-09-27,40.41
2019-09-30,40.650002
2019-10-01,40.110001000000004
2019-10-02,39.82
2019-10-03,40.029999
2019-10-04,40.779999
2019-10-07,41.880001
2019-10-08,41.990002000000004
2019-10-09,41.919998
2019-10-10,42.130001
2019-10-11,44.189999
2019-10-14,43.290001000000004
2019-10-15,43.16
2019-10-16,43.049999
2019-10-17,43.220001
2019-10-18,42.950001
2019-10-21,44.439999
2019-10-22,45.009997999999996
2019-10-23,45.389998999999996
2019-10-24,45.490002000000004
2019-10-25,46.16
2019-10-28,46.240002000000004
2019-10-29,46.82
2019-10-30,46.790001000000004
2019-10-31,45.709998999999996
2019-11-01,45.400002
2019-11-04,45.529999
2019-11-05,46.419998
2019-11-06,51.639998999999996
2019-11-07,52.279999
2019-11-08,53.150002
2019-11-11,54.02
2019-11-12,54.830002
2019-11-13,53.900002
2019-11-14,53.5
2019-11-15,52.279999
2019-11-18,52.049999
2019-11-19,52.040001000000004
2019-11-20,51.830002
2019-11-21,51.139998999999996
2019-11-22,50.470001
2019-11-25,51.279999
2019-11-26,50.599998
2019-11-27,51.34
2019-11-29,50.939999
2019-12-02,50.41
2019-12-03,50.57
2019-12-04,50.459998999999996
2019-12-05,50.18
2019-12-06,50.490002000000004
2019-12-09,50.389998999999996
2019-12-10,48.98
2019-12-11,49.060001
2019-12-12,50.18
2019-12-13,50.959998999999996
2019-12-16,51.080002
2019-12-17,50.799999
2019-12-18,50.5
2019-12-19,50.900002
2019-12-20,50.889998999999996
2019-12-23,50.32
2019-12-24,50.57
2019-12-26,50.799999
2019-12-27,51.0
2019-12-30,51.279999
2019-12-31,51.259997999999996
2020-01-02,52.66
2020-01-03,53.41
2020-01-06,56.5
2020-01-07,56.0
2020-01-08,56.169998
2020-01-09,57.02
2020-01-10,56.259997999999996
2020-01-13,57.939999
2020-01-14,57.509997999999996
2020-01-15,56.57
2020-01-16,57.110001000000004
2020-01-17,57.02
2020-01-21,56.84
2020-01-22,57.380001
2020-01-23,56.610001000000004
2020-01-24,56.82
2020-01-27,56.490002000000004
2020-01-28,56.93
2020-01-29,56.630001
2020-01-30,56.32
2020-01-31,55.75
2020-02-03,56.34
2020-02-04,56.68
2020-02-05,57.740002000000004
2020-02-06,58.34
2020-02-07,56.439999
2020-02-10,56.580002
2020-02-11,56.619999
2020-02-12,56.66
2020-02-13,57.709998999999996
2020-02-14,56.220001
2020-02-18,55.919998
2020-02-19,57.73
2020-02-20,57.610001000000004
2020-02-21,57.310001
2020-02-24,55.889998999999996
2020-02-25,53.459998999999996
2020-02-26,54.0
2020-02-27,52.349998
2020-02-28,52.09
2020-03-02,53.330002
2020-03-03,53.860001000000004
2020-03-04,51.959998999999996
2020-03-05,53.049999
2020-03-06,50.380001
2020-03-09,45.139998999999996
2020-03-10,47.07
2020-03-11,44.700001
2020-03-12,38.790001000000004
2020-03-13,40.23
2020-03-16,31.35
2020-03-17,32.150002
2020-03-18,29.48
2020-03-19,31.84
2020-03-20,32.220001
2020-03-23,34.169998
2020-03-24,36.23
2020-03-25,38.669998
2020-03-26,40.580002
2020-03-27,39.790001000000004
2020-03-30,41.549999
2020-03-31,41.41
2020-04-01,40.049999
2020-04-02,40.279999
2020-04-03,38.639998999999996
2020-04-06,38.77
2020-04-07,36.779999
2020-04-08,40.040001000000004
2020-04-09,43.650002
2020-04-13,43.369999
2020-04-14,43.25
2020-04-15,42.700001
2020-04-16,42.419998
2020-04-17,44.119999
2020-04-20,42.389998999999996
2020-04-21,40.599998
2020-04-22,42.700001
2020-04-23,43.330002
2020-04-24,44.310001
2020-04-27,46.279999
2020-04-28,50.43
2020-04-29,52.580002
2020-04-30,52.009997999999996
2020-05-01,50.990002000000004
2020-05-04,49.07
2020-05-05,50.540001000000004
2020-05-06,48.470001
2020-05-07,47.759997999999996
2020-05-08,48.240002000000004
