Date,AMG
2002-07-09,37.700001
2002-07-10,36.599998
2002-07-11,36.400002
2002-07-12,35.886665
2002-07-15,34.986668
2002-07-16,34.993332
2002-07-17,35.0
2002-07-18,33.0
2002-07-19,29.1
2002-07-22,29.493334
2002-07-23,27.006666
2002-07-24,28.533333000000002
2002-07-25,28.806666999999997
2002-07-26,29.666665999999996
2002-07-29,32.533333
2002-07-30,32.133334999999995
2002-07-31,31.48
2002-08-01,31.226667
2002-08-02,29.6
2002-08-05,28.9
2002-08-06,29.533333000000002
2002-08-07,29.873333000000002
2002-08-08,32.173332
2002-08-09,32.146667
2002-08-12,31.953333
2002-08-13,31.073334000000003
2002-08-14,32.526669
2002-08-15,32.886665
2002-08-16,33.133334999999995
2002-08-19,34.333332
2002-08-20,33.346668
2002-08-21,35.599998
2002-08-22,36.326668
2002-08-23,35.799999
2002-08-26,35.826668
2002-08-27,35.133334999999995
2002-08-28,34.486668
2002-08-29,35.253334
2002-08-30,34.933334
2002-09-03,32.900002
2002-09-04,34.246666
2002-09-05,33.033333
2002-09-06,34.013332
2002-09-09,34.293335
2002-09-10,33.900002
2002-09-11,34.266666
2002-09-12,33.400002
2002-09-13,33.279999
2002-09-16,33.046665000000004
2002-09-17,31.866667
2002-09-18,31.620001000000002
2002-09-19,29.933332
2002-09-20,30.133333
2002-09-23,29.286666999999998
2002-09-24,29.733334000000003
2002-09-25,30.139999
2002-09-26,30.780001000000002
2002-09-27,30.08
2002-09-30,29.74
2002-10-01,31.233334000000003
2002-10-02,30.540001
2002-10-03,29.200001
2002-10-04,27.033333000000002
2002-10-07,26.366667
2002-10-08,27.026667
2002-10-09,26.299999
2002-10-10,27.52
2002-10-11,29.006666
2002-10-14,29.700001
2002-10-15,31.566668
2002-10-16,31.166665999999996
2002-10-17,33.0
2002-10-18,33.086665999999994
2002-10-21,33.099998
2002-10-22,32.266666
2002-10-23,33.360001000000004
2002-10-24,33.106667
2002-10-25,34.366665000000005
2002-10-28,34.033333
2002-10-29,33.786667
2002-10-30,34.673332
2002-10-31,34.613335
2002-11-01,34.833332
2002-11-04,36.066666
2002-11-05,35.34
2002-11-06,35.433334
2002-11-07,34.646667
2002-11-08,33.993332
2002-11-11,33.32
2002-11-12,33.259997999999996
2002-11-13,33.266666
2002-11-14,33.560001
2002-11-15,33.666668
2002-11-18,33.200001
2002-11-19,33.306667
2002-11-20,34.366665000000005
2002-11-21,35.833332
2002-11-22,36.5
2002-11-25,36.0
2002-11-26,35.080002
2002-11-27,36.293335
2002-11-29,36.34
2002-12-02,36.406665999999994
2002-12-03,35.533333
2002-12-04,35.433334
2002-12-05,34.333332
2002-12-06,35.200001
2002-12-09,33.986668
2002-12-10,33.966667
2002-12-11,34.34
2002-12-12,34.873333
2002-12-13,34.459998999999996
2002-12-16,35.386665
2002-12-17,35.406665999999994
2002-12-18,34.473331
2002-12-19,33.720001
2002-12-20,34.48
2002-12-23,34.613335
2002-12-24,34.266666
2002-12-26,34.666668
2002-12-27,33.973331
2002-12-30,33.233334
2002-12-31,33.533333
2003-01-02,35.0
2003-01-03,34.233334
2003-01-06,35.566666
2003-01-07,36.106667
2003-01-08,35.666668
2003-01-09,36.419998
2003-01-10,36.633334999999995
2003-01-13,36.846668
2003-01-14,36.333332
2003-01-15,36.0
2003-01-16,36.286667
2003-01-17,35.573334
2003-01-21,34.766666
2003-01-22,33.806667
2003-01-23,33.466667
2003-01-24,32.186668
2003-01-27,31.66
2003-01-28,31.866667
2003-01-29,31.0
2003-01-30,30.546667
2003-01-31,30.959999
2003-02-03,31.533333000000002
2003-02-04,30.4
2003-02-05,30.546667
2003-02-06,29.946666999999998
2003-02-07,29.233334000000003
2003-02-10,29.933332
2003-02-11,29.966666999999998
2003-02-12,29.626666999999998
2003-02-13,29.6
2003-02-14,29.753334000000002
2003-02-18,30.466666999999998
2003-02-19,29.393333000000002
2003-02-20,29.166665999999996
2003-02-21,29.166665999999996
2003-02-24,29.066668
2003-02-25,29.033333000000002
2003-02-26,28.52
2003-02-27,28.346666
2003-02-28,28.273333
2003-03-03,27.966666999999998
2003-03-04,27.5
2003-03-05,27.246665999999998
2003-03-06,26.860001
2003-03-07,26.933332
2003-03-10,25.780001000000002
2003-03-11,24.940001000000002
2003-03-12,24.666666
2003-03-13,26.646666999999997
2003-03-14,26.5
2003-03-17,27.633333
2003-03-18,28.433332
2003-03-19,28.293333
2003-03-20,28.926665999999997
2003-03-21,29.586665999999997
2003-03-24,28.266665999999997
2003-03-25,28.693333000000003
2003-03-26,29.033333000000002
2003-03-27,28.68
2003-03-28,28.326665999999996
2003-03-31,27.713333000000002
2003-04-01,28.299999
2003-04-02,30.233334000000003
2003-04-03,30.34
2003-04-04,30.120001000000002
2003-04-07,30.413334000000003
2003-04-08,30.040001
2003-04-09,30.0
2003-04-10,29.879998999999998
2003-04-11,29.58
2003-04-14,30.133333
2003-04-15,30.733334000000003
2003-04-16,30.799999
2003-04-17,30.666665999999996
2003-04-21,30.433332
2003-04-22,31.493334
2003-04-23,31.1
2003-04-24,30.353333000000003
2003-04-25,29.773333
2003-04-28,30.293333
2003-04-29,30.566668
2003-04-30,30.873333000000002
2003-05-01,30.546667
2003-05-02,31.120001000000002
2003-05-05,31.206667
2003-05-06,31.446666999999998
2003-05-07,31.766665999999997
2003-05-08,31.373333000000002
2003-05-09,31.366667
2003-05-12,32.0
2003-05-13,31.566668
2003-05-14,31.446666999999998
2003-05-15,32.426666
2003-05-16,32.666668
2003-05-19,32.033333
2003-05-20,31.9
2003-05-21,32.220001
2003-05-22,32.506668
2003-05-23,32.919998
2003-05-27,33.240002000000004
2003-05-28,34.860001000000004
2003-05-29,35.333332
2003-05-30,36.666668
2003-06-02,38.293335
2003-06-03,38.346668
2003-06-04,39.533333
2003-06-05,39.633334999999995
2003-06-06,40.113335
2003-06-09,39.566666
2003-06-10,40.259997999999996
2003-06-11,41.386665
2003-06-12,41.886665
2003-06-13,41.733334
2003-06-16,42.933334
2003-06-17,43.206665
2003-06-18,42.933334
2003-06-19,41.599998
2003-06-20,41.773334999999996
2003-06-23,40.593334000000006
2003-06-24,41.386665
2003-06-25,41.32
2003-06-26,41.926666
2003-06-27,41.34
2003-06-30,40.633334999999995
2003-07-01,40.333332
2003-07-02,41.200001
2003-07-03,40.880001
2003-07-07,42.353333
2003-07-08,44.200001
2003-07-09,44.506668
2003-07-10,43.279999
2003-07-11,43.433334
2003-07-14,45.206665
2003-07-15,44.933334
2003-07-16,44.746666
2003-07-17,43.5
2003-07-18,45.080002
2003-07-21,44.066666
2003-07-22,43.866665000000005
2003-07-23,43.126667
2003-07-24,43.5
2003-07-25,43.786667
2003-07-28,44.586665999999994
2003-07-29,43.833332
2003-07-30,43.266666
2003-07-31,43.613335
2003-08-01,42.84
2003-08-04,42.913334000000006
2003-08-05,42.146667
2003-08-06,41.900002
2003-08-07,42.740002000000004
2003-08-08,43.133334999999995
2003-08-11,43.279999
2003-08-12,43.900002
2003-08-13,43.366665000000005
2003-08-14,43.333332
2003-08-15,43.253334
2003-08-18,43.5
2003-08-19,44.733334
2003-08-20,44.84
2003-08-21,45.533333
2003-08-22,45.006668
2003-08-25,44.413334000000006
2003-08-26,44.400002
2003-08-27,44.599998
2003-08-28,44.953334999999996
2003-08-29,45.200001
2003-09-02,45.740002000000004
2003-09-03,45.900002
2003-09-04,44.860001000000004
2003-09-05,44.033333
2003-09-08,44.686668
2003-09-09,44.706665
2003-09-10,44.0
2003-09-11,44.366665000000005
2003-09-12,44.5
2003-09-15,44.633334999999995
2003-09-16,45.013332
2003-09-17,45.033333
2003-09-18,45.706665
2003-09-19,45.766666
2003-09-22,45.02
2003-09-23,45.066666
2003-09-24,44.639998999999996
2003-09-25,44.306667
2003-09-26,42.946667
2003-09-29,42.766666
2003-09-30,41.866665000000005
2003-10-01,42.833332
2003-10-02,43.279999
2003-10-03,43.900002
2003-10-06,43.906665999999994
2003-10-07,44.133334999999995
2003-10-08,43.946667
2003-10-09,44.313332
2003-10-10,44.060001
2003-10-13,45.806667
2003-10-14,47.133334999999995
2003-10-15,47.200001
2003-10-16,47.18
2003-10-17,46.419998
2003-10-20,46.446667
2003-10-21,47.34
2003-10-22,45.726665000000004
2003-10-23,46.433334
2003-10-24,45.926666
2003-10-27,46.526669
2003-10-28,47.599998
2003-10-29,48.413334000000006
2003-10-30,48.346668
2003-10-31,48.333332
2003-11-03,48.653332
2003-11-04,48.333332
2003-11-05,48.053333
2003-11-06,48.233334
2003-11-07,48.206665
2003-11-10,47.299999
2003-11-11,46.913334000000006
2003-11-12,47.373333
2003-11-13,47.113335
2003-11-14,45.633334999999995
2003-11-17,44.259997999999996
2003-11-18,44.133334999999995
2003-11-19,42.833332
2003-11-20,42.273334999999996
2003-11-21,42.853333
2003-11-24,43.740002000000004
2003-11-25,44.106667
2003-11-26,43.986668
2003-11-28,44.333332
2003-12-01,44.646667
2003-12-02,45.126667
2003-12-03,45.700001
2003-12-04,45.540001000000004
2003-12-05,45.213333
2003-12-08,45.766666
2003-12-09,44.5
2003-12-10,44.346668
2003-12-11,44.533333
2003-12-12,44.266666
2003-12-15,44.200001
2003-12-16,44.406665999999994
2003-12-17,44.333332
2003-12-18,44.726665000000004
2003-12-19,44.826668
2003-12-22,45.466667
2003-12-23,45.466667
2003-12-24,45.459998999999996
2003-12-26,45.68
2003-12-29,46.546665000000004
2003-12-30,46.779999
2003-12-31,46.393333
2004-01-02,46.506668
2004-01-05,48.173332
2004-01-06,48.593334000000006
2004-01-07,49.153332
2004-01-08,49.666668
2004-01-09,49.666668
2004-01-12,49.866665000000005
2004-01-13,50.166668
2004-01-14,51.966667
2004-01-15,53.046665000000004
2004-01-16,52.993331999999995
2004-01-20,52.98
2004-01-21,53.506668000000005
2004-01-22,53.873332999999995
2004-01-23,53.959998999999996
2004-01-26,54.66666800000001
2004-01-27,54.013332
2004-01-28,54.880001
2004-01-29,55.286667
2004-01-30,56.533333
2004-02-02,55.400002
2004-02-03,56.060001
2004-02-04,55.33333199999999
2004-02-05,54.459998999999996
2004-02-06,55.459998999999996
2004-02-09,56.093334
2004-02-10,56.266666
2004-02-11,57.97333100000001
2004-02-12,57.66
2004-02-13,57.34
2004-02-17,57.97333100000001
2004-02-18,57.493331999999995
2004-02-19,57.766666
2004-02-20,56.813331999999996
2004-02-23,55.880001
2004-02-24,55.466667
2004-02-25,56.700001
2004-02-26,56.586666
2004-02-27,56.33333199999999
2004-03-01,57.700001
2004-03-02,57.15333199999999
2004-03-03,57.380001
2004-03-04,58.193332999999996
2004-03-05,58.139998999999996
2004-03-08,57.740002000000004
2004-03-09,57.32
2004-03-10,56.366665000000005
2004-03-11,54.926666000000004
2004-03-12,55.466667
2004-03-15,54.893333
2004-03-16,54.873332999999995
2004-03-17,55.466667
2004-03-18,55.373332999999995
2004-03-19,54.566666000000005
2004-03-22,54.006668000000005
2004-03-23,53.97333100000001
2004-03-24,53.599998
2004-03-25,54.966667
2004-03-26,55.546665000000004
2004-03-29,55.33333199999999
2004-03-30,54.82
2004-03-31,54.580002
2004-04-01,55.23
2004-04-02,55.759997999999996
2004-04-05,56.25
2004-04-06,56.200001
2004-04-07,56.470001
2004-04-08,57.0
2004-04-12,56.34
2004-04-13,54.310001
2004-04-14,52.84
2004-04-15,52.98
2004-04-16,52.91
2004-04-19,51.759997999999996
2004-04-20,50.48
2004-04-21,50.299999
2004-04-22,51.299999
2004-04-23,50.23
2004-04-26,50.349998
2004-04-27,50.509997999999996
2004-04-28,49.209998999999996
2004-04-29,49.25
2004-04-30,48.700001
2004-05-03,48.860001000000004
2004-05-04,48.84
2004-05-05,49.0
2004-05-06,48.439999
2004-05-07,46.740002000000004
2004-05-10,45.93
2004-05-11,46.889998999999996
2004-05-12,46.16
2004-05-13,46.450001
2004-05-14,46.25
2004-05-17,45.32
2004-05-18,46.68
2004-05-19,46.82
2004-05-20,46.610001000000004
2004-05-21,46.860001000000004
2004-05-24,47.619999
2004-05-25,48.880001
2004-05-26,48.599998
2004-05-27,49.119999
2004-05-28,48.75
2004-06-01,48.549999
2004-06-02,48.59
2004-06-03,48.009997999999996
2004-06-04,48.599998
2004-06-07,50.209998999999996
2004-06-08,50.43
2004-06-09,50.810001
2004-06-10,50.91
2004-06-14,50.080002
2004-06-15,50.040001000000004
2004-06-16,50.299999
2004-06-17,49.830002
2004-06-18,50.900002
2004-06-21,50.18
2004-06-22,50.830002
2004-06-23,50.91
2004-06-24,50.5
2004-06-25,50.849998
2004-06-28,50.5
2004-06-29,50.52
2004-06-30,50.369999
2004-07-01,49.869999
2004-07-02,49.619999
2004-07-06,48.380001
2004-07-07,47.169998
2004-07-08,47.150002
2004-07-09,47.279999
2004-07-12,47.139998999999996
2004-07-13,47.240002000000004
2004-07-14,47.099998
2004-07-15,46.669998
2004-07-16,46.110001000000004
2004-07-19,45.57
2004-07-20,46.759997999999996
2004-07-21,45.400002
2004-07-22,45.369999
2004-07-23,45.380001
2004-07-26,44.700001
2004-07-27,45.27
2004-07-28,45.810001
2004-07-29,45.619999
2004-07-30,45.91
2004-08-02,45.970001
2004-08-03,45.41
2004-08-04,45.849998
2004-08-05,45.009997999999996
2004-08-06,43.98
2004-08-09,43.349998
2004-08-10,44.130001
2004-08-11,44.049999
2004-08-12,43.619999
2004-08-13,43.950001
2004-08-16,45.200001
2004-08-17,45.75
2004-08-18,45.830002
2004-08-19,45.779999
2004-08-20,46.860001000000004
2004-08-23,46.860001000000004
2004-08-24,47.220001
2004-08-25,48.23
2004-08-26,48.810001
2004-08-27,48.869999
2004-08-30,48.560001
2004-08-31,49.049999
2004-09-01,48.860001000000004
2004-09-02,49.799999
2004-09-03,49.130001
2004-09-07,50.02
2004-09-08,50.110001000000004
2004-09-09,50.009997999999996
2004-09-10,51.880001
2004-09-13,51.740002000000004
2004-09-14,51.959998999999996
2004-09-15,52.310001
2004-09-16,53.990002000000004
2004-09-17,53.380001
2004-09-20,53.220001
2004-09-21,54.400002
2004-09-22,53.41
2004-09-23,53.779999
2004-09-24,53.880001
2004-09-27,53.049999
2004-09-28,53.139998999999996
2004-09-29,53.75
2004-09-30,53.540001000000004
2004-10-01,53.990002000000004
2004-10-04,54.389998999999996
2004-10-05,54.32
2004-10-06,55.09
2004-10-07,54.900002
2004-10-08,54.5
2004-10-11,54.299999
2004-10-12,54.200001
2004-10-13,54.200001
2004-10-14,55.119999
2004-10-15,55.93
2004-10-18,55.150002
2004-10-19,54.810001
2004-10-20,55.0
2004-10-21,55.18
2004-10-22,55.040001000000004
2004-10-25,53.849998
2004-10-26,54.849998
2004-10-27,55.259997999999996
2004-10-28,55.299999
2004-10-29,55.84
2004-11-01,56.09
2004-11-02,56.709998999999996
2004-11-03,57.099998
2004-11-04,57.419998
2004-11-05,58.349998
2004-11-08,58.529999
2004-11-09,59.52
2004-11-10,59.610001000000004
2004-11-11,60.25
2004-11-12,59.790001000000004
2004-11-15,59.310001
2004-11-16,58.720001
2004-11-17,59.52
2004-11-18,59.25
2004-11-19,58.32
2004-11-22,59.57
2004-11-23,60.650002
2004-11-24,61.509997999999996
2004-11-26,61.810001
2004-11-29,62.709998999999996
2004-11-30,63.380001
2004-12-01,64.440002
2004-12-02,64.5
2004-12-03,64.25
2004-12-06,64.0
2004-12-07,63.389998999999996
2004-12-08,63.830002
2004-12-09,64.0
2004-12-10,65.339996
2004-12-13,65.58000200000001
2004-12-14,66.66999799999999
2004-12-15,66.5
2004-12-16,66.449997
2004-12-17,65.550003
2004-12-20,65.660004
2004-12-21,66.260002
2004-12-22,67.400002
2004-12-23,66.91999799999999
2004-12-27,66.099998
2004-12-28,66.82
2004-12-29,67.129997
2004-12-30,67.610001
2004-12-31,67.739998
2005-01-03,66.860001
2005-01-04,65.790001
2005-01-05,64.25
2005-01-06,64.449997
2005-01-07,64.370003
2005-01-10,64.269997
2005-01-11,63.75
2005-01-12,63.099998
2005-01-13,62.639998999999996
2005-01-14,62.91
2005-01-18,62.560001
2005-01-19,62.169998
2005-01-20,61.549999
2005-01-21,60.84
2005-01-24,60.34
2005-01-25,60.700001
2005-01-26,62.310001
2005-01-27,63.310001
2005-01-28,62.560001
2005-01-31,63.41
2005-02-01,64.239998
2005-02-02,64.160004
2005-02-03,63.759997999999996
2005-02-04,64.599998
2005-02-07,64.0
2005-02-08,64.5
2005-02-09,64.25
2005-02-10,64.650002
2005-02-11,65.769997
2005-02-14,65.41999799999999
2005-02-15,65.459999
2005-02-16,65.209999
2005-02-17,65.33000200000001
2005-02-18,64.849998
2005-02-22,63.689999
2005-02-23,63.860001000000004
2005-02-24,63.599998
2005-02-25,64.16999799999999
2005-02-28,64.760002
2005-03-01,66.019997
2005-03-02,65.68
2005-03-03,65.349998
2005-03-04,66.18
2005-03-07,65.940002
2005-03-08,65.860001
2005-03-09,65.440002
2005-03-10,65.5
2005-03-11,64.550003
2005-03-14,64.650002
2005-03-15,65.0
2005-03-16,64.650002
2005-03-17,64.57
2005-03-18,64.309998
2005-03-21,63.25
2005-03-22,62.259997999999996
2005-03-23,61.619999
2005-03-24,61.849998
2005-03-28,61.150002
2005-03-29,59.82
2005-03-30,60.939999
2005-03-31,62.029999
2005-04-01,61.59
2005-04-04,62.77
2005-04-05,62.630001
2005-04-06,61.700001
2005-04-07,61.75
2005-04-08,61.360001000000004
2005-04-11,60.41
2005-04-12,60.099998
2005-04-13,58.310001
2005-04-14,58.439999
2005-04-15,57.080002
2005-04-18,58.169998
2005-04-19,59.470001
2005-04-20,58.689999
2005-04-21,60.029999
2005-04-22,61.080002
2005-04-25,62.549999
2005-04-26,62.25
2005-04-27,62.450001
2005-04-28,61.700001
2005-04-29,62.529999
2005-05-02,62.540001000000004
2005-05-03,62.0
2005-05-04,64.190002
2005-05-05,63.599998
2005-05-06,62.959998999999996
2005-05-09,63.400002
2005-05-10,62.810001
2005-05-11,62.810001
2005-05-12,61.84
2005-05-13,61.560001
2005-05-16,63.299999
2005-05-17,63.189999
2005-05-18,64.900002
2005-05-19,64.959999
2005-05-20,64.949997
2005-05-23,65.25
2005-05-24,65.989998
2005-05-25,65.449997
2005-05-26,66.160004
2005-05-27,66.25
2005-05-31,66.699997
2005-06-01,67.08000200000001
2005-06-02,67.290001
2005-06-03,67.160004
2005-06-06,67.599998
2005-06-07,67.209999
2005-06-08,66.400002
2005-06-09,67.25
2005-06-10,67.18
2005-06-13,66.980003
2005-06-14,67.029999
2005-06-15,66.620003
2005-06-16,66.900002
2005-06-17,67.199997
2005-06-20,66.449997
2005-06-21,65.720001
2005-06-22,65.870003
2005-06-23,64.900002
2005-06-24,67.449997
2005-06-27,67.300003
2005-06-28,69.08000200000001
2005-06-29,69.010002
2005-06-30,68.33000200000001
2005-07-01,69.41999799999999
2005-07-05,69.949997
2005-07-06,69.610001
2005-07-07,70.089996
2005-07-08,70.400002
2005-07-11,71.75
2005-07-12,72.209999
2005-07-13,71.989998
2005-07-14,72.629997
2005-07-15,71.949997
2005-07-18,71.889999
2005-07-19,72.599998
2005-07-20,73.559998
2005-07-21,72.889999
2005-07-22,72.32
2005-07-25,71.889999
2005-07-26,71.75
2005-07-27,71.150002
2005-07-28,71.550003
2005-07-29,71.300003
2005-08-01,72.120003
2005-08-02,72.709999
2005-08-03,72.370003
2005-08-04,71.760002
2005-08-05,71.0
2005-08-08,70.190002
2005-08-09,71.209999
2005-08-10,71.550003
2005-08-11,72.190002
2005-08-12,71.970001
2005-08-15,72.290001
2005-08-16,70.949997
2005-08-17,71.529999
2005-08-18,70.629997
2005-08-19,70.870003
2005-08-22,71.25
2005-08-23,71.809998
2005-08-24,71.620003
2005-08-25,72.07
2005-08-26,71.82
2005-08-29,72.0
2005-08-30,72.010002
2005-08-31,72.610001
2005-09-01,73.550003
2005-09-02,73.5
2005-09-06,74.58000200000001
2005-09-07,73.970001
2005-09-08,73.099998
2005-09-09,73.150002
2005-09-12,73.309998
2005-09-13,72.93
2005-09-14,72.559998
2005-09-15,72.599998
2005-09-16,73.769997
2005-09-19,73.57
2005-09-20,73.470001
2005-09-21,71.839996
2005-09-22,71.910004
2005-09-23,72.0
2005-09-26,71.43
2005-09-27,71.16999799999999
2005-09-28,71.040001
2005-09-29,71.25
2005-09-30,72.41999799999999
2005-10-03,72.900002
2005-10-04,71.699997
2005-10-05,72.190002
2005-10-06,71.269997
2005-10-07,71.900002
2005-10-10,71.449997
2005-10-11,70.58000200000001
2005-10-12,69.110001
2005-10-13,70.040001
2005-10-14,71.5
2005-10-17,71.75
2005-10-18,71.529999
2005-10-19,73.0
2005-10-20,72.599998
2005-10-21,73.410004
2005-10-24,74.389999
2005-10-25,73.709999
2005-10-26,73.949997
2005-10-27,73.989998
2005-10-28,75.0
2005-10-31,76.75
2005-11-01,77.510002
2005-11-02,78.110001
2005-11-03,76.66999799999999
2005-11-04,77.379997
2005-11-07,77.91999799999999
2005-11-08,78.43
2005-11-09,79.129997
2005-11-10,79.58000200000001
2005-11-11,80.150002
2005-11-14,80.25
2005-11-15,79.089996
2005-11-16,78.949997
2005-11-17,80.470001
2005-11-18,81.029999
2005-11-21,81.300003
2005-11-22,82.029999
2005-11-23,82.489998
2005-11-25,82.760002
2005-11-28,80.910004
2005-11-29,80.66999799999999
2005-11-30,78.839996
2005-12-01,79.339996
2005-12-02,80.190002
2005-12-05,79.959999
2005-12-06,79.879997
2005-12-07,80.309998
2005-12-08,80.709999
2005-12-09,81.279999
2005-12-12,81.699997
2005-12-13,81.849998
2005-12-14,81.83000200000001
2005-12-15,81.43
2005-12-16,80.699997
2005-12-19,79.82
2005-12-20,79.699997
2005-12-21,80.16999799999999
2005-12-22,79.860001
2005-12-23,80.629997
2005-12-27,80.010002
2005-12-28,80.349998
2005-12-29,80.900002
2005-12-30,80.25
2006-01-03,82.43
2006-01-04,83.0
2006-01-05,82.379997
2006-01-06,83.620003
2006-01-09,85.150002
2006-01-10,85.199997
2006-01-11,86.599998
2006-01-12,87.120003
2006-01-13,87.239998
2006-01-17,86.120003
2006-01-18,86.129997
2006-01-19,86.5
2006-01-20,85.849998
2006-01-23,85.970001
2006-01-24,86.699997
2006-01-25,93.019997
2006-01-26,94.459999
2006-01-27,91.910004
2006-01-30,92.019997
2006-01-31,92.800003
2006-02-01,92.07
2006-02-02,91.91999799999999
2006-02-03,91.160004
2006-02-06,92.32
2006-02-07,91.150002
2006-02-08,91.199997
2006-02-09,91.16999799999999
2006-02-10,89.940002
2006-02-13,89.82
2006-02-14,91.050003
2006-02-15,92.300003
2006-02-16,94.190002
2006-02-17,94.41999799999999
2006-02-21,94.699997
2006-02-22,97.400002
2006-02-23,98.510002
2006-02-24,99.66999799999999
2006-02-27,100.760002
2006-02-28,98.43
2006-03-01,99.32
2006-03-02,100.5
2006-03-03,101.129997
2006-03-06,98.400002
2006-03-07,96.519997
2006-03-08,96.029999
2006-03-09,94.980003
2006-03-10,95.199997
2006-03-13,97.970001
2006-03-14,101.029999
2006-03-15,102.050003
2006-03-16,101.809998
2006-03-17,103.120003
2006-03-20,103.860001
2006-03-21,102.760002
2006-03-22,103.620003
2006-03-23,102.050003
2006-03-24,103.940002
2006-03-27,103.300003
2006-03-28,101.449997
2006-03-29,105.389999
2006-03-30,106.18
2006-03-31,106.610001
2006-04-03,103.650002
2006-04-04,105.050003
2006-04-05,106.709999
2006-04-06,105.0
2006-04-07,103.0
2006-04-10,102.83000200000001
2006-04-11,101.099998
2006-04-12,100.5
2006-04-13,101.83000200000001
2006-04-17,102.139999
2006-04-18,103.800003
2006-04-19,103.589996
2006-04-20,103.510002
2006-04-21,102.809998
2006-04-24,102.0
2006-04-25,101.150002
2006-04-26,103.199997
2006-04-27,102.599998
2006-04-28,101.300003
2006-05-01,97.449997
2006-05-02,98.379997
2006-05-03,96.889999
2006-05-04,98.010002
2006-05-05,100.050003
2006-05-08,101.379997
2006-05-09,101.480003
2006-05-10,101.300003
2006-05-11,98.5
2006-05-12,95.019997
2006-05-15,94.029999
2006-05-16,92.449997
2006-05-17,90.07
2006-05-18,89.5
2006-05-19,90.589996
2006-05-22,88.540001
2006-05-23,89.800003
2006-05-24,88.75
2006-05-25,89.349998
2006-05-26,91.93
2006-05-30,90.07
2006-05-31,90.199997
2006-06-01,90.75
2006-06-02,90.629997
2006-06-05,87.800003
2006-06-06,87.800003
2006-06-07,89.400002
2006-06-08,89.300003
2006-06-09,90.410004
2006-06-12,86.730003
2006-06-13,84.889999
2006-06-14,83.129997
2006-06-15,86.230003
2006-06-16,85.760002
2006-06-19,84.150002
2006-06-20,85.040001
2006-06-21,86.160004
2006-06-22,85.0
2006-06-23,84.699997
2006-06-26,84.0
2006-06-27,82.900002
2006-06-28,82.699997
2006-06-29,86.129997
2006-06-30,86.889999
2006-07-03,87.769997
2006-07-05,86.209999
2006-07-06,86.889999
2006-07-07,85.839996
2006-07-10,86.779999
2006-07-11,88.839996
2006-07-12,89.0
2006-07-13,87.0
2006-07-14,86.150002
2006-07-17,85.209999
2006-07-18,84.57
2006-07-19,89.489998
2006-07-20,87.769997
2006-07-21,85.139999
2006-07-24,86.959999
2006-07-25,86.769997
2006-07-26,90.66999799999999
2006-07-27,89.769997
2006-07-28,91.260002
2006-07-31,91.550003
2006-08-01,90.040001
2006-08-02,90.139999
2006-08-03,91.16999799999999
2006-08-04,91.790001
2006-08-07,90.480003
2006-08-08,90.809998
2006-08-09,90.480003
2006-08-10,91.379997
2006-08-11,90.510002
2006-08-14,90.93
2006-08-15,93.879997
2006-08-16,95.809998
2006-08-17,95.900002
2006-08-18,95.940002
2006-08-21,95.139999
2006-08-22,95.139999
2006-08-23,94.620003
2006-08-24,93.839996
2006-08-25,92.699997
2006-08-28,93.870003
2006-08-29,93.410004
2006-08-30,93.18
2006-08-31,92.529999
2006-09-01,92.949997
2006-09-05,93.32
2006-09-06,92.989998
2006-09-07,92.25
2006-09-08,93.699997
2006-09-11,93.760002
2006-09-12,95.059998
2006-09-13,96.599998
2006-09-14,96.699997
2006-09-15,98.790001
2006-09-18,97.550003
2006-09-19,97.150002
2006-09-20,97.860001
2006-09-21,97.889999
2006-09-22,98.099998
2006-09-25,99.010002
2006-09-26,99.949997
2006-09-27,100.300003
2006-09-28,100.230003
2006-09-29,100.110001
2006-10-02,98.699997
2006-10-03,99.18
2006-10-04,101.209999
2006-10-05,101.019997
2006-10-06,100.150002
2006-10-09,101.269997
2006-10-10,101.230003
2006-10-11,98.279999
2006-10-12,98.800003
2006-10-13,98.68
2006-10-16,96.599998
2006-10-17,95.260002
2006-10-18,94.300003
2006-10-19,92.68
2006-10-20,93.5
2006-10-23,94.5
2006-10-24,94.860001
2006-10-25,98.489998
2006-10-26,100.120003
2006-10-27,99.910004
2006-10-30,100.150002
2006-10-31,100.139999
2006-11-01,100.0
2006-11-02,99.699997
2006-11-03,99.449997
2006-11-06,101.349998
2006-11-07,102.0
2006-11-08,102.110001
2006-11-09,100.25
2006-11-10,100.989998
2006-11-13,101.690002
2006-11-14,102.519997
2006-11-15,103.209999
2006-11-16,104.860001
2006-11-17,103.849998
2006-11-20,103.620003
2006-11-21,103.5
2006-11-22,105.129997
2006-11-24,104.519997
2006-11-27,101.110001
2006-11-28,101.91999799999999
2006-11-29,102.230003
2006-11-30,102.110001
2006-12-01,101.150002
2006-12-04,103.089996
2006-12-05,103.82
2006-12-06,103.860001
2006-12-07,103.5
2006-12-08,102.610001
2006-12-11,103.209999
2006-12-12,102.83000200000001
2006-12-13,103.790001
2006-12-14,104.410004
2006-12-15,105.019997
2006-12-18,104.809998
2006-12-19,104.699997
2006-12-20,103.860001
2006-12-21,103.43
2006-12-22,102.379997
2006-12-26,102.839996
2006-12-27,105.16999799999999
2006-12-28,105.0
2006-12-29,105.129997
2007-01-03,105.879997
2007-01-04,104.730003
