Date,TA
2016-10-04,35.049999
2016-10-05,35.900002
2016-10-06,35.450001
2016-10-07,34.75
2016-10-10,35.400002
2016-10-11,34.5
2016-10-12,34.849998
2016-10-13,34.049999
2016-10-14,33.900002
2016-10-17,34.25
2016-10-18,34.5
2016-10-19,34.5
2016-10-20,34.0
2016-10-21,34.25
2016-10-24,33.5
2016-10-25,32.75
2016-10-26,32.75
2016-10-27,31.75
2016-10-28,31.5
2016-10-31,32.0
2016-11-01,30.75
2016-11-02,30.5
2016-11-03,30.0
2016-11-04,30.0
2016-11-07,30.0
2016-11-08,29.5
2016-11-09,30.25
2016-11-10,30.5
2016-11-11,34.25
2016-11-14,34.5
2016-11-15,36.0
2016-11-16,34.0
2016-11-17,33.25
2016-11-18,33.0
2016-11-21,33.5
2016-11-22,34.0
2016-11-23,33.75
2016-11-25,33.75
2016-11-28,33.0
2016-11-29,33.75
2016-11-30,33.0
2016-12-01,32.0
2016-12-02,32.0
2016-12-05,32.75
2016-12-06,34.0
2016-12-07,33.75
2016-12-08,32.75
2016-12-09,34.0
2016-12-12,33.75
2016-12-13,35.25
2016-12-14,34.5
2016-12-15,35.5
2016-12-16,35.75
2016-12-19,36.5
2016-12-20,37.5
2016-12-21,37.5
2016-12-22,37.0
2016-12-23,36.25
2016-12-27,36.25
2016-12-28,36.5
2016-12-29,36.25
2016-12-30,35.5
2017-01-03,37.0
2017-01-04,37.25
2017-01-05,37.25
2017-01-06,38.0
2017-01-09,36.75
2017-01-10,37.0
2017-01-11,37.25
2017-01-12,36.0
2017-01-13,36.75
2017-01-17,35.75
2017-01-18,35.75
2017-01-19,35.5
2017-01-20,35.75
2017-01-23,36.25
2017-01-24,36.5
2017-01-25,37.0
2017-01-26,36.0
2017-01-27,35.5
2017-01-30,35.75
2017-01-31,35.5
2017-02-01,35.25
2017-02-02,35.75
2017-02-03,35.5
2017-02-06,35.5
2017-02-07,35.25
2017-02-08,35.5
2017-02-09,35.25
2017-02-10,35.5
2017-02-13,35.5
2017-02-14,35.5
2017-02-15,36.5
2017-02-16,36.0
2017-02-17,36.75
2017-02-21,36.5
2017-02-22,36.25
2017-02-23,36.25
2017-02-24,36.5
2017-02-27,37.25
2017-02-28,32.5
2017-03-01,30.75
2017-03-02,31.0
2017-03-03,29.75
2017-03-06,29.0
2017-03-07,29.25
2017-03-08,29.5
2017-03-09,29.5
2017-03-10,28.75
2017-03-13,29.0
2017-03-14,29.25
2017-03-15,29.5
2017-03-16,29.5
2017-03-17,29.25
2017-03-20,28.75
2017-03-21,29.5
2017-03-22,30.25
2017-03-23,29.5
2017-03-24,29.0
2017-03-27,30.0
2017-03-28,30.25
2017-03-29,31.25
2017-03-30,30.25
2017-03-31,30.5
2017-04-03,30.25
2017-04-04,30.0
2017-04-05,30.25
2017-04-06,30.25
2017-04-07,30.5
2017-04-10,30.75
2017-04-11,31.75
2017-04-12,31.5
2017-04-13,31.5
2017-04-17,30.75
2017-04-18,30.5
2017-04-19,30.5
2017-04-20,30.5
2017-04-21,29.75
2017-04-24,30.25
2017-04-25,29.75
2017-04-26,31.25
2017-04-27,30.75
2017-04-28,30.5
2017-05-01,30.25
2017-05-02,30.5
2017-05-03,30.5
2017-05-04,31.0
2017-05-05,31.25
2017-05-08,31.5
2017-05-09,23.5
2017-05-10,24.0
2017-05-11,23.25
2017-05-12,23.25
2017-05-15,22.5
2017-05-16,21.25
2017-05-17,20.75
2017-05-18,19.75
2017-05-19,19.75
2017-05-22,19.25
2017-05-23,18.75
2017-05-24,19.0
2017-05-25,19.5
2017-05-26,19.75
2017-05-30,20.25
2017-05-31,20.5
2017-06-01,20.25
2017-06-02,19.75
2017-06-05,19.0
2017-06-06,18.5
2017-06-07,18.75
2017-06-08,18.25
2017-06-09,19.25
2017-06-12,19.0
2017-06-13,18.75
2017-06-14,18.75
2017-06-15,18.5
2017-06-16,18.0
2017-06-19,18.0
2017-06-20,18.0
2017-06-21,18.0
2017-06-22,18.0
2017-06-23,18.0
2017-06-26,19.25
2017-06-27,19.5
2017-06-28,20.0
2017-06-29,21.0
2017-06-30,20.5
2017-07-03,20.75
2017-07-05,20.25
2017-07-06,20.0
2017-07-07,19.25
2017-07-10,18.75
2017-07-11,18.75
2017-07-12,19.75
2017-07-13,20.25
2017-07-14,20.0
2017-07-17,19.75
2017-07-18,19.5
2017-07-19,19.5
2017-07-20,19.25
2017-07-21,19.25
2017-07-24,18.75
2017-07-25,18.75
2017-07-26,19.0
2017-07-27,18.75
2017-07-28,18.5
2017-07-31,18.25
2017-08-01,18.75
2017-08-02,19.0
2017-08-03,19.75
2017-08-04,20.25
2017-08-07,19.5
2017-08-08,18.25
2017-08-09,18.25
2017-08-10,18.25
2017-08-11,18.25
2017-08-14,18.0
2017-08-15,17.5
2017-08-16,17.75
2017-08-17,17.5
2017-08-18,17.75
2017-08-21,17.25
2017-08-22,16.9
2017-08-23,16.75
2017-08-24,16.4
2017-08-25,16.5
2017-08-28,15.9
2017-08-29,15.5
2017-08-30,16.25
2017-08-31,16.75
2017-09-01,16.75
2017-09-05,16.25
2017-09-06,16.0
2017-09-07,16.5
2017-09-08,16.25
2017-09-11,18.75
2017-09-12,19.25
2017-09-13,22.0
2017-09-14,22.25
2017-09-15,22.5
2017-09-18,23.0
2017-09-19,22.75
2017-09-20,20.5
2017-09-21,20.25
2017-09-22,20.5
2017-09-25,21.25
2017-09-26,20.75
2017-09-27,21.0
2017-09-28,21.0
2017-09-29,21.25
2017-10-02,20.75
2017-10-03,22.5
2017-10-04,24.25
2017-10-05,25.75
2017-10-06,29.0
2017-10-09,26.25
2017-10-10,26.75
2017-10-11,25.25
2017-10-12,24.5
2017-10-13,23.5
2017-10-16,24.5
2017-10-17,24.5
2017-10-18,24.25
2017-10-19,25.25
2017-10-20,24.0
2017-10-23,24.25
2017-10-24,23.25
2017-10-25,23.25
2017-10-26,24.0
2017-10-27,24.0
2017-10-30,24.5
2017-10-31,24.5
2017-11-01,24.15
2017-11-02,24.5
2017-11-03,23.75
2017-11-06,23.75
2017-11-07,22.65
2017-11-08,22.0
2017-11-09,22.0
2017-11-10,23.25
2017-11-13,23.5
2017-11-14,21.75
2017-11-15,23.9
2017-11-16,23.75
2017-11-17,24.15
2017-11-20,24.5
2017-11-21,24.25
2017-11-22,24.0
2017-11-24,24.0
2017-11-27,24.25
2017-11-28,23.75
2017-11-29,23.75
2017-11-30,22.75
2017-12-01,22.5
2017-12-04,23.0
2017-12-05,23.25
2017-12-06,22.75
2017-12-07,22.0
2017-12-08,21.75
2017-12-11,22.0
2017-12-12,21.75
2017-12-13,22.0
2017-12-14,21.75
2017-12-15,21.5
2017-12-18,21.25
2017-12-19,20.25
2017-12-20,20.5
2017-12-21,20.5
2017-12-22,20.75
2017-12-26,20.25
2017-12-27,20.5
2017-12-28,20.5
2017-12-29,20.5
2018-01-02,20.5
2018-01-03,21.4
2018-01-04,21.4
2018-01-05,21.5
2018-01-08,20.75
2018-01-09,22.25
2018-01-10,22.5
2018-01-11,23.25
2018-01-12,23.5
2018-01-16,23.25
2018-01-17,22.75
2018-01-18,22.75
2018-01-19,23.25
2018-01-22,24.25
2018-01-23,24.0
2018-01-24,24.5
2018-01-25,24.5
2018-01-26,23.5
2018-01-29,22.9
2018-01-30,21.5
2018-01-31,22.0
2018-02-01,21.25
2018-02-02,21.25
2018-02-05,20.25
2018-02-06,20.0
2018-02-07,20.25
2018-02-08,19.5
2018-02-09,20.25
2018-02-12,20.0
2018-02-13,20.0
2018-02-14,20.0
2018-02-15,20.25
2018-02-16,20.15
2018-02-20,20.0
2018-02-21,20.0
2018-02-22,19.65
2018-02-23,19.75
2018-02-26,19.5
2018-02-27,20.0
2018-02-28,18.65
2018-03-01,18.0
2018-03-02,18.0
2018-03-05,17.5
2018-03-06,17.75
2018-03-07,18.5
2018-03-08,18.0
2018-03-09,18.5
2018-03-12,18.5
2018-03-13,18.4
2018-03-14,18.0
2018-03-15,18.0
2018-03-16,18.25
2018-03-19,17.75
2018-03-20,17.75
2018-03-21,18.25
2018-03-22,18.0
2018-03-23,17.25
2018-03-26,17.5
2018-03-27,17.25
2018-03-28,17.25
2018-03-29,18.0
2018-04-02,17.25
2018-04-03,16.75
2018-04-04,17.25
2018-04-05,17.25
2018-04-06,17.4
2018-04-09,17.5
2018-04-10,17.75
2018-04-11,17.9
2018-04-12,18.25
2018-04-13,17.75
2018-04-16,17.5
2018-04-17,17.75
2018-04-18,18.5
2018-04-19,18.4
2018-04-20,18.75
2018-04-23,18.5
2018-04-24,17.75
2018-04-25,17.65
2018-04-26,17.0
2018-04-27,17.25
2018-04-30,18.25
2018-05-01,18.25
2018-05-02,19.0
2018-05-03,18.25
2018-05-04,18.25
2018-05-07,16.25
2018-05-08,16.0
2018-05-09,16.0
2018-05-10,15.75
2018-05-11,15.75
2018-05-14,16.75
2018-05-15,16.0
2018-05-16,16.25
2018-05-17,16.25
2018-05-18,16.0
2018-05-21,15.75
2018-05-22,15.5
2018-05-23,15.5
2018-05-24,15.4
2018-05-25,15.5
2018-05-29,16.25
2018-05-30,16.5
2018-05-31,16.25
2018-06-01,16.9
2018-06-04,16.75
2018-06-05,17.15
2018-06-06,17.0
2018-06-07,17.5
2018-06-08,17.75
2018-06-11,17.75
2018-06-12,17.75
2018-06-13,17.75
2018-06-14,18.5
2018-06-15,18.0
2018-06-18,18.0
2018-06-19,18.0
2018-06-20,18.4
2018-06-21,18.0
2018-06-22,18.25
2018-06-25,18.0
2018-06-26,17.0
2018-06-27,17.75
2018-06-28,17.75
2018-06-29,17.5
2018-07-02,18.0
2018-07-03,17.75
2018-07-05,17.75
2018-07-06,18.0
2018-07-09,18.4
2018-07-10,18.65
2018-07-11,18.5
2018-07-12,18.25
2018-07-13,18.0
2018-07-16,19.25
2018-07-17,21.0
2018-07-18,22.25
2018-07-19,22.5
2018-07-20,23.0
2018-07-23,22.75
2018-07-24,22.75
2018-07-25,22.25
2018-07-26,21.75
2018-07-27,21.5
2018-07-30,22.75
2018-07-31,23.25
2018-08-01,22.25
2018-08-02,22.75
2018-08-03,21.75
2018-08-06,20.5
2018-08-07,19.25
2018-08-08,20.25
2018-08-09,20.0
2018-08-10,20.0
2018-08-13,19.25
2018-08-14,20.0
2018-08-15,20.5
2018-08-16,20.5
2018-08-17,20.5
2018-08-20,20.75
2018-08-21,21.25
2018-08-22,20.9
2018-08-23,21.0
2018-08-24,20.75
2018-08-27,20.5
2018-08-28,20.75
2018-08-29,21.5
2018-08-30,21.25
2018-08-31,21.75
2018-09-04,27.5
2018-09-05,29.5
2018-09-06,28.0
2018-09-07,28.0
2018-09-10,28.25
2018-09-11,26.25
2018-09-12,28.0
2018-09-13,28.5
2018-09-14,28.75
2018-09-17,28.0
2018-09-18,28.15
2018-09-19,27.75
2018-09-20,28.25
2018-09-21,28.0
2018-09-24,27.25
2018-09-25,28.25
2018-09-26,28.0
2018-09-27,28.0
2018-09-28,28.5
2018-10-01,28.0
2018-10-02,27.25
2018-10-03,27.4
2018-10-04,25.85
2018-10-05,25.450001
2018-10-08,24.450001
2018-10-09,24.1
2018-10-10,22.9
2018-10-11,22.1
2018-10-12,25.0
2018-10-15,23.9
2018-10-16,25.15
2018-10-17,24.75
2018-10-18,24.9
2018-10-19,23.9
2018-10-22,22.950001
2018-10-23,22.950001
2018-10-24,21.75
2018-10-25,21.799999
2018-10-26,21.35
2018-10-29,22.6
2018-10-30,22.549999
2018-10-31,23.299999
2018-11-01,22.9
2018-11-02,23.9
2018-11-05,21.6
2018-11-06,21.4
2018-11-07,22.299999
2018-11-08,22.25
2018-11-09,21.4
2018-11-12,20.9
2018-11-13,21.799999
2018-11-14,21.200001
2018-11-15,21.0
2018-11-16,21.549999
2018-11-19,21.5
2018-11-20,20.9
2018-11-21,21.35
2018-11-23,21.75
2018-11-26,21.75
2018-11-27,21.9
2018-11-28,22.549999
2018-11-29,22.700001
2018-11-30,23.049999
2018-12-03,23.35
2018-12-04,22.1
2018-12-06,22.450001
2018-12-07,22.6
2018-12-10,21.200001
2018-12-11,21.25
2018-12-12,21.1
2018-12-13,20.450001
2018-12-14,19.85
2018-12-17,18.85
2018-12-18,19.65
2018-12-19,19.950001
2018-12-20,18.9
2018-12-21,18.65
2018-12-24,18.25
2018-12-26,19.049999
2018-12-27,19.0
2018-12-28,18.6
2018-12-31,18.799999
2019-01-02,19.65
2019-01-03,19.65
2019-01-04,20.0
2019-01-07,19.75
2019-01-08,20.5
2019-01-09,20.0
2019-01-10,20.0
2019-01-11,20.299999
2019-01-14,20.0
2019-01-15,20.15
2019-01-16,20.4
2019-01-17,23.049999
2019-01-18,23.85
2019-01-22,24.35
2019-01-23,25.5
2019-01-24,25.700001
2019-01-25,26.200001
2019-01-28,26.299999
2019-01-29,26.25
2019-01-30,26.049999
2019-01-31,25.1
2019-02-01,24.75
2019-02-04,25.25
2019-02-05,25.4
2019-02-06,24.950001
2019-02-07,25.049999
2019-02-08,25.1
2019-02-11,25.15
2019-02-12,25.049999
2019-02-13,25.1
2019-02-14,24.799999
2019-02-15,25.15
2019-02-19,24.299999
2019-02-20,24.799999
2019-02-21,24.65
2019-02-22,24.65
2019-02-25,24.549999
2019-02-26,23.799999
2019-02-27,22.950001
2019-02-28,22.700001
2019-03-01,23.0
2019-03-04,22.9
2019-03-05,22.65
2019-03-06,22.25
2019-03-07,21.950001
2019-03-08,21.5
2019-03-11,21.200001
2019-03-12,20.65
2019-03-13,20.6
2019-03-14,20.299999
2019-03-15,20.1
2019-03-18,20.85
2019-03-19,21.5
2019-03-20,20.75
2019-03-21,21.799999
2019-03-22,21.35
2019-03-25,21.0
2019-03-26,21.0
2019-03-27,20.700001
2019-03-28,20.4
2019-03-29,20.549999
2019-04-01,20.9
2019-04-02,21.450001
2019-04-03,21.15
2019-04-04,21.35
2019-04-05,21.700001
2019-04-08,21.6
2019-04-09,21.450001
2019-04-10,21.700001
2019-04-11,21.35
2019-04-12,21.6
2019-04-15,21.0
2019-04-16,20.799999
2019-04-17,20.549999
2019-04-18,20.5
2019-04-22,20.1
2019-04-23,20.65
2019-04-24,20.35
2019-04-25,19.799999
2019-04-26,19.9
2019-04-29,20.549999
2019-04-30,20.049999
2019-05-01,19.799999
2019-05-02,19.950001
2019-05-03,20.1
2019-05-06,20.35
2019-05-07,21.0
2019-05-08,19.85
2019-05-09,18.65
2019-05-10,18.6
2019-05-13,17.9
2019-05-14,17.299999
2019-05-15,18.450001
2019-05-16,18.450001
2019-05-17,18.200001
2019-05-20,18.0
2019-05-21,17.9
2019-05-22,17.6
2019-05-23,16.950001
2019-05-24,17.799999
2019-05-28,17.799999
2019-05-29,18.200001
2019-05-30,18.1
2019-05-31,17.75
2019-06-03,17.950001
2019-06-04,18.200001
2019-06-05,17.549999
2019-06-06,17.65
2019-06-07,17.9
2019-06-10,17.549999
2019-06-11,18.0
2019-06-12,18.65
2019-06-13,18.85
2019-06-14,18.9
2019-06-17,19.15
2019-06-18,18.799999
2019-06-19,18.049999
2019-06-20,17.549999
2019-06-21,17.35
2019-06-24,17.450001
2019-06-25,17.200001
2019-06-26,17.35
2019-06-27,17.6
2019-06-28,18.1
2019-07-01,18.25
2019-07-02,18.25
2019-07-03,18.25
2019-07-05,18.65
2019-07-08,17.950001
2019-07-09,17.799999
2019-07-10,17.75
2019-07-11,18.1
2019-07-12,17.9
2019-07-15,18.299999
2019-07-16,18.35
2019-07-17,18.299999
2019-07-18,17.799999
2019-07-19,17.450001
2019-07-22,17.549999
2019-07-23,17.4
2019-07-24,17.950001
2019-07-25,17.450001
2019-07-26,17.75
2019-07-29,18.4
2019-07-30,17.85
2019-07-31,17.25
2019-08-01,16.42
2019-08-02,16.07
2019-08-05,15.52
2019-08-06,15.1
2019-08-07,14.69
2019-08-08,14.89
2019-08-09,13.88
2019-08-12,13.77
2019-08-13,13.14
2019-08-14,12.71
2019-08-15,12.95
2019-08-16,13.11
2019-08-19,12.65
2019-08-20,12.45
2019-08-21,12.68
2019-08-22,13.4
2019-08-23,12.95
2019-08-26,14.17
2019-08-27,13.25
2019-08-28,13.89
2019-08-29,14.09
2019-08-30,13.1
2019-09-03,12.82
2019-09-04,12.72
2019-09-05,13.21
2019-09-06,12.89
2019-09-09,13.39
2019-09-10,13.65
2019-09-11,14.36
2019-09-12,14.49
2019-09-13,14.51
2019-09-16,14.66
2019-09-17,14.3
2019-09-18,13.19
2019-09-19,13.05
2019-09-20,12.49
2019-09-23,12.36
2019-09-24,12.02
2019-09-25,12.27
2019-09-26,12.03
2019-09-27,12.03
2019-09-30,12.33
2019-10-01,12.28
2019-10-02,12.0
2019-10-03,12.19
2019-10-04,12.0
2019-10-07,11.85
2019-10-08,11.76
2019-10-09,11.41
2019-10-10,11.22
2019-10-11,10.62
2019-10-14,10.83
2019-10-15,10.8
2019-10-16,10.42
2019-10-17,10.41
2019-10-18,10.3
2019-10-21,10.47
2019-10-22,10.31
2019-10-23,10.2
2019-10-24,10.18
2019-10-25,10.49
2019-10-28,10.7
2019-10-29,10.54
2019-10-30,10.96
2019-10-31,11.18
2019-11-01,11.48
2019-11-04,12.0
2019-11-05,11.08
2019-11-06,10.82
2019-11-07,10.92
2019-11-08,10.77
2019-11-11,10.2
2019-11-12,10.33
2019-11-13,9.85
2019-11-14,9.81
2019-11-15,9.88
2019-11-18,9.75
2019-11-19,9.61
2019-11-20,9.45
2019-11-21,9.26
2019-11-22,9.12
2019-11-25,9.36
2019-11-26,9.32
2019-11-27,9.39
2019-11-29,10.17
2019-12-02,9.66
2019-12-03,9.44
2019-12-04,9.11
2019-12-05,9.12
2019-12-06,9.28
2019-12-09,9.31
2019-12-10,9.01
2019-12-11,9.03
2019-12-12,9.05
2019-12-13,8.89
2019-12-16,11.06
2019-12-17,13.77
2019-12-18,14.58
2019-12-19,14.85
2019-12-20,15.96
2019-12-23,18.24
2019-12-24,18.809998999999998
2019-12-26,17.639999
2019-12-27,17.620001000000002
2019-12-30,17.33
2019-12-31,17.15
2020-01-02,16.34
2020-01-03,16.16
2020-01-06,16.540001
2020-01-07,16.450001
2020-01-08,16.280001000000002
2020-01-09,16.389999
2020-01-10,16.290001
2020-01-13,16.0
2020-01-14,16.360001
2020-01-15,16.639999
2020-01-16,18.26
2020-01-17,18.139999
2020-01-21,18.469998999999998
2020-01-22,18.73
2020-01-23,19.299999
2020-01-24,18.99
2020-01-27,17.93
2020-01-28,17.809998999999998
2020-01-29,17.639999
2020-01-30,17.040001
2020-01-31,16.84
2020-02-03,17.16
2020-02-04,17.18
2020-02-05,17.51
2020-02-06,16.969998999999998
2020-02-07,16.540001
2020-02-10,16.620001000000002
2020-02-11,16.74
2020-02-12,16.469998999999998
2020-02-13,16.52
2020-02-14,16.51
2020-02-18,16.389999
2020-02-19,16.190001000000002
2020-02-20,16.65
2020-02-21,16.51
2020-02-24,15.88
2020-02-25,13.44
2020-02-26,12.65
2020-02-27,11.96
2020-02-28,12.09
2020-03-02,13.18
2020-03-03,13.15
2020-03-04,13.32
2020-03-05,13.58
2020-03-06,13.64
2020-03-09,13.13
2020-03-10,12.54
2020-03-11,12.12
2020-03-12,11.6
2020-03-13,11.53
2020-03-16,8.81
2020-03-17,8.74
2020-03-18,5.72
2020-03-19,6.2
2020-03-20,7.58
2020-03-23,7.21
2020-03-24,8.96
2020-03-25,8.96
2020-03-26,10.36
2020-03-27,10.31
2020-03-30,9.42
2020-03-31,9.78
2020-04-01,9.1
2020-04-02,8.73
2020-04-03,7.99
2020-04-06,8.27
2020-04-07,8.24
2020-04-08,8.55
2020-04-09,9.45
2020-04-13,9.11
2020-04-14,9.17
2020-04-15,8.31
2020-04-16,8.4
2020-04-17,8.33
2020-04-20,8.12
2020-04-21,8.07
2020-04-22,7.99
2020-04-23,8.6
2020-04-24,8.61
2020-04-27,9.32
2020-04-28,10.85
2020-04-29,12.07
2020-04-30,11.01
2020-05-01,10.24
2020-05-04,10.16
2020-05-05,8.96
2020-05-06,8.67
2020-05-07,9.37
2020-05-08,9.34
