Date,CME
2012-03-13,54.598
2012-03-14,55.310001
2012-03-15,57.25
2012-03-16,57.889998999999996
2012-03-19,58.007999
2012-03-20,58.877998
2012-03-21,59.734001
2012-03-22,59.150002
2012-03-23,59.202
2012-03-26,59.540001000000004
2012-03-27,58.82
2012-03-28,58.144001
2012-03-29,57.919998
2012-03-30,57.866001000000004
2012-04-02,58.243999
2012-04-03,57.68
2012-04-04,57.243999
2012-04-05,57.585999
2012-04-09,56.931999
2012-04-10,56.417999
2012-04-11,56.826
2012-04-12,57.498001
2012-04-13,56.431999
2012-04-16,56.138
2012-04-17,56.037997999999995
2012-04-18,55.672001
2012-04-19,55.492001
2012-04-20,54.610001000000004
2012-04-23,54.380001
2012-04-24,54.514
2012-04-25,54.627998
2012-04-26,54.799999
2012-04-27,53.675999
2012-04-30,53.164001
2012-05-01,53.675999
2012-05-02,52.625999
2012-05-03,52.826
2012-05-04,51.633998999999996
2012-05-07,51.068001
2012-05-08,51.382
2012-05-09,52.0
2012-05-10,52.341999
2012-05-11,52.588001
2012-05-14,52.021999
2012-05-15,51.708
2012-05-16,51.348
2012-05-17,50.717999
2012-05-18,51.599998
2012-05-21,52.785999
2012-05-22,51.450001
2012-05-23,50.702
2012-05-24,51.231998
2012-05-25,52.504002
2012-05-29,52.759997999999996
2012-05-30,52.153999
2012-05-31,51.514
2012-06-01,51.402
2012-06-04,52.16
2012-06-05,53.638
2012-06-06,53.902
2012-06-07,53.344002
2012-06-08,54.310001
2012-06-11,54.650002
2012-06-12,55.051998
2012-06-13,54.335999
2012-06-14,54.577999
2012-06-15,55.582001
2012-06-18,56.442001
2012-06-19,55.98
2012-06-20,55.442001
2012-06-21,54.313999
2012-06-22,54.456001
2012-06-25,53.431999
2012-06-26,53.84
2012-06-27,52.973999
2012-06-28,52.905998
2012-06-29,53.622002
2012-07-02,54.248001
2012-07-03,53.98
2012-07-05,53.034
2012-07-06,52.702
2012-07-09,52.41
2012-07-10,51.782001
2012-07-11,51.903999
2012-07-12,52.141998
2012-07-13,52.632
2012-07-16,52.481998
2012-07-17,52.632
2012-07-18,52.743999
2012-07-19,52.110001000000004
2012-07-20,51.400002
2012-07-23,51.119999
2012-07-24,51.110001000000004
2012-07-25,51.259997999999996
2012-07-26,52.439999
2012-07-27,52.509997999999996
2012-07-30,52.32
2012-07-31,52.110001000000004
2012-08-01,51.110001000000004
2012-08-02,49.830002
2012-08-03,50.93
2012-08-06,52.0
2012-08-07,53.060001
2012-08-08,52.950001
2012-08-09,53.509997999999996
2012-08-10,53.59
2012-08-13,53.5
2012-08-14,52.580002
2012-08-15,52.650002
2012-08-16,53.48
2012-08-17,54.110001000000004
2012-08-20,53.990002000000004
2012-08-21,53.59
2012-08-22,53.549999
2012-08-23,53.330002
2012-08-24,53.669998
2012-08-27,53.700001
2012-08-28,54.02
2012-08-29,54.419998
2012-08-30,54.509997999999996
2012-08-31,54.900002
2012-09-04,55.310001
2012-09-05,55.310001
2012-09-06,56.389998999999996
2012-09-07,58.400002
2012-09-10,58.610001000000004
2012-09-11,58.580002
2012-09-12,58.93
2012-09-13,59.349998
2012-09-14,58.889998999999996
2012-09-17,58.720001
2012-09-18,58.400002
2012-09-19,57.720001
2012-09-20,58.040001000000004
2012-09-21,57.990002000000004
2012-09-24,57.880001
2012-09-25,57.119999
2012-09-26,57.279999
2012-09-27,57.400002
2012-09-28,57.290001000000004
2012-10-01,57.099998
2012-10-02,57.110001000000004
2012-10-03,57.07
2012-10-04,57.529999
2012-10-05,57.52
2012-10-08,57.509997999999996
2012-10-09,56.970001
2012-10-10,56.919998
2012-10-11,56.580002
2012-10-12,56.369999
2012-10-15,56.860001000000004
2012-10-16,57.490002000000004
2012-10-17,57.889998999999996
2012-10-18,57.66
2012-10-19,56.5
2012-10-22,56.639998999999996
2012-10-23,56.48
2012-10-24,56.549999
2012-10-25,55.0
2012-10-26,55.419998
2012-10-31,55.93
2012-11-01,56.470001
2012-11-02,55.709998999999996
2012-11-05,56.139998999999996
2012-11-06,56.369999
2012-11-07,55.57
2012-11-08,54.73
2012-11-09,54.310001
2012-11-12,54.34
2012-11-13,53.959998999999996
2012-11-14,53.560001
2012-11-15,54.080002
2012-11-16,54.240002000000004
2012-11-19,54.450001
2012-11-20,54.599998
2012-11-21,54.43
2012-11-23,54.639998999999996
2012-11-26,55.27
2012-11-27,54.290001000000004
2012-11-28,54.900002
2012-11-29,55.150002
2012-11-30,55.27
2012-12-03,55.57
2012-12-04,54.650002
2012-12-05,54.720001
2012-12-06,55.029999
2012-12-07,54.959998999999996
2012-12-10,54.060001
2012-12-11,52.93
2012-12-12,52.799999
2012-12-13,51.209998999999996
2012-12-14,51.23
2012-12-17,51.610001000000004
2012-12-18,52.41
2012-12-19,52.630001
2012-12-20,51.400002
2012-12-21,50.740002000000004
2012-12-24,50.830002
2012-12-26,50.75
2012-12-27,50.349998
2012-12-28,50.119999
2012-12-31,50.669998
2013-01-02,51.34
2013-01-03,51.560001
2013-01-04,53.77
2013-01-07,53.490002000000004
2013-01-08,52.900002
2013-01-09,52.860001000000004
2013-01-10,53.32
2013-01-11,54.02
2013-01-14,54.330002
2013-01-15,54.740002000000004
2013-01-16,54.790001000000004
2013-01-17,55.48
2013-01-18,55.5
2013-01-22,56.610001000000004
2013-01-23,56.849998
2013-01-24,57.279999
2013-01-25,57.700001
2013-01-28,57.66
2013-01-29,57.919998
2013-01-30,58.119999
2013-01-31,57.84
2013-02-01,59.040001000000004
2013-02-04,58.279999
2013-02-05,59.18
2013-02-06,56.73
2013-02-07,56.900002
2013-02-08,57.27
2013-02-11,56.93
2013-02-12,57.200001
2013-02-13,57.259997999999996
2013-02-14,58.439999
2013-02-15,58.52
2013-02-19,58.950001
2013-02-20,58.02
2013-02-21,57.619999
2013-02-22,58.310001
2013-02-25,57.779999
2013-02-26,58.98
2013-02-27,60.02
2013-02-28,59.669998
2013-03-01,59.919998
2013-03-04,60.880001
2013-03-05,61.630001
2013-03-06,62.009997999999996
2013-03-07,61.73
2013-03-08,62.34
2013-03-11,62.59
2013-03-12,62.5
2013-03-13,62.52
2013-03-14,63.080002
2013-03-15,63.139998999999996
2013-03-18,62.580002
2013-03-19,61.139998999999996
2013-03-20,62.029999
2013-03-21,60.93
2013-03-22,61.619999
2013-03-25,61.290001000000004
2013-03-26,61.560001
2013-03-27,61.360001000000004
2013-03-28,61.41
2013-04-01,60.93
2013-04-02,60.599998
2013-04-03,60.040001000000004
2013-04-04,60.009997999999996
2013-04-05,59.439999
2013-04-08,60.25
2013-04-09,59.959998999999996
2013-04-10,60.220001
2013-04-11,60.790001000000004
2013-04-12,60.48
2013-04-15,58.84
2013-04-16,59.450001
2013-04-17,58.73
2013-04-18,58.529999
2013-04-19,59.009997999999996
2013-04-22,60.279999
2013-04-23,59.860001000000004
2013-04-24,60.169998
2013-04-25,61.029999
2013-04-26,60.77
2013-04-29,60.84
2013-04-30,60.860001000000004
2013-05-01,60.130001
2013-05-02,60.400002
2013-05-03,60.639998999999996
2013-05-06,60.959998999999996
2013-05-07,60.48
2013-05-08,60.700001
2013-05-09,60.759997999999996
2013-05-10,62.52
2013-05-13,62.869999
2013-05-14,63.709998999999996
2013-05-15,64.040001
2013-05-16,64.230003
2013-05-17,65.16999799999999
2013-05-20,65.260002
2013-05-21,64.32
2013-05-22,63.07
2013-05-23,64.129997
2013-05-24,64.540001
2013-05-28,65.489998
2013-05-29,67.620003
2013-05-30,69.779999
2013-05-31,67.93
2013-06-03,68.769997
2013-06-04,69.16999799999999
2013-06-05,69.269997
2013-06-06,68.91999799999999
2013-06-07,72.0
2013-06-10,73.010002
2013-06-11,72.389999
2013-06-12,72.279999
2013-06-13,74.139999
2013-06-14,74.290001
2013-06-17,76.389999
2013-06-18,77.279999
2013-06-19,75.959999
2013-06-20,77.089996
2013-06-21,76.790001
2013-06-24,76.059998
2013-06-25,76.379997
2013-06-26,76.309998
2013-06-27,76.519997
2013-06-28,75.949997
2013-07-01,76.510002
2013-07-02,75.199997
2013-07-03,75.709999
2013-07-05,77.610001
2013-07-08,77.290001
2013-07-09,76.699997
2013-07-10,76.449997
2013-07-11,76.75
2013-07-12,77.339996
2013-07-15,77.120003
2013-07-16,76.290001
2013-07-17,76.029999
2013-07-18,76.400002
2013-07-19,74.75
2013-07-22,73.720001
2013-07-23,73.68
2013-07-24,73.629997
2013-07-25,73.839996
2013-07-26,73.800003
2013-07-29,74.349998
2013-07-30,74.139999
2013-07-31,74.059998
2013-08-01,72.16999799999999
2013-08-02,72.300003
2013-08-05,72.059998
2013-08-06,72.389999
2013-08-07,71.879997
2013-08-08,72.220001
2013-08-09,72.160004
2013-08-12,71.550003
2013-08-13,74.440002
2013-08-14,73.949997
2013-08-15,74.83000200000001
2013-08-16,73.349998
2013-08-19,72.300003
2013-08-20,72.389999
2013-08-21,72.290001
2013-08-22,72.660004
2013-08-23,72.58000200000001
2013-08-26,71.940002
2013-08-27,70.5
2013-08-28,70.769997
2013-08-29,70.470001
2013-08-30,71.110001
2013-09-03,72.33000200000001
2013-09-04,73.650002
2013-09-05,73.370003
2013-09-06,72.43
2013-09-09,72.529999
2013-09-10,73.230003
2013-09-11,72.690002
2013-09-12,72.720001
2013-09-13,72.349998
2013-09-16,71.730003
2013-09-17,71.949997
2013-09-18,70.879997
2013-09-19,73.860001
2013-09-20,74.550003
2013-09-23,73.610001
2013-09-24,73.029999
2013-09-25,74.559998
2013-09-26,75.309998
2013-09-27,74.83000200000001
2013-09-30,73.879997
2013-10-01,74.800003
2013-10-02,73.970001
2013-10-03,73.93
2013-10-04,75.0
2013-10-07,74.389999
2013-10-08,72.440002
2013-10-09,72.040001
2013-10-10,74.5
2013-10-11,74.75
2013-10-14,75.349998
2013-10-15,75.16999799999999
2013-10-16,76.489998
2013-10-17,76.760002
2013-10-18,76.83000200000001
2013-10-21,76.639999
2013-10-22,77.730003
2013-10-23,77.220001
2013-10-24,76.970001
2013-10-25,76.5
2013-10-28,75.16999799999999
2013-10-29,75.010002
2013-10-30,74.949997
2013-10-31,74.209999
2013-11-01,74.699997
2013-11-04,73.82
2013-11-05,73.660004
2013-11-06,74.730003
2013-11-07,74.660004
2013-11-08,77.809998
2013-11-11,77.940002
2013-11-12,78.57
2013-11-13,78.629997
2013-11-14,78.839996
2013-11-15,79.559998
2013-11-18,79.769997
2013-11-19,81.139999
2013-11-20,81.41999799999999
2013-11-21,83.58000200000001
2013-11-22,83.849998
2013-11-25,82.290001
2013-11-26,81.949997
2013-11-27,82.309998
2013-11-29,81.949997
2013-12-02,81.389999
2013-12-03,80.970001
2013-12-04,80.059998
2013-12-05,79.110001
2013-12-06,79.970001
2013-12-09,81.029999
2013-12-10,79.739998
2013-12-11,78.93
2013-12-12,80.110001
2013-12-13,81.510002
2013-12-16,82.360001
2013-12-17,82.889999
2013-12-18,84.639999
2013-12-19,83.68
2013-12-20,83.790001
2013-12-23,83.120003
2013-12-24,80.029999
2013-12-26,79.879997
2013-12-27,78.910004
2013-12-30,78.440002
2013-12-31,78.459999
2014-01-02,77.959999
2014-01-03,79.199997
2014-01-06,78.400002
2014-01-07,77.82
2014-01-08,77.059998
2014-01-09,77.099998
2014-01-10,76.489998
2014-01-13,74.019997
2014-01-14,75.290001
2014-01-15,75.760002
2014-01-16,75.5
2014-01-17,75.489998
2014-01-21,75.730003
2014-01-22,75.849998
2014-01-23,75.510002
2014-01-24,74.41999799999999
2014-01-27,72.93
2014-01-28,73.199997
2014-01-29,72.339996
2014-01-30,74.32
2014-01-31,74.760002
2014-02-03,73.18
2014-02-04,73.610001
2014-02-05,73.559998
2014-02-06,75.980003
2014-02-07,75.690002
2014-02-10,75.559998
2014-02-11,76.550003
2014-02-12,76.800003
2014-02-13,76.989998
2014-02-14,77.110001
2014-02-18,76.220001
2014-02-19,74.769997
2014-02-20,73.760002
2014-02-21,73.709999
2014-02-24,74.32
2014-02-25,73.260002
2014-02-26,72.58000200000001
2014-02-27,73.160004
2014-02-28,73.82
2014-03-03,74.110001
2014-03-04,76.0
2014-03-05,76.41999799999999
2014-03-06,76.760002
2014-03-07,76.970001
2014-03-10,76.730003
2014-03-11,75.910004
2014-03-12,76.050003
2014-03-13,74.779999
2014-03-14,75.360001
2014-03-17,76.260002
2014-03-18,75.910004
2014-03-19,75.709999
2014-03-20,76.91999799999999
2014-03-21,77.449997
2014-03-24,77.040001
2014-03-25,76.540001
2014-03-26,75.019997
2014-03-27,73.91999799999999
2014-03-28,73.83000200000001
2014-03-31,74.019997
2014-04-01,72.660004
2014-04-02,72.269997
2014-04-03,72.18
2014-04-04,70.599998
2014-04-07,67.589996
2014-04-08,69.129997
2014-04-09,69.529999
2014-04-10,68.370003
2014-04-11,66.949997
2014-04-14,67.25
2014-04-15,67.790001
2014-04-16,68.730003
2014-04-17,69.300003
2014-04-21,69.43
2014-04-22,71.139999
2014-04-23,71.400002
2014-04-24,70.900002
2014-04-25,70.389999
2014-04-28,70.75
2014-04-29,70.83000200000001
2014-04-30,70.389999
2014-05-01,70.68
2014-05-02,69.57
2014-05-05,69.75
2014-05-06,68.550003
2014-05-07,70.360001
2014-05-08,69.16999799999999
2014-05-09,69.589996
2014-05-12,70.910004
2014-05-13,70.589996
2014-05-14,69.809998
2014-05-15,69.480003
2014-05-16,68.68
2014-05-19,70.349998
2014-05-20,68.519997
2014-05-21,70.019997
2014-05-22,71.339996
2014-05-23,71.0
2014-05-27,71.66999799999999
2014-05-28,71.93
2014-05-29,72.459999
2014-05-30,72.0
2014-06-02,71.949997
2014-06-03,70.989998
2014-06-04,70.260002
2014-06-05,69.510002
2014-06-06,69.82
2014-06-09,70.610001
2014-06-10,70.029999
2014-06-11,70.459999
2014-06-12,70.889999
2014-06-13,71.449997
2014-06-16,70.900002
2014-06-17,72.120003
2014-06-18,72.279999
2014-06-19,71.730003
2014-06-20,71.75
2014-06-23,72.190002
2014-06-24,70.769997
2014-06-25,70.68
2014-06-26,70.5
2014-06-27,70.41999799999999
2014-06-30,70.949997
2014-07-01,70.989998
2014-07-02,71.059998
2014-07-03,72.360001
2014-07-07,72.139999
2014-07-08,71.050003
2014-07-09,71.58000200000001
2014-07-10,70.129997
2014-07-11,70.489998
2014-07-14,71.279999
2014-07-15,71.279999
2014-07-16,71.019997
2014-07-17,71.129997
2014-07-18,72.459999
2014-07-21,73.379997
2014-07-22,74.57
2014-07-23,74.879997
2014-07-24,75.360001
2014-07-25,75.050003
2014-07-28,75.139999
2014-07-29,75.5
2014-07-30,75.83000200000001
2014-07-31,73.940002
2014-08-01,74.18
2014-08-04,74.16999799999999
2014-08-05,73.650002
2014-08-06,73.589996
2014-08-07,73.220001
2014-08-08,73.349998
2014-08-11,73.370003
2014-08-12,73.209999
2014-08-13,73.540001
2014-08-14,73.589996
2014-08-15,73.360001
2014-08-18,73.809998
2014-08-19,73.510002
2014-08-20,74.16999799999999
2014-08-21,74.639999
2014-08-22,74.860001
2014-08-25,75.650002
2014-08-26,76.360001
2014-08-27,76.459999
2014-08-28,76.58000200000001
2014-08-29,76.550003
2014-09-02,76.75
2014-09-03,76.519997
2014-09-04,76.610001
2014-09-05,76.449997
2014-09-08,75.940002
2014-09-09,75.68
2014-09-10,76.010002
2014-09-11,77.519997
2014-09-12,79.33000200000001
2014-09-15,79.82
2014-09-16,79.870003
2014-09-17,80.690002
2014-09-18,82.959999
2014-09-19,82.839996
2014-09-22,82.57
2014-09-23,81.129997
2014-09-24,81.279999
2014-09-25,79.199997
2014-09-26,80.029999
2014-09-29,79.5
2014-09-30,79.959999
2014-10-01,79.400002
2014-10-02,80.41999799999999
2014-10-03,80.949997
2014-10-06,81.349998
2014-10-07,79.75
2014-10-08,81.160004
2014-10-09,80.980003
2014-10-10,81.610001
2014-10-13,79.010002
2014-10-14,79.849998
2014-10-15,79.309998
2014-10-16,79.129997
2014-10-17,78.260002
2014-10-20,79.389999
2014-10-21,80.040001
2014-10-22,79.489998
2014-10-23,81.199997
2014-10-24,82.309998
2014-10-27,81.980003
2014-10-28,81.33000200000001
2014-10-29,81.83000200000001
2014-10-30,81.559998
2014-10-31,83.809998
2014-11-03,84.790001
2014-11-04,85.269997
2014-11-05,85.769997
2014-11-06,86.269997
2014-11-07,85.599998
2014-11-10,85.949997
2014-11-11,86.290001
2014-11-12,85.599998
2014-11-13,85.139999
2014-11-14,84.82
2014-11-17,84.089996
2014-11-18,83.709999
2014-11-19,83.779999
2014-11-20,83.589996
2014-11-21,83.139999
2014-11-24,83.360001
2014-11-25,83.529999
2014-11-26,83.690002
2014-11-28,84.639999
2014-12-01,84.610001
2014-12-02,85.610001
2014-12-03,86.739998
2014-12-04,87.239998
2014-12-05,88.739998
2014-12-08,88.93
2014-12-09,88.58000200000001
2014-12-10,89.029999
2014-12-11,88.480003
2014-12-12,87.08000200000001
2014-12-15,87.940002
2014-12-16,87.5
2014-12-17,89.940002
2014-12-18,92.279999
2014-12-19,92.360001
2014-12-22,92.910004
2014-12-23,92.720001
2014-12-24,90.58000200000001
2014-12-26,90.389999
2014-12-29,90.18
2014-12-30,89.849998
2014-12-31,88.650002
2015-01-02,88.139999
2015-01-05,88.639999
2015-01-06,87.290001
2015-01-07,88.300003
2015-01-08,88.709999
2015-01-09,88.790001
2015-01-12,87.610001
2015-01-13,87.129997
2015-01-14,85.010002
2015-01-15,84.870003
2015-01-16,85.040001
2015-01-20,85.550003
2015-01-21,85.550003
2015-01-22,88.57
2015-01-23,88.519997
2015-01-26,88.790001
2015-01-27,87.370003
2015-01-28,85.16999799999999
2015-01-29,86.220001
2015-01-30,85.300003
2015-02-02,87.08000200000001
2015-02-03,87.269997
2015-02-04,89.25
2015-02-05,90.839996
2015-02-06,94.209999
2015-02-09,93.82
2015-02-10,94.620003
2015-02-11,94.809998
2015-02-12,95.309998
2015-02-13,93.91999799999999
2015-02-17,94.199997
2015-02-18,93.760002
2015-02-19,94.18
2015-02-20,94.25
2015-02-23,94.989998
2015-02-24,96.16999799999999
2015-02-25,96.529999
2015-02-26,96.019997
2015-02-27,95.93
2015-03-02,97.120003
2015-03-03,97.099998
2015-03-04,96.489998
2015-03-05,96.82
2015-03-06,95.41999799999999
2015-03-09,96.57
2015-03-10,95.300003
2015-03-11,96.290001
2015-03-12,97.33000200000001
2015-03-13,96.83000200000001
2015-03-16,100.059998
2015-03-17,99.75
2015-03-18,98.989998
2015-03-19,99.66999799999999
2015-03-20,99.75
2015-03-23,98.75
2015-03-24,97.339996
2015-03-25,94.269997
2015-03-26,94.790001
2015-03-27,94.660004
2015-03-30,95.290001
2015-03-31,94.709999
2015-04-01,94.5
2015-04-02,92.910004
2015-04-06,92.099998
2015-04-07,90.58000200000001
2015-04-08,90.360001
2015-04-09,90.849998
2015-04-10,92.269997
2015-04-13,92.029999
2015-04-14,91.199997
2015-04-15,91.150002
2015-04-16,91.519997
2015-04-17,89.910004
2015-04-20,90.790001
2015-04-21,90.239998
2015-04-22,90.66999799999999
2015-04-23,90.309998
2015-04-24,89.889999
2015-04-27,88.860001
2015-04-28,89.510002
2015-04-29,89.199997
2015-04-30,90.910004
2015-05-01,90.779999
2015-05-04,90.82
2015-05-05,90.910004
2015-05-06,90.300003
2015-05-07,92.400002
2015-05-08,94.370003
2015-05-11,95.400002
2015-05-12,95.050003
2015-05-13,95.139999
2015-05-14,96.089996
2015-05-15,94.989998
2015-05-18,94.91999799999999
2015-05-19,95.010002
2015-05-20,93.940002
2015-05-21,93.400002
2015-05-22,93.980003
2015-05-26,93.459999
2015-05-27,93.879997
2015-05-28,94.029999
2015-05-29,94.199997
2015-06-01,94.129997
2015-06-02,94.300003
2015-06-03,94.519997
2015-06-04,94.239998
2015-06-05,95.949997
2015-06-08,95.16999799999999
2015-06-09,96.300003
2015-06-10,98.589996
2015-06-11,98.870003
2015-06-12,96.93
2015-06-15,96.239998
2015-06-16,96.529999
2015-06-17,96.449997
2015-06-18,96.010002
2015-06-19,93.989998
2015-06-22,94.66999799999999
2015-06-23,94.790001
2015-06-24,93.660004
2015-06-25,94.0
2015-06-26,93.83000200000001
2015-06-29,92.309998
2015-06-30,93.059998
2015-07-01,93.709999
2015-07-02,94.269997
2015-07-06,94.58000200000001
2015-07-07,95.239998
2015-07-08,95.010002
2015-07-09,96.970001
2015-07-10,98.510002
2015-07-13,98.089996
2015-07-14,97.220001
2015-07-15,97.809998
2015-07-16,99.16999799999999
2015-07-17,99.730003
2015-07-20,99.839996
2015-07-21,98.699997
2015-07-22,98.940002
2015-07-23,96.620003
2015-07-24,96.660004
2015-07-27,95.550003
2015-07-28,96.160004
2015-07-29,97.010002
2015-07-30,97.010002
2015-07-31,96.040001
2015-08-03,96.970001
2015-08-04,96.690002
2015-08-05,97.889999
2015-08-06,97.089996
2015-08-07,97.239998
2015-08-10,98.0
2015-08-11,97.25
2015-08-12,97.019997
2015-08-13,97.720001
2015-08-14,98.160004
2015-08-17,98.25
2015-08-18,98.290001
2015-08-19,97.230003
2015-08-20,96.059998
2015-08-21,91.639999
2015-08-24,88.739998
2015-08-25,89.099998
2015-08-26,91.739998
2015-08-27,93.769997
2015-08-28,94.620003
2015-08-31,94.440002
2015-09-01,91.120003
2015-09-02,92.559998
2015-09-03,93.809998
2015-09-04,92.43
2015-09-08,94.82
2015-09-09,92.0
2015-09-10,93.470001
2015-09-11,94.480003
2015-09-14,94.440002
2015-09-15,95.239998
2015-09-16,95.370003
2015-09-17,92.32
2015-09-18,90.400002
2015-09-21,91.949997
2015-09-22,90.709999
2015-09-23,91.239998
2015-09-24,90.160004
2015-09-25,92.379997
2015-09-28,90.519997
2015-09-29,90.389999
2015-09-30,92.739998
2015-10-01,93.779999
2015-10-02,90.57
2015-10-05,91.230003
2015-10-06,89.849998
2015-10-07,90.690002
2015-10-08,89.879997
2015-10-09,88.300003
2015-10-12,89.559998
2015-10-13,88.260002
2015-10-14,87.32
2015-10-15,89.190002
2015-10-16,89.900002
2015-10-19,91.400002
2015-10-20,91.540001
2015-10-21,90.339996
2015-10-22,92.459999
2015-10-23,93.949997
2015-10-26,93.900002
2015-10-27,93.889999
2015-10-28,95.940002
2015-10-29,97.41999799999999
2015-10-30,94.470001
2015-11-02,96.43
2015-11-03,96.010002
2015-11-04,95.389999
2015-11-05,95.510002
2015-11-06,96.790001
2015-11-09,97.220001
2015-11-10,97.650002
2015-11-11,97.900002
2015-11-12,96.349998
2015-11-13,95.449997
2015-11-16,95.839996
2015-11-17,95.220001
2015-11-18,96.16999799999999
2015-11-19,97.18
2015-11-20,97.629997
2015-11-23,97.32
2015-11-24,96.160004
2015-11-25,95.93
2015-11-27,96.650002
2015-11-30,97.650002
2015-12-01,97.849998
2015-12-02,98.230003
2015-12-03,95.43
2015-12-04,99.66999799999999
2015-12-07,99.540001
2015-12-08,97.809998
2015-12-09,94.050003
2015-12-10,94.91999799999999
2015-12-11,92.150002
2015-12-14,94.690002
2015-12-15,95.150002
2015-12-16,95.519997
2015-12-17,94.970001
2015-12-18,92.550003
2015-12-21,92.440002
2015-12-22,94.690002
2015-12-23,90.989998
2015-12-24,91.900002
2015-12-28,91.889999
2015-12-29,92.32
2015-12-30,91.519997
2015-12-31,90.599998
2016-01-04,88.66999799999999
2016-01-05,89.370003
2016-01-06,88.93
2016-01-07,87.529999
2016-01-08,86.230003
2016-01-11,86.949997
2016-01-12,87.25
2016-01-13,84.16999799999999
2016-01-14,84.699997
2016-01-15,84.709999
2016-01-19,86.110001
2016-01-20,84.199997
2016-01-21,81.989998
2016-01-22,84.769997
2016-01-25,84.639999
2016-01-26,86.370003
2016-01-27,86.720001
2016-01-28,87.089996
2016-01-29,89.849998
2016-02-01,89.440002
2016-02-02,89.110001
2016-02-03,89.400002
2016-02-04,86.33000200000001
2016-02-05,88.550003
2016-02-08,90.190002
2016-02-09,93.309998
2016-02-10,90.529999
2016-02-11,89.32
2016-02-12,91.150002
2016-02-16,90.709999
2016-02-17,92.150002
2016-02-18,91.300003
2016-02-19,93.32
2016-02-22,91.970001
2016-02-23,91.900002
2016-02-24,92.300003
2016-02-25,93.190002
2016-02-26,93.16999799999999
2016-02-29,91.440002
2016-03-01,92.559998
2016-03-02,93.300003
2016-03-03,94.339996
2016-03-04,94.800003
2016-03-07,93.58000200000001
2016-03-08,93.290001
2016-03-09,93.900002
2016-03-10,93.730003
2016-03-11,94.589996
2016-03-14,96.389999
2016-03-15,96.709999
2016-03-16,96.379997
2016-03-17,96.41999799999999
2016-03-18,95.949997
2016-03-21,95.800003
2016-03-22,95.58000200000001
2016-03-23,96.360001
2016-03-24,95.16999799999999
2016-03-28,95.209999
2016-03-29,95.0
2016-03-30,95.57
2016-03-31,96.050003
2016-04-01,96.949997
2016-04-04,96.739998
2016-04-05,94.529999
2016-04-06,94.379997
2016-04-07,92.220001
2016-04-08,89.089996
2016-04-11,89.699997
2016-04-12,90.050003
2016-04-13,90.269997
2016-04-14,90.970001
2016-04-15,91.440002
2016-04-18,91.480003
2016-04-19,92.620003
2016-04-20,93.099998
2016-04-21,93.050003
2016-04-22,94.199997
2016-04-25,93.699997
2016-04-26,94.120003
2016-04-27,94.459999
2016-04-28,92.33000200000001
2016-04-29,91.910004
2016-05-02,93.620003
2016-05-03,92.83000200000001
2016-05-04,92.32
2016-05-05,92.93
2016-05-06,92.879997
2016-05-09,94.0
2016-05-10,94.739998
2016-05-11,93.68
2016-05-12,95.099998
2016-05-13,94.33000200000001
2016-05-16,95.040001
2016-05-17,94.440002
2016-05-18,96.790001
2016-05-19,95.779999
2016-05-20,96.449997
2016-05-23,96.629997
2016-05-24,97.949997
2016-05-25,97.720001
2016-05-26,97.470001
2016-05-27,98.610001
2016-05-31,97.889999
2016-06-01,98.010002
2016-06-02,97.540001
2016-06-03,96.809998
2016-06-06,96.779999
2016-06-07,96.040001
2016-06-08,95.389999
2016-06-09,95.029999
2016-06-10,95.230003
2016-06-13,95.260002
2016-06-14,94.82
2016-06-15,94.18
2016-06-16,95.160004
2016-06-17,94.089996
2016-06-20,94.029999
2016-06-21,93.489998
2016-06-22,94.050003
2016-06-23,96.160004
2016-06-24,96.91999799999999
2016-06-27,92.970001
2016-06-28,94.220001
2016-06-29,96.089996
2016-06-30,97.400002
2016-07-01,96.33000200000001
2016-07-05,97.879997
2016-07-06,98.120003
2016-07-07,98.150002
2016-07-08,98.900002
2016-07-11,99.360001
2016-07-12,99.760002
2016-07-13,99.690002
2016-07-14,101.290001
2016-07-15,101.83000200000001
2016-07-18,101.5
2016-07-19,102.290001
2016-07-20,101.480003
2016-07-21,101.029999
2016-07-22,101.790001
2016-07-25,101.559998
2016-07-26,101.5
2016-07-27,102.720001
2016-07-28,101.940002
2016-07-29,102.239998
2016-08-01,103.089996
2016-08-02,103.290001
2016-08-03,103.269997
2016-08-04,103.360001
2016-08-05,104.550003
2016-08-08,104.18
2016-08-09,103.769997
2016-08-10,103.739998
2016-08-11,103.32
2016-08-12,103.809998
2016-08-15,104.910004
2016-08-16,103.980003
2016-08-17,105.809998
2016-08-18,106.33000200000001
2016-08-19,105.900002
2016-08-22,105.790001
2016-08-23,106.029999
2016-08-24,105.82
2016-08-25,105.620003
2016-08-26,105.879997
2016-08-29,107.349998
2016-08-30,107.839996
2016-08-31,108.349998
2016-09-01,108.699997
2016-09-02,108.510002
2016-09-06,107.699997
2016-09-07,106.809998
2016-09-08,106.480003
2016-09-09,106.050003
2016-09-12,108.18
2016-09-13,107.779999
2016-09-14,107.550003
2016-09-15,109.279999
2016-09-16,109.650002
2016-09-19,109.760002
2016-09-20,108.940002
2016-09-21,108.910004
2016-09-22,108.41999799999999
2016-09-23,106.489998
2016-09-26,105.269997
2016-09-27,105.709999
2016-09-28,106.32
2016-09-29,104.720001
2016-09-30,104.519997
2016-10-03,104.07
