Date,CHL
2007-05-08,45.799999
2007-05-09,46.810001
2007-05-10,44.939999
2007-05-11,47.5
2007-05-14,47.09
2007-05-15,46.939999
2007-05-16,48.0
2007-05-17,47.880001
2007-05-18,48.200001
2007-05-21,47.900002
2007-05-22,47.150002
2007-05-23,46.900002
2007-05-24,45.869999
2007-05-25,46.27
2007-05-29,45.580002
2007-05-30,46.200001
2007-05-31,46.419998
2007-06-01,46.509997999999996
2007-06-04,46.32
2007-06-05,46.509997999999996
2007-06-06,45.959998999999996
2007-06-07,45.77
2007-06-08,46.849998
2007-06-11,47.299999
2007-06-12,47.080002
2007-06-13,47.950001
2007-06-14,48.48
2007-06-15,49.369999
2007-06-18,50.970001
2007-06-19,51.560001
2007-06-20,51.610001000000004
2007-06-21,53.439999
2007-06-22,53.419998
2007-06-25,53.299999
2007-06-26,53.91
2007-06-27,53.919998
2007-06-28,54.360001000000004
2007-06-29,53.900002
2007-07-02,55.27
2007-07-03,56.150002
2007-07-05,55.48
2007-07-06,56.220001
2007-07-09,56.099998
2007-07-10,54.189999
2007-07-11,55.25
2007-07-12,57.779999
2007-07-13,58.689999
2007-07-16,58.09
2007-07-17,58.490002000000004
2007-07-18,57.299999
2007-07-19,58.419998
2007-07-20,58.810001
2007-07-23,60.23
2007-07-24,58.27
2007-07-25,59.52
2007-07-26,56.68
2007-07-27,56.240002000000004
2007-07-30,58.360001000000004
2007-07-31,57.389998999999996
2007-08-01,55.98
2007-08-02,56.439999
2007-08-03,54.700001
2007-08-06,55.43
2007-08-07,55.139998999999996
2007-08-08,57.119999
2007-08-09,54.860001000000004
2007-08-10,54.18
2007-08-13,54.610001000000004
2007-08-14,53.77
2007-08-15,52.259997999999996
2007-08-16,51.150002
2007-08-17,55.110001000000004
2007-08-20,56.34
2007-08-21,56.700001
2007-08-22,60.790001000000004
2007-08-23,61.349998
2007-08-24,63.919998
2007-08-27,67.029999
2007-08-28,61.73
2007-08-29,65.720001
2007-08-30,64.370003
2007-08-31,67.790001
2007-09-04,68.209999
2007-09-05,66.959999
2007-09-06,66.699997
2007-09-07,63.560001
2007-09-10,65.260002
2007-09-11,66.370003
2007-09-12,66.400002
2007-09-13,68.199997
2007-09-14,70.019997
2007-09-17,68.620003
2007-09-18,71.959999
2007-09-19,72.190002
2007-09-20,71.75
2007-09-21,72.5
2007-09-24,76.230003
2007-09-25,78.059998
2007-09-26,79.5
2007-09-27,83.959999
2007-09-28,82.040001
2007-10-01,84.949997
2007-10-02,86.0
2007-10-03,80.769997
2007-10-04,82.16999799999999
2007-10-05,84.959999
2007-10-08,84.339996
2007-10-09,85.040001
2007-10-10,85.230003
2007-10-11,83.349998
2007-10-12,87.150002
2007-10-15,88.980003
2007-10-16,90.0
2007-10-17,98.769997
2007-10-18,95.019997
2007-10-19,90.550003
2007-10-22,93.900002
2007-10-23,99.0
2007-10-24,97.699997
2007-10-25,98.720001
2007-10-26,101.139999
2007-10-29,103.690002
2007-10-30,100.790001
2007-10-31,103.68
2007-11-01,99.209999
2007-11-02,99.150002
2007-11-05,88.040001
2007-11-06,92.059998
2007-11-07,88.160004
2007-11-08,86.480003
2007-11-09,85.389999
2007-11-12,80.709999
2007-11-13,87.029999
2007-11-14,89.58000200000001
2007-11-15,87.790001
2007-11-16,86.209999
2007-11-19,81.800003
2007-11-20,85.309998
2007-11-21,81.269997
2007-11-23,84.050003
2007-11-26,82.599998
2007-11-27,86.349998
2007-11-28,90.809998
2007-11-29,90.400002
2007-11-30,91.660004
2007-12-03,89.809998
2007-12-04,90.949997
2007-12-05,95.900002
2007-12-06,96.239998
2007-12-07,92.900002
2007-12-10,91.809998
2007-12-11,89.400002
2007-12-12,90.660004
2007-12-13,87.769997
2007-12-14,87.110001
2007-12-17,83.040001
2007-12-18,85.66999799999999
2007-12-19,86.66999799999999
2007-12-20,86.91999799999999
2007-12-21,89.57
2007-12-24,91.300003
2007-12-26,91.449997
2007-12-27,87.019997
2007-12-28,86.75
2007-12-31,86.870003
2008-01-02,84.650002
2008-01-03,85.440002
2008-01-04,83.879997
2008-01-07,85.220001
2008-01-08,84.389999
2008-01-09,88.839996
2008-01-10,88.940002
2008-01-11,85.07
2008-01-14,84.209999
2008-01-15,77.650002
2008-01-16,74.900002
2008-01-17,74.720001
2008-01-18,77.389999
2008-01-22,75.529999
2008-01-23,78.779999
2008-01-24,77.849998
2008-01-25,75.57
2008-01-28,77.110001
2008-01-29,76.209999
2008-01-30,73.91999799999999
2008-01-31,75.519997
2008-02-01,77.540001
2008-02-04,78.610001
2008-02-05,74.199997
2008-02-06,72.389999
2008-02-07,74.139999
2008-02-08,73.599998
2008-02-11,74.32
2008-02-12,75.5
2008-02-13,76.41999799999999
2008-02-14,74.57
2008-02-15,75.970001
2008-02-19,75.209999
2008-02-20,75.559998
2008-02-21,74.029999
2008-02-22,74.800003
2008-02-25,75.68
2008-02-26,76.08000200000001
2008-02-27,78.18
2008-02-28,76.5
2008-02-29,74.620003
2008-03-03,75.059998
2008-03-04,72.43
2008-03-05,74.010002
2008-03-06,71.120003
2008-03-07,69.690002
2008-03-10,69.349998
2008-03-11,74.220001
2008-03-12,71.739998
2008-03-13,70.720001
2008-03-14,67.720001
2008-03-17,67.58000200000001
2008-03-18,71.559998
2008-03-19,67.209999
2008-03-20,69.190002
2008-03-24,71.040001
2008-03-25,73.599998
2008-03-26,72.029999
2008-03-27,74.309998
2008-03-28,74.800003
2008-03-31,75.010002
2008-04-01,79.949997
2008-04-02,79.019997
2008-04-03,81.41999799999999
2008-04-04,81.440002
2008-04-07,82.529999
2008-04-08,80.849998
2008-04-09,80.209999
2008-04-10,82.860001
2008-04-11,81.400002
2008-04-14,80.589996
2008-04-15,81.870003
2008-04-16,84.699997
2008-04-17,83.400002
2008-04-18,86.739998
2008-04-21,85.41999799999999
2008-04-22,84.58000200000001
2008-04-23,89.309998
2008-04-24,88.949997
2008-04-25,87.099998
2008-04-28,86.870003
2008-04-29,86.110001
2008-04-30,86.32
2008-05-01,87.769997
2008-05-02,88.139999
2008-05-05,86.589996
2008-05-06,88.099998
2008-05-07,83.139999
2008-05-08,84.870003
2008-05-09,83.519997
2008-05-12,83.25
2008-05-13,84.849998
2008-05-14,85.029999
2008-05-15,85.970001
2008-05-16,86.230003
2008-05-19,86.18
2008-05-20,82.029999
2008-05-21,82.300003
2008-05-22,83.16999799999999
2008-05-23,78.339996
2008-05-27,74.050003
2008-05-28,73.010002
2008-05-29,74.260002
2008-05-30,73.790001
2008-06-02,74.459999
2008-06-03,72.970001
2008-06-04,72.66999799999999
2008-06-05,74.83000200000001
2008-06-06,71.269997
2008-06-09,71.040001
2008-06-10,69.150002
2008-06-11,67.099998
2008-06-12,68.75
2008-06-13,68.540001
2008-06-16,68.879997
2008-06-17,68.660004
2008-06-18,69.050003
2008-06-19,69.160004
2008-06-20,67.010002
2008-06-23,68.470001
2008-06-24,68.68
2008-06-25,69.129997
2008-06-26,66.040001
2008-06-27,66.379997
2008-06-30,66.949997
2008-07-01,66.379997
2008-07-02,64.33000200000001
2008-07-03,65.910004
2008-07-07,66.900002
2008-07-08,67.339996
2008-07-09,65.809998
2008-07-10,65.540001
2008-07-11,66.029999
2008-07-14,66.010002
2008-07-15,64.860001
2008-07-16,67.959999
2008-07-17,69.07
2008-07-18,68.440002
2008-07-21,68.889999
2008-07-22,69.75
2008-07-23,71.010002
2008-07-24,68.82
2008-07-25,69.0
2008-07-28,66.980003
2008-07-29,67.760002
2008-07-30,69.41999799999999
2008-07-31,66.849998
2008-08-01,67.260002
2008-08-04,66.43
2008-08-05,67.120003
2008-08-06,67.360001
2008-08-07,63.59
2008-08-08,64.550003
2008-08-11,63.540001000000004
2008-08-12,58.779999
2008-08-13,58.900002
2008-08-14,60.82
2008-08-15,59.419998
2008-08-18,59.25
2008-08-19,58.259997999999996
2008-08-20,60.720001
2008-08-21,58.939999
2008-08-22,59.75
2008-08-25,59.5
2008-08-26,59.93
2008-08-27,61.509997999999996
2008-08-28,57.82
2008-08-29,56.720001
2008-09-02,56.34
2008-09-03,54.709998999999996
2008-09-04,52.18
2008-09-05,52.990002000000004
2008-09-08,53.619999
2008-09-09,51.490002000000004
2008-09-10,51.630001
2008-09-11,49.119999
2008-09-12,49.860001000000004
2008-09-15,46.75
2008-09-16,47.619999
2008-09-17,44.110001000000004
2008-09-18,51.68
2008-09-19,54.970001
2008-09-22,52.16
2008-09-23,51.139998999999996
2008-09-24,52.360001000000004
2008-09-25,52.139998999999996
2008-09-26,50.529999
2008-09-29,45.619999
2008-09-30,50.080002
2008-10-01,50.48
2008-10-02,49.040001000000004
2008-10-03,48.380001
2008-10-06,46.450001
2008-10-07,43.25
2008-10-08,43.990002000000004
2008-10-09,42.139998999999996
2008-10-10,43.939999
2008-10-13,52.029999
2008-10-14,48.880001
2008-10-15,42.470001
2008-10-16,46.259997999999996
2008-10-17,44.310001
2008-10-20,45.57
2008-10-21,42.639998999999996
2008-10-22,39.130001
2008-10-23,38.93
2008-10-24,36.5
2008-10-27,34.830002
2008-10-28,40.25
2008-10-29,39.98
2008-10-30,44.040001000000004
2008-10-31,43.889998999999996
2008-11-03,45.549999
2008-11-04,48.09
2008-11-05,43.43
2008-11-06,40.619999
2008-11-07,43.860001000000004
2008-11-10,44.919998
2008-11-11,41.959998999999996
2008-11-12,40.849998
2008-11-13,45.619999
2008-11-14,43.73
2008-11-17,43.459998999999996
2008-11-18,42.869999
2008-11-19,40.220001
2008-11-20,40.09
2008-11-21,44.900002
2008-11-24,44.549999
2008-11-25,42.759997999999996
2008-11-26,46.889998999999996
2008-11-28,45.830002
2008-12-01,43.720001
2008-12-02,46.41
2008-12-03,47.849998
2008-12-04,46.950001
2008-12-05,49.709998999999996
2008-12-08,52.91
2008-12-09,50.849998
2008-12-10,51.919998
2008-12-11,51.830002
2008-12-12,51.650002
2008-12-15,51.700001
2008-12-16,55.220001
2008-12-17,53.889998999999996
2008-12-18,52.66
2008-12-19,52.509997999999996
2008-12-22,49.700001
2008-12-23,48.189999
2008-12-24,48.259997999999996
2008-12-26,48.540001000000004
2008-12-29,49.259997999999996
2008-12-30,50.0
2008-12-31,50.849998
2009-01-02,53.73
2009-01-05,54.23
2009-01-06,53.849998
2009-01-07,50.349998
2009-01-08,49.849998
2009-01-09,48.209998999999996
2009-01-12,46.91
2009-01-13,46.41
2009-01-14,45.41
2009-01-15,45.490002000000004
2009-01-16,45.02
2009-01-20,43.34
2009-01-21,45.790001000000004
2009-01-22,43.759997999999996
2009-01-23,44.98
2009-01-26,45.040001000000004
2009-01-27,45.810001
2009-01-28,47.32
2009-01-29,44.779999
2009-01-30,44.970001
2009-02-02,44.639998999999996
2009-02-03,45.32
2009-02-04,46.330002
2009-02-05,47.48
2009-02-06,50.09
2009-02-09,49.540001000000004
2009-02-10,47.77
2009-02-11,47.459998999999996
2009-02-12,47.130001
2009-02-13,47.869999
2009-02-17,44.619999
2009-02-18,45.48
2009-02-19,44.619999
2009-02-20,43.57
2009-02-23,44.220001
2009-02-24,46.029999
2009-02-25,45.27
2009-02-26,44.18
2009-02-27,43.349998
2009-03-02,41.16
2009-03-03,41.490002000000004
2009-03-04,44.34
2009-03-05,42.529999
2009-03-06,41.790001000000004
2009-03-09,40.75
2009-03-10,42.790001000000004
2009-03-11,42.470001
2009-03-12,43.48
2009-03-13,44.450001
2009-03-16,44.490002000000004
2009-03-17,44.380001
2009-03-18,44.48
2009-03-19,42.869999
2009-03-20,40.75
2009-03-23,43.93
2009-03-24,43.27
2009-03-25,43.349998
2009-03-26,45.310001
2009-03-27,45.040001000000004
2009-03-30,42.889998999999996
2009-03-31,43.52
2009-04-01,43.48
2009-04-02,44.73
2009-04-03,45.110001000000004
2009-04-06,44.830002
2009-04-07,44.220001
2009-04-08,43.889998999999996
2009-04-09,45.02
2009-04-13,45.610001000000004
2009-04-14,44.849998
2009-04-15,47.68
2009-04-16,48.450001
2009-04-17,48.0
2009-04-20,45.84
2009-04-21,45.759997999999996
2009-04-22,44.639998999999996
2009-04-23,44.950001
2009-04-24,45.34
2009-04-27,43.650002
2009-04-28,43.290001000000004
2009-04-29,43.990002000000004
2009-04-30,43.16
2009-05-01,43.82
2009-05-04,47.700001
2009-05-05,47.549999
2009-05-06,48.990002000000004
2009-05-07,47.52
2009-05-08,49.849998
2009-05-11,47.91
2009-05-12,48.599998
2009-05-13,46.73
2009-05-14,47.16
2009-05-15,46.060001
2009-05-18,47.490002000000004
2009-05-19,47.41
2009-05-20,47.07
2009-05-21,46.810001
2009-05-22,46.939999
2009-05-26,46.900002
2009-05-27,47.970001
2009-05-28,48.939999
2009-05-29,49.209998999999996
2009-06-01,52.130001
2009-06-02,50.57
2009-06-03,50.049999
2009-06-04,50.68
2009-06-05,51.16
2009-06-08,51.310001
2009-06-09,51.650002
2009-06-10,52.790001000000004
2009-06-11,54.040001000000004
2009-06-12,52.98
2009-06-15,51.290001000000004
2009-06-16,49.779999
2009-06-17,49.700001
2009-06-18,49.529999
2009-06-19,49.27
2009-06-22,48.27
2009-06-23,48.439999
2009-06-24,49.349998
2009-06-25,50.150002
2009-06-26,50.669998
2009-06-29,51.25
2009-06-30,50.080002
2009-07-01,50.740002000000004
2009-07-02,48.57
2009-07-06,48.599998
2009-07-07,47.799999
2009-07-08,47.41
2009-07-09,47.950001
2009-07-10,47.599998
2009-07-13,47.099998
2009-07-14,47.720001
2009-07-15,48.759997999999996
2009-07-16,49.310001
2009-07-17,49.810001
2009-07-20,50.939999
2009-07-21,49.799999
2009-07-22,49.18
2009-07-23,50.310001
2009-07-24,50.299999
2009-07-27,51.98
2009-07-28,53.349998
2009-07-29,52.540001000000004
2009-07-30,52.650002
2009-07-31,52.470001
2009-08-03,53.490002000000004
2009-08-04,52.650002
2009-08-05,52.290001000000004
2009-08-06,56.310001
2009-08-07,57.400002
2009-08-10,58.540001000000004
2009-08-11,57.560001
2009-08-12,57.32
2009-08-13,57.02
2009-08-14,56.369999
2009-08-17,53.369999
2009-08-18,54.07
2009-08-19,54.029999
2009-08-20,53.259997999999996
2009-08-21,51.869999
2009-08-24,51.029999
2009-08-25,51.200001
2009-08-26,50.759997999999996
2009-08-27,50.900002
2009-08-28,50.279999
2009-08-31,49.220001
2009-09-01,48.209998999999996
2009-09-02,48.200001
2009-09-03,48.630001
2009-09-04,50.220001
2009-09-08,51.07
2009-09-09,50.779999
2009-09-10,50.77
2009-09-11,50.75
2009-09-14,50.360001000000004
2009-09-15,49.73
2009-09-16,50.970001
2009-09-17,50.169998
2009-09-18,50.279999
2009-09-21,50.639998999999996
2009-09-22,52.130001
2009-09-23,51.82
2009-09-24,50.389998999999996
2009-09-25,50.099998
2009-09-28,49.939999
2009-09-29,49.540001000000004
2009-09-30,49.110001000000004
2009-10-01,48.07
2009-10-02,47.75
2009-10-05,48.650002
2009-10-06,49.650002
2009-10-07,50.130001
2009-10-08,50.139998999999996
2009-10-09,50.060001
2009-10-12,49.91
2009-10-13,49.950001
2009-10-14,51.259997999999996
2009-10-15,50.720001
2009-10-16,50.119999
2009-10-19,51.369999
2009-10-20,50.240002000000004
2009-10-21,49.630001
2009-10-22,49.470001
2009-10-23,48.810001
2009-10-26,48.549999
2009-10-27,48.43
2009-10-28,46.900002
2009-10-29,48.189999
2009-10-30,46.73
2009-11-02,47.290001000000004
2009-11-03,47.23
2009-11-04,47.5
2009-11-05,47.98
2009-11-06,47.630001
2009-11-09,47.959998999999996
2009-11-10,47.880001
2009-11-11,48.700001
2009-11-12,48.09
2009-11-13,48.0
2009-11-16,48.310001
2009-11-17,48.490002000000004
2009-11-18,49.110001000000004
2009-11-19,49.549999
2009-11-20,49.470001
2009-11-23,49.700001
2009-11-24,48.93
2009-11-25,48.779999
2009-11-27,47.669998
2009-11-30,46.869999
2009-12-01,47.470001
2009-12-02,47.68
2009-12-03,47.400002
2009-12-04,47.880001
2009-12-07,47.220001
2009-12-08,46.490002000000004
2009-12-09,46.509997999999996
2009-12-10,46.400002
2009-12-11,45.900002
2009-12-14,46.0
2009-12-15,46.119999
2009-12-16,46.419998
2009-12-17,45.549999
2009-12-18,45.950001
2009-12-21,45.700001
2009-12-22,45.310001
2009-12-23,45.049999
2009-12-24,44.919998
2009-12-28,45.240002000000004
2009-12-29,45.119999
2009-12-30,45.84
2009-12-31,46.43
2010-01-04,47.099998
2010-01-05,47.189999
2010-01-06,47.419998
2010-01-07,47.360001000000004
2010-01-08,48.009997999999996
2010-01-11,48.639998999999996
2010-01-12,49.009997999999996
2010-01-13,49.900002
2010-01-14,50.540001000000004
2010-01-15,50.0
2010-01-19,50.490002000000004
2010-01-20,49.049999
2010-01-21,47.84
2010-01-22,46.869999
2010-01-25,47.869999
2010-01-26,47.740002000000004
2010-01-27,47.57
2010-01-28,47.27
2010-01-29,46.950001
2010-02-01,48.419998
2010-02-02,49.23
2010-02-03,48.91
2010-02-04,46.970001
2010-02-05,47.380001
2010-02-08,47.959998999999996
2010-02-09,48.950001
2010-02-10,48.200001
2010-02-11,49.18
2010-02-12,48.59
2010-02-16,49.009997999999996
2010-02-17,49.360001000000004
2010-02-18,49.650002
2010-02-19,48.790001000000004
2010-02-22,49.09
2010-02-23,48.650002
2010-02-24,49.450001
2010-02-25,49.169998
2010-02-26,49.43
2010-03-01,49.549999
2010-03-02,49.139998999999996
2010-03-03,47.779999
2010-03-04,47.290001000000004
2010-03-05,47.400002
2010-03-08,48.259997999999996
2010-03-09,47.900002
2010-03-10,48.080002
2010-03-11,48.889998999999996
2010-03-12,48.509997999999996
2010-03-15,48.549999
2010-03-16,48.779999
2010-03-17,48.48
2010-03-18,49.450001
2010-03-19,48.959998999999996
2010-03-22,48.810001
2010-03-23,48.93
2010-03-24,48.189999
2010-03-25,47.790001000000004
2010-03-26,48.040001000000004
2010-03-29,48.560001
2010-03-30,48.77
2010-03-31,48.119999
2010-04-01,48.57
2010-04-05,49.189999
2010-04-06,49.25
2010-04-07,48.889998999999996
2010-04-08,50.5
2010-04-09,51.259997999999996
2010-04-12,50.700001
2010-04-13,50.990002000000004
2010-04-14,51.779999
2010-04-15,52.07
2010-04-16,50.299999
2010-04-19,50.209998999999996
2010-04-20,50.689999
2010-04-21,50.639998999999996
2010-04-22,50.650002
2010-04-23,50.93
2010-04-26,50.779999
2010-04-27,49.619999
2010-04-28,49.849998
2010-04-29,49.290001000000004
2010-04-30,48.900002
2010-05-03,49.380001
2010-05-04,47.450001
2010-05-05,47.360001000000004
2010-05-06,46.779999
2010-05-07,47.220001
2010-05-10,49.040001000000004
2010-05-11,48.639998999999996
2010-05-12,48.689999
2010-05-13,48.220001
2010-05-14,47.27
2010-05-17,47.799999
2010-05-18,47.57
2010-05-19,47.529999
2010-05-20,46.48
2010-05-21,46.830002
2010-05-24,46.959998999999996
2010-05-25,46.950001
2010-05-26,46.27
2010-05-27,47.389998999999996
2010-05-28,46.57
2010-06-01,46.610001000000004
2010-06-02,47.610001000000004
2010-06-03,47.630001
2010-06-04,46.419998
2010-06-07,47.110001000000004
2010-06-08,48.34
2010-06-09,48.950001
2010-06-10,49.919998
2010-06-11,50.009997999999996
2010-06-14,49.43
2010-06-15,50.080002
2010-06-16,50.09
2010-06-17,49.939999
2010-06-18,49.869999
2010-06-21,50.599998
2010-06-22,50.259997999999996
2010-06-23,51.18
2010-06-24,50.450001
2010-06-25,50.669998
2010-06-28,50.599998
2010-06-29,49.27
2010-06-30,49.41
2010-07-01,49.66
2010-07-02,49.98
2010-07-06,50.189999
2010-07-07,50.299999
2010-07-08,50.490002000000004
2010-07-09,50.939999
2010-07-12,50.93
2010-07-13,51.34
2010-07-14,50.950001
2010-07-15,50.360001000000004
2010-07-16,49.209998999999996
2010-07-19,49.610001000000004
2010-07-20,50.200001
2010-07-21,50.139998999999996
2010-07-22,50.950001
2010-07-23,50.939999
2010-07-26,50.669998
2010-07-27,50.75
2010-07-28,50.669998
2010-07-29,50.509997999999996
2010-07-30,50.939999
2010-08-02,51.52
2010-08-03,51.349998
2010-08-04,52.650002
2010-08-05,52.779999
2010-08-06,53.200001
2010-08-09,53.459998999999996
2010-08-10,52.84
2010-08-11,52.110001000000004
2010-08-12,53.529999
2010-08-13,52.689999
2010-08-16,54.080002
2010-08-17,54.400002
2010-08-18,54.400002
2010-08-19,52.610001000000004
2010-08-20,53.18
2010-08-23,52.689999
2010-08-24,51.619999
2010-08-25,51.52
2010-08-26,51.720001
2010-08-27,52.779999
2010-08-30,51.630001
2010-08-31,51.32
2010-09-01,51.73
2010-09-02,51.68
2010-09-03,52.330002
2010-09-07,50.25
2010-09-08,49.650002
2010-09-09,49.880001
2010-09-10,48.57
2010-09-13,50.09
2010-09-14,50.27
2010-09-15,49.900002
2010-09-16,50.169998
2010-09-17,50.43
2010-09-20,51.34
2010-09-21,51.490002000000004
2010-09-22,51.439999
2010-09-23,51.279999
2010-09-24,52.029999
2010-09-27,51.619999
2010-09-28,51.400002
2010-09-29,51.259997999999996
2010-09-30,51.130001
2010-10-01,51.540001000000004
2010-10-04,51.75
2010-10-05,52.990002000000004
2010-10-06,53.099998
2010-10-07,53.169998
2010-10-08,53.099998
2010-10-11,53.18
2010-10-12,52.700001
2010-10-13,53.279999
2010-10-14,53.459998999999996
2010-10-15,53.669998
2010-10-18,53.709998999999996
2010-10-19,53.349998
2010-10-20,53.27
2010-10-21,52.450001
2010-10-22,52.07
2010-10-25,52.029999
2010-10-26,51.959998999999996
2010-10-27,51.259997999999996
2010-10-28,50.91
2010-10-29,51.369999
2010-11-01,51.330002
2010-11-02,51.290001000000004
2010-11-03,51.400002
2010-11-04,53.02
2010-11-05,53.040001000000004
2010-11-08,53.130001
2010-11-09,52.470001
2010-11-10,52.720001
2010-11-11,51.939999
2010-11-12,51.279999
2010-11-15,51.299999
2010-11-16,50.380001
2010-11-17,50.209998999999996
2010-11-18,50.389998999999996
2010-11-19,50.419998
2010-11-22,50.610001000000004
2010-11-23,49.939999
2010-11-24,50.509997999999996
2010-11-26,50.369999
2010-11-29,50.25
2010-11-30,49.849998
2010-12-01,50.490002000000004
2010-12-02,50.630001
2010-12-03,50.400002
2010-12-06,50.330002
2010-12-07,50.68
2010-12-08,50.18
2010-12-09,50.049999
2010-12-10,50.07
2010-12-13,50.080002
2010-12-14,49.82
2010-12-15,49.259997999999996
2010-12-16,49.119999
2010-12-17,49.200001
2010-12-20,49.360001000000004
2010-12-21,50.049999
2010-12-22,49.779999
2010-12-23,49.48
2010-12-27,49.34
2010-12-28,49.060001
2010-12-29,49.470001
2010-12-30,49.400002
2010-12-31,49.619999
2011-01-03,49.970001
2011-01-04,50.060001
2011-01-05,50.09
2011-01-06,49.66
2011-01-07,49.400002
2011-01-10,49.299999
2011-01-11,50.0
2011-01-12,50.439999
2011-01-13,50.25
2011-01-14,50.080002
2011-01-18,49.669998
2011-01-19,50.279999
2011-01-20,49.93
2011-01-21,49.790001000000004
2011-01-24,49.860001000000004
2011-01-25,49.380001
2011-01-26,49.299999
2011-01-27,49.439999
2011-01-28,49.209998999999996
2011-01-31,49.139998999999996
2011-02-01,49.639998999999996
2011-02-02,49.259997999999996
2011-02-03,49.450001
2011-02-04,49.509997999999996
2011-02-07,49.220001
2011-02-08,49.360001000000004
2011-02-09,48.139998999999996
2011-02-10,47.830002
2011-02-11,47.48
2011-02-14,47.669998
2011-02-15,47.48
2011-02-16,47.689999
2011-02-17,47.490002000000004
2011-02-18,47.66
2011-02-22,46.400002
2011-02-23,46.380001
2011-02-24,46.57
2011-02-25,46.970001
2011-02-28,47.27
2011-03-01,47.310001
2011-03-02,47.419998
2011-03-03,47.77
2011-03-04,47.959998999999996
2011-03-07,47.599998
2011-03-08,48.43
2011-03-09,48.540001000000004
2011-03-10,47.77
2011-03-11,47.93
2011-03-14,47.849998
2011-03-15,46.950001
2011-03-16,44.98
2011-03-17,44.830002
2011-03-18,45.02
2011-03-21,45.439999
2011-03-22,45.43
2011-03-23,45.360001000000004
2011-03-24,45.41
2011-03-25,45.41
2011-03-28,45.299999
2011-03-29,45.849998
2011-03-30,46.32
2011-03-31,46.25
2011-04-01,46.93
2011-04-04,47.549999
2011-04-05,47.490002000000004
2011-04-06,47.650002
2011-04-07,47.470001
2011-04-08,47.150002
2011-04-11,46.84
2011-04-12,46.59
2011-04-13,47.040001000000004
2011-04-14,46.950001
2011-04-15,46.880001
2011-04-18,46.27
2011-04-19,46.68
2011-04-20,46.52
2011-04-21,46.759997999999996
2011-04-25,46.470001
2011-04-26,46.560001
2011-04-27,46.209998999999996
2011-04-28,45.98
2011-04-29,46.09
2011-05-02,46.279999
2011-05-03,45.93
2011-05-04,45.720001
2011-05-05,45.66
2011-05-06,45.970001
2011-05-09,45.849998
2011-05-10,46.349998
2011-05-11,45.110001000000004
2011-05-12,45.540001000000004
2011-05-13,45.220001
2011-05-16,44.849998
2011-05-17,44.619999
2011-05-18,44.75
2011-05-19,44.700001
2011-05-20,44.619999
2011-05-23,43.77
2011-05-24,44.48
2011-05-25,44.889998999999996
2011-05-26,44.919998
2011-05-27,45.169998
2011-05-31,45.77
2011-06-01,45.290001000000004
2011-06-02,45.59
2011-06-03,45.169998
2011-06-06,44.810001
2011-06-07,44.900002
2011-06-08,44.77
2011-06-09,45.099998
2011-06-10,44.529999
2011-06-13,44.939999
2011-06-14,44.939999
2011-06-15,44.900002
2011-06-16,44.689999
2011-06-17,44.549999
2011-06-20,44.669998
2011-06-21,45.07
2011-06-22,44.75
2011-06-23,46.34
2011-06-24,47.029999
2011-06-27,46.369999
2011-06-28,46.439999
2011-06-29,46.369999
2011-06-30,46.779999
2011-07-01,46.970001
2011-07-05,46.759997999999996
2011-07-06,46.73
2011-07-07,46.880001
2011-07-08,47.080002
2011-07-11,46.41
2011-07-12,46.150002
2011-07-13,46.709998999999996
2011-07-14,46.150002
2011-07-15,46.119999
2011-07-18,45.759997999999996
2011-07-19,46.610001000000004
2011-07-20,48.080002
2011-07-21,49.029999
2011-07-22,49.360001000000004
2011-07-25,49.200001
2011-07-26,49.779999
2011-07-27,49.349998
2011-07-28,49.689999
2011-07-29,49.830002
2011-08-01,49.84
2011-08-02,48.740002000000004
2011-08-03,48.759997999999996
2011-08-04,48.169998
2011-08-05,47.25
2011-08-08,44.82
2011-08-09,46.25
2011-08-10,45.34
2011-08-11,48.0
2011-08-12,48.16
2011-08-15,48.459998999999996
2011-08-16,48.470001
2011-08-17,48.540001000000004
2011-08-18,47.799999
2011-08-19,48.919998
2011-08-22,50.009997999999996
2011-08-23,51.07
2011-08-24,50.560001
2011-08-25,50.599998
2011-08-26,50.349998
2011-08-29,50.630001
2011-08-30,50.700001
2011-08-31,51.169998
2011-09-01,51.41
2011-09-02,50.360001000000004
2011-09-06,50.709998999999996
2011-09-07,51.16
2011-09-08,51.32
2011-09-09,50.200001
2011-09-12,50.209998999999996
2011-09-13,50.240002000000004
2011-09-14,51.619999
2011-09-15,51.700001
2011-09-16,51.27
2011-09-19,51.220001
2011-09-20,51.48
2011-09-21,50.0
2011-09-22,48.599998
2011-09-23,49.09
2011-09-26,49.200001
2011-09-27,49.970001
2011-09-28,48.540001000000004
2011-09-29,48.830002
2011-09-30,48.709998999999996
2011-10-03,47.68
2011-10-04,48.290001000000004
2011-10-05,49.240002000000004
2011-10-06,49.389998999999996
2011-10-07,46.700001
2011-10-10,47.990002000000004
2011-10-11,47.41
2011-10-12,47.900002
2011-10-13,47.599998
2011-10-14,48.880001
2011-10-17,48.029999
2011-10-18,48.830002
2011-10-19,48.77
2011-10-20,48.16
2011-10-21,48.759997999999996
2011-10-24,49.799999
2011-10-25,48.860001000000004
2011-10-26,49.099998
2011-10-27,49.5
2011-10-28,47.84
2011-10-31,47.560001
2011-11-01,47.869999
2011-11-02,49.099998
