Date,WMS
2019-04-03,26.129998999999998
2019-04-04,26.620001000000002
2019-04-05,27.27
2019-04-08,27.41
2019-04-09,27.049999
2019-04-10,27.42
2019-04-11,27.540001
2019-04-12,27.639999
2019-04-15,27.780001000000002
2019-04-16,28.049999
2019-04-17,27.709999
2019-04-18,27.469998999999998
2019-04-22,27.110001
2019-04-23,27.16
2019-04-24,27.34
2019-04-25,27.610001
2019-04-26,27.9
2019-04-29,28.049999
2019-04-30,28.049999
2019-05-01,27.940001000000002
2019-05-02,27.959999
2019-05-03,28.82
2019-05-06,28.389999
2019-05-07,27.77
2019-05-08,27.75
2019-05-09,27.690001000000002
2019-05-10,27.82
2019-05-13,27.030001000000002
2019-05-14,27.559998999999998
2019-05-15,27.620001000000002
2019-05-16,27.889999
2019-05-17,27.02
2019-05-20,27.110001
2019-05-21,27.67
2019-05-22,27.440001000000002
2019-05-23,29.9
2019-05-24,29.959999
2019-05-28,29.219998999999998
2019-05-29,29.1
2019-05-30,29.35
2019-05-31,28.68
2019-06-03,29.780001000000002
2019-06-04,30.200001
2019-06-05,29.950001
2019-06-06,30.16
2019-06-07,30.35
2019-06-10,31.299999
2019-06-11,30.99
2019-06-12,31.0
2019-06-13,31.07
2019-06-14,31.379998999999998
2019-06-17,31.059998999999998
2019-06-18,31.360001
2019-06-19,31.309998999999998
2019-06-20,31.82
2019-06-21,31.200001
2019-06-24,31.76
2019-06-25,31.93
2019-06-26,31.99
2019-06-27,32.27
2019-06-28,32.790001000000004
2019-07-01,32.529999
2019-07-02,32.75
2019-07-03,33.32
2019-07-05,33.0
2019-07-08,32.639998999999996
2019-07-09,32.470001
2019-07-10,32.439999
2019-07-11,32.310001
2019-07-12,32.779999
2019-07-15,32.540001000000004
2019-07-16,32.990002000000004
2019-07-17,32.580002
2019-07-18,32.330002
2019-07-19,32.32
2019-07-22,32.119999
2019-07-23,32.560001
2019-07-24,33.43
2019-07-25,33.509997999999996
2019-07-26,33.529999
2019-07-29,32.919998
2019-07-30,33.25
2019-07-31,32.93
2019-08-01,33.75
2019-08-02,33.52
2019-08-05,33.310001
2019-08-06,33.5
2019-08-07,33.439999
2019-08-08,33.830002
2019-08-09,33.360001000000004
2019-08-12,33.200001
2019-08-13,32.939999
2019-08-14,32.169998
2019-08-15,31.969998999999998
2019-08-16,32.150002
2019-08-19,32.310001
2019-08-20,32.459998999999996
2019-08-21,32.490002000000004
2019-08-22,32.200001
2019-08-23,31.219998999999998
2019-08-26,31.280001000000002
2019-08-27,31.290001
2019-08-28,31.27
2019-08-29,31.82
2019-08-30,31.389999
2019-09-03,31.209999
2019-09-04,29.6
2019-09-05,30.25
2019-09-06,32.080002
2019-09-09,32.419998
2019-09-10,31.309998999999998
2019-09-11,31.790001
2019-09-12,31.51
2019-09-13,32.200001
2019-09-16,33.240002000000004
2019-09-17,33.279999
2019-09-18,33.360001000000004
2019-09-19,33.119999
2019-09-20,32.759997999999996
2019-09-23,32.310001
2019-09-24,31.950001
2019-09-25,32.52
2019-09-26,32.330002
2019-09-27,32.360001000000004
2019-09-30,32.27
2019-10-01,32.0
2019-10-02,31.57
2019-10-03,31.5
2019-10-04,33.720001
2019-10-07,33.630001
2019-10-08,33.5
2019-10-09,34.220001
2019-10-10,34.43
2019-10-11,35.09
2019-10-14,34.93
2019-10-15,35.57
2019-10-16,36.25
2019-10-17,36.529999
2019-10-18,36.330002
2019-10-21,36.16
2019-10-22,36.169998
2019-10-23,36.139998999999996
2019-10-24,35.959998999999996
2019-10-25,36.139998999999996
2019-10-28,36.790001000000004
2019-10-29,36.91
2019-10-30,37.060001
2019-10-31,37.02
2019-11-01,37.459998999999996
2019-11-04,37.459998999999996
2019-11-05,37.650002
2019-11-06,37.959998999999996
2019-11-07,38.0
2019-11-08,37.959998999999996
2019-11-11,37.950001
2019-11-12,38.5
2019-11-13,37.119999
2019-11-14,37.400002
2019-11-15,36.790001000000004
2019-11-18,36.779999
2019-11-19,36.439999
2019-11-20,36.68
2019-11-21,36.650002
2019-11-22,36.849998
2019-11-25,37.279999
2019-11-26,37.799999
2019-11-27,38.130001
2019-11-29,38.16
2019-12-02,37.779999
2019-12-03,38.619999
2019-12-04,38.549999
2019-12-05,38.380001
2019-12-06,38.57
2019-12-09,37.990002000000004
2019-12-10,37.439999
2019-12-11,37.599998
2019-12-12,37.5
2019-12-13,37.700001
2019-12-16,38.189999
2019-12-17,38.450001
2019-12-18,39.939999
2019-12-19,39.73
2019-12-20,39.77
2019-12-23,39.25
2019-12-24,39.400002
2019-12-26,39.599998
2019-12-27,39.330002
2019-12-30,39.049999
2019-12-31,38.84
2020-01-02,39.299999
2020-01-03,39.369999
2020-01-06,39.599998
2020-01-07,39.150002
2020-01-08,40.110001000000004
2020-01-09,40.25
2020-01-10,40.060001
2020-01-13,40.639998999999996
2020-01-14,40.790001000000004
2020-01-15,40.959998999999996
2020-01-16,41.259997999999996
2020-01-17,41.779999
2020-01-21,42.310001
2020-01-22,42.470001
2020-01-23,42.869999
2020-01-24,42.310001
2020-01-27,42.549999
2020-01-28,42.41
2020-01-29,42.580002
2020-01-30,42.779999
2020-01-31,41.57
2020-02-03,41.849998
2020-02-04,42.119999
2020-02-05,42.919998
2020-02-06,46.439999
2020-02-07,45.77
2020-02-10,46.07
2020-02-11,46.200001
2020-02-12,47.07
2020-02-13,48.16
2020-02-14,48.709998999999996
2020-02-18,49.75
2020-02-19,50.919998
2020-02-20,50.75
2020-02-21,49.900002
2020-02-24,48.240002000000004
2020-02-25,45.57
2020-02-26,45.52
2020-02-27,43.240002000000004
2020-02-28,41.860001000000004
2020-03-02,43.689999
2020-03-03,43.919998
2020-03-04,46.720001
2020-03-05,44.630001
2020-03-06,44.720001
2020-03-09,43.610001000000004
2020-03-10,44.220001
2020-03-11,40.98
2020-03-12,34.07
2020-03-13,36.830002
2020-03-16,30.049999
2020-03-17,30.34
2020-03-18,25.26
2020-03-19,28.040001
2020-03-20,25.860001
2020-03-23,23.59
2020-03-24,26.0
2020-03-25,28.120001000000002
2020-03-26,30.799999
2020-03-27,27.639999
2020-03-30,28.41
2020-03-31,29.440001000000002
2020-04-01,27.57
2020-04-02,26.790001
2020-04-03,26.299999
2020-04-06,29.709999
2020-04-07,30.76
2020-04-08,31.860001
2020-04-09,35.950001
2020-04-13,32.700001
2020-04-14,35.0
2020-04-15,32.889998999999996
2020-04-16,32.380001
2020-04-17,35.98
2020-04-20,35.5
2020-04-21,33.900002
2020-04-22,34.189999
2020-04-23,35.099998
2020-04-24,36.09
2020-04-27,38.290001000000004
2020-04-28,38.790001000000004
2020-04-29,42.150002
2020-04-30,40.540001000000004
2020-05-01,39.099998
2020-05-04,39.43
2020-05-05,40.25
2020-05-06,39.860001000000004
2020-05-07,40.349998
2020-05-08,40.93
