Date,RHHVF
2013-11-07,271.649994
2013-11-08,273.070007
2013-11-11,274.75
2013-11-12,275.600006
2013-11-13,274.519989
2013-11-14,276.799988
2013-11-15,278.600006
2013-11-18,279.920013
2013-11-19,278.369995
2013-11-20,275.200012
2013-11-21,278.25
2013-11-22,280.049988
2013-11-25,277.600006
2013-11-26,277.649994
2013-11-27,277.459991
2013-11-29,279.799988
2013-12-02,279.820007
2013-12-03,274.309998
2013-12-04,268.5
2013-12-05,273.959991
2013-12-06,276.359985
2013-12-09,273.5
2013-12-10,268.549988
2013-12-11,270.450012
2013-12-12,265.25
2013-12-13,263.170013
2013-12-16,264.940002
2013-12-17,265.200012
2013-12-18,267.5
2013-12-19,270.359985
2013-12-20,272.950012
2013-12-23,273.899994
2013-12-24,274.959991
2013-12-26,274.0
2013-12-27,280.799988
2013-12-30,281.399994
2013-12-31,281.649994
2014-01-02,272.950012
2014-01-03,278.850006
2014-01-06,279.049988
2014-01-07,280.140015
2014-01-08,280.200012
2014-01-09,285.0
2014-01-10,285.75
2014-01-13,283.660004
2014-01-14,282.549988
2014-01-15,278.350006
2014-01-16,278.700012
2014-01-17,275.100006
2014-01-21,272.519989
2014-01-22,274.25
2014-01-23,277.049988
2014-01-24,271.549988
2014-01-27,268.480011
2014-01-28,269.0
2014-01-29,268.25
2014-01-30,275.320007
2014-01-31,275.809998
2014-02-03,273.649994
2014-02-04,273.399994
2014-02-05,272.570007
2014-02-06,277.589996
2014-02-07,283.390015
2014-02-10,284.200012
2014-02-11,286.850006
2014-02-12,284.22000099999997
2014-02-13,290.359985
2014-02-14,294.850006
2014-02-18,299.019989
2014-02-19,297.049988
2014-02-20,298.170013
2014-02-21,300.799988
2014-02-24,304.839996
2014-02-25,306.390015
2014-02-26,305.200012
2014-02-27,306.119995
2014-02-28,306.480011
2014-03-03,293.049988
2014-03-04,298.920013
2014-03-05,298.600006
2014-03-06,299.600006
2014-03-07,296.0
2014-03-10,298.299988
2014-03-11,296.01001
2014-03-12,295.920013
2014-03-13,289.190002
2014-03-14,289.799988
2014-03-17,293.399994
2014-03-18,297.920013
2014-03-19,294.130005
2014-03-20,297.049988
2014-03-21,298.950012
2014-03-24,295.380005
2014-03-25,299.5
2014-03-26,297.920013
2014-03-27,295.899994
2014-03-28,299.950012
2014-03-31,300.850006
2014-04-01,298.649994
2014-04-02,297.700012
2014-04-03,296.549988
2014-04-04,293.589996
2014-04-07,289.940002
2014-04-08,291.299988
2014-04-09,291.809998
2014-04-10,289.309998
2014-04-11,284.640015
2014-04-14,290.25
2014-04-15,286.5
2014-04-16,289.049988
2014-04-17,288.5
2014-04-21,290.630005
2014-04-22,290.200012
2014-04-23,291.27999900000003
2014-04-24,288.75
2014-04-25,288.850006
2014-04-28,288.75
2014-04-29,288.48999
2014-04-30,293.450012
2014-05-01,292.920013
2014-05-02,289.950012
2014-05-05,288.450012
2014-05-06,288.72000099999997
2014-05-07,288.369995
2014-05-08,286.980011
2014-05-09,289.709991
2014-05-12,288.980011
2014-05-13,289.200012
2014-05-14,294.700012
2014-05-15,298.709991
2014-05-16,300.25
2014-05-19,302.799988
2014-05-20,297.609985
2014-05-21,298.329987
2014-05-22,300.600006
2014-05-23,300.700012
2014-05-27,297.040009
2014-05-28,295.049988
2014-05-29,295.910004
2014-05-30,295.52999900000003
2014-06-02,299.350006
2014-06-03,298.209991
2014-06-04,299.559998
2014-06-05,301.640015
2014-06-06,299.549988
2014-06-09,300.75
2014-06-10,302.640015
2014-06-11,300.100006
2014-06-12,298.899994
2014-06-13,295.0
2014-06-16,296.839996
2014-06-17,296.790009
2014-06-18,296.25
2014-06-19,296.820007
2014-06-20,299.23999
2014-06-23,295.5
2014-06-24,294.700012
2014-06-25,293.549988
2014-06-26,291.700012
2014-06-27,296.0
2014-06-30,297.950012
2014-07-01,297.799988
2014-07-02,295.899994
2014-07-03,300.549988
2014-07-07,298.980011
2014-07-08,299.97000099999997
2014-07-09,298.350006
2014-07-10,294.77999900000003
2014-07-11,293.570007
2014-07-14,298.899994
2014-07-15,300.0
2014-07-16,295.899994
2014-07-17,292.690002
2014-07-18,293.140015
2014-07-21,292.75
2014-07-22,294.22000099999997
2014-07-23,293.549988
2014-07-24,296.899994
2014-07-25,294.899994
2014-07-28,293.0
2014-07-29,291.950012
2014-07-30,292.649994
2014-07-31,290.899994
2014-08-01,290.0
2014-08-04,288.149994
2014-08-05,287.910004
2014-08-06,287.339996
2014-08-07,283.390015
2014-08-08,286.950012
2014-08-11,286.049988
2014-08-12,284.440002
2014-08-13,286.399994
2014-08-14,289.440002
2014-08-15,289.160004
2014-08-18,290.23999
2014-08-19,290.23999
2014-08-20,291.299988
2014-08-21,291.850006
2014-08-22,291.299988
2014-08-25,292.440002
2014-08-26,293.0
2014-08-27,292.899994
2014-08-28,292.25
2014-08-29,292.140015
2014-09-02,291.5
2014-09-03,294.100006
2014-09-04,289.399994
2014-09-05,290.25
2014-09-08,288.480011
2014-09-09,290.450012
2014-09-10,290.73999
2014-09-11,294.149994
2014-09-12,292.899994
2014-09-15,294.540009
2014-09-16,297.549988
2014-09-17,299.25
2014-09-18,303.299988
2014-09-19,301.350006
2014-09-22,300.0
2014-09-23,301.0
2014-09-24,300.299988
2014-09-25,298.390015
2014-09-26,295.25
2014-09-29,295.73999
2014-09-30,295.450012
2014-10-01,294.399994
2014-10-02,292.140015
2014-10-03,287.450012
2014-10-06,290.390015
2014-10-07,282.049988
2014-10-08,283.75
2014-10-09,279.25
2014-10-10,275.200012
2014-10-13,275.660004
2014-10-14,276.019989
2014-10-15,271.5
2014-10-16,277.77999900000003
2014-10-17,283.950012
2014-10-20,287.98999
2014-10-21,291.0
2014-10-22,289.75
2014-10-23,293.5
2014-10-24,290.97000099999997
2014-10-27,292.0
2014-10-28,294.0
2014-10-29,293.079987
2014-10-30,298.200012
2014-10-31,294.0
2014-11-03,290.880005
2014-11-04,294.359985
2014-11-05,296.709991
2014-11-06,296.350006
2014-11-07,290.450012
2014-11-10,292.649994
2014-11-11,296.049988
2014-11-12,293.399994
2014-11-13,295.350006
2014-11-14,295.709991
2014-11-17,294.839996
2014-11-18,298.399994
2014-11-19,300.149994
2014-11-20,301.350006
2014-11-21,297.940002
2014-11-24,298.839996
2014-11-25,297.950012
2014-11-26,298.950012
2014-11-28,297.880005
2014-12-01,302.450012
2014-12-02,300.450012
2014-12-03,299.25
2014-12-04,302.200012
2014-12-05,301.549988
2014-12-08,300.0
2014-12-09,299.549988
2014-12-10,297.0
2014-12-11,302.630005
2014-12-12,296.299988
2014-12-15,290.200012
2014-12-16,290.690002
2014-12-17,290.0
2014-12-18,296.890015
2014-12-19,276.380005
2014-12-22,278.0
2014-12-23,272.799988
2014-12-24,273.149994
2014-12-26,273.149994
2014-12-29,273.299988
2014-12-30,272.820007
2014-12-31,270.950012
2015-01-02,273.299988
2015-01-05,272.25
2015-01-06,272.390015
2015-01-07,269.0
2015-01-08,272.0
2015-01-09,276.0
2015-01-12,278.350006
2015-01-13,276.0
2015-01-14,279.850006
2015-01-15,285.799988
2015-01-16,287.339996
2015-01-20,290.649994
2015-01-21,288.769989
2015-01-22,278.0
2015-01-23,285.459991
2015-01-26,285.730011
2015-01-27,286.47000099999997
2015-01-28,277.209991
2015-01-29,275.019989
2015-01-30,270.299988
2015-02-02,269.290009
2015-02-03,268.899994
2015-02-04,272.709991
2015-02-05,271.959991
2015-02-06,272.209991
2015-02-09,264.339996
2015-02-10,265.0
2015-02-11,262.0
2015-02-12,261.640015
2015-02-13,260.48999
2015-02-17,268.0
2015-02-18,266.880005
2015-02-19,270.549988
2015-02-20,274.899994
2015-02-23,273.390015
2015-02-24,270.0
2015-02-25,271.390015
2015-02-26,271.0
2015-02-27,271.040009
2015-03-02,268.25
2015-03-03,272.26001
2015-03-04,272.519989
2015-03-05,263.350006
2015-03-06,262.440002
2015-03-09,260.25
2015-03-10,261.079987
2015-03-11,257.200012
2015-03-12,262.47000099999997
2015-03-13,263.950012
2015-03-16,264.850006
2015-03-17,265.290009
2015-03-18,270.679993
2015-03-19,274.0
2015-03-20,280.01001
2015-03-23,282.26001
2015-03-24,282.859985
2015-03-25,280.0
2015-03-26,275.25
2015-03-27,272.98999
2015-03-30,275.549988
2015-03-31,274.799988
2015-04-01,276.0
2015-04-02,278.899994
2015-04-06,277.459991
2015-04-07,281.899994
2015-04-08,282.880005
2015-04-09,283.480011
2015-04-10,284.700012
2015-04-13,282.929993
2015-04-14,283.98999
2015-04-15,287.070007
2015-04-16,287.0
2015-04-17,284.480011
2015-04-20,287.22000099999997
2015-04-21,289.140015
2015-04-22,289.049988
2015-04-23,290.0
2015-04-24,289.269989
2015-04-27,290.410004
2015-04-28,288.079987
2015-04-29,284.399994
2015-04-30,285.410004
2015-05-01,288.980011
2015-05-04,285.98999
2015-05-05,287.809998
2015-05-06,286.76001
2015-05-07,282.75
2015-05-08,285.899994
2015-05-11,287.950012
2015-05-12,287.329987
2015-05-13,293.97000099999997
2015-05-14,305.339996
2015-05-15,300.309998
2015-05-18,298.649994
2015-05-19,295.950012
2015-05-20,295.950012
2015-05-21,297.51001
2015-05-22,295.309998
2015-05-26,292.140015
2015-05-27,296.0
2015-05-28,297.149994
2015-05-29,305.5
2015-06-01,297.48999
2015-06-02,292.940002
2015-06-03,295.339996
2015-06-04,291.72000099999997
2015-06-05,288.450012
2015-06-08,288.200012
2015-06-09,285.299988
2015-06-10,295.75
2015-06-11,292.649994
2015-06-12,289.0
2015-06-15,283.730011
2015-06-16,286.799988
2015-06-17,281.959991
2015-06-18,285.899994
2015-06-19,285.899994
2015-06-22,291.660004
2015-06-23,290.97000099999997
2015-06-24,287.049988
2015-06-25,289.299988
2015-06-26,288.97000099999997
2015-06-29,284.75
2015-06-30,281.23999
2015-07-01,280.0
2015-07-02,282.5
2015-07-06,280.140015
2015-07-07,279.329987
2015-07-08,276.149994
2015-07-09,284.98999
2015-07-10,290.190002
2015-07-13,291.690002
2015-07-14,293.519989
2015-07-15,291.75
2015-07-16,291.75
2015-07-17,289.540009
2015-07-20,292.600006
2015-07-21,290.890015
2015-07-22,286.619995
2015-07-23,290.700012
2015-07-24,286.76001
2015-07-27,283.950012
2015-07-28,287.950012
2015-07-29,288.709991
2015-07-30,288.040009
2015-07-31,290.0
2015-08-03,286.899994
2015-08-04,286.399994
2015-08-05,285.299988
2015-08-06,285.72000099999997
2015-08-07,285.72000099999997
2015-08-10,282.690002
2015-08-11,281.72000099999997
2015-08-12,277.730011
2015-08-13,283.5
2015-08-14,280.649994
2015-08-17,283.25
2015-08-18,283.23999
2015-08-19,280.609985
2015-08-20,281.480011
2015-08-21,273.5
2015-08-24,271.5
2015-08-25,272.73999
2015-08-26,273.179993
2015-08-27,278.72000099999997
2015-08-28,275.339996
2015-08-31,272.149994
2015-09-01,267.299988
2015-09-02,264.0
2015-09-03,267.730011
2015-09-04,266.809998
2015-09-08,264.940002
2015-09-09,267.0
2015-09-10,265.269989
2015-09-11,269.0
2015-09-14,265.5
2015-09-15,265.089996
2015-09-16,271.5
2015-09-17,265.790009
2015-09-18,267.410004
2015-09-21,267.5
2015-09-22,256.440002
2015-09-23,253.059998
2015-09-24,252.33999599999999
2015-09-25,253.649994
2015-09-28,257.890015
2015-09-29,259.0
2015-09-30,264.23999
2015-10-01,264.410004
2015-10-02,266.73999
2015-10-05,267.25
2015-10-06,266.700012
2015-10-07,259.640015
2015-10-08,264.0
2015-10-09,261.73999
2015-10-12,263.5
2015-10-13,263.5
2015-10-14,264.47000099999997
2015-10-15,266.480011
2015-10-16,272.25
2015-10-19,272.149994
2015-10-20,268.22000099999997
2015-10-21,263.399994
2015-10-22,268.51001
2015-10-23,269.399994
2015-10-26,268.149994
2015-10-27,267.0
2015-10-28,271.73999
2015-10-29,271.019989
2015-10-30,272.730011
2015-11-02,269.75
2015-11-03,269.899994
2015-11-04,269.399994
2015-11-05,273.149994
2015-11-06,267.899994
2015-11-09,265.049988
2015-11-10,264.73999
2015-11-11,265.399994
2015-11-12,267.299988
2015-11-13,263.48999
2015-11-16,265.649994
2015-11-17,268.26001
2015-11-18,267.269989
2015-11-19,267.899994
2015-11-20,268.049988
2015-11-23,267.23999
2015-11-24,263.850006
2015-11-25,265.790009
2015-11-27,265.790009
2015-11-30,267.730011
2015-12-01,268.160004
2015-12-02,270.75
2015-12-03,269.200012
2015-12-04,273.73999
2015-12-07,273.399994
2015-12-08,271.899994
2015-12-09,268.040009
2015-12-10,271.179993
2015-12-11,271.089996
2015-12-14,267.5
2015-12-15,270.299988
2015-12-16,273.25
2015-12-17,269.920013
2015-12-18,267.5
2015-12-21,271.0
2015-12-22,270.52999900000003
2015-12-23,275.25
2015-12-24,275.540009
2015-12-28,277.25
2015-12-29,280.149994
2015-12-30,279.230011
2015-12-31,274.049988
2016-01-04,273.98999
2016-01-05,272.97000099999997
2016-01-06,268.72000099999997
2016-01-07,269.700012
2016-01-08,263.100006
2016-01-11,260.149994
2016-01-12,262.98999
2016-01-13,260.040009
2016-01-14,260.25
2016-01-15,253.88000499999998
2016-01-19,257.390015
2016-01-20,253.0
2016-01-21,256.339996
2016-01-22,260.170013
2016-01-25,263.22000099999997
2016-01-26,261.480011
2016-01-27,263.619995
2016-01-28,253.86000099999998
2016-01-29,259.269989
2016-02-01,258.399994
2016-02-02,254.80000299999998
2016-02-03,259.640015
2016-02-04,255.38000499999998
2016-02-05,251.24000499999997
2016-02-08,247.100006
2016-02-09,249.669998
2016-02-10,249.88000499999998
2016-02-11,246.899994
2016-02-12,250.960007
2016-02-16,250.960007
2016-02-17,252.149994
2016-02-18,256.769989
2016-02-19,257.690002
2016-02-22,259.049988
2016-02-23,256.980011
2016-02-24,255.75
2016-02-25,259.149994
2016-02-26,259.649994
2016-02-29,256.600006
2016-03-01,260.890015
2016-03-02,261.5
2016-03-03,254.270004
2016-03-04,252.940002
2016-03-07,252.41000400000001
2016-03-08,253.649994
2016-03-09,249.86999500000002
2016-03-10,247.74000499999997
2016-03-11,248.86999500000002
2016-03-14,250.82000699999998
2016-03-15,248.75
2016-03-16,247.25
2016-03-17,247.25
2016-03-18,240.75
2016-03-21,244.94999700000002
2016-03-22,243.00999500000003
2016-03-23,244.83999599999999
2016-03-24,240.350006
2016-03-28,243.38999900000002
2016-03-29,244.88000499999998
2016-03-30,244.88999900000002
2016-03-31,248.059998
2016-04-01,248.059998
2016-04-04,247.0
2016-04-05,244.580002
2016-04-06,253.86999500000002
2016-04-07,252.74000499999997
2016-04-08,254.100006
2016-04-11,252.539993
2016-04-12,253.979996
2016-04-13,252.88000499999998
2016-04-14,255.850006
2016-04-15,254.86999500000002
2016-04-18,257.190002
2016-04-19,265.459991
2016-04-20,261.079987
2016-04-21,259.790009
2016-04-22,258.880005
2016-04-25,254.44999700000002
2016-04-26,253.63999900000002
2016-04-27,253.83999599999999
2016-04-28,253.020004
2016-04-29,252.0
2016-05-02,253.91000400000001
2016-05-03,251.460007
2016-05-04,247.5
2016-05-05,245.0
2016-05-06,240.289993
2016-05-09,247.100006
2016-05-10,251.88000499999998
2016-05-11,251.86999500000002
2016-05-12,251.86999500000002
2016-05-13,250.25
2016-05-16,250.5
2016-05-17,250.74000499999997
2016-05-18,247.690002
2016-05-19,245.899994
2016-05-20,248.399994
2016-05-23,248.91000400000001
2016-05-24,252.72000099999997
2016-05-25,255.0
2016-05-26,255.00999500000003
2016-05-27,266.98999
2016-05-31,260.049988
2016-06-01,264.609985
2016-06-02,262.079987
2016-06-03,264.079987
2016-06-06,265.420013
2016-06-07,268.269989
2016-06-08,268.910004
2016-06-09,264.799988
2016-06-10,258.820007
2016-06-13,252.169998
2016-06-14,249.229996
2016-06-15,249.77999900000003
2016-06-16,250.330002
2016-06-17,249.809998
2016-06-20,254.75999500000003
2016-06-21,255.710007
2016-06-22,254.059998
2016-06-23,256.25
2016-06-24,248.5
2016-06-27,245.47000099999997
2016-06-28,253.149994
2016-06-29,256.25
2016-06-30,261.890015
2016-07-01,262.179993
2016-07-05,257.47000099999997
2016-07-06,259.410004
2016-07-07,257.77999900000003
2016-07-08,257.47000099999997
2016-07-11,259.73999
2016-07-12,259.76001
2016-07-13,257.640015
2016-07-14,258.01001
2016-07-15,260.589996
2016-07-18,256.540009
2016-07-19,252.850006
2016-07-20,257.880005
2016-07-21,251.809998
2016-07-22,251.61999500000002
2016-07-25,249.94999700000002
2016-07-26,251.75999500000003
2016-07-27,250.05000299999998
2016-07-28,249.919998
2016-07-29,255.190002
2016-08-01,253.75999500000003
2016-08-02,253.690002
2016-08-03,250.100006
2016-08-04,251.86000099999998
2016-08-05,251.86000099999998
2016-08-08,252.08999599999999
2016-08-09,252.27999900000003
2016-08-10,253.02999900000003
2016-08-11,255.0
2016-08-12,254.169998
2016-08-15,255.0
2016-08-16,254.17999300000002
2016-08-17,252.440002
2016-08-18,254.33999599999999
2016-08-19,252.80000299999998
2016-08-22,254.0
2016-08-23,254.729996
2016-08-24,249.91000400000001
2016-08-25,247.440002
2016-08-26,244.520004
2016-08-29,247.92999300000002
2016-08-30,247.92999300000002
2016-08-31,242.61999500000002
2016-09-01,241.809998
2016-09-02,248.25999500000003
2016-09-06,250.460007
2016-09-07,250.649994
2016-09-08,250.169998
2016-09-09,245.100006
2016-09-12,247.67999300000002
2016-09-13,243.419998
2016-09-14,244.44999700000002
2016-09-15,246.080002
2016-09-16,245.77999900000003
2016-09-19,247.649994
2016-09-20,248.979996
2016-09-21,251.75
2016-09-22,252.669998
2016-09-23,252.350006
2016-09-26,249.42999300000002
2016-09-27,251.07000699999998
2016-09-28,252.82000699999998
2016-09-29,250.17999300000002
2016-09-30,248.149994
2016-10-03,246.86000099999998
2016-10-04,244.72000099999997
2016-10-05,246.22000099999997
2016-10-06,245.02999900000003
2016-10-07,242.74000499999997
2016-10-10,245.649994
2016-10-11,243.600006
2016-10-12,239.690002
2016-10-13,237.66000400000001
2016-10-14,237.149994
2016-10-17,234.899994
2016-10-18,235.49000499999997
2016-10-19,235.74000499999997
2016-10-20,235.0
2016-10-21,233.25
2016-10-24,233.210007
2016-10-25,228.580002
2016-10-26,226.600006
2016-10-27,230.789993
2016-10-28,231.24000499999997
2016-10-31,228.850006
2016-11-01,230.44999700000002
2016-11-02,225.83999599999999
2016-11-03,228.75
2016-11-04,225.75
2016-11-07,229.75
2016-11-08,229.08999599999999
2016-11-09,240.479996
2016-11-10,238.850006
2016-11-11,236.44999700000002
2016-11-14,232.55000299999998
2016-11-15,233.17999300000002
2016-11-16,230.69999700000002
2016-11-17,231.690002
2016-11-18,231.08999599999999
2016-11-21,228.05000299999998
2016-11-22,221.479996
2016-11-23,220.580002
2016-11-25,220.580002
2016-11-28,223.899994
2016-11-29,221.91000400000001
2016-11-30,221.80000299999998
2016-12-01,218.100006
2016-12-02,217.210007
2016-12-05,220.520004
2016-12-06,220.38999900000002
2016-12-07,220.0
2016-12-08,216.539993
2016-12-09,222.770004
2016-12-12,223.13999900000002
2016-12-13,226.919998
2016-12-14,224.899994
2016-12-15,224.11000099999998
2016-12-16,226.460007
2016-12-19,229.11999500000002
2016-12-20,225.86000099999998
2016-12-21,227.49000499999997
2016-12-22,225.729996
2016-12-23,227.0
2016-12-27,226.5
2016-12-28,225.0
2016-12-29,229.24000499999997
2016-12-30,227.94999700000002
2017-01-03,229.520004
2017-01-04,233.61999500000002
2017-01-05,239.11000099999998
2017-01-06,236.72000099999997
2017-01-09,239.25999500000003
2017-01-10,240.0
2017-01-11,234.80000299999998
2017-01-12,235.5
2017-01-13,236.27999900000003
2017-01-17,233.82000699999998
2017-01-18,233.86999500000002
2017-01-19,229.75999500000003
2017-01-20,231.69999700000002
2017-01-23,233.100006
2017-01-24,230.74000499999997
2017-01-25,233.13000499999998
2017-01-26,234.69999700000002
2017-01-27,235.11999500000002
2017-01-30,235.63000499999998
2017-01-31,237.11999500000002
2017-02-01,238.80000299999998
2017-02-02,234.63000499999998
2017-02-03,237.5
2017-02-06,236.33999599999999
2017-02-07,238.080002
2017-02-08,239.539993
2017-02-09,238.190002
2017-02-10,237.80000299999998
2017-02-13,238.0
2017-02-14,237.149994
2017-02-15,239.27999900000003
2017-02-16,243.57000699999998
2017-02-17,244.55000299999998
2017-02-21,245.0
2017-02-22,244.289993
2017-02-23,245.19999700000002
2017-02-24,244.69999700000002
2017-02-27,240.960007
2017-02-28,243.25
2017-03-01,242.41000400000001
2017-03-02,259.26001
2017-03-03,258.480011
2017-03-06,256.549988
2017-03-07,254.75
2017-03-08,254.080002
2017-03-09,253.539993
2017-03-10,254.649994
2017-03-13,258.619995
2017-03-14,258.47000099999997
2017-03-15,258.420013
2017-03-16,253.17999300000002
2017-03-17,254.91000400000001
2017-03-20,254.91000400000001
2017-03-21,252.75999500000003
2017-03-22,252.38999900000002
2017-03-23,253.74000499999997
2017-03-24,254.5
2017-03-27,257.410004
2017-03-28,256.160004
2017-03-29,255.539993
2017-03-30,259.0
2017-03-31,256.0
2017-04-03,254.479996
2017-04-04,255.440002
2017-04-05,255.63999900000002
2017-04-06,256.0
2017-04-07,253.899994
2017-04-10,253.25
2017-04-11,256.609985
2017-04-12,257.149994
2017-04-13,255.289993
2017-04-17,255.0
2017-04-18,252.27999900000003
2017-04-19,253.07000699999998
2017-04-20,255.63999900000002
2017-04-21,250.80000299999998
2017-04-24,250.80000299999998
2017-04-25,257.690002
2017-04-26,257.799988
2017-04-27,261.01001
2017-04-28,260.72000099999997
2017-05-01,261.299988
2017-05-02,263.76001
2017-05-03,267.049988
2017-05-04,271.149994
2017-05-05,273.0
2017-05-08,269.049988
2017-05-09,271.440002
2017-05-10,263.76001
2017-05-11,264.75
2017-05-12,268.730011
2017-05-15,267.899994
2017-05-16,275.5
2017-05-17,275.209991
2017-05-18,270.899994
2017-05-19,275.350006
2017-05-22,274.410004
2017-05-23,274.549988
2017-05-24,273.5
2017-05-25,275.359985
2017-05-26,273.850006
2017-05-30,273.0
2017-05-31,273.910004
2017-06-01,272.380005
2017-06-02,275.25
2017-06-05,255.19999700000002
2017-06-06,258.149994
2017-06-07,257.0
2017-06-08,256.359985
2017-06-09,255.25
2017-06-12,256.25
2017-06-13,256.25
2017-06-14,257.850006
2017-06-15,256.799988
2017-06-16,261.950012
2017-06-19,260.880005
2017-06-20,260.589996
2017-06-21,259.27999900000003
2017-06-22,257.890015
2017-06-23,260.130005
2017-06-26,258.570007
2017-06-27,260.070007
2017-06-28,260.440002
2017-06-29,252.57000699999998
2017-06-30,252.5
2017-07-03,252.5
2017-07-05,251.919998
2017-07-06,251.919998
2017-07-07,250.729996
2017-07-10,250.0
2017-07-11,247.25
2017-07-12,251.55000299999998
2017-07-13,250.399994
2017-07-14,253.75
2017-07-17,253.69999700000002
2017-07-18,254.809998
2017-07-19,255.399994
2017-07-20,256.549988
2017-07-21,258.200012
2017-07-24,256.0
2017-07-25,254.270004
2017-07-26,252.72000099999997
2017-07-27,254.80000299999998
2017-07-28,250.30000299999998
2017-07-31,252.72000099999997
2017-08-01,255.5
2017-08-02,254.05000299999998
2017-08-03,254.36000099999998
2017-08-04,254.149994
2017-08-07,253.419998
2017-08-08,252.5
2017-08-09,252.19999700000002
2017-08-10,249.92999300000002
2017-08-11,250.479996
2017-08-14,250.44999700000002
2017-08-15,251.30000299999998
2017-08-16,252.0
2017-08-17,253.69999700000002
2017-08-18,248.5
2017-08-21,251.19999700000002
2017-08-22,250.83999599999999
2017-08-23,249.55000299999998
2017-08-24,250.30000299999998
2017-08-25,253.42999300000002
2017-08-28,255.149994
2017-08-29,253.350006
2017-08-30,253.399994
2017-08-31,252.05000299999998
2017-09-01,254.16000400000001
2017-09-05,251.69999700000002
2017-09-06,252.72000099999997
2017-09-07,255.5
2017-09-08,256.649994
2017-09-11,251.11999500000002
2017-09-12,251.99000499999997
2017-09-13,251.039993
2017-09-14,251.05000299999998
2017-09-15,255.55000299999998
2017-09-18,252.0
2017-09-19,254.0
2017-09-20,255.69999700000002
2017-09-21,255.69999700000002
2017-09-22,254.850006
2017-09-25,254.63999900000002
2017-09-26,253.190002
2017-09-27,252.100006
2017-09-28,252.67999300000002
2017-09-29,254.520004
2017-10-02,256.480011
2017-10-03,257.48999
2017-10-04,254.69999700000002
2017-10-05,253.25
2017-10-06,251.00999500000003
2017-10-09,251.00999500000003
2017-10-10,251.69999700000002
2017-10-11,253.850006
2017-10-12,249.919998
2017-10-13,249.55000299999998
2017-10-16,249.0
2017-10-17,249.899994
2017-10-18,248.0
2017-10-19,243.55000299999998
2017-10-20,238.66000400000001
2017-10-23,236.94999700000002
2017-10-24,237.600006
2017-10-25,231.91000400000001
2017-10-26,229.0
2017-10-27,228.850006
2017-10-30,231.899994
2017-10-31,230.479996
2017-11-01,232.520004
2017-11-02,231.25
2017-11-03,231.350006
2017-11-06,231.74000499999997
2017-11-07,231.55000299999998
2017-11-08,232.19999700000002
2017-11-09,228.479996
2017-11-10,227.789993
2017-11-13,228.05000299999998
2017-11-14,230.75
2017-11-15,229.149994
2017-11-16,229.979996
2017-11-17,230.94999700000002
2017-11-20,245.5
2017-11-21,246.899994
2017-11-22,252.63999900000002
2017-11-24,252.69999700000002
2017-11-27,250.149994
2017-11-28,250.479996
2017-11-29,250.75
2017-11-30,251.75
2017-12-01,253.32000699999998
2017-12-04,250.19999700000002
2017-12-05,249.92999300000002
2017-12-06,249.92999300000002
2017-12-07,246.0
2017-12-08,240.27999900000003
2017-12-11,244.0
2017-12-12,244.0
2017-12-13,242.32000699999998
2017-12-14,243.710007
2017-12-15,245.19999700000002
2017-12-18,248.69999700000002
2017-12-19,247.30000299999998
2017-12-20,247.0
2017-12-21,248.899994
2017-12-22,246.850006
2017-12-26,250.850006
2017-12-27,249.25
2017-12-28,251.08999599999999
2017-12-29,251.0
2018-01-02,252.309998
2018-01-03,257.0
2018-01-04,257.75
2018-01-05,256.880005
2018-01-08,256.929993
2018-01-09,252.94999700000002
2018-01-10,250.899994
2018-01-11,252.580002
2018-01-12,252.580002
2018-01-16,245.729996
2018-01-17,242.75
2018-01-18,242.38999900000002
2018-01-19,243.36000099999998
2018-01-22,246.47000099999997
2018-01-23,244.08999599999999
2018-01-24,247.19999700000002
2018-01-25,246.38999900000002
2018-01-26,247.36000099999998
2018-01-29,244.75
2018-01-30,249.039993
2018-01-31,245.350006
2018-02-01,242.38999900000002
2018-02-02,242.080002
2018-02-05,233.02999900000003
2018-02-06,235.270004
2018-02-07,232.61000099999998
2018-02-08,234.460007
2018-02-09,231.0
2018-02-12,233.5
2018-02-13,234.0
2018-02-14,238.47000099999997
2018-02-15,243.190002
2018-02-16,242.440002
2018-02-20,237.52999900000003
2018-02-21,238.0
2018-02-22,239.330002
2018-02-23,238.0
2018-02-26,239.94999700000002
2018-02-27,235.440002
2018-02-28,233.600006
2018-03-01,231.00999500000003
2018-03-02,233.80000299999998
2018-03-05,238.0
2018-03-06,239.520004
2018-03-07,238.88000499999998
2018-03-08,239.07000699999998
2018-03-09,242.44999700000002
2018-03-12,240.5
2018-03-13,240.520004
2018-03-14,241.02999900000003
2018-03-15,231.86000099999998
2018-03-16,229.350006
2018-03-19,232.080002
2018-03-20,230.50999500000003
2018-03-21,230.419998
2018-03-22,229.100006
2018-03-23,226.399994
2018-03-26,228.80000299999998
2018-03-27,228.80000299999998
2018-03-28,230.100006
2018-03-29,228.05000299999998
2018-04-02,232.0
2018-04-03,223.979996
2018-04-04,225.080002
2018-04-05,227.69999700000002
2018-04-06,224.520004
2018-04-09,226.86999500000002
2018-04-10,226.92999300000002
2018-04-11,226.350006
2018-04-12,225.19999700000002
2018-04-13,223.83999599999999
2018-04-16,226.169998
2018-04-17,223.710007
2018-04-18,224.0
2018-04-19,222.0
2018-04-20,220.899994
