Date,EGLE
2013-11-04,2187.3515629999997
2013-11-05,1907.108521
2013-11-06,1685.097778
2013-11-07,1619.586426
2013-11-08,1706.934937
2013-11-11,1757.888184
2013-11-12,1645.0629880000001
2013-11-13,1703.2954100000002
2013-11-14,1204.6811519999999
2013-11-15,1215.599731
2013-11-18,1062.739868
2013-11-19,1033.623657
2013-11-20,1000.8679810000001
2013-11-21,1019.0656130000001
2013-11-22,1193.762573
2013-11-25,1281.111084
2013-11-26,1266.5529789999998
2013-11-27,1353.901489
2013-11-29,1463.087036
2013-12-02,1412.133789
2013-12-03,1346.622437
2013-12-04,1484.924194
2013-12-05,1495.842773
2013-12-06,1397.575684
2013-12-09,1292.029541
2013-12-10,1131.8907470000001
2013-12-11,1099.13501
2013-12-12,1102.774536
2013-12-13,1175.564941
2013-12-16,1117.332642
2013-12-17,1117.332642
2013-12-18,1117.332642
2013-12-19,1135.530273
2013-12-20,1175.564941
2013-12-23,1346.622437
2013-12-24,1350.2619630000002
2013-12-26,1626.8654789999998
2013-12-27,1579.551636
2013-12-30,1514.040283
2013-12-31,1670.539673
2014-01-02,1626.8654789999998
2014-01-03,1579.551636
2014-01-06,1466.7265630000002
2014-01-07,1524.958862
2014-01-08,1539.516968
2014-01-09,1401.21521
2014-01-10,1346.622437
2014-01-13,1299.3085939999999
2014-01-14,1339.343384
2014-01-15,1605.02832
2014-01-16,1612.307373
2014-01-17,1641.423462
2014-01-21,1568.633179
2014-01-22,1481.284668
2014-01-23,1470.366089
2014-01-24,1401.21521
2014-01-27,1415.7733150000001
2014-01-28,1441.2498779999999
2014-01-29,1383.017578
2014-01-30,1412.133789
2014-01-31,1397.575684
2014-02-03,1324.7852779999998
2014-02-04,1332.064331
2014-02-05,1299.3085939999999
2014-02-06,1299.3085939999999
2014-02-07,1346.622437
2014-02-10,1379.378052
2014-02-11,1492.2032470000001
2014-02-12,1455.807983
2014-02-13,1459.44751
2014-02-14,1426.691895
2014-02-18,1470.366089
2014-02-19,1397.575684
2014-02-20,1386.657104
2014-02-21,1393.936157
2014-02-24,1499.4823
2014-02-25,1528.598389
2014-02-26,1503.121704
2014-02-27,1634.1445310000001
2014-02-28,1725.132446
2014-03-03,1648.702515
2014-03-04,1725.132446
2014-03-05,1881.631836
2014-03-06,1892.550415
2014-03-07,1910.7480469999998
2014-03-10,1830.678589
2014-03-11,1710.574341
2014-03-12,1681.458252
2014-03-13,1659.6210939999999
2014-03-14,1597.749268
2014-03-17,1557.7146
2014-03-18,1688.737305
2014-03-19,1655.981567
2014-03-20,1601.388794
2014-03-21,1579.551636
2014-03-24,1474.005615
2014-03-25,1415.7733150000001
2014-03-26,1361.18042
2014-03-27,1448.528931
2014-03-28,1470.366089
2014-03-31,1452.168457
2014-04-01,1455.807983
2014-04-02,1484.924194
2014-04-03,1455.807983
2014-04-04,1645.0629880000001
2014-04-07,1641.423462
2014-04-08,1670.539673
2014-04-09,1579.551636
2014-04-10,1521.319336
2014-04-11,1342.98291
2014-04-14,1157.3673099999999
2014-04-15,1139.1698
2014-04-16,1251.994873
2014-04-17,1266.5529789999998
2014-04-21,1321.145752
2014-04-22,1281.111084
2014-04-23,1317.506226
2014-04-24,1262.913452
2014-04-25,1164.646362
2014-04-28,1088.216431
2014-04-29,1091.855957
2014-04-30,1062.739868
2014-05-01,1164.646362
2014-05-02,1135.530273
2014-05-05,1099.13501
2014-05-06,1080.9375
2014-05-07,1070.018921
2014-05-08,1044.542236
2014-05-09,1135.530273
2014-05-12,1150.0883789999998
2014-05-13,1150.0883789999998
2014-05-14,1110.053589
2014-05-15,1102.774536
2014-05-16,1182.8439939999998
2014-05-19,1292.029541
2014-05-20,1248.3553470000002
2014-05-21,1277.471558
2014-05-22,1241.076294
2014-05-23,1262.913452
2014-05-27,1266.5529789999998
2014-05-28,1237.436768
2014-05-29,1241.076294
2014-05-30,1211.960205
2014-06-02,1168.285889
2014-06-03,1059.100342
2014-06-04,1171.925415
2014-06-05,1150.0883789999998
2014-06-06,1219.239258
2014-06-09,1215.599731
2014-06-10,1281.111084
2014-06-11,1313.866699
2014-06-12,1270.192505
2014-06-13,1270.192505
2014-06-16,1281.111084
2014-06-17,1273.8320310000001
2014-06-18,1255.634399
2014-06-19,1273.8320310000001
2014-06-20,1288.3901369999999
2014-06-23,1255.634399
2014-06-24,1153.727783
2014-06-25,1142.809326
2014-06-26,1135.530273
2014-06-27,1131.8907470000001
2014-06-30,1124.611694
2014-07-01,1110.053589
2014-07-02,1048.181763
2014-07-03,1040.90271
2014-07-07,1011.78656
2014-07-08,695.148315
2014-07-09,651.47406
2014-07-10,633.276489
2014-07-11,625.997437
2014-07-14,625.997437
2014-07-15,625.997437
2014-07-16,702.427368
2014-07-17,644.195068
2014-07-18,669.671692
2014-07-21,684.229736
2014-07-22,702.427368
2014-07-23,687.8692629999999
2014-07-24,687.8692629999999
2014-07-25,655.113586
2014-07-28,640.555542
2014-07-29,640.555542
2014-07-30,651.47406
2014-07-31,629.636963
2014-08-01,593.24176
2014-08-04,571.404663
2014-08-05,462.21905499999997
2014-08-06,505.89328
2014-08-07,440.38192699999996
2014-08-08,407.62625099999997
2014-08-11,425.82385300000004
2014-08-12,465.858551
2014-08-13,491.335205
2014-08-14,502.253754
2014-08-15,542.288452
2014-08-18,509.53280599999994
2014-08-19,454.94000199999994
2014-08-20,436.742401
2014-08-21,454.94000199999994
2014-08-22,440.38192699999996
2014-08-25,418.5448
2014-08-26,411.26574700000003
2014-08-27,414.905273
2014-08-28,425.82385300000004
2014-08-29,414.905273
2014-09-02,400.347198
2014-09-03,407.62625099999997
2014-09-04,414.905273
2014-09-05,411.26574700000003
2014-09-08,407.62625099999997
2014-09-09,407.62625099999997
2014-09-10,396.707672
2014-09-11,418.5448
2014-09-12,411.26574700000003
2014-09-15,400.347198
2014-09-16,382.149597
2014-09-17,389.42865
2014-09-18,367.591522
2014-09-19,345.75439500000005
2014-09-22,323.917267
2014-09-23,298.440643
2014-09-24,283.882568
2014-09-25,272.963989
2014-09-26,276.603516
2014-09-29,312.998718
2014-09-30,334.835846
2014-10-01,309.359192
2014-10-02,302.08017
2014-10-03,323.917267
2014-10-06,331.19632
2014-10-07,305.719666
2014-10-08,298.440643
2014-10-09,287.52209500000004
2014-10-10,272.963989
2014-10-13,276.603516
2014-10-14,280.243042
2014-10-15,247.487366
2014-10-16,316.0
2014-10-17,320.0
2014-10-20,322.399994
2014-10-21,328.600006
2014-10-22,321.600006
2014-10-23,328.799988
2014-10-24,323.200012
2014-10-27,318.399994
2014-10-28,318.399994
2014-10-29,319.0
2014-10-30,318.600006
2014-10-31,323.799988
2014-11-03,323.600006
2014-11-04,314.600006
2014-11-05,319.399994
2014-11-06,302.600006
2014-11-07,292.399994
2014-11-10,283.0
2014-11-11,281.200012
2014-11-12,283.399994
2014-11-13,278.600006
2014-11-14,282.799988
2014-11-17,278.399994
2014-11-18,298.799988
2014-11-19,289.600006
2014-11-20,285.399994
2014-11-21,295.0
2014-11-24,283.0
2014-11-25,290.799988
2014-11-26,284.0
2014-11-28,281.799988
2014-12-01,279.399994
2014-12-02,275.600006
2014-12-03,281.600006
2014-12-04,288.200012
2014-12-05,287.600006
2014-12-08,290.600006
2014-12-09,287.799988
2014-12-10,282.399994
2014-12-11,283.399994
2014-12-12,280.600006
2014-12-15,281.0
2014-12-16,266.799988
2014-12-17,275.0
2014-12-18,280.0
2014-12-19,275.799988
2014-12-22,276.0
2014-12-23,277.0
2014-12-24,278.600006
2014-12-26,275.799988
2014-12-29,285.799988
2014-12-30,292.0
2014-12-31,293.399994
2015-01-02,288.399994
2015-01-05,280.0
2015-01-06,274.399994
2015-01-07,279.799988
2015-01-08,277.799988
2015-01-09,276.799988
2015-01-12,274.200012
2015-01-13,271.799988
2015-01-14,259.0
2015-01-15,265.200012
2015-01-16,257.399994
2015-01-20,258.0
2015-01-21,243.600006
2015-01-22,239.600006
2015-01-23,232.19999700000002
2015-01-26,218.0
2015-01-27,219.600006
2015-01-28,216.80000299999998
2015-01-29,214.0
2015-01-30,205.0
2015-02-02,192.399994
2015-02-03,201.600006
2015-02-04,198.199997
2015-02-05,206.0
2015-02-06,197.199997
2015-02-09,199.800003
2015-02-10,196.0
2015-02-11,200.0
2015-02-12,200.0
2015-02-13,199.600006
2015-02-17,192.199997
2015-02-18,191.0
2015-02-19,199.0
2015-02-20,199.399994
2015-02-23,198.800003
2015-02-24,199.800003
2015-02-25,197.0
2015-02-26,223.80000299999998
2015-02-27,220.0
2015-03-02,218.600006
2015-03-03,200.800003
2015-03-04,196.399994
2015-03-05,199.800003
2015-03-06,198.199997
2015-03-09,200.0
2015-03-10,191.800003
2015-03-11,198.800003
2015-03-12,200.0
2015-03-13,187.399994
2015-03-16,191.399994
2015-03-17,189.800003
2015-03-18,183.800003
2015-03-19,182.800003
2015-03-20,187.800003
2015-03-23,184.800003
2015-03-24,183.199997
2015-03-25,174.0
2015-03-26,160.800003
2015-03-27,160.399994
2015-03-30,152.0
2015-03-31,147.800003
2015-04-01,158.199997
2015-04-02,174.399994
2015-04-06,169.0
2015-04-07,169.0
2015-04-08,164.800003
2015-04-09,168.600006
2015-04-10,163.800003
2015-04-13,162.800003
2015-04-14,170.0
2015-04-15,169.800003
2015-04-16,170.0
2015-04-17,169.800003
2015-04-20,169.800003
2015-04-21,170.0
2015-04-22,171.0
2015-04-23,173.800003
2015-04-24,170.0
2015-04-27,172.199997
2015-04-28,174.399994
2015-04-29,174.199997
2015-04-30,167.600006
2015-05-01,170.800003
2015-05-04,180.199997
2015-05-05,182.600006
2015-05-06,184.399994
2015-05-07,189.399994
2015-05-08,190.0
2015-05-11,190.0
2015-05-12,196.800003
2015-05-13,197.800003
2015-05-14,200.0
2015-05-15,200.0
2015-05-18,202.399994
2015-05-19,208.0
2015-05-20,209.399994
2015-05-21,211.399994
2015-05-22,208.199997
2015-05-26,204.0
2015-05-27,201.0
2015-05-28,196.399994
2015-05-29,181.0
2015-06-01,177.399994
2015-06-02,179.0
2015-06-03,178.800003
2015-06-04,173.800003
2015-06-05,177.600006
2015-06-08,170.199997
2015-06-09,182.0
2015-06-10,176.399994
2015-06-11,180.0
2015-06-12,179.600006
2015-06-15,166.399994
2015-06-16,164.800003
2015-06-17,155.800003
2015-06-18,148.600006
2015-06-19,144.399994
2015-06-22,133.800003
2015-06-23,139.0
2015-06-24,141.0
2015-06-25,143.800003
2015-06-26,144.199997
2015-06-29,139.399994
2015-06-30,139.399994
2015-07-01,143.800003
2015-07-02,147.600006
2015-07-06,152.0
2015-07-07,150.399994
2015-07-08,152.0
2015-07-09,151.399994
2015-07-10,160.600006
2015-07-13,163.800003
2015-07-14,164.600006
2015-07-15,162.199997
2015-07-16,167.0
2015-07-17,174.199997
2015-07-20,170.800003
2015-07-21,179.399994
2015-07-22,167.600006
2015-07-23,163.800003
2015-07-24,163.800003
2015-07-27,161.399994
2015-07-28,171.0
2015-07-29,168.399994
2015-07-30,159.399994
2015-07-31,172.800003
2015-08-03,168.0
2015-08-04,173.399994
2015-08-05,179.199997
2015-08-06,174.399994
2015-08-07,172.600006
2015-08-10,178.800003
2015-08-11,173.800003
2015-08-12,161.600006
2015-08-13,151.399994
2015-08-14,160.0
2015-08-17,150.800003
2015-08-18,142.399994
2015-08-19,138.800003
2015-08-20,127.199997
2015-08-21,120.0
2015-08-24,117.400002
2015-08-25,123.800003
2015-08-26,129.199997
2015-08-27,133.800003
2015-08-28,130.199997
2015-08-31,142.800003
2015-09-01,137.399994
2015-09-02,139.600006
2015-09-03,130.0
2015-09-04,129.0
2015-09-08,133.399994
2015-09-09,135.800003
2015-09-10,133.199997
2015-09-11,133.199997
2015-09-14,141.600006
2015-09-15,145.399994
2015-09-16,151.199997
2015-09-17,153.600006
2015-09-18,149.199997
2015-09-21,142.199997
2015-09-22,138.600006
2015-09-23,134.399994
2015-09-24,133.0
2015-09-25,129.0
2015-09-28,120.0
2015-09-29,117.400002
2015-09-30,118.599998
2015-10-01,116.0
2015-10-02,114.199997
2015-10-05,120.0
2015-10-06,119.199997
2015-10-07,119.599998
2015-10-08,120.0
2015-10-09,120.599998
2015-10-12,118.199997
2015-10-13,113.400002
2015-10-14,115.0
2015-10-15,121.800003
2015-10-16,122.0
2015-10-19,120.0
2015-10-20,118.599998
2015-10-21,118.599998
2015-10-22,121.0
2015-10-23,124.400002
2015-10-26,120.800003
2015-10-27,115.800003
2015-10-28,123.400002
2015-10-29,121.800003
2015-10-30,122.0
2015-11-02,123.400002
2015-11-03,117.199997
2015-11-04,119.800003
2015-11-05,118.199997
2015-11-06,120.400002
2015-11-09,110.599998
2015-11-10,107.599998
2015-11-11,95.0
2015-11-12,87.199997
2015-11-13,78.400002
2015-11-16,75.0
2015-11-17,64.800003
2015-11-18,60.200001
2015-11-19,58.799999
2015-11-20,53.200001
2015-11-23,56.799999
2015-11-24,56.0
2015-11-25,56.799999
2015-11-27,59.599998
2015-11-30,60.599998
2015-12-01,60.400002
2015-12-02,60.0
2015-12-03,62.799999
2015-12-04,63.0
2015-12-07,59.799999
2015-12-08,62.0
2015-12-09,63.200001
2015-12-10,64.800003
2015-12-11,62.0
2015-12-14,60.200001
2015-12-15,61.0
2015-12-16,66.800003
2015-12-17,66.199997
2015-12-18,66.599998
2015-12-21,64.0
2015-12-22,65.0
2015-12-23,66.0
2015-12-24,66.0
2015-12-28,67.599998
2015-12-29,69.0
2015-12-30,69.199997
2015-12-31,70.400002
2016-01-04,65.0
2016-01-05,63.400002
2016-01-06,61.799999
2016-01-07,55.599998
2016-01-08,53.200001
2016-01-11,50.599998
2016-01-12,46.599998
2016-01-13,42.599998
2016-01-14,45.0
2016-01-15,41.0
2016-01-19,33.400002
2016-01-20,30.6
2016-01-21,31.799999
2016-01-22,30.6
2016-01-25,29.0
2016-01-26,28.6
2016-01-27,27.6
2016-01-28,25.6
2016-01-29,26.4
2016-02-01,25.6
2016-02-02,22.0
2016-02-03,20.799999
2016-02-04,16.0
2016-02-05,13.2
2016-02-08,13.2
2016-02-09,10.4
2016-02-10,8.8
2016-02-11,8.4
2016-02-12,9.4
2016-02-16,10.8
2016-02-17,14.2
2016-02-18,14.2
2016-02-19,14.2
2016-02-22,13.0
2016-02-23,12.6
2016-02-24,13.0
2016-02-25,13.4
2016-02-26,13.8
2016-02-29,14.0
2016-03-01,15.2
2016-03-02,14.2
2016-03-03,13.6
2016-03-04,25.799999
2016-03-07,60.0
2016-03-08,39.799999
2016-03-09,32.200001
2016-03-10,27.799999
2016-03-11,27.799999
2016-03-14,23.4
2016-03-15,18.6
2016-03-16,18.200001
2016-03-17,14.0
2016-03-18,14.0
2016-03-21,14.8
2016-03-22,14.4
2016-03-23,13.6
2016-03-24,14.0
2016-03-28,13.6
2016-03-29,13.8
2016-03-30,15.0
2016-03-31,7.2
2016-04-01,8.0
2016-04-04,6.4
2016-04-05,6.6
2016-04-06,8.0
2016-04-07,9.4
2016-04-08,12.6
2016-04-11,18.200001
2016-04-12,14.0
2016-04-13,15.6
2016-04-14,13.6
2016-04-15,13.2
2016-04-18,14.0
2016-04-19,13.0
2016-04-20,12.6
2016-04-21,11.4
2016-04-22,11.2
2016-04-25,10.4
2016-04-26,10.2
2016-04-27,13.4
2016-04-28,14.0
2016-04-29,16.4
2016-05-02,15.0
2016-05-03,13.6
2016-05-04,12.4
2016-05-05,12.0
2016-05-06,12.2
2016-05-09,11.2
2016-05-10,12.6
2016-05-11,11.6
2016-05-12,11.2
2016-05-13,10.8
2016-05-16,10.2
2016-05-17,10.2
2016-05-18,10.0
2016-05-19,10.6
2016-05-20,10.6
2016-05-23,10.8
2016-05-24,10.2
2016-05-25,10.8
2016-05-26,10.8
2016-05-27,11.6
2016-05-31,11.2
2016-06-01,12.2
2016-06-02,11.8
2016-06-03,11.2
2016-06-06,11.2
2016-06-07,11.2
2016-06-08,11.2
2016-06-09,10.8
2016-06-10,10.6
2016-06-13,10.2
2016-06-14,10.2
2016-06-15,10.2
2016-06-16,10.0
2016-06-17,10.4
2016-06-20,10.0
2016-06-21,9.8
2016-06-22,9.8
2016-06-23,10.6
2016-06-24,9.6
2016-06-27,8.6
2016-06-28,9.0
2016-06-29,9.2
2016-06-30,8.8
2016-07-01,9.0
2016-07-05,8.8
2016-07-06,6.8
2016-07-07,7.4
2016-07-08,7.4
2016-07-11,7.0
2016-07-12,7.0
2016-07-13,7.4
2016-07-14,7.4
2016-07-15,7.0
2016-07-18,7.2
2016-07-19,7.6
2016-07-20,7.2
2016-07-21,10.4
2016-07-22,8.6
2016-07-25,7.8
2016-07-26,8.4
2016-07-27,8.4
2016-07-28,8.2
2016-07-29,7.6
2016-08-01,8.4
2016-08-02,8.8
2016-08-03,8.0
2016-08-04,8.2
2016-08-05,7.72
2016-08-08,7.87
2016-08-09,7.02
2016-08-10,6.87
2016-08-11,6.38
2016-08-12,5.91
2016-08-15,5.75
2016-08-16,5.56
2016-08-17,5.69
2016-08-18,5.49
2016-08-19,5.7
2016-08-22,6.31
2016-08-23,6.02
2016-08-24,6.16
2016-08-25,7.07
2016-08-26,9.19
2016-08-29,8.7
2016-08-30,7.8
2016-08-31,7.38
2016-09-01,7.07
2016-09-02,7.3
2016-09-06,6.94
2016-09-07,7.69
2016-09-08,8.35
2016-09-09,7.91
2016-09-12,8.2
2016-09-13,7.91
2016-09-14,7.1
2016-09-15,7.36
2016-09-16,6.95
2016-09-19,6.51
2016-09-20,6.68
2016-09-21,6.76
2016-09-22,7.34
2016-09-23,7.05
2016-09-26,7.4
2016-09-27,7.38
2016-09-28,7.62
2016-09-29,7.36
2016-09-30,7.07
2016-10-03,6.7
2016-10-04,6.42
2016-10-05,6.25
2016-10-06,6.07
2016-10-07,5.82
2016-10-10,5.67
2016-10-11,5.26
2016-10-12,5.16
2016-10-13,4.94
2016-10-14,4.76
2016-10-17,4.64
2016-10-18,4.52
2016-10-19,4.59
2016-10-20,4.68
2016-10-21,4.48
2016-10-24,4.42
2016-10-25,4.18
2016-10-26,4.16
2016-10-27,4.12
2016-10-28,4.19
2016-10-31,4.17
2016-11-01,4.21
2016-11-02,4.38
2016-11-03,4.67
2016-11-04,4.26
2016-11-07,4.24
2016-11-08,4.16
2016-11-09,4.55
2016-11-10,5.06
2016-11-11,6.08
2016-11-14,9.15
2016-11-15,9.02
2016-11-16,9.18
2016-11-17,7.11
2016-11-18,7.21
2016-11-21,6.54
2016-11-22,5.84
2016-11-23,6.75
2016-11-25,6.45
2016-11-28,6.27
2016-11-29,6.05
2016-11-30,6.32
2016-12-01,6.36
2016-12-02,6.28
2016-12-05,6.45
2016-12-06,6.66
2016-12-07,6.52
2016-12-08,6.31
2016-12-09,6.04
2016-12-12,5.72
2016-12-13,5.61
2016-12-14,5.05
2016-12-15,5.9
2016-12-16,5.92
2016-12-19,5.81
2016-12-20,5.89
2016-12-21,6.01
2016-12-22,5.95
2016-12-23,5.98
2016-12-27,5.96
2016-12-28,5.97
2016-12-29,5.87
2016-12-30,5.85
2017-01-03,5.92
2017-01-04,6.27
2017-01-05,6.12
2017-01-06,6.12
2017-01-09,6.15
2017-01-10,6.22
2017-01-11,6.06
2017-01-12,6.02
2017-01-13,5.76
2017-01-17,5.91
2017-01-18,5.98
2017-01-19,6.05
2017-01-20,6.85
2017-01-23,6.5
2017-01-24,6.16
2017-01-25,6.74
2017-01-26,6.96
2017-01-27,6.36
2017-01-30,6.04
2017-01-31,6.29
2017-02-01,6.15
2017-02-02,6.05
2017-02-03,6.26
2017-02-06,6.43
2017-02-07,6.56
2017-02-08,6.57
2017-02-09,6.46
2017-02-10,5.5
2017-02-13,5.52
2017-02-14,5.5
2017-02-15,5.51
2017-02-16,5.3
2017-02-17,5.4
2017-02-21,5.49
2017-02-22,5.58
2017-02-23,5.52
2017-02-24,5.4
2017-02-27,5.46
2017-02-28,5.34
2017-03-01,5.47
2017-03-02,5.39
2017-03-03,5.41
2017-03-06,5.51
2017-03-07,5.58
2017-03-08,5.77
2017-03-09,5.58
2017-03-10,5.64
2017-03-13,5.64
2017-03-14,5.59
2017-03-15,5.75
2017-03-16,5.81
2017-03-17,5.85
2017-03-20,5.8
2017-03-21,5.6
2017-03-22,5.56
2017-03-23,5.53
2017-03-24,5.6
2017-03-27,5.46
2017-03-28,5.78
2017-03-29,5.57
2017-03-30,5.79
2017-03-31,5.69
2017-04-03,5.47
2017-04-04,5.51
2017-04-05,5.2
2017-04-06,5.58
2017-04-07,5.29
2017-04-10,5.5
2017-04-11,5.47
2017-04-12,5.12
2017-04-13,5.22
2017-04-17,5.18
2017-04-18,4.91
2017-04-19,4.84
2017-04-20,4.83
2017-04-21,5.09
2017-04-24,4.94
2017-04-25,4.99
2017-04-26,4.92
2017-04-27,4.94
2017-04-28,4.93
2017-05-01,4.9
2017-05-02,4.9
2017-05-03,4.8
2017-05-04,4.44
2017-05-05,4.56
2017-05-08,4.71
2017-05-09,4.98
2017-05-10,4.85
2017-05-11,4.83
2017-05-12,4.88
2017-05-15,5.02
2017-05-16,4.95
2017-05-17,4.75
2017-05-18,4.82
2017-05-19,4.99
2017-05-22,4.78
2017-05-23,4.77
2017-05-24,4.78
2017-05-25,4.83
2017-05-26,4.72
2017-05-30,4.61
2017-05-31,4.69
2017-06-01,4.64
2017-06-02,4.43
2017-06-05,4.84
2017-06-06,4.62
2017-06-07,4.6
2017-06-08,4.83
2017-06-09,5.0
2017-06-12,4.71
2017-06-13,4.9
2017-06-14,4.57
2017-06-15,4.45
2017-06-16,4.49
2017-06-19,4.46
2017-06-20,4.35
2017-06-21,4.37
2017-06-22,4.5
2017-06-23,4.56
2017-06-26,4.97
2017-06-27,4.99
2017-06-28,4.8
2017-06-29,4.8
2017-06-30,4.73
2017-07-03,4.74
2017-07-05,4.77
2017-07-06,4.48
2017-07-07,4.38
2017-07-10,4.34
2017-07-11,4.47
2017-07-12,4.61
2017-07-13,4.63
2017-07-14,4.62
2017-07-17,4.47
2017-07-18,4.39
2017-07-19,4.52
2017-07-20,4.39
2017-07-21,4.37
2017-07-24,4.34
2017-07-25,4.42
2017-07-26,4.42
2017-07-27,4.32
2017-07-28,4.31
2017-07-31,4.33
2017-08-01,4.35
2017-08-02,4.34
2017-08-03,4.3
2017-08-04,4.39
2017-08-07,4.59
2017-08-08,4.53
2017-08-09,4.5
2017-08-10,4.4
2017-08-11,4.42
2017-08-14,4.52
2017-08-15,4.32
2017-08-16,4.53
2017-08-17,4.45
2017-08-18,4.42
2017-08-21,4.41
2017-08-22,4.49
2017-08-23,4.43
2017-08-24,4.48
2017-08-25,4.78
2017-08-28,4.67
2017-08-29,4.62
2017-08-30,4.49
2017-08-31,4.53
2017-09-01,4.52
2017-09-05,4.49
2017-09-06,4.68
2017-09-07,4.59
2017-09-08,4.85
2017-09-11,4.85
2017-09-12,4.69
2017-09-13,4.67
2017-09-14,4.65
2017-09-15,4.61
2017-09-18,4.77
2017-09-19,4.92
2017-09-20,4.92
2017-09-21,4.89
2017-09-22,4.87
2017-09-25,4.66
2017-09-26,4.67
2017-09-27,4.71
2017-09-28,4.71
2017-09-29,4.53
2017-10-02,4.37
2017-10-03,4.7
2017-10-04,4.54
2017-10-05,4.63
2017-10-06,4.62
2017-10-09,4.55
2017-10-10,4.61
2017-10-11,4.58
2017-10-12,4.56
2017-10-13,4.58
2017-10-16,4.65
2017-10-17,4.66
2017-10-18,4.59
2017-10-19,4.6
2017-10-20,4.67
2017-10-23,4.61
2017-10-24,4.64
2017-10-25,4.67
2017-10-26,4.68
2017-10-27,4.75
2017-10-30,4.66
2017-10-31,4.7
2017-11-01,4.48
2017-11-02,4.54
2017-11-03,4.43
2017-11-06,4.62
2017-11-07,4.53
2017-11-08,4.49
2017-11-09,4.5
2017-11-10,4.44
2017-11-13,4.42
2017-11-14,4.37
2017-11-15,4.43
2017-11-16,4.39
2017-11-17,4.4
2017-11-20,4.4
2017-11-21,4.4
2017-11-22,4.38
2017-11-24,4.39
2017-11-27,4.41
2017-11-28,4.41
2017-11-29,4.39
2017-11-30,4.37
2017-12-01,4.28
2017-12-04,4.43
2017-12-05,4.35
2017-12-06,4.29
2017-12-07,4.31
2017-12-08,4.3
2017-12-11,4.39
2017-12-12,4.58
2017-12-13,4.51
2017-12-14,4.53
2017-12-15,4.64
2017-12-18,4.59
2017-12-19,4.46
2017-12-20,4.38
2017-12-21,4.47
2017-12-22,4.48
2017-12-26,4.41
2017-12-27,4.39
2017-12-28,4.54
2017-12-29,4.48
2018-01-02,4.5
2018-01-03,4.65
2018-01-04,4.71
2018-01-05,4.7
2018-01-08,4.84
2018-01-09,4.87
2018-01-10,4.81
2018-01-11,4.78
2018-01-12,4.9
2018-01-16,5.05
2018-01-17,4.97
2018-01-18,4.93
2018-01-19,4.99
2018-01-22,5.14
2018-01-23,5.11
2018-01-24,5.07
2018-01-25,5.26
2018-01-26,5.31
2018-01-29,5.05
2018-01-30,4.85
2018-01-31,4.74
2018-02-01,4.7
2018-02-02,4.64
2018-02-05,4.42
2018-02-06,4.59
2018-02-07,4.65
2018-02-08,4.55
2018-02-09,4.53
2018-02-12,4.71
2018-02-13,4.61
2018-02-14,4.64
2018-02-15,4.75
2018-02-16,4.76
2018-02-20,4.84
2018-02-21,4.83
2018-02-22,4.86
2018-02-23,4.86
2018-02-26,4.92
2018-02-27,4.91
2018-02-28,4.86
2018-03-01,4.97
2018-03-02,4.96
2018-03-05,5.0
2018-03-06,5.14
2018-03-07,5.01
2018-03-08,5.09
2018-03-09,5.16
2018-03-12,5.52
2018-03-13,5.51
2018-03-14,5.52
2018-03-15,5.47
2018-03-16,5.48
2018-03-19,5.49
2018-03-20,5.51
2018-03-21,5.55
2018-03-22,5.55
2018-03-23,5.3
2018-03-26,5.34
2018-03-27,5.15
2018-03-28,4.78
2018-03-29,4.95
2018-04-02,4.87
2018-04-03,4.78
2018-04-04,4.81
2018-04-05,4.98
2018-04-06,4.79
2018-04-09,4.75
2018-04-10,4.98
2018-04-11,4.98
2018-04-12,4.97
2018-04-13,5.04
2018-04-16,5.07
2018-04-17,5.11
2018-04-18,5.21
2018-04-19,5.24
2018-04-20,5.26
2018-04-23,5.34
2018-04-24,5.24
2018-04-25,5.24
2018-04-26,5.21
2018-04-27,5.23
2018-04-30,5.06
2018-05-01,5.05
2018-05-02,5.09
2018-05-03,5.28
2018-05-04,5.25
2018-05-07,5.35
2018-05-08,5.36
2018-05-09,5.45
2018-05-10,5.31
2018-05-11,5.65
2018-05-14,5.74
2018-05-15,5.74
2018-05-16,5.44
2018-05-17,5.57
2018-05-18,5.5
2018-05-21,5.62
2018-05-22,5.67
2018-05-23,5.66
2018-05-24,5.68
2018-05-25,5.41
2018-05-29,5.46
2018-05-30,5.69
2018-05-31,5.77
2018-06-01,5.68
2018-06-04,5.81
2018-06-05,5.89
2018-06-06,5.74
2018-06-07,5.72
2018-06-08,5.68
2018-06-11,5.73
2018-06-12,5.83
2018-06-13,5.8
2018-06-14,5.88
2018-06-15,5.7
2018-06-18,5.89
2018-06-19,5.9
2018-06-20,5.94
2018-06-21,5.88
2018-06-22,6.11
2018-06-25,6.0
2018-06-26,5.96
2018-06-27,5.71
2018-06-28,5.54
2018-06-29,5.44
2018-07-02,5.43
2018-07-03,5.47
2018-07-05,5.49
2018-07-06,5.42
2018-07-09,5.48
2018-07-10,5.43
2018-07-11,5.35
2018-07-12,5.36
2018-07-13,5.38
2018-07-16,5.31
2018-07-17,5.41
2018-07-18,5.71
2018-07-19,5.69
2018-07-20,5.45
2018-07-23,5.48
2018-07-24,5.47
2018-07-25,5.75
2018-07-26,5.59
2018-07-27,5.46
2018-07-30,5.54
2018-07-31,5.75
2018-08-01,5.64
2018-08-02,5.59
2018-08-03,5.43
2018-08-06,5.42
