Date,AKR
2003-05-14,9.04
2003-05-15,8.94
2003-05-16,8.66
2003-05-19,8.85
2003-05-20,8.95
2003-05-21,8.97
2003-05-22,8.93
2003-05-23,8.98
2003-05-27,8.95
2003-05-28,8.95
2003-05-29,8.87
2003-05-30,8.97
2003-06-02,9.0
2003-06-03,8.98
2003-06-04,8.92
2003-06-05,8.89
2003-06-06,8.88
2003-06-09,9.01
2003-06-10,9.15
2003-06-11,9.15
2003-06-12,8.98
2003-06-13,9.05
2003-06-16,9.17
2003-06-17,9.1
2003-06-18,9.04
2003-06-19,9.0
2003-06-20,9.02
2003-06-23,9.05
2003-06-24,9.1
2003-06-25,9.1
2003-06-26,9.16
2003-06-27,9.15
2003-06-30,9.15
2003-07-01,9.41
2003-07-02,9.4
2003-07-03,9.42
2003-07-07,9.55
2003-07-08,9.55
2003-07-09,9.56
2003-07-10,9.6
2003-07-11,9.86
2003-07-14,9.96
2003-07-15,10.04
2003-07-16,9.97
2003-07-17,9.82
2003-07-18,10.02
2003-07-21,9.8
2003-07-22,10.05
2003-07-23,9.98
2003-07-24,9.85
2003-07-25,9.86
2003-07-28,9.75
2003-07-29,10.0
2003-07-30,9.99
2003-07-31,10.0
2003-08-01,10.2
2003-08-04,10.11
2003-08-05,10.14
2003-08-06,10.05
2003-08-07,10.06
2003-08-08,10.1
2003-08-11,10.2
2003-08-12,10.25
2003-08-13,10.13
2003-08-14,10.18
2003-08-15,10.4
2003-08-18,10.38
2003-08-19,10.53
2003-08-20,10.48
2003-08-21,10.55
2003-08-22,10.21
2003-08-25,10.2
2003-08-26,10.33
2003-08-27,10.4
2003-08-28,10.39
2003-08-29,10.29
2003-09-02,10.23
2003-09-03,10.3
2003-09-04,10.49
2003-09-05,10.69
2003-09-08,10.77
2003-09-09,10.75
2003-09-10,10.69
2003-09-11,10.81
2003-09-12,10.76
2003-09-15,11.0
2003-09-16,11.11
2003-09-17,10.94
2003-09-18,11.05
2003-09-19,11.43
2003-09-22,11.4
2003-09-23,11.5
2003-09-24,11.27
2003-09-25,11.15
2003-09-26,10.96
2003-09-29,11.0
2003-09-30,10.98
2003-10-01,11.08
2003-10-02,11.15
2003-10-03,11.24
2003-10-06,11.31
2003-10-07,11.48
2003-10-08,11.36
2003-10-09,11.5
2003-10-10,11.42
2003-10-13,11.44
2003-10-14,11.54
2003-10-15,11.41
2003-10-16,11.5
2003-10-17,11.55
2003-10-20,11.43
2003-10-21,11.47
2003-10-22,11.35
2003-10-23,11.24
2003-10-24,11.17
2003-10-27,11.31
2003-10-28,11.32
2003-10-29,11.4
2003-10-30,11.35
2003-10-31,11.34
2003-11-03,11.43
2003-11-04,11.4
2003-11-05,11.5
2003-11-06,11.7
2003-11-07,11.76
2003-11-10,11.77
2003-11-11,11.78
2003-11-12,12.0
2003-11-13,11.99
2003-11-14,11.98
2003-11-17,11.9
2003-11-18,11.95
2003-11-19,11.89
2003-11-20,11.99
2003-11-21,11.99
2003-11-24,12.17
2003-11-25,11.95
2003-11-26,12.1
2003-11-28,12.07
2003-12-01,12.33
2003-12-02,12.23
2003-12-03,12.2
2003-12-04,12.0
2003-12-05,12.01
2003-12-08,12.15
2003-12-09,12.13
2003-12-10,12.1
2003-12-11,12.14
2003-12-12,12.3
2003-12-15,12.29
2003-12-16,12.49
2003-12-17,12.41
2003-12-18,12.54
2003-12-19,12.59
2003-12-22,12.58
2003-12-23,12.62
2003-12-24,12.58
2003-12-26,12.57
2003-12-29,12.55
2003-12-30,12.57
2003-12-31,12.5
2004-01-02,12.59
2004-01-05,12.63
2004-01-06,12.57
2004-01-07,12.62
2004-01-08,12.59
2004-01-09,12.58
2004-01-12,12.54
2004-01-13,12.6
2004-01-14,12.51
2004-01-15,12.57
2004-01-16,12.5
2004-01-20,12.48
2004-01-21,12.41
2004-01-22,12.47
2004-01-23,12.53
2004-01-26,12.9
2004-01-27,12.6
2004-01-28,12.62
2004-01-29,12.71
2004-01-30,13.4
2004-02-02,13.4
2004-02-03,13.58
2004-02-04,13.42
2004-02-05,13.76
2004-02-06,13.78
2004-02-09,14.0
2004-02-10,14.2
2004-02-11,14.3
2004-02-12,14.31
2004-02-13,14.41
2004-02-17,14.46
2004-02-18,14.06
2004-02-19,13.76
2004-02-20,13.89
2004-02-23,13.78
2004-02-24,13.86
2004-02-25,13.95
2004-02-26,13.91
2004-02-27,13.81
2004-03-01,13.96
2004-03-02,14.02
2004-03-03,14.08
2004-03-04,14.35
2004-03-05,14.54
2004-03-08,14.52
2004-03-09,14.4
2004-03-10,14.5
2004-03-11,14.2
2004-03-12,14.75
2004-03-15,14.58
2004-03-16,14.68
2004-03-17,14.8
2004-03-18,15.0
2004-03-19,14.9
2004-03-22,14.43
2004-03-23,14.4
2004-03-24,14.19
2004-03-25,14.07
2004-03-26,14.01
2004-03-29,14.07
2004-03-30,14.05
2004-03-31,14.11
2004-04-01,14.28
2004-04-02,14.12
2004-04-05,13.64
2004-04-06,13.25
2004-04-07,13.3
2004-04-08,13.42
2004-04-12,12.85
2004-04-13,12.7
2004-04-14,12.4
2004-04-15,12.36
2004-04-16,12.39
2004-04-19,12.5
2004-04-20,12.35
2004-04-21,12.31
2004-04-22,12.38
2004-04-23,12.59
2004-04-26,12.5
2004-04-27,12.8
2004-04-28,12.85
2004-04-29,12.53
2004-04-30,12.56
2004-05-03,12.63
2004-05-04,12.79
2004-05-05,12.67
2004-05-06,12.65
2004-05-07,12.2
2004-05-10,11.97
2004-05-11,12.02
2004-05-12,12.18
2004-05-13,11.75
2004-05-14,11.73
2004-05-17,11.61
2004-05-18,11.94
2004-05-19,11.76
2004-05-20,12.05
2004-05-21,12.15
2004-05-24,12.32
2004-05-25,12.54
2004-05-26,12.57
2004-05-27,12.55
2004-05-28,12.8
2004-06-01,12.77
2004-06-02,12.67
2004-06-03,12.63
2004-06-04,12.81
2004-06-07,13.0
2004-06-08,13.05
2004-06-09,12.71
2004-06-10,12.81
2004-06-14,12.85
2004-06-15,13.2
2004-06-16,13.25
2004-06-17,13.2
2004-06-18,13.9
2004-06-21,13.9
2004-06-22,13.67
2004-06-23,13.8
2004-06-24,13.7
2004-06-25,14.0
2004-06-28,13.9
2004-06-29,13.8
2004-06-30,13.74
2004-07-01,13.77
2004-07-02,13.95
2004-07-06,13.94
2004-07-07,13.86
2004-07-08,13.51
2004-07-09,13.63
2004-07-12,13.59
2004-07-13,13.81
2004-07-14,14.01
2004-07-15,14.0
2004-07-16,14.04
2004-07-19,14.0
2004-07-20,14.28
2004-07-21,13.89
2004-07-22,13.65
2004-07-23,13.46
2004-07-26,13.19
2004-07-27,13.66
2004-07-28,14.24
2004-07-29,14.07
2004-07-30,14.17
2004-08-02,14.35
2004-08-03,14.02
2004-08-04,14.3
2004-08-05,13.9
2004-08-06,13.9
2004-08-09,13.92
2004-08-10,13.9
2004-08-11,13.8
2004-08-12,13.39
2004-08-13,13.48
2004-08-16,13.74
2004-08-17,13.84
2004-08-18,14.13
2004-08-19,13.76
2004-08-20,14.23
2004-08-23,14.31
2004-08-24,14.49
2004-08-25,14.84
2004-08-26,14.9
2004-08-27,15.0
2004-08-30,14.5
2004-08-31,14.65
2004-09-01,14.66
2004-09-02,14.66
2004-09-03,14.81
2004-09-07,15.04
2004-09-08,14.88
2004-09-09,14.46
2004-09-10,14.4
2004-09-13,14.35
2004-09-14,13.97
2004-09-15,14.15
2004-09-16,14.39
2004-09-17,14.35
2004-09-20,14.07
2004-09-21,14.37
2004-09-22,14.18
2004-09-23,14.13
2004-09-24,14.1
2004-09-27,14.03
2004-09-28,14.29
2004-09-29,14.2
2004-09-30,14.75
2004-10-01,15.05
2004-10-04,15.04
2004-10-05,15.07
2004-10-06,15.2
2004-10-07,14.94
2004-10-08,15.02
2004-10-11,15.01
2004-10-12,15.08
2004-10-13,14.92
2004-10-14,15.06
2004-10-15,15.09
2004-10-18,15.34
2004-10-19,15.2
2004-10-20,15.04
2004-10-21,15.47
2004-10-22,14.97
2004-10-25,15.08
2004-10-26,15.27
2004-10-27,15.45
2004-10-28,15.42
2004-10-29,15.4
2004-11-01,15.54
2004-11-02,15.3
2004-11-03,15.59
2004-11-04,15.99
2004-11-05,15.27
2004-11-08,15.1
2004-11-09,15.15
2004-11-10,15.1
2004-11-11,15.08
2004-11-12,15.15
2004-11-15,15.2
2004-11-16,15.25
2004-11-17,15.16
2004-11-18,15.1
2004-11-19,15.0
2004-11-22,15.02
2004-11-23,15.16
2004-11-24,15.29
2004-11-26,15.11
2004-11-29,15.29
2004-11-30,15.15
2004-12-01,15.3
2004-12-02,15.32
2004-12-03,15.39
2004-12-06,15.44
2004-12-07,15.25
2004-12-08,15.5
2004-12-09,15.57
2004-12-10,15.49
2004-12-13,15.55
2004-12-14,15.57
2004-12-15,15.66
2004-12-16,15.42
2004-12-17,15.69
2004-12-20,15.74
2004-12-21,15.85
2004-12-22,16.01
2004-12-23,16.17
2004-12-27,16.27
2004-12-28,16.43
2004-12-29,16.200001
2004-12-30,16.309998999999998
2004-12-31,16.299999
2005-01-03,16.4
2005-01-04,16.25
2005-01-05,16.0
2005-01-06,16.01
2005-01-07,15.98
2005-01-10,16.02
2005-01-11,16.01
2005-01-12,15.85
2005-01-13,15.7
2005-01-14,15.82
2005-01-18,16.35
2005-01-19,16.370001000000002
2005-01-20,15.98
2005-01-21,15.99
2005-01-24,15.78
2005-01-25,15.73
2005-01-26,16.0
2005-01-27,15.99
2005-01-28,15.93
2005-01-31,16.059998999999998
2005-02-01,15.74
2005-02-02,16.0
2005-02-03,15.7
2005-02-04,16.01
2005-02-07,16.0
2005-02-08,16.139999
2005-02-09,15.87
2005-02-10,15.93
2005-02-11,16.049999
2005-02-14,16.190001000000002
2005-02-15,16.4
2005-02-16,16.6
2005-02-17,16.459999
2005-02-18,16.190001000000002
2005-02-22,15.96
2005-02-23,16.08
2005-02-24,16.15
2005-02-25,16.16
2005-02-28,15.9
2005-03-01,16.16
2005-03-02,16.07
2005-03-03,16.32
2005-03-04,16.57
2005-03-07,16.450001
2005-03-08,16.25
2005-03-09,15.9
2005-03-10,15.97
2005-03-11,16.0
2005-03-14,16.18
2005-03-15,16.219998999999998
2005-03-16,16.25
2005-03-17,16.030001000000002
2005-03-18,16.01
2005-03-21,16.040001
2005-03-22,16.01
2005-03-23,15.67
2005-03-24,15.91
2005-03-28,15.6
2005-03-29,15.68
2005-03-30,16.08
2005-03-31,16.08
2005-04-01,15.98
2005-04-04,16.040001
2005-04-05,16.030001000000002
2005-04-06,15.73
2005-04-07,15.7
2005-04-08,15.6
2005-04-11,15.55
2005-04-12,15.89
2005-04-13,15.53
2005-04-14,15.53
2005-04-15,15.53
2005-04-18,15.7
2005-04-19,15.67
2005-04-20,15.56
2005-04-21,15.65
2005-04-22,15.69
2005-04-25,15.74
2005-04-26,15.95
2005-04-27,15.84
2005-04-28,15.76
2005-04-29,16.049999
2005-05-02,15.95
2005-05-03,15.88
2005-05-04,16.0
2005-05-05,16.0
2005-05-06,15.8
2005-05-09,16.0
2005-05-10,16.0
2005-05-11,16.0
2005-05-12,15.86
2005-05-13,15.58
2005-05-16,15.9
2005-05-17,15.9
2005-05-18,16.040001
2005-05-19,16.15
2005-05-20,16.190001000000002
2005-05-23,16.309998999999998
2005-05-24,16.360001
2005-05-25,16.940001000000002
2005-05-26,16.940001000000002
2005-05-27,16.98
2005-05-31,16.950001
2005-06-01,16.92
2005-06-02,16.950001
2005-06-03,16.889999
2005-06-06,17.040001
2005-06-07,17.25
2005-06-08,17.15
2005-06-09,17.389999
2005-06-10,17.34
2005-06-13,17.35
2005-06-14,17.67
2005-06-15,17.940001000000002
2005-06-16,18.15
2005-06-17,18.26
2005-06-20,18.15
2005-06-21,18.17
2005-06-22,18.139999
2005-06-23,18.049999
2005-06-24,18.049999
2005-06-27,18.360001
2005-06-28,18.42
2005-06-29,18.52
2005-06-30,18.65
2005-07-01,18.950001
2005-07-05,19.23
2005-07-06,19.0
2005-07-07,19.09
2005-07-08,19.790001
2005-07-11,19.889999
2005-07-12,19.68
2005-07-13,19.5
2005-07-14,19.0
2005-07-15,19.129998999999998
2005-07-18,18.93
2005-07-19,18.98
2005-07-20,19.200001
2005-07-21,18.76
2005-07-22,18.93
2005-07-25,18.879998999999998
2005-07-26,18.889999
2005-07-27,18.799999
2005-07-28,19.0
2005-07-29,19.0
2005-08-01,19.200001
2005-08-02,19.200001
2005-08-03,19.200001
2005-08-04,18.969998999999998
2005-08-05,18.309998999999998
2005-08-08,17.709999
2005-08-09,17.629998999999998
2005-08-10,17.51
2005-08-11,17.799999
2005-08-12,17.67
2005-08-15,17.959999
2005-08-16,17.91
2005-08-17,18.01
2005-08-18,17.889999
2005-08-19,17.620001000000002
2005-08-22,17.65
2005-08-23,17.77
2005-08-24,17.93
2005-08-25,17.940001000000002
2005-08-26,17.639999
2005-08-29,17.48
2005-08-30,17.450001
2005-08-31,17.700001
2005-09-01,17.860001
2005-09-02,17.639999
2005-09-06,18.23
2005-09-07,18.1
2005-09-08,18.0
2005-09-09,18.139999
2005-09-12,18.219998999999998
2005-09-13,18.139999
2005-09-14,17.76
2005-09-15,18.09
2005-09-16,18.280001000000002
2005-09-19,18.0
2005-09-20,18.26
2005-09-21,17.93
2005-09-22,17.85
2005-09-23,17.98
2005-09-26,17.9
2005-09-27,17.74
2005-09-28,17.58
2005-09-29,17.889999
2005-09-30,17.99
2005-10-03,17.9
2005-10-04,17.540001
2005-10-05,17.15
2005-10-06,17.43
2005-10-07,17.32
2005-10-10,17.1
2005-10-11,17.1
2005-10-12,16.66
2005-10-13,17.01
2005-10-14,17.610001
2005-10-17,17.41
2005-10-18,17.190001000000002
2005-10-19,18.0
2005-10-20,17.809998999999998
2005-10-21,18.290001
2005-10-24,18.620001000000002
2005-10-25,18.790001
2005-10-26,18.59
2005-10-27,18.5
2005-10-28,18.700001
2005-10-31,19.0
2005-11-01,18.74
2005-11-02,19.0
2005-11-03,19.030001000000002
2005-11-04,19.200001
2005-11-07,19.17
2005-11-08,19.17
2005-11-09,19.139999
2005-11-10,19.299999
2005-11-11,19.75
2005-11-14,19.459999
2005-11-15,19.66
2005-11-16,19.440001000000002
2005-11-17,19.809998999999998
2005-11-18,20.02
2005-11-21,20.07
2005-11-22,20.200001
2005-11-23,20.190001000000002
2005-11-25,20.469998999999998
2005-11-28,20.190001000000002
2005-11-29,20.4
2005-11-30,20.48
2005-12-01,20.719998999999998
2005-12-02,20.76
2005-12-05,20.41
2005-12-06,20.5
2005-12-07,19.700001
2005-12-08,20.040001
2005-12-09,20.049999
2005-12-12,20.139999
2005-12-13,20.190001000000002
2005-12-14,20.26
2005-12-15,20.120001000000002
2005-12-16,20.309998999999998
2005-12-19,19.809998999999998
2005-12-20,19.860001
2005-12-21,20.139999
2005-12-22,20.290001
2005-12-23,20.32
2005-12-27,19.940001000000002
2005-12-28,19.99
2005-12-29,19.959999
2005-12-30,20.049999
2006-01-03,20.35
2006-01-04,20.440001000000002
2006-01-05,20.459999
2006-01-06,20.690001000000002
2006-01-09,20.68
2006-01-10,20.9
2006-01-11,20.99
2006-01-12,21.280001000000002
2006-01-13,20.92
2006-01-17,20.549999
2006-01-18,20.389999
2006-01-19,20.82
2006-01-20,20.620001000000002
2006-01-23,20.6
2006-01-24,20.780001000000002
2006-01-25,20.709999
2006-01-26,20.959999
2006-01-27,21.24
2006-01-30,21.15
2006-01-31,21.33
2006-02-01,21.280001000000002
2006-02-02,20.950001
2006-02-03,20.790001
2006-02-06,20.879998999999998
2006-02-07,20.790001
2006-02-08,20.93
2006-02-09,20.92
2006-02-10,21.129998999999998
2006-02-13,21.02
2006-02-14,21.290001
2006-02-15,21.52
2006-02-16,21.700001
2006-02-17,21.51
2006-02-21,21.360001
2006-02-22,21.889999
2006-02-23,21.73
2006-02-24,21.75
2006-02-27,21.74
2006-02-28,21.93
2006-03-01,22.559998999999998
2006-03-02,22.889999
2006-03-03,22.959999
2006-03-06,23.129998999999998
2006-03-07,22.290001
2006-03-08,22.0
2006-03-09,22.690001000000002
2006-03-10,22.98
2006-03-13,23.040001
2006-03-14,23.0
2006-03-15,23.24
2006-03-16,23.620001000000002
2006-03-17,24.059998999999998
2006-03-20,23.5
2006-03-21,22.77
2006-03-22,22.85
2006-03-23,23.48
2006-03-24,23.459999
2006-03-27,22.799999
2006-03-28,22.700001
2006-03-29,23.08
2006-03-30,23.0
2006-03-31,23.549999
2006-04-03,22.99
2006-04-04,22.799999
2006-04-05,22.84
2006-04-06,22.799999
2006-04-07,22.0
2006-04-10,21.610001
2006-04-11,21.17
2006-04-12,21.57
2006-04-13,21.15
2006-04-17,21.32
2006-04-18,22.129998999999998
2006-04-19,22.42
2006-04-20,22.450001
2006-04-21,22.42
2006-04-24,22.219998999999998
2006-04-25,22.24
2006-04-26,22.200001
2006-04-27,22.57
2006-04-28,22.57
2006-05-01,22.469998999999998
2006-05-02,22.690001000000002
2006-05-03,22.49
2006-05-04,22.709999
2006-05-05,22.719998999999998
2006-05-08,22.74
2006-05-09,22.709999
2006-05-10,22.860001
2006-05-11,22.200001
2006-05-12,21.77
2006-05-15,21.959999
2006-05-16,21.83
2006-05-17,21.48
2006-05-18,21.1
2006-05-19,21.129998999999998
2006-05-22,21.08
2006-05-23,20.370001000000002
2006-05-24,20.32
2006-05-25,21.4
2006-05-26,21.360001
2006-05-30,20.860001
2006-05-31,21.389999
2006-06-01,21.85
2006-06-02,22.18
2006-06-05,22.17
2006-06-06,22.370001000000002
2006-06-07,22.23
2006-06-08,22.389999
2006-06-09,22.549999
2006-06-12,22.280001000000002
2006-06-13,22.07
2006-06-14,22.08
2006-06-15,23.26
2006-06-16,23.030001000000002
2006-06-19,22.690001000000002
2006-06-20,22.5
2006-06-21,22.35
2006-06-22,22.34
2006-06-23,22.299999
2006-06-26,22.870001000000002
2006-06-27,22.360001
2006-06-28,22.74
2006-06-29,23.57
2006-06-30,23.65
2006-07-03,23.780001000000002
2006-07-05,24.280001000000002
2006-07-06,24.35
2006-07-07,23.969998999999998
2006-07-10,24.0
2006-07-11,23.969998999999998
2006-07-12,23.719998999999998
2006-07-13,23.799999
2006-07-14,23.4
2006-07-17,23.33
2006-07-18,23.74
2006-07-19,24.23
2006-07-20,23.76
2006-07-21,23.370001000000002
2006-07-24,23.75
2006-07-25,23.75
2006-07-26,23.66
2006-07-27,23.299999
2006-07-28,23.9
2006-07-31,23.84
2006-08-01,23.59
2006-08-02,23.59
2006-08-03,23.790001
2006-08-04,23.9
2006-08-07,23.74
2006-08-08,23.27
2006-08-09,23.110001
2006-08-10,23.27
2006-08-11,23.139999
2006-08-14,23.48
2006-08-15,23.59
2006-08-16,23.67
2006-08-17,23.780001000000002
2006-08-18,23.790001
2006-08-21,23.950001
2006-08-22,23.950001
2006-08-23,23.530001000000002
2006-08-24,23.59
2006-08-25,23.6
2006-08-28,23.959999
2006-08-29,24.440001000000002
2006-08-30,24.549999
2006-08-31,24.639999
2006-09-01,24.540001
2006-09-05,24.860001
2006-09-06,24.52
2006-09-07,24.450001
2006-09-08,24.629998999999998
2006-09-11,24.6
2006-09-12,25.15
2006-09-13,25.59
2006-09-14,25.389999
2006-09-15,26.059998999999998
2006-09-18,25.59
2006-09-19,25.530001000000002
2006-09-20,25.940001000000002
2006-09-21,25.219998999999998
2006-09-22,25.040001
2006-09-25,25.719998999999998
2006-09-26,25.629998999999998
2006-09-27,25.85
2006-09-28,25.82
2006-09-29,25.5
2006-10-02,25.07
2006-10-03,25.4
2006-10-04,25.940001000000002
2006-10-05,26.299999
2006-10-06,25.870001000000002
2006-10-09,26.18
2006-10-10,26.41
2006-10-11,25.99
2006-10-12,26.389999
2006-10-13,26.6
2006-10-16,26.780001000000002
2006-10-17,26.83
2006-10-18,26.629998999999998
2006-10-19,26.549999
2006-10-20,26.459999
2006-10-23,26.25
2006-10-24,26.030001000000002
2006-10-25,26.219998999999998
2006-10-26,26.25
2006-10-27,25.5
2006-10-30,25.65
2006-10-31,25.549999
2006-11-01,25.07
2006-11-02,24.950001
2006-11-03,25.18
2006-11-06,25.389999
2006-11-07,25.15
2006-11-08,25.18
2006-11-09,24.690001000000002
2006-11-10,25.030001000000002
2006-11-13,25.18
2006-11-14,25.620001000000002
2006-11-15,25.84
2006-11-16,25.75
2006-11-17,25.5
2006-11-20,26.129998999999998
2006-11-21,26.459999
2006-11-22,26.51
2006-11-24,26.68
2006-11-27,25.59
2006-11-28,25.51
2006-11-29,25.870001000000002
2006-11-30,25.98
2006-12-01,25.709999
2006-12-04,26.200001
2006-12-05,25.719998999999998
2006-12-06,25.4
2006-12-07,25.34
2006-12-08,25.1
2006-12-11,25.15
2006-12-12,25.08
2006-12-13,24.83
2006-12-14,24.85
2006-12-15,24.59
2006-12-18,24.280001000000002
2006-12-19,23.959999
2006-12-20,24.190001000000002
2006-12-21,24.4
2006-12-22,24.34
2006-12-26,24.6
2006-12-27,24.940001000000002
2006-12-28,24.889999
2006-12-29,25.02
2007-01-03,25.0
2007-01-04,25.1
2007-01-05,24.629998999999998
2007-01-08,24.290001
2007-01-09,24.4
2007-01-10,24.49
2007-01-11,24.860001
2007-01-12,24.91
2007-01-16,25.33
2007-01-17,25.41
2007-01-18,25.4
2007-01-19,25.51
2007-01-22,25.209999
2007-01-23,25.26
2007-01-24,25.4
2007-01-25,25.549999
2007-01-26,25.66
2007-01-29,25.629998999999998
2007-01-30,25.709999
2007-01-31,25.690001000000002
2007-02-01,26.040001
2007-02-02,26.35
2007-02-05,26.34
2007-02-06,27.07
2007-02-07,27.41
2007-02-08,27.77
2007-02-09,27.459999
2007-02-12,27.24
2007-02-13,27.93
2007-02-14,27.780001000000002
2007-02-15,27.82
2007-02-16,27.85
2007-02-20,27.84
2007-02-21,27.98
2007-02-22,27.879998999999998
2007-02-23,27.639999
2007-02-26,27.629998999999998
2007-02-27,26.67
2007-02-28,27.0
2007-03-01,27.200001
2007-03-02,26.85
2007-03-05,26.360001
2007-03-06,27.139999
2007-03-07,26.709999
2007-03-08,27.110001
2007-03-09,27.1
2007-03-12,26.98
2007-03-13,26.209999
2007-03-14,26.43
2007-03-15,26.99
2007-03-16,26.709999
2007-03-19,27.0
2007-03-20,27.16
2007-03-21,27.32
2007-03-22,27.4
2007-03-23,27.389999
2007-03-26,27.07
2007-03-27,26.469998999999998
2007-03-28,26.120001000000002
2007-03-29,26.23
2007-03-30,26.07
2007-04-02,26.889999
2007-04-03,27.25
2007-04-04,27.290001
2007-04-05,27.16
2007-04-09,27.129998999999998
2007-04-10,27.15
2007-04-11,26.99
2007-04-12,26.83
2007-04-13,26.950001
2007-04-16,27.299999
2007-04-17,27.59
2007-04-18,27.389999
2007-04-19,27.26
2007-04-20,27.809998999999998
2007-04-23,28.129998999999998
2007-04-24,27.98
2007-04-25,27.690001000000002
2007-04-26,27.610001
2007-04-27,27.32
2007-04-30,26.879998999999998
2007-05-01,26.690001000000002
2007-05-02,27.110001
2007-05-03,27.23
2007-05-04,27.34
2007-05-07,27.290001
2007-05-08,26.65
2007-05-09,26.98
2007-05-10,27.0
2007-05-11,27.719998999999998
2007-05-14,27.639999
2007-05-15,27.379998999999998
2007-05-16,27.389999
2007-05-17,26.98
2007-05-18,26.75
2007-05-21,27.129998999999998
2007-05-22,27.549999
2007-05-23,27.6
2007-05-24,27.5
2007-05-25,27.59
2007-05-29,27.84
2007-05-30,28.16
2007-05-31,28.41
2007-06-01,28.700001
2007-06-04,28.6
2007-06-05,27.98
2007-06-06,27.77
2007-06-07,27.01
2007-06-08,27.620001000000002
2007-06-11,27.360001
2007-06-12,26.58
2007-06-13,27.110001
2007-06-14,26.639999
2007-06-15,27.129998999999998
2007-06-18,26.870001000000002
2007-06-19,27.15
2007-06-20,26.66
2007-06-21,26.76
2007-06-22,26.690001000000002
2007-06-25,26.51
2007-06-26,26.0
2007-06-27,26.049999
2007-06-28,25.950001
2007-06-29,25.950001
2007-07-02,26.629998999999998
2007-07-03,26.65
2007-07-05,26.700001
2007-07-06,26.719998999999998
2007-07-09,26.42
2007-07-10,25.709999
2007-07-11,25.74
2007-07-12,25.959999
2007-07-13,26.219998999999998
2007-07-16,26.01
2007-07-17,26.059998999999998
2007-07-18,26.08
2007-07-19,26.0
2007-07-20,25.48
2007-07-23,25.200001
2007-07-24,24.98
2007-07-25,25.23
2007-07-26,24.219998999999998
2007-07-27,23.15
2007-07-30,23.190001000000002
2007-07-31,23.030001000000002
2007-08-01,22.99
2007-08-02,23.280001000000002
2007-08-03,22.299999
2007-08-06,22.35
2007-08-07,22.450001
2007-08-08,23.459999
2007-08-09,23.9
2007-08-10,23.35
2007-08-13,23.65
2007-08-14,22.940001000000002
2007-08-15,23.02
2007-08-16,23.42
2007-08-17,23.799999
2007-08-20,24.25
2007-08-21,24.290001
2007-08-22,24.389999
2007-08-23,23.99
2007-08-24,24.530001000000002
2007-08-27,24.0
2007-08-28,23.75
2007-08-29,24.139999
2007-08-30,24.459999
2007-08-31,24.969998999999998
2007-09-04,25.379998999999998
2007-09-05,24.99
2007-09-06,24.91
2007-09-07,24.26
2007-09-10,24.120001000000002
2007-09-11,24.6
2007-09-12,24.6
2007-09-13,25.25
2007-09-14,25.73
2007-09-17,25.99
2007-09-18,27.15
2007-09-19,27.549999
2007-09-20,27.549999
2007-09-21,27.49
2007-09-24,27.700001
2007-09-25,26.82
2007-09-26,26.629998999999998
2007-09-27,26.940001000000002
2007-09-28,27.129998999999998
2007-10-01,27.549999
2007-10-02,27.9
2007-10-03,27.73
2007-10-04,28.299999
2007-10-05,28.93
2007-10-08,28.280001000000002
2007-10-09,28.049999
2007-10-10,28.27
2007-10-11,27.98
2007-10-12,27.74
2007-10-15,27.17
2007-10-16,26.6
2007-10-17,26.709999
2007-10-18,26.870001000000002
2007-10-19,26.09
2007-10-22,26.299999
2007-10-23,26.629998999999998
2007-10-24,26.559998999999998
2007-10-25,26.450001
2007-10-26,26.450001
2007-10-29,26.540001
2007-10-30,26.200001
2007-10-31,26.5
2007-11-01,25.18
2007-11-02,25.219998999999998
2007-11-05,24.92
2007-11-06,25.17
2007-11-07,24.389999
2007-11-08,24.690001000000002
2007-11-09,24.98
2007-11-12,25.549999
2007-11-13,26.379998999999998
2007-11-14,26.459999
2007-11-15,26.49
2007-11-16,26.33
2007-11-19,26.049999
2007-11-20,26.01
2007-11-21,25.82
2007-11-23,25.860001
2007-11-26,24.639999
2007-11-27,24.950001
2007-11-28,25.98
2007-11-29,25.889999
2007-11-30,26.389999
2007-12-03,25.99
2007-12-04,25.280001000000002
2007-12-05,26.110001
2007-12-06,26.610001
2007-12-07,27.139999
2007-12-10,27.530001000000002
2007-12-11,26.360001
2007-12-12,26.34
2007-12-13,26.16
2007-12-14,25.51
2007-12-17,24.57
2007-12-18,25.1
2007-12-19,25.82
2007-12-20,26.610001
2007-12-21,27.440001000000002
2007-12-24,28.030001000000002
2007-12-26,27.51
2007-12-27,25.940001000000002
2007-12-28,26.07
2007-12-31,25.610001
2008-01-02,25.690001000000002
2008-01-03,25.040001
2008-01-04,24.120001000000002
2008-01-07,24.790001
2008-01-08,24.290001
2008-01-09,24.58
2008-01-10,24.35
2008-01-11,24.0
2008-01-14,23.35
2008-01-15,22.559998999999998
2008-01-16,22.809998999999998
2008-01-17,22.34
2008-01-18,22.040001
2008-01-22,22.57
2008-01-23,23.870001000000002
2008-01-24,23.700001
2008-01-25,23.74
2008-01-28,24.5
2008-01-29,24.5
2008-01-30,24.5
2008-01-31,24.84
2008-02-01,25.379998999999998
2008-02-04,25.290001
2008-02-05,24.77
2008-02-06,24.17
2008-02-07,24.83
2008-02-08,24.24
2008-02-11,23.719998999999998
2008-02-12,23.91
2008-02-13,24.040001
2008-02-14,22.93
2008-02-15,23.23
