Date,AVA
1999-10-06,17.125
1999-10-07,17.0
1999-10-08,17.125
1999-10-11,17.625
1999-10-12,17.5625
1999-10-13,17.6875
1999-10-14,17.875
1999-10-15,17.4375
1999-10-18,17.3125
1999-10-19,17.125
1999-10-20,17.1875
1999-10-21,17.125
1999-10-22,17.25
1999-10-25,17.3125
1999-10-26,17.625
1999-10-27,17.9375
1999-10-28,18.0625
1999-10-29,18.0
1999-11-01,17.875
1999-11-02,18.0
1999-11-03,17.75
1999-11-04,17.5625
1999-11-05,18.0
1999-11-08,17.6875
1999-11-09,17.5625
1999-11-10,17.25
1999-11-11,17.3125
1999-11-12,17.4375
1999-11-15,17.4375
1999-11-16,17.5
1999-11-17,17.1875
1999-11-18,17.375
1999-11-19,17.0
1999-11-22,16.9375
1999-11-23,16.375
1999-11-24,16.5
1999-11-26,16.5625
1999-11-29,16.4375
1999-11-30,16.25
1999-12-01,16.3125
1999-12-02,16.3125
1999-12-03,16.3125
1999-12-06,16.125
1999-12-07,16.0625
1999-12-08,15.8125
1999-12-09,15.625
1999-12-10,15.5
1999-12-13,15.25
1999-12-14,15.375
1999-12-15,15.375
1999-12-16,15.5625
1999-12-17,15.625
1999-12-20,15.5
1999-12-21,15.5
1999-12-22,15.3125
1999-12-23,15.5
1999-12-27,15.4375
1999-12-28,15.375
1999-12-29,15.375
1999-12-30,15.3125
1999-12-31,15.4375
2000-01-03,14.6875
2000-01-04,14.75
2000-01-05,15.5625
2000-01-06,15.9375
2000-01-07,15.5
2000-01-10,15.6875
2000-01-11,16.0
2000-01-12,18.375
2000-01-13,21.125
2000-01-14,24.25
2000-01-18,23.75
2000-01-19,24.625
2000-01-20,32.125
2000-01-21,47.0
2000-01-24,62.0
2000-01-25,47.0
2000-01-26,34.0
2000-01-27,33.875
2000-01-28,31.5
2000-01-31,29.375
2000-02-01,30.875
2000-02-02,26.875
2000-02-03,28.75
2000-02-04,30.125
2000-02-07,28.5
2000-02-08,29.9375
2000-02-09,28.125
2000-02-10,29.25
2000-02-11,28.9375
2000-02-14,29.8125
2000-02-15,34.125
2000-02-16,33.375
2000-02-17,35.0
2000-02-18,33.4375
2000-02-22,31.0
2000-02-23,31.25
2000-02-24,29.125
2000-02-25,28.5
2000-02-28,29.5
2000-02-29,30.0625
2000-03-01,29.5
2000-03-02,28.5625
2000-03-03,28.625
2000-03-06,29.1875
2000-03-07,29.5
2000-03-08,29.25
2000-03-09,28.9375
2000-03-10,31.9375
2000-03-13,30.0
2000-03-14,29.9375
2000-03-15,30.0
2000-03-16,30.5
2000-03-17,31.0
2000-03-20,35.75
2000-03-21,34.8125
2000-03-22,35.1875
2000-03-23,38.125
2000-03-24,38.75
2000-03-27,36.1875
2000-03-28,36.0
2000-03-29,41.6875
2000-03-30,39.4375
2000-03-31,40.75
2000-04-03,39.1875
2000-04-04,37.0
2000-04-05,39.125
2000-04-06,37.6875
2000-04-07,37.109375
2000-04-10,36.75
2000-04-11,38.0
2000-04-12,39.0625
2000-04-13,39.0625
2000-04-14,32.8125
2000-04-17,32.125
2000-04-18,33.125
2000-04-19,31.0
2000-04-20,31.875
2000-04-24,30.625
2000-04-25,29.125
2000-04-26,29.9375
2000-04-27,30.0
2000-04-28,29.5
2000-05-01,30.6875
2000-05-02,30.125
2000-05-03,29.0625
2000-05-04,27.875
2000-05-05,25.875
2000-05-08,28.5
2000-05-09,26.8125
2000-05-10,26.3125
2000-05-11,27.1875
2000-05-12,26.4375
2000-05-15,26.6875
2000-05-16,25.9375
2000-05-17,24.25
2000-05-18,22.625
2000-05-19,23.75
2000-05-22,23.4375
2000-05-23,22.5
2000-05-24,21.5
2000-05-25,21.125
2000-05-26,22.0
2000-05-30,24.1875
2000-05-31,22.375
2000-06-01,22.6875
2000-06-02,24.0
2000-06-05,22.5
2000-06-06,23.0
2000-06-07,23.375
2000-06-08,22.5
2000-06-09,23.5
2000-06-12,22.625
2000-06-13,23.75
2000-06-14,22.8125
2000-06-15,23.75
2000-06-16,23.3125
2000-06-19,19.0
2000-06-20,19.25
2000-06-21,19.0
2000-06-22,18.3125
2000-06-23,17.875
2000-06-26,18.125
2000-06-27,17.9375
2000-06-28,18.0625
2000-06-29,17.5
2000-06-30,17.453125
2000-07-03,17.3125
2000-07-05,16.875
2000-07-06,17.0
2000-07-07,17.375
2000-07-10,19.0
2000-07-11,18.1875
2000-07-12,17.6875
2000-07-13,18.0625
2000-07-14,18.6875
2000-07-17,19.125
2000-07-18,18.8125
2000-07-19,18.5625
2000-07-20,18.5625
2000-07-21,20.375
2000-07-24,19.5625
2000-07-25,19.75
2000-07-26,19.625
2000-07-27,19.4375
2000-07-28,19.0
2000-07-31,18.75
2000-08-01,19.0625
2000-08-02,19.0625
2000-08-03,18.9375
2000-08-04,19.125
2000-08-07,19.203125
2000-08-08,19.125
2000-08-09,18.625
2000-08-10,18.828125
2000-08-11,19.625
2000-08-14,19.5625
2000-08-15,19.375
2000-08-16,19.1875
2000-08-17,19.5625
2000-08-18,19.0
2000-08-21,19.0
2000-08-22,19.4375
2000-08-23,18.875
2000-08-24,18.8125
2000-08-25,18.625
2000-08-28,18.375
2000-08-29,18.25
2000-08-30,18.3125
2000-08-31,18.4375
2000-09-01,18.1875
2000-09-05,18.125
2000-09-06,18.25
2000-09-07,18.3125
2000-09-08,18.65625
2000-09-11,19.640625
2000-09-12,25.375
2000-09-13,23.0
2000-09-14,22.75
2000-09-15,25.015625
2000-09-18,24.25
2000-09-19,23.4375
2000-09-20,22.75
2000-09-21,22.1875
2000-09-22,22.5625
2000-09-25,22.125
2000-09-26,23.1875
2000-09-27,22.125
2000-09-28,22.1875
2000-09-29,22.515625
2000-10-02,21.125
2000-10-03,20.5625
2000-10-04,19.375
2000-10-05,19.125
2000-10-06,18.625
2000-10-09,19.0
2000-10-10,19.1875
2000-10-11,18.3125
2000-10-12,18.3125
2000-10-13,20.9375
2000-10-16,20.0625
2000-10-17,20.0625
2000-10-18,19.75
2000-10-19,20.0
2000-10-20,19.8125
2000-10-23,20.375
2000-10-24,20.0625
2000-10-25,20.3125
2000-10-26,20.8125
2000-10-27,20.8125
2000-10-30,21.5625
2000-10-31,22.4375
2000-11-01,22.1875
2000-11-02,22.125
2000-11-03,22.9375
2000-11-06,23.1875
2000-11-07,22.9375
2000-11-08,22.875
2000-11-09,22.9375
2000-11-10,23.3125
2000-11-13,22.625
2000-11-14,23.0625
2000-11-15,23.125
2000-11-16,23.125
2000-11-17,23.0
2000-11-20,22.3125
2000-11-21,22.0
2000-11-22,21.9375
2000-11-24,22.0
2000-11-27,21.5
2000-11-28,21.0
2000-11-29,21.125
2000-11-30,20.4375
2000-12-01,20.8125
2000-12-04,21.0
2000-12-05,20.625
2000-12-06,21.0
2000-12-07,20.5
2000-12-08,20.0625
2000-12-11,19.875
2000-12-12,19.75
2000-12-13,20.5
2000-12-14,20.5
2000-12-15,20.1875
2000-12-18,20.125
2000-12-19,20.0625
2000-12-20,20.75
2000-12-21,20.5
2000-12-22,20.0625
2000-12-26,20.1875
2000-12-27,20.6875
2000-12-28,21.1875
2000-12-29,20.5
2001-01-02,19.25
2001-01-03,18.375
2001-01-04,16.9375
2001-01-05,16.9375
2001-01-08,16.9375
2001-01-09,16.125
2001-01-10,16.75
2001-01-11,16.75
2001-01-12,16.9375
2001-01-16,17.125
2001-01-17,16.625
2001-01-18,16.5
2001-01-19,16.625
2001-01-22,16.5
2001-01-23,16.375
2001-01-24,16.5625
2001-01-25,16.8125
2001-01-26,16.5
2001-01-29,17.620001000000002
2001-01-30,17.879998999999998
2001-01-31,17.25
2001-02-01,17.459999
2001-02-02,17.059998999999998
2001-02-05,16.74
2001-02-06,16.98
2001-02-07,17.0
2001-02-08,17.18
2001-02-09,16.780001000000002
2001-02-12,17.48
2001-02-13,17.48
2001-02-14,17.040001
2001-02-15,16.700001
2001-02-16,16.6
2001-02-20,16.73
2001-02-21,16.809998999999998
2001-02-22,16.18
2001-02-23,16.209999
2001-02-26,16.190001000000002
2001-02-27,15.95
2001-02-28,15.75
2001-03-01,16.190001000000002
2001-03-02,16.25
2001-03-05,16.17
2001-03-06,16.120001000000002
2001-03-07,16.23
2001-03-08,16.299999
2001-03-09,16.35
2001-03-12,15.97
2001-03-13,16.200001
2001-03-14,16.18
2001-03-15,16.0
2001-03-16,15.87
2001-03-19,16.25
2001-03-20,16.99
2001-03-21,17.0
2001-03-22,16.309998999999998
2001-03-23,16.34
2001-03-26,16.77
2001-03-27,16.940001000000002
2001-03-28,16.639999
2001-03-29,16.610001
2001-03-30,17.620001000000002
2001-04-02,16.93
2001-04-03,16.99
2001-04-04,16.790001
2001-04-05,17.02
2001-04-06,16.809998999999998
2001-04-09,17.35
2001-04-10,18.01
2001-04-11,18.0
2001-04-12,18.08
2001-04-16,18.17
2001-04-17,18.530001000000002
2001-04-18,18.0
2001-04-19,18.23
2001-04-20,18.120001000000002
2001-04-23,18.139999
2001-04-24,18.639999
2001-04-25,18.879998999999998
2001-04-26,18.84
2001-04-27,19.389999
2001-04-30,19.9
2001-05-01,21.049999
2001-05-02,20.700001
2001-05-03,20.25
2001-05-04,20.379998999999998
2001-05-07,20.120001000000002
2001-05-08,20.309998999999998
2001-05-09,20.129998999999998
2001-05-10,19.98
2001-05-11,20.200001
2001-05-14,19.6
2001-05-15,19.860001
2001-05-16,20.1
2001-05-17,20.950001
2001-05-18,22.16
2001-05-21,22.58
2001-05-22,22.32
2001-05-23,23.42
2001-05-24,22.950001
2001-05-25,22.91
2001-05-29,22.030001000000002
2001-05-30,21.299999
2001-05-31,22.030001000000002
2001-06-01,21.9
2001-06-04,22.0
2001-06-05,22.0
2001-06-06,21.98
2001-06-07,21.469998999999998
2001-06-08,21.42
2001-06-11,21.209999
2001-06-12,20.450001
2001-06-13,20.4
2001-06-14,19.879998999999998
2001-06-15,19.219998999999998
2001-06-18,19.25
2001-06-19,18.969998999999998
2001-06-20,18.82
2001-06-21,18.389999
2001-06-22,17.950001
2001-06-25,17.700001
2001-06-26,18.27
2001-06-27,18.91
2001-06-28,19.65
2001-06-29,19.98
2001-07-02,19.0
2001-07-03,18.4
2001-07-05,18.74
2001-07-06,18.52
2001-07-09,18.75
2001-07-10,18.65
2001-07-11,18.32
2001-07-12,18.75
2001-07-13,18.51
2001-07-16,18.0
2001-07-17,18.299999
2001-07-18,17.719998999999998
2001-07-19,17.65
2001-07-20,17.190001000000002
2001-07-23,16.700001
2001-07-24,16.26
2001-07-25,16.43
2001-07-26,16.58
2001-07-27,16.49
2001-07-30,16.950001
2001-07-31,17.299999
2001-08-01,17.200001
2001-08-02,17.190001000000002
2001-08-03,17.0
2001-08-06,16.74
2001-08-07,17.1
2001-08-08,16.65
2001-08-09,17.030001000000002
2001-08-10,17.48
2001-08-13,17.42
2001-08-14,17.120001000000002
2001-08-15,16.959999
2001-08-16,17.280001000000002
2001-08-17,17.299999
2001-08-20,17.35
2001-08-21,17.1
2001-08-22,16.98
2001-08-23,17.209999
2001-08-24,17.200001
2001-08-27,16.98
2001-08-28,16.92
2001-08-29,16.790001
2001-08-30,16.370001000000002
2001-08-31,16.27
2001-09-04,16.4
2001-09-05,16.48
2001-09-06,16.25
2001-09-07,15.92
2001-09-10,15.85
2001-09-17,15.4
2001-09-18,15.3
2001-09-19,14.99
2001-09-20,14.38
2001-09-21,13.96
2001-09-24,14.45
2001-09-25,14.02
2001-09-26,13.6
2001-09-27,13.57
2001-09-28,13.6
2001-10-01,13.5
2001-10-02,13.75
2001-10-03,13.8
2001-10-04,14.07
2001-10-05,14.14
2001-10-08,14.13
2001-10-09,13.58
2001-10-10,14.0
2001-10-11,13.97
2001-10-12,14.06
2001-10-15,14.24
2001-10-16,14.28
2001-10-17,14.25
2001-10-18,13.96
2001-10-19,13.99
2001-10-22,14.0
2001-10-23,13.75
2001-10-24,13.89
2001-10-25,13.44
2001-10-26,13.78
2001-10-29,13.71
2001-10-30,13.65
2001-10-31,11.99
2001-11-01,11.29
2001-11-02,10.72
2001-11-05,10.89
2001-11-06,11.25
2001-11-07,11.32
2001-11-08,12.18
2001-11-09,11.96
2001-11-12,12.07
2001-11-13,12.2
2001-11-14,12.27
2001-11-15,12.23
2001-11-16,12.25
2001-11-19,12.22
2001-11-20,11.73
2001-11-21,11.86
2001-11-23,11.97
2001-11-26,11.84
2001-11-27,12.21
2001-11-28,11.9
2001-11-29,11.85
2001-11-30,12.0
2001-12-03,12.05
2001-12-04,11.89
2001-12-05,11.84
2001-12-06,11.98
2001-12-07,12.15
2001-12-10,11.61
2001-12-11,12.0
2001-12-12,12.11
2001-12-13,12.16
2001-12-14,12.9
2001-12-17,12.34
2001-12-18,12.0
2001-12-19,12.77
2001-12-20,12.75
2001-12-21,13.19
2001-12-24,13.0
2001-12-26,13.35
2001-12-27,13.22
2001-12-28,13.79
2001-12-31,13.26
2002-01-02,13.79
2002-01-03,13.79
2002-01-04,13.68
2002-01-07,13.53
2002-01-08,13.55
2002-01-09,13.97
2002-01-10,14.07
2002-01-11,14.26
2002-01-14,14.21
2002-01-15,14.4
2002-01-16,14.35
2002-01-17,14.17
2002-01-18,13.6
2002-01-22,13.61
2002-01-23,14.0
2002-01-24,14.1
2002-01-25,14.26
2002-01-28,14.25
2002-01-29,13.83
2002-01-30,13.35
2002-01-31,13.69
2002-02-01,13.85
2002-02-04,13.85
2002-02-05,13.49
2002-02-06,13.39
2002-02-07,13.64
2002-02-08,14.13
2002-02-11,14.19
2002-02-12,14.23
2002-02-13,14.44
2002-02-14,14.2
2002-02-15,14.53
2002-02-19,14.39
2002-02-20,14.66
2002-02-21,14.6
2002-02-22,14.78
2002-02-25,14.65
2002-02-26,14.71
2002-02-27,14.65
2002-02-28,14.6
2002-03-01,14.92
2002-03-04,15.49
2002-03-05,15.55
2002-03-06,16.299999
2002-03-07,16.389999
2002-03-08,16.17
2002-03-11,15.86
2002-03-12,15.92
2002-03-13,15.64
2002-03-14,15.7
2002-03-15,15.6
2002-03-18,15.7
2002-03-19,15.73
2002-03-20,15.66
2002-03-21,15.5
2002-03-22,15.62
2002-03-25,15.39
2002-03-26,15.4
2002-03-27,15.75
2002-03-28,15.53
2002-04-01,15.57
2002-04-02,15.68
2002-04-03,15.51
2002-04-04,15.5
2002-04-05,15.52
2002-04-08,15.86
2002-04-09,16.02
2002-04-10,16.34
2002-04-11,15.75
2002-04-12,16.24
2002-04-15,16.0
2002-04-16,16.35
2002-04-17,16.059998999999998
2002-04-18,16.15
2002-04-19,16.0
2002-04-22,16.17
2002-04-23,16.040001
2002-04-24,16.120001000000002
2002-04-25,16.1
2002-04-26,15.5
2002-04-29,15.71
2002-04-30,15.99
2002-05-01,15.75
2002-05-02,15.51
2002-05-03,16.41
2002-05-06,15.68
2002-05-07,15.27
2002-05-08,16.34
2002-05-09,15.49
2002-05-10,15.11
2002-05-13,15.15
2002-05-14,15.08
2002-05-15,14.98
2002-05-16,14.1
2002-05-17,14.31
2002-05-20,14.34
2002-05-21,14.09
2002-05-22,14.25
2002-05-23,14.65
2002-05-24,14.14
2002-05-28,14.65
2002-05-29,14.45
2002-05-30,14.21
2002-05-31,13.95
2002-06-03,13.65
2002-06-04,14.15
2002-06-05,12.26
2002-06-06,11.8
2002-06-07,11.91
2002-06-10,11.81
2002-06-11,11.47
2002-06-12,11.4
2002-06-13,11.45
2002-06-14,11.38
2002-06-17,12.21
2002-06-18,12.88
2002-06-19,12.75
2002-06-20,12.46
2002-06-21,12.75
2002-06-24,12.36
2002-06-25,12.53
2002-06-26,12.81
2002-06-27,13.15
2002-06-28,13.8
2002-07-01,12.98
2002-07-02,12.86
2002-07-03,12.7
2002-07-05,12.9
2002-07-08,12.81
2002-07-09,12.65
2002-07-10,12.72
2002-07-11,12.7
2002-07-12,12.5
2002-07-15,13.18
2002-07-16,12.64
2002-07-17,12.85
2002-07-18,12.2
2002-07-19,11.45
2002-07-22,11.58
2002-07-23,10.69
2002-07-24,11.5
2002-07-25,11.25
2002-07-26,11.95
2002-07-29,12.43
2002-07-30,12.48
2002-07-31,12.25
2002-08-01,12.54
2002-08-02,12.01
2002-08-05,11.95
2002-08-06,13.0
2002-08-07,13.5
2002-08-08,13.65
2002-08-09,13.45
2002-08-12,13.61
2002-08-13,13.45
2002-08-14,11.8
2002-08-15,11.77
2002-08-16,11.5
2002-08-19,11.75
2002-08-20,11.82
2002-08-21,12.25
2002-08-22,12.4
2002-08-23,12.01
2002-08-26,13.08
2002-08-27,12.86
2002-08-28,12.6
2002-08-29,12.8
2002-08-30,12.72
2002-09-03,12.0
2002-09-04,12.71
2002-09-05,12.15
2002-09-06,12.03
2002-09-09,12.3
2002-09-10,12.21
2002-09-11,12.05
2002-09-12,11.5
2002-09-13,12.0
2002-09-16,11.95
2002-09-17,11.1
2002-09-18,11.86
2002-09-19,11.31
2002-09-20,11.45
2002-09-23,10.9
2002-09-24,10.94
2002-09-25,10.52
2002-09-26,10.96
2002-09-27,10.7
2002-09-30,11.2
2002-10-01,11.43
2002-10-02,11.25
2002-10-03,10.96
2002-10-04,10.8
2002-10-07,10.52
2002-10-08,10.28
2002-10-09,9.2
2002-10-10,9.8
2002-10-11,9.85
2002-10-14,9.97
2002-10-15,10.19
2002-10-16,9.68
2002-10-17,9.75
2002-10-18,9.61
2002-10-21,9.88
2002-10-22,10.14
2002-10-23,10.6
2002-10-24,10.69
2002-10-25,10.7
2002-10-28,10.68
2002-10-29,10.8
2002-10-30,10.25
2002-10-31,10.3
2002-11-01,10.25
2002-11-04,10.23
2002-11-05,10.21
2002-11-06,10.27
2002-11-07,10.19
2002-11-08,9.93
2002-11-11,9.85
2002-11-12,9.53
2002-11-13,9.83
2002-11-14,9.69
2002-11-15,9.68
2002-11-18,9.66
2002-11-19,9.7
2002-11-20,9.25
2002-11-21,9.49
2002-11-22,9.59
2002-11-25,9.74
2002-11-26,9.65
2002-11-27,9.91
2002-11-29,9.77
2002-12-02,9.86
2002-12-03,9.81
2002-12-04,9.8
2002-12-05,9.79
2002-12-06,9.87
2002-12-09,10.01
2002-12-10,11.16
2002-12-11,11.39
2002-12-12,11.3
2002-12-13,11.49
2002-12-16,11.59
2002-12-17,11.6
2002-12-18,11.61
2002-12-19,11.75
2002-12-20,11.6
2002-12-23,11.65
2002-12-24,11.7
2002-12-26,11.7
2002-12-27,11.68
2002-12-30,11.53
2002-12-31,11.56
2003-01-02,11.8
2003-01-03,11.8
2003-01-06,12.28
2003-01-07,12.03
2003-01-08,12.02
2003-01-09,11.98
2003-01-10,11.92
2003-01-13,11.98
2003-01-14,11.95
2003-01-15,11.75
2003-01-16,11.58
2003-01-17,11.35
2003-01-21,11.4
2003-01-22,11.44
2003-01-23,11.57
2003-01-24,11.21
2003-01-27,10.87
2003-01-28,11.0
2003-01-29,10.86
2003-01-30,10.78
2003-01-31,10.9
2003-02-03,10.91
2003-02-04,10.67
2003-02-05,10.4
2003-02-06,10.46
2003-02-07,10.35
2003-02-10,10.59
2003-02-11,10.4
2003-02-12,10.2
2003-02-13,10.53
2003-02-14,10.58
2003-02-18,10.55
2003-02-19,10.59
2003-02-20,10.67
2003-02-21,10.58
2003-02-24,10.19
2003-02-25,10.34
2003-02-26,10.28
2003-02-27,10.2
2003-02-28,10.21
2003-03-03,10.25
2003-03-04,10.06
2003-03-05,10.15
2003-03-06,10.09
2003-03-07,10.15
2003-03-10,10.0
2003-03-11,10.05
2003-03-12,10.0
2003-03-13,10.39
2003-03-14,10.4
2003-03-17,10.75
2003-03-18,10.88
2003-03-19,10.5
2003-03-20,10.7
2003-03-21,10.87
2003-03-24,10.7
2003-03-25,10.5
2003-03-26,10.51
2003-03-27,10.6
2003-03-28,10.6
2003-03-31,10.59
2003-04-01,10.85
2003-04-02,10.91
2003-04-03,10.8
2003-04-04,10.86
2003-04-07,10.88
2003-04-08,11.38
2003-04-09,11.05
2003-04-10,11.13
2003-04-11,11.01
2003-04-14,11.43
2003-04-15,11.53
2003-04-16,11.65
2003-04-17,11.67
2003-04-21,11.4
2003-04-22,11.8
2003-04-23,11.8
2003-04-24,11.95
2003-04-25,11.81
2003-04-28,11.8
2003-04-29,11.64
2003-04-30,11.83
2003-05-01,11.65
2003-05-02,12.14
2003-05-05,12.35
2003-05-06,12.68
2003-05-07,12.62
2003-05-08,12.38
2003-05-09,12.5
2003-05-12,12.49
2003-05-13,12.62
2003-05-14,12.95
2003-05-15,13.25
2003-05-16,12.85
2003-05-19,12.75
2003-05-20,12.91
2003-05-21,12.95
2003-05-22,12.88
2003-05-23,13.3
2003-05-27,13.55
2003-05-28,13.5
2003-05-29,13.74
2003-05-30,14.05
2003-06-02,14.09
2003-06-03,14.0
2003-06-04,14.08
2003-06-05,14.29
2003-06-06,14.5
2003-06-09,14.08
2003-06-10,14.62
2003-06-11,14.6
2003-06-12,14.44
2003-06-13,14.24
2003-06-16,14.49
2003-06-17,14.34
2003-06-18,14.45
2003-06-19,14.42
2003-06-20,14.3
2003-06-23,14.31
2003-06-24,14.25
2003-06-25,14.38
2003-06-26,14.13
2003-06-27,13.97
2003-06-30,14.15
2003-07-01,14.25
2003-07-02,14.55
2003-07-03,14.25
2003-07-07,14.43
2003-07-08,14.76
2003-07-09,14.74
2003-07-10,14.52
2003-07-11,14.52
2003-07-14,14.41
2003-07-15,14.64
2003-07-16,14.59
2003-07-17,14.06
2003-07-18,14.21
2003-07-21,13.98
2003-07-22,13.99
2003-07-23,14.16
2003-07-24,14.36
2003-07-25,14.35
2003-07-28,14.45
2003-07-29,14.65
2003-07-30,14.91
2003-07-31,14.75
2003-08-01,14.78
2003-08-04,14.78
2003-08-05,14.76
2003-08-06,14.9
2003-08-07,14.98
2003-08-08,14.89
2003-08-11,15.0
2003-08-12,15.12
2003-08-13,15.22
2003-08-14,15.22
2003-08-15,15.31
2003-08-18,15.58
2003-08-19,16.059998999999998
2003-08-20,15.94
2003-08-21,15.9
2003-08-22,15.5
2003-08-25,15.71
2003-08-26,15.78
2003-08-27,15.6
2003-08-28,15.69
2003-08-29,15.57
2003-09-02,16.030001000000002
2003-09-03,16.440001000000002
2003-09-04,16.040001
2003-09-05,15.86
2003-09-08,16.0
2003-09-09,15.85
2003-09-10,15.7
2003-09-11,15.9
2003-09-12,16.120001000000002
2003-09-15,15.88
2003-09-16,15.9
2003-09-17,15.8
2003-09-18,16.030001000000002
2003-09-19,15.76
2003-09-22,15.59
2003-09-23,15.67
2003-09-24,15.53
2003-09-25,15.21
2003-09-26,15.21
2003-09-29,15.7
2003-09-30,15.58
2003-10-01,16.040001
2003-10-02,16.139999
2003-10-03,16.25
2003-10-06,16.35
2003-10-07,16.18
2003-10-08,15.85
2003-10-09,16.120001000000002
2003-10-10,15.88
2003-10-13,16.040001
2003-10-14,16.209999
2003-10-15,16.01
2003-10-16,16.0
2003-10-17,15.81
2003-10-20,16.049999
2003-10-21,16.08
2003-10-22,16.049999
2003-10-23,15.98
2003-10-24,16.0
2003-10-27,16.35
2003-10-28,16.66
2003-10-29,16.889999
2003-10-30,17.049999
2003-10-31,17.0
2003-11-03,17.360001
2003-11-04,17.57
2003-11-05,17.629998999999998
2003-11-06,17.799999
2003-11-07,17.639999
2003-11-10,17.709999
2003-11-11,17.6
2003-11-12,17.799999
2003-11-13,17.58
2003-11-14,17.49
2003-11-17,17.459999
2003-11-18,17.15
2003-11-19,17.459999
2003-11-20,17.08
2003-11-21,16.889999
2003-11-24,17.57
2003-11-25,17.59
2003-11-26,17.43
2003-11-28,17.639999
2003-12-01,18.0
2003-12-02,17.66
2003-12-03,17.360001
2003-12-04,17.42
2003-12-05,17.32
2003-12-08,17.690001000000002
2003-12-09,17.65
2003-12-10,17.51
2003-12-11,17.879998999999998
2003-12-12,17.870001000000002
2003-12-15,17.65
2003-12-16,17.75
2003-12-17,17.780001000000002
2003-12-18,17.690001000000002
2003-12-19,17.51
2003-12-22,17.799999
2003-12-23,18.469998999999998
2003-12-24,18.040001
2003-12-26,18.08
2003-12-29,18.200001
2003-12-30,18.639999
2003-12-31,18.120001000000002
2004-01-02,18.389999
2004-01-05,18.02
2004-01-06,18.0
2004-01-07,18.09
2004-01-08,18.25
2004-01-09,18.059998999999998
2004-01-12,18.08
2004-01-13,18.139999
2004-01-14,18.33
2004-01-15,18.120001000000002
2004-01-16,18.030001000000002
2004-01-20,18.280001000000002
2004-01-21,18.459999
2004-01-22,18.219998999999998
2004-01-23,18.530001000000002
2004-01-26,18.16
2004-01-27,17.99
2004-01-28,17.6
2004-01-29,18.120001000000002
2004-01-30,17.85
2004-02-02,18.0
2004-02-03,18.0
2004-02-04,17.549999
2004-02-05,17.85
2004-02-06,18.059998999999998
2004-02-09,17.790001
2004-02-10,18.139999
2004-02-11,18.1
2004-02-12,18.01
2004-02-13,18.15
2004-02-17,18.4
2004-02-18,18.26
2004-02-19,17.790001
2004-02-20,17.77
2004-02-23,17.82
2004-02-24,18.120001000000002
2004-02-25,18.25
2004-02-26,18.0
2004-02-27,18.07
2004-03-01,18.559998999999998
2004-03-02,18.23
2004-03-03,18.33
2004-03-04,18.59
2004-03-05,18.389999
2004-03-08,18.200001
2004-03-09,18.440001000000002
2004-03-10,18.379998999999998
2004-03-11,17.950001
2004-03-12,18.120001000000002
2004-03-15,18.17
2004-03-16,18.059998999999998
2004-03-17,18.52
2004-03-18,18.280001000000002
2004-03-19,18.41
2004-03-22,18.16
2004-03-23,18.32
2004-03-24,17.92
2004-03-25,18.190001000000002
2004-03-26,18.27
2004-03-29,18.41
2004-03-30,18.75
2004-03-31,18.92
2004-04-01,19.17
2004-04-02,18.83
2004-04-05,18.9
2004-04-06,18.639999
2004-04-07,18.48
2004-04-08,18.299999
2004-04-12,18.16
2004-04-13,17.700001
2004-04-14,17.51
2004-04-15,17.610001
2004-04-16,18.0
2004-04-19,17.73
2004-04-20,17.65
2004-04-21,17.790001
2004-04-22,18.120001000000002
2004-04-23,18.040001
2004-04-26,17.85
2004-04-27,17.74
2004-04-28,17.360001
2004-04-29,17.17
2004-04-30,16.9
2004-05-03,16.790001
2004-05-04,16.969998999999998
2004-05-05,16.719998999999998
2004-05-06,16.68
2004-05-07,15.95
2004-05-10,15.98
2004-05-11,15.95
2004-05-12,16.01
2004-05-13,15.7
2004-05-14,15.75
2004-05-17,15.51
2004-05-18,16.0
2004-05-19,15.81
2004-05-20,16.040001
2004-05-21,16.290001
2004-05-24,16.48
2004-05-25,16.84
2004-05-26,16.889999
2004-05-27,16.700001
2004-05-28,16.959999
2004-06-01,16.860001
2004-06-02,17.0
2004-06-03,16.9
2004-06-04,17.26
2004-06-07,17.66
2004-06-08,17.280001000000002
2004-06-09,17.379998999999998
2004-06-10,17.620001000000002
2004-06-14,17.459999
2004-06-15,17.610001
2004-06-16,17.57
2004-06-17,17.65
2004-06-18,17.889999
2004-06-21,17.959999
2004-06-22,18.049999
2004-06-23,18.139999
2004-06-24,18.32
2004-06-25,18.68
2004-06-28,18.35
2004-06-29,18.299999
2004-06-30,18.42
2004-07-01,18.26
2004-07-02,18.34
2004-07-06,18.15
2004-07-07,18.200001
2004-07-08,17.98
2004-07-09,17.91
2004-07-12,17.870001000000002
2004-07-13,17.870001000000002
2004-07-14,17.9
2004-07-15,17.82
2004-07-16,17.92
2004-07-19,18.16
2004-07-20,18.299999
2004-07-21,18.0
2004-07-22,17.860001
2004-07-23,17.66
2004-07-26,17.440001000000002
2004-07-27,17.700001
2004-07-28,17.52
2004-07-29,17.68
2004-07-30,17.450001
2004-08-02,17.5
2004-08-03,17.530001000000002
2004-08-04,17.65
2004-08-05,17.299999
2004-08-06,17.25
2004-08-09,16.950001
2004-08-10,17.59
2004-08-11,17.719998999999998
2004-08-12,17.370001000000002
2004-08-13,17.290001
2004-08-16,17.75
2004-08-17,17.389999
