Date,VEON
2005-12-02,9.248
2005-12-05,9.3
2005-12-06,9.366
2005-12-07,9.096
2005-12-08,9.056
2005-12-09,9.002
2005-12-12,8.71
2005-12-13,8.686
2005-12-14,8.622
2005-12-15,8.59
2005-12-16,8.52
2005-12-19,8.61
2005-12-20,8.61
2005-12-21,8.668
2005-12-22,8.828
2005-12-23,8.832
2005-12-27,8.76
2005-12-28,8.836
2005-12-29,8.976
2005-12-30,8.846
2006-01-03,9.164
2006-01-04,9.316
2006-01-05,9.43
2006-01-06,9.456
2006-01-09,9.444
2006-01-10,9.34
2006-01-11,9.63
2006-01-12,9.712
2006-01-13,9.884
2006-01-17,9.64
2006-01-18,9.43
2006-01-19,9.802
2006-01-20,9.698
2006-01-23,9.738
2006-01-24,9.778
2006-01-25,9.606
2006-01-26,9.49
2006-01-27,9.364
2006-01-30,9.2
2006-01-31,9.36
2006-02-01,9.414
2006-02-02,9.47
2006-02-03,9.264
2006-02-06,9.292
2006-02-07,9.182
2006-02-08,9.098
2006-02-09,8.972
2006-02-10,8.948
2006-02-13,8.88
2006-02-14,8.82
2006-02-15,9.07
2006-02-16,9.192
2006-02-17,9.116
2006-02-21,9.0
2006-02-22,8.99
2006-02-23,9.03
2006-02-24,9.034
2006-02-27,9.04
2006-02-28,8.8
2006-03-01,8.934
2006-03-02,8.992
2006-03-03,8.856
2006-03-06,8.898
2006-03-07,8.774
2006-03-08,8.594
2006-03-09,8.492
2006-03-10,8.36
2006-03-13,8.44
2006-03-14,8.506
2006-03-15,8.43
2006-03-16,8.436
2006-03-17,8.58
2006-03-20,9.078
2006-03-21,9.002
2006-03-22,9.096
2006-03-23,9.188
2006-03-24,9.074
2006-03-27,8.918
2006-03-28,8.61
2006-03-29,8.59
2006-03-30,8.576
2006-03-31,8.602
2006-04-03,8.648
2006-04-04,8.606
2006-04-05,8.6
2006-04-06,8.666
2006-04-07,8.852
2006-04-10,8.918
2006-04-11,8.846
2006-04-12,8.98
2006-04-13,9.024
2006-04-17,9.002
2006-04-18,9.12
2006-04-19,9.318
2006-04-20,9.418
2006-04-21,9.354
2006-04-24,9.39
2006-04-25,9.376
2006-04-26,9.36
2006-04-27,9.224
2006-04-28,9.31
2006-05-01,9.336
2006-05-02,9.318
2006-05-03,9.2
2006-05-04,9.578
2006-05-05,9.912
2006-05-08,10.102
2006-05-09,10.182
2006-05-10,9.966
2006-05-11,9.862
2006-05-12,9.7
2006-05-15,9.35
2006-05-16,9.33
2006-05-17,8.89
2006-05-18,8.64
2006-05-19,8.548
2006-05-22,7.718
2006-05-23,7.956
2006-05-24,7.738
2006-05-25,8.176
2006-05-26,8.552
2006-05-30,8.252
2006-05-31,8.372
2006-06-01,8.762
2006-06-02,9.6
2006-06-05,9.476
2006-06-06,9.126
2006-06-07,9.06
2006-06-08,8.772
2006-06-09,8.722
2006-06-12,8.4
2006-06-13,8.05
2006-06-14,8.378
2006-06-15,8.716
2006-06-16,8.458
2006-06-19,8.252
2006-06-20,8.246
2006-06-21,8.466
2006-06-22,8.34
2006-06-23,8.42
2006-06-26,8.458
2006-06-27,8.652
2006-06-28,8.732
2006-06-29,9.098
2006-06-30,9.164
2006-07-03,9.298
2006-07-05,9.15
2006-07-06,9.268
2006-07-07,9.13
2006-07-10,9.154
2006-07-11,9.162
2006-07-12,9.08
2006-07-13,8.972
2006-07-14,8.872
2006-07-17,8.796
2006-07-18,8.794
2006-07-19,8.946
2006-07-20,8.792
2006-07-21,8.802
2006-07-24,9.162
2006-07-25,9.232
2006-07-26,9.274
2006-07-27,9.44
2006-07-28,9.714
2006-07-31,9.64
2006-08-01,9.558
2006-08-02,9.83
2006-08-03,9.848
2006-08-04,9.958
2006-08-07,9.9
2006-08-08,9.77
2006-08-09,10.052
2006-08-10,10.12
2006-08-11,10.17
2006-08-14,9.896
2006-08-15,9.91
2006-08-16,10.0
2006-08-17,9.792
2006-08-18,9.678
2006-08-21,10.07
2006-08-22,10.088
2006-08-23,10.08
2006-08-24,10.054
2006-08-25,10.05
2006-08-28,10.226
2006-08-29,10.864
2006-08-30,10.89
2006-08-31,10.864
2006-09-01,11.518
2006-09-05,12.0
2006-09-06,11.746
2006-09-07,11.722
2006-09-08,11.98
2006-09-11,11.604
2006-09-12,11.93
2006-09-13,12.204
2006-09-14,12.102
2006-09-15,12.524
2006-09-18,12.566
2006-09-19,12.438
2006-09-20,12.38
2006-09-21,12.556
2006-09-22,12.37
2006-09-25,12.202
2006-09-26,12.028
2006-09-27,12.334
2006-09-28,12.188
2006-09-29,12.118
2006-10-02,11.982
2006-10-03,11.834
2006-10-04,12.23
2006-10-05,12.52
2006-10-06,12.35
2006-10-09,12.334
2006-10-10,12.204
2006-10-11,12.06
2006-10-12,12.434
2006-10-13,12.632
2006-10-16,12.74
2006-10-17,12.458
2006-10-18,12.55
2006-10-19,12.608
2006-10-20,12.632
2006-10-23,12.72
2006-10-24,13.05
2006-10-25,13.2
2006-10-26,13.212
2006-10-27,13.014
2006-10-30,12.994
2006-10-31,13.198
2006-11-01,12.95
2006-11-02,12.952
2006-11-03,12.834
2006-11-06,12.998
2006-11-07,12.958
2006-11-08,13.106
2006-11-09,13.172
2006-11-10,13.182
2006-11-13,13.432
2006-11-14,13.33
2006-11-15,13.45
2006-11-16,13.472
2006-11-17,13.308
2006-11-20,13.68
2006-11-21,13.904
2006-11-22,13.984
2006-11-24,14.046
2006-11-27,13.614
2006-11-28,13.648
2006-11-29,14.602
2006-11-30,15.218
2006-12-01,15.44
2006-12-04,16.346001
2006-12-05,16.41
2006-12-06,16.233999
2006-12-07,16.375999
2006-12-08,16.360001
2006-12-11,16.23
2006-12-12,15.994
2006-12-13,15.438
2006-12-14,15.2
2006-12-15,15.308
2006-12-18,15.404
2006-12-19,15.398
2006-12-20,15.38
2006-12-21,15.438
2006-12-22,15.362
2006-12-26,15.502
2006-12-27,15.94
2006-12-28,16.049999
2006-12-29,15.79
2007-01-03,15.818
2007-01-04,15.71
2007-01-05,15.062
2007-01-08,15.418
2007-01-09,14.786
2007-01-10,15.046
2007-01-11,15.404
2007-01-12,15.382
2007-01-16,15.27
2007-01-17,15.62
2007-01-18,15.386
2007-01-19,15.74
2007-01-22,16.416
2007-01-23,16.972
2007-01-24,17.360001
2007-01-25,16.892
2007-01-26,17.002001
2007-01-29,16.886
2007-01-30,17.252001
2007-01-31,17.086
2007-02-01,17.386
2007-02-02,17.351999
2007-02-05,17.496
2007-02-06,17.596001
2007-02-07,17.559998999999998
2007-02-08,17.25
2007-02-09,17.1
2007-02-12,16.959999
2007-02-13,17.216
2007-02-14,17.549999
2007-02-15,17.212
2007-02-16,17.266001
2007-02-20,18.035999
2007-02-21,17.278
2007-02-22,17.222
2007-02-23,17.302
2007-02-26,17.238001
2007-02-27,15.788
2007-02-28,16.091998999999998
2007-03-01,16.048
2007-03-02,16.282
2007-03-05,15.576
2007-03-06,16.695999
2007-03-07,16.756001
2007-03-08,17.813999
2007-03-09,17.538
2007-03-12,17.568001000000002
2007-03-13,16.788
2007-03-14,17.125999
2007-03-15,17.483999
2007-03-16,17.604
2007-03-19,18.802
2007-03-20,18.709999
2007-03-21,18.993999
2007-03-22,19.086
2007-03-23,19.336
2007-03-26,19.32
2007-03-27,19.176001
2007-03-28,19.52
2007-03-29,19.246
2007-03-30,18.968
2007-04-02,19.524
2007-04-03,19.601999
2007-04-04,19.714001
2007-04-05,19.374001
2007-04-09,19.917999
2007-04-10,19.261999
2007-04-11,18.940001000000002
2007-04-12,19.243999
2007-04-13,19.308001
2007-04-16,19.304001
2007-04-17,19.26
2007-04-18,19.365999
2007-04-19,19.322001
2007-04-20,19.252001
2007-04-23,19.153999
2007-04-24,19.27
2007-04-25,19.27
2007-04-26,19.280001000000002
2007-04-27,19.68
2007-04-30,19.351999
2007-05-01,19.354
2007-05-02,20.370001000000002
2007-05-03,20.445999
2007-05-04,20.528
2007-05-07,21.042
2007-05-08,20.445999
2007-05-09,20.836
2007-05-10,19.43
2007-05-11,20.18
2007-05-14,20.532
2007-05-15,20.26
2007-05-16,20.021998999999997
2007-05-17,19.802
2007-05-18,19.938
2007-05-21,20.422001
2007-05-22,20.0
2007-05-23,20.118
2007-05-24,19.941999
2007-05-25,20.684
2007-05-29,20.472
2007-05-30,20.586
2007-05-31,20.562
2007-06-01,20.799999
2007-06-04,20.313999
2007-06-05,20.368
2007-06-06,20.191999
2007-06-07,19.483999
2007-06-08,19.436001
2007-06-11,19.940001000000002
2007-06-12,19.624001
2007-06-13,20.33
2007-06-14,20.702
2007-06-15,21.356001000000003
2007-06-18,21.642
2007-06-19,21.677999
2007-06-20,21.048
2007-06-21,21.177999
2007-06-22,20.93
2007-06-25,21.309998999999998
2007-06-26,20.974001
2007-06-27,21.27
2007-06-28,20.878
2007-06-29,21.072001
2007-07-02,21.604
2007-07-03,22.025999
2007-07-05,22.120001000000002
2007-07-06,22.309998999999998
2007-07-09,22.358
2007-07-10,21.642
2007-07-11,22.030001000000002
2007-07-12,22.546
2007-07-13,23.417999
2007-07-16,22.5
2007-07-17,22.6
2007-07-18,22.334
2007-07-19,22.576
2007-07-20,22.486
2007-07-23,22.299999
2007-07-24,21.572001
2007-07-25,21.209999
2007-07-26,20.08
2007-07-27,20.257998999999998
2007-07-30,20.846001
2007-07-31,21.18
2007-08-01,21.218
2007-08-02,21.75
2007-08-03,21.232
2007-08-06,21.09
2007-08-07,21.356001000000003
2007-08-08,22.469998999999998
2007-08-09,21.33
2007-08-10,21.15
2007-08-13,21.26
2007-08-14,20.752001
2007-08-15,19.878
2007-08-16,19.049999
2007-08-17,20.040001
2007-08-20,20.112
2007-08-21,20.493999
2007-08-22,21.190001000000002
2007-08-23,20.969998999999998
2007-08-24,22.280001000000002
2007-08-27,22.58
2007-08-28,21.57
2007-08-29,23.16
2007-08-30,24.73
2007-08-31,24.4
2007-09-04,25.26
2007-09-05,24.549999
2007-09-06,25.48
2007-09-07,24.690001000000002
2007-09-10,25.18
2007-09-11,25.610001
2007-09-12,26.389999
2007-09-13,27.57
2007-09-14,26.98
2007-09-17,26.639999
2007-09-18,27.559998999999998
2007-09-19,27.17
2007-09-20,27.280001000000002
2007-09-21,27.52
2007-09-24,27.639999
2007-09-25,27.1
2007-09-26,27.280001000000002
2007-09-27,27.42
2007-09-28,27.040001
2007-10-01,28.02
2007-10-02,27.57
2007-10-03,26.23
2007-10-04,27.23
2007-10-05,28.809998999999998
2007-10-08,29.0
2007-10-09,29.450001
2007-10-10,30.110001
2007-10-11,30.139999
2007-10-12,31.290001
2007-10-15,31.129998999999998
2007-10-16,30.25
2007-10-17,30.959999
2007-10-18,31.110001
2007-10-19,29.280001000000002
2007-10-22,29.08
2007-10-23,30.620001000000002
2007-10-24,30.690001000000002
2007-10-25,31.16
2007-10-26,32.990002000000004
2007-10-29,34.93
2007-10-30,33.0
2007-10-31,33.07
2007-11-01,31.129998999999998
2007-11-02,31.48
2007-11-05,30.450001
2007-11-06,31.870001000000002
2007-11-07,30.43
2007-11-08,32.849998
2007-11-09,31.4
2007-11-12,29.780001000000002
2007-11-13,30.67
2007-11-14,29.9
2007-11-15,29.73
2007-11-16,30.74
2007-11-19,30.110001
2007-11-20,31.5
2007-11-21,31.049999
2007-11-23,32.720001
2007-11-26,34.029999
2007-11-27,34.5
2007-11-28,36.0
2007-11-29,34.209998999999996
2007-11-30,33.599998
2007-12-03,34.139998999999996
2007-12-04,34.490002000000004
2007-12-05,37.299999
2007-12-06,37.57
2007-12-07,38.91
2007-12-10,40.669998
2007-12-11,37.080002
2007-12-12,38.540001000000004
2007-12-13,37.91
2007-12-14,38.630001
2007-12-17,35.740002000000004
2007-12-18,37.599998
2007-12-19,37.73
2007-12-20,39.380001
2007-12-21,41.98
2007-12-24,44.98
2007-12-26,44.91
2007-12-27,42.68
2007-12-28,42.43
2007-12-31,41.599998
2008-01-02,43.740002000000004
2008-01-03,43.759997999999996
2008-01-04,40.73
2008-01-07,40.709998999999996
2008-01-08,41.259997999999996
2008-01-09,41.25
2008-01-10,42.0
2008-01-11,40.880001
2008-01-14,41.16
2008-01-15,37.91
2008-01-16,35.040001000000004
2008-01-17,33.259997999999996
2008-01-18,33.959998999999996
2008-01-22,32.259997999999996
2008-01-23,32.330002
2008-01-24,34.209998999999996
2008-01-25,33.18
2008-01-28,33.849998
2008-01-29,34.32
2008-01-30,33.799999
2008-01-31,34.400002
2008-02-01,35.799999
2008-02-04,35.98
2008-02-05,33.130001
2008-02-06,33.18
2008-02-07,33.130001
2008-02-08,33.709998999999996
2008-02-11,34.779999
2008-02-12,36.669998
2008-02-13,36.91
2008-02-14,35.529999
2008-02-15,36.779999
2008-02-19,37.919998
2008-02-20,38.080002
2008-02-21,38.150002
2008-02-22,37.669998
2008-02-25,36.939999
2008-02-26,37.700001
2008-02-27,36.580002
2008-02-28,36.009997999999996
2008-02-29,34.73
2008-03-03,34.68
2008-03-04,34.02
2008-03-05,34.98
2008-03-06,33.889998999999996
2008-03-07,32.830002
2008-03-10,31.24
2008-03-11,34.720001
2008-03-12,32.200001
2008-03-13,32.080002
2008-03-14,31.73
2008-03-17,29.77
2008-03-18,31.99
2008-03-19,30.1
2008-03-20,29.84
2008-03-24,30.99
2008-03-25,30.59
2008-03-26,28.85
2008-03-27,30.02
2008-03-28,29.209999
2008-03-31,29.889999
2008-04-01,31.059998999999998
2008-04-02,32.290001000000004
2008-04-03,31.91
2008-04-04,32.150002
2008-04-07,32.639998999999996
2008-04-08,32.73
2008-04-09,32.220001
2008-04-10,32.389998999999996
2008-04-11,31.15
2008-04-14,30.870001000000002
2008-04-15,31.34
2008-04-16,31.450001
2008-04-17,30.0
2008-04-18,31.08
2008-04-21,30.58
2008-04-22,29.65
2008-04-23,29.709999
2008-04-24,29.620001000000002
2008-04-25,29.360001
2008-04-28,29.379998999999998
2008-04-29,29.17
2008-04-30,30.16
2008-05-01,30.299999
2008-05-02,30.4
2008-05-05,29.98
2008-05-06,31.18
2008-05-07,32.98
2008-05-08,33.540001000000004
2008-05-09,33.580002
2008-05-12,32.549999
2008-05-13,32.639998999999996
2008-05-14,32.439999
2008-05-15,32.610001000000004
2008-05-16,33.59
2008-05-19,34.75
2008-05-20,34.470001
2008-05-21,35.689999
2008-05-22,35.380001
2008-05-23,34.869999
2008-05-27,34.470001
2008-05-28,36.009997999999996
2008-05-29,35.779999
2008-05-30,35.27
2008-06-02,35.07
2008-06-03,33.900002
2008-06-04,32.59
2008-06-05,33.34
2008-06-06,31.629998999999998
2008-06-09,31.25
2008-06-10,30.959999
2008-06-11,30.23
2008-06-12,30.58
2008-06-13,31.07
2008-06-16,31.030001000000002
2008-06-17,31.34
2008-06-18,31.190001000000002
2008-06-19,30.92
2008-06-20,30.209999
2008-06-23,29.75
2008-06-24,29.709999
2008-06-25,30.82
2008-06-26,29.299999
2008-06-27,29.82
2008-06-30,29.68
2008-07-01,27.93
2008-07-02,26.280001000000002
2008-07-03,27.049999
2008-07-07,26.870001000000002
2008-07-08,27.700001
2008-07-09,26.83
2008-07-10,26.459999
2008-07-11,26.299999
2008-07-14,26.110001
2008-07-15,26.389999
2008-07-16,27.26
2008-07-17,27.120001000000002
2008-07-18,27.200001
2008-07-21,28.110001
2008-07-22,27.9
2008-07-23,27.719998999999998
2008-07-24,25.709999
2008-07-25,24.98
2008-07-28,24.200001
2008-07-29,24.5
2008-07-30,25.67
2008-07-31,25.23
2008-08-01,24.52
2008-08-04,23.09
2008-08-05,24.17
2008-08-06,24.610001
2008-08-07,24.299999
2008-08-08,24.059998999999998
2008-08-11,24.15
2008-08-12,23.440001000000002
2008-08-13,23.02
2008-08-14,24.370001000000002
2008-08-15,24.43
2008-08-18,23.790001
2008-08-19,22.469998999999998
2008-08-20,23.25
2008-08-21,23.190001000000002
2008-08-22,23.620001000000002
2008-08-25,22.73
2008-08-26,22.52
2008-08-27,23.120001000000002
2008-08-28,24.190001000000002
2008-08-29,24.030001000000002
2008-09-02,24.639999
2008-09-03,23.559998999999998
2008-09-04,21.34
2008-09-05,21.99
2008-09-08,21.66
2008-09-09,19.25
2008-09-10,20.709999
2008-09-11,20.52
2008-09-12,23.139999
2008-09-15,21.32
2008-09-16,20.98
2008-09-17,18.6
2008-09-18,22.059998999999998
2008-09-19,23.299999
2008-09-22,21.639999
2008-09-23,19.75
2008-09-24,19.940001000000002
2008-09-25,21.280001000000002
2008-09-26,20.4
2008-09-29,17.620001000000002
2008-09-30,20.299999
2008-10-01,20.799999
2008-10-02,18.57
2008-10-03,17.4
2008-10-06,13.39
2008-10-07,12.9
2008-10-08,13.77
2008-10-09,12.73
2008-10-10,12.96
2008-10-13,17.25
2008-10-14,16.719998999999998
2008-10-15,13.78
2008-10-16,12.99
2008-10-17,13.93
2008-10-20,14.47
2008-10-21,12.37
2008-10-22,10.08
2008-10-23,9.0
2008-10-24,7.39
2008-10-27,8.78
2008-10-28,9.75
2008-10-29,12.14
2008-10-30,14.03
2008-10-31,14.5
2008-11-03,15.56
2008-11-04,18.889999
2008-11-05,15.58
2008-11-06,13.93
2008-11-07,15.93
2008-11-10,14.44
2008-11-11,10.57
2008-11-12,9.82
2008-11-13,11.26
2008-11-14,9.32
2008-11-17,9.39
2008-11-18,8.94
2008-11-19,7.53
2008-11-20,6.99
2008-11-21,7.67
2008-11-24,8.7
2008-11-25,8.45
2008-11-26,9.45
2008-11-28,9.5
2008-12-01,8.01
2008-12-02,8.68
2008-12-03,8.92
2008-12-04,8.07
2008-12-05,8.4
2008-12-08,9.28
2008-12-09,8.82
2008-12-10,9.5
2008-12-11,8.97
2008-12-12,9.02
2008-12-15,8.28
2008-12-16,8.89
2008-12-17,8.21
2008-12-18,7.4
2008-12-19,7.56
2008-12-22,7.56
2008-12-23,7.94
2008-12-24,7.14
2008-12-26,7.36
2008-12-29,7.3
2008-12-30,7.37
2008-12-31,7.16
2009-01-02,8.19
2009-01-05,8.81
2009-01-06,9.04
2009-01-07,8.28
2009-01-08,8.62
2009-01-09,8.31
2009-01-12,7.77
2009-01-13,7.71
2009-01-14,7.05
2009-01-15,7.25
2009-01-16,6.69
2009-01-20,5.99
2009-01-21,6.25
2009-01-22,6.29
2009-01-23,6.69
2009-01-26,6.9
2009-01-27,6.77
2009-01-28,7.42
2009-01-29,6.22
2009-01-30,6.09
2009-02-02,5.47
2009-02-03,5.17
2009-02-04,5.3
2009-02-05,5.44
2009-02-06,5.75
2009-02-09,6.11
2009-02-10,6.0
2009-02-11,6.31
2009-02-12,6.1
2009-02-13,6.51
2009-02-17,5.47
2009-02-18,5.7
2009-02-19,5.99
2009-02-20,5.62
2009-02-23,5.21
2009-02-24,5.9
2009-02-25,5.44
2009-02-26,5.3
2009-02-27,5.24
2009-03-02,4.91
2009-03-03,5.0
2009-03-04,5.32
2009-03-05,4.92
2009-03-06,4.98
2009-03-09,4.96
2009-03-10,5.66
2009-03-11,5.45
2009-03-12,5.11
2009-03-13,5.66
2009-03-16,5.64
2009-03-17,6.0
2009-03-18,6.16
2009-03-19,6.96
2009-03-20,6.53
2009-03-23,7.43
2009-03-24,6.83
2009-03-25,6.88
2009-03-26,7.47
2009-03-27,6.88
2009-03-30,6.46
2009-03-31,6.54
2009-04-01,7.35
2009-04-02,8.01
2009-04-03,8.15
2009-04-06,7.87
2009-04-07,8.02
2009-04-08,8.86
2009-04-09,9.86
2009-04-13,9.55
2009-04-14,8.7
2009-04-15,9.06
2009-04-16,9.28
2009-04-17,9.56
2009-04-20,8.89
2009-04-21,9.16
2009-04-22,9.41
2009-04-23,9.98
2009-04-24,10.62
2009-04-27,9.29
2009-04-28,9.5
2009-04-29,9.97
2009-04-30,9.42
2009-05-01,9.82
2009-05-04,10.61
2009-05-05,10.76
2009-05-06,10.54
2009-05-07,10.07
2009-05-08,10.91
2009-05-11,10.82
2009-05-12,11.46
2009-05-13,10.07
2009-05-14,11.29
2009-05-15,10.62
2009-05-18,11.04
2009-05-19,11.21
2009-05-20,11.95
2009-05-21,11.24
2009-05-22,11.94
2009-05-26,12.07
2009-05-27,12.4
2009-05-28,13.49
2009-05-29,13.06
2009-06-01,13.95
2009-06-02,13.68
2009-06-03,12.65
2009-06-04,13.25
2009-06-05,13.53
2009-06-08,12.59
2009-06-09,11.99
2009-06-10,12.43
2009-06-11,12.86
2009-06-12,12.89
2009-06-15,12.08
2009-06-16,11.52
2009-06-17,10.92
2009-06-18,11.33
2009-06-19,11.3
2009-06-22,9.84
2009-06-23,10.63
2009-06-24,11.2
2009-06-25,11.34
2009-06-26,12.19
2009-06-29,11.93
2009-06-30,11.77
2009-07-01,12.18
2009-07-02,11.57
2009-07-06,11.35
2009-07-07,11.04
2009-07-08,10.43
2009-07-09,10.5
2009-07-10,10.13
2009-07-13,10.0
2009-07-14,10.58
2009-07-15,11.39
2009-07-16,11.76
2009-07-17,11.9
2009-07-20,12.72
2009-07-21,12.73
2009-07-22,12.82
2009-07-23,13.43
2009-07-24,13.16
2009-07-27,13.16
2009-07-28,12.92
2009-07-29,12.34
2009-07-30,12.87
2009-07-31,13.51
2009-08-03,14.58
2009-08-04,14.34
2009-08-05,14.18
2009-08-06,14.01
2009-08-07,14.48
2009-08-10,14.54
2009-08-11,14.12
2009-08-12,13.74
2009-08-13,14.61
2009-08-14,14.18
2009-08-17,13.26
2009-08-18,13.83
2009-08-19,13.83
2009-08-20,13.98
2009-08-21,14.73
2009-08-24,15.18
2009-08-25,14.91
2009-08-26,15.05
2009-08-27,15.26
2009-08-28,15.86
2009-08-31,15.44
2009-09-01,14.83
2009-09-02,14.89
2009-09-03,15.97
2009-09-04,16.450001
2009-09-08,16.93
2009-09-09,17.110001
2009-09-10,17.23
2009-09-11,17.92
2009-09-14,17.5
2009-09-15,17.370001000000002
2009-09-16,17.91
2009-09-17,17.65
2009-09-18,17.950001
2009-09-21,17.049999
2009-09-22,19.049999
2009-09-23,18.41
2009-09-24,17.58
2009-09-25,17.700001
2009-09-28,18.16
2009-09-29,18.65
2009-09-30,18.700001
2009-10-01,18.09
2009-10-02,17.940001000000002
2009-10-05,19.700001
2009-10-06,19.200001
2009-10-07,18.52
2009-10-08,18.82
2009-10-09,19.35
2009-10-12,19.73
2009-10-13,19.309998999999998
2009-10-14,20.120001000000002
2009-10-15,20.049999
2009-10-16,19.780001000000002
2009-10-19,20.809998999999998
2009-10-20,20.190001000000002
2009-10-21,20.389999
2009-10-22,20.309998999999998
2009-10-23,19.84
2009-10-26,18.92
2009-10-27,17.98
2009-10-28,16.549999
2009-10-29,18.76
2009-10-30,17.93
2009-11-02,18.450001
2009-11-03,18.809998999999998
2009-11-04,19.18
2009-11-05,19.76
2009-11-06,19.52
2009-11-09,20.58
2009-11-10,20.58
2009-11-11,20.610001
2009-11-12,20.530001000000002
2009-11-13,20.870001000000002
2009-11-16,22.469998999999998
2009-11-17,22.209999
2009-11-18,21.030001000000002
2009-11-19,20.549999
2009-11-20,20.66
2009-11-23,21.15
2009-11-24,19.91
2009-11-25,19.540001
2009-11-27,19.139999
2009-11-30,19.09
2009-12-01,19.73
2009-12-02,19.860001
2009-12-03,19.15
2009-12-04,19.559998999999998
2009-12-07,19.0
2009-12-08,17.860001
2009-12-09,17.82
2009-12-10,18.299999
2009-12-11,18.049999
2009-12-14,19.219998999999998
2009-12-15,19.02
2009-12-16,19.77
2009-12-17,19.360001
2009-12-18,19.33
2009-12-21,19.299999
2009-12-22,19.18
2009-12-23,19.51
2009-12-24,19.700001
2009-12-28,19.4
2009-12-29,18.91
2009-12-30,18.639999
2009-12-31,18.59
2010-01-04,19.73
2010-01-05,20.32
2010-01-06,20.51
2010-01-07,20.76
2010-01-08,20.42
2010-01-11,21.139999
2010-01-12,20.280001000000002
2010-01-13,20.610001
2010-01-14,20.26
2010-01-15,19.950001
2010-01-19,20.6
2010-01-20,20.110001
2010-01-21,19.190001000000002
2010-01-22,19.030001000000002
2010-01-25,19.049999
2010-01-26,18.700001
2010-01-27,18.6
2010-01-28,18.360001
2010-01-29,18.139999
2010-02-01,19.030001000000002
2010-02-02,19.76
2010-02-03,18.92
2010-02-04,17.49
2010-02-05,17.200001
2010-02-08,16.75
2010-02-09,17.25
2010-02-10,17.4
2010-02-11,18.129998999999998
2010-02-12,18.43
2010-02-16,18.91
2010-02-17,18.549999
2010-02-18,18.6
2010-02-19,18.370001000000002
2010-02-22,18.5
2010-02-23,18.07
2010-02-24,18.35
2010-02-25,18.25
2010-02-26,18.549999
2010-03-01,18.65
2010-03-02,18.559998999999998
2010-03-03,18.389999
2010-03-04,17.959999
2010-03-05,18.450001
2010-03-08,18.360001
2010-03-09,19.290001
2010-03-10,20.280001000000002
2010-03-11,19.59
2010-03-12,19.139999
2010-03-15,18.379998999999998
2010-03-16,18.629998999999998
2010-03-17,18.040001
2010-03-18,16.77
2010-03-19,17.82
2010-03-22,17.700001
2010-03-23,17.610001
2010-03-24,17.440001000000002
2010-03-25,17.33
2010-03-26,17.889999
2010-03-29,18.610001
2010-03-30,19.08
2010-03-31,18.41
2010-04-01,18.879998999999998
2010-04-05,19.09
2010-04-06,18.780001000000002
2010-04-07,18.200001
2010-04-08,17.75
2010-04-09,17.92
2010-04-12,17.530001000000002
2010-04-13,16.639999
2010-04-14,16.440001000000002
2010-04-15,16.9
2010-04-16,16.799999
2010-04-19,16.700001
2010-04-20,16.85
2010-04-21,16.33
2010-04-22,18.1
2010-04-23,18.450001
2010-04-26,18.059998999999998
2010-04-27,17.65
2010-04-28,17.5
2010-04-29,17.700001
2010-04-30,17.42
2010-05-03,17.77
2010-05-04,17.190001000000002
2010-05-05,16.27
2010-05-06,15.12
2010-05-07,15.46
2010-05-10,16.799999
2010-05-11,16.01
2010-05-12,16.690001000000002
2010-05-13,16.34
2010-05-14,15.72
2010-05-17,15.53
2010-05-18,15.18
2010-05-19,15.32
2010-05-20,14.77
2010-05-21,15.01
2010-05-24,14.34
2010-05-25,14.84
2010-05-26,15.15
2010-05-27,16.059998999999998
2010-05-28,15.55
2010-06-01,15.4
2010-06-02,16.09
2010-06-03,16.030001000000002
2010-06-04,15.53
2010-06-07,15.18
2010-06-08,14.98
2010-06-09,15.14
2010-06-10,15.82
2010-06-11,15.93
2010-06-14,16.030001000000002
2010-06-15,16.99
2010-06-16,17.059998999999998
2010-06-17,16.709999
2010-06-18,17.190001000000002
2010-06-21,16.559998999999998
2010-06-22,16.799999
2010-06-23,16.780001000000002
2010-06-24,16.360001
2010-06-25,16.440001000000002
2010-06-28,16.610001
2010-06-29,16.08
2010-06-30,16.18
2010-07-01,15.59
2010-07-02,15.41
2010-07-06,15.53
2010-07-07,16.1
2010-07-08,16.15
2010-07-09,15.98
2010-07-12,15.71
2010-07-13,15.79
2010-07-14,15.68
2010-07-15,15.41
2010-07-16,15.44
2010-07-19,15.58
2010-07-20,15.65
2010-07-21,15.7
2010-07-22,16.049999
2010-07-23,16.74
2010-07-26,16.57
2010-07-27,16.299999
2010-07-28,16.290001
2010-07-29,16.26
2010-07-30,16.309998999999998
2010-08-02,16.790001
2010-08-03,16.99
2010-08-04,17.35
2010-08-05,17.08
2010-08-06,17.559998999999998
2010-08-09,17.43
2010-08-10,17.360001
2010-08-11,16.809998999999998
2010-08-12,15.46
2010-08-13,15.76
2010-08-16,15.55
2010-08-17,15.5
2010-08-18,15.61
2010-08-19,15.12
2010-08-20,14.77
2010-08-23,14.57
2010-08-24,14.35
2010-08-25,14.99
2010-08-26,15.0
2010-08-27,15.08
2010-08-30,14.88
2010-08-31,14.95
2010-09-01,15.2
2010-09-02,14.94
2010-09-03,14.91
2010-09-07,14.9
2010-09-08,14.83
2010-09-09,14.85
2010-09-10,14.87
2010-09-13,15.01
2010-09-14,14.81
2010-09-15,14.57
2010-09-16,14.45
2010-09-17,14.6
