Date,ZAYO
2016-12-28,33.34
2016-12-29,33.34
2016-12-30,32.860001000000004
2017-01-03,33.540001000000004
2017-01-04,32.450001
2017-01-05,30.379998999999998
2017-01-06,30.75
2017-01-09,30.969998999999998
2017-01-10,31.459999
2017-01-11,31.059998999999998
2017-01-12,31.299999
2017-01-13,31.940001000000002
2017-01-17,32.049999
2017-01-18,32.0
2017-01-19,31.85
2017-01-20,31.92
2017-01-23,31.5
2017-01-24,31.559998999999998
2017-01-25,31.83
2017-01-26,31.780001000000002
2017-01-27,32.18
2017-01-30,31.940001000000002
2017-01-31,31.959999
2017-02-01,31.370001000000002
2017-02-02,31.58
2017-02-03,31.58
2017-02-06,30.780001000000002
2017-02-07,30.639999
2017-02-08,30.77
2017-02-09,30.790001
2017-02-10,31.35
2017-02-13,31.09
2017-02-14,30.75
2017-02-15,31.42
2017-02-16,30.99
2017-02-17,30.83
2017-02-21,31.030001000000002
2017-02-22,31.559998999999998
2017-02-23,31.16
2017-02-24,31.08
2017-02-27,31.5
2017-02-28,31.52
2017-03-01,32.560001
2017-03-02,32.209998999999996
2017-03-03,32.189999
2017-03-06,31.799999
2017-03-07,31.41
2017-03-08,31.75
2017-03-09,32.139998999999996
2017-03-10,32.439999
2017-03-13,32.110001000000004
2017-03-14,32.060001
2017-03-15,32.259997999999996
2017-03-16,32.599998
2017-03-17,33.290001000000004
2017-03-20,33.66
2017-03-21,33.27
2017-03-22,33.279999
2017-03-23,33.119999
2017-03-24,33.259997999999996
2017-03-27,33.23
2017-03-28,32.900002
2017-03-29,32.91
2017-03-30,32.810001
2017-03-31,32.900002
2017-04-03,32.93
2017-04-04,32.5
2017-04-05,32.540001000000004
2017-04-06,32.619999
2017-04-07,32.830002
2017-04-10,32.990002000000004
2017-04-11,32.889998999999996
2017-04-12,33.139998999999996
2017-04-13,33.02
2017-04-17,34.759997999999996
2017-04-18,33.68
2017-04-19,33.990002000000004
2017-04-20,34.330002
2017-04-21,34.23
2017-04-24,34.25
2017-04-25,35.049999
2017-04-26,35.220001
2017-04-27,34.799999
2017-04-28,35.07
2017-05-01,34.959998999999996
2017-05-02,35.09
2017-05-03,34.23
2017-05-04,33.759997999999996
2017-05-05,33.860001000000004
2017-05-08,34.68
2017-05-09,35.02
2017-05-10,32.709998999999996
2017-05-11,32.380001
2017-05-12,31.82
2017-05-15,31.57
2017-05-16,31.42
2017-05-17,31.120001000000002
2017-05-18,31.440001000000002
2017-05-19,31.25
2017-05-22,31.879998999999998
2017-05-23,31.799999
2017-05-24,31.51
2017-05-25,32.07
2017-05-26,31.77
2017-05-30,32.02
2017-05-31,32.16
2017-06-01,32.209998999999996
2017-06-02,32.130001
2017-06-05,32.279999
2017-06-06,32.150002
2017-06-07,31.860001
2017-06-08,32.040001000000004
2017-06-09,32.23
2017-06-12,32.200001
2017-06-13,32.439999
2017-06-14,32.68
2017-06-15,32.130001
2017-06-16,32.279999
2017-06-19,32.259997999999996
2017-06-20,31.860001
2017-06-21,31.809998999999998
2017-06-22,31.27
2017-06-23,31.540001
2017-06-26,31.48
2017-06-27,31.51
2017-06-28,31.450001
2017-06-29,30.9
2017-06-30,30.9
2017-07-03,30.93
2017-07-05,30.76
2017-07-06,30.059998999999998
2017-07-07,30.32
2017-07-10,30.049999
2017-07-11,29.93
2017-07-12,29.92
2017-07-13,30.0
2017-07-14,30.35
2017-07-17,30.870001000000002
2017-07-18,30.799999
2017-07-19,31.790001
2017-07-20,32.080002
2017-07-21,32.799999
2017-07-24,32.240002000000004
2017-07-25,32.5
2017-07-26,32.400002
2017-07-27,32.310001
2017-07-28,32.330002
2017-07-31,32.790001000000004
2017-08-01,32.610001000000004
2017-08-02,32.580002
2017-08-03,32.419998
2017-08-04,32.700001
2017-08-07,32.740002000000004
2017-08-08,33.299999
2017-08-09,34.330002
2017-08-10,34.169998
2017-08-11,33.82
2017-08-14,34.040001000000004
2017-08-15,33.810001
2017-08-16,33.799999
2017-08-17,33.360001000000004
2017-08-18,33.049999
2017-08-21,32.970001
2017-08-22,33.73
2017-08-23,34.080002
2017-08-24,34.290001000000004
2017-08-25,34.310001
2017-08-28,34.220001
2017-08-29,33.990002000000004
2017-08-30,34.16
2017-08-31,34.169998
2017-09-01,34.240002000000004
2017-09-05,34.439999
2017-09-06,34.299999
2017-09-07,34.209998999999996
2017-09-08,34.130001
2017-09-11,34.59
2017-09-12,34.689999
2017-09-13,34.939999
2017-09-14,35.0
2017-09-15,35.27
2017-09-18,35.470001
2017-09-19,35.549999
2017-09-20,34.970001
2017-09-21,34.5
2017-09-22,34.189999
2017-09-25,34.509997999999996
2017-09-26,34.470001
2017-09-27,34.23
2017-09-28,34.119999
2017-09-29,34.419998
2017-10-02,33.98
2017-10-03,34.810001
2017-10-04,34.98
2017-10-05,34.830002
2017-10-06,34.540001000000004
2017-10-09,34.23
2017-10-10,34.299999
2017-10-11,34.650002
2017-10-12,35.330002
2017-10-13,34.799999
2017-10-16,34.509997999999996
2017-10-17,35.169998
2017-10-18,35.470001
2017-10-19,36.060001
2017-10-20,36.52
2017-10-23,36.119999
2017-10-24,35.799999
2017-10-25,36.080002
2017-10-26,35.75
2017-10-27,35.700001
2017-10-30,35.830002
2017-10-31,36.060001
2017-11-01,35.580002
2017-11-02,35.619999
2017-11-03,34.400002
2017-11-06,34.360001000000004
2017-11-07,34.459998999999996
2017-11-08,34.380001
2017-11-09,34.02
2017-11-10,34.02
2017-11-13,33.990002000000004
2017-11-14,34.369999
2017-11-15,34.400002
2017-11-16,34.880001
2017-11-17,35.34
2017-11-20,36.41
2017-11-21,35.689999
2017-11-22,35.700001
2017-11-24,35.59
2017-11-27,35.639998999999996
2017-11-28,35.700001
2017-11-29,35.349998
2017-11-30,35.34
2017-12-01,35.349998
2017-12-04,34.669998
2017-12-05,34.419998
2017-12-06,34.110001000000004
2017-12-07,34.41
2017-12-08,34.419998
2017-12-11,35.299999
2017-12-12,36.459998999999996
2017-12-13,37.07
2017-12-14,36.48
2017-12-15,36.560001
2017-12-18,36.91
2017-12-19,36.290001000000004
2017-12-20,35.959998999999996
2017-12-21,36.049999
2017-12-22,36.0
2017-12-26,36.310001
2017-12-27,36.619999
2017-12-28,37.0
2017-12-29,36.799999
2018-01-02,36.349998
2018-01-03,36.369999
2018-01-04,36.299999
2018-01-05,36.049999
2018-01-08,36.32
2018-01-09,36.310001
2018-01-10,36.360001000000004
2018-01-11,36.52
2018-01-12,36.459998999999996
2018-01-16,36.25
2018-01-17,36.580002
2018-01-18,35.630001
2018-01-19,35.98
2018-01-22,36.310001
2018-01-23,36.200001
2018-01-24,36.380001
2018-01-25,36.450001
2018-01-26,36.91
2018-01-29,36.360001000000004
2018-01-30,36.16
2018-01-31,36.700001
2018-02-01,36.459998999999996
2018-02-02,36.610001000000004
2018-02-05,36.5
2018-02-06,36.049999
2018-02-07,36.310001
2018-02-08,34.830002
2018-02-09,35.23
2018-02-12,35.5
2018-02-13,35.549999
2018-02-14,36.18
2018-02-15,37.459998999999996
2018-02-16,37.310001
2018-02-20,37.23
2018-02-21,36.73
2018-02-22,35.720001
2018-02-23,36.32
2018-02-26,36.220001
2018-02-27,35.59
2018-02-28,35.849998
2018-03-01,35.349998
2018-03-02,36.009997999999996
2018-03-05,36.189999
2018-03-06,36.200001
2018-03-07,36.200001
2018-03-08,36.5
2018-03-09,37.349998
2018-03-12,37.619999
2018-03-13,36.650002
2018-03-14,36.740002000000004
2018-03-15,36.380001
2018-03-16,36.0
2018-03-19,34.830002
2018-03-20,35.310001
2018-03-21,35.470001
2018-03-22,34.939999
2018-03-23,33.740002000000004
2018-03-26,33.580002
2018-03-27,33.549999
2018-03-28,33.439999
2018-03-29,34.16
2018-04-02,34.810001
2018-04-03,35.040001000000004
2018-04-04,36.259997999999996
2018-04-05,36.450001
2018-04-06,36.279999
2018-04-09,35.639998999999996
2018-04-10,35.68
2018-04-11,35.66
2018-04-12,35.919998
2018-04-13,36.009997999999996
2018-04-16,36.200001
2018-04-17,36.419998
2018-04-18,37.029999
2018-04-19,36.799999
2018-04-20,37.25
2018-04-23,37.560001
2018-04-24,37.049999
2018-04-25,37.259997999999996
2018-04-26,37.25
2018-04-27,36.889998999999996
2018-04-30,36.299999
2018-05-01,35.75
2018-05-02,35.650002
2018-05-03,35.240002000000004
2018-05-04,32.970001
2018-05-07,34.68
2018-05-08,34.560001
2018-05-09,34.119999
2018-05-10,34.459998999999996
2018-05-11,34.07
2018-05-14,33.689999
2018-05-15,33.5
2018-05-16,33.560001
2018-05-17,34.049999
2018-05-18,34.139998999999996
2018-05-21,33.990002000000004
2018-05-22,34.080002
2018-05-23,34.73
2018-05-24,34.459998999999996
2018-05-25,34.830002
2018-05-29,34.639998999999996
2018-05-30,34.77
2018-05-31,34.799999
2018-06-01,34.560001
2018-06-04,34.82
2018-06-05,35.34
2018-06-06,35.66
2018-06-07,36.0
2018-06-08,36.290001000000004
2018-06-11,36.540001000000004
2018-06-12,36.52
2018-06-13,36.009997999999996
2018-06-14,36.560001
2018-06-15,36.77
2018-06-18,36.540001000000004
2018-06-19,36.470001
2018-06-20,36.470001
2018-06-21,36.43
2018-06-22,36.560001
2018-06-25,36.360001000000004
2018-06-26,36.259997999999996
2018-06-27,36.07
2018-06-28,36.450001
2018-06-29,36.48
2018-07-02,36.419998
2018-07-03,37.279999
2018-07-05,38.080002
2018-07-06,38.369999
2018-07-09,38.59
2018-07-10,39.119999
2018-07-11,39.349998
2018-07-12,39.310001
2018-07-13,38.439999
2018-07-16,38.470001
2018-07-17,38.48
2018-07-18,38.200001
2018-07-19,38.049999
2018-07-20,37.689999
2018-07-23,37.290001000000004
2018-07-24,37.040001000000004
2018-07-25,37.02
2018-07-26,37.009997999999996
2018-07-27,37.139998999999996
2018-07-30,36.93
2018-07-31,37.09
2018-08-01,37.200001
2018-08-02,37.360001000000004
2018-08-03,37.330002
2018-08-06,37.400002
2018-08-07,37.529999
2018-08-08,37.369999
2018-08-09,37.75
2018-08-10,37.700001
2018-08-13,37.490002000000004
2018-08-14,37.650002
2018-08-15,37.150002
2018-08-16,37.619999
2018-08-17,37.849998
2018-08-20,37.959998999999996
2018-08-21,37.900002
2018-08-22,37.5
2018-08-23,35.490002000000004
2018-08-24,35.509997999999996
2018-08-27,35.02
2018-08-28,34.880001
2018-08-29,34.98
2018-08-30,34.759997999999996
2018-08-31,34.66
2018-09-04,34.689999
2018-09-05,34.209998999999996
2018-09-06,34.400002
2018-09-07,34.169998
2018-09-10,34.209998999999996
2018-09-11,34.389998999999996
2018-09-12,34.639998999999996
2018-09-13,34.880001
2018-09-14,34.889998999999996
2018-09-17,35.169998
2018-09-18,35.389998999999996
2018-09-19,35.18
2018-09-20,35.09
2018-09-21,35.130001
2018-09-24,34.709998999999996
2018-09-25,34.200001
2018-09-26,34.200001
2018-09-27,34.18
2018-09-28,34.720001
2018-10-01,34.0
2018-10-02,34.150002
2018-10-03,34.110001000000004
2018-10-04,33.869999
2018-10-05,32.98
2018-10-08,32.799999
2018-10-09,32.830002
2018-10-10,31.540001
2018-10-11,30.93
2018-10-12,30.950001
2018-10-15,31.83
2018-10-16,32.299999
2018-10-17,32.27
2018-10-18,31.98
2018-10-19,31.959999
2018-10-22,31.780001000000002
2018-10-23,31.129998999999998
2018-10-24,30.459999
2018-10-25,30.799999
2018-10-26,29.75
2018-10-29,29.6
2018-10-30,29.620001000000002
2018-10-31,29.879998999999998
2018-11-01,29.85
2018-11-02,29.889999
2018-11-05,30.120001000000002
2018-11-06,30.09
2018-11-07,30.379998999999998
2018-11-08,22.559998999999998
2018-11-09,23.26
2018-11-12,22.51
2018-11-13,24.049999
2018-11-14,23.209999
2018-11-15,22.200001
2018-11-16,23.67
2018-11-19,26.0
2018-11-20,25.389999
2018-11-21,26.1
2018-11-23,25.49
2018-11-26,25.32
2018-11-27,25.48
2018-11-28,26.540001
2018-11-29,26.0
2018-11-30,26.32
2018-12-03,26.67
2018-12-04,25.120001000000002
2018-12-06,26.01
2018-12-07,24.969998999999998
2018-12-10,25.08
2018-12-11,25.219998999999998
2018-12-12,25.280001000000002
2018-12-13,24.969998999999998
2018-12-14,24.879998999999998
2018-12-17,23.540001
2018-12-18,22.84
2018-12-19,22.35
2018-12-20,21.360001
2018-12-21,20.68
2018-12-24,20.459999
2018-12-26,22.02
2018-12-27,22.17
2018-12-28,22.440001000000002
2018-12-31,22.84
2019-01-02,22.82
2019-01-03,23.209999
2019-01-04,24.370001000000002
2019-01-07,24.809998999999998
2019-01-08,25.23
2019-01-09,25.18
2019-01-10,25.299999
2019-01-11,26.08
2019-01-14,25.65
2019-01-15,25.700001
2019-01-16,25.690001000000002
2019-01-17,25.629998999999998
2019-01-18,27.65
2019-01-22,27.43
2019-01-23,27.370001000000002
2019-01-24,26.91
2019-01-25,26.700001
2019-01-28,27.42
2019-01-29,27.280001000000002
2019-01-30,26.799999
2019-01-31,27.450001
2019-02-01,27.65
2019-02-04,27.17
2019-02-05,27.040001
2019-02-06,26.65
2019-02-07,26.6
2019-02-08,26.309998999999998
2019-02-11,25.51
2019-02-12,25.459999
2019-02-13,25.620001000000002
2019-02-14,25.459999
2019-02-15,25.709999
2019-02-19,25.450001
2019-02-20,25.74
2019-02-21,25.58
2019-02-22,25.799999
2019-02-25,25.719998999999998
2019-02-26,25.059998999999998
2019-02-27,25.309998999999998
2019-02-28,24.799999
2019-03-01,25.07
2019-03-04,24.629998999999998
2019-03-05,24.41
2019-03-06,27.48
2019-03-07,27.51
2019-03-08,27.51
2019-03-11,28.209999
2019-03-12,28.26
2019-03-13,28.639999
2019-03-14,28.25
2019-03-15,27.889999
2019-03-18,28.299999
2019-03-19,27.91
2019-03-20,27.9
2019-03-21,28.6
2019-03-22,28.290001
2019-03-25,27.959999
2019-03-26,28.68
2019-03-27,28.42
2019-03-28,28.26
2019-03-29,28.42
2019-04-01,28.35
2019-04-02,27.99
2019-04-03,29.299999
2019-04-04,29.48
2019-04-05,29.370001000000002
2019-04-08,29.49
2019-04-09,29.450001
2019-04-10,31.129998999999998
2019-04-11,30.780001000000002
2019-04-12,30.83
2019-04-15,31.67
2019-04-16,31.950001
2019-04-17,31.75
2019-04-18,31.709999
2019-04-22,31.67
2019-04-23,31.610001
2019-04-24,31.73
2019-04-25,30.6
2019-04-26,32.040001000000004
2019-04-29,30.709999
2019-04-30,31.290001
