Date,RDN
2002-04-15,52.0
2002-04-16,53.0
2002-04-17,53.48
2002-04-18,52.599998
2002-04-19,52.400002
2002-04-22,52.150002
2002-04-23,52.459998999999996
2002-04-24,52.66
2002-04-25,51.580002
2002-04-26,51.59
2002-04-29,50.639998999999996
2002-04-30,51.900002
2002-05-01,53.150002
2002-05-02,53.02
2002-05-03,52.0
2002-05-06,52.279999
2002-05-07,51.900002
2002-05-08,52.139998999999996
2002-05-09,52.0
2002-05-10,52.119999
2002-05-13,52.849998
2002-05-14,53.810001
2002-05-15,54.759997999999996
2002-05-16,54.599998
2002-05-17,54.950001
2002-05-20,55.200001
2002-05-21,52.709998999999996
2002-05-22,52.900002
2002-05-23,53.5
2002-05-24,53.580002
2002-05-28,53.349998
2002-05-29,53.200001
2002-05-30,53.880001
2002-05-31,54.299999
2002-06-03,53.669998
2002-06-04,53.529999
2002-06-05,52.959998999999996
2002-06-06,51.900002
2002-06-07,52.52
2002-06-10,52.470001
2002-06-11,50.290001000000004
2002-06-12,50.419998
2002-06-13,48.900002
2002-06-14,49.330002
2002-06-17,51.189999
2002-06-18,51.259997999999996
2002-06-19,51.25
2002-06-20,50.810001
2002-06-21,50.450001
2002-06-24,49.599998
2002-06-25,48.82
2002-06-26,47.990002000000004
2002-06-27,48.200001
2002-06-28,48.849998
2002-07-01,49.360001000000004
2002-07-02,47.59
2002-07-03,46.189999
2002-07-05,47.57
2002-07-08,46.23
2002-07-09,45.700001
2002-07-10,43.490002000000004
2002-07-11,43.200001
2002-07-12,43.290001000000004
2002-07-15,43.310001
2002-07-16,43.009997999999996
2002-07-17,41.810001
2002-07-18,39.900002
2002-07-19,39.959998999999996
2002-07-22,38.509997999999996
2002-07-23,37.700001
2002-07-24,39.599998
2002-07-25,39.450001
2002-07-26,41.0
2002-07-29,44.400002
2002-07-30,44.68
2002-07-31,45.799999
2002-08-01,44.0
2002-08-02,41.389998999999996
2002-08-05,40.18
2002-08-06,40.599998
2002-08-07,41.040001000000004
2002-08-08,43.349998
2002-08-09,43.98
2002-08-12,43.549999
2002-08-13,42.560001
2002-08-14,43.740002000000004
2002-08-15,43.77
2002-08-16,43.119999
2002-08-19,43.459998999999996
2002-08-20,42.900002
2002-08-21,43.34
2002-08-22,44.73
2002-08-23,43.75
2002-08-26,44.299999
2002-08-27,43.209998999999996
2002-08-28,42.150002
2002-08-29,43.490002000000004
2002-08-30,43.459998999999996
2002-09-03,42.150002
2002-09-04,42.040001000000004
2002-09-05,42.139998999999996
2002-09-06,42.630001
2002-09-09,43.66
2002-09-10,42.619999
2002-09-11,41.98
2002-09-12,39.82
2002-09-13,39.939999
2002-09-16,34.950001
2002-09-17,33.400002
2002-09-18,34.5
2002-09-19,34.07
2002-09-20,32.900002
2002-09-23,31.450001
2002-09-24,32.540001000000004
2002-09-25,32.41
2002-09-26,33.66
2002-09-27,32.32
2002-09-30,32.66
2002-10-01,34.43
2002-10-02,33.139998999999996
2002-10-03,32.529999
2002-10-04,31.09
2002-10-07,29.549999
2002-10-08,31.049999
2002-10-09,29.49
2002-10-10,33.110001000000004
2002-10-11,34.490002000000004
2002-10-14,34.009997999999996
2002-10-15,37.099998
2002-10-16,35.849998
2002-10-17,37.610001000000004
2002-10-18,37.630001
2002-10-21,39.259997999999996
2002-10-22,38.419998
2002-10-23,36.610001000000004
2002-10-24,34.919998
2002-10-25,35.689999
2002-10-28,35.32
2002-10-29,34.799999
2002-10-30,34.919998
2002-10-31,35.27
2002-11-01,35.599998
2002-11-04,35.810001
2002-11-05,35.610001000000004
2002-11-06,35.360001000000004
2002-11-07,34.689999
2002-11-08,34.75
2002-11-11,34.25
2002-11-12,34.75
2002-11-13,34.299999
2002-11-14,35.610001000000004
2002-11-15,36.32
2002-11-18,35.52
2002-11-19,35.98
2002-11-20,36.599998
2002-11-21,38.380001
2002-11-22,39.150002
2002-11-25,39.080002
2002-11-26,38.880001
2002-11-27,40.029999
2002-11-29,40.5
2002-12-02,41.25
2002-12-03,39.32
2002-12-04,39.450001
2002-12-05,38.900002
2002-12-06,38.240002000000004
2002-12-09,37.77
2002-12-10,37.700001
2002-12-11,38.639998999999996
2002-12-12,37.91
2002-12-13,36.779999
2002-12-16,37.720001
2002-12-17,37.560001
2002-12-18,37.619999
2002-12-19,36.68
2002-12-20,36.75
2002-12-23,36.68
2002-12-24,36.580002
2002-12-26,36.349998
2002-12-27,35.709998999999996
2002-12-30,36.860001000000004
2002-12-31,37.150002
2003-01-02,38.689999
2003-01-03,38.84
2003-01-06,40.25
2003-01-07,39.549999
2003-01-08,39.490002000000004
2003-01-09,40.5
2003-01-10,40.75
2003-01-13,40.75
2003-01-14,41.34
2003-01-15,40.5
2003-01-16,40.709998999999996
2003-01-17,39.950001
2003-01-21,38.93
2003-01-22,37.549999
2003-01-23,37.790001000000004
2003-01-24,36.549999
2003-01-27,36.040001000000004
2003-01-28,36.07
2003-01-29,36.400002
2003-01-30,35.790001000000004
2003-01-31,36.900002
2003-02-03,36.73
2003-02-04,35.889998999999996
2003-02-05,35.900002
2003-02-06,34.490002000000004
2003-02-07,34.59
2003-02-10,35.07
2003-02-11,34.75
2003-02-12,34.68
2003-02-13,34.009997999999996
2003-02-14,34.700001
2003-02-18,35.32
2003-02-19,34.889998999999996
2003-02-20,34.959998999999996
2003-02-21,35.150002
2003-02-24,34.349998
2003-02-25,34.349998
2003-02-26,34.099998
2003-02-27,34.790001000000004
2003-02-28,34.869999
2003-03-03,34.450001
2003-03-04,33.459998999999996
2003-03-05,33.650002
2003-03-06,33.369999
2003-03-07,33.18
2003-03-10,31.790001
2003-03-11,31.219998999999998
2003-03-12,30.15
2003-03-13,31.620001000000002
2003-03-14,32.060001
2003-03-17,33.25
2003-03-18,33.41
2003-03-19,34.0
2003-03-20,34.630001
2003-03-21,35.470001
2003-03-24,34.009997999999996
2003-03-25,34.400002
2003-03-26,34.630001
2003-03-27,34.369999
2003-03-28,34.009997999999996
2003-03-31,33.380001
2003-04-01,34.099998
2003-04-02,35.450001
2003-04-03,35.27
2003-04-04,35.669998
2003-04-07,35.119999
2003-04-08,34.880001
2003-04-09,34.560001
2003-04-10,34.52
2003-04-11,34.509997999999996
2003-04-14,35.48
2003-04-15,36.91
2003-04-16,36.599998
2003-04-17,37.919998
2003-04-21,37.970001
2003-04-22,39.950001
2003-04-23,39.880001
2003-04-24,38.82
2003-04-25,38.470001
2003-04-28,39.23
2003-04-29,39.369999
2003-04-30,39.700001
2003-05-01,39.360001000000004
2003-05-02,39.950001
2003-05-05,39.939999
2003-05-06,39.830002
2003-05-07,38.799999
2003-05-08,38.099998
2003-05-09,38.259997999999996
2003-05-12,39.049999
2003-05-13,39.07
2003-05-14,38.360001000000004
2003-05-15,36.0
2003-05-16,36.169998
2003-05-19,35.799999
2003-05-20,35.869999
2003-05-21,36.139998999999996
2003-05-22,36.080002
2003-05-23,35.970001
2003-05-27,36.84
2003-05-28,38.099998
2003-05-29,38.049999
2003-05-30,40.27
2003-06-02,42.27
2003-06-03,39.990002000000004
2003-06-04,39.549999
2003-06-05,39.52
2003-06-06,38.740002000000004
2003-06-09,37.759997999999996
2003-06-10,37.98
2003-06-11,38.990002000000004
2003-06-12,38.82
2003-06-13,38.810001
2003-06-16,39.66
2003-06-17,39.450001
2003-06-18,40.099998
2003-06-19,38.919998
2003-06-20,38.919998
2003-06-23,37.91
2003-06-24,38.049999
2003-06-25,38.040001000000004
2003-06-26,37.259997999999996
2003-06-27,37.48
2003-06-30,36.650002
2003-07-01,37.400002
2003-07-02,38.400002
2003-07-03,38.18
2003-07-07,39.009997999999996
2003-07-08,39.330002
2003-07-09,39.650002
2003-07-10,38.639998999999996
2003-07-11,39.130001
2003-07-14,40.66
2003-07-15,42.740002000000004
2003-07-16,44.049999
2003-07-17,45.150002
2003-07-18,45.970001
2003-07-21,45.75
2003-07-22,45.200001
2003-07-23,44.200001
2003-07-24,44.490002000000004
2003-07-25,44.5
2003-07-28,44.849998
2003-07-29,44.360001000000004
2003-07-30,44.610001000000004
2003-07-31,46.810001
2003-08-01,45.68
2003-08-04,45.16
2003-08-05,43.860001000000004
2003-08-06,43.990002000000004
2003-08-07,43.23
2003-08-08,44.150002
2003-08-11,43.950001
2003-08-12,44.459998999999996
2003-08-13,44.5
2003-08-14,45.419998
2003-08-15,45.169998
2003-08-18,45.900002
2003-08-19,46.490002000000004
2003-08-20,46.490002000000004
2003-08-21,46.490002000000004
2003-08-22,45.990002000000004
2003-08-25,45.349998
2003-08-26,45.41
2003-08-27,45.799999
2003-08-28,46.32
2003-08-29,47.59
2003-09-02,48.48
2003-09-03,48.599998
2003-09-04,48.459998999999996
2003-09-05,47.950001
2003-09-08,47.939999
2003-09-09,47.630001
2003-09-10,46.580002
2003-09-11,46.689999
2003-09-12,46.400002
2003-09-15,46.549999
2003-09-16,47.130001
2003-09-17,46.82
2003-09-18,47.59
2003-09-19,47.23
2003-09-22,46.93
2003-09-23,46.970001
2003-09-24,45.849998
2003-09-25,45.779999
2003-09-26,44.09
2003-09-29,44.98
2003-09-30,44.400002
2003-10-01,46.5
2003-10-02,47.310001
2003-10-03,48.549999
2003-10-06,48.439999
2003-10-07,48.290001000000004
2003-10-08,49.09
2003-10-09,48.580002
2003-10-10,48.25
2003-10-13,49.09
2003-10-14,49.599998
2003-10-15,49.5
2003-10-16,50.900002
2003-10-17,49.779999
2003-10-20,49.900002
2003-10-21,49.470001
2003-10-22,48.599998
2003-10-23,49.740002000000004
2003-10-24,49.529999
2003-10-27,49.380001
2003-10-28,51.400002
2003-10-29,52.369999
2003-10-30,52.360001000000004
2003-10-31,52.900002
2003-11-03,53.290001000000004
2003-11-04,52.099998
2003-11-05,51.860001000000004
2003-11-06,51.900002
2003-11-07,51.580002
2003-11-10,50.810001
2003-11-11,50.189999
2003-11-12,49.84
2003-11-13,49.849998
2003-11-14,49.049999
2003-11-17,48.52
2003-11-18,48.07
2003-11-19,48.169998
2003-11-20,47.700001
2003-11-21,47.950001
2003-11-24,48.25
2003-11-25,48.380001
2003-11-26,49.73
2003-11-28,49.349998
2003-12-01,50.209998999999996
2003-12-02,50.09
2003-12-03,50.349998
2003-12-04,50.369999
2003-12-05,49.59
2003-12-08,50.07
2003-12-09,49.25
2003-12-10,48.619999
2003-12-11,49.0
2003-12-12,49.150002
2003-12-15,48.57
2003-12-16,48.98
2003-12-17,48.0
2003-12-18,47.16
2003-12-19,47.119999
2003-12-22,46.75
2003-12-23,46.810001
2003-12-24,47.450001
2003-12-26,47.369999
2003-12-29,48.07
2003-12-30,48.150002
2003-12-31,48.75
2004-01-02,48.5
2004-01-05,48.580002
2004-01-06,48.529999
2004-01-07,48.0
2004-01-08,48.790001000000004
2004-01-09,48.220001
2004-01-12,51.18
2004-01-13,51.290001000000004
2004-01-14,51.43
2004-01-15,48.349998
2004-01-16,48.380001
2004-01-20,49.0
2004-01-21,49.299999
2004-01-22,46.07
2004-01-23,45.400002
2004-01-26,45.970001
2004-01-27,45.599998
2004-01-28,47.119999
2004-01-29,47.150002
2004-01-30,46.560001
2004-02-02,46.299999
2004-02-03,46.060001
2004-02-04,45.59
2004-02-05,46.0
2004-02-06,46.02
2004-02-09,46.380001
2004-02-10,45.950001
2004-02-11,45.509997999999996
2004-02-12,45.650002
2004-02-13,46.02
2004-02-17,46.549999
2004-02-18,46.5
2004-02-19,45.48
2004-02-20,45.23
2004-02-23,44.919998
2004-02-24,44.48
2004-02-25,44.27
2004-02-26,44.099998
2004-02-27,43.700001
2004-03-01,44.110001000000004
2004-03-02,44.740002000000004
2004-03-03,44.990002000000004
2004-03-04,44.330002
2004-03-05,43.689999
2004-03-08,43.330002
2004-03-09,43.549999
2004-03-10,42.75
2004-03-11,42.32
2004-03-12,42.740002000000004
2004-03-15,41.810001
2004-03-16,42.330002
2004-03-17,42.419998
2004-03-18,42.450001
2004-03-19,42.0
2004-03-22,40.950001
2004-03-23,41.759997999999996
2004-03-24,41.869999
2004-03-25,42.349998
2004-03-26,42.299999
2004-03-29,42.349998
2004-03-30,42.610001000000004
2004-03-31,42.599998
2004-04-01,43.860001000000004
2004-04-02,45.68
2004-04-05,46.049999
2004-04-06,44.950001
2004-04-07,44.43
2004-04-08,44.639998999999996
2004-04-12,44.68
2004-04-13,45.860001000000004
2004-04-14,47.48
2004-04-15,47.119999
2004-04-16,46.639998999999996
2004-04-19,46.349998
2004-04-20,45.41
2004-04-21,46.09
2004-04-22,48.669998
2004-04-23,48.73
2004-04-26,48.66
2004-04-27,48.77
2004-04-28,48.099998
2004-04-29,47.200001
2004-04-30,46.509997999999996
2004-05-03,47.450001
2004-05-04,46.700001
2004-05-05,46.900002
2004-05-06,46.34
2004-05-07,46.189999
2004-05-10,45.900002
2004-05-11,46.25
2004-05-12,45.860001000000004
2004-05-13,45.759997999999996
2004-05-14,45.099998
2004-05-17,44.349998
2004-05-18,44.650002
2004-05-19,44.630001
2004-05-20,44.540001000000004
2004-05-21,44.299999
2004-05-24,44.060001
2004-05-25,44.77
2004-05-26,44.580002
2004-05-27,44.860001000000004
2004-05-28,46.0
2004-06-01,45.75
2004-06-02,46.07
2004-06-03,46.23
2004-06-04,46.34
2004-06-07,46.82
2004-06-08,47.110001000000004
2004-06-09,46.84
2004-06-10,47.139998999999996
2004-06-14,47.16
2004-06-15,46.639998999999996
2004-06-16,47.060001
2004-06-17,47.400002
2004-06-18,47.439999
2004-06-21,47.02
2004-06-22,47.57
2004-06-23,47.599998
2004-06-24,45.849998
2004-06-25,45.75
2004-06-28,45.880001
2004-06-29,47.419998
2004-06-30,47.900002
2004-07-01,47.880001
2004-07-02,47.110001000000004
2004-07-06,47.0
2004-07-07,46.599998
2004-07-08,46.610001000000004
2004-07-09,46.849998
2004-07-12,47.0
2004-07-13,48.599998
2004-07-14,48.669998
2004-07-15,48.200001
2004-07-16,47.73
2004-07-19,48.080002
2004-07-20,48.330002
2004-07-21,47.73
2004-07-22,46.02
2004-07-23,45.900002
2004-07-26,45.419998
2004-07-27,45.43
2004-07-28,45.16
2004-07-29,46.02
2004-07-30,46.02
2004-08-02,46.459998999999996
2004-08-03,46.349998
2004-08-04,46.27
2004-08-05,45.709998999999996
2004-08-06,43.959998999999996
2004-08-09,43.900002
2004-08-10,44.900002
2004-08-11,44.650002
2004-08-12,43.759997999999996
2004-08-13,43.43
2004-08-16,43.950001
2004-08-17,43.959998999999996
2004-08-18,44.049999
2004-08-19,44.16
2004-08-20,44.52
2004-08-23,44.349998
2004-08-24,44.32
2004-08-25,45.07
2004-08-26,44.779999
2004-08-27,44.970001
2004-08-30,44.919998
2004-08-31,44.299999
2004-09-01,44.439999
2004-09-02,45.529999
2004-09-03,45.459998999999996
2004-09-07,45.5
2004-09-08,45.07
2004-09-09,44.509997999999996
2004-09-10,43.560001
2004-09-13,43.689999
2004-09-14,43.779999
2004-09-15,44.18
2004-09-16,44.709998999999996
2004-09-17,45.099998
2004-09-20,44.369999
2004-09-21,44.610001000000004
2004-09-22,44.0
2004-09-23,44.599998
2004-09-24,44.779999
2004-09-27,43.959998999999996
2004-09-28,43.669998
2004-09-29,44.52
2004-09-30,46.23
2004-10-01,46.52
2004-10-04,45.93
2004-10-05,45.959998999999996
2004-10-06,46.459998999999996
2004-10-07,45.810001
2004-10-08,45.32
2004-10-11,46.459998999999996
2004-10-12,46.25
2004-10-13,46.099998
2004-10-14,45.419998
2004-10-15,44.889998999999996
2004-10-18,44.59
2004-10-19,43.700001
2004-10-20,43.400002
2004-10-21,46.040001000000004
2004-10-22,44.82
2004-10-25,45.290001000000004
2004-10-26,46.75
2004-10-27,48.799999
2004-10-28,48.150002
2004-10-29,47.93
2004-11-01,47.52
2004-11-02,48.650002
2004-11-03,48.959998999999996
2004-11-04,48.75
2004-11-05,49.439999
2004-11-08,49.049999
2004-11-09,49.419998
2004-11-10,49.119999
2004-11-11,49.810001
2004-11-12,49.73
2004-11-15,49.75
2004-11-16,49.380001
2004-11-17,49.860001000000004
2004-11-18,49.869999
2004-11-19,49.990002000000004
2004-11-22,50.599998
2004-11-23,50.959998999999996
2004-11-24,51.330002
2004-11-26,51.450001
2004-11-29,51.099998
2004-11-30,51.25
2004-12-01,52.650002
2004-12-02,53.119999
2004-12-03,54.0
2004-12-06,53.139998999999996
2004-12-07,53.25
2004-12-08,53.27
2004-12-09,52.810001
2004-12-10,52.400002
2004-12-13,52.639998999999996
2004-12-14,52.82
2004-12-15,53.200001
2004-12-16,53.540001000000004
2004-12-17,53.299999
2004-12-20,52.310001
2004-12-21,52.380001
2004-12-22,52.540001000000004
2004-12-23,52.099998
2004-12-27,52.02
2004-12-28,52.93
2004-12-29,52.650002
2004-12-30,52.720001
2004-12-31,53.240002000000004
2005-01-03,52.27
2005-01-04,52.610001000000004
2005-01-05,52.919998
2005-01-06,52.700001
2005-01-07,52.759997999999996
2005-01-10,52.650002
2005-01-11,52.610001000000004
2005-01-12,52.049999
2005-01-13,51.810001
2005-01-14,50.34
2005-01-18,50.099998
2005-01-19,49.34
2005-01-20,48.599998
2005-01-21,47.82
2005-01-24,48.099998
2005-01-25,48.110001000000004
2005-01-26,48.290001000000004
2005-01-27,47.869999
2005-01-28,47.130001
2005-01-31,47.939999
2005-02-01,48.41
2005-02-02,48.299999
2005-02-03,48.23
2005-02-04,48.200001
2005-02-07,47.360001000000004
2005-02-08,48.389998999999996
2005-02-09,48.759997999999996
2005-02-10,46.790001000000004
2005-02-11,46.91
2005-02-14,47.220001
2005-02-15,48.119999
2005-02-16,48.439999
2005-02-17,48.169998
2005-02-18,48.68
2005-02-22,47.990002000000004
2005-02-23,47.880001
2005-02-24,47.779999
2005-02-25,48.52
2005-02-28,48.330002
2005-03-01,48.740002000000004
2005-03-02,48.75
2005-03-03,48.299999
2005-03-04,48.759997999999996
2005-03-07,48.68
2005-03-08,48.82
2005-03-09,49.380001
2005-03-10,50.0
2005-03-11,49.939999
2005-03-14,50.150002
2005-03-15,49.860001000000004
2005-03-16,49.720001
2005-03-17,49.689999
2005-03-18,48.84
2005-03-21,49.099998
2005-03-22,48.720001
2005-03-23,48.450001
2005-03-24,47.75
2005-03-28,48.57
2005-03-29,48.310001
2005-03-30,48.200001
2005-03-31,47.740002000000004
2005-04-01,47.299999
2005-04-04,47.509997999999996
2005-04-05,47.68
2005-04-06,47.23
2005-04-07,47.560001
2005-04-08,47.279999
2005-04-11,46.880001
2005-04-12,46.91
2005-04-13,46.66
2005-04-14,45.93
2005-04-15,44.939999
2005-04-18,45.0
2005-04-19,45.73
2005-04-20,43.919998
2005-04-21,45.009997999999996
2005-04-22,45.389998999999996
2005-04-25,45.790001000000004
2005-04-26,43.91
2005-04-27,44.110001000000004
2005-04-28,43.610001000000004
2005-04-29,44.43
2005-05-02,45.029999
2005-05-03,45.09
2005-05-04,46.060001
2005-05-05,46.389998999999996
2005-05-06,46.299999
2005-05-09,46.580002
2005-05-10,46.549999
2005-05-11,46.709998999999996
2005-05-12,46.16
2005-05-13,45.5
2005-05-16,45.790001000000004
2005-05-17,45.93
2005-05-18,46.369999
2005-05-19,46.419998
2005-05-20,46.169998
2005-05-23,46.810001
2005-05-24,46.200001
2005-05-25,46.009997999999996
2005-05-26,46.200001
2005-05-27,46.119999
2005-05-31,45.880001
2005-06-01,46.029999
2005-06-02,46.240002000000004
2005-06-03,46.009997999999996
2005-06-06,46.48
2005-06-07,46.450001
2005-06-08,46.189999
2005-06-09,46.93
2005-06-10,46.77
2005-06-13,46.889998999999996
2005-06-14,47.310001
2005-06-15,47.259997999999996
2005-06-16,47.23
2005-06-17,47.049999
2005-06-20,47.07
2005-06-21,47.139998999999996
2005-06-22,47.119999
2005-06-23,46.43
2005-06-24,45.93
2005-06-27,46.150002
2005-06-28,47.049999
2005-06-29,47.23
2005-06-30,47.220001
2005-07-01,47.599998
2005-07-05,47.52
2005-07-06,47.16
2005-07-07,46.889998999999996
2005-07-08,47.860001000000004
2005-07-11,48.119999
2005-07-12,47.650002
2005-07-13,47.439999
2005-07-14,49.419998
2005-07-15,49.830002
2005-07-18,49.169998
2005-07-19,49.060001
2005-07-20,49.98
2005-07-21,51.27
2005-07-22,51.200001
2005-07-25,50.459998999999996
2005-07-26,50.790001000000004
2005-07-27,51.09
2005-07-28,51.09
2005-07-29,51.580002
2005-08-01,51.439999
2005-08-02,51.130001
2005-08-03,51.049999
2005-08-04,50.799999
2005-08-05,50.919998
2005-08-08,50.59
2005-08-09,51.290001000000004
2005-08-10,52.349998
2005-08-11,53.18
2005-08-12,53.549999
2005-08-15,53.32
2005-08-16,52.860001000000004
2005-08-17,52.799999
2005-08-18,52.540001000000004
2005-08-19,52.75
2005-08-22,52.900002
2005-08-23,52.759997999999996
2005-08-24,52.509997999999996
2005-08-25,52.5
2005-08-26,52.18
2005-08-29,52.400002
2005-08-30,51.790001000000004
2005-08-31,51.18
2005-09-01,50.689999
2005-09-02,50.540001000000004
2005-09-06,50.43
2005-09-07,51.099998
2005-09-08,51.16
2005-09-09,51.669998
2005-09-12,52.060001
2005-09-13,52.009997999999996
2005-09-14,51.540001000000004
2005-09-15,52.110001000000004
2005-09-16,52.75
2005-09-19,51.82
2005-09-20,52.080002
2005-09-21,51.279999
2005-09-22,50.900002
2005-09-23,50.950001
2005-09-26,52.099998
2005-09-27,51.849998
2005-09-28,51.32
2005-09-29,51.450001
2005-09-30,53.099998
2005-10-03,52.540001000000004
2005-10-04,51.919998
2005-10-05,49.799999
2005-10-06,49.630001
2005-10-07,50.389998999999996
2005-10-10,49.66
2005-10-11,49.939999
2005-10-12,47.720001
2005-10-13,48.169998
2005-10-14,48.5
2005-10-17,49.43
2005-10-18,48.75
2005-10-19,49.900002
2005-10-20,50.189999
2005-10-21,50.200001
2005-10-24,52.27
2005-10-25,51.080002
2005-10-26,50.599998
2005-10-27,50.5
2005-10-28,51.380001
2005-10-31,52.099998
2005-11-01,53.060001
2005-11-02,55.040001000000004
2005-11-03,53.599998
2005-11-04,53.860001000000004
2005-11-07,53.77
2005-11-08,52.82
2005-11-09,53.75
2005-11-10,54.349998
2005-11-11,54.549999
2005-11-14,55.669998
2005-11-15,54.68
2005-11-16,55.23
2005-11-17,56.130001
2005-11-18,56.360001000000004
2005-11-21,56.220001
2005-11-22,56.259997999999996
2005-11-23,56.610001000000004
2005-11-25,56.279999
2005-11-28,55.68
2005-11-29,56.139998999999996
2005-11-30,56.560001
2005-12-01,56.52
2005-12-02,56.599998
2005-12-05,56.57
2005-12-06,56.16
2005-12-07,56.75
2005-12-08,56.549999
2005-12-09,56.200001
2005-12-12,56.84
2005-12-13,57.490002000000004
2005-12-14,57.700001
2005-12-15,57.169998
2005-12-16,56.990002000000004
2005-12-19,56.189999
2005-12-20,57.470001
2005-12-21,57.599998
2005-12-22,58.43
2005-12-23,58.470001
2005-12-27,58.049999
2005-12-28,59.200001
2005-12-29,59.720001
2005-12-30,58.59
2006-01-03,57.869999
2006-01-04,57.599998
2006-01-05,57.400002
2006-01-06,58.0
2006-01-09,58.25
2006-01-10,60.23
2006-01-11,59.610001000000004
2006-01-12,59.119999
2006-01-13,59.66
2006-01-17,59.259997999999996
2006-01-18,58.970001
2006-01-19,57.560001
2006-01-20,56.549999
2006-01-23,56.259997999999996
2006-01-24,55.639998999999996
2006-01-25,55.540001000000004
2006-01-26,56.439999
2006-01-27,56.849998
2006-01-30,56.52
2006-01-31,57.23
2006-02-01,56.290001000000004
2006-02-02,55.950001
2006-02-03,55.799999
2006-02-06,55.549999
2006-02-07,56.029999
2006-02-08,55.66
2006-02-09,55.759997999999996
2006-02-10,55.48
2006-02-13,55.34
2006-02-14,57.130001
2006-02-15,56.830002
2006-02-16,56.610001000000004
2006-02-17,56.549999
2006-02-21,55.630001
2006-02-22,56.439999
2006-02-23,56.790001000000004
2006-02-24,56.279999
2006-02-27,57.18
2006-02-28,56.75
2006-03-01,57.830002
2006-03-02,57.669998
2006-03-03,57.880001
2006-03-06,57.720001
2006-03-07,57.77
2006-03-08,58.25
2006-03-09,57.439999
2006-03-10,57.689999
2006-03-13,58.360001000000004
2006-03-14,59.77
2006-03-15,59.689999
2006-03-16,60.5
2006-03-17,60.849998
2006-03-20,61.110001000000004
2006-03-21,60.310001
2006-03-22,60.66
2006-03-23,59.619999
2006-03-24,60.02
2006-03-27,60.52
2006-03-28,59.880001
2006-03-29,59.790001000000004
2006-03-30,59.68
2006-03-31,60.25
2006-04-03,60.32
2006-04-04,60.060001
2006-04-05,60.25
2006-04-06,60.029999
2006-04-07,59.599998
2006-04-10,59.290001000000004
2006-04-11,59.5
2006-04-12,60.66
2006-04-13,59.889998999999996
2006-04-17,60.93
2006-04-18,60.959998999999996
2006-04-19,61.369999
2006-04-20,63.439999
2006-04-21,63.0
2006-04-24,62.91
2006-04-25,62.299999
2006-04-26,62.900002
2006-04-27,62.57
2006-04-28,62.720001
2006-05-01,63.150002
2006-05-02,63.07
2006-05-03,62.990002000000004
2006-05-04,63.66
2006-05-05,64.33000200000001
2006-05-08,63.68
2006-05-09,63.259997999999996
2006-05-10,63.639998999999996
2006-05-11,62.139998999999996
2006-05-12,62.34
2006-05-15,62.110001000000004
2006-05-16,62.389998999999996
2006-05-17,62.150002
2006-05-18,60.009997999999996
2006-05-19,59.610001000000004
2006-05-22,60.48
2006-05-23,59.82
2006-05-24,61.040001000000004
2006-05-25,60.970001
2006-05-26,61.0
2006-05-30,60.209998999999996
2006-05-31,61.119999
2006-06-01,61.439999
2006-06-02,61.82
2006-06-05,61.099998
2006-06-06,60.98
2006-06-07,61.950001
2006-06-08,61.27
2006-06-09,60.830002
2006-06-12,59.77
2006-06-13,58.669998
2006-06-14,58.240002000000004
2006-06-15,59.959998999999996
2006-06-16,59.59
2006-06-19,59.200001
2006-06-20,59.48
2006-06-21,60.130001
2006-06-22,59.689999
2006-06-23,60.040001000000004
2006-06-26,59.970001
2006-06-27,60.119999
2006-06-28,59.970001
2006-06-29,61.09
2006-06-30,61.779999
2006-07-03,62.080002
2006-07-05,61.950001
2006-07-06,62.060001
2006-07-07,62.0
2006-07-10,61.950001
2006-07-11,61.459998999999996
2006-07-12,61.32
2006-07-13,60.18
2006-07-14,60.150002
2006-07-17,60.16
2006-07-18,59.939999
2006-07-19,61.130001
2006-07-20,64.449997
2006-07-21,62.970001
2006-07-24,63.32
2006-07-25,63.919998
2006-07-26,63.290001000000004
2006-07-27,62.049999
2006-07-28,61.66
2006-07-31,61.529999
2006-08-01,61.110001000000004
2006-08-02,61.0
2006-08-03,62.110001000000004
2006-08-04,62.470001
2006-08-07,62.220001
2006-08-08,61.849998
2006-08-09,61.630001
2006-08-10,61.040001000000004
2006-08-11,60.68
2006-08-14,60.889998999999996
2006-08-15,61.450001
2006-08-16,61.549999
2006-08-17,62.259997999999996
2006-08-18,61.919998
2006-08-21,61.580002
2006-08-22,61.93
2006-08-23,62.110001000000004
2006-08-24,61.279999
2006-08-25,59.630001
2006-08-28,60.099998
2006-08-29,60.200001
2006-08-30,59.950001
2006-08-31,59.880001
2006-09-01,60.529999
2006-09-05,60.790001000000004
2006-09-06,59.080002
2006-09-07,59.099998
2006-09-08,58.599998
2006-09-11,58.900002
2006-09-12,60.41
2006-09-13,60.900002
2006-09-14,60.950001
2006-09-15,60.77
2006-09-18,60.560001
2006-09-19,59.259997999999996
2006-09-20,60.57
2006-09-21,60.52
2006-09-22,60.259997999999996
2006-09-25,60.599998
2006-09-26,60.77
2006-09-27,60.740002000000004
2006-09-28,61.310001
2006-09-29,60.0
2006-10-02,59.549999
2006-10-03,59.639998999999996
2006-10-04,60.490002000000004
2006-10-05,60.759997999999996
2006-10-06,59.599998
2006-10-09,60.34
2006-10-10,60.700001
2006-10-11,60.330002
2006-10-12,60.060001
2006-10-13,61.029999
