Date,GHC
1976-09-22,6.08006
1976-09-23,6.08006
1976-09-24,6.098943
1976-09-27,6.117825
1976-09-28,6.08006
1976-09-29,6.117825
1976-09-30,6.117825
1976-10-01,6.117825
1976-10-04,6.117825
1976-10-05,6.042296
1976-10-06,6.004532
1976-10-07,6.004532
1976-10-08,5.966767
1976-10-11,5.853473999999999
1976-10-12,5.740181
1976-10-13,5.740181
1976-10-14,5.777946
1976-10-15,5.872356
1976-10-18,5.891239
1976-10-19,5.853473999999999
1976-10-20,5.853473999999999
1976-10-21,5.853473999999999
1976-10-22,5.81571
1976-10-25,5.81571
1976-10-26,5.891239
1976-10-27,5.966767
1976-10-28,5.966767
1976-10-29,6.08006
1976-11-01,6.117825
1976-11-03,6.08006
1976-11-04,6.004532
1976-11-05,6.004532
1976-11-08,6.042296
1976-11-09,6.042296
1976-11-10,6.174471
1976-11-11,6.268882
1976-11-12,6.25
1976-11-15,6.25
1976-11-16,6.344411
1976-11-17,6.325529
1976-11-18,6.325529
1976-11-19,6.476586
1976-11-22,6.438822
1976-11-23,6.533233
1976-11-24,6.646526
1976-11-26,6.797583
1976-11-29,6.740937
1976-11-30,6.646526
1976-12-01,6.608761
1976-12-02,6.646526
1976-12-03,6.608761
1976-12-06,6.646526
1976-12-07,6.646526
1976-12-08,6.68429
1976-12-09,6.722053999999999
1976-12-10,6.722053999999999
1976-12-13,6.646526
1976-12-14,6.608761
1976-12-15,6.570997
1976-12-16,6.533233
1976-12-17,6.363293
1976-12-20,6.533233
1976-12-21,6.722053999999999
1976-12-22,6.910875999999999
1976-12-23,7.0241690000000006
1976-12-27,7.1752270000000005
1976-12-28,7.477341
1976-12-29,7.477341
1976-12-30,7.5528699999999995
1976-12-31,7.5528699999999995
1977-01-03,7.5528699999999995
1977-01-04,7.515105999999999
1977-01-05,7.401813000000001
1977-01-06,7.326283999999999
1977-01-07,7.326283999999999
1977-01-10,7.3640479999999995
1977-01-11,7.3640479999999995
1977-01-12,7.3640479999999995
1977-01-13,7.401813000000001
1977-01-14,7.401813000000001
1977-01-17,7.401813000000001
1977-01-18,7.401813000000001
1977-01-19,7.250755000000001
1977-01-20,7.3640479999999995
1977-01-21,7.250755000000001
1977-01-24,7.1752270000000005
1977-01-25,7.137461999999999
1977-01-26,7.099697999999999
1977-01-27,7.099697999999999
1977-01-28,7.1752270000000005
1977-01-31,7.1752270000000005
1977-02-01,7.1752270000000005
1977-02-02,7.28852
1977-02-03,7.326283999999999
1977-02-04,7.326283999999999
1977-02-07,7.326283999999999
1977-02-08,7.326283999999999
1977-02-09,7.250755000000001
1977-02-10,7.250755000000001
1977-02-11,7.250755000000001
1977-02-14,7.250755000000001
1977-02-15,7.1752270000000005
1977-02-16,7.1752270000000005
1977-02-17,7.212991000000001
1977-02-18,7.061934
1977-02-22,7.0241690000000006
1977-02-23,7.0241690000000006
1977-02-24,7.0241690000000006
1977-02-25,7.0241690000000006
1977-02-28,6.986405
1977-03-01,7.0241690000000006
1977-03-02,6.873112
1977-03-03,6.68429
1977-03-04,6.533233
1977-03-07,6.570997
1977-03-08,6.646526
1977-03-09,6.646526
1977-03-10,6.722053999999999
1977-03-11,6.722053999999999
1977-03-14,6.68429
1977-03-15,6.759819
1977-03-16,6.759819
1977-03-17,6.797583
1977-03-18,6.797583
1977-03-21,6.986405
1977-03-22,6.948639999999999
1977-03-23,6.986405
1977-03-24,7.099697999999999
1977-03-25,7.099697999999999
1977-03-28,7.137461999999999
1977-03-29,7.212991000000001
1977-03-30,7.099697999999999
1977-03-31,7.061934
1977-04-01,7.1752270000000005
1977-04-04,7.061934
1977-04-05,6.910875999999999
1977-04-06,6.873112
1977-04-07,6.873112
1977-04-11,6.873112
1977-04-12,6.797583
1977-04-13,6.873112
1977-04-14,6.873112
1977-04-15,6.835348
1977-04-18,6.948639999999999
1977-04-19,6.873112
1977-04-20,6.608761
1977-04-21,6.608761
1977-04-22,6.570997
1977-04-25,6.533233
1977-04-26,6.533233
1977-04-27,6.570997
1977-04-28,6.570997
1977-04-29,6.533233
1977-05-02,6.608761
1977-05-03,6.759819
1977-05-04,6.797583
1977-05-05,6.873112
