Date,MTB
1991-10-04,9.55
1991-10-07,9.5
1991-10-08,9.4
1991-10-09,9.5
1991-10-10,9.475
1991-10-11,9.525
1991-10-14,9.55
1991-10-15,9.5
1991-10-16,9.5
1991-10-17,9.5
1991-10-18,9.5
1991-10-21,9.525
1991-10-22,9.475
1991-10-23,9.3
1991-10-24,9.175
1991-10-25,9.175
1991-10-28,9.25
1991-10-29,9.3
1991-10-30,9.275
1991-10-31,9.3
1991-11-01,9.325
1991-11-04,9.325
1991-11-05,9.2
1991-11-06,9.2
1991-11-07,9.15
1991-11-08,9.1
1991-11-11,9.05
1991-11-12,9.025
1991-11-13,9.0625
1991-11-14,9.05
1991-11-15,8.95
1991-11-18,8.775
1991-11-19,8.65
1991-11-20,8.65
1991-11-21,8.7
1991-11-22,8.65
1991-11-25,8.725
1991-11-26,8.8
1991-11-27,8.7
1991-11-29,8.75
1991-12-02,8.75
1991-12-03,8.7125
1991-12-04,8.725
1991-12-05,8.75
1991-12-06,8.7125
1991-12-09,8.75
1991-12-10,8.8125
1991-12-11,8.975
1991-12-12,8.975
1991-12-13,8.975
1991-12-16,8.8875
1991-12-17,8.85
1991-12-18,8.8375
1991-12-19,8.825
1991-12-20,8.8875
1991-12-23,9.125
1991-12-24,9.175
1991-12-26,9.35
1991-12-27,9.725
1991-12-30,9.9125
1991-12-31,9.975
1992-01-02,10.0
1992-01-03,10.025
1992-01-06,10.2
1992-01-07,10.3
1992-01-08,10.4
1992-01-09,10.65
1992-01-10,10.575
1992-01-13,10.4
1992-01-14,10.4625
1992-01-15,10.575
1992-01-16,10.55
1992-01-17,10.575
1992-01-20,10.55
1992-01-21,10.5125
1992-01-22,10.4875
1992-01-23,10.3
1992-01-24,10.3
1992-01-27,10.375
1992-01-28,10.4
1992-01-29,10.5
1992-01-30,10.5
1992-01-31,10.55
1992-02-03,10.6
1992-02-04,10.6
1992-02-05,10.775
1992-02-06,10.875
1992-02-07,10.875
1992-02-10,11.05
1992-02-11,11.125
1992-02-12,11.225
1992-02-13,11.1
1992-02-14,11.0
1992-02-18,10.975
1992-02-19,10.95
1992-02-20,11.0
1992-02-21,11.2
1992-02-24,11.9
1992-02-25,11.9
1992-02-26,11.9
1992-02-27,12.2375
1992-02-28,12.85
1992-03-02,12.55
1992-03-03,12.625
1992-03-04,12.55
1992-03-05,12.45
1992-03-06,12.6375
1992-03-09,12.5
1992-03-10,12.35
1992-03-11,12.3
1992-03-12,12.1
1992-03-13,12.125
1992-03-16,12.1
1992-03-17,12.1
1992-03-18,12.1
1992-03-19,12.175
1992-03-20,12.25
1992-03-23,12.4
1992-03-24,12.3
1992-03-25,12.4
1992-03-26,12.25
1992-03-27,12.25
1992-03-30,12.2
1992-03-31,12.1
1992-04-01,12.1
1992-04-02,11.7
1992-04-03,11.875
1992-04-06,12.025
1992-04-07,11.9
1992-04-08,11.95
1992-04-09,11.9
1992-04-10,11.9625
1992-04-13,12.1
1992-04-14,12.3375
1992-04-15,12.4375
1992-04-16,12.3
1992-04-20,12.4
1992-04-21,12.6
1992-04-22,13.0
1992-04-23,13.0
1992-04-24,13.025
1992-04-27,12.75
1992-04-28,12.8
1992-04-29,12.6
1992-04-30,12.8375
1992-05-01,12.9
1992-05-04,12.875
1992-05-05,12.8
1992-05-06,12.775
1992-05-07,12.9375
1992-05-08,12.7
1992-05-11,12.8
1992-05-12,12.7625
1992-05-13,12.8
1992-05-14,12.8
1992-05-15,12.6
1992-05-18,12.6
1992-05-19,12.65
1992-05-20,12.725
1992-05-21,12.725
1992-05-22,12.7
1992-05-26,12.7
1992-05-27,12.7
1992-05-28,12.575
1992-05-29,12.925
1992-06-01,12.9
1992-06-02,12.9
1992-06-03,12.825
1992-06-04,12.675
1992-06-05,12.6
1992-06-08,12.55
1992-06-09,12.6
1992-06-10,12.5
1992-06-11,12.575
1992-06-12,12.525
1992-06-15,12.45
1992-06-16,12.4625
1992-06-17,12.5
1992-06-18,12.5625
1992-06-19,12.325
1992-06-22,12.35
1992-06-23,12.35
1992-06-24,12.375
1992-06-25,12.375
1992-06-26,12.5
1992-06-29,12.45
1992-06-30,12.65
1992-07-01,12.85
1992-07-02,12.75
1992-07-06,12.7
1992-07-07,12.725
1992-07-08,12.925
1992-07-09,12.9
1992-07-10,13.15
1992-07-13,13.2875
1992-07-14,13.35
1992-07-15,12.95
1992-07-16,12.725
1992-07-17,12.7
1992-07-20,12.9
1992-07-21,13.075
1992-07-22,12.9
1992-07-23,12.9125
1992-07-24,13.0
1992-07-27,13.0
1992-07-28,13.1
1992-07-29,13.125
1992-07-30,13.2
1992-07-31,13.175
1992-08-03,13.175
1992-08-04,13.2375
1992-08-05,13.125
1992-08-06,13.15
1992-08-07,13.15
1992-08-10,13.1875
1992-08-11,13.15
1992-08-12,13.25
1992-08-13,13.25
1992-08-14,13.2
1992-08-17,13.1625
1992-08-18,13.25
1992-08-19,13.25
1992-08-20,13.225
1992-08-21,13.2
1992-08-24,13.2375
1992-08-25,13.225
1992-08-26,13.025
1992-08-27,13.0
1992-08-28,12.975
1992-08-31,12.925
1992-09-01,12.9625
1992-09-02,12.925
1992-09-03,12.975
1992-09-04,13.05
1992-09-08,13.0
1992-09-09,12.875
1992-09-10,12.8
1992-09-11,12.95
1992-09-14,13.025
1992-09-15,13.15
1992-09-16,13.1875
1992-09-17,13.1
1992-09-18,13.2125
1992-09-21,13.075
1992-09-22,13.15
1992-09-23,13.175
1992-09-24,13.2
1992-09-25,13.2
1992-09-28,13.1
1992-09-29,13.175
1992-09-30,13.35
1992-10-01,13.425
1992-10-02,13.4
1992-10-05,13.15
1992-10-06,13.1625
1992-10-07,13.2
1992-10-08,13.4375
1992-10-09,13.3875
1992-10-12,13.5875
1992-10-13,13.6
1992-10-14,13.5
1992-10-15,13.3
1992-10-16,13.5
1992-10-19,13.5
1992-10-20,13.425
1992-10-21,13.325
1992-10-22,13.3
1992-10-23,13.35
1992-10-26,13.35
1992-10-27,13.3375
1992-10-28,13.5
1992-10-29,13.5
1992-10-30,13.5
1992-11-02,13.525
1992-11-03,13.65
1992-11-04,13.575
1992-11-05,13.5
1992-11-06,13.5
1992-11-09,13.65
1992-11-10,13.6
1992-11-11,13.5
1992-11-12,13.475
1992-11-13,13.475
1992-11-16,13.4
1992-11-17,13.5
1992-11-18,13.6
1992-11-19,13.675
1992-11-20,13.75
1992-11-23,13.85
1992-11-24,13.9
1992-11-25,14.05
1992-11-27,14.1
1992-11-30,14.15
1992-12-01,14.1875
1992-12-02,14.125
1992-12-03,14.2
1992-12-04,13.95
1992-12-07,13.95
1992-12-08,13.85
1992-12-09,13.85
1992-12-10,13.725
1992-12-11,13.825
1992-12-14,13.925
1992-12-15,13.925
1992-12-16,13.8
1992-12-17,13.7
1992-12-18,13.725
1992-12-21,13.675
1992-12-22,13.525
1992-12-23,13.45
1992-12-24,13.425
1992-12-28,13.425
1992-12-29,13.4
1992-12-30,13.5
1992-12-31,13.45
1993-01-04,13.45
1993-01-05,13.425
1993-01-06,13.45
1993-01-07,13.4875
1993-01-08,13.4
1993-01-11,13.25
1993-01-12,13.4
1993-01-13,13.2
1993-01-14,13.2
1993-01-15,13.225
1993-01-18,13.05
1993-01-19,13.3875
1993-01-20,13.6
1993-01-21,13.9
1993-01-22,13.7
1993-01-25,13.6
1993-01-26,13.575
1993-01-27,13.65
1993-01-28,13.675
1993-01-29,13.8
1993-02-01,13.9
1993-02-02,14.2
1993-02-03,14.1125
1993-02-04,14.4
1993-02-05,14.4
1993-02-08,14.275
1993-02-09,14.25
1993-02-10,14.35
1993-02-11,14.35
1993-02-12,14.35
1993-02-16,14.1875
1993-02-17,14.0
1993-02-18,14.0
1993-02-19,13.9
1993-02-22,13.9
1993-02-23,14.0
1993-02-24,14.1
1993-02-25,14.15
1993-02-26,14.075
1993-03-01,14.15
1993-03-02,14.15
1993-03-03,14.475
1993-03-04,14.4375
1993-03-05,14.4
1993-03-08,14.35
1993-03-09,14.875
1993-03-10,14.85
1993-03-11,14.7
1993-03-12,14.575
1993-03-15,14.5
1993-03-16,14.6
1993-03-17,14.7
1993-03-18,14.85
1993-03-19,14.7
1993-03-22,14.7
1993-03-23,14.75
1993-03-24,14.7
1993-03-25,14.8
1993-03-26,14.9
1993-03-29,14.9
1993-03-30,14.85
1993-03-31,14.975
1993-04-01,15.225
1993-04-02,15.275
1993-04-05,15.2
1993-04-06,15.025
1993-04-07,15.0
1993-04-08,14.975
1993-04-12,14.95
1993-04-13,14.975
1993-04-14,15.1
1993-04-15,15.35
1993-04-16,15.45
1993-04-19,15.7875
1993-04-20,15.5
1993-04-21,15.4
1993-04-22,15.4
1993-04-23,14.975
1993-04-26,14.5
1993-04-27,14.6375
1993-04-28,14.375
1993-04-29,14.525
1993-04-30,15.075
1993-05-03,15.0
1993-05-04,14.975
1993-05-05,14.925
1993-05-06,14.85
1993-05-07,14.8
1993-05-10,14.75
1993-05-11,14.8
1993-05-12,14.7
1993-05-13,14.7
1993-05-14,14.625
1993-05-17,14.5
1993-05-18,14.5125
1993-05-19,14.5125
1993-05-20,14.5
1993-05-21,14.4
1993-05-24,14.4
1993-05-25,14.225
1993-05-26,14.2
1993-05-27,14.225
1993-05-28,14.25
1993-06-01,14.25
1993-06-02,14.25
1993-06-03,14.2875
1993-06-04,14.15
1993-06-07,14.1
1993-06-08,13.75
1993-06-09,13.65
1993-06-10,13.65
1993-06-11,13.6
1993-06-14,13.55
1993-06-15,13.425
1993-06-16,13.675
1993-06-17,13.7
1993-06-18,13.725
1993-06-21,13.7
1993-06-22,13.725
1993-06-23,13.7
1993-06-24,13.7
1993-06-25,13.7
1993-06-28,13.7
1993-06-29,13.775
1993-06-30,13.7
1993-07-01,13.7125
1993-07-02,13.7
1993-07-06,13.75
1993-07-07,13.7
1993-07-08,14.05
1993-07-09,14.1
1993-07-12,14.2
1993-07-13,14.125
1993-07-14,14.025
1993-07-15,14.0
1993-07-16,14.0
1993-07-19,13.925
1993-07-20,14.025
1993-07-21,14.175
1993-07-22,14.225
1993-07-23,14.1625
1993-07-26,14.25
1993-07-27,14.5
1993-07-28,14.55
1993-07-29,14.6
1993-07-30,14.6
1993-08-02,14.35
1993-08-03,14.35
1993-08-04,14.4
1993-08-05,14.4
1993-08-06,14.3
1993-08-09,14.3
1993-08-10,14.4
1993-08-11,14.4
1993-08-12,14.25
1993-08-13,14.3125
1993-08-16,14.35
1993-08-17,14.3
1993-08-18,14.25
1993-08-19,14.125
1993-08-20,14.15
1993-08-23,14.15
1993-08-24,14.15
1993-08-25,14.2375
1993-08-26,14.1
1993-08-27,14.075
1993-08-30,13.95
1993-08-31,13.9
1993-09-01,13.8
1993-09-02,13.8
1993-09-03,14.025
1993-09-07,13.925
1993-09-08,13.925
1993-09-09,14.0
1993-09-10,14.0
1993-09-13,14.075
1993-09-14,14.05
1993-09-15,14.15
1993-09-16,14.175
1993-09-17,14.125
1993-09-20,14.2125
1993-09-21,14.25
1993-09-22,14.175
1993-09-23,14.15
1993-09-24,14.15
1993-09-27,14.075
1993-09-28,14.075
1993-09-29,14.075
1993-09-30,14.075
1993-10-01,14.25
1993-10-04,14.375
1993-10-05,14.3
1993-10-06,14.3
1993-10-07,14.35
1993-10-08,14.4
1993-10-11,14.525
1993-10-12,14.6
1993-10-13,14.575
1993-10-14,14.6
1993-10-15,14.525
1993-10-18,14.6
1993-10-19,14.5
1993-10-20,14.525
1993-10-21,14.5
1993-10-22,14.6
1993-10-25,14.65
1993-10-26,14.375
1993-10-27,14.4
1993-10-28,14.3
1993-10-29,14.4
1993-11-01,14.35
1993-11-02,14.2875
1993-11-03,14.15
1993-11-04,14.05
1993-11-05,13.925
1993-11-08,13.8125
1993-11-09,13.75
1993-11-10,13.675
1993-11-11,13.75
1993-11-12,13.775
1993-11-15,13.675
1993-11-16,13.6
1993-11-17,13.425
1993-11-18,13.4625
1993-11-19,13.3
1993-11-22,13.3
1993-11-23,13.45
1993-11-24,13.5
1993-11-26,13.625
1993-11-29,14.1
1993-11-30,13.95
1993-12-01,13.925
1993-12-02,14.025
1993-12-03,14.025
1993-12-06,14.025
1993-12-07,14.1
1993-12-08,14.0
1993-12-09,14.075
1993-12-10,14.15
1993-12-13,14.1
1993-12-14,14.0625
1993-12-15,14.175
1993-12-16,14.25
1993-12-17,14.25
1993-12-20,14.175
1993-12-21,14.15
1993-12-22,14.2
1993-12-23,14.25
1993-12-27,14.05
1993-12-28,14.05
1993-12-29,14.1
1993-12-30,14.15
1993-12-31,14.075
1994-01-03,14.025
1994-01-04,14.05
1994-01-05,14.2
1994-01-06,14.25
1994-01-07,14.1
1994-01-10,14.1
1994-01-11,13.9375
1994-01-12,13.825
1994-01-13,13.85
1994-01-14,13.85
1994-01-17,13.925
1994-01-18,13.95
1994-01-19,14.0
1994-01-20,14.1
1994-01-21,14.225
1994-01-24,14.15
1994-01-25,14.1
1994-01-26,14.2
1994-01-27,14.2
1994-01-28,14.35
1994-01-31,14.35
1994-02-01,14.35
1994-02-02,14.225
1994-02-03,14.3
1994-02-04,14.225
1994-02-07,14.05
1994-02-08,14.0
1994-02-09,14.0
1994-02-10,13.975
1994-02-11,13.825
1994-02-14,13.95
1994-02-15,13.9
1994-02-16,13.75
1994-02-17,13.6
1994-02-18,13.5
1994-02-22,13.625
1994-02-23,13.6
1994-02-24,13.55
1994-02-25,13.6
1994-02-28,13.575
1994-03-01,13.6
1994-03-02,13.5625
1994-03-03,13.625
1994-03-04,13.625
1994-03-07,13.65
1994-03-08,13.725
1994-03-09,13.675
1994-03-10,13.75
1994-03-11,13.775
1994-03-14,13.75
1994-03-15,13.75
1994-03-16,13.8
1994-03-17,13.95
1994-03-18,13.9
1994-03-21,13.925
1994-03-22,13.9
1994-03-23,14.05
1994-03-24,14.025
1994-03-25,14.0
1994-03-28,14.0
1994-03-29,14.0125
1994-03-30,14.0
1994-03-31,13.925
1994-04-04,13.8
1994-04-05,13.85
1994-04-06,13.8
1994-04-07,14.1
1994-04-08,13.975
1994-04-11,13.9
1994-04-12,13.875
1994-04-13,13.85
1994-04-14,13.875
1994-04-15,13.9
1994-04-18,13.875
1994-04-19,13.95
1994-04-20,13.85
1994-04-21,13.8
1994-04-22,13.775
1994-04-25,13.775
1994-04-26,13.75
1994-04-28,13.925
1994-04-29,13.9375
1994-05-02,13.9
1994-05-03,13.9
1994-05-04,13.825
1994-05-05,13.875
1994-05-06,13.925
1994-05-09,13.95
1994-05-10,13.9
1994-05-11,13.925
1994-05-12,13.975
1994-05-13,14.025
1994-05-16,14.2
1994-05-17,14.55
1994-05-18,14.55
1994-05-19,14.5
1994-05-20,14.425
1994-05-23,14.4375
1994-05-24,14.4
1994-05-25,14.35
1994-05-26,15.5
1994-05-27,15.3
1994-05-31,14.95
1994-06-01,14.95
1994-06-02,14.925
1994-06-03,15.0
1994-06-06,14.85
1994-06-07,14.875
1994-06-08,14.85
1994-06-09,15.05
1994-06-10,15.1375
1994-06-13,15.125
1994-06-14,15.475
1994-06-15,15.425
1994-06-16,15.475
1994-06-17,15.475
1994-06-20,15.4
1994-06-21,15.25
1994-06-22,15.375
1994-06-23,15.45
1994-06-24,15.45
1994-06-27,15.3
1994-06-28,15.55
1994-06-29,15.5
1994-06-30,15.65
1994-07-01,15.5
1994-07-05,15.45
1994-07-06,15.5
1994-07-07,15.65
1994-07-08,15.6
1994-07-11,15.6
1994-07-12,15.625
1994-07-13,15.6
1994-07-14,15.55
1994-07-15,15.675
1994-07-18,15.65
1994-07-19,15.8
1994-07-20,16.075001
1994-07-21,16.299999
1994-07-22,16.4625
1994-07-25,16.4625
1994-07-26,16.299999
1994-07-27,16.225
1994-07-28,16.200001
1994-07-29,16.200001
1994-08-01,16.0
1994-08-02,15.825
1994-08-03,15.85
1994-08-04,15.85
1994-08-05,15.775
1994-08-08,15.775
1994-08-09,15.8
1994-08-10,15.75
1994-08-11,15.75
1994-08-12,15.8
1994-08-15,15.8
1994-08-16,15.75
1994-08-17,15.75
1994-08-18,15.55
1994-08-19,15.65
1994-08-22,15.7
1994-08-23,15.75
1994-08-24,15.975
1994-08-25,15.9
1994-08-26,15.85
1994-08-29,15.85
1994-08-30,15.8
1994-08-31,15.75
1994-09-01,15.9
1994-09-02,16.0
1994-09-06,15.9375
1994-09-07,15.9375
1994-09-08,15.9125
1994-09-09,15.9125
1994-09-12,15.9
1994-09-13,15.9
1994-09-14,15.825
1994-09-15,15.95
1994-09-16,16.0
1994-09-19,16.0
1994-09-20,15.9
1994-09-21,15.75
1994-09-22,15.5
1994-09-23,15.2
1994-09-26,15.05
1994-09-27,14.725
1994-09-28,14.65
1994-09-29,15.075
1994-09-30,15.15
1994-10-03,15.3
1994-10-04,15.15
1994-10-05,15.0
1994-10-06,15.0
1994-10-07,15.1
1994-10-10,14.95
1994-10-11,15.025
1994-10-12,15.0625
1994-10-13,15.0875
1994-10-14,15.1
1994-10-17,15.1
1994-10-18,15.1
1994-10-19,15.1
1994-10-20,15.05
1994-10-21,15.05
1994-10-24,15.05
1994-10-25,15.1
1994-10-26,15.05
1994-10-27,15.05
1994-10-28,15.075
1994-10-31,15.025
1994-11-01,14.9
1994-11-02,14.8
1994-11-03,14.5
1994-11-04,14.4
1994-11-07,14.6
1994-11-08,15.025
1994-11-09,15.025
1994-11-10,14.9
1994-11-11,14.775
1994-11-14,14.675
1994-11-15,14.8
1994-11-16,14.975
1994-11-17,14.95
1994-11-18,14.9
1994-11-21,14.8
1994-11-22,14.65
1994-11-23,14.35
1994-11-25,14.375
1994-11-28,14.5
1994-11-29,14.45
1994-11-30,14.55
1994-12-01,14.65
1994-12-02,14.55
1994-12-05,14.55
1994-12-06,14.625
1994-12-07,14.55
1994-12-08,14.45
1994-12-09,14.175
1994-12-12,14.1
1994-12-13,14.1
1994-12-14,14.0
1994-12-15,14.0
1994-12-16,13.95
1994-12-19,13.8
1994-12-20,13.6
1994-12-21,13.6
1994-12-22,13.525
1994-12-23,13.6
1994-12-27,13.5
1994-12-28,13.5
1994-12-29,13.55
1994-12-30,13.6
1995-01-03,13.75
1995-01-04,13.725
1995-01-05,13.7375
1995-01-06,13.7
1995-01-09,13.675
1995-01-10,14.15
1995-01-11,14.1
1995-01-12,13.975
1995-01-13,13.825
1995-01-16,14.025
1995-01-17,14.0
1995-01-18,14.375
1995-01-19,14.4
1995-01-20,14.4
1995-01-23,14.65
1995-01-24,14.6
1995-01-25,14.8
1995-01-26,14.75
1995-01-27,14.75
1995-01-30,14.75
1995-01-31,14.725
1995-02-01,15.0
1995-02-02,14.9
1995-02-03,14.95
1995-02-06,14.9
1995-02-07,15.0
1995-02-08,15.0
1995-02-09,15.075
1995-02-10,14.9
1995-02-13,15.1
1995-02-14,15.125
1995-02-15,15.175
1995-02-16,15.125
1995-02-17,15.175
1995-02-21,15.1
1995-02-22,15.2
1995-02-23,15.7
1995-02-24,16.075001
1995-02-27,16.200001
1995-02-28,16.549999
1995-03-01,16.4
1995-03-02,16.25
1995-03-03,15.95
1995-03-06,15.85
1995-03-07,15.7
1995-03-08,15.7
1995-03-09,15.6
1995-03-10,15.6
1995-03-13,15.8
1995-03-14,15.875
1995-03-15,15.85
1995-03-16,15.85
1995-03-17,15.9
1995-03-20,16.025
1995-03-21,16.15
1995-03-22,16.25
1995-03-23,16.25
1995-03-24,16.299999
1995-03-27,16.5
1995-03-28,16.525
1995-03-29,16.549999
1995-03-30,16.700001
1995-03-31,17.1
1995-04-03,16.725
1995-04-04,16.700001
1995-04-05,16.775
1995-04-06,16.775
1995-04-07,16.75
1995-04-10,16.5
1995-04-11,16.5
1995-04-12,16.1
1995-04-13,16.200001
1995-04-17,16.35
1995-04-18,16.200001
1995-04-19,16.2875
1995-04-20,16.1
1995-04-21,15.975
1995-04-24,15.95
1995-04-25,16.0
1995-04-26,15.95
1995-04-27,15.95
1995-04-28,16.049999
1995-05-01,16.0
1995-05-02,16.049999
1995-05-03,16.200001
1995-05-04,16.325001
1995-05-05,16.200001
1995-05-08,16.25
1995-05-09,16.25
1995-05-10,16.200001
1995-05-11,16.15
1995-05-12,16.225
1995-05-15,16.25
1995-05-16,16.549999
1995-05-17,16.65
1995-05-18,16.450001
1995-05-19,16.525
1995-05-22,16.5
1995-05-23,16.5
1995-05-24,16.5
1995-05-25,16.525
1995-05-26,16.525
1995-05-30,16.549999
1995-05-31,16.6
1995-06-01,16.9
1995-06-02,16.65
1995-06-05,16.700001
1995-06-06,16.6
1995-06-07,16.525
1995-06-08,16.35
1995-06-09,16.4
1995-06-12,16.375
1995-06-13,16.6
1995-06-14,16.450001
1995-06-15,16.5875
1995-06-16,16.5875
1995-06-19,16.700001
1995-06-20,16.924999
1995-06-21,17.200001
1995-06-22,17.200001
1995-06-23,17.25
1995-06-26,17.1
1995-06-27,17.0
1995-06-28,17.0
1995-06-29,17.1
1995-06-30,17.15
1995-07-03,17.174999
1995-07-05,17.1875
1995-07-06,17.35
1995-07-07,17.375
1995-07-10,17.25
1995-07-11,17.35
1995-07-12,17.450001
1995-07-13,17.4
1995-07-14,17.450001
1995-07-17,17.700001
1995-07-18,17.65
1995-07-19,17.5
1995-07-20,17.424999
1995-07-21,17.450001
1995-07-24,17.200001
1995-07-25,17.1
1995-07-26,17.4
1995-07-27,17.6
1995-07-28,17.700001
1995-07-31,17.700001
1995-08-01,17.5
1995-08-02,17.5
1995-08-03,17.5
1995-08-04,17.25
1995-08-07,17.4
1995-08-08,17.4
1995-08-09,17.6
1995-08-10,17.725
1995-08-11,17.700001
1995-08-14,17.6
1995-08-15,17.6
1995-08-16,17.65
1995-08-17,17.8125
1995-08-18,18.049999
1995-08-21,18.1
1995-08-22,18.049999
1995-08-23,18.200001
1995-08-24,18.1
1995-08-25,18.200001
1995-08-28,18.200001
1995-08-29,18.25
1995-08-30,18.1875
1995-08-31,18.299999
1995-09-01,18.450001
1995-09-05,18.4
1995-09-06,18.700001
1995-09-07,18.799999
1995-09-08,18.799999
1995-09-11,18.85
1995-09-12,19.0
1995-09-13,19.15
1995-09-14,19.049999
1995-09-15,19.299999
1995-09-18,19.35
1995-09-19,19.25
1995-09-20,19.0
1995-09-21,19.225
1995-09-22,19.225
1995-09-25,19.174999
1995-09-26,18.799999
1995-09-27,18.9
1995-09-28,18.9
1995-09-29,19.0
1995-10-02,19.25
1995-10-03,19.299999
1995-10-04,19.3125
1995-10-05,19.35
1995-10-06,19.4
1995-10-09,19.4
1995-10-10,19.25
1995-10-11,19.725
1995-10-12,19.950001
1995-10-13,19.825001
1995-10-16,19.799999
1995-10-17,19.799999
1995-10-18,20.6
1995-10-19,20.5
1995-10-20,20.299999
1995-10-23,20.0
1995-10-24,19.799999
1995-10-25,19.775
1995-10-26,19.65
1995-10-27,19.25
1995-10-30,19.299999
1995-10-31,19.674999
1995-11-01,19.674999
1995-11-02,19.700001
1995-11-03,19.65
1995-11-06,19.6
1995-11-07,19.549999
1995-11-08,19.799999
1995-11-09,19.799999
1995-11-10,19.9
1995-11-13,19.700001
1995-11-14,19.549999
1995-11-15,19.475
1995-11-16,19.450001
1995-11-17,19.5
1995-11-20,19.450001
1995-11-21,19.299999
1995-11-22,19.5
1995-11-24,19.6
1995-11-27,19.700001
1995-11-28,20.0
1995-11-29,20.5
1995-11-30,20.799999
1995-12-01,20.799999
1995-12-04,20.700001
1995-12-05,20.700001
1995-12-06,21.200001
1995-12-07,21.0
1995-12-08,20.9
1995-12-11,20.6
1995-12-12,20.6
1995-12-13,20.924999
1995-12-14,20.924999
1995-12-15,21.1
1995-12-18,21.15
1995-12-19,20.6
1995-12-20,20.950001
1995-12-21,21.0
1995-12-22,21.5
1995-12-26,21.450001
1995-12-27,21.5625
1995-12-28,21.4
1995-12-29,21.799999
1996-01-02,21.625
1996-01-03,21.625
1996-01-04,21.612499
1996-01-05,21.5
1996-01-08,21.35
1996-01-09,21.35
1996-01-10,21.3375
1996-01-11,21.275
1996-01-12,21.049999
1996-01-15,20.9125
1996-01-16,21.1
1996-01-17,21.1
1996-01-18,21.325001
1996-01-19,21.799999
1996-01-22,22.0
1996-01-23,21.9
1996-01-24,21.9
1996-01-25,21.924999
1996-01-26,22.200001
1996-01-29,22.1
1996-01-30,22.5
1996-01-31,22.5
1996-02-01,22.75
1996-02-02,23.0
1996-02-05,23.5
1996-02-06,23.5
1996-02-07,23.5
1996-02-08,23.9
1996-02-09,23.924999
1996-02-12,24.1
1996-02-13,24.200001
1996-02-14,24.299999
1996-02-15,24.299999
1996-02-16,24.200001
1996-02-20,23.799999
1996-02-21,23.6
1996-02-22,23.700001
1996-02-23,23.612499
1996-02-26,23.875
1996-02-27,23.9
1996-02-28,24.1
1996-02-29,24.1
1996-03-01,24.15
1996-03-04,23.9
1996-03-05,24.1
1996-03-06,24.200001
1996-03-07,24.299999
1996-03-08,24.0
1996-03-11,24.200001
1996-03-12,24.0
1996-03-13,23.9
1996-03-14,23.9
1996-03-15,24.0
1996-03-18,24.225
1996-03-19,24.5
1996-03-20,24.775
1996-03-21,24.5
1996-03-22,24.6
1996-03-25,24.5
1996-03-26,24.299999
1996-03-27,24.4625
1996-03-28,24.549999
1996-03-29,24.6
1996-04-01,24.65
1996-04-02,24.6
1996-04-03,24.5
1996-04-04,24.424999
1996-04-08,24.4
1996-04-09,24.25
1996-04-10,24.174999
1996-04-11,24.1
1996-04-12,24.125
1996-04-15,24.049999
1996-04-16,24.200001
1996-04-17,24.4
1996-04-18,24.4
1996-04-19,24.125
1996-04-22,24.1
1996-04-23,23.9
1996-04-24,23.84375
1996-04-25,23.9
1996-04-26,24.0
1996-04-29,24.0
1996-04-30,23.799999
1996-05-01,23.799999
1996-05-02,23.4
1996-05-03,23.4
1996-05-06,23.4
1996-05-07,23.299999
1996-05-08,23.475
1996-05-09,23.200001
1996-05-10,23.5
1996-05-13,23.9
1996-05-14,24.0
1996-05-15,24.0
1996-05-16,23.700001
1996-05-17,23.9
1996-05-20,23.9
1996-05-21,24.0
1996-05-22,24.0
1996-05-23,23.799999
1996-05-24,23.6
1996-05-28,23.9
1996-05-29,23.799999
1996-05-30,23.825001
1996-05-31,23.6
1996-06-03,23.6
1996-06-04,23.25
1996-06-05,23.450001
1996-06-06,23.625
1996-06-07,23.700001
1996-06-10,23.6
1996-06-11,23.700001
1996-06-12,23.5
1996-06-13,23.6
1996-06-14,23.6
1996-06-17,23.799999
1996-06-18,23.7875
1996-06-19,23.85
1996-06-20,23.700001
1996-06-21,23.9
1996-06-24,24.5
1996-06-25,24.299999
1996-06-26,24.200001
1996-06-27,24.200001
1996-06-28,24.1
1996-07-01,24.1
1996-07-02,24.0
1996-07-03,23.9
1996-07-05,24.1
1996-07-08,24.0
1996-07-09,24.0
1996-07-10,24.35
1996-07-11,24.174999
1996-07-12,24.200001
1996-07-15,24.225
1996-07-16,24.1
1996-07-17,24.200001
1996-07-18,23.950001
1996-07-19,24.25
1996-07-22,24.25
1996-07-23,24.299999
1996-07-24,24.6
1996-07-25,24.262501
1996-07-26,24.5
1996-07-29,24.6
1996-07-30,24.6
1996-07-31,24.9
1996-08-01,24.700001
1996-08-02,24.700001
1996-08-05,24.875
1996-08-06,24.950001
1996-08-07,24.65
1996-08-08,24.5
1996-08-09,24.700001
1996-08-12,24.6
1996-08-13,24.6
1996-08-14,24.9
1996-08-15,25.0
1996-08-16,25.299999
1996-08-19,25.200001
1996-08-20,25.200001
1996-08-21,25.325001
1996-08-22,25.525
1996-08-23,25.4
1996-08-26,25.4625
1996-08-27,25.6
1996-08-28,25.674999
1996-08-29,25.6
1996-08-30,25.450001
1996-09-03,25.25
1996-09-04,25.4
1996-09-05,25.299999
1996-09-06,25.25
1996-09-09,25.299999
1996-09-10,25.049999
1996-09-11,24.9
1996-09-12,25.0
1996-09-13,24.85
