Date,CMI
1986-02-28,9.671875
1986-03-03,9.734375
1986-03-04,9.734375
1986-03-05,9.640625
1986-03-06,9.484375
1986-03-07,9.5625
1986-03-10,9.4375
1986-03-11,9.375
1986-03-12,9.34375
1986-03-13,9.328125
1986-03-14,9.40625
1986-03-17,9.3125
1986-03-18,9.3125
1986-03-19,9.390625
1986-03-20,9.34375
1986-03-21,9.4375
1986-03-24,9.421875
1986-03-25,9.34375
1986-03-26,9.40625
1986-03-27,9.453125
1986-03-31,9.59375
1986-04-01,9.5
1986-04-02,9.40625
1986-04-03,9.34375
1986-04-04,9.0625
1986-04-07,9.0625
1986-04-08,9.078125
1986-04-09,9.28125
1986-04-10,9.3125
1986-04-11,9.234375
1986-04-14,9.15625
1986-04-15,9.3125
1986-04-16,9.359375
1986-04-17,9.359375
1986-04-18,9.34375
1986-04-21,9.375
1986-04-22,9.296875
1986-04-23,9.09375
1986-04-24,8.90625
1986-04-25,8.875
1986-04-28,8.796875
1986-04-29,8.765625
1986-04-30,8.5
1986-05-01,8.390625
1986-05-02,8.28125
1986-05-05,8.328125
1986-05-06,8.328125
1986-05-07,8.5
1986-05-08,8.71875
1986-05-09,8.703125
1986-05-12,8.875
1986-05-13,8.96875
1986-05-14,8.90625
1986-05-15,8.90625
1986-05-16,8.84375
1986-05-19,8.828125
1986-05-20,8.96875
1986-05-21,9.09375
1986-05-22,9.078125
1986-05-23,9.140625
1986-05-27,9.109375
1986-05-28,9.109375
1986-05-29,8.875
1986-05-30,8.921875
1986-06-02,8.90625
1986-06-03,8.671875
1986-06-04,8.703125
1986-06-05,8.625
1986-06-06,8.609375
1986-06-09,8.546875
1986-06-10,8.59375
1986-06-11,8.484375
1986-06-12,8.3125
1986-06-13,8.40625
1986-06-16,8.5
1986-06-17,8.359375
1986-06-18,8.203125
1986-06-19,8.140625
1986-06-20,8.3125
1986-06-23,8.1875
1986-06-24,8.28125
1986-06-25,8.421875
1986-06-26,8.390625
1986-06-27,8.3125
1986-06-30,8.328125
1986-07-01,8.46875
1986-07-02,8.375
1986-07-03,8.3125
1986-07-07,8.34375
1986-07-08,8.34375
1986-07-09,8.3125
1986-07-10,8.28125
1986-07-11,8.21875
1986-07-14,8.21875
1986-07-15,7.921875
1986-07-16,7.96875
1986-07-17,7.875
1986-07-18,7.625
1986-07-21,7.46875
1986-07-22,7.296875
1986-07-23,7.3125
1986-07-24,7.140625
1986-07-25,7.03125
1986-07-28,6.75
1986-07-29,6.59375
1986-07-30,6.671875
1986-07-31,6.609375
1986-08-01,6.5625
1986-08-04,6.53125
1986-08-05,6.515625
1986-08-06,6.625
1986-08-07,6.625
1986-08-08,6.71875
1986-08-11,6.78125
1986-08-12,6.90625
1986-08-13,7.125
1986-08-14,7.328125
1986-08-15,7.171875
1986-08-18,7.21875
1986-08-19,7.1875
1986-08-20,7.234375
1986-08-21,7.125
1986-08-22,7.125
1986-08-25,6.875
1986-08-26,6.90625
1986-08-27,7.21875
1986-08-28,7.4375
1986-08-29,7.484375
1986-09-02,7.625
1986-09-03,7.53125
1986-09-04,7.609375
1986-09-05,7.53125
1986-09-08,7.5625
1986-09-09,7.5625
1986-09-10,7.484375
1986-09-11,7.21875
1986-09-12,7.0625
1986-09-15,7.203125
1986-09-16,7.21875
1986-09-17,7.359375
1986-09-18,7.21875
1986-09-19,7.09375
1986-09-22,7.4375
1986-09-23,7.390625
1986-09-24,7.328125
1986-09-25,7.421875
1986-09-26,7.40625
1986-09-29,7.28125
1986-09-30,7.40625
1986-10-01,7.53125
1986-10-02,7.484375
1986-10-03,7.671875
1986-10-06,7.75
1986-10-07,8.0
1986-10-08,8.09375
1986-10-09,8.0625
1986-10-10,7.96875
1986-10-13,8.015625
1986-10-14,8.0
1986-10-15,8.125
1986-10-16,8.0625
1986-10-17,7.9375
1986-10-20,7.875
1986-10-21,7.9375
1986-10-22,8.03125
1986-10-23,8.015625
1986-10-24,8.0
1986-10-27,7.75
1986-10-28,7.6875
1986-10-29,7.75
1986-10-30,7.734375
1986-10-31,7.71875
1986-11-03,7.734375
1986-11-04,7.6875
1986-11-05,7.71875
1986-11-06,7.703125
1986-11-07,7.78125
1986-11-10,7.8125
1986-11-11,7.84375
1986-11-12,7.9375
1986-11-13,7.8125
1986-11-14,7.8125
1986-11-17,7.828125
1986-11-18,7.71875
1986-11-19,7.6875
1986-11-20,7.828125
1986-11-21,8.0
1986-11-24,8.0625
1986-11-25,8.015625
1986-11-26,8.03125
1986-11-28,7.96875
1986-12-01,8.03125
1986-12-02,8.203125
1986-12-03,8.296875
1986-12-04,8.5
1986-12-05,8.421875
1986-12-08,8.375
1986-12-09,8.3125
1986-12-10,8.359375
1986-12-11,8.375
1986-12-12,8.34375
1986-12-15,8.375
1986-12-16,8.28125
1986-12-17,8.125
1986-12-18,8.15625
1986-12-19,8.34375
1986-12-22,8.25
1986-12-23,8.234375
1986-12-24,8.3125
1986-12-26,8.28125
1986-12-29,8.4375
1986-12-30,8.390625
1986-12-31,8.390625
1987-01-02,8.5
1987-01-05,8.78125
1987-01-06,8.625
1987-01-07,8.609375
1987-01-08,8.546875
1987-01-09,8.71875
1987-01-12,8.6875
1987-01-13,8.703125
1987-01-14,8.765625
1987-01-15,8.921875
1987-01-16,8.984375
1987-01-19,9.0
1987-01-20,9.25
1987-01-21,9.15625
1987-01-22,9.203125
1987-01-23,8.96875
1987-01-26,8.875
1987-01-27,8.984375
1987-01-28,9.171875
1987-01-29,9.1875
1987-01-30,9.21875
1987-02-02,9.4375
1987-02-03,9.421875
1987-02-04,9.515625
1987-02-05,9.75
1987-02-06,9.90625
1987-02-09,9.84375
1987-02-10,9.703125
1987-02-11,9.9375
1987-02-12,9.828125
1987-02-13,9.90625
1987-02-17,10.03125
1987-02-18,10.0
1987-02-19,10.125
1987-02-20,10.1875
1987-02-23,10.09375
1987-02-24,10.015625
1987-02-25,10.109375
1987-02-26,10.21875
1987-02-27,10.4375
1987-03-02,10.0625
1987-03-03,10.046875
1987-03-04,10.03125
1987-03-05,9.953125
1987-03-06,10.3125
1987-03-09,10.265625
1987-03-10,10.1875
1987-03-11,10.328125
1987-03-12,10.34375
1987-03-13,10.15625
1987-03-16,10.03125
1987-03-17,9.984375
1987-03-18,9.875
1987-03-19,9.96875
1987-03-20,10.09375
1987-03-23,10.09375
1987-03-24,10.1875
1987-03-25,10.125
1987-03-26,10.375
1987-03-27,10.28125
1987-03-30,10.0
1987-03-31,10.046875
1987-04-01,10.140625
1987-04-02,9.953125
1987-04-03,10.015625
1987-04-06,10.171875
1987-04-07,10.21875
1987-04-08,10.59375
1987-04-09,10.375
1987-04-10,10.4375
1987-04-13,10.03125
1987-04-14,9.765625
1987-04-15,9.921875
1987-04-16,10.1875
1987-04-20,10.015625
1987-04-21,10.40625
1987-04-22,10.375
1987-04-23,10.1875
1987-04-24,10.8125
1987-04-27,10.53125
1987-04-28,10.53125
1987-04-29,10.59375
1987-04-30,10.46875
1987-05-01,10.625
1987-05-04,10.65625
1987-05-05,11.0625
1987-05-06,11.34375
1987-05-07,11.28125
1987-05-08,11.203125
1987-05-11,11.15625
1987-05-12,11.078125
1987-05-13,11.0
1987-05-14,11.21875
1987-05-15,11.1875
1987-05-18,11.34375
1987-05-19,11.4375
1987-05-20,11.09375
1987-05-21,11.03125
1987-05-22,11.109375
1987-05-26,11.171875
1987-05-27,11.25
1987-05-28,11.5625
1987-05-29,11.59375
1987-06-01,11.5
1987-06-02,11.5
1987-06-03,11.5625
1987-06-04,11.515625
1987-06-05,11.578125
1987-06-08,11.640625
1987-06-09,11.734375
1987-06-10,11.671875
1987-06-11,11.6875
1987-06-12,11.6875
1987-06-15,11.6875
1987-06-16,11.703125
1987-06-17,11.265625
1987-06-18,11.140625
1987-06-19,11.171875
1987-06-22,11.25
1987-06-23,11.40625
1987-06-24,11.234375
1987-06-25,11.34375
1987-06-26,11.28125
1987-06-29,11.375
1987-06-30,11.28125
1987-07-01,11.25
1987-07-02,11.25
1987-07-06,11.15625
1987-07-07,11.21875
1987-07-08,10.78125
1987-07-09,10.59375
1987-07-10,10.5625
1987-07-13,10.578125
1987-07-14,11.03125
1987-07-15,11.0
1987-07-16,11.125
1987-07-17,11.21875
1987-07-20,11.046875
1987-07-21,10.90625
1987-07-22,10.921875
1987-07-23,10.9375
1987-07-24,10.953125
1987-07-27,10.4375
1987-07-28,10.328125
1987-07-29,10.3125
1987-07-30,10.21875
1987-07-31,10.234375
1987-08-03,10.21875
1987-08-04,10.375
1987-08-05,10.484375
1987-08-06,10.84375
1987-08-07,10.9375
1987-08-10,11.125
1987-08-11,11.40625
1987-08-12,11.25
1987-08-13,11.40625
1987-08-14,11.4375
1987-08-17,11.265625
1987-08-18,10.96875
1987-08-19,11.125
1987-08-20,11.125
1987-08-21,11.09375
1987-08-24,10.9375
1987-08-25,10.859375
1987-08-26,10.71875
1987-08-27,10.78125
1987-08-28,10.796875
1987-08-31,10.828125
1987-09-01,10.828125
1987-09-02,10.640625
1987-09-03,10.5
1987-09-04,10.5
1987-09-08,10.28125
1987-09-09,10.125
1987-09-10,10.03125
1987-09-11,10.21875
1987-09-14,10.28125
1987-09-15,10.25
1987-09-16,10.3125
1987-09-17,10.3125
1987-09-18,10.328125
1987-09-21,10.3125
1987-09-22,10.5
1987-09-23,10.640625
1987-09-24,10.65625
1987-09-25,10.34375
1987-09-28,10.53125
1987-09-29,10.5
1987-09-30,10.5625
1987-10-01,10.65625
1987-10-02,10.75
1987-10-05,10.734375
1987-10-06,10.28125
1987-10-07,10.03125
1987-10-08,9.75
1987-10-09,9.421875
1987-10-12,9.0
1987-10-13,9.046875
1987-10-14,8.75
1987-10-15,8.65625
1987-10-16,8.421875
1987-10-19,6.84375
1987-10-20,6.125
1987-10-21,5.9375
1987-10-22,5.78125
1987-10-23,5.90625
1987-10-26,5.578125
1987-10-27,5.53125
1987-10-28,5.703125
1987-10-29,5.8125
1987-10-30,6.046875
1987-11-02,5.75
1987-11-03,5.75
1987-11-04,5.671875
1987-11-05,6.015625
1987-11-06,6.15625
1987-11-09,5.984375
1987-11-10,5.890625
1987-11-11,6.0
1987-11-12,6.125
1987-11-13,6.015625
1987-11-16,6.09375
1987-11-17,6.09375
1987-11-18,6.125
1987-11-19,6.0625
1987-11-20,6.0
1987-11-23,5.921875
1987-11-24,5.828125
1987-11-25,5.828125
1987-11-27,5.8125
1987-11-30,5.46875
1987-12-01,5.46875
1987-12-02,5.25
1987-12-03,5.125
1987-12-04,5.34375
1987-12-07,5.375
1987-12-08,5.53125
1987-12-09,5.578125
1987-12-10,5.546875
1987-12-11,5.625
1987-12-14,5.78125
1987-12-15,5.734375
1987-12-16,5.734375
1987-12-17,5.75
1987-12-18,5.8125
1987-12-21,5.859375
1987-12-22,5.96875
1987-12-23,6.203125
1987-12-24,6.1875
1987-12-28,6.09375
1987-12-29,6.0
1987-12-30,6.046875
1987-12-31,5.90625
1988-01-04,6.3125
1988-01-05,6.53125
1988-01-06,6.421875
1988-01-07,6.4375
1988-01-08,6.15625
1988-01-11,6.109375
1988-01-12,6.015625
1988-01-13,5.90625
1988-01-14,5.875
1988-01-15,5.90625
1988-01-18,5.875
1988-01-19,5.90625
1988-01-20,5.6875
1988-01-21,5.5
1988-01-22,5.4375
1988-01-25,5.515625
1988-01-26,5.53125
1988-01-27,5.53125
1988-01-28,5.71875
1988-01-29,5.78125
1988-02-01,5.78125
1988-02-02,5.90625
1988-02-03,5.984375
1988-02-04,6.0
1988-02-05,6.015625
1988-02-08,5.84375
1988-02-09,5.78125
1988-02-10,5.84375
1988-02-11,6.09375
1988-02-12,6.1875
1988-02-16,6.125
1988-02-17,6.28125
1988-02-18,6.390625
1988-02-19,6.421875
1988-02-22,6.640625
1988-02-23,6.734375
1988-02-24,6.65625
1988-02-25,6.71875
1988-02-26,6.984375
1988-02-29,6.96875
1988-03-01,6.859375
1988-03-02,7.09375
1988-03-03,7.21875
1988-03-04,7.09375
1988-03-07,7.078125
1988-03-08,7.09375
1988-03-09,7.125
1988-03-10,7.078125
1988-03-11,7.171875
1988-03-14,7.375
1988-03-15,7.3125
1988-03-16,7.171875
1988-03-17,7.328125
1988-03-18,7.28125
1988-03-21,7.453125
1988-03-22,7.546875
1988-03-23,7.515625
1988-03-24,7.3125
1988-03-25,7.1875
1988-03-28,7.140625
1988-03-29,7.203125
1988-03-30,7.203125
1988-03-31,7.15625
1988-04-04,7.125
1988-04-05,7.3125
1988-04-06,7.546875
1988-04-07,7.53125
1988-04-08,7.5625
1988-04-11,7.5625
1988-04-12,7.578125
1988-04-13,7.359375
1988-04-14,6.9375
1988-04-15,6.65625
1988-04-18,6.65625
1988-04-19,6.6875
1988-04-20,6.703125
1988-04-21,6.75
1988-04-22,6.75
1988-04-25,6.703125
1988-04-26,6.65625
1988-04-27,6.59375
1988-04-28,6.515625
1988-04-29,6.375
1988-05-02,6.5
1988-05-03,6.640625
1988-05-04,6.671875
1988-05-05,6.703125
1988-05-06,6.71875
1988-05-09,6.671875
1988-05-10,6.734375
1988-05-11,6.59375
1988-05-12,6.625
1988-05-13,6.625
1988-05-16,6.671875
1988-05-17,6.609375
1988-05-18,6.453125
1988-05-19,6.546875
1988-05-20,6.515625
1988-05-23,6.46875
1988-05-24,6.53125
1988-05-25,6.625
1988-05-26,6.59375
1988-05-27,6.546875
1988-05-31,6.140625
1988-06-01,6.328125
1988-06-02,6.359375
1988-06-03,6.375
1988-06-06,6.40625
1988-06-07,6.40625
1988-06-08,6.609375
1988-06-09,6.6875
1988-06-10,6.6875
1988-06-13,6.671875
1988-06-14,6.75
1988-06-15,6.78125
1988-06-16,7.046875
1988-06-17,7.0625
1988-06-20,7.03125
1988-06-21,7.0
1988-06-22,7.0625
1988-06-23,7.0
1988-06-24,7.03125
1988-06-27,6.96875
1988-06-28,7.046875
1988-06-29,6.9375
1988-06-30,7.0
1988-07-01,6.984375
1988-07-05,6.953125
1988-07-06,6.953125
1988-07-07,6.9375
1988-07-08,6.890625
1988-07-11,6.890625
1988-07-12,6.78125
1988-07-13,6.75
1988-07-14,6.734375
1988-07-15,6.71875
1988-07-18,6.59375
1988-07-19,6.5625
1988-07-20,6.5625
1988-07-21,6.546875
1988-07-22,6.484375
1988-07-25,6.546875
1988-07-26,6.546875
1988-07-27,6.578125
1988-07-28,6.546875
1988-07-29,6.640625
1988-08-01,6.59375
1988-08-02,6.609375
1988-08-03,6.625
1988-08-04,6.59375
1988-08-05,6.53125
1988-08-08,6.515625
1988-08-09,6.421875
1988-08-10,6.375
1988-08-11,6.28125
1988-08-12,6.3125
1988-08-15,6.265625
1988-08-16,6.21875
1988-08-17,6.03125
1988-08-18,6.140625
1988-08-19,6.03125
1988-08-22,5.953125
1988-08-23,5.84375
1988-08-24,5.875
1988-08-25,5.859375
1988-08-26,5.78125
1988-08-29,5.828125
1988-08-30,5.828125
1988-08-31,5.734375
1988-09-01,5.703125
1988-09-02,5.640625
1988-09-06,5.8125
1988-09-07,5.75
1988-09-08,5.703125
1988-09-09,5.765625
1988-09-12,5.78125
1988-09-13,5.875
1988-09-14,5.96875
1988-09-15,6.3125
1988-09-16,6.234375
1988-09-19,6.21875
1988-09-20,6.203125
1988-09-21,6.1875
1988-09-22,6.109375
1988-09-23,6.03125
1988-09-26,6.03125
1988-09-27,6.03125
1988-09-28,6.0625
1988-09-29,6.140625
1988-09-30,6.078125
1988-10-03,6.109375
1988-10-04,5.90625
1988-10-05,6.0
1988-10-06,6.078125
1988-10-07,6.125
1988-10-10,6.171875
1988-10-11,6.171875
1988-10-12,6.109375
1988-10-13,6.046875
1988-10-14,6.0
1988-10-17,6.015625
1988-10-18,6.09375
1988-10-19,6.0625
1988-10-20,6.203125
1988-10-21,6.390625
1988-10-24,6.3125
1988-10-25,6.21875
1988-10-26,6.3125
1988-10-27,6.234375
1988-10-28,6.21875
1988-10-31,6.25
1988-11-01,6.1875
1988-11-02,6.25
1988-11-03,6.328125
1988-11-04,6.25
1988-11-07,6.1875
1988-11-08,6.15625
1988-11-09,6.125
1988-11-10,6.15625
1988-11-11,6.078125
1988-11-14,6.09375
1988-11-15,6.0625
1988-11-16,5.96875
1988-11-17,6.046875
1988-11-18,6.078125
1988-11-21,6.078125
1988-11-22,6.046875
1988-11-23,6.0625
1988-11-25,5.9375
1988-11-28,5.9375
1988-11-29,5.90625
1988-11-30,5.9375
1988-12-01,5.9375
1988-12-02,5.90625
1988-12-05,5.984375
1988-12-06,5.984375
1988-12-07,6.015625
1988-12-08,6.015625
1988-12-09,6.03125
1988-12-12,6.09375
1988-12-13,6.0625
1988-12-14,6.015625
1988-12-15,6.0
1988-12-16,6.078125
1988-12-19,6.140625
1988-12-20,6.421875
1988-12-21,7.171875
1988-12-22,7.265625
1988-12-23,8.375
1988-12-27,8.015625
1988-12-28,7.96875
1988-12-29,8.0625
1988-12-30,8.03125
1989-01-03,7.9375
1989-01-04,8.03125
1989-01-05,8.015625
1989-01-06,8.0
1989-01-09,8.25
1989-01-10,8.15625
1989-01-11,8.125
1989-01-12,8.03125
1989-01-13,8.0625
1989-01-16,7.96875
1989-01-17,7.9375
1989-01-18,7.96875
1989-01-19,7.875
1989-01-20,7.9375
1989-01-23,8.0
1989-01-24,8.0625
1989-01-25,8.09375
1989-01-26,8.1875
1989-01-27,8.1875
1989-01-30,8.125
1989-01-31,8.078125
1989-02-01,7.984375
1989-02-02,8.015625
1989-02-03,8.109375
1989-02-06,8.03125
1989-02-07,8.046875
1989-02-08,8.328125
1989-02-09,8.234375
1989-02-10,8.140625
1989-02-13,8.125
1989-02-14,8.078125
1989-02-15,8.09375
1989-02-16,8.125
1989-02-17,8.09375
1989-02-21,8.078125
1989-02-22,8.0
1989-02-23,7.96875
1989-02-24,7.953125
1989-02-27,7.9375
1989-02-28,7.953125
1989-03-01,7.84375
1989-03-02,7.875
1989-03-03,7.84375
1989-03-06,7.90625
1989-03-07,7.84375
1989-03-08,7.84375
1989-03-09,7.796875
1989-03-10,7.84375
1989-03-13,7.8125
1989-03-14,7.796875
1989-03-15,7.78125
1989-03-16,7.75
1989-03-17,7.515625
1989-03-20,7.578125
1989-03-21,7.65625
1989-03-22,7.640625
1989-03-23,7.640625
1989-03-27,7.703125
1989-03-28,7.734375
1989-03-29,7.8125
1989-03-30,7.921875
1989-03-31,7.984375
1989-04-03,8.03125
1989-04-04,8.265625
1989-04-05,8.125
1989-04-06,8.125
1989-04-07,8.15625
1989-04-10,8.140625
1989-04-11,8.1875
1989-04-12,8.328125
1989-04-13,8.34375
1989-04-14,8.453125
1989-04-17,8.359375
1989-04-18,8.3125
1989-04-19,8.265625
1989-04-20,8.5
1989-04-21,8.609375
1989-04-24,8.5625
1989-04-25,8.5625
1989-04-26,8.5
1989-04-27,8.484375
1989-04-28,8.5625
1989-05-01,8.546875
1989-05-02,8.5625
1989-05-03,8.53125
1989-05-04,8.5
1989-05-05,8.484375
1989-05-08,8.390625
1989-05-09,8.359375
1989-05-10,8.390625
1989-05-11,8.421875
1989-05-12,8.53125
1989-05-15,8.46875
1989-05-16,8.578125
1989-05-17,8.6875
1989-05-18,8.6875
1989-05-19,8.625
1989-05-22,8.515625
1989-05-23,8.5
1989-05-24,8.640625
1989-05-25,8.5625
1989-05-26,8.640625
1989-05-30,8.625
1989-05-31,8.640625
1989-06-01,8.65625
1989-06-02,8.625
1989-06-05,8.59375
1989-06-06,8.671875
1989-06-07,8.671875
1989-06-08,8.734375
1989-06-09,8.71875
1989-06-12,8.75
1989-06-13,8.9375
1989-06-14,8.90625
1989-06-15,8.78125
1989-06-16,8.734375
1989-06-19,8.71875
1989-06-20,8.671875
1989-06-21,8.59375
1989-06-22,8.546875
1989-06-23,8.59375
1989-06-26,8.53125
1989-06-27,8.328125
1989-06-28,8.25
1989-06-29,8.078125
1989-06-30,7.953125
1989-07-03,7.96875
1989-07-05,7.9375
1989-07-06,7.890625
1989-07-07,7.90625
1989-07-10,7.9375
1989-07-11,7.9375
1989-07-12,8.09375
1989-07-13,8.03125
1989-07-14,8.0625
1989-07-17,7.484375
1989-07-18,7.515625
1989-07-19,7.46875
1989-07-20,7.4375
1989-07-21,7.359375
1989-07-24,7.078125
1989-07-25,7.21875
1989-07-26,7.53125
1989-07-27,7.59375
1989-07-28,7.5
1989-07-31,7.375
1989-08-01,7.484375
1989-08-02,7.671875
1989-08-03,7.8125
1989-08-04,7.890625
1989-08-07,8.0
1989-08-08,7.84375
1989-08-09,7.84375
1989-08-10,8.125
1989-08-11,8.171875
1989-08-14,8.046875
1989-08-15,7.9375
1989-08-16,7.9375
1989-08-17,7.75
1989-08-18,7.578125
1989-08-21,7.3125
1989-08-22,7.34375
1989-08-23,7.53125
1989-08-24,7.609375
1989-08-25,7.5625
1989-08-28,7.53125
1989-08-29,7.609375
1989-08-30,7.578125
1989-08-31,7.5625
1989-09-01,7.5625
1989-09-05,7.46875
1989-09-06,7.5625
1989-09-07,7.5625
1989-09-08,7.546875
1989-09-11,7.546875
1989-09-12,7.578125
1989-09-13,7.5625
1989-09-14,7.421875
1989-09-15,7.484375
1989-09-18,7.671875
1989-09-19,7.90625
1989-09-20,7.9375
1989-09-21,7.828125
1989-09-22,7.1875
1989-09-25,7.09375
1989-09-26,6.9375
1989-09-27,7.140625
1989-09-28,7.125
1989-09-29,7.1875
1989-10-02,7.1875
1989-10-03,7.0625
1989-10-04,7.0625
1989-10-05,7.046875
1989-10-06,7.09375
1989-10-09,7.078125
1989-10-10,6.90625
1989-10-11,6.75
1989-10-12,6.5
1989-10-13,6.46875
1989-10-16,6.46875
1989-10-17,6.46875
1989-10-18,6.46875
1989-10-19,6.640625
1989-10-20,6.578125
1989-10-23,6.46875
1989-10-24,6.40625
1989-10-25,6.375
1989-10-26,6.234375
1989-10-27,6.109375
1989-10-30,6.03125
1989-10-31,6.1875
1989-11-01,6.15625
1989-11-02,6.125
1989-11-03,6.03125
1989-11-06,6.015625
1989-11-07,6.125
1989-11-08,6.171875
1989-11-09,6.1875
1989-11-10,6.203125
1989-11-13,6.3125
1989-11-14,6.359375
1989-11-15,6.453125
1989-11-16,6.4375
1989-11-17,6.40625
1989-11-20,6.328125
1989-11-21,6.296875
1989-11-22,6.28125
1989-11-24,6.328125
1989-11-27,6.296875
1989-11-28,6.328125
1989-11-29,6.328125
1989-11-30,6.40625
1989-12-01,6.453125
1989-12-04,6.46875
1989-12-05,6.4375
1989-12-06,6.4375
1989-12-07,6.40625
1989-12-08,6.5625
1989-12-11,6.59375
1989-12-12,6.53125
1989-12-13,6.515625
1989-12-14,6.5
1989-12-15,6.453125
1989-12-18,6.34375
1989-12-19,6.1875
1989-12-20,6.15625
1989-12-21,6.234375
1989-12-22,6.21875
1989-12-26,6.203125
1989-12-27,6.21875
1989-12-28,6.3125
1989-12-29,6.34375
1990-01-02,6.4375
1990-01-03,6.375
1990-01-04,6.4375
1990-01-05,6.390625
1990-01-08,6.40625
1990-01-09,6.328125
1990-01-10,6.28125
1990-01-11,6.328125
1990-01-12,6.21875
1990-01-15,6.09375
1990-01-16,6.1875
1990-01-17,6.140625
1990-01-18,6.125
1990-01-19,6.125
1990-01-22,6.0
1990-01-23,5.890625
1990-01-24,5.921875
1990-01-25,5.921875
1990-01-26,5.984375
1990-01-29,5.921875
1990-01-30,5.9375
1990-01-31,6.0625
1990-02-01,6.09375
1990-02-02,6.203125
1990-02-05,6.203125
1990-02-06,6.125
1990-02-07,6.0
1990-02-08,5.984375
1990-02-09,5.90625
1990-02-12,5.828125
1990-02-13,5.734375
1990-02-14,5.71875
1990-02-15,5.796875
1990-02-16,5.71875
1990-02-20,5.671875
1990-02-21,5.734375
1990-02-22,5.765625
1990-02-23,5.671875
1990-02-26,5.640625
1990-02-27,5.78125
1990-02-28,5.890625
1990-03-01,5.96875
1990-03-02,5.984375
1990-03-05,5.9375
1990-03-06,6.0
1990-03-07,5.921875
1990-03-08,5.890625
1990-03-09,5.796875
1990-03-12,5.796875
1990-03-13,5.75
1990-03-14,5.6875
1990-03-15,5.828125
1990-03-16,5.828125
1990-03-19,5.90625
1990-03-20,5.828125
1990-03-21,5.8125
1990-03-22,5.78125
1990-03-23,5.8125
1990-03-26,5.78125
1990-03-27,5.765625
1990-03-28,5.71875
1990-03-29,5.765625
1990-03-30,5.828125
1990-04-02,5.75
1990-04-03,5.890625
1990-04-04,6.03125
1990-04-05,6.046875
1990-04-06,5.96875
1990-04-09,6.0
1990-04-10,6.1875
1990-04-11,6.375
1990-04-12,6.375
1990-04-16,6.25
1990-04-17,6.28125
1990-04-18,6.203125
1990-04-19,6.1875
1990-04-20,6.15625
1990-04-23,6.109375
1990-04-24,6.0625
1990-04-25,6.046875
1990-04-26,5.90625
1990-04-27,5.796875
1990-04-30,5.8125
1990-05-01,5.78125
1990-05-02,5.78125
1990-05-03,5.890625
1990-05-04,5.875
1990-05-07,5.9375
1990-05-08,5.90625
1990-05-09,5.890625
1990-05-10,5.8125
1990-05-11,5.890625
1990-05-14,6.109375
1990-05-15,6.109375
1990-05-16,6.125
1990-05-17,6.125
1990-05-18,6.125
1990-05-21,6.1875
1990-05-22,6.125
1990-05-23,6.1875
1990-05-24,6.25
1990-05-25,6.0625
1990-05-29,6.28125
1990-05-30,6.390625
1990-05-31,6.296875
1990-06-01,6.34375
1990-06-04,6.328125
1990-06-05,6.625
1990-06-06,6.78125
1990-06-07,6.671875
1990-06-08,6.65625
1990-06-11,6.671875
1990-06-12,6.796875
1990-06-13,6.9375
1990-06-14,6.875
1990-06-15,6.828125
1990-06-18,6.734375
1990-06-19,6.671875
1990-06-20,6.671875
1990-06-21,6.6875
1990-06-22,6.625
1990-06-25,6.53125
1990-06-26,6.4375
1990-06-27,6.4375
1990-06-28,6.5
1990-06-29,6.546875
1990-07-02,6.5
1990-07-03,6.34375
1990-07-05,6.296875
1990-07-06,6.296875
1990-07-09,6.234375
1990-07-10,6.09375
1990-07-11,6.1875
1990-07-12,6.34375
1990-07-13,6.40625
1990-07-16,6.796875
1990-07-17,6.703125
1990-07-18,6.6875
1990-07-19,6.53125
1990-07-20,6.390625
1990-07-23,6.265625
1990-07-24,6.15625
1990-07-25,6.140625
1990-07-26,6.234375
1990-07-27,6.234375
1990-07-30,6.1875
1990-07-31,6.21875
1990-08-01,6.25
1990-08-02,6.234375
1990-08-03,6.109375
1990-08-06,5.90625
1990-08-07,5.75
1990-08-08,5.640625
1990-08-09,5.640625
1990-08-10,5.609375
1990-08-13,5.59375
1990-08-14,5.609375
1990-08-15,5.578125
1990-08-16,5.59375
1990-08-17,5.484375
1990-08-20,5.453125
1990-08-21,5.3125
1990-08-22,5.21875
1990-08-23,5.203125
1990-08-24,5.171875
1990-08-27,5.171875
1990-08-28,5.0625
1990-08-29,5.046875
1990-08-30,4.875
1990-08-31,4.8125
1990-09-04,4.8125
1990-09-05,4.8125
1990-09-06,4.78125
1990-09-07,4.78125
1990-09-10,4.75
1990-09-11,4.765625
1990-09-12,4.78125
1990-09-13,4.75
1990-09-14,4.75
1990-09-17,4.75
1990-09-18,4.703125
1990-09-19,4.640625
1990-09-20,4.578125
1990-09-21,4.53125
1990-09-24,4.375
1990-09-25,4.53125
1990-09-26,4.578125
1990-09-27,4.53125
1990-09-28,4.59375
1990-10-01,4.625
1990-10-02,4.59375
1990-10-03,4.578125
1990-10-04,4.625
1990-10-05,4.59375
1990-10-08,4.59375
1990-10-09,4.59375
1990-10-10,4.5625
1990-10-11,4.53125
1990-10-12,4.609375
1990-10-15,4.625
1990-10-16,4.609375
1990-10-17,4.59375
1990-10-18,4.6875
1990-10-19,4.78125
1990-10-22,4.78125
1990-10-23,4.890625
1990-10-24,4.84375
1990-10-25,4.78125
1990-10-26,4.640625
1990-10-29,4.390625
1990-10-30,4.234375
