Date,TOO
2011-08-30,26.65
2011-08-31,26.879998999999998
2011-09-01,26.65
2011-09-02,26.4
2011-09-06,26.09
2011-09-07,26.77
2011-09-08,26.799999
2011-09-09,26.51
2011-09-12,26.629998999999998
2011-09-13,26.780001000000002
2011-09-14,27.0
2011-09-15,27.389999
2011-09-16,27.059998999999998
2011-09-19,27.549999
2011-09-20,27.200001
2011-09-21,26.23
2011-09-22,25.57
2011-09-23,25.299999
2011-09-26,25.57
2011-09-27,25.92
2011-09-28,24.879998999999998
2011-09-29,24.73
2011-09-30,24.58
2011-10-03,23.6
2011-10-04,22.799999
2011-10-05,22.799999
2011-10-06,23.389999
2011-10-07,23.299999
2011-10-10,24.01
2011-10-11,24.65
2011-10-12,25.09
2011-10-13,25.25
2011-10-14,25.59
2011-10-17,25.32
2011-10-18,25.709999
2011-10-19,25.76
2011-10-20,25.83
2011-10-21,26.549999
2011-10-24,25.98
2011-10-25,25.68
2011-10-26,26.6
2011-10-27,26.92
2011-10-28,27.299999
2011-10-31,26.379998999999998
2011-11-01,25.780001000000002
2011-11-02,26.0
2011-11-03,26.24
2011-11-04,26.799999
2011-11-07,27.200001
2011-11-08,27.1
2011-11-09,26.389999
2011-11-10,26.52
2011-11-11,27.0
2011-11-14,27.07
2011-11-15,27.23
2011-11-16,27.450001
2011-11-17,27.42
2011-11-18,27.4
2011-11-21,26.790001
2011-11-22,26.889999
2011-11-23,26.48
2011-11-25,26.549999
2011-11-28,27.41
2011-11-29,27.83
2011-11-30,27.889999
2011-12-01,27.75
2011-12-02,27.75
2011-12-05,28.0
2011-12-06,27.719998999999998
2011-12-07,27.51
2011-12-08,26.940001000000002
2011-12-09,27.01
2011-12-12,26.77
2011-12-13,26.809998999999998
2011-12-14,26.0
2011-12-15,26.059998999999998
2011-12-16,26.0
2011-12-19,25.709999
2011-12-20,25.639999
2011-12-21,25.469998999999998
2011-12-22,25.48
2011-12-23,26.25
2011-12-27,26.559998999999998
2011-12-28,26.57
2011-12-29,26.639999
2011-12-30,26.6
2012-01-03,27.17
2012-01-04,27.360001
2012-01-05,27.709999
2012-01-06,27.43
2012-01-09,27.620001000000002
2012-01-10,27.790001
2012-01-11,27.700001
2012-01-12,27.530001000000002
2012-01-13,27.959999
2012-01-17,27.469998999999998
2012-01-18,27.950001
2012-01-19,27.889999
2012-01-20,27.93
2012-01-23,28.77
2012-01-24,28.940001000000002
2012-01-25,29.379998999999998
2012-01-26,29.75
2012-01-27,29.43
2012-01-30,29.09
2012-01-31,29.02
2012-02-01,28.809998999999998
2012-02-02,28.610001
2012-02-03,29.18
2012-02-06,29.23
2012-02-07,29.459999
2012-02-08,29.25
2012-02-09,29.59
2012-02-10,29.559998999999998
2012-02-13,29.65
2012-02-14,29.549999
2012-02-15,29.620001000000002
2012-02-16,29.870001000000002
2012-02-17,29.75
2012-02-21,29.530001000000002
2012-02-22,29.709999
2012-02-23,29.620001000000002
2012-02-24,29.82
2012-02-27,29.799999
2012-02-28,29.65
2012-02-29,29.389999
2012-03-01,29.610001
2012-03-02,29.370001000000002
2012-03-05,29.190001000000002
2012-03-06,28.950001
2012-03-07,28.77
2012-03-08,28.75
2012-03-09,28.92
2012-03-12,28.700001
2012-03-13,28.65
2012-03-14,28.51
2012-03-15,28.6
2012-03-16,29.9
2012-03-19,29.940001000000002
2012-03-20,29.76
2012-03-21,29.5
2012-03-22,29.4
2012-03-23,29.209999
2012-03-26,29.34
2012-03-27,29.120001000000002
2012-03-28,29.030001000000002
2012-03-29,28.74
2012-03-30,28.91
2012-04-02,28.959999
2012-04-03,29.27
2012-04-04,29.219998999999998
2012-04-05,29.4
2012-04-09,28.98
2012-04-10,28.48
2012-04-11,29.0
2012-04-12,28.82
2012-04-13,29.08
2012-04-16,29.1
2012-04-17,29.09
2012-04-18,28.99
2012-04-19,28.559998999999998
2012-04-20,28.85
2012-04-23,28.68
2012-04-24,28.690001000000002
2012-04-25,28.73
2012-04-26,29.17
2012-04-27,29.26
2012-04-30,29.41
2012-05-01,29.459999
2012-05-02,29.469998999999998
2012-05-03,29.139999
2012-05-04,28.83
2012-05-07,28.940001000000002
2012-05-08,29.200001
2012-05-09,28.879998999999998
2012-05-10,29.17
2012-05-11,28.950001
2012-05-14,28.84
2012-05-15,28.799999
2012-05-16,28.48
2012-05-17,28.1
2012-05-18,26.74
2012-05-21,26.99
2012-05-22,27.639999
2012-05-23,27.93
2012-05-24,27.870001000000002
2012-05-25,28.139999
2012-05-29,28.33
2012-05-30,27.889999
2012-05-31,27.700001
2012-06-01,27.219998999999998
2012-06-04,26.700001
2012-06-05,26.98
2012-06-06,27.309998999999998
2012-06-07,27.309998999999998
2012-06-08,27.299999
2012-06-11,27.209999
2012-06-12,27.049999
2012-06-13,26.75
2012-06-14,26.98
2012-06-15,27.219998999999998
2012-06-18,27.27
2012-06-19,27.65
2012-06-20,27.84
2012-06-21,27.639999
2012-06-22,28.040001
2012-06-25,27.309998999999998
2012-06-26,27.15
2012-06-27,27.57
2012-06-28,27.719998999999998
2012-06-29,27.950001
2012-07-02,28.049999
2012-07-03,27.99
2012-07-05,28.450001
2012-07-06,28.68
2012-07-09,28.700001
2012-07-10,29.07
2012-07-11,28.799999
2012-07-12,28.610001
2012-07-13,28.51
2012-07-16,28.549999
2012-07-17,29.030001000000002
2012-07-18,29.23
2012-07-19,29.27
2012-07-20,29.6
2012-07-23,28.549999
2012-07-24,28.27
2012-07-25,27.879998999999998
2012-07-26,28.18
2012-07-27,28.66
2012-07-30,28.110001
2012-07-31,28.209999
2012-08-01,28.1
2012-08-02,28.0
2012-08-03,28.26
2012-08-06,28.620001000000002
2012-08-07,28.620001000000002
2012-08-08,28.49
2012-08-09,28.41
2012-08-10,28.719998999999998
2012-08-13,28.639999
2012-08-14,28.92
2012-08-15,28.83
2012-08-16,28.639999
2012-08-17,28.879998999999998
2012-08-20,28.709999
2012-08-21,28.74
2012-08-22,28.82
2012-08-23,28.85
2012-08-24,28.85
2012-08-27,28.6
2012-08-28,28.620001000000002
2012-08-29,28.530001000000002
2012-08-30,28.33
2012-08-31,28.389999
2012-09-04,28.49
2012-09-05,28.360001
2012-09-06,28.360001
2012-09-07,28.59
2012-09-10,28.6
2012-09-11,28.76
2012-09-12,27.200001
2012-09-13,27.540001
2012-09-14,27.690001000000002
2012-09-17,27.74
2012-09-18,27.690001000000002
2012-09-19,27.65
2012-09-20,27.450001
2012-09-21,27.790001
2012-09-24,27.77
2012-09-25,27.709999
2012-09-26,27.42
2012-09-27,27.42
2012-09-28,27.51
2012-10-01,27.879998999999998
2012-10-02,28.0
2012-10-03,27.77
2012-10-04,27.790001
2012-10-05,27.959999
2012-10-08,27.719998999999998
2012-10-09,27.59
2012-10-10,27.43
2012-10-11,27.530001000000002
2012-10-12,27.709999
2012-10-15,27.75
2012-10-16,27.83
2012-10-17,28.209999
2012-10-18,27.9
2012-10-19,27.4
2012-10-22,26.459999
2012-10-23,26.43
2012-10-24,26.09
2012-10-25,26.23
2012-10-26,26.42
2012-10-31,26.59
2012-11-01,26.92
2012-11-02,26.9
2012-11-05,27.07
2012-11-06,27.27
2012-11-07,27.139999
2012-11-08,26.33
2012-11-09,27.030001000000002
2012-11-12,26.9
2012-11-13,26.0
2012-11-14,24.75
2012-11-15,25.110001
2012-11-16,26.07
2012-11-19,26.4
2012-11-20,26.299999
2012-11-21,25.92
2012-11-23,25.9
2012-11-26,25.83
2012-11-27,26.139999
2012-11-28,26.25
2012-11-29,26.34
2012-11-30,26.629998999999998
2012-12-03,27.0
2012-12-04,26.549999
2012-12-05,26.4
2012-12-06,26.219998999999998
2012-12-07,26.34
2012-12-10,26.219998999999998
2012-12-11,26.030001000000002
2012-12-12,25.82
2012-12-13,25.73
2012-12-14,25.9
2012-12-17,25.73
2012-12-18,25.93
2012-12-19,26.129998999999998
2012-12-20,26.280001000000002
2012-12-21,26.01
2012-12-24,25.99
2012-12-26,25.530001000000002
2012-12-27,25.33
2012-12-28,25.379998999999998
2012-12-31,26.01
2013-01-02,26.860001
2013-01-03,27.370001000000002
2013-01-04,27.719998999999998
2013-01-07,27.530001000000002
2013-01-08,27.48
2013-01-09,27.450001
2013-01-10,27.540001
2013-01-11,27.4
2013-01-14,26.93
2013-01-15,27.23
2013-01-16,27.09
2013-01-17,27.16
2013-01-18,27.59
2013-01-22,27.83
2013-01-23,27.959999
2013-01-24,27.9
2013-01-25,29.43
2013-01-28,29.120001000000002
2013-01-29,28.85
2013-01-30,28.459999
2013-01-31,27.549999
2013-02-01,27.469998999999998
2013-02-04,27.32
2013-02-05,27.34
2013-02-06,27.33
2013-02-07,27.4
2013-02-08,27.67
2013-02-11,27.889999
2013-02-12,27.93
2013-02-13,28.190001000000002
2013-02-14,28.540001
2013-02-15,28.43
2013-02-19,28.57
2013-02-20,28.110001
2013-02-21,27.639999
2013-02-22,27.4
2013-02-25,26.92
2013-02-26,27.25
2013-02-27,27.59
2013-02-28,27.99
2013-03-01,28.129998999999998
2013-03-04,28.35
2013-03-05,28.639999
2013-03-06,28.48
2013-03-07,28.58
2013-03-08,28.66
2013-03-11,28.809998999999998
2013-03-12,28.85
2013-03-13,29.02
2013-03-14,29.16
2013-03-15,29.440001000000002
2013-03-18,29.27
2013-03-19,28.93
2013-03-20,29.549999
2013-03-21,29.84
2013-03-22,30.09
2013-03-25,29.93
2013-03-26,29.959999
2013-03-27,30.08
2013-03-28,30.190001000000002
2013-04-01,30.469998999999998
2013-04-02,30.040001
2013-04-03,29.16
2013-04-04,29.17
2013-04-05,29.9
2013-04-08,30.33
2013-04-09,30.379998999999998
2013-04-10,30.65
2013-04-11,30.370001000000002
2013-04-12,30.41
2013-04-15,29.969998999999998
2013-04-16,30.34
2013-04-17,30.209999
2013-04-18,30.309998999999998
2013-04-19,30.530001000000002
2013-04-22,31.02
2013-04-23,31.200001
2013-04-24,31.200001
2013-04-25,30.67
2013-04-26,30.15
2013-04-29,30.66
2013-04-30,30.379998999999998
2013-05-01,30.700001
2013-05-02,30.6
2013-05-03,30.91
2013-05-06,31.129998999999998
2013-05-07,31.24
2013-05-08,31.4
2013-05-09,31.690001000000002
2013-05-10,31.969998999999998
2013-05-13,32.220001
2013-05-14,32.130001
2013-05-15,32.59
2013-05-16,32.639998999999996
2013-05-17,32.77
2013-05-20,32.889998999999996
2013-05-21,33.02
2013-05-22,33.27
2013-05-23,32.810001
2013-05-24,33.200001
2013-05-28,33.439999
2013-05-29,33.130001
2013-05-30,32.639998999999996
2013-05-31,32.43
2013-06-03,31.83
2013-06-04,31.799999
2013-06-05,31.74
2013-06-06,32.110001000000004
2013-06-07,32.639998999999996
2013-06-10,32.720001
2013-06-11,31.82
2013-06-12,31.959999
2013-06-13,32.310001
2013-06-14,33.0
2013-06-17,33.310001
2013-06-18,33.009997999999996
2013-06-19,32.959998999999996
2013-06-20,32.349998
2013-06-21,32.459998999999996
2013-06-24,31.969998999999998
2013-06-25,31.549999
2013-06-26,32.41
2013-06-27,32.5
2013-06-28,32.470001
2013-07-01,33.68
2013-07-02,33.41
2013-07-03,33.669998
2013-07-05,34.220001
2013-07-08,34.740002000000004
2013-07-09,33.740002000000004
2013-07-10,33.779999
2013-07-11,34.240002000000004
2013-07-12,34.869999
2013-07-15,35.91
2013-07-16,35.220001
2013-07-17,35.02
2013-07-18,34.299999
2013-07-19,34.41
2013-07-22,34.060001
2013-07-23,32.950001
2013-07-24,32.299999
2013-07-25,32.549999
2013-07-26,32.259997999999996
2013-07-29,32.02
2013-07-30,31.1
2013-07-31,31.32
2013-08-01,31.870001000000002
2013-08-02,31.51
2013-08-05,31.629998999999998
2013-08-06,32.619999
2013-08-07,32.220001
2013-08-08,32.07
2013-08-09,32.18
2013-08-12,32.509997999999996
2013-08-13,32.040001000000004
2013-08-14,32.130001
2013-08-15,32.48
2013-08-16,32.34
2013-08-19,31.809998999999998
2013-08-20,31.59
2013-08-21,31.84
2013-08-22,31.969998999999998
2013-08-23,32.18
2013-08-26,32.110001000000004
2013-08-27,32.139998999999996
2013-08-28,31.690001000000002
2013-08-29,31.790001
2013-08-30,31.77
2013-09-03,31.309998999999998
2013-09-04,31.709999
2013-09-05,32.259997999999996
2013-09-06,32.299999
2013-09-09,32.0
2013-09-10,32.240002000000004
2013-09-11,32.16
2013-09-12,32.25
2013-09-13,32.169998
2013-09-16,32.32
2013-09-17,32.23
2013-09-18,32.240002000000004
2013-09-19,32.830002
2013-09-20,32.740002000000004
2013-09-23,33.119999
2013-09-24,32.91
2013-09-25,33.169998
2013-09-26,33.630001
2013-09-27,33.41
2013-09-30,33.360001000000004
2013-10-01,33.41
2013-10-02,33.360001000000004
2013-10-03,33.41
2013-10-04,33.389998999999996
2013-10-07,33.25
2013-10-08,33.02
2013-10-09,32.810001
2013-10-10,33.009997999999996
2013-10-11,33.25
2013-10-14,33.52
2013-10-15,33.169998
2013-10-16,33.389998999999996
2013-10-17,33.529999
2013-10-18,33.220001
2013-10-21,32.68
2013-10-22,32.900002
2013-10-23,32.959998999999996
2013-10-24,32.939999
2013-10-25,32.880001
2013-10-28,32.68
2013-10-29,33.349998
2013-10-30,33.18
2013-10-31,33.610001000000004
2013-11-01,33.490002000000004
2013-11-04,33.630001
2013-11-05,34.150002
2013-11-06,34.75
2013-11-07,34.299999
2013-11-08,34.150002
2013-11-11,33.700001
2013-11-12,33.330002
2013-11-13,33.290001000000004
2013-11-14,33.299999
2013-11-15,33.5
2013-11-18,33.310001
2013-11-19,33.009997999999996
2013-11-20,33.009997999999996
2013-11-21,33.16
2013-11-22,32.779999
2013-11-25,32.279999
2013-11-26,32.139998999999996
2013-11-27,32.529999
2013-11-29,32.82
2013-12-02,32.560001
2013-12-03,32.48
2013-12-04,32.139998999999996
2013-12-05,31.85
2013-12-06,31.91
2013-12-09,30.76
2013-12-10,31.23
2013-12-11,30.0
2013-12-12,29.809998999999998
2013-12-13,29.950001
2013-12-16,30.389999
2013-12-17,30.34
2013-12-18,30.6
2013-12-19,30.549999
2013-12-20,31.360001
2013-12-23,32.310001
2013-12-24,32.16
2013-12-26,32.18
2013-12-27,32.380001
2013-12-30,32.669998
2013-12-31,33.09
2014-01-02,32.549999
2014-01-03,32.73
2014-01-06,32.200001
2014-01-07,32.73
2014-01-08,32.419998
2014-01-09,32.32
2014-01-10,32.400002
2014-01-13,32.009997999999996
2014-01-14,32.0
2014-01-15,32.400002
2014-01-16,32.310001
2014-01-17,32.450001
2014-01-21,32.279999
2014-01-22,32.220001
2014-01-23,32.240002000000004
2014-01-24,32.040001000000004
2014-01-27,31.91
2014-01-28,32.200001
2014-01-29,31.299999
2014-01-30,31.27
2014-01-31,31.48
2014-02-03,31.24
2014-02-04,31.200001
2014-02-05,31.17
2014-02-06,31.559998999999998
2014-02-07,31.9
2014-02-10,31.879998999999998
2014-02-11,31.92
2014-02-12,32.0
2014-02-13,31.709999
2014-02-14,32.0
2014-02-18,32.169998
2014-02-19,32.0
2014-02-20,31.440001000000002
2014-02-21,31.780001000000002
2014-02-24,31.6
2014-02-25,31.379998999999998
2014-02-26,31.799999
2014-02-27,32.400002
2014-02-28,32.759997999999996
2014-03-03,32.919998
2014-03-04,32.189999
2014-03-05,32.080002
2014-03-06,31.870001000000002
2014-03-07,31.98
2014-03-10,31.76
2014-03-11,31.73
2014-03-12,31.91
2014-03-13,31.370001000000002
2014-03-14,31.6
2014-03-17,31.33
2014-03-18,31.6
2014-03-19,31.120001000000002
2014-03-20,31.23
2014-03-21,31.16
2014-03-24,31.709999
2014-03-25,31.969998999999998
2014-03-26,31.93
2014-03-27,31.959999
2014-03-28,32.330002
2014-03-31,32.720001
2014-04-01,33.25
2014-04-02,33.310001
2014-04-03,33.290001000000004
2014-04-04,33.459998999999996
2014-04-07,33.41
2014-04-08,33.59
2014-04-09,33.290001000000004
2014-04-10,33.32
2014-04-11,33.18
2014-04-14,33.869999
2014-04-15,34.07
2014-04-16,34.5
2014-04-17,34.75
2014-04-21,35.290001000000004
2014-04-22,34.68
2014-04-23,34.0
2014-04-24,33.830002
2014-04-25,33.75
2014-04-28,34.349998
2014-04-29,34.41
2014-04-30,34.209998999999996
2014-05-01,34.459998999999996
2014-05-02,34.860001000000004
2014-05-05,35.380001
2014-05-06,35.400002
2014-05-07,36.360001000000004
2014-05-08,36.419998
2014-05-09,36.25
2014-05-12,36.299999
2014-05-13,36.029999
2014-05-14,36.080002
2014-05-15,35.049999
2014-05-16,35.299999
2014-05-19,35.209998999999996
2014-05-20,35.290001000000004
2014-05-21,35.150002
2014-05-22,35.189999
2014-05-23,35.470001
2014-05-27,35.650002
2014-05-28,35.459998999999996
2014-05-29,35.68
2014-05-30,35.669998
2014-06-02,35.689999
2014-06-03,35.810001
2014-06-04,36.02
2014-06-05,35.959998999999996
2014-06-06,36.630001
2014-06-09,35.959998999999996
2014-06-10,35.700001
2014-06-11,35.43
2014-06-12,35.23
2014-06-13,35.41
2014-06-16,35.720001
2014-06-17,35.939999
2014-06-18,35.450001
2014-06-19,34.830002
2014-06-20,35.27
2014-06-23,36.369999
2014-06-24,36.860001000000004
2014-06-25,37.029999
2014-06-26,36.869999
2014-06-27,36.5
2014-06-30,36.099998
2014-07-01,35.799999
2014-07-02,36.009997999999996
2014-07-03,36.310001
2014-07-07,35.73
2014-07-08,35.439999
2014-07-09,35.639998999999996
2014-07-10,35.25
2014-07-11,35.299999
2014-07-14,35.5
2014-07-15,35.41
2014-07-16,35.59
2014-07-17,35.130001
2014-07-18,35.349998
2014-07-21,35.060001
2014-07-22,35.48
2014-07-23,34.509997999999996
2014-07-24,34.560001
2014-07-25,34.459998999999996
2014-07-28,34.52
2014-07-29,34.299999
2014-07-30,33.98
2014-07-31,33.970001
2014-08-01,33.93
2014-08-04,34.299999
2014-08-05,33.950001
2014-08-06,34.0
2014-08-07,33.310001
2014-08-08,33.889998999999996
2014-08-11,34.580002
2014-08-12,34.529999
2014-08-13,34.639998999999996
2014-08-14,35.0
2014-08-15,35.290001000000004
2014-08-18,35.400002
2014-08-19,35.93
2014-08-20,35.549999
2014-08-21,35.32
2014-08-22,34.650002
2014-08-25,35.310001
2014-08-26,35.34
2014-08-27,35.360001000000004
2014-08-28,35.040001000000004
2014-08-29,35.240002000000004
2014-09-02,34.740002000000004
2014-09-03,34.32
2014-09-04,33.639998999999996
2014-09-05,34.360001000000004
2014-09-08,34.279999
2014-09-09,34.150002
2014-09-10,34.169998
2014-09-11,34.02
2014-09-12,34.09
2014-09-15,34.119999
2014-09-16,34.290001000000004
2014-09-17,34.400002
2014-09-18,34.490002000000004
2014-09-19,34.439999
2014-09-22,34.049999
2014-09-23,33.549999
2014-09-24,33.790001000000004
2014-09-25,33.630001
2014-09-26,34.009997999999996
2014-09-29,33.91
2014-09-30,33.599998
2014-10-01,32.639998999999996
2014-10-02,32.049999
2014-10-03,32.150002
2014-10-06,32.66
2014-10-07,32.099998
2014-10-08,31.24
2014-10-09,30.129998999999998
2014-10-10,29.51
2014-10-13,27.48
2014-10-14,26.620001000000002
2014-10-15,27.450001
2014-10-16,29.690001000000002
2014-10-17,30.07
2014-10-20,30.82
2014-10-21,31.48
2014-10-22,31.450001
2014-10-23,31.719998999999998
2014-10-24,32.029999
2014-10-27,29.889999
2014-10-28,31.040001
2014-10-29,30.110001
2014-10-30,29.799999
2014-10-31,29.93
2014-11-03,29.57
2014-11-04,27.540001
2014-11-05,27.870001000000002
2014-11-06,27.030001000000002
2014-11-07,28.09
2014-11-10,26.91
2014-11-11,27.959999
2014-11-12,27.65
2014-11-13,26.799999
2014-11-14,26.790001
2014-11-17,27.209999
2014-11-18,26.91
2014-11-19,25.84
2014-11-20,26.799999
2014-11-21,26.67
2014-11-24,26.52
2014-11-25,26.629998999999998
2014-11-26,27.1
2014-11-28,25.709999
2014-12-01,25.93
2014-12-02,26.25
2014-12-03,27.129998999999998
2014-12-04,26.700001
2014-12-05,25.48
2014-12-08,22.809998999999998
2014-12-09,23.700001
2014-12-10,22.5
2014-12-11,22.709999
2014-12-12,22.190001000000002
2014-12-15,21.610001
2014-12-16,22.370001000000002
2014-12-17,22.610001
2014-12-18,23.860001
2014-12-19,26.799999
2014-12-22,26.16
2014-12-23,27.09
2014-12-24,26.469998999999998
2014-12-26,26.41
2014-12-29,26.459999
2014-12-30,26.85
2014-12-31,26.790001
2015-01-02,26.0
2015-01-05,24.02
2015-01-06,23.950001
2015-01-07,24.0
2015-01-08,24.26
2015-01-09,24.15
2015-01-12,23.219998999999998
2015-01-13,21.84
2015-01-14,22.299999
2015-01-15,22.559998999999998
2015-01-16,22.52
2015-01-20,21.77
2015-01-21,22.1
2015-01-22,21.93
2015-01-23,21.42
2015-01-26,21.4
2015-01-27,21.16
2015-01-28,20.93
2015-01-29,20.16
2015-01-30,20.030001000000002
2015-02-02,19.99
2015-02-03,20.860001
2015-02-04,20.559998999999998
2015-02-05,20.889999
2015-02-06,20.790001
2015-02-09,21.07
2015-02-10,20.530001000000002
2015-02-11,20.25
2015-02-12,20.26
2015-02-13,20.51
2015-02-17,20.76
2015-02-18,20.690001000000002
2015-02-19,20.620001000000002
2015-02-20,20.719998999999998
2015-02-23,20.27
2015-02-24,21.02
2015-02-25,20.93
2015-02-26,21.0
2015-02-27,21.940001000000002
2015-03-02,21.68
2015-03-03,21.67
2015-03-04,21.209999
2015-03-05,21.389999
2015-03-06,21.23
2015-03-09,20.73
2015-03-10,20.219998999999998
2015-03-11,20.5
2015-03-12,20.370001000000002
2015-03-13,20.040001
2015-03-16,20.110001
2015-03-17,20.889999
2015-03-18,22.66
2015-03-19,22.66
2015-03-20,22.26
2015-03-23,21.280001000000002
2015-03-24,21.299999
2015-03-25,21.41
2015-03-26,21.57
2015-03-27,21.26
2015-03-30,21.290001
2015-03-31,21.110001
2015-04-01,21.190001000000002
2015-04-02,21.43
2015-04-06,22.52
2015-04-07,22.33
2015-04-08,22.68
2015-04-09,22.24
2015-04-10,22.98
2015-04-13,22.889999
2015-04-14,22.879998999999998
2015-04-15,24.42
2015-04-16,23.6
2015-04-17,23.469998999999998
2015-04-20,23.42
2015-04-21,23.190001000000002
2015-04-22,23.26
2015-04-23,23.52
2015-04-24,23.34
2015-04-27,22.940001000000002
2015-04-28,23.1
2015-04-29,23.59
2015-04-30,23.459999
2015-05-01,23.5
2015-05-04,23.27
2015-05-05,23.059998999999998
2015-05-06,22.940001000000002
2015-05-07,22.299999
2015-05-08,22.209999
2015-05-11,21.92
2015-05-12,21.77
2015-05-13,21.83
2015-05-14,22.23
2015-05-15,22.51
2015-05-18,22.93
2015-05-19,23.33
2015-05-20,23.16
2015-05-21,23.6
2015-05-22,23.809998999999998
2015-05-26,23.209999
2015-05-27,22.82
2015-05-28,22.809998999999998
2015-05-29,22.35
2015-06-01,22.120001000000002
2015-06-02,22.18
2015-06-03,21.790001
2015-06-04,21.629998999999998
2015-06-05,21.76
2015-06-08,21.5
2015-06-09,21.809998999999998
2015-06-10,21.549999
2015-06-11,21.370001000000002
2015-06-12,21.110001
2015-06-15,20.309998999999998
2015-06-16,20.870001000000002
2015-06-17,20.93
2015-06-18,20.879998999999998
2015-06-19,20.01
2015-06-22,21.15
2015-06-23,21.370001000000002
2015-06-24,20.68
2015-06-25,20.0
2015-06-26,20.15
2015-06-29,19.450001
2015-06-30,20.23
2015-07-01,19.959999
2015-07-02,19.469998999999998
2015-07-06,19.77
2015-07-07,19.870001000000002
2015-07-08,19.51
2015-07-09,20.0
2015-07-10,19.41
2015-07-13,19.799999
2015-07-14,19.459999
2015-07-15,19.370001000000002
2015-07-16,19.389999
2015-07-17,18.66
2015-07-20,17.809998999999998
2015-07-21,17.18
2015-07-22,16.690001000000002
2015-07-23,16.73
2015-07-24,16.959999
2015-07-27,15.92
2015-07-28,16.280001000000002
2015-07-29,17.16
2015-07-30,16.870001000000002
2015-07-31,17.290001
2015-08-03,16.790001
2015-08-04,16.52
2015-08-05,16.049999
2015-08-06,17.290001
2015-08-07,16.15
2015-08-10,16.559998999999998
2015-08-11,16.51
2015-08-12,17.209999
2015-08-13,17.08
2015-08-14,17.040001
2015-08-17,17.35
2015-08-18,17.42
2015-08-19,16.9
2015-08-20,16.309998999999998
2015-08-21,16.16
2015-08-24,15.35
2015-08-25,15.5
2015-08-26,15.59
2015-08-27,17.02
2015-08-28,17.459999
2015-08-31,17.700001
2015-09-01,16.889999
2015-09-02,16.74
2015-09-03,16.85
2015-09-04,16.780001000000002
2015-09-08,16.809998999999998
2015-09-09,16.68
2015-09-10,17.139999
2015-09-11,16.93
2015-09-14,16.700001
2015-09-15,16.969998999999998
2015-09-16,17.1
2015-09-17,17.540001
2015-09-18,16.73
2015-09-21,16.709999
2015-09-22,16.1
2015-09-23,15.39
2015-09-24,14.95
2015-09-25,14.53
2015-09-28,13.92
2015-09-29,13.87
2015-09-30,14.39
2015-10-01,14.52
2015-10-02,15.32
2015-10-05,16.219998999999998
2015-10-06,16.66
2015-10-07,17.290001
2015-10-08,16.969998999999998
2015-10-09,16.709999
2015-10-12,16.209999
2015-10-13,15.95
2015-10-14,15.93
2015-10-15,15.99
2015-10-16,15.88
2015-10-19,15.93
2015-10-20,15.93
2015-10-21,15.96
2015-10-22,16.200001
2015-10-23,16.24
2015-10-26,16.24
2015-10-27,16.16
2015-10-28,16.08
2015-10-29,15.65
2015-10-30,15.37
2015-11-02,16.42
2015-11-03,15.7
2015-11-04,15.13
2015-11-05,14.16
2015-11-06,14.39
2015-11-09,14.05
2015-11-10,13.95
2015-11-11,13.57
2015-11-12,13.07
2015-11-13,13.0
2015-11-16,12.99
2015-11-17,12.76
2015-11-18,12.85
2015-11-19,12.78
2015-11-20,12.71
2015-11-23,12.75
2015-11-24,13.08
2015-11-25,13.4
2015-11-27,13.33
2015-11-30,13.29
2015-12-01,13.04
2015-12-02,12.3
2015-12-03,11.96
2015-12-04,11.57
2015-12-07,10.19
2015-12-08,9.63
2015-12-09,10.27
2015-12-10,10.14
2015-12-11,9.36
2015-12-14,8.38
2015-12-15,8.15
2015-12-16,7.8
2015-12-17,3.76
2015-12-18,5.13
2015-12-21,5.7
2015-12-22,5.62
2015-12-23,6.42
2015-12-24,6.5
2015-12-28,6.53
2015-12-29,6.3
2015-12-30,6.06
2015-12-31,6.48
2016-01-04,6.32
2016-01-05,5.85
2016-01-06,5.48
2016-01-07,4.91
2016-01-08,4.68
2016-01-11,4.5
2016-01-12,4.09
2016-01-13,3.56
2016-01-14,3.97
2016-01-15,3.52
2016-01-19,3.17
2016-01-20,2.81
2016-01-21,3.28
2016-01-22,3.97
2016-01-25,3.9
2016-01-26,4.16
2016-01-27,4.05
2016-01-28,4.41
2016-01-29,4.52
2016-02-01,4.35
2016-02-02,4.08
2016-02-03,4.13
2016-02-04,4.2
2016-02-05,4.21
2016-02-08,3.83
2016-02-09,3.17
2016-02-10,2.96
2016-02-11,2.61
2016-02-12,2.79
2016-02-16,2.94
2016-02-17,3.0
2016-02-18,3.4
2016-02-19,3.08
2016-02-22,3.21
2016-02-23,2.89
2016-02-24,2.99
2016-02-25,2.85
2016-02-26,2.88
2016-02-29,2.96
2016-03-01,3.34
2016-03-02,3.9
2016-03-03,3.74
2016-03-04,3.75
2016-03-07,4.59
2016-03-08,3.91
2016-03-09,3.89
2016-03-10,3.72
2016-03-11,3.8
2016-03-14,5.07
2016-03-15,4.91
2016-03-16,5.8
2016-03-17,6.43
2016-03-18,6.23
2016-03-21,5.81
2016-03-22,5.8
2016-03-23,5.39
2016-03-24,5.54
2016-03-28,5.45
2016-03-29,5.39
2016-03-30,5.65
2016-03-31,5.67
2016-04-01,5.39
2016-04-04,5.12
2016-04-05,4.98
2016-04-06,5.21
2016-04-07,5.08
2016-04-08,5.57
2016-04-11,5.48
2016-04-12,5.84
