Date,TRMB
1999-10-26,2.5625
1999-10-27,2.53125
1999-10-28,2.5625
1999-10-29,2.708333
1999-11-01,2.770833
1999-11-02,2.75
1999-11-03,2.729167
1999-11-04,2.708333
1999-11-05,2.770833
1999-11-08,2.791667
1999-11-09,2.729167
1999-11-10,2.916667
1999-11-11,2.958333
1999-11-12,2.9375
1999-11-15,2.901042
1999-11-16,3.0
1999-11-17,2.958333
1999-11-18,2.958333
1999-11-19,2.9375
1999-11-22,2.854167
1999-11-23,2.8125
1999-11-24,2.770833
1999-11-26,2.78125
1999-11-29,2.770833
1999-11-30,2.8125
1999-12-01,2.708333
1999-12-02,2.708333
1999-12-03,2.78125
1999-12-06,2.677083
1999-12-07,2.708333
1999-12-08,2.729167
1999-12-09,2.625
1999-12-10,2.958333
1999-12-13,3.072917
1999-12-14,3.041667
1999-12-15,3.239583
1999-12-16,3.21875
1999-12-17,3.083333
1999-12-20,3.1875
1999-12-21,3.489583
1999-12-22,3.65625
1999-12-23,3.625
1999-12-27,3.604167
1999-12-28,3.75
1999-12-29,3.166667
1999-12-30,3.4375
1999-12-31,3.604167
2000-01-03,4.1458330000000005
2000-01-04,4.0729169999999995
2000-01-05,3.817708
2000-01-06,3.854167
2000-01-07,3.854167
2000-01-10,4.1041669999999995
2000-01-11,4.125
2000-01-12,3.927083
2000-01-13,4.09375
2000-01-14,3.84375
2000-01-18,3.90625
2000-01-19,3.958333
2000-01-20,4.0208330000000005
2000-01-21,4.0104169999999995
2000-01-24,4.1041669999999995
2000-01-25,4.0
2000-01-26,4.0104169999999995
2000-01-27,3.833333
2000-01-28,3.442708
2000-01-31,3.166667
2000-02-01,3.427083
2000-02-02,3.416667
2000-02-03,3.46875
2000-02-04,3.708333
2000-02-07,3.739583
2000-02-08,3.8125
2000-02-09,3.739583
2000-02-10,3.4375
2000-02-11,3.270833
2000-02-14,3.291667
2000-02-15,3.3125
2000-02-16,3.364583
2000-02-17,3.5
2000-02-18,3.333333
2000-02-22,3.479167
2000-02-23,3.572917
2000-02-24,3.791667
2000-02-25,3.885417
2000-02-28,3.75
2000-02-29,4.0
2000-03-01,3.885417
2000-03-02,3.8125
2000-03-03,4.0833330000000005
2000-03-06,4.5833330000000005
2000-03-07,5.0416669999999995
2000-03-08,4.8229169999999995
2000-03-09,4.7291669999999995
2000-03-10,4.9166669999999995
2000-03-13,4.8958330000000005
2000-03-14,4.5833330000000005
2000-03-15,4.4270830000000005
2000-03-16,4.5
2000-03-17,4.4479169999999995
2000-03-20,4.0104169999999995
2000-03-21,4.25
2000-03-22,4.1666669999999995
2000-03-23,4.1666669999999995
2000-03-24,4.125
2000-03-27,4.09375
2000-03-28,4.4791669999999995
2000-03-29,4.2291669999999995
2000-03-30,4.125
2000-03-31,4.2916669999999995
2000-04-03,3.84375
2000-04-04,3.291667
2000-04-05,3.760417
2000-04-06,4.0208330000000005
2000-04-07,4.0520830000000005
2000-04-10,3.791667
2000-04-11,3.46875
2000-04-12,3.34375
2000-04-13,3.333333
2000-04-14,3.072917
2000-04-17,3.395833
2000-04-18,3.3125
2000-04-19,3.25
2000-04-20,4.1979169999999995
2000-04-24,4.2083330000000005
2000-04-25,4.5208330000000005
2000-04-26,4.3541669999999995
2000-04-27,4.3333330000000005
2000-04-28,4.6041669999999995
2000-05-01,5.125
2000-05-02,5.3645830000000005
2000-05-03,5.1354169999999995
2000-05-04,5.8333330000000005
2000-05-05,6.0
2000-05-08,5.75
2000-05-09,5.5208330000000005
2000-05-10,5.3333330000000005
2000-05-11,5.6875
2000-05-12,6.0
2000-05-15,6.03125
2000-05-16,6.3229169999999995
2000-05-17,6.6875
2000-05-18,6.6458330000000005
2000-05-19,6.3020830000000005
2000-05-22,5.9166669999999995
2000-05-23,6.1458330000000005
2000-05-24,6.4895830000000005
2000-05-25,6.6458330000000005
2000-05-26,6.4895830000000005
2000-05-30,7.53125
2000-05-31,7.3645830000000005
2000-06-01,7.3541669999999995
2000-06-02,7.5
2000-06-05,7.3229169999999995
2000-06-06,7.6458330000000005
2000-06-07,7.9270830000000005
2000-06-08,7.875
2000-06-09,8.302083
2000-06-12,8.0625
2000-06-13,7.8020830000000005
2000-06-14,7.7291669999999995
2000-06-15,7.84375
2000-06-16,7.7083330000000005
2000-06-19,8.041667
2000-06-20,8.03125
2000-06-21,7.6979169999999995
2000-06-22,7.75
2000-06-23,7.0625
2000-06-26,7.15625
2000-06-27,7.7604169999999995
2000-06-28,8.458333
2000-06-29,8.333333
2000-06-30,8.135417
2000-07-03,8.083333
2000-07-05,7.8125
2000-07-06,7.6875
2000-07-07,7.9583330000000005
2000-07-10,8.364583
2000-07-11,8.333333
2000-07-12,9.145833
2000-07-13,10.0
2000-07-14,9.697917
2000-07-17,10.25
2000-07-18,10.46875
2000-07-19,8.614583
2000-07-20,8.46875
2000-07-21,7.8541669999999995
2000-07-24,7.3541669999999995
2000-07-25,7.75
2000-07-26,7.875
2000-07-27,7.1666669999999995
2000-07-28,6.7291669999999995
2000-07-31,7.2083330000000005
2000-08-01,6.3541669999999995
2000-08-02,6.4270830000000005
2000-08-03,6.21875
2000-08-04,5.875
2000-08-07,5.6666669999999995
2000-08-08,5.3958330000000005
2000-08-09,5.59375
2000-08-10,5.78125
2000-08-11,5.7916669999999995
2000-08-14,5.9375
2000-08-15,5.5416669999999995
2000-08-16,6.0833330000000005
2000-08-17,6.75
2000-08-18,6.1770830000000005
2000-08-21,6.1875
2000-08-22,5.9895830000000005
2000-08-23,6.0833330000000005
2000-08-24,7.1666669999999995
2000-08-25,6.8541669999999995
2000-08-28,6.875
2000-08-29,6.8854169999999995
2000-08-30,6.75
2000-08-31,6.9270830000000005
2000-09-01,6.8645830000000005
2000-09-05,6.53125
2000-09-06,6.34375
2000-09-07,6.1875
2000-09-08,5.84375
2000-09-11,5.5729169999999995
2000-09-12,5.2291669999999995
2000-09-13,5.5625
2000-09-14,5.25
2000-09-15,4.9375
2000-09-18,4.8958330000000005
2000-09-19,3.583333
2000-09-20,3.40625
2000-09-21,3.46875
2000-09-22,3.427083
2000-09-25,3.666667
2000-09-26,3.645833
2000-09-27,3.447917
2000-09-28,3.833333
2000-09-29,3.729167
2000-10-02,3.729167
2000-10-03,3.53125
2000-10-04,3.552083
2000-10-05,3.40625
2000-10-06,3.322917
2000-10-09,3.4375
2000-10-10,3.333333
2000-10-11,3.177083
2000-10-12,3.135417
2000-10-13,3.09375
2000-10-16,3.15625
2000-10-17,3.09375
2000-10-18,3.0
2000-10-19,3.302083
2000-10-20,3.625
2000-10-23,3.65625
2000-10-24,3.572917
2000-10-25,3.354167
2000-10-26,3.302083
2000-10-27,3.479167
2000-10-30,3.53125
2000-10-31,3.958333
2000-11-01,3.875
2000-11-02,4.2604169999999995
2000-11-03,4.3958330000000005
2000-11-06,4.5729169999999995
2000-11-07,4.625
2000-11-08,4.4895830000000005
2000-11-09,4.4479169999999995
2000-11-10,3.833333
2000-11-13,4.2708330000000005
2000-11-14,4.4166669999999995
2000-11-15,4.4166669999999995
2000-11-16,4.1458330000000005
2000-11-17,3.947917
2000-11-20,3.90625
2000-11-21,3.78125
2000-11-22,3.625
2000-11-24,4.0416669999999995
2000-11-27,3.9375
2000-11-28,4.1041669999999995
2000-11-29,3.6875
2000-11-30,3.583333
2000-12-01,3.65625
2000-12-04,3.447917
2000-12-05,3.958333
2000-12-06,3.71875
2000-12-07,3.989583
2000-12-08,4.3020830000000005
2000-12-11,4.6979169999999995
2000-12-12,4.5729169999999995
2000-12-13,4.3854169999999995
2000-12-14,4.375
2000-12-15,4.2916669999999995
2000-12-18,4.34375
2000-12-19,3.9375
2000-12-20,3.5
2000-12-21,3.510417
2000-12-22,3.8776040000000003
2000-12-26,3.916667
2000-12-27,3.927083
2000-12-28,4.4270830000000005
2000-12-29,4.0
2001-01-02,3.833333
2001-01-03,3.875
2001-01-04,3.96875
2001-01-05,3.697917
2001-01-08,3.75
2001-01-09,3.635417
2001-01-10,4.0729169999999995
2001-01-11,4.15625
2001-01-12,4.1145830000000005
2001-01-16,3.916667
2001-01-17,4.0729169999999995
2001-01-18,4.2916669999999995
2001-01-19,4.2083330000000005
2001-01-22,4.1458330000000005
2001-01-23,4.1875
2001-01-24,4.1666669999999995
2001-01-25,4.4583330000000005
2001-01-26,4.3333330000000005
2001-01-29,4.75
2001-01-30,3.90625
2001-01-31,3.729167
2001-02-01,3.65625
2001-02-02,3.5625
2001-02-05,3.333333
2001-02-06,3.46875
2001-02-07,3.552083
2001-02-08,3.46875
2001-02-09,3.40625
2001-02-12,3.46875
2001-02-13,3.4713540000000003
2001-02-14,3.489583
2001-02-15,3.791667
2001-02-16,3.489583
2001-02-20,3.427083
2001-02-21,3.3046879999999996
2001-02-22,3.34375
2001-02-23,3.322917
2001-02-26,3.291667
2001-02-27,3.1875
2001-02-28,2.927083
2001-03-01,3.020833
2001-03-02,3.166667
2001-03-05,3.0625
2001-03-06,3.354167
2001-03-07,3.34375
2001-03-08,3.3125
2001-03-09,3.302083
2001-03-12,3.041667
2001-03-13,3.239583
2001-03-14,3.104167
2001-03-15,3.072917
2001-03-16,2.927083
2001-03-19,3.0
2001-03-20,2.75
2001-03-21,2.78125
2001-03-22,2.90625
2001-03-23,3.125
2001-03-26,2.958333
2001-03-27,3.203125
2001-03-28,2.9375
2001-03-29,2.833333
2001-03-30,3.15625
2001-04-02,2.854167
2001-04-03,2.583333
2001-04-04,2.65625
2001-04-05,2.90625
2001-04-06,2.145833
2001-04-09,2.125
2001-04-10,2.193333
2001-04-11,2.358333
2001-04-12,2.4883330000000004
2001-04-16,2.333333
2001-04-17,2.411667
2001-04-18,2.575
2001-04-19,2.666667
2001-04-20,2.7366669999999997
2001-04-23,2.585
2001-04-24,2.546667
2001-04-25,2.625
2001-04-26,2.666667
2001-04-27,2.666667
2001-04-30,2.7383330000000004
2001-05-01,2.853333
2001-05-02,2.915
2001-05-03,2.8216669999999997
2001-05-04,2.905
2001-05-07,2.88
2001-05-08,2.75
2001-05-09,2.7766669999999998
2001-05-10,2.8
2001-05-11,2.7766669999999998
2001-05-14,2.858333
2001-05-15,2.865
2001-05-16,2.943333
2001-05-17,3.083333
2001-05-18,3.286667
2001-05-21,3.3416669999999997
2001-05-22,3.541667
2001-05-23,3.481667
2001-05-24,3.385
2001-05-25,3.4916669999999996
2001-05-29,3.438333
2001-05-30,3.2833330000000003
2001-05-31,3.25
2001-06-01,3.28
2001-06-04,3.3466669999999996
2001-06-05,3.3833330000000004
2001-06-06,3.358333
2001-06-07,3.275
2001-06-08,3.248333
2001-06-11,3.148333
2001-06-12,3.0916669999999997
2001-06-13,3.06
2001-06-14,3.0
2001-06-15,3.046667
2001-06-18,2.925
2001-06-19,2.916667
2001-06-20,2.825
2001-06-21,2.88
2001-06-22,2.9083330000000003
2001-06-25,2.8633330000000004
2001-06-26,2.925
2001-06-27,2.916667
2001-06-28,2.9
2001-06-29,3.248333
2001-07-02,3.036667
2001-07-03,3.016667
2001-07-05,3.165
2001-07-06,2.858333
2001-07-09,3.101667
2001-07-10,3.0333330000000003
2001-07-11,2.99
2001-07-12,3.1166669999999996
2001-07-13,3.12
2001-07-16,2.983333
2001-07-17,3.063333
2001-07-18,2.911667
2001-07-19,3.068333
2001-07-20,3.001667
2001-07-23,3.0316669999999997
2001-07-24,3.248333
2001-07-25,3.166667
2001-07-26,3.3
2001-07-27,3.25
2001-07-30,3.1583330000000003
2001-07-31,3.166667
2001-08-01,3.155
2001-08-02,3.163333
2001-08-03,3.166667
2001-08-06,3.075
2001-08-07,3.0916669999999997
2001-08-08,3.016667
2001-08-09,3.128333
2001-08-10,3.023333
2001-08-13,3.0
2001-08-14,3.01
2001-08-15,3.015
2001-08-16,2.9916669999999996
2001-08-17,2.978333
2001-08-20,3.0333330000000003
2001-08-21,2.941667
2001-08-22,3.0516669999999997
2001-08-23,3.041667
2001-08-24,3.066667
2001-08-27,3.018333
2001-08-28,2.875
2001-08-29,2.833333
2001-08-30,2.7816669999999997
2001-08-31,2.75
2001-09-04,2.845
2001-09-05,2.828333
2001-09-06,2.725
2001-09-07,2.7416669999999996
2001-09-10,2.641667
2001-09-17,2.6
2001-09-18,2.55
2001-09-19,2.418333
2001-09-20,2.275
2001-09-21,2.1766669999999997
2001-09-24,2.516667
2001-09-25,2.61
2001-09-26,2.458333
2001-09-27,2.433333
2001-09-28,2.541667
2001-10-01,2.431667
2001-10-02,2.285
2001-10-03,2.445
2001-10-04,2.333333
2001-10-05,2.27
2001-10-08,2.173333
2001-10-09,2.148333
2001-10-10,2.2816669999999997
2001-10-11,2.9
2001-10-12,2.838333
2001-10-15,2.813333
2001-10-16,2.875
2001-10-17,2.8416669999999997
2001-10-18,2.836667
2001-10-19,2.875
2001-10-22,2.833333
2001-10-23,2.825
2001-10-24,2.951667
2001-10-25,3.023333
2001-10-26,3.043333
2001-10-29,2.995
2001-10-30,2.916667
2001-10-31,2.933333
2001-11-01,3.0333330000000003
2001-11-02,3.016667
2001-11-05,2.851667
2001-11-06,2.923333
2001-11-07,2.891667
2001-11-08,2.831667
2001-11-09,2.726667
2001-11-12,2.831667
2001-11-13,2.8666669999999996
2001-11-14,2.8483330000000002
2001-11-15,2.851667
2001-11-16,2.865
2001-11-19,2.9083330000000003
2001-11-20,2.916667
2001-11-21,2.833333
2001-11-23,2.876667
2001-11-26,2.875
2001-11-27,2.8433330000000003
2001-11-28,2.7766669999999998
2001-11-29,2.796667
2001-11-30,2.813333
2001-12-03,2.708333
2001-12-04,2.701667
2001-12-05,2.865
2001-12-06,2.8833330000000004
2001-12-07,2.925
2001-12-10,3.068333
2001-12-11,3.041667
2001-12-12,3.003333
2001-12-13,2.775
2001-12-14,2.726667
2001-12-17,2.64
2001-12-18,2.5966669999999996
2001-12-19,2.586667
2001-12-20,2.5266669999999998
2001-12-21,2.558333
2001-12-24,2.546667
2001-12-26,2.6533330000000004
2001-12-27,2.6566669999999997
2001-12-28,2.646667
2001-12-31,2.701667
2002-01-02,2.6983330000000003
2002-01-03,2.703333
2002-01-04,2.775
2002-01-07,2.8416669999999997
2002-01-08,2.856667
2002-01-09,2.701667
2002-01-10,2.6
2002-01-11,2.5516669999999997
2002-01-14,2.516667
2002-01-15,2.52
2002-01-16,2.505
2002-01-17,2.525
2002-01-18,2.525
2002-01-22,2.5083330000000004
2002-01-23,2.575
2002-01-24,2.52
2002-01-25,2.516667
2002-01-28,2.525
2002-01-29,2.516667
2002-01-30,2.5
2002-01-31,2.503333
2002-02-01,2.465
2002-02-04,2.3433330000000003
2002-02-05,2.333333
2002-02-06,2.253333
2002-02-07,2.165
2002-02-08,2.19
2002-02-11,2.233333
2002-02-12,2.226667
2002-02-13,2.175
2002-02-14,2.083333
2002-02-15,2.003333
2002-02-19,1.96
2002-02-20,1.9883330000000001
2002-02-21,2.105
2002-02-22,2.165
2002-02-25,2.1516669999999998
2002-02-26,2.1383330000000003
2002-02-27,2.148333
2002-02-28,2.166667
2002-03-01,2.19
2002-03-04,2.24
2002-03-05,2.166667
2002-03-06,2.181667
2002-03-07,2.225
2002-03-08,2.3666669999999996
2002-03-11,2.375
2002-03-12,2.3416669999999997
2002-03-13,2.336667
2002-03-14,2.411667
2002-03-15,2.5066669999999998
2002-03-18,2.498333
2002-03-19,2.518333
2002-03-20,2.496667
2002-03-21,2.608333
2002-03-22,2.6583330000000003
2002-03-25,2.6366669999999996
2002-03-26,2.645
2002-03-27,2.666667
2002-03-28,2.771667
2002-04-01,2.7233330000000002
2002-04-02,2.6533330000000004
2002-04-03,2.6533330000000004
2002-04-04,2.661667
2002-04-05,2.75
2002-04-08,2.69
2002-04-09,2.7783330000000004
2002-04-10,2.81
2002-04-11,2.7166669999999997
2002-04-12,2.75
2002-04-15,2.806667
2002-04-16,2.826667
2002-04-17,2.836667
2002-04-18,2.793333
2002-04-19,2.766667
2002-04-22,2.6166669999999996
2002-04-23,2.683333
2002-04-24,2.67
2002-04-25,2.671667
2002-04-26,2.685
2002-04-29,2.6766669999999997
2002-04-30,2.765
2002-05-01,2.8033330000000003
2002-05-02,2.7833330000000003
2002-05-03,2.765
2002-05-06,2.6766669999999997
2002-05-07,2.7216669999999996
2002-05-08,2.856667
2002-05-09,2.82
2002-05-10,2.793333
2002-05-13,2.88
2002-05-14,3.016667
2002-05-15,3.083333
2002-05-16,3.025
2002-05-17,3.036667
2002-05-20,2.996667
2002-05-21,2.893333
2002-05-22,2.9016669999999998
2002-05-23,3.018333
2002-05-24,2.918333
2002-05-28,2.915
2002-05-29,2.958333
2002-05-30,2.9466669999999997
2002-05-31,2.995
2002-06-03,2.891667
2002-06-04,2.86
2002-06-05,2.691667
2002-06-06,2.686667
2002-06-07,2.6783330000000003
2002-06-10,2.7416669999999996
2002-06-11,2.6583330000000003
2002-06-12,2.6316669999999998
2002-06-13,2.6516669999999998
2002-06-14,2.6166669999999996
2002-06-17,2.693333
2002-06-18,2.666667
2002-06-19,2.695
2002-06-20,2.495
2002-06-21,2.556667
2002-06-24,2.561667
2002-06-25,2.5733330000000003
2002-06-26,2.6166669999999996
2002-06-27,2.6
2002-06-28,2.583333
2002-07-01,2.5
2002-07-02,2.391667
2002-07-03,2.433333
2002-07-05,2.5
2002-07-08,2.3633330000000004
2002-07-09,2.4916669999999996
2002-07-10,2.45
2002-07-11,2.441667
2002-07-12,2.305
2002-07-15,2.415
2002-07-16,2.285
2002-07-17,2.3
2002-07-18,2.25
2002-07-19,2.235
2002-07-22,2.181667
2002-07-23,2.1333330000000004
2002-07-24,2.2816669999999997
2002-07-25,2.183333
2002-07-26,2.246667
2002-07-29,2.371667
2002-07-30,2.305
2002-07-31,2.181667
2002-08-01,2.215
2002-08-02,2.1366669999999996
2002-08-05,1.9783330000000001
2002-08-06,2.13
2002-08-07,2.1533330000000004
2002-08-08,2.183333
2002-08-09,2.15
2002-08-12,2.1583330000000003
2002-08-13,2.105
2002-08-14,2.1566669999999997
2002-08-15,2.15
2002-08-16,2.161667
2002-08-19,2.21
2002-08-20,2.171667
2002-08-21,2.315
2002-08-22,2.425
2002-08-23,2.298333
2002-08-26,2.3416669999999997
2002-08-27,2.2616669999999996
2002-08-28,2.233333
2002-08-29,2.365
2002-08-30,2.333333
2002-09-03,2.246667
2002-09-04,2.25
2002-09-05,2.208333
2002-09-06,2.233333
2002-09-09,2.208333
2002-09-10,2.195
2002-09-11,2.175
2002-09-12,2.16
2002-09-13,2.1583330000000003
2002-09-16,2.1366669999999996
2002-09-17,2.11
2002-09-18,1.946667
2002-09-19,1.8666669999999999
2002-09-20,1.875
2002-09-23,1.8633330000000001
2002-09-24,1.825
2002-09-25,1.833333
2002-09-26,1.8183330000000002
2002-09-27,1.7133330000000002
2002-09-30,1.65
2002-10-01,1.525
2002-10-02,1.5
2002-10-03,1.458333
2002-10-04,1.425
2002-10-07,1.336667
2002-10-08,1.52
2002-10-09,1.548333
2002-10-10,1.678333
2002-10-11,1.566667
2002-10-14,1.616667
2002-10-15,1.7416669999999999
2002-10-16,1.678333
2002-10-17,1.8183330000000002
2002-10-18,1.835
2002-10-21,1.803333
2002-10-22,1.718333
2002-10-23,1.6716669999999998
2002-10-24,1.958333
2002-10-25,1.9833330000000002
2002-10-28,2.125
2002-10-29,2.0316669999999997
2002-10-30,2.058333
2002-10-31,2.181667
2002-11-01,2.2416669999999996
2002-11-04,2.23
2002-11-05,2.12
2002-11-06,2.206667
2002-11-07,2.125
2002-11-08,2.125
2002-11-11,2.041667
2002-11-12,2.0916669999999997
2002-11-13,2.148333
2002-11-14,2.166667
2002-11-15,2.15
2002-11-18,2.083333
2002-11-19,2.1583330000000003
2002-11-20,2.268333
2002-11-21,2.298333
2002-11-22,2.3483330000000002
2002-11-25,2.333333
2002-11-26,2.311667
2002-11-27,2.411667
2002-11-29,2.333333
2002-12-02,2.391667
2002-12-03,2.395
2002-12-04,2.331667
2002-12-05,2.24
2002-12-06,2.28
2002-12-09,2.2
2002-12-10,2.25
2002-12-11,2.291667
2002-12-12,2.268333
2002-12-13,2.25
2002-12-16,2.295
2002-12-17,2.318333
2002-12-18,2.2433330000000002
2002-12-19,2.22
2002-12-20,2.211667
2002-12-23,2.191667
2002-12-24,2.188333
2002-12-26,2.161667
2002-12-27,2.1166669999999996
2002-12-30,2.0983330000000002
2002-12-31,2.081667
2003-01-02,2.181667
2003-01-03,2.231667
2003-01-06,2.333333
2003-01-07,2.2833330000000003
2003-01-08,2.1983330000000003
2003-01-09,2.2
2003-01-10,2.291667
2003-01-13,2.313333
2003-01-14,2.35
2003-01-15,2.338333
2003-01-16,2.345
2003-01-17,2.416667
2003-01-21,2.4666669999999997
2003-01-22,2.4483330000000003
2003-01-23,2.5066669999999998
2003-01-24,2.46
2003-01-27,2.7216669999999996
2003-01-28,2.72
2003-01-29,2.688333
2003-01-30,2.6
2003-01-31,2.7216669999999996
2003-02-03,2.83
2003-02-04,2.7783330000000004
2003-02-05,2.6766669999999997
2003-02-06,2.673333
2003-02-07,2.5716669999999997
2003-02-10,2.646667
2003-02-11,2.66
2003-02-12,2.725
2003-02-13,2.735
2003-02-14,2.725
2003-02-18,2.838333
2003-02-19,2.791667
2003-02-20,2.7433330000000002
2003-02-21,2.8033330000000003
2003-02-24,2.7833330000000003
2003-02-25,2.7783330000000004
2003-02-26,2.78
2003-02-27,2.7833330000000003
2003-02-28,2.791667
2003-03-03,2.921667
2003-03-04,2.858333
2003-03-05,2.9
2003-03-06,2.81
2003-03-07,2.768333
2003-03-10,2.575
2003-03-11,2.581667
2003-03-12,2.63
2003-03-13,2.731667
2003-03-14,2.765
2003-03-17,2.7816669999999997
2003-03-18,2.873333
2003-03-19,3.0
2003-03-20,3.038333
2003-03-21,3.141667
2003-03-24,2.9716669999999996
2003-03-25,3.126667
2003-03-26,3.083333
2003-03-27,3.163333
2003-03-28,3.208333
2003-03-31,3.161667
2003-04-01,3.2216669999999996
2003-04-02,3.375
2003-04-03,3.4083330000000003
2003-04-04,3.3483330000000002
2003-04-07,3.4033330000000004
2003-04-08,3.34
2003-04-09,3.191667
2003-04-10,3.338333
2003-04-11,3.445
2003-04-14,3.4283330000000003
2003-04-15,3.4916669999999996
2003-04-16,3.498333
2003-04-17,3.535
2003-04-21,3.588333
2003-04-22,3.546667
2003-04-23,3.588333
2003-04-24,3.655
2003-04-25,3.601667
2003-04-28,3.916667
2003-04-29,4.033333
2003-04-30,4.196667
2003-05-01,4.046667
2003-05-02,4.058333
2003-05-05,4.061666000000001
2003-05-06,4.035
2003-05-07,3.921667
2003-05-08,3.995
2003-05-09,3.978333
2003-05-12,4.051667
2003-05-13,3.99
2003-05-14,3.998333
2003-05-15,4.033333
2003-05-16,4.011667
2003-05-19,3.8833330000000004
2003-05-20,3.9266669999999997
2003-05-21,4.001666999999999
2003-05-22,3.976667
2003-05-23,4.03
2003-05-27,4.231667
2003-05-28,4.216667
2003-05-29,4.203333
2003-05-30,4.488333
2003-06-02,4.433333
2003-06-03,4.335
2003-06-04,4.373333000000001
2003-06-05,4.483333
2003-06-06,4.448333
2003-06-09,4.281667
2003-06-10,4.348333
2003-06-11,4.341667
2003-06-12,4.338333
2003-06-13,4.24
2003-06-16,4.183333
2003-06-17,4.313333999999999
2003-06-18,4.3
2003-06-19,4.275
2003-06-20,4.08
2003-06-23,3.9066669999999997
2003-06-24,3.9933330000000002
2003-06-25,3.7416669999999996
2003-06-26,3.871667
2003-06-27,3.931667
2003-06-30,3.838333
2003-07-01,3.798333
2003-07-02,4.023333999999999
2003-07-03,3.976667
2003-07-07,4.233333
2003-07-08,4.331666
2003-07-09,4.596667
2003-07-10,4.295
2003-07-11,4.438333999999999
2003-07-14,4.535
2003-07-15,4.358333
2003-07-16,4.25
2003-07-17,4.078333
2003-07-18,4.18
2003-07-21,3.9683330000000003
2003-07-22,4.161667
2003-07-23,4.1
2003-07-24,4.045
2003-07-25,4.09
2003-07-28,4.298333
2003-07-29,4.135
2003-07-30,4.548333
2003-07-31,4.558333
2003-08-01,4.466667
2003-08-04,4.381667
2003-08-05,4.303333
2003-08-06,4.191667
2003-08-07,4.153333
2003-08-08,4.196667
2003-08-11,4.218333
2003-08-12,4.283333
2003-08-13,4.2916669999999995
2003-08-14,4.341667
2003-08-15,4.2916669999999995
2003-08-18,4.475
2003-08-19,4.5416669999999995
2003-08-20,4.631667
2003-08-21,4.716667
2003-08-22,4.591667
2003-08-25,4.551667
2003-08-26,4.468333
2003-08-27,4.468333
2003-08-28,4.473333
2003-08-29,4.456666
2003-09-02,4.54
2003-09-03,4.748333000000001
2003-09-04,4.718333
2003-09-05,4.67
2003-09-08,4.6666669999999995
2003-09-09,4.631667
2003-09-10,4.435
2003-09-11,4.475
2003-09-12,4.378334
2003-09-15,4.388333
2003-09-16,4.386667
2003-09-17,4.38
2003-09-18,4.28
2003-09-19,4.436666000000001
2003-09-22,4.35
2003-09-23,4.4
2003-09-24,4.178333
2003-09-25,3.916667
2003-09-26,3.8
2003-09-29,3.98
2003-09-30,3.8416669999999997
2003-10-01,3.938333
2003-10-02,3.953333
2003-10-03,4.043334
2003-10-06,4.116667
2003-10-07,4.195
2003-10-08,3.9283330000000003
2003-10-09,4.0416669999999995
2003-10-10,4.046667
2003-10-13,4.116667
2003-10-14,4.05
2003-10-15,3.78
2003-10-16,3.905
2003-10-17,3.708333
2003-10-20,3.818333
2003-10-21,4.023333999999999
2003-10-22,3.85
2003-10-23,3.8666669999999996
2003-10-24,3.6333330000000004
2003-10-27,3.503333
2003-10-28,3.563333
2003-10-29,4.616667
2003-10-30,4.695
2003-10-31,4.6
2003-11-03,4.871666
2003-11-04,4.783333
2003-11-05,4.765
2003-11-06,4.888333
2003-11-07,4.9166669999999995
2003-11-10,4.725
2003-11-11,4.606667
2003-11-12,4.681667
2003-11-13,4.751666999999999
2003-11-14,4.641667
2003-11-17,4.661667
2003-11-18,4.7083330000000005
2003-11-19,4.835
2003-11-20,4.813333999999999
2003-11-21,4.823333
2003-11-24,5.0833330000000005
2003-11-25,5.045
2003-11-26,5.02
2003-11-28,5.055
2003-12-01,5.183333
2003-12-02,5.248333000000001
2003-12-03,5.1
2003-12-04,5.056667
2003-12-05,5.025
2003-12-08,5.065
2003-12-09,4.918334
2003-12-10,4.901667
2003-12-11,5.075
2003-12-12,5.12
2003-12-15,5.075
2003-12-16,5.186666000000001
2003-12-17,5.273333999999999
2003-12-18,5.565
2003-12-19,5.6666669999999995
2003-12-22,5.735
2003-12-23,5.983333
2003-12-24,6.066667
2003-12-26,6.076667
2003-12-29,6.338333
2003-12-30,6.218333
2003-12-31,6.206666
2004-01-02,6.12
2004-01-05,6.3333330000000005
2004-01-06,6.228333
2004-01-07,6.498333000000001
2004-01-08,6.671667
2004-01-09,6.501666999999999
2004-01-12,6.61
2004-01-13,6.695
2004-01-14,6.811666000000001
2004-01-15,6.963333
2004-01-16,7.058333
2004-01-20,7.003334
2004-01-21,6.968333
2004-01-22,6.89
2004-01-23,6.701667
2004-01-26,6.575
2004-01-27,6.43
2004-01-28,6.211666999999999
2004-01-29,6.121666
2004-01-30,6.191667
2004-02-02,6.363333
2004-02-03,6.368333
2004-02-04,6.116667
2004-02-05,5.926667
2004-02-06,6.05
2004-02-09,6.02
2004-02-10,6.106667
2004-02-11,5.993333
2004-02-12,5.918334
2004-02-13,5.8
2004-02-17,5.9
2004-02-18,5.906667
2004-02-19,5.621666
2004-02-20,5.656667
2004-02-23,5.53
2004-02-24,5.448333
2004-02-25,5.501666999999999
2004-02-26,5.626666999999999
2004-02-27,5.523333999999999
2004-03-01,5.85
2004-03-02,5.736667
2004-03-03,5.735
2004-03-04,5.838333
2004-03-05,5.86
2004-03-08,5.5875
2004-03-09,5.44
2004-03-10,5.16
2004-03-11,5.225
