Date,ARES
2019-02-06,22.219998999999998
2019-02-07,21.59
2019-02-08,21.610001
2019-02-11,21.280001000000002
2019-02-12,21.629998999999998
2019-02-13,21.75
2019-02-14,22.4
2019-02-15,23.23
2019-02-19,23.65
2019-02-20,23.4
2019-02-21,23.32
2019-02-22,23.790001
2019-02-25,23.809998999999998
2019-02-26,23.629998999999998
2019-02-27,23.6
2019-02-28,23.620001000000002
2019-03-01,23.4
2019-03-04,23.139999
2019-03-05,22.870001000000002
2019-03-06,22.709999
2019-03-07,22.450001
2019-03-08,22.85
2019-03-11,23.65
2019-03-12,23.709999
2019-03-13,24.17
2019-03-14,23.860001
2019-03-15,23.9
2019-03-18,23.91
2019-03-19,23.799999
2019-03-20,23.74
2019-03-21,23.76
2019-03-22,23.120001000000002
2019-03-25,23.15
2019-03-26,23.379998999999998
2019-03-27,23.139999
2019-03-28,23.290001
2019-03-29,23.209999
2019-04-01,23.629998999999998
2019-04-02,23.700001
2019-04-03,23.629998999999998
2019-04-04,23.629998999999998
2019-04-05,23.709999
2019-04-08,23.799999
2019-04-09,23.620001000000002
2019-04-10,23.67
2019-04-11,23.629998999999998
2019-04-12,23.76
2019-04-15,23.82
2019-04-16,23.870001000000002
2019-04-17,23.860001
2019-04-18,24.469998999999998
2019-04-22,24.129998999999998
2019-04-23,24.190001000000002
2019-04-24,24.290001
2019-04-25,24.299999
2019-04-26,24.18
2019-04-29,24.42
2019-04-30,24.450001
2019-05-01,24.700001
2019-05-02,24.48
2019-05-03,25.0
2019-05-06,25.209999
2019-05-07,25.209999
2019-05-08,25.219998999999998
2019-05-09,25.43
2019-05-10,25.799999
2019-05-13,25.32
2019-05-14,25.450001
2019-05-15,25.82
2019-05-16,26.0
2019-05-17,25.92
2019-05-20,25.98
2019-05-21,26.27
2019-05-22,26.32
2019-05-23,26.299999
2019-05-24,26.549999
2019-05-28,26.68
2019-05-29,26.450001
2019-05-30,26.469998999999998
2019-05-31,25.690001000000002
2019-06-03,26.200001
2019-06-04,26.34
2019-06-05,26.58
2019-06-06,25.719998999999998
2019-06-07,25.799999
2019-06-10,25.950001
2019-06-11,25.889999
2019-06-12,25.85
2019-06-13,26.74
2019-06-14,27.030001000000002
2019-06-17,27.459999
2019-06-18,27.290001
2019-06-19,27.950001
2019-06-20,27.58
2019-06-21,27.33
2019-06-24,27.049999
2019-06-25,25.809998999999998
2019-06-26,25.969998999999998
2019-06-27,26.08
2019-06-28,26.17
2019-07-01,26.82
2019-07-02,26.950001
2019-07-03,27.280001000000002
2019-07-05,27.120001000000002
2019-07-08,27.040001
2019-07-09,27.450001
2019-07-10,27.98
2019-07-11,27.98
2019-07-12,28.57
2019-07-15,28.25
2019-07-16,28.309998999999998
2019-07-17,28.139999
2019-07-18,28.43
2019-07-19,28.129998999999998
2019-07-22,28.25
2019-07-23,28.41
2019-07-24,29.040001
2019-07-25,29.07
2019-07-26,29.33
2019-07-29,29.129998999999998
2019-07-30,29.49
2019-07-31,29.25
2019-08-01,28.66
2019-08-02,28.719998999999998
2019-08-05,26.68
2019-08-06,27.549999
2019-08-07,27.610001
2019-08-08,28.209999
2019-08-09,28.200001
2019-08-12,27.6
2019-08-13,28.059998999999998
2019-08-14,27.209999
2019-08-15,27.1
2019-08-16,28.33
2019-08-19,29.07
2019-08-20,28.690001000000002
2019-08-21,28.91
2019-08-22,28.879998999999998
2019-08-23,27.93
2019-08-26,27.690001000000002
2019-08-27,27.809998999999998
2019-08-28,28.299999
2019-08-29,29.25
2019-08-30,29.1
2019-09-03,28.370001000000002
2019-09-04,29.299999
2019-09-05,29.83
2019-09-06,29.91
2019-09-09,30.01
2019-09-10,29.129998999999998
2019-09-11,29.83
2019-09-12,30.4
2019-09-13,30.1
2019-09-16,30.450001
2019-09-17,30.700001
2019-09-18,30.85
2019-09-19,29.41
2019-09-20,29.360001
2019-09-23,29.639999
2019-09-24,28.66
2019-09-25,29.799999
2019-09-26,29.75
2019-09-27,27.75
2019-09-30,26.809998999999998
2019-10-01,26.41
2019-10-02,26.23
2019-10-03,26.469998999999998
2019-10-04,26.42
2019-10-07,26.059998999999998
2019-10-08,25.93
2019-10-09,26.200001
2019-10-10,26.07
2019-10-11,26.65
2019-10-14,26.309998999999998
2019-10-15,26.74
2019-10-16,26.379998999999998
2019-10-17,27.17
2019-10-18,27.85
2019-10-21,28.26
2019-10-22,27.959999
2019-10-23,28.77
2019-10-24,28.190001000000002
2019-10-25,28.25
2019-10-28,29.299999
2019-10-29,29.67
2019-10-30,29.73
2019-10-31,29.57
2019-11-01,31.370001000000002
2019-11-04,32.73
2019-11-05,31.77
2019-11-06,32.0
2019-11-07,32.150002
2019-11-08,31.59
2019-11-11,31.860001
2019-11-12,31.59
2019-11-13,31.889999
2019-11-14,31.709999
2019-11-15,31.57
2019-11-18,32.330002
2019-11-19,32.860001000000004
2019-11-20,33.150002
2019-11-21,32.18
2019-11-22,32.130001
2019-11-25,32.75
2019-11-26,33.279999
2019-11-27,33.049999
2019-11-29,33.09
2019-12-02,32.540001000000004
2019-12-03,32.669998
2019-12-04,32.650002
2019-12-05,33.150002
2019-12-06,32.869999
2019-12-09,32.889998999999996
2019-12-10,33.650002
2019-12-11,33.599998
2019-12-12,33.470001
2019-12-13,34.150002
2019-12-16,33.689999
2019-12-17,33.810001
2019-12-18,33.939999
2019-12-19,34.439999
2019-12-20,34.360001000000004
2019-12-23,34.790001000000004
2019-12-24,34.75
2019-12-26,34.790001000000004
2019-12-27,34.830002
2019-12-30,35.740002000000004
2019-12-31,35.689999
2020-01-02,35.540001000000004
2020-01-03,35.240002000000004
2020-01-06,35.59
2020-01-07,35.439999
2020-01-08,36.110001000000004
2020-01-09,36.419998
2020-01-10,36.209998999999996
2020-01-13,36.32
2020-01-14,36.0
2020-01-15,35.82
2020-01-16,36.830002
2020-01-17,37.279999
2020-01-21,36.919998
2020-01-22,37.57
2020-01-23,37.900002
2020-01-24,37.099998
2020-01-27,35.98
2020-01-28,36.540001000000004
2020-01-29,37.009997999999996
2020-01-30,36.549999
2020-01-31,36.060001
2020-02-03,37.310001
2020-02-04,38.110001000000004
2020-02-05,38.529999
2020-02-06,38.939999
2020-02-07,38.450001
2020-02-10,39.25
2020-02-11,40.259997999999996
2020-02-12,40.630001
2020-02-13,41.099998
2020-02-14,40.009997999999996
2020-02-18,40.099998
2020-02-19,41.119999
2020-02-20,40.389998999999996
2020-02-21,39.950001
2020-02-24,39.0
2020-02-25,37.240002000000004
2020-02-26,36.790001000000004
2020-02-27,35.41
2020-02-28,34.59
2020-03-02,36.5
2020-03-03,35.540001000000004
2020-03-04,36.860001000000004
2020-03-05,35.619999
2020-03-06,33.75
2020-03-09,30.76
2020-03-10,32.720001
2020-03-11,30.26
2020-03-12,28.0
2020-03-13,32.040001000000004
2020-03-16,27.41
2020-03-17,30.370001000000002
2020-03-18,26.9
2020-03-19,25.6
2020-03-20,22.91
2020-03-23,22.709999
2020-03-24,26.889999
2020-03-25,29.059998999999998
2020-03-26,30.440001000000002
2020-03-27,29.709999
2020-03-30,31.370001000000002
2020-03-31,30.93
2020-04-01,29.93
2020-04-02,30.139999
2020-04-03,28.84
2020-04-06,30.799999
2020-04-07,32.110001000000004
2020-04-08,32.419998
2020-04-09,35.150002
2020-04-13,33.400002
2020-04-14,32.380001
2020-04-15,30.790001
2020-04-16,31.93
2020-04-17,33.200001
2020-04-20,31.57
2020-04-21,29.940001000000002
2020-04-22,31.02
2020-04-23,32.560001
2020-04-24,33.689999
2020-04-27,34.98
2020-04-28,34.93
2020-04-29,35.09
2020-04-30,33.549999
2020-05-01,32.669998
2020-05-04,32.040001000000004
2020-05-05,32.5
2020-05-06,35.0
2020-05-07,35.009997999999996
2020-05-08,34.380001
