Date,SEAS
2016-05-17,17.629998999999998
2016-05-18,17.540001
2016-05-19,17.48
2016-05-20,17.629998999999998
2016-05-23,17.6
2016-05-24,17.67
2016-05-25,17.469998999999998
2016-05-26,17.58
2016-05-27,17.700001
2016-05-31,17.459999
2016-06-01,17.280001000000002
2016-06-02,17.33
2016-06-03,16.83
2016-06-06,16.799999
2016-06-07,16.73
2016-06-08,16.74
2016-06-09,16.48
2016-06-10,16.200001
2016-06-13,15.85
2016-06-14,15.76
2016-06-15,15.75
2016-06-16,15.56
2016-06-17,15.3
2016-06-20,15.32
2016-06-21,15.09
2016-06-22,15.05
2016-06-23,15.18
2016-06-24,14.5
2016-06-27,13.8
2016-06-28,13.96
2016-06-29,14.23
2016-06-30,14.33
2016-07-01,14.17
2016-07-05,14.08
2016-07-06,14.13
2016-07-07,14.0
2016-07-08,14.48
2016-07-11,14.98
2016-07-12,14.86
2016-07-13,14.74
2016-07-14,14.59
2016-07-15,14.72
2016-07-18,14.72
2016-07-19,14.89
2016-07-20,15.33
2016-07-21,15.47
2016-07-22,15.68
2016-07-25,15.85
2016-07-26,15.75
2016-07-27,15.1
2016-07-28,15.32
2016-07-29,15.4
2016-08-01,15.01
2016-08-02,14.37
2016-08-03,14.84
2016-08-04,12.88
2016-08-05,13.21
2016-08-08,13.16
2016-08-09,12.98
2016-08-10,13.13
2016-08-11,13.24
2016-08-12,13.34
2016-08-15,13.09
2016-08-16,13.01
2016-08-17,13.33
2016-08-18,13.06
2016-08-19,12.89
2016-08-22,13.13
2016-08-23,13.43
2016-08-24,13.73
2016-08-25,13.38
2016-08-26,13.02
2016-08-29,13.02
2016-08-30,13.03
2016-08-31,13.01
2016-09-01,13.08
2016-09-02,13.17
2016-09-06,13.04
2016-09-07,13.11
2016-09-08,12.6
2016-09-09,12.15
2016-09-12,12.21
2016-09-13,12.41
2016-09-14,12.64
2016-09-15,12.62
2016-09-16,12.62
2016-09-19,12.69
2016-09-20,12.12
2016-09-21,12.28
2016-09-22,13.23
2016-09-23,13.46
2016-09-26,13.4
2016-09-27,13.72
2016-09-28,13.51
2016-09-29,13.54
2016-09-30,13.48
2016-10-03,14.14
2016-10-04,14.19
2016-10-05,14.37
2016-10-06,14.22
2016-10-07,14.22
2016-10-10,14.29
2016-10-11,14.54
2016-10-12,14.26
2016-10-13,13.81
2016-10-14,13.67
2016-10-17,13.63
2016-10-18,13.6
2016-10-19,13.83
2016-10-20,13.95
2016-10-21,13.96
2016-10-24,14.07
2016-10-25,13.96
2016-10-26,14.18
2016-10-27,14.03
2016-10-28,14.22
2016-10-31,14.01
2016-11-01,14.1
2016-11-02,14.07
2016-11-03,14.06
2016-11-04,14.1
2016-11-07,14.25
2016-11-08,15.41
2016-11-09,16.4
2016-11-10,17.1
2016-11-11,17.0
2016-11-14,16.709999
2016-11-15,16.66
2016-11-16,16.719998999999998
2016-11-17,16.969998999999998
2016-11-18,17.110001
2016-11-21,17.35
2016-11-22,17.25
2016-11-23,17.52
2016-11-25,17.6
2016-11-28,17.23
2016-11-29,17.08
2016-11-30,16.9
2016-12-01,17.09
2016-12-02,17.4
2016-12-05,18.120001000000002
2016-12-06,18.209999
2016-12-07,18.26
2016-12-08,18.6
2016-12-09,18.66
2016-12-12,18.57
2016-12-13,19.5
2016-12-14,19.4
2016-12-15,19.52
2016-12-16,19.620001000000002
2016-12-19,19.52
2016-12-20,19.42
2016-12-21,19.08
2016-12-22,19.120001000000002
2016-12-23,19.07
2016-12-27,19.389999
2016-12-28,19.23
2016-12-29,19.16
2016-12-30,18.93
2017-01-03,19.5
2017-01-04,19.120001000000002
2017-01-05,18.99
2017-01-06,18.73
2017-01-09,18.52
2017-01-10,18.84
2017-01-11,18.93
2017-01-12,18.629998999999998
2017-01-13,18.709999
2017-01-17,18.709999
2017-01-18,18.84
2017-01-19,18.67
2017-01-20,18.9
2017-01-23,18.74
2017-01-24,18.780001000000002
2017-01-25,18.709999
2017-01-26,18.809998999999998
2017-01-27,18.48
2017-01-30,18.360001
2017-01-31,18.110001
2017-02-01,18.27
2017-02-02,18.309998999999998
2017-02-03,18.309998999999998
2017-02-06,18.41
2017-02-07,18.76
2017-02-08,18.93
2017-02-09,19.07
2017-02-10,18.940001000000002
2017-02-13,19.07
2017-02-14,19.0
2017-02-15,19.26
2017-02-16,19.24
2017-02-17,19.209999
2017-02-21,19.309998999999998
2017-02-22,19.24
2017-02-23,18.85
2017-02-24,18.620001000000002
2017-02-27,18.780001000000002
2017-02-28,19.27
2017-03-01,18.9
2017-03-02,18.59
2017-03-03,18.24
2017-03-06,18.379998999999998
2017-03-07,18.17
2017-03-08,18.23
2017-03-09,18.309998999999998
2017-03-10,18.639999
2017-03-13,18.57
2017-03-14,18.32
2017-03-15,18.620001000000002
2017-03-16,18.879998999999998
2017-03-17,18.120001000000002
2017-03-20,17.700001
2017-03-21,17.559998999999998
2017-03-22,17.23
2017-03-23,17.309998999999998
2017-03-24,18.129998999999998
2017-03-27,18.290001
2017-03-28,18.139999
2017-03-29,18.129998999999998
2017-03-30,18.290001
2017-03-31,18.27
2017-04-03,18.309998999999998
2017-04-04,17.91
2017-04-05,17.940001000000002
2017-04-06,17.049999
2017-04-07,16.719998999999998
2017-04-10,16.370001000000002
2017-04-11,16.26
2017-04-12,16.01
2017-04-13,16.190001000000002
2017-04-17,16.48
2017-04-18,16.4
2017-04-19,16.65
2017-04-20,16.98
2017-04-21,17.23
2017-04-24,17.27
2017-04-25,17.5
2017-04-26,17.879998999999998
2017-04-27,17.9
2017-04-28,17.530001000000002
2017-05-01,17.77
2017-05-02,18.01
2017-05-03,18.0
2017-05-04,17.73
2017-05-05,17.48
2017-05-08,17.549999
2017-05-09,18.110001
2017-05-10,19.08
2017-05-11,18.790001
2017-05-12,18.41
2017-05-15,18.059998999999998
2017-05-16,18.0
2017-05-17,17.889999
2017-05-18,17.65
2017-05-19,18.07
2017-05-22,18.25
2017-05-23,18.549999
2017-05-24,18.35
2017-05-25,18.209999
2017-05-26,18.08
2017-05-30,17.809998999999998
2017-05-31,17.85
2017-06-01,17.969998999999998
2017-06-02,17.610001
2017-06-05,17.23
2017-06-06,17.02
2017-06-07,16.709999
2017-06-08,16.65
2017-06-09,16.23
2017-06-12,16.120001000000002
2017-06-13,15.99
2017-06-14,17.07
2017-06-15,16.49
2017-06-16,16.450001
2017-06-19,16.07
2017-06-20,15.65
2017-06-21,15.64
2017-06-22,15.81
2017-06-23,15.65
2017-06-26,15.1
2017-06-27,15.66
2017-06-28,16.25
2017-06-29,16.35
2017-06-30,16.27
2017-07-03,16.34
2017-07-05,15.52
2017-07-06,15.18
2017-07-07,15.5
2017-07-10,15.59
2017-07-11,15.15
2017-07-12,15.07
2017-07-13,15.4
2017-07-14,14.93
2017-07-17,14.44
2017-07-18,14.35
2017-07-19,14.62
2017-07-20,14.68
2017-07-21,14.59
2017-07-24,14.48
2017-07-25,14.73
2017-07-26,15.04
2017-07-27,14.64
2017-07-28,14.42
2017-07-31,15.38
2017-08-01,15.27
2017-08-02,14.07
2017-08-03,13.86
2017-08-04,14.21
2017-08-07,13.61
2017-08-08,12.76
2017-08-09,12.78
2017-08-10,12.68
2017-08-11,12.76
2017-08-14,13.41
2017-08-15,13.84
2017-08-16,13.79
2017-08-17,13.51
2017-08-18,13.45
2017-08-21,13.01
2017-08-22,13.4
2017-08-23,13.29
2017-08-24,13.33
2017-08-25,13.78
2017-08-28,13.35
2017-08-29,12.99
2017-08-30,12.89
2017-08-31,12.98
2017-09-01,12.63
2017-09-05,12.47
2017-09-06,12.7
2017-09-07,12.34
2017-09-08,12.2
2017-09-11,12.8
2017-09-12,13.2
2017-09-13,12.88
2017-09-14,13.22
2017-09-15,13.02
2017-09-18,12.61
2017-09-19,12.58
2017-09-20,12.41
2017-09-21,12.36
2017-09-22,12.39
2017-09-25,12.16
2017-09-26,12.1
2017-09-27,12.59
2017-09-28,13.44
2017-09-29,12.99
2017-10-02,13.39
2017-10-03,13.49
2017-10-04,14.11
2017-10-05,13.19
2017-10-06,13.29
2017-10-09,13.69
2017-10-10,13.16
2017-10-11,13.68
2017-10-12,13.22
2017-10-13,13.12
2017-10-16,12.53
2017-10-17,12.48
2017-10-18,12.31
2017-10-19,12.19
2017-10-20,12.38
2017-10-23,12.15
2017-10-24,12.15
2017-10-25,11.89
2017-10-26,11.83
2017-10-27,11.85
2017-10-30,11.63
2017-10-31,11.48
2017-11-01,11.68
2017-11-02,11.8
2017-11-03,11.21
2017-11-06,11.19
2017-11-07,11.36
2017-11-08,12.17
2017-11-09,12.58
2017-11-10,12.15
2017-11-13,11.56
2017-11-14,12.09
2017-11-15,12.05
2017-11-16,11.84
2017-11-17,11.82
2017-11-20,10.98
2017-11-21,10.8
2017-11-22,10.61
2017-11-24,10.8
2017-11-27,10.79
2017-11-28,11.16
2017-11-29,11.62
2017-11-30,11.75
2017-12-01,12.19
2017-12-04,12.38
2017-12-05,12.99
2017-12-06,13.08
2017-12-07,12.89
2017-12-08,12.77
2017-12-11,13.1
2017-12-12,12.77
2017-12-13,12.82
2017-12-14,13.07
