Date,ITRN
2015-07-22,24.870001000000002
2015-07-23,24.959999
2015-07-24,24.700001
2015-07-27,25.23
2015-07-28,25.700001
2015-07-29,25.940001000000002
2015-07-30,25.25
2015-07-31,25.65
2015-08-03,24.969998999999998
2015-08-04,25.559998999999998
2015-08-05,25.549999
2015-08-06,25.870001000000002
2015-08-07,25.77
2015-08-10,25.27
2015-08-11,25.4
2015-08-12,25.719998999999998
2015-08-13,25.709999
2015-08-14,25.110001
2015-08-17,25.870001000000002
2015-08-18,25.41
2015-08-19,25.190001000000002
2015-08-20,24.799999
2015-08-21,24.700001
2015-08-24,23.73
2015-08-25,23.83
2015-08-26,23.74
2015-08-27,24.1
2015-08-28,24.219998999999998
2015-08-31,24.17
2015-09-01,23.75
2015-09-02,23.82
2015-09-03,23.65
2015-09-04,23.799999
2015-09-08,23.83
2015-09-09,24.15
2015-09-10,23.809998999999998
2015-09-11,24.23
2015-09-14,23.5
2015-09-15,23.92
2015-09-16,23.07
2015-09-17,23.4
2015-09-18,23.35
2015-09-21,22.719998999999998
2015-09-22,22.370001000000002
2015-09-23,22.370001000000002
2015-09-24,20.889999
2015-09-25,21.16
2015-09-28,20.690001000000002
2015-09-29,20.540001
2015-09-30,20.540001
2015-10-01,20.879998999999998
2015-10-02,21.02
2015-10-05,21.360001
2015-10-06,21.51
2015-10-07,22.1
2015-10-08,22.290001
2015-10-09,22.360001
2015-10-12,21.940001000000002
2015-10-13,21.290001
2015-10-14,21.639999
2015-10-15,21.379998999999998
2015-10-16,21.34
2015-10-19,20.92
2015-10-20,20.879998999999998
2015-10-21,21.309998999999998
2015-10-22,20.98
2015-10-23,20.82
2015-10-26,20.219998999999998
2015-10-27,20.530001000000002
2015-10-28,20.5
2015-10-29,21.040001
2015-10-30,21.01
2015-11-02,21.299999
2015-11-03,21.18
2015-11-04,21.77
2015-11-05,22.4
2015-11-06,21.950001
2015-11-09,21.6
2015-11-10,21.85
2015-11-11,21.9
2015-11-12,22.25
2015-11-13,22.15
2015-11-16,22.030001000000002
2015-11-17,22.75
2015-11-18,22.25
2015-11-19,22.15
2015-11-20,22.0
2015-11-23,21.0
2015-11-24,20.950001
2015-11-25,20.940001000000002
2015-11-27,20.540001
2015-11-30,20.200001
2015-12-01,20.25
2015-12-02,20.129998999999998
2015-12-03,20.18
2015-12-04,20.24
2015-12-07,20.0
2015-12-08,20.0
2015-12-09,19.889999
2015-12-10,20.0
2015-12-11,19.799999
2015-12-14,19.299999
2015-12-15,19.02
2015-12-16,18.879998999999998
2015-12-17,18.610001
2015-12-18,18.5
2015-12-21,17.879998999999998
2015-12-22,17.950001
2015-12-23,18.27
2015-12-24,18.450001
2015-12-28,19.139999
2015-12-29,18.940001000000002
2015-12-30,19.030001000000002
2015-12-31,18.93
2016-01-04,19.27
2016-01-05,19.059998999999998
2016-01-06,18.969998999999998
2016-01-07,18.5
2016-01-08,18.200001
2016-01-11,17.84
2016-01-12,17.450001
2016-01-13,16.76
2016-01-14,17.25
2016-01-15,17.200001
2016-01-19,17.389999
2016-01-20,17.190001000000002
2016-01-21,17.23
2016-01-22,17.23
2016-01-25,17.17
2016-01-26,17.4
2016-01-27,17.440001000000002
2016-01-28,17.74
2016-01-29,18.17
2016-02-01,18.530001000000002
2016-02-02,18.049999
2016-02-03,18.200001
2016-02-04,17.74
2016-02-05,17.450001
2016-02-08,17.200001
2016-02-09,17.09
2016-02-10,17.09
2016-02-11,16.700001
2016-02-12,16.620001000000002
2016-02-16,17.99
2016-02-17,17.969998999999998
2016-02-18,18.15
2016-02-19,18.309998999999998
2016-02-22,18.129998999999998
2016-02-23,18.59
2016-02-24,17.379998999999998
2016-02-25,17.780001000000002
2016-02-26,17.59
2016-02-29,16.92
2016-03-01,17.280001000000002
2016-03-02,17.17
2016-03-03,17.27
2016-03-04,17.27
2016-03-07,17.49
2016-03-08,17.299999
2016-03-09,17.450001
2016-03-10,17.24
2016-03-11,17.200001
2016-03-14,18.27
2016-03-15,18.040001
2016-03-16,18.299999
2016-03-17,18.280001000000002
2016-03-18,18.459999
2016-03-21,18.24
2016-03-22,18.209999
2016-03-23,17.99
2016-03-24,18.120001000000002
2016-03-28,18.42
2016-03-29,18.66
2016-03-30,19.059998999999998
2016-03-31,19.65
2016-04-01,20.01
2016-04-04,19.879998999999998
2016-04-05,19.690001000000002
2016-04-06,19.790001
2016-04-07,19.76
2016-04-08,19.719998999999998
2016-04-11,19.809998999999998
2016-04-12,19.860001
2016-04-13,20.059998999999998
2016-04-14,20.17
2016-04-15,20.23
2016-04-18,20.49
2016-04-19,20.57
2016-04-20,20.91
2016-04-21,21.309998999999998
2016-04-22,21.209999
2016-04-25,21.049999
2016-04-26,21.290001
2016-04-27,21.129998999999998
2016-04-28,20.780001000000002
2016-04-29,20.799999
2016-05-02,20.870001000000002
2016-05-03,21.049999
2016-05-04,21.030001000000002
2016-05-05,21.0
2016-05-06,21.110001
2016-05-09,20.969998999999998
2016-05-10,21.0
2016-05-11,20.959999
2016-05-12,21.0
2016-05-13,20.93
2016-05-16,20.879998999999998
2016-05-17,20.700001
2016-05-18,20.48
2016-05-19,20.290001
2016-05-20,20.290001
2016-05-23,20.1
2016-05-24,20.07
2016-05-25,20.379998999999998
2016-05-26,20.780001000000002
2016-05-27,21.190001000000002
2016-05-31,21.84
2016-06-01,21.99
2016-06-02,22.01
2016-06-03,22.219998999999998
2016-06-06,22.27
2016-06-07,22.030001000000002
2016-06-08,22.23
2016-06-09,22.02
2016-06-10,21.889999
2016-06-13,22.0
2016-06-14,21.98
2016-06-15,21.969998999999998
2016-06-16,22.0
2016-06-17,22.4
2016-06-20,22.07
2016-06-21,21.950001
2016-06-22,22.120001000000002
2016-06-23,22.200001
2016-06-24,22.0
2016-06-27,21.9
2016-06-28,22.01
2016-06-29,22.110001
2016-06-30,22.690001000000002
2016-07-01,23.1
2016-07-05,23.200001
2016-07-06,23.18
2016-07-07,23.09
2016-07-08,23.33
2016-07-11,23.26
2016-07-12,23.280001000000002
2016-07-13,23.42
2016-07-14,24.34
2016-07-15,24.459999
2016-07-18,23.57
2016-07-19,23.23
2016-07-20,23.450001
2016-07-21,23.190001000000002
2016-07-22,23.35
2016-07-25,23.35
2016-07-26,23.549999
2016-07-27,23.780001000000002
2016-07-28,23.75
2016-07-29,23.959999
2016-08-01,24.629998999999998
2016-08-02,24.459999
2016-08-03,24.139999
2016-08-04,24.42
2016-08-05,24.469998999999998
2016-08-08,24.389999
2016-08-09,24.66
2016-08-10,24.370001000000002
2016-08-11,23.780001000000002
2016-08-12,24.969998999999998
2016-08-15,24.9
2016-08-16,24.51
2016-08-17,24.700001
2016-08-18,24.879998999999998
2016-08-19,24.77
2016-08-22,24.889999
2016-08-23,25.07
2016-08-24,25.0
2016-08-25,25.02
2016-08-26,25.040001
2016-08-29,25.17
2016-08-30,25.139999
2016-08-31,24.799999
2016-09-01,24.82
2016-09-02,24.879998999999998
2016-09-06,24.93
2016-09-07,24.959999
2016-09-08,25.120001000000002
2016-09-09,24.98
2016-09-12,24.940001000000002
2016-09-13,25.200001
2016-09-14,25.209999
2016-09-15,25.26
2016-09-16,25.200001
2016-09-19,25.129998999999998
2016-09-20,25.440001000000002
2016-09-21,26.459999
2016-09-22,26.709999
2016-09-23,26.610001
2016-09-26,27.190001000000002
2016-09-27,26.629998999999998
2016-09-28,26.59
2016-09-29,26.290001
2016-09-30,26.459999
2016-10-03,26.41
2016-10-04,26.25
2016-10-05,26.4
2016-10-06,26.299999
2016-10-07,26.290001
2016-10-10,26.790001
2016-10-11,26.66
2016-10-12,26.459999
2016-10-13,26.440001000000002
2016-10-14,26.67
2016-10-17,26.5
2016-10-18,26.75
2016-10-19,26.450001
2016-10-20,26.75
2016-10-21,26.65
2016-10-24,26.799999
2016-10-25,26.700001
2016-10-26,26.700001
2016-10-27,26.75
2016-10-28,26.75
2016-10-31,26.6
2016-11-01,26.549999
2016-11-02,26.6
2016-11-03,26.450001
2016-11-04,25.9
2016-11-07,26.35
2016-11-08,26.1
2016-11-09,26.200001
2016-11-10,26.0
2016-11-11,26.15
2016-11-14,25.5
2016-11-15,24.65
2016-11-16,24.6
2016-11-17,24.450001
2016-11-18,24.35
2016-11-21,24.75
2016-11-22,24.299999
2016-11-23,24.4
2016-11-25,24.4
2016-11-28,24.549999
2016-11-29,24.450001
2016-11-30,24.950001
2016-12-01,25.049999
2016-12-02,25.049999
2016-12-05,24.9
2016-12-06,25.200001
2016-12-07,25.049999
2016-12-08,25.299999
2016-12-09,25.799999
2016-12-12,26.299999
2016-12-13,26.1
2016-12-14,26.049999
2016-12-15,25.9
2016-12-16,26.049999
2016-12-19,26.5
2016-12-20,26.299999
2016-12-21,26.4
2016-12-22,25.65
2016-12-23,26.049999
2016-12-27,26.1
2016-12-28,26.35
2016-12-29,26.1
2016-12-30,26.5
2017-01-03,26.9
2017-01-04,28.6
2017-01-05,27.4
2017-01-06,27.4
2017-01-09,27.6
2017-01-10,28.0
2017-01-11,27.75
2017-01-12,27.450001
2017-01-13,27.25
2017-01-17,27.0
2017-01-18,26.799999
2017-01-19,26.85
2017-01-20,26.85
2017-01-23,26.65
2017-01-24,26.85
2017-01-25,27.200001
2017-01-26,27.1
2017-01-27,27.6
2017-01-30,27.4
2017-01-31,27.549999
2017-02-01,27.6
2017-02-02,27.799999
2017-02-03,28.25
2017-02-06,28.799999
2017-02-07,28.4
2017-02-08,28.5
2017-02-09,28.35
2017-02-10,28.25
2017-02-13,28.15
2017-02-14,28.299999
2017-02-15,28.15
2017-02-16,27.75
2017-02-17,27.549999
2017-02-21,27.549999
2017-02-22,27.4
2017-02-23,27.25
2017-02-24,27.85
2017-02-27,28.1
2017-02-28,28.0
2017-03-01,28.799999
2017-03-02,28.85
2017-03-03,28.799999
2017-03-06,28.549999
2017-03-07,28.549999
2017-03-08,28.75
2017-03-09,28.65
2017-03-10,28.6
2017-03-13,28.700001
2017-03-14,28.700001
2017-03-15,29.15
2017-03-16,29.0
2017-03-17,29.450001
2017-03-20,29.5
2017-03-21,29.15
2017-03-22,28.85
2017-03-23,29.299999
2017-03-24,29.6
2017-03-27,29.4
2017-03-28,29.299999
2017-03-29,29.35
2017-03-30,29.799999
2017-03-31,30.85
2017-04-03,31.75
2017-04-04,31.25
2017-04-05,29.950001
2017-04-06,30.75
2017-04-07,31.35
2017-04-10,30.75
2017-04-11,31.15
2017-04-12,30.299999
2017-04-13,29.75
2017-04-17,30.0
2017-04-18,29.950001
2017-04-19,30.65
2017-04-20,30.6
2017-04-21,30.450001
2017-04-24,30.65
2017-04-25,31.15
2017-04-26,30.85
2017-04-27,30.700001
2017-04-28,31.299999
2017-05-01,31.200001
2017-05-02,31.049999
2017-05-03,30.549999
2017-05-04,30.25
2017-05-05,30.9
2017-05-08,31.9
2017-05-09,32.799999
2017-05-10,33.25
2017-05-11,33.549999
2017-05-12,33.5
2017-05-15,33.5
2017-05-16,33.799999
2017-05-17,32.200001
2017-05-18,31.4
2017-05-19,31.200001
2017-05-22,31.25
2017-05-23,30.799999
2017-05-24,31.200001
2017-05-25,32.0
2017-05-26,32.150002
2017-05-30,32.349998
2017-05-31,32.200001
2017-06-01,32.599998
2017-06-02,32.400002
2017-06-05,32.25
2017-06-06,32.25
2017-06-07,32.900002
2017-06-08,33.0
2017-06-09,32.799999
2017-06-12,31.799999
2017-06-13,31.700001
2017-06-14,32.049999
2017-06-15,31.0
2017-06-16,31.15
2017-06-19,31.65
2017-06-20,31.4
2017-06-21,31.1
2017-06-22,30.950001
2017-06-23,30.75
2017-06-26,30.200001
2017-06-27,30.799999
2017-06-28,31.200001
2017-06-29,31.200001
2017-06-30,31.299999
2017-07-03,31.200001
2017-07-05,31.5
2017-07-06,31.4
2017-07-07,31.75
2017-07-10,31.549999
2017-07-11,31.549999
2017-07-12,31.450001
2017-07-13,31.5
2017-07-14,31.4
2017-07-17,31.15
2017-07-18,30.799999
2017-07-19,31.25
2017-07-20,31.0
2017-07-21,30.85
2017-07-24,30.950001
2017-07-25,30.799999
2017-07-26,30.799999
2017-07-27,31.0
2017-07-28,30.75
2017-07-31,30.5
2017-08-01,30.4
2017-08-02,30.75
2017-08-03,30.85
2017-08-04,30.700001
2017-08-07,30.4
2017-08-08,30.1
2017-08-09,29.950001
2017-08-10,30.200001
2017-08-11,30.299999
2017-08-14,30.9
2017-08-15,30.6
2017-08-16,31.450001
2017-08-17,31.799999
2017-08-18,33.049999
2017-08-21,32.950001
2017-08-22,33.150002
2017-08-23,33.349998
2017-08-24,33.25
2017-08-25,33.549999
2017-08-28,33.549999
2017-08-29,33.5
2017-08-30,33.5
2017-08-31,33.400002
2017-09-01,33.5
2017-09-05,33.200001
2017-09-06,33.5
2017-09-07,33.549999
2017-09-08,33.5
2017-09-11,33.900002
2017-09-12,34.0
2017-09-13,34.0
2017-09-14,33.950001
2017-09-15,34.049999
2017-09-18,35.950001
2017-09-19,36.400002
2017-09-20,36.049999
2017-09-21,36.099998
2017-09-22,36.099998
2017-09-25,35.950001
2017-09-26,35.900002
2017-09-27,35.450001
2017-09-28,35.349998
2017-09-29,36.049999
2017-10-02,36.299999
2017-10-03,36.75
2017-10-04,36.799999
2017-10-05,36.5
2017-10-06,37.049999
2017-10-09,37.299999
2017-10-10,37.700001
2017-10-11,37.150002
2017-10-12,37.349998
2017-10-13,36.849998
2017-10-16,36.75
2017-10-17,36.599998
2017-10-18,37.200001
2017-10-19,37.450001
2017-10-20,37.599998
2017-10-23,37.599998
2017-10-24,37.799999
2017-10-25,37.049999
2017-10-26,36.599998
2017-10-27,36.25
2017-10-30,36.0
2017-10-31,35.5
2017-11-01,35.25
2017-11-02,35.450001
2017-11-03,35.25
2017-11-06,35.299999
2017-11-07,35.099998
2017-11-08,35.150002
2017-11-09,35.299999
2017-11-10,35.150002
2017-11-13,34.799999
2017-11-14,35.849998
2017-11-15,36.0
2017-11-16,36.099998
2017-11-17,35.950001
2017-11-20,35.400002
2017-11-21,35.0
2017-11-22,35.25
2017-11-24,36.0
2017-11-27,36.0
2017-11-28,35.799999
2017-11-29,35.650002
2017-11-30,35.599998
2017-12-01,35.700001
2017-12-04,34.900002
2017-12-05,35.0
2017-12-06,35.0
2017-12-07,35.049999
2017-12-08,34.900002
2017-12-11,34.950001
2017-12-12,34.900002
2017-12-13,35.0
2017-12-14,34.799999
2017-12-15,34.799999
2017-12-18,35.349998
2017-12-19,33.799999
2017-12-20,34.150002
2017-12-21,34.75
2017-12-22,34.900002
2017-12-26,35.299999
2017-12-27,34.450001
2017-12-28,34.299999
2017-12-29,34.200001
2018-01-02,34.200001
2018-01-03,34.099998
2018-01-04,33.75
2018-01-05,35.049999
2018-01-08,35.25
2018-01-09,34.5
2018-01-10,33.75
2018-01-11,34.049999
2018-01-12,35.299999
2018-01-16,34.700001
2018-01-17,34.450001
2018-01-18,34.099998
2018-01-19,35.25
2018-01-22,35.450001
2018-01-23,35.549999
2018-01-24,34.950001
2018-01-25,34.700001
2018-01-26,34.900002
2018-01-29,35.299999
2018-01-30,35.299999
2018-01-31,34.900002
2018-02-01,35.0
2018-02-02,34.799999
2018-02-05,34.5
2018-02-06,34.200001
2018-02-07,33.950001
2018-02-08,33.5
2018-02-09,33.450001
2018-02-12,34.049999
2018-02-13,34.049999
2018-02-14,33.650002
2018-02-15,33.900002
2018-02-16,33.799999
2018-02-20,33.450001
2018-02-21,33.400002
2018-02-22,33.549999
2018-02-23,33.650002
2018-02-26,33.450001
2018-02-27,33.950001
2018-02-28,34.549999
2018-03-01,34.599998
2018-03-02,35.900002
2018-03-05,35.049999
2018-03-06,34.650002
2018-03-07,35.25
2018-03-08,35.450001
2018-03-09,35.450001
2018-03-12,35.900002
2018-03-13,35.75
2018-03-14,35.400002
2018-03-15,35.900002
2018-03-16,35.799999
2018-03-19,35.549999
2018-03-20,35.0
2018-03-21,35.700001
2018-03-22,33.099998
2018-03-23,33.450001
2018-03-26,32.799999
2018-03-27,31.6
2018-03-28,30.9
2018-03-29,31.1
2018-04-02,30.950001
2018-04-03,32.400002
2018-04-04,31.950001
2018-04-05,32.049999
2018-04-06,32.049999
2018-04-09,31.9
2018-04-10,32.0
2018-04-11,32.25
2018-04-12,32.049999
2018-04-13,32.349998
2018-04-16,32.400002
2018-04-17,32.650002
2018-04-18,32.650002
2018-04-19,32.400002
2018-04-20,32.099998
2018-04-23,31.65
2018-04-24,31.700001
2018-04-25,31.5
2018-04-26,31.450001
2018-04-27,31.5
2018-04-30,31.35
2018-05-01,31.5
2018-05-02,31.200001
2018-05-03,31.1
2018-05-04,31.15
2018-05-07,31.200001
2018-05-08,31.1
2018-05-09,31.200001
2018-05-10,31.200001
2018-05-11,31.1
2018-05-14,31.200001
2018-05-15,31.25
2018-05-16,31.35
2018-05-17,31.200001
2018-05-18,31.25
2018-05-21,31.25
2018-05-22,31.25
2018-05-23,31.65
2018-05-24,31.700001
2018-05-25,32.400002
2018-05-29,32.299999
2018-05-30,32.599998
2018-05-31,33.0
2018-06-01,33.700001
2018-06-04,33.200001
2018-06-05,32.900002
2018-06-06,32.5
2018-06-07,31.15
2018-06-08,31.15
2018-06-11,31.299999
2018-06-12,31.5
2018-06-13,31.200001
2018-06-14,31.35
2018-06-15,31.1
2018-06-18,31.1
2018-06-19,31.0
2018-06-20,31.25
2018-06-21,31.049999
2018-06-22,31.25
2018-06-25,31.15
2018-06-26,30.799999
2018-06-27,29.950001
2018-06-28,30.6
2018-06-29,30.35
2018-07-02,30.75
2018-07-03,30.4
2018-07-05,30.9
2018-07-06,30.65
2018-07-09,30.75
2018-07-10,30.4
2018-07-11,30.5
2018-07-12,30.35
2018-07-13,30.4
2018-07-16,29.5
2018-07-17,29.549999
2018-07-18,29.799999
2018-07-19,29.85
2018-07-20,30.700001
2018-07-23,30.75
2018-07-24,33.049999
2018-07-25,34.650002
2018-07-26,34.0
2018-07-27,34.5
2018-07-30,34.200001
2018-07-31,34.049999
2018-08-01,34.150002
2018-08-02,34.299999
2018-08-03,34.5
2018-08-06,34.200001
2018-08-07,34.099998
2018-08-08,33.650002
2018-08-09,33.599998
2018-08-10,33.400002
2018-08-13,33.599998
2018-08-14,33.950001
2018-08-15,33.299999
2018-08-16,33.200001
2018-08-17,33.299999
2018-08-20,33.150002
2018-08-21,33.400002
2018-08-22,33.450001
2018-08-23,33.5
2018-08-24,33.5
2018-08-27,33.650002
2018-08-28,34.049999
2018-08-29,34.299999
2018-08-30,34.400002
2018-08-31,34.099998
2018-09-04,34.400002
2018-09-05,34.0
2018-09-06,34.700001
2018-09-07,34.299999
2018-09-10,34.950001
2018-09-11,33.650002
2018-09-12,34.150002
2018-09-13,33.549999
2018-09-14,33.0
2018-09-17,32.950001
2018-09-18,33.25
2018-09-19,33.049999
2018-09-20,33.400002
2018-09-21,33.450001
2018-09-24,33.799999
2018-09-25,34.200001
2018-09-26,34.25
2018-09-27,34.549999
2018-09-28,34.400002
2018-10-01,34.389998999999996
2018-10-02,34.860001000000004
2018-10-03,34.5
2018-10-04,34.02
2018-10-05,33.900002
2018-10-08,33.610001000000004
2018-10-09,33.490002000000004
2018-10-10,33.279999
2018-10-11,32.599998
2018-10-12,32.799999
2018-10-15,33.049999
2018-10-16,33.849998
2018-10-17,34.400002
2018-10-18,34.130001
2018-10-19,34.369999
2018-10-22,33.900002
2018-10-23,33.52
2018-10-24,33.43
2018-10-25,33.66
2018-10-26,33.799999
2018-10-29,33.509997999999996
2018-10-30,33.5
2018-10-31,34.119999
2018-11-01,35.040001000000004
2018-11-02,36.029999
2018-11-05,35.16
2018-11-06,35.790001000000004
2018-11-07,36.450001
2018-11-08,35.549999
2018-11-09,36.099998
2018-11-12,35.09
2018-11-13,34.849998
2018-11-14,34.27
2018-11-15,35.200001
2018-11-16,35.509997999999996
2018-11-19,33.950001
2018-11-20,33.07
2018-11-21,32.580002
2018-11-23,32.799999
2018-11-26,34.0
2018-11-27,33.169998
2018-11-28,33.959998999999996
2018-11-29,34.0
2018-11-30,33.110001000000004
2018-12-03,34.099998
2018-12-04,33.5
2018-12-06,33.32
2018-12-07,32.84
2018-12-10,32.27
2018-12-11,32.5
2018-12-12,33.900002
2018-12-13,33.73
2018-12-14,33.16
2018-12-17,32.669998
2018-12-18,33.07
2018-12-19,32.419998
2018-12-20,31.629998999999998
2018-12-21,31.129998999999998
2018-12-24,31.0
2018-12-26,32.18
2018-12-27,31.629998999999998
2018-12-28,32.279999
2018-12-31,32.060001
2019-01-02,32.84
2019-01-03,33.889998999999996
2019-01-04,34.810001
2019-01-07,34.119999
2019-01-08,34.41
2019-01-09,33.529999
2019-01-10,33.610001000000004
2019-01-11,33.02
2019-01-14,32.32
2019-01-15,31.790001
2019-01-16,31.75
2019-01-17,31.01
2019-01-18,31.190001000000002
2019-01-22,32.509997999999996
2019-01-23,32.400002
2019-01-24,32.400002
2019-01-25,32.799999
2019-01-28,32.150002
2019-01-29,32.68
2019-01-30,32.66
2019-01-31,32.950001
2019-02-01,33.59
2019-02-04,33.740002000000004
2019-02-05,33.450001
2019-02-06,33.330002
2019-02-07,33.009997999999996
2019-02-08,33.09
2019-02-11,33.43
2019-02-12,33.689999
2019-02-13,34.189999
2019-02-14,33.599998
2019-02-15,34.419998
2019-02-19,34.029999
2019-02-20,35.41
2019-02-21,35.220001
2019-02-22,36.040001000000004
2019-02-25,37.060001
2019-02-26,37.860001000000004
2019-02-27,36.990002000000004
2019-02-28,36.900002
2019-03-01,37.009997999999996
2019-03-04,37.369999
2019-03-05,37.200001
2019-03-06,36.889998999999996
2019-03-07,36.619999
2019-03-08,36.650002
2019-03-11,35.580002
2019-03-12,34.950001
2019-03-13,33.93
2019-03-14,34.220001
2019-03-15,34.130001
2019-03-18,34.5
2019-03-19,34.689999
2019-03-20,34.040001000000004
2019-03-21,33.959998999999996
2019-03-22,33.310001
2019-03-25,33.790001000000004
2019-03-26,34.560001
2019-03-27,34.560001
2019-03-28,34.23
2019-03-29,34.150002
2019-04-01,35.27
2019-04-02,34.720001
2019-04-03,35.459998999999996
2019-04-04,35.369999
2019-04-05,35.080002
2019-04-08,35.959998999999996
2019-04-09,36.23
2019-04-10,36.459998999999996
2019-04-11,36.689999
2019-04-12,36.5
2019-04-15,36.200001
2019-04-16,36.77
2019-04-17,36.93
2019-04-18,36.939999
2019-04-22,36.799999
2019-04-23,36.830002
2019-04-24,36.810001
2019-04-25,36.400002
2019-04-26,36.509997999999996
2019-04-29,36.919998
2019-04-30,36.77
2019-05-01,36.200001
2019-05-02,35.209998999999996
2019-05-03,35.049999
2019-05-06,34.720001
2019-05-07,33.880001
2019-05-08,33.360001000000004
2019-05-09,32.419998
2019-05-10,32.470001
2019-05-13,32.380001
2019-05-14,32.900002
2019-05-15,32.68
2019-05-16,33.75
2019-05-17,33.82
2019-05-20,33.869999
2019-05-21,33.860001000000004
2019-05-22,33.720001
2019-05-23,32.950001
2019-05-24,32.98
2019-05-28,32.5
2019-05-29,32.470001
2019-05-30,31.879998999999998
2019-05-31,31.110001
2019-06-03,31.52
2019-06-04,31.35
2019-06-05,32.009997999999996
2019-06-06,32.029999
2019-06-07,31.75
2019-06-10,31.77
2019-06-11,31.74
2019-06-12,31.0
2019-06-13,31.450001
2019-06-14,31.549999
2019-06-17,31.309998999999998
2019-06-18,32.689999
2019-06-19,31.83
2019-06-20,31.82
2019-06-21,31.5
2019-06-24,31.360001
2019-06-25,30.6
2019-06-26,30.09
2019-06-27,30.0
2019-06-28,30.09
2019-07-01,30.459999
2019-07-02,30.09
2019-07-03,29.860001
2019-07-05,30.57
2019-07-08,30.639999
2019-07-09,30.709999
2019-07-10,30.790001
2019-07-11,30.5
2019-07-12,30.48
2019-07-15,30.110001
2019-07-16,30.700001
2019-07-17,30.26
2019-07-18,30.17
2019-07-19,29.73
2019-07-22,29.93
2019-07-23,29.809998999999998
2019-07-24,29.85
2019-07-25,29.540001
2019-07-26,29.610001
2019-07-29,29.959999
2019-07-30,29.1
2019-07-31,29.18
2019-08-01,29.5
2019-08-02,29.41
2019-08-05,28.57
2019-08-06,28.440001000000002
2019-08-07,28.34
2019-08-08,28.84
2019-08-09,28.440001000000002
2019-08-12,28.299999
2019-08-13,28.65
2019-08-14,28.610001
2019-08-15,28.389999
2019-08-16,28.209999
2019-08-19,27.969998999999998
2019-08-20,27.58
2019-08-21,27.370001000000002
2019-08-22,27.26
2019-08-23,26.790001
2019-08-26,26.9
2019-08-27,25.82
2019-08-28,26.290001
2019-08-29,25.91
2019-08-30,25.74
2019-09-03,26.51
2019-09-04,26.889999
2019-09-05,27.51
2019-09-06,27.42
2019-09-09,27.549999
2019-09-10,28.49
2019-09-11,27.66
2019-09-12,28.07
2019-09-13,28.389999
2019-09-16,28.459999
2019-09-17,28.059998999999998
2019-09-18,27.290001
2019-09-19,27.040001
2019-09-20,27.280001000000002
2019-09-23,26.99
2019-09-24,26.42
2019-09-25,26.129998999999998
2019-09-26,25.49
2019-09-27,25.059998999999998
2019-09-30,24.790001
2019-10-01,24.059998999999998
2019-10-02,24.709999
2019-10-03,24.790001
2019-10-04,24.879998999999998
2019-10-07,24.82
2019-10-08,24.84
2019-10-09,24.280001000000002
2019-10-10,24.059998999999998
2019-10-11,24.200001
2019-10-14,24.25
2019-10-15,24.27
2019-10-16,24.530001000000002
2019-10-17,24.92
2019-10-18,25.059998999999998
2019-10-21,25.43
2019-10-22,25.98
2019-10-23,26.32
2019-10-24,25.620001000000002
2019-10-25,24.93
2019-10-28,24.709999
2019-10-29,24.9
2019-10-30,24.77
2019-10-31,24.530001000000002
2019-11-01,25.35
2019-11-04,24.799999
2019-11-05,24.799999
2019-11-06,24.65
2019-11-07,24.389999
2019-11-08,24.34
2019-11-11,24.34
2019-11-12,24.9
2019-11-13,25.120001000000002
2019-11-14,24.870001000000002
2019-11-15,24.67
2019-11-18,24.51
2019-11-19,24.719998999999998
2019-11-20,24.190001000000002
2019-11-21,23.75
2019-11-22,23.32
2019-11-25,24.25
2019-11-26,24.5
2019-11-27,24.0
2019-11-29,24.0
2019-12-02,23.98
2019-12-03,23.299999
2019-12-04,23.700001
2019-12-05,23.290001
2019-12-06,22.879998999999998
2019-12-09,22.959999
2019-12-10,22.5
2019-12-11,22.65
2019-12-12,23.02
2019-12-13,23.6
2019-12-16,24.139999
2019-12-17,24.52
2019-12-18,24.219998999999998
2019-12-19,25.07
2019-12-20,25.01
2019-12-23,25.040001
2019-12-24,25.02
2019-12-26,25.08
2019-12-27,25.030001000000002
2019-12-30,25.1
2019-12-31,25.129998999999998
2020-01-02,25.26
2020-01-03,25.34
2020-01-06,25.35
2020-01-07,25.43
2020-01-08,25.389999
2020-01-09,25.41
2020-01-10,25.68
2020-01-13,26.280001000000002
2020-01-14,25.940001000000002
2020-01-15,26.120001000000002
2020-01-16,25.92
2020-01-17,25.719998999999998
2020-01-21,25.799999
2020-01-22,25.26
2020-01-23,24.950001
2020-01-24,24.799999
2020-01-27,24.549999
2020-01-28,25.139999
2020-01-29,24.809998999999998
2020-01-30,24.620001000000002
2020-01-31,25.48
2020-02-03,24.610001
2020-02-04,24.1
2020-02-05,24.93
2020-02-06,25.110001
2020-02-07,25.41
2020-02-10,25.459999
2020-02-11,25.58
2020-02-12,26.139999
2020-02-13,25.9
2020-02-14,25.74
2020-02-18,25.280001000000002
2020-02-19,25.98
2020-02-20,26.17
2020-02-21,25.709999
2020-02-24,24.59
2020-02-25,23.6
2020-02-26,23.129998999999998
2020-02-27,22.35
2020-02-28,22.889999
2020-03-02,23.540001
2020-03-03,22.280001000000002
2020-03-04,20.01
2020-03-05,19.459999
2020-03-06,19.559998999999998
2020-03-09,16.9
2020-03-10,17.99
2020-03-11,17.870001000000002
2020-03-12,16.780001000000002
2020-03-13,16.0
